"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
150	0.0294696	0.0088693	0.8144424	0.6859853	0.0712310	0.6439320	0.0056349	0.4852268	0.5811211	0.4074857	0.8174642	0.5807927	0.0002652	0.7752108	0.3257612	0.4236662	0.1367208	0.0091927	0.7591893	0.2307177	0.6410433	0.3364776	0.7127535	0.6333180	0.3422333	0.4476420	0.0028791	0.3508379	0.0637012	0.3199621	0.5671774	0.0555586	0.4011756	0.6184968	0.6039381
200	0.0131630	0.0138065	0.6340006	0.7065357	0.0982572	0.5875729	0.0058287	0.5009534	0.6460039	0.4920626	0.7304958	0.6348625	0.0060409	0.6678183	0.3249208	0.4862450	0.2433343	0.0119537	0.6547628	0.3407156	0.6761875	0.3243844	0.6905280	0.6192590	0.3580798	0.4025331	0.0009477	0.3583487	0.0915650	0.3520421	0.6836994	0.0412954	0.3008613	0.6074733	0.6377160
250	0.0153235	0.0198372	0.6337860	0.6556303	0.0864625	0.5583012	0.0014207	0.4736226	0.7051328	0.6689626	0.7280229	0.7725925	0.0047203	0.6444888	0.3240720	0.4334636	0.2360819	0.0008511	0.6579898	0.3400256	0.8084958	0.3789815	0.6119435	0.6418552	0.4321444	0.3241142	0.0008500	0.3186946	0.0615872	0.2688500	0.6022730	0.0343402	0.3840633	0.7138258	0.6409519
300	0.0314322	0.0221679	0.7658829	0.6626130	0.0917933	0.6230661	0.0090070	0.5207180	0.6171267	0.6643789	0.6854250	0.7002727	0.0037076	0.6162559	0.4004956	0.4748328	0.2070352	0.0054530	0.6703856	0.2082945	0.6908957	0.3411602	0.6520597	0.7307275	0.3066392	0.3489214	0.0015088	0.2978187	0.0909541	0.3325598	0.5817265	0.0512671	0.2671021	0.6157644	0.8072160
350	0.0341756	0.0169864	0.6681395	0.5454826	0.0772794	0.6112340	0.0090071	0.4096327	0.5796853	0.6214563	0.7563109	0.6388565	0.0007391	0.6732444	0.4289770	0.3540145	0.1816263	0.0034504	0.6909210	0.2448614	0.6981841	0.3688291	0.8308289	0.6454377	0.3824959	0.4021260	0.0007174	0.5000870	0.1176255	0.2380888	0.7563086	0.0291809	0.3441239	0.5559697	0.6823570
400	0.0107510	0.0125586	0.6601742	0.5499103	0.0831098	0.5210698	0.0119539	0.4797883	0.6831489	0.5526304	0.7636609	0.6499502	0.0008509	0.6121291	0.5062420	0.3321373	0.1818266	0.0012503	0.5957594	0.2816317	0.6728683	0.4026725	0.6200710	0.6432341	0.3567292	0.3787281	0.0013095	0.4551647	0.1153008	0.2871955	0.7043432	0.0086310	0.3508614	0.6588922	0.6251523
450	0.0189188	0.0358304	0.7012302	0.6535895	0.0995598	0.5322255	0.0068719	0.3808482	0.7198105	0.5092618	0.7857858	0.7206108	0.0020070	0.6056867	0.4043066	0.4029744	0.2233597	0.0048941	0.6688348	0.3030183	0.7719982	0.3962676	0.6196074	0.4868727	0.3356875	0.4005692	0.0001241	0.2687743	0.0957359	0.3097930	0.6567859	0.0266773	0.3320366	0.6769257	0.6289180
500	0.0224620	0.0094985	0.6736009	0.6251962	0.0646840	0.6102296	0.0017654	0.4029818	0.7907012	0.5437869	0.5903990	0.7252462	0.0016524	0.7477329	0.3527192	0.3498500	0.2079741	0.0090076	0.8079246	0.2739961	0.6474269	0.4610534	0.6212277	0.4731606	0.2345401	0.2786525	0.0017726	0.4902878	0.0855307	0.3068268	0.7236929	0.0626357	0.3447454	0.6549275	0.5558157
550	0.0306639	0.0092996	0.7080790	0.5364283	0.1247966	0.7312528	0.0354787	0.6889617	0.7255379	0.4269104	0.6725974	0.6917214	0.0395441	0.7252401	0.3809507	0.2613858	0.3944672	0.6164655	0.6568908	0.0893287	0.7988661	0.3966358	0.8958289	0.5582706	0.0728713	0.3349838	0.1720867	0.4379385	0.0566202	0.2881160	0.6968228	0.0327095	0.4098593	0.5730153	0.7092553
600	0.0247328	0.0151723	0.7535065	0.6468055	0.1131241	0.6231729	0.0660834	0.6340401	0.6026394	0.3300486	0.7202866	0.6626293	0.0603847	0.6790296	0.3286165	0.3128733	0.4622193	0.6017964	0.8110082	0.0266158	0.5710256	0.3709890	0.7163482	0.7540589	0.0138140	0.3473620	0.1509151	0.5435460	0.0122355	0.2163249	0.8207077	0.0582150	0.3311224	0.8278760	0.6438448
650	0.0297692	0.0357410	0.6622441	0.7853474	0.1557855	0.6598547	0.0521761	0.7453682	0.6419220	0.2001752	0.7056805	0.6320867	0.0517341	0.6101280	0.3400814	0.2179864	0.3825500	0.7188450	0.7093841	0.0040590	0.5987317	0.4124217	0.6770437	0.6841739	0.0117017	0.3737072	0.1347926	0.4642961	0.0065030	0.2699184	0.7283213	0.0296461	0.3964517	0.7211848	0.7156536
700	0.0568024	0.0450037	0.7638863	0.6402434	0.0786668	0.5823796	0.0281245	0.7768793	0.6323901	0.0991450	0.5841085	0.5809689	0.0673578	0.6194791	0.3524044	0.2868609	0.2915299	0.5105673	0.7326399	0.0071328	0.5088127	0.3762408	0.6784327	0.5688891	0.0031268	0.3155864	0.1218745	0.4442997	0.0101207	0.1915054	0.6730582	0.0541241	0.3128966	0.6727893	0.7404561
750	0.0748429	0.0344526	0.6564540	0.5521042	0.1269744	0.7887121	0.0719566	0.7281498	0.6592262	0.0754897	0.7920769	0.4908805	0.0491401	0.6286279	0.3550225	0.2993630	0.2288033	0.5779254	0.7016930	0.0082066	0.5712370	0.4326747	0.7794739	0.6134415	0.0114540	0.4237279	0.1281902	0.4472370	0.0078476	0.3138445	0.7306661	0.0200022	0.3661331	0.6259739	0.7354748
800	0.0143878	0.0145265	0.7011532	0.6176189	0.0754198	0.5905084	0.0689673	0.6755862	0.6549360	0.0710719	0.6304703	0.5348512	0.0388930	0.7105999	0.3478106	0.4637270	0.1473367	0.6212435	0.6756284	0.0021835	0.6436969	0.3425052	0.6096352	0.7280570	0.0108610	0.4302534	0.1039818	0.4878789	0.0008748	0.3325729	0.7574744	0.0418787	0.3429069	0.8339182	0.5499336
850	0.0395947	0.0163045	0.7922457	0.7380866	0.0764734	0.6222575	0.0685735	0.7578182	0.6268213	0.0476585	0.6129553	0.4595634	0.0891226	0.7481456	0.3826957	0.5078490	0.1446911	0.6023383	0.5677461	0.0037316	0.6569414	0.2964024	0.7776386	0.6543654	0.0118817	0.3989078	0.0789954	0.3641433	0.0065961	0.3448347	0.7152176	0.0451201	0.2578951	0.6568766	0.6402459
900	0.0466218	0.0194099	0.7494579	0.5759338	0.1152399	0.7368021	0.0362415	0.6252630	0.7721768	0.0354590	0.7202671	0.5247793	0.0820073	0.7168168	0.2761224	0.5461452	0.0847717	0.6213152	0.6958077	0.0002294	0.7925037	0.1961131	0.8647761	0.6834002	0.0025841	0.5141964	0.1696344	0.3254119	0.0156633	0.4604363	0.7664190	0.0350930	0.2576740	0.6817242	0.4728850
950	0.0456600	0.0192985	0.6558699	0.6731170	0.0927836	0.7253599	0.0587991	0.7755482	0.6922088	0.0484237	0.6371911	0.4973879	0.0311761	0.7470776	0.2964888	0.6630325	0.1352070	0.5474941	0.7088880	0.0001146	0.7976450	0.2710403	0.8441238	0.6408848	0.0044030	0.5056488	0.1750300	0.3459781	0.0107285	0.4227273	0.5700779	0.0456534	0.2780689	0.6257385	0.7347379
1000	0.0425071	0.0194905	0.7324285	0.6892614	0.0846863	0.8893167	0.0592860	0.7702116	0.6735765	0.0488030	0.5819470	0.4671892	0.0574669	0.6572654	0.3489213	0.6290670	0.1095281	0.5060918	0.6870352	0.0037376	0.5949010	0.2051556	0.7144396	0.5662811	0.0084579	0.5054778	0.1184198	0.3833386	0.0051046	0.3784114	0.8020762	0.0610054	0.2462491	0.6072718	0.5222074

0	0.0343022	0.0206923	0.7253228	0.5686443	0.1248325	0.6551623	0.0587784	0.7615187	0.6334007	0.1019823	0.7679759	0.4207222	0.0953607	0.7528429	0.3419909	0.4572949	0.2540780	0.6611134	0.7502209	0.0033373	0.8598285	0.2728090	0.7329495	0.6070928	0.0110802	0.4512635	0.2324844	0.4089676	0.0081518	0.3546617	0.6616825	0.0696188	0.3758105	0.7524400	0.6407524
50	0.0656343	0.0122564	0.7161416	0.7472199	0.6043850	0.5918737	0.0507389	0.7307546	0.7907044	0.1522335	0.7507484	0.4859032	0.0367667	0.6372528	0.5728174	0.1510475	0.2420565	0.6152213	0.8048498	0.0005865	0.5446697	0.3864595	0.7426361	0.6074810	0.0035925	0.4138396	0.0103865	0.3822511	0.1308726	0.3557747	0.2506203	0.0295002	0.1068654	0.5734386	0.6714331
100	0.0138531	0.0113225	0.8018136	0.5944142	0.4128669	0.6626757	0.0280120	0.6977185	0.7379852	0.2732336	0.7347066	0.6058712	0.0255152	0.7555253	0.6192504	0.1178968	0.2154552	0.7115275	0.7459839	0.0006445	0.6116051	0.2716504	0.7609712	0.5381533	0.0136282	0.4836700	0.0000000	0.3412568	0.1255842	0.3398623	0.0929094	0.0395888	0.0383779	0.2518156	0.6626942
150	0.0528891	0.0193713	0.6583091	0.7159121	0.5437932	0.7943037	0.0301084	0.6357708	0.6645792	0.2781627	0.7321598	0.5089870	0.0591753	0.7620561	0.6187503	0.0933214	0.2213229	0.7137910	0.7454840	0.0013547	0.5987353	0.3439333	0.8262297	0.6471192	0.0028030	0.3528980	0.0036076	0.3868025	0.0680522	0.3081780	0.1158764	0.0618929	0.0235000	0.1498789	0.4938931
200	0.0266952	0.0079732	0.7720492	0.7036597	0.4369271	0.6625216	0.0089806	0.6308788	0.6883029	0.2244102	0.6416057	0.5322093	0.0564083	0.6260778	0.8529620	0.1527472	0.2049468	0.7876206	0.7635822	0.0003573	0.8008660	0.2745038	0.7746311	0.5735869	0.0080229	0.4161424	0.0005297	0.4276480	0.1323868	0.2615825	0.0834742	0.0408170	0.0140910	0.0624187	0.4203391
250	0.0265200	0.0119758	0.7395368	0.5989685	0.4452423	0.7033395	0.0108272	0.6277998	0.6043548	0.2683285	0.6309606	0.4586426	0.0457713	0.6705133	0.7329535	0.0836608	0.2412665	0.7690636	0.7361814	0.0009964	0.6940640	0.2802605	0.6327182	0.6442972	0.0148402	0.4502404	0.0059803	0.4367835	0.1226546	0.2856434	0.0604293	0.0352711	0.0012361	0.0710098	0.4630119
300	0.0208894	0.0055024	0.5430620	0.5783496	0.5639619	0.6134069	0.0076077	0.7729317	0.8398242	0.2813746	0.6709868	0.5697922	0.0430155	0.7769843	0.7095362	0.1165858	0.2553824	0.6825291	0.6922000	0.0048197	0.5966061	0.3431361	0.7700807	0.5792117	0.0084784	0.4227182	0.0017051	0.4192042	0.0570331	0.2627352	0.1413833	0.0489668	0.0047481	0.0563922	0.4192933
350	0.0515039	0.0052663	0.6763892	0.5828625	0.5908493	0.7366950	0.0074263	0.7439124	0.7094991	0.2992799	0.6870112	0.5487762	0.0262400	0.7738421	0.7071377	0.0742692	0.2231065	0.6912325	0.6266888	0.0022024	0.6340100	0.3336264	0.7586541	0.5345505	0.0354839	0.3541103	0.0010986	0.4231703	0.1477806	0.2822957	0.0478984	0.0699910	0.0037952	0.0814012	0.4136237
400	0.0185238	0.0146975	0.5977950	0.5636886	0.4827842	0.6328243	0.0136521	0.7642215	0.6867626	0.1926658	0.6804098	0.5316919	0.0264711	0.8754005	0.5572345	0.1070210	0.3503149	0.6158578	0.7583200	0.0155704	0.6855941	0.2219827	0.7457443	0.7061112	0.0273620	0.3826844	0.0000000	0.4494295	0.0999973	0.2077302	0.0871470	0.0181101	0.0008500	0.0749589	0.3574362
450	0.0205178	0.0321629	0.6529471	0.6315189	0.3881174	0.6748639	0.0244993	0.7449580	0.7224289	0.3053377	0.6665578	0.6152416	0.0487423	0.7675396	0.5560527	0.0582914	0.2753954	0.7501640	0.6818462	0.0018640	0.5839152	0.3133801	0.6374857	0.6043222	0.0088002	0.3875045	0.0116223	0.4543013	0.1210525	0.2124472	0.0842174	0.0297775	0.0084101	0.0564596	0.3803275
500	0.0455930	0.0235985	0.7201460	0.7271198	0.4339960	0.6490340	0.0141486	0.7600153	0.6427423	0.1782940	0.6495006	0.4644876	0.0549090	0.7523757	0.6860610	0.1575432	0.2201975	0.6847717	0.7923990	0.0011677	0.5548420	0.4514405	0.7126477	0.6578170	0.0204980	0.4070540	0.0013630	0.4707315	0.0428714	0.2118712	0.0887212	0.0317269	0.0066813	0.0592774	0.3894990
550	0.0341699	0.0071004	0.6562579	0.6682295	0.1331300	0.5719718	0.0086205	0.6465159	0.8081032	0.1088222	0.6063426	0.4726906	0.0549537	0.7368482	0.4353741	0.2800941	0.1675815	0.6988943	0.7159357	0.0000000	0.5970194	0.3631785	0.6527776	0.7202065	0.0278976	0.5034357	0.1179689	0.3394255	0.0069397	0.2964729	0.5160051	0.0474226	0.1917245	0.0705629	0.0870993
600	0.0191033	0.0143853	0.7445931	0.6553649	0.0886192	0.7936370	0.0435728	0.6947064	0.6697544	0.1022342	0.6567763	0.5546550	0.0744142	0.7847088	0.4013058	0.3863138	0.1672071	0.8017036	0.6829268	0.0043636	0.5915507	0.4114447	0.7536484	0.7456438	0.0210741	0.4358293	0.1596664	0.4138808	0.0085630	0.3464153	0.5409749	0.0175774	0.3567129	0.0803703	0.3825555
650	0.0226943	0.0269181	0.6725727	0.6585196	0.0894273	0.6407476	0.0351561	0.7374833	0.6421565	0.0596393	0.7786061	0.4152308	0.0700231	0.8047983	0.4070835	0.4507597	0.1862454	0.7389768	0.6119134	0.0005909	0.5289007	0.2961550	0.5584773	0.6995000	0.0103739	0.4425690	0.1884937	0.4315563	0.0058487	0.3422301	0.6557712	0.0435116	0.3894747	0.3619904	0.6087977
700	0.0296708	0.0088408	0.7359092	0.6226817	0.1567011	0.8462082	0.0372677	0.8253990	0.7118019	0.0434016	0.6919818	0.4057468	0.0627800	0.6931842	0.3277171	0.4845164	0.1921623	0.6786131	0.6978850	0.0000789	0.7405685	0.3468565	0.6759360	0.6507291	0.0156562	0.4854637	0.1294305	0.4138987	0.0064978	0.3413561	0.7464435	0.0365925	0.2863638	0.4894061	0.5660733
750	0.0288079	0.0141531	0.6221566	0.5995924	0.1108104	0.6091716	0.0378446	0.6160535	0.8074241	0.0836647	0.5539085	0.4813954	0.0462590	0.7554436	0.3302558	0.5273771	0.1339191	0.6215736	0.5356121	0.0000796	0.6770240	0.2454498	0.7146896	0.8161240	0.0100505	0.4225957	0.1809658	0.4720221	0.0016987	0.3287673	0.6295056	0.0539127	0.2981065	0.5750756	0.7441854
800	0.0267139	0.0258353	0.7343706	0.6457226	0.0697384	0.7007600	0.0153057	0.6988397	0.6172283	0.0476535	0.7653408	0.5685196	0.0244720	0.7565898	0.4200944	0.4981290	0.1832741	0.7519728	0.6908819	0.0020132	0.5882064	0.2312707	0.7158843	0.7714529	0.0076253	0.4376662	0.1880526	0.3849137	0.0027943	0.3002986	0.8975050	0.0265858	0.2771773	0.5620274	0.6926294
850	0.0183352	0.0170433	0.6806172	0.5624352	0.1262785	0.6581015	0.0397935	0.6950242	0.6049100	0.0663974	0.6185259	0.5459180	0.1017043	0.5647329	0.3834573	0.5592994	0.1599739	0.6101488	0.6874069	0.0004523	0.6961677	0.3111324	0.7516405	0.7654431	0.0054625	0.4620136	0.1084925	0.4027819	0.0016725	0.3159027	0.8050769	0.0353239	0.2707877	0.6229360	0.7080257
900	0.0310374	0.0310630	0.5801656	0.5265900	0.0900826	0.7670620	0.0760963	0.6319518	0.6625872	0.0556674	0.8388922	0.4189253	0.0444530	0.7241911	0.3868159	0.5942283	0.1396291	0.5881345	0.6503327	0.0003600	0.6987519	0.2492442	0.7945017	0.6627529	0.0016055	0.5576592	0.1296293	0.3919113	0.0095363	0.3853386	0.6227698	0.0292030	0.3208633	0.6262604	0.5471502
950	0.0294302	0.0289755	0.7048397	0.6465026	0.0922988	0.8520900	0.0516394	0.7222649	0.7667346	0.1007592	0.7343717	0.4391589	0.0670129	0.5479479	0.3697190	0.4727639	0.1915670	0.6150358	0.6256329	0.0012548	0.6847114	0.2829704	0.7792941	0.7789176	0.0010897	0.6136930	0.1410586	0.3759483	0.0045636	0.3854747	0.7152945	0.0551183	0.3739522	0.7315411	0.7480111
1000	0.0349885	0.0228104	0.6834133	0.5351846	0.1308608	0.7044409	0.0641740	0.6593742	0.6374361	0.1136830	0.8495360	0.5974300	0.0234059	0.6070191	0.3994781	0.4788568	0.2601147	0.5838696	0.6342203	0.0005592	0.8334561	0.2736426	0.7019908	0.7805749	0.0034530	0.4326091	0.0998743	0.3286045	0.0028624	0.2460576	0.5922343	0.0224214	0.2829601	0.6350998	0.6032660

0	0.0383936	0.0254467	0.6784479	0.6462010	0.1428897	0.7296224	0.0957136	0.7774684	0.6364045	0.0921427	0.7279694	0.5204564	0.0361693	0.8243577	0.3240876	0.4389122	0.3390705	0.7778466	0.6784481	0.0106882	0.7500789	0.2497120	0.7018122	0.7042705	0.0238296	0.4691513	0.1161496	0.4317638	0.0034737	0.3112605	0.6071770	0.0227961	0.3979615	0.6121141	0.6383060
50	0.0166759	0.0154436	0.5801117	0.6013199	0.4055700	0.4379044	0.0612193	0.2874489	0.6816820	0.3105809	0.6991785	0.5108262	0.0518645	0.6777302	0.4726008	0.2945667	0.2182011	0.7359251	0.1303723	0.0034886	0.6596059	0.5589843	0.7709581	0.6322371	0.0069697	0.4304613	0.1737868	0.3452355	0.0062327	0.3249686	0.6622988	0.2746745	0.3227744	0.6679973	0.6874073
100	0.0136256	0.0103784	0.4888823	0.5602159	0.4965873	0.2174315	0.0183463	0.1453854	0.7231061	0.2949242	0.6963158	0.4319373	0.0577596	0.6191414	0.4362038	0.3761061	0.1758329	0.7335789	0.1559090	0.0103257	0.6919270	0.5465929	0.6391772	0.5819684	0.0017322	0.2413614	0.1182528	0.4287954	0.0113440	0.2395998	0.6561694	0.3143442	0.3122959	0.6690015	0.6526916
150	0.0420145	0.0159851	0.4932648	0.6751209	0.4395148	0.3575929	0.0219942	0.1404023	0.6452872	0.2580143	0.7172421	0.5815028	0.0869709	0.6945649	0.5941918	0.4836185	0.1448672	0.6076425	0.0886412	0.0014939	0.6824647	0.4824092	0.7168754	0.7169370	0.0009464	0.1294362	0.1370272	0.4940063	0.0270833	0.3912275	0.6125868	0.4789967	0.3351307	0.7570986	0.7681942
200	0.0436431	0.0055080	0.5626251	0.7282532	0.4097089	0.2543201	0.0132417	0.0730751	0.5228064	0.3211409	0.6376003	0.3701713	0.0596219	0.6307809	0.5110145	0.4982888	0.1345277	0.5359507	0.0527785	0.0014367	0.7214859	0.6838994	0.7099416	0.7033949	0.0025326	0.1020130	0.1833300	0.6555912	0.0131634	0.3528208	0.6292747	0.4106820	0.2985758	0.5881948	0.6017794
250	0.0257924	0.0044588	0.5085786	0.6438166	0.5347752	0.2440400	0.0139557	0.1116847	0.5809706	0.4074403	0.6868363	0.4805098	0.0775163	0.6561565	0.4414794	0.5471624	0.0975113	0.6299916	0.1824533	0.0035690	0.6228261	0.6766638	0.5735710	0.6145314	0.0018302	0.0496794	0.1492095	0.6904175	0.0021064	0.4337866	0.6780957	0.3475974	0.2656508	0.6614625	0.5850041
300	0.0223618	0.0043468	0.4868068	0.6645568	0.4583991	0.3045457	0.0087471	0.0563535	0.6697419	0.3415851	0.7280477	0.4890825	0.0383194	0.6821135	0.4109294	0.6097146	0.1292667	0.7554848	0.1366288	0.0151063	0.7280062	0.6379465	0.6853935	0.6901203	0.0132076	0.0559110	0.2272469	0.6343978	0.0008415	0.3590848	0.7743237	0.4048088	0.3315294	0.5699835	0.6150959
350	0.0248080	0.0049150	0.5458441	0.6564719	0.4896784	0.2539753	0.0377888	0.0626899	0.7881006	0.3648904	0.6427853	0.4809449	0.0285009	0.6438274	0.3702324	0.5199752	0.1360019	0.6834804	0.1415692	0.0003164	0.8130400	0.5910609	0.6029876	0.7495975	0.0019525	0.0191652	0.3369135	0.6471682	0.0014945	0.3224306	0.7618981	0.4096538	0.4151906	0.7358765	0.6884564
400	0.0335687	0.0176486	0.5545719	0.6207241	0.3715341	0.3152852	0.0068896	0.1398039	0.7004110	0.3980593	0.6309880	0.5733758	0.0411119	0.5890063	0.3539399	0.4160061	0.2520749	0.6466436	0.0817776	0.0025321	0.6495466	0.5919273	0.6463135	0.6563749	0.0021335	0.0047684	0.4359325	0.7029227	0.0056086	0.3016617	0.7074109	0.3627484	0.3401003	0.7387991	0.7124484
450	0.0142993	0.0081414	0.3783985	0.6814670	0.5827152	0.2641713	0.0266442	0.0796629	0.6404461	0.5611532	0.7351321	0.5202929	0.0487443	0.6763689	0.4737254	0.2944425	0.3138938	0.7004858	0.1516251	0.0013060	0.6405698	0.4998424	0.8110635	0.6636554	0.0044335	0.0150166	0.5582997	0.8182845	0.0015486	0.2225066	0.6411250	0.4197702	0.3728089	0.7354131	0.5916644
500	0.0439609	0.0207662	0.5371851	0.6715707	0.3682486	0.2821244	0.0198078	0.0469459	0.5851725	0.3657580	0.6265378	0.4950163	0.0768983	0.7443781	0.4148481	0.3397652	0.1806904	0.6964692	0.1307552	0.0002475	0.5098215	0.6109667	0.7439005	0.6319315	0.0059417	0.0097663	0.4561841	0.7464034	0.0005019	0.3028310	0.7478727	0.4624781	0.4165811	0.6433736	0.6245061
550	0.0438386	0.0185596	0.6895865	0.6361550	0.2059980	0.6558984	0.0210145	0.5249743	0.7395987	0.1235891	0.7452471	0.5243201	0.0577830	0.6181833	0.3448194	0.5129676	0.1348174	0.5111261	0.5792622	0.0007866	0.6172728	0.3807561	0.6559741	0.7090420	0.0037530	0.0233072	0.5215961	0.7131009	0.0086060	0.2743564	0.6604752	0.1144799	0.3041930	0.6042764	0.6190031
600	0.0152877	0.0277366	0.6390538	0.6323578	0.1224380	0.7098340	0.0284632	0.6944339	0.7603966	0.0575876	0.9086963	0.4743707	0.0749326	0.7593947	0.3631540	0.5854329	0.1577261	0.6803028	0.6014020	0.0048998	0.6904828	0.3643994	0.6468441	0.7080266	0.0047678	0.1343487	0.2409102	0.6416207	0.0072913	0.2879623	0.6178362	0.0735604	0.3261792	0.6213058	0.5972721
650	0.0415833	0.0020184	0.5863051	0.7026061	0.0676932	0.6843272	0.0310046	0.7113308	0.7015157	0.0366751	0.5921854	0.5999093	0.0442150	0.7299771	0.3217961	0.4186753	0.1677637	0.6193400	0.7317863	0.0021918	0.8184253	0.3155766	0.7043445	0.5757195	0.0056434	0.2653369	0.0987347	0.6822099	0.0111728	0.3642828	0.6862657	0.0804527	0.3897189	0.6094123	0.6793922
700	0.0485845	0.0048041	0.7424116	0.6207883	0.1173179	0.7450646	0.0624454	0.7492110	0.8274888	0.0978111	0.7092536	0.4800346	0.0504668	0.6852515	0.4391392	0.5393051	0.2064294	0.6497737	0.5813450	0.0037513	0.5966673	0.3274121	0.6361862	0.5812603	0.0015944	0.3247722	0.1457403	0.6240952	0.0084246	0.2962557	0.6524962	0.0393572	0.3594909	0.7011074	0.6754188
750	0.0302545	0.0147193	0.7160449	0.6085657	0.0868279	0.7204235	0.0989720	0.7546197	0.6579588	0.0623234	0.6736381	0.5457903	0.0654265	0.7444322	0.4096575	0.5232488	0.1610227	0.6393062	0.8045184	0.0082198	0.9091555	0.3696379	0.8203402	0.6168438	0.0058892	0.4219608	0.1298585	0.4578721	0.0049024	0.2701826	0.6915264	0.0266194	0.3220530	0.8659297	0.6315194
800	0.0178469	0.0312059	0.7379725	0.7347897	0.0618997	0.6551445	0.0760413	0.6486657	0.6637457	0.0515581	0.6820185	0.5192242	0.0614294	0.8244774	0.3507673	0.4837054	0.1383820	0.5369065	0.6704147	0.0032851	0.8157351	0.2905088	0.6529246	0.6317648	0.0019201	0.4896610	0.1849548	0.4471432	0.0048945	0.2640746	0.7614659	0.0408387	0.4384961	0.5406504	0.6926632
850	0.0480723	0.0228349	0.7890932	0.5922940	0.0470536	0.6401036	0.0341899	0.6061328	0.6663333	0.0270562	0.7411929	0.4332745	0.0704978	0.7891820	0.3421424	0.6137425	0.1666508	0.6821220	0.7304210	0.0006403	0.7293510	0.2776238	0.6006922	0.5393568	0.0029366	0.4260630	0.1361533	0.4014386	0.0211916	0.2937247	0.6619336	0.0188054	0.2629345	0.6657531	0.6375924
900	0.0280698	0.0162025	0.7047757	0.6150968	0.0767018	0.5978855	0.0513859	0.7425670	0.6794436	0.0310721	0.6029224	0.4486934	0.0595873	0.8540738	0.3958729	0.5679290	0.1401085	0.5595489	0.6143624	0.0007513	0.6624960	0.2811224	0.7627919	0.6757901	0.0089430	0.4197902	0.1196216	0.4473764	0.0041839	0.4295208	0.6694190	0.0298377	0.3066399	0.6657910	0.6525001
950	0.0447489	0.0138910	0.7419098	0.6357948	0.0951340	0.6910244	0.0502818	0.6688999	0.6311811	0.0220560	0.5700528	0.4797649	0.0685423	0.7622579	0.3192497	0.5092385	0.1645692	0.4613831	0.6226135	0.0018173	0.5752861	0.3742335	0.7139170	0.6580804	0.0073598	0.4006793	0.1293673	0.3832439	0.0066422	0.3259551	0.7775942	0.0490180	0.3812009	0.6668846	0.6249734
1000	0.0333162	0.0164272	0.6642510	0.7335827	0.0825104	0.7703656	0.0663246	0.6569891	0.6946615	0.0295538	0.6884527	0.4031553	0.0721382	0.6814643	0.3607159	0.4516955	0.1208650	0.6119406	0.5434062	0.0010024	0.6799511	0.3382926	0.6175928	0.7686992	0.0181327	0.4449010	0.2125096	0.6070719	0.0038119	0.2711529	0.7057944	0.0197250	0.3348179	0.6132295	0.7689497

0	0.0225951	0.0370176	0.6977183	0.5818227	0.0875794	0.6658988	0.0663873	0.8001869	0.5855817	0.1117931	0.8024594	0.4474402	0.0552272	0.8763971	0.3972007	0.4289145	0.2154119	0.7361610	0.6609187	0.0039890	0.6055183	0.2871777	0.6015027	0.5637297	0.0100236	0.4692630	0.1715698	0.3821213	0.0048429	0.2626854	0.6928654	0.0555355	0.4275674	0.7138502	0.5455185
50	0.0237206	0.0791424	0.2498922	0.6253719	0.1129306	0.6350634	0.0246300	0.7345526	0.2047438	0.3824504	0.8485852	0.4887427	0.0550313	0.6843681	0.3740649	0.3638168	0.2197949	0.6910183	0.5429438	0.0005745	0.3564769	0.2796972	0.6852301	0.6945084	0.5144678	0.4322049	0.1684415	0.2765871	0.0023549	0.0708969	0.3057311	0.0283268	0.3145800	0.5140097	0.6942377
100	0.0282715	0.2001095	0.1006214	0.4588963	0.0826632	0.6348472	0.0096057	0.7220235	0.0551003	0.4025620	0.6343507	0.4878858	0.0554106	0.7883208	0.2225337	0.5532762	0.1304744	0.7422883	0.3808810	0.0013324	0.2537791	0.4652649	0.7820558	0.7024367	0.5739673	0.4595594	0.1682060	0.2952697	0.0019909	0.0040452	0.1765752	0.0215590	0.3659876	0.6902706	0.5754074
150	0.0561442	0.1440246	0.0247601	0.5218621	0.1208458	0.5799142	0.0004447	0.6777484	0.0173265	0.5010652	0.6772626	0.4261552	0.0679971	0.6679110	0.1932675	0.6723901	0.0831574	0.6624489	0.4286660	0.0019050	0.2603307	0.5119531	0.6884747	0.6472015	0.6041354	0.4515987	0.1696228	0.3369447	0.0273260	0.0062116	0.0898590	0.0312303	0.4742690	0.6854698	0.8587610
200	0.0295469	0.1102366	0.0090931	0.4430350	0.0790566	0.7730151	0.0149814	0.6646959	0.0221218	0.5552760	0.6362488	0.3308629	0.0754727	0.7602479	0.0964854	0.6843047	0.0310658	0.7592009	0.5146037	0.0007055	0.2754794	0.6791933	0.7136821	0.7949803	0.5504871	0.3512141	0.1458840	0.2844443	0.0078984	0.0068011	0.1008736	0.0278002	0.4705500	0.6150117	0.5583127
