"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
500	0.6080160	0.0049380	0.5378060	0.2252212	0.1657039	0.2075951	0.8264654	0.0288233	0.2194140	0.3101036	0.1186347	0.0704731	0.0244865	0.3999124	0.1128907	0.5224715	0.3508853	0.6921960	0.4305081	0.8216516	0.7001061	0.7400891	0.5263050	0.7437803	0.0068967	0.1469551	0.2117188	0.5365883	0.6134083	0.7583097	0.3543462	0.1124365	0.1377528	0.6038892	0.0540981	0.1474571	0.7388246	0.1461248	0.3746591	0.2431493	0.6203790	0.1268757	0.0220102	0.0401480	0.0063930	0.2400219	0.0498858	0.1972789	0.3944596	0.7454298	0.3619201	0.5876473	0.7333294	0.5641393	0.2670904	0.1682778	0.0154697	0.7473438	0.0393049	0.5822342	0.4603140	0.0082718	0.3524309	0.0059947	0.6713599	0.0383539	0.5226960	0.0315416	0.3903463	0.7383798	0.2333165	0.2304603	0.0125820	0.3950935	0.3736522	0.5305169	0.6225295	0.4235971	0.4043588	0.5766823	0.3976161	0.7145725	0.0243918	0.6579078	0.8124799
550	0.7666826	0.1067344	0.6315191	0.3603452	0.1339829	0.2004852	0.5183580	0.0541423	0.1030270	0.3414934	0.6750374	0.0601243	0.0775608	0.7666324	0.1176051	0.5084616	0.5131987	0.6766720	0.4168848	0.7895813	0.6293363	0.7084581	0.4576436	0.5709484	0.0045445	0.1684083	0.3952726	0.2723658	0.5656295	0.6586272	0.2950676	0.0866509	0.1722163	0.5056050	0.0428328	0.1910960	0.6059667	0.2002139	0.3550660	0.2864609	0.5423453	0.1043470	0.2005124	0.0331964	0.0074942	0.4183647	0.0267917	0.3435573	0.4163668	0.6498882	0.4098665	0.6443873	0.7922046	0.2238756	0.2214288	0.5708929	0.0338117	0.7356292	0.0528951	0.5744660	0.3948984	0.0082968	0.4693753	0.0244608	0.5997916	0.0259191	0.4640921	0.3277802	0.2877703	0.6698087	0.3000326	0.1728978	0.0186906	0.4366473	0.3927867	0.5346559	0.5736758	0.6715993	0.5231841	0.4917472	0.1818911	0.8791406	0.0118122	0.6942787	0.8316974
600	0.6477890	0.1705206	0.6333713	0.3128138	0.2760603	0.2498010	0.3322523	0.0320813	0.0190576	0.4261710	0.8114275	0.0538625	0.1288353	0.6798869	0.1233477	0.6066090	0.2906186	0.6425401	0.4039888	0.7387554	0.6309954	0.7928445	0.3802300	0.6589344	0.0179968	0.1331870	0.3902942	0.2786503	0.7399618	0.7266422	0.2672268	0.1138493	0.1990709	0.4739270	0.0797186	0.2646235	0.7623976	0.2583361	0.3971434	0.2829256	0.6344301	0.1481968	0.2008401	0.0461487	0.0028656	0.4088412	0.0197613	0.4652519	0.3739123	0.6350034	0.3581776	0.7239410	0.7257326	0.0625541	0.3040086	0.7058323	0.1487094	0.7809487	0.0581449	0.5090476	0.4481495	0.0132120	0.4084685	0.0046327	0.4430407	0.0206056	0.4950616	0.2870371	0.4235281	0.6619997	0.3507383	0.1631156	0.0089435	0.4587203	0.2842064	0.4975253	0.6209534	0.6498932	0.5630312	0.5371103	0.1470914	0.5523658	0.0140339	0.6990117	0.6860128
650	0.6511452	0.1360834	0.6690407	0.3625997	0.1865143	0.2972281	0.2169012	0.0413095	0.0030808	0.4843788	0.7466700	0.0527728	0.2961356	0.7315111	0.0940696	0.5739593	0.3244928	0.6921451	0.4017090	0.6405855	0.6057828	0.7588190	0.4501517	0.6440004	0.0323979	0.1504140	0.4103063	0.2465302	0.7413319	0.6637396	0.1918388	0.1512416	0.1310496	0.5520638	0.0839822	0.2375233	0.6339216	0.1495217	0.3905015	0.3109991	0.6483812	0.1597140	0.2464517	0.0444933	0.0026160	0.3907821	0.0268202	0.4873722	0.3507809	0.7466261	0.5046749	0.5921514	0.6764160	0.0427101	0.5240679	0.6389509	0.1875636	0.6413921	0.0733328	0.5002915	0.4820172	0.0074347	0.4576760	0.0068983	0.3585414	0.0062940	0.4314782	0.4026186	0.3941122	0.6023974	0.2512408	0.1681832	0.0107314	0.4318442	0.3236435	0.4721225	0.6332061	0.5976949	0.4536269	0.5484376	0.1019914	0.7331859	0.0123993	0.6054793	0.7129367
700	0.8304211	0.1330240	0.6038823	0.3244362	0.2564502	0.2770287	0.3773574	0.0330473	0.0013252	0.4569201	0.7402539	0.0735481	0.4402663	0.6841644	0.0704941	0.5351030	0.3980776	0.7993455	0.4510219	0.8057757	0.6702731	0.7508220	0.4372334	0.6029227	0.0336975	0.2482675	0.2706624	0.2970452	0.8094449	0.7576146	0.1031083	0.1770897	0.1263189	0.4899097	0.1223907	0.4125395	0.6144865	0.1325838	0.3708859	0.5644326	0.6736604	0.1682229	0.3433012	0.0713493	0.0064139	0.4281746	0.0222780	0.4335880	0.3428265	0.6866588	0.4755566	0.6887934	0.7134037	0.0494926	0.5930353	0.7414091	0.3504512	0.7941597	0.0719561	0.5240550	0.4873112	0.0117231	0.4361348	0.0054270	0.4314887	0.0056906	0.4342507	0.4234682	0.2925762	0.6205549	0.2816401	0.1963744	0.0123935	0.3297326	0.3040283	0.4713535	0.5195565	0.7559052	0.5183585	0.6920387	0.1323045	0.4963388	0.0094936	0.7194652	0.7110364
750	0.6555326	0.1758162	0.6595549	0.3399155	0.2084606	0.2727607	0.3088918	0.0387563	0.0102998	0.4243035	0.6650453	0.1045661	0.4037886	0.6774950	0.0942138	0.5020106	0.4521077	0.6870369	0.3900386	0.7316476	0.6142926	0.8076420	0.4208596	0.6081950	0.0407692	0.1732494	0.4972096	0.2917105	0.7659787	0.5404694	0.0616612	0.1594906	0.2082000	0.7002857	0.0899012	0.4386091	0.6674307	0.1396931	0.3213777	0.4794193	0.5706547	0.2243566	0.3305452	0.0550640	0.0017924	0.4241616	0.0306983	0.3780666	0.3283101	0.7644204	0.4066955	0.7030461	0.7120619	0.0984688	0.5931432	0.8148592	0.3834365	0.8461467	0.0503002	0.5934336	0.5172366	0.0057247	0.4293387	0.0031644	0.4627375	0.0239237	0.4680015	0.3682156	0.3037048	0.7679135	0.2279717	0.2284890	0.0162062	0.2921695	0.3739760	0.4329161	0.5426343	0.7903751	0.4705463	0.6353061	0.0822360	0.3916933	0.0265402	0.8427164	0.7052443
800	0.6559020	0.1485089	0.4943364	0.4303922	0.2407091	0.3969789	0.3027522	0.0437460	0.0103304	0.4941695	0.7844142	0.0647258	0.3188071	0.6674164	0.1357090	0.5632826	0.4070551	0.6274546	0.5392216	0.6853528	0.5952098	0.6948525	0.5786021	0.6061488	0.0414439	0.1769508	0.4864407	0.2406124	0.7815713	0.6812844	0.1529266	0.2028795	0.1474613	0.6561841	0.0706869	0.4044052	0.7345082	0.2280010	0.1893267	0.4314216	0.5415207	0.2466438	0.3788294	0.0537837	0.0160198	0.3258434	0.0232894	0.3778030	0.3421250	0.7508651	0.4632566	0.7213150	0.6458721	0.0868056	0.7121957	0.7409338	0.3463174	0.7363893	0.0394350	0.5736338	0.4108168	0.0079415	0.4642728	0.0066402	0.5572899	0.0129751	0.5279771	0.3541547	0.3723801	0.8254245	0.2480752	0.2098595	0.0151196	0.3777547	0.3649248	0.5129422	0.5528497	0.5586204	0.4742341	0.5295699	0.0815042	0.2786257	0.0393677	0.6725197	0.6403867
850	0.7224899	0.1915381	0.6391026	0.5313504	0.2422615	0.2751093	0.3212815	0.0208932	0.0013148	0.4574157	0.7647231	0.1136593	0.3757963	0.6616015	0.1573619	0.5447922	0.4144323	0.6576420	0.4867558	0.6660920	0.5743010	0.7905239	0.4863383	0.7619287	0.0184204	0.2146868	0.4630981	0.2218724	0.6683675	0.6772245	0.1945289	0.1818187	0.1612898	0.5942530	0.1458165	0.2620570	0.8143250	0.1599340	0.3185942	0.3013257	0.5669002	0.1316151	0.2906016	0.0444604	0.0062947	0.4197578	0.0318438	0.4245761	0.4002858	0.7344429	0.3809922	0.6739448	0.7454320	0.0889238	0.7275206	0.6332922	0.3349408	0.6037324	0.0427462	0.5319244	0.4498543	0.0108609	0.3846742	0.0050572	0.4155700	0.0181869	0.5767331	0.4284125	0.4819313	0.6586075	0.2685541	0.2271988	0.0341110	0.4289810	0.3651704	0.5090583	0.5882920	0.7393902	0.6710691	0.4160508	0.0597403	0.2775760	0.0371268	0.7652514	0.6235442
900	0.6451065	0.1947007	0.4968414	0.3729272	0.2600289	0.3244716	0.3000796	0.0624208	0.0069742	0.4758454	0.6446540	0.0426543	0.3957075	0.6995784	0.1341558	0.5250734	0.4649270	0.8198261	0.5223644	0.5936244	0.6955427	0.6803122	0.4633144	0.6982284	0.0489926	0.1363069	0.3870056	0.2107868	0.6502582	0.7005676	0.1934634	0.1328692	0.1021827	0.4819150	0.1135186	0.2920128	0.6425592	0.1486016	0.3043686	0.2887931	0.5260597	0.1638234	0.2832782	0.0702941	0.0103720	0.3592287	0.0289802	0.4627234	0.3581835	0.6792067	0.4727907	0.6491957	0.7096647	0.0350680	0.6293348	0.6579537	0.3745786	0.8869225	0.0411052	0.7151487	0.5215143	0.0224590	0.3859768	0.0100969	0.4061878	0.0096902	0.4293091	0.3473911	0.4503750	0.7475125	0.2090960	0.1821747	0.0147244	0.4289115	0.4256732	0.4808878	0.7293935	0.8371692	0.5967307	0.6082421	0.0865705	0.2772209	0.0145941	0.7423709	0.5830428
950	0.6649140	0.2105135	0.5533773	0.4939557	0.2611732	0.2454932	0.3371494	0.0249058	0.0005870	0.5042022	0.9181180	0.0571650	0.3670787	0.7934286	0.1090504	0.4053272	0.4733460	0.7221586	0.5956869	0.7337714	0.5911099	0.7849278	0.5410153	0.6598176	0.0368615	0.1447669	0.4546222	0.2188830	0.6904822	0.7884476	0.1849225	0.1469189	0.1178233	0.4721217	0.1117071	0.3033480	0.5753616	0.2024271	0.4132054	0.3877999	0.5272693	0.1155797	0.5796626	0.0776824	0.0022179	0.4120755	0.0381390	0.3958687	0.4156657	0.8169501	0.4282825	0.7486023	0.6232281	0.0244297	0.6857232	0.7505292	0.3825414	0.8051640	0.0429979	0.5897393	0.4160501	0.0099448	0.5105178	0.0074707	0.4465656	0.0158214	0.4458173	0.3978428	0.3016965	0.8332392	0.2568911	0.1892051	0.0262994	0.3591993	0.3049024	0.4144511	0.6301717	0.7725729	0.4503315	0.5758794	0.0648398	0.3134404	0.0207693	0.7255581	0.7195617
1000	0.8723764	0.1662061	0.5902088	0.4674091	0.2418120	0.2475125	0.2659795	0.0271724	0.0011205	0.4455464	0.8111891	0.0383986	0.4689074	0.6490534	0.0937910	0.5345101	0.5583559	0.7543991	0.4611130	0.8716587	0.6453624	0.8127069	0.4598544	0.5544691	0.0346201	0.1431501	0.4154307	0.1914031	0.8220545	0.6502717	0.2195444	0.1462062	0.1763176	0.6454451	0.1118811	0.3584189	0.6997558	0.1821382	0.4497703	0.3179605	0.5509016	0.2089878	0.3873170	0.0573779	0.0062715	0.4341870	0.0537893	0.4187550	0.3031412	0.7106722	0.3394673	0.7431203	0.8557024	0.0411493	0.7143239	0.9215063	0.3758407	0.7882555	0.0483368	0.5753031	0.4515532	0.0002595	0.4482060	0.0102376	0.3925541	0.0052532	0.4216338	0.3728437	0.3530044	0.6364659	0.2775797	0.2530064	0.0284332	0.4632886	0.3672464	0.4597551	0.5607773	0.7399021	0.5274614	0.5304363	0.0692593	0.4547809	0.0082171	0.7619922	0.7174449

0	0.7094376	0.1218419	0.5693329	0.3240388	0.2363527	0.3150934	0.2403040	0.0318559	0.0006017	0.4655260	0.7939007	0.1174925	0.4795991	0.7030992	0.0902460	0.4721358	0.4857036	0.8024789	0.6002067	0.7577544	0.5784720	0.6397805	0.5115219	0.5415735	0.0165880	0.1648666	0.5731688	0.1705692	0.8696766	0.6408262	0.1774130	0.1423287	0.1298843	0.6096582	0.1030000	0.3211957	0.5770009	0.1653032	0.3489552	0.3842772	0.6507204	0.2064490	0.2775898	0.0630462	0.0100880	0.3780177	0.0197232	0.3998570	0.3749769	0.9171620	0.4204133	0.7375398	0.8646901	0.0478926	0.6707768	0.6041779	0.4167760	0.7976717	0.0626671	0.6294957	0.5173286	0.0172794	0.3349262	0.0063126	0.3621430	0.0051365	0.5376412	0.4923943	0.3780867	0.7724101	0.2903498	0.1667116	0.0597567	0.4493157	0.4300780	0.5300421	0.7645945	0.7533496	0.4586406	0.5126385	0.0664938	0.2941648	0.0158939	0.7757377	0.7404433
50	0.8020914	0.1102285	0.5907604	0.2628505	0.0273965	0.2739304	0.3086236	0.6165662	0.0012776	0.5220968	0.9169808	0.1029779	0.5073296	0.7617816	0.2509986	0.5766124	0.4101561	0.6439616	0.6531813	0.7475510	0.7148082	0.3493193	0.4311229	0.7303293	0.0228282	0.0935669	0.5290544	0.2102597	0.7680501	0.7795580	0.1634662	0.0722552	0.0682298	0.5936405	0.1058558	0.3808383	0.6505674	0.1582231	0.2622807	0.3850004	0.5802249	0.2382242	0.3212076	0.0360973	0.0060922	0.4545101	0.5055938	0.4785070	0.2158113	0.8447782	0.4664038	0.6850599	0.7412124	0.0577569	0.7256780	0.6733756	0.4869201	0.7189917	0.0691011	0.7849376	0.4104769	0.1127602	0.4096890	0.0008082	0.4755192	0.0105436	0.4006763	0.3995340	0.1923498	0.7060106	0.2687312	0.2019335	0.0116764	0.5900741	0.5555671	0.0559006	0.6183014	0.5532539	0.4909169	0.6607559	0.0388728	0.1560848	0.0744742	0.4965990	0.6218597
100	0.7266117	0.0728835	0.6246708	0.2217348	0.0213469	0.1980533	0.2957999	0.5825608	0.0003894	0.4614873	0.9053369	0.1106840	0.4122281	0.7161050	0.2471850	0.5770004	0.4329110	0.8587061	0.6813353	0.7436588	0.6943946	0.2393026	0.4856196	0.5991715	0.0108818	0.1667712	0.3921739	0.1586758	0.7140710	0.7436621	0.2223787	0.1256369	0.0304096	0.4613168	0.1074214	0.3662781	0.7180362	0.2064281	0.2869873	0.4212634	0.6271054	0.1599985	0.3567253	0.0342982	0.0045336	0.4006947	0.6265085	0.5135647	0.3196740	0.7781598	0.4123961	0.7797790	0.7978562	0.0365650	0.7410924	0.6902905	0.4922135	0.7971043	0.0396542	0.6655486	0.4113349	0.1240962	0.4446621	0.0004114	0.4551670	0.0288461	0.3768042	0.3806174	0.0639872	0.9053752	0.2942265	0.1226131	0.0169262	0.8033761	0.6298643	0.0177831	0.7161489	0.3479066	0.6920713	0.7518831	0.0277858	0.0853031	0.1276605	0.4669630	0.6570596
150	0.8109718	0.1169538	0.6594835	0.3004102	0.0131830	0.2801675	0.3354681	0.7862507	0.0084910	0.3163598	0.6457081	0.0602199	0.4273061	0.7042627	0.2136317	0.5015742	0.3788274	0.8049406	0.5799714	0.6973774	0.5540118	0.2571055	0.4360958	0.7005767	0.0242543	0.1188767	0.4153159	0.1985861	0.6995761	0.6244693	0.1495828	0.1593224	0.0753251	0.5581674	0.1472717	0.3679599	0.6440887	0.1803874	0.2964805	0.4245704	0.5578286	0.1201083	0.5155885	0.0530109	0.0161618	0.4993493	0.7164594	0.5864973	0.3645689	0.6438939	0.4096719	0.8228174	0.5905901	0.0376433	0.7377194	0.7805267	0.4654154	0.8106821	0.0465686	0.6383714	0.4460717	0.1459404	0.4419012	0.0006301	0.3793608	0.0065911	0.4185322	0.3452725	0.0447008	0.5940650	0.2401351	0.2298047	0.0208584	0.6507821	0.6055208	0.0135443	0.8529233	0.3440712	0.5829803	0.8687722	0.0042195	0.0217698	0.1199485	0.4700609	0.7455411
200	0.8220185	0.1314551	0.6550718	0.1963517	0.0401750	0.2419510	0.3305380	0.7331485	0.0029637	0.3024590	0.8377158	0.0805387	0.4499425	0.7933186	0.1713592	0.5637111	0.3779942	0.6656191	0.6716554	0.7519325	0.6239952	0.1938722	0.3866211	0.5505213	0.0253416	0.1562524	0.3277529	0.2290076	0.6266129	0.5849226	0.2449840	0.1367036	0.0398686	0.5206006	0.1167356	0.3755957	0.6598061	0.1079552	0.3372735	0.3733214	0.5016621	0.1671369	0.5434127	0.0638594	0.0171294	0.4133177	0.6575957	0.5321910	0.3183696	0.7794855	0.3585367	0.6284814	0.7497430	0.0556150	0.6275633	0.6811846	0.4207197	0.7223189	0.0271268	0.7391216	0.3177371	0.1265571	0.4188095	0.0001360	0.4560677	0.0117519	0.5590076	0.3588382	0.0289519	0.6877983	0.2657276	0.1622068	0.0134968	0.7243225	0.5769874	0.0240522	0.6950630	0.3923431	0.5229483	0.7291296	0.0004960	0.0062234	0.1009768	0.4858723	0.7134901
250	0.6472333	0.1474532	0.6997043	0.2948986	0.0114557	0.2932942	0.2771182	0.7516535	0.0041898	0.3629418	0.7798579	0.0807223	0.4074059	0.7069447	0.1851139	0.6229122	0.4267230	0.6621840	0.7999742	0.5601144	0.5753456	0.1810314	0.3469166	0.7100320	0.0171907	0.1828571	0.4763060	0.2308976	0.6476759	0.5525681	0.3972712	0.0853174	0.0929785	0.5964250	0.1367283	0.3511270	0.6687237	0.1455932	0.2513442	0.3242224	0.4973601	0.1744531	0.5730258	0.0353344	0.0027777	0.3841978	0.5167671	0.7301838	0.3768838	0.8069890	0.4454967	0.7176502	0.7560381	0.0443558	0.6235033	0.7975119	0.4044876	0.6963074	0.0425489	0.7404343	0.4173291	0.1765994	0.4717703	0.0003579	0.5039103	0.0140592	0.4222215	0.3200387	0.0406568	0.7936545	0.2536175	0.1506171	0.0217103	0.7531773	0.6612863	0.0086780	0.7328012	0.5120145	0.4326107	0.5507978	0.0022147	0.0101223	0.0991804	0.4589699	0.6998817
300	0.6811276	0.1150680	0.5402515	0.3094027	0.0307913	0.2729564	0.1981015	0.7784451	0.0021473	0.3740568	0.7497119	0.0679781	0.4376128	0.7408195	0.2755653	0.6077865	0.4262041	0.6241651	0.6702839	0.6623079	0.5262040	0.1615648	0.3650489	0.5827527	0.0146749	0.1248377	0.3074162	0.1838801	0.7282557	0.7076034	0.3478685	0.0811575	0.0420624	0.5974530	0.0925099	0.3523539	0.5567118	0.1505248	0.3826405	0.3171507	0.5698318	0.1522978	0.5274470	0.0171285	0.0146634	0.3916973	0.6764090	0.7010585	0.3986677	0.8181469	0.4305386	0.6716888	0.8581602	0.0789957	0.7397516	0.6932066	0.3025877	0.7124020	0.0518999	0.8214505	0.6138129	0.1855901	0.4130029	0.0013262	0.4977838	0.0565172	0.3466067	0.3755338	0.0313665	0.8492192	0.2892012	0.1850838	0.0098404	0.7751619	0.6209859	0.0094878	0.6727056	0.3915236	0.4625624	0.5446273	0.0021874	0.0151427	0.0869997	0.5025196	0.6424389
350	0.7654545	0.1066290	0.5472579	0.3060451	0.0232513	0.2320769	0.3005347	0.5934390	0.0031537	0.3846152	0.6256377	0.1391457	0.4335018	0.7958824	0.2173553	0.5360624	0.4288493	0.6695690	0.6357995	0.6446021	0.5040658	0.2538581	0.4983541	0.4970573	0.0288543	0.1480041	0.3813893	0.1636622	0.7686906	0.7667962	0.3111919	0.1295464	0.0407944	0.4362813	0.1204797	0.3649677	0.6211904	0.1551844	0.3759199	0.3371369	0.5805236	0.1968927	0.5073017	0.0636091	0.0143816	0.4112624	0.6625782	0.5112374	0.3456304	0.7148086	0.4507077	0.7019988	0.6635418	0.0503397	0.7099403	0.5937710	0.3269965	0.6778880	0.0483349	0.7867311	0.4383505	0.1275058	0.4114254	0.0006103	0.4706075	0.0037957	0.4924059	0.3803282	0.0368151	0.8128126	0.2401812	0.1743501	0.0125311	0.6404625	0.7935954	0.0434685	0.6926753	0.4147306	0.4478085	0.6119764	0.0016605	0.0058765	0.1018889	0.5798224	0.6208741
400	0.6875522	0.1340821	0.5079458	0.3677655	0.0220691	0.3431591	0.2950646	0.6447431	0.0175146	0.2921919	0.7579531	0.2027497	0.3850230	0.8367488	0.2665716	0.6259471	0.4412796	0.7265434	0.8223916	0.7739491	0.4625745	0.2194438	0.4976579	0.6529332	0.0388194	0.1258316	0.4105066	0.1918378	0.6685543	0.6465642	0.2407066	0.0916196	0.0550427	0.4465442	0.1082436	0.3173540	0.7007143	0.1541225	0.3005163	0.2912128	0.7346896	0.1525198	0.6266080	0.0466963	0.0038116	0.4384883	0.5949317	0.6000474	0.4588551	0.6055915	0.4121687	0.7362327	0.6850070	0.0725313	0.6050975	0.6306907	0.4015143	0.7020296	0.0122321	0.6981038	0.5677361	0.1622862	0.4609492	0.0012427	0.3977529	0.0056320	0.3498408	0.4694458	0.0469670	0.7962527	0.2387981	0.1774863	0.0386671	0.6204305	0.7369881	0.0169876	0.5974599	0.4452085	0.4851338	0.7664618	0.0001206	0.0123147	0.0956507	0.6376768	0.7048485
450	0.6983674	0.1987277	0.5275805	0.3796971	0.0175802	0.2257791	0.2225137	0.7658542	0.0001617	0.4390524	0.7611237	0.1630053	0.3856788	0.8370411	0.2488009	0.5503586	0.5338091	0.6752768	0.6496531	0.7937985	0.5445745	0.2158669	0.3693315	0.5192290	0.0121133	0.1741078	0.4372277	0.1945069	0.7576197	0.6464798	0.2594384	0.0882943	0.0690212	0.5425961	0.0708399	0.3062300	0.7539622	0.1282631	0.3571311	0.3152347	0.6530815	0.1014612	0.6028374	0.0454495	0.0133603	0.4335414	0.7012061	0.6040888	0.4430573	0.6334370	0.3351615	0.7411600	0.7798553	0.0304190	0.8011617	0.6083662	0.3706244	0.8568424	0.0466845	0.5861816	0.4194600	0.1395777	0.5503363	0.0003399	0.4285631	0.0047723	0.3670175	0.4108169	0.0402192	0.7830608	0.2355717	0.1529728	0.0140513	0.8024253	0.8385120	0.0166400	0.6665302	0.2911849	0.3998215	0.7968461	0.0001800	0.0109609	0.0650035	0.6715177	0.7773307
500	0.6820004	0.2259953	0.5600899	0.3459532	0.0199499	0.2808502	0.1934315	0.6641749	0.0020321	0.4181590	0.7841794	0.1040110	0.3775407	0.8138878	0.1882904	0.5957060	0.4283743	0.7266056	0.7661034	0.6488376	0.5741502	0.2253346	0.3742694	0.4850121	0.0164143	0.1102310	0.5339162	0.2304079	0.5980659	0.6572477	0.3123223	0.0943490	0.0536213	0.5265614	0.0929939	0.2811729	0.6350706	0.1584318	0.5428061	0.2077735	0.6461211	0.1190479	0.6764812	0.0301887	0.0123558	0.3335987	0.6361664	0.5310429	0.3299973	0.8368257	0.4931098	0.7130752	0.6939836	0.0612148	0.6041741	0.8009822	0.2629580	0.6788837	0.0686166	0.7302068	0.3994190	0.1247573	0.4162034	0.0007840	0.4279534	0.0410704	0.4180113	0.3981895	0.0440120	0.7713584	0.2365225	0.1853128	0.0085983	0.6944280	0.8315149	0.0224676	0.6861290	0.4232930	0.5115333	0.7367154	0.0000958	0.0112483	0.1370514	0.5206872	0.9004295
550	0.7270231	0.1954943	0.6398803	0.3016162	0.2050399	0.2365350	0.2555540	0.2090711	0.0007173	0.4361968	0.6298349	0.0878643	0.4240581	0.8225870	0.1395816	0.4860937	0.4447654	0.7916059	0.5098039	0.7108185	0.6245708	0.6016564	0.4475191	0.5934689	0.0221585	0.1506519	0.4346986	0.1959348	0.6594938	0.7208734	0.2373297	0.0992429	0.1572967	0.5902523	0.1207818	0.3458660	0.6830457	0.1256941	0.4295012	0.3629404	0.7495564	0.1343753	0.5276731	0.0987570	0.0031818	0.4090059	0.2402794	0.4287842	0.3033044	0.6906520	0.4676496	0.6659947	0.6825060	0.0899774	0.8472730	0.7949640	0.3962518	0.7155365	0.0675903	0.5931466	0.4197183	0.0302069	0.4601956	0.0120954	0.5033475	0.0202300	0.4679393	0.3222703	0.3280878	0.7348860	0.2826421	0.2019054	0.0056769	0.4843762	0.4526004	0.5025807	0.7414792	0.7282325	0.5519244	0.5415276	0.0348264	0.2001141	0.0328171	0.8124685	0.7433537
600	0.7174426	0.1753685	0.6699991	0.3330956	0.2542265	0.2495360	0.2571926	0.0932293	0.0047390	0.5346358	0.6061272	0.0753904	0.3833972	0.7706087	0.0989867	0.5419668	0.4206695	0.7090933	0.5420093	0.7676295	0.5686360	0.5950330	0.4746823	0.5916037	0.0077928	0.1631531	0.5081843	0.1733327	0.6910083	0.7641158	0.1651442	0.0934112	0.1550462	0.5451198	0.0493200	0.3033679	0.7333478	0.1295785	0.4137267	0.4155935	0.7436313	0.1231814	0.4339339	0.0732698	0.0036525	0.3574411	0.1136100	0.5056879	0.3616780	0.8089747	0.4877744	0.7912167	0.7938105	0.0704368	0.6803635	0.7957875	0.4075674	0.6862866	0.0802231	0.6019335	0.5665320	0.0135097	0.4094725	0.0057025	0.4575728	0.0228297	0.5871199	0.3179740	0.3972688	0.7040643	0.3022881	0.1836071	0.0089200	0.4205011	0.2903804	0.7488189	0.5283060	0.7700884	0.6834477	0.6147785	0.0665370	0.2517036	0.0268752	0.7330564	0.7237893
650	0.6132435	0.1359914	0.6458200	0.3448686	0.2072087	0.2945225	0.2987923	0.0303094	0.0000542	0.4912972	0.7124380	0.0968615	0.4743455	0.6644315	0.0950819	0.5403297	0.3635437	0.6807316	0.4295636	0.6443441	0.5274999	0.6649533	0.4567826	0.4795570	0.0346003	0.1939356	0.4695002	0.2571211	0.7848616	0.5799537	0.1916010	0.1058906	0.1412054	0.4992311	0.1169085	0.3197031	0.6126467	0.1877272	0.4659517	0.2855677	0.6943252	0.1413445	0.2422497	0.0412803	0.0089832	0.4274282	0.0390231	0.3593972	0.4195997	0.7020540	0.2918382	0.7474309	0.8496134	0.0810113	0.8161602	0.6257363	0.5293481	0.7576121	0.0654311	0.4449308	0.5321222	0.0100268	0.3629886	0.0170140	0.5126397	0.0117578	0.4708922	0.2557162	0.3111596	0.6547181	0.2203977	0.1919676	0.0471194	0.4994414	0.3143052	0.5773940	0.5374536	0.6328021	0.5538442	0.5443071	0.0590700	0.3301628	0.0074592	0.7452521	0.6861236
700	0.6624080	0.1753727	0.6258757	0.2815794	0.2671655	0.2600566	0.2903331	0.0318058	0.0012037	0.4936942	0.8018156	0.0764743	0.5156917	0.7338178	0.0687320	0.6585940	0.3068893	0.6214109	0.4331952	0.7234783	0.7284743	0.5981715	0.4494958	0.6228202	0.0161963	0.2107840	0.3894382	0.1894747	0.7962260	0.7326421	0.1803955	0.1725034	0.1464680	0.4932544	0.1336983	0.3291195	0.5433470	0.1441218	0.4067542	0.3302021	0.6486170	0.1557748	0.2963784	0.0676670	0.0073824	0.3721963	0.0159946	0.4371612	0.3519720	0.6020300	0.3967864	0.7773680	0.7709124	0.0608694	0.7838976	0.6831776	0.4708849	0.6540782	0.0829645	0.4491294	0.4297887	0.0227173	0.3294006	0.0086442	0.4533781	0.0216457	0.5024925	0.3893640	0.4642453	0.6726685	0.2500232	0.2237482	0.0115351	0.3874177	0.3560776	0.4354365	0.6577261	0.7699053	0.5220015	0.4969169	0.0568690	0.2886986	0.0138143	0.6314369	0.8188029
