"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
50	0.3192463	0.0030785	0.2836020	0.2744325	0.7135584	0.6618083	0.6288802	0.1419897	0.2153946	0.2853090	0.2663454	0.4768277	0.0078213	0.3270198	0.2758502	0.2953733	0.6976949	0.4800539	0.3798692	0.1280351	0.3040249	0.3210468	0.2769528	0.3495695	0.6694407	0.0270837	0.1871029	0.6731601	0.0104878	0.3297284	0.4941379	0.8004032	0.6911053	0.4791383	0.4227300	0.1105213	0.7071277	0.6205876	0.2859055	0.7399758	0.4774892	0.2981623	0.6553105	0.6951852	0.5886419	0.7209096	0.1896189	0.0148221	0.0007253	0.0129706	0.8070065	0.5752421	0.3909969	0.3467930	0.0883781	0.0563241	0.5866201	0.1903688	0.6417877	0.3536036	0.5483153	0.2978350	0.0610927	0.6435607	0.0429012	0.4711902	0.2590043	0.5432866	0.3118836	0.5838040
100	0.4384361	0.0063048	0.2842498	0.2685542	0.7877463	0.7304526	0.6769976	0.1500904	0.1533897	0.2577831	0.1407984	0.4597740	0.0036394	0.2959527	0.1843021	0.2836156	0.7038776	0.3071309	0.3439889	0.1083995	0.3664627	0.3192394	0.4233700	0.4208474	0.6991297	0.0380212	0.2152512	0.5683775	0.0084896	0.1864659	0.5364192	0.7267766	0.7498362	0.5134255	0.4241613	0.1040598	0.8261623	0.5954181	0.3038279	0.6612141	0.6266695	0.3334870	0.8835848	0.7164828	0.4726879	0.7188268	0.2219884	0.0076832	0.0022316	0.0045737	0.6153363	0.4647508	0.5080070	0.3342879	0.0423198	0.0473765	0.6699489	0.1406487	0.5076068	0.4593175	0.6123308	0.2987927	0.0276275	0.7998969	0.0119973	0.5422016	0.2384573	0.5460992	0.3067679	0.6826544
150	0.3745122	0.0007445	0.2630917	0.2902180	0.6805385	0.7332774	0.6106304	0.1848992	0.1584502	0.1539406	0.1066076	0.5295560	0.0069053	0.4076133	0.1599963	0.1976311	0.7266479	0.3240997	0.3790278	0.0927515	0.3734335	0.2005356	0.5168058	0.5531622	0.6824524	0.0313370	0.1553962	0.6151904	0.0020740	0.2584697	0.5400135	0.6712262	0.6311139	0.4726208	0.4357665	0.0510006	0.3389210	0.6131142	0.2622350	0.8535378	0.6844107	0.3454847	0.7034454	0.6930550	0.5044555	0.8317851	0.2349534	0.0043626	0.0000000	0.0248765	0.6560712	0.5118316	0.5249925	0.3918673	0.0240972	0.0120535	0.6845698	0.1437611	0.7586937	0.4185234	0.5795417	0.2562866	0.0448365	0.7646285	0.0131195	0.5591183	0.2906954	0.5716273	0.2726277	0.6633644
200	0.4835751	0.0013217	0.3195111	0.2978265	0.7616667	0.6838297	0.5834492	0.1588303	0.0981108	0.2094734	0.0669984	0.5135357	0.0045942	0.3793580	0.2336182	0.1375942	0.6493696	0.3748311	0.2619160	0.1013623	0.4770396	0.2520331	0.3462984	0.5352082	0.6192158	0.0809161	0.3028473	0.5070940	0.0078034	0.2717859	0.5394051	0.6710125	0.7466595	0.4287789	0.3632684	0.0512446	0.1888871	0.6407320	0.2052213	0.7161858	0.6956955	0.3837215	0.7695885	0.8535459	0.5627992	0.6535724	0.1756624	0.0053431	0.0007846	0.0064486	0.6777879	0.5132983	0.4662616	0.3225603	0.0122442	0.0142916	0.6435107	0.1909389	0.6645338	0.3730769	0.6817406	0.2638235	0.0179497	0.5844383	0.0238322	0.5599780	0.2829858	0.6579189	0.3290874	0.7362259
250	0.3827466	0.0038091	0.2323595	0.4330037	0.6073722	0.6417157	0.6527313	0.1752213	0.1728936	0.1752329	0.0401613	0.5368537	0.0068796	0.3747903	0.1715899	0.2326740	0.7473749	0.2912751	0.3080671	0.0790380	0.4546115	0.2071773	0.4000474	0.5319147	0.6891353	0.0298638	0.2448657	0.5698730	0.0011478	0.3244543	0.6864333	0.7393357	0.6076399	0.4498106	0.4038873	0.0385617	0.0654915	0.7085498	0.1448001	0.5456264	0.6789813	0.3453339	0.7077094	0.8617995	0.6538175	0.7174307	0.2075335	0.0069422	0.0085134	0.0058870	0.6565909	0.4741567	0.5384109	0.4500037	0.0230453	0.0285617	0.7824243	0.1933477	0.5348675	0.3878977	0.8223258	0.2858251	0.0247644	0.7073052	0.0156229	0.4496360	0.2901193	0.5319570	0.4217151	0.7558869
300	0.4718501	0.0017236	0.2854577	0.4028607	0.6680339	0.6839124	0.5993580	0.2418678	0.1934250	0.1805049	0.0593900	0.4539587	0.0071630	0.3455422	0.1612276	0.2215167	0.6814763	0.4004522	0.2494949	0.0826983	0.4301526	0.1962362	0.4378633	0.4890075	0.7706768	0.0289896	0.2136680	0.5388876	0.0000594	0.2546553	0.5419356	0.7898007	0.7312041	0.5227104	0.4152791	0.0646644	0.0239546	0.7544989	0.2600206	0.6709152	0.7502315	0.3306045	0.7395343	0.6614191	0.5232863	0.6686687	0.1823592	0.0036145	0.0025153	0.0111120	0.6243186	0.4855191	0.5998266	0.3870018	0.0071618	0.0369225	0.7661982	0.1666561	0.7060529	0.3380511	0.8494374	0.3161871	0.0131877	0.6578944	0.0324394	0.4979516	0.3072160	0.6844344	0.4282247	0.7512370
350	0.4432082	0.0002478	0.2646034	0.3590021	0.7726215	0.7151288	0.5843661	0.2046081	0.1600021	0.1191567	0.0502549	0.5322268	0.0099298	0.4002243	0.1343979	0.1144939	0.6654630	0.3078314	0.3274857	0.1052954	0.5255100	0.2105703	0.5028013	0.6093210	0.6615329	0.0457704	0.3104491	0.4962676	0.0002338	0.2702971	0.5536912	0.7342921	0.7129684	0.6590708	0.4615961	0.0334195	0.0304356	0.6587011	0.2258355	0.7830492	0.5938091	0.4928381	0.9951107	0.6801084	0.5324204	0.7430358	0.1286298	0.0156200	0.0003809	0.0151029	0.6560069	0.3620738	0.5566960	0.3372934	0.0044749	0.0497221	0.6406648	0.1575585	0.5377900	0.3937715	0.6520987	0.2544217	0.0112085	0.6837945	0.0602921	0.5420563	0.2507911	0.5677218	0.4314063	0.6695338
400	0.3633342	0.0014256	0.2409084	0.3426124	0.7298372	0.7266418	0.5363695	0.1711838	0.1345854	0.1707273	0.0853262	0.4707884	0.0044602	0.4421895	0.1467812	0.1382776	0.6344495	0.3509302	0.3082797	0.1009053	0.5782855	0.2635235	0.4072602	0.5273367	0.4606593	0.0818909	0.1993658	0.7213078	0.0000000	0.3630196	0.5991133	0.5712785	0.7125836	0.5869823	0.5027710	0.0279315	0.0411364	0.7284155	0.2608776	0.7328964	0.8327556	0.3781556	0.7580100	0.7859198	0.4524066	0.7657753	0.1779430	0.0121185	0.0105643	0.0111726	0.6304237	0.5863437	0.5657882	0.4107443	0.0071695	0.0269663	0.7586364	0.1423049	0.5159377	0.4123215	0.7844663	0.2461341	0.0224862	0.7176631	0.0729880	0.5083772	0.3073062	0.5023052	0.3785658	0.8493081
450	0.4563470	0.0011629	0.2446697	0.3497993	0.8071319	0.7669375	0.6541267	0.1463309	0.1310555	0.0552926	0.0628150	0.4180532	0.0040895	0.3195805	0.1408558	0.1335178	0.6833473	0.3128013	0.3327354	0.0769297	0.5350029	0.3064844	0.4964334	0.6940775	0.5893228	0.0425877	0.3229571	0.5238009	0.0002647	0.2149700	0.5912024	0.6717523	0.8011649	0.4484251	0.5330153	0.0378213	0.0133870	0.6795895	0.3008325	0.6802302	0.6208545	0.4095313	0.7082935	0.7359121	0.5016487	0.7580765	0.2228601	0.0094176	0.0052043	0.0088853	0.7254699	0.5521062	0.5947082	0.4338814	0.0082150	0.0197391	0.8481869	0.2091508	0.4358168	0.4384074	0.8469819	0.2891558	0.0378515	0.7365198	0.0231262	0.5001493	0.2387523	0.5223600	0.3626528	0.7735305
500	0.4187663	0.0052101	0.2373018	0.3659278	0.7050802	0.7948842	0.5726694	0.0913944	0.1764249	0.0734291	0.0913180	0.4361475	0.0040887	0.3346120	0.1731695	0.1435277	0.5946501	0.4820571	0.2812873	0.1181907	0.5044544	0.2964402	0.4941590	0.6110101	0.6467389	0.0687368	0.2312939	0.5497482	0.0000000	0.2608020	0.5525189	0.6989728	0.6206647	0.4912923	0.3666595	0.0383924	0.0205420	0.7282728	0.2619920	0.7226260	0.5722646	0.4151654	0.7005004	0.7829205	0.7219889	0.7438434	0.1986414	0.0177999	0.0015626	0.0027948	0.6369351	0.4937616	0.4111940	0.4573707	0.0275181	0.0284925	0.7948965	0.1499381	0.6420099	0.3743364	0.6417861	0.3184484	0.0210891	0.8852689	0.0385964	0.5149473	0.2964774	0.6065499	0.4083078	0.7631232
550	0.4141414	0.0025171	0.2571355	0.3017544	0.7275338	0.5459378	0.5496463	0.0789070	0.2952482	0.2759998	0.6191011	0.4583203	0.0030523	0.2991736	0.2897990	0.2221551	0.7116371	0.3097305	0.3798622	0.3604671	0.4084378	0.2415194	0.4175584	0.5189008	0.5688906	0.0334951	0.2512548	0.5997845	0.0004848	0.2720044	0.4944863	0.7430745	0.5849069	0.2592528	0.3805144	0.3644417	0.0528314	0.5993217	0.2886934	0.6194878	0.1834428	0.4215185	0.6346877	0.6775664	0.5352099	0.8146079	0.1973977	0.0149237	0.0000486	0.0090959	0.6896117	0.3246990	0.5027214	0.3975291	0.1573149	0.0271388	0.7035530	0.2232173	0.6395477	0.3716334	0.5916065	0.3903235	0.0254267	0.6798846	0.0284795	0.4417955	0.2765660	0.5670113	0.3296530	0.7379891
600	0.4173474	0.0014902	0.3227310	0.2962180	0.6315694	0.4556165	0.5797567	0.0408018	0.4214246	0.4162309	0.6583475	0.6011704	0.0028944	0.3637224	0.3077159	0.3707476	0.6533568	0.3252628	0.2938642	0.2208932	0.3728419	0.1789509	0.3403741	0.3384185	0.4783983	0.0443258	0.1553783	0.5396438	0.0017231	0.4097245	0.5819322	0.5547324	0.6854305	0.2058215	0.4115926	0.3678861	0.4610609	0.5147330	0.2796968	0.8524814	0.0884052	0.4562435	0.6095812	0.6294103	0.5648922	0.6960283	0.2353497	0.0055694	0.0007296	0.0046188	0.5180330	0.3695870	0.5908420	0.3911776	0.2135389	0.0318686	0.5028823	0.3559508	0.6377226	0.4016005	0.6098904	0.2200079	0.0496024	0.6648631	0.0327485	0.2871172	0.3102315	0.6986995	0.3432503	0.6229359
650	0.3459948	0.0000714	0.3081097	0.2085047	0.5405845	0.5099915	0.4728439	0.0883422	0.4222051	0.4490010	0.6926698	0.5527960	0.0023780	0.3019854	0.3195567	0.4691554	0.6178433	0.4679486	0.3637541	0.2885613	0.3142140	0.2058170	0.3570152	0.3039044	0.4728770	0.0310598	0.1459777	0.5485991	0.0189644	0.3543329	0.4542625	0.5004958	0.5900809	0.2159339	0.3970179	0.2947761	0.5717117	0.3979266	0.2218480	0.6971067	0.0137933	0.4273068	0.6297042	0.6239100	0.5913875	0.7439123	0.1839404	0.0015634	0.0002511	0.0014955	0.6983391	0.3763009	0.5616021	0.4293638	0.2452834	0.0273682	0.5723100	0.3090716	0.4053212	0.3861820	0.6164131	0.2818426	0.0278002	0.7712928	0.0382561	0.3519694	0.2577753	0.6377744	0.2266355	0.5101548
700	0.3230633	0.0104723	0.3674213	0.3025755	0.7710981	0.6287654	0.6377623	0.1181970	0.2943252	0.4173993	0.8141187	0.4161226	0.0023719	0.3974040	0.2723057	0.3859116	0.5386923	0.5303797	0.2960226	0.2835554	0.2198916	0.2464983	0.2461463	0.2943076	0.5987357	0.0525292	0.1745181	0.5927705	0.0275650	0.3557976	0.5439124	0.7393950	0.6012415	0.2685679	0.3445706	0.4285044	0.6592949	0.5039425	0.2409660	0.7402693	0.0136163	0.3531225	0.6959027	0.5849816	0.5568396	0.6854152	0.2461976	0.0044220	0.0004517	0.0136998	0.6948947	0.3546650	0.5199871	0.4270184	0.2354516	0.0112681	0.6742982	0.2889450	0.4791507	0.4185234	0.8602466	0.2547389	0.0310867	0.7863140	0.0190629	0.2641779	0.2939092	0.7612851	0.2036747	0.7152212
750	0.4339675	0.0003500	0.4570742	0.1172361	0.6845580	0.6065155	0.6847824	0.1210776	0.3333837	0.5002340	0.6285109	0.4997153	0.0096124	0.2793574	0.3068223	0.4632499	0.6900872	0.5011471	0.3275841	0.2536553	0.2538339	0.2742709	0.2141938	0.2309883	0.4592443	0.0254436	0.1175336	0.4627089	0.0116056	0.4361982	0.6468454	0.6595788	0.7419883	0.2743518	0.2844132	0.4803186	0.6882257	0.4055875	0.2769049	0.6191931	0.0033754	0.4007275	0.5844395	0.5621511	0.5122558	0.7983203	0.1720823	0.0071721	0.0000000	0.0009873	0.6747379	0.3761968	0.5635793	0.3250959	0.1766272	0.0157949	0.6622789	0.4052991	0.5526798	0.3196389	0.6969316	0.2414024	0.0418280	0.7590697	0.0235667	0.3546175	0.3004156	0.7060388	0.1925373	0.6261434
800	0.3337720	0.0014223	0.4010928	0.1364928	0.7778022	0.7005055	0.6131203	0.1492217	0.3970864	0.4511149	0.6530454	0.4596463	0.0031827	0.3766504	0.3129052	0.4470210	0.7268084	0.4780757	0.3163128	0.2770552	0.1397311	0.2734839	0.1962454	0.3804539	0.5007080	0.0286223	0.1613636	0.5806655	0.0028295	0.3763790	0.5302675	0.6790125	0.8171117	0.2871723	0.3836672	0.3021970	0.7064329	0.4833324	0.2559224	0.6734840	0.0009876	0.4556444	0.6853023	0.6477984	0.6371718	0.6909980	0.2644897	0.0014412	0.0003524	0.0043549	0.7150180	0.3317180	0.4399705	0.4016171	0.2028977	0.0240123	0.6754165	0.3301945	0.6546945	0.3653284	0.6508441	0.2979524	0.0180696	0.7106399	0.0285539	0.3190899	0.2940233	0.7635841	0.2125545	0.7134647
850	0.4491329	0.0017833	0.3651230	0.1393673	0.6770366	0.7232213	0.6664450	0.1703854	0.4265793	0.4441482	0.7141378	0.4457516	0.0021054	0.3592233	0.2385193	0.4182269	0.8059409	0.5113661	0.3050743	0.2069107	0.2428013	0.2738049	0.2549642	0.3437242	0.5360945	0.0223633	0.1470101	0.6962661	0.0064920	0.3838425	0.4884148	0.6296859	0.6917271	0.3043522	0.4428334	0.4673036	0.6638170	0.3855167	0.2790761	0.6682375	0.0027738	0.3147952	0.5684320	0.5768813	0.5422228	0.7530035	0.1919547	0.0034139	0.0026499	0.0086601	0.6221114	0.3635173	0.5379970	0.3627760	0.3091127	0.0234527	0.5987160	0.3525522	0.4675508	0.4164835	0.7482512	0.3272654	0.0245203	0.7196347	0.0208931	0.2977988	0.2913773	0.7093050	0.2563458	0.7728571
900	0.4477967	0.0026398	0.3537709	0.1504052	0.6958168	0.5675807	0.5942315	0.1444905	0.4561452	0.4248632	0.5669705	0.4555181	0.0008537	0.3406513	0.2881276	0.3804175	0.6880673	0.4223708	0.2495661	0.3331755	0.3188922	0.1919363	0.3234812	0.3550048	0.6669525	0.0357478	0.2697953	0.6389160	0.0074430	0.3992988	0.5001664	0.6275145	0.6330110	0.2955428	0.3053568	0.3497703	0.5873187	0.4391710	0.2576230	0.7471109	0.0048434	0.3823989	0.6646180	0.7199536	0.5349963	0.7285261	0.2621376	0.0098521	0.0009866	0.0014980	0.5943825	0.3618033	0.5117213	0.3303383	0.2489316	0.0253563	0.6385665	0.3431890	0.5689621	0.3406257	0.6017827	0.2391342	0.0765576	0.8035207	0.0118603	0.3160190	0.2100971	0.6393331	0.2211736	0.6471392
950	0.4266105	0.0007922	0.3060870	0.1350427	0.7678207	0.5206224	0.5318722	0.1107869	0.4029120	0.5094623	0.7428158	0.4011006	0.0061344	0.3951514	0.3532962	0.3105604	0.6383452	0.4931579	0.2236111	0.3122023	0.3243490	0.2335727	0.3933769	0.3483594	0.5467434	0.0266000	0.2312026	0.6073425	0.0097467	0.3559423	0.4428756	0.6832191	0.8577591	0.3155047	0.5153417	0.3264733	0.7171354	0.4669063	0.3037480	0.7737728	0.0000000	0.3421800	0.7043889	0.7077095	0.5508707	0.7134637	0.3093481	0.0260696	0.0049669	0.0100866	0.8791194	0.4118677	0.4855122	0.3435993	0.2145530	0.0242048	0.8396472	0.4400179	0.5468828	0.3286081	0.7375988	0.2230241	0.0392256	0.5999668	0.0227418	0.3118518	0.2785161	0.6162974	0.3441771	0.6208418
1000	0.3994380	0.0018862	0.3784551	0.1729086	0.6313586	0.5198160	0.5340783	0.0726450	0.3780797	0.4137980	0.6939495	0.3874912	0.0019014	0.3529214	0.2824511	0.4148699	0.6884581	0.3730211	0.3189006	0.2141783	0.4047632	0.2756568	0.3360401	0.3957560	0.4868762	0.0408273	0.3110892	0.5710594	0.0378660	0.4120260	0.4510460	0.8320078	0.7806104	0.2520874	0.3374712	0.3369279	0.7401048	0.4417949	0.2190192	0.5648508	0.0013186	0.2943412	0.6332753	0.7217202	0.4994773	0.7574700	0.2361104	0.0030548	0.0040959	0.0089701	0.6618598	0.3100809	0.5356330	0.3592199	0.1782365	0.0307596	0.7128713	0.2941656	0.6218591	0.3281449	0.6770855	0.2912741	0.0458461	0.6995385	0.0168344	0.3399641	0.3253121	0.6856820	0.3198242	0.7276075

0	0.3762444	0.0002832	0.3531237	0.1647248	0.7023236	0.5786642	0.5615645	0.1432272	0.3629594	0.4574426	0.7261048	0.4535452	0.0061118	0.3169863	0.2894423	0.4370097	0.7711837	0.4787481	0.3008341	0.3837210	0.3048624	0.2941839	0.2218725	0.3660444	0.6664870	0.0179884	0.2560575	0.6221808	0.0054343	0.2964560	0.5549398	0.6960544	0.7483901	0.2832264	0.4355854	0.3431051	0.6539043	0.4163389	0.3055898	0.6695268	0.0031225	0.3648082	0.7096317	0.8533737	0.6172652	0.6686053	0.2473306	0.0078095	0.0171782	0.0040303	0.6967536	0.4088990	0.4806654	0.4753619	0.1925466	0.0289643	0.7010725	0.3559320	0.6392153	0.4033454	0.5787247	0.3441321	0.0481947	0.7363137	0.0363448	0.3881832	0.2443097	0.6222495	0.2345489	0.7745627
50	0.5498798	0.0005970	0.4007957	0.4051473	0.6247367	0.4955920	0.4300532	0.0350136	0.4621974	0.4116483	0.7365610	0.4251256	0.0105435	0.3681821	0.1752595	0.2214594	0.7193573	0.4863355	0.2833064	0.2335432	0.2883219	0.2610992	0.2874209	0.2909956	0.4427764	0.1597897	0.2134097	0.6123592	0.0014631	0.6209321	0.5441401	0.5450736	0.7463107	0.4965017	0.3614366	0.2226631	0.6034988	0.6888915	0.2888950	0.6512820	0.0053507	0.2754678	0.7179357	0.6585929	0.5967923	0.5747797	0.2154963	0.0070050	0.0050829	0.0038082	0.6967300	0.3563981	0.5403357	0.4434524	0.2450217	0.0385963	0.6186054	0.2641683	0.6319482	0.4621067	0.9072461	0.2865229	0.0223347	0.6453386	0.1207573	0.5928222	0.2767488	0.7175812	0.3138893	0.7425747
100	0.6484566	0.0012065	0.3152227	0.6316463	0.7236430	0.4474644	0.4880429	0.0325949	0.4098751	0.4477677	0.7688824	0.5009158	0.0012690	0.3781620	0.3188128	0.1710315	0.6793337	0.3974430	0.2608774	0.2098645	0.2314138	0.2385265	0.3513666	0.2928947	0.4357937	0.2960389	0.2939182	0.5824007	0.0035681	0.7427734	0.5140362	0.5683891	0.6207762	0.4699569	0.4633891	0.1848981	0.7740359	0.6915371	0.2511189	0.6690167	0.0038233	0.2518975	0.8545420	0.7001874	0.5816308	0.6001702	0.1731791	0.0022137	0.0037418	0.0001684	0.6160396	0.3413767	0.4408916	0.4314977	0.1532984	0.0171806	0.8013653	0.2881320	0.7793857	0.3428616	0.7935205	0.2603199	0.0242472	0.7298774	0.1635421	0.5307775	0.2987475	0.6423647	0.1741290	0.7188824
150	0.6252642	0.0098898	0.1914915	0.6639211	0.6853123	0.5492318	0.3003961	0.0125595	0.4538662	0.3799621	0.7060250	0.4295829	0.0013255	0.3478827	0.3551054	0.1043299	0.6273429	0.3636737	0.2990706	0.2995831	0.1891347	0.2372964	0.2582793	0.3589966	0.3602963	0.2271775	0.1596564	0.5774150	0.0232691	0.6840431	0.6259320	0.5212102	0.6977145	0.4205473	0.3667121	0.1636284	0.6905063	0.6924687	0.1966011	0.6293713	0.0019985	0.2286187	0.7212815	0.6462566	0.4841788	0.7066625	0.2865183	0.0058275	0.0047878	0.0000619	0.5370373	0.3468804	0.4881065	0.3986226	0.2621370	0.0354214	0.6353015	0.3182298	0.6313945	0.3696348	0.7160575	0.2293686	0.0233894	0.8060624	0.1891326	0.4508070	0.2830590	0.6976108	0.2779289	0.7152787
200	0.5997686	0.0048994	0.3016155	0.6870784	0.6967470	0.5080381	0.4007406	0.0019214	0.5634470	0.4665393	0.7609966	0.3691670	0.0000623	0.2943390	0.4148707	0.0782014	0.8821947	0.5298827	0.2344521	0.3490456	0.1885616	0.1803506	0.2112358	0.3007078	0.3674054	0.2171874	0.1502294	0.7066787	0.0112501	0.7060969	0.5224948	0.6771452	0.6960576	0.4005830	0.2364796	0.1352462	0.8254264	0.7761683	0.1836164	0.6629427	0.0016612	0.1559713	0.6853705	0.9073764	0.5635958	0.7309535	0.2153099	0.0093839	0.0057970	0.0000957	0.3475124	0.3103105	0.5383113	0.3115280	0.1917296	0.0493497	0.6348997	0.3755641	0.8094035	0.2946256	0.6733165	0.2883321	0.0249865	0.6847821	0.2133439	0.4701608	0.2602284	0.7143773	0.2407807	0.6313347
250	0.7996184	0.0002941	0.3336706	0.5051429	0.5476659	0.4806530	0.4366647	0.0042098	0.5391565	0.4469420	0.5979568	0.4002649	0.0014916	0.2721969	0.3879710	0.1308350	0.7346657	0.5484665	0.3225282	0.3669790	0.1914395	0.1956686	0.2389717	0.3279052	0.2777610	0.2127484	0.1307817	0.4720756	0.0178238	0.7069241	0.4785570	0.4698583	0.7803940	0.4555805	0.2475084	0.1218281	0.6885846	0.6040300	0.2052876	0.7509320	0.0082649	0.2429270	0.6845907	0.6707908	0.4686060	0.7646325	0.2356171	0.0029915	0.0112795	0.0000806	0.2492126	0.4705178	0.5109084	0.3977947	0.1809473	0.0551484	0.7486262	0.3796800	0.7136873	0.3422628	0.6272012	0.2494736	0.0170107	0.7241533	0.2221658	0.5512736	0.3599830	0.7177247	0.3338804	0.6401730
300	0.5974215	0.0013228	0.2625740	0.6338680	0.6293363	0.4133278	0.3835213	0.0068623	0.4728172	0.3453619	0.7823472	0.3898677	0.0035505	0.2510323	0.3476036	0.1111672	0.6345708	0.5227305	0.3451203	0.4120497	0.2452314	0.2238843	0.2699506	0.3000187	0.2874903	0.3340992	0.1355882	0.5570520	0.0258781	0.6354223	0.4977225	0.6362387	0.7150660	0.3901529	0.2814396	0.1447006	0.6889246	0.8639211	0.2033642	0.7280496	0.0027692	0.2700493	0.8300424	0.7509898	0.5613215	0.8262785	0.2415411	0.0001900	0.0030122	0.0000283	0.1208391	0.3976189	0.4439345	0.3131151	0.2519950	0.0223298	0.7472968	0.3471264	0.6637194	0.3886635	0.6640103	0.2606989	0.0147764	0.6496701	0.2597569	0.6343513	0.2234640	0.6764703	0.2574262	0.6513891
350	0.5515055	0.0056656	0.3009258	0.6553765	0.6769139	0.4601178	0.4501394	0.0040792	0.3911829	0.4372415	0.7124128	0.4153847	0.0056256	0.2408246	0.3624589	0.1040584	0.7057853	0.4586217	0.4194388	0.3814788	0.1991453	0.2583558	0.2420427	0.3399021	0.3258720	0.2916019	0.1097732	0.6069683	0.0133071	0.6602898	0.4709524	0.6910104	0.9015589	0.4537405	0.2028583	0.1005702	0.6623686	0.6374930	0.2002247	0.7734670	0.0122838	0.2503150	0.6767277	0.7268827	0.5450855	0.5891701	0.3242611	0.0007129	0.0017621	0.0014840	0.0967838	0.3656237	0.4730782	0.3344867	0.1928107	0.0417406	0.6451764	0.3623228	0.5590976	0.4084593	0.7361179	0.2831110	0.0153927	0.7435502	0.2009430	0.6184762	0.2912460	0.6382628	0.2801272	0.6726870
400	0.6019425	0.0043793	0.3102776	0.5395119	0.7807567	0.4984356	0.4160880	0.0013326	0.4023668	0.4607053	0.6832060	0.4322187	0.0200490	0.2520862	0.4569785	0.1322577	0.6479769	0.5644456	0.3296105	0.3393435	0.2092393	0.2379323	0.2120458	0.2769909	0.1887636	0.2542636	0.1520373	0.5003984	0.0368915	0.6482621	0.4297835	0.6105827	0.7256069	0.5114892	0.2969315	0.1046440	0.7526815	0.7261712	0.2539926	0.7042679	0.0030840	0.2687799	0.7922017	0.6400436	0.5519787	0.7048469	0.2219253	0.0010694	0.0069092	0.0005613	0.5194556	0.3181464	0.5444789	0.3235973	0.2339420	0.0423413	0.6137089	0.3394991	0.6407456	0.4399067	0.7058568	0.3247094	0.0198043	0.8743037	0.3126326	0.6737611	0.2602468	0.7244258	0.2384404	0.6369782
450	0.6511579	0.0027931	0.2846353	0.5543912	0.7423854	0.4978454	0.4139611	0.0000000	0.4506526	0.3707228	0.6314731	0.3289190	0.0059007	0.2541302	0.3657241	0.1150679	0.6371823	0.5466849	0.3069170	0.3106407	0.1497672	0.2661011	0.2809932	0.2986003	0.3398112	0.2796767	0.0935810	0.5838009	0.0520754	0.7752499	0.5357368	0.5855121	0.6219120	0.5455202	0.2473208	0.1141831	0.7452229	0.8153587	0.2145509	0.7369998	0.0046874	0.3392280	0.8040740	0.7322952	0.6511389	0.7325566	0.2187336	0.0101191	0.0032870	0.0000000	0.5239946	0.3696452	0.5541832	0.3564730	0.2353615	0.0346021	0.7843394	0.5075100	0.6917141	0.4562579	0.6491033	0.3499512	0.0240139	0.6953443	0.2172780	0.5880288	0.2844719	0.6575668	0.2014384	0.6893381
500	0.6786884	0.0036870	0.2101248	0.5566424	0.6253626	0.5022778	0.3476730	0.0003952	0.5950992	0.3955057	0.7158265	0.4756533	0.0038138	0.2550843	0.4181300	0.1136780	0.6875386	0.5712680	0.3368359	0.3844666	0.1292376	0.2206801	0.2437043	0.2756628	0.2746835	0.2280152	0.1244730	0.6504243	0.0143565	0.7233795	0.6098566	0.5285261	0.7109770	0.5230554	0.2049928	0.0922431	0.7065318	0.7331177	0.2076943	0.7156425	0.0020904	0.1722174	0.6653416	0.8021760	0.5983674	0.8387188	0.1646916	0.0020852	0.0028959	0.0007926	0.6304701	0.3596109	0.5304401	0.3629628	0.2681401	0.0327681	0.7894306	0.3329155	0.5564330	0.3699129	0.6876005	0.2454762	0.0123839	0.8005364	0.2806224	0.6218229	0.3421648	0.7028585	0.3593049	0.7543019
550	0.4750296	0.0017243	0.2501276	0.4743707	0.8952056	0.4882826	0.3007442	0.0117350	0.4037283	0.4302494	0.5824706	0.5066855	0.0004991	0.3256455	0.4144845	0.2704538	0.6560865	0.7806456	0.3077039	0.2877146	0.1712180	0.2819176	0.2394479	0.2162197	0.4693193	0.1078446	0.1221953	0.6604403	0.0272761	0.4798139	0.6484150	0.6092961	0.5270529	0.2511106	0.2841241	0.2338503	0.5763866	0.7914755	0.1981176	0.6556791	0.0029628	0.1792283	0.6706148	0.7883478	0.4682264	0.6456051	0.2949537	0.0460557	0.0008754	0.0075044	0.5768250	0.3324133	0.5258983	0.3966578	0.1953521	0.0234384	0.5916075	0.3546945	0.5639236	0.4278759	0.6319735	0.2327324	0.0188099	0.7497746	0.1151709	0.4214959	0.2854445	0.5918334	0.2170281	0.6743602
