"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
400	0.3145472	0.3864399	0.3873093	0.5594729	0.0947722	0.6875315	0.1050840	0.6517892	0.4585777	0.4950809	0.4345753	0.6215294	0.2768106	0.5237762	0.2151467	0.2356204	0.1212158	0.0013175	0.3919332	0.4287059	0.1606113	0.6766709	0.7246763	0.5815921	0.5070608	0.6890034	0.0083694	0.0887808	0.7535274	0.2346534	0.3541780	0.5183778	0.2209734	0.0994696	0.6622643	0.3491427	0.1901927	0.6879607	0.3123000	0.2057088
450	0.3154031	0.4212826	0.4728103	0.6345938	0.0545953	0.7093354	0.1109478	0.7484476	0.4683355	0.4380959	0.3786760	0.6220488	0.2722112	0.5778425	0.1827592	0.1663917	0.2290191	0.0120150	0.4201887	0.6149981	0.1929759	0.4578054	0.7356597	0.6180677	0.5064989	0.7459293	0.0074768	0.1056961	0.7683526	0.2995015	0.1834961	0.6109280	0.1273141	0.1257828	0.6256485	0.2602357	0.2741659	0.6991719	0.3097786	0.2018288
500	0.2673529	0.5477192	0.3923069	0.5687749	0.0660569	0.8130386	0.1826974	0.6332377	0.5702145	0.4201341	0.5151355	0.6076302	0.2718308	0.5846421	0.2468711	0.2123351	0.1658109	0.0013574	0.3525237	0.4978861	0.1913951	0.5604200	0.6743866	0.5785602	0.5084213	0.6884537	0.0103681	0.1040714	0.5220430	0.2329806	0.2067112	0.4855280	0.2581281	0.0590872	0.8055785	0.1634199	0.2058459	0.6656152	0.2334844	0.1363069
550	0.2783466	0.4056226	0.6802207	0.6224652	0.0548105	0.6550546	0.2566354	0.6727673	0.5798728	0.3842248	0.5048913	0.7069007	0.1867665	0.7001510	0.4040905	0.2375016	0.2799117	0.0103722	0.2382807	0.6032428	0.4396381	0.5339345	0.7047955	0.6873400	0.5160298	0.6926948	0.0424888	0.1164130	0.7075837	0.2859710	0.1188075	0.2948317	0.1611269	0.0629032	0.7140664	0.2438591	0.2395390	0.6669422	0.1817069	0.3603750
600	0.2981732	0.3658731	0.5941294	0.6338024	0.0957973	0.8341479	0.1175859	0.6370729	0.5408803	0.5613188	0.4614896	0.8054281	0.1007748	0.6238348	0.4140337	0.2598169	0.3110537	0.0153775	0.2040584	0.6086049	0.5944718	0.4788247	0.6977547	0.6895588	0.5595071	0.6791045	0.1226301	0.1427933	0.6610921	0.2293470	0.1229972	0.2029119	0.2212652	0.1256857	0.7008816	0.1763792	0.2060305	0.6659671	0.3795109	0.5494006
650	0.3339853	0.3354276	0.6630722	0.5058634	0.0956155	0.7142219	0.1370619	0.6325723	0.4658089	0.5864916	0.5386743	0.5422786	0.0680051	0.6033077	0.4292275	0.2472615	0.2921896	0.0104944	0.2059046	0.5741897	0.4615544	0.5189077	0.7209196	0.6727156	0.5114950	0.5832795	0.1251818	0.1341091	0.6957623	0.1287074	0.0874404	0.0650302	0.1496781	0.1146248	0.6797681	0.2197983	0.1906436	0.5977867	0.4163390	0.5690661
700	0.2941790	0.3752798	0.6474848	0.5368379	0.1042904	0.7038020	0.1229017	0.6536411	0.5089979	0.5632140	0.4284348	0.6417599	0.0113211	0.6537821	0.4182809	0.1421180	0.4033872	0.0043889	0.0579326	0.6859884	0.4529125	0.4558561	0.6379880	0.6189379	0.3799457	0.7693661	0.0918700	0.1367633	0.6746671	0.0422829	0.0576952	0.0177836	0.1399611	0.0768682	0.6198775	0.1961217	0.1419386	0.6228077	0.3542586	0.7201574
750	0.3136817	0.3748459	0.7106593	0.6070943	0.0651833	0.6305297	0.1015357	0.6441962	0.5615672	0.6099903	0.4780955	0.6804043	0.0102586	0.5752228	0.3069833	0.1736144	0.4256193	0.0052896	0.0377446	0.7317765	0.5887601	0.6232070	0.7794271	0.5665621	0.2463314	0.6756614	0.0656494	0.1401171	0.7147310	0.0501840	0.0617225	0.0196837	0.2461460	0.1444231	0.6342965	0.2768038	0.1890691	0.6669205	0.4180297	0.6953480
800	0.3158376	0.3872737	0.6850641	0.6290573	0.0465792	0.7465822	0.1882942	0.7528500	0.4863646	0.7149650	0.4959765	0.4814359	0.0029315	0.6339753	0.3222579	0.1861142	0.3802260	0.0185830	0.0277550	0.6854791	0.4701813	0.4891028	0.7593849	0.6670721	0.2880524	0.6802201	0.0765188	0.1056046	0.6803553	0.0182233	0.0995414	0.0021544	0.4141768	0.1976553	0.5384791	0.3785645	0.1129554	0.5859024	0.3409427	0.6871433
850	0.3810703	0.4237665	0.5650628	0.7518190	0.0277532	0.6988504	0.2052511	0.5706904	0.4129314	0.7162768	0.4677194	0.3904121	0.0561746	0.5409270	0.4720922	0.1977203	0.3407163	0.0969021	0.0173054	0.6947634	0.3878520	0.4281228	0.6758187	0.6671396	0.2633459	0.5805881	0.1063541	0.0871327	0.7759905	0.0116070	0.0601508	0.0021871	0.3858232	0.2187049	0.6335257	0.3714129	0.1817281	0.7651850	0.4606505	0.6536974
900	0.2680306	0.5365583	0.5722410	0.7120426	0.0416038	0.6948917	0.2276710	0.7009608	0.3814472	0.7597424	0.4066986	0.3077608	0.0073554	0.6046513	0.3553085	0.1653259	0.3739536	0.2655674	0.0251925	0.7248191	0.4131357	0.4691184	0.5654298	0.6499001	0.1878626	0.7222686	0.0650803	0.0604970	0.5953442	0.0648330	0.0822641	0.0014799	0.3729553	0.3064034	0.6118755	0.5196254	0.1986444	0.7565635	0.4154555	0.5944990
950	0.2528092	0.4000967	0.6101162	0.6417724	0.0726214	0.6179894	0.1519725	0.5382458	0.4950801	0.6114712	0.5496980	0.3931564	0.0296761	0.7059204	0.5558405	0.1744491	0.3898826	0.2776822	0.0252964	0.6333442	0.4944638	0.5129831	0.6710216	0.7845352	0.1495059	0.6193589	0.0760010	0.1445856	0.5501211	0.0258176	0.1120266	0.0012648	0.5593310	0.2104295	0.6688435	0.4638425	0.2027267	0.7230110	0.3600299	0.7791353
1000	0.3180816	0.3480689	0.6131010	0.6104358	0.0766409	0.6534247	0.1315561	0.5761396	0.4528788	0.6564700	0.4916563	0.3359183	0.0183241	0.6824612	0.4383064	0.1928869	0.4152443	0.2419240	0.0305174	0.5931685	0.5868849	0.4635575	0.6905631	0.6766006	0.2466543	0.6541475	0.0607526	0.1055872	0.6845491	0.0342143	0.0486826	0.0052405	0.5327918	0.2103867	0.6740394	0.4168703	0.2950381	0.8519023	0.4396172	0.5382656

0	0.3628856	0.4298722	0.5941871	0.5892137	0.1055467	0.7988952	0.2019068	0.7039508	0.5068236	0.6971571	0.5662790	0.3945833	0.0087336	0.6499529	0.4286283	0.1912881	0.4759924	0.4153200	0.0330687	0.6615231	0.5244756	0.4117711	0.6087652	0.6661550	0.3210420	0.7388261	0.1203720	0.1395666	0.6679533	0.0173448	0.0666327	0.0004058	0.5003085	0.3338203	0.6644418	0.5155836	0.3176036	0.7420230	0.3402777	0.7047328
50	0.3035136	0.5264603	0.6104569	0.6339209	0.0616186	0.6320044	0.1547611	0.6786515	0.3249132	0.6196879	0.2616094	0.2954855	0.0139153	0.1872101	0.2338200	0.2073569	0.6705456	0.4063238	0.0179966	0.7092980	0.4185430	0.4371841	0.5412758	0.6182294	0.1796587	0.6985171	0.0691200	0.0894296	0.5633446	0.0194929	0.0427288	0.0034875	0.3162547	0.6005232	0.6572502	0.4935916	0.3314728	0.7467461	0.2924942	0.6905773
100	0.3302752	0.3865223	0.6597887	0.5333570	0.0553569	0.5937329	0.2117250	0.6784348	0.4106300	0.6043121	0.2624488	0.2696300	0.0238501	0.1123650	0.1477233	0.2318819	0.5548903	0.4350294	0.0390381	0.6299041	0.3177275	0.3957049	0.7122013	0.6329963	0.1600899	0.6927708	0.0477767	0.0978173	0.3973880	0.0261641	0.0535032	0.0046362	0.3350970	0.5597137	0.7668399	0.5621553	0.2221340	0.7744937	0.3820627	0.7637410
150	0.3156836	0.5073355	0.5640548	0.5412100	0.0622763	0.6850747	0.2489067	0.6341069	0.3732452	0.7210989	0.2976158	0.3633714	0.0160875	0.1644878	0.0870428	0.1776071	0.6861508	0.3703555	0.0254490	0.6911585	0.3390802	0.2926662	0.6490713	0.6503420	0.2010813	0.7236449	0.0468799	0.0707701	0.4213883	0.0279378	0.0608686	0.0073554	0.3165236	0.6852680	0.6688759	0.4243735	0.2222146	0.5367213	0.4419136	0.7117762
200	0.3227943	0.4838466	0.6035119	0.5659480	0.0548493	0.7248471	0.2179000	0.6192402	0.3662991	0.7161228	0.2688147	0.4653628	0.0175669	0.1459978	0.1052802	0.1753416	0.6008834	0.4719585	0.0318731	0.5684567	0.3278096	0.3040510	0.6612252	0.6437532	0.2102214	0.8054689	0.0663285	0.0874360	0.4462298	0.0325274	0.0956541	0.0084768	0.2363861	0.5920260	0.6449774	0.3777861	0.2264830	0.7555959	0.2977201	0.6734853
250	0.2674012	0.4498384	0.5996847	0.5919374	0.0466454	0.7694519	0.2097818	0.6065979	0.3564928	0.6045715	0.2704471	0.3681822	0.0199346	0.0977915	0.1438211	0.2364304	0.6276816	0.4717293	0.0907169	0.5559789	0.3860080	0.2699077	0.7012453	0.6302706	0.2559118	0.6755801	0.1158809	0.0618262	0.4637029	0.0119372	0.0975337	0.0007634	0.2418831	0.7422372	0.5805665	0.3247468	0.2865384	0.7581718	0.3905703	0.5981307
300	0.2801032	0.5880831	0.6046472	0.4886019	0.0156961	0.6437842	0.2581186	0.5465864	0.3755263	0.5960172	0.2914553	0.3084180	0.0297742	0.1448275	0.1724829	0.2144593	0.6145311	0.3395619	0.0386089	0.6392133	0.2713982	0.3596926	0.7436265	0.5714309	0.1163171	0.6078318	0.0993663	0.0761992	0.4833606	0.0373600	0.0737374	0.0076219	0.2664813	0.7041860	0.6531594	0.3744068	0.1486399	0.7398038	0.3634115	0.7212396
350	0.3185851	0.4204297	0.4202939	0.5564986	0.0517299	0.6607425	0.2232910	0.6698188	0.3017635	0.6344511	0.3629457	0.3955613	0.0350365	0.1903630	0.1724276	0.2136033	0.6103211	0.4864286	0.0667381	0.6048558	0.1986806	0.3160359	0.6362337	0.6529468	0.1525971	0.6216998	0.0818820	0.1259257	0.3924486	0.0365794	0.0612388	0.0053209	0.2114185	0.6970996	0.5628147	0.2587153	0.2452997	0.7067425	0.4091329	0.6701844
400	0.3218154	0.3872748	0.5839859	0.6255032	0.0632809	0.6478314	0.2556165	0.8089240	0.3447448	0.7444167	0.3998601	0.4075889	0.0620260	0.1395345	0.1931684	0.2597312	0.6037588	0.5875367	0.0473940	0.5634223	0.3505435	0.2983681	0.6596578	0.5437079	0.1768886	0.6240585	0.0777761	0.1723807	0.4802082	0.0208781	0.0639248	0.0055379	0.2230491	0.5790579	0.6035569	0.3984660	0.1669127	0.5918416	0.3933221	0.5557710
450	0.3619813	0.4810884	0.4896993	0.6357904	0.0693370	0.7566306	0.2786209	0.6914500	0.4734624	0.7119374	0.2762293	0.3688182	0.0115583	0.2362124	0.1793672	0.2161581	0.6225639	0.5560351	0.0493229	0.6497649	0.3557405	0.2935490	0.6488750	0.6732943	0.2847500	0.7514241	0.0627921	0.0703914	0.4455451	0.0135102	0.0464120	0.0067686	0.2995727	0.6603615	0.5744004	0.2882565	0.2381358	0.6989148	0.4105395	0.5925916
500	0.3325867	0.3458910	0.5864503	0.5923245	0.0698133	0.6526314	0.1789532	0.5946640	0.3972255	0.5622247	0.2842138	0.4197170	0.0104609	0.0859730	0.1381216	0.1949152	0.6458436	0.4725850	0.0299476	0.5615307	0.3833988	0.3275734	0.6998150	0.6532215	0.1730434	0.6210119	0.0635800	0.0547930	0.4837274	0.0203051	0.0977094	0.0172631	0.2822658	0.6932620	0.6861466	0.3938624	0.1671273	0.6955452	0.4670733	0.6481793
550	0.3202787	0.4955423	0.7140760	0.5534070	0.0822574	0.6546913	0.1621698	0.6783616	0.3676418	0.7392920	0.5023735	0.3586882	0.0225815	0.5699492	0.2730058	0.2577992	0.5216719	0.6330355	0.0260569	0.6084548	0.3293418	0.4301670	0.6818835	0.6563962	0.2133594	0.7583670	0.0861628	0.0914296	0.5703835	0.0183979	0.0958530	0.0210743	0.4148820	0.2972729	0.4951847	0.3663115	0.2016143	0.7085172	0.4023993	0.6038816
600	0.3153800	0.3509415	0.7337649	0.5568202	0.0424129	0.6681414	0.1078229	0.5824342	0.3666550	0.6863933	0.5180551	0.4364540	0.0196106	0.7867547	0.3503492	0.2359950	0.4798080	0.3633041	0.0218365	0.7952821	0.3859325	0.4956294	0.6403572	0.6629334	0.2490032	0.7055452	0.0952515	0.0973045	0.5713331	0.0120307	0.0746775	0.0084995	0.4475342	0.2836837	0.7407038	0.4297177	0.1611356	0.5652467	0.3386560	0.7078635
650	0.3163248	0.4237428	0.6350810	0.6252749	0.0618464	0.7628830	0.1440920	0.5872040	0.4487057	0.5426488	0.5553222	0.3670655	0.0237831	0.6525396	0.3525707	0.2744217	0.4259507	0.4127473	0.0109236	0.6342214	0.3559332	0.4615419	0.6034090	0.6702254	0.2836582	0.7036115	0.0899390	0.0992495	0.6357483	0.0242062	0.0976010	0.0009633	0.4370337	0.2598994	0.6522584	0.4272203	0.1887972	0.6560274	0.3610194	0.5724336
700	0.2902199	0.4297246	0.6647996	0.5021421	0.0603821	0.6407343	0.1731335	0.7301324	0.5320281	0.8055909	0.5184062	0.3429882	0.0160449	0.6511616	0.3964984	0.2109472	0.3758362	0.2400595	0.0059462	0.6072417	0.5033242	0.5837823	0.5787581	0.6664710	0.1861967	0.6536777	0.0729764	0.0829983	0.6325828	0.0301385	0.1141973	0.0004142	0.4899401	0.3022980	0.7316835	0.5833399	0.2261368	0.7432784	0.4393448	0.5890613
750	0.3517458	0.3642647	0.5644365	0.6216780	0.0951451	0.6530962	0.2345047	0.6132438	0.4922107	0.7526338	0.4384584	0.3770689	0.0043107	0.6500676	0.5139426	0.1978716	0.4049931	0.1786667	0.0210767	0.6823012	0.5122078	0.4817178	0.6832233	0.5998388	0.1699631	0.6354055	0.0954946	0.0956869	0.6713577	0.0459631	0.0813930	0.0038606	0.4293445	0.2380473	0.6723592	0.6087207	0.2378741	0.6139712	0.4063136	0.6976397
800	0.3186743	0.3735844	0.5869239	0.6831359	0.0582639	0.5466733	0.1829600	0.5823034	0.3897603	0.7119191	0.6179612	0.4520632	0.0178625	0.5147583	0.4760242	0.2420549	0.3779172	0.4055836	0.0181684	0.7412723	0.5564745	0.5066089	0.6562183	0.7448526	0.2388378	0.6561309	0.1010764	0.1115745	0.6505158	0.0257094	0.0665814	0.0073840	0.4707519	0.2687716	0.6504528	0.5250843	0.2121611	0.7235072	0.3919845	0.6927609
850	0.3694735	0.3209854	0.6792912	0.7207449	0.0767243	0.7553174	0.1331164	0.6866174	0.3733047	0.6702366	0.4911523	0.3918702	0.0165524	0.5746289	0.4094219	0.2536111	0.3545481	0.4366794	0.0090341	0.6925505	0.4726193	0.5342155	0.6029654	0.7642929	0.1841194	0.5427058	0.0640318	0.0847838	0.6532792	0.0107109	0.0883965	0.0109317	0.4268833	0.3103049	0.6099443	0.5254611	0.2122432	0.6192835	0.4101075	0.7319175
900	0.3606007	0.4605248	0.5700703	0.5365874	0.0762247	0.7626694	0.1690058	0.6558892	0.4487319	0.5501020	0.5346125	0.3448042	0.0195926	0.6381151	0.4070143	0.2069691	0.4206588	0.3246606	0.0261822	0.6914208	0.4605030	0.5572601	0.6771182	0.6636659	0.1002938	0.7003844	0.0830837	0.1042995	0.6875609	0.0270286	0.0670681	0.0013027	0.5223500	0.2651024	0.5896767	0.5162324	0.2588062	0.7044485	0.4694925	0.6240820
950	0.2682232	0.5102654	0.6767571	0.6039529	0.0639513	0.8977471	0.1585110	0.6272482	0.4175769	0.5602323	0.6075827	0.3229574	0.0237048	0.7345511	0.4213010	0.2353161	0.3433478	0.5255910	0.0265304	0.7506734	0.5658098	0.6331812	0.7559080	0.7596109	0.1929959	0.6692607	0.1209310	0.0751263	0.8268065	0.0165024	0.0781975	0.0014934	0.5603520	0.3761832	0.6744058	0.4911773	0.2458643	0.5604743	0.3406538	0.5940354
1000	0.3280508	0.3847220	0.6520987	0.6017742	0.0510305	0.7152604	0.1585972	0.5002819	0.4341480	0.6574972	0.5144888	0.3161271	0.0126342	0.6108937	0.4097060	0.2504735	0.4502560	0.5310536	0.0312246	0.7049073	0.5082562	0.5135520	0.6954284	0.6793703	0.1543054	0.7372505	0.0803588	0.1493298	0.7841341	0.0325232	0.0607836	0.0116752	0.5177101	0.3647083	0.6349715	0.5164456	0.2473680	0.7039139	0.3208381	0.6261990

0	0.3201950	0.4981390	0.6062626	0.4388552	0.0711868	0.6546708	0.1829069	0.6193636	0.4939876	0.7945178	0.5740464	0.4404784	0.0101870	0.7116704	0.5418917	0.2682275	0.5198773	0.3488221	0.0173369	0.5706958	0.5356368	0.4924462	0.6873583	0.6203163	0.1999073	0.7705741	0.1034778	0.1323795	0.6576450	0.0191872	0.0702296	0.0037827	0.5297188	0.3347065	0.6391562	0.6029485	0.3503138	0.7982036	0.3782829	0.7612790
50	0.3591330	0.4844880	0.6460598	0.4566629	0.0497484	0.7201470	0.1683167	0.7373032	0.4372359	0.4598036	0.4467253	0.5980892	0.0136140	0.7263318	0.5371227	0.1946314	0.4222276	0.4937194	0.0073408	0.4596197	0.3923545	0.5498703	0.6496866	0.7160606	0.4390041	0.6834707	0.0484855	0.0938279	0.2691825	0.0148232	0.3257651	0.1605072	0.3934644	0.2493186	0.6680681	0.6158170	0.3227480	0.7870825	0.4320603	0.6573087
100	0.3399947	0.4494457	0.6589903	0.4686528	0.0461747	0.6483969	0.3168859	0.6349119	0.4880893	0.2813611	0.4179644	0.4949581	0.0054083	0.6052479	0.5963786	0.2381143	0.4425519	0.6094095	0.0250175	0.4048191	0.4022442	0.5438999	0.5886644	0.5928919	0.4226127	0.6172842	0.0673638	0.1229015	0.1246408	0.0118307	0.4111228	0.2428045	0.3905095	0.3195691	0.7582301	0.7913931	0.1771258	0.8591435	0.4692202	0.6383366
150	0.4105969	0.5158168	0.5655397	0.5125196	0.0585132	0.7563067	0.2289027	0.6642826	0.4915390	0.4621316	0.4356078	0.5492303	0.0073488	0.7695716	0.5537747	0.2090233	0.3614611	0.6852780	0.0353947	0.5044066	0.4088206	0.4432575	0.6112200	0.5777386	0.4895325	0.7372798	0.0424176	0.1097493	0.1339707	0.0512696	0.3629484	0.2372919	0.4610724	0.3704439	0.6704614	0.7168132	0.2640031	0.6642543	0.2990503	0.5894290
200	0.3631276	0.5024485	0.5580241	0.6279453	0.0239031	0.7613962	0.1655412	0.6321433	0.5204131	0.3293749	0.4354281	0.6002215	0.0014606	0.7497110	0.5663398	0.1610402	0.4826013	0.7295037	0.0263683	0.5143134	0.4333869	0.4842321	0.7484143	0.6426556	0.4060380	0.6939753	0.0473750	0.0719868	0.1319406	0.0302733	0.4346138	0.2986870	0.4518059	0.2491355	0.5761071	0.6757786	0.1780112	0.6487580	0.4263195	0.7450377
250	0.3663668	0.4237868	0.6746121	0.5923873	0.0710855	0.5415375	0.1644633	0.6553982	0.4857198	0.3105313	0.4373015	0.6919612	0.0006002	0.6600009	0.6986117	0.2581066	0.4347161	0.5426924	0.0269211	0.3851961	0.5435808	0.6760140	0.8643127	0.7092879	0.4619793	0.6377299	0.0499094	0.1040810	0.0952170	0.0233642	0.5081696	0.3032927	0.3773314	0.2775478	0.6647534	0.6817445	0.2541194	0.6791325	0.4355912	0.6070500
300	0.3001104	0.4694938	0.6484340	0.5226581	0.0835745	0.7523992	0.1406613	0.6826976	0.5092881	0.2630436	0.4034142	0.6818576	0.0006213	0.6511132	0.6532966	0.1906249	0.4568557	0.6402515	0.0121468	0.5040474	0.4727472	0.5406890	0.6839029	0.5983791	0.4439705	0.5065966	0.0646458	0.0924565	0.1119702	0.0204676	0.4445793	0.2915475	0.4328576	0.3239258	0.8020015	0.6097828	0.1932040	0.7784009	0.3683575	0.6209353
350	0.3002202	0.4169480	0.6203204	0.5833335	0.0693504	0.6946909	0.2313555	0.6799773	0.4344900	0.3260887	0.4606678	0.6247809	0.0012855	0.7012855	0.7584876	0.1662886	0.5198055	0.7607339	0.0136513	0.4471281	0.4318333	0.5236094	0.7472958	0.6482584	0.4661697	0.5557106	0.0451902	0.1299216	0.1394545	0.0359234	0.4846236	0.1951419	0.3927034	0.2919426	0.6802522	0.6782567	0.2059094	0.6601645	0.3935531	0.6364223
400	0.3804039	0.6377233	0.5169035	0.4799584	0.0596528	0.6035224	0.2065812	0.6359812	0.4840402	0.3345818	0.3470919	0.7904738	0.0053870	0.6743678	0.6703768	0.2532554	0.4245374	0.7140911	0.0142608	0.3663403	0.4100428	0.5154860	0.7562495	0.6429598	0.5185487	0.6399406	0.0457121	0.1352353	0.0845840	0.0351570	0.4034886	0.2240513	0.4515768	0.2184240	0.7084446	0.6586501	0.2299017	0.6100785	0.3618294	0.7158450
450	0.2984903	0.4858739	0.6247619	0.4905641	0.0397371	0.5233212	0.1778824	0.6803820	0.4217482	0.2442029	0.3886080	0.7074474	0.0040283	0.6637574	0.7213446	0.2242769	0.3599126	0.6810825	0.0329055	0.4356777	0.4683803	0.4468379	0.7743544	0.5372853	0.6196636	0.5401511	0.0482773	0.0656792	0.0873739	0.0265436	0.3867791	0.3288586	0.4987406	0.3950773	0.6119182	0.5851738	0.2680793	0.7628996	0.2969165	0.6197879
500	0.2567721	0.4358606	0.7319374	0.5849458	0.0783002	0.6062074	0.1547181	0.5245301	0.4515254	0.3311127	0.4453223	0.5971518	0.0023671	0.6568585	0.7095966	0.2244364	0.3645753	0.6980477	0.0152249	0.3937267	0.5028680	0.6690747	0.5711180	0.6878284	0.4284823	0.5566539	0.0404760	0.0779737	0.1434404	0.0232509	0.5146198	0.2177169	0.4885218	0.3858177	0.7232407	0.6659374	0.2756017	0.7093319	0.3830692	0.6049242
550	0.3193846	0.3681606	0.6041209	0.5993935	0.0791920	0.6450735	0.1285282	0.6521615	0.4246986	0.4732084	0.5951146	0.4996103	0.0143254	0.7148762	0.6387344	0.2362844	0.4427819	0.6041339	0.0112263	0.5288009	0.5013177	0.5095868	0.6256542	0.5153549	0.2823772	0.5729359	0.0741703	0.0889702	0.4112184	0.0346086	0.2247878	0.1014592	0.5687441	0.2752421	0.7009500	0.5865387	0.2503279	0.6201300	0.3821593	0.7344560
600	0.3177339	0.4097943	0.7711131	0.5961058	0.0206785	0.7286862	0.1920503	0.6328001	0.4898700	0.5640433	0.4962179	0.4379822	0.0166391	0.6857334	0.6262480	0.2192991	0.5061898	0.7249829	0.0243086	0.5629822	0.4345166	0.7241052	0.6695741	0.7227124	0.2210994	0.7956184	0.0661301	0.0677106	0.6440436	0.0298459	0.0699647	0.0442401	0.3520586	0.3135215	0.6707936	0.5388649	0.3040126	0.6548381	0.4013031	0.5777950
650	0.3272252	0.3335762	0.6004832	0.4634336	0.0495272	0.6044698	0.2064813	0.6734594	0.4791332	0.5687571	0.4766996	0.3935537	0.0142082	0.6768375	0.5649129	0.1924929	0.4671889	0.4775371	0.0238956	0.7374887	0.4382767	0.5191075	0.6447371	0.6574508	0.1685783	0.6608946	0.0761584	0.1163974	0.6825324	0.0347218	0.0593068	0.0192024	0.3746841	0.2980752	0.7823363	0.4719492	0.2634865	0.6227181	0.3450951	0.6879803
700	0.3017546	0.3914250	0.6042799	0.5256678	0.0426624	0.7796510	0.1896701	0.6169578	0.4663459	0.6717135	0.5232935	0.4141098	0.0106818	0.6284123	0.5691129	0.1760263	0.4564037	0.3987954	0.0256963	0.7561453	0.5055588	0.4809792	0.6792672	0.7166460	0.1873540	0.6902765	0.0744148	0.1059685	0.6646065	0.0372024	0.0986579	0.0137976	0.4601320	0.2929338	0.7412959	0.4633850	0.2017789	0.5580502	0.3964931	0.5572868
750	0.2910774	0.3659994	0.6226223	0.5263075	0.0982279	0.7125847	0.2095084	0.6690185	0.4049769	0.6514521	0.6944349	0.3177571	0.0254652	0.7594133	0.6185267	0.2133865	0.4450054	0.4887239	0.0292450	0.6884390	0.4491120	0.6087109	0.6034240	0.7143618	0.2108443	0.7264205	0.0892038	0.1327548	0.6556014	0.0249196	0.0759969	0.0073558	0.5178277	0.2990570	0.7224585	0.7068595	0.1748788	0.7830968	0.3194560	0.7449983
800	0.3075925	0.4972330	0.5892543	0.5605627	0.0334651	0.6353687	0.2964241	0.7017992	0.4448617	0.8054022	0.4947247	0.4586988	0.0390951	0.5891698	0.4003936	0.2115236	0.3920932	0.2039704	0.0184068	0.8228111	0.4460467	0.4793271	0.6787561	0.6953926	0.2845531	0.7282981	0.0889092	0.1047396	0.8673345	0.0301867	0.0567621	0.0016429	0.3923668	0.3052048	0.7714101	0.6689057	0.2094752	0.6457756	0.4073140	0.8607000
850	0.3102447	0.4559919	0.6771735	0.5869524	0.0320953	0.6981851	0.2650336	0.6674767	0.4223518	0.7314818	0.4205773	0.3430102	0.0262937	0.5987079	0.3079770	0.2442593	0.4154882	0.1577085	0.0072814	0.8096687	0.4996282	0.5672497	0.6451875	0.6101406	0.2195015	0.7068013	0.0903124	0.1193353	0.6214585	0.0268368	0.1011537	0.0023820	0.4590590	0.3185726	0.7578077	0.5415499	0.2378189	0.7776379	0.4681269	0.7091697
900	0.3532954	0.4803947	0.6023585	0.5303759	0.0557018	0.6842974	0.2532138	0.6389387	0.5115057	0.7437945	0.5253709	0.3540218	0.0151967	0.5928288	0.4316631	0.1663895	0.3554719	0.3129391	0.0149607	0.6548800	0.4054028	0.6436318	0.5502396	0.7136842	0.2030621	0.6370969	0.1291900	0.1547765	0.6235780	0.0171353	0.0460736	0.0024945	0.5564747	0.3308493	0.6003627	0.4839076	0.2304381	0.6534926	0.3954853	0.7434922
950	0.2304650	0.3621147	0.5609280	0.5623683	0.0334156	0.7582767	0.1993007	0.6254339	0.3863106	0.6369394	0.4169692	0.3737085	0.0270911	0.6618239	0.4629879	0.2290566	0.3676479	0.3271075	0.0048564	0.7583892	0.3848115	0.5558069	0.6283318	0.7089658	0.1712295	0.6237826	0.1028344	0.1287986	0.5454462	0.0277422	0.0652293	0.0014916	0.4898038	0.3347303	0.6450190	0.4818052	0.3071246	0.6335194	0.3477158	0.7949232
1000	0.3533481	0.3463287	0.6567077	0.5070813	0.0566586	0.6874558	0.2051796	0.5368917	0.4902274	0.6257198	0.5304898	0.3712094	0.0290367	0.5735758	0.4367620	0.2723049	0.5066089	0.3703998	0.0101285	0.8258431	0.6659530	0.5145740	0.7317593	0.6986024	0.1767296	0.6891417	0.1569579	0.1637109	0.6481964	0.0102939	0.0706093	0.0044735	0.4836221	0.2921362	0.6202602	0.5281827	0.2766016	0.6141849	0.3550522	0.8218605

0	0.3434249	0.4114388	0.7589240	0.5416540	0.0567821	0.7054155	0.2354271	0.7199892	0.3956756	0.5433998	0.6764357	0.4908323	0.0134355	0.5907092	0.5491759	0.2109561	0.4120188	0.3631859	0.0116381	0.6955040	0.4812999	0.5879597	0.6314285	0.7195235	0.2332021	0.6726121	0.1544866	0.1311736	0.6904245	0.0317491	0.0939404	0.0021913	0.4776185	0.2535853	0.7215095	0.5905743	0.2790036	0.7248137	0.3861780	0.6868459
50	0.2971168	0.4501287	0.5755696	0.6628062	0.0475773	0.7473370	0.1972464	0.5732997	0.1260971	0.6395088	0.5451608	0.3488443	0.0019056	0.5836339	0.4814630	0.2042391	0.4647549	0.3194895	0.3609080	0.6247350	0.4175209	0.4528104	0.4285334	0.7044912	0.2499928	0.6534166	0.0258384	0.0891104	0.5979107	0.0161304	0.0664768	0.1297635	0.4916008	0.2750906	0.6828979	0.5510583	0.3532112	0.5706847	0.4287990	0.7768277
