"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
100	0.7133615	0.0959932	0.0208304	0.3529862	0.4082657	0.2279303	0.6550494	0.3190964	0.8431427	0.6086999	0.7881019	0.1939812	0.4170917	0.1294347	0.4549897	0.6355823	0.7278689	0.6119960	0.7249652	0.7402532	0.2099533	0.0590162	0.5531147	0.2377655	0.1360321	0.5438822	0.3696786	0.1293798	0.8086676	0.4524687	0.0898643	0.2205867	0.1988532	0.6275575	0.8433931	0.3440560	0.4144750	0.6291518	0.5052004	0.6596067	0.5992783	0.5724261	0.5254910	0.6766214	0.3820220	0.2060532	0.1968433	0.7756287	0.6584197	0.2061890	0.7784868	0.7427225	0.2309629	0.5363298	0.0330472	0.8624175	0.0524299	0.0968428	0.7230826	0.3903229	0.7321341	0.6441116	0.5385210	0.6988052	0.4952545	0.2056135	0.2206593	0.2005758	0.4263724	0.6163507	0.0747166	0.1436027	0.3769706	0.3467799	0.6570344	0.3601189	0.3639323	0.0000749	0.7226671	0.6214953	0.5093753	0.1787654	0.0554069	0.6289142	0.4848125	0.6156966	0.3461230	0.6335256	0.1140342	0.6237452
150	0.6950527	0.0820902	0.0083437	0.5331986	0.3629349	0.1992216	0.6817266	0.3791677	0.7753498	0.6173267	0.6739261	0.2024119	0.5436118	0.2568915	0.5373747	0.6798484	0.7167321	0.7091618	0.6532929	0.6526017	0.1172430	0.0789461	0.6747359	0.2499955	0.1479415	0.5117769	0.3844404	0.1523412	0.7382962	0.5259563	0.1392179	0.2738935	0.2763460	0.7707662	0.5590747	0.2565948	0.3224863	0.4079095	0.5497523	0.6770673	0.5252973	0.4234207	0.4382152	0.5796963	0.3063555	0.2523971	0.0963295	0.7091539	0.5139919	0.2865229	0.6431073	0.7584521	0.2779070	0.6134282	0.0049507	0.7419634	0.0140851	0.0455306	0.6348507	0.4835890	0.7569665	0.6285414	0.5399376	0.6053048	0.3708780	0.2438527	0.1051834	0.1131471	0.4348092	0.3733446	0.0701341	0.0900769	0.3400665	0.4310835	0.7181835	0.4130244	0.4179030	0.0000000	0.8116158	0.5720855	0.4458095	0.1489767	0.0422603	0.6295179	0.4347268	0.6510207	0.3559187	0.6361156	0.1806734	0.7344028
200	0.7533043	0.1405619	0.0037149	0.5582738	0.3395500	0.2092789	0.6693881	0.3902639	0.7740148	0.6051167	0.8678412	0.2044860	0.5385706	0.2902630	0.4875860	0.6554067	0.6445440	0.6953293	0.7797774	0.6482091	0.1269298	0.1462187	0.6107958	0.1671900	0.1533185	0.5704359	0.2649502	0.1522718	0.6167165	0.4445418	0.1364252	0.2084634	0.3698387	0.6314165	0.6788155	0.2471728	0.2959212	0.4428925	0.4937782	0.6873958	0.6675094	0.4847904	0.4437466	0.4833338	0.3469226	0.2306357	0.1448384	0.6699202	0.7351130	0.2396939	0.5771479	0.8408026	0.2455659	0.5192479	0.0028286	0.6491712	0.0327894	0.0856169	0.6976556	0.4005485	0.7043781	0.5361772	0.4731824	0.7227946	0.4068669	0.2490980	0.1363665	0.2292475	0.4208834	0.4079771	0.0610829	0.1669518	0.3762993	0.5073597	0.7686688	0.3464550	0.3536695	0.0002668	0.6668461	0.5146477	0.4981213	0.1061386	0.0345478	0.7279263	0.4547067	0.6887194	0.3232195	0.5646827	0.2865314	0.6758988
250	0.7025068	0.1373415	0.0001198	0.5453322	0.2733297	0.1506971	0.7246157	0.3829019	0.6459633	0.7060556	0.7686339	0.1940232	0.5684531	0.2880744	0.6125693	0.6411724	0.7056229	0.6605288	0.8415831	0.6219161	0.1162131	0.3034960	0.5898461	0.1988101	0.1358541	0.6200229	0.4790745	0.1544471	0.6816867	0.3190237	0.1413028	0.1468959	0.2537209	0.5418680	0.7330162	0.1721862	0.3004601	0.5975265	0.4862441	0.7422118	0.6480624	0.4916963	0.3885777	0.4300607	0.3105432	0.2784284	0.1437357	0.7413459	0.5126551	0.3178812	0.6624968	0.7065642	0.2549265	0.3673928	0.0025573	0.7311315	0.0096840	0.0755065	0.7654028	0.4235610	0.7288292	0.5984464	0.6134264	0.6899352	0.3686697	0.3173186	0.1183487	0.1791963	0.3555740	0.5429958	0.0683965	0.1669366	0.3730979	0.4152728	0.7781911	0.3500077	0.4250227	0.0000118	0.6172265	0.5386751	0.5495332	0.0801187	0.0451466	0.7204939	0.3722974	0.6819490	0.3574990	0.6779248	0.2196967	0.6463154
300	0.6923690	0.1638936	0.0010698	0.6188043	0.2415050	0.2360244	0.6391460	0.3666135	0.6141275	0.6776039	0.5507376	0.2465511	0.5248018	0.3024307	0.4549927	0.7249400	0.6799462	0.7756133	0.6853602	0.5872456	0.0829148	0.3673713	0.6811793	0.1833836	0.0924616	0.5663407	0.4416890	0.2327168	0.6016147	0.4226847	0.1453104	0.1649806	0.2431533	0.4981434	0.7670907	0.1783472	0.2507810	0.5870106	0.3749027	0.7552579	0.7275954	0.4142900	0.4576424	0.2943687	0.3373779	0.2258948	0.1138223	0.6756252	0.5576301	0.2795029	0.5847238	0.7644905	0.2530131	0.4469989	0.0152888	0.6375372	0.0319973	0.0945369	0.7381914	0.4851211	0.8237793	0.5831699	0.5190998	0.6930238	0.3812797	0.2823479	0.0958308	0.1815878	0.4058672	0.4723553	0.1046741	0.1090382	0.4222027	0.3892606	0.7783869	0.4713938	0.4506116	0.0000778	0.6608702	0.5793106	0.4792251	0.1203783	0.0457908	0.6831708	0.3416405	0.5957159	0.3501926	0.8317855	0.1908276	0.5924721
350	0.7050864	0.0763093	0.0009154	0.6196611	0.2130586	0.2509806	0.6629679	0.3807820	0.7724507	0.5894569	0.6782786	0.1859129	0.5743847	0.2987643	0.5656499	0.7077807	0.7314002	0.7299554	0.6326201	0.6815634	0.1364066	0.5077028	0.4382856	0.1308592	0.1717883	0.6225677	0.3604226	0.2118143	0.8144553	0.3537676	0.1206317	0.2255407	0.1999447	0.5544340	0.6227872	0.2047003	0.3417578	0.6253260	0.4183764	0.5931821	0.6223565	0.4355888	0.3979916	0.3185394	0.3079516	0.2778719	0.1177545	0.7468190	0.5720443	0.2901641	0.6459415	0.6574682	0.2170265	0.4339250	0.0013471	0.7078040	0.0269463	0.0942521	0.6539645	0.4364699	0.7715792	0.5647424	0.6283426	0.6377085	0.3855878	0.2630700	0.1413169	0.1712133	0.4220447	0.4749383	0.0611841	0.1772167	0.3695237	0.4942470	0.8008090	0.4368192	0.4040128	0.0000000	0.6746057	0.5978443	0.5210356	0.1322791	0.0303637	0.8015322	0.3613937	0.6659210	0.3032028	0.7163070	0.1807392	0.7272855
400	0.6316161	0.1085356	0.0000678	0.5692786	0.3205323	0.2597707	0.7653566	0.3450134	0.6304423	0.5498302	0.5755372	0.1786884	0.5080091	0.2746255	0.5152042	0.7230995	0.7727247	0.6426387	0.8018464	0.6988691	0.0853064	0.5001837	0.5638966	0.1413070	0.1252960	0.5210692	0.4512201	0.2597431	0.7577894	0.3594671	0.1800836	0.1760196	0.1878152	0.5713540	0.7731203	0.1714308	0.3125138	0.5343570	0.3496080	0.5618174	0.4606894	0.4308739	0.5428332	0.3024441	0.2827747	0.3092289	0.0380776	0.6882289	0.6217753	0.3772301	0.5898871	0.7186215	0.2251939	0.3306956	0.0006131	0.8213957	0.0294767	0.0760566	0.8467311	0.3865993	0.7749252	0.6661483	0.5638865	0.6758334	0.4242614	0.3227551	0.0904213	0.1623716	0.3573259	0.5150846	0.0565671	0.1648515	0.4182900	0.4236703	0.8321521	0.4710355	0.4971370	0.0000004	0.6067174	0.6176346	0.5518255	0.0836858	0.0321831	0.7937852	0.4007896	0.6365678	0.3783842	0.7469176	0.1119593	0.7496889
450	0.5021495	0.1142958	0.0006982	0.5904744	0.2734861	0.1834417	0.7622584	0.3388395	0.7089828	0.6877690	0.8340552	0.3280072	0.4714013	0.3010277	0.4757852	0.6210272	0.7345667	0.6829063	0.7981770	0.5705034	0.0833716	0.4967790	0.6456301	0.2150997	0.1589720	0.5302457	0.4429008	0.1770199	0.6490164	0.3575016	0.1619991	0.1887868	0.1998922	0.4114919	0.6691325	0.1631821	0.2537913	0.4460513	0.4657053	0.6524135	0.5727207	0.5638794	0.5175240	0.3320061	0.2987771	0.3053118	0.0205951	0.7576809	0.6740531	0.2761158	0.6341081	0.8772482	0.3117508	0.4947491	0.0038443	0.8114822	0.0254361	0.1091126	0.6553788	0.3453274	0.6507123	0.6011527	0.6196708	0.6203280	0.5133359	0.2780033	0.1174106	0.2327115	0.4019832	0.5385882	0.0566167	0.2004494	0.3680412	0.3812627	0.7635779	0.3346515	0.3572028	0.0000601	0.6900181	0.5868488	0.4635877	0.1007291	0.0517120	0.7552655	0.4244811	0.5487189	0.4143589	0.7521435	0.1596791	0.8590233
500	0.6203693	0.1159184	0.0021614	0.6238777	0.2925200	0.1946138	0.7508918	0.3781928	0.6671104	0.6068150	0.6611401	0.1979197	0.4794857	0.2453757	0.5908545	0.6402386	0.6827955	0.7728546	0.6811773	0.6412731	0.1171833	0.3143353	0.7248936	0.1530626	0.1316091	0.7365872	0.3906775	0.1730299	0.6514150	0.3863759	0.2057760	0.2192953	0.2032502	0.6915425	0.7724957	0.1804102	0.2993372	0.4924265	0.5986154	0.7331929	0.5692814	0.5542636	0.5277271	0.3126587	0.3517732	0.3185425	0.0422970	0.6623914	0.6427462	0.2877949	0.5108636	0.7771687	0.2221848	0.5107369	0.0022736	0.7094702	0.0209445	0.0537615	0.7216837	0.4953349	0.7140411	0.4398422	0.5677836	0.7129514	0.3241097	0.2935277	0.1394258	0.1432346	0.3351222	0.4129942	0.0591740	0.1743016	0.3742418	0.4415684	0.6507653	0.4255301	0.3883303	0.0008191	0.5748369	0.5844505	0.4730086	0.1198740	0.0206004	0.6614372	0.3943850	0.6979960	0.3217968	0.7242916	0.1576769	0.8906983
550	0.4314974	0.1632369	0.0132870	0.3358250	0.3369006	0.2516872	0.7239330	0.1740484	0.6225618	0.6469961	0.7646985	0.4630276	0.5517480	0.2500337	0.2039947	0.7919031	0.6654198	0.7075077	0.8146023	0.6640206	0.3086265	0.4106444	0.5831426	0.1626115	0.5591444	0.6711665	0.3692580	0.2690759	0.6872752	0.2161440	0.4117338	0.5855298	0.1070146	0.6250481	0.7355610	0.1811901	0.2841848	0.2523533	0.4400843	0.6636961	0.7083005	0.5076469	0.5049721	0.3120990	0.3664880	0.3661735	0.0525353	0.8086526	0.4974216	0.0686325	0.6451053	0.6191879	0.1138274	0.5575405	0.0005624	0.6518257	0.0214578	0.0572558	0.6758055	0.2942451	0.6600644	0.4868535	0.1155359	0.6365936	0.4924463	0.2833962	0.3895823	0.1662279	0.3002209	0.3980200	0.0319730	0.1135713	0.3011004	0.1305775	0.4968623	0.4053682	0.3854766	0.0007464	0.7042719	0.2614870	0.4215710	0.0645509	0.0535901	0.6972944	0.4330313	0.6067016	0.4044676	0.5397947	0.1557639	0.6875052
600	0.2420224	0.0896485	0.0216791	0.2053959	0.3910947	0.2951189	0.6584650	0.1697298	0.8460816	0.4700024	0.7137039	0.5997878	0.4315213	0.3446419	0.1996765	0.5863563	0.7869945	0.6656005	0.6817236	0.7948837	0.3573337	0.3277419	0.6867444	0.1786827	0.6161123	0.6404819	0.4224554	0.3771132	0.6728099	0.1150335	0.5444546	0.6159515	0.0944577	0.5171265	0.5918628	0.0915815	0.2696906	0.1532047	0.4702953	0.6902854	0.5155682	0.5328767	0.4653001	0.2965879	0.3261721	0.2785403	0.0504514	0.6760805	0.3612931	0.0155624	0.6094485	0.6514283	0.0248621	0.4597976	0.0012998	0.6272761	0.0118145	0.0673344	0.7577182	0.1700984	0.4891712	0.5371386	0.0418208	0.7543736	0.3852309	0.3266558	0.6132551	0.1459542	0.3627122	0.4961306	0.0517192	0.0938627	0.4044064	0.0645346	0.5897770	0.3716896	0.4400379	0.0007688	0.7549253	0.3359051	0.4271035	0.0882197	0.0467512	0.7153957	0.5037018	0.6928526	0.4485198	0.4723332	0.1096057	0.6723180
650	0.2965161	0.0933551	0.0768845	0.1011463	0.4187704	0.3255713	0.5971323	0.1095483	0.7825440	0.4318511	0.5692700	0.6360830	0.2668457	0.2200538	0.2207576	0.6706619	0.7008923	0.7187026	0.6413821	0.6864734	0.4937513	0.3260365	0.5904943	0.3615205	0.6916844	0.5922740	0.3920781	0.4149531	0.7602056	0.0967922	0.3617134	0.5858888	0.0986116	0.6214906	0.5470982	0.0816368	0.2798805	0.2418247	0.5762496	0.5619953	0.4948290	0.5189338	0.6325646	0.4207704	0.2801428	0.2533494	0.0532688	0.7906448	0.4888187	0.0205396	0.6061360	0.6866052	0.0272124	0.4974541	0.0012907	0.7112352	0.0244252	0.1105949	0.7892420	0.1342493	0.4883413	0.4795051	0.0193676	0.6014286	0.3816930	0.2587421	0.5087953	0.1379967	0.5207700	0.5320099	0.0520190	0.1769775	0.3465532	0.0569171	0.5311943	0.3870814	0.4288835	0.0000125	0.7609035	0.3270208	0.4951582	0.0597177	0.0350668	0.8645025	0.4650100	0.6079660	0.4357559	0.5327256	0.1229017	0.7084471
700	0.4265994	0.1278034	0.0755778	0.0633503	0.3339121	0.2913874	0.8020417	0.1431577	0.7478888	0.2547145	0.6375090	0.6612377	0.3432418	0.2208672	0.1879773	0.6309727	0.6708871	0.7006965	0.6476205	0.7586403	0.5408521	0.1139852	0.5481909	0.2965551	0.6358423	0.6508016	0.3051453	0.3636392	0.7902040	0.1343918	0.3134601	0.6247970	0.1089163	0.6332392	0.4756230	0.1046373	0.3791862	0.2336280	0.6456060	0.7084615	0.5187286	0.5552004	0.6371043	0.5050492	0.2849624	0.2617460	0.0665507	0.6718513	0.5030859	0.0173582	0.7157312	0.7638440	0.0276294	0.5252006	0.0071673	0.6162307	0.0331919	0.0963165	0.7259778	0.1437873	0.4596412	0.5095356	0.0363020	0.7480874	0.3714584	0.3419616	0.4703884	0.1417032	0.4081575	0.5110846	0.0782093	0.1439329	0.3566083	0.0685644	0.5216607	0.3391371	0.4139173	0.0006292	0.6238974	0.2815794	0.5076421	0.1601708	0.0307428	0.6811987	0.4650333	0.5311689	0.4594676	0.4315678	0.1959387	0.6908034
750	0.3567687	0.1311396	0.0929181	0.0539617	0.3687865	0.2820747	0.7430385	0.1337484	0.7754841	0.2450203	0.8650936	0.5950198	0.3120026	0.1852020	0.1244220	0.7713775	0.5768165	0.6429662	0.6080864	0.7563377	0.6685597	0.1078101	0.6613149	0.3169958	0.6708890	0.6086356	0.2663290	0.3671225	0.7660832	0.1103648	0.2479886	0.7772565	0.1297656	0.7992950	0.5784628	0.1617690	0.2949584	0.2370662	0.6295593	0.8296619	0.6670747	0.6136534	0.5789234	0.6586729	0.3491957	0.3009182	0.0563870	0.6524636	0.5290163	0.0145642	0.6997335	0.7172406	0.0080634	0.5143649	0.0021789	0.7125220	0.0376120	0.0366640	0.8640616	0.1141358	0.4536909	0.3666839	0.0253290	0.6362440	0.2235497	0.2394231	0.4523152	0.1547181	0.3935806	0.4060495	0.0703948	0.1089132	0.3829884	0.0747606	0.6018824	0.3111480	0.4494707	0.0002082	0.6877847	0.2041648	0.5548223	0.1430126	0.0336144	0.7640536	0.4937551	0.7318343	0.4223314	0.4013011	0.1497610	0.6252090
800	0.3670077	0.1104035	0.0275908	0.0792422	0.4198241	0.2624919	0.8229902	0.1268874	0.8377664	0.1439668	0.6858256	0.8461426	0.2959086	0.1659343	0.1269785	0.6581629	0.6464492	0.6208019	0.7816375	0.7367878	0.5218760	0.0666508	0.6579067	0.2342459	0.6532467	0.7321524	0.3767343	0.3217513	0.6062913	0.2041006	0.3567067	0.6862866	0.0803157	0.6115256	0.6294810	0.1705714	0.3170038	0.2404001	0.5763276	0.7451242	0.5312062	0.6540389	0.5862652	0.5609344	0.2989452	0.2765861	0.0315199	0.7384791	0.4832382	0.0152425	0.6165453	0.6869394	0.0107068	0.4643285	0.0029163	0.7755236	0.0186495	0.1012500	0.6403264	0.1270999	0.3887042	0.4430215	0.0217962	0.6601485	0.3937397	0.2630154	0.6113487	0.2203157	0.4972397	0.3177358	0.0807850	0.1913218	0.3505250	0.0296024	0.5500639	0.4127866	0.4212994	0.0010271	0.7680962	0.2435476	0.4578869	0.0975177	0.0811380	0.7663825	0.5010394	0.6453116	0.4218870	0.3327374	0.1832507	0.6555365
850	0.3046409	0.1306866	0.0482069	0.1388184	0.3550719	0.2091283	0.6536593	0.0724394	0.7576954	0.1773590	0.7841270	0.6652237	0.2820762	0.1980033	0.1714185	0.7343651	0.6710674	0.6587837	0.6572060	0.6632816	0.5663256	0.0836566	0.7773775	0.2515671	0.6272934	0.7591186	0.3347908	0.4601296	0.6612978	0.2111972	0.2980247	0.7378314	0.1304134	0.7377465	0.6491566	0.1884272	0.3606072	0.2200395	0.7530908	0.7983020	0.6783634	0.6229915	0.6197234	0.5757351	0.3045553	0.2480566	0.1150271	0.6340430	0.4718553	0.0065769	0.7157933	0.6074907	0.0134015	0.5916106	0.0018839	0.7937565	0.0250153	0.0800516	0.6235733	0.1235145	0.4347959	0.4630319	0.0277073	0.6219869	0.3578838	0.2133453	0.5799864	0.2039429	0.4895713	0.4566194	0.0837394	0.1513590	0.4553464	0.0361986	0.7105723	0.4183205	0.3978770	0.0018949	0.6458922	0.2486422	0.4620208	0.1293761	0.0704785	0.5985604	0.4403321	0.6333904	0.3855438	0.3480744	0.1341590	0.8219306
900	0.3159415	0.0748440	0.0350004	0.0859202	0.4206306	0.1959995	0.6353027	0.1046231	0.7926009	0.1746520	0.6858357	0.7467919	0.3808619	0.2141084	0.2189716	0.7617260	0.7134841	0.6243075	0.7063610	0.6686066	0.5529593	0.1281612	0.6076422	0.2512840	0.5720688	0.6372854	0.3538464	0.3068590	0.6624731	0.1855466	0.2605891	0.6419461	0.1159153	0.6743482	0.7009781	0.2188720	0.2770970	0.2628902	0.6127750	0.6769909	0.6638073	0.4555778	0.5868912	0.4461785	0.3308253	0.2708905	0.0914993	0.7831372	0.4758170	0.0108792	0.7549898	0.6508126	0.0155194	0.5308926	0.0067124	0.5874109	0.0191419	0.0687024	0.6173718	0.1473167	0.5693460	0.4718690	0.0410615	0.7419012	0.3759669	0.1985512	0.5721658	0.1719023	0.3649814	0.5146405	0.0573993	0.2078563	0.3662751	0.0090255	0.6090313	0.4359391	0.4051223	0.0000089	0.6361116	0.2151872	0.4757899	0.1176137	0.0586275	0.6160280	0.4184906	0.6260734	0.3661116	0.4333398	0.1101967	0.7381545
950	0.3673138	0.0858809	0.0486369	0.0585429	0.4457937	0.1937120	0.7010012	0.1141855	0.7170858	0.2217090	0.6989472	0.7820479	0.3607465	0.2162935	0.1319083	0.7092218	0.6475453	0.8290464	0.7536264	0.6507937	0.5098793	0.0775540	0.6007730	0.2767965	0.6001573	0.6221874	0.3297142	0.2662142	0.7601537	0.1675200	0.3229471	0.7158429	0.1560692	0.6916738	0.6414640	0.1774046	0.2697490	0.2150023	0.5605115	0.7131134	0.7026743	0.4711150	0.5805440	0.5100295	0.3250002	0.2849746	0.0829971	0.6670337	0.4980301	0.0074438	0.5529234	0.5914037	0.0051869	0.4429117	0.0055684	0.7263313	0.0243529	0.0805920	0.6587521	0.1749884	0.5314174	0.6239934	0.0633464	0.5548257	0.4280902	0.2165831	0.6079251	0.2201586	0.3131470	0.5401456	0.0459289	0.2211049	0.3652293	0.0163025	0.5689338	0.3554328	0.5197319	0.0041120	0.7509185	0.2174625	0.5501161	0.1289746	0.0322775	0.6394639	0.4754745	0.6498866	0.3944653	0.3672542	0.1815396	0.6236086
1000	0.3253452	0.1108476	0.0297257	0.0918954	0.3565204	0.2704637	0.7174656	0.1312281	0.6732963	0.1828899	0.7415900	0.7162816	0.3980893	0.2356796	0.1451571	0.7364543	0.6128314	0.5809004	0.7012119	0.7325686	0.5152340	0.0912612	0.5000574	0.3022634	0.6336684	0.6665872	0.4519533	0.3353924	0.6281384	0.1167255	0.4432485	0.6287274	0.1315116	0.6607518	0.5916768	0.1315923	0.2540523	0.2416068	0.7080108	0.6668366	0.6166897	0.5395527	0.6444043	0.4343692	0.3561969	0.2426210	0.1500496	0.6339990	0.4431960	0.0253929	0.6837560	0.7515798	0.0269074	0.4075007	0.0034593	0.7305835	0.0134035	0.1015933	0.7564999	0.0946862	0.5164338	0.6822629	0.0267955	0.7750465	0.4345965	0.2002822	0.5624200	0.1635426	0.4339919	0.4237671	0.0540404	0.2334727	0.3763287	0.0452021	0.4946422	0.3591080	0.3664027	0.0000040	0.7863595	0.2281400	0.5383558	0.1236289	0.0260128	0.6462717	0.4617105	0.6073166	0.3358473	0.3217228	0.1779666	0.6593872

0	0.4034330	0.1388298	0.0494717	0.1719296	0.4568385	0.2441098	0.6427476	0.0712189	0.7830571	0.2036498	0.7471246	0.7082854	0.4130507	0.2066370	0.1568879	0.6784617	0.8068063	0.6337416	0.6700577	0.7893999	0.4838169	0.0750403	0.6121518	0.2488630	0.6541854	0.5806579	0.4595103	0.3626268	0.6818262	0.1626594	0.1858307	0.6067573	0.1470469	0.6582986	0.6582957	0.2957014	0.4461128	0.2853455	0.7165132	0.8430849	0.5600111	0.5332735	0.6703059	0.5507339	0.3116266	0.2954295	0.0912250	0.6635076	0.5407404	0.0468754	0.8435296	0.6767195	0.0109326	0.4734740	0.0013377	0.6631896	0.0361374	0.0689387	0.6000541	0.1745800	0.4915568	0.7365793	0.0208772	0.7404591	0.4367093	0.2352394	0.6855667	0.1607085	0.3532446	0.4302718	0.0889528	0.1702188	0.4537909	0.0728490	0.4772264	0.3846162	0.4328235	0.0005279	0.8175836	0.2539192	0.4885736	0.1108575	0.0440301	0.6181868	0.4099131	0.6870296	0.4304966	0.3383707	0.1897344	0.6343094
50	0.3699736	0.1355362	0.0228244	0.1344761	0.2918810	0.2642372	0.5974958	0.0572224	0.7373595	0.2181717	0.7499595	0.6555862	0.3989631	0.1860729	0.1610345	0.6972617	0.7629672	0.6787944	0.7103095	0.7033964	0.5009194	0.1594410	0.7208858	0.2452255	0.5991062	0.4876627	0.4098818	0.2048197	0.7179142	0.1243478	0.1680031	0.7579990	0.0946412	0.3579524	0.3790284	0.1967122	0.3915196	0.1640308	0.6719555	0.6718041	0.6031863	0.5498414	0.5435138	0.5983322	0.0928695	0.2263031	0.1247935	0.7926282	0.4926128	0.2224821	0.7588402	0.6451331	0.0201146	0.5038384	0.0084006	0.7430721	0.0665624	0.0554429	0.6412869	0.6055568	0.4441277	0.6088360	0.4966756	0.5488523	0.3791679	0.1805317	0.4331544	0.2149589	0.5243031	0.4557103	0.0506436	0.0944716	0.4185447	0.3983760	0.5407447	0.3674294	0.4635125	0.0001977	0.7102427	0.2042895	0.3480299	0.2213106	0.0099185	0.6040921	0.4398504	0.7590266	0.4679765	0.3548192	0.1252733	0.6772987
100	0.4663483	0.0602583	0.0130474	0.0441212	0.3613924	0.3164264	0.7296413	0.1211067	0.8594945	0.2728260	0.6633816	0.7669644	0.2563312	0.1740192	0.2528772	0.7208428	0.7310235	0.8525069	0.6892225	0.6907867	0.4768946	0.1739541	0.5370911	0.3701331	0.8200228	0.6053250	0.4139872	0.1447710	0.6856654	0.2096223	0.1204833	0.6937786	0.2051718	0.2058914	0.1770019	0.2284053	0.2634817	0.3638826	0.7045612	0.7622282	0.6904083	0.4584511	0.5524454	0.4710916	0.0218636	0.2454732	0.1135437	0.6251791	0.5337330	0.2583681	0.6897503	0.7597273	0.0225747	0.6138238	0.0122210	0.7183462	0.0408425	0.0661302	0.7551064	0.4452020	0.4022604	0.7289788	0.7406076	0.7122433	0.5764448	0.2137475	0.5457600	0.1977509	0.6055674	0.3459357	0.0552729	0.1012440	0.4401083	0.3079504	0.4696090	0.5757925	0.4153843	0.0000000	0.6022632	0.2071826	0.5190005	0.2676974	0.0061840	0.5072750	0.4023875	0.7201283	0.4314634	0.3579051	0.0965387	0.6558454
150	0.5111910	0.0893270	0.0050445	0.0881004	0.4132603	0.2428179	0.7061869	0.0848091	0.8006937	0.2597592	0.6392059	0.6342022	0.4262578	0.2424907	0.1551679	0.7583897	0.8205064	0.8263558	0.7142911	0.7528269	0.5482163	0.1187707	0.6164369	0.3282884	0.5827742	0.4659192	0.4149426	0.1197204	0.7365100	0.1900562	0.0853220	0.8442444	0.2438252	0.2476754	0.1864483	0.1475272	0.3222822	0.2642323	0.7736316	0.8466061	0.5614970	0.4045538	0.5253726	0.5238853	0.0180208	0.2245826	0.0893665	0.6258456	0.5067255	0.2763910	0.6184528	0.7655484	0.0303848	0.4918911	0.0104483	0.7438550	0.0233726	0.0877003	0.8845683	0.5791309	0.4768126	0.6059389	0.6976076	0.7489427	0.4151025	0.1908571	0.6326344	0.1309222	0.7985976	0.4914053	0.0451424	0.1080332	0.4039494	0.4718359	0.5809132	0.3298855	0.5158612	0.0000000	0.6870217	0.2260805	0.5373169	0.2947379	0.0128252	0.4497726	0.3348164	0.6359180	0.5239496	0.3927123	0.1619040	0.6395219
200	0.4508640	0.1203020	0.0110122	0.1662043	0.3842781	0.3183702	0.7350831	0.0627816	0.5806464	0.1714405	0.6134493	0.6490905	0.4751239	0.1901491	0.2003102	0.8247061	0.7886522	0.6671525	0.5531259	0.6822022	0.5946075	0.0824940	0.6851313	0.3076369	0.6001314	0.3651552	0.2630671	0.0826823	0.6785549	0.1472280	0.1123890	0.7143402	0.3033489	0.2451589	0.0780841	0.1886853	0.3760686	0.1734235	0.5576962	0.5145208	0.6351182	0.5607783	0.3617877	0.6398886	0.0215050	0.3136245	0.1253841	0.6286483	0.4278406	0.1925919	0.6814026	0.7604229	0.0173527	0.5621015	0.0069380	0.7385465	0.0319097	0.0741180	0.7490660	0.5749863	0.4057774	0.6395735	0.6829938	0.7919584	0.3916344	0.2474926	0.4789856	0.1326593	0.5322341	0.4028627	0.0400340	0.1439379	0.3840496	0.4573122	0.4475693	0.4239402	0.4768634	0.0003549	0.5784746	0.2422060	0.4568028	0.2457100	0.0072771	0.5476962	0.3305016	0.6931299	0.5330146	0.4347835	0.1194755	0.7182268
250	0.4080415	0.0949296	0.0030784	0.1821119	0.3401387	0.3138330	0.7445653	0.0795976	0.7203368	0.1772444	0.6333793	0.7287461	0.2902566	0.2966015	0.2712095	0.7359764	0.7113238	0.6129251	0.6854271	0.7236416	0.5083197	0.1514112	0.6659039	0.3258746	0.5729105	0.4756457	0.4098180	0.0832448	0.6668618	0.1069498	0.0877584	0.6562821	0.4178188	0.1858611	0.0865373	0.1741696	0.3523507	0.1835242	0.5625127	0.7311554	0.6727322	0.5660346	0.4036360	0.5663069	0.0134403	0.2993509	0.1173569	0.7746859	0.4236741	0.2392143	0.6547091	0.6686686	0.0262657	0.4991834	0.0012912	0.6072340	0.0297780	0.0576334	0.6991177	0.5365188	0.4093117	0.6692884	0.6092695	0.6620351	0.4121314	0.2552364	0.5973144	0.1600411	0.7108927	0.3833235	0.0612827	0.1295224	0.3114833	0.5098220	0.5198315	0.3952701	0.3944221	0.0002420	0.7610329	0.2970061	0.5075056	0.2203434	0.0106811	0.4673783	0.2336771	0.6693052	0.4444677	0.4749069	0.1226654	0.7040801
