"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
200	0.0476711	0.3758202	0.5269294	0.0816558	0.6054660	0.5415566	0.3240034	0.2552229	0.6361787	0.3908318	0.0250138	0.3686342	0.1112962	0.0569476	0.2712423	0.2833881	0.0795702	0.5457571	0.5889964	0.1992845	0.6293478	0.6940026	0.4364293	0.7013324	0.6240268	0.6979411	0.2161942	0.0028676	0.5739736	0.3569780
250	0.0310273	0.5045287	0.5606063	0.0616963	0.6627169	0.4974450	0.3291673	0.2854614	0.6181377	0.3191475	0.0496451	0.5209713	0.1039988	0.0717895	0.2374522	0.3450560	0.0675605	0.4901571	0.4979808	0.2335220	0.6057572	0.6981672	0.4591352	0.6654543	0.7424602	0.6115873	0.1862524	0.0155417	0.7341027	0.5235085
300	0.0373027	0.4680661	0.5903666	0.0571596	0.6279374	0.6029879	0.1992443	0.3355427	0.4516936	0.2301907	0.0413334	0.6255565	0.1042997	0.0507816	0.2808455	0.2398400	0.0582881	0.5863559	0.4394947	0.2445220	0.6426314	0.6419408	0.6089930	0.6238517	0.6052835	0.5503492	0.2027931	0.0104609	0.7092866	0.4792798
350	0.0303365	0.4847513	0.5369253	0.0835605	0.6152718	0.5993539	0.4986208	0.4331061	0.4042100	0.4155451	0.0368653	0.4271304	0.0432807	0.0681832	0.2878364	0.2280328	0.0669813	0.6239748	0.5184634	0.3002210	0.5642612	0.8143186	0.5536949	0.4887363	0.8258027	0.6587847	0.1322327	0.0285971	0.6908674	0.5354600
400	0.0498047	0.4616949	0.6280610	0.0624196	0.6835516	0.5707324	0.3267631	0.3491839	0.5265255	0.4263749	0.0678132	0.4626840	0.0342727	0.0325860	0.2540289	0.2269135	0.0437033	0.6806709	0.3614230	0.1986435	0.5840488	0.7264285	0.5534409	0.5451894	0.5896447	0.6940649	0.0994414	0.0104432	0.7624714	0.5913126
450	0.0373471	0.4651460	0.6080834	0.0443322	0.6827345	0.5366602	0.2584015	0.4333259	0.4931327	0.3958496	0.0430498	0.5683131	0.0773118	0.0435122	0.3117883	0.2390925	0.0943824	0.6996907	0.3627848	0.2574766	0.6250662	0.6447335	0.5388680	0.5246143	0.4861315	0.5032163	0.1463502	0.0053332	0.7549401	0.4664243
500	0.0359083	0.5224215	0.5758383	0.0647956	0.6183265	0.6185915	0.4501258	0.4744428	0.6055794	0.4178799	0.0310042	0.4931183	0.0776050	0.0447482	0.2160981	0.2774498	0.0299170	0.6878348	0.3924259	0.2372331	0.5444772	0.6790336	0.5317364	0.5724017	0.7000576	0.6898582	0.1766910	0.0133517	0.7266310	0.5184376
550	0.0337149	0.1274556	0.6250652	0.0612645	0.5981879	0.5327570	0.3788614	0.4557947	0.4428313	0.3969892	0.2287279	0.6199949	0.0846858	0.0525223	0.5417443	0.2295475	0.0612001	0.6318854	0.4004852	0.5092690	0.5997947	0.7608155	0.5850217	0.4758373	0.6301188	0.6629937	0.2968788	0.0118623	0.7261272	0.4848002
600	0.0497126	0.0416121	0.5574521	0.0420819	0.7525870	0.5196477	0.3228913	0.5025333	0.5645632	0.3687563	0.3142481	0.3836200	0.1020951	0.0514349	0.6101280	0.2331545	0.0305049	0.6658400	0.5061693	0.5443751	0.4406538	0.6810756	0.6180233	0.3906711	0.7018820	0.6578111	0.2565545	0.0047068	0.6458449	0.5206830
650	0.0526760	0.0569253	0.7309785	0.0683245	0.6122041	0.6230020	0.2118096	0.3998183	0.3949839	0.4088775	0.3539856	0.4277644	0.0964118	0.0289734	0.6089234	0.1721565	0.0341704	0.5904001	0.5395927	0.6718280	0.4232446	0.7356853	0.5306181	0.3815121	0.7319750	0.7196008	0.2940764	0.0062153	0.7256305	0.4015027
700	0.0102992	0.0310902	0.5800035	0.1193812	0.6615941	0.6278622	0.1660637	0.2991204	0.4911391	0.3616115	0.3506861	0.2938261	0.0503819	0.0824401	0.7136172	0.2215651	0.0498204	0.6481747	0.5671729	0.7123704	0.4537109	0.6768837	0.5300905	0.2496218	0.7237203	0.6645500	0.3186657	0.0213414	0.6341747	0.3514110
750	0.0312083	0.0460343	0.6252973	0.0354411	0.5261889	0.6410153	0.2566030	0.1540792	0.4391955	0.3317632	0.3969160	0.3484919	0.1073323	0.1620393	0.6465726	0.2451369	0.0609657	0.4558398	0.6347936	0.7053158	0.4438730	0.7155066	0.4672452	0.2384625	0.7188122	0.6850738	0.3730468	0.0193719	0.7249013	0.2604158
800	0.0345214	0.0320156	0.6835092	0.0681823	0.5281757	0.5897753	0.3478002	0.1453386	0.3545589	0.3223054	0.3934061	0.2870052	0.0562794	0.0813584	0.7678874	0.2325900	0.1101930	0.5975660	0.5373077	0.6285626	0.4653619	0.7567500	0.5432016	0.1406716	0.6120464	0.7146413	0.2982199	0.0143439	0.7699413	0.1801874
850	0.0276905	0.0321520	0.7158243	0.0657615	0.6599992	0.6606415	0.3492824	0.1244619	0.5604877	0.3368690	0.3399226	0.3367157	0.0740715	0.0874313	0.7360729	0.2111673	0.0847435	0.6071998	0.5800986	0.6850051	0.4355660	0.6933068	0.5747811	0.1547539	0.7414649	0.8141080	0.2826226	0.0360821	0.6696203	0.2318684
900	0.0600597	0.0324772	0.6215502	0.0353543	0.5472176	0.5938127	0.1136519	0.1590121	0.4780236	0.3067555	0.3452884	0.3175844	0.0793083	0.0989880	0.7579596	0.2863967	0.0510242	0.5124099	0.6671720	0.6301088	0.5103976	0.6417341	0.5815856	0.1786061	0.6255912	0.8484210	0.4351473	0.0089157	0.7511171	0.2391849
950	0.0266108	0.0677913	0.6471161	0.0500901	0.5901332	0.6090330	0.2101418	0.1489983	0.5585441	0.2745240	0.4154231	0.2792704	0.2627118	0.1042562	0.7646706	0.3126125	0.0628952	0.5593439	0.5206531	0.5435298	0.4442456	0.7482935	0.5572674	0.1916400	0.7595727	0.6960693	0.3550489	0.0085200	0.7436969	0.1142069
1000	0.0393297	0.0253536	0.5872981	0.0917306	0.5466179	0.6843567	0.2007475	0.0742845	0.4801681	0.3871418	0.4271329	0.4208998	0.1109697	0.0811099	0.5409082	0.3276011	0.0742566	0.5419539	0.5144747	0.4900669	0.4962559	0.6967176	0.5330507	0.1402815	0.8347753	0.6524802	0.3867473	0.0033195	0.6963646	0.1971878

0	0.0186241	0.0445185	0.6275221	0.0536521	0.5842210	0.5406720	0.3342661	0.2187053	0.4920719	0.4212430	0.2748449	0.3123847	0.0930810	0.1427290	0.5451605	0.4935488	0.0581106	0.4760878	0.4763578	0.5223381	0.4936640	0.7860070	0.5533380	0.1298822	0.6334920	0.7666617	0.3285723	0.0132850	0.7742016	0.2349064
50	0.0669769	0.0337054	0.5151948	0.0637969	0.4725550	0.2258412	0.2151929	0.1746921	0.4989892	0.3740181	0.3194737	0.4195425	0.2731885	0.1280430	0.1869072	0.3421922	0.0351296	0.5332369	0.2246713	0.3402461	0.4555204	0.2260050	0.5912066	0.1998988	0.6574265	0.7330348	0.2780357	0.0092405	0.2411096	0.3314179
100	0.0977469	0.0755478	0.6229097	0.0528081	0.4859349	0.1904189	0.0637770	0.2808543	0.3024270	0.3086228	0.3765983	0.6226649	0.3295365	0.0573270	0.0762182	0.2299784	0.0244743	0.4688027	0.1520234	0.1746897	0.4621451	0.0755483	0.5788888	0.2613669	0.7024047	0.6699250	0.2906264	0.0071180	0.1712570	0.4457509
150	0.5317242	0.2097163	0.4815722	0.0685713	0.2749879	0.0797257	0.0100952	0.4187918	0.2611606	0.2287348	0.5038483	0.6156465	0.2329293	0.0531233	0.0990044	0.1907323	0.0040044	0.6580405	0.1317701	0.1968189	0.4856924	0.0522881	0.5489303	0.2812034	0.7216755	0.6612245	0.2622767	0.0086783	0.2419850	0.4494322
200	0.5718199	0.5807067	0.4095031	0.1930375	0.1331999	0.0999178	0.0007824	0.5441817	0.2590431	0.2307126	0.6383348	0.4718799	0.2478658	0.0220446	0.2028103	0.1551487	0.0037679	0.7373609	0.0855046	0.3098144	0.2997976	0.0431452	0.6804225	0.3923367	0.6918150	0.6007861	0.2742670	0.0025283	0.1609481	0.5517923
250	0.5708628	0.6649542	0.3994280	0.2742428	0.0643100	0.0870089	0.0000007	0.3630811	0.1455268	0.1879398	0.5751318	0.5770092	0.1588972	0.0203731	0.1154316	0.1029954	0.0382322	0.6219078	0.0287675	0.2687290	0.2224206	0.0596464	0.6965233	0.3925104	0.5937361	0.7747035	0.3540974	0.0049296	0.2037949	0.6973519
300	0.5514475	0.7329920	0.3166612	0.3792043	0.0278135	0.0561052	0.0000001	0.1923788	0.1646442	0.1166733	0.5691064	0.6236834	0.1987759	0.0217080	0.1127446	0.0813972	0.2346284	0.6621510	0.0730243	0.3039254	0.2816935	0.0515411	0.7236397	0.3480893	0.7121446	0.7933261	0.3580659	0.0032387	0.1414765	0.5713466
350	0.6896166	0.5831278	0.2775120	0.4790932	0.0276669	0.0451204	0.0002987	0.0775069	0.1802042	0.0954339	0.6357059	0.6254346	0.2163885	0.0224800	0.1053295	0.1013397	0.3416178	0.6065658	0.0822511	0.3225368	0.3292658	0.0484830	0.6623986	0.3635937	0.6018815	0.5975124	0.3044691	0.0009800	0.2548628	0.6360262
400	0.5749953	0.8261137	0.2969550	0.4227990	0.0154104	0.0562082	0.0010371	0.0446184	0.1985556	0.1769044	0.6940823	0.5952619	0.2573823	0.0059563	0.1198733	0.0880995	0.4706969	0.5779179	0.0716064	0.2743794	0.3273460	0.0405365	0.7339399	0.3256099	0.6757845	0.6451001	0.4365294	0.0047425	0.1828380	0.5755916
450	0.6003265	0.8616047	0.2436454	0.4480310	0.0414735	0.0529389	0.0007888	0.0137383	0.1668493	0.1292465	0.6283593	0.6681133	0.2358255	0.0173150	0.1159185	0.0985216	0.2839409	0.5423927	0.0842031	0.2645503	0.3293722	0.0724993	0.7353653	0.4060741	0.7224093	0.6412855	0.3807758	0.0085276	0.2503504	0.6356771
500	0.7993392	0.6985672	0.2395499	0.4141960	0.0234972	0.0695240	0.0000000	0.0122247	0.1743638	0.1577988	0.6520585	0.6286776	0.2378150	0.0106859	0.0944902	0.1471711	0.4021060	0.6744232	0.0609658	0.2804565	0.2844887	0.0446881	0.7339044	0.3951275	0.6914758	0.6263856	0.3463115	0.0280678	0.1706201	0.6227333
550	0.3759679	0.6153582	0.2674104	0.4803661	0.0266760	0.3372820	0.0141147	0.1123693	0.2580025	0.1319679	0.8044034	0.6669416	0.0404428	0.0054358	0.6807034	0.0800722	0.3443245	0.6229316	0.3130464	0.5516948	0.3075221	0.6688127	0.2190315	0.3707804	0.7135619	0.6946804	0.3251821	0.0092329	0.5030305	0.6388700
600	0.1260784	0.6975017	0.2383955	0.2618365	0.0363053	0.3762061	0.0373475	0.2767068	0.1783595	0.1553519	0.6429068	0.4429603	0.0039713	0.0071135	0.6834722	0.0933336	0.2766043	0.5801002	0.3053753	0.7578650	0.4011678	0.6234234	0.3600842	0.3424373	0.8081470	0.6381327	0.3295851	0.0040050	0.7099622	0.5731875
650	0.0884918	0.5017668	0.3127469	0.1819275	0.0703689	0.5567374	0.0543352	0.3538090	0.1761436	0.1527092	0.5890572	0.3797373	0.0079014	0.0268976	0.8093956	0.2125065	0.1184664	0.6390414	0.3673424	0.6908593	0.4457319	0.6337549	0.3719807	0.2333650	0.7740696	0.7448291	0.3114927	0.0048329	0.7627025	0.4115713
700	0.0423474	0.2642475	0.5575123	0.0920158	0.1823001	0.6977197	0.1349749	0.1996440	0.2389771	0.1943613	0.6175606	0.3855850	0.0365892	0.0686361	0.6388127	0.2489028	0.0975839	0.5126342	0.4908821	0.6959783	0.4336023	0.6974602	0.4402417	0.2705905	0.6886375	0.7134268	0.3637449	0.0044206	0.6993697	0.2985451
750	0.0413921	0.1119716	0.5591232	0.0963518	0.4565628	0.5742852	0.1384157	0.2587911	0.2806867	0.3152749	0.6441329	0.3582363	0.0595974	0.0713190	0.6769043	0.2068409	0.0688032	0.6826193	0.5600172	0.5847998	0.3744527	0.7087928	0.4795186	0.1525148	0.7040621	0.8690746	0.2943190	0.0014040	0.7182439	0.2284483
800	0.0286420	0.0582487	0.7242132	0.0710752	0.4706163	0.6427807	0.1965289	0.1210282	0.2385943	0.2562303	0.5634451	0.3915376	0.0886610	0.0718983	0.7460566	0.3529458	0.0817689	0.6819272	0.5223630	0.6120550	0.5211128	0.7366886	0.4617433	0.2367253	0.7603171	0.7067221	0.3482470	0.0079475	0.6495524	0.1918606
850	0.0295948	0.0357832	0.6298277	0.0625541	0.5991376	0.7093124	0.3647077	0.1462441	0.3469173	0.3002167	0.4093621	0.3071354	0.0616913	0.1233009	0.6734019	0.2980432	0.0718182	0.5672254	0.5734244	0.6013782	0.4139190	0.6337998	0.4388262	0.1631701	0.6400546	0.7457656	0.3551017	0.0092047	0.6734649	0.1692329
900	0.0214783	0.0502627	0.7121139	0.0536803	0.6408826	0.5960384	0.2802395	0.1143776	0.3496365	0.3485916	0.3694886	0.3883233	0.0668584	0.1362656	0.6199224	0.2768514	0.0512887	0.5579842	0.5811618	0.6569510	0.4702132	0.6314270	0.5412212	0.1399188	0.5735291	0.7506242	0.3771986	0.0114761	0.6648004	0.1869617
950	0.0419627	0.0188176	0.6972311	0.0433746	0.7182027	0.6082392	0.3832280	0.1000768	0.4908169	0.4063269	0.3309662	0.2647185	0.1314517	0.1292200	0.6199325	0.4255578	0.0563940	0.4453592	0.6482722	0.5272723	0.4024251	0.6485572	0.4230825	0.1493000	0.7078501	0.7460846	0.3013450	0.0048902	0.8221546	0.1858331
1000	0.0251986	0.0185398	0.6697409	0.0388069	0.5796279	0.6154613	0.3740395	0.0598321	0.5553481	0.3333942	0.3098871	0.3382157	0.1424220	0.1116602	0.4559392	0.4282881	0.0781198	0.5243930	0.7216012	0.5743500	0.4215830	0.6860609	0.5144842	0.1480428	0.6923479	0.7651608	0.3275066	0.0028631	0.6402448	0.1562954

0	0.0506048	0.0328083	0.6093963	0.0701721	0.5231532	0.6526544	0.2689968	0.1960299	0.5541975	0.3553308	0.3000818	0.4010633	0.1329599	0.0866667	0.5328703	0.3747168	0.0655821	0.5791321	0.5391387	0.6890739	0.4726120	0.5819906	0.6151175	0.1797467	0.7318785	0.7579480	0.3299703	0.0053566	0.7914828	0.2238893
50	0.0350634	0.0374588	0.6391820	0.0705797	0.3474624	0.5634014	0.4459059	0.1114929	0.5410027	0.1908812	0.2522237	0.4290150	0.1174070	0.1228547	0.2609722	0.3005467	0.0215801	0.5110024	0.3289363	0.2623216	0.5374092	0.5527818	0.6574113	0.1874006	0.7179404	0.7961813	0.1216229	0.0073105	0.3914587	0.2204593
100	0.0205014	0.0134782	0.6536498	0.0991064	0.1697963	0.5956089	0.4171778	0.3169457	0.6807204	0.1707466	0.1962666	0.5442210	0.0942577	0.1042548	0.1561850	0.3186459	0.0045194	0.4988990	0.2965556	0.1211393	0.5594541	0.7091078	0.4995785	0.2411598	0.6467282	0.7367847	0.0989844	0.0082287	0.3631413	0.3655627
150	0.0290679	0.0219546	0.5944876	0.0737684	0.1248125	0.5657634	0.5576565	0.4650853	0.6310616	0.1460937	0.3035272	0.7002856	0.1335909	0.0862119	0.1702151	0.3549276	0.0011803	0.5214174	0.1772877	0.2063256	0.5415994	0.7204858	0.6267306	0.2633453	0.5935354	0.7383154	0.0372795	0.0027021	0.3570396	0.4670028
200	0.0251858	0.0321466	0.7038624	0.0488770	0.0936491	0.4701800	0.3565840	0.4052877	0.5427098	0.1162343	0.2699082	0.5788504	0.1415874	0.0518000	0.1635681	0.3429950	0.0000009	0.6609412	0.1405864	0.1574670	0.5082763	0.7725350	0.5238875	0.4290679	0.6356703	0.7778630	0.0727235	0.0227806	0.3621186	0.6389216
250	0.0212303	0.0317448	0.5853700	0.0953839	0.0965443	0.5229794	0.3464063	0.5622013	0.6968079	0.1251401	0.2852293	0.7003262	0.1092873	0.0695668	0.1720061	0.2141745	0.0001162	0.7190079	0.1229661	0.1792586	0.6252996	0.5649387	0.5695029	0.4207728	0.7939026	0.8023380	0.0344662	0.0081863	0.3330110	0.7487217
300	0.0184269	0.0231226	0.6273933	0.1127028	0.1084541	0.5373375	0.5589570	0.5779091	0.5760338	0.1658191	0.3157302	0.6706532	0.0841172	0.0218244	0.1780584	0.3111633	0.0000338	0.7358273	0.1412614	0.2387195	0.5946339	0.6708919	0.5236613	0.4603220	0.7418561	0.7306337	0.0661455	0.0089596	0.3655119	0.5807087
350	0.0655009	0.0256213	0.7131690	0.0551972	0.1174945	0.5562210	0.5837341	0.6241803	0.5973270	0.2031202	0.2902894	0.7103836	0.1106649	0.0379530	0.2031996	0.2383734	0.0001426	0.6248451	0.1413224	0.1881082	0.6797875	0.5692457	0.4820900	0.5417662	0.6730826	0.7394199	0.0581151	0.0053082	0.3934369	0.7496201
400	0.0693173	0.0445936	0.6883519	0.0523556	0.0641005	0.5042201	0.2433933	0.7072944	0.5149621	0.2011983	0.2139174	0.6878151	0.1435722	0.0485991	0.1555076	0.2131328	0.0007818	0.6944098	0.1623497	0.2210557	0.5676248	0.6537470	0.4834552	0.4386474	0.7682720	0.7246731	0.0529211	0.0052751	0.4402339	0.5783937
450	0.0336117	0.0398228	0.6044541	0.0614316	0.0770799	0.4582293	0.1301164	0.6159764	0.5834136	0.1227135	0.3139511	0.6207162	0.1124520	0.0285546	0.1794117	0.1962864	0.0000022	0.6477842	0.1675246	0.2238955	0.6168323	0.8517525	0.5293808	0.4122087	0.6581786	0.7161324	0.0536031	0.0058477	0.4475816	0.6069129
500	0.0950814	0.0679110	0.5632175	0.0646517	0.0676207	0.5760664	0.1432844	0.7708385	0.3945181	0.0834962	0.3278891	0.7554127	0.0239393	0.0333886	0.1725355	0.1128629	0.0000000	0.5694516	0.1284964	0.2109909	0.5178517	0.6571825	0.5716988	0.4999024	0.5423502	0.6886764	0.0416228	0.0046033	0.3951440	0.6887472
550	0.0406144	0.0420417	0.5939051	0.0555935	0.3241137	0.6255661	0.1346207	0.5783272	0.3611409	0.2500786	0.4290832	0.6235019	0.0286219	0.0280039	0.5047587	0.1188182	0.0958188	0.5846109	0.2247559	0.6680589	0.5448599	0.6884885	0.5430789	0.3951301	0.7733336	0.7069134	0.2907826	0.0056648	0.7527376	0.6264879
600	0.0285744	0.0413368	0.6553773	0.0396202	0.4991036	0.7178521	0.4864935	0.5012101	0.2835839	0.2671076	0.3686820	0.4322654	0.0408028	0.0209138	0.6882594	0.1440523	0.0754647	0.6256282	0.3793480	0.5519910	0.4406955	0.6951919	0.5141579	0.4455782	0.7278502	0.6535784	0.4188087	0.0021695	0.7427799	0.7481483
650	0.0649691	0.0170476	0.6172153	0.0508817	0.7864801	0.6382674	0.6907007	0.4062326	0.5082125	0.4118663	0.3404433	0.3677247	0.0663719	0.0636146	0.6515381	0.1942185	0.0593615	0.6416072	0.3815186	0.6065620	0.4118688	0.6674815	0.5855521	0.3848067	0.7290962	0.7438788	0.4201490	0.0155797	0.6218333	0.5142754
700	0.0438885	0.0331456	0.7485099	0.0936566	0.7319095	0.5688391	0.4035922	0.2666396	0.5444941	0.3331767	0.2826830	0.3549931	0.1296536	0.0537015	0.7362114	0.2712639	0.0691752	0.7185799	0.5183781	0.5126736	0.5263295	0.7076375	0.4508043	0.2497275	0.7495580	0.6519079	0.3582293	0.0177418	0.6094761	0.3941388
750	0.0365844	0.0365585	0.6799910	0.0713121	0.6570965	0.5312152	0.4057889	0.2750834	0.6050851	0.3626701	0.2402086	0.3662613	0.1034223	0.0708314	0.5826420	0.3393379	0.0705689	0.5805088	0.4177309	0.6044570	0.4978533	0.6379888	0.4353481	0.2666509	0.8447222	0.6086725	0.3448965	0.0116278	0.6753047	0.2346958
800	0.0479961	0.0359566	0.5743847	0.0665641	0.4601333	0.7938212	0.1855599	0.1933172	0.5347162	0.3111273	0.2476303	0.4272159	0.1176934	0.0428271	0.6171989	0.3565821	0.0369823	0.4548656	0.4840250	0.5335042	0.5170938	0.6077490	0.5243687	0.2592152	0.7458258	0.6057039	0.3604862	0.0112959	0.6806245	0.2934843
850	0.0598482	0.0537706	0.6403525	0.0225223	0.6202221	0.5720448	0.1898298	0.2945224	0.3678577	0.2626954	0.3771064	0.4233968	0.1165733	0.0751571	0.6191145	0.2907308	0.0597402	0.6489383	0.5202261	0.5515415	0.3876656	0.7780229	0.5528332	0.2255924	0.7014290	0.6360467	0.3828708	0.0118467	0.6704128	0.3980629
900	0.0678491	0.0275920	0.7150387	0.0557122	0.6874982	0.7838284	0.2663467	0.2743429	0.3953983	0.3211163	0.3687565	0.3695043	0.0415040	0.1022160	0.7479979	0.3226958	0.0487535	0.6434329	0.6259638	0.5855557	0.3800452	0.5617082	0.5863899	0.2830277	0.6550477	0.7504017	0.2881815	0.0087824	0.6375785	0.3213880
950	0.0593034	0.0464771	0.4867161	0.0704918	0.6693812	0.7584683	0.1570722	0.2321887	0.4517109	0.3285779	0.3523258	0.2956062	0.0595087	0.1184159	0.5214978	0.2328209	0.0774564	0.5711123	0.4615795	0.4809772	0.4287819	0.6755596	0.4802977	0.2205316	0.6485730	0.6882560	0.3018087	0.0104865	0.6646095	0.3556022
1000	0.0429840	0.0292360	0.6524698	0.0492070	0.7847120	0.7078777	0.2505393	0.3022445	0.3171523	0.3629945	0.4156816	0.3702166	0.0400700	0.0882526	0.5894823	0.2309962	0.0524614	0.5931280	0.5233865	0.5271332	0.4786303	0.6686784	0.5867703	0.2040957	0.7278116	0.6453601	0.3520867	0.0049013	0.7051609	0.4307140
