"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
400	0.4846744	0.7463511	0.4115172	0.3228193	0.0781081	0.3164385	0.5380023	0.7309538	0.2360994	0.7085249	0.3883722	0.4054154	0.0167636	0.6800259	0.1701526	0.4507945	0.3710267	0.3189600	0.1682370	0.5502288	0.5737848	0.3741031	0.2166417	0.6357463	0.4868471	0.5149596	0.1350568	0.1167858	0.6010084	0.0160031	0.0956235	0.0064961	0.0204070	0.0482443	0.6012966	0.5980963	0.1967672	0.7359915	0.6130370	0.6147404
450	0.5365463	0.5734182	0.3570534	0.2270824	0.0488171	0.3234958	0.4886492	0.6914436	0.2553566	0.6739306	0.4842146	0.4327696	0.0146083	0.7298192	0.4185162	0.4328519	0.3828953	0.3106895	0.2002353	0.5214084	0.4237874	0.4074418	0.1988857	0.6121147	0.3965678	0.6544873	0.1429828	0.1137831	0.7680593	0.0459179	0.1088061	0.0056774	0.0437857	0.0622908	0.6614833	0.7175134	0.1961745	0.6237488	0.6156732	0.6477629
500	0.5655676	0.5357816	0.3337735	0.3128729	0.0272534	0.2797687	0.4620545	0.7978694	0.1935976	0.6914494	0.4694928	0.3986437	0.0031274	0.6464738	0.3752740	0.3488088	0.4272570	0.4188115	0.2310700	0.5757621	0.5673315	0.4879011	0.1976272	0.6540848	0.5638372	0.6327007	0.0861923	0.1890142	0.7394010	0.0440936	0.0672743	0.0026811	0.0396690	0.0675775	0.5986451	0.6914500	0.1692618	0.6549112	0.6258532	0.7535332
550	0.7247539	0.6996979	0.4053829	0.2736940	0.0219466	0.6952968	0.4801071	0.6498430	0.3154683	0.5944609	0.4805972	0.4505238	0.0223644	0.7082519	0.5085332	0.3348868	0.3526098	0.5490942	0.0724867	0.7407983	0.5809688	0.5223641	0.5766440	0.7288838	0.2579040	0.6178790	0.1310934	0.0952546	0.8054820	0.0360365	0.0944334	0.0043297	0.4179913	0.1050475	0.6652750	0.2215945	0.1675195	0.6294022	0.3751641	0.7542204
600	0.5090192	0.6672637	0.2854822	0.2563374	0.0179288	0.6850495	0.6294772	0.6597525	0.3308629	0.6887656	0.4261110	0.4297684	0.0497461	0.5187687	0.3323957	0.2490819	0.3217386	0.4117515	0.0754653	0.6997293	0.5958608	0.5318374	0.6543237	0.6740654	0.0973282	0.6155946	0.1072233	0.1057117	0.7806564	0.0664096	0.0715205	0.0009481	0.5106550	0.1188385	0.6797290	0.3572379	0.1825004	0.6835772	0.3672165	0.5985705
650	0.3666353	0.5807982	0.4417639	0.4583561	0.0296694	0.7212238	0.4597635	0.5518238	0.3560692	0.6520416	0.5116135	0.4300535	0.0102943	0.7958312	0.4100953	0.2618628	0.3158366	0.3419730	0.0208966	0.7429820	0.5766134	0.5112966	0.7795721	0.7611630	0.1538691	0.7754747	0.0766058	0.0895112	0.7901915	0.0457072	0.0946976	0.0034946	0.6376659	0.3234744	0.6638664	0.4776166	0.3100169	0.8494889	0.3725495	0.6739253
700	0.4158189	0.5190085	0.5471180	0.5203358	0.0476693	0.5865174	0.3925810	0.5899005	0.4386711	0.7176262	0.5481833	0.4126502	0.0068930	0.7041136	0.3971814	0.3253597	0.3748367	0.4639678	0.0172399	0.6933082	0.6834132	0.4735287	0.6551554	0.7146058	0.1607868	0.6415123	0.1198462	0.1395513	0.7031613	0.0341891	0.0693362	0.0019633	0.5318668	0.3573788	0.6395891	0.6713237	0.3567436	0.7534525	0.3542679	0.6434244
750	0.2750129	0.5021495	0.5260322	0.6782489	0.0611459	0.7237412	0.2927265	0.6433022	0.4997825	0.6877646	0.5060853	0.4061404	0.0159918	0.7118487	0.6312299	0.3080372	0.3060300	0.5566166	0.0395749	0.6921128	0.5898272	0.4126051	0.6907087	0.7242161	0.2574999	0.7210631	0.0938512	0.1469119	0.6254497	0.0437566	0.0786214	0.0016502	0.5217425	0.2824236	0.8368194	0.6219533	0.2612722	0.5857480	0.2787421	0.6542496
800	0.2969270	0.4849035	0.6065211	0.6140557	0.0672989	0.7170640	0.1753422	0.5993639	0.5250137	0.6902560	0.6694011	0.3717192	0.0083316	0.7304041	0.5574800	0.2646743	0.3979078	0.5785900	0.0132331	0.6680907	0.6080841	0.6133831	0.7306486	0.7673397	0.1773375	0.7135292	0.0688398	0.1080581	0.5818503	0.0413332	0.1328563	0.0047671	0.5736567	0.3628897	0.6877411	0.5194840	0.3185712	0.8058443	0.3470287	0.6992853
850	0.4350113	0.4868051	0.6246603	0.6258404	0.0452394	0.5232719	0.1917529	0.7015504	0.3975711	0.8185003	0.5237700	0.4390222	0.0127869	0.7376368	0.6791083	0.2216427	0.3985422	0.6600761	0.0251141	0.6751671	0.5633494	0.5893400	0.7619661	0.6833221	0.1694326	0.7982757	0.1390442	0.1432915	0.8077424	0.0307743	0.1105887	0.0028332	0.4588461	0.3549009	0.6406361	0.5756970	0.3735673	0.7863386	0.3472085	0.6217880
900	0.3658635	0.4866831	0.5793922	0.5594100	0.0748970	0.7474959	0.1536479	0.7809891	0.4764108	0.6453099	0.5986164	0.4420555	0.0169257	0.6889527	0.5534093	0.1768203	0.3609583	0.4980052	0.0188872	0.6356741	0.5439447	0.5454033	0.5908643	0.6653912	0.2435246	0.6392491	0.0861583	0.1239801	0.6312932	0.0199542	0.1572286	0.0031830	0.4622851	0.4702208	0.7795880	0.8088482	0.3330861	0.6586586	0.3121554	0.5976261
950	0.2980666	0.5909422	0.5903701	0.5803917	0.0370234	0.5975017	0.2416764	0.6654152	0.4240285	0.7259186	0.6646175	0.4586129	0.0105485	0.6876655	0.5675888	0.1896893	0.4218367	0.5027226	0.0099611	0.7723318	0.5978200	0.5421569	0.7760698	0.7126465	0.2690696	0.6447012	0.0546388	0.1323834	0.7066983	0.0327945	0.0814199	0.0009417	0.4678380	0.3197372	0.7711241	0.6039337	0.4158381	0.7587851	0.4982316	0.8239881
1000	0.3736612	0.6641351	0.5008721	0.5372873	0.0600731	0.6672826	0.2247092	0.6610801	0.4733100	0.6637365	0.4481381	0.3242787	0.0261637	0.6812727	0.7049422	0.2441380	0.4964141	0.5995479	0.0276400	0.7099857	0.5326078	0.5149733	0.7381393	0.6696325	0.2649948	0.7433912	0.0620960	0.1067088	0.7126538	0.0575698	0.0898054	0.0060972	0.5075894	0.3179563	0.7866878	0.6103218	0.3313374	0.6100741	0.4369588	0.7550807

0	0.4197603	0.4905475	0.5172049	0.6528097	0.0427594	0.7720760	0.1791604	0.7363463	0.4666234	0.7062234	0.5528920	0.4465868	0.0170417	0.7036172	0.4946627	0.2192460	0.4432742	0.3507811	0.0281612	0.6541454	0.5309385	0.6371872	0.7883154	0.6380993	0.1704278	0.7881732	0.0582037	0.0613951	0.7301652	0.0200611	0.0911973	0.0189427	0.4534795	0.4089351	0.6977902	0.5958938	0.2748750	0.6832271	0.3771849	0.7586939
50	0.4132207	0.4225881	0.5996006	0.4351364	0.0759915	0.6617187	0.5580353	0.6966554	0.5625029	0.6803147	0.2884434	0.6021159	0.0168858	0.7575537	0.4171309	0.2569289	0.4094001	0.1986978	0.2410887	0.6937639	0.4623835	0.5447299	0.7364355	0.6864413	0.2704714	0.7367828	0.0639470	0.0953227	0.7946875	0.0231456	0.1315590	0.0028800	0.4906480	0.2475465	0.7005896	0.5498027	0.2150704	0.3934311	0.4586023	0.4067422
100	0.2868692	0.4263410	0.5993255	0.4633501	0.0879043	0.8003752	0.7016067	0.8372334	0.5540671	0.6531595	0.2871049	0.6890140	0.0136516	0.5566573	0.3839946	0.1935028	0.2972161	0.2404722	0.3447306	0.8507753	0.5410185	0.5149738	0.7103669	0.6257757	0.3318011	0.7058346	0.0724806	0.1049235	0.6731861	0.0014222	0.2044977	0.0104051	0.4735483	0.2598006	0.7065073	0.5098982	0.2505571	0.1978174	0.3743745	0.3659146
150	0.3291268	0.4296756	0.5480553	0.5113522	0.0830345	0.7604332	0.5957121	0.7499328	0.5172774	0.6441923	0.2118148	0.6101885	0.0139442	0.6171209	0.2673261	0.2521290	0.3855111	0.3652495	0.3651902	0.6948254	0.5383484	0.5627443	0.8186857	0.6233343	0.2643566	0.7043669	0.0969682	0.1256800	0.6534722	0.0025839	0.2103248	0.0104351	0.4612873	0.3303239	0.7544587	0.6198016	0.2670586	0.2566395	0.3942209	0.2853252
200	0.2609160	0.3791076	0.6824546	0.6547686	0.0673537	0.8869728	0.6276237	0.4679398	0.5439573	0.6424768	0.2132614	0.7111787	0.0045036	0.6223287	0.2927706	0.2732913	0.4569324	0.4903530	0.4184057	0.7211832	0.5650059	0.5439735	0.6086451	0.7008549	0.3492245	0.7811369	0.0716156	0.1012074	0.5807529	0.0141534	0.1672715	0.0021670	0.4685669	0.3806341	0.6374131	0.6062171	0.3595875	0.2220182	0.3204489	0.3452263
250	0.3385839	0.4221050	0.7666444	0.4738479	0.0661295	0.6885921	0.7608086	0.7368874	0.5731232	0.6441859	0.2565014	0.6914417	0.0176998	0.6722010	0.4040121	0.2265233	0.4419638	0.4725376	0.2917858	0.6651194	0.5774485	0.5420941	0.6144167	0.7124083	0.2660463	0.6823045	0.0954077	0.0707679	0.6372833	0.0021746	0.1634557	0.0047818	0.4079960	0.3402035	0.8332019	0.6253608	0.4560232	0.2572590	0.2519041	0.3289481
300	0.2996965	0.4858147	0.6707690	0.5317150	0.0498841	0.7847549	0.6661632	0.4997773	0.5278585	0.5988014	0.2060549	0.7201965	0.0124673	0.6245983	0.4197443	0.2220597	0.4386890	0.7047538	0.4448810	0.6375375	0.4908746	0.4685863	0.7605031	0.6758469	0.2645200	0.6241765	0.0641501	0.1071550	0.6857921	0.0019530	0.1444556	0.0115658	0.5848697	0.2981830	0.6752495	0.5645201	0.4683528	0.1934224	0.2421288	0.2505303
350	0.4411252	0.5444622	0.6697073	0.5580224	0.0390436	0.8067927	0.5450099	0.5974440	0.5183304	0.7267937	0.2221079	0.8017580	0.0149163	0.7090552	0.3766875	0.2136513	0.4185280	0.5328339	0.4036665	0.7528793	0.3875195	0.6514311	0.5983014	0.6331616	0.2463298	0.7483716	0.0778164	0.0813895	0.7285528	0.0203792	0.2342216	0.0003993	0.3995112	0.2841682	0.8396905	0.6210736	0.3694657	0.2549765	0.2190415	0.4230949
400	0.3147567	0.3783866	0.7829994	0.5249612	0.0448370	0.7189358	0.5656646	0.6264035	0.4873018	0.7840006	0.2264554	0.8113478	0.0054237	0.6341195	0.3723288	0.2292515	0.3805526	0.6725000	0.3158438	0.6351217	0.4934053	0.5941379	0.8296088	0.5680520	0.2553224	0.6805357	0.0761477	0.1405908	0.7442636	0.0065152	0.1683247	0.0013834	0.4640725	0.2303260	0.6815374	0.5803444	0.3375928	0.1838481	0.2700212	0.3829473
450	0.3502992	0.4417331	0.7314457	0.4332954	0.0527460	0.8084951	0.5594648	0.6137630	0.5865110	0.6911012	0.1961622	0.7232383	0.0049675	0.6633464	0.4230425	0.2114704	0.3477908	0.5859104	0.4174965	0.7073659	0.5254339	0.4607153	0.7160946	0.6693929	0.2833093	0.6783686	0.0815623	0.1479784	0.6530047	0.0059842	0.1209800	0.0107648	0.5461905	0.2420101	0.6583256	0.5534670	0.3975944	0.1944902	0.2702309	0.4555808
500	0.3426399	0.4298901	0.5699268	0.5905040	0.0285213	0.7042755	0.6297439	0.6930864	0.5926494	0.8137233	0.2331777	0.7505719	0.0202014	0.5417565	0.3661536	0.1794528	0.3427215	0.6030488	0.3766601	0.7525101	0.5420927	0.6182553	0.6873531	0.6344006	0.3169175	0.6568568	0.0696593	0.1496583	0.6485063	0.0136530	0.1688734	0.0057318	0.4721748	0.2505217	0.6463491	0.6824130	0.4267480	0.1523160	0.2602781	0.3777815
550	0.2797700	0.4385358	0.7159372	0.5673031	0.0683944	0.7569378	0.3121721	0.7055431	0.5272294	0.6685112	0.3929392	0.4583649	0.0317594	0.6252273	0.4698725	0.2662918	0.4197292	0.5091671	0.0966653	0.7452288	0.4738460	0.4822023	0.7180994	0.6758531	0.2860760	0.7739032	0.1198007	0.1193822	0.7678206	0.0340289	0.1131631	0.0006699	0.5263759	0.3811096	0.7137832	0.5825750	0.4530752	0.5949667	0.3008274	0.5619925
600	0.3557200	0.4103757	0.7240101	0.6961095	0.0784181	0.7524312	0.1971932	0.8038128	0.4539635	0.6478000	0.4806311	0.4453659	0.0025461	0.6998185	0.6052526	0.2546440	0.4985487	0.7104743	0.0686478	0.6692711	0.6162163	0.5417710	0.6159823	0.7766625	0.2258654	0.6990308	0.1444488	0.0914815	0.5770426	0.0364938	0.0482467	0.0025043	0.5769514	0.2674191	0.7341744	0.6201169	0.4753740	0.7195595	0.3620846	0.5901312
650	0.3328049	0.4465644	0.7433950	0.5278088	0.0933837	0.6718590	0.2060142	0.6379958	0.4387619	0.7356260	0.5057448	0.3545602	0.0065859	0.7446726	0.5864923	0.1968370	0.5006887	0.5001277	0.0165927	0.6096760	0.4179085	0.4944795	0.7345687	0.5816919	0.2837884	0.8259829	0.1113737	0.0969549	0.7456134	0.0249198	0.0778498	0.0055797	0.4456947	0.2615716	0.6773117	0.6151859	0.2807664	0.7106360	0.4172796	0.6960972
700	0.3853344	0.4174584	0.6250975	0.6247923	0.0657649	0.7601077	0.1341902	0.7055045	0.5457996	0.6492779	0.6013216	0.3793570	0.0087404	0.8360613	0.6897463	0.1851354	0.4292274	0.4391000	0.0190052	0.5980825	0.5222523	0.6506512	0.7488357	0.7496879	0.1852804	0.8261198	0.0746364	0.1301402	0.5877108	0.0305389	0.1097794	0.0040633	0.4327069	0.3099324	0.5778478	0.5742422	0.2735550	0.6542662	0.3844034	0.6703794
750	0.2837104	0.4491641	0.6424272	0.6318743	0.0349770	0.7377491	0.1475170	0.6223241	0.5115363	0.7492273	0.5655438	0.3716562	0.0259825	0.6944351	0.4458020	0.2044955	0.4717444	0.4984645	0.0199037	0.6267592	0.4525469	0.4685496	0.6366265	0.7342504	0.1598708	0.9703471	0.0704947	0.1200085	0.6441338	0.0464843	0.0848654	0.0260228	0.4144239	0.2498336	0.7214278	0.5204550	0.2382046	0.6120604	0.4625079	0.6993494
800	0.2969586	0.4679596	0.6246696	0.4736135	0.0583490	0.6338713	0.1682427	0.6639568	0.5972400	0.6976162	0.5849559	0.4162219	0.0114887	0.8544282	0.4669603	0.2473754	0.4489013	0.4177745	0.0058310	0.7079805	0.5671699	0.5742750	0.7616681	0.6876193	0.1933495	0.7359289	0.0779390	0.0849321	0.6980500	0.0255233	0.0700049	0.0155326	0.4853903	0.2860004	0.7007602	0.5625887	0.2550805	0.7299226	0.3868420	0.8464339
850	0.3242302	0.3332675	0.6049431	0.5690250	0.0314655	0.7630673	0.1275462	0.7227092	0.4468053	0.8614182	0.6519617	0.4766698	0.0216086	0.7859035	0.3782960	0.2253868	0.2861501	0.2232222	0.0312574	0.7453236	0.4789501	0.6128611	0.8418104	0.6651166	0.2165575	0.7938186	0.1407133	0.1002182	0.6173988	0.0117166	0.0831922	0.0023622	0.4396321	0.2515557	0.7976090	0.6536541	0.2720826	0.8380580	0.5488612	0.8076761
900	0.2837412	0.4541747	0.6573881	0.6877029	0.0753105	0.6856394	0.2383265	0.7302501	0.5929087	0.7114899	0.6270183	0.4305208	0.0149496	0.6921068	0.4981010	0.2630935	0.4426542	0.1538264	0.0220027	0.6807389	0.3587125	0.6276006	0.7352115	0.7354071	0.2310708	0.7280318	0.0673544	0.1648999	0.6964412	0.0709073	0.0966852	0.0056693	0.3780197	0.1921950	0.7782666	0.5933524	0.1992232	0.6910487	0.4903269	0.6900741
950	0.3355359	0.5439772	0.4843362	0.5453219	0.0912719	0.6518268	0.2302100	0.7237519	0.4989275	0.7876827	0.5447885	0.5236434	0.0064390	0.7587033	0.5255335	0.1909636	0.4559094	0.3602562	0.0318867	0.5775430	0.4468933	0.5350082	0.7170317	0.7016522	0.2315167	0.7045738	0.0950015	0.0826312	0.7148567	0.0513010	0.0938324	0.0085299	0.5028277	0.2957601	0.7068769	0.5242515	0.1847481	0.6813280	0.3196324	0.7307351
1000	0.2018722	0.3810965	0.8111217	0.5946821	0.0534383	0.8360517	0.1364016	0.6831394	0.5477242	0.7559451	0.5761528	0.3763391	0.0257240	0.7920736	0.6128476	0.2476378	0.3993703	0.4599265	0.0491045	0.6456795	0.5483106	0.5192221	0.8213520	0.7143951	0.2183427	0.7153225	0.0962049	0.1058601	0.8799029	0.0322099	0.0584394	0.0057350	0.4410805	0.2735391	0.7697301	0.6135564	0.2421658	0.6843220	0.3715003	0.6890108

0	0.3652424	0.6275706	0.5520501	0.6865307	0.0337073	0.6281577	0.2216192	0.6582634	0.4505758	0.7644861	0.4934962	0.4232565	0.0121967	0.6034628	0.5438565	0.2559538	0.3951150	0.4157711	0.0225163	0.6583460	0.6099013	0.5766516	0.6160134	0.7049496	0.1549279	0.6500375	0.1383615	0.0629759	0.7277998	0.0083429	0.1259214	0.0059221	0.5422021	0.3551840	0.7124142	0.5244666	0.2622434	0.6078597	0.3605599	0.6879139
50	0.2796706	0.4859565	0.6031835	0.2781133	0.0493131	0.7205182	0.2773805	0.3253582	0.4405061	0.3617211	0.5501093	0.5128334	0.0020822	0.4464492	0.3526184	0.2165978	0.4822626	0.4100161	0.2895987	0.3126032	0.3389026	0.5586169	0.6010928	0.6054119	0.2232495	0.6696597	0.1014511	0.1341843	0.5142470	0.0441680	0.0366079	0.2939313	0.5064645	0.3453813	0.7856748	0.6496055	0.0997269	0.7787813	0.4090155	0.7110991
100	0.3748667	0.3543910	0.6534576	0.1933007	0.1061579	0.6184922	0.1577707	0.3445319	0.4429747	0.2519727	0.6065196	0.4951843	0.0244078	0.4774820	0.4590481	0.2403410	0.5232566	0.5193146	0.1698428	0.2892173	0.1658720	0.4460390	0.7954386	0.6544282	0.2415390	0.7095270	0.0798615	0.1625890	0.5295439	0.0066579	0.0664760	0.4246482	0.5203243	0.3430815	0.7782725	0.6786634	0.0873441	0.7443165	0.4723259	0.8553061
150	0.3096754	0.3130373	0.7187796	0.2483070	0.0932338	0.6272084	0.1995449	0.2717651	0.7372849	0.1675810	0.6130008	0.3368425	0.0219926	0.4265936	0.4876699	0.2202655	0.7391189	0.7026057	0.2081022	0.3270946	0.1689754	0.5979765	0.6904241	0.8485230	0.2709728	0.7789629	0.0942618	0.1471130	0.4034865	0.0003752	0.0917088	0.4670326	0.4692533	0.3192706	0.7347323	0.6478219	0.0839888	0.8601266	0.4135215	0.6553927
200	0.3583546	0.3853223	0.7903654	0.2731830	0.0982740	0.7007244	0.2097249	0.3034587	0.4899708	0.2433650	0.4809544	0.3803815	0.0619192	0.3492088	0.3915311	0.2685720	0.5616809	0.7557406	0.2536194	0.3795683	0.1567998	0.6597746	0.6713370	0.6559267	0.1774582	0.7107385	0.0931008	0.1162860	0.5026925	0.0043473	0.0773266	0.5031379	0.4714685	0.2957873	0.6686246	0.5858616	0.0732521	0.6996165	0.3959076	0.7288247
250	0.3100317	0.4656342	0.7581393	0.2589688	0.0701869	0.7309366	0.2698527	0.2767102	0.4651928	0.1768992	0.6388126	0.4752293	0.0606513	0.3774652	0.3753426	0.1967709	0.6075528	0.3184277	0.2611626	0.2761242	0.1160885	0.5269439	0.7786413	0.7709120	0.1817589	0.6493464	0.1102274	0.1117095	0.5702534	0.0036009	0.1056340	0.4134923	0.4003268	0.3258517	0.8355474	0.5152837	0.0517535	0.6648961	0.4606856	0.6734802
300	0.3924564	0.5812680	0.6561542	0.2554602	0.0848502	0.8486593	0.2874685	0.3091542	0.6060750	0.1988272	0.5741721	0.5921593	0.0609067	0.3688381	0.4050155	0.2740959	0.4909796	0.1140383	0.3291474	0.3622451	0.0922241	0.5718735	0.7333209	0.6934098	0.2750816	0.7545238	0.1192894	0.1969628	0.3846895	0.0004442	0.0768204	0.3755320	0.3290812	0.2723714	0.6813428	0.5865184	0.0534746	0.7289808	0.4108935	0.5761275
350	0.3015413	0.4450934	0.5934982	0.2711381	0.0370588	0.6835211	0.2442074	0.3252068	0.5512137	0.1874215	0.4498370	0.7984364	0.1792697	0.4655927	0.4271810	0.1762515	0.5009459	0.0264475	0.3006232	0.2426784	0.1325976	0.4976591	0.6824782	0.8325842	0.3140116	0.8674429	0.1191610	0.1372021	0.4764696	0.0000000	0.0753914	0.6139864	0.3469846	0.1754033	0.6292447	0.4812526	0.0380765	0.5079491	0.3907363	0.7731157
400	0.2708049	0.5718955	0.5843973	0.3697446	0.0641040	0.6792009	0.1945578	0.2628203	0.6021907	0.2143084	0.4898214	0.7860505	0.1601923	0.3928497	0.2877874	0.2071934	0.4327872	0.0572501	0.3065042	0.2874141	0.1201991	0.5576627	0.7132097	0.6659704	0.5208299	0.6731758	0.1039565	0.1249544	0.5134929	0.0003952	0.0703627	0.4751048	0.2635222	0.1316529	0.8393981	0.4719413	0.0726619	0.6523740	0.4409552	0.6464424
450	0.3656390	0.4330891	0.6607044	0.2377174	0.0961188	0.6337589	0.1595317	0.2311235	0.5577415	0.1811911	0.5591346	0.7382591	0.1742825	0.4071613	0.3310271	0.2153796	0.4526743	0.0207056	0.1979765	0.2981106	0.2048754	0.5455671	0.7335387	0.7026190	0.3624708	0.7005195	0.1080503	0.0932860	0.4130777	0.0006713	0.0629860	0.4417152	0.2220078	0.1448378	0.7792455	0.3602895	0.0298959	0.8192709	0.5198866	0.7759283
500	0.3376848	0.4349929	0.6554954	0.2500817	0.0611473	0.6141821	0.2315489	0.3661864	0.5083671	0.1942457	0.6088073	0.7768740	0.1285837	0.3896272	0.2747488	0.2021181	0.5930903	0.0189016	0.2385516	0.2455811	0.1653185	0.4946866	0.7373052	0.6800199	0.4886159	0.6566097	0.0757592	0.0577170	0.4247893	0.0011131	0.0804155	0.4869338	0.1771608	0.1229198	0.7381101	0.3644266	0.0637542	0.7209615	0.4741844	0.8089232
550	0.3435128	0.5545252	0.5490088	0.7225142	0.0810651	0.6767295	0.2370777	0.4696982	0.4715096	0.5303419	0.5735757	0.9215868	0.1915383	0.6773801	0.4023540	0.1749161	0.5614244	0.0303068	0.0889063	0.6249062	0.2688747	0.6268735	0.7139744	0.7425806	0.4435676	0.7245529	0.0698587	0.1346546	0.5581108	0.0144964	0.0789860	0.1596043	0.2353751	0.1339551	0.8106698	0.2945676	0.1573604	0.7064562	0.4183191	0.8889323
600	0.3750643	0.5215026	0.6767958	0.5636859	0.0668374	0.7529340	0.2347031	0.5345324	0.4147579	0.5924148	0.5577099	0.5965736	0.0743759	0.7621015	0.4723968	0.2152634	0.3815079	0.0185063	0.0841090	0.6078181	0.3966233	0.5703356	0.7165728	0.7703796	0.4753535	0.7362989	0.1027772	0.1022343	0.7280274	0.0076467	0.0870703	0.0689191	0.1862809	0.0938364	0.7772122	0.3366427	0.1774451	0.7073241	0.4355683	0.7002470
650	0.3104557	0.4512268	0.5588900	0.5812566	0.1013140	0.7144229	0.1931522	0.7262113	0.4991266	0.7325587	0.5561684	0.6737667	0.0424311	0.6785719	0.4414548	0.2702947	0.4341479	0.0180529	0.0708307	0.7210724	0.5392019	0.6566653	0.7799867	0.7187578	0.6163280	0.6678192	0.0984004	0.0698087	0.6642377	0.0234743	0.0914428	0.0291302	0.2452793	0.0935989	0.7322202	0.2810912	0.1461728	0.7182487	0.3450559	0.6217947
700	0.3355027	0.5755438	0.6819694	0.5703004	0.0828562	0.7797824	0.3665018	0.7586002	0.5105641	0.8915675	0.5334281	0.9029188	0.0178168	0.8882900	0.4107556	0.2334692	0.3933793	0.0044816	0.0663999	0.6698832	0.6413381	0.4376794	0.7013237	0.6815809	0.4605482	0.8034651	0.0672237	0.1049508	0.6905768	0.0118492	0.0948401	0.0233324	0.2693045	0.1013959	0.7595420	0.3387662	0.2514652	0.7240142	0.3524797	0.6681352
750	0.3634615	0.5803167	0.5610508	0.6153940	0.0541460	0.9164126	0.2788787	0.6709249	0.4130748	0.7794157	0.5881452	0.7881340	0.0242479	0.8453624	0.3473477	0.1733223	0.3807842	0.0092271	0.0507087	0.6202411	0.4573790	0.4773737	0.6795707	0.7695452	0.3948610	0.7426220	0.0839089	0.0639120	0.7039531	0.0296587	0.0717508	0.0264244	0.2737156	0.1325709	0.6416972	0.3218907	0.1459353	0.7623228	0.4337231	0.6315964
800	0.3419299	0.4474848	0.6543135	0.5444327	0.0573125	0.7019244	0.2460574	0.7006186	0.4134623	0.7311570	0.4838145	0.6559769	0.0199863	0.6560846	0.3529992	0.2633512	0.5281758	0.0164948	0.0139981	0.7322804	0.5008766	0.5261747	0.7635656	0.8450760	0.2732558	0.6715033	0.0882564	0.1194618	0.7218590	0.0155551	0.0890429	0.0116685	0.2999903	0.1462132	0.6654278	0.4174558	0.1704242	0.8272323	0.5045752	0.7024589
850	0.3873111	0.4297951	0.6306592	0.7945509	0.0790180	0.7659294	0.1498255	0.6882865	0.4398619	0.6788813	0.5833517	0.5572871	0.0442989	0.6968985	0.3475494	0.1866639	0.4791139	0.0599674	0.0164768	0.7913806	0.5381845	0.5604737	0.6555815	0.7728438	0.2822123	0.7174780	0.0963448	0.1193533	0.6026931	0.0223327	0.0603917	0.0028927	0.4423106	0.1552390	0.6824671	0.5148247	0.1820769	0.5963962	0.4784559	0.6897303
900	0.4224108	0.3982242	0.8032497	0.7391335	0.0820904	0.7362309	0.1765892	0.6435780	0.4953461	0.6865200	0.5401194	0.4176314	0.0230314	0.6023503	0.3043582	0.1882125	0.4101487	0.0692317	0.0275245	0.7869507	0.5593853	0.6728726	0.7164833	0.7651460	0.2133957	0.7728236	0.0418246	0.1354102	0.7457391	0.0168079	0.0810063	0.0131535	0.5242125	0.2577378	0.7102066	0.5468265	0.2622928	0.6650739	0.4725629	0.7541354
950	0.3455203	0.4763070	0.7398727	0.6515721	0.0266153	0.7212624	0.1800622	0.5987676	0.5333212	0.7110472	0.5477162	0.4074944	0.0132863	0.7004952	0.3337654	0.1549013	0.4503084	0.0840459	0.0195567	0.8161505	0.5191120	0.6129662	0.7372163	0.8297073	0.1864747	0.6894160	0.0840878	0.0854915	0.6975757	0.0539617	0.0764279	0.0113701	0.4062584	0.2560586	0.8590595	0.6023301	0.2040634	0.7493536	0.5102335	0.6782572
1000	0.3595084	0.4795682	0.7317445	0.7018161	0.0791294	0.6633687	0.2323481	0.6641222	0.3563652	0.8327852	0.5278050	0.3930221	0.0036213	0.6778394	0.4350697	0.2247327	0.3530640	0.2503211	0.0146888	0.8989154	0.5441828	0.6067785	0.8340109	0.6910854	0.1933394	0.7579375	0.1260741	0.1374261	0.6494464	0.0321489	0.0571999	0.0128260	0.4571116	0.2348312	0.7040576	0.5162266	0.3000496	0.7420317	0.3744275	0.8794690

0	0.4301649	0.5185861	0.7403600	0.6226719	0.0314881	0.6970595	0.2221236	0.6133217	0.5341481	0.7585231	0.6239689	0.3652980	0.0189420	0.7498465	0.5491962	0.2398690	0.3661152	0.3720917	0.0198188	0.6179339	0.5555758	0.5275860	0.6344227	0.6557607	0.1655448	0.7982451	0.1023233	0.1032320	0.7283303	0.0521643	0.0832949	0.0118288	0.4908711	0.3331923	0.8050449	0.5343522	0.2080004	0.7376055	0.4247390	0.7359703
50	0.2976814	0.4138582	0.6138697	0.6274107	0.0860155	0.7147997	0.2205434	0.3675654	0.3808328	0.7830430	0.4813871	0.5480851	0.0157280	0.6346600	0.4708937	0.1763495	0.3635794	0.4858158	0.3938867	0.4453829	0.6450640	0.4884682	0.6655454	0.6460847	0.2488006	0.8460854	0.0231472	0.0346785	0.5175511	0.0374084	0.0246523	0.0010080	0.5825077	0.4784772	0.6547139	0.5536606	0.3079545	0.7676511	0.4392664	0.4542012
