"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
850	0.6619700	0.0954029	0.4950482	0.3696983	0.1963623	0.4364809	0.4517022	0.0477071	0.6619838	0.2192448	0.5053649	0.5221546	0.6092420	0.4880274	0.5704977	0.1271150	0.2878208	0.3117696	0.3248049	0.7135989	0.1748827	0.0228930	0.6846462	0.2892731	0.0103941	0.0109242	0.2018564	0.6307283	0.4885609	0.5937582	0.4921035	0.6906666	0.1021469	0.5860410	0.5793951	0.3078576	0.4637333	0.4743568	0.4620277	0.3726231	0.0128611	0.1644160	0.2453362	0.8827210	0.6414550	0.0064612	0.1290672	0.5017604	0.4375949	0.6047022	0.1805666	0.6616370	0.0574228	0.3427376	0.4990263	0.1473603	0.2717460	0.4445239	0.5263768	0.5270469	0.5274144	0.5019707	0.3726443	0.2301969	0.2335776	0.5113293	0.2949226	0.2628925	0.7506620	0.2371989	0.1452689	0.1535267	0.1616538	0.3964039	0.3215843	0.1278557	0.0014027	0.4118456	0.4893022	0.1816978	0.3587449	0.2007321	0.5150512	0.1634869	0.2847895	0.6012079	0.2422172	0.5136481	0.3836023	0.5655610	0.4641613	0.4560770	0.4770036	0.6514610	0.6393486	0.7419889	0.3182142	0.6344252	0.6715398	0.6774939
900	0.6566371	0.0596488	0.4401469	0.2742150	0.2652845	0.5266425	0.4200939	0.0758723	0.5995476	0.2551466	0.6165700	0.7258902	0.4965518	0.3384714	0.7506767	0.2924866	0.2557461	0.3778707	0.2121152	0.6510691	0.1506484	0.0283845	0.4876619	0.3382229	0.0305995	0.0334884	0.0866417	0.5532113	0.4295241	0.6115857	0.4812994	0.6829903	0.0720700	0.7232787	0.5688605	0.2821694	0.4243879	0.5463729	0.4977864	0.3892583	0.0199091	0.2373791	0.2783346	0.6806954	0.6434645	0.0040202	0.0873299	0.4207791	0.4072212	0.4851539	0.1819314	0.7120688	0.0897000	0.4051369	0.5544280	0.1929372	0.3305137	0.4665050	0.6587640	0.5729591	0.4935122	0.6978462	0.3823365	0.2660941	0.2993462	0.5489585	0.2251937	0.2629732	0.6435408	0.1661156	0.1741121	0.1707464	0.1458842	0.3350688	0.3848432	0.1257938	0.0056204	0.4585357	0.4965721	0.2481039	0.3361901	0.2978089	0.5559252	0.1136620	0.3776470	0.7637348	0.3254962	0.5360323	0.4580691	0.6583516	0.3737135	0.4307673	0.4450355	0.6324896	0.6769407	0.8219450	0.2515458	0.6181749	0.6377926	0.7501485
950	0.5962771	0.0904688	0.5182647	0.3631548	0.2245853	0.4888075	0.4671189	0.0494795	0.6928726	0.2553932	0.5667794	0.7681859	0.5370828	0.3864287	0.7479498	0.2463855	0.3477334	0.4688722	0.2165015	0.5447528	0.1744597	0.0286763	0.6548169	0.3701261	0.0320837	0.0314079	0.1315111	0.6423567	0.4367527	0.5645577	0.4252805	0.6891539	0.0973215	0.7188804	0.5424572	0.2982697	0.4005646	0.4489846	0.4965251	0.3711288	0.0086126	0.1848241	0.2254447	0.7768187	0.6669829	0.0079455	0.1286986	0.5408912	0.4017272	0.6356983	0.1763658	0.5837166	0.0506282	0.4135115	0.5074998	0.1524271	0.4032027	0.5083786	0.6442948	0.4416445	0.5883822	0.6303911	0.2813387	0.2307467	0.2258425	0.4967213	0.2914104	0.2210243	0.7560655	0.2729742	0.1848164	0.2629345	0.1783067	0.3971891	0.4073809	0.1105003	0.0019482	0.4559272	0.5208094	0.1447437	0.3002698	0.2713011	0.4967321	0.0547812	0.4268762	0.6621851	0.2561999	0.4717224	0.4636711	0.4893170	0.4308431	0.4030335	0.4851950	0.6589507	0.6600074	0.7068238	0.3331004	0.6824369	0.7321748	0.6530833
1000	0.7978084	0.0830969	0.5355279	0.3541464	0.1892291	0.5446100	0.4967626	0.0514326	0.5491849	0.2203855	0.4899779	0.7348181	0.5115304	0.3672575	0.6715655	0.1349364	0.1916311	0.3822943	0.2545175	0.6576235	0.1858072	0.0258383	0.6780668	0.3842188	0.0536187	0.0537298	0.1059419	0.6626133	0.5091599	0.7090671	0.3933242	0.8102330	0.1032114	0.8030342	0.4332848	0.3189241	0.4861314	0.4638721	0.4256575	0.2990690	0.0088974	0.2113108	0.2934727	0.7074675	0.7173616	0.0045143	0.1279008	0.4636437	0.3644692	0.6086676	0.1857573	0.5531414	0.0446416	0.5094528	0.5376515	0.1412991	0.3784092	0.5830183	0.6600795	0.5165421	0.5980007	0.7714433	0.3660880	0.2762407	0.2029169	0.4661477	0.3311846	0.1983415	0.7849436	0.2304856	0.2029292	0.1830592	0.1816406	0.4881839	0.3639550	0.1705896	0.0034387	0.3958410	0.5399136	0.2258572	0.3386579	0.2816350	0.4133203	0.0961882	0.3866655	0.6822239	0.2821660	0.5536326	0.4684121	0.5264556	0.4115602	0.4338612	0.6283796	0.5242918	0.5970604	0.5991300	0.3058973	0.6136953	0.7972460	0.6536578

0	0.7351909	0.0475811	0.3928333	0.5202316	0.2500161	0.4813617	0.4182624	0.0821152	0.6839440	0.2281284	0.6372208	0.5740094	0.5549533	0.3249917	0.6520894	0.2139137	0.4213570	0.4749357	0.2134618	0.7406540	0.2674995	0.0333435	0.6477393	0.3685676	0.0103257	0.0399391	0.1642139	0.6470701	0.4172937	0.8578212	0.5480369	0.6244239	0.0913513	0.5025649	0.5879976	0.2677060	0.4953903	0.5333166	0.5234035	0.2830650	0.0206637	0.1855127	0.2461093	0.6355142	0.6071319	0.0031397	0.1188202	0.5112840	0.4303755	0.5123244	0.2364515	0.5648214	0.0975882	0.5839895	0.6635553	0.0928873	0.4207017	0.5446454	0.6551608	0.5988977	0.5737386	0.6785535	0.3065002	0.2730083	0.2562057	0.5676572	0.3087058	0.2645839	0.5834482	0.1817159	0.1629544	0.0901331	0.1011282	0.4407698	0.4499442	0.1228528	0.0117939	0.5155422	0.4046911	0.1726684	0.3141967	0.2569902	0.4091230	0.1930160	0.3699813	0.6758082	0.2497286	0.4748252	0.4274988	0.4867587	0.4827277	0.3967287	0.5472474	0.5836685	0.6393698	0.6952543	0.2718431	0.7376382	0.7725888	0.8216803
50	0.6388308	0.0290683	0.1790097	0.5519698	0.1256067	0.4436122	0.4379984	0.2217978	0.5773300	0.2309982	0.5720544	0.4852475	0.6271380	0.3532011	0.8523891	0.1356100	0.1831377	0.5155292	0.3210191	0.6543091	0.0771041	0.0161028	0.6789693	0.3761306	0.0026706	0.0706511	0.1131829	0.3385663	0.4339386	0.6969549	0.4445640	0.6194928	0.0535072	0.4888134	0.4270206	0.2254073	0.4817789	0.4998286	0.4195202	0.3853843	0.0321045	0.0754337	0.4824351	0.6971217	0.5829103	0.1533977	0.0994302	0.4990010	0.3425623	0.6142448	0.3188889	0.5772070	0.0925695	0.4193708	0.5537940	0.1002955	0.3824483	0.3554342	0.6639826	0.5782236	0.6142528	0.6578958	0.5100834	0.2533409	0.2827979	0.5390243	0.3056046	0.2473353	0.8160743	0.1927835	0.2191643	0.1428991	0.1030092	0.2935691	0.3266594	0.0938803	0.6602304	0.6875527	0.5943779	0.2362931	0.3107378	0.2311576	0.5652546	0.3067894	0.3506200	0.6764336	0.1475768	0.5357846	0.3509139	0.5845027	0.3450613	0.4577236	0.4995897	0.8479400	0.6345445	0.2465782	0.3383648	0.3626330	0.8919872	0.5537405
100	0.5702067	0.0256549	0.1727984	0.5692605	0.1304246	0.5551257	0.4857083	0.3737848	0.5379717	0.2227469	0.6255353	0.7634904	0.5903372	0.3435973	0.8175631	0.1921479	0.1662645	0.5527318	0.3352933	0.6694469	0.0235264	0.0451970	0.6784607	0.3797993	0.0027783	0.0975970	0.1213248	0.2018046	0.3164689	0.6274784	0.4542995	0.5597793	0.0241191	0.5300959	0.3631736	0.3383361	0.4121756	0.5245387	0.4203637	0.3081908	0.0125137	0.0315455	0.6670565	0.6108535	0.7048898	0.2384881	0.1226242	0.4090190	0.5422643	0.7173057	0.2909191	0.7052783	0.0242110	0.3066887	0.5521522	0.1758097	0.2593693	0.3240143	0.5805778	0.6724719	0.5221746	0.6352747	0.3261811	0.1772682	0.3623220	0.6452890	0.2585650	0.3200227	0.6696371	0.1971222	0.1516288	0.2254204	0.0723114	0.2359476	0.3919407	0.1621827	0.6789430	0.6641446	0.5752956	0.1693912	0.2783488	0.2238869	0.5302409	0.3606409	0.2748025	0.6742252	0.0916356	0.7031584	0.4065094	0.6088775	0.2938065	0.6901705	0.5957566	0.7277512	0.7545263	0.1314852	0.2526019	0.3456738	0.6620051	0.5289313
150	0.5906006	0.0490872	0.1688885	0.5806430	0.1380640	0.6266719	0.4426849	0.3279913	0.5867670	0.2397064	0.6626843	0.5266256	0.6839407	0.4569735	0.6878970	0.2134434	0.1180007	0.6127989	0.3752460	0.6653350	0.0105231	0.0231761	0.7155603	0.4362701	0.0016057	0.1897936	0.0879330	0.1251614	0.3447207	0.7356301	0.4246214	0.6126991	0.0016948	0.5554947	0.3476359	0.3415861	0.3402012	0.5268314	0.3011817	0.3183835	0.0150169	0.0094545	0.4203151	0.7430327	0.6072095	0.2755753	0.1101055	0.4625048	0.4653459	0.6050978	0.4587111	0.7080069	0.0488836	0.2994363	0.5414707	0.1206992	0.2876340	0.4187033	0.5351914	0.5757682	0.6425397	0.7148028	0.3640899	0.1424696	0.3008304	0.5903960	0.2853251	0.3326657	0.6536476	0.2295966	0.2336660	0.3884359	0.1401264	0.2344447	0.4271980	0.2198354	0.5990258	0.6434068	0.5241841	0.2005643	0.2982253	0.2134016	0.5172608	0.3254567	0.3473533	0.7425811	0.0882062	0.5330882	0.4187238	0.6238575	0.3658848	0.5590749	0.4400511	0.6804342	0.7697421	0.1373126	0.1482835	0.3426189	0.6802955	0.4378369
200	0.5098889	0.0505197	0.1450289	0.5216578	0.1552241	0.6121728	0.3803856	0.2803930	0.5635073	0.2591802	0.6713582	0.6631673	0.4960531	0.4353198	0.7033119	0.1896561	0.1601039	0.5898269	0.3008459	0.6904167	0.0039618	0.0231254	0.7280655	0.4926151	0.0004557	0.1468743	0.1021954	0.1097329	0.2119248	0.6455048	0.3714174	0.6425385	0.0022104	0.4908790	0.3664846	0.3398948	0.4631622	0.5381610	0.4323829	0.2441044	0.0064369	0.0319003	0.4304830	0.5773387	0.5731097	0.3141653	0.1080171	0.6345390	0.4050386	0.5948910	0.4408827	0.7460863	0.0233888	0.2784320	0.5832663	0.0731371	0.2954156	0.3917746	0.6323041	0.5295174	0.5506748	0.6113097	0.3380292	0.2402153	0.2403058	0.3690699	0.4581385	0.3392990	0.5385445	0.1641961	0.2968244	0.3761074	0.2372907	0.2133411	0.3216199	0.2270335	0.6920557	0.7255333	0.6138879	0.1872142	0.2661808	0.2033602	0.4967921	0.3329676	0.3442866	0.6701168	0.0857212	0.5543846	0.4745334	0.7585613	0.3643147	0.5782374	0.3370818	0.5762438	0.6445939	0.1646083	0.1057812	0.2786492	0.6613267	0.4693063
250	0.6957303	0.0627575	0.0862518	0.4754311	0.1605940	0.6104017	0.4873043	0.3826631	0.7212767	0.2201024	0.7124402	0.4762969	0.5229990	0.3801324	0.7211491	0.2233010	0.1540847	0.6239052	0.3595337	0.6371250	0.0002153	0.0287961	0.7982708	0.4516388	0.0044570	0.1964672	0.1190779	0.1444319	0.1531447	0.7235442	0.5181191	0.6586505	0.0176909	0.5547680	0.3184849	0.3203528	0.5010171	0.3801332	0.3105230	0.3750198	0.0117462	0.0032024	0.5079355	0.5883500	0.6142503	0.3052822	0.1394678	0.5270743	0.3446031	0.6121537	0.5430065	0.6840177	0.0324863	0.3119648	0.4902316	0.0472526	0.3108088	0.4056804	0.5570481	0.4711873	0.5998945	0.8134346	0.3376958	0.1378719	0.2398921	0.3486000	0.4167936	0.4577919	0.6451833	0.2604266	0.4085165	0.6810779	0.3473334	0.2307019	0.3124074	0.3944159	0.6118699	0.5458607	0.5322181	0.1304848	0.3109576	0.2832518	0.4382091	0.3582134	0.3700550	0.7050129	0.0955745	0.5565422	0.5386126	0.4954913	0.3447736	0.6302756	0.3455982	0.6948546	0.5425544	0.1005938	0.1105426	0.3373152	0.6603281	0.5227820
300	0.5435264	0.0639725	0.0923696	0.5158025	0.2003464	0.5135768	0.4689531	0.4022761	0.5474102	0.2554315	0.5575539	0.6634039	0.6218142	0.4350190	0.6785464	0.1326080	0.3294290	0.6382834	0.2461193	0.6457207	0.0247523	0.0123985	0.6178860	0.4187143	0.0180463	0.2388462	0.1191163	0.1197688	0.1782895	0.8220018	0.4504062	0.6845935	0.0228560	0.6055397	0.3482989	0.2849806	0.3859275	0.4103307	0.2465529	0.3790473	0.0061109	0.0017207	0.5458588	0.6643808	0.6173383	0.2845307	0.1144351	0.4594382	0.3881165	0.6537147	0.4090066	0.5352745	0.0642810	0.3496344	0.5899401	0.0780433	0.2642295	0.5440049	0.5399774	0.4709370	0.5546591	0.7934823	0.3377615	0.1551900	0.2104361	0.2620705	0.4590331	0.3983174	0.7184122	0.2467979	0.5322352	0.6852493	0.4284775	0.2696726	0.3776818	0.4831818	0.6567861	0.6617227	0.4904503	0.1259261	0.3462136	0.2402884	0.3811747	0.3545007	0.3698738	0.6344124	0.0566172	0.5452843	0.4603874	0.6636883	0.3079667	0.5791745	0.3333964	0.6359099	0.6307824	0.0843768	0.0497707	0.2985158	0.7002740	0.4556219
350	0.7004719	0.0401327	0.1363675	0.5628136	0.1974513	0.6042476	0.3772094	0.2640333	0.6783795	0.2048938	0.7504686	0.7405465	0.5310702	0.4886589	0.8273505	0.1581780	0.2588153	0.5833851	0.2293956	0.7395470	0.0159954	0.0134633	0.6381883	0.3457247	0.0019937	0.2208377	0.0853819	0.1598816	0.2295427	0.6990887	0.4394794	0.8216659	0.0194896	0.4809938	0.4556710	0.3775349	0.5235278	0.5303081	0.1640208	0.4289536	0.0143667	0.0024002	0.4972995	0.5430074	0.5474597	0.3197354	0.1608696	0.5351217	0.3553676	0.6629634	0.4099430	0.7396414	0.0372085	0.3635507	0.6596304	0.0885511	0.3312742	0.4645108	0.5154884	0.5905396	0.5406862	0.8282356	0.3381437	0.1336901	0.2338064	0.1999367	0.4877599	0.5963857	0.6659491	0.2438685	0.5240429	0.5496979	0.2537455	0.2489494	0.3604437	0.4940824	0.6159093	0.7219151	0.5740068	0.1246376	0.3014032	0.2566994	0.5136188	0.3210607	0.3979538	0.7076550	0.0955337	0.5462407	0.4828201	0.7384470	0.3504912	0.6797126	0.3384124	0.7406150	0.7102952	0.1813751	0.0574390	0.2813891	0.7249667	0.4966454
400	0.6057965	0.0759371	0.0829092	0.6232429	0.1590248	0.5219947	0.5960184	0.3465300	0.6324109	0.1109069	0.6753482	0.6792579	0.5511608	0.3006271	0.6964901	0.1452324	0.1644832	0.6951739	0.3046646	0.5257705	0.0149212	0.0140566	0.5610049	0.4179141	0.0009004	0.2209852	0.0650937	0.1844866	0.2504937	0.7185271	0.5379499	0.7698071	0.0329633	0.4828071	0.4205052	0.4273622	0.5179487	0.4366828	0.2060159	0.2695385	0.0221105	0.0095226	0.4383887	0.5703396	0.6217318	0.2920077	0.1317835	0.6319838	0.4854981	0.6405804	0.4212586	0.6729336	0.0818778	0.4200966	0.5120070	0.0744353	0.2660544	0.5230031	0.5894743	0.4838327	0.6951378	0.5952866	0.4794510	0.1910943	0.3395968	0.3124789	0.4343412	0.5975163	0.6089710	0.2998224	0.5708169	0.6813474	0.3533971	0.2352809	0.3815600	0.5315957	0.7056962	0.7809612	0.5050052	0.1409322	0.3078541	0.2329061	0.4829876	0.3209450	0.3803788	0.6256474	0.0854790	0.5818075	0.5252459	0.6616879	0.3103829	0.6573788	0.3618032	0.8032690	0.6332473	0.1466217	0.0616436	0.3019215	0.7003443	0.4477986
450	0.6497302	0.0613308	0.0800102	0.4659018	0.1048147	0.5145374	0.4348356	0.3235690	0.6401017	0.1657296	0.6023434	0.6648113	0.5114155	0.4430905	0.6103830	0.1994014	0.1375448	0.6828558	0.3437501	0.5561504	0.0092799	0.0218536	0.6735813	0.3939037	0.0020439	0.1478394	0.1355065	0.1500514	0.2506981	0.7602064	0.5096039	0.6607583	0.0169891	0.5144328	0.2752689	0.4921645	0.6301616	0.4998204	0.1853801	0.3436903	0.0115771	0.0045280	0.4132733	0.5615273	0.7293218	0.2864168	0.1781545	0.5354280	0.3940353	0.6068721	0.4467810	0.6747136	0.0414475	0.3270299	0.6246182	0.1006987	0.2544525	0.4306321	0.5198792	0.5108777	0.5995292	0.6923884	0.3001943	0.1729802	0.3031461	0.3594939	0.4926221	0.5239278	0.6421685	0.3128449	0.5363409	0.6413233	0.3410054	0.2543214	0.3006994	0.5126426	0.6013959	0.7592620	0.5314058	0.1477966	0.2935900	0.1876237	0.5244111	0.3718641	0.3404336	0.6407145	0.1057827	0.4065875	0.4642785	0.6328482	0.3131723	0.7157282	0.4642401	0.7830277	0.6860796	0.1504606	0.1137827	0.2876729	0.5694245	0.6660924
500	0.5438872	0.0464461	0.1671682	0.5709470	0.1521542	0.5594312	0.5382856	0.2643459	0.7705393	0.2304546	0.7057762	0.6293478	0.4966867	0.3894911	0.6722412	0.1356148	0.1014488	0.7658482	0.4158603	0.6326510	0.0023209	0.0330338	0.5642811	0.3560089	0.0063940	0.1784469	0.1386470	0.1225000	0.1947238	0.6776257	0.5883002	0.7812278	0.0146888	0.4366744	0.2982339	0.2659515	0.5785843	0.4676185	0.1145398	0.3423494	0.0118320	0.0074220	0.4428229	0.5752088	0.6927642	0.2684469	0.1263063	0.4591796	0.4775138	0.6329068	0.4705492	0.6216125	0.0555891	0.2512410	0.6100882	0.1370907	0.2525503	0.4029871	0.6637908	0.5441621	0.5270204	0.6837891	0.2938339	0.1572166	0.4298305	0.3275106	0.3970175	0.5398716	0.7219862	0.2905361	0.5098580	0.6239011	0.3977271	0.2524448	0.3868621	0.5624937	0.6761577	0.8376413	0.6056485	0.1060587	0.2780672	0.2039052	0.3900452	0.3603226	0.3283288	0.5924405	0.0655396	0.4889444	0.4460510	0.5853910	0.3015475	0.6549277	0.4176010	0.6783318	0.6038023	0.0994851	0.0745015	0.3380317	0.5987237	0.5624755
550	0.6677514	0.1119053	0.4297849	0.3446735	0.2896044	0.5770505	0.4813278	0.1432169	0.6514457	0.2835090	0.5789748	0.6563822	0.7240983	0.4506660	0.5934433	0.1740445	0.2190286	0.4476411	0.2698983	0.7187644	0.1855212	0.0201212	0.7324415	0.4132084	0.0147034	0.2248282	0.1779268	0.4167267	0.2254020	0.7995815	0.5705664	0.6830282	0.1471437	0.6638768	0.3522543	0.3468958	0.5112804	0.4850952	0.1781782	0.3670333	0.0152148	0.1667142	0.2783393	0.5724755	0.5656857	0.1454150	0.2300791	0.4871844	0.5270829	0.6315083	0.2644344	0.6340313	0.0315122	0.4321109	0.6542219	0.1187900	0.2776361	0.4150267	0.5735539	0.4730247	0.5458204	0.7292404	0.2283463	0.1788386	0.2831897	0.3803022	0.4089013	0.5667941	0.6790756	0.3006588	0.4972752	0.5918951	0.5094478	0.4421678	0.3540957	0.5022274	0.0321231	0.4173755	0.5565370	0.2205962	0.3209343	0.1726049	0.4827962	0.1532297	0.2924622	0.8595996	0.2212504	0.4828756	0.3532609	0.5584962	0.2142794	0.4122047	0.2932572	0.5822010	0.6944653	0.6931747	0.1214266	0.5079664	0.6825602	0.5489412
600	0.6046458	0.1072889	0.4135743	0.4152689	0.4410892	0.4888694	0.4441092	0.1235566	0.6329439	0.2313616	0.5553307	0.6090229	0.5993693	0.4307469	0.6842869	0.1565639	0.5073916	0.3855285	0.1886488	0.7458022	0.3074703	0.0069722	0.6891870	0.4612475	0.0172063	0.0953873	0.1793874	0.5507244	0.3894607	0.7024715	0.4602816	0.6343364	0.1470040	0.6452583	0.4227413	0.3070601	0.5111691	0.4815937	0.2071038	0.3508757	0.0186608	0.1653503	0.2768846	0.6544973	0.7197556	0.0315015	0.1458277	0.5083561	0.4791230	0.4133286	0.2541087	0.6013997	0.1464201	0.4863279	0.5709396	0.1346194	0.4387421	0.5592065	0.6830109	0.4867591	0.5682281	0.6776002	0.4453038	0.2077379	0.2902022	0.3015625	0.4341041	0.3678645	0.7595273	0.3042978	0.5836540	0.4879721	0.5504972	0.5788773	0.3595739	0.4851435	0.0001758	0.4650571	0.5001108	0.1847782	0.2218893	0.3050073	0.4637883	0.1639263	0.3741087	0.7073764	0.2782581	0.5556483	0.3899699	0.6798330	0.3975881	0.3916706	0.3247463	0.6859037	0.7259416	0.8841403	0.1748105	0.5869891	0.5034830	0.6691196
650	0.7932910	0.1068705	0.4607701	0.6368183	0.2973573	0.5010467	0.5032385	0.1107830	0.6300408	0.2329312	0.5658306	0.6625658	0.4660284	0.3257757	0.6761360	0.2099762	0.5571035	0.4643830	0.1288585	0.5954809	0.3638446	0.0307098	0.5720554	0.3022944	0.0227818	0.0633780	0.1519182	0.6449227	0.4584263	0.7110381	0.3850471	0.5662806	0.1189158	0.6162202	0.5095438	0.3911268	0.4722758	0.4928781	0.2824108	0.3430784	0.0369301	0.2479870	0.2728819	0.6974291	0.7778131	0.0367108	0.1052970	0.5070758	0.4021381	0.3982937	0.2787680	0.7318402	0.1176196	0.6138467	0.5428220	0.0687494	0.3943284	0.4999310	0.6892830	0.4872458	0.5461358	0.8445569	0.3711474	0.1625934	0.2633957	0.4693565	0.4121422	0.3293843	0.6551056	0.1939649	0.4261832	0.4329011	0.3904034	0.4568144	0.4215160	0.4517698	0.0026962	0.3779741	0.4932628	0.1788376	0.2946389	0.2630371	0.4985382	0.2467696	0.4555522	0.6774396	0.2410370	0.6056047	0.3960425	0.4732069	0.3750006	0.4053165	0.5588589	0.7662362	0.6770519	0.5801463	0.3538977	0.7599576	0.5445007	0.6545734
700	0.6672591	0.0846541	0.3795353	0.5190859	0.4118595	0.5306125	0.4348393	0.0621388	0.7342364	0.1767957	0.5755692	0.5136467	0.5677285	0.3229426	0.5162669	0.1928230	0.3450069	0.4275126	0.1929210	0.5718779	0.3098742	0.0368869	0.6503320	0.4069501	0.0185209	0.0353690	0.1281860	0.6347606	0.3861681	0.7736709	0.4397518	0.6334490	0.1228386	0.7098740	0.6015286	0.3402330	0.3576394	0.4477764	0.3836315	0.2881017	0.0298895	0.2266125	0.2576518	0.7157365	0.7087527	0.0107862	0.1893140	0.4859333	0.4432985	0.3989399	0.2932131	0.6146289	0.0902667	0.5662956	0.6336441	0.1186857	0.4853856	0.5611922	0.7831384	0.5829104	0.6765136	0.6129809	0.4053568	0.2943368	0.2613656	0.4875570	0.4132975	0.3354481	0.6050567	0.2587220	0.3584003	0.3425907	0.3168611	0.4278025	0.3728997	0.2870243	0.0003618	0.3820930	0.4851286	0.1616804	0.3599565	0.2890716	0.5420403	0.1613868	0.2837868	0.6245656	0.2072561	0.5938494	0.4410235	0.6591535	0.4671389	0.3781123	0.4080972	0.6642598	0.6234762	0.8886806	0.2724618	0.5801129	0.5940609	0.6768677
750	0.7503202	0.0954000	0.4564247	0.5194764	0.3549107	0.4660114	0.4849158	0.0303909	0.5879103	0.1973851	0.7472760	0.4536085	0.5238997	0.3716572	0.6139718	0.1615718	0.3602082	0.4413919	0.1966735	0.7307155	0.2350291	0.0203128	0.5607368	0.3456669	0.0257020	0.0382830	0.1349385	0.6369309	0.4690143	0.7401779	0.4058092	0.6681056	0.0724330	0.7407473	0.5050836	0.3052351	0.4160757	0.4510432	0.4224295	0.3077308	0.0139518	0.1762330	0.3086601	0.6727700	0.6803960	0.0031212	0.0974856	0.4615029	0.4392378	0.4797700	0.2394115	0.6350209	0.0752307	0.6103963	0.6021943	0.1146390	0.3647093	0.5346006	0.5995177	0.5397459	0.6099513	0.7794955	0.3404475	0.2418905	0.2944099	0.5368701	0.3899301	0.2458758	0.6583367	0.1847474	0.1600091	0.2191940	0.2425758	0.4879880	0.3366491	0.1531392	0.0066710	0.4231636	0.5735246	0.1498497	0.3612338	0.2660543	0.5443065	0.1122016	0.3329717	0.7475383	0.2704749	0.5777352	0.5543568	0.5012607	0.4249592	0.4586425	0.4549725	0.6634966	0.6144375	0.6742521	0.2450679	0.7115270	0.5473306	0.7036183
800	0.8517929	0.0726152	0.4628670	0.5032155	0.2679398	0.4263234	0.4587766	0.0682113	0.5687999	0.2525436	0.6856653	0.5090950	0.4993884	0.2367435	0.6293642	0.2044992	0.3931236	0.5798509	0.1736425	0.8602861	0.3374153	0.0429845	0.6344561	0.3944114	0.0241984	0.0117299	0.0887238	0.6500269	0.5244962	0.6205420	0.4656889	0.7478983	0.1284826	0.6848140	0.6797507	0.3581433	0.3643264	0.3779792	0.4520906	0.3363447	0.0284225	0.3489418	0.2613137	0.7255381	0.7600975	0.0032816	0.1749034	0.6464894	0.4047151	0.4273692	0.2832130	0.6157462	0.1404459	0.4819414	0.6774018	0.1618439	0.4748951	0.5114208	0.6510143	0.5236476	0.6833722	0.8283895	0.3274880	0.2281834	0.3051825	0.5972596	0.4401538	0.2797673	0.6322964	0.1753086	0.1468461	0.2199325	0.2056278	0.4790563	0.4217580	0.1824593	0.0041885	0.3830689	0.4971150	0.1688375	0.2426789	0.2979182	0.5003756	0.1525126	0.3197613	0.5741881	0.2263704	0.5272540	0.5515819	0.5788265	0.3736160	0.3585276	0.4453662	0.7020442	0.7820676	0.6508905	0.3543088	0.6879242	0.7179961	0.6335637
850	0.8319618	0.0732961	0.5114942	0.4694062	0.2086758	0.5238067	0.4494088	0.0759147	0.5928301	0.1930695	0.5581970	0.6051223	0.6160482	0.3340278	0.6275239	0.1589693	0.3560307	0.3588964	0.2468552	0.7501131	0.2485945	0.0217412	0.5886246	0.4275965	0.0186096	0.0203512	0.0851785	0.7017043	0.5139981	0.6956046	0.4037022	0.7896682	0.1216887	0.7500752	0.6146615	0.3179337	0.4348625	0.5293418	0.3730666	0.2496202	0.0254361	0.2518397	0.2324007	0.7069756	0.6302016	0.0049903	0.1469192	0.5033055	0.4466660	0.4891343	0.2141712	0.6575886	0.0735549	0.4598311	0.5432372	0.1515749	0.4118711	0.5517886	0.5594261	0.4952016	0.5837389	0.6836555	0.4784730	0.2160382	0.2572329	0.4588794	0.3619088	0.3057013	0.6963064	0.1955021	0.2335230	0.1863170	0.1921424	0.4164966	0.4316493	0.1468651	0.0013928	0.3583871	0.6092812	0.1470324	0.3081956	0.2406615	0.5477539	0.1395669	0.4157548	0.6602175	0.1549409	0.4969554	0.5209323	0.6147619	0.3515553	0.3417425	0.4688056	0.6059228	0.6376998	0.6498913	0.3644545	0.6303676	0.6326699	0.6644452
