"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
600	0.7192519	0.0007107	0.5404081	0.2398083	0.0588811	0.5681420	0.0986928	0.0600274	0.1370679	0.6331785	0.0549872	0.2575592	0.6245965	0.0360081	0.3125911	0.1073184	0.5448389	0.6351710	0.2323241	0.6446731	0.0143460	0.1569946	0.2422452	0.0872418	0.1389385	0.3666268	0.4745769	0.4079642	0.0361721	0.2588759	0.6675551	0.0693686	0.1568695	0.5232541	0.4022553	0.0665995	0.3016490	0.0409609	0.6512813	0.0065739	0.3478428	0.0833560	0.0006502	0.3857526	0.4298470	0.4715042	0.0341688	0.2575620	0.6724850	0.3629922	0.1021187	0.7511031	0.0266409	0.4201575	0.7151416	0.6167405	0.3953051	0.6421872	0.4800046	0.0161801
650	0.6903516	0.0029061	0.4947619	0.3184245	0.0523482	0.6396333	0.1526257	0.0870807	0.0839720	0.6643973	0.0592669	0.2708523	0.5681625	0.0035511	0.3101386	0.0515249	0.5584611	0.6500683	0.3187439	0.8105287	0.0254402	0.1897737	0.4187827	0.0858214	0.1195929	0.4786382	0.4644341	0.4783857	0.1428616	0.2333483	0.6471444	0.1239032	0.2231726	0.6336382	0.2933981	0.0640701	0.4116941	0.0313364	0.7454794	0.0385294	0.3105511	0.0786110	0.0064938	0.3600876	0.3898055	0.4804855	0.0578213	0.1624449	0.5990841	0.3053639	0.1779124	0.7571465	0.0143882	0.4232289	0.7158810	0.5580015	0.4639940	0.7160777	0.4655299	0.0007988
700	0.6926601	0.0126469	0.4586385	0.3738861	0.1078461	0.6182521	0.0874868	0.0369036	0.1513442	0.5620982	0.0435676	0.2706204	0.7431431	0.0337678	0.3178946	0.0426364	0.4794481	0.7375248	0.3757218	0.6838922	0.0322295	0.1585600	0.4644969	0.1980629	0.1529863	0.4374959	0.5855393	0.4640346	0.1144180	0.3925444	0.5856483	0.0548833	0.2801488	0.6123804	0.2448325	0.0641981	0.3377740	0.0409715	0.6754205	0.0214276	0.2646220	0.0786536	0.0006608	0.3262897	0.3814460	0.6105840	0.0560105	0.2076485	0.7069287	0.3848621	0.1345811	0.9372626	0.0329875	0.5617885	0.6239829	0.7160736	0.4848548	0.7036133	0.4130175	0.0213722
750	0.7213464	0.0112105	0.6270999	0.3964854	0.1109278	0.6807119	0.1799020	0.0589480	0.1311093	0.5117538	0.0957121	0.1974646	0.6655218	0.0249718	0.2688889	0.0425740	0.4804506	0.6386309	0.3507432	0.6524701	0.0454311	0.1982029	0.3888174	0.1626247	0.1525884	0.5231868	0.4863125	0.4600008	0.2764224	0.3680799	0.6898921	0.0639835	0.2404411	0.6094533	0.2508006	0.0562642	0.3873709	0.0219531	0.7059085	0.0187208	0.2465900	0.0482805	0.0014981	0.3274140	0.3838601	0.5181363	0.0433633	0.2025926	0.7027333	0.3712881	0.0778588	0.6979457	0.0178268	0.4901398	0.6508312	0.6347420	0.5437345	0.6756662	0.3610506	0.0077876
800	0.8061019	0.0063687	0.5085924	0.4766625	0.0810854	0.5365986	0.1734067	0.0529476	0.1222351	0.5357095	0.0548839	0.2563776	0.6753436	0.0220212	0.2032585	0.0275643	0.4695757	0.7708102	0.4468653	0.8842295	0.0164204	0.2723775	0.3431539	0.2019250	0.1522117	0.4611490	0.4900685	0.4435164	0.2656280	0.3459736	0.5557333	0.0604738	0.2569901	0.7535083	0.3524378	0.0817341	0.3750712	0.0444949	0.7251853	0.0291054	0.3342274	0.0625099	0.0012795	0.3385363	0.4261810	0.4742715	0.0889178	0.1831605	0.6808616	0.3908620	0.0647290	0.7328594	0.0105053	0.4290471	0.7154147	0.6703958	0.4102935	0.7451172	0.5042679	0.0127880
850	0.6056356	0.0030061	0.4912989	0.3084987	0.0550401	0.6198403	0.1697791	0.0644404	0.1011464	0.5281636	0.0252149	0.3583408	0.6270175	0.0278774	0.3661937	0.0300444	0.4208253	0.6293331	0.3444878	0.6143375	0.0117414	0.2251081	0.3303930	0.1352671	0.1493408	0.3846985	0.5680683	0.4825347	0.2989381	0.3395448	0.6903934	0.0745466	0.3217086	0.6955894	0.2764954	0.0861045	0.3776689	0.0418088	0.7118582	0.0344298	0.1860803	0.0703211	0.0036127	0.4707342	0.4604782	0.5098228	0.0296121	0.2098994	0.7125130	0.3656747	0.0829025	0.7627565	0.0184131	0.4228706	0.6875125	0.6891589	0.5098371	0.6810387	0.3735794	0.0036432
900	0.5955512	0.0257039	0.5334509	0.4346106	0.0917307	0.6746861	0.2487859	0.0447245	0.1332248	0.4811979	0.0251960	0.3196258	0.7757620	0.0210990	0.2319809	0.0183743	0.4884205	0.6946963	0.4205780	0.6717157	0.0098411	0.2048932	0.4422126	0.1928489	0.1627765	0.4599513	0.5996696	0.5339644	0.3812538	0.4017050	0.5561312	0.0757314	0.3636677	0.6832276	0.3118402	0.0865623	0.3536548	0.0242707	0.6232199	0.0426882	0.1894895	0.0366000	0.0015812	0.3163487	0.3366002	0.3809084	0.0366291	0.1764065	0.6780767	0.4211690	0.0639527	0.7530546	0.0088800	0.3357430	0.7070370	0.6907621	0.5417330	0.7837840	0.4041604	0.0181048
950	0.6201262	0.0022005	0.4171117	0.3487312	0.1070217	0.5787085	0.1767325	0.0686729	0.1143867	0.4356438	0.0437839	0.3350483	0.7658042	0.0096230	0.3229080	0.0421144	0.5978856	0.6696904	0.4493201	0.7500333	0.0170373	0.2371538	0.4513269	0.1443367	0.1350033	0.3400024	0.6347469	0.4983650	0.2315258	0.4172281	0.6241223	0.0703829	0.4212484	0.7024853	0.3107539	0.0881524	0.3898483	0.0441673	0.7323884	0.0516272	0.2567256	0.1355384	0.0036423	0.3534905	0.4386613	0.4623832	0.0375556	0.1299521	0.7480259	0.3458844	0.0545436	0.6888285	0.0344340	0.3871870	0.6789824	0.6405103	0.4904819	0.7167102	0.4053264	0.0008443
1000	0.7264768	0.0000831	0.4752444	0.3766426	0.1074799	0.4896863	0.1255509	0.0444509	0.1707627	0.5173466	0.0487147	0.2903496	0.6728876	0.0265982	0.3244960	0.0239475	0.5046523	0.6273600	0.4133299	0.7058078	0.0619059	0.2054963	0.4199723	0.2514602	0.1234737	0.3824917	0.4425786	0.4235074	0.2576330	0.3970639	0.5904158	0.0740365	0.3418215	0.6051491	0.3479166	0.0618728	0.3042383	0.0336717	0.6627848	0.0761663	0.2750574	0.0570669	0.0003747	0.4256695	0.3612854	0.4346571	0.0376103	0.2019722	0.7787323	0.3733435	0.0893818	0.6348870	0.0197092	0.5532073	0.7219934	0.5537529	0.5356404	0.6874903	0.4969153	0.0009493

0	0.7511603	0.0014571	0.4631007	0.3261230	0.0599730	0.6188635	0.2243713	0.0516141	0.1153626	0.6197179	0.0728015	0.3249479	0.6961413	0.0135641	0.2484339	0.0542194	0.5539144	0.6219576	0.4430192	0.7323100	0.0088669	0.2953771	0.4541533	0.1684738	0.2870300	0.4901465	0.5174530	0.5489249	0.1676431	0.2974065	0.6573419	0.0762148	0.2752038	0.5511645	0.2861804	0.0675078	0.3904072	0.0184160	0.6715779	0.0087983	0.2624626	0.0494413	0.0005226	0.3938520	0.4131493	0.4791488	0.0492152	0.1441372	0.6121514	0.4420923	0.0859090	0.7399183	0.0124132	0.4642817	0.6718272	0.6987142	0.5061175	0.5755486	0.4874041	0.0014093
50	0.7346531	0.0075674	0.4949638	0.1765709	0.0591421	0.5513978	0.1410504	0.0502498	0.1194862	0.4578292	0.0627770	0.2148613	0.7052863	0.0170346	0.2758386	0.0353429	0.4264049	0.7231078	0.3129062	0.6728351	0.1984231	0.2280257	0.4412396	0.1574932	0.1594449	0.4468218	0.5698290	0.4562590	0.4198971	0.3389081	0.6235201	0.0832190	0.2453149	0.6093591	0.2746041	0.1038527	0.3670120	0.2319440	0.7380538	0.1287406	0.3069658	0.0588241	0.0015649	0.4719253	0.3928557	0.5876971	0.0398293	0.4716319	0.7229971	0.3222904	0.3923329	0.6657639	0.2882516	0.0911018	0.7619571	0.7037840	0.5668737	0.7813384	0.5654569	0.4878119
100	0.8614530	0.0053063	0.5201505	0.1230378	0.0369266	0.6453209	0.1136420	0.0260770	0.1708887	0.4156815	0.0404587	0.1655874	0.7870840	0.0166669	0.2499472	0.0697061	0.3830815	0.6659981	0.4438160	0.6282639	0.2139966	0.2567739	0.5473192	0.2254026	0.1884790	0.3817554	0.5059634	0.3433265	0.4509031	0.3899964	0.6962732	0.0924131	0.2252446	0.5768934	0.2885782	0.0550152	0.2931738	0.2990346	0.7105157	0.1312498	0.3597885	0.0679137	0.0002711	0.3529091	0.3430208	0.5719313	0.0400557	0.4946944	0.6884011	0.3001119	0.4985664	0.8087475	0.4156122	0.0310991	0.5402751	0.5912659	0.5184709	0.6623401	0.6249999	0.5814963
150	0.6406676	0.0034905	0.5002757	0.0942216	0.0785287	0.6245994	0.1546059	0.0441326	0.1073400	0.3425697	0.0439713	0.2466988	0.8194562	0.0087300	0.2770099	0.0311614	0.3369709	0.6859955	0.3002142	0.6526145	0.2263105	0.1264381	0.4436601	0.3325134	0.2057734	0.4718812	0.4024206	0.6121270	0.3944053	0.3075170	0.6447869	0.0458488	0.1520165	0.5049146	0.2670028	0.0669632	0.4754744	0.3555068	0.6675696	0.2369461	0.4087242	0.1162524	0.0081845	0.4536071	0.2932998	0.6851302	0.0571863	0.6432981	0.6434614	0.1554333	0.5826930	0.6733922	0.4798077	0.0207516	0.6781342	0.6311960	0.5154972	0.7852415	0.7156218	0.6341663
200	0.6846617	0.0081159	0.4432958	0.1592922	0.0726687	0.5743872	0.1113751	0.0553907	0.1546912	0.4401473	0.0823820	0.2850212	0.7503468	0.0179734	0.2834554	0.0344096	0.4180733	0.7056326	0.4753178	0.4756975	0.1969549	0.1864946	0.4178037	0.2418114	0.1763018	0.5329648	0.5107284	0.4305468	0.4416785	0.2679224	0.6350128	0.0720390	0.1855382	0.5611885	0.2452045	0.0867882	0.3112845	0.2554147	0.7678755	0.1855662	0.3245853	0.0862457	0.0136603	0.4343194	0.3322173	0.6671263	0.0278471	0.5950673	0.7367634	0.0971532	0.6816157	0.7759892	0.3935655	0.0082390	0.7483115	0.6308189	0.5794514	0.5716645	0.6382363	0.5626474
250	0.7405388	0.0091294	0.4891838	0.1611804	0.0581799	0.6865807	0.0910084	0.0545736	0.1287540	0.2956262	0.1097244	0.2448180	0.8135783	0.0176065	0.2789980	0.0348398	0.3564996	0.6013906	0.4428118	0.4828718	0.2366630	0.1251773	0.3932358	0.2903085	0.1596163	0.4613615	0.6076684	0.4420298	0.3979880	0.3299582	0.7299542	0.0573978	0.2841979	0.6342837	0.3075288	0.1232445	0.3633454	0.3602928	0.6615885	0.2655616	0.3005287	0.0870794	0.0054695	0.3325488	0.3821468	0.6207893	0.0358333	0.7053329	0.7222399	0.0692197	0.6461717	0.7498458	0.3760856	0.0313239	0.7846568	0.5075238	0.6449418	0.7979865	0.6582159	0.6580271
300	0.6248832	0.0151136	0.5711272	0.0762297	0.0870251	0.5921424	0.0842240	0.0740365	0.1713700	0.3292846	0.0492948	0.2242059	0.7237916	0.0156215	0.2557741	0.0522685	0.4208513	0.6264606	0.2724174	0.5275450	0.1924706	0.0983907	0.3797137	0.2407993	0.0984272	0.5304897	0.5178503	0.4363522	0.4037071	0.3177696	0.6025543	0.0907160	0.2773343	0.4931849	0.2886013	0.0879879	0.3267333	0.2739229	0.8160631	0.1063927	0.2951193	0.0437468	0.0047705	0.4419422	0.4047523	0.7413860	0.0397872	0.6045121	0.6162367	0.0720364	0.5837130	0.6925568	0.4618507	0.0106889	0.7021505	0.6589322	0.6347586	0.7180313	0.6947549	0.5590266
350	0.6478421	0.0047842	0.5703130	0.1124015	0.0819200	0.5713040	0.0962100	0.0336380	0.1356490	0.3547080	0.1221488	0.2310292	0.7016475	0.0271036	0.3578065	0.0633131	0.5041158	0.5848170	0.3772728	0.4714095	0.2093006	0.1594215	0.4588494	0.1951014	0.1577397	0.4222349	0.3980765	0.5503571	0.3571846	0.2479341	0.5972180	0.0711395	0.2757775	0.5673985	0.2622435	0.1783615	0.3334656	0.3432069	0.6073174	0.1768675	0.3871959	0.0478046	0.0003917	0.3897567	0.3904904	0.7516073	0.0597787	0.5247836	0.6777357	0.0517856	0.6618474	0.7214312	0.5198855	0.0398997	0.6297493	0.6718362	0.4525688	0.6827750	0.7919919	0.5275941
400	0.6306608	0.0098055	0.4688567	0.1249198	0.0796650	0.6268984	0.1500256	0.0530335	0.2196654	0.3634697	0.0991158	0.3303482	0.6602558	0.0200855	0.2579283	0.0899697	0.2906869	0.7549836	0.3432685	0.5791611	0.2035709	0.0871178	0.4988221	0.1998353	0.1217561	0.5475237	0.4631198	0.5469933	0.2764018	0.2140847	0.7812898	0.0542528	0.1971255	0.6073161	0.3842240	0.1076204	0.3847522	0.3258228	0.7515332	0.1672414	0.3617259	0.0846022	0.0053245	0.4291520	0.3951330	0.7394224	0.0424266	0.6776238	0.7113534	0.1001424	0.5177761	0.7718585	0.4994653	0.0232426	0.6222339	0.5419394	0.5112872	0.7104475	0.6201554	0.6379603
450	0.7698456	0.0051413	0.5897959	0.1470269	0.1262551	0.7193529	0.0986888	0.0702782	0.1512985	0.3652871	0.0772962	0.2400893	0.6967365	0.0124842	0.3514099	0.0566339	0.3635180	0.6185711	0.3004751	0.4398678	0.1914542	0.1365244	0.4874169	0.2687510	0.1647742	0.5282225	0.4482289	0.3785620	0.3789899	0.3060231	0.7545693	0.0793205	0.1908385	0.4435545	0.3373039	0.0623343	0.3466115	0.2996013	0.6927129	0.1764484	0.3130099	0.0857712	0.0066511	0.4437887	0.3529389	0.8164308	0.0331257	0.5080416	0.7444725	0.0748174	0.4844689	0.7984131	0.4395127	0.0272299	0.7328701	0.5955767	0.5306884	0.7018390	0.5901232	0.5731584
500	0.7334473	0.0088927	0.4224038	0.1699714	0.0662244	0.6204397	0.1373212	0.0679224	0.1495233	0.4160601	0.0707231	0.1983767	0.5799818	0.0266183	0.3522024	0.0132464	0.3242797	0.6147676	0.2978719	0.5604559	0.1527970	0.1207625	0.4623112	0.2095026	0.1931382	0.4830454	0.3820233	0.5550383	0.5005086	0.2990915	0.7115248	0.0708732	0.2358947	0.6690426	0.2649685	0.0707247	0.3255466	0.3084808	0.8473690	0.1667519	0.2329647	0.0935873	0.0073162	0.4309605	0.3613444	0.6669650	0.0454410	0.5092756	0.7348892	0.0709291	0.6923731	0.7325116	0.4475556	0.0150676	0.7114491	0.5643003	0.5282658	0.6794523	0.6899098	0.5886155
550	0.7681919	0.0185056	0.4656944	0.2618448	0.0603726	0.5682582	0.1226779	0.0610639	0.1428007	0.5112757	0.0433916	0.3163003	0.7081934	0.0229810	0.2681830	0.0502640	0.5006376	0.6696986	0.3163943	0.5257379	0.1071683	0.1436126	0.4352098	0.2787871	0.1332687	0.4605833	0.6292095	0.4223913	0.2316799	0.3196359	0.6389522	0.0339925	0.2337879	0.5503347	0.2862106	0.0874412	0.3516873	0.0517498	0.7045595	0.0720607	0.2923493	0.0368116	0.0090128	0.3610248	0.3479156	0.5559022	0.0395077	0.2913590	0.7358561	0.0830145	0.3661707	0.8198844	0.1716961	0.3663009	0.5277294	0.7532750	0.5238302	0.6395287	0.5119098	0.1056936
600	0.7316925	0.0014815	0.4611966	0.2492717	0.0501417	0.6155409	0.1518026	0.0612590	0.1980556	0.5029950	0.0457887	0.2772204	0.6809422	0.0188377	0.2160198	0.0548067	0.4993245	0.7633114	0.3331154	0.6990887	0.0335159	0.1605242	0.3654415	0.2341809	0.1135938	0.4408666	0.5361317	0.4798755	0.0894787	0.3968227	0.7197394	0.0763808	0.2115452	0.6006675	0.3047766	0.0394874	0.3059513	0.0227208	0.9748785	0.0370183	0.3015163	0.0712499	0.0028399	0.3925480	0.5071343	0.5222233	0.0290849	0.1920031	0.7495925	0.2213068	0.1408019	0.6967795	0.1142425	0.4805169	0.6590704	0.6266859	0.4899069	0.7379973	0.3895235	0.0224302
650	0.8568195	0.0109937	0.5429731	0.3778469	0.0737793	0.5623726	0.0857613	0.0496704	0.1084744	0.5641853	0.0393403	0.2253580	0.7752339	0.0953391	0.2452880	0.0438486	0.4808856	0.7241137	0.3936302	0.6564482	0.0151939	0.1440752	0.4115853	0.2451609	0.1225616	0.4057076	0.4651840	0.4419515	0.1766407	0.3240411	0.7383054	0.0429869	0.1931023	0.6155317	0.2682995	0.0602920	0.3798009	0.0303554	0.5937464	0.0243853	0.3099348	0.0712321	0.0071454	0.4179576	0.3537831	0.5117490	0.0327435	0.2487049	0.6702321	0.2288669	0.1778436	0.7905142	0.0522075	0.5352736	0.7489128	0.7317536	0.5579327	0.7029420	0.4787221	0.0086798
700	0.8341190	0.0033113	0.5835552	0.2623590	0.0700970	0.6412850	0.0708623	0.0520050	0.0949049	0.4815288	0.0742369	0.2528559	0.5988832	0.0152644	0.3633319	0.0543578	0.4430355	0.7581835	0.4104893	0.6701778	0.0143813	0.2251161	0.3397920	0.1916087	0.1959727	0.4257193	0.5364219	0.4000925	0.1528460	0.4240194	0.6109129	0.0447199	0.2018809	0.5975967	0.4068242	0.0835701	0.3178995	0.0283077	0.6451196	0.0355017	0.3438806	0.1094018	0.0038457	0.3288318	0.5314310	0.4857820	0.0257065	0.1972651	0.7425605	0.3593703	0.1080648	0.7232518	0.0195376	0.3907135	0.6839125	0.6035766	0.6328449	0.6851234	0.4033484	0.0038956
750	0.7668883	0.0051814	0.6521544	0.3640124	0.0793981	0.5953696	0.1007972	0.1188611	0.1879083	0.5641119	0.0459044	0.2596974	0.5885677	0.0233825	0.2638226	0.0582268	0.6532368	0.6787702	0.3533874	0.6338738	0.0067655	0.1834200	0.2764141	0.1502568	0.1158660	0.4058579	0.4483809	0.4486473	0.1118097	0.3586577	0.6917888	0.0550046	0.2095178	0.8344966	0.3249774	0.0634657	0.2988853	0.0293135	0.7926051	0.0132339	0.3247569	0.0580093	0.0000471	0.4320122	0.4703822	0.5578056	0.0310006	0.1949688	0.6663436	0.3716424	0.0949949	0.6198922	0.0303733	0.4532656	0.8512509	0.5525501	0.4202375	0.7837186	0.4609270	0.0068707
800	0.7981520	0.0000000	0.4439720	0.2228842	0.0666291	0.6279374	0.1487556	0.0590593	0.1184336	0.5941666	0.0472985	0.2478953	0.7291313	0.0113254	0.2570578	0.0643788	0.5185077	0.6806874	0.4678585	0.8311614	0.0166755	0.1989167	0.2808558	0.2016220	0.1760142	0.3525084	0.4473151	0.3790210	0.1314402	0.4070824	0.7324664	0.0536221	0.2667478	0.5584594	0.2911515	0.0789334	0.4048393	0.0297023	0.6291582	0.0152366	0.2356638	0.0854173	0.0140704	0.3922144	0.5044883	0.4763800	0.0311939	0.1251270	0.7181305	0.3995024	0.0618764	0.6829069	0.0354104	0.4930407	0.6221910	0.4838717	0.5485521	0.6720588	0.3322358	0.0034705
850	0.6612339	0.0019514	0.4843079	0.3422362	0.0876822	0.6815705	0.1377795	0.0569996	0.1383704	0.5262098	0.0427474	0.3405229	0.7179000	0.0131365	0.2009684	0.0501576	0.5351528	0.6050422	0.3351613	0.7792007	0.0063470	0.2020771	0.2914834	0.1655389	0.2409301	0.4434534	0.5450563	0.4047324	0.2121133	0.3635455	0.7171179	0.0445134	0.2619609	0.5696494	0.3488530	0.0833840	0.3643593	0.0334801	0.7577363	0.0228180	0.2318475	0.0859016	0.0030394	0.4190531	0.3804393	0.5802757	0.0425407	0.1316428	0.7933621	0.4658372	0.0531552	0.6709233	0.0255822	0.4220492	0.7764425	0.6248993	0.4007512	0.7947490	0.4119125	0.0043397
900	0.7751709	0.0037693	0.4850618	0.2940170	0.1039795	0.6629712	0.2002588	0.0297235	0.1238237	0.5049504	0.0309316	0.3572333	0.8832825	0.0137020	0.2232991	0.0404171	0.4595814	0.6268381	0.4198032	0.6730342	0.0316006	0.3053895	0.3551536	0.1997142	0.1607290	0.4613576	0.4734297	0.4549708	0.2096290	0.3552809	0.5936237	0.0534301	0.2605352	0.6047645	0.3053794	0.1176928	0.4389043	0.0523627	0.8438639	0.0269283	0.2006857	0.1383491	0.0005513	0.5209146	0.4321172	0.4150165	0.0312675	0.2212127	0.6857513	0.3904011	0.0892808	0.7608438	0.0121999	0.4012328	0.6284155	0.6799951	0.5597549	0.6098600	0.5114324	0.0076622
950	0.6998400	0.0124978	0.4801145	0.3060962	0.0563818	0.6278603	0.1739341	0.0268324	0.1465003	0.3953187	0.0322724	0.3255174	0.6864826	0.0214747	0.2358087	0.0264596	0.4528658	0.5453512	0.5024731	0.6426433	0.0275132	0.2827565	0.4254113	0.2825891	0.1639706	0.4632521	0.4434483	0.4171667	0.3049620	0.3733494	0.6754146	0.0976159	0.2564257	0.6158243	0.2952213	0.1057990	0.4320201	0.0191283	0.7261530	0.0281170	0.2832286	0.1098689	0.0036900	0.4187573	0.3655556	0.6413392	0.0250861	0.2598029	0.6757294	0.3531314	0.0939185	0.7393134	0.0121063	0.4442402	0.5782302	0.5936235	0.4420617	0.6363429	0.3437613	0.0128284
1000	0.7475389	0.0099005	0.5314531	0.4072555	0.0868798	0.6327456	0.1921142	0.0353885	0.1797308	0.4940736	0.0346848	0.2855667	0.7791600	0.0174737	0.3206147	0.0124986	0.6408700	0.6080444	0.4342196	0.6859724	0.0228903	0.2347849	0.4790555	0.1930038	0.1539841	0.4204002	0.5398339	0.3686192	0.2674242	0.3562505	0.5848166	0.0548882	0.3009284	0.7059164	0.3178245	0.0998209	0.3970594	0.0326269	0.5881495	0.0174436	0.2783522	0.1017208	0.0009611	0.3581383	0.3837300	0.5948938	0.0314867	0.1592968	0.7261950	0.3570732	0.0756939	0.6950254	0.0156576	0.3342875	0.6843185	0.6355680	0.5913249	0.6520607	0.4869943	0.0148460

0	0.8080448	0.0030110	0.4339619	0.3849928	0.0829543	0.5958510	0.1772214	0.0651615	0.1319433	0.6408005	0.0870605	0.2510080	0.8147288	0.0265189	0.1778033	0.0452565	0.5324256	0.5384430	0.4843318	0.6891569	0.0138180	0.2083281	0.3937099	0.2369322	0.1821749	0.4528266	0.4658479	0.4664072	0.1264442	0.3035190	0.5728816	0.0615103	0.2931043	0.5489485	0.3652690	0.0632761	0.3499976	0.0254259	0.8004355	0.0087396	0.2646426	0.0510710	0.0001968	0.3625485	0.4325764	0.4754067	0.0559241	0.2058598	0.6408706	0.4121344	0.0375730	0.6641958	0.0162614	0.5321301	0.6417028	0.6434464	0.5766743	0.7532472	0.4260075	0.0041974
50	0.6294815	0.0054343	0.3974551	0.3503224	0.0680534	0.6886695	0.1621757	0.0520739	0.1486531	0.5487255	0.0139846	0.1167560	0.7002659	0.0324344	0.1198308	0.0216715	0.1806852	0.6153007	0.3717453	0.6268721	0.0122738	0.1671298	0.3974561	0.2408483	0.0993002	0.5334504	0.4286299	0.4905895	0.3717498	0.3607097	0.6131601	0.0608499	0.3419467	0.4374881	0.2470542	0.1039868	0.3596641	0.0259708	0.7077287	0.3180629	0.2974583	0.2383745	0.0022643	0.4742392	0.4307472	0.7322507	0.0843902	0.1556582	0.2257235	0.4900517	0.0584703	0.7489314	0.0228200	0.4852975	0.7081839	0.6694768	0.6010275	0.7674663	0.5372519	0.0085806
100	0.7529116	0.0210474	0.4554756	0.3498443	0.0832933	0.4525978	0.0408073	0.0803025	0.1755664	0.6526055	0.0228765	0.0558701	0.6421499	0.0351070	0.1839716	0.0503527	0.0585477	0.7164181	0.2775165	0.8194654	0.0228704	0.1880904	0.2715989	0.1885135	0.1108332	0.4628993	0.4965561	0.6568880	0.2657685	0.3046773	0.6351563	0.1328929	0.3266650	0.3859135	0.2859118	0.1132729	0.3607207	0.0206844	0.6197384	0.4631790	0.3855870	0.2908703	0.0000626	0.4378205	0.4140908	0.5256547	0.0368905	0.2462496	0.1407488	0.3099040	0.0412269	0.7605090	0.0173899	0.4532102	0.9533193	0.5006806	0.4061382	0.8227086	0.6992211	0.0021471
150	0.6780660	0.0070196	0.5010963	0.3092993	0.0714527	0.5798984	0.0161386	0.0813844	0.1189213	0.7492659	0.0512293	0.0453669	0.5899903	0.0208617	0.1985980	0.1429849	0.0458834	0.7351904	0.2307588	0.7819579	0.0115025	0.1553384	0.1650806	0.1651757	0.0582368	0.4266993	0.2201199	0.6370038	0.2274510	0.1556121	0.5070142	0.1844428	0.2097013	0.3048245	0.2936609	0.0665298	0.2207099	0.0554847	0.7349159	0.4049457	0.4105513	0.3244983	0.0003788	0.3444957	0.3723569	0.5014021	0.0405139	0.2369192	0.0597273	0.3918805	0.0407804	0.5885780	0.0139445	0.3712180	0.6753455	0.6251867	0.4023748	0.8095584	0.8631539	0.0330206
200	0.6463895	0.0114507	0.5248287	0.4021061	0.0774524	0.5050378	0.0000000	0.0179971	0.1487071	0.5756041	0.0695657	0.0135111	0.6480453	0.0596722	0.2544224	0.2047185	0.0375958	0.7014625	0.1169943	0.7324024	0.0315629	0.1478040	0.1984034	0.0562219	0.0489595	0.5134528	0.1472043	0.6487324	0.2778531	0.0988005	0.1601765	0.0931514	0.1456505	0.2071770	0.2455858	0.0885780	0.1258822	0.0358260	0.7265619	0.6220080	0.3788521	0.3467581	0.0013038	0.3349983	0.4289986	0.5197830	0.0530059	0.1890784	0.0341308	0.3647421	0.0553403	0.7377768	0.0177800	0.4073139	0.6161069	0.5511201	0.2221901	0.6406443	0.5584009	0.0098884
250	0.3653373	0.0178738	0.4222602	0.4484345	0.1239977	0.4667060	0.0000586	0.0479151	0.1213834	0.7595849	0.1784632	0.0012129	0.6115816	0.2660249	0.3612515	0.2852860	0.0645104	0.8485086	0.0899194	0.6638986	0.0357193	0.2098224	0.1182636	0.0781988	0.0258966	0.4820201	0.1504477	0.6472204	0.2190729	0.0690939	0.0974829	0.0767016	0.2548074	0.1402135	0.3033028	0.1050392	0.0553602	0.0180655	0.7472405	0.4828794	0.5081964	0.3189582	0.0000000	0.4205142	0.5348548	0.5103428	0.0235358	0.2037644	0.0365836	0.4150734	0.0364974	0.6544954	0.0255618	0.4211506	0.7340822	0.5587071	0.1557359	0.5866326	0.6844688	0.0088706
300	0.2758308	0.0224152	0.3128740	0.6526376	0.4897440	0.2662458	0.0000000	0.0887802	0.1961471	0.7078466	0.2035590	0.0016164	0.6423856	0.4829329	0.3788018	0.2019584	0.1065215	0.7456436	0.0730654	0.7256938	0.0152105	0.1601074	0.1203622	0.0479575	0.0279177	0.4986543	0.1081926	0.6884483	0.3008758	0.0259540	0.0775064	0.0975039	0.2313808	0.1532880	0.3547798	0.2653458	0.0336639	0.0518893	0.6678992	0.5500284	0.4373577	0.2789084	0.0002969	0.4523416	0.4371208	0.6276152	0.0190651	0.1687649	0.0670296	0.3964065	0.0393512	0.8610631	0.0125717	0.4757106	0.5827547	0.6109127	0.0835616	0.7255880	0.7610475	0.0053648
350	0.1378397	0.2066200	0.1517725	0.5247958	0.6735994	0.1092561	0.0005492	0.0537323	0.1184372	0.5622099	0.2709192	0.0039485	0.6825520	0.6577188	0.3820125	0.1860096	0.1728468	0.6233851	0.0621271	0.6565756	0.0168883	0.1677599	0.1032637	0.0534305	0.0194403	0.4906705	0.1669316	0.5692016	0.2590041	0.0511872	0.0728680	0.0564094	0.1723114	0.1854877	0.2567599	0.3014685	0.0226247	0.0619767	0.6431846	0.5638382	0.3735759	0.3515823	0.0001811	0.3326926	0.4259591	0.4221039	0.0623364	0.2477373	0.0633790	0.3753347	0.0237453	0.7826401	0.0308688	0.4674930	0.5385300	0.5224142	0.0926817	0.6016050	0.6282149	0.0114579
