"Time"	G1	G2	G20	G10	G17	G4	G16	G9	G8	G18	G94	G11	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G12	G14	G13	G39	G49	G22	G21	G41	G50	G15	G52	G53	G51	G55	G42	G44	G54	G45	G40	G48	G61	G43	G57	G47	G72	G67	G60	G58	G99	G59	G80	G84	G82	G89	G88	G83	G79	G81	G77	G78	G75	G85	G90	G91	G86	G69	G92	G93	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G74	G71	G76	G31	G30	G70	G29	G28	G73

0	0.3900295	0.0157316	0.3093227	0.4006199	0.4082791	0.6512371	0.0320193	0.4357416	0.3117858	0.0624409	0.7342085	0.0296891	0.7014391	0.7140656	0.3511830	0.2504849	0.0704162	0.6726178	0.6543705	0.8665398	0.7300387	0.6353542	0.7316179	0.0968495	0.6529923	0.4627752	0.2688342	0.0302143	0.0076913	0.4916945	0.5018485	0.4368993	0.4804794	0.1363252	0.3247971	0.0316422	0.2586424	0.4956647	0.5549198	0.5371568	0.6140030	0.1216791	0.5830539	0.1636072	0.4228228	0.0065199	0.8747612	0.3377778	0.0717395	0.0069837	0.4153970	0.2932713	0.2143343	0.5772041	0.2726293	0.5845262	0.6846787	0.0210830	0.7667761	0.1731740	0.3204360	0.0711374	0.4252951	0.6791441	0.3155951	0.0539620	0.3355674	0.3316613	0.1684682	0.0699194	0.0738657	0.5695175	0.7140318	0.6983062	0.6064850	0.1376494	0.3586701	0.6829123	0.6427240	0.6078908	0.1184431	0.0052602	0.0237477	0.8153346	0.3812010	0.8572588	0.1050001	0.2134819	0.2642249	0.3350673	0.7470242	0.0718110	0.5714202	0.7598821	0.3396877
50	0.3135732	0.0184541	0.2416705	0.5001206	0.2586567	0.6823269	0.0533684	0.5985592	0.4565315	0.0286902	0.5994181	0.0121497	0.5717044	0.6513637	0.0755736	0.2479886	0.0540840	0.7579513	0.6681398	0.7819715	0.7693902	0.6672736	0.6958148	0.1302255	0.6874456	0.4255112	0.2173288	0.0939056	0.0590280	0.5893825	0.4305716	0.5193225	0.8112568	0.0989665	0.2148408	0.0197717	0.2836349	0.6452562	0.6524770	0.5084524	0.5047697	0.0897955	0.6045069	0.3851670	0.4062853	0.0135138	0.8333320	0.1691508	0.0481362	0.0086219	0.4880235	0.3370673	0.2235108	0.7676615	0.5163755	0.6632747	0.7048895	0.0237129	0.7059463	0.1625785	0.3563166	0.1013453	0.3913456	0.6727404	0.3540798	0.0668907	0.4971585	0.2934560	0.1168979	0.0587553	0.0727215	0.6276419	0.7445523	0.5892064	0.5926745	0.1729402	0.4809343	0.7866417	0.6384079	0.6016238	0.1458500	0.0063131	0.0006296	0.8024656	0.4770796	0.7731698	0.0412462	0.1927603	0.3649289	0.2846510	0.2286915	0.0890527	0.5083276	0.4670917	0.3076417
100	0.1748514	0.0172321	0.1516526	0.5093959	0.1774016	0.5578184	0.0524099	0.4443690	0.5528320	0.0393097	0.7035654	0.0018417	0.6126810	0.6278288	0.0689110	0.1823079	0.0634015	0.7752353	0.6156816	0.7254198	0.7380498	0.5780780	0.7806165	0.1973316	0.5690714	0.2428954	0.2339654	0.0518515	0.0239165	0.5733142	0.4077901	0.4841863	0.7093075	0.1085407	0.3079373	0.0419186	0.3345586	0.5295216	0.6462427	0.5137425	0.4986744	0.0659610	0.6360574	0.3890668	0.5266330	0.0177566	0.6939012	0.2412061	0.1260294	0.0076402	0.4969930	0.3157122	0.1974592	0.6590587	0.4937840	0.6494408	0.6890321	0.0514117	0.6841575	0.1623424	0.2988195	0.0653633	0.4311524	0.6622617	0.5660414	0.0591256	0.4425307	0.3175848	0.1868995	0.0746453	0.0785797	0.5773293	0.6309958	0.6665207	0.5989567	0.2177732	0.4236829	0.6844571	0.6436184	0.4986355	0.2131228	0.0058966	0.0006280	0.6291898	0.5285146	0.7840706	0.0192230	0.1496658	0.4748332	0.3342356	0.0717192	0.0981991	0.3390056	0.3703420	0.3265928
150	0.1291648	0.0123695	0.1254665	0.6312283	0.1949310	0.7357106	0.1292475	0.4821934	0.5588512	0.0326919	0.8371372	0.0166093	0.8076863	0.6592921	0.0310582	0.1614405	0.1350748	0.6769447	0.7338018	0.7106981	0.6361265	0.7034727	0.6246088	0.2736584	0.6217064	0.3907978	0.2380490	0.1211806	0.0154107	0.6732742	0.3584593	0.5183076	0.8885576	0.2466105	0.1877618	0.0521653	0.2110891	0.5990917	0.6212363	0.4476245	0.4484398	0.0459612	0.5192020	0.4275571	0.4573331	0.0211089	0.6327045	0.2359637	0.0836911	0.0176204	0.4956118	0.3919872	0.2168829	0.7089535	0.5119161	0.7237365	0.7989553	0.0507522	0.8542153	0.2458218	0.2508631	0.1555636	0.4383512	0.7347694	0.4109844	0.0721306	0.4857531	0.3494632	0.1494118	0.1063771	0.0415778	0.5685477	0.6620444	0.7929526	0.5272505	0.2105948	0.5590865	0.7236839	0.7093390	0.6034123	0.1304195	0.0010959	0.0000233	0.7863642	0.5199297	0.6947506	0.0108263	0.2940133	0.4334146	0.3478994	0.0817942	0.0740324	0.1349696	0.4430213	0.3703032
200	0.1675876	0.0261750	0.0882510	0.6255987	0.1211086	0.7332835	0.2011249	0.4450845	0.5180292	0.0410054	0.6512610	0.0037235	0.7014604	0.6633825	0.0727391	0.2456754	0.1834598	0.5619567	0.6920605	0.7663893	0.7035971	0.7063773	0.7674764	0.2861874	0.4586270	0.3613973	0.2816103	0.1689123	0.0114041	0.6793145	0.3148740	0.5950304	0.7573580	0.1582296	0.1732685	0.0646114	0.2255116	0.5488556	0.6437997	0.5141382	0.4013754	0.0775318	0.5390139	0.3975510	0.4118061	0.0060174	0.7516891	0.2549837	0.0897259	0.0171965	0.4257499	0.5297883	0.3996941	0.6678554	0.5602217	0.6651918	0.8341243	0.0121774	0.7194703	0.2315122	0.3548396	0.0777172	0.4335941	0.6163647	0.3983457	0.0467999	0.3952631	0.3552406	0.1650567	0.0347510	0.0431659	0.6311160	0.7796309	0.8286202	0.5936499	0.1950131	0.5523360	0.6760317	0.7543768	0.7465528	0.1749955	0.0000000	0.0000006	0.6553093	0.4994214	0.6358749	0.0046223	0.3869909	0.5279580	0.3665005	0.0548602	0.1730407	0.0565874	0.4425735	0.4217131
250	0.1364873	0.0662354	0.0494686	0.6030637	0.1787916	0.7927757	0.1919809	0.4585936	0.5755880	0.0255050	0.6765986	0.0005997	0.6676027	0.7154697	0.0600009	0.3558231	0.1602282	0.8554945	0.7526402	0.6415487	0.7451655	0.6802624	0.7602175	0.2483516	0.6432953	0.4222131	0.2437246	0.2504847	0.0392902	0.8773621	0.3031268	0.5982303	0.7289230	0.3171260	0.2101802	0.0373851	0.3747564	0.5949508	0.6732256	0.5373134	0.3895383	0.0395770	0.5437440	0.4524469	0.4344289	0.0201772	0.5236777	0.2249858	0.0758220	0.0033539	0.4470808	0.5775890	0.4738880	0.6959434	0.5762623	0.7516632	0.7334257	0.0256727	0.6666876	0.1611963	0.3297855	0.0477889	0.3686153	0.7157701	0.3745888	0.1048087	0.4166557	0.4605110	0.1517335	0.0763788	0.0617626	0.6712351	0.6690217	0.7064612	0.6815757	0.2046237	0.5359103	0.7666378	0.7390017	0.6568530	0.0993491	0.0049562	0.0022674	0.6996240	0.5489918	0.6842606	0.0021123	0.3672392	0.5203262	0.3875105	0.0610963	0.4115761	0.0696658	0.4304692	0.4610586
300	0.1043049	0.1386403	0.0236785	0.6575485	0.1562247	0.6697359	0.3622077	0.4158676	0.7128036	0.0151999	0.7065786	0.0052013	0.7956207	0.7831553	0.0406852	0.4548309	0.2099621	0.6860905	0.5876900	0.6928896	0.6669157	0.5900324	0.7410659	0.2544446	0.6048745	0.4948807	0.2125218	0.2739006	0.0331555	0.6213801	0.2936163	0.5536349	0.6769065	0.3185861	0.2166916	0.0204295	0.2776158	0.5582807	0.6326202	0.5345973	0.3334954	0.0774442	0.6045617	0.4617548	0.4581755	0.0402379	0.5621141	0.1604413	0.0591781	0.0083623	0.4643311	0.7377009	0.4770711	0.6336872	0.5441098	0.6183479	0.7215110	0.0301300	0.6767747	0.2432697	0.4055153	0.0326369	0.4687368	0.6865078	0.2851816	0.0246852	0.4052380	0.3755823	0.1311758	0.1475816	0.1079490	0.5768211	0.7609435	0.6697130	0.5721126	0.1625731	0.6965542	0.6980835	0.7708765	0.5562658	0.1085431	0.0087018	0.0002388	0.6681340	0.3767788	0.8288473	0.0105248	0.3837841	0.5414690	0.4126161	0.0958128	0.4043738	0.0978434	0.5108271	0.6526724
350	0.1018210	0.1574497	0.0384169	0.6474686	0.1260898	0.3532568	0.3336869	0.3883754	0.6636709	0.0107543	0.7679314	0.0202798	0.6368392	0.7244296	0.0530376	0.4391936	0.2279787	0.5495515	0.6896544	0.6400670	0.5373264	0.8902799	0.7637803	0.2614247	0.6077380	0.4093613	0.2690482	0.2907731	0.0680062	0.6560279	0.3507672	0.5267620	0.6740023	0.3253639	0.2725885	0.0201454	0.2010319	0.5807445	0.7109286	0.5579642	0.3658988	0.0477411	0.4874106	0.4431274	0.5410458	0.0787308	0.7694734	0.2613724	0.0952271	0.0101494	0.4263101	0.6650697	0.6061724	0.6847556	0.6404237	0.6644961	0.7222815	0.0189532	0.7698590	0.2005355	0.3651770	0.0593842	0.4409143	0.7108408	0.3312046	0.0705878	0.4975360	0.4580250	0.1247729	0.1224358	0.0383057	0.7626451	0.7679931	0.7348829	0.5672648	0.1975666	0.6341626	0.7056144	0.6362236	0.6938318	0.0718426	0.0056729	0.0004907	0.6171706	0.3877590	0.7313607	0.0060143	0.4587152	0.5601095	0.4224849	0.0542243	0.4520155	0.0780743	0.4818089	0.5494521
400	0.0593472	0.2223656	0.0191341	0.9077662	0.1316850	0.2965783	0.3002035	0.3942824	0.6663042	0.0153111	0.7394609	0.0025863	0.7249018	0.8434260	0.0397543	0.4689911	0.1893857	0.5945524	0.5311387	0.7324497	0.7004856	0.7768286	0.7152279	0.4303262	0.4842782	0.3675701	0.2936715	0.2538547	0.0741011	0.6757055	0.3210174	0.5333767	0.6349848	0.3253820	0.1661210	0.0333834	0.1919571	0.4484379	0.7784812	0.5576199	0.2904201	0.0658786	0.7208259	0.4781551	0.4011960	0.0482731	0.6537538	0.2183754	0.0889714	0.0108869	0.4541341	0.6099573	0.4335511	0.7504294	0.5517348	0.6871487	0.6926323	0.0552671	0.6583972	0.2411000	0.3365431	0.1157678	0.4692853	0.6165439	0.2936771	0.0510505	0.4225071	0.4851389	0.1616780	0.1107777	0.0524833	0.6092671	0.6370900	0.5976535	0.6637404	0.1860699	0.5550151	0.7494519	0.7849713	0.6184010	0.0791045	0.0082262	0.0001685	0.8043716	0.4222465	0.6736728	0.0063478	0.3972597	0.5567504	0.4953256	0.0417138	0.3793111	0.0492356	0.4428952	0.5020443
450	0.0585563	0.2706661	0.0212956	0.6785707	0.1505715	0.2525841	0.2935933	0.5208485	0.6623470	0.0171901	0.6908740	0.0024544	0.6097237	0.7183658	0.0620856	0.5318349	0.1416739	0.7334967	0.6381440	0.6588872	0.6646583	0.7319565	0.6718752	0.2803627	0.6306260	0.3228943	0.2845764	0.2109102	0.1164688	0.6553369	0.3087861	0.5056940	0.6522388	0.2843577	0.1841432	0.0194832	0.2520902	0.4126795	0.6898698	0.5000952	0.3967930	0.0292675	0.5798058	0.3607019	0.4107697	0.0259913	0.7245288	0.2003042	0.0804692	0.0109355	0.5158533	0.7052782	0.5925198	0.8678385	0.6179755	0.7258653	0.7365354	0.0345649	0.6429585	0.1583322	0.3261089	0.0499120	0.3954338	0.6706586	0.4027313	0.0403033	0.5094635	0.3464228	0.2174053	0.1255233	0.0616990	0.5715513	0.7028921	0.7232148	0.5457095	0.1675467	0.6691581	0.7835082	0.6592386	0.5056264	0.1991528	0.0004291	0.0005767	0.8142809	0.4948263	0.6707312	0.0132022	0.3494889	0.5393360	0.5265293	0.0468478	0.3808969	0.0367877	0.4395805	0.6228043
500	0.0723905	0.3085803	0.0212859	0.7593072	0.1322231	0.1441665	0.3085182	0.4445479	0.5832711	0.0196655	0.6808622	0.0094895	0.6179146	0.6198650	0.0609396	0.6310987	0.1581108	0.6311970	0.5934824	0.7764753	0.6408811	0.6890067	0.6886187	0.3289539	0.5690275	0.3328509	0.2147222	0.2854601	0.0545423	0.6913799	0.3404117	0.4241179	0.7458862	0.3797006	0.2064653	0.0249865	0.2199591	0.4688174	0.6604331	0.4859089	0.3752938	0.0344556	0.5757237	0.4118591	0.5095797	0.0133694	0.7331023	0.2162786	0.1055329	0.0073208	0.4089939	0.7024595	0.4720079	0.6283133	0.6296789	0.6499403	0.6649685	0.0390075	0.6214340	0.2296389	0.3647925	0.0721203	0.5401112	0.6852274	0.4640836	0.0432991	0.4697155	0.3708171	0.1424822	0.0505649	0.0508043	0.5861486	0.8210176	0.8152645	0.6075469	0.1928065	0.6526533	0.6922345	0.5466833	0.7875618	0.0894408	0.0041142	0.0046978	0.5661459	0.4144390	0.7892860	0.0060991	0.3851550	0.5515035	0.4410777	0.0546706	0.4646614	0.0471655	0.4823181	0.6289105
550	0.1268651	0.1789215	0.0480083	0.7770203	0.3109489	0.3026685	0.2938169	0.4802333	0.6862989	0.0295689	0.7146965	0.0007637	0.6769093	0.6421202	0.2818964	0.4240178	0.2616203	0.5853995	0.6904025	0.7431229	0.6646649	0.5951294	0.6967794	0.2393747	0.5115912	0.5767307	0.3208221	0.3251628	0.1253127	0.6753154	0.2909392	0.4552576	0.5065465	0.5367855	0.2686345	0.0320826	0.2429228	0.4325319	0.7486654	0.5629828	0.4987096	0.0599294	0.6886465	0.2598619	0.3855332	0.0170767	0.6257031	0.2523731	0.0863134	0.0337004	0.5084334	0.5780139	0.7463844	0.5762706	0.2514867	0.7277882	0.6801721	0.0232008	0.7519736	0.2068414	0.3273006	0.0839724	0.5216493	0.6824998	0.3240467	0.0747742	0.3192067	0.3802412	0.0868159	0.0847818	0.0204372	0.4620313	0.6947039	0.6865433	0.6063173	0.2115497	0.6439049	0.6492714	0.4933105	0.6395606	0.0787926	0.0018356	0.0362802	0.8363014	0.4048976	0.6601617	0.1626704	0.3878808	0.4135925	0.4016460	0.7546828	0.4787924	0.0725507	0.5588901	0.7012983
600	0.3453152	0.1120609	0.0569486	0.8082919	0.3291638	0.5514193	0.2068577	0.5814186	0.6180833	0.0328094	0.8085465	0.0156418	0.6329683	0.8165316	0.4630703	0.2740967	0.1800169	0.7398572	0.7254185	0.6205891	0.6486451	0.6319373	0.6476903	0.1110408	0.5619452	0.5817854	0.2651752	0.1613400	0.0321940	0.6413536	0.3688169	0.5415897	0.4397775	0.5027327	0.2405147	0.0185523	0.2931903	0.5965224	0.6828840	0.5153602	0.6018558	0.2319182	0.5455160	0.2076865	0.3689603	0.0194199	0.7406610	0.2228372	0.0694794	0.0149347	0.4949445	0.6243196	0.6983993	0.6172493	0.2718865	0.7538463	0.6373679	0.0234825	0.6424846	0.2466691	0.3086047	0.1277080	0.5638190	0.8327153	0.4451983	0.0370182	0.3761142	0.3579820	0.1618066	0.0585658	0.0431703	0.5835312	0.6877039	0.7390311	0.4833456	0.1344288	0.7303275	0.6864401	0.6626127	0.4898472	0.1047089	0.0000792	0.0144774	0.6472974	0.4550492	0.7271525	0.2115809	0.4807592	0.2436274	0.2504827	0.7005449	0.4746839	0.3202822	0.6804679	0.5835562
650	0.4163218	0.0437040	0.1384867	0.6063257	0.5475753	0.6641444	0.0981744	0.5361392	0.5056697	0.0354323	0.6947505	0.0090677	0.6104948	0.6174986	0.3765295	0.1696895	0.1675686	0.7633425	0.7302933	0.7743221	0.5373415	0.5685473	0.6753471	0.0895473	0.6088355	0.5452771	0.2558745	0.1579332	0.0471069	0.5780794	0.2693078	0.5116529	0.5175225	0.3932808	0.3451228	0.0298014	0.3169084	0.4746731	0.7092432	0.5207023	0.7044679	0.1178051	0.5685621	0.2110605	0.4496055	0.0243037	0.6234231	0.2968616	0.0560929	0.0078143	0.3984083	0.5296609	0.7750444	0.6221971	0.2482670	0.6237153	0.6457430	0.0532367	0.6948379	0.1796397	0.2821128	0.1289162	0.5757952	0.7156059	0.4289399	0.0297451	0.4115571	0.4259742	0.1266707	0.0378165	0.0471424	0.5468360	0.6938900	0.6275995	0.5993511	0.1865338	0.5742668	0.6309054	0.5431307	0.5494681	0.1229824	0.0018766	0.0061743	0.6548866	0.4023410	0.7292904	0.1399501	0.4232449	0.2883184	0.2208748	0.7198238	0.2155798	0.6221091	0.7501235	0.5158518
700	0.3346706	0.0295659	0.2472582	0.4249238	0.3147551	0.7504215	0.0443099	0.5127035	0.4651490	0.0644129	0.7347927	0.0351190	0.6837728	0.6140603	0.4106397	0.2469937	0.1934461	0.7559346	0.6355185	0.6976867	0.5646469	0.6739324	0.6139063	0.1992534	0.5058925	0.4594037	0.2382363	0.0485226	0.0320726	0.6117348	0.5387579	0.4957356	0.4752626	0.2305517	0.3313930	0.0175996	0.2700899	0.6081553	0.7266958	0.4777385	0.6363798	0.1444309	0.6183802	0.1101821	0.5405026	0.0030722	0.6104169	0.3438704	0.0548103	0.0108686	0.4446629	0.3713249	0.5360886	0.5299746	0.2661573	0.7239901	0.6995353	0.0297722	0.7266073	0.2685476	0.3162098	0.1690734	0.5305536	0.7134814	0.5795557	0.0410125	0.3777143	0.3640927	0.1620334	0.0493537	0.0405674	0.7416600	0.7328210	0.6712949	0.5806626	0.1997408	0.5419725	0.7286548	0.5210635	0.6101382	0.0858706	0.0010849	0.0202664	0.7620547	0.4184471	0.5560704	0.1340339	0.2952180	0.1875113	0.2201065	0.6336226	0.1073845	0.7146849	0.6069626	0.3100129
750	0.2446842	0.0179149	0.1851157	0.5043486	0.3957517	0.6857809	0.0309367	0.4684964	0.4192475	0.0310608	0.6984766	0.0230566	0.6247383	0.7293904	0.3170571	0.3159103	0.0936886	0.6762808	0.5947674	0.7035584	0.7796074	0.6256047	0.6656054	0.1998256	0.5904489	0.4413510	0.2295768	0.0518046	0.0423234	0.5593626	0.3688491	0.5099349	0.4289575	0.1689367	0.3343929	0.0247384	0.2579997	0.5178640	0.7328368	0.4204035	0.6052089	0.1342923	0.6583053	0.1533509	0.4488103	0.0002425	0.6708849	0.3003707	0.0669676	0.0058212	0.5443228	0.3437512	0.4858072	0.6496771	0.2404599	0.8466473	0.6144184	0.0263518	0.7275843	0.2544750	0.3217401	0.1152087	0.4899951	0.7113448	0.7006612	0.0598836	0.4136901	0.2579380	0.1283450	0.0346858	0.0482590	0.5370867	0.8021007	0.5709887	0.5434090	0.2719271	0.6036279	0.5945436	0.6384239	0.5819028	0.0904201	0.0015085	0.0098627	0.6368156	0.4326159	0.7101731	0.0956710	0.2035229	0.1595280	0.2564441	0.7216154	0.0987520	0.7000695	0.6210444	0.2690491
800	0.2136270	0.0418868	0.1491424	0.6108834	0.4532823	0.7316657	0.0413562	0.4358772	0.4621461	0.0427532	0.6544386	0.0161435	0.6620536	0.6740733	0.2806777	0.3488985	0.1363386	0.6943112	0.6179725	0.6574115	0.6373720	0.6708699	0.6892230	0.1522604	0.5421316	0.5847256	0.2936830	0.0728824	0.0223322	0.6371267	0.4443619	0.4608287	0.4159487	0.1219655	0.2711281	0.0132420	0.3761614	0.5869230	0.6684370	0.5282330	0.5932564	0.1155112	0.6339156	0.1955820	0.4500509	0.0006086	0.8356508	0.2460963	0.0796583	0.0096178	0.3782754	0.2875019	0.3493644	0.6550817	0.3174242	0.6927241	0.6480172	0.0135992	0.7375624	0.2599606	0.3207917	0.1258195	0.5372548	0.6922581	0.5253169	0.0212479	0.3145893	0.2929694	0.1766598	0.0433579	0.0282823	0.5611172	0.8535822	0.6510285	0.4722415	0.2709925	0.4011047	0.7133629	0.6759763	0.6810108	0.0887476	0.0095779	0.0147129	0.7870234	0.4724663	0.7175681	0.0769294	0.1765631	0.2134185	0.2558000	0.6395962	0.0412184	0.6085502	0.6502384	0.2996868
850	0.3919007	0.0169037	0.1131100	0.5928598	0.3492021	0.6936085	0.0504372	0.5422610	0.5074521	0.0432605	0.6522645	0.0113198	0.6240732	0.5744349	0.3165533	0.2161599	0.0504116	0.7525680	0.8253659	0.7905148	0.7711544	0.6855823	0.7892358	0.1093406	0.5193324	0.5191424	0.2005191	0.1067494	0.0340530	0.5447445	0.4494862	0.4901347	0.3241043	0.1594381	0.3046204	0.0219237	0.2811061	0.6531758	0.6405761	0.6820740	0.6615763	0.1285107	0.6392991	0.2018814	0.4081346	0.0218717	0.7943026	0.2268895	0.0237895	0.0074552	0.3845523	0.3331915	0.2473750	0.6969158	0.2462801	0.6609257	0.6514675	0.0186009	0.6249973	0.3192190	0.3108271	0.0888391	0.4783102	0.7340491	0.4267936	0.0442833	0.3439344	0.3246701	0.1410530	0.0791288	0.0375247	0.6196609	0.7871843	0.6717879	0.4321703	0.1728805	0.3811591	0.6833730	0.5986385	0.5740230	0.1140746	0.0027630	0.0038814	0.6569499	0.4287689	0.7680060	0.0954610	0.1885894	0.2332276	0.3159474	0.7215194	0.0355979	0.6007617	0.7607439	0.3765115
900	0.3102300	0.0318614	0.1848027	0.6225516	0.3723850	0.7317367	0.0476302	0.5067607	0.3616157	0.0419137	0.7377700	0.0105317	0.7313651	0.6599009	0.3434204	0.1803016	0.1113507	0.7403632	0.6516648	0.6558668	0.6787895	0.8130923	0.6656786	0.1335402	0.5796276	0.6727644	0.2795179	0.1176024	0.0219246	0.6360693	0.4817212	0.4443505	0.4767380	0.0912822	0.2981326	0.0139990	0.2558234	0.5663452	0.7431495	0.6545641	0.6332665	0.1841568	0.5963416	0.2131929	0.4174336	0.0123481	0.6692950	0.2293735	0.0542219	0.0118712	0.5672765	0.2992012	0.1861609	0.6638367	0.2648824	0.7267991	0.5903351	0.0344406	0.6539154	0.1753256	0.3330071	0.1057814	0.4577471	0.6225126	0.4349852	0.0297343	0.2789415	0.2985236	0.1629236	0.0927662	0.1261825	0.5110573	0.7249793	0.6180329	0.5756299	0.1710126	0.3966077	0.6123860	0.4583041	0.6058738	0.1000202	0.0044225	0.0078434	0.6753515	0.3438659	0.7362275	0.1402804	0.1959415	0.3150915	0.3213001	0.7310703	0.0681793	0.8059990	0.6465207	0.2793478
950	0.4085434	0.0075877	0.2361236	0.5458508	0.3629248	0.6521052	0.0767908	0.5270282	0.4633281	0.0380852	0.6904303	0.0072896	0.6770949	0.7851870	0.3573186	0.2733116	0.0515286	0.7730414	0.6605854	0.7277602	0.6866328	0.7861416	0.7969845	0.1031122	0.6159177	0.5911541	0.2369876	0.0771073	0.0136762	0.5476697	0.3956203	0.4596709	0.4617557	0.1225453	0.3592641	0.0169215	0.2746603	0.4999639	0.7568432	0.6254108	0.5731039	0.2119768	0.6153599	0.2545936	0.4420347	0.0156429	0.6441296	0.3172602	0.0542291	0.0139948	0.5257180	0.2707258	0.2549860	0.6999451	0.3326647	0.8736183	0.7149441	0.0267438	0.6227911	0.2369991	0.3465749	0.0626398	0.4793506	0.6476901	0.4040777	0.0805157	0.3275535	0.3002625	0.1398832	0.0863744	0.0587215	0.6056736	0.7277996	0.6639301	0.4945235	0.1776132	0.4888602	0.7764962	0.5093195	0.6166018	0.1611730	0.0004704	0.0122109	0.6673127	0.4606006	0.7200070	0.0841604	0.1880495	0.2706941	0.3115049	0.6470071	0.0751022	0.6378889	0.5990022	0.3535758
1000	0.3270885	0.0199711	0.2705301	0.3756432	0.3534186	0.6926975	0.0391991	0.5023723	0.3871339	0.0354022	0.6459971	0.0417804	0.6761575	0.7180818	0.4041531	0.2922693	0.0640415	0.7203707	0.5740216	0.6542254	0.6390736	0.6753737	0.7199287	0.1169247	0.6817099	0.5610254	0.3406547	0.0450598	0.0238338	0.5553150	0.4736908	0.3983479	0.3687998	0.1127860	0.4002363	0.0051467	0.2707488	0.6507256	0.7750561	0.5081367	0.7540598	0.1821468	0.4474940	0.1757241	0.4613112	0.0279725	0.6221540	0.2577417	0.0337405	0.0271130	0.4494032	0.2202850	0.1843312	0.7142025	0.2088836	0.7091342	0.7579348	0.0181949	0.6664861	0.2305831	0.3727965	0.1303924	0.5632089	0.5318294	0.4526014	0.0315036	0.2963909	0.3158783	0.1243633	0.0565008	0.0776824	0.5950404	0.6003513	0.7779650	0.4835161	0.2686496	0.3829653	0.6686882	0.6164681	0.6772516	0.1419186	0.0024643	0.0178159	0.6743582	0.5137580	0.6780533	0.1568151	0.2012308	0.2318212	0.3186948	0.7135187	0.0620350	0.7100610	0.5896308	0.3656878

0	0.3776515	0.0080892	0.3100436	0.4562055	0.4402701	0.6984807	0.0075137	0.4925129	0.3680674	0.0444449	0.7300150	0.0397010	0.7172321	0.6599755	0.3986490	0.3386447	0.1046399	0.7299409	0.6587148	0.7366411	0.5478464	0.6835245	0.6521554	0.1362891	0.7660589	0.4949874	0.3182175	0.0533238	0.0273567	0.5905953	0.4476421	0.5107516	0.4287648	0.1735971	0.3167214	0.0257644	0.2651249	0.5200924	0.6550324	0.4181434	0.5617636	0.1448712	0.5932168	0.1845924	0.3907871	0.0275556	0.7534693	0.2172428	0.0712794	0.0041030	0.4857145	0.2473700	0.2117191	0.6529493	0.2359133	0.8012417	0.7966038	0.0388702	0.7961540	0.2349432	0.2861951	0.0651740	0.5265644	0.6663876	0.3440290	0.0652165	0.3149107	0.3656742	0.1483123	0.0812115	0.0868809	0.7015521	0.6130841	0.6526060	0.7026527	0.1665985	0.3500717	0.6649236	0.4720610	0.4498008	0.1249791	0.0028296	0.0410280	0.7741778	0.3726860	0.7030822	0.0871604	0.1594309	0.2295584	0.2943833	0.6867959	0.0793378	0.6613658	0.5952382	0.2994750
50	0.3471592	0.0015993	0.2464926	0.1123370	0.3435949	0.6928154	0.0309133	0.4576451	0.1043851	0.0230299	0.3205235	0.0271897	0.5645510	0.5876573	0.4684800	0.2083065	0.1398900	0.1802117	0.6103233	0.6800045	0.6329069	0.7598660	0.7294192	0.1392901	0.7406114	0.5220997	0.2560912	0.0719062	0.0038729	0.5768388	0.4960555	0.3540398	0.3956774	0.0957729	0.3255086	0.0402529	0.2104077	0.5596278	0.7168817	0.3668879	0.5914659	0.2838403	0.5902001	0.1328628	0.4034839	0.0000000	0.6474230	0.1409746	0.0393297	0.0139259	0.6929867	0.2430645	0.1830308	0.4282545	0.2263713	0.7186495	0.6645312	0.0259214	0.5935461	0.2811867	0.4524524	0.3731858	0.5470947	0.7115299	0.4692840	0.0535593	0.2717462	0.3215310	0.1605173	0.0686377	0.0743198	0.7430802	0.6865706	0.6674500	0.6282993	0.1602159	0.3800954	0.7554350	0.4645688	0.6908098	0.1664991	0.0028780	0.0128687	0.9185339	0.5193442	0.8589039	0.0570377	0.6285010	0.1691928	0.2818493	0.5854153	0.0048206	0.7462272	0.7330479	0.2889825
