"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
150	0.0205025	0.7008491	0.3104788	0.8607234	0.0649426	0.7230643	0.0550196	0.6026669	0.6390311	0.5180054	0.6012585	0.6236892	0.0721625	0.6721170	0.3533678	0.5262548	0.1897687	0.2601296	0.5894915	0.0372026	0.6435329	0.4063774	0.3774211	0.4795802	0.0040340	0.5653505	0.1310835	0.3314675	0.7488922	0.2759256	0.7066104	0.0448136	0.3198708	0.6625652	0.8128306
200	0.0258801	0.6642634	0.3300064	0.6537190	0.0496304	0.6576193	0.0699047	0.8501420	0.6220557	0.4855751	0.6708865	0.5747440	0.0512877	0.9476113	0.4570516	0.6282444	0.1245580	0.2153861	0.6828487	0.0216376	0.7411170	0.2445585	0.2807555	0.5849119	0.0003215	0.4844559	0.1662695	0.2909699	0.6548810	0.3211520	0.7808123	0.0299917	0.3516559	0.6625449	0.6927277
250	0.0711978	0.6919845	0.3073579	0.5805585	0.1466061	0.6107147	0.1132827	0.6554568	0.5570212	0.5068995	0.6856291	0.6968668	0.0428137	0.7280793	0.3490953	0.4742763	0.1969111	0.3748104	0.5006293	0.0422209	0.7442274	0.2180146	0.3892753	0.5591077	0.0020306	0.4909374	0.1003904	0.3151569	0.6603494	0.3475827	0.6327511	0.0344586	0.3396285	0.7030437	0.7896348
300	0.0438437	0.7847199	0.3348294	0.6042448	0.1036179	0.6982254	0.0492152	0.6386249	0.6912797	0.4388765	0.7878590	0.5603234	0.0459495	0.5950762	0.3206935	0.4172299	0.2780261	0.3740700	0.5377335	0.0253293	0.6892539	0.1645933	0.3423719	0.5428872	0.0053086	0.4724106	0.1511285	0.4556251	0.6453895	0.2454676	0.7218856	0.0269579	0.3452907	0.8116556	0.7781771
350	0.0267777	0.8453423	0.3366912	0.7384480	0.0750309	0.7940730	0.0717877	0.7472066	0.7016539	0.4768197	0.6780814	0.5880947	0.0286917	0.6796265	0.2954368	0.4199762	0.2079057	0.3155868	0.5425745	0.0291374	0.6263699	0.1661194	0.2715172	0.5744068	0.0109655	0.4917087	0.1648946	0.3852459	0.6939207	0.2068389	0.8136873	0.0428158	0.2622107	0.6621195	0.6731838
400	0.0796908	0.7574355	0.3551359	0.6344256	0.0851056	0.6963063	0.0784914	0.6460395	0.6711043	0.5876162	0.7065284	0.5554093	0.0291187	0.7322018	0.4022383	0.4550725	0.1774514	0.2542661	0.5924354	0.0211678	0.5908293	0.1844426	0.4639521	0.5870359	0.0125674	0.4934465	0.1280138	0.3340974	0.6716475	0.2056943	0.7837599	0.0564718	0.3376890	0.7305573	0.7408641
450	0.0578628	0.6547370	0.2078628	0.5995373	0.1114414	0.6530887	0.0412154	0.8002580	0.6347277	0.5566604	0.7461340	0.7040862	0.0566577	0.6117970	0.4483627	0.3661279	0.2826722	0.2364632	0.5803754	0.0262009	0.5822755	0.2587928	0.3140744	0.5746480	0.0090031	0.5524048	0.1694148	0.3122955	0.5745139	0.2322109	0.6366547	0.0477046	0.3320925	0.7094536	0.7533546
500	0.0142212	0.8189734	0.2844730	0.5534113	0.1194548	0.6901255	0.0547599	0.6978147	0.6582429	0.6463403	0.7018359	0.7146663	0.0439943	0.7637511	0.4266282	0.3380485	0.2778944	0.2218992	0.4875868	0.0780935	0.6896144	0.1854956	0.3462878	0.5611398	0.0050706	0.5289335	0.1257191	0.3308058	0.8162760	0.2239296	0.8399171	0.0380435	0.3585983	0.6329114	0.7228021
550	0.0181327	0.2368979	0.6004371	0.6821316	0.0714105	0.7516709	0.0409812	0.7659040	0.7201377	0.1874517	0.7191630	0.5098700	0.0402883	0.7357660	0.3552127	0.3599200	0.1521438	0.6442437	0.8525654	0.0108140	0.7034416	0.2615928	0.5665532	0.5529070	0.0053312	0.5346355	0.1478289	0.2975740	0.2101097	0.2333094	0.8396694	0.0277208	0.3681176	0.7485088	0.6425238
600	0.0393525	0.0766724	0.7527257	0.6154393	0.1152270	0.8433304	0.0197869	0.6781460	0.6861832	0.1467045	0.7860484	0.5369495	0.0297699	0.7237861	0.4002512	0.4396705	0.1753754	0.5822007	0.6884935	0.0081215	0.7122447	0.2516118	0.7335112	0.4928893	0.0008208	0.4761927	0.1466103	0.3404114	0.0500840	0.3051456	0.7206453	0.0264240	0.3900428	0.6605728	0.7443765
650	0.0217617	0.0822397	0.7136510	0.5545193	0.0969902	0.8314827	0.0418304	0.6936385	0.6767586	0.0502411	0.7078213	0.4112177	0.0591608	0.7540547	0.3993270	0.4146232	0.2005466	0.6179247	0.7456869	0.0029450	0.6503912	0.2723226	0.7241743	0.5684168	0.0071275	0.4283343	0.1037276	0.3725115	0.0073385	0.2807304	0.6718818	0.0341931	0.2825954	0.6765080	0.7153069
700	0.0455020	0.0230730	0.7176819	0.6453260	0.1029467	0.6805219	0.0513456	0.5800410	0.7119396	0.0421504	0.7616738	0.3751663	0.0519658	0.7855030	0.3537761	0.6816591	0.1331550	0.7109351	0.6804991	0.0035398	0.7825442	0.2620884	0.7134933	0.5831266	0.0023744	0.4749035	0.1386031	0.4080131	0.0131583	0.4025645	0.8772864	0.0687935	0.3697006	0.6383587	0.7123592
750	0.0223792	0.0306029	0.7267010	0.6317132	0.0582695	0.6903805	0.0185780	0.6586820	0.5945028	0.0338630	0.5743248	0.4131011	0.0624646	0.7322332	0.4466706	0.5927672	0.1934508	0.7285371	0.7341145	0.0058671	0.8335998	0.3702201	0.7534848	0.5894008	0.0063873	0.4628100	0.1436544	0.4323410	0.0086249	0.4471693	0.7670201	0.0356264	0.3611002	0.6606315	0.7148107
800	0.0089690	0.0184964	0.7921140	0.5536766	0.1148057	0.7938230	0.0477483	0.6218953	0.6936156	0.0238962	0.6167799	0.4265924	0.0752775	0.6772596	0.4439495	0.4568136	0.1594421	0.6023505	0.7089378	0.0045988	0.7429783	0.2787749	0.7075613	0.6189289	0.0355675	0.4245982	0.1613904	0.3802486	0.0116622	0.3948178	0.6677926	0.0245527	0.2975926	0.6974556	0.5281973
850	0.0285476	0.0090965	0.6987058	0.5816809	0.0670611	0.8208241	0.0602147	0.6586148	0.6174533	0.0254999	0.7744914	0.3480301	0.0838406	0.7923292	0.3566204	0.5315213	0.1111538	0.6186690	0.6395369	0.0135163	0.6231264	0.1801315	0.7420217	0.5446895	0.0290289	0.5347006	0.0853602	0.3320585	0.0078323	0.3531671	0.7895477	0.0344487	0.3200034	0.6698545	0.6292967
900	0.0366908	0.0202529	0.8375948	0.5691182	0.1267455	0.6046852	0.0557669	0.6205406	0.6436035	0.0623894	0.6361374	0.4206261	0.0816975	0.6581005	0.4685586	0.6694775	0.1805558	0.6089258	0.7415711	0.0017616	0.7228722	0.2519336	0.5955355	0.7061865	0.0109076	0.4983595	0.1785741	0.3534758	0.0044354	0.3560259	0.6516213	0.0518556	0.3003424	0.7265360	0.5955699
950	0.0241110	0.0129951	0.6754240	0.6151756	0.1220279	0.7635944	0.0641348	0.6287450	0.7602255	0.0983744	0.7386733	0.5662108	0.0454010	0.7105865	0.4128263	0.5935239	0.2193686	0.6659374	0.6659695	0.0078379	0.8001486	0.2979661	0.7571669	0.7905063	0.0085336	0.4633220	0.1082504	0.3739438	0.0022962	0.3270251	0.6617734	0.0669012	0.3230953	0.7785951	0.6704723
1000	0.0344641	0.0132519	0.7137925	0.6954902	0.0602699	0.6936742	0.0431012	0.6553222	0.6433328	0.0589203	0.8009877	0.5022491	0.0959626	0.6222488	0.3105304	0.5097658	0.2442214	0.7562210	0.6873570	0.0003854	0.8645799	0.3190393	0.6009596	0.6947468	0.0031063	0.4401078	0.1365094	0.3364644	0.0008008	0.3058316	0.7126990	0.0617089	0.3439269	0.5793784	0.6174550

0	0.0299945	0.0223919	0.9843732	0.6811839	0.1096813	0.6416715	0.0588925	0.7785540	0.7967908	0.0893339	0.7229343	0.5166730	0.0550488	0.7923913	0.4088764	0.4777105	0.2435741	0.7103550	0.5588611	0.0006959	0.6350928	0.3155890	0.6726749	0.6422113	0.0112653	0.4661763	0.1473727	0.3872332	0.0091436	0.2952498	0.7580443	0.0768848	0.3263644	0.7177680	0.6767624
50	0.0210390	0.2506254	0.7899997	0.3028292	0.5296217	0.6181635	0.0205155	0.7195312	0.7546713	0.3371081	0.2818389	0.3429846	0.0341460	0.6733245	0.3945389	0.4004532	0.2169591	0.7611302	0.6333713	0.0189583	0.7586639	0.2803219	0.7458637	0.6459883	0.4877746	0.5419466	0.1528809	0.4692314	0.0097052	0.2691829	0.6874766	0.0321124	0.3140105	0.8294532	0.7689245
100	0.0248776	0.2561957	0.7714505	0.1848014	0.5005595	0.6518153	0.0042166	0.7340576	0.7369617	0.4580505	0.1103307	0.4036263	0.0528156	0.7873966	0.4349305	0.4691908	0.1262833	0.7175500	0.6983897	0.0239738	0.7190199	0.3521530	0.6241879	0.6680500	0.5048841	0.5438244	0.1342393	0.2622028	0.0106577	0.2536717	0.8202856	0.0555514	0.3191530	0.5772285	0.6799795
150	0.0686026	0.3019164	0.6801047	0.1017761	0.5908820	0.6611778	0.0052491	0.7198899	0.6969802	0.5675138	0.0507450	0.5223407	0.0802254	0.7002163	0.5323338	0.5150240	0.1332037	0.5823880	0.6434649	0.0176469	0.7373987	0.4289721	0.6214204	0.7359676	0.5190941	0.6348483	0.1815861	0.3042728	0.0084035	0.3377140	0.7618394	0.0425747	0.3235080	0.7698711	0.6524908
200	0.0329397	0.3473652	0.5894586	0.0785148	0.5671391	0.5814897	0.0016935	0.7176475	0.8332127	0.4343028	0.0457214	0.4247591	0.0761352	0.9211465	0.5164276	0.6199238	0.1569882	0.6125585	0.6881596	0.0331939	0.7476784	0.2552383	0.7228479	0.7389932	0.5330206	0.5999563	0.1180611	0.2724271	0.0024060	0.3696467	0.8060984	0.0424553	0.3538685	0.6479636	0.6507479
250	0.0384767	0.2822525	0.5860814	0.0903144	0.6356888	0.6697130	0.0060845	0.7047646	0.7846177	0.4962950	0.0469218	0.3643547	0.0570471	0.8192852	0.4494221	0.6370256	0.1809070	0.7729283	0.7413655	0.0229759	0.8248768	0.3056924	0.6243722	0.7331309	0.5921908	0.5473667	0.0746443	0.3646103	0.0250435	0.4362331	0.6721865	0.0312112	0.3761202	0.6168879	0.5585520
300	0.0459460	0.3329361	0.6603465	0.0675895	0.5619356	0.6525967	0.0066430	0.5898790	0.6546520	0.4656570	0.0433111	0.5236655	0.0626688	0.5573424	0.4231838	0.4881822	0.1356462	0.6463533	0.6112058	0.0168931	0.7326352	0.2321889	0.6566802	0.5838294	0.5183782	0.6048959	0.1203303	0.2661303	0.0183603	0.3939618	0.8100762	0.0195253	0.3264307	0.6756495	0.6831199
350	0.0332634	0.3903096	0.6427232	0.0575200	0.5961962	0.7037935	0.0230952	0.6771066	0.6270842	0.5048441	0.0563165	0.5324057	0.0336135	0.5627470	0.5100786	0.5417007	0.1515445	0.8330494	0.7452210	0.0219250	0.8053353	0.2377904	0.6928370	0.6697288	0.5197785	0.5756697	0.1253018	0.2462495	0.0043677	0.3295645	0.7721531	0.0347387	0.2783856	0.5335595	0.5724467
400	0.0623409	0.3475219	0.6700312	0.0666758	0.7629399	0.7814352	0.0049580	0.7406400	0.6481680	0.5115346	0.0470430	0.5285180	0.0842139	0.7235582	0.4774865	0.5300779	0.2357309	0.6818813	0.6490121	0.0147651	0.5438180	0.2655326	0.5260457	0.7613230	0.5131634	0.5065335	0.1817685	0.2450503	0.0034340	0.3517079	0.6997185	0.0242134	0.2877374	0.7204479	0.6231964
450	0.0525141	0.4181168	0.6863602	0.0847792	0.6272418	0.6992111	0.0022580	0.6896530	0.8188144	0.4967858	0.0361888	0.6099790	0.0996118	0.6399822	0.4044371	0.4609991	0.1796232	0.6663984	0.7778273	0.0440915	0.7078194	0.2854921	0.6127693	0.6088403	0.4048783	0.6451501	0.1002677	0.3272797	0.0007748	0.3368622	0.7120752	0.0245795	0.3185123	0.6684090	0.7242096
500	0.0196356	0.4077493	0.6804535	0.0613326	0.6823926	0.8784473	0.0023199	0.7077811	0.6313192	0.5855362	0.0353860	0.5144506	0.0490269	0.6817091	0.4004509	0.5276277	0.1417275	0.5225773	0.6077729	0.0401450	0.5954616	0.2482170	0.7348132	0.8125830	0.4783456	0.6715588	0.1263047	0.3028355	0.0026466	0.2664983	0.7113527	0.0267160	0.3415746	0.6958041	0.5778530
550	0.0378976	0.1033869	0.7929601	0.4903566	0.2189027	0.7831485	0.0189927	0.6805694	0.7536927	0.1676194	0.4988669	0.4359377	0.0642506	0.6182633	0.3414363	0.4415305	0.1044665	0.5877511	0.8276976	0.0038756	0.7527464	0.2385536	0.6365043	0.7086678	0.0905325	0.7134903	0.1730183	0.2849099	0.0045418	0.2506061	0.8604777	0.0425080	0.4144296	0.6429685	0.6587097
600	0.0167478	0.0235904	0.6999201	0.5450859	0.1299645	0.7630870	0.0239097	0.7001379	0.8211104	0.0874164	0.6726563	0.4103629	0.0746498	0.7064331	0.3831330	0.5924780	0.1199637	0.6334435	0.6939695	0.0080880	0.6072123	0.1881670	0.6737857	0.7642993	0.0301036	0.4787696	0.1704273	0.3187388	0.0051786	0.3741376	0.7019642	0.0285218	0.2345187	0.6269724	0.6775164
650	0.0234244	0.0263642	0.8662892	0.6705963	0.0557283	0.8470031	0.0218765	0.7203647	0.7577500	0.0757960	0.6965763	0.5222325	0.0761819	0.7592556	0.3935045	0.5786695	0.1401823	0.5737077	0.7368060	0.0070826	0.6560361	0.2816911	0.8174079	0.5863620	0.0038667	0.4503868	0.1426878	0.2980124	0.0108213	0.4275571	0.6591485	0.0455377	0.2470010	0.5954351	0.6493361
700	0.0155739	0.0129457	0.7866596	0.7127620	0.1569948	0.8497270	0.0570878	0.6542678	0.7069548	0.0676290	0.6605132	0.4929401	0.0415465	0.7034391	0.3213401	0.5408416	0.2066056	0.6251672	0.7936420	0.0091443	0.6302343	0.3242970	0.5955908	0.5711962	0.0050745	0.4626978	0.1341526	0.4084509	0.0122837	0.2759688	0.7395368	0.0401303	0.3659120	0.5803937	0.6894433
750	0.0585785	0.0486695	0.6406464	0.6413331	0.1209301	0.6602688	0.0405783	0.6590807	0.7606199	0.0443844	0.7464824	0.4293063	0.0410118	0.7299357	0.3051362	0.5732237	0.1397300	0.6307962	0.7546212	0.0009924	0.7087483	0.3050285	0.7073653	0.6438407	0.0018220	0.4666495	0.1386713	0.4807764	0.0041036	0.2899679	0.9164678	0.0392531	0.3274792	0.7424009	0.6604497
800	0.0380330	0.0097656	0.7500613	0.5660454	0.0991635	0.6914395	0.0806275	0.6440874	0.7660830	0.0319521	0.7001300	0.4467023	0.0571527	0.6388713	0.3448595	0.5700282	0.2223026	0.7692492	0.7435858	0.0054325	0.6763634	0.3085192	0.6944136	0.6712612	0.0074328	0.4217616	0.1828307	0.4171057	0.0112241	0.2386424	0.7447121	0.0324729	0.4070354	0.7415219	0.6485338
850	0.0319101	0.0333428	0.7171505	0.5526448	0.1346915	0.5873865	0.0461531	0.6344592	0.7339586	0.0533003	0.5745626	0.4981842	0.0642814	0.5860224	0.3699384	0.5563673	0.1649025	0.6438306	0.6575255	0.0045800	0.6415711	0.2380175	0.7460276	0.7737312	0.0039304	0.5270327	0.1020437	0.3904984	0.0074084	0.3202933	0.5875497	0.0262915	0.3422045	0.5715656	0.6303303
900	0.0687531	0.0413913	0.7375732	0.5215072	0.0711318	0.6858380	0.0748853	0.8855560	0.6904563	0.0507091	0.7891756	0.4721567	0.0303225	0.7008752	0.3306487	0.5718370	0.1317135	0.6613508	0.7253660	0.0028891	0.7332786	0.2146057	0.6938066	0.8070166	0.0031647	0.4978592	0.1517668	0.2855821	0.0043466	0.2798898	0.8558299	0.0326224	0.3475179	0.6097254	0.7617801
950	0.0203946	0.0187945	0.7638569	0.7243190	0.0944503	0.6431626	0.0773502	0.6809005	0.6954025	0.0480029	0.7972528	0.4594368	0.0290501	0.6583744	0.3876814	0.5002891	0.2302924	0.7614506	0.6309048	0.0035003	0.7553207	0.2623334	0.6295120	0.5952450	0.0009455	0.4897428	0.1284869	0.4135800	0.0081647	0.2832134	0.6808003	0.0522487	0.2760733	0.6271859	0.7717504
1000	0.0224420	0.0097015	0.7755945	0.6747253	0.0736257	0.7106779	0.0451405	0.6506237	0.7278228	0.0779588	0.7685211	0.5123547	0.0421355	0.7004483	0.3291790	0.4875371	0.2117831	0.6869816	0.7178506	0.0026369	0.7205923	0.2828310	0.6197499	0.7366152	0.0035268	0.5655115	0.1259248	0.3263513	0.0046265	0.3683850	0.7379533	0.0396801	0.3799890	0.6272099	0.7249786

0	0.0304419	0.0121643	0.8290679	0.6432143	0.1233413	0.7266584	0.0323764	0.8005016	0.6600831	0.0609567	0.6459968	0.5372541	0.0560240	0.7661053	0.4614612	0.3441439	0.1702877	0.7276213	0.5994800	0.0008037	0.6432552	0.2661936	0.7109401	0.6169078	0.0094542	0.5350396	0.1637652	0.3711794	0.0108659	0.3513758	0.7048372	0.0746318	0.3092519	0.6844682	0.7586088
50	0.0075715	0.0227198	0.6852984	0.5926249	0.0760544	0.7379680	0.0161073	0.4107938	0.6665324	0.0701878	0.2797991	0.3762809	0.0556790	0.8703927	0.4062158	0.3493996	0.1020143	0.6705700	0.8053158	0.0001967	0.8374910	0.2866231	0.8214286	0.6778179	0.1947057	0.4410331	0.1406844	0.4085012	0.0110392	0.3566716	0.9181727	0.0571789	0.4206408	0.6022127	0.6962981
100	0.0003089	0.0098266	0.5738757	0.5864458	0.0826353	0.8924568	0.0113833	0.4304575	0.6370993	0.0880236	0.2911462	0.6176368	0.0856201	0.8369203	0.4110435	0.5206555	0.1323982	0.7094380	0.7956124	0.0030344	0.7941713	0.2858354	0.7380358	0.7312471	0.2495605	0.5364237	0.1565661	0.3921038	0.0093422	0.3580043	0.6614934	0.0248127	0.2810790	0.6925258	0.8130621
150	0.0000109	0.0124429	0.6616245	0.6318839	0.0639372	0.5854336	0.0145223	0.3873000	0.6246561	0.1112024	0.1724173	0.7133533	0.0553766	0.8200964	0.3781309	0.4400122	0.1820074	0.6957928	0.6687323	0.0005283	0.6160756	0.3813464	0.7112759	0.6556184	0.2450048	0.4361924	0.1327026	0.3148112	0.0018270	0.3477567	0.6564766	0.0695134	0.3059954	0.7844167	0.8071929
200	0.0003672	0.0567694	0.6020607	0.5725793	0.1018457	0.8739734	0.0049773	0.5051903	0.7588065	0.0882731	0.2104640	0.5013797	0.0577481	0.6826321	0.4257326	0.5817716	0.1081878	0.5951789	0.5313857	0.0019385	0.7483038	0.3995141	0.7256106	0.7157941	0.3516573	0.4097289	0.1171156	0.4589632	0.0013983	0.5542882	0.6233849	0.0424414	0.3392223	0.6203720	0.7076810
250	0.0005002	0.0218187	0.6412743	0.5587660	0.0596589	0.8018700	0.0091486	0.4457776	0.6868588	0.0807214	0.1284284	0.4363199	0.0467360	0.6258077	0.3489261	0.5449825	0.0595659	0.8057990	0.6698739	0.0054824	0.6473585	0.3232926	0.6688686	0.7968720	0.2107362	0.4873553	0.1405100	0.4430797	0.0131590	0.5172067	0.7325452	0.0927508	0.2997572	0.6867496	0.6849515
300	0.0000626	0.0585088	0.7264714	0.6142036	0.0914436	0.7150954	0.0017706	0.3818615	0.7855828	0.0319728	0.1783653	0.4312981	0.0814611	0.6801482	0.4831804	0.5593200	0.0201108	0.6510119	0.6137077	0.0072843	0.7558004	0.3327310	0.9029539	0.6284880	0.1823316	0.4764249	0.1253405	0.3921456	0.0143830	0.5853324	0.5506784	0.0284962	0.3281074	0.6147635	0.6500162
350	0.0007030	0.0166779	0.7480708	0.5275198	0.0812958	0.8754513	0.0096612	0.4842429	0.7187257	0.0441078	0.1781985	0.4046626	0.0509265	0.6697645	0.3655463	0.5768896	0.0424193	0.6791811	0.6896743	0.0029291	0.7224202	0.2894583	0.6141476	0.6458982	0.2276315	0.6197149	0.1685075	0.3144670	0.0079939	0.5147180	0.6854915	0.0415361	0.3248380	0.7456812	0.6280714
400	0.0026967	0.0162263	0.6844107	0.5914972	0.1001058	0.6745680	0.0185485	0.4161296	0.6522432	0.0667179	0.1325713	0.5377591	0.0327025	0.7254327	0.4511228	0.5556276	0.0311080	0.8253262	0.6306178	0.0009597	0.7064779	0.3912052	0.6241678	0.7276027	0.2678464	0.4985205	0.1438391	0.3801344	0.0078220	0.5637676	0.6815612	0.0126253	0.3457955	0.6407210	0.6861420
450	0.0030573	0.0051307	0.6412079	0.5010502	0.1141881	0.7420685	0.0193789	0.3946911	0.6584678	0.1048798	0.1330090	0.4896399	0.0494682	0.7120008	0.3303544	0.6392230	0.0831919	0.7169652	0.6242587	0.0143289	0.8083601	0.3507042	0.7493984	0.6667608	0.2990634	0.5495781	0.1457996	0.4156451	0.0093565	0.4687734	0.7049018	0.0175017	0.3782846	0.7407316	0.5983904
500	0.0000000	0.0033197	0.6893380	0.5048240	0.0940303	0.7964875	0.0089609	0.5033587	0.6916515	0.0793441	0.1293263	0.5508787	0.0405501	0.7341205	0.2853250	0.5045302	0.0833491	0.6141224	0.6913073	0.0013108	0.6401849	0.3699408	0.7511948	0.6229926	0.2624935	0.5343654	0.1455546	0.3440221	0.0145681	0.4339800	0.7039538	0.0396387	0.3281728	0.6825011	0.6335497
550	0.0293265	0.0200841	0.6850483	0.5221482	0.0873426	0.6548386	0.0343678	0.7341706	0.7919940	0.1061177	0.5902710	0.4834867	0.0496373	0.6601651	0.3325859	0.6905000	0.1717697	0.6174031	0.7408483	0.0000000	0.7670746	0.3886148	0.6995321	0.7401408	0.0604106	0.4917015	0.1648933	0.2820860	0.0040435	0.4283403	0.7343025	0.0264165	0.3248968	0.7061808	0.6280281
600	0.0289357	0.0258456	0.6486001	0.5594906	0.0772375	0.7065937	0.0616300	0.8778941	0.6066005	0.0906103	0.7420740	0.5124763	0.0875784	0.6741034	0.3808116	0.5690546	0.2378258	0.6286195	0.6810393	0.0009960	0.7332628	0.2663549	0.6869749	0.7533331	0.0313318	0.5595918	0.1142263	0.2627118	0.0063777	0.3674369	0.5913508	0.0412195	0.3481578	0.5771615	0.6940324
650	0.0362964	0.0343561	0.6953132	0.5652423	0.0674166	0.7348397	0.0715139	0.7387148	0.7508479	0.0859858	0.8465394	0.5158033	0.0325485	0.6994613	0.4584827	0.4488647	0.1658152	0.6672293	0.7719120	0.0003679	0.5585356	0.2321760	0.6163361	0.6454196	0.0157349	0.4611759	0.1709150	0.4004962	0.0094114	0.3086369	0.6720099	0.0219550	0.3475231	0.7067375	0.7357757
700	0.0408271	0.0196563	0.6765350	0.7013896	0.0549471	0.5948554	0.0614197	0.7431063	0.7087208	0.0616987	0.7625709	0.4835955	0.0627413	0.7132698	0.4140273	0.5315269	0.2058129	0.7445808	0.7255815	0.0005154	0.8549031	0.2498554	0.5601727	0.6811962	0.0058975	0.4830822	0.1268844	0.4532053	0.0035330	0.3056550	0.7024639	0.0340551	0.2592440	0.6452237	0.6614010
750	0.0639452	0.0222094	0.7342213	0.6365161	0.0828568	0.6611991	0.0598933	0.7159738	0.7960862	0.0803198	0.8416583	0.5574378	0.0323955	0.7775091	0.4278403	0.4904973	0.1084063	0.6417947	0.7028479	0.0045766	0.7707284	0.2559057	0.6551122	0.7902501	0.0195733	0.4859861	0.1711017	0.4609654	0.0106946	0.3558174	0.7094621	0.0466875	0.3082292	0.4889613	0.7140846
800	0.0407542	0.0156281	0.6662698	0.7332683	0.0927008	0.7444039	0.0539007	0.7344370	0.6530936	0.0723958	0.6641688	0.5806285	0.0342929	0.6475967	0.3205457	0.6114961	0.1755334	0.7156891	0.6425328	0.0029446	0.6828589	0.2800866	0.7204558	0.7464975	0.0087124	0.3804290	0.1479865	0.3929300	0.0073278	0.3402784	0.7463037	0.0351205	0.3183079	0.6698456	0.7388726
850	0.0322349	0.0114165	0.7733101	0.6578786	0.1187328	0.7072494	0.0620737	0.6557782	0.6909911	0.1704652	0.7928415	0.5960160	0.0675354	0.7359403	0.3569210	0.4753660	0.2562081	0.6766371	0.7309282	0.0015538	0.7613236	0.3203667	0.5960967	0.7167125	0.0059609	0.3950378	0.1631043	0.3634474	0.0100453	0.2498616	0.8346721	0.0421455	0.2723877	0.6487996	0.6497981
900	0.0284743	0.0130667	0.6829601	0.6661876	0.1400501	0.7017624	0.0632652	0.7094102	0.6572555	0.1316226	0.7330213	0.5358460	0.0655571	0.6920056	0.4108786	0.4757409	0.1762242	0.6543594	0.6926034	0.0122610	0.8379248	0.2915806	0.6282524	0.5390905	0.0072291	0.4608936	0.1270484	0.3527004	0.0005196	0.2494981	0.8868206	0.0165523	0.3682572	0.7988929	0.7029907
950	0.0471780	0.0170799	0.6140805	0.5686224	0.0860961	0.6827124	0.0227565	0.7131430	0.7559157	0.0892648	0.8630720	0.4391152	0.0594370	0.6666973	0.3626024	0.6709968	0.1410989	0.7604311	0.6506478	0.0035199	0.6013648	0.2352430	0.7534492	0.7163155	0.0035118	0.5075503	0.1810743	0.3452710	0.0050628	0.2550044	0.6741836	0.0301215	0.4015276	0.6606756	0.6821843
1000	0.0272549	0.0241372	0.6300947	0.6899728	0.0825562	0.7060134	0.0548829	0.7042097	0.7761588	0.0913597	0.5930110	0.5168116	0.0715353	0.6862858	0.3646161	0.4952587	0.1688460	0.7801223	0.7757061	0.0057000	0.6169518	0.2434780	0.6836547	0.6869347	0.0229735	0.4439056	0.1721427	0.3621725	0.0099175	0.3181132	0.6809713	0.0465601	0.3488119	0.6233532	0.7252433

0	0.0317586	0.0205872	0.8263847	0.7286853	0.1778328	0.7016720	0.0241594	0.5711402	0.6668704	0.0548471	0.7905603	0.4553804	0.0254624	0.7210607	0.3480805	0.4577434	0.2315137	0.7268484	0.7165643	0.0010793	0.6866908	0.2771731	0.6681224	0.7412164	0.0021597	0.5002756	0.1963735	0.3570291	0.0056779	0.3187145	0.5790360	0.0513744	0.2860385	0.7839338	0.7957630
50	0.0185365	0.0288786	0.6420342	0.2332836	0.0805088	0.5524778	0.0866244	0.7202957	0.8714128	0.1438124	0.6046498	0.5839603	0.0120231	0.6843108	0.3433810	0.3867332	0.3055373	0.6390581	0.7485484	0.3914952	0.5331583	0.3629179	0.7257514	0.7008487	0.0123124	0.4633832	0.1310065	0.3122025	0.0030636	0.2968816	0.7339403	0.4550823	0.2857670	0.6715726	0.7141234
100	0.0863115	0.0408968	0.7142512	0.1461457	0.0831714	0.7091020	0.0575280	0.6663115	0.6234329	0.2556143	0.7673871	0.6232169	0.0034350	0.5920730	0.4100776	0.2419878	0.5527158	0.7034938	0.8611326	0.4586202	0.5153065	0.4881543	0.6640220	0.6277377	0.0014362	0.4322025	0.1376598	0.3565602	0.0053439	0.1720102	0.7904492	0.4650020	0.2072883	0.6143391	0.6410033
150	0.0359674	0.0415797	0.7663142	0.1864752	0.0911758	0.6136225	0.0240055	0.6909940	0.6619777	0.3655557	0.9289610	0.7070617	0.0016673	0.7082923	0.4053246	0.2805771	0.5183797	0.6666875	0.6594934	0.6447823	0.3274687	0.5734185	0.6229752	0.7074404	0.0036039	0.4027951	0.1350542	0.3516215	0.0083896	0.2052303	0.7131225	0.5221613	0.3234292	0.7148190	0.7098330
200	0.0437238	0.0444353	0.7948291	0.1264396	0.0940880	0.5696536	0.0583548	0.7445657	0.6103651	0.4192669	0.7806672	0.6892662	0.0020054	0.6942990	0.2756305	0.2240104	0.5559670	0.7059594	0.6267854	0.4755147	0.3021849	0.5125691	0.6630959	0.5701711	0.0125026	0.2825887	0.1494152	0.4261831	0.0047709	0.1595571	0.6484132	0.5359146	0.3281039	0.5392323	0.6447120
