"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
300	0.6511114	0.4991287	0.0010636	0.1970988	0.5635296	0.6613282	0.4978619	0.6740567	0.0105588	0.0004235	0.4919528	0.6843496	0.0851664	0.0694921	0.1195334	0.3382985	0.3135360	0.2979082	0.0500429	0.4863449	0.4912498	0.1685607	0.0557823	0.2118462	0.2052356	0.4026838	0.5960257	0.3139845	0.2142273	0.0229871	0.7041200	0.2028367	0.6118269	0.7435118	0.6937205	0.4649276	0.0090781	0.8030440	0.2832497	0.7760933	0.4000320	0.0418208	0.5495004	0.5670180	0.6711013	0.0812450	0.5336871	0.6547606	0.2239306	0.5596699
350	0.6892634	0.5164117	0.0071170	0.1513144	0.7354276	0.6041000	0.3199915	0.6242983	0.0017240	0.0015647	0.5444707	0.7833392	0.1009008	0.0649051	0.1528114	0.3468473	0.3217781	0.3936762	0.0325624	0.5381270	0.6173786	0.1305797	0.0658174	0.4033345	0.2744957	0.3102851	0.5386496	0.2874438	0.2697699	0.0478556	0.6478214	0.1709372	0.7545061	0.6578330	0.5602666	0.3387984	0.0247213	0.7182641	0.3382566	0.6598955	0.3215884	0.1033084	0.5792195	0.7066197	0.5424976	0.1353996	0.5609135	0.6268266	0.2296374	0.6363963
400	0.5988039	0.5841911	0.0175150	0.1565862	0.8340795	0.8413155	0.3649453	0.5679308	0.0148763	0.0012883	0.6208191	0.6161468	0.0932164	0.0469920	0.1473534	0.3667006	0.3393653	0.3837674	0.0588914	0.5987409	0.5206365	0.1895327	0.0850835	0.4402381	0.3397332	0.4370606	0.5769369	0.1922882	0.2433968	0.0091419	0.5858388	0.1461880	0.6628617	0.7174376	0.6352592	0.3709970	0.0394303	0.7395258	0.2810291	0.6245413	0.4365569	0.0383549	0.5001053	0.5675418	0.7555070	0.0809749	0.5450403	0.6915112	0.1830491	0.6744207
450	0.7339201	0.5461638	0.0204404	0.1717593	0.5810015	0.6420320	0.3584846	0.6766981	0.0105738	0.0033147	0.6086174	0.8254954	0.0873021	0.0420712	0.1536265	0.3737483	0.3224025	0.3342336	0.0284153	0.6628141	0.5757692	0.2064334	0.0774934	0.3301494	0.4195774	0.5010029	0.5790971	0.1543142	0.1799700	0.0287374	0.8255491	0.1682674	0.7433437	0.5687713	0.5427623	0.3131117	0.0126280	0.8180173	0.2391786	0.6832878	0.3379527	0.0637024	0.4336378	0.7647676	0.5707086	0.0825801	0.5774198	0.5692310	0.1723961	0.6718737
500	0.7520929	0.5729001	0.0057368	0.1516425	0.5259609	0.7164082	0.4669128	0.7213490	0.0117285	0.0003973	0.4329744	0.8299474	0.1333605	0.0545993	0.1662264	0.4500381	0.3496834	0.2502617	0.0502045	0.6127658	0.5041218	0.1921577	0.0957391	0.3511230	0.3528300	0.4345600	0.5938352	0.2375178	0.1724535	0.0255277	0.6955519	0.1716239	0.7878689	0.5914736	0.5947135	0.4381565	0.0304769	0.7651228	0.2572806	0.6319229	0.3850394	0.0579042	0.4690044	0.7794352	0.5622295	0.0753385	0.5081584	0.6992933	0.2617450	0.6820450
550	0.5720743	0.5528596	0.0047910	0.3840775	0.7264507	0.7530791	0.4291586	0.7081886	0.0057868	0.0013931	0.5732797	0.6751866	0.1440024	0.0359224	0.6017473	0.2765013	0.2895627	0.3268285	0.0804294	0.5177381	0.5239958	0.3413431	0.6370620	0.1013460	0.2661296	0.3164990	0.6371738	0.5141920	0.2498981	0.0494494	0.8209145	0.1847197	0.8007061	0.6090019	0.4311880	0.4179551	0.0324951	0.7555592	0.5147025	0.7574728	0.4892410	0.0645575	0.5457457	0.5869806	0.5805598	0.1359881	0.5474304	0.7315113	0.2052926	0.5689600
600	0.3331625	0.4825249	0.0150928	0.3719270	0.6530913	0.7921786	0.4728830	0.7330299	0.0049193	0.0012002	0.5179908	0.7188554	0.1088396	0.0590042	0.7417185	0.4317124	0.4322460	0.2427414	0.0503408	0.6333784	0.5219958	0.4855515	0.6589252	0.2128616	0.3240745	0.3139300	0.5783187	0.5111730	0.2281708	0.0283922	0.7547096	0.1686199	0.6861367	0.5987622	0.4809400	0.4929541	0.0115582	0.6084554	0.4805741	0.7457715	0.4696166	0.0642845	0.4613696	0.5904930	0.4310137	0.1498941	0.4470276	0.5548079	0.2171132	0.6910542
650	0.1529236	0.4323900	0.0101340	0.5275269	0.7640634	0.6669165	0.3060804	0.6623337	0.0054515	0.0001597	0.6012564	0.6744439	0.1177799	0.0503880	0.6389214	0.4312667	0.4233829	0.2913507	0.0805232	0.5211246	0.6035416	0.5245731	0.7343154	0.2741595	0.3045227	0.3456021	0.6839155	0.5923433	0.1427378	0.0286346	0.7904958	0.1190266	0.7150911	0.6718581	0.4210025	0.3883420	0.0056476	0.6884456	0.4812868	0.7411984	0.3986751	0.1180191	0.5894703	0.6185350	0.4634676	0.2147839	0.4523360	0.6591328	0.2317556	0.7565034
700	0.1381571	0.3458152	0.0101408	0.5427897	0.7490628	0.7396595	0.3224035	0.6844836	0.0032924	0.0024541	0.6041393	0.6217303	0.1264490	0.0465188	0.8147058	0.4155844	0.3335544	0.2796237	0.0679569	0.5075320	0.5351991	0.5893711	0.7156712	0.3902686	0.2938070	0.5282734	0.5429155	0.5605628	0.2533600	0.0193534	0.7451557	0.1448124	0.7418876	0.6735264	0.4448546	0.3838289	0.0141114	0.7252883	0.5212157	0.7558067	0.4135893	0.0968844	0.4486849	0.5141261	0.4853605	0.1560948	0.4462371	0.6665564	0.2415267	0.6492019
750	0.0946624	0.2274891	0.0505310	0.7503287	0.6482223	0.5471079	0.4106068	0.8420897	0.0090842	0.0001674	0.5800787	0.7254488	0.1503672	0.0398123	0.9313793	0.3234836	0.4780572	0.3497475	0.0628750	0.7224945	0.5840914	0.7240292	0.7606773	0.3820987	0.2592631	0.3826542	0.5941777	0.5651045	0.1943423	0.0442498	0.7014613	0.1224911	0.6803567	0.6464498	0.3750216	0.3407001	0.0122601	0.7009561	0.3958147	0.7678307	0.3085883	0.0908025	0.4998254	0.6409355	0.4850925	0.1728310	0.4075012	0.6585414	0.1899035	0.6280595
800	0.1227612	0.1955421	0.1081056	0.6289800	0.7384912	0.3986584	0.2795947	0.7719254	0.0211396	0.0028196	0.5906282	0.5841406	0.1562481	0.0499695	0.6581563	0.3489827	0.3790648	0.3565743	0.0489666	0.6053434	0.5517293	0.6578492	0.7080104	0.3587990	0.2894020	0.5067626	0.7050787	0.5119273	0.1767212	0.0598719	0.7533174	0.1212757	0.6961775	0.7629179	0.3754833	0.4213136	0.0220031	0.7405099	0.3626648	0.5401624	0.3340366	0.0631207	0.5835835	0.5084980	0.4618256	0.1798663	0.5235617	0.5346912	0.2210422	0.7585647
850	0.1462221	0.1805434	0.0560652	0.6794360	0.7073615	0.4430919	0.5540323	0.7439146	0.0088974	0.0020387	0.5407406	0.6855430	0.1225217	0.0632866	0.8102804	0.3976604	0.3653499	0.2463479	0.0558843	0.6374230	0.5919557	0.6497671	0.8132547	0.3939911	0.3693013	0.3626132	0.4467175	0.5427943	0.1811247	0.0558085	0.7870348	0.1424149	0.6300918	0.6120653	0.4222976	0.3332164	0.0232931	0.6789130	0.3983746	0.6466025	0.3671091	0.0468910	0.5207151	0.5561890	0.5903860	0.1959483	0.4975348	0.6413684	0.1794312	0.8329537
900	0.0954206	0.2036652	0.0578034	0.6051100	0.6083310	0.4856803	0.3906213	0.7422324	0.0191601	0.0032961	0.5062908	0.7603545	0.1177795	0.0544580	0.7870208	0.3900312	0.3536832	0.2404903	0.0687641	0.5117799	0.6177837	0.5751504	0.7197126	0.4314087	0.4723933	0.4278130	0.5814035	0.4367852	0.1839557	0.0287747	0.7045431	0.1526546	0.7120423	0.7204417	0.4436161	0.2901987	0.0173919	0.6985759	0.3623335	0.6745614	0.2932428	0.0690237	0.3829024	0.4462930	0.5113196	0.1681316	0.4500402	0.5150401	0.1141075	0.6755711
950	0.0877503	0.1666293	0.1367694	0.7705293	0.8359037	0.2591582	0.4306224	0.6942073	0.0264729	0.0000704	0.5703547	0.7589286	0.1156147	0.0849941	0.6261034	0.4141475	0.3581159	0.2754820	0.0723603	0.5493469	0.6080584	0.5861539	0.8062390	0.2984205	0.3381767	0.3691071	0.5689400	0.5763791	0.2486162	0.0326501	0.6403873	0.1242703	0.7355838	0.6955561	0.3466595	0.3552096	0.0128597	0.7142901	0.4469342	0.8094768	0.3821825	0.0520031	0.4989193	0.5365757	0.4574437	0.1935621	0.4573551	0.6436388	0.1823119	0.5527910
1000	0.0854737	0.1571478	0.1156348	0.7361811	0.8242308	0.2141901	0.4137395	0.8321084	0.0199848	0.0014099	0.4688627	0.7331118	0.0871339	0.1293277	0.6822430	0.4163332	0.3038940	0.3106431	0.0602138	0.6817028	0.6326123	0.5303953	0.7650513	0.4876657	0.4753670	0.4380714	0.4647567	0.6038788	0.2734523	0.0410041	0.7145679	0.2052089	0.7905049	0.6588229	0.4098863	0.4245897	0.0099517	0.6744128	0.3992019	0.6758395	0.3385466	0.0829449	0.7103287	0.5524216	0.5575637	0.1726697	0.5830488	0.5990674	0.1437317	0.6691698

0	0.1355318	0.1149158	0.1638804	0.6966052	0.6426661	0.3111866	0.4414001	0.8225469	0.0455343	0.0015943	0.6340625	0.7124013	0.1105240	0.0616925	0.6639555	0.4520648	0.3731020	0.2762110	0.0658830	0.5224751	0.5745499	0.6994673	0.8315703	0.2833255	0.3371077	0.3964080	0.6275642	0.5168357	0.2016029	0.0262429	0.8007170	0.1104872	0.6473021	0.6601810	0.3387034	0.3912532	0.0255907	0.8066556	0.4289865	0.6081894	0.3417904	0.0833231	0.5466398	0.5871663	0.4363344	0.2331373	0.4313725	0.8010261	0.1359848	0.6824765
50	0.0461228	0.1208989	0.1222863	0.6425947	0.6666199	0.2351553	0.3088845	0.6660639	0.0306670	0.3896707	0.6660570	0.4412595	0.0493700	0.1808988	0.6670719	0.3743492	0.3158350	0.1773260	0.0322064	0.5690205	0.4298403	0.5317677	0.7757989	0.4231794	0.3305036	0.5842806	0.6025572	0.6012794	0.1931595	0.3424616	0.7002084	0.3195104	0.7508748	0.5718883	0.3429594	0.6233405	0.4492226	0.7384909	0.3634282	0.4380411	0.1216450	0.1760226	0.5561393	0.4389735	0.4807098	0.3345514	0.4265058	0.7371312	0.1034805	0.6715480
100	0.0280734	0.1049606	0.2525203	0.7056181	0.7676250	0.1282498	0.1929629	0.7895729	0.0904024	0.4769612	0.6491027	0.3351440	0.0110836	0.3183124	0.6505607	0.4614942	0.2613590	0.1438024	0.0528826	0.6834000	0.4356619	0.4497804	0.7750246	0.4848732	0.5036499	0.4972373	0.4434695	0.5758579	0.1779760	0.5806696	0.6192947	0.2830837	0.7537381	0.7429800	0.3227874	0.6643076	0.6787510	0.6349532	0.3622240	0.2654907	0.0656055	0.1925850	0.3009283	0.4742657	0.5094922	0.3592498	0.4103915	0.7008496	0.1010245	0.7307010
150	0.0297681	0.1215762	0.2897206	0.7871914	0.6308374	0.0558199	0.2193216	0.6294538	0.1338352	0.5250391	0.6961222	0.2839405	0.0076657	0.3200465	0.7378605	0.4229610	0.3167715	0.0915128	0.0475575	0.7647654	0.4005011	0.4273024	0.7034507	0.5101508	0.4080036	0.4185469	0.3698803	0.4988509	0.1239686	0.6511404	0.8540443	0.4548898	0.6574094	0.5593297	0.3533443	0.5204277	0.6592382	0.7892265	0.3356279	0.3003449	0.0433565	0.1823205	0.1636616	0.3948847	0.3809169	0.2314315	0.3615067	0.6048608	0.1373613	0.7836367
200	0.0475177	0.0676008	0.4758446	0.7233185	0.6962198	0.0727525	0.0876509	0.8443401	0.2127858	0.5726234	0.7491701	0.2971633	0.0026381	0.3161480	0.6798453	0.2923069	0.4006634	0.1267337	0.0662894	0.7595745	0.4017942	0.4438997	0.6880788	0.5625352	0.4511134	0.6039287	0.3261539	0.4577794	0.0667649	0.6658290	0.7808058	0.4731856	0.7441812	0.8353060	0.4283308	0.4551223	0.5690469	0.6334142	0.3988294	0.3195214	0.0352167	0.2294631	0.1030354	0.3917236	0.4142331	0.3238907	0.3271706	0.7498591	0.0800373	0.6978600
250	0.0149759	0.0872382	0.5497451	0.6767654	0.6028414	0.0220279	0.0498988	0.6236011	0.2973928	0.5620148	0.6279429	0.2505757	0.0017575	0.4200415	0.7269679	0.2273197	0.2551721	0.1040814	0.0898094	0.7220049	0.5734387	0.4342279	0.6408747	0.5656855	0.5160438	0.4837253	0.4990336	0.5082760	0.0726075	0.7227261	0.6424493	0.3832615	0.7459895	0.5527937	0.3904176	0.6063870	0.5825792	0.6999172	0.3203279	0.2330861	0.0128535	0.1929246	0.0295907	0.3990417	0.4090617	0.2686825	0.2514172	0.8324393	0.0533041	0.7505773
300	0.0236680	0.0914063	0.5971684	0.7478769	0.6825621	0.0489796	0.0648778	0.8130449	0.4120360	0.6527922	0.6834499	0.2665440	0.0025862	0.4074042	0.6920444	0.1521407	0.2806315	0.1800665	0.0534732	0.8651131	0.4412102	0.4242336	0.7234021	0.6026717	0.4418957	0.4734663	0.4555761	0.5238773	0.0419673	0.5404047	0.6861761	0.3549441	0.6881902	0.7163769	0.3491268	0.5150875	0.6222216	0.8106914	0.2402177	0.2436977	0.0043543	0.2079825	0.0080739	0.4355953	0.5059838	0.2719619	0.1859622	0.6967141	0.0233239	0.7879862
350	0.0227889	0.0846053	0.4979518	0.6683407	0.6782660	0.0603460	0.0258321	0.8216585	0.3768360	0.6205937	0.7356194	0.3191671	0.0005842	0.4892038	0.7448820	0.1354802	0.4311139	0.3566873	0.0448967	0.7834183	0.3899516	0.5972569	0.6083239	0.6107956	0.4184468	0.4404601	0.4069201	0.3956543	0.0154053	0.6171809	0.6656471	0.4628571	0.6499244	0.6538691	0.3578081	0.4589873	0.5452814	0.5164313	0.2611299	0.2114908	0.0078126	0.2193068	0.0181107	0.2801653	0.3375751	0.3205683	0.1297905	0.6829416	0.0064327	0.6802072
400	0.0088219	0.1062513	0.6053985	0.6979136	0.6867814	0.0451052	0.0580865	0.7158944	0.3826269	0.7248249	0.7483531	0.2037730	0.0025067	0.3770191	0.6475892	0.1210049	0.3188209	0.3202923	0.0805138	0.7834125	0.4125914	0.5607167	0.6112513	0.5588477	0.4750456	0.4933712	0.3997975	0.4689497	0.0466545	0.6469935	0.6612518	0.4196614	0.6747534	0.5253271	0.2930304	0.6344585	0.6163029	0.7177430	0.2068601	0.4139058	0.0155608	0.2892461	0.0247897	0.2614792	0.2605265	0.3817485	0.1305981	0.7386623	0.0114570	0.7028967
450	0.0049414	0.0592233	0.6640138	0.6406079	0.6388972	0.0422751	0.0560133	0.6935554	0.6192794	0.7019559	0.8020316	0.3110127	0.0035288	0.5504550	0.8129359	0.1221314	0.4026990	0.4262592	0.0566756	0.6769014	0.3248749	0.4594623	0.7816555	0.5376896	0.5026761	0.5658536	0.4907275	0.3279994	0.0154170	0.8021380	0.7232433	0.3232601	0.6820781	0.5919670	0.4215068	0.5896593	0.6360215	0.6493869	0.1099539	0.3447920	0.0255054	0.3247547	0.0182227	0.2132614	0.1863499	0.4779052	0.0671140	0.6532223	0.0027780	0.7314039
500	0.0070978	0.0925792	0.6650430	0.7693171	0.8756411	0.0284641	0.0537743	0.7466610	0.5023946	0.5331949	0.7912514	0.2724579	0.0013310	0.4358116	0.7233093	0.0769932	0.3570621	0.4737995	0.0516268	0.7169280	0.3432371	0.4868999	0.7008103	0.5122874	0.3679578	0.4816494	0.4521095	0.4101848	0.0172935	0.7054553	0.7161983	0.3792001	0.6522202	0.7038144	0.3240851	0.5214444	0.5743190	0.5777611	0.0641786	0.3222873	0.0039032	0.1979542	0.0112480	0.2590287	0.2170564	0.5654035	0.0357358	0.6245288	0.0156183	0.6343772
550	0.0999987	0.0877837	0.5892124	0.7377064	0.8063188	0.0675594	0.3095721	0.7176693	0.3560534	0.4678109	0.7484788	0.5955200	0.1623810	0.3880983	0.4912715	0.0952371	0.4987118	0.5000110	0.0779868	0.6769585	0.4249451	0.6059879	0.8074199	0.4697477	0.3661541	0.5451237	0.4955763	0.4703224	0.0429369	0.2756827	0.8627269	0.2748748	0.7101667	0.5177205	0.3859409	0.2708235	0.1895057	0.7578770	0.0682962	0.5185378	0.0826219	0.1759357	0.0237972	0.0894293	0.1569354	0.5683727	0.0143480	0.6166851	0.0016010	0.8199348
600	0.1159618	0.0505436	0.5241654	0.8916847	0.6901916	0.1489665	0.2985186	0.8562467	0.2425677	0.3659193	0.7029348	0.6966995	0.1000605	0.3002284	0.5508610	0.1910931	0.4626442	0.5981272	0.0809539	0.6970888	0.4968083	0.6046116	0.6123798	0.4268110	0.4535060	0.3687378	0.4985158	0.5051130	0.1070110	0.1147724	0.6352944	0.3325611	0.8016703	0.6171043	0.3371186	0.4239481	0.0230364	0.8368430	0.2083020	0.6296482	0.0845534	0.2171443	0.1947938	0.0904333	0.0710940	0.6826693	0.0382358	0.7392617	0.0044648	0.6625168
650	0.1019715	0.0715138	0.3642147	0.7184736	0.7191047	0.1811347	0.3430770	0.8011661	0.0948054	0.1265229	0.5259726	0.7785670	0.0990743	0.2273695	0.6695642	0.2802094	0.3206241	0.6700342	0.0479096	0.5778940	0.3948735	0.6471081	0.7387901	0.4878067	0.3589096	0.3539550	0.5301124	0.4725833	0.1910063	0.0558194	0.6797542	0.3802201	0.7093053	0.7154148	0.4428586	0.3518732	0.0140039	0.6432110	0.3251977	0.8881323	0.0528893	0.2468623	0.4208318	0.0513295	0.0473777	0.8165802	0.2259949	0.7520554	0.0249450	0.6546745
700	0.0878183	0.1107997	0.2704413	0.6331091	0.6570877	0.2982489	0.4633164	0.7730231	0.0392776	0.0212483	0.6465486	0.6385189	0.1759441	0.1977478	0.5424219	0.3503783	0.3249385	0.5236882	0.1018291	0.5521252	0.4573740	0.6987556	0.7940640	0.3712551	0.4361722	0.4139477	0.6272618	0.6237125	0.1800124	0.0492607	0.6021177	0.4882358	0.6946759	0.5858390	0.4165446	0.2810811	0.0214053	0.6439898	0.3802144	0.7191051	0.1501632	0.1868780	0.6030670	0.1229029	0.0306330	0.7209692	0.3144075	0.6745133	0.0130672	0.7166620
750	0.1199354	0.0753725	0.2566752	0.7079445	0.6904072	0.1958380	0.5109307	0.7156158	0.0740544	0.0026123	0.5352322	0.7132454	0.1239309	0.1276341	0.6921504	0.3620032	0.3946513	0.4106185	0.0865311	0.5410524	0.5186291	0.6580556	0.7240934	0.3784717	0.2821361	0.3169701	0.7407859	0.6118543	0.1882952	0.0434636	0.7852452	0.4366140	0.6722712	0.6542679	0.4323787	0.3914072	0.0283658	0.8211271	0.3980797	0.5905185	0.2899070	0.0842228	0.5447746	0.1798877	0.0341513	0.6620689	0.3263869	0.6870516	0.0264066	0.7818238
800	0.0936105	0.0941825	0.2526463	0.7058427	0.8888138	0.2179632	0.4929232	0.6730035	0.0360953	0.0013184	0.6005503	0.7591708	0.0894989	0.0929621	0.7576915	0.3161134	0.2986239	0.4270958	0.0414576	0.5820660	0.5514533	0.5610780	0.8181461	0.4164450	0.2522235	0.3053030	0.6744995	0.7489155	0.2638810	0.0149190	0.8369387	0.4229029	0.7436185	0.7751244	0.3604424	0.3781088	0.0255818	0.8080332	0.2874944	0.7030293	0.1917074	0.1000414	0.5107998	0.1490879	0.1151347	0.7667751	0.3365346	0.7270305	0.0185226	0.6156763
850	0.1063974	0.1140358	0.1563540	0.6104995	0.8407099	0.4080647	0.5012802	0.7214091	0.0404978	0.0005719	0.4666697	0.7132948	0.0860136	0.1307019	0.6995853	0.3844251	0.4110067	0.4853994	0.0329938	0.5444794	0.4725560	0.7221636	0.6993709	0.4839269	0.2502625	0.3490893	0.6330853	0.6181449	0.2559052	0.0221817	0.7896006	0.3687726	0.5818176	0.6379092	0.3317236	0.3256170	0.0226116	0.6968932	0.3245319	0.7236089	0.2542672	0.0837649	0.5487116	0.1819461	0.1446789	0.8678372	0.2866696	0.5976829	0.0643143	0.6192552
900	0.1079536	0.1226978	0.1534182	0.6457247	0.7443511	0.4324080	0.5141832	0.8315181	0.0483152	0.0026788	0.5689926	0.6977493	0.0963946	0.1066164	0.7254123	0.5056707	0.3954002	0.4337384	0.0280035	0.8160958	0.6741341	0.5319416	0.7005186	0.4779183	0.1624401	0.3698100	0.6525364	0.6110761	0.2103473	0.0349015	0.7665949	0.2436783	0.6372804	0.6810234	0.3950946	0.3117169	0.0145101	0.5954853	0.3763880	0.7631224	0.2430204	0.0621691	0.5523756	0.2360633	0.1689390	0.7472879	0.3957679	0.7887037	0.0675617	0.6813536
950	0.0857811	0.1298546	0.0941066	0.7345117	0.6945844	0.5110773	0.4490759	0.7260049	0.0429112	0.0008065	0.6474123	0.6791565	0.1145689	0.0816248	0.8519230	0.3326810	0.3961293	0.4270790	0.0338177	0.5964238	0.6572754	0.6789373	0.7114968	0.3804556	0.1960680	0.4138100	0.8285145	0.7343558	0.1403489	0.0233464	0.7714907	0.2323658	0.7263634	0.7115324	0.3987246	0.2963811	0.0188696	0.7155175	0.3484179	0.7253675	0.3695907	0.1189838	0.3546140	0.2075724	0.1601123	0.5880049	0.4355336	0.7077788	0.0229075	0.7392216
1000	0.1218763	0.1761271	0.1480697	0.6993261	0.5661780	0.2563837	0.4344245	0.6862358	0.0427902	0.0000000	0.6477006	0.7306008	0.1554499	0.1100167	0.7805879	0.4514735	0.3770416	0.3955196	0.0374677	0.6254938	0.6037083	0.6136018	0.6999569	0.3030486	0.3381411	0.4384572	0.5408062	0.5253654	0.1891312	0.0244419	0.7453358	0.2049401	0.6473164	0.7475705	0.3779129	0.3348200	0.0348740	0.6638803	0.3663180	0.7553509	0.3348238	0.0977095	0.4036246	0.2740998	0.2615890	0.5366062	0.3958441	0.7303353	0.0337902	0.7174363

0	0.1310900	0.1146507	0.1684815	0.6702226	0.7167688	0.2388751	0.5200053	0.7387139	0.0508297	0.0021061	0.5768812	0.8315196	0.0840189	0.0750846	0.7904605	0.3781702	0.3321732	0.3639701	0.0810096	0.6825481	0.5400603	0.5701043	0.8980731	0.3227808	0.3246056	0.3990174	0.6144141	0.6386780	0.2338436	0.0275003	0.8133348	0.1182482	0.7517483	0.6170970	0.2866778	0.3419605	0.0053908	0.7422603	0.4248463	0.7053914	0.2902094	0.0841432	0.4221958	0.5568391	0.5037131	0.2656891	0.4086023	0.7598383	0.1223006	0.6903266
50	0.0967365	0.3023368	0.3644563	0.6240919	0.7431258	0.2483686	0.5328620	0.4317188	0.0204053	0.0018488	0.6414072	0.7452518	0.1446323	0.6340615	0.6537151	0.1432167	0.3283457	0.3268531	0.0791865	0.6817486	0.6004235	0.4935835	0.1800654	0.3999611	0.2509989	0.5244969	0.7470227	0.6637074	0.2701699	0.2564868	0.5205052	0.0919052	0.7576764	0.6725439	0.4766624	0.3235638	0.2981744	0.2953956	0.4118389	0.6509375	0.1727413	0.0694949	0.5071383	0.4499007	0.4589366	0.2743236	0.4963298	0.7567721	0.1462808	0.8413462
100	0.1927161	0.4734929	0.2825902	0.8950952	0.6687820	0.3338363	0.6197791	0.3341387	0.0190302	0.0000429	0.6409555	0.6048041	0.1717525	0.5485779	0.5529246	0.0471299	0.2685521	0.3184799	0.0654973	0.5474570	0.5902950	0.2831733	0.1801528	0.1907308	0.3133278	0.3674553	0.7938850	0.5373808	0.1928398	0.3787557	0.5193899	0.1090370	0.6847317	0.7569028	0.3318632	0.3520760	0.3496400	0.3217597	0.3631343	0.6611059	0.1637909	0.0985389	0.5859290	0.3676956	0.3751983	0.2215954	0.4112936	0.6821924	0.1154072	0.6820591
150	0.2714747	0.5636544	0.1877892	0.8839525	0.6577483	0.6674270	0.6190858	0.5143236	0.0078427	0.0007284	0.5934830	0.6921951	0.0691980	0.6255721	0.6397057	0.1063929	0.3619557	0.3371904	0.0538946	0.5506605	0.5817992	0.2340735	0.2020181	0.0768341	0.2475052	0.4215481	0.6406297	0.4794226	0.1817331	0.4196522	0.4745471	0.1401000	0.6671106	0.6275807	0.4592145	0.3194298	0.2948185	0.2333780	0.3748052	0.6991602	0.1037503	0.0691857	0.6081309	0.4172951	0.4117841	0.2693654	0.2814626	0.6852758	0.1203627	0.5773350
200	0.5323376	0.4775499	0.0579760	0.7216663	0.6636120	0.6132507	0.4976297	0.3221268	0.0058197	0.0017812	0.5258134	0.6506520	0.0962073	0.6971422	0.5201001	0.0973293	0.4179872	0.3003979	0.0450782	0.5106936	0.6310211	0.2034288	0.1072752	0.0548571	0.2939259	0.4125665	0.6131919	0.6482233	0.2569360	0.4578556	0.4445103	0.0621442	0.8147124	0.6127438	0.4641620	0.4211950	0.2562888	0.2773147	0.3728618	0.7425697	0.1155955	0.0811318	0.5592510	0.5225907	0.5011070	0.2102925	0.3411699	0.7411390	0.0420029	0.7386522
250	0.5786932	0.5591082	0.0392539	0.6324731	0.6778005	0.7264045	0.3810526	0.3688421	0.0041978	0.0011417	0.6081570	0.7857805	0.1066818	0.7424120	0.6813101	0.0735567	0.3320717	0.4713388	0.0530245	0.4612947	0.6073460	0.1651797	0.1213186	0.0505532	0.3011875	0.3580900	0.7006199	0.5555285	0.1949173	0.4057513	0.5117247	0.1140204	0.7680707	0.6077620	0.4190175	0.3993667	0.3339592	0.2313025	0.4053189	0.7362717	0.1278841	0.0602239	0.6437398	0.4195643	0.4533794	0.1861321	0.3952528	0.6970865	0.0265128	0.7040820
300	0.4173341	0.5149177	0.0194971	0.4279673	0.7656007	0.6320014	0.3627115	0.4592472	0.0005857	0.0016219	0.5961963	0.7696192	0.1111985	0.6951195	0.5640230	0.0723271	0.2566839	0.3963380	0.0786905	0.4296916	0.5250850	0.1655820	0.1062204	0.0233315	0.2997184	0.3358062	0.8455675	0.5560744	0.2181307	0.4471373	0.4286471	0.1152922	0.6122929	0.7388759	0.3904938	0.3613006	0.2494035	0.2980204	0.4069727	0.7542191	0.0997841	0.0623497	0.6352402	0.4213144	0.5962887	0.1900778	0.3893647	0.5793225	0.0714940	0.8025479
350	0.5930257	0.7091200	0.0209802	0.4995335	0.7058400	0.7543534	0.3239656	0.3138627	0.0001389	0.0002052	0.5864060	0.7063389	0.1141672	0.6321765	0.5576525	0.0511618	0.3417668	0.4084223	0.0414878	0.5478762	0.6226459	0.1372950	0.1517647	0.0283116	0.1863110	0.4253726	0.7022215	0.6098653	0.1686704	0.3792908	0.4781895	0.1122898	0.6757225	0.7149596	0.4666521	0.3827076	0.4350875	0.2977614	0.4284561	0.7424388	0.1343864	0.0770854	0.5120762	0.4979905	0.5171518	0.2821249	0.4079473	0.7596955	0.0463437	0.8779117
400	0.6566640	0.7100864	0.0126124	0.4082504	0.6307465	0.7468593	0.4832641	0.4025959	0.0004447	0.0013379	0.5267692	0.7734233	0.1058763	0.6392689	0.6113797	0.0552542	0.3721799	0.4471613	0.0767671	0.4993537	0.5359074	0.2505925	0.1073877	0.0245239	0.3144214	0.3536555	0.6082539	0.5525870	0.2306249	0.4602970	0.4622016	0.0938402	0.7216249	0.7515716	0.4652459	0.3728667	0.2410076	0.2735368	0.4592632	0.6589133	0.1672241	0.0392521	0.5794186	0.4680408	0.4625653	0.2040689	0.3465298	0.6544441	0.0393872	0.8066425
