"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
950	0.6939426	0.0816021	0.4379546	0.3823774	0.2072254	0.4098043	0.3994070	0.0661120	0.6318453	0.2298089	0.5563515	0.6696817	0.4659858	0.3267353	0.6832770	0.2233926	0.3166787	0.4782715	0.2238047	0.7036898	0.1798552	0.0374454	0.6861581	0.3823257	0.0181067	0.0244703	0.1570587	0.5814610	0.5644104	0.6752536	0.6145156	0.6850396	0.1375814	0.6567233	0.5558808	0.3768344	0.3210274	0.5392940	0.4679442	0.3793739	0.0247063	0.2328112	0.2772040	0.7190629	0.6796429	0.0082168	0.1029722	0.5786915	0.4571158	0.5921521	0.2034750	0.6371535	0.0810590	0.5859786	0.4763276	0.1399890	0.4134267	0.5371681	0.7764343	0.6328367	0.5340030	0.8733657	0.3942334	0.2698248	0.2713298	0.4692466	0.3880165	0.1968503	0.7282915	0.1697927	0.1375487	0.1743699	0.1241755	0.3254202	0.4152511	0.1590460	0.0000000	0.5130190	0.4931029	0.1668989	0.3459895	0.2202662	0.4447761	0.1189824	0.3204718	0.6012724	0.2600361	0.4535840	0.6084346	0.5690565	0.3576231	0.4426113	0.6214987	0.6095659	0.6782062	0.6226437	0.3551880	0.7666300	0.6450215	0.6508223
1000	0.7106897	0.0941633	0.4959241	0.3544039	0.2345021	0.4758852	0.5940348	0.0733484	0.5765112	0.1709732	0.5973173	0.6113308	0.4470061	0.3322490	0.6929476	0.1659057	0.3487647	0.3952579	0.2199395	0.7087248	0.1806918	0.0166165	0.7105767	0.3754256	0.0199613	0.0476184	0.1454055	0.6317073	0.4911125	0.7380718	0.5768441	0.6240938	0.1208379	0.7537735	0.4890552	0.3605508	0.3864602	0.4931560	0.4397754	0.3031393	0.0105758	0.2255827	0.2491770	0.7521370	0.6911183	0.0260049	0.1194878	0.5056444	0.4951192	0.5858373	0.2772354	0.6679699	0.0799829	0.5275931	0.5207154	0.1360451	0.3554129	0.4761436	0.6453240	0.5708309	0.5386767	0.7563390	0.4001331	0.1657164	0.2452847	0.5861296	0.3869890	0.2707618	0.7362976	0.1617211	0.1372552	0.1836583	0.1483010	0.4554938	0.3543413	0.1454500	0.0009712	0.4438266	0.5308988	0.2003318	0.2967031	0.2132045	0.5840041	0.1147242	0.4063594	0.6424917	0.2537559	0.5888285	0.6372763	0.5508520	0.4947135	0.4688416	0.5295240	0.8596317	0.6124769	0.7796569	0.3031102	0.7297556	0.6303243	0.6304792

0	0.5504641	0.0996312	0.4866567	0.4145739	0.3708058	0.4826331	0.3856882	0.0660689	0.6293500	0.2260297	0.5604116	0.5969706	0.5490323	0.3190465	0.6769080	0.1891912	0.4283732	0.4583973	0.3081034	0.7726818	0.2063174	0.0439330	0.6139643	0.3000385	0.0279382	0.0442887	0.1598778	0.6733171	0.4938695	0.6866402	0.4506730	0.7239497	0.1379679	0.7238505	0.5147239	0.3090572	0.4583570	0.5995106	0.4658970	0.3003030	0.0153891	0.2299046	0.2385540	0.7195888	0.6429771	0.0171101	0.1575452	0.4955869	0.3781214	0.6492195	0.2055316	0.7204376	0.0813717	0.5213362	0.4886910	0.2195530	0.4378193	0.5203791	0.6352995	0.5509533	0.5497617	0.6258561	0.3160501	0.1724764	0.2562844	0.6433629	0.3789783	0.2834931	0.6375946	0.1971164	0.1412370	0.1489986	0.1430306	0.4553593	0.2818289	0.1958307	0.0051632	0.4376579	0.5682215	0.2613665	0.3558669	0.3201352	0.6253449	0.1371625	0.3367667	0.7505708	0.2104289	0.5723843	0.4848502	0.6962012	0.3751209	0.4452331	0.5570081	0.7120422	0.8227680	0.7895510	0.3153062	0.6806199	0.6967319	0.8392301
50	0.6407139	0.0802325	0.0848425	0.2201676	0.1254154	0.4713375	0.4776768	0.0850266	0.5275199	0.2982141	0.4018154	0.6915970	0.0962074	0.3706982	0.2370994	0.1620380	0.1178821	0.3747172	0.2940476	0.6972420	0.1499504	0.0317253	0.7035441	0.3505055	0.0115470	0.0122772	0.0931769	0.7797388	0.6239874	0.2686904	0.4326599	0.6702282	0.0789675	0.7079370	0.5203870	0.5062881	0.4627092	0.5081594	0.5151313	0.0557571	0.5608012	0.1075799	0.4760073	0.7088874	0.6203986	0.0112997	0.1486709	0.4958655	0.4550766	0.6475879	0.2619861	0.6081466	0.0834380	0.3530664	0.5985972	0.0970982	0.3359214	0.4027892	0.6009790	0.5722503	0.6658818	0.6758006	0.3023635	0.1880358	0.2994088	0.6086834	0.3149178	0.2598670	0.7282521	0.1098366	0.1309668	0.1138378	0.1076714	0.4062080	0.4316198	0.1423226	0.0009683	0.4952161	0.4592603	0.1800803	0.5945769	0.3120220	0.4246199	0.1024006	0.2950437	0.6156886	0.2454755	0.5225219	0.4701916	0.7416170	0.3601812	0.4441243	0.4813601	0.7502486	0.5696093	0.8189002	0.4382949	0.7176959	0.2603893	0.7664501
100	0.3819814	0.1016918	0.0836996	0.0311318	0.0213360	0.5089851	0.4290014	0.0550577	0.6250218	0.2674539	0.4311849	0.7359233	0.0856083	0.4310813	0.1370034	0.1495326	0.0199228	0.5645459	0.4013022	0.6360506	0.1032394	0.0107492	0.6573198	0.4108920	0.0163909	0.0198589	0.1069463	0.8311101	0.6434961	0.1937868	0.3264104	0.6810306	0.1240010	0.7341809	0.2689068	0.3384630	0.4228519	0.5649212	0.3663379	0.0123010	0.6083874	0.0565976	0.5280900	0.6389176	0.7586426	0.0369652	0.1330381	0.4261575	0.5432562	0.6753125	0.1677998	0.7042820	0.0425737	0.2313486	0.5587160	0.1818349	0.3626350	0.2754011	0.5331376	0.5881197	0.7405915	0.7670671	0.3188474	0.2356862	0.3244756	0.5591794	0.2504398	0.2922744	0.6684870	0.0853923	0.1673843	0.0482580	0.1457942	0.4678268	0.3474126	0.1934061	0.0028643	0.4431781	0.5289317	0.2601185	0.4734417	0.2744812	0.5546704	0.1687683	0.2275033	0.8910556	0.2519249	0.4756529	0.4115096	0.5479174	0.3178469	0.5578234	0.4748619	0.7615011	0.5823533	0.6631011	0.4973364	0.7983282	0.2309140	0.7549132
150	0.2017563	0.1026931	0.0954672	0.0149606	0.0114655	0.4919266	0.4204213	0.1314746	0.6809321	0.4283243	0.3275040	0.7114973	0.1103470	0.5098583	0.1605213	0.3106127	0.0435039	0.4822247	0.4201100	0.7199459	0.0819650	0.0240202	0.6241440	0.4029227	0.0181950	0.0342876	0.0711022	0.7814505	0.6152042	0.1701763	0.3651038	0.6858502	0.1083732	0.6270719	0.1795724	0.4507178	0.4786074	0.6231013	0.3978071	0.0002955	0.6776106	0.0299212	0.4336527	0.5387323	0.7514413	0.0242357	0.1003277	0.3741838	0.5523485	0.7130678	0.1430229	0.8305638	0.0146477	0.1959422	0.3484809	0.3039351	0.3353401	0.1579153	0.4996312	0.6025089	0.6398208	0.6341655	0.4150641	0.2457227	0.2796938	0.5111211	0.2057271	0.1921423	0.8095631	0.0458210	0.1162998	0.0476214	0.0677807	0.3212790	0.3608206	0.1125562	0.0001075	0.4378026	0.5236959	0.1921916	0.4788218	0.3557321	0.5906549	0.1131686	0.2764663	0.6829134	0.2514028	0.4061048	0.4987276	0.6626785	0.2780694	0.6381310	0.5658699	0.6214700	0.7193475	0.6370414	0.4776670	0.6205154	0.2527728	0.6078726
200	0.0649004	0.2026083	0.0695349	0.0164168	0.0095316	0.6528320	0.3085700	0.2919353	0.6243714	0.4956227	0.2635324	0.6759595	0.1275133	0.5968400	0.1573366	0.3489319	0.0307128	0.5034736	0.3855663	0.7639240	0.0658479	0.0243477	0.6364752	0.3672994	0.0179198	0.0270309	0.0565845	0.7215436	0.6566174	0.1569476	0.4211872	0.5556736	0.1415459	0.7273058	0.0787698	0.3445626	0.3977880	0.6370505	0.4025615	0.0000029	0.7611757	0.0078477	0.4264949	0.5855798	0.6669604	0.0094973	0.0787314	0.4763815	0.5892125	0.6188753	0.1244790	0.6924807	0.0041870	0.1814228	0.2749248	0.4063869	0.2454189	0.2019509	0.2375738	0.5651313	0.8349394	0.6668147	0.4134938	0.3045702	0.3475297	0.5767691	0.1391269	0.1954234	0.6938084	0.0459087	0.1128612	0.0458200	0.0395872	0.3122053	0.4314574	0.0995982	0.0046407	0.4529470	0.6069195	0.1956679	0.5827106	0.2577127	0.5482455	0.1897604	0.1944889	0.7553421	0.2237832	0.5597733	0.4760103	0.5712006	0.3515986	0.6068540	0.5015077	0.7456862	0.6625390	0.7757025	0.4532400	0.6466567	0.2255013	0.6904673
250	0.0410894	0.2432095	0.0445140	0.0011909	0.0058624	0.4759889	0.2829688	0.4759474	0.6935229	0.6944207	0.3526304	0.5751695	0.1114730	0.7175750	0.1819144	0.3507845	0.0411882	0.4350728	0.2567565	0.7048442	0.0809030	0.0150214	0.7663109	0.4101191	0.0159182	0.0219923	0.1186413	0.6070300	0.5153287	0.2325091	0.3755533	0.7171684	0.1133865	0.7613823	0.0362543	0.4291434	0.4741359	0.6740583	0.3508645	0.0000434	0.7331230	0.0037645	0.5692936	0.5987423	0.6396255	0.0111776	0.1135437	0.5113584	0.6701497	0.6460661	0.0755010	0.7314244	0.0010113	0.2077326	0.2445232	0.3872682	0.2781401	0.1640975	0.2392405	0.5960074	0.7175188	0.6826943	0.4259039	0.2255055	0.2822658	0.5863915	0.1009777	0.1622506	0.6028418	0.0806472	0.1277419	0.0412233	0.0596074	0.3096410	0.3890756	0.0676211	0.0004982	0.4338430	0.5771237	0.1877159	0.6395133	0.2260607	0.4601336	0.2340895	0.2572933	0.6375976	0.2352633	0.3803924	0.4584246	0.6635429	0.4283946	0.6551653	0.5699473	0.6315589	0.5417498	0.7245880	0.5173501	0.6305338	0.1702324	0.6161174
300	0.0193892	0.3868285	0.0851317	0.0030147	0.0284770	0.5831778	0.1906860	0.5450193	0.5947239	0.7698117	0.3252258	0.6438429	0.1053417	0.6467365	0.1457834	0.3563783	0.0376040	0.4782149	0.2188905	0.6575212	0.0805568	0.0322212	0.7203120	0.4225758	0.0099522	0.0228160	0.0552719	0.6793354	0.6084388	0.1369827	0.4060812	0.9112936	0.0823861	0.7190988	0.0648162	0.3592642	0.3867829	0.7267402	0.3800090	0.0024890	0.6714974	0.0060906	0.5613518	0.6452722	0.6289107	0.0245932	0.0763257	0.4688301	0.5691724	0.7535535	0.1123747	0.7257938	0.0036882	0.2994948	0.3093230	0.4313598	0.2602725	0.2112047	0.1988504	0.5571222	0.6032111	0.6756043	0.3766285	0.2486754	0.2937507	0.4944038	0.0662613	0.2124523	0.7147153	0.0426109	0.1834455	0.0481312	0.0835912	0.3221173	0.3815098	0.0648544	0.0004132	0.4463031	0.4869289	0.2240731	0.6189736	0.2572073	0.6004482	0.1353746	0.2565386	0.6400969	0.2222836	0.5048859	0.4448151	0.5006401	0.3269912	0.6168861	0.5921870	0.7338570	0.8009012	0.7924740	0.4925929	0.6607453	0.1988197	0.7030298
350	0.0219394	0.5139933	0.0424616	0.0039763	0.0110711	0.6060586	0.2091440	0.4825037	0.6839225	0.6247536	0.2928955	0.6327317	0.0975751	0.7647045	0.1653142	0.3115359	0.0387123	0.4487144	0.2405732	0.4448708	0.1217506	0.0255621	0.8357782	0.4754152	0.0307157	0.0263682	0.0612089	0.6744357	0.7692693	0.1937903	0.3936025	0.6466422	0.0696346	0.6540243	0.0652214	0.3873900	0.4431838	0.6350570	0.5316812	0.0043862	0.5663734	0.0053335	0.6160882	0.7092659	0.6567881	0.0503956	0.0978992	0.4237349	0.5330564	0.6018082	0.0994332	0.6575546	0.0041947	0.1970025	0.2037917	0.3530852	0.3168557	0.1566856	0.1773468	0.5946904	0.6793811	0.7778100	0.4072305	0.1903695	0.2515288	0.4832005	0.0912909	0.1789034	0.8495170	0.0221852	0.1710141	0.0373207	0.1009308	0.3370330	0.4511503	0.1347646	0.0022259	0.4591376	0.5043719	0.2045728	0.4522262	0.2602424	0.5120805	0.1079859	0.2601794	0.6220074	0.2132141	0.5475813	0.4603030	0.5180731	0.3206729	0.7251607	0.5868254	0.6473112	0.6945956	0.6538773	0.3478295	0.5983012	0.3072941	0.7128591
400	0.0185981	0.4801098	0.0633447	0.0045640	0.0265777	0.5092062	0.2232955	0.5528134	0.6859841	0.8103330	0.4218552	0.6618152	0.1074185	0.7232176	0.2015494	0.3792849	0.0351894	0.4656874	0.2787409	0.2179494	0.0401114	0.0206669	0.7607888	0.3609110	0.0173115	0.0335497	0.0831361	0.6270268	0.6973061	0.1446225	0.4302418	0.6348829	0.1034979	0.6390498	0.0431510	0.5514073	0.4142666	0.5907172	0.3783132	0.0003449	0.6120960	0.0023221	0.6421890	0.5947104	0.6411637	0.0411005	0.0651611	0.5610189	0.7239766	0.7700300	0.1709936	0.6832402	0.0024945	0.1934851	0.3317124	0.4964254	0.2459699	0.1552503	0.2345133	0.5765888	0.8203282	0.7177047	0.4239658	0.3464822	0.2679720	0.6441140	0.0637346	0.2495414	0.5786926	0.0312414	0.1379177	0.0434221	0.0496124	0.3458227	0.3478803	0.1073104	0.0014460	0.3514398	0.5040021	0.2711528	0.5058238	0.2037637	0.4854183	0.1631493	0.2357503	0.7859153	0.2415148	0.5075234	0.4533979	0.6364763	0.3525352	0.6515618	0.5624270	0.6358057	0.5561352	0.5892430	0.4838771	0.6470196	0.2755721	0.7055016
450	0.0041925	0.6268125	0.0833898	0.0069982	0.0466878	0.5027489	0.1999048	0.6267138	0.6452985	0.6172488	0.2943447	0.6311729	0.0985455	0.5807390	0.1836671	0.3421920	0.0329912	0.5215076	0.2362697	0.1230084	0.0553634	0.0266912	0.7096097	0.3892700	0.0130330	0.0250991	0.0544039	0.7251750	0.5374360	0.1793333	0.4613496	0.6357394	0.1384930	0.6718891	0.0365074	0.4087537	0.3045879	0.5858574	0.4117039	0.0001489	0.7796635	0.0028150	0.5796957	0.6420644	0.8298894	0.0741698	0.0435948	0.4277254	0.6228726	0.6423241	0.1666840	0.7346353	0.0000131	0.1771924	0.2602705	0.4305237	0.2885667	0.2056057	0.2069287	0.5803822	0.6408179	0.5746183	0.4232557	0.1893046	0.2500984	0.6606901	0.0812659	0.2697687	0.6843736	0.0269196	0.1752290	0.0260449	0.0569482	0.2734499	0.3808455	0.0816670	0.0054151	0.4663128	0.4926785	0.2066323	0.5323752	0.3463443	0.4483517	0.1699027	0.1918363	0.6461792	0.1569719	0.4089231	0.3853557	0.5222348	0.4683211	0.6659539	0.5907869	0.8490252	0.6435027	0.6513070	0.5653860	0.6357135	0.2463885	0.5895398
500	0.0054676	0.6216909	0.0863383	0.0039246	0.0113019	0.4994019	0.2062355	0.4525799	0.8310964	0.6645792	0.3408013	0.6902636	0.0986445	0.7449434	0.2425380	0.4603924	0.0376445	0.4353020	0.2196766	0.0452297	0.1279532	0.0341388	0.6896410	0.3900008	0.0144963	0.0320908	0.1398525	0.7363815	0.5547482	0.1461775	0.4940737	0.7060515	0.0760300	0.6832713	0.0390870	0.4431673	0.4064444	0.7039076	0.4264967	0.0007106	0.6232770	0.0101551	0.5222054	0.6554499	0.7310739	0.0498765	0.0530088	0.4883577	0.5505012	0.7182048	0.0896573	0.6038383	0.0028691	0.1906470	0.2813250	0.4307999	0.3103266	0.1611611	0.1762690	0.5262374	0.7333878	0.6301492	0.3088323	0.2547230	0.3256446	0.6887210	0.0329963	0.2448158	0.6849025	0.0361271	0.1760870	0.0384683	0.0830847	0.3110741	0.3608030	0.0741400	0.0030218	0.6313313	0.4712021	0.1976745	0.6076234	0.3057661	0.5479978	0.1002324	0.2631982	0.6026215	0.2834947	0.5917666	0.3643167	0.5707837	0.3972003	0.7255304	0.5561408	0.7697465	0.5986940	0.7244768	0.5193890	0.7008205	0.1341634	0.7279726
550	0.4486480	0.5656811	0.4900216	0.0220184	0.4859878	0.5314902	0.1497985	0.4641793	0.5941556	0.8163586	0.6235815	0.7815636	0.5346563	0.5741457	0.6471096	0.2960319	0.4404928	0.3985652	0.1417375	0.2875092	0.1525146	0.0325947	0.6270624	0.3839930	0.0141374	0.0764518	0.0823310	0.7336710	0.4579444	0.5319859	0.5949522	0.8130161	0.0560035	0.7608959	0.2316533	0.3649445	0.4107902	0.4268267	0.5411345	0.2720084	0.1485282	0.0995417	0.3014183	0.5818363	0.8187178	0.0423124	0.1111821	0.4343349	0.4774282	0.6917190	0.1817604	0.6444460	0.0206931	0.3733857	0.4668033	0.2638090	0.3330137	0.2402961	0.3211888	0.5622556	0.7781550	0.7013382	0.3723752	0.2828103	0.2255105	0.6789617	0.1461904	0.1873592	0.6981976	0.1620075	0.2085216	0.1419640	0.1025381	0.3223756	0.4050410	0.0647358	0.0005558	0.4533606	0.6108994	0.2550118	0.3336218	0.2158433	0.5946060	0.0787240	0.3397451	0.7151378	0.2410171	0.4978095	0.4039556	0.6046263	0.3506603	0.4200659	0.5063920	0.6715939	0.5885584	0.6295850	0.3617445	0.5171127	0.6136623	0.6944812
600	0.5773579	0.4005150	0.5863349	0.1155927	0.6037936	0.4125965	0.3085394	0.4162822	0.6340683	0.7460241	0.3515416	0.7019749	0.5105941	0.6550676	0.5940112	0.2614732	0.6784881	0.3925321	0.0861288	0.5422979	0.3376329	0.0267304	0.6278837	0.4344371	0.0367889	0.0172465	0.0964799	0.6930343	0.4759013	0.6590745	0.5213459	0.6169566	0.1083391	0.6350667	0.4517420	0.2841961	0.4268199	0.3461430	0.4204822	0.2664224	0.0094182	0.2146321	0.2784822	0.6965217	0.6864676	0.0198518	0.1499310	0.5441927	0.6507170	0.4224224	0.2580710	0.6542692	0.1195437	0.6644930	0.5072305	0.0795791	0.4293570	0.4665543	0.5828154	0.5627898	0.6389521	0.6802686	0.3837370	0.2276089	0.3162800	0.5473827	0.1529736	0.2847824	0.6088387	0.1372161	0.1419778	0.1490041	0.1259521	0.3191657	0.4769110	0.1664312	0.0004327	0.4483239	0.4707910	0.2281754	0.2981728	0.2783816	0.5153466	0.1102376	0.3269655	0.7074718	0.2211394	0.5786598	0.5387463	0.6236296	0.4405550	0.4855793	0.5252257	0.6365649	0.6535377	0.7184965	0.3172776	0.5463764	0.6559852	0.6786956
650	0.7097246	0.2204171	0.4435253	0.4219901	0.5378596	0.2656589	0.4482654	0.2228111	0.6739299	0.4633228	0.3415664	0.6148110	0.2936989	0.3500524	0.5024328	0.2563665	0.5241126	0.3704199	0.1193935	0.7528741	0.3328198	0.1328127	0.7321286	0.3742280	0.0239654	0.0208467	0.1611147	0.6036241	0.4939416	0.6665726	0.5202287	0.7588124	0.0905080	0.7007371	0.4534347	0.3447099	0.4437297	0.4928315	0.5625438	0.4614567	0.0411167	0.2687075	0.2664110	0.5781645	0.7631260	0.0077042	0.0952109	0.4389175	0.5447089	0.3795152	0.2870846	0.6025934	0.1580581	0.5829818	0.6009439	0.1392919	0.4886180	0.5697008	0.7140654	0.6911435	0.6309772	0.6533187	0.4514370	0.2695388	0.2083163	0.4955867	0.2247777	0.2161723	0.6466932	0.2330347	0.1190412	0.1792680	0.1287602	0.3901035	0.4234687	0.1112483	0.0194036	0.4584958	0.5256261	0.2254284	0.2673597	0.2418930	0.4508820	0.1915475	0.3783640	0.7510625	0.2116098	0.5594065	0.5036113	0.5893837	0.5007686	0.3972656	0.5680173	0.6417142	0.5715636	0.7832774	0.2550888	0.5838042	0.6927196	0.7008160
700	0.7346162	0.1707155	0.5729232	0.5903813	0.3937733	0.3213553	0.4347628	0.1579948	0.6359903	0.3672348	0.5099395	0.3982277	0.3031285	0.2617024	0.5477461	0.1863940	0.3961738	0.4469590	0.1673997	0.7469213	0.4338064	0.1158520	0.7368402	0.3824984	0.0169756	0.0456941	0.1745537	0.6701499	0.5111411	0.6583815	0.4350917	0.6238466	0.0986308	0.6512077	0.6571867	0.2962929	0.3832735	0.5027827	0.5046834	0.3504044	0.0502447	0.3543388	0.2640975	0.6489445	0.6735981	0.0046754	0.1424865	0.5232069	0.5149708	0.4215735	0.2666502	0.6170485	0.1546418	0.6849412	0.6831234	0.0836532	0.5101930	0.5030972	0.7511757	0.5617023	0.5715333	0.6766681	0.4416618	0.2322664	0.2795328	0.4224890	0.3492363	0.2031162	0.6713638	0.1733739	0.1401591	0.1886329	0.1538062	0.3512339	0.3069602	0.1103824	0.0067653	0.3729457	0.4018599	0.2006526	0.4131371	0.1767157	0.4554911	0.1618885	0.4042834	0.5429087	0.1805314	0.5332862	0.4785645	0.5113222	0.3798275	0.4965223	0.5067116	0.5647706	0.5461472	0.7594027	0.3456097	0.7361484	0.7924273	0.7121314
750	0.7764585	0.1579097	0.5392294	0.5598421	0.3319226	0.3450547	0.3875011	0.1272179	0.5990882	0.2921454	0.5456459	0.3942673	0.4032744	0.2562873	0.5959422	0.1766744	0.4927864	0.4445581	0.1775947	0.7098522	0.4189176	0.0908918	0.6171871	0.4363878	0.0329787	0.0153178	0.1482246	0.8860629	0.6082601	0.6114802	0.3522971	0.6498966	0.1140097	0.6703594	0.4246128	0.3889736	0.3724181	0.3956632	0.4789275	0.3486452	0.0659687	0.2451798	0.1698844	0.7159503	0.7936433	0.0029523	0.1427827	0.5303717	0.6386434	0.4101648	0.3269034	0.6684182	0.1578182	0.6243575	0.6279126	0.0647201	0.5683324	0.5337531	0.6183876	0.5084703	0.5729060	0.5852726	0.3675037	0.2517376	0.3255594	0.4582124	0.2650355	0.2519902	0.6717080	0.1840186	0.1932906	0.1733295	0.1652934	0.3574452	0.4380500	0.1507978	0.0044130	0.4751245	0.5172916	0.2087117	0.2273753	0.2398644	0.4541452	0.1585511	0.3069041	0.7988144	0.1940294	0.5071755	0.3301612	0.4703997	0.3479067	0.4628393	0.6235000	0.6343064	0.6615338	0.6145302	0.3371817	0.6604541	0.7227580	0.6823986
800	0.7833868	0.0984710	0.3885285	0.6162604	0.2521306	0.4625058	0.5119676	0.0552181	0.5082705	0.2262383	0.6514570	0.3762484	0.5639342	0.1750272	0.5973500	0.1738486	0.4333847	0.3574996	0.2360953	0.5994904	0.3227632	0.0603305	0.7554091	0.4307699	0.0209458	0.0210293	0.1094430	0.6174315	0.4604123	0.7402858	0.5448525	0.6879216	0.1064061	0.6645614	0.4180438	0.2963081	0.4473192	0.4666157	0.4329355	0.3395636	0.0468532	0.2485298	0.2156390	0.7257332	0.6703845	0.0076442	0.1023350	0.5196236	0.4825720	0.4819470	0.2867116	0.6113743	0.1532017	0.6194294	0.7204723	0.1035417	0.5616734	0.6034168	0.7178714	0.5091009	0.5614921	0.8388582	0.3918079	0.2615780	0.2606074	0.4743231	0.3555560	0.2229988	0.7269997	0.1852962	0.1499513	0.1729625	0.1828441	0.4528563	0.3990336	0.1612352	0.0003538	0.4189882	0.5273735	0.1661796	0.2857475	0.2489548	0.4753547	0.1729271	0.3730197	0.8227408	0.2124959	0.5855605	0.4036711	0.6488077	0.3780655	0.4266384	0.4738003	0.7669649	0.7188421	0.6346896	0.2679046	0.6846572	0.7567866	0.7007730
850	0.7679676	0.0719150	0.5251572	0.3950288	0.2375872	0.4624819	0.4540096	0.0304876	0.6945025	0.2794716	0.6174274	0.6459915	0.4957824	0.2464868	0.7300728	0.1317392	0.2778938	0.4173438	0.2440500	0.6426870	0.3680135	0.0547662	0.6292748	0.4063312	0.0195591	0.0211639	0.0965541	0.6293681	0.5566331	0.7139701	0.5142799	0.6028151	0.1082604	0.7255313	0.6404000	0.3537237	0.4435349	0.5410728	0.4771486	0.3433916	0.0325156	0.1669004	0.2633376	0.6641895	0.7086960	0.0111494	0.0833366	0.4887121	0.4952858	0.5963222	0.3678153	0.6249023	0.1187457	0.5395668	0.7190207	0.1246991	0.4293902	0.5029885	0.6052084	0.4913681	0.5753519	0.8037574	0.4378831	0.2082423	0.2557419	0.5231198	0.3509313	0.1906106	0.6164428	0.1823176	0.1686979	0.2132472	0.2656253	0.3376714	0.3429038	0.1636554	0.0025979	0.6244398	0.5376783	0.2352865	0.3490423	0.2654051	0.5863457	0.1364110	0.3660742	0.6573774	0.1558574	0.4800341	0.3821017	0.5704117	0.4904855	0.4802843	0.6154149	0.7278523	0.7139013	0.6460283	0.4353513	0.6420499	0.6674855	0.7106526
900	0.6798579	0.0895640	0.5528740	0.4841077	0.2874517	0.4411281	0.5552778	0.0488721	0.6119505	0.1871692	0.6436470	0.5590618	0.6281726	0.3916267	0.6433408	0.2033828	0.3029993	0.5154924	0.1944552	0.6779416	0.1912215	0.0256954	0.8140329	0.3668808	0.0392291	0.0161205	0.1414621	0.8859567	0.5478945	0.6869337	0.4149071	0.6647373	0.0710664	0.6041498	0.5135304	0.3523546	0.3974041	0.5267201	0.5442405	0.3923932	0.0049736	0.1986585	0.2506099	0.6856831	0.5653741	0.0448579	0.0964068	0.5342630	0.3553304	0.5080776	0.3058063	0.6604130	0.1665893	0.4761549	0.5721121	0.1098757	0.4896441	0.4863345	0.7891409	0.5099323	0.5896530	0.5613676	0.3042316	0.2108295	0.2804632	0.5476160	0.3189949	0.2701456	0.7480002	0.2285906	0.1919552	0.1839570	0.1415100	0.4358146	0.3181578	0.1472469	0.0005707	0.5102626	0.5716417	0.2651558	0.3252659	0.2386496	0.5695075	0.1815714	0.3834679	0.6272370	0.2132605	0.4471287	0.5732469	0.5004139	0.4703871	0.4234832	0.5314770	0.7173989	0.7559903	0.7241137	0.2959118	0.8089617	0.8000861	0.6378404
950	0.7208297	0.0591554	0.4698285	0.4652083	0.2266536	0.5160076	0.4179805	0.0755827	0.5660533	0.2158389	0.5719941	0.5909406	0.5058500	0.2532758	0.7119905	0.2140546	0.3871275	0.3384006	0.1946750	0.6081835	0.2205237	0.0101927	0.6257138	0.3888487	0.0251229	0.0289578	0.1547511	0.6474606	0.5395656	0.6230774	0.5903866	0.6432261	0.0996283	0.6468881	0.5032444	0.3069129	0.3922832	0.4568045	0.5357736	0.3009192	0.0215272	0.2246246	0.3780399	0.6535670	0.6190722	0.0153385	0.1069717	0.4360238	0.4417881	0.5206432	0.2595861	0.5872334	0.1006538	0.5113477	0.5592553	0.1050297	0.3989909	0.6422967	0.5966426	0.4705356	0.6246708	0.7171717	0.3594655	0.2616012	0.2864989	0.4663085	0.3114220	0.2148789	0.7216125	0.2763075	0.1695757	0.2086031	0.1185184	0.3629281	0.2961079	0.1047338	0.0014045	0.5052683	0.6433640	0.2225818	0.3466976	0.3200727	0.5453299	0.1140185	0.3477461	0.7679404	0.3100121	0.4564711	0.4363692	0.5369568	0.3733716	0.4405452	0.4989326	0.7041825	0.6843978	0.6906199	0.3411233	0.6132487	0.7021101	0.6788063
