"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28
950	0.2624319	0.0564109	0.2807470	0.1723190	0.2710488	0.4511328	0.4511814	0.4552017	0.5734431	0.1950094	0.7059149	0.6483047	0.0048363	0.1830365	0.3071056	0.6903398	0.6410855	0.4246506	0.3427898	0.5603356	0.5196345	0.0740825	0.0487369	0.4659300	0.3080364	0.2240863	0.1608073	0.1502402	0.5573744	0.0095133	0.5821581	0.4389159	0.7045181	0.3331944	0.2553011	0.6654687	0.6093199	0.1859586	0.4146489	0.0248224	0.2729775	0.2669484	0.3089673	0.5673701	0.6354353	0.5713475	0.2837658	0.4334108	0.5591991	0.3793469	0.6314021	0.6953165	0.3549666	0.0599021	0.0652972	0.7588305	0.2034016	0.0048556	0.4532776	0.0087814	0.0350364	0.4674325	0.2804758	0.7068349	0.0969187	0.4798139	0.0304935	0.5846289	0.0002602	0.3953581	0.1416189	0.5820347	0.2771288	0.5721589	0.5230298	0.5984584	0.0594578	0.7316034	0.6280404	0.5038227	0.2682058	0.1521211	0.7502986	0.6414877	0.5852261	0.3414826	0.4879566	0.3237070	0.6380974	0.3127847	0.1264338	0.0918828	0.5361068	0.1430569	0.7171226
1000	0.2123514	0.1708519	0.2008543	0.1597440	0.2685865	0.4195076	0.3555603	0.5118232	0.7122112	0.2170840	0.6186701	0.6363774	0.0148514	0.2065442	0.3070567	0.6376597	0.6110558	0.3026852	0.3276251	0.7804675	0.4673153	0.0599388	0.0834229	0.6871823	0.2351528	0.2685853	0.1946406	0.2083955	0.4669960	0.0086435	0.5910703	0.4729614	0.6476819	0.2694493	0.2660750	0.6217299	0.5782947	0.1871822	0.4641885	0.0394558	0.3217339	0.3661125	0.2932101	0.4496100	0.6005682	0.5656007	0.2936097	0.4193768	0.6093053	0.2460218	0.7027056	0.5312998	0.2667991	0.0611598	0.0989393	0.7262714	0.1240541	0.0077899	0.3442498	0.0122887	0.0792915	0.5863603	0.2401499	0.6089787	0.0870556	0.5219367	0.0254159	0.7805278	0.0027505	0.2903079	0.1455727	0.6827678	0.1973583	0.5657790	0.4453084	0.6318380	0.0300903	0.7159020	0.6389768	0.4480920	0.3072076	0.0848810	0.6775632	0.7027918	0.6174514	0.3215218	0.5228223	0.4396256	0.6208364	0.3143690	0.1149115	0.0845780	0.5259191	0.1415205	0.6334848

0	0.1756164	0.0838986	0.2597207	0.1546292	0.2676656	0.3986853	0.3748252	0.4436614	0.6596449	0.2597154	0.6311509	0.6226522	0.0080176	0.2216648	0.3140080	0.7196344	0.6203762	0.4078820	0.3408308	0.7128005	0.4406067	0.0509149	0.0261205	0.7803282	0.2503767	0.2542521	0.1252499	0.1492229	0.6704466	0.0080948	0.7637672	0.3788817	0.5862484	0.2858660	0.2660670	0.6471980	0.5850285	0.1253354	0.4308833	0.0040170	0.3565777	0.3413576	0.2889020	0.4537437	0.5153634	0.6997409	0.3219536	0.5835102	0.5774274	0.2440384	0.7186815	0.6186679	0.2883528	0.1390023	0.1023262	0.6849035	0.1435653	0.0068470	0.3534163	0.0099763	0.0549882	0.6120122	0.3571601	0.6441578	0.1057915	0.4165936	0.0481910	0.6338118	0.0009445	0.2614816	0.1716820	0.8046463	0.3284101	0.5204518	0.5273462	0.5870941	0.0281754	0.7115773	0.7642462	0.4688185	0.3705752	0.1423732	0.5354700	0.6481933	0.5709503	0.3459660	0.4550262	0.4510875	0.7418100	0.3288917	0.1700309	0.1009105	0.4917127	0.1198981	0.7877573
50	0.2628461	0.0508698	0.2585787	0.2007233	0.2336640	0.4614730	0.2456713	0.3963810	0.2907571	0.1149631	0.7503793	0.6770480	0.0176736	0.2795491	0.2785344	0.5520736	0.6417587	0.4681935	0.4647069	0.6949645	0.4908941	0.0629820	0.0291341	0.5675186	0.1232424	0.2915279	0.1654326	0.3097648	0.5947195	0.0131672	0.5658065	0.3342597	0.5710139	0.2899364	0.2508528	0.5522802	0.4938751	0.1695487	0.3130766	0.0460387	0.3270075	0.3994406	0.2740647	0.4669594	0.5799761	0.5765920	0.2460583	0.6476461	0.5495971	0.4175657	0.6820232	0.6281497	0.2677571	0.0922271	0.1038734	0.6664977	0.1806230	0.0091135	0.2450142	0.0262776	0.0357561	0.2486210	0.3199077	0.2314665	0.7589654	0.4081826	0.0463946	0.8705432	0.1252199	0.2840631	0.0369633	0.7580019	0.2113509	0.6513724	0.4491855	0.7196418	0.0299777	0.4841414	0.7699731	0.2592631	0.3196950	0.1070764	0.6270370	0.5570122	0.5520069	0.3940938	0.3787148	0.1581182	0.6264991	0.3417708	0.1145564	0.1817918	0.7972627	0.0615470	0.7932941
100	0.1229907	0.0400413	0.2648968	0.2217623	0.1974043	0.2966849	0.2287551	0.4894651	0.2413626	0.1375174	0.7164908	0.6863218	0.0295354	0.2143826	0.3209324	0.5971672	0.5372059	0.4672775	0.4289826	0.6696301	0.5976892	0.0253612	0.2170861	0.6369345	0.0619781	0.2889418	0.1393370	0.4434876	0.5670063	0.0012162	0.6180023	0.3225586	0.6097272	0.2167678	0.1886098	0.7187045	0.6788648	0.1855244	0.2637388	0.0050860	0.1671198	0.5250100	0.3293359	0.2594018	0.6475902	0.6431741	0.2452222	0.4504824	0.5533289	0.5535282	0.6704571	0.6600400	0.2034834	0.0757328	0.0586513	0.6319837	0.1027243	0.0313807	0.1561532	0.0094464	0.0638199	0.1265232	0.1474217	0.1203388	0.7091517	0.4659468	0.0505528	0.6745947	0.1918431	0.2858286	0.1343470	0.7562221	0.0526217	0.6988699	0.3107529	0.6859136	0.0447972	0.3299480	0.7204830	0.1445896	0.5526857	0.1706966	0.5195825	0.5295631	0.5505401	0.4211572	0.4144842	0.0898453	0.8327626	0.2641146	0.0955069	0.2467458	0.6513106	0.0847060	0.7225549
150	0.1040522	0.0432437	0.3389648	0.3350595	0.2767007	0.1500668	0.1977200	0.2026957	0.2083063	0.0917859	0.5887746	0.7474306	0.0277224	0.2313335	0.4140942	0.5352444	0.5668960	0.3545318	0.2953240	0.6677540	0.7446026	0.0293652	0.4408718	0.6106124	0.0358565	0.2332140	0.2421447	0.5915356	0.5923471	0.0005051	0.6866799	0.2921063	0.6489502	0.1765980	0.1832755	0.6543749	0.6603685	0.2340302	0.2328666	0.0111066	0.1610435	0.5024516	0.2558961	0.2255788	0.5632762	0.5907982	0.1780805	0.2211060	0.5806045	0.5475919	0.5851141	0.6449857	0.2500882	0.0410832	0.0639914	0.5409428	0.0740456	0.0280639	0.0841786	0.0284154	0.0506982	0.0655761	0.0885414	0.1584571	0.6989864	0.4614613	0.0508075	0.6368480	0.1113693	0.3366478	0.1563246	0.7219601	0.0573423	0.6345664	0.1737928	0.6996675	0.0189270	0.2649007	0.5346734	0.1385184	0.5663869	0.1446536	0.6506730	0.6745773	0.6980160	0.4721342	0.2922353	0.0523933	0.6501517	0.2182964	0.1473133	0.1876573	0.6562459	0.0437188	0.7559706
200	0.0227895	0.0288461	0.6129260	0.5925802	0.3352383	0.0694837	0.1200120	0.2346422	0.2385661	0.1270995	0.6358636	0.6197614	0.0097734	0.2125208	0.3392748	0.5671508	0.6585297	0.3354971	0.2837307	0.6928649	0.5712420	0.0432386	0.7145879	0.7223580	0.0275759	0.3294744	0.2355217	0.7106535	0.6785792	0.0002368	0.6969277	0.2611366	0.5494027	0.1922397	0.0942350	0.6797020	0.6657985	0.1184124	0.3209706	0.0116180	0.0450724	0.4863971	0.3422474	0.1202359	0.5751246	0.7392349	0.1475400	0.2019884	0.5708634	0.6048285	0.5610227	0.5595855	0.2638410	0.0281823	0.0631432	0.6749128	0.0316660	0.0517402	0.0934201	0.0121653	0.0413379	0.0469847	0.0629055	0.0850454	0.6271070	0.4369163	0.0389578	0.5944548	0.1818361	0.3321192	0.2487668	0.6771090	0.0333929	0.4953450	0.1366876	0.6764135	0.0308731	0.2519226	0.3399524	0.0900869	0.8344767	0.2546549	0.6225696	0.7059404	0.6037691	0.3702326	0.3286035	0.0614565	0.6557631	0.1123836	0.0876091	0.2438881	0.7980815	0.0455093	0.5770610
250	0.0244690	0.0633825	0.6008604	0.5918976	0.3206974	0.0727284	0.1566696	0.2328451	0.1940385	0.1468757	0.5147598	0.7028709	0.0042764	0.0571691	0.3089321	0.6019513	0.5825820	0.3990565	0.3369303	0.6752620	0.6897255	0.0664606	0.6549987	0.6584266	0.0397381	0.3401027	0.3132739	0.6445557	0.6953749	0.0007879	0.7666474	0.3428029	0.4951749	0.1451748	0.0816187	0.6882802	0.5935677	0.1789542	0.4097919	0.0095627	0.0487163	0.5386494	0.3705854	0.1312009	0.5074566	0.7443506	0.0638243	0.2797454	0.6471285	0.5854905	0.4746385	0.4294703	0.1519010	0.0486067	0.0866027	0.6463922	0.0511710	0.0997508	0.0813930	0.0298523	0.0397476	0.0608009	0.0678083	0.1529055	0.7491918	0.4225418	0.0354765	0.7204781	0.1161521	0.2932980	0.2843953	0.7313853	0.0249265	0.5230781	0.0705795	0.6501222	0.0398434	0.2883717	0.2167687	0.0902745	0.6990822	0.3296192	0.6670291	0.6109886	0.4639942	0.2963802	0.3183431	0.0276914	0.8356861	0.2937098	0.1312118	0.2112834	0.6763263	0.0620140	0.6114555
300	0.0477752	0.0457576	0.5718110	0.6118925	0.3659287	0.0588055	0.1333154	0.1323152	0.2326394	0.1442722	0.5812285	0.7904907	0.0005612	0.0575783	0.3581668	0.6046843	0.6481782	0.3825898	0.3474833	0.5379088	0.6934998	0.0302576	0.7841854	0.6170541	0.0342198	0.2566761	0.2699806	0.7072216	0.7160691	0.0003266	0.6585018	0.3891241	0.4323151	0.1736659	0.0630174	0.6454927	0.5489848	0.1212474	0.3469552	0.0117515	0.0094593	0.3586986	0.3065634	0.2040565	0.5407449	0.6762763	0.0632071	0.3686265	0.5649726	0.5641605	0.4852962	0.5443786	0.1661415	0.0549376	0.0771942	0.6332261	0.0198108	0.0610023	0.1035334	0.0064872	0.0685026	0.0408881	0.0609256	0.1704317	0.7629353	0.4323352	0.0413159	0.5638884	0.0914175	0.1896151	0.3813264	0.6977272	0.0485705	0.6726159	0.0814701	0.5777648	0.0588292	0.2983566	0.1624284	0.0721284	0.7543450	0.2921493	0.7008432	0.7059796	0.4766088	0.4110934	0.3237208	0.0362785	0.7053664	0.2650165	0.0919108	0.1893233	0.6259143	0.0402235	0.7775339
350	0.0053666	0.0951884	0.7075611	0.8046638	0.3613506	0.0248239	0.1580970	0.1726814	0.1820612	0.1805367	0.7691068	0.8051969	0.0025303	0.0484290	0.3761711	0.6668214	0.4726100	0.3099025	0.3452472	0.6693929	0.7632955	0.0388046	0.7642704	0.6187470	0.0864225	0.2731133	0.4025592	0.5980544	0.6862331	0.0001123	0.6482957	0.3026918	0.4496388	0.1682533	0.0742861	0.6431786	0.4584241	0.1579811	0.2606097	0.0052727	0.0007061	0.5509096	0.3200862	0.1247412	0.5586012	0.7755840	0.0962533	0.2648259	0.4281683	0.5643822	0.5079403	0.4392893	0.2917635	0.0384555	0.1194319	0.6676495	0.0259483	0.0687672	0.1038259	0.0248856	0.0529236	0.1229231	0.0864483	0.1111041	0.6748590	0.4632915	0.0307579	0.5686870	0.1124658	0.2979293	0.3090671	0.7110592	0.0700206	0.5782326	0.0615533	0.6853540	0.0723703	0.3292591	0.0906256	0.0808897	0.5608301	0.2919928	0.5900514	0.6619294	0.5727586	0.4034012	0.3760155	0.0554254	0.6078189	0.2864528	0.0748911	0.1895538	0.5422900	0.0449121	0.5690029
400	0.0183827	0.0280875	0.5549221	0.7224229	0.4499368	0.0567858	0.1217618	0.1581149	0.2564256	0.2753448	0.7475875	0.7551442	0.0074893	0.0151329	0.3038804	0.5894789	0.6201886	0.3129580	0.4244893	0.6698562	0.7030301	0.0322357	0.6150825	0.7102271	0.0509482	0.2474988	0.2100269	0.5949286	0.7106257	0.0011850	0.6392497	0.2520454	0.3338352	0.2019801	0.1005460	0.6590219	0.4581184	0.1275531	0.2928113	0.0036669	0.0041598	0.4628449	0.2638640	0.1818947	0.6476356	0.6935779	0.0984124	0.2631009	0.5000246	0.5729773	0.5484934	0.4069106	0.1813095	0.0410412	0.1338881	0.6332169	0.0117040	0.0770690	0.0934665	0.0155527	0.0771264	0.1678476	0.1085246	0.1263144	0.6706312	0.4312373	0.0394697	0.6121362	0.1971598	0.3629874	0.2812185	0.7016368	0.0693530	0.4870808	0.0607114	0.6816563	0.0385307	0.2719713	0.1238918	0.0500253	0.7319048	0.3038299	0.5572910	0.6727016	0.6699087	0.2923877	0.3562130	0.0486535	0.6314282	0.3115544	0.0632500	0.1379920	0.7361897	0.0535410	0.7752398
450	0.0221087	0.0480823	0.5903052	0.7024329	0.4485277	0.0718814	0.2242668	0.1576800	0.1344455	0.2546771	0.6409233	0.7375043	0.0048024	0.0243547	0.4315331	0.4841652	0.6027766	0.4016180	0.3833526	0.6742715	0.6056802	0.0427303	0.7550398	0.5511472	0.0305854	0.3687088	0.2437520	0.6079138	0.6942940	0.0002189	0.7176164	0.3291198	0.3281687	0.2094808	0.0673125	0.6919534	0.5381437	0.1506142	0.2849928	0.0095488	0.0045790	0.2958571	0.3057812	0.1242819	0.6090408	0.6535289	0.0573273	0.2337459	0.3706219	0.6753793	0.5310745	0.3216595	0.1907455	0.0430529	0.1321318	0.6953682	0.0153995	0.0869256	0.1009594	0.0157529	0.0687136	0.1705654	0.1030999	0.1070502	0.6091951	0.4387165	0.0491455	0.7384417	0.1643669	0.3567168	0.4050539	0.7355820	0.0256321	0.5412881	0.0898280	0.5939816	0.0430607	0.2623753	0.1517757	0.0569716	0.6414739	0.2183479	0.6182081	0.7305602	0.6517164	0.3075064	0.3352849	0.0310512	0.6126922	0.2190031	0.0804659	0.1181004	0.5890794	0.0417383	0.5945208
500	0.0275584	0.0488834	0.5784845	0.6385957	0.4207311	0.0837349	0.2904154	0.1778671	0.1371243	0.4426052	0.5559723	0.6538333	0.0052455	0.0527128	0.3395880	0.6330965	0.6667536	0.3537832	0.3381396	0.6417373	0.6358881	0.0358301	0.7329782	0.5921272	0.0329763	0.3961774	0.1884095	0.5305021	0.6991302	0.0002607	0.7068300	0.3478801	0.4005665	0.1210139	0.0662256	0.6128726	0.5946637	0.1426677	0.3303610	0.0440025	0.0125934	0.4786466	0.2962338	0.1247386	0.5946706	0.6991825	0.0879105	0.2204560	0.5554804	0.6080709	0.6285355	0.3959905	0.2184834	0.0173614	0.1882981	0.7436444	0.0356654	0.1083178	0.1468034	0.0106453	0.0506514	0.2074202	0.1387217	0.1265767	0.4767964	0.4333447	0.0302023	0.6619896	0.1660731	0.3202590	0.3645214	0.6054324	0.0271745	0.5149497	0.0838240	0.6090268	0.0662019	0.2933651	0.1062989	0.0859808	0.6423207	0.2772367	0.6167795	0.6142939	0.6274887	0.3365298	0.3246186	0.0351368	0.7146784	0.1781367	0.0584375	0.1045646	0.7663208	0.0891308	0.6861834
550	0.0861256	0.0365819	0.5611399	0.7959339	0.3839022	0.2109760	0.4546873	0.2135843	0.6189560	0.3499121	0.6812003	0.7314607	0.0017341	0.0862125	0.2848278	0.7938388	0.5251157	0.3323018	0.3079118	0.7614305	0.6934573	0.0359886	0.6283999	0.6078510	0.5915830	0.2830846	0.3006865	0.5009957	0.5522866	0.0140798	0.6206021	0.3211643	0.5598658	0.2247104	0.2187866	0.6783689	0.6331914	0.1066223	0.3846073	0.0032785	0.1218677	0.2355789	0.2719955	0.4699752	0.5252659	0.6018909	0.1451470	0.3896980	0.4468877	0.5371180	0.5812160	0.5120771	0.2995461	0.0448261	0.1697289	0.6919105	0.0903621	0.0407991	0.1356516	0.0276887	0.0698638	0.3916341	0.1633997	0.4523399	0.1331105	0.5937570	0.0663185	0.6082410	0.0201207	0.3463973	0.2469380	0.6106008	0.1015689	0.2920549	0.1734807	0.6361699	0.0579626	0.5919872	0.2104168	0.3524247	0.5340369	0.3079348	0.6947746	0.7567502	0.5198984	0.4350870	0.4144856	0.2294174	0.8033747	0.2019210	0.0886719	0.1618183	0.5534930	0.0864441	0.7220947
600	0.3329405	0.0699649	0.4040522	0.6131410	0.3265148	0.5636554	0.4471771	0.3114725	0.6183446	0.2613148	0.6462169	0.7164160	0.0002088	0.2280312	0.2786451	0.5912968	0.6025779	0.4032538	0.3543225	0.8172735	0.5622759	0.2288838	0.2816079	0.5529692	0.5565195	0.1182718	0.2999117	0.2695192	0.4672416	0.0395316	0.6798980	0.4095788	0.5709690	0.3351249	0.3058121	0.6904495	0.6257793	0.1482475	0.4766692	0.0683229	0.2296996	0.3957902	0.2762021	0.5717430	0.6265893	0.4436146	0.1899360	0.4634158	0.5496388	0.3835015	0.6255050	0.5990321	0.4574774	0.0571733	0.2004249	0.6596687	0.2231031	0.0274957	0.2516180	0.0328271	0.0872744	0.5895382	0.2414110	0.5708651	0.1124268	0.5076504	0.0825446	0.8216342	0.0103449	0.1886508	0.1380180	0.7354436	0.1334498	0.5089103	0.2410669	0.7113740	0.0304267	0.7247379	0.4800292	0.4032045	0.5203132	0.1968956	0.6988772	0.6718753	0.5970190	0.4125177	0.4652397	0.3258601	0.6625301	0.2731128	0.1520681	0.1314405	0.4724287	0.0901464	0.6352515
650	0.3884444	0.0888424	0.2708557	0.2377489	0.3162708	0.4658270	0.3397688	0.4686801	0.6079588	0.2147912	0.7211429	0.5770478	0.0078825	0.2606247	0.3152589	0.6031838	0.5907580	0.5509781	0.4446216	0.7416176	0.4701570	0.2385671	0.1570239	0.5139570	0.1839309	0.1489167	0.1376880	0.1661721	0.4037601	0.0309878	0.6035731	0.4501361	0.6196999	0.2635415	0.3921885	0.5211158	0.5309480	0.3008866	0.4491345	0.0309112	0.2321520	0.3729488	0.3479291	0.5327141	0.6950681	0.4294680	0.3143921	0.5496850	0.5769047	0.3606127	0.7116167	0.5551827	0.3367235	0.0508687	0.1331140	0.6788140	0.2074205	0.0138238	0.3129029	0.0169447	0.0861886	0.6271877	0.2720741	0.6473418	0.1018179	0.4996922	0.0502586	0.6277044	0.0012362	0.2404006	0.1040785	0.7891372	0.1542688	0.5377269	0.3479414	0.7169687	0.0471698	0.5915923	0.6180790	0.4598739	0.3516402	0.1835847	0.6848353	0.6474558	0.5564079	0.4078028	0.5226399	0.3151232	0.7188985	0.2653103	0.2338697	0.2629665	0.3882124	0.1585491	0.5612213
700	0.1990897	0.0896710	0.2217592	0.1024386	0.2617204	0.4935836	0.2201520	0.6340671	0.6452830	0.1956334	0.7082670	0.7825744	0.0274726	0.2948974	0.3272625	0.6898842	0.5615103	0.3561192	0.4329702	0.5408604	0.5757631	0.0757007	0.0733806	0.5563116	0.0977350	0.2314639	0.0854855	0.2423773	0.4678964	0.0187279	0.7176221	0.5463943	0.5405845	0.4250608	0.3171421	0.5927162	0.5055727	0.1654321	0.4161244	0.0151954	0.3097608	0.3778184	0.2577988	0.3980614	0.6616343	0.6178745	0.2423673	0.4141008	0.6310919	0.2762208	0.6225521	0.5536411	0.3418707	0.0988787	0.1867055	0.6058502	0.1366062	0.0086263	0.2717014	0.0227914	0.0780084	0.4639323	0.3590296	0.7632700	0.1000415	0.4887838	0.0570869	0.6699909	0.0013397	0.4290986	0.1365098	0.6401228	0.2341120	0.3812089	0.3603806	0.6513610	0.0467282	0.5430399	0.5955309	0.5663861	0.4491365	0.1669794	0.5766766	0.8040553	0.6832030	0.4664578	0.5370771	0.3583336	0.7261216	0.2898695	0.2120009	0.1578761	0.4275928	0.1224473	0.7476412
750	0.0926917	0.0859275	0.2366662	0.1328210	0.1994063	0.2997102	0.2812599	0.4042847	0.6902732	0.2573233	0.6837498	0.8398813	0.0541194	0.2884085	0.2616608	0.6424897	0.5656881	0.4296271	0.4173899	0.6489824	0.5261036	0.1282329	0.1110387	0.6496055	0.1673665	0.3004679	0.0727975	0.2974595	0.4291277	0.0054254	0.7945001	0.4335018	0.6714709	0.4313871	0.3549480	0.6767910	0.5626509	0.2115750	0.3414419	0.0038102	0.2965714	0.3916628	0.2691534	0.3688057	0.5610993	0.6905592	0.3621166	0.5147860	0.6175829	0.2322621	0.6407869	0.5934387	0.2643837	0.1128922	0.1186405	0.6956926	0.0968509	0.0085623	0.3614060	0.0112565	0.0493405	0.5564606	0.5102857	0.7473123	0.1204130	0.4512257	0.0363696	0.6898215	0.0000343	0.3017018	0.1208320	0.7074324	0.2171096	0.4347688	0.4183253	0.7145420	0.0376242	0.5691694	0.6675194	0.5021522	0.3266273	0.1296343	0.7901905	0.7284090	0.4366678	0.3006093	0.4683022	0.3432456	0.7232286	0.2611256	0.1110897	0.1060718	0.5373486	0.1352927	0.7467528
800	0.2149496	0.0517689	0.2507203	0.2822926	0.2661086	0.2447376	0.5387184	0.4802418	0.6872100	0.2340153	0.6967790	0.6292683	0.0237606	0.2799462	0.3054718	0.6464221	0.5709884	0.3627120	0.2721515	0.5976447	0.5386025	0.0873236	0.0617030	0.5253528	0.5009879	0.1670648	0.1936611	0.1597656	0.5537654	0.0033761	0.5760100	0.3914719	0.6087239	0.2989093	0.2410011	0.6956648	0.5410354	0.1248475	0.2976522	0.0063537	0.2682300	0.2602512	0.2738598	0.4011271	0.6664348	0.7574541	0.2665477	0.5536210	0.6436292	0.3948711	0.6860706	0.6580758	0.3288765	0.0924293	0.0747673	0.7248387	0.1131135	0.0061612	0.2824256	0.0232937	0.0675465	0.4404828	0.3247774	0.6960025	0.1027371	0.5924370	0.0666629	0.6717260	0.0030814	0.3516600	0.1088311	0.5721520	0.2003313	0.4933103	0.3872436	0.7255570	0.0331396	0.5230457	0.6793303	0.4386649	0.3299175	0.1002151	0.6917501	0.5450850	0.4507474	0.3255496	0.4251438	0.3901331	0.7521949	0.3980829	0.1281465	0.1030177	0.4238406	0.1008235	0.7828359
850	0.3326222	0.0715260	0.2743765	0.1997314	0.2690164	0.4865877	0.4507638	0.3968665	0.5705724	0.1877046	0.6853575	0.6333789	0.0272688	0.2140787	0.2044665	0.6464673	0.5286703	0.3369165	0.4510316	0.7805611	0.4528756	0.1618853	0.0342629	0.5427333	0.3183649	0.1629423	0.1877245	0.1669436	0.4111327	0.0071264	0.7092606	0.3120433	0.6328573	0.2822615	0.2349649	0.6630458	0.5485171	0.1356082	0.4088184	0.0260542	0.3005616	0.2889726	0.3390219	0.4402210	0.6327719	0.4492658	0.2682424	0.3830135	0.4947136	0.3517031	0.7888177	0.5561064	0.4034147	0.0922404	0.1068478	0.6904750	0.2293026	0.0112107	0.3156451	0.0172783	0.0671861	0.5039905	0.3156877	0.7386729	0.0938567	0.5095871	0.0325000	0.7716087	0.0003965	0.3631539	0.1215373	0.5902958	0.2492277	0.4419536	0.3771787	0.7594282	0.0251841	0.6886867	0.6049373	0.4737315	0.4227763	0.1406687	0.6583986	0.6228231	0.5879126	0.4452500	0.4643585	0.2957989	0.6800652	0.2922683	0.1982550	0.1240225	0.5809037	0.0617909	0.6461490
900	0.3475626	0.0916518	0.2130430	0.1146168	0.2822333	0.3905709	0.2742209	0.5067364	0.5602066	0.2196065	0.7246887	0.6783599	0.0043879	0.2516550	0.3499305	0.6166886	0.6099762	0.3426661	0.3300043	0.6305246	0.5592180	0.0888195	0.0499677	0.5308349	0.1188400	0.2648193	0.0966820	0.1773172	0.4216979	0.0211935	0.8523675	0.4518139	0.5174373	0.2488564	0.3152133	0.6328961	0.6201082	0.0952263	0.2591267	0.0065117	0.3059212	0.3276944	0.2440362	0.4941745	0.5856542	0.5555717	0.3223488	0.4693101	0.6169831	0.3985836	0.6053441	0.5499298	0.2968629	0.0329856	0.1664248	0.7175443	0.2046326	0.0206148	0.2654608	0.0763965	0.0757350	0.4871478	0.3376322	0.7254714	0.1456078	0.4868255	0.0591125	0.7126140	0.0008413	0.3133676	0.0762331	0.7000972	0.2651177	0.4658515	0.3330649	0.7192957	0.0610701	0.6853254	0.7009682	0.3577168	0.3423779	0.1165334	0.7770989	0.5949040	0.5747480	0.3441190	0.5010545	0.2877104	0.6196480	0.2622843	0.0984087	0.1037365	0.4856635	0.1343438	0.8004372
950	0.1393203	0.0802762	0.2432144	0.1275254	0.2178981	0.3218020	0.3162267	0.5306220	0.7698981	0.1661735	0.7469192	0.6384106	0.0107234	0.2493283	0.3446214	0.6715486	0.5931178	0.3531921	0.4312711	0.7721457	0.5993729	0.0494365	0.0617928	0.5431830	0.2359409	0.2145653	0.1754890	0.2172532	0.6322779	0.0046602	0.7250135	0.4315903	0.5614854	0.3102757	0.2930234	0.5465927	0.5273757	0.1618712	0.3552581	0.0142118	0.2323715	0.3667627	0.3626993	0.3833612	0.5637873	0.6620692	0.2671286	0.4494931	0.5774186	0.4102345	0.5534083	0.7613553	0.3465914	0.0466250	0.1363160	0.7037256	0.1210621	0.0092328	0.2862693	0.0077578	0.0527172	0.3929488	0.3226249	0.7685397	0.1282338	0.3595190	0.0495735	0.6062512	0.0004883	0.3541437	0.1363811	0.6235099	0.1931645	0.5229815	0.4625905	0.6631009	0.0597468	0.6320104	0.6486912	0.4337381	0.4063766	0.1685135	0.6904704	0.5330034	0.5128511	0.3535812	0.3489696	0.3216693	0.5703626	0.3404210	0.1596922	0.0989596	0.5159419	0.1235709	0.6757953
1000	0.2166389	0.0508755	0.2704099	0.3085295	0.2835260	0.3710229	0.4551688	0.6042057	0.7196267	0.2029019	0.6065114	0.7070160	0.0070734	0.2585578	0.3683532	0.6414042	0.5087661	0.3877068	0.3804011	0.7528173	0.6788386	0.0910716	0.0814997	0.6266966	0.4477561	0.2608000	0.1766669	0.1903346	0.5108768	0.0036243	0.6570860	0.4227379	0.5813319	0.3696518	0.2917227	0.6433549	0.4624644	0.1926707	0.3505932	0.0155844	0.2773411	0.2779618	0.2530209	0.3664852	0.5292870	0.5783982	0.3208411	0.3485666	0.6568492	0.3634422	0.8249558	0.5740746	0.4141173	0.0710112	0.1295415	0.7088024	0.1701217	0.0129354	0.3294680	0.0193913	0.0671112	0.6181622	0.3694912	0.7890356	0.1533135	0.3958590	0.0798941	0.6360256	0.0002451	0.3284128	0.0962279	0.5968836	0.2705365	0.5046732	0.4874750	0.6437412	0.0403795	0.6637158	0.7079830	0.4581670	0.3836212	0.1209958	0.7031728	0.7079295	0.6392883	0.4600254	0.4912801	0.3835967	0.6638480	0.3308704	0.1195002	0.1263058	0.5511814	0.0798134	0.7585825

