"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
700	0.6038224	0.0334353	0.2840041	0.3891931	0.0291764	0.4265066	0.0597682	0.2972313	0.0444622	0.7097072	0.5904059	0.4576684	0.2686999	0.6725446	0.6788369	0.6752629	0.6649033	0.3874069	0.3549000	0.7000429	0.0721058	0.6724027	0.5767247	0.7764204	0.1223118	0.1137751	0.2281603	0.2996857	0.6802242	0.5789354	0.4084896	0.0167096	0.1510164	0.0492537	0.2486094	0.1472870	0.7641999	0.6214217	0.2498785	0.4924413	0.0701196	0.4610378	0.0051360	0.2408352	0.3009438	0.1331400	0.2023538	0.1762999	0.5944825	0.4984489	0.4455188	0.4598088	0.5132707	0.5380966	0.3242407	0.6760813	0.4049818	0.4589749	0.5026340	0.4082248	0.0649077	0.7608820	0.1076925	0.2881012	0.4740166	0.0118174	0.3614641	0.1244479	0.6080363	0.5956000	0.5602245	0.5330086	0.5135235	0.5589585	0.0455562	0.5083480	0.0830872	0.3314425	0.6906331	0.6481655
750	0.6168808	0.0501020	0.2969409	0.2996161	0.0109470	0.4166343	0.0565966	0.3327095	0.0362811	0.6915600	0.3682606	0.5812142	0.1650368	0.6583148	0.6449762	0.8582684	0.6290431	0.4030994	0.3176184	0.6533057	0.0856740	0.5555419	0.5533464	0.5687428	0.1945979	0.1289802	0.2075394	0.3221876	0.6907599	0.6235810	0.3350745	0.0134712	0.1837864	0.0440837	0.3087556	0.1589671	0.7335332	0.5609647	0.2538501	0.5195151	0.0597530	0.5216972	0.0151262	0.3664404	0.3094980	0.1920227	0.2086179	0.1723798	0.6035813	0.3967980	0.3310656	0.3880240	0.6302455	0.5580884	0.3689401	0.6599544	0.3652251	0.4076062	0.4399978	0.4269205	0.0520990	0.5812818	0.1006944	0.1951603	0.6137511	0.0165900	0.2693347	0.1342412	0.5930311	0.5642063	0.4537012	0.5921409	0.4871569	0.5011800	0.0679908	0.4548985	0.1141358	0.3428019	0.8348284	0.5265342
800	0.5193363	0.0447496	0.3815988	0.3606076	0.0202770	0.3868202	0.0851469	0.3171998	0.0289149	0.6197051	0.3372776	0.4363842	0.0809564	0.7032687	0.6026975	0.6510504	0.6597049	0.4323579	0.2588299	0.6481185	0.0630380	0.6854914	0.5899944	0.7933992	0.1195174	0.1182241	0.2825634	0.3587259	0.6046791	0.5734935	0.3864899	0.0083294	0.2032134	0.0312176	0.3703096	0.1927854	0.5480229	0.5968858	0.2671123	0.5719961	0.0493380	0.4642147	0.0107383	0.3080709	0.2943926	0.3179081	0.2297426	0.1279434	0.6681469	0.4455187	0.3496772	0.3198761	0.5329769	0.5409290	0.3795196	0.6398089	0.3624899	0.5310737	0.4871133	0.2949696	0.0667835	0.7882630	0.0743670	0.2882754	0.4071293	0.0066545	0.2513916	0.1355826	0.5445319	0.5437384	0.3262195	0.6226688	0.4777110	0.4902387	0.0363956	0.4325675	0.1494700	0.2191649	0.8363099	0.5500451
850	0.5359602	0.0484555	0.3580066	0.3110460	0.0096743	0.4959826	0.0947015	0.2997693	0.0318290	0.6215716	0.4213586	0.5216256	0.0609686	0.5216195	0.5720613	0.7528765	0.8378544	0.4253660	0.3257452	0.6876282	0.0704762	0.6635276	0.5908778	0.6789266	0.2229365	0.1420356	0.2716960	0.3242527	0.7174139	0.7023724	0.3990674	0.0041394	0.1117226	0.0714013	0.3974079	0.2237820	0.5833483	0.6633130	0.3144855	0.4830636	0.0432559	0.4922874	0.0229733	0.4080232	0.3424153	0.3326701	0.2316423	0.1846671	0.5870712	0.3632857	0.4308136	0.2163916	0.6189185	0.5670180	0.2896992	0.5761123	0.3683555	0.5331117	0.5252509	0.2500698	0.0534979	0.6618601	0.0723234	0.2500993	0.4650235	0.0123939	0.1601476	0.2432600	0.6149959	0.5723624	0.5272693	0.5986986	0.4835921	0.3976847	0.0359436	0.3048774	0.3083623	0.1949254	0.5488207	0.6539342
900	0.5692722	0.0377306	0.2486432	0.4370927	0.0152140	0.3504221	0.0860789	0.2996233	0.0439063	0.5805371	0.3712180	0.4836253	0.0623484	0.6652532	0.5785209	0.7536428	0.6968493	0.3258303	0.2938923	0.7597553	0.0664552	0.7106714	0.5886601	0.7087089	0.1975068	0.1731948	0.2528070	0.2987553	0.6083127	0.6645687	0.4269024	0.0273807	0.1918174	0.0424789	0.3569171	0.1698159	0.5877185	0.6329481	0.2573435	0.5571118	0.0608209	0.5499819	0.0090384	0.4269310	0.2838502	0.3251606	0.2377878	0.2027403	0.7773113	0.4951711	0.3879088	0.2646966	0.4751251	0.5988544	0.2931698	0.7214122	0.3419194	0.4457922	0.4132128	0.2838223	0.0505972	0.6382239	0.0955428	0.3063515	0.4553218	0.0120537	0.1942572	0.1299242	0.6433178	0.5326291	0.5620756	0.5358844	0.3542621	0.5051415	0.0298428	0.2642372	0.3578729	0.2213758	0.6988839	0.5677028
950	0.5007423	0.0490439	0.2352048	0.3481098	0.0192326	0.4410224	0.1176361	0.3153847	0.0567401	0.6741974	0.5467427	0.4276100	0.0885140	0.6135362	0.7678963	0.6372283	0.6750313	0.3680963	0.3131531	0.6593086	0.0858259	0.7830635	0.6113237	0.5669969	0.2024566	0.1655650	0.3520753	0.2775565	0.7096703	0.5426453	0.3537245	0.0072998	0.2973861	0.0263661	0.3509554	0.1883994	0.5633964	0.5582351	0.2571706	0.5124811	0.0352089	0.5347176	0.0113891	0.3859429	0.3416105	0.1922344	0.2516296	0.1295319	0.5972676	0.3894988	0.3918723	0.3732241	0.5845238	0.5154118	0.2805556	0.5402213	0.4066458	0.5568869	0.5103849	0.3198464	0.0699214	0.7083311	0.0559531	0.2914342	0.4983693	0.0139393	0.2304043	0.1036213	0.5807520	0.5169343	0.4555680	0.5130459	0.4333905	0.5817469	0.0457763	0.3572595	0.4056974	0.1760465	0.7287454	0.6354688
1000	0.6098727	0.0185106	0.3500413	0.3907244	0.0128901	0.3717109	0.0794219	0.4054330	0.0281542	0.6010686	0.4380792	0.4782987	0.0792504	0.7321616	0.6872699	0.6365447	0.5933192	0.3791108	0.3361002	0.7759087	0.0453123	0.7098217	0.6013849	0.7187637	0.1592445	0.1281576	0.2754249	0.3465380	0.8580123	0.5157768	0.3799821	0.0091470	0.1692970	0.0371390	0.3307655	0.2239584	0.6631067	0.5705139	0.2112520	0.4548688	0.0182061	0.5746988	0.0431880	0.4429944	0.3888094	0.2804462	0.2084490	0.1414593	0.6374385	0.4520934	0.4668797	0.3242002	0.4404380	0.5717388	0.3279756	0.4855832	0.4464417	0.4899116	0.5616081	0.3675982	0.0622512	0.6032365	0.0616757	0.2747361	0.4746179	0.0182211	0.2374648	0.1215958	0.6083978	0.4661189	0.5706583	0.5089726	0.5467557	0.6323335	0.0732924	0.3390225	0.4210898	0.1535849	0.7464077	0.6061294

0	0.4906456	0.0376460	0.2880352	0.2891743	0.0169102	0.4517855	0.0921255	0.2709382	0.0347334	0.6516031	0.4551179	0.4715826	0.1015879	0.6650459	0.6292529	0.6877338	0.7017759	0.4196135	0.2914377	0.6509681	0.0875104	0.7771305	0.5626844	0.6172356	0.2082320	0.1572552	0.1944099	0.3644767	0.6304005	0.6064448	0.3359836	0.0138411	0.2449255	0.0636410	0.2209498	0.2179548	0.7897095	0.5085105	0.2468933	0.5543885	0.0121641	0.5409008	0.0136253	0.4176076	0.4527355	0.3081983	0.2431882	0.1622145	0.7725184	0.4913370	0.3509984	0.2759020	0.4527988	0.5553064	0.3397380	0.6533014	0.4332253	0.4311716	0.4693304	0.2614110	0.0762513	0.6771004	0.0579548	0.2078993	0.4610479	0.0150800	0.2887162	0.0681861	0.5382634	0.5194657	0.4524472	0.5381373	0.4892339	0.6406128	0.0484456	0.3877458	0.3760465	0.1759196	0.6665865	0.5850826
50	0.5829624	0.0188784	0.2110551	0.4488385	0.0086892	0.3029438	0.0474578	0.4573440	0.0400498	0.6222743	0.4372043	0.5350146	0.2295910	0.5715723	0.5370681	0.9092956	0.6663010	0.4335679	0.3730704	0.6922241	0.0801896	0.5754189	0.5593392	0.6309773	0.1632975	0.0741803	0.3261601	0.3649073	0.5454911	0.6880753	0.4709742	0.0036445	0.2393559	0.0412005	0.3556258	0.1499051	0.4778977	0.6435175	0.0426956	0.6183560	0.0135368	0.5179449	0.0140590	0.5112280	0.3666527	0.3401544	0.2348301	0.1684004	0.6358435	0.3636719	0.5738021	0.5457513	0.5854548	0.5814965	0.2838518	0.3866462	0.3916135	0.5192232	0.6001488	0.2295377	0.3266122	0.7474903	0.0266465	0.1451807	0.5901407	0.0112819	0.1168555	0.4378406	0.5122951	0.3996076	0.4891036	0.5326311	0.4655990	0.4818477	0.0690072	0.3692441	0.2607113	0.2270263	0.4099701	0.6791856
100	0.5365496	0.0347037	0.1740203	0.3707612	0.0385812	0.2627876	0.0527440	0.3509693	0.0430811	0.8643792	0.3769519	0.5479153	0.2535219	0.6394291	0.7607659	0.5950141	0.6276669	0.3834398	0.3185570	0.7594890	0.0583543	0.5778415	0.6209391	0.5710913	0.1184047	0.1331042	0.3685248	0.3502116	0.6358441	0.6152580	0.3273021	0.0092190	0.3527405	0.0155301	0.3165287	0.2227168	0.2915029	0.5601692	0.0394230	0.6784763	0.0078008	0.4973079	0.0092298	0.5349697	0.3991792	0.4557102	0.2615158	0.1777401	0.6481971	0.2941107	0.5577851	0.4718160	0.5259850	0.6242478	0.2762998	0.3079138	0.6046745	0.6063540	0.6527977	0.3271890	0.2195451	0.6710045	0.0147161	0.1028087	0.4524957	0.0386911	0.1600846	0.3490015	0.5310262	0.4710305	0.4837555	0.5629263	0.4724075	0.5069462	0.0309339	0.4435792	0.3096120	0.1815868	0.3131873	0.5751404
150	0.5324291	0.0275819	0.3351034	0.3689455	0.0141160	0.3507337	0.0794831	0.2230728	0.0627525	0.6318683	0.2909028	0.6890673	0.2451977	0.7339570	0.5318207	0.6013539	0.6762303	0.3267975	0.2886260	0.6951791	0.0757925	0.6663933	0.5503113	0.5830446	0.1668723	0.2485785	0.3217977	0.3047246	0.5946190	0.6165635	0.4728507	0.0177991	0.3363311	0.0458745	0.3977674	0.2123136	0.2702600	0.5241884	0.0155314	0.8246329	0.0097092	0.5317294	0.0106605	0.4262271	0.4050653	0.5227184	0.2185325	0.1982968	0.5965989	0.3609133	0.4396194	0.4457868	0.3360653	0.6499737	0.2022609	0.2295777	0.5410082	0.4785436	0.5256306	0.3981770	0.2432384	0.7819352	0.0119803	0.1081710	0.4026763	0.0309597	0.2008384	0.4491927	0.4743075	0.4973554	0.4201697	0.5414950	0.4782972	0.4851915	0.0409218	0.4445439	0.2293785	0.2741875	0.4940611	0.6330561
200	0.5764952	0.0337731	0.3140518	0.3388702	0.0119561	0.4608798	0.0869273	0.2725604	0.0380915	0.7182611	0.3602698	0.5881684	0.1861879	0.5395704	0.7171847	0.6908554	0.6771644	0.4876072	0.3899002	0.6645060	0.0401629	0.8899560	0.5515397	0.6826285	0.1965814	0.1145414	0.4054959	0.1906578	0.5162089	0.6523036	0.5491813	0.0064516	0.2687584	0.0380893	0.4271172	0.2290096	0.2906391	0.7895658	0.0513765	0.6491351	0.0055055	0.4668245	0.0237281	0.4341832	0.4079982	0.6467629	0.2862677	0.3192153	0.7111585	0.4709269	0.5468878	0.3459443	0.5697026	0.6151645	0.1447258	0.1643185	0.4710578	0.6388550	0.6430423	0.3764437	0.2762023	0.7399638	0.0018236	0.0690602	0.5254924	0.0740006	0.0802791	0.3831342	0.4254327	0.5802508	0.5063203	0.3598371	0.2706096	0.3551709	0.0429756	0.4012624	0.2013836	0.1961042	0.5548332	0.5936970
250	0.7071352	0.0509106	0.2173112	0.4303829	0.0237163	0.3279212	0.1172398	0.2902854	0.0436468	0.6737028	0.4239369	0.7280228	0.1558006	0.7364346	0.5710922	0.8101475	0.5284170	0.3892253	0.2740683	0.7243428	0.1207376	0.6343604	0.6149767	0.7633826	0.1847217	0.1548840	0.3909355	0.2140051	0.8401639	0.7598290	0.3965861	0.0061952	0.1890793	0.0491574	0.5240558	0.2855005	0.3475622	0.5185129	0.0488852	0.5640133	0.0124509	0.6084337	0.0353345	0.4343728	0.3792055	0.6097242	0.1742914	0.2982118	0.6430973	0.3680318	0.5248079	0.2698858	0.4464033	0.6846675	0.1667721	0.2122184	0.5122486	0.6197864	0.4386567	0.2656033	0.2522046	0.6176507	0.0120360	0.0716934	0.4969470	0.0701685	0.1555840	0.3899546	0.3448797	0.5250777	0.4585362	0.4056746	0.2927890	0.4098943	0.0188341	0.4775211	0.1959963	0.1824342	0.4886888	0.5114095
300	0.6421513	0.0396386	0.3361913	0.4340392	0.0021923	0.3915129	0.1018590	0.3264633	0.0603248	0.6658531	0.3088082	0.6861098	0.1945300	0.6945314	0.6045250	0.6539711	0.5435555	0.4327093	0.2716548	0.7846338	0.1062659	0.5868228	0.5400545	0.6932473	0.1478167	0.1222144	0.3302772	0.2302326	0.5992776	0.6618846	0.4091948	0.0085292	0.2796763	0.0574733	0.4908502	0.2706196	0.3225786	0.5708275	0.0211687	0.5983703	0.0162980	0.5292473	0.0334671	0.4693872	0.5004896	0.6463779	0.1443262	0.2664407	0.7398491	0.3497464	0.5396599	0.3308807	0.4152645	0.5466770	0.0686099	0.2385448	0.5873075	0.6634690	0.4205325	0.3753031	0.3554167	0.7269748	0.0034726	0.0346565	0.3333131	0.1386011	0.0660713	0.5216058	0.3600226	0.4535245	0.3530730	0.3244605	0.2837216	0.4107148	0.0747305	0.5161461	0.1419480	0.2119887	0.4706081	0.4204982
350	0.5426160	0.0529469	0.3394057	0.2859987	0.0199916	0.3716502	0.0590415	0.2644065	0.0289441	0.7785045	0.4187932	0.5949187	0.1315135	0.5280497	0.5935987	0.7351310	0.5814038	0.3151126	0.3303314	0.7258186	0.0624778	0.7166253	0.6134719	0.6323942	0.1327076	0.1125979	0.3821950	0.2180496	0.6529050	0.5863689	0.4911443	0.0018337	0.2858319	0.0558255	0.4773159	0.2712751	0.3124073	0.5272445	0.0484183	0.7250079	0.0060774	0.6369392	0.0276383	0.5144738	0.4704790	0.7042870	0.1906144	0.2900742	0.7310531	0.3758602	0.5892737	0.2278589	0.3300922	0.6105844	0.0906352	0.2443140	0.5710487	0.6839441	0.5149462	0.3031813	0.2831647	0.7806901	0.0010094	0.0507305	0.4893555	0.0833465	0.0507680	0.5566721	0.3337831	0.6013031	0.3886649	0.3895892	0.3159809	0.3159200	0.0589480	0.5345507	0.1684149	0.2782602	0.5501817	0.5002834
400	0.4942449	0.0445811	0.4290084	0.3256890	0.0095328	0.3984251	0.0840525	0.2821282	0.0692526	0.6452207	0.4139183	0.5710422	0.1139764	0.6612512	0.6491834	0.7059752	0.7126131	0.3359531	0.3299475	0.7292086	0.0549531	0.5842177	0.5200711	0.5595960	0.2465852	0.1337804	0.3978695	0.1746600	0.7405199	0.6388064	0.5375584	0.0004889	0.3410944	0.0342063	0.5617049	0.3411038	0.3445183	0.5786880	0.0467013	0.7982580	0.0028173	0.6060945	0.0863872	0.4651947	0.3087322	0.6403416	0.2157295	0.2165572	0.5861703	0.3228063	0.6447001	0.1274039	0.3786150	0.7805213	0.0890725	0.2741283	0.5647292	0.5720938	0.4959284	0.3937819	0.2314059	0.6531385	0.0072564	0.0588875	0.4042351	0.0814022	0.0475098	0.5207267	0.3084799	0.4382493	0.4670598	0.3413743	0.2016124	0.2807586	0.0228972	0.5379849	0.2813483	0.1664754	0.4556464	0.4304540
450	0.5648141	0.0207419	0.3253232	0.3906786	0.0355813	0.3099619	0.0796158	0.2542325	0.0570653	0.5736183	0.2831810	0.5600905	0.1495127	0.5931030	0.4554624	0.6886636	0.5676068	0.3815195	0.2800213	0.6838650	0.0687813	0.6778897	0.6994569	0.7210858	0.1554690	0.1145213	0.3476937	0.2224631	0.6818977	0.5575725	0.4072324	0.0110295	0.2364977	0.0263060	0.5654043	0.4066565	0.3506661	0.5687306	0.0285801	0.7224809	0.0025973	0.5795818	0.0575146	0.4628314	0.4220996	0.6951444	0.2191799	0.3412832	0.5588897	0.3767843	0.5925089	0.2982046	0.4339448	0.6705271	0.0932746	0.1995305	0.5208353	0.6453287	0.3998833	0.3261855	0.2358815	0.6180551	0.0018035	0.0542368	0.4143039	0.0593922	0.0537146	0.4797088	0.2910023	0.5122195	0.3959368	0.3075482	0.2426888	0.2916016	0.0246689	0.5106714	0.1255831	0.2510056	0.4772101	0.4050421
500	0.4747289	0.0174582	0.3304629	0.4138996	0.0316784	0.3452883	0.0659779	0.3235097	0.0460487	0.8153796	0.4207054	0.5219373	0.2004037	0.6657602	0.6388218	0.7039981	0.6302584	0.3601239	0.3315340	0.7545177	0.0406098	0.6597554	0.6498150	0.5736116	0.1474692	0.0892011	0.3963429	0.1269505	0.6778496	0.5659675	0.4630048	0.0005041	0.3417607	0.0265128	0.5742968	0.2723224	0.2429715	0.4847907	0.0331435	0.7301556	0.0091056	0.5975253	0.0330424	0.3540482	0.4641905	0.5877138	0.1921120	0.3470419	0.6201550	0.4426556	0.5820527	0.3296534	0.3638328	0.6856323	0.0499572	0.2809157	0.4837034	0.6854354	0.4241799	0.4633076	0.2311601	0.6594370	0.0010527	0.0519711	0.3553704	0.1115241	0.0488470	0.5617343	0.3946124	0.5075284	0.3944188	0.2802047	0.3341568	0.2793365	0.0235563	0.4570115	0.1620935	0.2732989	0.5584492	0.5774135
550	0.4605477	0.0504679	0.3332873	0.3230793	0.0077094	0.4550102	0.0602035	0.2361474	0.0321565	0.7185095	0.3706240	0.5085908	0.3211271	0.6502870	0.7265920	0.6564051	0.5391441	0.3828981	0.3661798	0.8362558	0.0764911	0.6225099	0.5573483	0.6386980	0.1276994	0.1615268	0.3528106	0.1912750	0.6443076	0.6294513	0.5021727	0.0015788	0.3008165	0.0263973	0.4553824	0.2833765	0.6652758	0.5799759	0.1455058	0.6283618	0.0627749	0.6372902	0.0655511	0.3786554	0.5663835	0.6975173	0.1548445	0.2157543	0.6463658	0.3306814	0.4734080	0.3740082	0.3461632	0.7027794	0.0660653	0.5964242	0.2739214	0.5735652	0.5408198	0.3495080	0.1147985	0.6213282	0.0153617	0.2008668	0.3323124	0.0344377	0.1027484	0.4515672	0.3646676	0.6709891	0.3238452	0.3983809	0.3312482	0.3401973	0.0177435	0.5271682	0.1527585	0.2123604	0.8061902	0.6181856
600	0.4514967	0.0345939	0.4595756	0.2918452	0.0183912	0.4370920	0.0690562	0.2888838	0.0393900	0.5815129	0.3401741	0.4414343	0.1901158	0.6687630	0.6253087	0.6383686	0.6214077	0.3585685	0.3759202	0.6758202	0.1012559	0.6476140	0.6594418	0.7903769	0.1719447	0.1659943	0.2348476	0.3160316	0.6608751	0.6170801	0.4173073	0.0018088	0.3371771	0.0667594	0.5415928	0.2464227	0.7354416	0.6664577	0.2078395	0.5916387	0.0301208	0.6946723	0.0308351	0.3938331	0.4409380	0.6682396	0.1474628	0.2550105	0.6807403	0.4006773	0.4747857	0.2556963	0.3675399	0.6734351	0.1398541	0.6768190	0.2653311	0.6379660	0.7232114	0.3318123	0.0622451	0.5688281	0.0564128	0.1590092	0.3665226	0.0470722	0.0808844	0.3451126	0.4693852	0.6216723	0.3652147	0.4646240	0.4185283	0.4083792	0.0604525	0.3525992	0.1499578	0.2083311	0.5915637	0.6564091
650	0.5658801	0.0461051	0.3975648	0.3001033	0.0234301	0.4356662	0.0772029	0.2135156	0.0469742	0.5913411	0.3477934	0.4897174	0.0975113	0.6491120	0.7766553	0.7091618	0.5841406	0.3643770	0.3677592	0.6292161	0.0833708	0.5680449	0.6202404	0.7695695	0.1707146	0.2186241	0.2373343	0.3565143	0.5925564	0.5821935	0.3738829	0.0107967	0.2161246	0.0568673	0.4402540	0.2253547	0.6482560	0.5805870	0.2461960	0.6187316	0.0228409	0.5330054	0.0433753	0.5780452	0.4176925	0.6151871	0.1140440	0.2140726	0.6902454	0.4418779	0.4238784	0.1656721	0.4604766	0.5571562	0.1510003	0.6274658	0.2286980	0.5147247	0.5746987	0.2900596	0.0652230	0.4820430	0.0477799	0.1822928	0.4948694	0.0411344	0.0895742	0.2718981	0.5509575	0.4900354	0.3784841	0.5031977	0.4033308	0.3912500	0.0079864	0.3810713	0.3168960	0.2563834	0.7177463	0.5948809
700	0.6183377	0.0289361	0.3710314	0.3295944	0.0227425	0.4838565	0.0581867	0.3043058	0.0361328	0.5654646	0.3596551	0.5576481	0.0436448	0.6533082	0.5266104	0.6847431	0.7664941	0.4463763	0.2441353	0.5958733	0.0625588	0.6744010	0.6148545	0.6422628	0.2226437	0.0985955	0.2821309	0.3064100	0.6008405	0.5085983	0.4235121	0.0070311	0.2386334	0.0553091	0.4778365	0.2309308	0.6408825	0.6051488	0.2410598	0.6210538	0.0242470	0.5259228	0.0267081	0.3444673	0.4993885	0.5626408	0.1527896	0.2897344	0.5352561	0.4058525	0.6472851	0.2687988	0.5021136	0.6999818	0.1490155	0.6741019	0.2929699	0.6635231	0.6141472	0.3509681	0.0445726	0.6703199	0.0197282	0.1689001	0.5116841	0.0327056	0.0824121	0.2530922	0.4856686	0.5489877	0.4519312	0.5760359	0.4553667	0.4218886	0.0235243	0.3761906	0.2807455	0.2165732	0.6809187	0.6953532
750	0.5526633	0.0248088	0.3118213	0.3821274	0.0209270	0.4872057	0.0632820	0.3083203	0.0505655	0.5515858	0.3975400	0.5264030	0.0563664	0.7811268	0.6274579	0.5962173	0.5881008	0.3620308	0.3553442	0.5805326	0.0520634	0.5452214	0.6505967	0.6650572	0.1295758	0.1297749	0.2445707	0.3340876	0.7540495	0.5629085	0.4949437	0.0010743	0.2504950	0.0701306	0.4227784	0.1604363	0.6152298	0.6530560	0.1978380	0.6354003	0.0347727	0.4504901	0.0219334	0.4495204	0.4943558	0.6027115	0.1218747	0.2421685	0.5983314	0.4298304	0.3946970	0.2454472	0.4776425	0.5933947	0.2380798	0.6640080	0.3637997	0.5116021	0.5230869	0.3570664	0.0520403	0.8230193	0.0290949	0.2815273	0.5193668	0.0167637	0.1347021	0.1314681	0.5486288	0.5817714	0.3188733	0.6394763	0.4663483	0.4900739	0.0202520	0.2965023	0.3025174	0.1544241	0.7524197	0.7102110
800	0.5556263	0.0357846	0.3290072	0.2961201	0.0235304	0.4554281	0.0752333	0.3285517	0.0422021	0.5805577	0.4718913	0.4430828	0.1555020	0.6356457	0.6036593	0.6915910	0.5349238	0.3442507	0.2381472	0.5993575	0.0649230	0.6027826	0.7007422	0.6083411	0.1415721	0.1521150	0.3978058	0.3644569	0.7081569	0.5955980	0.4825794	0.0179886	0.3575772	0.0583358	0.3266213	0.1715479	0.7479163	0.5239519	0.2318761	0.5457868	0.0574258	0.5205592	0.0079214	0.4988942	0.4083404	0.4160449	0.2041439	0.1543113	0.6609221	0.4536902	0.4043970	0.3381571	0.5243000	0.5407678	0.2308668	0.6121753	0.3413401	0.4061040	0.4437004	0.3882053	0.0745224	0.5446136	0.0505907	0.2006144	0.4326471	0.0269177	0.1451786	0.1505350	0.6879457	0.5989696	0.3858109	0.6154218	0.4966926	0.4270325	0.0484910	0.3691730	0.3982930	0.2291538	0.5653112	0.6310911
850	0.5979834	0.0760674	0.3619475	0.3309734	0.0269728	0.4240251	0.0639222	0.3518535	0.0204524	0.7522641	0.3101219	0.3549450	0.1580024	0.6805969	0.6812852	0.7288626	0.6703680	0.3363706	0.3402032	0.6775908	0.0969776	0.5839395	0.6156285	0.5330074	0.2117439	0.1367967	0.3003060	0.3612203	0.6645705	0.7245183	0.3801785	0.0051093	0.2150800	0.0914784	0.4081168	0.1433991	0.5361667	0.6117098	0.2215619	0.5019836	0.0353589	0.5184797	0.0092147	0.4707086	0.4842963	0.2839292	0.2768961	0.1735123	0.6164488	0.5521948	0.4518497	0.3497443	0.5948549	0.5606896	0.2505820	0.6449379	0.4807646	0.3597241	0.5798559	0.4264237	0.0658223	0.7635722	0.0382985	0.2439203	0.4693690	0.0257394	0.1612354	0.1837569	0.4960559	0.5199371	0.4390586	0.5756533	0.4633073	0.3989015	0.0434576	0.2895353	0.3846279	0.1694622	0.7221495	0.6473702
900	0.5981844	0.0493542	0.2511259	0.3185144	0.0222625	0.4633689	0.1456155	0.2935497	0.0333753	0.6500861	0.3519343	0.5161785	0.0551719	0.6120046	0.6895891	0.7998947	0.5292780	0.3617811	0.3100257	0.5685671	0.0909438	0.5940156	0.5750416	0.6037419	0.1669231	0.1064381	0.3189830	0.2893367	0.6896656	0.5919094	0.3802231	0.0134119	0.1380331	0.0560665	0.4581087	0.1957504	0.5808088	0.6107828	0.3357100	0.5251470	0.0273124	0.3823680	0.0262425	0.4851662	0.3759729	0.3858624	0.2141798	0.2103450	0.6602036	0.4793149	0.3698884	0.2814807	0.5906833	0.7269016	0.2483063	0.6733804	0.3971006	0.5362939	0.5567962	0.4233747	0.0467263	0.6999118	0.0751067	0.2709259	0.4574777	0.0202168	0.1377197	0.1206434	0.6378775	0.5749180	0.4654497	0.5603512	0.5122079	0.4962687	0.0250218	0.4032541	0.3511957	0.2266166	0.6142306	0.5710877
950	0.6166065	0.0215498	0.3825877	0.2825665	0.0097337	0.4376079	0.0748596	0.3603134	0.0205796	0.6241488	0.4322084	0.4474428	0.0955344	0.6147060	0.5596623	0.7462385	0.5962368	0.3904113	0.3523376	0.7074816	0.0632733	0.7565593	0.5427895	0.7148127	0.1973965	0.0810476	0.3256613	0.2514900	0.5884752	0.5275699	0.3911593	0.0049763	0.2326202	0.0306730	0.4864538	0.1415042	0.6335663	0.6967083	0.2526326	0.4954572	0.0475532	0.4548224	0.0112180	0.5214808	0.3691998	0.3161510	0.2195393	0.1947492	0.6364199	0.3856430	0.4202519	0.2542331	0.5364294	0.4683957	0.2742637	0.6937625	0.4156289	0.3796442	0.5442225	0.4122127	0.0489493	0.7226022	0.0399874	0.2697548	0.5283276	0.0038244	0.1939254	0.1333722	0.6357179	0.5346439	0.4232956	0.6197713	0.5223858	0.5097423	0.0339704	0.3661247	0.2814959	0.2296208	0.7336188	0.5807086
1000	0.4538126	0.0305568	0.2917432	0.3701316	0.0083013	0.4380864	0.0720561	0.2829140	0.0297697	0.6288328	0.3541331	0.4750324	0.1068673	0.7809867	0.7004364	0.7048610	0.6821076	0.4041270	0.3291289	0.6520808	0.0559072	0.6859517	0.5874462	0.7057447	0.1181968	0.1372594	0.2594008	0.3540309	0.7803938	0.6983616	0.2991375	0.0083484	0.2673020	0.0345915	0.2601733	0.1410662	0.6283705	0.6002217	0.2971647	0.5220764	0.0403270	0.5470225	0.0161910	0.4381759	0.3607089	0.2178904	0.1834095	0.1868167	0.7749737	0.4038934	0.4659713	0.3710797	0.4950837	0.5418232	0.3114288	0.5962725	0.4682819	0.3834329	0.4881455	0.3612977	0.0679870	0.7520607	0.0346621	0.2874886	0.4444130	0.0090229	0.2574037	0.1312313	0.5234051	0.5283729	0.5143287	0.5563092	0.5011365	0.5102231	0.0325064	0.4314508	0.3134590	0.2944851	0.7579620	0.6633820

