"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
600	0.7245464	0.0068803	0.4846191	0.2931171	0.0707087	0.5712340	0.1646553	0.0852024	0.1080427	0.5111933	0.0899009	0.2809496	0.6672971	0.0110260	0.3266513	0.0550634	0.6125777	0.8064267	0.3958958	0.5102519	0.0591744	0.1303448	0.3745297	0.1728565	0.2086506	0.4531392	0.6172959	0.4413002	0.1935792	0.3235805	0.6838337	0.0561779	0.2803898	0.6961652	0.2222654	0.1376227	0.5194072	0.0418777	0.7742134	0.0831898	0.3052525	0.2081295	0.0112750	0.3329301	0.2298162	0.5192056	0.0424532	0.1665555	0.6496709	0.3344943	0.1480250	0.6093821	0.0203290	0.5347179	0.6964334	0.6345006	0.3350373	0.6408092	0.4127859	0.0268381
650	0.7627167	0.0014169	0.4954371	0.2959485	0.0306180	0.5553871	0.1315388	0.0423391	0.1233987	0.5641044	0.0884306	0.3250208	0.7164704	0.0377688	0.2692146	0.0525465	0.5009462	0.7115056	0.4064141	0.5935793	0.0386705	0.2085455	0.3536335	0.1615335	0.1896480	0.4577630	0.5568274	0.5377416	0.0813224	0.3028204	0.6140992	0.0749648	0.2368756	0.5932402	0.1962535	0.0840451	0.4188449	0.0557201	0.6911577	0.0375784	0.2504124	0.1512855	0.0131670	0.4090914	0.3986828	0.5194199	0.0728211	0.2082741	0.7181322	0.3904261	0.1584480	0.6253388	0.0156769	0.5846228	0.6951056	0.7112689	0.4916581	0.7738236	0.5149449	0.0039231
700	0.6900483	0.0015845	0.5977005	0.3365943	0.0559079	0.6179614	0.1833923	0.0324744	0.1306211	0.5129434	0.0590347	0.3080190	0.7586139	0.0207997	0.3175880	0.0514915	0.4809844	0.7037956	0.3622857	0.6535666	0.0098410	0.1627656	0.3998367	0.1828777	0.2044200	0.4833618	0.5995357	0.3590481	0.2243094	0.3343802	0.6822575	0.0435909	0.2414685	0.7441622	0.2221635	0.1153138	0.4331231	0.0529593	0.6331242	0.0312505	0.3450294	0.0870067	0.0097886	0.2648845	0.4606782	0.5363360	0.0268300	0.1799208	0.5531922	0.2924586	0.0826067	0.6621061	0.0230532	0.4882647	0.6509162	0.6262836	0.4217226	0.7137299	0.4842078	0.0008602
750	0.7988280	0.0115448	0.5260622	0.3092626	0.1173651	0.5800316	0.1203621	0.0387161	0.1054391	0.5040765	0.0511165	0.2342935	0.6409233	0.0162788	0.3545515	0.0502497	0.4885966	0.6613345	0.3362211	0.8103468	0.0173181	0.2009192	0.3758324	0.1670554	0.1470696	0.4985595	0.5201719	0.4728965	0.0962156	0.3303366	0.6568388	0.0934757	0.2417201	0.6313628	0.3339567	0.0871024	0.3962774	0.0263896	0.5711292	0.0178464	0.3423902	0.0580754	0.0088138	0.4720205	0.4969192	0.4064450	0.0277386	0.1612569	0.6921091	0.3494205	0.0513529	0.6331762	0.0123879	0.4818943	0.7028363	0.6964706	0.6518302	0.8218584	0.4439623	0.0053328
800	0.7367463	0.0077060	0.5180744	0.2498054	0.0427281	0.6760354	0.1163745	0.0526554	0.1656150	0.5371265	0.0478394	0.2626392	0.7339210	0.0183102	0.3004368	0.0299269	0.5181381	0.5671212	0.3376459	0.7876360	0.0319241	0.2069891	0.4066365	0.0790578	0.1716972	0.3551224	0.5610094	0.4364562	0.1486523	0.3706150	0.7194905	0.0439555	0.2325986	0.6518573	0.3126196	0.0720357	0.3705177	0.0399175	0.7715374	0.0320935	0.3342169	0.0983927	0.0026053	0.4399301	0.3749896	0.4835337	0.0938622	0.2176476	0.6568817	0.3118172	0.1099218	0.7632492	0.0091486	0.4022031	0.7550559	0.7993395	0.6535474	0.7198392	0.4137952	0.0127798
850	0.6660597	0.0156943	0.5303469	0.3182393	0.0732571	0.7206048	0.1309458	0.0387380	0.1401301	0.5550010	0.0210510	0.2355100	0.6459218	0.0210523	0.2592182	0.0476708	0.5167338	0.6657003	0.3655475	0.7547891	0.0180027	0.2065028	0.3587934	0.1663194	0.1626294	0.3942836	0.5983238	0.5171739	0.0966804	0.3454762	0.6700399	0.0687451	0.2152075	0.5917020	0.2834638	0.0819219	0.3212470	0.0382120	0.6543748	0.0301787	0.3388777	0.1342337	0.0020217	0.3692979	0.3590810	0.5469183	0.0791201	0.2103525	0.7989290	0.3026241	0.1325766	0.7575996	0.0073814	0.4074345	0.7313979	0.6994526	0.5949349	0.6989181	0.4013342	0.0047149
900	0.6721521	0.0054321	0.6057774	0.3322109	0.0368840	0.5618372	0.1618675	0.0404501	0.1076165	0.6085829	0.0327861	0.3040553	0.7382106	0.0226537	0.3511610	0.0442827	0.6035158	0.6476744	0.4605191	0.6702982	0.0198295	0.2629607	0.3959971	0.1704568	0.2176680	0.4354587	0.5943967	0.4666776	0.1436850	0.3289871	0.6328900	0.0816737	0.2554762	0.6350610	0.2903668	0.1129135	0.3370256	0.0352766	0.6440304	0.0151453	0.3521842	0.0913302	0.0268845	0.4650281	0.3689933	0.4359674	0.0390604	0.2274573	0.7132110	0.3094633	0.0607504	0.7652911	0.0110213	0.6380452	0.6682090	0.5165478	0.4015179	0.6821865	0.5505232	0.0114709
950	0.7127238	0.0040728	0.5207810	0.4041910	0.0844739	0.5666108	0.1571138	0.0335385	0.1236669	0.4888761	0.0240370	0.2941771	0.7278829	0.0191214	0.2782140	0.0122388	0.4625276	0.6429556	0.3208724	0.6815543	0.0285140	0.1767050	0.3571398	0.2249234	0.1158315	0.4046398	0.5915100	0.4549316	0.1932772	0.3720054	0.6491192	0.0577593	0.3061642	0.7144781	0.3382261	0.0843077	0.3209784	0.0455587	0.5826852	0.0267655	0.3482836	0.1024065	0.0078334	0.3779921	0.4727796	0.4709772	0.0452126	0.1849270	0.8011408	0.3465916	0.0817167	0.6109855	0.0340666	0.4585535	0.7413219	0.6699717	0.5758309	0.6134984	0.4977027	0.0100189
1000	0.6988158	0.0072345	0.5788193	0.2995338	0.0515008	0.6602696	0.1509510	0.0407039	0.1550968	0.5026335	0.0367498	0.2932092	0.6653603	0.0190827	0.2249909	0.0676470	0.5836304	0.6196719	0.3504373	0.6241857	0.0125289	0.1975484	0.4665675	0.1672638	0.2212719	0.5112332	0.5280584	0.3806216	0.1567742	0.3387587	0.6793893	0.0692489	0.2668913	0.7322052	0.3342987	0.0969198	0.3294016	0.0541046	0.6700353	0.0200929	0.3174935	0.1140475	0.0026818	0.2994115	0.3699563	0.4470676	0.0413823	0.1747466	0.5810047	0.3245857	0.1214480	0.7633758	0.0187568	0.4437528	0.6687180	0.7226825	0.5461306	0.6967143	0.5750363	0.0073119

0	0.8017445	0.0036258	0.4926084	0.3408456	0.0931032	0.7571230	0.1550386	0.0645702	0.1334588	0.4317206	0.0828884	0.2818769	0.7616148	0.0491051	0.2576942	0.0228047	0.6107786	0.5921419	0.4278888	0.6348656	0.0164407	0.3065418	0.3699936	0.1975550	0.2067520	0.4009770	0.4812679	0.4521711	0.1611713	0.3308160	0.7151184	0.0390928	0.2986180	0.6737759	0.4238150	0.0991512	0.3488756	0.0175884	0.7582271	0.0165092	0.3763790	0.0924558	0.0053767	0.4532896	0.5096072	0.5005310	0.0490178	0.1772076	0.5910925	0.3706485	0.0861708	0.7188669	0.0208617	0.3302473	0.7924129	0.6205548	0.4501732	0.7407413	0.4247474	0.0095463
50	0.6180789	0.0069754	0.4868820	0.2794720	0.0730863	0.6944032	0.1173461	0.0857750	0.0679966	0.4797784	0.0721837	0.3617910	0.6384150	0.0238529	0.0667271	0.0121105	0.5144773	0.6448781	0.3605670	0.2605094	0.1842926	0.1911270	0.3165106	0.1917053	0.1437751	0.4125719	0.4993803	0.5251998	0.1913847	0.7607317	0.7180054	0.0807561	0.4602297	0.8309686	0.4592345	0.0919776	0.2841036	0.0325286	0.6197802	0.1751065	0.2561252	0.1215533	0.0052539	0.5022922	0.3120576	0.6732225	0.0382143	0.2294258	0.6774337	0.3332123	0.4466646	0.4289181	0.0106284	0.3606754	0.7183984	0.5801056	0.5415616	0.7303264	0.7304838	0.0701988
100	0.6907270	0.0076568	0.6439499	0.3226269	0.0856461	0.7275844	0.1990053	0.0471641	0.0141626	0.4094837	0.0438777	0.2302513	0.7340565	0.0071416	0.0627489	0.0006781	0.4807396	0.6429337	0.3845825	0.1705627	0.2633218	0.1889946	0.3299911	0.1631686	0.1641058	0.4333678	0.5176752	0.4242505	0.1352153	0.6378056	0.7244999	0.1108037	0.4154953	0.6707907	0.2891253	0.0699039	0.3896422	0.0204715	0.8339882	0.2272602	0.3373299	0.0509456	0.0023892	0.3458410	0.4525361	0.5998528	0.0451000	0.1583920	0.8308034	0.2134583	0.7168250	0.3792774	0.0524170	0.5589284	0.7511064	0.6986607	0.5330437	0.6427765	0.6759912	0.1194045
150	0.9100013	0.0050820	0.5029192	0.4410679	0.0865828	0.5373826	0.0931612	0.0641244	0.0175631	0.4609119	0.0621443	0.2222826	0.6975135	0.0074900	0.1008384	0.0006340	0.5271649	0.6186831	0.3733699	0.1020144	0.2408624	0.1367279	0.3960977	0.1790262	0.0937641	0.4192149	0.4601085	0.4203523	0.1216580	0.7044193	0.6488569	0.0737669	0.4856681	0.7183549	0.3691142	0.0901045	0.4522769	0.0566718	0.6712656	0.1826230	0.2796457	0.0836514	0.0016444	0.3092820	0.3815582	0.7605183	0.0158167	0.1972628	0.5883755	0.1467551	0.6453089	0.4145023	0.0067008	0.5006120	0.7566427	0.6391052	0.6582095	0.7570924	0.7303754	0.0928890
200	0.7099684	0.0082165	0.4500131	0.3497548	0.1054680	0.7514591	0.1956101	0.0858570	0.0147626	0.3556828	0.0673748	0.3020121	0.8168331	0.0139176	0.0649784	0.0000000	0.5642319	0.6183269	0.4397123	0.0624864	0.1912034	0.1324544	0.3696997	0.1490177	0.1513033	0.4724996	0.4763116	0.3447696	0.2010462	0.7481262	0.7867748	0.1145787	0.5444233	0.6042396	0.2308484	0.0559164	0.3904382	0.0180461	0.6101637	0.1585816	0.2727647	0.0718241	0.0071704	0.3844163	0.4152133	0.7745891	0.0510306	0.1818403	0.7534235	0.0496200	0.6646665	0.2588824	0.0210859	0.4732226	0.6212929	0.7213116	0.5355818	0.7328105	0.7206729	0.1319328
250	0.7830444	0.0059640	0.5033421	0.3658850	0.0704163	0.5765854	0.1506562	0.0542935	0.0081520	0.3359660	0.1434322	0.3474693	0.7391478	0.0497580	0.0180490	0.0008651	0.5262511	0.7499145	0.3613026	0.1460835	0.2438961	0.0714735	0.3983574	0.1425473	0.1735474	0.4255838	0.6478913	0.4075921	0.3864329	0.8004228	0.6195826	0.0632705	0.4714332	0.7462468	0.2298478	0.0843857	0.4634098	0.0277490	0.7267704	0.1537841	0.2661917	0.0949161	0.0021354	0.3486405	0.4591010	0.6521801	0.1008441	0.1654458	0.6547230	0.0765914	0.6753126	0.2098538	0.0379180	0.3216593	0.6337869	0.6755288	0.5933360	0.6354413	0.7210191	0.1526592
300	0.5893603	0.0201290	0.5625693	0.3926041	0.1163464	0.5854330	0.1714866	0.0304972	0.0112530	0.3647881	0.0648409	0.2927227	0.7620045	0.0218186	0.0372570	0.0007396	0.5438816	0.6105193	0.4197410	0.0924191	0.2314586	0.1006936	0.3037584	0.1341427	0.1977571	0.4522884	0.5791378	0.4272705	0.2181121	0.6727931	0.6540168	0.0952199	0.5306670	0.6383103	0.3409659	0.0732665	0.3950622	0.0095024	0.8230976	0.1577254	0.2659165	0.1402247	0.0073870	0.3509170	0.3833771	0.7437599	0.0285046	0.2066992	0.6356947	0.0241763	0.6896726	0.3018270	0.0192374	0.6022236	0.7208899	0.8558574	0.6389898	0.6742660	0.7864739	0.0849889
350	0.7858073	0.0076064	0.5630234	0.5344357	0.1204895	0.5216110	0.1758134	0.0489702	0.0037855	0.4241040	0.0464371	0.3212567	0.6257486	0.0368462	0.0238631	0.0013172	0.5224058	0.6640515	0.4631766	0.0685016	0.3045226	0.1039946	0.4009067	0.1442203	0.1339914	0.4850542	0.5130814	0.5553349	0.3037752	0.6625254	0.6671676	0.0837930	0.5578886	0.7015251	0.2966646	0.0616262	0.3258031	0.0664656	0.7441228	0.1408677	0.2521553	0.0618189	0.0078092	0.4521725	0.3563644	0.6149657	0.0259321	0.3146298	0.6768619	0.0357140	0.6950700	0.3024392	0.0037518	0.5594329	0.8330543	0.5153685	0.6422890	0.5753738	0.6449277	0.1606957
400	0.6699131	0.0095683	0.5029193	0.2945834	0.1118277	0.5693110	0.1563914	0.0725023	0.0266357	0.3063777	0.0506721	0.2779899	0.7211730	0.0217666	0.0428360	0.0015206	0.5761318	0.6101011	0.3968644	0.0885831	0.2311368	0.0730971	0.3665889	0.2217294	0.1923033	0.4098870	0.4555655	0.4325935	0.1722997	0.5643652	0.7248818	0.0556570	0.5249999	0.5988119	0.2994294	0.0531204	0.4411921	0.0237159	0.6528462	0.1979695	0.3114132	0.0775177	0.0041382	0.3983053	0.3810635	0.6828868	0.0445594	0.2295001	0.7398401	0.0352580	0.5725173	0.3026190	0.0051314	0.5481561	0.7745585	0.4780397	0.5534040	0.6782676	0.6857622	0.1315681
450	0.6486452	0.0008650	0.6202631	0.3270878	0.0832585	0.6328645	0.1382309	0.0400428	0.0287567	0.3741446	0.1115706	0.2497495	0.6946556	0.0109103	0.0307343	0.0010934	0.6016096	0.6421075	0.4056578	0.1026326	0.2447181	0.0938681	0.3997824	0.1886389	0.2351702	0.4747211	0.5326573	0.4813020	0.2888621	0.5307959	0.7043461	0.0988992	0.5856846	0.7738878	0.2602690	0.0543326	0.4331838	0.0106931	0.7024846	0.1433662	0.3648193	0.0679684	0.0063057	0.3508878	0.3852060	0.8309377	0.0519010	0.1908969	0.7221161	0.0446852	0.6228067	0.4265959	0.0156049	0.5060801	0.7605839	0.5902381	0.6479186	0.7657364	0.7355931	0.1504850
500	0.6728535	0.0103489	0.5118506	0.3340679	0.0778969	0.6063770	0.2026886	0.1052570	0.0162426	0.3599063	0.0979585	0.3723958	0.6110479	0.0128834	0.0553119	0.0000000	0.5153709	0.7075037	0.4715897	0.0704711	0.2636797	0.1373859	0.4305497	0.3214552	0.1789639	0.5427706	0.5391866	0.3750297	0.2557031	0.5257298	0.6824284	0.0719522	0.4920963	0.6331067	0.3657193	0.0694096	0.4359940	0.0245696	0.6623177	0.1757847	0.2605765	0.1167136	0.0033540	0.3343352	0.3981674	0.6605984	0.0654276	0.1540408	0.6927778	0.0495643	0.6793455	0.2706764	0.0163866	0.4601979	0.6819692	0.5883130	0.6888057	0.6912098	0.6809440	0.0758430
550	0.6136272	0.0119381	0.5223271	0.2950469	0.1083469	0.7521625	0.1380107	0.0843235	0.1369307	0.4854248	0.0694193	0.2705444	0.5791699	0.0182771	0.1611084	0.0156031	0.5179150	0.7434954	0.4266472	0.4265102	0.1282093	0.1534750	0.5151259	0.1712871	0.1342761	0.5369582	0.5360256	0.4398079	0.1244858	0.3621955	0.7415199	0.1154123	0.3058734	0.6179626	0.2647359	0.0662811	0.4354078	0.0251687	0.7242649	0.0665343	0.2386124	0.0840901	0.0013136	0.3214748	0.3168307	0.6035336	0.0622778	0.2137614	0.7238174	0.0593693	0.3333529	0.6128765	0.0352505	0.4598656	0.7651589	0.5728130	0.4567089	0.7774825	0.5213103	0.0242853
600	0.8201128	0.0029377	0.4816346	0.4054016	0.0940146	0.5167187	0.1166190	0.0320371	0.1196559	0.4988978	0.0923586	0.2789470	0.8263848	0.0241408	0.2129625	0.0136204	0.6159220	0.8116306	0.3935705	0.4754720	0.0485615	0.1534794	0.4144290	0.2136087	0.1492412	0.4198129	0.6100455	0.4998536	0.2269326	0.4353442	0.6608694	0.0982655	0.2275343	0.7835285	0.3380823	0.0926122	0.4022788	0.0180335	0.7559932	0.0647423	0.2554392	0.0568172	0.0007182	0.4449862	0.4421754	0.5901131	0.0335811	0.1485752	0.6347139	0.2322322	0.1881552	0.5291591	0.0140699	0.4109891	0.7414436	0.6266599	0.5226349	0.7040027	0.4591053	0.0032550
650	0.6555167	0.0058556	0.4718669	0.3303443	0.0728935	0.7156753	0.1510772	0.0748644	0.1923490	0.5551191	0.0649453	0.2632772	0.6781062	0.0173704	0.2454367	0.0309106	0.5748563	0.6761502	0.3996762	0.6203279	0.0497399	0.2066325	0.3748358	0.1905350	0.1627366	0.4829187	0.6650260	0.5440025	0.2790637	0.3210920	0.5748088	0.0549350	0.2260411	0.5718873	0.2584924	0.0759678	0.3460826	0.0329941	0.7141314	0.0246077	0.2445948	0.0779830	0.0008425	0.3678570	0.4885477	0.5882691	0.0452436	0.1863283	0.6781132	0.2738700	0.0679677	0.5910416	0.0280041	0.3783865	0.7661841	0.5885664	0.5223238	0.6928939	0.5542445	0.0081299
700	0.7510942	0.0087908	0.5042623	0.4581632	0.0472929	0.5601798	0.2051061	0.0425627	0.0873576	0.4278066	0.0554821	0.2880258	0.7944159	0.0191315	0.2315126	0.0300556	0.4922246	0.6365014	0.3683541	0.6771675	0.0110790	0.3136629	0.4519529	0.2010941	0.1512663	0.4085643	0.5459229	0.3907913	0.3211809	0.2958380	0.6456387	0.0865331	0.2844774	0.6110410	0.3012544	0.0865656	0.3816466	0.0452127	0.7627322	0.0220757	0.2895822	0.0943918	0.0031894	0.3833914	0.3799454	0.5214388	0.0357300	0.1550708	0.7899335	0.3476810	0.1290035	0.8859715	0.0258178	0.4398743	0.6880125	0.5815827	0.5145796	0.7303401	0.4657741	0.0047704
750	0.7819657	0.0112305	0.4913586	0.3405212	0.0765106	0.5396466	0.1682933	0.0627580	0.1029872	0.4619207	0.0461059	0.3444396	0.6768750	0.0406900	0.3378028	0.0270805	0.5605811	0.6437585	0.5640078	0.6673437	0.0105639	0.2600374	0.3785919	0.1996633	0.1856097	0.5737680	0.5032002	0.4292897	0.1859379	0.3563512	0.8153873	0.0402788	0.2571390	0.5931981	0.2332433	0.0667355	0.4165657	0.0439868	0.7455113	0.0381222	0.2431644	0.1050281	0.0031527	0.3708432	0.3613051	0.5046300	0.0503311	0.1723320	0.7247767	0.3416528	0.0537475	0.5994508	0.0337133	0.5322072	0.7927472	0.6129913	0.4266651	0.8435561	0.4903869	0.0024761
800	0.6710080	0.0069545	0.5372612	0.4086419	0.0407076	0.7830331	0.1334746	0.0492288	0.0974402	0.5997562	0.0621588	0.2532089	0.7019386	0.0336215	0.2354161	0.0222255	0.5633542	0.6717876	0.4436472	0.7475065	0.0121589	0.2630728	0.4168346	0.1275683	0.1802488	0.5218704	0.5642490	0.4906926	0.1206546	0.4928669	0.7234562	0.0409425	0.2400424	0.5468479	0.2679836	0.0725166	0.4414526	0.0210275	0.7618216	0.0182152	0.2354949	0.0886675	0.0055746	0.3334951	0.4962798	0.4931389	0.0271197	0.2066190	0.6995240	0.3737413	0.0789386	0.7474292	0.0230535	0.4698327	0.6677563	0.5635191	0.5928761	0.6939802	0.5270294	0.0055317
850	0.7515778	0.0129364	0.4509116	0.4672148	0.1300161	0.5347837	0.1051054	0.0551516	0.1702866	0.5139151	0.0587066	0.2579939	0.6933758	0.0100700	0.2245892	0.0358996	0.6352061	0.5567614	0.4209397	0.7104775	0.0095721	0.2506812	0.4084176	0.2364146	0.1655335	0.4477570	0.5198302	0.4887345	0.1163844	0.3285614	0.6525309	0.0802275	0.1819396	0.6038122	0.2857489	0.0586096	0.4209729	0.0399634	0.7331341	0.0471942	0.3931225	0.0792751	0.0048877	0.4446039	0.3143628	0.4508446	0.0300985	0.1665532	0.6061630	0.4017114	0.0520577	0.7600098	0.0238239	0.5300943	0.7981649	0.6281107	0.5689835	0.7570207	0.4723245	0.0039095
900	0.6374329	0.0052053	0.5753873	0.4116205	0.1141906	0.6890740	0.2106302	0.0894597	0.1984894	0.6309988	0.0438661	0.3296218	0.7468903	0.0240503	0.2659719	0.0333757	0.4605187	0.7757270	0.4340970	0.7191200	0.0157340	0.2851757	0.5245456	0.1932584	0.2296456	0.4141292	0.5628984	0.3878564	0.3346176	0.2540776	0.7509702	0.0346528	0.2876873	0.7119754	0.3066120	0.0948097	0.4416442	0.0422352	0.6416573	0.0087428	0.2735277	0.0769526	0.0145815	0.3325603	0.4958041	0.4953424	0.0329405	0.1407746	0.6458930	0.3488344	0.1090840	0.7381466	0.0091044	0.4502470	0.5936270	0.6524330	0.4999763	0.7545334	0.4992481	0.0075310
950	0.6403841	0.0021641	0.5537663	0.3641449	0.0517693	0.5713615	0.1523128	0.0827608	0.1317287	0.6772399	0.0663657	0.3204346	0.7682907	0.0257450	0.2465666	0.0354417	0.5364451	0.7055065	0.4928295	0.8040489	0.0133967	0.2883764	0.4251170	0.1735546	0.1979533	0.4321759	0.5661829	0.5321222	0.2563263	0.2902414	0.6864698	0.0375809	0.2559299	0.7781983	0.2449910	0.1514946	0.4657072	0.0488675	0.5656792	0.0294758	0.2558991	0.1225938	0.0015887	0.4137797	0.3550484	0.5204536	0.0872598	0.1887787	0.6569891	0.3350835	0.1363391	0.7158219	0.0208504	0.3926331	0.6104133	0.7313284	0.5210152	0.6944849	0.4659473	0.0044499
1000	0.5892044	0.0149724	0.4535857	0.4555049	0.0964684	0.6756149	0.1524446	0.0430854	0.1179686	0.5672430	0.0463199	0.3101679	0.7358131	0.0206668	0.3197010	0.0535165	0.5152606	0.6523429	0.4386053	0.6148946	0.0119491	0.1775606	0.4479074	0.2102115	0.1331377	0.4233983	0.5644807	0.3664145	0.2376929	0.3672245	0.7409142	0.0716706	0.3009525	0.6175800	0.3323085	0.1270103	0.4516203	0.0245926	0.6681577	0.0315236	0.2369731	0.1036007	0.0016079	0.3831710	0.3825202	0.4475712	0.0377303	0.1964610	0.8126992	0.4790171	0.1004662	0.8078835	0.0165936	0.3737163	0.7412510	0.6670422	0.6238073	0.6843061	0.3545546	0.0043037

0	0.7817967	0.0105546	0.5456208	0.3512626	0.0893368	0.6511189	0.1399097	0.0652565	0.1137182	0.5043415	0.0362185	0.2547302	0.7314719	0.0264022	0.2534266	0.0099870	0.5832160	0.5458952	0.3540098	0.7428835	0.0114645	0.2326745	0.4168684	0.2060668	0.1947590	0.3456433	0.4412486	0.4268814	0.1659904	0.2994542	0.7851677	0.0464866	0.2407909	0.7491026	0.3940312	0.1107208	0.4025163	0.0203094	0.8168298	0.0101734	0.3209400	0.0533761	0.0073754	0.4357931	0.3803810	0.5461334	0.0690327	0.1615535	0.7212768	0.3549884	0.1143897	0.6837722	0.0150941	0.3651014	0.6883891	0.6904630	0.6215307	0.6698356	0.5187284	0.0092561
50	0.6015366	0.0017165	0.3654758	0.3845881	0.0524281	0.6055199	0.0405819	0.0695704	0.1186906	0.6734685	0.0648020	0.2949761	0.6248349	0.0143354	0.3753576	0.0545165	0.1828884	0.9187835	0.3409787	0.7019594	0.2641465	0.1589583	0.3945691	0.1638639	0.5602469	0.3795323	0.4323538	0.4881782	0.4058509	0.2877309	0.7026216	0.2543805	0.1850679	0.7539604	0.3220222	0.0533082	0.2714351	0.0255688	0.6591959	0.0058091	0.3571771	0.0730176	0.0061656	0.3725029	0.4014842	0.6935563	0.0455679	0.1559092	0.6934511	0.4462023	0.0866553	0.6682909	0.2758282	0.4408236	0.7856107	0.8284084	0.6296000	0.7520516	0.4753832	0.3507498
100	0.6893405	0.0131712	0.4265643	0.4300127	0.1077131	0.5865998	0.1424353	0.0366450	0.1316466	0.6000603	0.0798638	0.2864407	0.7217034	0.0204498	0.3129700	0.0245853	0.0560380	0.6251764	0.3435571	0.6091294	0.3017679	0.2430040	0.4176103	0.2859224	0.5922093	0.3645131	0.5965821	0.5673747	0.3626315	0.2977729	0.7985113	0.3203887	0.2393411	0.8173808	0.3035286	0.1038603	0.4641946	0.0605036	0.7027958	0.0155666	0.2923185	0.0929454	0.0004083	0.3905202	0.4372107	0.6903169	0.0718387	0.2162358	0.8005983	0.4537394	0.0471036	0.8111776	0.4092250	0.5432205	0.8405901	0.7058931	0.6996745	0.8843213	0.4567620	0.3915367
150	0.7293342	0.0004746	0.5598622	0.3839900	0.0940569	0.6546180	0.1215736	0.0487002	0.1586860	0.5390849	0.0537456	0.3658907	0.6960682	0.0314955	0.1995602	0.0442998	0.0286104	0.6544004	0.3323133	0.4779109	0.4049816	0.1119742	0.4703885	0.1142706	0.6694172	0.3676752	0.6330540	0.3763565	0.4996888	0.3872933	0.5551237	0.3243864	0.3037122	0.7647916	0.2864729	0.1302692	0.4848962	0.0237130	0.8758514	0.0381688	0.3001962	0.0836719	0.0001552	0.4164671	0.3630957	0.6333375	0.0439417	0.1299982	0.7147268	0.4845518	0.1068441	0.6978824	0.5505490	0.3984707	0.6014318	0.6938130	0.7051029	0.7906539	0.5418061	0.4771280
200	0.7080823	0.0041960	0.4239690	0.3512428	0.0743864	0.5701014	0.1103594	0.0556225	0.2040747	0.5365623	0.0438624	0.3302097	0.7119732	0.0199887	0.1893180	0.0177407	0.0138661	0.5724148	0.3219333	0.5373082	0.3518496	0.1022506	0.4601003	0.1953547	0.5761633	0.4661772	0.5284014	0.4336051	0.5505036	0.4001958	0.8164686	0.3930033	0.3300199	0.7096428	0.2865240	0.0805399	0.3889621	0.0430454	0.7384193	0.0411947	0.2452542	0.0928008	0.0001408	0.4584035	0.4621491	0.6869981	0.0317913	0.1375239	0.7848491	0.4275857	0.0353701	0.6339327	0.3996854	0.4712838	0.6122726	0.6782146	0.6328619	0.8054408	0.4264319	0.4295728
250	0.6987486	0.0150206	0.4715734	0.3224129	0.0865767	0.5319781	0.0737869	0.0617200	0.1358444	0.5240040	0.0269034	0.2407157	0.7900700	0.0371037	0.2412045	0.0386461	0.0321251	0.6432262	0.3753075	0.4217073	0.2834855	0.0968619	0.4035513	0.1266169	0.7322591	0.4247777	0.4815856	0.5006556	0.3744864	0.3574354	0.5437857	0.3268276	0.2929115	0.6757022	0.2778718	0.1032748	0.4630574	0.0241189	0.7639776	0.0237268	0.2545259	0.0821264	0.0003875	0.3758605	0.3954137	0.7953476	0.0545879	0.1355773	0.7349006	0.3495207	0.0276709	0.7295938	0.5134876	0.4800057	0.6462898	0.5764794	0.6937824	0.7365306	0.5180990	0.4008520
300	0.5715036	0.0159488	0.4788615	0.3324547	0.0931733	0.5781187	0.0919997	0.1073480	0.1300338	0.6419442	0.0441378	0.3002686	0.5867929	0.0430039	0.2472919	0.0513711	0.0309831	0.7429170	0.5008371	0.4377921	0.3517847	0.0875742	0.3777995	0.2572588	0.6603833	0.4467111	0.5843150	0.4432867	0.4609447	0.3765848	0.6544426	0.4474782	0.3472020	0.6949399	0.2656062	0.1028959	0.3952165	0.0593275	0.6697720	0.0273209	0.3447275	0.0780834	0.0001430	0.3918238	0.4714592	0.7702891	0.0428022	0.1806027	0.6889460	0.3949486	0.0534511	0.8273657	0.4780422	0.4021616	0.8221340	0.7455692	0.6732983	0.7300449	0.4037383	0.3528086
350	0.6269633	0.0097489	0.4409564	0.4214240	0.0784978	0.5259096	0.0622074	0.0635677	0.1365983	0.5297965	0.0636213	0.3674855	0.7131951	0.0341469	0.2871972	0.0271847	0.0153335	0.5821926	0.3286146	0.4943236	0.3147694	0.0826507	0.3431181	0.1932820	0.6149599	0.4708303	0.4749617	0.6561935	0.5256849	0.3049422	0.6193099	0.3841272	0.2544914	0.7029995	0.2504265	0.1254031	0.4975876	0.0201934	0.6563878	0.0367630	0.2846763	0.0609196	0.0007181	0.4314579	0.4280017	0.7459087	0.0520370	0.1700055	0.6981435	0.4242316	0.0323494	0.7861843	0.4831443	0.4181918	0.6806846	0.7581170	0.8340316	0.7551779	0.3508930	0.4252202
