"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28
950	0.2583237	0.0813125	0.2260356	0.1743783	0.2134523	0.4644204	0.4260375	0.5914468	0.7408654	0.1871301	0.6273018	0.7638780	0.0451263	0.2476413	0.3124549	0.5375955	0.4446074	0.3353341	0.3472080	0.7067028	0.4212999	0.0677712	0.0503474	0.5382918	0.1529982	0.3359207	0.1469426	0.2358647	0.5731937	0.0074947	0.6428970	0.4069072	0.7325922	0.3826784	0.2831359	0.6016309	0.6060513	0.1247783	0.3270330	0.0090296	0.3343128	0.4065469	0.2865987	0.4304391	0.6726740	0.5191737	0.2884249	0.6064067	0.5909283	0.4453604	0.7503729	0.6338514	0.3869421	0.0871242	0.1324475	0.6848817	0.1977495	0.0093818	0.3221217	0.0178567	0.0542309	0.3257891	0.3058579	0.6808549	0.1231230	0.4919109	0.0348707	0.5509262	0.0000079	0.3362220	0.0585711	0.7353573	0.2291443	0.5040111	0.4876056	0.6230400	0.0453114	0.6972680	0.7243700	0.4585043	0.3503081	0.1702795	0.6553562	0.7355751	0.5827886	0.3624905	0.4250702	0.2840273	0.6729203	0.3771710	0.1777091	0.1473093	0.4571819	0.1432832	0.7629360
1000	0.2583884	0.0593464	0.2404345	0.1802683	0.2721276	0.4779266	0.4522547	0.5312182	0.6074192	0.2620837	0.6904736	0.5824826	0.0249299	0.2600422	0.3009041	0.5979405	0.5455544	0.3475035	0.3186314	0.7206119	0.4110656	0.0596596	0.0562794	0.7139848	0.3145914	0.2141650	0.1689683	0.2463122	0.5575758	0.0050761	0.6776005	0.3109923	0.5633242	0.2758674	0.3805948	0.7948049	0.5796544	0.1396765	0.2953321	0.0196850	0.3359182	0.3247913	0.2484180	0.3790947	0.5036924	0.6178978	0.3176226	0.4020422	0.5930504	0.4485562	0.7396400	0.5879273	0.2680265	0.0923128	0.0885154	0.6645340	0.1201242	0.0033449	0.3727168	0.0084532	0.0698506	0.2733726	0.4457655	0.7488900	0.1087318	0.3328789	0.0448394	0.6326012	0.0032630	0.2846042	0.1142263	0.6900827	0.2828430	0.4013810	0.5572881	0.5523933	0.0458054	0.7955530	0.6643999	0.4548419	0.4141869	0.1835381	0.5763162	0.6948295	0.5719858	0.2772627	0.4177662	0.2934709	0.6724154	0.3208822	0.1432808	0.1114669	0.4933955	0.1582166	0.6084783

0	0.2494036	0.0550474	0.1790561	0.1021949	0.2447004	0.5032856	0.1693683	0.5939649	0.6566882	0.2065211	0.7631940	0.5938086	0.0125387	0.3109320	0.3138761	0.6355697	0.5656116	0.4052373	0.3430878	0.6709033	0.4301932	0.0606990	0.0786611	0.5153960	0.2047059	0.2202032	0.1162153	0.1810346	0.5261257	0.0068260	0.6230887	0.4168949	0.5976227	0.3394632	0.2715399	0.7078124	0.5874764	0.1597759	0.3106846	0.0274934	0.2993550	0.3540741	0.2490146	0.5145586	0.7274134	0.6805303	0.2842077	0.5320600	0.5512771	0.3211649	0.6288574	0.6800714	0.3055473	0.0929755	0.1133369	0.6832025	0.1061784	0.0254945	0.3891986	0.0064790	0.0483295	0.5709128	0.3432700	0.7908572	0.1871273	0.4144851	0.0414812	0.6901725	0.0006529	0.2851806	0.1558769	0.6966347	0.2536722	0.5727360	0.4883804	0.6225806	0.0506454	0.6611166	0.6564017	0.4967167	0.4599756	0.1760455	0.6784891	0.7050208	0.4593352	0.3924233	0.4663219	0.4166969	0.6992813	0.2783091	0.1898539	0.2425391	0.4241830	0.1476414	0.6233848
50	0.3379036	0.0669870	0.2562626	0.1544549	0.2078006	0.4854524	0.2644960	0.4001271	0.7344041	0.5158375	0.6399632	0.7085136	0.0030976	0.1747022	0.3972605	0.6535204	0.6416391	0.3677087	0.3128715	0.5612099	0.4821683	0.0601781	0.0409571	0.6106596	0.3351783	0.2712175	0.2197280	0.1595491	0.2379467	0.2431973	0.5776057	0.5763823	0.5858297	0.2958158	0.2700977	0.6992926	0.6569345	0.1830437	0.3124204	0.0687273	0.2691026	0.4451236	0.2564177	0.5502836	0.3735910	0.6473269	0.5806589	0.4601890	0.6103269	0.1913972	0.6884003	0.7066517	0.4083549	0.0637104	0.0631742	0.6568299	0.1447201	0.0138068	0.2432962	0.0151488	0.1526948	0.4005363	0.5704132	0.3902032	0.0994977	0.4564170	0.1558829	0.4762914	0.0040090	0.3343586	0.1026714	0.5163821	0.5952637	0.4408467	0.5358220	0.3230654	0.0330375	0.7001791	0.6195403	0.5341368	0.4112816	0.1553657	0.7113684	0.6229100	0.5102457	0.5500552	0.4736789	0.2963153	0.6969448	0.3002994	0.1414839	0.3669881	0.4971339	0.1362522	0.6296879
100	0.2374023	0.0492012	0.2728852	0.0825463	0.1740300	0.4921681	0.1701739	0.2941432	0.7093014	0.4620554	0.6408560	0.6963481	0.0093948	0.1586345	0.2665160	0.7316930	0.5557512	0.4546998	0.4755989	0.6805662	0.3828829	0.0728750	0.0142799	0.5413940	0.1690349	0.2681739	0.1579685	0.1490398	0.0699804	0.3470952	0.5384243	0.6465403	0.6683711	0.3705855	0.2879687	0.7271905	0.4645387	0.1339884	0.3729672	0.0575865	0.2327365	0.4058571	0.3884054	0.6091378	0.2142390	0.5552979	0.6370878	0.3596124	0.4755970	0.0916291	0.6009361	0.6887101	0.4754460	0.0739747	0.1249201	0.6556546	0.1710242	0.0147016	0.1791984	0.0254710	0.0594732	0.4776064	0.6074366	0.3619437	0.0801282	0.4314621	0.1760604	0.4902436	0.0004354	0.2654909	0.1527738	0.4252663	0.5478109	0.3608545	0.3883474	0.2249670	0.0942438	0.6729068	0.6497027	0.5476487	0.3251820	0.0874139	0.6586185	0.6699115	0.5740517	0.5385574	0.4841197	0.2519092	0.7304542	0.2501146	0.1411318	0.4067900	0.5123597	0.0879264	0.6912773
150	0.2278372	0.0425142	0.2067078	0.2003349	0.1278649	0.2771308	0.1220208	0.3549239	0.6603382	0.4875972	0.5133124	0.8019378	0.0098381	0.1331842	0.3358042	0.6494770	0.5911222	0.4815579	0.3869994	0.5652416	0.4183616	0.0456609	0.0471668	0.6532824	0.2091601	0.4568191	0.1381125	0.2956809	0.0631641	0.3137731	0.4903301	0.7125409	0.5653517	0.3826155	0.2301974	0.8035483	0.5919507	0.1222058	0.3733529	0.0714234	0.2475377	0.3680282	0.3401269	0.4190706	0.1789674	0.4885343	0.6097162	0.5917624	0.4848443	0.0609903	0.7023927	0.6078883	0.5549680	0.0956173	0.0637544	0.7159289	0.0910416	0.0032360	0.2497893	0.0319590	0.0565606	0.4750537	0.6277196	0.3948343	0.1196101	0.3647306	0.2434345	0.3650562	0.0022828	0.2759891	0.1041430	0.3981791	0.5133946	0.3222593	0.4304846	0.2270290	0.1327580	0.8800408	0.6983090	0.5389720	0.3269074	0.0745604	0.5623065	0.6793134	0.5996021	0.4294055	0.4921279	0.3110818	0.5668806	0.2277099	0.2216179	0.4087506	0.4604483	0.1055096	0.7826367
200	0.1561151	0.0703389	0.2865065	0.1889223	0.1583091	0.5025650	0.1711001	0.2514570	0.6982894	0.5468012	0.6982582	0.7239409	0.0107415	0.2245893	0.3356211	0.6672245	0.5469564	0.4416168	0.3912152	0.6353351	0.5030747	0.0757438	0.0483605	0.5686690	0.3224940	0.2680865	0.2443517	0.3212309	0.0378756	0.2244026	0.7617914	0.6793468	0.8211199	0.3282388	0.3033669	0.5407962	0.5336497	0.1497827	0.2649389	0.0566294	0.2154928	0.4205690	0.4155389	0.3879027	0.1681561	0.5946732	0.6292924	0.3002169	0.4259641	0.0749323	0.7321373	0.7021936	0.4306347	0.0652192	0.0490358	0.6788490	0.1517791	0.0230419	0.1707243	0.0121410	0.0772587	0.3373242	0.5797960	0.3519905	0.1154780	0.3211219	0.2350365	0.3960836	0.0042925	0.2561841	0.1073077	0.5240940	0.4957353	0.3101772	0.4450957	0.1531214	0.1977646	0.6932226	0.6188763	0.4406931	0.3083351	0.0727151	0.6950702	0.7181580	0.6166389	0.4979770	0.5715004	0.2222516	0.7802947	0.2548085	0.1362120	0.4061401	0.4200656	0.0984414	0.7469281
250	0.2911861	0.0318294	0.2270587	0.1504582	0.2133666	0.4426745	0.2005965	0.3217088	0.7747115	0.6040011	0.5726731	0.8124678	0.0021002	0.1907574	0.2558330	0.8225529	0.6292222	0.4320915	0.3931902	0.6059670	0.4945012	0.0693828	0.0418268	0.6801644	0.3828244	0.3195825	0.2261573	0.2489628	0.0411599	0.3523166	0.6550021	0.6844342	0.6433218	0.2784002	0.3647153	0.5969477	0.7229656	0.1592498	0.3800032	0.0855477	0.2209789	0.3249496	0.2990615	0.4154029	0.1770983	0.4516348	0.7221443	0.3716788	0.6009531	0.0752564	0.7342005	0.5532435	0.6933997	0.0706722	0.0798006	0.6568516	0.1792845	0.0096232	0.2188706	0.0080250	0.0655257	0.3853375	0.5839129	0.3811712	0.0817588	0.4190617	0.2224499	0.3450893	0.0023300	0.3975309	0.1342155	0.3406819	0.6780678	0.3069689	0.4786915	0.1594656	0.2222350	0.7711462	0.6984635	0.4662537	0.2832117	0.0864442	0.6211134	0.7608346	0.5745096	0.4782711	0.5108288	0.2747827	0.6049857	0.2458441	0.3055377	0.4505266	0.4153969	0.1548563	0.7431774
300	0.2949405	0.0491024	0.2612562	0.2249262	0.2155977	0.4601535	0.2216698	0.2921984	0.6673265	0.4919375	0.6983407	0.6701333	0.0014630	0.1174872	0.2980025	0.6452527	0.6562609	0.3626031	0.2818365	0.7860964	0.4190248	0.0540639	0.0695690	0.5438966	0.2793849	0.2538246	0.3320220	0.2801911	0.0317483	0.3780613	0.4777851	0.8500841	0.6084123	0.4142679	0.3722362	0.7523232	0.5410707	0.1711817	0.3087431	0.0499383	0.2630991	0.4033109	0.3347591	0.4326879	0.1764274	0.5001762	0.6771404	0.3269735	0.5562439	0.1028075	0.5728916	0.6213017	0.6430613	0.0632411	0.0777820	0.6889408	0.1735432	0.0175181	0.2536396	0.0036092	0.0845788	0.3948527	0.5811150	0.3922477	0.1492696	0.4036418	0.2304333	0.2691319	0.0057231	0.3336154	0.1225258	0.3369815	0.5815953	0.2536276	0.5199803	0.1169544	0.2498038	0.6887951	0.5692509	0.6248603	0.3014933	0.0746502	0.6536281	0.6583877	0.5171816	0.3960999	0.5087936	0.3450026	0.6280872	0.2242254	0.1605826	0.3693602	0.5038073	0.0896256	0.6564359
350	0.2560595	0.0705370	0.2049112	0.1383230	0.1436026	0.4332816	0.1353122	0.4086190	0.7104300	0.4819160	0.5951868	0.7393101	0.0038386	0.1222709	0.3107673	0.6394667	0.6667398	0.4475148	0.4133492	0.6570636	0.4522459	0.0887091	0.0274302	0.5611872	0.1303805	0.2658909	0.2152250	0.3789958	0.0979108	0.3263753	0.5542496	0.6700735	0.6577100	0.2982968	0.4778111	0.7044765	0.5568537	0.1941886	0.3381467	0.0542150	0.2675243	0.3246679	0.3567456	0.4920860	0.1625348	0.6937494	0.5568981	0.3208137	0.4653504	0.0661805	0.5379323	0.7306357	0.6500951	0.0913856	0.0381340	0.7552718	0.1496132	0.0155512	0.1610497	0.0105497	0.0748756	0.3803490	0.5201275	0.3315427	0.1261992	0.4093668	0.1570619	0.3042388	0.0018045	0.3400630	0.1505582	0.4659218	0.4990008	0.2781186	0.4498935	0.2063507	0.2739042	0.5399728	0.5634132	0.4758649	0.3387501	0.0976521	0.7078966	0.6547139	0.5586050	0.4953323	0.3574960	0.3238889	0.7095148	0.1992210	0.1691904	0.3961505	0.5172203	0.0958825	0.6946100
400	0.2446436	0.0523268	0.2327026	0.2416568	0.1561765	0.3152022	0.1927098	0.3283610	0.7489696	0.5027366	0.6668978	0.7746833	0.0105857	0.1334190	0.3539786	0.7720448	0.5567016	0.3653636	0.3246734	0.6727825	0.5861990	0.0418979	0.0775069	0.5064418	0.1743919	0.3371285	0.1873631	0.3085166	0.0731942	0.3663035	0.4667176	0.5936891	0.5498010	0.3712612	0.3940839	0.6731787	0.5780046	0.1752501	0.3679361	0.0616466	0.1937513	0.3001791	0.3297547	0.4181401	0.1371037	0.5736682	0.6535122	0.2877638	0.7208534	0.0834490	0.7262289	0.6593683	0.5942834	0.0816959	0.1022367	0.7335847	0.1056633	0.0297650	0.2183454	0.0170195	0.0572498	0.5638665	0.4842163	0.3656847	0.1298686	0.3415903	0.1650435	0.4426474	0.0004408	0.2691207	0.1147368	0.3498053	0.5309217	0.2917044	0.4811573	0.1705208	0.2622249	0.6240556	0.5666010	0.4928236	0.3493175	0.1067590	0.6433011	0.5988264	0.5712408	0.4552038	0.4331781	0.2677447	0.6574468	0.3107583	0.1190667	0.4727017	0.5573020	0.1434698	0.6123525
450	0.0967619	0.0884382	0.1978920	0.1602340	0.1394074	0.3374061	0.1670485	0.3198377	0.6772896	0.5741122	0.6700684	0.6833148	0.0099306	0.1170612	0.3242114	0.7615102	0.5866276	0.4450589	0.2898094	0.7352025	0.5265668	0.0784630	0.0621310	0.6713545	0.2850001	0.3501774	0.2509109	0.3163928	0.0282997	0.3554878	0.6225660	0.8716904	0.5698364	0.2829378	0.2971136	0.6604517	0.6481024	0.1314054	0.3832740	0.0393440	0.2602379	0.2847361	0.2932862	0.4223786	0.1497951	0.6007098	0.5972185	0.3243669	0.6039269	0.0617017	0.7208663	0.6549805	0.4438023	0.0769364	0.1508220	0.6768413	0.0832414	0.0213806	0.2736359	0.0224453	0.0834556	0.5869942	0.5411018	0.3933032	0.0954240	0.3352033	0.1731321	0.3775085	0.0035166	0.2868957	0.1092473	0.3795578	0.6024235	0.3865218	0.4892621	0.1562022	0.2117404	0.6654685	0.7610235	0.4008740	0.3169848	0.0522720	0.5255162	0.6277804	0.6540027	0.4429886	0.4615754	0.2646863	0.6759364	0.1939473	0.1429265	0.3865380	0.3921222	0.1920001	0.5326521
500	0.2153977	0.0368991	0.4323641	0.3552563	0.1554881	0.2933330	0.3228084	0.2560077	0.6841367	0.4953407	0.7543361	0.5560884	0.0061162	0.1132177	0.3608442	0.6094456	0.5648878	0.4631910	0.3759362	0.7349178	0.5020079	0.0696660	0.0378296	0.5883611	0.5173521	0.3826339	0.1837228	0.3368869	0.0415977	0.4147057	0.6198838	0.7478901	0.5496346	0.3160960	0.3137617	0.6450559	0.6192785	0.1720553	0.3996278	0.0856212	0.2420555	0.3092563	0.2631557	0.4656350	0.2080071	0.4468341	0.7978879	0.2672704	0.4952580	0.0739560	0.6131817	0.6593389	0.5998512	0.1037448	0.0701872	0.7243757	0.1865094	0.0112046	0.2353439	0.0103461	0.0920768	0.3996758	0.7373655	0.3825489	0.0592119	0.3252115	0.1788380	0.2900768	0.0000000	0.2533073	0.1188294	0.3811289	0.6085428	0.4556916	0.4802957	0.1937971	0.2479481	0.7653534	0.5918357	0.5025881	0.3416686	0.0619167	0.5876063	0.6123675	0.4867413	0.4404396	0.5012528	0.2112733	0.6617773	0.1712140	0.1259632	0.3902335	0.4313742	0.0683971	0.7693180
550	0.2798871	0.0727388	0.2593607	0.1832572	0.2733030	0.4864890	0.2685365	0.4629576	0.6952496	0.2226150	0.6991325	0.6373775	0.0124140	0.2074239	0.3457207	0.7431263	0.5222092	0.5590544	0.3742169	0.6212467	0.4063669	0.0975490	0.0637055	0.5002567	0.2114705	0.2511876	0.2082136	0.2321133	0.3774940	0.1762658	0.5808088	0.4403897	0.5853589	0.2998669	0.2447497	0.6993056	0.5675281	0.0945148	0.3523891	0.0168511	0.2204004	0.4500638	0.3041483	0.5761421	0.5133457	0.4770586	0.3733646	0.4432516	0.4925378	0.3394009	0.7440200	0.6770441	0.4788653	0.0829670	0.0789755	0.6713497	0.1488727	0.0118649	0.1852039	0.0092071	0.0564783	0.3062245	0.2612343	0.7068699	0.0878735	0.3046878	0.0998552	0.5004655	0.0001821	0.3094026	0.1549125	0.6643383	0.1653671	0.3944599	0.4428616	0.4315680	0.1612363	0.6595528	0.6797609	0.4955349	0.3929429	0.0722180	0.5345050	0.7032168	0.6929895	0.3587240	0.4725502	0.3089385	0.7042103	0.2103289	0.1179676	0.2689519	0.4215092	0.0987967	0.7034976
600	0.1972971	0.0996138	0.2192737	0.0772910	0.2039474	0.4098805	0.1896514	0.5313048	0.6444603	0.1923402	0.7919453	0.7285431	0.0106247	0.1680200	0.2327185	0.6596654	0.6276255	0.4005096	0.4459532	0.7445492	0.4684620	0.1258392	0.0461859	0.4453232	0.1532102	0.1849196	0.1447945	0.2762924	0.6987345	0.0554657	0.5162391	0.3815822	0.6028541	0.3614450	0.2890113	0.5961695	0.7259853	0.1453757	0.3573556	0.0137121	0.2538797	0.2996551	0.3297257	0.4272577	0.5917968	0.5823131	0.3573262	0.4707645	0.5453452	0.4724318	0.5854997	0.5762984	0.3915582	0.0884897	0.1762019	0.7106621	0.2087065	0.0102749	0.3297801	0.0104361	0.0471594	0.3507846	0.2923682	0.8011865	0.1038534	0.3472140	0.0353166	0.6562569	0.0004513	0.2950485	0.0978795	0.7017880	0.2254131	0.4715361	0.4846955	0.5843803	0.1073502	0.5789983	0.6673035	0.4650675	0.3278013	0.1294473	0.5473239	0.6548614	0.4557684	0.3764884	0.4396983	0.5116206	0.7300272	0.2757807	0.1374518	0.1644394	0.4458930	0.0977821	0.7682404
650	0.1673008	0.0392207	0.1673121	0.1530598	0.2588561	0.3869524	0.2227838	0.5879124	0.6256792	0.2342063	0.7638090	0.6764233	0.0094129	0.2973149	0.3550968	0.8083085	0.5835731	0.3629079	0.3697368	0.7643988	0.4760526	0.0648488	0.0354608	0.6553311	0.1301436	0.2142242	0.1194492	0.1594591	0.4885474	0.0236373	0.6661528	0.4647370	0.6420618	0.4264627	0.2451237	0.6632700	0.6238132	0.1456306	0.2562982	0.0025856	0.3130792	0.2639866	0.3447111	0.3297000	0.5120223	0.6213524	0.2649784	0.4107871	0.5370749	0.3581963	0.6549293	0.6322348	0.4037593	0.0936962	0.1090061	0.6751488	0.0894199	0.0133067	0.3432710	0.0240388	0.0778613	0.4682042	0.3507388	0.5761800	0.0712951	0.5531405	0.0491441	0.5752548	0.0052114	0.2551521	0.0922043	0.6462714	0.2724465	0.4756191	0.5457612	0.6669586	0.0802287	0.7412511	0.8256425	0.5650036	0.3250469	0.0661283	0.5393662	0.6625020	0.6145718	0.4122910	0.4933793	0.3687029	0.6180209	0.2408242	0.1492460	0.1828169	0.4967690	0.0869084	0.7171956
700	0.2082299	0.0946184	0.3063013	0.2556584	0.1855832	0.3686079	0.3389119	0.5956445	0.7269766	0.2152164	0.6686010	0.6303591	0.0047170	0.3214021	0.3326276	0.5895666	0.4484099	0.3691101	0.3133065	0.8102481	0.5075649	0.0767755	0.0228824	0.6318643	0.3705287	0.1984696	0.1608677	0.1654469	0.5462140	0.0127849	0.6913479	0.3717112	0.5344853	0.3034411	0.2743885	0.5905111	0.5545131	0.1380224	0.3284363	0.0249338	0.3368150	0.2743286	0.3275025	0.5017599	0.5658465	0.4988373	0.2901109	0.5094258	0.5245069	0.3494660	0.5936857	0.6181549	0.4000150	0.0663548	0.0681959	0.7183786	0.0976350	0.0056092	0.3770822	0.0241923	0.1031011	0.5317508	0.3793040	0.7983532	0.1070960	0.4218039	0.0393272	0.5706541	0.0000000	0.3120749	0.0868146	0.5705955	0.3422778	0.5714737	0.4749689	0.7327655	0.0993921	0.6846796	0.7466989	0.4719346	0.3927960	0.1011680	0.6135102	0.6421519	0.5022776	0.3335940	0.5073607	0.4284670	0.6886168	0.2895617	0.1361331	0.1613400	0.5296300	0.1163486	0.6988966
750	0.2136738	0.0464114	0.2432046	0.1889244	0.2832473	0.4003205	0.4165316	0.5852890	0.7008100	0.2001978	0.6928672	0.6044767	0.0043094	0.2354492	0.3503684	0.6667335	0.5590250	0.3560205	0.3258854	0.6890766	0.5176799	0.0453780	0.0256165	0.6392351	0.4231310	0.1827980	0.2226431	0.1521024	0.5427713	0.0032816	0.6295110	0.4479491	0.5102290	0.3267751	0.2571811	0.5926531	0.4668876	0.1812717	0.3917445	0.0118155	0.2743749	0.3272514	0.2644899	0.4739130	0.6760002	0.6199906	0.2726441	0.3712618	0.6048342	0.3765069	0.7547233	0.7396935	0.3857481	0.1050334	0.1397779	0.6687630	0.1397430	0.0158120	0.2926304	0.0042309	0.0566184	0.4823120	0.3568936	0.7218045	0.1041979	0.5657526	0.0477061	0.6985276	0.0008208	0.2728653	0.1668948	0.7042222	0.2574260	0.4846817	0.4919103	0.6191694	0.0470417	0.7914096	0.6849714	0.4784880	0.3400400	0.0823838	0.6298767	0.7500528	0.4870100	0.3602885	0.4756620	0.3507855	0.6122926	0.3187250	0.1182852	0.1215456	0.4947906	0.1488494	0.6530156
800	0.2036890	0.0759541	0.2978446	0.2060327	0.2575170	0.4241841	0.3654462	0.6128326	0.6357088	0.1723405	0.6246716	0.6285551	0.0380882	0.2906316	0.3284757	0.7697549	0.7572805	0.3617389	0.3461172	0.5570056	0.4464263	0.0629529	0.0464373	0.5509345	0.1567330	0.2265415	0.1839311	0.2095906	0.5401005	0.0041839	0.7486090	0.4702241	0.4625424	0.3485345	0.3682281	0.4809743	0.5626351	0.1302365	0.3811769	0.0177616	0.2143766	0.4110134	0.3677926	0.5313654	0.5593606	0.6410670	0.2039453	0.5886557	0.5831194	0.3661666	0.5978558	0.6366903	0.3941409	0.0551015	0.1238595	0.6583591	0.1770911	0.0101440	0.2688714	0.0145577	0.0577005	0.3397973	0.3425451	0.6030022	0.1134049	0.4880578	0.0311972	0.5673841	0.0003466	0.4178749	0.0923328	0.4926522	0.2206936	0.5527442	0.4202773	0.7129752	0.0322698	0.8040025	0.6743169	0.4615761	0.3289752	0.0976365	0.6414490	0.6112590	0.5104345	0.3589739	0.5283188	0.4150667	0.6774679	0.3221740	0.1691846	0.1385149	0.5162216	0.1175653	0.6061175
850	0.1741204	0.0336525	0.3102482	0.1132774	0.2473251	0.4326783	0.2303655	0.5128883	0.7313985	0.1863535	0.6744105	0.6551474	0.0206585	0.3318618	0.3388842	0.7167847	0.6536339	0.3283592	0.3660755	0.6658440	0.3737198	0.0453142	0.0393877	0.6682583	0.2455292	0.2296566	0.1339089	0.2421893	0.5695411	0.0126736	0.6518011	0.3967250	0.4703709	0.3299661	0.3519335	0.7805339	0.6907741	0.1604408	0.4338910	0.0083685	0.3069555	0.3493304	0.2609897	0.4098266	0.6654451	0.5252102	0.3179456	0.6055870	0.5733260	0.3669185	0.7594195	0.5437821	0.3246889	0.0986628	0.1184476	0.8242082	0.1346648	0.0148660	0.2896236	0.0257925	0.0345749	0.2361534	0.2634031	0.6914407	0.1219079	0.4817483	0.0447124	0.6322340	0.0013257	0.4680646	0.1227830	0.6942141	0.2195791	0.4271627	0.4728008	0.8507060	0.0631406	0.6471997	0.8344959	0.4138781	0.3052392	0.0798735	0.6470235	0.6701218	0.4858970	0.3036207	0.3524923	0.4484609	0.5859868	0.4331157	0.1756828	0.1202574	0.4071344	0.1376293	0.7069860
900	0.2228975	0.0677035	0.2964960	0.2371762	0.2775906	0.3762441	0.3599369	0.5168967	0.7085742	0.1720867	0.6049818	0.7284867	0.0123937	0.3500734	0.2386285	0.5957211	0.4962453	0.4143444	0.4058381	0.6055478	0.4046589	0.0740971	0.0495337	0.5790235	0.3905827	0.1727141	0.1492236	0.1650086	0.4579037	0.0009472	0.7678340	0.3811216	0.6370742	0.2897075	0.2440351	0.6815899	0.6386414	0.1271298	0.3644595	0.0221357	0.2954599	0.3126157	0.2519399	0.5026357	0.6062718	0.6614712	0.2955070	0.5425158	0.6648401	0.3200548	0.8254881	0.6501522	0.4287040	0.0807788	0.1564561	0.6889818	0.2184521	0.0258771	0.3255160	0.0242840	0.0530661	0.3620043	0.1944381	0.7003120	0.1213018	0.4776696	0.0339649	0.6186935	0.0068804	0.3212357	0.1706215	0.5564176	0.2383943	0.3913234	0.5312983	0.6994442	0.0431772	0.7047835	0.7799552	0.3781082	0.2676132	0.1694420	0.5705357	0.6919713	0.6113277	0.3112372	0.4891942	0.4612760	0.6918320	0.3291371	0.1300935	0.1928121	0.3706907	0.1081411	0.8280809
950	0.2941570	0.0802021	0.2107464	0.1029765	0.1945993	0.4034007	0.2473887	0.5189403	0.6571913	0.1898654	0.6236295	0.6362649	0.0222873	0.2865573	0.3422896	0.7683301	0.6217052	0.3797427	0.3124968	0.7638081	0.3708782	0.1264586	0.0581360	0.5665731	0.2685083	0.2470016	0.1382767	0.2055728	0.4244725	0.0039800	0.6958739	0.4219899	0.6689274	0.3625825	0.2930953	0.7311563	0.5684754	0.1418480	0.3219789	0.0462932	0.2589190	0.3722456	0.2708598	0.5121710	0.7499003	0.5973150	0.2818098	0.6302404	0.7113658	0.3084659	0.5757123	0.5828920	0.2985170	0.0519661	0.0782346	0.7111426	0.2005460	0.0263578	0.3278798	0.0108644	0.0752596	0.5154097	0.3333784	0.7301728	0.1191536	0.4669143	0.0208456	0.7685811	0.0006982	0.3099144	0.1704020	0.6290748	0.2826169	0.4962861	0.4886733	0.6314387	0.0333212	0.6750373	0.5855237	0.5245703	0.2716136	0.1488207	0.6855619	0.8272161	0.4664894	0.3533931	0.4923876	0.3998838	0.7162525	0.4587217	0.1559281	0.1580423	0.4193502	0.1845622	0.6575996
1000	0.3241408	0.0634661	0.1767244	0.1848974	0.2742976	0.4094589	0.2618244	0.5808471	0.6641678	0.2260623	0.6712712	0.7652954	0.0146333	0.3213174	0.3423739	0.6428793	0.6537149	0.3034177	0.3089782	0.6801464	0.4700394	0.0902073	0.0534033	0.7008883	0.2634336	0.2195022	0.1301289	0.1905696	0.4980253	0.0009481	0.6860238	0.4137502	0.6396117	0.3048146	0.3238689	0.6911260	0.5698318	0.1608311	0.3728756	0.0232266	0.2736625	0.3141712	0.2225810	0.4705360	0.4784898	0.5717803	0.2801502	0.6324282	0.6343982	0.2570423	0.6692181	0.6141044	0.3563657	0.0606836	0.1231681	0.6898365	0.1476540	0.0132557	0.3600591	0.0076953	0.0452879	0.4592915	0.4491547	0.7093373	0.0791385	0.5297758	0.1052631	0.8785129	0.0000000	0.2904536	0.1741768	0.6731933	0.2821904	0.3905670	0.4811597	0.7123774	0.0359645	0.7021314	0.6995292	0.4796134	0.2533682	0.1269007	0.6769097	0.6411551	0.5343358	0.3534285	0.4382246	0.3242723	0.6510569	0.4523956	0.1632759	0.0840335	0.4612407	0.1575659	0.6021101

