"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
900	0.6786418	0.0753757	0.3480621	0.4448662	0.3622751	0.3645196	0.4813257	0.0627863	0.4737405	0.1964536	0.5425969	0.5141818	0.5284759	0.3501448	0.6608595	0.1580583	0.3652424	0.4546097	0.2057664	0.5975332	0.2695951	0.0175660	0.5874156	0.3191136	0.0091249	0.0124888	0.1085082	0.7476864	0.4942933	0.4831762	0.4213961	0.6320781	0.0874135	0.7133563	0.5564227	0.3229046	0.4212070	0.4620709	0.4349747	0.3007589	0.0345717	0.2409260	0.2778473	0.7116704	0.7008533	0.0103076	0.1335755	0.4043240	0.4424457	0.5825169	0.2679816	0.5705437	0.0700622	0.4573912	0.5176807	0.0992275	0.3589311	0.5808405	0.6146952	0.5961256	0.5104516	0.6290031	0.3472279	0.2397536	0.2703573	0.4178330	0.2931541	0.2231216	0.5949242	0.1503118	0.1541542	0.1022869	0.0984311	0.4277852	0.4112356	0.1698108	0.0001354	0.5905825	0.5956367	0.1834235	0.2961158	0.2543332	0.5534440	0.1655515	0.3600205	0.6163595	0.2117641	0.5225483	0.3893783	0.5709946	0.3297215	0.4543087	0.5549143	0.6382799	0.7349587	0.6008086	0.3130973	0.5231363	0.7235792	0.6702329
950	0.6915398	0.1139219	0.3822035	0.5121770	0.2887345	0.4264417	0.3693167	0.0709291	0.5451160	0.2928881	0.5247492	0.5478424	0.4492006	0.4685973	0.6099448	0.2102924	0.4575474	0.4269281	0.1833672	0.6474113	0.3097271	0.0191476	0.6141268	0.2906132	0.0485715	0.0128158	0.1244249	0.6256195	0.5115222	0.6928642	0.4162932	0.7228467	0.0722484	0.5625511	0.5987413	0.2915467	0.4257375	0.3231636	0.4309214	0.3062838	0.0202372	0.2929113	0.3171673	0.7466009	0.6539476	0.0057434	0.0984225	0.4967454	0.4510058	0.5243519	0.2252325	0.5189591	0.0800824	0.5334784	0.4641246	0.1345327	0.4500253	0.5005495	0.7641807	0.5651319	0.5707994	0.7315399	0.3234765	0.2694834	0.2895816	0.5293089	0.2892024	0.2338261	0.5877993	0.1237389	0.1221583	0.1318539	0.1312473	0.4306761	0.3447455	0.0954223	0.0022052	0.4424808	0.4616536	0.1482475	0.2494305	0.2284690	0.4722773	0.0919507	0.3582713	0.6995968	0.2405860	0.5120665	0.4594632	0.6087342	0.3488414	0.4251946	0.5338998	0.6833950	0.7396110	0.5729023	0.3325222	0.6093425	0.6317024	0.7270456
1000	0.6986369	0.0692544	0.4817904	0.5954183	0.2711559	0.3951708	0.2737121	0.0695516	0.5486941	0.2736064	0.5045798	0.4945857	0.5450285	0.2646493	0.6460119	0.1591647	0.3942488	0.3709795	0.1613198	0.7379728	0.3214154	0.0298349	0.5653645	0.4205695	0.0187176	0.0138267	0.1426945	0.6438718	0.4687991	0.6354152	0.4049321	0.6561323	0.0505741	0.7302299	0.6034817	0.3650327	0.4485251	0.5291996	0.4780765	0.3522247	0.0151485	0.2021796	0.2973585	0.6575270	0.5920106	0.0131840	0.1173352	0.4309833	0.4127814	0.4224957	0.2553801	0.6199887	0.1329334	0.4862197	0.6433428	0.1173836	0.3840762	0.5882890	0.5892668	0.5124021	0.5346409	0.6452643	0.3928959	0.2850629	0.2669599	0.5652336	0.3010124	0.2610277	0.7111068	0.1473743	0.2544882	0.1347526	0.1396673	0.3779678	0.4668828	0.0922908	0.0032345	0.4612804	0.5609350	0.1783920	0.2898551	0.2285613	0.4275162	0.0881665	0.4451925	0.6191176	0.1883879	0.4598822	0.4104075	0.5447208	0.4407028	0.4710306	0.5723406	0.6472768	0.7423778	0.6784031	0.3191778	0.6579070	0.5653315	0.5896236

0	0.5636316	0.0648339	0.4621386	0.5194904	0.2262218	0.3825080	0.4594098	0.0551836	0.6090122	0.1940349	0.5027473	0.6317832	0.5023833	0.3707173	0.7529964	0.2045053	0.4240422	0.4222259	0.1428099	0.6760969	0.2896276	0.0212133	0.6589640	0.4164738	0.0200143	0.0448722	0.1383365	0.7041200	0.5227908	0.6280235	0.4915148	0.7282312	0.1615650	0.6592088	0.5278934	0.4356263	0.4369650	0.5349004	0.4155824	0.2510426	0.0367195	0.2060869	0.2939976	0.5723546	0.5594887	0.0283417	0.1028843	0.3989623	0.3437854	0.5047819	0.3223186	0.6035844	0.0867893	0.5109855	0.5432975	0.1080434	0.4443814	0.5041592	0.5778466	0.6556104	0.5029193	0.7016055	0.4088102	0.2594248	0.2726621	0.4387504	0.3329850	0.2393761	0.6636641	0.1697471	0.1225914	0.0956437	0.0998070	0.4517508	0.2814311	0.1966431	0.0082840	0.3291892	0.5235584	0.2125436	0.2558374	0.3114539	0.5144942	0.1909036	0.2844074	0.7670906	0.1763532	0.4590450	0.3883577	0.6260508	0.3700449	0.4478104	0.5697443	0.6701345	0.6199861	0.7806604	0.4543618	0.7025709	0.7411041	0.6778770
50	0.7162295	0.0308995	0.4851464	0.2402862	0.1338216	0.5579253	0.4012295	0.3862841	0.3995143	0.1504928	0.4555188	0.5278796	0.5813693	0.2636297	0.2772536	0.1696850	0.1982796	0.3788621	0.3354989	0.5998838	0.1822317	0.0362143	0.3086822	0.4820823	0.3869872	0.0093810	0.0413248	0.6824333	0.4227164	0.7526640	0.4769415	0.7708745	0.1243992	0.7569552	0.5425304	0.4253907	0.4203763	0.5990072	0.3789023	0.2603199	0.0081194	0.2515526	0.2996985	0.6657281	0.6336044	0.0014368	0.0879449	0.6425951	0.1504558	0.4398696	0.2346995	0.5522284	0.0735225	0.4647788	0.6624901	0.1717034	0.3362362	0.4011677	0.6467396	0.5106560	0.4975364	0.5752048	0.3184081	0.2391299	0.2393122	0.4008740	0.2296779	0.2571658	0.7019448	0.1369930	0.1158712	0.1304081	0.2218387	0.2524789	0.1699519	0.4437274	0.6824165	0.4123796	0.1798354	0.3252917	0.3162504	0.2114301	0.4619277	0.2451554	0.3463129	0.6952092	0.0765094	0.5088767	0.4798476	0.6564369	0.3594117	0.3750053	0.4995912	0.3229702	0.5815119	0.6514819	0.2129067	0.5941585	0.5384509	0.5860057
100	0.5467701	0.0083811	0.5795464	0.0937596	0.0396215	0.5556514	0.4010492	0.4076662	0.3411619	0.2567134	0.3447974	0.4366665	0.4892509	0.3382184	0.1992569	0.1894825	0.1001580	0.2846550	0.3640036	0.6379212	0.1358915	0.0109940	0.2341998	0.4400806	0.4203228	0.0202768	0.0403848	0.6925577	0.5389083	0.5635479	0.5035820	0.6262590	0.0743255	0.5452734	0.3838946	0.3036258	0.5307164	0.5641765	0.4745445	0.1781011	0.0062623	0.2256937	0.3265558	0.6958299	0.6588327	0.0063164	0.1071072	0.5467985	0.0594866	0.5323044	0.1659695	0.5973153	0.0356928	0.3681230	0.4021839	0.2147708	0.3323034	0.2817007	0.6624738	0.5337074	0.6063028	0.6754101	0.3101759	0.2104029	0.2224645	0.5792627	0.2194649	0.2473750	0.7138132	0.1611471	0.0549481	0.0896254	0.1825771	0.2164504	0.1540248	0.6128195	0.4693349	0.3333429	0.1868930	0.4252086	0.1892143	0.1693716	0.4935629	0.1656922	0.1843183	0.6455770	0.0443437	0.4523962	0.3930421	0.4161765	0.4040473	0.3641757	0.4342229	0.2572753	0.6001087	0.7672893	0.2784213	0.8023481	0.5994869	0.6569901
150	0.2871605	0.0077648	0.7877665	0.0493172	0.0409148	0.6379480	0.4055421	0.5395641	0.3294291	0.1968956	0.4546038	0.5489488	0.6167166	0.3647439	0.2117890	0.1742054	0.0546343	0.2951418	0.3938896	0.6456796	0.0910003	0.0382482	0.1449398	0.4069114	0.3455960	0.0083311	0.0111677	0.6382320	0.5018822	0.6122085	0.4594339	0.7499322	0.0787397	0.6936491	0.1999907	0.2497353	0.4105294	0.3923458	0.4013076	0.2001718	0.0120009	0.1986605	0.3016720	0.5990980	0.6722053	0.0160796	0.0684296	0.5128944	0.0294185	0.4151808	0.1802808	0.5744316	0.0263201	0.1978993	0.3825931	0.3607889	0.1917981	0.1854129	0.4896238	0.5534299	0.6251131	0.6975003	0.3268130	0.2433669	0.2109231	0.4417582	0.2137000	0.2286509	0.6338671	0.1216346	0.0605091	0.0473987	0.1151283	0.1559385	0.1274065	0.5722011	0.6057359	0.4720396	0.1257636	0.4718897	0.1903326	0.2528474	0.5637088	0.1898249	0.1292512	0.5544702	0.0422004	0.3533178	0.3869378	0.4095944	0.4649295	0.4584226	0.4989418	0.2069586	0.4519586	0.6354498	0.2376622	0.6705177	0.5834758	0.7994047
200	0.0942628	0.0221863	0.5627573	0.0439567	0.0372371	0.4863747	0.4141633	0.5793641	0.2041515	0.3661117	0.4029208	0.5535331	0.6322357	0.4504981	0.1430704	0.2850826	0.1444494	0.1536402	0.3124641	0.5581461	0.0663802	0.0387383	0.1765723	0.5754884	0.4016476	0.0042576	0.0125785	0.6472341	0.4618616	0.5037389	0.3496103	0.5615241	0.0816710	0.7292957	0.0744922	0.3344529	0.3509540	0.5163957	0.4726644	0.1965217	0.0119323	0.2106609	0.3511348	0.6065081	0.6657299	0.0085130	0.0412667	0.5825167	0.0203603	0.4757777	0.1751867	0.6763901	0.0415402	0.1663825	0.2694572	0.4009748	0.2178158	0.2091771	0.5094955	0.4531769	0.6437571	0.6442279	0.3894811	0.1730825	0.2252589	0.4499608	0.0869587	0.2990128	0.6947569	0.0828176	0.0494493	0.0461939	0.1507741	0.1121975	0.1141966	0.4583080	0.6576442	0.4801474	0.1516837	0.5233106	0.2221111	0.2906664	0.4583260	0.1550721	0.1295365	0.5288735	0.0346043	0.3378873	0.4038335	0.4261964	0.4364138	0.3589962	0.3703882	0.1994121	0.3368057	0.6721288	0.2595514	0.5940258	0.5214497	0.6453958
250	0.1284461	0.0387516	0.5254732	0.0219718	0.0192290	0.4912672	0.3321538	0.6235066	0.2615026	0.5764505	0.5391657	0.6240294	0.5800250	0.5482981	0.1663403	0.2892721	0.2767523	0.2177292	0.2586343	0.7242150	0.1207249	0.0190426	0.1979848	0.4438683	0.5197594	0.0248232	0.0695250	0.5706019	0.5855586	0.6720794	0.4720733	0.6716027	0.0945476	0.5767257	0.0938594	0.3585247	0.4943193	0.5586613	0.3352573	0.1718638	0.0087020	0.2063443	0.3412526	0.5907827	0.5680469	0.0217031	0.0220474	0.5683781	0.0365354	0.3985815	0.1639273	0.6820177	0.0098924	0.1584541	0.2883430	0.4290524	0.2440125	0.2308343	0.4647574	0.5873946	0.6988088	0.7135118	0.3604894	0.2191282	0.2380877	0.5451936	0.1078790	0.2243587	0.6372353	0.1832543	0.0608235	0.1134321	0.0909034	0.1223436	0.1768175	0.6045399	0.6355000	0.5782918	0.1581938	0.5588391	0.2900702	0.3415116	0.4266226	0.2199556	0.1553773	0.4904168	0.0512850	0.2519757	0.3477110	0.5209271	0.3902592	0.3719538	0.2803373	0.1756286	0.4130386	0.6166857	0.2124030	0.5898099	0.6545426	0.6741138
300	0.0370110	0.0693576	0.5918021	0.0334814	0.0177835	0.5370132	0.2160432	0.6728132	0.3995598	0.5945974	0.5709142	0.6411410	0.6955117	0.4529205	0.1791022	0.2843965	0.3233793	0.2175959	0.1926768	0.5904492	0.1358244	0.0260871	0.0935957	0.3922545	0.4366513	0.0324276	0.0079300	0.6547663	0.4256468	0.6501017	0.4193298	0.7091926	0.0849083	0.6816678	0.0637550	0.3335210	0.3886152	0.4985440	0.4867419	0.2267363	0.0079284	0.2105473	0.3338569	0.5736567	0.6085160	0.0153390	0.0326675	0.5739864	0.0109467	0.3967655	0.1608083	0.7029288	0.0105562	0.1944763	0.3008088	0.5054004	0.2164960	0.2605339	0.4029483	0.4573549	0.6668190	0.6034586	0.3227658	0.2148856	0.3427382	0.5017800	0.1120554	0.2549002	0.7013482	0.1422200	0.0299747	0.0598156	0.1659553	0.1367408	0.2103548	0.5862873	0.5959129	0.4831260	0.1285797	0.5433798	0.3582382	0.3663672	0.4688324	0.2728825	0.1315194	0.4370192	0.0443778	0.3807823	0.4681846	0.4313998	0.2908197	0.3261953	0.3525389	0.2758089	0.3900101	0.6905268	0.2998592	0.5784333	0.6748143	0.5934021
350	0.0506283	0.0523787	0.5847051	0.0220063	0.0539818	0.5210435	0.1485005	0.6047671	0.4252362	0.6772328	0.5118669	0.5565967	0.7381148	0.7036768	0.1721752	0.3952575	0.3611289	0.2609318	0.1678496	0.5280800	0.1339000	0.0181015	0.1824612	0.4025492	0.5355045	0.0235950	0.0156690	0.7104132	0.3591994	0.5653354	0.3754024	0.7018093	0.0805787	0.7540828	0.0331644	0.2905863	0.4294148	0.4780842	0.3813279	0.2846825	0.0082974	0.1442273	0.2806429	0.4116649	0.6191286	0.0049676	0.0227933	0.5212530	0.0217302	0.5053328	0.1605532	0.6466311	0.0043816	0.1990432	0.2750861	0.5353837	0.2495099	0.1844153	0.3758206	0.5221940	0.7411892	0.6105501	0.3716702	0.2797956	0.2323783	0.5946493	0.1071747	0.2554155	0.6429340	0.1577303	0.0540498	0.1148928	0.2364423	0.1433179	0.1485782	0.4802217	0.6758177	0.4225467	0.1021281	0.5889497	0.2688192	0.4132938	0.4158923	0.1407247	0.0961899	0.4190913	0.0426578	0.2773107	0.4548530	0.5262172	0.2656380	0.5377556	0.3420636	0.1975206	0.3334682	0.6530188	0.2646762	0.7135010	0.5148978	0.6407611
400	0.0405919	0.0821293	0.6392713	0.0250885	0.0515886	0.5779112	0.1329280	0.5181134	0.5143152	0.5972415	0.4888346	0.5865405	0.5993741	0.6614235	0.2239813	0.3596577	0.4560616	0.1935996	0.1733218	0.3560192	0.1249741	0.0096333	0.1930994	0.3545836	0.4566169	0.0241083	0.0132351	0.7412131	0.4204121	0.6859374	0.4400800	0.5298566	0.0806797	0.7229939	0.0412152	0.2984413	0.3391066	0.4626250	0.4300368	0.1617362	0.0093103	0.1727584	0.3434740	0.5487540	0.6213131	0.0111024	0.0356791	0.5108928	0.0515506	0.4533366	0.1600853	0.6172646	0.0091855	0.1713207	0.3208774	0.3313918	0.2818035	0.3267831	0.4331053	0.5559692	0.6743223	0.7519840	0.3421542	0.2304040	0.2910664	0.4753531	0.2206283	0.2198197	0.6342940	0.1811334	0.0771442	0.0533072	0.2029999	0.2165648	0.2084689	0.4769147	0.5527659	0.5019752	0.0805495	0.7203778	0.2703909	0.3791713	0.4159572	0.1711868	0.0446732	0.3553697	0.0406418	0.2850554	0.3739696	0.6208253	0.3213748	0.3824421	0.4656775	0.2297810	0.3910903	0.6384099	0.2126665	0.6919709	0.6429933	0.7346198
450	0.0163479	0.0948190	0.5151054	0.0368393	0.0358820	0.4191357	0.1219154	0.6413463	0.4480533	0.6114557	0.4644009	0.7689410	0.7584913	0.6150926	0.2048885	0.3857101	0.3333169	0.2849639	0.2146987	0.3217888	0.0932258	0.0175878	0.1453915	0.4367890	0.4570541	0.0167403	0.0057378	0.6317669	0.3813183	0.5575963	0.4337331	0.7127905	0.1225347	0.5891374	0.0385887	0.3076852	0.3773972	0.4752602	0.5286045	0.2312625	0.0115687	0.1680684	0.2676607	0.5861334	0.6751717	0.0050137	0.0210377	0.5394267	0.0204682	0.4375937	0.1615139	0.6630088	0.0118028	0.1619572	0.2775109	0.3521027	0.2124438	0.1855182	0.3812853	0.5589933	0.7948059	0.6483689	0.3005810	0.1859422	0.2595493	0.4547592	0.2506309	0.3870343	0.6760499	0.2036977	0.0661406	0.0734925	0.2911320	0.1506311	0.1540930	0.6069059	0.6464848	0.4243110	0.0761500	0.7539907	0.2671990	0.4746068	0.3455699	0.2308938	0.0599413	0.3415361	0.0614920	0.3016585	0.4759922	0.5620916	0.2686013	0.4996526	0.3356990	0.2115415	0.4823811	0.7425312	0.1920409	0.6774529	0.4769578	0.6276421
500	0.0281809	0.1194473	0.5874170	0.0318543	0.0375301	0.5910657	0.1818894	0.6430063	0.4858762	0.6849565	0.5160109	0.6468732	0.7362324	0.7155852	0.1417799	0.3655811	0.4245618	0.2776186	0.1158166	0.1633625	0.0757067	0.0378128	0.1787451	0.3418483	0.4510933	0.0225164	0.0137744	0.6007753	0.4631231	0.7060692	0.5128696	0.6604119	0.0982874	0.6042972	0.0635934	0.2759910	0.3780811	0.5081267	0.5345337	0.2294001	0.0157845	0.1370519	0.2665430	0.6111855	0.7151922	0.0210305	0.0521282	0.6346520	0.0193397	0.4732418	0.1094366	0.6402108	0.0359533	0.1421104	0.3174605	0.4073532	0.2688806	0.3194411	0.4807627	0.7282569	0.6397931	0.6460292	0.3948026	0.2345628	0.2655449	0.4986323	0.1497500	0.3817739	0.7164105	0.1858705	0.0524989	0.2225714	0.2362140	0.1271689	0.1788413	0.4706404	0.7182235	0.5057168	0.1261411	0.5363290	0.3085125	0.4973637	0.3842378	0.1647434	0.0831195	0.2817980	0.0434797	0.2847770	0.3868338	0.5524650	0.3097910	0.4587998	0.4189845	0.1947932	0.4580449	0.6256094	0.3066540	0.6899575	0.4692705	0.6402312
550	0.4140975	0.2189350	0.6731584	0.0193307	0.4549718	0.5493404	0.1480817	0.4548773	0.7016972	0.7022972	0.4843346	0.5768218	0.6122278	0.5515329	0.5518385	0.3236775	0.4254923	0.3217142	0.1678481	0.3678304	0.2102347	0.0308054	0.4989536	0.2046305	0.0494044	0.0175705	0.1191446	0.6178016	0.3874585	0.6351600	0.4865301	0.5823040	0.1376456	0.6763177	0.2475568	0.2964638	0.4676716	0.4359104	0.4482137	0.2331750	0.0101712	0.1274569	0.3252635	0.6771794	0.7038508	0.0073469	0.0606335	0.5397835	0.3292601	0.4826085	0.1315375	0.6620129	0.0382080	0.2922368	0.5346692	0.2226080	0.3853514	0.4357715	0.4963538	0.5099462	0.6000150	0.7068887	0.4970653	0.1828043	0.2268361	0.5127416	0.2228618	0.3300108	0.7094885	0.1890555	0.1696759	0.2698455	0.3227590	0.2876182	0.4102940	0.3636253	0.0144207	0.5507548	0.2869430	0.6776081	0.3755889	0.3708548	0.4306680	0.0519421	0.2061968	0.3478913	0.1593931	0.3312679	0.1487942	0.5063487	0.3050514	0.3765302	0.4267459	0.4855648	0.5095149	0.6648276	0.3194824	0.6036438	0.5827160	0.8199121
600	0.5876762	0.2395729	0.4448046	0.1466828	0.6018008	0.4358442	0.3083970	0.4734283	0.5335089	0.6473730	0.3318449	0.4987625	0.4279092	0.4115810	0.5190488	0.2210952	0.6844744	0.3750799	0.0847849	0.6876036	0.3842836	0.0596067	0.7259949	0.2848948	0.0231491	0.0121668	0.1070781	0.8289802	0.3968293	0.6095029	0.4909227	0.7487193	0.1109192	0.6756151	0.4194041	0.3366438	0.4822085	0.5363499	0.5157904	0.3412828	0.0434643	0.1946141	0.3089571	0.5942011	0.6684368	0.0125112	0.1950391	0.4696381	0.3548165	0.3461356	0.2352519	0.7168925	0.1074853	0.3785999	0.5137013	0.0928071	0.4044474	0.5764957	0.5808053	0.5059463	0.4005602	0.7004793	0.3826943	0.2407217	0.2712520	0.5458296	0.3213540	0.2489627	0.7192600	0.1759488	0.1541222	0.2359113	0.1982513	0.3058141	0.3823042	0.2275397	0.0016290	0.5992320	0.2566222	0.6056279	0.3753803	0.3592298	0.4751437	0.0394299	0.2063557	0.3502146	0.1394384	0.2650580	0.1196244	0.5768120	0.3986095	0.3821287	0.4800474	0.6342863	0.5736575	0.4825406	0.2625273	0.6418604	0.7205605	0.6272434
650	0.5994511	0.1363732	0.6032432	0.4764536	0.6245093	0.2779449	0.3562390	0.2640612	0.6707040	0.3868236	0.3581193	0.4267959	0.2433766	0.3418279	0.5143666	0.1756033	0.6086604	0.3518585	0.0761053	0.7154306	0.3848873	0.0919441	0.5949844	0.2889733	0.0230079	0.0314559	0.0917712	0.6453847	0.4601886	0.6032792	0.3356978	0.6747176	0.1291315	0.7652765	0.4184530	0.2801299	0.3799070	0.4327801	0.5089977	0.3089358	0.0802910	0.1165470	0.1968614	0.6722773	0.5828095	0.0148581	0.1593704	0.4776719	0.5407048	0.3100902	0.2499078	0.4794617	0.1756068	0.4354935	0.5965394	0.1165422	0.5219974	0.5745191	0.6603496	0.5138637	0.4976343	0.5693479	0.3509986	0.1934586	0.2967373	0.4690276	0.2523174	0.2908158	0.5597254	0.1333765	0.1452429	0.2588394	0.2285214	0.2690159	0.4100820	0.1508986	0.0023878	0.4863585	0.3612200	0.5415914	0.4656767	0.3479133	0.4836825	0.0588926	0.1480575	0.4041774	0.1660439	0.3342606	0.0982288	0.3461456	0.5312087	0.4428441	0.5286851	0.7134117	0.6225016	0.5888833	0.2741316	0.7117623	0.6465942	0.7181843
700	0.6543855	0.1459569	0.3707208	0.4175267	0.4895423	0.3794410	0.4447557	0.1030114	0.5132138	0.3919265	0.4512036	0.2464645	0.2793840	0.1843560	0.5732574	0.1540872	0.4855112	0.4777773	0.0982085	0.7374519	0.3485876	0.1550677	0.5671075	0.3123942	0.0079209	0.0057161	0.1011865	0.6819863	0.6434871	0.6472232	0.4756588	0.5265351	0.0838801	0.6958780	0.5381637	0.2712190	0.4999347	0.4939644	0.4541784	0.3268933	0.0679278	0.1316970	0.2673772	0.6302422	0.5700813	0.0083093	0.1613817	0.3998022	0.5115794	0.2522028	0.2876969	0.7630648	0.1696644	0.4062983	0.5705393	0.1046043	0.4252289	0.5216129	0.6253774	0.4412478	0.4800619	0.5890768	0.3107818	0.1919773	0.3037435	0.4292443	0.3175723	0.2270678	0.7959530	0.2025212	0.1385529	0.1786276	0.1732740	0.4836786	0.4248151	0.2110760	0.0047008	0.5780913	0.3490524	0.3492666	0.3447696	0.4843959	0.5350609	0.0729402	0.1500621	0.4526368	0.1384817	0.3744982	0.0989703	0.3675514	0.6202779	0.4176016	0.5957368	0.6077621	0.6049866	0.5561061	0.3353444	0.7434027	0.5580621	0.6327722
750	0.6847809	0.0801775	0.5410618	0.5893913	0.4407677	0.3392938	0.3519696	0.0987808	0.4762237	0.2570025	0.5627129	0.2012251	0.3697339	0.1821440	0.6080361	0.1203113	0.4462468	0.4155844	0.0908545	0.6436338	0.3589756	0.1183812	0.6664137	0.4058068	0.0186475	0.0302813	0.0783238	0.6049377	0.5191855	0.5953551	0.4451178	0.5680564	0.1080634	0.7315306	0.4872292	0.2830299	0.3362960	0.3736790	0.5142185	0.2614762	0.0857637	0.2325479	0.3448549	0.5391501	0.6747437	0.0160949	0.1891160	0.4351196	0.5226288	0.2573157	0.3154350	0.6181044	0.2096054	0.4201408	0.5676821	0.0930678	0.5219885	0.6080327	0.6458476	0.6167287	0.4300118	0.6111365	0.3526978	0.2205962	0.2925735	0.4459391	0.3235890	0.2875581	0.7243239	0.2193124	0.0997975	0.1589299	0.1436101	0.5220566	0.3982565	0.1284453	0.0004752	0.6051151	0.4103835	0.4102839	0.3443149	0.4588788	0.5618988	0.1589954	0.1916511	0.6156678	0.1659793	0.4039746	0.1496334	0.3669249	0.5216347	0.4250558	0.5575185	0.6660150	0.7567880	0.6077987	0.3999885	0.6699676	0.6081410	0.6923613
800	0.5782274	0.0551150	0.4139905	0.5638178	0.3717335	0.3642782	0.3897412	0.1284453	0.5132492	0.2494805	0.4685716	0.3261262	0.4025631	0.2244984	0.5342271	0.1740593	0.3502283	0.3905450	0.1593900	0.5659342	0.3211943	0.0511285	0.6744966	0.4073702	0.0532082	0.0234494	0.0995943	0.8602658	0.4071712	0.6753751	0.4264551	0.6640723	0.0911439	0.5700780	0.4590079	0.1985275	0.4513927	0.4030768	0.4129155	0.2399519	0.0674060	0.1058834	0.3931959	0.7521785	0.5631234	0.0025795	0.1491293	0.2780870	0.4329030	0.4793308	0.3459075	0.6403451	0.1557111	0.4207091	0.4606878	0.0731650	0.4310046	0.5514164	0.7834362	0.5170449	0.5083138	0.6808301	0.3514623	0.1884041	0.2459088	0.5865642	0.3056499	0.2521055	0.6081972	0.1706021	0.1437078	0.1487939	0.1942645	0.3696593	0.3853301	0.0969512	0.0005699	0.5968392	0.4528044	0.3281694	0.3087865	0.3821593	0.6172274	0.0701470	0.2213803	0.5534281	0.1634183	0.3682898	0.1579530	0.4406862	0.5979248	0.3516841	0.6080966	0.7711844	0.7745388	0.6879612	0.3337172	0.6335352	0.7194502	0.7088396
850	0.6972372	0.0923656	0.5063600	0.4459476	0.2835028	0.3553465	0.3972450	0.0745355	0.7495456	0.3131974	0.5624545	0.4101810	0.4265584	0.1674835	0.7041257	0.1836561	0.3511288	0.4175838	0.1427875	0.6159528	0.3896056	0.0826753	0.6840285	0.3918299	0.0215169	0.0224185	0.1007558	0.8249951	0.4456825	0.6843674	0.4496782	0.5682999	0.1082742	0.6355314	0.6398061	0.2513618	0.3847020	0.4266547	0.5416110	0.3431722	0.0443550	0.1476007	0.3043034	0.5907950	0.6787973	0.0084202	0.1272549	0.4431125	0.5333918	0.4049015	0.2075102	0.6251922	0.1601297	0.3792447	0.5288072	0.1080870	0.4039625	0.4545923	0.7184107	0.4710674	0.4567758	0.5737898	0.2889295	0.2386562	0.2537511	0.4823666	0.3147729	0.2580200	0.6976311	0.1565715	0.1125378	0.1820937	0.1728711	0.4172979	0.4169108	0.1285102	0.0065508	0.4698035	0.4604495	0.3716022	0.2780991	0.3303189	0.6513465	0.0875214	0.3364393	0.6180093	0.1758013	0.4965961	0.2028848	0.3431743	0.5455530	0.4832923	0.6721436	0.5532136	0.6475230	0.6745311	0.2866872	0.5865158	0.6874361	0.6497857
900	0.6607164	0.1082640	0.5104338	0.4874177	0.3395454	0.3542444	0.3911568	0.0705769	0.5127465	0.3379294	0.5687701	0.4662135	0.5071979	0.2074800	0.5161822	0.2202118	0.4145117	0.4137040	0.1142759	0.5603638	0.3686282	0.0274649	0.6707360	0.3191521	0.0210440	0.0381771	0.1062829	0.5682950	0.5173327	0.5874350	0.3956092	0.6476708	0.1204925	0.5700820	0.6184376	0.3815174	0.3724401	0.3457914	0.4157306	0.3223519	0.0456369	0.2436456	0.3394522	0.7325320	0.7019662	0.0044114	0.1265314	0.4580497	0.3708867	0.4358721	0.1839065	0.6408262	0.1150021	0.4593454	0.4545129	0.0793402	0.3730042	0.6507413	0.6674594	0.4067699	0.4389657	0.5260947	0.3712854	0.2005190	0.2666354	0.4891192	0.2686304	0.2042055	0.6459508	0.1357200	0.0731426	0.2191390	0.1175132	0.3666159	0.3722441	0.1633687	0.0082768	0.4906517	0.4724015	0.3149659	0.2907781	0.3071247	0.4988609	0.1582701	0.2545369	0.6265936	0.1718108	0.4646254	0.2392470	0.3924139	0.5923937	0.4495563	0.5749645	0.6521051	0.6536884	0.7962026	0.2651298	0.8151808	0.7365259	0.6719492
