"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
800	0.3487316	0.3609473	0.0038088	0.3392818	0.2427466	0.6193550	0.6411146	0.5838510	0.3694585	0.7400423	0.6831089	0.5164814	0.0027050	0.0295290	0.3777229	0.0523051	0.7919556	0.2976700	0.6166114	0.0945190	0.3376485	0.0464652	0.5596465	0.5908202	0.2547232	0.2033246	0.6573870	0.6288606	0.0139133	0.6372147	0.0100929	0.0531059	0.6989478	0.5964353	0.6552767	0.5833700	0.0128883	0.8599520	0.6722047	0.7430596	0.6619818	0.6642814	0.7020483	0.2500233	0.1318946
850	0.3179460	0.3140601	0.0071145	0.2370004	0.2636586	0.7388064	0.7193020	0.5605042	0.4839449	0.6816382	0.6777759	0.4808508	0.0152127	0.0286835	0.4031824	0.0597517	0.6796368	0.2852207	0.7210749	0.0739315	0.2847975	0.0606475	0.4783789	0.5232863	0.1939149	0.1742584	0.7364068	0.6819927	0.0039590	0.6703083	0.0068725	0.0916012	0.7253293	0.4600627	0.6637201	0.5537532	0.0097756	0.6552744	0.6885207	0.6627691	0.6055283	0.7252761	0.7521566	0.2645273	0.0815771
900	0.2857722	0.2584658	0.0066958	0.2759714	0.2486844	0.8418079	0.7171219	0.5530368	0.4296523	0.7368949	0.8069876	0.5270340	0.0089616	0.0734422	0.4217803	0.1293727	0.5102434	0.3144128	0.6463293	0.0811808	0.3153496	0.0343284	0.5942039	0.3875335	0.1825641	0.2363465	0.6309491	0.6547446	0.0048095	0.6945783	0.0108682	0.0556768	0.7410259	0.4891410	0.6479866	0.6044839	0.0133181	0.7083590	0.5740260	0.6921228	0.6278294	0.6467643	0.7439261	0.2510578	0.0848413
950	0.3047647	0.3959626	0.0035533	0.3239596	0.1823090	0.6993296	0.7762767	0.5298680	0.5110571	0.6903479	0.7570378	0.4767140	0.0195442	0.0141277	0.4067323	0.1398714	0.6471020	0.3560552	0.7158294	0.1054098	0.2912639	0.0154632	0.5321994	0.4817134	0.2424937	0.3585782	0.6567079	0.7082899	0.0108307	0.7235492	0.0049924	0.0941898	0.8022505	0.5235114	0.6082805	0.3997173	0.0254592	0.7284402	0.7874754	0.6231644	0.6753451	0.6490103	0.7357092	0.2263306	0.0988644
1000	0.2209246	0.3621460	0.0075326	0.2754155	0.3400987	0.6323937	0.5753399	0.6081399	0.5217446	0.7702961	0.7150761	0.5025017	0.0176803	0.0152135	0.5054975	0.0796202	0.7859208	0.2516682	0.5779360	0.1163915	0.4243027	0.0145703	0.5263367	0.4961118	0.2989267	0.3288060	0.8675663	0.6395617	0.0145412	0.7525821	0.0037761	0.0699268	0.6622851	0.4853204	0.7801384	0.4275455	0.0122452	0.7376299	0.5722182	0.6757564	0.6109085	0.6319712	0.6034084	0.2229083	0.1103686

0	0.2757600	0.4152455	0.0282064	0.2338431	0.3298791	0.7178798	0.6992456	0.5722270	0.4161665	0.6696616	0.6963650	0.4944785	0.0137585	0.0533575	0.5325013	0.0469038	0.6675653	0.2999514	0.7020727	0.0539586	0.3901401	0.0131633	0.5877943	0.5754683	0.1817049	0.2509929	0.7092528	0.5314408	0.0260492	0.7171135	0.0122282	0.0572505	0.6508362	0.5415461	0.7049582	0.5047122	0.0109953	0.7034760	0.6673256	0.6366135	0.6207756	0.6523976	0.6971566	0.2542824	0.0756781
50	0.2728654	0.4448913	0.0190537	0.3165569	0.1711299	0.7794523	0.7314041	0.5448441	0.4123329	0.7512501	0.8890934	0.2176440	0.0047306	0.0248201	0.5119653	0.0842401	0.6236063	0.2481141	0.7284354	0.1098271	0.3678429	0.0495265	0.6547202	0.4687123	0.2452482	0.3017340	0.8147198	0.5773179	0.2127526	0.2650225	0.0007905	0.1073651	0.7164970	0.5107422	0.6921724	0.5284007	0.0193769	0.6616762	0.7351694	0.5066645	0.6164675	0.6119078	0.6315947	0.1166980	0.0810368
100	0.3429665	0.5053018	0.0516122	0.3671851	0.1100750	0.6760623	0.6461273	0.5337427	0.5587959	0.6866337	0.6264850	0.2460666	0.0033841	0.0358704	0.4218818	0.0313298	0.6686375	0.4530163	0.6158269	0.1333281	0.2876261	0.0461532	0.6111979	0.4215854	0.2379154	0.2766010	0.7461433	0.7188866	0.2797386	0.0619880	0.0074690	0.0794891	0.6872946	0.4739613	0.5467508	0.4834727	0.0111111	0.6096480	0.7563203	0.5167685	0.4803666	0.7292663	0.7776170	0.1127465	0.1064695
150	0.2458622	0.4572264	0.0141665	0.3046652	0.2083758	0.6805815	0.7947445	0.6589719	0.5243610	0.6327811	0.7499494	0.1868340	0.0106600	0.0280781	0.3411649	0.0325623	0.7056411	0.6572300	0.6946822	0.0730313	0.3225015	0.0299115	0.7828602	0.4695408	0.2577807	0.3742565	0.6517558	0.5264033	0.3521694	0.0316048	0.0107445	0.0629856	0.7061723	0.4995577	0.6545551	0.4619879	0.0174048	0.5991603	0.6230425	0.4846588	0.6399212	0.6140318	0.6716169	0.1744780	0.1237724
200	0.3097192	0.4402678	0.0091918	0.3720610	0.1323791	0.8256650	0.7642526	0.5721637	0.5040701	0.6692440	0.6125005	0.1380313	0.0088879	0.0225091	0.4004716	0.0311001	0.6951843	0.6323212	0.7298697	0.0658278	0.3825593	0.0283219	0.6223243	0.4222214	0.2855924	0.3202622	0.5928838	0.6744342	0.3560795	0.0219643	0.0057252	0.0609749	0.6880486	0.4903810	0.7470235	0.4786987	0.0332252	0.6821875	0.6879955	0.4680440	0.6441960	0.6724737	0.6874286	0.2222720	0.1176704
250	0.3639554	0.4227361	0.0045374	0.2996673	0.2533200	0.8212037	0.8295651	0.5439529	0.5254860	0.6655646	0.6862617	0.2411843	0.0418842	0.0420777	0.3967621	0.0626873	0.7103628	0.7260825	0.7501792	0.0582600	0.3881805	0.0168148	0.6474293	0.4004604	0.1749700	0.3635280	0.5434915	0.4314657	0.2719805	0.0108855	0.0147735	0.0938185	0.6337205	0.4487966	0.6827155	0.4712181	0.0130466	0.7002151	0.6208640	0.4472831	0.5638324	0.7688463	0.6047076	0.1785974	0.1020574
300	0.3390127	0.4695055	0.0161254	0.4439845	0.2380132	0.7386969	0.6515248	0.5096559	0.4892456	0.7114726	0.5845750	0.1709575	0.0086729	0.0497334	0.4299945	0.0525677	0.6297132	0.5493483	0.6237794	0.0459323	0.3949060	0.0379663	0.6033002	0.3671188	0.2148581	0.3422255	0.6806004	0.4946122	0.3254966	0.0121283	0.0049961	0.0700913	0.6574855	0.4484652	0.7849051	0.5698479	0.0164473	0.7134943	0.5630596	0.4721262	0.7555556	0.6821401	0.7778004	0.1033804	0.1201221
350	0.2346327	0.4362853	0.0098830	0.3512556	0.2499972	0.7234210	0.6084725	0.5139431	0.5012039	0.7524725	0.7485364	0.1676239	0.0068545	0.0214370	0.4463177	0.0873127	0.8116921	0.6954458	0.7451684	0.1199446	0.3246703	0.0339602	0.8108748	0.3537719	0.2036081	0.3694996	0.5601881	0.4777340	0.3141219	0.0467882	0.0024495	0.0749980	0.7728759	0.4569103	0.7251372	0.5037882	0.0178856	0.5989614	0.6403682	0.4738213	0.6186277	0.7428489	0.6686312	0.1478628	0.1231095
400	0.3841357	0.4176277	0.0262800	0.3367069	0.2505632	0.8265637	0.6459186	0.5421047	0.3964474	0.7617598	0.6996587	0.2222640	0.0356603	0.0278202	0.5176384	0.0851355	0.6681058	0.7590987	0.6300793	0.0487505	0.3510859	0.0536404	0.5599558	0.3258351	0.1699465	0.3066321	0.5374924	0.4999758	0.3034560	0.0475686	0.0033553	0.0776946	0.7026172	0.4468898	0.6768478	0.6066825	0.0204265	0.4882744	0.5620075	0.4379967	0.6142103	0.5799916	0.7056031	0.1669067	0.0790384
450	0.3508473	0.4028129	0.0261760	0.4789198	0.4477794	0.7049597	0.6269859	0.5287664	0.4103138	0.7225714	0.8378383	0.1599721	0.0325485	0.0274958	0.4714992	0.0561705	0.6656365	0.5343533	0.6612121	0.1665783	0.2952736	0.0195512	0.5845773	0.3660290	0.2756890	0.4423105	0.7085592	0.5502769	0.3322666	0.0180585	0.0083550	0.0997578	0.8649976	0.5463571	0.6796189	0.6278248	0.0747147	0.4856860	0.7464238	0.4283110	0.6098267	0.4749781	0.6859404	0.1355719	0.1163335
500	0.3439761	0.5505201	0.0087289	0.4091639	0.4292279	0.5909584	0.5149309	0.4671949	0.3263974	0.6867456	0.6776416	0.1441616	0.0137182	0.0240110	0.5177913	0.1102925	0.6781333	0.6937944	0.7486474	0.0602272	0.3046894	0.0261482	0.6527036	0.4771031	0.2604851	0.4094507	0.7319498	0.5472248	0.3250502	0.0124824	0.0059324	0.0716140	0.7557818	0.5688315	0.6228714	0.3874588	0.0107542	0.6161568	0.5574071	0.4774908	0.5546389	0.6295235	0.5976737	0.2059493	0.1829048
550	0.2570763	0.3847201	0.0091728	0.2663342	0.4092213	0.7414094	0.5700825	0.5360665	0.5272086	0.6364282	0.7569645	0.3147552	0.0059180	0.0196227	0.3608793	0.1787527	0.6526190	0.4563083	0.7208504	0.0644102	0.4418671	0.0207309	0.6158946	0.4573826	0.1967007	0.2995850	0.7788400	0.6882996	0.1102013	0.4440065	0.0049367	0.0680642	0.7783116	0.4660800	0.6743135	0.4157588	0.0084775	0.7248110	0.6384400	0.6121445	0.5986294	0.6313565	0.5456871	0.3294914	0.1483594
600	0.2960253	0.3120826	0.0067296	0.2730235	0.2797323	0.7611687	0.6360379	0.5943423	0.4082349	0.7571667	0.7392057	0.3714994	0.0087401	0.0234322	0.4925093	0.1303261	0.7641867	0.4051843	0.7249550	0.1013694	0.3006981	0.0155764	0.5214836	0.4445922	0.2466121	0.1932345	0.6286353	0.6512524	0.0324000	0.6300656	0.0113116	0.1314604	0.7540954	0.5245428	0.7229116	0.5664108	0.0144517	0.6823072	0.6918454	0.8086797	0.4833948	0.6616401	0.6789001	0.3168609	0.1153069
650	0.2961600	0.3242338	0.0073229	0.1996413	0.3592824	0.6318594	0.6480584	0.6296096	0.3833479	0.7701499	0.7762572	0.5158672	0.0186906	0.0484089	0.5572671	0.1095519	0.6315973	0.2552094	0.8408556	0.0713561	0.3385793	0.0342048	0.4654470	0.5253307	0.1815951	0.2480224	0.6844966	0.6469973	0.0086949	0.6808596	0.0128840	0.1143648	0.7616325	0.5219152	0.6675008	0.5004620	0.0468125	0.7482099	0.6736918	0.6450605	0.6763481	0.6358344	0.6832587	0.3085179	0.1247772
700	0.2689304	0.2853286	0.0006939	0.3163637	0.2127596	0.6360287	0.6708420	0.5529639	0.4626230	0.6282473	0.6564540	0.5914152	0.0087180	0.0353057	0.4950532	0.1000096	0.6885342	0.3614354	0.8242251	0.1322072	0.2914879	0.0589324	0.4410202	0.4065193	0.2178268	0.1851033	0.7381756	0.6816286	0.0137447	0.7037603	0.0094411	0.0829789	0.8781200	0.4884336	0.6057304	0.5990830	0.0233377	0.7520576	0.7758219	0.7595183	0.6711022	0.7052638	0.5421915	0.2051300	0.1383944
750	0.3153176	0.3459464	0.0109479	0.2113325	0.2372074	0.7729176	0.5794872	0.6271563	0.4727643	0.6750252	0.6506133	0.4232811	0.0037270	0.0347333	0.4763472	0.0639361	0.7660193	0.3120261	0.7855433	0.0438827	0.3552920	0.0233024	0.5324153	0.3867882	0.2553519	0.2842947	0.7477322	0.6914755	0.0101403	0.7640402	0.0112560	0.0603269	0.6876517	0.4893532	0.7592815	0.6222729	0.0195107	0.8119470	0.7273362	0.6623183	0.7622049	0.7350119	0.7137512	0.2338278	0.1279756
800	0.1970890	0.3684307	0.0331334	0.2413463	0.3050026	0.7320639	0.5726941	0.6490891	0.4717718	0.7448275	0.6953548	0.5047471	0.0067456	0.0139403	0.3895915	0.0513891	0.6837776	0.2737650	0.6590156	0.1129844	0.2883842	0.0271101	0.6251859	0.6133968	0.1909139	0.1125706	0.6439567	0.5992247	0.0209032	0.6038873	0.0225779	0.1411669	0.6196407	0.5148774	0.6791446	0.5055450	0.0094042	0.6980392	0.7358691	0.7052836	0.6372498	0.6421170	0.7221903	0.2271777	0.0857970
850	0.2226463	0.3266787	0.0291369	0.2255695	0.1860298	0.7419695	0.6423286	0.5933483	0.4506194	0.7419276	0.5468120	0.4615135	0.0173445	0.0811179	0.3836024	0.0392807	0.6659860	0.3006847	0.7694619	0.0861949	0.2545675	0.0311199	0.6127181	0.5155456	0.1861777	0.1901009	0.6233088	0.6620342	0.0038599	0.7046244	0.0136132	0.0888926	0.8626784	0.5723322	0.7088391	0.6301058	0.0344296	0.6535351	0.6495133	0.6601620	0.5371982	0.5564506	0.6994278	0.2932299	0.1417365
900	0.2519852	0.3073995	0.0262172	0.2164382	0.2006043	0.6663822	0.8138815	0.5345267	0.4634470	0.7913288	0.7443412	0.5002377	0.0183265	0.0188720	0.4906825	0.0812940	0.7576796	0.2805693	0.8035168	0.0846514	0.3383856	0.0474978	0.4971918	0.5140866	0.2819319	0.2489333	0.6524497	0.5787741	0.0295429	0.8554399	0.0089868	0.1071630	0.7920070	0.4342078	0.7884019	0.5125562	0.0224313	0.6465933	0.7201206	0.7008686	0.6609638	0.6962141	0.8392179	0.1818415	0.1173635
950	0.2954724	0.2525818	0.0281017	0.3069405	0.1961802	0.7859964	0.6604412	0.5246322	0.5392900	0.6563900	0.6657922	0.5103225	0.0264976	0.0429338	0.4092652	0.0823604	0.6941216	0.2431332	0.6019784	0.1019379	0.3755023	0.0191997	0.4237458	0.5158936	0.1856582	0.2638660	0.7164606	0.5762068	0.0051102	0.6882116	0.0114535	0.0440505	0.7290092	0.5327135	0.6644042	0.5216868	0.0149112	0.7238220	0.7863599	0.7321062	0.6806055	0.6245178	0.7717112	0.2977593	0.1316326
1000	0.3149473	0.4245046	0.0267188	0.2923585	0.3376610	0.6754559	0.8136584	0.5786804	0.4969569	0.7986401	0.7803136	0.5324534	0.0089860	0.0338608	0.4343461	0.0661495	0.8695398	0.2218187	0.7111031	0.0856002	0.3551118	0.0381933	0.4937407	0.5500908	0.2278902	0.2284890	0.6386845	0.4975251	0.0139018	0.7858484	0.0042366	0.0621799	0.7416059	0.5218135	0.8012299	0.6036222	0.0234364	0.8475936	0.7333843	0.7402518	0.5439392	0.6640380	0.6664530	0.2124225	0.1587665

0	0.1803144	0.2828738	0.0115726	0.2712390	0.2050051	0.6764807	0.5820530	0.6002613	0.4119979	0.7540909	0.7644287	0.4112483	0.0164236	0.0298692	0.4807878	0.0523939	0.6579558	0.2541717	0.7157553	0.0971393	0.3370248	0.0231972	0.5804004	0.4512332	0.1890137	0.2145985	0.7584982	0.6145172	0.0143990	0.6625869	0.0127234	0.0930554	0.7009439	0.5831752	0.7014249	0.5493934	0.0309982	0.6971983	0.7727521	0.8852376	0.6255591	0.6825521	0.6950275	0.2825228	0.1111900
50	0.2582096	0.3492989	0.0004314	0.0994347	0.2722465	0.5426841	0.8177661	0.4480206	0.3730934	0.3107858	0.6157762	0.5160042	0.0036064	0.0261825	0.4587643	0.0744588	0.7983863	0.2665761	0.7013756	0.0178031	0.3112614	0.0294512	0.4931198	0.4616071	0.0962382	0.1945484	0.7735269	0.6681889	0.0296693	0.7641489	0.0041241	0.0237969	0.3962232	0.4308165	0.6107069	0.4910668	0.0150532	0.6054580	0.7122587	0.5307439	0.6077627	0.5944272	0.5076049	0.3974554	0.1662663
100	0.2201072	0.4356804	0.0076528	0.0422019	0.2493258	0.5139769	0.6064009	0.6027964	0.3428257	0.1262476	0.8479816	0.4168232	0.0078937	0.0271664	0.5208751	0.1952259	0.6027096	0.3715300	0.7380166	0.0189327	0.3652624	0.0337949	0.5359650	0.5241210	0.0463815	0.2230993	0.5805211	0.6474752	0.0199478	0.7237521	0.0064191	0.0355791	0.3933134	0.3797008	0.6113685	0.5008651	0.0349412	0.7042867	0.6048492	0.2940118	0.7109967	0.6342608	0.4565905	0.3563735	0.2608824
150	0.3122790	0.3504071	0.0150929	0.0198319	0.2206843	0.7396786	0.6421093	0.5432069	0.3919380	0.0922116	0.7595650	0.4247811	0.0109299	0.0216087	0.4829988	0.1678341	0.5263225	0.2923228	0.8542656	0.0202519	0.3035505	0.0226058	0.4294261	0.5015139	0.0705469	0.3100346	0.7166547	0.5611149	0.0271553	0.6168822	0.0058966	0.0197768	0.3416680	0.4002484	0.6858899	0.4378461	0.0245091	0.8017883	0.6369075	0.3005909	0.7365571	0.7389607	0.4239911	0.4301598	0.3284153
200	0.3550029	0.4101163	0.0356149	0.0434536	0.1990276	0.6475929	0.7297829	0.4800588	0.4957802	0.0730837	0.6817677	0.4217366	0.0068347	0.0246268	0.5922809	0.1555019	0.5889195	0.2523900	0.7055624	0.0066609	0.3646584	0.0373494	0.3456788	0.4973457	0.0317075	0.2609440	0.7897017	0.5170008	0.0065962	0.7637366	0.0036602	0.0509425	0.4337885	0.2674961	0.7185418	0.4157038	0.0172662	0.6914409	0.7165940	0.3567749	0.6201433	0.6821825	0.4267351	0.3361409	0.3555672
250	0.2882614	0.3755513	0.0141923	0.0200269	0.2119424	0.7230329	0.7172340	0.5862068	0.3549226	0.0424630	0.7268677	0.3603644	0.0098740	0.0351879	0.3382224	0.1653766	0.6536758	0.2802507	0.6827218	0.0135503	0.4319647	0.0449043	0.3468813	0.4105820	0.0485034	0.2483805	0.6700673	0.6451037	0.0046271	0.6944229	0.0114294	0.1105581	0.4601954	0.4333717	0.5252613	0.3372272	0.0204872	0.7135848	0.6606502	0.3706908	0.6149520	0.6151397	0.3539501	0.4273302	0.4944750
300	0.2097512	0.2550680	0.0167972	0.0080163	0.2680372	0.6337884	0.7687983	0.5071089	0.3490698	0.0066018	0.7003384	0.2936647	0.0023877	0.0261938	0.4870187	0.2114728	0.6552506	0.2565336	0.7439769	0.0187058	0.3146113	0.0515076	0.5216569	0.5610133	0.0145487	0.1637524	0.6792825	0.6151005	0.0020130	0.7816801	0.0089267	0.0975318	0.3854983	0.4824658	0.6581378	0.4486244	0.0128931	0.6722848	0.5911483	0.2859798	0.6165565	0.7166445	0.4217659	0.4592385	0.3893445
350	0.2841146	0.2669440	0.0101473	0.0198563	0.2519576	0.5849194	0.5931981	0.4919647	0.3982044	0.0124523	0.6164898	0.5356399	0.0014407	0.0444096	0.6118478	0.1890302	0.7269656	0.3417000	0.7321566	0.0180016	0.3188301	0.0179979	0.3905790	0.5196677	0.0175563	0.1664556	0.6757514	0.6293819	0.0081709	0.6421429	0.0029792	0.0894578	0.4556382	0.4378853	0.6693094	0.4399322	0.0239327	0.6914714	0.5156576	0.2379012	0.4855439	0.7485835	0.3889037	0.5301026	0.3213895
400	0.2626870	0.3415348	0.0025688	0.0228368	0.2643006	0.7123317	0.6077060	0.5075576	0.3861215	0.0125091	0.6233938	0.4677398	0.0018224	0.0164341	0.4642198	0.1740944	0.7086153	0.3918907	0.6781709	0.0034786	0.3927861	0.0684336	0.3543401	0.5247680	0.0378955	0.2545769	0.9001114	0.7190531	0.0060679	0.7067609	0.0140649	0.1042127	0.4516762	0.4180022	0.7235394	0.4476294	0.0192747	0.6643668	0.6604537	0.3107939	0.4811632	0.6523869	0.4307561	0.4831286	0.3484877
450	0.2758949	0.3347312	0.0045390	0.0539974	0.2305710	0.6182609	0.6996519	0.6268377	0.3665838	0.0063640	0.6198691	0.3854227	0.0040928	0.0791688	0.5244022	0.1744244	0.5548767	0.2317114	0.7402167	0.0030366	0.3304953	0.0291901	0.4293103	0.5885718	0.0370685	0.2145191	0.6892643	0.5323989	0.0108974	0.7744531	0.0065910	0.0567519	0.4435782	0.3949870	0.6835337	0.3946917	0.0300956	0.6218080	0.6642328	0.2908596	0.5558958	0.5940618	0.3913636	0.4208145	0.4998859
500	0.2700735	0.2430251	0.0169853	0.0186205	0.2376382	0.4799997	0.6346838	0.6017099	0.4261373	0.0296752	0.7414266	0.3234598	0.0038083	0.0360891	0.5436471	0.1490042	0.7437336	0.2835192	0.6849578	0.0170490	0.3383081	0.0328459	0.4789759	0.5629822	0.0426280	0.1910405	0.6766228	0.6329793	0.0033741	0.6855777	0.0138327	0.0967831	0.3896886	0.4624459	0.7330883	0.4782010	0.0099902	0.6258251	0.6160256	0.3228024	0.6528077	0.7168774	0.3246919	0.4713122	0.3972345
550	0.2983453	0.3484548	0.0112725	0.2088509	0.1923694	0.6660901	0.8197109	0.6965219	0.4469128	0.4781500	0.7204684	0.3932023	0.0048725	0.0281874	0.4294910	0.0767940	0.7826634	0.3357805	0.8697983	0.0730951	0.2896971	0.0366067	0.4791738	0.5108807	0.1554193	0.1915137	0.6183063	0.5498167	0.0098759	0.6163141	0.0120008	0.0599782	0.7967509	0.4203206	0.6640613	0.3955514	0.0223153	0.7622258	0.6504823	0.5601444	0.6122372	0.5696717	0.5972632	0.4380772	0.2671793
600	0.3258374	0.3118788	0.0231580	0.3251244	0.2156886	0.6735862	0.7494125	0.7446992	0.5065922	0.6897649	0.8355215	0.3588794	0.0309497	0.0206492	0.4894524	0.0526670	0.7264262	0.2338761	0.7032172	0.0583687	0.3586914	0.0267885	0.4583040	0.4871824	0.2737933	0.3358381	0.6841636	0.6224522	0.0315039	0.6470173	0.0028019	0.0659364	0.6999522	0.4985713	0.7870865	0.4774195	0.0141727	0.6978817	0.6663268	0.5599121	0.7478267	0.6779548	0.6596739	0.2111872	0.1682309
650	0.3234884	0.3202570	0.0083212	0.2756967	0.2727880	0.5964418	0.7110601	0.5701595	0.4959605	0.6650955	0.7047899	0.4728861	0.0091380	0.0359274	0.3967250	0.0658086	0.6998890	0.2985403	0.6832333	0.0796090	0.4004497	0.0234034	0.6505391	0.5508486	0.2645112	0.2358544	0.7360076	0.5576368	0.0207854	0.7581114	0.0123734	0.0927391	0.7071185	0.5075647	0.6863335	0.5467982	0.0118643	0.7345491	0.7795947	0.6862127	0.6467146	0.6437342	0.6352451	0.3071789	0.1718321
700	0.2437056	0.4129461	0.0066717	0.2750254	0.2401124	0.6681794	0.7060844	0.5659194	0.4810817	0.8310805	0.5608566	0.3947945	0.0111734	0.0322830	0.3448235	0.0989270	0.7595546	0.3094476	0.6193345	0.1276564	0.3238058	0.0342386	0.5881553	0.5797587	0.1818165	0.2773765	0.6383281	0.6054341	0.0290430	0.7864403	0.0157415	0.0404847	0.6548813	0.4939730	0.6986863	0.4532915	0.0427006	0.7663695	0.7514365	0.5571606	0.6356526	0.7014931	0.6270441	0.3211987	0.1301845
750	0.2681777	0.3338260	0.0137854	0.2268907	0.2361731	0.6508488	0.6553686	0.6409699	0.5107017	0.6390286	0.9093727	0.3674555	0.0023410	0.0502410	0.4026286	0.0304585	0.7628715	0.3160384	0.6196589	0.0908158	0.3165315	0.0290379	0.5238770	0.4284319	0.1973525	0.2696233	0.7109189	0.5245230	0.0234709	0.7051884	0.0031128	0.0532474	0.5853780	0.4583750	0.8192702	0.4975517	0.0367905	0.8189207	0.8810443	0.6980209	0.7058623	0.6815440	0.7899601	0.3663522	0.0967184
800	0.2573892	0.2893652	0.0033737	0.2791509	0.2683695	0.5910743	0.6140170	0.5655873	0.4402797	0.7072307	0.7870236	0.6098425	0.0188229	0.0232782	0.3793696	0.0478261	0.6026645	0.3141337	0.6633131	0.0792234	0.2901512	0.0538694	0.5849843	0.4179430	0.2370060	0.2962508	0.7340246	0.6492589	0.0134753	0.7308702	0.0044471	0.0978276	0.6572375	0.5087490	0.7534637	0.5634497	0.0068107	0.8124899	0.6136094	0.6341881	0.6959610	0.6174402	0.5846396	0.3078447	0.0984312
850	0.2275034	0.2839806	0.0127979	0.2518492	0.2255354	0.7846191	0.7399437	0.6342701	0.4406437	0.7607435	0.7543283	0.4954112	0.0060137	0.0492057	0.4217562	0.1095087	0.6671859	0.3214486	0.8846754	0.0911029	0.4013608	0.0349160	0.6162372	0.4562178	0.3051160	0.1927489	0.7327269	0.6709650	0.0055289	0.5978926	0.0070110	0.0914536	0.7855223	0.4462085	0.7712463	0.4847194	0.0213628	0.6626864	0.7278517	0.7664753	0.6043199	0.6796034	0.6681949	0.2961407	0.0906562
900	0.2168533	0.2980350	0.0288499	0.2698638	0.2028371	0.5922313	0.6409480	0.5114596	0.4258734	0.7334110	0.7315651	0.4931804	0.0178629	0.0174790	0.4916008	0.1020325	0.7110242	0.2384532	0.7589108	0.0631765	0.3679008	0.0501085	0.6021562	0.5480880	0.2222785	0.2390960	0.7997974	0.6731823	0.0216453	0.8128643	0.0083323	0.0914602	0.9137040	0.6118257	0.6921839	0.5384979	0.0204323	0.8124097	0.7402338	0.5736221	0.5218785	0.6055752	0.6673335	0.2987669	0.1169457
950	0.2946540	0.2842062	0.0147928	0.2498613	0.2249990	0.7724069	0.6075270	0.5389298	0.4113238	0.9198432	0.8051703	0.6153567	0.0113211	0.0293001	0.5887037	0.1292923	0.8250015	0.2998314	0.7624650	0.0697552	0.3904627	0.0548687	0.6443661	0.4492863	0.2608828	0.1912629	0.7820650	0.6604571	0.0046744	0.7078095	0.0029255	0.0761884	0.7951724	0.3987702	0.6870436	0.4853552	0.0233546	0.8569402	0.5839983	0.7044644	0.6455829	0.6397449	0.7588241	0.2876970	0.1125248
1000	0.2477886	0.2941799	0.0175962	0.2571581	0.2858351	0.6208589	0.7856617	0.4974234	0.4231933	0.8157283	0.6713458	0.5289574	0.0061052	0.0231003	0.4735093	0.1040974	0.7448526	0.2237457	0.6178585	0.1225840	0.3632311	0.0347513	0.6400758	0.5002341	0.2166601	0.1775978	0.5909127	0.6989281	0.0159570	0.6365361	0.0102883	0.0896528	0.7308176	0.4926566	0.8828908	0.4120442	0.0132979	0.7298467	0.7250272	0.8162682	0.6429914	0.6002383	0.6529177	0.2402701	0.1405269

0	0.2776128	0.2163873	0.0110745	0.1791261	0.2684671	0.5973123	0.7099311	0.4734630	0.5334944	0.7195864	0.7283245	0.5076247	0.0174379	0.0514807	0.4493120	0.0595934	0.6765276	0.3233801	0.7000446	0.0648937	0.3644801	0.0580237	0.5431721	0.4728099	0.1518358	0.3008764	0.6665535	0.5819419	0.0254645	0.7104597	0.0039781	0.0653791	0.7294394	0.4768280	0.6732343	0.6928866	0.0204870	0.6818293	0.7127401	0.6732933	0.6741890	0.6506674	0.6997669	0.2570544	0.0927794
50	0.2713169	0.3261862	0.0167510	0.2709689	0.1631816	0.5876250	0.5842010	0.5188631	0.5032448	0.6735807	0.2811575	0.5061477	0.0254097	0.3357934	0.4082040	0.0031693	0.6512612	0.2864943	0.6588904	0.0821455	0.2167954	0.1328179	0.4341755	0.4743947	0.2525026	0.3107500	0.6386277	0.6208441	0.0109185	0.7007005	0.0128416	0.0457588	0.7649842	0.6267073	0.8150470	0.5456337	0.0185579	0.7943106	0.7002837	0.4921837	0.6672743	0.7532964	0.7445279	0.2848028	0.1287066
100	0.2570598	0.3246842	0.0198054	0.2985577	0.1669533	0.5374818	0.7339429	0.4905236	0.4134545	0.6289246	0.2069524	0.5213100	0.0079794	0.4794485	0.3842506	0.0008686	0.6733284	0.2472725	0.6137959	0.0637834	0.2695651	0.0885355	0.4123458	0.4414004	0.2469060	0.4349573	0.6393971	0.5174194	0.0202157	0.6743872	0.0122721	0.0554716	0.7123907	0.7338003	0.6941700	0.4927702	0.0133781	0.9607389	0.7091178	0.4541364	0.7164927	0.6056197	0.6964782	0.2059077	0.1171986
