"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
50	0.3210805	0.0000722	0.2531356	0.1743376	0.6494154	0.5999451	0.5377295	0.0400667	0.3295163	0.4141350	0.6130161	0.4996943	0.0077635	0.3536068	0.3007585	0.3582789	0.5603397	0.3981247	0.2885506	0.1189557	0.1868971	0.0986806	0.2526817	0.3805001	0.6134241	0.1036971	0.3319806	0.5676875	0.0121436	0.4240290	0.6073958	0.6419618	0.7059031	0.2351354	0.4307205	0.1060609	0.5783051	0.4925213	0.2478053	0.3731620	0.3926707	0.2936618	0.5741478	0.7276306	0.4201566	0.8108252	0.2154521	0.0130030	0.2939817	0.0070803	0.6450307	0.4521530	0.6026412	0.3496045	0.1916824	0.1689305	0.5351065	0.1568798	0.6220263	0.4080843	0.6354888	0.2805567	0.0236820	0.6747233	0.0278200	0.3605196	0.2382107	0.6161349	0.0656286	0.6506366
100	0.4716832	0.0000165	0.2781985	0.2349386	0.6039336	0.5598358	0.4875734	0.0269001	0.3658740	0.4673290	0.6267548	0.3705724	0.0000396	0.3218620	0.2144557	0.4054008	0.5625285	0.4096951	0.2580054	0.0491158	0.2447620	0.0994740	0.3157981	0.4910102	0.4396701	0.0836087	0.2695274	0.6253800	0.0022695	0.4463460	0.5745631	0.6473756	0.6577619	0.2644134	0.2496653	0.0705555	0.6028904	0.5289898	0.2691020	0.3859010	0.4339296	0.2556963	0.5613074	0.7468782	0.4987233	0.6362118	0.2501106	0.0155083	0.4301449	0.0121045	0.7233428	0.3034018	0.4609249	0.3638101	0.1140085	0.2232180	0.6127153	0.1549436	0.4279403	0.4811297	0.6290294	0.1695621	0.0225290	0.5846340	0.0391302	0.3944567	0.3000320	0.5570185	0.0595881	0.6365390
150	0.4120511	0.0052800	0.1858393	0.2043796	0.6492505	0.5122815	0.5004072	0.0370930	0.2860102	0.3953706	0.5946235	0.3602285	0.0009477	0.3321125	0.2143463	0.2533319	0.5419333	0.3208964	0.3094468	0.0550760	0.3656851	0.0642077	0.4161425	0.4429557	0.5691911	0.1275836	0.2499838	0.5309595	0.0007415	0.4015716	0.5415378	0.6019413	0.5709171	0.3141611	0.3506353	0.0448624	0.5878058	0.3577406	0.2941221	0.3792946	0.4564137	0.3804955	0.7047576	0.6246881	0.4483411	0.5953233	0.1631426	0.0058443	0.5108818	0.0044799	0.7001284	0.3605489	0.4495964	0.3438058	0.1148101	0.2948960	0.5601420	0.1128555	0.3445111	0.4184556	0.5937513	0.2612572	0.0242615	0.5405301	0.0197808	0.3738974	0.3170389	0.7409727	0.0840367	0.6064655
200	0.3679116	0.0001325	0.2273850	0.1309948	0.5906698	0.5878627	0.4807719	0.0602824	0.3069588	0.4921045	0.6252578	0.4605212	0.0002295	0.3309001	0.2361275	0.2553387	0.5489880	0.2762476	0.2190442	0.0697597	0.3710572	0.0542991	0.4309926	0.5184578	0.5339003	0.1387236	0.2054635	0.5177187	0.0002088	0.5002354	0.5057939	0.5946622	0.6520087	0.3292770	0.4007089	0.0301295	0.7731331	0.4854922	0.2515591	0.5178237	0.4889377	0.3424084	0.7112869	0.7033433	0.5854396	0.5863621	0.1778628	0.0081211	0.5153606	0.0048338	0.5373483	0.4130251	0.5058689	0.3284309	0.1061736	0.2839513	0.4833382	0.1090991	0.4641219	0.3739913	0.6040607	0.2496558	0.0324140	0.6876530	0.0243406	0.4458914	0.2295221	0.5971081	0.0653929	0.6758873
250	0.3222316	0.0000078	0.2629760	0.1539133	0.6208044	0.5568926	0.5504544	0.0320527	0.3498810	0.4766498	0.5864443	0.4101044	0.0037801	0.2910975	0.3181971	0.2723132	0.5999968	0.3118178	0.2682413	0.0912088	0.3910666	0.0556077	0.4122331	0.5684560	0.5393640	0.1409171	0.1781281	0.5594050	0.0000101	0.4952073	0.4242691	0.6549777	0.5952100	0.2685284	0.3417529	0.0443138	0.7208984	0.5033899	0.2408924	0.4043204	0.4781385	0.3588676	0.5939727	0.6494585	0.4836062	0.6041226	0.1967368	0.0178075	0.5002964	0.0036120	0.5419011	0.4122368	0.4877797	0.3667655	0.0902529	0.3862164	0.4637274	0.0749411	0.3910551	0.3456748	0.6238909	0.3039872	0.0253128	0.8250407	0.0160857	0.3468516	0.3574076	0.5484836	0.0953102	0.6460683
300	0.3398008	0.0000209	0.2442566	0.1651441	0.5295587	0.4450687	0.5519391	0.0744503	0.3212581	0.4930788	0.5751771	0.4050016	0.0015928	0.4500291	0.1845538	0.2289995	0.6144075	0.2813701	0.2771396	0.0626168	0.3987794	0.0652140	0.4061699	0.5852248	0.5697656	0.1078811	0.1796723	0.6108597	0.0055943	0.6024049	0.5071193	0.6243803	0.6612241	0.3175870	0.3347322	0.0592601	0.6442865	0.3874736	0.2848036	0.3478852	0.5057839	0.3160117	0.6732001	0.7499608	0.4822747	0.5854464	0.1284826	0.0039618	0.5160483	0.0069180	0.6283909	0.3682328	0.5596497	0.3914394	0.1296387	0.3363742	0.5481647	0.0722699	0.4707450	0.3230970	0.6113833	0.2486088	0.0129924	0.7994441	0.0259657	0.4058757	0.2284819	0.5937392	0.0801693	0.6302115
350	0.3651853	0.0002611	0.2853893	0.0965758	0.6792882	0.5223283	0.5132639	0.0572261	0.3967296	0.6368853	0.6323689	0.3296641	0.0063148	0.3575169	0.1879650	0.1981898	0.5058007	0.2558760	0.2635333	0.0537474	0.3865490	0.0639512	0.4421012	0.5180445	0.5752476	0.1141292	0.1915918	0.5508233	0.0032809	0.4950343	0.4417351	0.6727373	0.6318207	0.2904147	0.3079977	0.0597803	0.7147330	0.4013666	0.2363933	0.5767285	0.4170240	0.3375966	0.5716319	0.6019309	0.6086192	0.7551172	0.1881301	0.0128149	0.4340880	0.0016736	0.7263898	0.3463763	0.4822545	0.3873698	0.1295959	0.2601412	0.3968077	0.0740345	0.5045219	0.3529553	0.7531715	0.2535942	0.0214055	0.6375147	0.0388906	0.4156695	0.2785864	0.6702910	0.1204728	0.6248539
400	0.4678994	0.0000554	0.1888411	0.1815465	0.6530110	0.5309039	0.5602663	0.0294020	0.3700990	0.5934052	0.5952746	0.4947543	0.0018909	0.3455928	0.2322289	0.2886911	0.5457293	0.2492720	0.2333143	0.0575102	0.3753774	0.0545986	0.4840774	0.4540913	0.6500259	0.1931422	0.2216323	0.5830106	0.0012681	0.5785807	0.4256985	0.6423173	0.6413719	0.2168444	0.3271410	0.0437732	0.6836526	0.4207522	0.2365357	0.3917835	0.6147096	0.2696379	0.5766505	0.5950784	0.4442210	0.6992257	0.2017719	0.0027888	0.4035048	0.0013474	0.6131493	0.4443366	0.4366101	0.3874438	0.1464666	0.2492449	0.4242041	0.0842066	0.4990912	0.3010687	0.6189599	0.2510901	0.0136694	0.7258065	0.0461257	0.3948237	0.2922731	0.6330869	0.0791895	0.5530360
450	0.3709895	0.0000000	0.2996068	0.2312715	0.6381381	0.5039727	0.5139418	0.0356020	0.4982785	0.6634492	0.6085384	0.4092962	0.0070231	0.3232261	0.3805000	0.2207531	0.6369494	0.2906149	0.3081263	0.0930804	0.3567059	0.0468544	0.4060252	0.4602681	0.6388007	0.1245021	0.2167249	0.5531144	0.0017752	0.4992232	0.5001502	0.5968180	0.6324780	0.3068200	0.3850959	0.0276113	0.6264079	0.4159093	0.2582129	0.3790585	0.4970576	0.2405054	0.6759443	0.5195377	0.5145097	0.7683637	0.1796704	0.0018150	0.5049790	0.0149829	0.6147516	0.4196417	0.3541270	0.3292475	0.0953269	0.3140768	0.5604573	0.1126144	0.5631692	0.3596213	0.6424169	0.2457673	0.0150483	0.5677834	0.0167629	0.2915896	0.2731885	0.6639028	0.0843960	0.7680352
500	0.3962801	0.0001018	0.2725246	0.2314727	0.6164345	0.5594321	0.5038145	0.0453964	0.4573260	0.5475795	0.7174451	0.4622376	0.0072481	0.3424234	0.2589483	0.1892263	0.5864412	0.3019303	0.3192159	0.1088831	0.3285585	0.0229566	0.3719439	0.4285832	0.6428969	0.1479399	0.1942081	0.4795673	0.0005899	0.5526020	0.4879253	0.5451933	0.6810648	0.2422008	0.3511690	0.0396070	0.5703238	0.3964483	0.2104389	0.3977166	0.4084013	0.2244593	0.6672510	0.6289944	0.5146857	0.6572415	0.2430982	0.0125499	0.4842837	0.0049595	0.5038413	0.3308177	0.3866173	0.3966993	0.1323495	0.3205562	0.4398686	0.1567792	0.5703816	0.3102460	0.6511941	0.2594870	0.0174179	0.6566925	0.0320117	0.4918406	0.2085144	0.6718362	0.0659966	0.7237605
550	0.3964652	0.0028837	0.3364684	0.1618359	0.5834826	0.6515669	0.5076187	0.0712074	0.4436370	0.6404508	0.6191054	0.4017731	0.0017726	0.2788090	0.2364361	0.2768439	0.7167462	0.3370610	0.2506307	0.2094253	0.3404505	0.1568026	0.3187423	0.4373695	0.6250912	0.0764097	0.1019873	0.5222293	0.0010678	0.3547113	0.5016400	0.6600490	0.6929988	0.2130488	0.3379326	0.2588715	0.6433363	0.3963492	0.2478968	0.6641094	0.1999755	0.3045129	0.6685582	0.5272002	0.5402270	0.6393652	0.1658866	0.0066987	0.1724355	0.0050699	0.6104713	0.4223203	0.3865358	0.3642691	0.1532608	0.1221796	0.4853943	0.2811824	0.5016865	0.3161176	0.5838043	0.2127539	0.0340065	0.7552969	0.0530435	0.3269200	0.2416210	0.7307072	0.2278439	0.5849834
600	0.4717996	0.0005669	0.3088587	0.1268753	0.6740058	0.5297303	0.4905082	0.0803739	0.4014976	0.5014903	0.6213929	0.5560686	0.0073005	0.3130412	0.3306480	0.3103911	0.7179278	0.3371985	0.2947707	0.2849098	0.3351408	0.2363483	0.2559637	0.2592690	0.6010047	0.0390959	0.2355439	0.5005297	0.0041085	0.2834105	0.4673570	0.6660063	0.6505037	0.2166137	0.2607234	0.3267634	0.5860069	0.4795653	0.2758180	0.7950473	0.0240087	0.3113380	0.5003290	0.6667862	0.5191824	0.6916561	0.1490852	0.0142462	0.0500242	0.0181379	0.5032713	0.3774065	0.4672171	0.3031903	0.1856057	0.0685732	0.6049561	0.2513822	0.6586101	0.4605418	0.7012125	0.2817544	0.0287503	0.6237804	0.0190620	0.3590786	0.2194825	0.7189209	0.2024059	0.6318304
650	0.4504823	0.0055202	0.3756984	0.1391109	0.7367042	0.4612939	0.5170754	0.0979902	0.3732422	0.4387500	0.5025838	0.4421472	0.0005346	0.3046883	0.2265154	0.3484324	0.7408479	0.4219687	0.2808398	0.2180145	0.3109267	0.2179356	0.2630462	0.2856312	0.5009425	0.0548890	0.1689483	0.4578894	0.0148045	0.4153957	0.4896465	0.5394464	0.7112510	0.2108036	0.4370625	0.4023697	0.6663933	0.4140825	0.2193924	0.6336609	0.0197800	0.3132948	0.6457924	0.7055232	0.4267558	0.6426096	0.1745248	0.0044058	0.0081331	0.0093745	0.5605339	0.2614386	0.4581625	0.3675403	0.1771047	0.0339764	0.5778864	0.3455282	0.6045465	0.3428910	0.6978824	0.2739415	0.0190000	0.6465478	0.0358040	0.3553473	0.3327557	0.6787609	0.3040907	0.6546676
700	0.4144100	0.0018182	0.2744835	0.1690359	0.6646248	0.4649168	0.6456366	0.0903558	0.4085310	0.3894319	0.6425468	0.4985799	0.0010171	0.3222426	0.2501088	0.3187621	0.7353793	0.3972820	0.2194024	0.2803109	0.1950882	0.2196185	0.2276523	0.2520226	0.5322515	0.0388137	0.1703199	0.4644087	0.0118751	0.4716470	0.4915564	0.6489137	0.7126191	0.2396145	0.2858932	0.4548658	0.6708360	0.3861091	0.2596033	0.7183592	0.0143037	0.2758571	0.6316847	0.6640288	0.4176223	0.5376241	0.2887716	0.0017017	0.0046717	0.0036674	0.6593653	0.2881033	0.4753100	0.2883267	0.1552582	0.0609904	0.5815814	0.2958841	0.5659132	0.3359712	0.5967813	0.2357606	0.0128842	0.6224077	0.0182735	0.2658810	0.2471837	0.6534050	0.2872962	0.7303806
750	0.4017416	0.0022655	0.2971597	0.0985458	0.6888269	0.4912163	0.5577363	0.1058586	0.2967651	0.4969654	0.6410757	0.4686525	0.0010503	0.2928673	0.2592987	0.3726995	0.5522262	0.5787251	0.2970860	0.2062612	0.1571088	0.2682179	0.2251628	0.2849697	0.4530881	0.0202490	0.1999811	0.5044087	0.0511315	0.3171624	0.4976566	0.6706524	0.6468201	0.2668005	0.3076062	0.4097593	0.7016206	0.4779396	0.2738280	0.7124084	0.0114020	0.3620621	0.8286735	0.6083290	0.5104943	0.6504779	0.1888526	0.0053742	0.0016573	0.0015042	0.6387825	0.3389297	0.5444746	0.2964835	0.2292093	0.0315465	0.6725524	0.3680010	0.5672171	0.3841198	0.6628112	0.2637042	0.0169505	0.7387208	0.0662364	0.2722473	0.1976121	0.6722528	0.2320894	0.6571959
800	0.4249231	0.0000000	0.2182809	0.1661330	0.6697425	0.4319085	0.4083865	0.0723147	0.4167369	0.4297017	0.6993503	0.4504184	0.0025927	0.2729284	0.2183723	0.3611998	0.6180449	0.5468938	0.3028861	0.2244235	0.1853530	0.2975091	0.2696682	0.2874526	0.5127548	0.0361175	0.1611893	0.4625561	0.0278423	0.3848111	0.4304685	0.5854461	0.7133013	0.2582530	0.2797545	0.3478704	0.6416919	0.4398608	0.2540830	0.6515146	0.0010850	0.2407785	0.7316761	0.6792502	0.4972781	0.6020720	0.2209766	0.0034369	0.0020810	0.0010869	0.5385317	0.3466559	0.4894864	0.4646681	0.1377833	0.0282568	0.6255550	0.2482629	0.6692527	0.2900641	0.4961811	0.3350876	0.0247674	0.7451391	0.0331429	0.2434217	0.2007675	0.7011471	0.1929847	0.7286007
850	0.4460406	0.0024060	0.3046121	0.2667383	0.7039078	0.4507721	0.4589538	0.0446298	0.3163645	0.3420766	0.7064694	0.5578945	0.0120037	0.3061335	0.2590752	0.2686606	0.6145923	0.5446727	0.2845424	0.2987201	0.1512440	0.2593209	0.2072582	0.3420763	0.5130557	0.0264887	0.2064104	0.5786212	0.0304090	0.4469414	0.5125479	0.7249297	0.7298585	0.2358841	0.2819471	0.4511252	0.7053523	0.4615240	0.3054737	0.5708740	0.0028341	0.2281292	0.6450583	0.5945012	0.5108554	0.5922098	0.2262964	0.0054749	0.0005658	0.0076922	0.5191370	0.3453889	0.5235949	0.3807954	0.2054939	0.0211600	0.5897311	0.3391211	0.5843600	0.3325538	0.7876653	0.2154136	0.0169787	0.6563719	0.0530225	0.3125316	0.2746398	0.6287115	0.1714693	0.7819322
900	0.3147055	0.0028545	0.1875761	0.1590559	0.7096299	0.4576339	0.4905912	0.0932260	0.3560600	0.3769237	0.7160397	0.4690401	0.0000012	0.2660118	0.2644435	0.2829852	0.7065250	0.4666362	0.2502713	0.1819506	0.2413049	0.2377322	0.2176250	0.2906132	0.6726917	0.0140791	0.1227669	0.4363319	0.0070562	0.3790875	0.4324777	0.6591688	0.7003598	0.2706664	0.3271055	0.4427356	0.7499635	0.4881647	0.2381293	0.6278413	0.0121429	0.3454999	0.6238614	0.6761918	0.5928411	0.7302892	0.1454655	0.0053980	0.0025534	0.0017765	0.5083022	0.3665159	0.5231105	0.3767603	0.2266886	0.0174824	0.6878902	0.3256411	0.5469513	0.3563722	0.6240505	0.2802702	0.0259762	0.7530446	0.0124478	0.3138155	0.2536037	0.6960977	0.2741788	0.6890711
950	0.3132778	0.0016218	0.3185565	0.1690869	0.6269601	0.5134382	0.4399311	0.0799936	0.2940232	0.3999035	0.5434461	0.4427014	0.0016597	0.3187536	0.2685982	0.3633273	0.6912174	0.4887764	0.2778074	0.1892132	0.2033186	0.3002706	0.2304484	0.2587457	0.6350023	0.0382679	0.2311104	0.4966059	0.0092479	0.3817450	0.3863146	0.6370814	0.5763819	0.2436107	0.2631722	0.3989076	0.7260815	0.4398721	0.2456159	0.6435240	0.0047726	0.3494356	0.5932514	0.6492005	0.5220619	0.7170764	0.2119224	0.0110355	0.0100118	0.0201178	0.5546817	0.2896596	0.3985254	0.3162811	0.2360352	0.0400233	0.6012441	0.3135782	0.6168199	0.3108884	0.6753078	0.3166641	0.0619159	0.6106523	0.0198338	0.3411333	0.2515347	0.7926860	0.2350128	0.6142057
1000	0.4209125	0.0051350	0.3590534	0.1579429	0.5718086	0.5674228	0.6817637	0.0999175	0.3691183	0.3795391	0.6414549	0.4876246	0.0036998	0.3871588	0.2648615	0.3687267	0.6334828	0.4538636	0.2183877	0.2818554	0.2354346	0.2169463	0.2404269	0.2712584	0.5027565	0.0324918	0.1541451	0.5387101	0.0150234	0.3473391	0.5187539	0.6464344	0.6669783	0.2307147	0.2746894	0.3422427	0.5080363	0.4191216	0.2293749	0.5100254	0.0026749	0.3555200	0.6228547	0.7191821	0.5130524	0.6219796	0.2014444	0.0100483	0.0011195	0.0027920	0.5678862	0.2967710	0.4829888	0.2919217	0.1875894	0.0333209	0.5107727	0.3085782	0.6713125	0.3936455	0.6305335	0.3488918	0.0201549	0.7291220	0.0382873	0.3132650	0.2530392	0.6418204	0.1807039	0.7518514

0	0.4050776	0.0032130	0.3620396	0.1429339	0.7691154	0.5995385	0.5568461	0.1319715	0.3931504	0.3164145	0.6348253	0.4903299	0.0012221	0.3702084	0.3040494	0.3649195	0.5657067	0.4557051	0.2698465	0.2999334	0.1526153	0.2969000	0.2366587	0.2449712	0.4550447	0.0272930	0.2642800	0.4978388	0.0134767	0.4013978	0.6276494	0.6932150	0.5421839	0.2672750	0.4784784	0.3414337	0.7560017	0.3750379	0.2177916	0.6576181	0.0075765	0.3087672	0.5954653	0.8111617	0.6123484	0.7104209	0.2289027	0.0048061	0.0046719	0.0038835	0.6542180	0.3510743	0.5741579	0.3705064	0.2007755	0.0125763	0.6763031	0.3208796	0.4265185	0.3340330	0.6230786	0.2267707	0.0321588	0.6868648	0.0519623	0.2367121	0.2438161	0.6549162	0.2923585	0.6488325
50	0.4465549	0.0009309	0.2405758	0.1835685	0.6599375	0.4185362	0.2937001	0.1024353	0.3640967	0.4904664	0.7268129	0.4724181	0.0004124	0.2718632	0.2253141	0.2146592	0.3877473	0.3475517	0.2860396	0.1673192	0.2311823	0.2462686	0.3074368	0.3265175	0.4923910	0.0168864	0.2846146	0.4627391	0.0074646	0.3157853	0.3993916	0.6508916	0.6531976	0.2806715	0.5205828	0.3656746	0.5067793	0.4756470	0.2473463	0.1022131	0.0569752	0.2522191	0.4953773	0.6524428	0.4434192	0.6017693	0.2268603	0.0083433	0.0083950	0.0050129	0.5504782	0.3071031	0.5380577	0.2890361	0.1022920	0.0273972	0.6064412	0.4252888	0.5594599	0.3201894	0.6042724	0.4565960	0.0139769	0.6499685	0.0258492	0.4519660	0.2529155	0.7007198	0.2967068	0.3630072
100	0.3733447	0.0037177	0.3290165	0.1989899	0.5820662	0.2945199	0.1944439	0.0745390	0.4199053	0.5263633	0.5788264	0.4607086	0.0015547	0.1072309	0.3085793	0.2906258	0.2331560	0.3453357	0.2428745	0.1076916	0.1909213	0.2268948	0.2522013	0.3956592	0.5641627	0.0341165	0.3414023	0.4674268	0.0032328	0.3242632	0.3908587	0.5958497	0.5400174	0.3333997	0.5358341	0.3893360	0.6423309	0.4144419	0.2472373	0.0266753	0.1802320	0.3641311	0.4799206	0.7369867	0.6124316	0.6136433	0.1822603	0.0071923	0.0036855	0.0050845	0.6347539	0.3824748	0.4723961	0.3645474	0.0897183	0.0229277	0.6430901	0.3774661	0.6138914	0.4286651	0.6071240	0.4937572	0.0220609	0.6881245	0.0076351	0.5308560	0.2507003	0.7208053	0.2114253	0.3634400
150	0.2513501	0.0025994	0.3740767	0.1487906	0.5703050	0.2747349	0.2311220	0.0696576	0.3056970	0.6246642	0.6329093	0.5300793	0.0030875	0.1184481	0.3082304	0.2759625	0.1872945	0.3502582	0.3645887	0.2361870	0.1888984	0.2394833	0.2377220	0.3738401	0.6430401	0.0195276	0.3488543	0.4840977	0.0088612	0.3137129	0.3497465	0.6308386	0.6687892	0.2836223	0.4721318	0.2705416	0.5779778	0.4358187	0.1692812	0.0225370	0.1070721	0.2746205	0.4260385	0.6338082	0.4863916	0.5507541	0.1985861	0.0035731	0.0070516	0.0195014	0.6857975	0.3432452	0.4506219	0.3121322	0.0346235	0.0319191	0.6579098	0.3792296	0.5971894	0.4559600	0.7087314	0.4637902	0.0272923	0.5434120	0.0285709	0.5944012	0.2300278	0.7023309	0.2786260	0.2485632
200	0.2050443	0.0005355	0.3377453	0.0814112	0.6189290	0.2253876	0.2249206	0.2440179	0.2882086	0.5232076	0.6728131	0.5476780	0.0125416	0.1222101	0.3333612	0.4562735	0.2242760	0.4532905	0.3501548	0.2220661	0.2061985	0.2309071	0.3038962	0.3922153	0.5705990	0.0176091	0.3906765	0.4644424	0.0066502	0.3273103	0.3976999	0.4980088	0.7236217	0.2534687	0.4475079	0.4408618	0.7652908	0.3765612	0.1269122	0.0155424	0.0824768	0.3620533	0.5099717	0.6091575	0.5398591	0.7413154	0.3178916	0.0063148	0.0036095	0.0163640	0.6432731	0.2992250	0.5412806	0.3779987	0.0476206	0.0596138	0.6153371	0.3254302	0.6748664	0.3076725	0.6396026	0.4165324	0.0412881	0.6313956	0.0371012	0.4818272	0.2203516	0.7175589	0.2349404	0.2790225
250	0.2672910	0.0000000	0.3680069	0.0507160	0.6762254	0.2208177	0.3283378	0.2248727	0.2087384	0.6960474	0.6511427	0.6262429	0.0099384	0.1211971	0.2667819	0.3661794	0.2265476	0.2722278	0.3021142	0.2377085	0.1167182	0.2093024	0.2372138	0.2590096	0.5458097	0.0584265	0.3396013	0.4854112	0.0033375	0.3185442	0.4500944	0.5701007	0.6979705	0.1987159	0.6576721	0.3383582	0.6245744	0.4786656	0.1265149	0.0105732	0.1286502	0.3602793	0.4457073	0.6646316	0.4485445	0.6512532	0.1909842	0.0023279	0.0064017	0.0144958	0.5712712	0.3253733	0.4202171	0.3236676	0.0256305	0.0312229	0.6586303	0.3094674	0.6136255	0.3726209	0.6902820	0.4621087	0.0124400	0.6657443	0.0176297	0.5223849	0.2075990	0.6395612	0.2720471	0.3802917
300	0.1814932	0.0031045	0.5079948	0.0360540	0.6920820	0.2327141	0.2634647	0.2503993	0.3131233	0.6779726	0.7465671	0.5723528	0.0171464	0.1231541	0.2706685	0.5131364	0.1890628	0.4369775	0.3594169	0.1790593	0.1840324	0.2011375	0.1584900	0.3061784	0.6448485	0.0027660	0.3405765	0.5263502	0.0040305	0.3440196	0.4549058	0.5708075	0.6579488	0.2822711	0.4915926	0.2842321	0.6650182	0.4900552	0.0942792	0.0035243	0.0787018	0.3573311	0.4406880	0.6058559	0.5384425	0.6588557	0.2619944	0.0144556	0.0067440	0.0135943	0.7310998	0.3566197	0.4344592	0.2556981	0.0375652	0.0267241	0.5713257	0.3659518	0.4893038	0.3880562	0.5876281	0.4866044	0.0123986	0.6135665	0.0259213	0.4359311	0.3033075	0.6268874	0.2962139	0.3228065
350	0.2426915	0.0009779	0.3384248	0.0297457	0.7373992	0.3277809	0.2883009	0.2974182	0.3007179	0.7584018	0.7103043	0.5718499	0.0174293	0.1232772	0.2336047	0.4858551	0.2117338	0.3309848	0.3497211	0.1774017	0.2381611	0.3974114	0.1995158	0.4411647	0.5975033	0.0465526	0.3658399	0.5491595	0.0056309	0.4059082	0.4642327	0.5539997	0.6598697	0.2615231	0.4531988	0.3793567	0.6180440	0.4308316	0.1434116	0.0163732	0.0949741	0.2776964	0.4286312	0.6350157	0.5088735	0.6227959	0.2235317	0.0151942	0.0171158	0.0094043	0.6793748	0.4115990	0.4341805	0.3137293	0.0372466	0.0198440	0.5999539	0.2868878	0.6214899	0.3667135	0.6439192	0.4672429	0.0524586	0.6254124	0.0118377	0.4902926	0.2889470	0.5879264	0.2652757	0.3791073
400	0.1970976	0.0004670	0.5553549	0.0313043	0.6188256	0.2561191	0.2576806	0.2750203	0.2659454	0.6512874	0.5905031	0.4763577	0.0363164	0.1575571	0.2192162	0.3689603	0.1727762	0.3562449	0.3515584	0.2405617	0.2012438	0.2832616	0.2170505	0.5464682	0.6619245	0.0126741	0.3837037	0.5098367	0.0001196	0.4267790	0.4540483	0.4972061	0.8014211	0.2751741	0.5847398	0.3908266	0.5855582	0.4649938	0.1069966	0.0106850	0.0950300	0.3896521	0.3742034	0.6484443	0.4690057	0.7018378	0.2614089	0.0021647	0.0230394	0.0087502	0.6310927	0.3242362	0.4380075	0.3324618	0.0409197	0.0491134	0.7461738	0.2949287	0.5088346	0.3523042	0.6496886	0.4095991	0.0119919	0.7357282	0.0440449	0.4565074	0.2429932	0.5910657	0.2932863	0.4019557
450	0.2349565	0.0005465	0.5040672	0.0165515	0.7244898	0.2724576	0.2594983	0.4450347	0.2616270	0.6796826	0.5690138	0.5987360	0.0355644	0.1127041	0.1867965	0.4734691	0.2180507	0.4302639	0.4240062	0.2404158	0.1629454	0.1949431	0.2385743	0.4130615	0.5072818	0.0191111	0.4184990	0.4475173	0.0030263	0.3553738	0.4610295	0.4442490	0.6338517	0.2962380	0.4996235	0.3629749	0.6530349	0.4872736	0.1192044	0.0266922	0.1137690	0.3859795	0.4967148	0.7484694	0.4786544	0.7358523	0.2062319	0.0138429	0.0072038	0.0094772	0.6636666	0.4219646	0.5443094	0.2946143	0.0410563	0.0248589	0.5875762	0.3413200	0.5866701	0.3981305	0.6942203	0.5456615	0.0344986	0.6295920	0.0206085	0.5494246	0.2712781	0.6802884	0.2455455	0.3674336
500	0.2116364	0.0009545	0.4398764	0.0252374	0.5833842	0.2503526	0.2312772	0.3098435	0.3233876	0.5843381	0.6242643	0.4263893	0.0119076	0.0851091	0.2655139	0.5013063	0.2554285	0.3708385	0.3693080	0.1786223	0.1340131	0.2362928	0.2146466	0.3336288	0.5474873	0.0080566	0.3244443	0.5784417	0.0017614	0.4130445	0.4126480	0.6367881	0.6869606	0.2454067	0.5022404	0.3178135	0.7002508	0.5359573	0.0865998	0.0066246	0.0864382	0.3124637	0.4013626	0.6891260	0.4891366	0.6764592	0.3247441	0.0057922	0.0044160	0.0098238	0.6883638	0.4194728	0.5795298	0.3842370	0.0489020	0.0447171	0.6256156	0.3995230	0.5973564	0.4320719	0.6987479	0.4285150	0.0163664	0.6563508	0.0254257	0.6200603	0.2594219	0.6500350	0.2613566	0.3360110
550	0.2890522	0.0039101	0.4446488	0.0257525	0.5794777	0.4946207	0.5604797	0.2371192	0.2423547	0.5475098	0.5470101	0.4870741	0.0213845	0.3024276	0.2691771	0.4806270	0.4833275	0.4875008	0.2818586	0.3824275	0.1863672	0.1527505	0.2604870	0.2913978	0.3951323	0.0124325	0.1384731	0.6013149	0.0044261	0.2673336	0.5301109	0.4646625	0.6280056	0.2600122	0.2509834	0.3400414	0.6704412	0.3576201	0.1082829	0.5397367	0.0447856	0.3841606	0.7141504	0.6879971	0.5289265	0.8198242	0.2786396	0.0009690	0.0165066	0.0186454	0.5726672	0.3056466	0.4210018	0.3155016	0.1132771	0.0446221	0.6930528	0.2904342	0.4761271	0.3431908	0.6672544	0.3502553	0.0057554	0.6105699	0.0373683	0.3481088	0.2799647	0.5052561	0.2219593	0.5014289
