"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
950	0.3864887	0.3922570	0.4606162	0.3030640	0.4038437	0.3212735	0.0164025	0.2213803	0.0628545	0.4003837	0.4644763	0.0217311	0.4946433	0.0181232	0.5414876	0.0692395	0.2604783	0.1445746	0.0434367	0.8262024	0.3200953	0.6989718	0.2593709	0.5062503	0.6869821	0.5559721	0.5459007	0.4552108	0.0331124	0.1760005	0.2359171	0.4809521	0.2984943	0.2779558	0.4679287	0.4515259	0.8205446	0.6675308	0.4869789	0.2944577	0.2710786	0.0326024	0.6600112	0.3752567	0.3182104	0.7136379	0.6952849	0.5621506	0.0627614	0.1059875	0.7425489	0.4747483	0.0420189	0.1647274	0.6765323
1000	0.6131810	0.4532539	0.4750094	0.3853349	0.3630643	0.3621860	0.0084443	0.2481556	0.0345642	0.2942508	0.3861715	0.0472991	0.3631161	0.0483464	0.6141899	0.0598474	0.2186814	0.2060379	0.0575669	0.7182670	0.3235663	0.6572415	0.2594598	0.5612607	0.8128102	0.6354163	0.5304219	0.5998412	0.0121035	0.2667838	0.2049511	0.5411797	0.3547277	0.3949673	0.5661320	0.4982419	0.5966381	0.7005993	0.5195034	0.2137458	0.3528677	0.0778986	0.7332173	0.3749365	0.2224997	0.7827349	0.6866632	0.7573194	0.0984801	0.1133632	0.9210617	0.5081673	0.0313415	0.2345478	0.6566178

0	0.4040890	0.4234010	0.5464934	0.3757771	0.3972780	0.3333074	0.0253726	0.1977391	0.0318780	0.2545797	0.4701130	0.0156955	0.3567283	0.0526276	0.5918038	0.0767787	0.2107868	0.1838010	0.0396861	0.6819252	0.2938547	0.6959824	0.1523370	0.4382962	0.7731010	0.5959200	0.5137816	0.4703653	0.0310502	0.1997039	0.2513046	0.4748370	0.3002958	0.2121746	0.3250401	0.6062557	0.6854090	0.8436490	0.4671352	0.2559698	0.2849095	0.0322849	0.6214754	0.3434218	0.2912902	0.7937809	0.6109403	0.6210360	0.0716090	0.0586340	0.9688947	0.4397722	0.0393400	0.1998569	0.6283022
50	0.5261712	0.4555093	0.4969871	0.3811368	0.3761527	0.4180665	0.0011777	0.1961623	0.0314526	0.2953006	0.4611974	0.0190760	0.4344198	0.0380433	0.5605203	0.1706397	0.2114560	0.3320702	0.0291222	0.6074615	0.3389646	0.7597733	0.2471300	0.4339712	0.7658711	0.6103999	0.5069885	0.3951914	0.0207048	0.1060203	0.1404802	0.4928138	0.4480405	0.2538813	0.4016396	0.5570393	0.7353973	0.7545431	0.4653920	0.3853175	0.2991444	0.0269125	0.7391834	0.4607794	0.2588481	0.6511118	0.7317319	0.2276146	0.4741799	0.0748636	0.6094464	0.7575912	0.0994852	0.1524723	0.5448328
100	0.3878731	0.5462771	0.5869713	0.2317170	0.4006632	0.3920460	0.0003181	0.2023653	0.0495460	0.3190301	0.4076200	0.0085844	0.4280231	0.0365974	0.7727560	0.2770105	0.2882444	0.1886527	0.0367333	0.6119363	0.2868280	0.7759051	0.2133403	0.4166277	0.6839569	0.7129099	0.4960939	0.2561415	0.0233357	0.0548535	0.2469538	0.5191238	0.8480470	0.2168903	0.4814662	0.5707330	0.7476496	0.7568312	0.4361896	0.3590748	0.4410613	0.0354419	0.6022724	0.4264290	0.2583082	0.6594305	0.6637070	0.2005734	0.3854184	0.0725064	0.7143764	0.6488195	0.0970752	0.0928267	0.3913093
150	0.4903579	0.4352234	0.6850688	0.2877104	0.4206729	0.3476918	0.0000000	0.1564114	0.0567311	0.2833941	0.3736843	0.0065928	0.3595024	0.0318997	0.6848767	0.2331284	0.2700430	0.3009242	0.0454737	0.6192331	0.3532967	0.6742404	0.1756271	0.3755431	0.7285889	0.5866773	0.4942345	0.4623069	0.0121809	0.0414399	0.2049259	0.5569986	0.6890667	0.2093839	0.4520558	0.5247277	0.7355039	0.6977431	0.4091169	0.3078341	0.3980819	0.0395284	0.6687970	0.4781410	0.2246842	0.5513569	0.7492292	0.1637319	0.4723175	0.0959887	0.7297402	0.6821739	0.2067959	0.1189907	0.2296361
200	0.4126182	0.4974584	0.5781553	0.3302529	0.3701301	0.4029556	0.0011676	0.1109875	0.0341066	0.2671923	0.4045567	0.0077563	0.3823110	0.0700039	0.5621539	0.2378576	0.2063491	0.1532104	0.0173340	0.7447470	0.3731809	0.6277493	0.1960812	0.6036964	0.7337591	0.5886302	0.5453693	0.3578109	0.0253827	0.0396296	0.2443866	0.5240930	0.7452044	0.2000014	0.4912426	0.5596009	0.6013983	0.6149588	0.4429677	0.3386724	0.3258288	0.0195939	0.6757623	0.5094090	0.1537084	0.6488280	0.7380405	0.1397384	0.3420801	0.0752584	0.6261265	0.5465487	0.1621525	0.1146324	0.1484965
250	0.4684562	0.3957214	0.5579863	0.4084115	0.3676291	0.4750854	0.0000000	0.0728432	0.0435876	0.3690406	0.4316377	0.0077337	0.3826526	0.0740771	0.5737846	0.2701629	0.2182619	0.1905975	0.0050257	0.7540477	0.4018103	0.7000430	0.2337401	0.5912068	0.7021913	0.7364024	0.4513521	0.3288853	0.0112528	0.0976265	0.2246052	0.6149101	0.6502448	0.1674525	0.5782789	0.6799872	0.6952109	0.7466522	0.3975086	0.4000332	0.3400430	0.0180589	0.5839983	0.5626572	0.1185069	0.5457576	0.7345578	0.1643542	0.4012763	0.1033372	0.4914787	0.6731677	0.1589432	0.1228487	0.0735498
300	0.4505773	0.4147158	0.5801473	0.4249007	0.3995899	0.4775228	0.0002853	0.1479743	0.0392338	0.2768993	0.4901245	0.0135205	0.3057975	0.1194853	0.5334586	0.2681779	0.1566752	0.1970455	0.0186697	0.7970108	0.3195524	0.7377265	0.3034709	0.5021715	0.9068334	0.6155029	0.5318128	0.4490718	0.0052640	0.0220767	0.2628485	0.5302180	0.6390930	0.1796880	0.5091144	0.5477799	0.5840234	0.7057497	0.3462302	0.4080636	0.3186781	0.0055013	0.5275165	0.6022765	0.1240584	0.6295606	0.6993020	0.2302982	0.5332212	0.0618374	0.5233148	0.5851632	0.1588099	0.0757319	0.0950364
350	0.4176733	0.3521446	0.5674129	0.5230414	0.3643180	0.4017857	0.0007741	0.0846353	0.0246552	0.2579411	0.4261552	0.0022152	0.2746552	0.1231215	0.5412366	0.2009073	0.2139997	0.2442894	0.0232597	0.7653240	0.3283546	0.7486652	0.2031119	0.4441732	0.6785370	0.6185626	0.4396349	0.3740518	0.0056943	0.0194617	0.2511938	0.5896974	0.6944155	0.1603520	0.4814289	0.6465631	0.7093348	0.6996391	0.4854272	0.3513234	0.4438682	0.0139256	0.5473696	0.5515344	0.1917383	0.7850888	0.6865705	0.0931981	0.3970239	0.0773816	0.4845763	0.8102864	0.1672066	0.1108646	0.0638550
400	0.3735631	0.4278149	0.5533113	0.3220429	0.4176862	0.3450238	0.0000376	0.0612365	0.0422412	0.2920457	0.4527724	0.0109620	0.3592608	0.0599453	0.6845160	0.2706173	0.2945070	0.1060472	0.0226740	0.6375341	0.2881325	0.7202046	0.2879928	0.4467412	0.7330765	0.7060454	0.5475966	0.3542385	0.0182232	0.0201984	0.2273759	0.5226986	0.6168042	0.1221572	0.4286331	0.5759959	0.6282082	0.5115674	0.4706733	0.3487990	0.3722714	0.0590690	0.4764472	0.5969841	0.1819396	0.6496280	0.8165133	0.1541549	0.4332481	0.0893117	0.5520759	0.7104224	0.1571342	0.1309277	0.0483850
450	0.3623793	0.4196811	0.5816399	0.3436962	0.3349809	0.4197626	0.0000939	0.0436287	0.0166214	0.2527466	0.4500235	0.0083869	0.3560190	0.0974547	0.6602344	0.2013676	0.2926157	0.2313013	0.0080317	0.6893373	0.3150687	0.8186769	0.1808669	0.3950415	0.7363546	0.5593190	0.5418919	0.3624682	0.0294380	0.0221699	0.2308687	0.5639872	0.6522793	0.1698271	0.4519890	0.5027725	0.6613178	0.5867366	0.3900526	0.3454203	0.3347768	0.0394344	0.5878154	0.6045074	0.1976851	0.6914282	0.6809829	0.1791544	0.4536873	0.0669049	0.3754754	0.8286619	0.1399429	0.1014450	0.0628016
500	0.4290884	0.4325888	0.5800480	0.2505065	0.3994891	0.3694509	0.0001453	0.1138037	0.0145506	0.3839823	0.4348993	0.0160521	0.4085962	0.0500755	0.6357319	0.2063372	0.1978743	0.2601625	0.0263328	0.6738301	0.4657447	0.6667228	0.1811409	0.4795956	0.7118652	0.5194401	0.6174910	0.3605084	0.0129533	0.0198711	0.1979830	0.5440183	0.5903155	0.1384678	0.4369423	0.5493455	0.6781553	0.7280060	0.4092688	0.3461888	0.2734763	0.0251359	0.5084436	0.5996034	0.2339608	0.6100413	0.6223114	0.1955902	0.3755044	0.0565802	0.3465007	0.6253880	0.2072776	0.1229036	0.0310145
550	0.4758969	0.3989334	0.5445161	0.4745765	0.4402239	0.3933454	0.0072150	0.1108316	0.0395159	0.2509260	0.3210851	0.0249685	0.3629687	0.0622162	0.6305000	0.1531787	0.3978174	0.1885612	0.0664610	0.7212441	0.3357182	0.8481472	0.1559187	0.4600650	0.7345969	0.6286606	0.4385175	0.3718396	0.0423986	0.0638141	0.1805108	0.5607942	0.4561471	0.1407610	0.6601491	0.5852992	0.6286220	0.8189102	0.4253716	0.2359199	0.3973316	0.0426903	0.6702474	0.4879691	0.2267818	0.5759494	0.7129160	0.3043608	0.1049647	0.0904302	0.4748421	0.4245417	0.1814699	0.0943630	0.1947448
600	0.4082573	0.3809150	0.6080153	0.4626257	0.4809445	0.3401155	0.0104258	0.1405820	0.0401092	0.2703726	0.4247137	0.0187680	0.3703922	0.0629895	0.6754897	0.2164883	0.4948081	0.2214849	0.0656709	0.7290428	0.3041862	0.6885229	0.1719169	0.4107490	0.7802557	0.6660617	0.4204674	0.3599227	0.0483568	0.0861254	0.1989280	0.5492320	0.4015307	0.2349634	0.4798418	0.4982663	0.7579834	0.6099939	0.4585802	0.1923258	0.3825586	0.0239338	0.4688240	0.4606200	0.2704566	0.5086182	0.7433406	0.2853428	0.0754886	0.0782974	0.6239738	0.4326508	0.0906398	0.0792236	0.4684951
650	0.3369638	0.5575085	0.6893279	0.2799156	0.3625062	0.3621095	0.0194998	0.2521743	0.0820743	0.3972315	0.4538431	0.0134219	0.4527067	0.0200845	0.6398455	0.2022320	0.5063941	0.1970030	0.0449256	0.6686106	0.2753173	0.6502946	0.2406635	0.4557328	0.6549430	0.6328963	0.4123120	0.3728674	0.0582601	0.1916240	0.2301755	0.4764361	0.2336636	0.2002166	0.3743785	0.6778642	0.7408710	0.6605032	0.5318887	0.2085838	0.3634163	0.0290087	0.5774997	0.4732809	0.2654367	0.5508331	0.8153375	0.3901132	0.0906697	0.1356807	0.7290753	0.4376570	0.0886377	0.0779036	0.5367835
700	0.4603805	0.4246824	0.5718940	0.3267086	0.4088072	0.5414087	0.0272032	0.2051062	0.0780102	0.4234763	0.3262190	0.0186536	0.4175024	0.0329153	0.6441636	0.1675674	0.4750970	0.1828011	0.0490871	0.6962835	0.2972523	0.6752226	0.2251475	0.3994794	0.7156178	0.7108426	0.4046820	0.4577038	0.0388815	0.2158414	0.2281700	0.4163576	0.4620005	0.3272573	0.5664607	0.6076862	0.6525520	0.7950193	0.5623326	0.1941063	0.2824382	0.0460724	0.6363909	0.4695234	0.1940223	0.6426279	0.6797743	0.4632352	0.1612800	0.0691278	0.7424676	0.4776083	0.0670139	0.0621856	0.4763350
750	0.3937349	0.4467684	0.4887442	0.4148878	0.4702217	0.4490947	0.0020985	0.1869275	0.0305554	0.3988221	0.4809768	0.0221223	0.3741103	0.0722668	0.6619048	0.1752879	0.3900741	0.1560496	0.0272686	0.7259839	0.2738769	0.7085761	0.2296485	0.5967331	0.6637891	0.5844369	0.4954796	0.3806879	0.0334702	0.2741118	0.1924145	0.5369418	0.4524223	0.2339388	0.4389025	0.7045872	0.8146426	0.7368970	0.5153653	0.2615626	0.2568684	0.0387710	0.6334570	0.3682488	0.2711718	0.5732291	0.6957839	0.4098613	0.1305235	0.0734773	0.6507107	0.5125392	0.0612765	0.1479240	0.8093575
800	0.3707786	0.5684093	0.4842178	0.3692503	0.3680357	0.4302012	0.0106576	0.2123240	0.0330567	0.2703288	0.4250275	0.0051493	0.3307376	0.0442873	0.6185600	0.1489412	0.3537742	0.1196991	0.0635367	0.6691557	0.2656679	0.6861692	0.1650844	0.3574951	0.6591915	0.6486760	0.5333926	0.3750665	0.0177949	0.2915023	0.1852223	0.5522512	0.3199174	0.2250189	0.3834685	0.5673189	0.8103590	0.5388915	0.4118287	0.2181525	0.3153854	0.0260631	0.5718165	0.2988113	0.2179888	0.7565500	0.7693066	0.4523164	0.0885284	0.1288677	0.7727912	0.3857146	0.0828527	0.1434336	0.6299285
850	0.4754420	0.3320718	0.4422046	0.2564279	0.3768709	0.3933946	0.0024420	0.1988930	0.0799911	0.3007899	0.4207886	0.0323254	0.3763178	0.0225063	0.6076024	0.1780257	0.3457989	0.1932139	0.0601041	0.7882850	0.2978652	0.6791595	0.1884683	0.4137691	0.6394203	0.5504885	0.4497236	0.4500740	0.0526122	0.1566903	0.1953898	0.4393651	0.2784104	0.2882892	0.4838081	0.4889178	0.5876933	0.7565380	0.4975634	0.2387643	0.3170812	0.0350483	0.6006063	0.3424661	0.2360606	0.7354339	0.7381457	0.5088757	0.0939708	0.0814201	0.8179858	0.3939601	0.0541100	0.1452172	0.5810116
900	0.3561562	0.3863117	0.5879205	0.3197063	0.3484976	0.4619154	0.0109205	0.2434052	0.0685723	0.3469546	0.3883273	0.0138927	0.3162588	0.0948425	0.6673598	0.1146636	0.2694632	0.1233866	0.0918891	0.7872692	0.3415580	0.7788451	0.2569896	0.3937313	0.7785765	0.5673082	0.6220727	0.4955318	0.0353741	0.1517225	0.2251192	0.5589847	0.3445524	0.2672051	0.3918688	0.5498694	0.6451755	0.6244611	0.4737731	0.2028192	0.3656975	0.0242234	0.5851915	0.3456852	0.2588160	0.5084517	0.7262957	0.6013213	0.0775100	0.0540093	0.7508283	0.3353242	0.0547737	0.1517871	0.6300851
950	0.3250221	0.4465015	0.5349170	0.4835006	0.3886923	0.4949512	0.0141031	0.1915601	0.0597349	0.3616476	0.3917240	0.0195043	0.3609538	0.0426707	0.6094308	0.0669585	0.2543157	0.0805058	0.0779223	0.7079520	0.3101659	0.7583331	0.1876139	0.4526726	0.7900044	0.4885909	0.6545994	0.4086350	0.0346928	0.1783050	0.1992037	0.5054907	0.3216438	0.2372692	0.4166748	0.6826470	0.7202121	0.7010824	0.4267198	0.2066885	0.2815901	0.0383599	0.6594554	0.2932480	0.2968603	0.7257451	0.7119057	0.5812131	0.0448855	0.0717617	0.7227774	0.3990748	0.0765296	0.1996252	0.7337450
1000	0.4476635	0.3847653	0.5988311	0.2655806	0.4492595	0.4207237	0.0042180	0.1910855	0.0614523	0.4116541	0.4363882	0.0104345	0.4177642	0.0151631	0.6822048	0.0637752	0.2808568	0.1629624	0.0692067	0.8261591	0.3190929	0.6457477	0.2093967	0.3637256	0.7763488	0.5645097	0.5980891	0.3892511	0.0242715	0.2013311	0.2502240	0.5004516	0.2512055	0.2250783	0.4444536	0.6866300	0.7149935	0.7785249	0.5574296	0.2167957	0.2554966	0.0285678	0.5724811	0.4268454	0.2588521	0.6274690	0.6683007	0.6559844	0.0618216	0.0538103	0.6354947	0.3910061	0.0331249	0.1501463	0.6084735

0	0.3075888	0.4287971	0.6902320	0.4361889	0.3803661	0.3900116	0.0042973	0.1996855	0.0314432	0.3072145	0.4385961	0.0333455	0.3742661	0.0332692	0.6636497	0.0787283	0.1837786	0.1118050	0.0525730	0.5642368	0.2957687	0.7365451	0.1948365	0.3951575	0.6368308	0.5693834	0.4943137	0.3783911	0.0319607	0.2224199	0.1627338	0.4329659	0.2954855	0.2578480	0.3846324	0.6172374	0.6375004	0.6757275	0.5223888	0.2176617	0.2988385	0.0335882	0.5198510	0.3428247	0.3270556	0.7102654	0.6424950	0.5605198	0.0980805	0.0817125	0.7674005	0.4733356	0.0211906	0.1643620	0.5552922
50	0.3222139	0.4097028	0.6685364	0.2683928	0.3546617	0.5301636	0.0098885	0.5307818	0.0650284	0.3846190	0.5454981	0.0323158	0.2263847	0.0320002	0.5910772	0.2351172	0.1535245	0.2002150	0.0899223	0.7414411	0.2649488	0.7143173	0.1608709	0.4556877	0.6794501	0.5789091	0.7017234	0.5177625	0.0560223	0.3335120	0.2014493	0.4442686	0.3242876	0.3260794	0.3616221	0.7775434	0.4252565	0.7412575	0.3970312	0.6887214	0.2896424	0.0387521	0.6331758	0.3226244	0.3360762	0.6054954	0.7100323	0.6910464	0.5359695	0.4008686	0.7029451	0.3936975	0.0330171	0.1906859	0.5180187
100	0.1817802	0.5542453	0.5704382	0.1555572	0.2029673	0.5625605	0.0084103	0.5508811	0.0826716	0.4293666	0.5195576	0.0120071	0.1220269	0.0108908	0.5500945	0.3681269	0.2620161	0.1670939	0.1071529	0.6311907	0.2241995	0.6299214	0.0487602	0.3595754	0.7964838	0.4956887	0.6579461	0.4786995	0.0138668	0.4221033	0.1242769	0.3577363	0.0664693	0.5454562	0.3942765	0.6079979	0.3068870	0.7378966	0.2707527	0.6497618	0.1814264	0.1074008	0.7220943	0.4607436	0.3215872	0.6608383	0.6328733	0.8116639	0.6846832	0.6868714	0.8458798	0.4314828	0.0332005	0.1536853	0.6050227
150	0.1029853	0.5037442	0.4496727	0.0282092	0.1495935	0.5333756	0.0155277	0.6767118	0.0938805	0.4874145	0.6272526	0.0469939	0.2143623	0.0033043	0.5054279	0.2898605	0.2681645	0.2387102	0.1341672	0.5972729	0.2830110	0.5434955	0.0579597	0.4667075	0.6590432	0.5829474	0.5881486	0.4156233	0.0209566	0.3406565	0.1328234	0.3371616	0.0568696	0.3630872	0.3463352	0.6702990	0.4010217	0.7330431	0.1694233	0.6834513	0.1656931	0.1429109	0.8524069	0.2645116	0.4389731	0.6231373	0.6578657	0.7753120	0.7029606	0.6232246	0.8136307	0.5257784	0.0250301	0.1867238	0.5913740
200	0.1437630	0.5676012	0.5956688	0.0129068	0.1145978	0.7222592	0.0256544	0.5675958	0.0954989	0.2894105	0.5111174	0.0383652	0.1847393	0.0073996	0.5328121	0.2405986	0.2478911	0.2426269	0.1241956	0.7221697	0.1838283	0.6240974	0.0444275	0.4233578	0.5759089	0.5175602	0.6293248	0.4297376	0.0288931	0.3674839	0.1032796	0.3149779	0.0783357	0.4921220	0.3929325	0.5581558	0.3900140	0.6969428	0.1545071	0.7212260	0.1925319	0.1225865	0.5952421	0.2944828	0.4172800	0.6081477	0.6082764	0.5862999	0.7282196	0.6308621	0.7740867	0.4426539	0.0109521	0.1911455	0.6441549
250	0.1608516	0.5726861	0.4814850	0.0141792	0.1031442	0.6915389	0.0199056	0.5745234	0.1035848	0.3911397	0.5284364	0.0376665	0.1665418	0.0007976	0.5240643	0.3614648	0.3466134	0.2291555	0.1410908	0.7563281	0.1840028	0.7034268	0.0882481	0.3777851	0.6982319	0.5289548	0.5521346	0.4129546	0.0245242	0.5145835	0.1021359	0.3023479	0.0399957	0.5337703	0.5079983	0.7053181	0.4185938	0.5670916	0.1378638	0.7095018	0.2555897	0.1865059	0.6225863	0.3214161	0.3646553	0.5393675	0.6489144	0.6871313	0.5476275	0.5991162	0.8814427	0.4456560	0.0319919	0.1929408	0.5866447
300	0.0871993	0.5732598	0.5660376	0.0113509	0.1191725	0.6753772	0.0133742	0.6021079	0.2416330	0.3745067	0.7084661	0.0269873	0.1572906	0.0037825	0.6512235	0.2603304	0.3014544	0.1778287	0.1516439	0.7852146	0.1546639	0.6173171	0.0727712	0.3240997	0.7116810	0.5817969	0.5077158	0.3501336	0.0149226	0.4576638	0.1023050	0.2996775	0.0589118	0.4205098	0.3516592	0.6185588	0.4440838	0.8185330	0.1029200	0.7810921	0.2687940	0.1810926	0.6104077	0.4246533	0.3810247	0.5856030	0.6287541	0.6415148	0.5985283	0.5090289	0.7721947	0.5305120	0.0507735	0.1458638	0.6762562
350	0.0621593	0.6133154	0.6097362	0.0109400	0.1038771	0.7386819	0.0099885	0.6981796	0.1906305	0.3786227	0.5878213	0.0372010	0.1925389	0.0022706	0.5710020	0.2586249	0.3237266	0.2119450	0.1983593	0.7323888	0.1036850	0.5961659	0.0765775	0.2998256	0.6004030	0.4870872	0.5979772	0.3939031	0.0223119	0.4233947	0.0675889	0.1481817	0.0756309	0.4016098	0.2230919	0.6053857	0.3830924	0.6224448	0.1606901	0.7427325	0.1785254	0.1786070	0.7409354	0.2901204	0.4360907	0.6450739	0.8949522	0.5417876	0.7533381	0.5738040	0.7211194	0.4594602	0.0338574	0.1052644	0.6359428
400	0.1051635	0.6426470	0.5278527	0.0183802	0.1081434	0.6126404	0.0152088	0.6202955	0.2165157	0.3268839	0.6239080	0.0337881	0.2644792	0.0097222	0.5473076	0.3697040	0.4492090	0.3736411	0.1467279	0.6847204	0.1056009	0.5462487	0.0628139	0.2548910	0.6377855	0.5019131	0.5026867	0.3848410	0.0170783	0.4587121	0.1301095	0.2245972	0.0369089	0.3796151	0.3242845	0.7831801	0.4034468	0.8502816	0.1361542	0.6954960	0.2147642	0.1857840	0.6148590	0.3582965	0.4515373	0.6812855	0.7234266	0.5871420	0.7574791	0.5359344	0.6353545	0.4102932	0.0460380	0.1391035	0.6693942
450	0.0936797	0.5243575	0.4922827	0.0131968	0.1914924	0.6488449	0.0082632	0.6716170	0.2243737	0.4172219	0.6593215	0.0442149	0.1533201	0.0004633	0.5621602	0.3929509	0.4125864	0.2528592	0.0943385	0.6984006	0.1438982	0.6367216	0.1004808	0.3265479	0.6476816	0.5552913	0.5143492	0.4199778	0.0125454	0.4385100	0.1610212	0.3476591	0.0836250	0.4794276	0.4279783	0.6785564	0.3746467	0.7955352	0.1624395	0.7448074	0.1558567	0.1476620	0.5983852	0.3526360	0.4347860	0.6691048	0.7170759	0.5173341	0.6436196	0.5558058	0.7335455	0.4236069	0.0567594	0.1412604	0.6451554
500	0.1438414	0.6108968	0.6722168	0.0147401	0.0978595	0.6200547	0.0247518	0.6350113	0.1646306	0.3289773	0.4917991	0.0099362	0.2317233	0.0035519	0.5532955	0.4397252	0.4672972	0.3335938	0.1024318	0.6544600	0.2424157	0.5071448	0.0996157	0.3772486	0.5152699	0.4619770	0.6221215	0.3642999	0.0092757	0.4346516	0.1109528	0.2914027	0.0645875	0.4201368	0.3645068	0.6318299	0.3354753	0.6283355	0.1346075	0.6902296	0.2056569	0.1074122	0.6007924	0.4194908	0.3723667	0.5721388	0.7562980	0.5632947	0.7401664	0.5736666	0.5977734	0.3934763	0.0634252	0.1576353	0.6876121
550	0.2788317	0.5382669	0.5879931	0.0400498	0.1867869	0.4772277	0.0062265	0.4540094	0.1738518	0.2968420	0.3627355	0.0252465	0.6074141	0.0005368	0.6126604	0.1902304	0.4097065	0.2519606	0.1046852	0.7772268	0.1989628	0.6485257	0.2316338	0.3416757	0.6640395	0.5099021	0.5113943	0.4003147	0.0701475	0.3897279	0.1821160	0.4979490	0.1006109	0.2502018	0.3633125	0.5516444	0.6840422	0.6356923	0.2269515	0.4020404	0.1851308	0.1421985	0.6238717	0.4058982	0.2396411	0.6845769	0.8227601	0.5518769	0.1339522	0.1659924	0.5846486	0.4233652	0.0376316	0.2192311	0.5666571
600	0.5317368	0.5811334	0.5875279	0.2311839	0.3543657	0.4165678	0.0016244	0.3259353	0.0734048	0.4192497	0.3562159	0.0285383	0.4702489	0.0374925	0.6017883	0.1121022	0.3956853	0.3483571	0.0964476	0.6477351	0.2447327	0.6017536	0.1656214	0.4453498	0.7657882	0.5139035	0.6134198	0.4609541	0.0732603	0.3354654	0.3325102	0.4525143	0.3964010	0.3602280	0.4133636	0.5052500	0.6063350	0.7765957	0.4458427	0.2537892	0.3359621	0.1118242	0.5339567	0.3246610	0.1998294	0.5488302	0.8411827	0.6790879	0.0686781	0.0992407	0.7952555	0.5174000	0.0564131	0.1961188	0.6681074
650	0.6357340	0.3947260	0.4907878	0.5822833	0.3827306	0.4431577	0.0115630	0.1426148	0.0697492	0.1901098	0.3557141	0.0101579	0.3313619	0.0713188	0.7315717	0.0786846	0.2805232	0.2023293	0.0951203	0.6660271	0.3419365	0.5379196	0.1875264	0.4329029	0.6520669	0.4543424	0.5715296	0.4426645	0.0350835	0.3565524	0.2477990	0.4770985	0.4317267	0.3489720	0.3771721	0.6220214	0.7527479	0.7286808	0.4301410	0.2330676	0.3760299	0.0677280	0.5414346	0.2947876	0.2617930	0.6660456	0.6526487	0.6361384	0.0570134	0.0762171	0.6814676	0.4726800	0.0476987	0.2425554	0.6417491
700	0.3726556	0.3289655	0.4807035	0.5019434	0.3625211	0.3099377	0.0100021	0.2925982	0.0621222	0.3605269	0.4563912	0.0183894	0.3223351	0.0982723	0.6168625	0.1250243	0.3057080	0.2250794	0.0522751	0.6009391	0.4451579	0.8145635	0.1899960	0.4570470	0.6376712	0.4975440	0.5992710	0.3329101	0.0424225	0.3136459	0.2325178	0.5653146	0.2900359	0.2020278	0.3677529	0.5866093	0.7820982	0.7374278	0.5406175	0.2439001	0.3116643	0.0726283	0.5737048	0.2891162	0.2251038	0.7386803	0.6829408	0.5850114	0.1645870	0.0428354	0.7945868	0.4601828	0.0375407	0.1390406	0.7886540
750	0.4468077	0.4473155	0.6045931	0.3929356	0.4147410	0.3680298	0.0113390	0.1956936	0.1040626	0.3453452	0.4604692	0.0225452	0.3613334	0.0323494	0.6031257	0.0908469	0.3156877	0.2178595	0.0820031	0.6734883	0.2372437	0.6541336	0.1603414	0.4846834	0.7220729	0.5386062	0.5107342	0.4157384	0.0766552	0.2649516	0.1967542	0.5298767	0.2308996	0.1948418	0.4314025	0.5558708	0.8835404	0.6636719	0.4297884	0.2013082	0.3062211	0.0472821	0.5501467	0.3833596	0.2937042	0.6221320	0.6624044	0.5103749	0.0944483	0.0703806	0.6148571	0.4600696	0.0296230	0.1272814	0.5572043
800	0.3610666	0.4160840	0.5886065	0.4074439	0.3830095	0.3201766	0.0162821	0.2033606	0.0534474	0.1989573	0.5303040	0.0155025	0.3009813	0.0494001	0.5702084	0.1247193	0.2328062	0.2257455	0.0548464	0.8701044	0.3404483	0.7768661	0.2300656	0.4724573	0.7649468	0.5419902	0.6330500	0.5053014	0.0590318	0.2253202	0.1558867	0.5033692	0.2095582	0.1903021	0.3684193	0.6170290	0.7874404	0.7184295	0.4361038	0.1656526	0.2734299	0.0244676	0.5260380	0.3098406	0.2535729	0.5833123	0.6355063	0.5525234	0.0576530	0.0661341	0.8134260	0.5103920	0.0340525	0.1335006	0.5996839
850	0.4377802	0.5207411	0.5126297	0.3153251	0.3446576	0.3524541	0.0042179	0.2180432	0.0671043	0.3005813	0.3998358	0.0448009	0.3259445	0.0384734	0.5332251	0.0710916	0.3236232	0.1340558	0.0710163	0.8304599	0.3140821	0.6099872	0.2795271	0.4945102	0.7244843	0.6578270	0.6163185	0.4990447	0.0453329	0.1655154	0.1772548	0.4691817	0.2314630	0.2243833	0.4929036	0.5291059	0.6733949	0.6764204	0.4753984	0.1598214	0.3157352	0.0389317	0.5207163	0.3228942	0.3084438	0.6504366	0.7610200	0.6058267	0.0522154	0.0258615	0.6043835	0.4198011	0.0606702	0.2004724	0.6944022
