"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
800	0.2737269	0.2795015	0.0058992	0.2640259	0.2644344	0.7099443	0.4834198	0.5290610	0.4073862	0.6691589	0.6760075	0.3562546	0.0391051	0.0227559	0.4534822	0.1519534	0.5682894	0.2379389	0.5296719	0.1290734	0.3582623	0.0219954	0.6577238	0.3625327	0.1619694	0.2905785	0.6689580	0.5112226	0.0164116	0.6863934	0.0002092	0.1179840	0.6981760	0.5876841	0.7919439	0.4885742	0.0121158	0.6858690	0.7346773	0.7038656	0.5920379	0.5577436	0.6890069	0.2371462	0.0874852
850	0.2971324	0.4010796	0.0154037	0.3040707	0.2437558	0.8037143	0.5844621	0.4241518	0.4621352	0.7242669	0.6133423	0.4300754	0.0170056	0.0266004	0.4319955	0.1472829	0.6332566	0.2767984	0.8525623	0.0590486	0.3249772	0.0283724	0.5220589	0.3743553	0.1643477	0.2062134	0.6510001	0.6387843	0.0051673	0.5897848	0.0271106	0.0990684	0.5816366	0.5642144	0.5771074	0.5767723	0.0103632	0.7960143	0.6780254	0.8365867	0.5945930	0.7619539	0.6426412	0.2575629	0.0766661
900	0.3093892	0.4702672	0.0093448	0.2839785	0.2468213	0.8052435	0.6980630	0.6319894	0.4338633	0.6101115	0.7254566	0.5002272	0.0209376	0.0130646	0.5190722	0.0696975	0.5469275	0.2568517	0.6600460	0.0968471	0.3104990	0.0220314	0.5983260	0.3816950	0.2020641	0.1742265	0.7009008	0.5464938	0.0100911	0.7027977	0.0094972	0.0781650	0.6903186	0.5367853	0.6781332	0.4651025	0.0065823	0.7765537	0.5918404	0.7562953	0.5893496	0.6573485	0.6827849	0.3687363	0.1241692
950	0.2633764	0.4065290	0.0071917	0.2491000	0.3122428	0.7621371	0.8360272	0.5479487	0.3654341	0.6997868	0.5867952	0.5498361	0.0390402	0.0186494	0.4067327	0.0977221	0.6479258	0.3327347	0.6497372	0.0940952	0.3319091	0.0287231	0.6263436	0.4641895	0.2128315	0.2589484	0.6633749	0.4421420	0.0291311	0.7368940	0.0008072	0.0946223	0.8478860	0.5902480	0.7989072	0.5550009	0.0283357	0.6006672	0.5736148	0.6156196	0.5756490	0.6047022	0.6445298	0.3110911	0.0972998
1000	0.2462191	0.3778378	0.0070461	0.2561585	0.2477261	0.7481298	0.7210176	0.5280832	0.4467180	0.6346349	0.7473700	0.5111187	0.0242674	0.0426762	0.4096674	0.0649838	0.6529833	0.3997943	0.6736589	0.0756849	0.3221106	0.0422759	0.4322574	0.4343895	0.2601663	0.2065834	0.6799671	0.8017202	0.0665144	0.7129747	0.0028698	0.0957122	0.6170470	0.5532979	0.6965364	0.5246935	0.0148979	0.7123891	0.7873133	0.7390699	0.6103168	0.6670801	0.7181668	0.4449568	0.0969728

0	0.2328542	0.2786478	0.0062803	0.2101951	0.2864370	0.7357225	0.5893386	0.6157731	0.4833591	0.7425343	0.6528169	0.4770707	0.0163423	0.0710688	0.4934115	0.0889501	0.6234745	0.1945899	0.7547566	0.1322251	0.3756062	0.0191687	0.5352938	0.3534826	0.2023641	0.1855587	0.7994726	0.5373673	0.0095534	0.6863020	0.0083106	0.0596350	0.7377854	0.4260489	0.5967359	0.5081055	0.0300062	0.7108749	0.6707576	0.6747270	0.6959914	0.7482725	0.7235076	0.2270457	0.1308029
50	0.1241901	0.7600896	0.0150262	0.1144691	0.3061122	0.6175095	0.6617128	0.5848287	0.4702191	0.6928144	0.6072445	0.2687572	0.0055638	0.2176234	0.4693614	0.0613193	0.7189224	0.2350812	0.3276318	0.0697759	0.4038105	0.0336083	0.5887395	0.4925072	0.1865958	0.6503926	0.7592382	0.9607855	0.0409973	0.6970784	0.3458904	0.1078489	0.3538199	0.5644437	0.6323075	0.5423389	0.1519061	0.7846992	0.3788411	0.6665166	0.7164038	0.6727380	0.2594068	0.4336889	0.2418206
100	0.1153050	0.5410688	0.0475838	0.1449520	0.2087644	0.6164097	0.6480846	0.6340160	0.5970075	0.8245067	0.7275041	0.1732603	0.0177700	0.2842167	0.4516068	0.0582583	0.6750394	0.3219987	0.2081970	0.0873531	0.4047676	0.0397457	0.5714787	0.5434734	0.2287473	0.6684604	0.8160462	0.6299661	0.0140602	0.5754258	0.5076419	0.0516411	0.3493023	0.6461492	0.7952445	0.4837148	0.2642603	0.7737353	0.3001462	0.5955223	0.6900259	0.7236676	0.1728732	0.5568101	0.4912512
150	0.1496112	0.6606898	0.1065534	0.1668516	0.1217473	0.7485773	0.6996990	0.6975331	0.6283305	0.7369365	0.7575752	0.2383147	0.0096405	0.3750952	0.4665770	0.0056974	0.7967983	0.2456894	0.1196735	0.0809184	0.3983879	0.0290122	0.5717347	0.4689958	0.1867708	0.7358665	0.7971890	0.6105800	0.0199814	0.7230888	0.5094279	0.0212102	0.4036021	0.7054636	0.7290011	0.3976463	0.3377687	0.6749856	0.2988219	0.7528703	0.6360259	0.7332022	0.1427800	0.6882076	0.5234620
200	0.1072569	0.6674508	0.1701885	0.2198251	0.0964533	0.7769548	0.6717080	0.5672751	0.6254689	0.7599500	0.7901199	0.1983235	0.0234193	0.3429677	0.4458399	0.0201772	0.7507873	0.2334823	0.1199778	0.0736102	0.4775361	0.0498972	0.5039125	0.4146955	0.1497201	0.7242732	0.6742737	0.7693887	0.0075254	0.5977821	0.4965249	0.0304402	0.4335673	0.7462006	0.6307077	0.4362988	0.2419856	0.5938225	0.2844705	0.7324064	0.6665436	0.6358272	0.1471986	0.7236110	0.5970707
250	0.0821174	0.6516923	0.2371878	0.1382072	0.1157281	0.7641972	0.6521432	0.7650130	0.6462539	0.6916514	0.7551067	0.2478880	0.0233935	0.3764885	0.4116907	0.0193364	0.6301596	0.3119257	0.1062479	0.0726900	0.3986912	0.0493528	0.5337800	0.4656539	0.1798442	0.6117814	0.9103431	0.6424184	0.0171711	0.4892627	0.5380599	0.0133290	0.3882577	0.5842127	0.6869270	0.3692927	0.3212223	0.6969922	0.3045154	0.7620895	0.6800198	0.6535971	0.1557210	0.6755600	0.6999830
300	0.0998983	0.6574306	0.2751325	0.1545096	0.0736109	0.6601734	0.7169750	0.7317516	0.6378923	0.7468288	0.6222939	0.2062393	0.0059891	0.4348520	0.3964923	0.0113078	0.7352614	0.3711641	0.1176101	0.1000194	0.4134466	0.0831343	0.4521301	0.4131605	0.1487625	0.6049998	0.7191523	0.7551184	0.0215907	0.4944932	0.5959567	0.0075499	0.4010542	0.6869689	0.6389929	0.2840081	0.3079621	0.6356489	0.3382872	0.7911020	0.6706705	0.6130503	0.2121455	0.6557356	0.6291351
350	0.0955415	0.7467516	0.2789653	0.1544189	0.0869078	0.7963080	0.7540758	0.6432842	0.7070780	0.7368268	0.8060870	0.2327894	0.0232372	0.4746453	0.4242572	0.0072660	0.6808102	0.3779753	0.1060172	0.0850472	0.3373300	0.0353501	0.5815973	0.4500953	0.2276202	0.6811238	0.8088079	0.7485713	0.0316887	0.5113889	0.5068191	0.0175223	0.3882336	0.7579488	0.8087595	0.2939564	0.2947339	0.7078328	0.3348256	0.6143427	0.6656537	0.6585719	0.1235573	0.6598387	0.6444876
400	0.1392195	0.5925352	0.2128262	0.1151955	0.1140803	0.5656010	0.7310900	0.7760808	0.6730246	0.6933828	0.7905675	0.3004275	0.0479556	0.4421604	0.3296956	0.0191711	0.7940458	0.3137755	0.0739117	0.0555128	0.3003893	0.0518306	0.5860528	0.4511842	0.1920771	0.7302810	0.7797878	0.7499365	0.0060529	0.6142611	0.5185887	0.0079541	0.3034122	0.7498590	0.8081476	0.3173739	0.3123126	0.7372204	0.3611837	0.8603886	0.5980084	0.5858039	0.1288897	0.6572543	0.7186749
450	0.1003454	0.5640493	0.2291116	0.1757644	0.1109085	0.7776285	0.6263384	0.6099635	0.6251170	0.7998824	0.8247388	0.2309724	0.0086848	0.3920248	0.3535881	0.0284818	0.7771030	0.3014118	0.1303511	0.0687597	0.3832727	0.0314449	0.5317220	0.3698187	0.1488884	0.6265526	0.6501546	0.7039000	0.0220486	0.5903346	0.5198358	0.0118226	0.3622028	0.7073158	0.5799332	0.3803798	0.2928365	0.6689304	0.3017656	0.7905006	0.6055738	0.6552762	0.1140421	0.6098613	0.5108191
500	0.0837548	0.7934935	0.1876351	0.1311741	0.1094580	0.6637791	0.7243099	0.6509089	0.6956576	0.7130326	0.7929174	0.2900279	0.0058038	0.2998108	0.3790817	0.0160106	0.7046534	0.3516973	0.1316142	0.0520174	0.3102769	0.0238483	0.4780709	0.4599909	0.1389041	0.7030915	0.7607285	0.6680784	0.0040425	0.4046041	0.5792373	0.0121007	0.4792202	0.6553387	0.7902987	0.3691338	0.3129967	0.7984079	0.3751055	0.7054066	0.6273313	0.7882587	0.1439792	0.7314978	0.7965836
550	0.2287061	0.2721065	0.0839789	0.2569387	0.1526699	0.6282295	0.7174640	0.7710046	0.5773388	0.7316603	0.7187914	0.4394147	0.0077141	0.1835315	0.4177887	0.0270014	0.6874239	0.3754928	0.4299019	0.0940619	0.3264047	0.0190893	0.5555265	0.4875580	0.2402539	0.3886805	0.6560856	0.5339478	0.0057765	0.7400793	0.2052825	0.0523958	0.5876561	0.6430242	0.6340231	0.3863988	0.1084744	0.5922382	0.5468178	0.6925153	0.6096709	0.7023477	0.6460273	0.5536594	0.6175094
600	0.2948885	0.2780878	0.0525942	0.2331447	0.1260342	0.6030605	0.6269569	0.5697893	0.5869646	0.6849456	0.7210430	0.6924693	0.0240981	0.0686934	0.3267478	0.0215947	0.7019217	0.3169971	0.5376751	0.1012644	0.3227209	0.0389061	0.4741025	0.4687749	0.2405017	0.3322568	0.6961786	0.6847101	0.0092369	0.7069684	0.0342208	0.0399870	0.5893372	0.4712597	0.6956619	0.4956105	0.0754872	0.6540281	0.6746584	0.6767233	0.5939111	0.5268255	0.5536689	0.5245299	0.2506603
650	0.3281121	0.3375789	0.0164160	0.2699515	0.1935577	0.8023192	0.8447467	0.5498959	0.4633694	0.6796292	0.7206996	0.5360192	0.0376361	0.0214037	0.3550147	0.0258847	0.7250268	0.2241361	0.7673121	0.0780777	0.2980771	0.0252063	0.4890555	0.4707931	0.2085601	0.3221100	0.6380291	0.5585640	0.0114620	0.7161632	0.0096756	0.0601288	0.7395441	0.4301911	0.5869361	0.5345965	0.0379862	0.7400496	0.6574117	0.7638231	0.6146952	0.6289980	0.6402103	0.3223231	0.1186491
700	0.2032316	0.3179689	0.0512321	0.2527233	0.2205930	0.7739060	0.6319091	0.5678899	0.4826848	0.5979629	0.7054707	0.5004293	0.0241580	0.0277044	0.4346656	0.0699348	0.6858895	0.2799218	0.7501237	0.0777839	0.3014157	0.0239492	0.5065359	0.5613928	0.1722736	0.2350778	0.6992951	0.5864752	0.0209390	0.6610038	0.0201826	0.0762233	0.7011056	0.4983935	0.7177493	0.5072063	0.0254154	0.7030516	0.6513157	0.8738280	0.6649043	0.6271244	0.7457704	0.3008947	0.1146457
750	0.2908629	0.3385884	0.0187500	0.2476421	0.2089470	0.7679482	0.7696793	0.5358553	0.3760666	0.7306562	0.7087954	0.5566167	0.0095107	0.0396135	0.4314752	0.0574523	0.6218043	0.2494839	0.6660242	0.1050269	0.3505509	0.0400661	0.5351728	0.5597000	0.2434586	0.2606522	0.8920755	0.6301928	0.0048038	0.7645453	0.0164490	0.0587240	0.7091012	0.4401950	0.5660268	0.4692872	0.0129540	0.5881672	0.7171664	0.6726413	0.6093486	0.6296049	0.6421444	0.2915493	0.1024945
800	0.2555067	0.3135496	0.0051690	0.2950050	0.2317796	0.6111093	0.7046568	0.5802754	0.4676046	0.8373574	0.8038191	0.5423032	0.0110784	0.0228388	0.4711710	0.1292912	0.7391495	0.2399141	0.7475051	0.1248176	0.3616476	0.0353689	0.4798064	0.4836253	0.2364528	0.2057937	0.6667592	0.6565815	0.0110546	0.7127829	0.0137305	0.0384113	0.7046491	0.5017500	0.6569780	0.5898073	0.0114751	0.6438723	0.6106520	0.5652029	0.6138159	0.5344303	0.7052928	0.3799640	0.0843303
850	0.4000743	0.2960753	0.0049351	0.2852011	0.2469642	0.8835184	0.6305354	0.4894109	0.4330439	0.6878475	0.7381845	0.5138827	0.0226713	0.0294618	0.3968627	0.0840608	0.6793787	0.1774058	0.7017111	0.0571371	0.3425904	0.0425332	0.5078663	0.4566643	0.1538234	0.2921104	0.6471445	0.5563810	0.0297325	0.7311418	0.0108579	0.0782718	0.6496978	0.4644136	0.6467919	0.4125565	0.0244150	0.7241349	0.7316676	0.6091139	0.5509742	0.6269146	0.6061196	0.2196034	0.0866392
900	0.2336369	0.2698063	0.0100002	0.2819487	0.1461596	0.6919372	0.5898919	0.4935911	0.4914265	0.7693597	0.7530723	0.4994359	0.0166491	0.0334917	0.3580355	0.1055767	0.7071088	0.3021546	0.7901584	0.0595088	0.3667270	0.0309343	0.4593594	0.5581365	0.2708608	0.3237420	0.7642573	0.5657042	0.0159712	0.7193211	0.0034866	0.0779732	0.6652810	0.5170905	0.5679069	0.4679678	0.0052322	0.6653848	0.6665640	0.7458327	0.8024169	0.6221524	0.7023951	0.1999100	0.0783088
950	0.3204013	0.1834966	0.0167700	0.3190832	0.2030334	0.6391552	0.7258579	0.5094429	0.4079077	0.6833496	0.6767841	0.4450734	0.0413707	0.0241806	0.3581843	0.0776622	0.7332253	0.2671458	0.6332220	0.0789283	0.3792446	0.0393121	0.6100082	0.4679767	0.2737993	0.2427740	0.7654637	0.7847704	0.0130111	0.7232305	0.0041421	0.0743907	0.7636590	0.3962966	0.6461870	0.4836949	0.0104317	0.6612734	0.5885568	0.6190224	0.5837274	0.6111049	0.7233492	0.2089473	0.0768344
1000	0.2451686	0.2895835	0.0105768	0.2633393	0.1400281	0.6736795	0.6224485	0.6030458	0.4849884	0.6311253	0.7059657	0.5464554	0.0270639	0.0405781	0.4364776	0.1275422	0.8227509	0.2575693	0.6786780	0.0817714	0.3642368	0.0251836	0.5316666	0.3904414	0.1506023	0.2372071	0.6635070	0.6034920	0.0194799	0.8137097	0.0017951	0.0620274	0.6430993	0.3978129	0.7006878	0.6318154	0.0179113	0.7464119	0.6715385	0.6773197	0.6081325	0.7166569	0.7536524	0.2446711	0.0555740

0	0.2288666	0.3080856	0.0048470	0.2370207	0.2757132	0.8327363	0.7059342	0.4604734	0.4417120	0.8658281	0.7221455	0.6522137	0.0086476	0.0203815	0.5348120	0.0835719	0.6935337	0.2094761	0.6772445	0.0965496	0.2729774	0.0312931	0.5608064	0.4060954	0.1709441	0.1976626	0.5846336	0.5607345	0.0087114	0.6816078	0.0174511	0.0806364	0.7226832	0.4716161	0.5840009	0.4482412	0.0114727	0.8249004	0.7238354	0.6705601	0.6735058	0.6290026	0.7478801	0.1945703	0.1352260
50	0.1235045	0.2451586	0.0119098	0.0856693	0.2966041	0.6227919	0.6905078	0.6784432	0.6532025	0.6502212	0.3565081	0.4647900	0.0202994	0.0297290	0.4461263	0.1005823	0.7528701	0.0351954	0.4830667	0.0504370	0.2098165	0.0859783	0.6426643	0.4290518	0.1835777	0.2522461	0.6880899	0.6051289	0.0164928	0.6688942	0.0109252	0.1236346	0.8540369	0.4626640	0.7259307	0.5861004	0.0698072	0.5618410	0.6975924	0.7885867	0.6634611	0.7789981	0.7453761	0.2608494	0.0931647
100	0.0839146	0.2282046	0.0471732	0.0402898	0.1621586	0.7179420	0.5972018	0.6950626	0.4691919	0.7087616	0.2994633	0.5258568	0.0262719	0.0508257	0.3862050	0.1178584	0.7356999	0.0124274	0.3078272	0.0889545	0.1520303	0.0274434	0.5945820	0.4940218	0.2341485	0.3283382	0.6835331	0.6187836	0.0254719	0.5479128	0.0030118	0.0875841	0.7430497	0.5558524	0.7590939	0.6994860	0.0399179	0.4734402	0.5988828	0.7040005	0.7028923	0.6931904	0.8138938	0.3059386	0.1263378
150	0.1046419	0.1322266	0.1078422	0.0080364	0.0965737	0.6105358	0.7577769	0.5898174	0.6326354	0.6645246	0.2631315	0.5075408	0.0785188	0.0249713	0.3476422	0.0798302	0.6998731	0.0077104	0.2373351	0.1055894	0.1308839	0.0375088	0.6717790	0.3929459	0.2707521	0.4564580	0.6230610	0.6285714	0.0336749	0.5954482	0.0057102	0.1035316	0.7254387	0.6338614	0.6226109	0.7510228	0.0409362	0.4922512	0.6380438	0.7477160	0.7171148	0.7173016	0.7419384	0.2299587	0.1375534
200	0.1200302	0.1435927	0.1272291	0.0142740	0.1794364	0.6565747	0.5670591	0.6025433	0.6691120	0.6427112	0.2161324	0.5677007	0.1407542	0.0633375	0.2565686	0.0130697	0.7547168	0.0310472	0.2762057	0.0927973	0.1214810	0.0511744	0.5499974	0.4731318	0.1559883	0.4890822	0.8395749	0.5195496	0.0825341	0.6513661	0.0170159	0.0938359	0.6785021	0.6163711	0.7340152	0.6597984	0.0707750	0.3667983	0.6208917	0.8360678	0.5443318	0.7723488	0.6010730	0.2318292	0.0785210
250	0.0624507	0.0836888	0.1531348	0.0202489	0.1162405	0.7390700	0.7279857	0.8065419	0.5015366	0.7621106	0.2470033	0.4854712	0.2083070	0.0328919	0.1537360	0.0471652	0.6672682	0.0151119	0.2132070	0.0624455	0.2046161	0.0419311	0.6259781	0.4424636	0.1853194	0.5470710	0.7336252	0.6102468	0.1402991	0.6164910	0.0077259	0.0761082	0.6632890	0.6534843	0.6477767	0.6999068	0.0477397	0.3123512	0.7692084	0.6859621	0.6199957	0.6071289	0.6710079	0.2022680	0.1263846
300	0.0906992	0.1284163	0.2944158	0.0236691	0.1673694	0.8392748	0.6905444	0.6309303	0.7592057	0.7014450	0.2840187	0.5461867	0.2144868	0.0291165	0.0994383	0.0990484	0.9176928	0.0301887	0.1679201	0.0966860	0.1514267	0.0378038	0.5074330	0.4557258	0.1679347	0.6554155	0.7504382	0.5565280	0.1765022	0.5461519	0.0340600	0.0775868	0.4415306	0.4601638	0.8320939	0.4416539	0.0435406	0.5238970	0.7991542	0.7504587	0.6626219	0.8149136	0.7122038	0.2863068	0.0931925
350	0.0652310	0.0879832	0.2594398	0.0217687	0.0839670	0.6776996	0.7080790	0.6461023	0.5949270	0.7219442	0.2565535	0.5390310	0.1540963	0.0527253	0.1234961	0.0531107	0.6909564	0.0148251	0.2133911	0.1035997	0.1372144	0.0845126	0.4618447	0.4960240	0.2447513	0.4948634	0.6573244	0.7114100	0.3280611	0.6615374	0.0367610	0.1125131	0.3058214	0.5033497	0.6108678	0.4436754	0.0400635	0.3927708	0.7269600	0.7798288	0.5614672	0.6333324	0.8208651	0.2508029	0.1041144
400	0.1031576	0.0416585	0.2390013	0.0360502	0.1001195	0.7208241	0.8040983	0.7014951	0.7178506	0.8268582	0.2285002	0.5990821	0.1397860	0.0428422	0.1316700	0.0348264	0.7256519	0.0117533	0.2042295	0.0709812	0.1119032	0.0472450	0.4578675	0.4229816	0.2584656	0.5601806	0.7417227	0.6114412	0.3026593	0.6025182	0.0657706	0.0952552	0.3306235	0.4320176	0.5127388	0.3528518	0.0394328	0.3889786	0.7053004	0.7876863	0.5921781	0.6501298	0.6166267	0.2785811	0.1299141
450	0.0541038	0.1142747	0.1992749	0.0381866	0.0690478	0.7324392	0.7441996	0.6773384	0.5908604	0.8065068	0.2506636	0.6578217	0.1554061	0.0405067	0.1106954	0.0601903	0.6360486	0.0364591	0.2390902	0.0864104	0.1118128	0.0925091	0.5439590	0.5188273	0.1800725	0.4927609	0.8383039	0.5805931	0.3279497	0.6486834	0.0252564	0.0551664	0.3292103	0.4604341	0.5422192	0.3596149	0.0313630	0.3381075	0.6260105	0.8230610	0.8110914	0.6801554	0.6171492	0.2646004	0.1384564
500	0.1249195	0.0649851	0.3463820	0.0356797	0.1166177	0.7567841	0.7534161	0.6223811	0.7458426	0.6994299	0.1694224	0.5792137	0.2595362	0.0239838	0.1422236	0.1136578	0.7441125	0.0126239	0.2132865	0.1020338	0.1202519	0.0486170	0.6189941	0.4631945	0.1364765	0.6887688	0.8367622	0.6932731	0.2317276	0.5843018	0.0292021	0.0849149	0.3706930	0.3772475	0.6751371	0.2783812	0.0532106	0.4003228	0.7497533	0.7025549	0.6813762	0.7254904	0.6340774	0.2234591	0.1731591
550	0.2567715	0.1334258	0.3364410	0.2962061	0.0729508	0.6964971	0.7950277	0.6843104	0.6886773	0.6399311	0.4554952	0.4911694	0.0925762	0.0231244	0.1490015	0.0742664	0.7765306	0.2694106	0.4898890	0.2109750	0.3134473	0.0657485	0.5816391	0.4887110	0.1949585	0.5590901	0.7582956	0.6128743	0.4358136	0.8615718	0.0656822	0.0337503	0.2134915	0.3275491	0.6551723	0.3512124	0.0508503	0.6219145	0.6832107	0.7320212	0.6146964	0.7236490	0.6333667	0.3132589	0.1246379
600	0.2790054	0.1500459	0.1513674	0.3152263	0.0922656	0.7735188	0.6805571	0.7881113	0.6408757	0.6371949	0.6909267	0.4385032	0.0496088	0.0493750	0.0924770	0.0164486	0.8099451	0.2190010	0.4698772	0.0852910	0.3712540	0.0391240	0.5834284	0.5503773	0.2449481	0.4441732	0.7117995	0.4820373	0.2781531	0.7669922	0.0488669	0.1036743	0.3290850	0.2989614	0.5205138	0.2549728	0.0256503	0.6287400	0.6184178	0.9056797	0.5991324	0.8022692	0.5764355	0.3253054	0.1293792
650	0.3264384	0.3034284	0.0457945	0.4049880	0.1591403	0.7429210	0.7893656	0.6369296	0.6212743	0.8107594	0.7163679	0.6141723	0.0406333	0.0478064	0.1166365	0.0289554	0.7674955	0.2501992	0.6630619	0.0851505	0.4037673	0.0382430	0.5654553	0.4086792	0.1752187	0.3265073	0.8450347	0.7142552	0.1664051	0.7176243	0.0202428	0.0739511	0.5183389	0.3159917	0.6744229	0.3863715	0.0063155	0.7112585	0.6791330	0.7223157	0.7173559	0.6888886	0.6548766	0.2439963	0.1339157
700	0.2478133	0.2917298	0.0178247	0.2206362	0.2156913	0.7305283	0.8165763	0.4586358	0.5417102	0.8221052	0.7079100	0.4573066	0.0231168	0.0436772	0.2058953	0.0150031	0.7259152	0.3180255	0.6289345	0.0621824	0.3514520	0.0322166	0.6515446	0.3908729	0.2460917	0.2742619	0.6960304	0.7405344	0.0409551	0.8923403	0.0105878	0.0845689	0.6701228	0.4059399	0.6055853	0.4798726	0.0068270	0.8648110	0.5507362	0.8220011	0.7249194	0.7298025	0.6904406	0.2520802	0.1302849
750	0.2896700	0.2536875	0.0218517	0.3028699	0.1503514	0.6382426	0.7422105	0.5522184	0.4352564	0.7488423	0.6116131	0.5677080	0.0373523	0.0403377	0.3243249	0.0516824	0.7095367	0.3398695	0.7096130	0.0936671	0.3953506	0.0567184	0.6122886	0.3855357	0.2158012	0.2478968	0.8026700	0.6202908	0.0157631	0.8045346	0.0049268	0.0878375	0.6884655	0.4501572	0.5762052	0.3457596	0.0182587	0.7875404	0.6139676	0.7395957	0.5517801	0.7589038	0.7708791	0.3017862	0.1358261
800	0.2735406	0.4092182	0.0307100	0.3001085	0.1482634	0.6838917	0.6153582	0.7984054	0.3859284	0.7809741	0.7049682	0.6559382	0.0208857	0.0290954	0.3800071	0.0568054	0.6301682	0.3989910	0.7568853	0.0670899	0.3841276	0.0451863	0.5511927	0.4289049	0.2642444	0.2858100	0.7693023	0.7429871	0.0114882	0.6605649	0.0029020	0.1153700	0.6650655	0.4467030	0.7349638	0.5240741	0.0119112	0.7397473	0.7302905	0.8320478	0.6045640	0.5451809	0.6813284	0.4079465	0.0991587
850	0.2742781	0.3512999	0.0148468	0.2697646	0.1352520	0.7562388	0.6316692	0.5749160	0.4295093	0.6879235	0.7083568	0.5974942	0.0082125	0.0392824	0.4396484	0.0603186	0.7073788	0.2758540	0.8097265	0.1024975	0.2975822	0.0191157	0.6253774	0.4275592	0.1838395	0.2519006	0.7549198	0.5724332	0.0169681	0.7502082	0.0080487	0.0929356	0.6351607	0.6141049	0.6053942	0.5326290	0.0227889	0.7437211	0.7406145	0.7374272	0.6407780	0.6171384	0.7730217	0.3569306	0.1304664
900	0.1707678	0.3533767	0.0141943	0.2363900	0.1476753	0.7316972	0.6654690	0.5727504	0.4693315	0.6883303	0.6768575	0.4972252	0.0223768	0.0253380	0.4759343	0.0578110	0.6530512	0.2374209	0.7496954	0.0662376	0.3163828	0.0323989	0.5532494	0.3993250	0.2218661	0.2409917	0.7543318	0.7255107	0.0156877	0.7426723	0.0085444	0.0976017	0.6161550	0.4831476	0.6851589	0.4938406	0.0104763	0.6194727	0.5939684	0.6280868	0.6950704	0.7010947	0.6180781	0.2745618	0.1889842
950	0.2893833	0.3552501	0.0261156	0.3604874	0.2366216	0.7322811	0.7103980	0.5460174	0.5537661	0.7331719	0.7390264	0.5442751	0.0082586	0.0164615	0.4596851	0.0210169	0.6856692	0.2190240	0.6853422	0.0875615	0.2886847	0.0390049	0.5376640	0.4827520	0.2363679	0.2349919	0.8173872	0.7185772	0.0149847	0.6920807	0.0023252	0.0880546	0.7798377	0.5595607	0.7851562	0.4617929	0.0280330	0.6702685	0.7767955	0.7229133	0.6709743	0.8134794	0.7462322	0.2228939	0.1136811
1000	0.2466216	0.4331378	0.0046649	0.2651393	0.2248816	0.8181125	0.6225501	0.4594600	0.4511438	0.6828377	0.7110715	0.5594715	0.0024302	0.0358113	0.5564249	0.1050659	0.6884047	0.3826355	0.7690055	0.0427898	0.2942581	0.0404488	0.6325689	0.3808369	0.2329726	0.2535422	0.7200769	0.6769659	0.0083533	0.7281001	0.0061728	0.0981327	0.5971298	0.4089307	0.7538624	0.5304105	0.0109205	0.7218969	0.5510653	0.7021702	0.6486753	0.5033551	0.7430900	0.1754089	0.1078621

0	0.2929930	0.3543875	0.0095576	0.2348996	0.2721905	0.7988836	0.7424355	0.6016077	0.3923527	0.8556355	0.6674585	0.5019098	0.0129962	0.0356926	0.3907560	0.0579058	0.6467387	0.2085536	0.7147401	0.0691531	0.2762453	0.0481028	0.5604836	0.4656686	0.1820497	0.2125749	0.7734374	0.5473991	0.0188535	0.6945345	0.0181993	0.0798177	0.7111187	0.4287839	0.6141681	0.5337081	0.0159568	0.6123535	0.6457475	0.6387553	0.6854425	0.7368917	0.7820538	0.2033273	0.0911843
50	0.3590794	0.3038361	0.0133611	0.2846845	0.2159527	0.4271063	0.4207466	0.6355426	0.4614974	0.6672584	0.7907187	0.6220187	0.0241213	0.0171009	0.4539366	0.0894964	0.5988500	0.2198600	0.7622595	0.1151189	0.3490630	0.0661393	0.3675286	0.4254273	0.2291305	0.4550509	0.6055680	0.6044319	0.0114814	0.6547006	0.0084063	0.1492620	0.6372332	0.4693995	0.6754603	0.5578910	0.0222420	0.6583557	0.9008496	0.7495899	0.6332622	0.7503732	0.8506430	0.2588386	0.0436361
100	0.2946182	0.3216903	0.0322845	0.2126311	0.2516381	0.3536298	0.3920784	0.5858421	0.3265206	0.6740892	0.6552456	0.5493379	0.0106519	0.0183441	0.4855552	0.1299550	0.6948345	0.2212003	0.7722015	0.1062086	0.2854996	0.0468562	0.1265529	0.5106318	0.2374077	0.6158839	0.7192734	0.7173278	0.0248352	0.6501252	0.0067234	0.0960699	0.7099078	0.4963487	0.7095576	0.5157762	0.0139967	0.8464374	0.7305294	0.7269107	0.6157122	0.6171895	0.7106322	0.2833788	0.0735227
