"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
150	0.0244510	0.0087843	0.7372211	0.5575840	0.1719743	0.6675819	0.0546826	0.3665403	0.5662298	0.3257188	0.6393806	0.6720869	0.0151804	0.6617463	0.3146459	0.2222290	0.5015037	0.4042791	0.7675031	0.0012750	0.5007850	0.2493777	0.7451559	0.4427441	0.4731630	0.4354274	0.0029385	0.0886406	0.0088562	0.0425336	0.6840047	0.0622318	0.3408206	0.6941027	0.6620439
200	0.0181845	0.0142702	0.6903824	0.7344330	0.2026237	0.7466232	0.0321672	0.3027323	0.6514832	0.3288943	0.4719925	0.6179019	0.0009486	0.6271624	0.3962014	0.0952990	0.4935213	0.4470070	0.6730473	0.0104333	0.4197497	0.3152307	0.7641941	0.5225982	0.4063243	0.4761671	0.0001907	0.0606134	0.0024921	0.0529787	0.7092846	0.0656605	0.2959109	0.6097924	0.5861841
250	0.0370135	0.0239433	0.6573775	0.5857776	0.2013078	0.5433118	0.0326991	0.2657247	0.5930142	0.2971713	0.4459189	0.5622829	0.0014498	0.5776982	0.3421063	0.1033636	0.5354433	0.4491268	0.7582330	0.0042105	0.2874913	0.3710197	0.6654228	0.6359772	0.3740033	0.4665551	0.0059874	0.0646071	0.0161287	0.0828840	0.6421297	0.1119181	0.3229690	0.6461307	0.5539608
300	0.0249823	0.0219641	0.5795341	0.6971979	0.2574007	0.5717417	0.0187460	0.2637625	0.6989333	0.3071496	0.4043695	0.7836848	0.0067996	0.6635639	0.2282195	0.1228823	0.4020726	0.4218275	0.6802744	0.0009710	0.2686273	0.5473153	0.7852711	0.6026877	0.3929578	0.3909116	0.0006854	0.0824196	0.0025534	0.0846986	0.6788317	0.0493665	0.2561625	0.6543519	0.7121862
350	0.0351771	0.0245799	0.5094851	0.5533177	0.1327768	0.6432953	0.0239840	0.3696501	0.6964394	0.3762776	0.5522364	0.6763948	0.0025690	0.7121894	0.2734671	0.1343897	0.5936857	0.5186418	0.6696557	0.0005164	0.2378533	0.6478077	0.6580255	0.6832913	0.3711653	0.4185646	0.0009859	0.1010774	0.0092959	0.0751529	0.6655277	0.0804555	0.3384223	0.6988387	0.5599883
400	0.0234918	0.0115037	0.6615296	0.6389355	0.1210360	0.5957463	0.0215635	0.3259366	0.5912350	0.3384704	0.5701211	0.6524273	0.0229578	0.6700186	0.4041135	0.1342911	0.6667672	0.4487245	0.6444995	0.0007110	0.2713611	0.6189892	0.5812143	0.5959415	0.4419953	0.4481075	0.0013504	0.0479149	0.0033962	0.0517069	0.7386916	0.0651368	0.2911443	0.6792952	0.6213796
450	0.0183783	0.0308744	0.6120979	0.5853730	0.1804384	0.6195322	0.0484934	0.2868999	0.6129430	0.3375777	0.4951749	0.5727820	0.0041773	0.6948837	0.3706764	0.1197906	0.5355714	0.3621128	0.5708106	0.0004757	0.2576192	0.5342817	0.5889827	0.6716075	0.4288038	0.4241163	0.0062779	0.0950123	0.0018095	0.0468756	0.5660448	0.0659829	0.2869058	0.5928726	0.6345560
500	0.0350713	0.0324596	0.6438408	0.5752591	0.1884109	0.6702753	0.0321963	0.2450404	0.6565544	0.4260810	0.6361475	0.6631527	0.0100219	0.6332606	0.2449767	0.1313953	0.5748630	0.5275726	0.6462606	0.0058156	0.2279607	0.5652083	0.5788582	0.6518697	0.3318766	0.4082511	0.0009716	0.0670222	0.0054212	0.0388370	0.6364140	0.0446824	0.2805963	0.6075915	0.6470690
550	0.0289334	0.0113202	0.4980949	0.6062905	0.1003073	0.7670758	0.0265134	0.5717178	0.6383431	0.3082674	0.6709252	0.7211331	0.0526678	0.5593948	0.3791042	0.1579493	0.4212909	0.6852450	0.6966214	0.0037617	0.3493764	0.5088442	0.6458002	0.5711008	0.0689465	0.4226219	0.1607982	0.2755317	0.0147013	0.1627666	0.6380402	0.0471243	0.3312068	0.6906237	0.6904595
600	0.0211132	0.0275683	0.5521940	0.5239412	0.0851607	0.6499998	0.0305773	0.5885249	0.5486541	0.1294870	0.7449811	0.5765172	0.0592638	0.7555407	0.2606389	0.3129636	0.3409743	0.6012034	0.7178064	0.0046892	0.3364103	0.5111810	0.6989305	0.5646028	0.0311680	0.5029160	0.1668363	0.3236701	0.0044961	0.2040217	0.6327855	0.0303441	0.3854607	0.5463928	0.5526336
650	0.0326552	0.0306765	0.5746581	0.6911009	0.0529594	0.5995123	0.0634495	0.6885618	0.6538272	0.0673097	0.6906654	0.4091257	0.0509022	0.6827241	0.3626251	0.3310004	0.2647209	0.5524221	0.6376757	0.0096051	0.4142419	0.5123727	0.6149627	0.6971814	0.0146949	0.4390217	0.1575578	0.2771881	0.0013589	0.2496083	0.7073425	0.0403307	0.3441857	0.7336049	0.7008611
700	0.0347584	0.0235544	0.5419392	0.6234179	0.0865385	0.7839022	0.0668572	0.6131602	0.5692755	0.0775484	0.7194735	0.5086140	0.0724954	0.6083748	0.3603436	0.4023967	0.1606458	0.6097957	0.5462214	0.0026502	0.4786804	0.4236712	0.7735403	0.6160477	0.0133188	0.4703738	0.0881162	0.2875276	0.0086749	0.2262155	0.6916698	0.0249845	0.3933304	0.5793855	0.6958337
750	0.0238725	0.0357442	0.6699049	0.6141674	0.1105433	0.6403234	0.0420636	0.6011414	0.6974449	0.0506937	0.7005921	0.4206322	0.0592603	0.6811910	0.3204432	0.4302454	0.1511302	0.5796319	0.6868894	0.0048899	0.6509744	0.3629605	0.5408739	0.6495591	0.0093060	0.4306686	0.1384961	0.3428950	0.0056246	0.2369681	0.6955854	0.0180612	0.3378018	0.7802185	0.5721058
800	0.0108302	0.0109152	0.6137357	0.6169084	0.0751461	0.6825907	0.0321937	0.7609013	0.5664870	0.0485440	0.7241128	0.2930413	0.0603412	0.6033342	0.4175615	0.4700318	0.1093914	0.5115155	0.6277035	0.0031448	0.6739160	0.2893686	0.6535929	0.6109757	0.0082154	0.4457721	0.1437537	0.2747291	0.0243387	0.2336868	0.6464580	0.0272260	0.2701463	0.6008172	0.6408938
850	0.0085500	0.0157777	0.6333026	0.5174412	0.0877528	0.7152382	0.0749611	0.5993210	0.6874920	0.0688427	0.6146449	0.3206366	0.0208722	0.6916039	0.3690518	0.4807456	0.1355155	0.5753297	0.6620087	0.0016263	0.5574030	0.3622487	0.6816039	0.5646344	0.0102815	0.4857256	0.1698837	0.2339958	0.0146179	0.3203356	0.7094508	0.0446833	0.2655389	0.7134358	0.7215406
900	0.0401040	0.0152006	0.8144142	0.6421723	0.0664267	0.5786507	0.0420674	0.7818366	0.6783740	0.0844070	0.7163017	0.3649433	0.0282459	0.6010244	0.3907107	0.4383958	0.1780284	0.6659858	0.6161382	0.0019151	0.6182576	0.3543436	0.6541512	0.6443675	0.0108425	0.5156264	0.1568686	0.3545123	0.0209662	0.3500560	0.5891240	0.0319542	0.3181925	0.6549863	0.6398537
950	0.0320321	0.0279836	0.6921473	0.5339057	0.0508994	0.6051998	0.0607223	0.5430100	0.6184996	0.0415298	0.5287166	0.3440614	0.0477207	0.6290013	0.3301805	0.4689114	0.1306785	0.6473967	0.7465451	0.0023167	0.6549806	0.2921569	0.6427044	0.5586302	0.0015162	0.4777939	0.1307922	0.3257033	0.0301495	0.3807705	0.7874385	0.0467603	0.2891163	0.5658955	0.6994352
1000	0.0315061	0.0218604	0.7913146	0.5473121	0.0662101	0.8803078	0.0495382	0.6930696	0.5846753	0.0470486	0.5728067	0.4338448	0.0537473	0.6220749	0.3515578	0.4344715	0.1663390	0.5660424	0.6962901	0.0018315	0.5802831	0.2630946	0.7192511	0.5885679	0.0066722	0.5538162	0.1113992	0.2674962	0.0043823	0.3137390	0.6817777	0.0572673	0.2843592	0.5832654	0.5408857

0	0.0210039	0.0419628	0.6292139	0.6377681	0.1147993	0.7085473	0.0403518	0.6516430	0.7233562	0.0470389	0.6113511	0.4937663	0.0521979	0.5955254	0.3422275	0.5657674	0.1613398	0.6176387	0.6968222	0.0032325	0.6188548	0.2452998	0.5613466	0.7568084	0.0089750	0.4102544	0.1293087	0.4171675	0.0067446	0.2469853	0.6623010	0.0410023	0.2896901	0.6002088	0.6948629
50	0.0035282	0.0016551	0.6456892	0.6044533	0.0751012	0.8098350	0.0774338	0.4304694	0.6433577	0.1744593	0.6394519	0.4053705	0.0456104	0.6969010	0.3336711	0.3619929	0.1554976	0.3920566	0.6056274	0.0039968	0.6543088	0.4546203	0.5438480	0.7540521	0.2436238	0.4145462	0.1178040	0.4120762	0.1995135	0.2322696	0.5158932	0.0338789	0.2685558	0.5784921	0.5075781
100	0.0000445	0.0055971	0.6528092	0.8077669	0.0569809	0.7209469	0.0943895	0.3110162	0.6445017	0.2142151	0.6468322	0.3871935	0.0312635	0.6027062	0.4554389	0.3581070	0.1591482	0.4575532	0.7014828	0.0044997	0.6467168	0.4925547	0.6114913	0.6029938	0.2299948	0.4323517	0.0954313	0.4414923	0.2513272	0.2627296	0.4561238	0.0380937	0.1532023	0.4778650	0.6101711
150	0.0000000	0.0166430	0.6169540	0.5876009	0.0670799	0.4918800	0.0515961	0.3846537	0.6143193	0.2192070	0.6392331	0.4170509	0.0207527	0.5910653	0.3923628	0.3070593	0.2483629	0.5689724	0.7479428	0.0000200	0.6964961	0.5284349	0.6235125	0.7484801	0.2544685	0.3753833	0.1002833	0.3927890	0.2601092	0.3101562	0.5778329	0.0646902	0.1993283	0.4908687	0.5994478
200	0.0039701	0.0069128	0.6216896	0.6340806	0.1029106	0.6015639	0.1036568	0.4088811	0.5358545	0.2748556	0.5733663	0.5865974	0.0593029	0.5949947	0.3012389	0.2732015	0.2933994	0.6002920	0.7139991	0.0008165	0.7723947	0.4857476	0.7786011	0.5984240	0.3119712	0.3278812	0.1445205	0.2372652	0.2510581	0.2005395	0.6007521	0.0521907	0.0870821	0.3052862	0.5579242
250	0.0020343	0.0037051	0.6074162	0.5832331	0.0599937	0.6262248	0.0517305	0.3998295	0.6086397	0.2443858	0.6353094	0.4502758	0.0298091	0.6971846	0.3490531	0.3345551	0.1948610	0.6687956	0.6579157	0.0000388	0.6425293	0.5723283	0.6461304	0.6526026	0.2707161	0.4020766	0.1232163	0.3683180	0.2317304	0.2244771	0.5857813	0.0292942	0.1228023	0.2736650	0.4675820
300	0.0018679	0.0125058	0.5997730	0.6357555	0.0733894	0.6613900	0.0495080	0.4009309	0.6116889	0.2365128	0.5739513	0.4434665	0.0482388	0.5084672	0.2848959	0.3572360	0.1583127	0.6428701	0.5935479	0.0030406	0.6150025	0.5581084	0.6816218	0.6524832	0.3021176	0.3540940	0.1680230	0.4784634	0.2514245	0.2540651	0.4926572	0.0201445	0.1589873	0.2308916	0.4345444
350	0.0000170	0.0098363	0.5944212	0.7051000	0.0649457	0.6841420	0.0343374	0.2339071	0.5906799	0.1959149	0.6204684	0.4549093	0.0592551	0.5919170	0.2577515	0.3579272	0.1288461	0.6268564	0.6810159	0.0042402	0.7382730	0.5858135	0.6107638	0.6812671	0.3208263	0.4526188	0.1365179	0.3313434	0.2657178	0.3192511	0.4492036	0.0283186	0.1751472	0.2258139	0.4863871
400	0.0014161	0.0078022	0.5614495	0.7872886	0.0863542	0.6121143	0.0601882	0.3685654	0.6873587	0.2425447	0.6950364	0.4336393	0.0505009	0.7167566	0.3558795	0.3906196	0.1470196	0.5698207	0.5948972	0.0059451	0.7508166	0.5205268	0.6833649	0.5759157	0.3385233	0.5342777	0.1183657	0.3728770	0.1927020	0.3291614	0.5196877	0.0464509	0.1656855	0.2007045	0.3909370
450	0.0000000	0.0104701	0.5657654	0.6991476	0.0651533	0.8031228	0.0485417	0.4484305	0.5261996	0.2554803	0.6739744	0.5561148	0.0443230	0.6276299	0.3614815	0.3259468	0.1153695	0.6624124	0.6822379	0.0039998	0.6631924	0.4132388	0.5926272	0.5813649	0.2154783	0.3921007	0.1169480	0.4083999	0.2035244	0.3418861	0.6446274	0.0354429	0.1744534	0.1278677	0.4513155
500	0.0002505	0.0092390	0.6694353	0.6675689	0.0623878	0.7094904	0.0480281	0.3749232	0.6502083	0.3042222	0.5659712	0.4768079	0.0513106	0.5361750	0.2900742	0.4772055	0.1548394	0.5810706	0.7337844	0.0021447	0.6504925	0.5737300	0.6299391	0.5784552	0.2377343	0.4725801	0.0914769	0.3920746	0.2876478	0.3852628	0.4966762	0.0399138	0.2429238	0.2337100	0.4778624
550	0.0229958	0.0043290	0.5913689	0.6036114	0.1004064	0.6886725	0.0406003	0.6495514	0.6286048	0.1995442	0.6019234	0.5003029	0.0459038	1.0000000	0.2618929	0.5026299	0.1811187	0.5766515	0.5683224	0.0033370	0.6503387	0.2976171	0.5796276	0.5775036	0.0639625	0.5057692	0.1616401	0.3552977	0.0621026	0.3451842	0.4900078	0.0379721	0.2232031	0.3696975	0.4747528
600	0.0405169	0.0147501	0.6692135	0.5830244	0.0800500	0.6903667	0.0440906	0.5626172	0.6294302	0.0825935	0.6748380	0.5897348	0.0281281	0.5903192	0.3154225	0.4340265	0.1883396	0.7038592	0.6927097	0.0125363	0.6427212	0.2342451	0.7264182	0.7105203	0.0073493	0.4661407	0.1493614	0.2921686	0.0304504	0.3136742	0.6758558	0.0283117	0.2643220	0.4623330	0.5395743
650	0.0552907	0.0119784	0.7139049	0.5985026	0.1156047	0.5864644	0.0573238	0.6240260	0.7502758	0.1104726	0.5548308	0.4375454	0.0482009	0.6693442	0.3312526	0.4676039	0.1618867	0.6939578	0.6772338	0.0035598	0.5193964	0.3043502	0.6254557	0.6499740	0.0199524	0.4870459	0.1134166	0.3344293	0.0108348	0.2848848	0.6703912	0.0449085	0.2482274	0.4809546	0.5660553
700	0.0231783	0.0039245	0.5921454	0.5973440	0.1112293	0.7055160	0.0445261	0.5630918	0.6342724	0.0891904	0.7482075	0.4776185	0.1036549	0.6880717	0.4026652	0.3698257	0.1843250	0.5858032	0.7027521	0.0027137	0.5960766	0.3493091	0.5982965	0.5557411	0.0013623	0.6325356	0.2065957	0.3562826	0.0081481	0.2710980	0.6721575	0.0371536	0.2840449	0.5719619	0.5640539
750	0.0097822	0.0064406	0.6497897	0.5596571	0.0573488	0.6531705	0.0570274	0.6856514	0.6019840	0.0679858	0.6287318	0.4949112	0.0245177	0.6436771	0.3705262	0.4111100	0.1384990	0.6314805	0.6258776	0.0024134	0.6545148	0.3005691	0.5866651	0.6021812	0.0016038	0.5065181	0.1026590	0.2552617	0.0188207	0.1922653	0.6577710	0.0233630	0.2617365	0.6365883	0.7038558
800	0.0212683	0.0261083	0.6761894	0.7119318	0.1103371	0.5957435	0.0549557	0.5747186	0.7530999	0.0699199	0.7104185	0.4928252	0.0838080	0.5510486	0.3843959	0.3695651	0.1590636	0.5790223	0.5487111	0.0046963	0.5057461	0.2548108	0.5744692	0.5972161	0.0040058	0.4843408	0.1021711	0.3086476	0.0039665	0.2133698	0.7056339	0.0186331	0.2261836	0.6042016	0.6210724
850	0.0356239	0.0109296	0.6252716	0.5592787	0.0771095	0.6461883	0.0535704	0.6651269	0.6338303	0.0454473	0.6882921	0.4118473	0.0397010	0.6065139	0.2816380	0.5135608	0.0969040	0.3732772	0.7314510	0.0003173	0.6270014	0.2843422	0.5504410	0.5913235	0.0092693	0.5108546	0.1193783	0.2665793	0.0123946	0.2827855	0.6776923	0.0546508	0.2209095	0.4974165	0.7878985
900	0.0296222	0.0088017	0.6431536	0.6499092	0.0765199	0.7118812	0.0404506	0.6954702	0.5705450	0.0733936	0.5532815	0.3991416	0.0589681	0.6656136	0.3598047	0.3540511	0.1498501	0.6016880	0.5812426	0.0025430	0.6576969	0.2106134	0.6153710	0.6568470	0.0134091	0.5237065	0.1637508	0.3774947	0.0082098	0.2316746	0.5941731	0.0330752	0.2542312	0.5270406	0.5452237
950	0.0198069	0.0211617	0.6474489	0.6741605	0.0578825	0.5564630	0.0511875	0.5796440	0.6070676	0.0462679	0.6521725	0.3508994	0.0651257	0.6159465	0.2947879	0.4464014	0.1327020	0.5935849	0.6054343	0.0029872	0.6756261	0.2653825	0.7118130	0.5459099	0.0005636	0.4944473	0.1400453	0.2645696	0.0171731	0.2906913	0.6747209	0.0397684	0.2766569	0.6326425	0.5363714
1000	0.0257299	0.0189725	0.5941706	0.5668115	0.1550354	0.6328007	0.0596084	0.6395097	0.6694055	0.0338458	0.7026135	0.3449692	0.0502182	0.6490682	0.3630610	0.4875898	0.0710503	0.7135598	0.6673651	0.0058637	0.6343294	0.3205638	0.6894037	0.6248603	0.0024439	0.5665909	0.1133856	0.3509295	0.0026773	0.3339526	0.6365698	0.0142650	0.4218962	0.5597885	0.5745627

0	0.0656195	0.0321645	0.5485751	0.5417285	0.0870769	0.6568409	0.0585661	0.7454947	0.7409789	0.0765290	0.7662675	0.4612961	0.0980322	0.6571325	0.2490217	0.4439626	0.1802558	0.6600604	0.6379839	0.0080811	0.6834202	0.2831908	0.6379071	0.6156861	0.0042098	0.3738609	0.1250960	0.4506631	0.0043957	0.2573128	0.6143939	0.0345227	0.3634256	0.6808035	0.6643839
50	0.0230114	0.0158268	0.5452857	0.4855360	0.5315281	0.6552116	0.0265103	0.5880980	0.6001470	0.1815898	0.6280791	0.4458187	0.0078874	0.6336336	0.5217659	0.4166009	0.3015788	0.7075980	0.6547451	0.1029214	0.6055131	0.4134127	0.3590992	0.6617291	0.3443494	0.5286057	0.0002669	0.3707184	0.3923878	0.2798994	0.6648512	0.3439756	0.1079675	0.5833373	0.6174861
100	0.0303859	0.0110195	0.5393120	0.6318070	0.5535804	0.6556064	0.0240137	0.7129069	0.6701578	0.2257398	0.6571224	0.5738274	0.0073089	0.6500267	0.5797116	0.2155771	0.4352488	0.7647204	0.6636318	0.1530537	0.6454950	0.4970512	0.3016122	0.4822922	0.3267981	0.6016297	0.0000000	0.2022991	0.4544368	0.2568813	0.6135829	0.4992273	0.0416132	0.5454524	0.4865152
150	0.0219883	0.0390451	0.6135982	0.5967640	0.5547970	0.7036194	0.0074115	0.6857431	0.6690093	0.2951870	0.6503801	0.7157687	0.0040119	0.7289793	0.5826500	0.2106462	0.5158254	0.6856453	0.6545911	0.1571437	0.4725007	0.5456940	0.4080636	0.6211632	0.3189380	0.6008485	0.0001675	0.3320250	0.4203564	0.1648995	0.6393418	0.4885681	0.0230054	0.5339353	0.2218337
200	0.0247373	0.0029978	0.5546498	0.6730632	0.5818214	0.6763536	0.0078113	0.7193661	0.6258248	0.4467417	0.7389246	0.6912818	0.0057648	0.8285386	0.5695391	0.2369843	0.5376238	0.7026364	0.6949958	0.1833640	0.3649840	0.5750062	0.4210505	0.5316686	0.3846575	0.5633133	0.0012421	0.2282240	0.5249746	0.2028511	0.5586324	0.3949275	0.0062419	0.4305029	0.0570358
250	0.0730249	0.0195520	0.6796011	0.7343070	0.6470552	0.5477184	0.0157312	0.5899048	0.6164860	0.3273751	0.8131633	0.6502341	0.0117083	0.6631026	0.6122706	0.1910161	0.4576554	0.7256178	0.6698816	0.1809092	0.3833977	0.5975125	0.4163750	0.6032678	0.3898939	0.6505140	0.0000000	0.2379608	0.4520530	0.1738535	0.6267547	0.4572932	0.0072670	0.6756454	0.0160459
300	0.0200643	0.0165223	0.7927406	0.5621136	0.6826396	0.7220178	0.0331248	0.6506260	0.6266677	0.2501399	0.6837570	0.6872399	0.0099729	0.6323071	0.5417040	0.1570407	0.4505247	0.7017903	0.6099002	0.1521519	0.2849561	0.5530413	0.3983443	0.5516319	0.3804494	0.5062589	0.0000000	0.1845083	0.4594483	0.1651214	0.6396186	0.4560501	0.0037664	0.5901139	0.0036226
350	0.0347451	0.0222677	0.6942598	0.5475784	0.5826907	0.6396668	0.0247951	0.5752690	0.5450213	0.2219084	0.7552245	0.6347362	0.0143550	0.6292787	0.4728986	0.2485876	0.4115711	0.5748911	0.7000065	0.1994147	0.2786404	0.6250872	0.3226290	0.5746120	0.3190293	0.6124961	0.0007972	0.3395922	0.4713118	0.1525383	0.6296212	0.4443960	0.0040014	0.4388159	0.0141488
400	0.0534818	0.0060090	0.6466969	0.5448136	0.6351542	0.7094336	0.0103166	0.6637402	0.6291170	0.1698735	0.5794225	0.4904350	0.0165703	0.6420242	0.4272189	0.1929443	0.3728785	0.7585463	0.6169470	0.1710022	0.2742565	0.7131666	0.3349363	0.7191740	0.3988072	0.5601363	0.0000451	0.3082936	0.5033807	0.1622553	0.6700680	0.4632006	0.0052423	0.5901928	0.0053337
450	0.0426330	0.0165335	0.7686994	0.6645780	0.6947115	0.6551800	0.0145924	0.5810914	0.6320070	0.1882849	0.6916284	0.7040089	0.0068426	0.5774485	0.5474310	0.2450416	0.4505718	0.6756717	0.5791534	0.1944854	0.3641206	0.6055925	0.3234809	0.6964126	0.3962209	0.5485088	0.0004252	0.2255192	0.3906875	0.1786192	0.6582542	0.3060157	0.0071715	0.4841223	0.0032462
500	0.0348448	0.0273585	0.7716748	0.6949549	0.7600516	0.6008263	0.0260667	0.6046434	0.6514917	0.3216868	0.7212411	0.6148514	0.0045379	0.6262137	0.5747651	0.2858703	0.4211100	0.8256385	0.6559673	0.2269307	0.3980375	0.5382422	0.3227771	0.4650191	0.3598704	0.7046690	0.0001090	0.2728118	0.5361689	0.2156808	0.7623638	0.4561553	0.0191229	0.5211861	0.0080598
550	0.0245561	0.0107244	0.6005984	0.5759863	0.1742943	0.6481755	0.0189462	0.6316207	0.6002087	0.3059303	0.6135781	0.5959307	0.0401163	0.6270266	0.3739816	0.2428165	0.5744860	0.7966269	0.6676884	0.0329074	0.3145976	0.4391579	0.5776070	0.5650072	0.0648039	0.5298814	0.0942522	0.2390486	0.0818357	0.1813636	0.6349924	0.1979579	0.1719426	0.2145244	0.0419228
600	0.0322783	0.0341753	0.6458959	0.5114150	0.0590828	0.6763019	0.0178329	0.6568079	0.7279218	0.1633797	0.6467968	0.4888235	0.0893163	0.6762667	0.3259236	0.1304661	0.3304164	0.4761935	0.6977875	0.0095488	0.3597984	0.4036068	0.6282410	0.6052993	0.0281994	0.5893694	0.1135316	0.3075801	0.0551389	0.1795167	0.5426813	0.0637436	0.2571330	0.2076771	0.3235158
650	0.0304633	0.0244906	0.7378578	0.6117837	0.0605216	0.5891593	0.0754063	0.6540003	0.6495413	0.0832566	0.7021050	0.3990027	0.0308061	0.6125082	0.4241127	0.2849986	0.2609471	0.6389699	0.6233637	0.0024893	0.5089930	0.5942257	0.5731413	0.6871881	0.0034173	0.4874060	0.1018166	0.2670208	0.0097127	0.2309026	0.6059869	0.0382499	0.3086535	0.4570765	0.5347058
700	0.0363449	0.0317221	0.5630237	0.6488710	0.0726330	0.5897551	0.0344400	0.7045177	0.7243711	0.0750023	0.6479311	0.4608558	0.0684068	0.6105345	0.4521905	0.2876144	0.2026577	0.4777433	0.6652009	0.0052210	0.6071054	0.4494449	0.5477995	0.7337375	0.0029090	0.3704154	0.1736086	0.3047860	0.0043480	0.2494619	0.7527664	0.0424330	0.3037162	0.6471701	0.6269542
750	0.0236697	0.0329685	0.8512763	0.6778969	0.0559246	0.5392991	0.0674959	0.5392744	0.6270650	0.0544428	0.6870857	0.4054991	0.0535909	0.7141868	0.3194775	0.3116481	0.2021991	0.6025835	0.5627980	0.0050586	0.5782087	0.4411110	0.5953418	0.6484272	0.0112082	0.3832277	0.1523223	0.3910045	0.0047393	0.2604578	0.6571126	0.0205723	0.3343836	0.6011088	0.6152698
800	0.0253844	0.0302654	0.8071201	0.6300047	0.1084811	0.7367788	0.0338996	0.6920885	0.7771004	0.1405705	0.7595728	0.5156373	0.0666486	0.6137539	0.2908584	0.4158634	0.2555747	0.6605372	0.7354721	0.0010223	0.5898706	0.2763140	0.6980644	0.6899036	0.0114828	0.4054643	0.1824815	0.3468228	0.0042385	0.3396224	0.7210403	0.0241396	0.2939738	0.5617193	0.7234957
850	0.0315992	0.0163682	0.7621034	0.6846931	0.0787736	0.5799463	0.0315085	0.7185450	0.7469267	0.0874831	0.6399836	0.5152949	0.0375882	0.6169756	0.3659574	0.2981002	0.1917426	0.6263016	0.6150128	0.0036855	0.5378200	0.1944324	0.6403931	0.5296216	0.0067808	0.3967112	0.1278814	0.4780284	0.0040911	0.2177673	0.6374598	0.0419171	0.3204483	0.6619720	0.7055163
900	0.0193748	0.0344482	0.5673478	0.5758086	0.0734476	0.6532932	0.0415677	0.6178087	0.6550635	0.0518697	0.6194509	0.4888023	0.0337111	0.6410859	0.3555915	0.3486822	0.2120436	0.7350009	0.6300963	0.0018012	0.6253151	0.3160645	0.6530143	0.6316798	0.0052518	0.4724293	0.1058119	0.4428231	0.0033001	0.2421681	0.5527645	0.0355421	0.3607117	0.6679253	0.5168865
950	0.0198883	0.0293673	0.7102271	0.5529351	0.1080553	0.6254583	0.0805771	0.6921579	0.6423748	0.0732172	0.5438899	0.4743664	0.0470294	0.6481285	0.4519854	0.3942712	0.2087332	0.5685315	0.5236919	0.0073442	0.6730795	0.2842458	0.6746755	0.6496653	0.0046237	0.4506657	0.1233186	0.3589019	0.0082851	0.2248751	0.5690580	0.0414819	0.2826072	0.5308550	0.6207550
1000	0.0107346	0.0196479	0.6365770	0.7650671	0.0830393	0.6455459	0.0405443	0.6137570	0.6884658	0.0827302	0.6652619	0.4409745	0.0615111	0.6649665	0.3617003	0.3142661	0.2496953	0.6955102	0.6402830	0.0001279	0.6222865	0.3710215	0.5824130	0.6788427	0.0023527	0.5597453	0.1166802	0.3102385	0.0126618	0.2447773	0.6356435	0.0440270	0.3026733	0.6510420	0.6396202

0	0.0392015	0.0316231	0.5649833	0.5161997	0.0639975	0.7122905	0.0511144	0.7572734	0.7922960	0.0651290	0.5892605	0.4624040	0.0466502	0.5071556	0.3358354	0.4857444	0.1625422	0.5796498	0.7057772	0.0051360	0.7284375	0.2411447	0.5932785	0.7116947	0.0041907	0.3972086	0.1295765	0.3984645	0.0026564	0.2115152	0.5794330	0.0742281	0.2985809	0.6207897	0.6004869
50	0.0063152	0.0192177	0.4093428	0.5847299	0.0561779	0.6078342	0.0390624	0.7210135	0.5440532	0.3689751	0.4840178	0.4398785	0.0114533	0.6043629	0.3766969	0.1117321	0.0996659	0.2653768	0.6736056	0.0000346	0.4961874	0.2455161	0.5608593	0.5248538	0.1041275	0.4065437	0.0130729	0.3315021	0.0035334	0.1346010	0.3936660	0.0908273	0.3264061	0.6125687	0.4921043
100	0.0002162	0.0190000	0.4835852	0.6892720	0.1083859	0.5581539	0.0429102	0.7400849	0.6283245	0.3886894	0.5323426	0.5490606	0.0060592	0.6701777	0.3464197	0.0148116	0.0913587	0.2445477	0.6601646	0.0000000	0.4182269	0.3128333	0.5728305	0.4474298	0.1423218	0.3042116	0.0016174	0.3533002	0.0024548	0.0628331	0.3265054	0.0549564	0.3807709	0.5471696	0.5860898
150	0.0024784	0.0099337	0.5106737	0.7004404	0.0786858	0.6325069	0.0426731	0.6089223	0.5994301	0.3868021	0.4757459	0.5246562	0.0148683	0.7104589	0.3330236	0.0017500	0.1549747	0.2196709	0.7150512	0.0006216	0.3731571	0.4446988	0.5595324	0.5666888	0.1399210	0.3585188	0.0038465	0.4419735	0.0101222	0.0746043	0.2508723	0.0960103	0.2897689	0.6011421	0.5581809
200	0.0007174	0.0141918	0.4995693	0.6329722	0.0567859	0.6705651	0.0454593	0.8321963	0.6663474	0.4744040	0.3685046	0.6768544	0.0123310	0.6871870	0.2836632	0.0000000	0.2221423	0.2370387	0.6075199	0.0049604	0.4026215	0.4858429	0.6138736	0.5453481	0.1235898	0.3167853	0.0038604	0.4333252	0.0002561	0.0285920	0.3464258	0.1755649	0.2951367	0.5641731	0.5581620
