"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
800	0.2802120	0.2527987	0.0262418	0.3233911	0.1497338	0.6598739	0.7077537	0.5734895	0.4498882	0.7290160	0.6778818	0.5829658	0.0143578	0.0527625	0.4798249	0.0513415	0.6253494	0.2023260	0.7191867	0.0679305	0.2809376	0.0334983	0.4858869	0.4231242	0.1681801	0.2589188	0.6846481	0.7173530	0.0060366	0.6909946	0.0386980	0.0754472	0.6186306	0.6124913	0.8477329	0.4513802	0.0093517	0.7552977	0.6771490	0.6938172	0.6703733	0.6832792	0.7799017	0.2714185	0.1540097
850	0.3093309	0.2739019	0.0131607	0.3278445	0.1761142	0.6791208	0.6996920	0.6241156	0.5132617	0.7107220	0.7896869	0.4747269	0.0139311	0.0287569	0.4143902	0.0425330	0.7695256	0.3239986	0.6730503	0.0819798	0.4449971	0.0502022	0.5532466	0.4360001	0.3213975	0.2389162	0.6560497	0.5869257	0.0086528	0.6974494	0.0101936	0.0444967	0.7895420	0.4583561	0.7104316	0.6860518	0.0157209	0.6216921	0.6427469	0.7410822	0.6186013	0.7234286	0.7061788	0.3223602	0.1289378
900	0.3127215	0.3986842	0.0162492	0.2629742	0.2948510	0.6700702	0.6393320	0.5146919	0.4313512	0.7158784	0.8089718	0.4029294	0.0092388	0.0292023	0.4112618	0.0519905	0.8719444	0.2133579	0.6646620	0.0790082	0.3421980	0.0299987	0.6552442	0.4530423	0.1739680	0.1630497	0.7052928	0.5217494	0.0075964	0.7919752	0.0123585	0.0703722	0.7144645	0.4586432	0.9337450	0.4583125	0.0333697	0.7342614	0.6581870	0.6960992	0.5281013	0.7592314	0.7578093	0.2448193	0.1247688
950	0.2530152	0.2629124	0.0160467	0.3164704	0.1179658	0.6931199	0.6748324	0.4920288	0.5190533	0.6359447	0.8274681	0.4431980	0.0040045	0.0219326	0.3548453	0.1576473	0.6623850	0.2465834	0.7360429	0.0820986	0.4120162	0.0483017	0.5498660	0.5262635	0.2014586	0.2285296	0.7273520	0.6272860	0.0275499	0.7457764	0.0443744	0.0652928	0.7082744	0.6056201	0.8308760	0.6243842	0.0314215	0.7663891	0.6821916	0.6524422	0.6485680	0.6668179	0.8165657	0.2315521	0.0932911
1000	0.2749729	0.2470064	0.0143317	0.2680072	0.2062605	0.8146879	0.7768435	0.6088336	0.4547187	0.7479122	0.6796595	0.4154487	0.0105291	0.0117305	0.3828796	0.0704752	0.7747286	0.2808570	0.6999826	0.0482061	0.3203184	0.0887729	0.5328193	0.5481777	0.1773018	0.1955298	0.7049843	0.7207626	0.0027132	0.6833888	0.0211205	0.0439201	0.7609812	0.4294208	0.6977295	0.5343574	0.0316717	0.6354254	0.7311904	0.6634899	0.5994221	0.7280691	0.7879232	0.3081666	0.1092364

0	0.2749335	0.3247617	0.0085381	0.2922532	0.1746939	0.8029116	0.6919416	0.5640254	0.5062017	0.8240499	0.7404001	0.4350659	0.0180608	0.0298607	0.5441967	0.1050829	0.7089371	0.2774137	0.6503843	0.0875875	0.3021899	0.0397749	0.6174353	0.5397030	0.1021763	0.2031669	0.6456488	0.5884852	0.0263380	0.5964974	0.0037837	0.0654348	0.7116763	0.5012944	0.7038732	0.5495935	0.0207174	0.6981622	0.6995122	0.6594519	0.5997708	0.5637361	0.6785224	0.2294863	0.0859819
50	0.2522825	0.6396748	0.0150196	0.3039063	0.2749186	0.8051056	0.2920093	0.6132167	0.4265677	0.4956086	0.7205461	0.4511960	0.0097912	0.0292671	0.4538648	0.0909149	0.4153467	0.2532830	0.6983729	0.0721136	0.4351765	0.0408962	0.4844924	0.3358711	0.0490567	0.2588642	0.7013177	0.5574322	0.0110096	0.7359039	0.3844438	0.1181953	0.1114955	0.5304795	0.7790910	0.5153352	0.0329413	0.6260889	0.8543758	0.6126579	0.7547396	0.6467837	0.7551997	0.2309060	0.0421639
100	0.2034571	0.6658423	0.0063871	0.2562274	0.3162271	0.6435250	0.2085840	0.5144848	0.3883538	0.3276300	0.6313512	0.4647917	0.0285634	0.0326515	0.3946252	0.1387365	0.3121867	0.2338168	0.7490186	0.0776188	0.5056923	0.0210196	0.4569426	0.4392374	0.0217137	0.2394823	0.5995170	0.6161413	0.0162562	0.7565214	0.5543995	0.2253718	0.0421921	0.2939706	0.5978433	0.3253832	0.0240769	0.6120938	0.6280614	0.7516807	0.6561681	0.7399675	0.7233647	0.2155903	0.0495015
150	0.2824691	0.5783352	0.0029001	0.2878159	0.3113846	0.7124460	0.1743931	0.5321321	0.3561605	0.3745809	0.6961451	0.4268144	0.0064383	0.0133628	0.5097078	0.1051786	0.1919389	0.3342448	0.8391402	0.1186973	0.5085969	0.0400058	0.5770074	0.5393815	0.0107899	0.1809841	0.8043403	0.6273029	0.0044391	0.6422682	0.6595557	0.3934731	0.0309261	0.4282198	0.4821132	0.2585573	0.0192078	0.6291116	0.6012373	0.6939028	0.6213400	0.5975475	0.7922108	0.2217450	0.0337098
200	0.2619978	0.6735261	0.0038517	0.2808988	0.2997524	0.8548292	0.2835610	0.5105054	0.4449734	0.2748584	0.7354222	0.5250569	0.0072132	0.0189383	0.4846888	0.1868983	0.1787490	0.2453093	0.9236572	0.1310403	0.5336283	0.0248378	0.5105786	0.6015568	0.0179976	0.1676332	0.7357900	0.5474203	0.0202480	0.6170926	0.6131782	0.4851827	0.0279605	0.4830670	0.2712749	0.0536223	0.0418670	0.4444785	0.6038504	0.6481682	0.6512043	0.6598218	0.6317563	0.2135350	0.0669246
250	0.3037569	0.5356436	0.0068874	0.3152853	0.2781623	0.6749273	0.1648233	0.4746885	0.4510821	0.3434166	0.7253594	0.4518146	0.0132514	0.0209279	0.4824407	0.2188529	0.2196860	0.3012912	0.7424490	0.0797386	0.5272156	0.0337081	0.5736368	0.4184581	0.0105216	0.1203154	0.7667020	0.7668355	0.0047543	0.6742708	0.5924265	0.4941359	0.0591638	0.5086827	0.1764405	0.0158398	0.0164860	0.4556761	0.5678809	0.7011279	0.5969289	0.7410436	0.8376139	0.3002439	0.0245565
300	0.2607807	0.6941781	0.0187484	0.3338628	0.3094940	0.6882415	0.2387153	0.5810561	0.3802126	0.3633379	0.6796453	0.4841297	0.0100967	0.0213587	0.5333794	0.2758108	0.2078700	0.3089635	0.7003569	0.0712990	0.4426032	0.0367994	0.4722332	0.4159609	0.0004167	0.1225076	0.7060799	0.5749270	0.0113507	0.6656370	0.5519238	0.5236361	0.0473874	0.3957547	0.0720304	0.0237167	0.0150617	0.4398379	0.7235072	0.8010450	0.6626628	0.6251795	0.6738131	0.2754566	0.0245463
350	0.2395991	0.5914852	0.0154864	0.2870577	0.2295475	0.7715496	0.2052055	0.6754247	0.4057713	0.4007700	0.6321786	0.4681020	0.0224799	0.0208174	0.5435963	0.1834638	0.1850726	0.2736826	0.7325081	0.1207923	0.5327852	0.0354354	0.4253386	0.4242946	0.0044806	0.1472591	0.7202741	0.5622892	0.0194689	0.7801637	0.7784579	0.6033764	0.0217353	0.3936798	0.0711216	0.0102568	0.0430359	0.5230836	0.7354215	0.6850143	0.6178600	0.6066141	0.6428004	0.2822323	0.0106164
400	0.2187337	0.6009049	0.0029131	0.3048934	0.4173051	0.6796666	0.1885462	0.6448938	0.3366292	0.3594098	0.6313081	0.3985986	0.0168297	0.0202516	0.5410220	0.1786394	0.1922095	0.2697504	0.8270005	0.0795146	0.5928178	0.0284609	0.4575387	0.4509360	0.0231672	0.1021574	0.7869750	0.6975997	0.0074709	0.7865904	0.5732585	0.6807656	0.0379324	0.3602427	0.0649295	0.0048716	0.0289917	0.4569307	0.7666256	0.7074819	0.5872183	0.7640041	0.6786848	0.3020442	0.0468871
450	0.2170373	0.8171166	0.0068270	0.2473057	0.3745285	0.6396618	0.2553147	0.5406059	0.3834863	0.3402476	0.7208367	0.4490766	0.0038812	0.0675125	0.4131830	0.2297610	0.2324131	0.2491421	0.6382499	0.0574340	0.5843577	0.0256412	0.4166688	0.4537795	0.0068324	0.1039356	0.6917451	0.7297270	0.0053078	0.6812789	0.6058952	0.4950732	0.0185209	0.2963799	0.0205420	0.0052095	0.0261656	0.4374554	0.8275320	0.8409173	0.6224451	0.6397237	0.6739978	0.2298915	0.0219815
500	0.2523567	0.5690431	0.0055994	0.2965795	0.2426291	0.7674689	0.1924235	0.4891319	0.3653161	0.2907437	0.6809476	0.3908803	0.0089769	0.0465367	0.5754627	0.1869922	0.2891439	0.2430404	0.7566632	0.1231107	0.6284489	0.0383187	0.4732847	0.5511213	0.0093938	0.1464263	0.5882869	0.5357747	0.0064713	0.6968840	0.6273026	0.5391565	0.0211193	0.4234536	0.0334269	0.0086846	0.0301208	0.4738249	0.7727587	0.6082748	0.5330599	0.7820786	0.6624055	0.2238400	0.0476656
550	0.3252362	0.3641088	0.0196905	0.3858577	0.1690394	0.8549210	0.6298743	0.6763084	0.5722837	0.5263903	0.7766415	0.4777190	0.0144559	0.0402350	0.3568880	0.1619634	0.4113184	0.3519203	0.8094074	0.0776747	0.4995783	0.0503421	0.5415039	0.4925001	0.0979700	0.0938164	0.8094970	0.7119844	0.0081513	0.7042633	0.2858721	0.4417167	0.6087925	0.2669973	0.2932062	0.0944168	0.0120651	0.6331856	0.7800181	0.6545781	0.6570167	0.5149032	0.7457450	0.2116554	0.0685290
600	0.3382750	0.3661991	0.0193901	0.2528419	0.1321174	0.7902886	0.6983310	0.5447592	0.5335746	0.6802902	0.6812450	0.5461112	0.0157641	0.0586838	0.5044789	0.1023316	0.6799731	0.2971117	0.6535515	0.0735551	0.4486328	0.0305695	0.5531236	0.5105064	0.1565630	0.0672231	0.7403355	0.6507650	0.0106343	0.6983379	0.0693148	0.3360408	0.7609012	0.2331191	0.5935366	0.2923245	0.0389403	0.7209911	0.6172004	0.6908924	0.6595735	0.5759894	0.6585680	0.2421278	0.0587943
650	0.2436502	0.3113522	0.0268596	0.2790843	0.2138871	0.6910200	0.6174461	0.7096018	0.4367915	0.8905667	0.6805215	0.4299274	0.0352271	0.0144385	0.2990850	0.0924549	0.6643203	0.2694561	0.7576626	0.1064372	0.3687696	0.0484362	0.5803449	0.5634513	0.2024935	0.1380628	0.7101896	0.6326306	0.0085731	0.8315043	0.0263519	0.1976530	0.7303204	0.3456630	0.5494671	0.3482226	0.0170845	0.6749398	0.7314977	0.7189505	0.6450550	0.5471538	0.7180667	0.2938271	0.0964154
700	0.2219690	0.2620070	0.0215330	0.3415693	0.2229343	0.6364430	0.6200144	0.5444982	0.3877603	0.6964600	0.7151894	0.4263856	0.0200451	0.0684063	0.4740167	0.0768426	0.6498900	0.3149251	0.6183356	0.1334838	0.3216364	0.0303634	0.5589413	0.6583295	0.2172209	0.1416204	0.6696435	0.7217392	0.0317500	0.7148026	0.0095324	0.1925596	0.7925668	0.3576202	0.6832419	0.4807140	0.0069492	0.7744099	0.6391918	0.6516860	0.6428627	0.5914224	0.5978026	0.3519498	0.1075729
750	0.2908885	0.2830692	0.0340304	0.3459460	0.1731306	0.7185941	0.6856841	0.5669522	0.5557921	0.6752718	0.7133526	0.4068272	0.0120932	0.0117239	0.3919425	0.0619354	0.7027783	0.2838940	0.6968665	0.0380136	0.3470712	0.0365565	0.5272855	0.5246995	0.1761924	0.2911048	0.6643749	0.6188888	0.0243682	0.7046189	0.0173835	0.1026369	0.7962080	0.5497072	0.7432790	0.5611523	0.0054970	0.6225658	0.7291987	0.7032105	0.6407096	0.6249136	0.6680134	0.3395207	0.1031392
800	0.2048721	0.3781011	0.0302569	0.2733763	0.2162382	0.7129020	0.6823713	0.5077057	0.4363781	0.8077060	0.6586905	0.4115532	0.0068692	0.0357103	0.3973848	0.0745252	0.6875524	0.2814369	0.5736365	0.0966195	0.3639655	0.0300402	0.4691628	0.5444144	0.2438013	0.2291525	0.6231422	0.5773275	0.0191743	0.7777051	0.0065569	0.0803905	0.7510471	0.5079085	0.7253036	0.5401124	0.0240952	0.7505922	0.7318158	0.7399915	0.6201409	0.7723171	0.7040949	0.2739254	0.1079002
850	0.3112980	0.3769181	0.0191717	0.2095540	0.1697117	0.6649348	0.5127594	0.4293212	0.5691878	0.5909765	0.8716457	0.4451565	0.0125550	0.0223422	0.3845823	0.0857521	0.6885518	0.2682527	0.7581457	0.0733427	0.3277498	0.0603387	0.5235116	0.5183019	0.1633617	0.1776301	0.7577174	0.5476333	0.0197929	0.6368921	0.0042789	0.0941453	0.7042969	0.5937724	0.7168902	0.6573384	0.0166810	0.8145542	0.6405620	0.7214041	0.6458070	0.5462574	0.6964800	0.2544655	0.0815702
900	0.2706637	0.4425190	0.0214155	0.2041874	0.2574607	0.8331084	0.7171593	0.5013276	0.4742469	0.7737760	0.5944582	0.3960181	0.0111511	0.0471776	0.3555348	0.0569936	0.6880195	0.3367533	0.6825754	0.0864234	0.3864867	0.0224057	0.4401995	0.4785886	0.2657128	0.2398799	0.7507414	0.5791271	0.0257780	0.6656322	0.0029572	0.0839741	0.7421508	0.4626242	0.6830860	0.6260388	0.0095436	0.6680234	0.6855461	0.5612303	0.6253534	0.6497574	0.6571543	0.2544793	0.0706662
950	0.2595275	0.4264151	0.0222681	0.1858360	0.2757905	0.7221435	0.6050116	0.5971823	0.4022373	0.6701670	0.5918542	0.5785945	0.0089383	0.0227050	0.4093935	0.0799259	0.8214309	0.2498270	0.6563261	0.0627917	0.2944898	0.0162781	0.5695931	0.4988093	0.2525532	0.1884944	0.6994541	0.6198847	0.0607250	0.6713173	0.0099711	0.0985784	0.6251698	0.4108434	0.6582959	0.5012188	0.0067428	0.7393377	0.7379449	0.6930092	0.5983473	0.7389353	0.6637316	0.2241699	0.0877425
1000	0.2557771	0.4140636	0.0113974	0.2233243	0.2500727	0.6591220	0.6121579	0.4521150	0.5285121	0.6356501	0.6216184	0.5637650	0.0077693	0.0128463	0.4319889	0.0350393	0.8801794	0.2158942	0.6413091	0.0906484	0.2886892	0.0534195	0.6566693	0.4670219	0.2115379	0.1711478	0.7427171	0.6250991	0.0097906	0.8234113	0.0276661	0.0578046	0.6618306	0.4425270	0.7054073	0.5869951	0.0261048	0.5991092	0.6673036	0.7088601	0.6911904	0.6600996	0.8006220	0.2282761	0.1110434

0	0.2437824	0.2462196	0.0080890	0.2542084	0.1725714	0.8296838	0.7585361	0.5474684	0.4053284	0.6493460	0.7203336	0.4726888	0.0146794	0.0777405	0.4911439	0.0984439	0.6010322	0.2826300	0.6067738	0.0585277	0.3630689	0.0489397	0.4486411	0.5316740	0.1684212	0.2224581	0.6824845	0.6426843	0.0165270	0.5660987	0.0052145	0.0645601	0.7415786	0.5001184	0.6410313	0.4993181	0.0191723	0.7936308	0.6617027	0.8009709	0.6546554	0.5420522	0.7452908	0.2548013	0.0990071
50	0.2420637	0.3179979	0.0053755	0.2224964	0.4576437	0.6720337	0.6816770	0.5900187	0.4081020	0.9275922	0.6689133	0.5881054	0.0057512	0.0426066	0.3454980	0.0966097	0.5071638	0.2383161	0.7138681	0.1547200	0.3401866	0.0304482	0.7411697	0.3809368	0.1958161	0.3726176	0.7554714	0.6670810	0.0103190	0.6659451	0.3018127	0.0715004	0.6574636	0.5508954	0.6365629	0.4995614	0.1273662	0.6813984	0.2023885	0.5804483	0.6238524	0.6642476	0.7626333	0.3263972	0.0672879
100	0.2105706	0.3111157	0.0143799	0.1975231	0.6056599	0.7418965	0.5239506	0.5498322	0.3495517	0.5360726	0.6556556	0.3923706	0.0035844	0.0384189	0.4676914	0.1596480	0.5198846	0.2852314	0.7442018	0.0743701	0.3482750	0.0387673	0.5969063	0.3951271	0.1778469	0.2373557	0.7872300	0.6238393	0.0118686	0.7274647	0.5412172	0.0695154	0.7250606	0.6473734	0.8053732	0.5119865	0.2014201	0.7317880	0.0937376	0.8473247	0.6353230	0.7134512	0.7037642	0.4406810	0.0863972
150	0.2478058	0.3213194	0.0230288	0.1626930	0.6716868	0.7046502	0.5250935	0.5939475	0.2868168	0.6863475	0.7745900	0.5065805	0.0164398	0.0185738	0.4995981	0.2024716	0.3980577	0.2653628	0.7005713	0.1064664	0.4743542	0.0170804	0.6258826	0.3652763	0.2316497	0.2073015	0.7216120	0.8446809	0.0092234	0.7641189	0.5818613	0.1622051	0.7047236	0.6127791	0.5929463	0.5170858	0.1738075	0.6924016	0.0660621	0.8681222	0.6250231	0.5102638	0.6516950	0.4444879	0.0697232
200	0.3061673	0.2851723	0.0140329	0.2624251	0.6481279	0.7015590	0.2867016	0.5905032	0.3017286	0.7356862	0.7175686	0.3977244	0.0070290	0.0283413	0.5515053	0.1806247	0.4859009	0.2048154	0.6208820	0.0611856	0.3502494	0.0219801	0.6941830	0.3891313	0.1932632	0.2628437	0.7372256	0.6591564	0.0051983	0.7030277	0.5681038	0.1414376	0.7887752	0.7414042	0.6887933	0.5086948	0.1855466	0.6360648	0.0501038	0.7198153	0.6923802	0.7397432	0.7303148	0.4752361	0.0974850
250	0.1922890	0.3062396	0.0095574	0.2466157	0.6948012	0.7842222	0.2703471	0.4810280	0.3548622	0.6416925	0.6493558	0.4106184	0.0083053	0.0243195	0.4472994	0.2131994	0.4768680	0.2406855	0.7459434	0.0834041	0.3430111	0.0346017	0.7362856	0.3627936	0.1595928	0.2000737	0.7673900	0.6762494	0.0219992	0.7742115	0.4825838	0.0791910	0.7271654	0.7479534	0.7065471	0.4890668	0.1449438	0.7391887	0.0545633	0.7144465	0.6291661	0.6079615	0.7908662	0.5291022	0.1375068
300	0.2993806	0.2729038	0.0377133	0.3215320	0.8109629	0.6900214	0.2288911	0.5130255	0.2832709	0.7243807	0.7805066	0.4848676	0.0002872	0.0416410	0.5734324	0.2281656	0.3848000	0.2735088	0.7764731	0.0580109	0.4284151	0.0200191	0.6810341	0.3836117	0.2228245	0.1680058	0.6661820	0.5593387	0.0076255	0.7654841	0.5088821	0.1563274	0.7170617	0.6459566	0.6401990	0.6223726	0.1504251	0.6890050	0.0876290	0.7230865	0.6694165	0.5780298	0.7122943	0.4987073	0.1593113
350	0.1758474	0.3305284	0.0142012	0.2583650	0.6255713	0.7868650	0.2737482	0.5368536	0.2501183	0.6799360	0.7707314	0.4250852	0.0004544	0.0388288	0.5397459	0.2348656	0.4930591	0.2683674	0.6327368	0.0868170	0.3769978	0.0220405	0.8894563	0.2783158	0.1428272	0.1850682	0.7292939	0.5916471	0.0158563	0.6169354	0.5812499	0.0841717	0.6719101	0.7567402	0.6699460	0.4610107	0.1742091	0.8946818	0.0878974	0.6080988	0.5152739	0.6006274	0.7740038	0.4796453	0.1234127
400	0.2237850	0.2752678	0.0178346	0.2422406	0.6549879	0.5863433	0.3816041	0.6867330	0.1864602	0.8101312	0.8285598	0.4241001	0.0001478	0.0227073	0.5905104	0.2631149	0.4454932	0.3299089	0.6503938	0.0804521	0.5793618	0.0300514	0.8037448	0.3331332	0.1698164	0.1692908	0.6675165	0.8294930	0.0132524	0.6573687	0.5687626	0.0856865	0.8902460	0.6993051	0.5929251	0.4847563	0.2096312	0.7288304	0.0492018	0.7362277	0.6479526	0.6355967	0.5998176	0.4146046	0.1437589
450	0.2599110	0.3208830	0.0279185	0.3077497	0.6962732	0.7891373	0.3834536	0.6556126	0.3616497	0.7330423	0.7634420	0.4576709	0.0000000	0.0260063	0.5987530	0.2225577	0.3835613	0.2367310	0.6642254	0.0681892	0.4366327	0.0305863	0.6811789	0.3019713	0.1482945	0.1565315	0.6634004	0.7309910	0.0027512	0.7599097	0.5387827	0.1215430	0.6401041	0.7454923	0.7488624	0.5365987	0.2105788	0.6616882	0.0710221	0.7461420	0.5761966	0.5913773	0.8148883	0.4780188	0.1418746
500	0.2512781	0.2779496	0.0176511	0.3207332	0.6854974	0.6911730	0.3561606	0.6172441	0.2798177	0.5582152	0.8063144	0.4534310	0.0000000	0.0367701	0.5950188	0.3168021	0.4267590	0.2745765	0.7435926	0.1088239	0.4302868	0.0228546	0.8101828	0.3945589	0.1704638	0.1705205	0.7202936	0.7334783	0.0045467	0.5514622	0.4991246	0.0882373	0.8830422	0.6543160	0.5371135	0.5495626	0.2294930	0.7151013	0.1007578	0.6387441	0.5134943	0.5426830	0.6789956	0.6229109	0.1337640
550	0.2891973	0.2920299	0.0199130	0.1971871	0.4402218	0.7196065	0.4214227	0.5369523	0.4096891	0.7076996	0.7075883	0.3625270	0.0125850	0.0499451	0.5786942	0.1388283	0.6729034	0.2122652	0.7838713	0.1208796	0.4082891	0.0313287	0.6231517	0.4136610	0.1621611	0.1677281	0.7260789	0.4796619	0.0103980	0.8053675	0.1394158	0.1409319	0.6625289	0.6489276	0.6419549	0.5261214	0.0509476	0.7329659	0.5192854	0.7644609	0.6555442	0.6520531	0.7228599	0.5843361	0.1628389
600	0.2134825	0.3656335	0.0203708	0.2572200	0.3355151	0.7909136	0.8092286	0.4501159	0.4687188	0.7471452	0.6628599	0.4659076	0.0104568	0.0285289	0.6228015	0.1005932	0.6673207	0.2671019	0.6039363	0.1081865	0.3369492	0.0396542	0.5317183	0.4515648	0.1897462	0.1878578	0.6886348	0.6951077	0.0094712	0.7659388	0.0630893	0.1043212	0.6548110	0.4259287	0.6413171	0.5441324	0.0240004	0.7078827	0.6731196	0.6594830	0.6392299	0.8138629	0.7801153	0.4125057	0.0728682
650	0.2984940	0.3550080	0.0070572	0.2893024	0.3534768	0.7999069	0.7775169	0.4756520	0.5238424	0.7262696	0.5954300	0.5287192	0.0128503	0.0379213	0.4687806	0.0824080	0.6627006	0.3055675	0.6492917	0.0991784	0.3785519	0.0290866	0.7086103	0.3604234	0.1915489	0.2800039	0.6479846	0.6742494	0.0185951	0.7422306	0.0275182	0.0815210	0.6799762	0.4597792	0.7126944	0.3875263	0.0164031	0.6565787	0.6586461	0.7731038	0.7585257	0.6869329	0.7053658	0.3585652	0.0924274
700	0.1997706	0.2854675	0.0201219	0.2888724	0.1796393	0.7012871	0.6136268	0.5246670	0.6405828	0.6154480	0.7086528	0.6903003	0.0047516	0.0175472	0.3724873	0.0298348	0.6411618	0.2526600	0.6233735	0.0827466	0.4052351	0.0299056	0.4333554	0.4395689	0.1825692	0.3498821	0.5986822	0.5998611	0.0160756	0.6674952	0.0195688	0.0589126	0.5745719	0.5411290	0.7689001	0.5600619	0.0151425	0.6540249	0.7949759	0.7128870	0.6022907	0.6685488	0.7715020	0.3071400	0.1597068
750	0.2004857	0.2683917	0.0168128	0.3063139	0.1671172	0.7293627	0.6321321	0.4998576	0.4831942	0.6900429	0.8286337	0.4378066	0.0026194	0.0202495	0.4345510	0.0639718	0.6585868	0.2814123	0.7226378	0.0638124	0.3040619	0.0489343	0.4993402	0.4656557	0.1702603	0.2692145	0.6924837	0.6376084	0.0099241	0.8040521	0.0254905	0.0921797	0.7056378	0.5463720	0.5828076	0.5568429	0.0138965	0.8470763	0.6838148	0.7813756	0.4845762	0.7144762	0.7213891	0.2408639	0.0877188
800	0.2836283	0.2425602	0.0143025	0.2887918	0.1369704	0.7091890	0.6402339	0.5572957	0.5124433	0.6347819	0.7161349	0.5137146	0.0192878	0.0276501	0.4389962	0.0382627	0.6716652	0.2919441	0.7527308	0.0656637	0.3348329	0.0316906	0.6201389	0.5765418	0.3298681	0.2949141	0.7732812	0.6404787	0.0106298	0.6005847	0.0109871	0.0790802	0.6999491	0.5303955	0.6942646	0.5004423	0.0177689	0.7282498	0.7105283	0.6742450	0.6815482	0.6672961	0.7683867	0.2249382	0.0954602
850	0.3321509	0.2765477	0.0145261	0.3543052	0.2365530	0.7217965	0.8116400	0.5730562	0.5672079	0.7646302	0.6984489	0.5046962	0.0178692	0.0233933	0.3638329	0.0665547	0.7050014	0.3232396	0.6623458	0.0469867	0.3166117	0.0177608	0.5759593	0.4083810	0.2181061	0.3501717	0.7171490	0.6733711	0.0313214	0.7719763	0.0129223	0.0651696	0.6818808	0.3627886	0.5753612	0.4349232	0.0349914	0.6510772	0.7459811	0.7299094	0.5138374	0.6687220	0.7110015	0.1413273	0.1030886
900	0.2246221	0.2953720	0.0227084	0.3099941	0.1960530	0.6534433	0.7730337	0.5763881	0.3680849	0.7252999	0.6888462	0.5843411	0.0167430	0.0253531	0.4357246	0.0946556	0.6280068	0.3264454	0.7824929	0.0648428	0.3525394	0.0631557	0.6571543	0.4502159	0.1927124	0.2433521	0.6444891	0.5770629	0.0201326	0.7002101	0.0088445	0.0952347	0.7085770	0.5387930	0.6040505	0.4805202	0.0116233	0.6509795	0.7052138	0.7716037	0.6491140	0.6363987	0.6458488	0.2118555	0.0828110
950	0.2198047	0.3218672	0.0148010	0.2491944	0.2473513	0.6947085	0.7437415	0.6182462	0.4584435	0.7173644	0.6802051	0.5326355	0.0157594	0.0367519	0.4828856	0.0822863	0.7380408	0.3039307	0.7769313	0.1056354	0.3484987	0.0211841	0.5841967	0.3624147	0.1884616	0.2282135	0.6646828	0.5906228	0.0095540	0.7004047	0.0096305	0.0870361	0.6930322	0.4790405	0.7540889	0.4761368	0.0180629	0.6447763	0.5884723	0.6470961	0.6852989	0.6507051	0.7727863	0.2478454	0.1386505
1000	0.2914696	0.3130332	0.0233407	0.2702287	0.2325750	0.7337871	0.6262278	0.6086882	0.4270636	0.7187055	0.6798685	0.4735277	0.0129946	0.0228446	0.3983388	0.0875023	0.5910067	0.3252892	0.6706221	0.0919668	0.3662880	0.0340300	0.5761940	0.5341726	0.2136532	0.1961451	0.6216348	0.5462823	0.0247227	0.6251873	0.0122606	0.0713906	0.6908000	0.4820696	0.7148671	0.4481797	0.0211447	0.6168799	0.6735047	0.7768186	0.6176205	0.6635277	0.7681669	0.2565946	0.1464336

0	0.2491766	0.2585714	0.0117320	0.2581896	0.1470803	0.8228791	0.6711641	0.5784729	0.4865578	0.7243450	0.6606178	0.4675571	0.0155539	0.0271798	0.4773153	0.0933970	0.6503857	0.2721124	0.6604218	0.1143269	0.2738432	0.0432980	0.5266387	0.4713748	0.1695043	0.2115391	0.7166931	0.6087080	0.0089045	0.7336585	0.0028873	0.0800188	0.6004127	0.5031239	0.7716093	0.5851230	0.0193501	0.6932566	0.6675846	0.7171191	0.6278229	0.7071168	0.6326734	0.2544004	0.0985540
50	0.2456291	0.2801936	0.0379512	0.2706717	0.1812673	0.7252787	0.5761973	0.5499621	0.1963662	0.6172684	0.6555618	0.3418490	0.0255858	0.0219307	0.4655674	0.1604154	0.6706693	0.3061298	0.6934765	0.0622590	0.3029947	0.0291478	0.5997229	0.3619753	0.2053063	0.1692207	0.6790019	0.6841245	0.0131493	0.5825928	0.0051232	0.0555881	0.7470232	0.5297676	0.6964817	0.5264221	0.0176800	0.7767222	0.6306927	0.5692080	0.5655421	0.7040177	0.6216887	0.3281621	0.0871031
100	0.2408665	0.3640053	0.0138967	0.2615279	0.2419172	0.6570502	0.6233460	0.5128572	0.2066625	0.7400920	0.7348706	0.4119900	0.0073149	0.0348372	0.5354993	0.2319756	0.7880996	0.2694230	0.6072498	0.0723842	0.3637185	0.0426223	0.5760336	0.4679920	0.2273753	0.3144349	0.8013571	0.6784156	0.0115595	0.7077870	0.0009406	0.0712608	0.7106265	0.4698282	0.7102383	0.5640338	0.0087260	0.7708887	0.5689947	0.8045675	0.5848872	0.6495425	0.8007704	0.2135234	0.0692411
