"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
650	0.2429806	0.3348599	0.2742111	0.2120937	0.6397322	0.7890975	0.0287755	0.7574827	0.3885149	0.3872179	0.7713393	0.4111072	0.2295765	0.0211356	0.6407049	0.7387829	0.2844473	0.6955294	0.6996144	0.4550854	0.1941040	0.2132682	0.3863684	0.5545601	0.6951936
700	0.1993637	0.2790913	0.4031027	0.2531012	0.7270370	0.8243466	0.0153354	0.7566546	0.1761771	0.3038922	0.7884514	0.4221410	0.3414910	0.0045061	0.6758343	0.7351151	0.1415448	0.6971210	0.4823422	0.5046279	0.1508461	0.2967373	0.4457697	0.6891974	0.7162510
750	0.2028381	0.1799047	0.3578527	0.4021096	0.6585210	0.8356761	0.0341782	0.8296257	0.3550325	0.2638550	0.6318606	0.3654026	0.4139200	0.0127809	0.5204894	0.7487970	0.1728594	0.7809634	0.4377710	0.6568132	0.2215154	0.3194831	0.5925958	0.6716449	0.6781877
800	0.2104717	0.1421631	0.4253654	0.5673760	0.5240186	0.6773243	0.0433755	0.7991276	0.3579448	0.2830050	0.7516039	0.3522500	0.3678392	0.0176640	0.5535185	0.6774256	0.1237845	0.5819955	0.3200306	0.7265543	0.2815375	0.3112123	0.4459727	0.6479357	0.8244942
850	0.2219415	0.1509666	0.3220227	0.6039533	0.6307703	0.7690596	0.0495136	0.7338631	0.2056234	0.3898176	0.7122592	0.2903200	0.2847318	0.0157600	0.5534504	0.6998424	0.1307912	0.6003841	0.2699285	0.7296997	0.2454157	0.3494342	0.4968837	0.5930122	0.6528856
900	0.1706734	0.1192848	0.4317369	0.4975115	0.5343770	0.7136529	0.0650785	0.7491005	0.2852272	0.4162444	0.7934544	0.3593250	0.2125719	0.0263709	0.5619340	0.7641057	0.1401543	0.8745100	0.3367735	0.7653674	0.3136951	0.2833336	0.4955076	0.7183431	0.6015355
950	0.2166664	0.1485203	0.4498182	0.4338000	0.5109958	0.6523864	0.0227152	0.7861303	0.2920466	0.3868237	0.7380774	0.3956547	0.1023051	0.0242175	0.7800942	0.7079289	0.1518265	0.6810216	0.4213253	0.6317095	0.2529155	0.3108130	0.3796596	0.7733562	0.6383462
1000	0.2004039	0.1817541	0.4671452	0.3952100	0.6935952	0.6435848	0.0577757	0.7118596	0.2802872	0.4532080	0.6651926	0.3569222	0.1186238	0.0234613	0.8839424	0.5192729	0.1899000	0.6362561	0.5255257	0.4979858	0.2745895	0.2871440	0.3905174	0.5557574	0.7513342

0	0.1831840	0.1534689	0.3907776	0.6050258	0.5598961	0.7475865	0.0185608	0.7227193	0.3220375	0.3249714	0.8062262	0.4431966	0.2959863	0.0137972	0.6306784	0.6264540	0.2180457	0.8878603	0.4582954	0.6052979	0.2010824	0.2817390	0.5029420	0.6833871	0.6269687
50	0.1906212	0.1863003	0.3916967	0.4478533	0.6075117	0.6403238	0.0196027	0.6045605	0.4490281	0.4382931	0.7128573	0.3168336	0.2053307	0.4413443	0.3041314	0.7747120	0.3634773	0.5729045	0.7156173	0.4331761	0.1916887	0.4058028	0.5270958	0.6298997	0.7938876
100	0.2038366	0.1167641	0.3919507	0.5634566	0.5837667	0.7299776	0.0043192	0.7572305	0.4136416	0.3869559	0.7824460	0.3191796	0.1297513	0.4323840	0.2105184	0.8196134	0.4702910	0.4759146	0.6576625	0.4794294	0.1219019	0.3084547	0.4131609	0.5023482	0.6784471
150	0.2301391	0.1395291	0.4309676	0.5838936	0.6985045	0.8372988	0.0120958	0.8127540	0.3308432	0.4556155	0.7948658	0.4291243	0.3905117	0.4001403	0.1717625	0.7364602	0.4250154	0.5235412	0.6440255	0.5276373	0.1442694	0.3393202	0.4001329	0.4922177	0.5390759
200	0.2909695	0.1883769	0.2911629	0.5163713	0.6951227	0.6641773	0.0097469	0.7751824	0.4413750	0.3819781	0.8031375	0.2781939	0.4814981	0.5028719	0.1724693	0.8730159	0.3873039	0.5708511	0.4796422	0.6346822	0.1267553	0.2588658	0.3550990	0.4491742	0.6299848
250	0.3141893	0.2748018	0.3111842	0.4203296	0.6720032	0.9526354	0.0020892	0.5923064	0.4249713	0.2921335	0.7478399	0.2512179	0.5246548	0.4859016	0.1840508	0.6911865	0.3071696	0.5082047	0.3586137	0.7024224	0.1656622	0.3622427	0.4200400	0.4659930	0.5348908
300	0.3002328	0.2481086	0.3345747	0.3334854	0.6161552	0.6009212	0.0072733	0.7610978	0.3530396	0.2609842	0.6241733	0.2829154	0.3731556	0.5898572	0.2002640	0.7363737	0.3470011	0.4835285	0.3039809	0.6394846	0.1689770	0.4165533	0.3860320	0.4257608	0.5259527
350	0.2516520	0.1856485	0.3571812	0.3200922	0.8198362	0.7564400	0.0063295	0.7533564	0.3031073	0.2332939	0.7010523	0.1995347	0.2346911	0.4043922	0.1535373	0.7357488	0.3561892	0.3530177	0.2993813	0.6816932	0.1742743	0.3898948	0.3726688	0.4691081	0.5295821
400	0.2847519	0.2829158	0.3820115	0.3283693	0.8226016	0.6760647	0.0019687	0.7447898	0.4196863	0.2998038	0.6410253	0.2938330	0.4320667	0.4197144	0.2044858	0.6632621	0.4110662	0.4780927	0.3689733	0.7698051	0.1437326	0.2641299	0.3899001	0.4020993	0.5018683
450	0.2456937	0.1512654	0.3396476	0.3503117	0.6910633	0.9258508	0.0028421	0.7377160	0.3661996	0.2079573	0.7254366	0.3137277	0.2756224	0.4206848	0.1725775	0.7622053	0.3887928	0.4298304	0.2856834	0.6801864	0.2053422	0.3224550	0.4346267	0.4669038	0.5512509
500	0.2886305	0.1696542	0.2400610	0.3708067	0.7240865	0.7239186	0.0148379	0.7440050	0.4041120	0.2517310	0.7449241	0.2785272	0.4820909	0.3904194	0.1844697	0.7342023	0.3836749	0.4281251	0.2959656	0.7217967	0.1227329	0.2840324	0.4563029	0.3931721	0.6478593
550	0.2469922	0.2064676	0.4040190	0.3368229	0.6729495	0.6667061	0.0132743	0.6908996	0.2948031	0.2863487	0.7690936	0.4196859	0.3510925	0.0961901	0.4793052	0.7773346	0.1662325	0.6860783	0.3933392	0.6912332	0.1932598	0.4669376	0.4101360	0.5824057	0.7010447
600	0.3222756	0.1959833	0.2669463	0.4436569	0.6572037	0.7297692	0.0318016	0.6532221	0.2302633	0.1948064	0.7198075	0.3186710	0.2395765	0.0328529	0.4995170	0.7624576	0.1542487	0.7916735	0.2958742	0.6725698	0.1439316	0.3540556	0.4024770	0.7312883	0.7954462
650	0.2538619	0.2458080	0.3949669	0.5396312	0.6506023	0.8264225	0.0382417	0.7292735	0.2224729	0.2773203	0.6182620	0.3288096	0.2766069	0.0062109	0.5807451	0.6883413	0.0933859	0.7251976	0.3431807	0.5852392	0.2410836	0.3559689	0.3987579	0.8458439	0.6687124
700	0.2219489	0.2303261	0.4137528	0.3492748	0.6640526	0.8151086	0.0321291	0.6328397	0.2791672	0.2813138	0.7266486	0.2925566	0.2000653	0.0140198	0.6492570	0.6889717	0.1746414	0.7062004	0.4305531	0.7022556	0.2557486	0.3067852	0.4488178	0.6459416	0.7447239
750	0.2261399	0.2718175	0.4167879	0.3820816	0.7680655	0.7195760	0.0227792	0.6030586	0.2863170	0.2580912	0.7400879	0.3305427	0.1288528	0.0204385	0.5825840	0.6664634	0.1687800	0.8075567	0.4384697	0.6868870	0.2278022	0.2834418	0.3262722	0.7409004	0.6894314
800	0.2638715	0.1518794	0.3517874	0.4352702	0.6356910	0.7209418	0.0471832	0.8068402	0.2274561	0.3994195	0.6569582	0.3430213	0.1038174	0.0195937	0.6088082	0.6665806	0.2135964	0.7075065	0.4449662	0.6787128	0.1677874	0.2981205	0.3135440	0.6326649	0.6454428
850	0.2632040	0.1013575	0.3791697	0.4591975	0.5609772	0.7052819	0.0663071	0.7073585	0.3177991	0.3066748	0.8815178	0.3187477	0.2830917	0.0140857	0.7082826	0.7542213	0.2039550	0.8124798	0.4519621	0.5441551	0.1958233	0.2799167	0.4578805	0.6561212	0.8006083
900	0.2589466	0.1093154	0.3878234	0.5367425	0.4969037	0.6876291	0.0374738	0.6386170	0.2915367	0.4274512	0.8577538	0.3340508	0.2405475	0.0107621	0.6889806	0.7031851	0.2554796	0.8332097	0.4051662	0.5488223	0.2699206	0.2866263	0.5594677	0.6494897	0.8076784
950	0.3004092	0.1779162	0.4751924	0.4850154	0.6238869	0.6170247	0.0445010	0.7743666	0.2825811	0.4041992	0.7616522	0.3453329	0.1842734	0.0146730	0.7051321	0.8235178	0.2328855	0.7648354	0.4783105	0.4737800	0.1892368	0.3014963	0.4921994	0.6007625	0.6727082
1000	0.2006103	0.1234062	0.4179690	0.4665718	0.6115209	0.7802104	0.0410425	0.8332013	0.3491437	0.4309919	0.8365030	0.3930546	0.1590044	0.0023160	0.6979022	0.6066689	0.1656089	0.6703427	0.5018974	0.4330424	0.2021486	0.2904133	0.3885324	0.6424215	0.7854825
