"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
950	0.5026671	0.3806047	0.5534164	0.4225542	0.4297811	0.3457384	0.0145964	0.1963361	0.0717760	0.3026445	0.4116756	0.0115094	0.3436249	0.0580630	0.7220633	0.0952951	0.3045571	0.1609231	0.0603703	0.7044434	0.3091620	0.7811230	0.1843758	0.5205549	0.7058952	0.5560550	0.5987355	0.4942127	0.0387873	0.2786456	0.2261235	0.5329401	0.3837606	0.3575034	0.4432621	0.6543841	0.8145421	0.8249140	0.4686735	0.1716400	0.3184164	0.0521836	0.6118663	0.4048273	0.2431973	0.6403074	0.7583103	0.5614701	0.1093981	0.0562334	0.8809602	0.4249772	0.0590198	0.1725136	0.5696764
1000	0.4123953	0.4044040	0.5593769	0.3268825	0.4088716	0.3830445	0.0187691	0.2220327	0.0541681	0.3009085	0.5067199	0.0151192	0.5628827	0.0397229	0.4687360	0.1273592	0.2969673	0.1699326	0.0728019	0.7918733	0.3266148	0.7496256	0.2210309	0.5925775	0.7008235	0.5859213	0.5819326	0.3470127	0.0122241	0.2992210	0.1570865	0.5992198	0.2959367	0.2810059	0.3537714	0.7518795	0.7316005	0.8262208	0.6850838	0.3174937	0.3339660	0.0638773	0.6101953	0.3388021	0.3130859	0.6406998	0.6382547	0.6694726	0.0768716	0.0627664	0.7498164	0.5341935	0.1033414	0.1300396	0.6110180

0	0.5309730	0.4369239	0.5942791	0.2710532	0.3656334	0.4469183	0.0140795	0.2343590	0.0575823	0.3908672	0.4302743	0.0143297	0.4748056	0.0598369	0.6920142	0.0515084	0.1908393	0.1365415	0.0719311	0.7569881	0.4162462	0.6901703	0.2491504	0.4063646	0.7786071	0.5438854	0.5702375	0.3867009	0.0560659	0.2267808	0.2584549	0.5979855	0.3350563	0.2694493	0.4260514	0.4991415	0.7350608	0.8890908	0.5746230	0.2584767	0.2657825	0.0546223	0.6794342	0.4114313	0.3150440	0.7037351	0.6611862	0.5674882	0.1165286	0.0644350	0.6986026	0.4570554	0.0422051	0.1578169	0.5992826
50	0.5085696	0.3829160	0.3361886	0.3388960	0.3368388	0.4322259	0.0001429	0.1907731	0.0583353	0.4266679	0.1911443	0.0028179	0.3332483	0.0499232	0.1950949	0.1660112	0.3603254	0.2232622	0.0579918	0.7615031	0.2607366	0.6691457	0.2172300	0.1983240	0.7940848	0.6280176	0.5959418	0.3140986	0.0394590	0.2893702	0.1929300	0.6151801	0.6379630	0.2620583	0.1178076	0.6485233	0.6456567	0.4040044	0.5868205	0.2147427	0.2758706	0.0391321	0.6783486	0.4528160	0.2922421	0.6213827	0.6855120	0.2605644	0.3516157	0.0497709	0.6986537	0.4446806	0.0497474	0.1882308	0.5779430
100	0.5800794	0.4368265	0.2185471	0.5096259	0.4561756	0.4732347	0.0002342	0.1059933	0.0320027	0.4291346	0.1831601	0.0000922	0.3684735	0.1185803	0.1406715	0.1864142	0.4077712	0.2716512	0.0685748	0.8293208	0.2154231	0.7269081	0.1772795	0.1859735	0.7249434	0.5967926	0.6600601	0.2383138	0.1096012	0.2638267	0.2502979	0.6903451	0.6853607	0.3020626	0.0499341	0.5551104	0.6576517	0.3908224	0.7526522	0.1316409	0.3627666	0.0451294	0.7095434	0.5341615	0.1942950	0.5509631	0.7877956	0.2220469	0.4590346	0.0590683	0.6410556	0.4084680	0.0854694	0.2265700	0.2691456
150	0.4660942	0.3925216	0.1424960	0.5201584	0.4040147	0.3688758	0.0005379	0.1011591	0.0456276	0.4043367	0.1499242	0.0000201	0.3161921	0.1330705	0.0762343	0.2177833	0.4287862	0.2639911	0.0881611	0.7737293	0.2533596	0.6458418	0.2246172	0.2276482	0.6381611	0.4836878	0.6144815	0.2335436	0.0618178	0.2237842	0.2987242	0.6941697	0.7128494	0.1924629	0.0441864	0.7115807	0.6488956	0.3517307	0.7074072	0.1507139	0.4180796	0.0286963	0.6276590	0.5919036	0.1936220	0.6262416	0.6950897	0.2005379	0.5040503	0.0509006	0.6417935	0.3375268	0.1615505	0.2260700	0.1451838
200	0.3989539	0.3850441	0.0752736	0.3356749	0.3946566	0.3930030	0.0002537	0.0627544	0.0726203	0.4214861	0.1547470	0.0000819	0.2898967	0.0747754	0.0493990	0.1856599	0.4630952	0.3147330	0.0609334	0.7250919	0.2748150	0.7790815	0.2030454	0.2154898	0.6890003	0.4971612	0.6122626	0.2442557	0.0992207	0.1263084	0.2377501	0.8120764	0.6184596	0.2113175	0.0331755	0.5521376	0.5542731	0.3237404	0.7905587	0.1208264	0.3458836	0.0157624	0.6268543	0.5937270	0.2389443	0.5831895	0.7036477	0.1342035	0.5869061	0.0519124	0.6327758	0.3469211	0.2171169	0.1109200	0.0713297
250	0.3069276	0.3880640	0.1341035	0.3180658	0.3227530	0.3835521	0.0001094	0.0680080	0.0494195	0.6701881	0.1962922	0.0005244	0.4157530	0.0501297	0.0458600	0.3469004	0.5271139	0.3200536	0.0808546	0.7920214	0.2538802	0.6697102	0.2885740	0.2131574	0.7660353	0.5549073	0.5776242	0.1279840	0.0262010	0.1103105	0.1805345	0.7071499	0.6599024	0.1387402	0.0472205	0.7030898	0.6495036	0.4364306	0.8863532	0.0714748	0.2866014	0.0322657	0.5157609	0.6606480	0.1607457	0.5656979	0.5731711	0.1661409	0.5315416	0.0584452	0.4264047	0.4040906	0.2131971	0.1560580	0.0638798
300	0.4484756	0.5028686	0.1006709	0.2503424	0.4162904	0.3694989	0.0006309	0.0789375	0.0743081	0.4818072	0.2011856	0.0000000	0.3807826	0.0415499	0.0458617	0.2774196	0.4939666	0.2829873	0.0650645	0.7958178	0.2454117	0.7541658	0.1656814	0.1935748	0.7542767	0.6147686	0.5739851	0.1906405	0.0240578	0.1152469	0.2218748	0.7274176	0.8137458	0.1144824	0.0664923	0.7559243	0.6083614	0.3760915	0.8141882	0.0478360	0.3840347	0.0135504	0.5764651	0.4955581	0.1728197	0.6073245	0.6516253	0.0893150	0.4862361	0.0942505	0.2825279	0.3546524	0.2687172	0.1339387	0.0273758
350	0.4618453	0.4389120	0.0689316	0.3102749	0.4692789	0.4239529	0.0008369	0.0577271	0.0477440	0.5949300	0.1952931	0.0000044	0.4350669	0.0841711	0.0699439	0.2458405	0.5769362	0.3206842	0.0329632	0.7145562	0.2546713	0.6667263	0.1525074	0.1812804	0.8664864	0.6438370	0.6369132	0.1193909	0.0665228	0.0574214	0.2024028	0.7316509	0.7295000	0.1411794	0.1747767	0.6525069	0.7806030	0.4027955	0.6684441	0.0597094	0.3429299	0.0082952	0.5790933	0.7087792	0.1558292	0.5959148	0.7199793	0.0975675	0.4711002	0.0736915	0.1940891	0.4066053	0.2464408	0.1512823	0.0103889
400	0.4067609	0.4827251	0.0909718	0.3977440	0.3282237	0.3743416	0.0009827	0.0355692	0.0721697	0.6042418	0.1768918	0.0016200	0.3823345	0.0840385	0.0556414	0.3863185	0.4858448	0.2643997	0.0472721	0.7566926	0.2650659	0.6516802	0.1781203	0.2201035	0.6627374	0.5245274	0.3805121	0.1244807	0.0485290	0.0467297	0.2531814	0.6805000	0.6791332	0.0999473	0.1053004	0.7158747	0.6163877	0.3232688	0.7000091	0.0997328	0.3392402	0.0072867	0.6083820	0.6714323	0.1205359	0.4980714	0.7664538	0.1376369	0.4544488	0.0481245	0.1967785	0.3856600	0.2933835	0.1177305	0.0116455
450	0.4137958	0.3787404	0.1191226	0.3595498	0.4502158	0.3631099	0.0004710	0.0872588	0.0480232	0.5616585	0.1500264	0.0000061	0.3627566	0.0855354	0.0652953	0.2933878	0.4788736	0.3436688	0.0637336	0.7097508	0.3060896	0.7165583	0.2732984	0.1798404	0.6246543	0.5914522	0.4535099	0.1363334	0.0411727	0.0670943	0.2076067	0.6954457	0.7397280	0.1520115	0.1300850	0.5964609	0.6665848	0.2957611	0.8173644	0.0864600	0.3583210	0.0057476	0.6530964	0.6874292	0.2998871	0.5056608	0.9067817	0.1123747	0.4125229	0.0761161	0.2181963	0.4796820	0.2369908	0.2025936	0.0271385
500	0.4944963	0.3806747	0.1312619	0.3851354	0.4482298	0.4862645	0.0000000	0.0726649	0.0633926	0.5048962	0.1543951	0.0000234	0.3929214	0.1323090	0.0343941	0.2166667	0.4992735	0.2954252	0.0925511	0.7261691	0.2616778	0.7695519	0.1954569	0.2495388	0.7525598	0.6330227	0.6624732	0.1641501	0.0597796	0.0515421	0.2151692	0.7605043	0.8526765	0.0917309	0.1002727	0.7089535	0.6028119	0.4332450	0.7103816	0.1380893	0.3776564	0.0041905	0.6462499	0.8316006	0.1588156	0.5490774	0.7726470	0.0934715	0.5089088	0.1139475	0.2323208	0.3445288	0.2138944	0.1213301	0.0160994
550	0.4764169	0.3434152	0.3498166	0.4607867	0.4855164	0.4315930	0.0110969	0.0916670	0.0506063	0.3473230	0.4900272	0.0114527	0.3345819	0.1147967	0.5133621	0.2838158	0.5109384	0.3071874	0.0717996	0.5778462	0.2551489	0.7745184	0.2221977	0.3564140	0.7886220	0.6067421	0.4137356	0.2279181	0.0579152	0.0394666	0.2462057	0.6023120	0.5634222	0.1602326	0.3527385	0.7107299	0.6617673	0.6673053	0.4980068	0.1342355	0.3848790	0.0142720	0.6020633	0.6133045	0.2248467	0.6135392	0.7545915	0.3479713	0.1197162	0.1276034	0.3791189	0.4994577	0.1760217	0.0731628	0.2324590
600	0.3528410	0.3360696	0.4365545	0.5307459	0.3860167	0.3229736	0.0101760	0.2045424	0.0796359	0.3564707	0.4563214	0.0211504	0.2836384	0.0551023	0.6033234	0.2679897	0.5502913	0.2941249	0.0649884	0.7356882	0.2479463	0.7321226	0.2166018	0.3070515	0.7924640	0.5256468	0.4842713	0.3018755	0.0542497	0.0290542	0.1663729	0.5705457	0.3285079	0.1350237	0.3518229	0.6093711	0.7593107	0.8241992	0.4507084	0.1392164	0.3426068	0.0305902	0.6163585	0.4049472	0.3485407	0.6962115	0.7032040	0.4426963	0.1402676	0.1153578	0.5781240	0.3457055	0.1704111	0.1070170	0.3801189
650	0.3271931	0.3553882	0.5964045	0.2407890	0.3731536	0.3915720	0.0133743	0.2250577	0.0775152	0.3323832	0.5189046	0.0229483	0.3636610	0.0152361	0.5700225	0.2391706	0.5052807	0.2445780	0.0918823	0.7398118	0.2822219	0.8042278	0.2049220	0.3723856	0.6847529	0.6396505	0.5637493	0.2934917	0.0220541	0.0432046	0.1894869	0.5465167	0.2312695	0.1684450	0.5140551	0.6682710	0.7844904	0.7587488	0.5475902	0.1906897	0.4551041	0.0156240	0.5160220	0.4904494	0.2827675	0.7150922	0.7157663	0.4785288	0.0619875	0.0817393	0.7818502	0.4264256	0.0675414	0.0957057	0.4362017
700	0.3407948	0.4265277	0.5361780	0.2111509	0.3497419	0.4133417	0.0205334	0.2659378	0.0826640	0.3738914	0.3865650	0.0250025	0.3703596	0.0289808	0.5720893	0.1512196	0.4832321	0.2548064	0.0790196	0.6230527	0.3332100	0.7441274	0.2366218	0.4972853	0.7722563	0.6283802	0.4329912	0.4274725	0.0383465	0.0709067	0.2157514	0.5227115	0.3022834	0.2549300	0.5253660	0.5021180	0.8355736	0.7272116	0.6594719	0.2792219	0.2954154	0.0132610	0.5803200	0.4157913	0.2739660	0.5943540	0.7085249	0.5692037	0.0765599	0.1381688	0.7716087	0.5188659	0.0863576	0.1351337	0.6362700
750	0.4659127	0.4789052	0.4988919	0.3235204	0.3790009	0.4319664	0.0178128	0.2661685	0.0750795	0.2880322	0.3304728	0.0075364	0.4255310	0.0637850	0.5804216	0.0998336	0.4292485	0.1315239	0.0808420	0.7038476	0.2645351	0.7157032	0.2000703	0.4950461	0.9030911	0.6328784	0.5138820	0.4849060	0.0566648	0.1510661	0.1617588	0.6043969	0.3071711	0.2545723	0.4335808	0.5387651	0.7143790	0.8161153	0.5153477	0.2034661	0.3272144	0.0248992	0.5618511	0.3485537	0.2792153	0.6351440	0.7723451	0.5016517	0.0582865	0.0752892	0.6766180	0.5857167	0.0505370	0.1042191	0.5849677
800	0.4667710	0.4137188	0.6034967	0.4551898	0.4895554	0.4043869	0.0091566	0.2343099	0.0985884	0.2937759	0.4202403	0.0263489	0.3809775	0.0533679	0.5966137	0.0902576	0.1987177	0.1230942	0.0548215	0.6930409	0.3173235	0.7289236	0.2580218	0.4536766	0.8567583	0.7264213	0.4918606	0.3763122	0.0222940	0.1966664	0.2389162	0.5253406	0.3221361	0.3860997	0.5352332	0.6434859	0.7410603	0.7342430	0.5164486	0.2588951	0.3007709	0.0304921	0.6518428	0.3110498	0.2107250	0.7143433	0.6763810	0.5946012	0.0501095	0.1036713	0.7196620	0.4438792	0.0458017	0.1343203	0.7174673
850	0.3838875	0.3633584	0.6885790	0.5960139	0.4839052	0.3054251	0.0150577	0.1728559	0.0275820	0.3358388	0.5155957	0.0156048	0.3402864	0.0613427	0.6598415	0.0692890	0.2698211	0.1351669	0.1037085	0.5733228	0.2580423	0.6962415	0.2801638	0.3538628	0.7466745	0.6093508	0.5046943	0.4787186	0.0286595	0.3111538	0.2780357	0.6201442	0.2459927	0.3349132	0.5330149	0.6414497	0.6762337	0.7216409	0.4618066	0.2791147	0.2825881	0.1136069	0.5658295	0.4040464	0.2363255	0.6792886	0.7730908	0.4530135	0.0799967	0.0897756	0.6450547	0.3809101	0.0389790	0.1518322	0.6074912
900	0.4344259	0.5153786	0.5723033	0.5298472	0.3642045	0.3117190	0.0108295	0.3508233	0.0220324	0.2530816	0.4678226	0.0121981	0.4405020	0.0541418	0.5266276	0.1047266	0.2453100	0.1733122	0.0741937	0.7287104	0.2459590	0.7707862	0.2190303	0.4577363	0.8082546	0.6825951	0.5214649	0.3792853	0.0507196	0.1889976	0.1913827	0.5582890	0.2740897	0.1997538	0.4296103	0.6977277	0.6583810	0.7474468	0.4327221	0.2255808	0.2835712	0.0561735	0.5551873	0.3957354	0.2817649	0.7388504	0.6861199	0.5818767	0.0835871	0.0629460	0.8190008	0.5612795	0.0275535	0.1726823	0.7017406
950	0.5561246	0.4262181	0.6398101	0.2369238	0.3223606	0.3568206	0.0184288	0.3669311	0.0424365	0.3830495	0.4810379	0.0189993	0.4031232	0.0222055	0.6242938	0.0940959	0.4038763	0.1454767	0.0331098	0.6726927	0.2829848	0.6649735	0.1998501	0.4858202	0.6575919	0.7570608	0.4400644	0.4105621	0.0178914	0.1656056	0.1523709	0.6806777	0.3370793	0.3448149	0.5488559	0.5382780	0.7154611	0.6773795	0.5545604	0.2538058	0.3788219	0.0426696	0.5744544	0.3904611	0.3331920	0.6909342	0.9463236	0.5016442	0.0799239	0.0880900	0.9003970	0.4874893	0.0724193	0.1359221	0.7246298
1000	0.4482844	0.4895443	0.6092653	0.2944943	0.3101435	0.3959550	0.0050509	0.2678968	0.0463194	0.3767369	0.4673282	0.0135524	0.4579331	0.0063990	0.6426068	0.1135097	0.3379892	0.1999979	0.0428057	0.7779436	0.4056356	0.6730451	0.2293331	0.4430638	0.7044414	0.5211647	0.5312291	0.3811006	0.0375614	0.2802139	0.1703943	0.5093258	0.3555355	0.3266392	0.3799478	0.5972948	0.7072783	0.6706905	0.4608883	0.2552829	0.3838016	0.0438355	0.6034198	0.3586391	0.2198484	0.6921864	0.8470325	0.4743370	0.1208526	0.0580247	0.5922951	0.5307018	0.0513958	0.1483104	0.7956763

0	0.4362331	0.4469907	0.7358760	0.3024650	0.3874618	0.4330295	0.0115874	0.2827438	0.0462571	0.3153757	0.4108403	0.0391141	0.3499701	0.0480218	0.7125875	0.0862639	0.1578861	0.1674675	0.0588813	0.8887220	0.3872907	0.6499184	0.2321741	0.4542140	0.8311364	0.6601428	0.5810722	0.3577347	0.0528047	0.2068317	0.1927116	0.6746326	0.3548662	0.3425465	0.5185667	0.4342704	0.6617582	0.8539960	0.5201767	0.2273946	0.2832390	0.0156141	0.7185433	0.3367449	0.2900018	0.7375117	0.7178179	0.6497406	0.0823809	0.0683128	0.8347097	0.5264485	0.0591187	0.1662436	0.6123490
50	0.3199353	0.0996535	0.5582825	0.3689550	0.3131345	0.2929331	0.0112704	0.1582371	0.0638591	0.0265502	0.5264912	0.0309766	0.4568698	0.0765330	0.5440594	0.1984106	0.4051403	0.3016789	0.0818240	0.6378753	0.2898103	0.6798082	0.1959334	0.3947836	0.7780989	0.5870884	0.6825487	0.4429315	0.1954631	0.2031092	0.3914209	0.6498179	0.2081992	0.2333933	0.4638594	0.6810811	0.6666029	0.7199148	0.4512930	0.1976432	0.3148451	0.0505832	0.6304902	0.3100003	0.2663764	0.5785507	0.6965165	0.2151346	0.0617433	0.0658507	0.7908524	0.3777666	0.1066367	0.2014373	0.5365288
100	0.3363188	0.0667943	0.6118073	0.2249880	0.3771529	0.3861314	0.0060314	0.0923907	0.0457358	0.0145249	0.4595791	0.0087043	0.5227783	0.0305970	0.7444344	0.2724761	0.6373975	0.3884048	0.0788483	0.5769001	0.2914649	0.7742390	0.1948605	0.4679065	0.6304710	0.5443072	0.5518535	0.3656426	0.1936886	0.2304051	0.3925036	0.5239030	0.2209345	0.2252274	0.4469757	0.6640046	0.7961302	0.5730251	0.4427144	0.0997461	0.3257638	0.0293815	0.6797269	0.4638987	0.2535475	0.5326762	0.6503006	0.1174121	0.0434356	0.0186740	0.7585859	0.4140853	0.0909713	0.1515409	0.1629367
150	0.4753517	0.0184821	0.6975231	0.2300785	0.3562312	0.4055185	0.0112968	0.0488740	0.0553032	0.0104129	0.4069262	0.0208214	0.4005846	0.0899236	0.6106073	0.2412209	0.6000456	0.3554955	0.0241506	0.7242151	0.2817276	0.6794243	0.1746922	0.4105817	0.7408538	0.6225443	0.6186407	0.4731885	0.2096604	0.2421596	0.4009071	0.5588086	0.3465210	0.1637048	0.6654065	0.4737400	0.6572922	0.7532124	0.5022037	0.0838043	0.3156432	0.0252234	0.8299819	0.5151812	0.2046934	0.5000283	0.5911942	0.0277419	0.0436377	0.0221309	0.5452729	0.4299613	0.2496219	0.2738913	0.0741291
200	0.5292933	0.0161624	0.6825902	0.3744607	0.4396909	0.4097210	0.0149238	0.0321746	0.0952887	0.0105046	0.4081958	0.0036190	0.3892153	0.2337995	0.6681721	0.2588040	0.5790902	0.3187722	0.0447077	0.6313458	0.3348022	0.7383762	0.3026524	0.4037570	0.6948513	0.5574722	0.6101052	0.3156533	0.1736181	0.0840612	0.5310110	0.6993112	0.3969513	0.0704302	0.5882413	0.6572860	0.7698901	0.7687170	0.4708837	0.0393713	0.4955130	0.0203453	0.8378389	0.5665639	0.1438373	0.6215126	0.5386041	0.0186399	0.0295997	0.0302119	0.5724159	0.4146056	0.2628852	0.2671315	0.0310038
250	0.3431291	0.0084239	0.6178782	0.3934447	0.3842805	0.4247399	0.0166884	0.0525720	0.0388671	0.0124230	0.5883280	0.0117845	0.4021298	0.1137158	0.6732418	0.2341158	0.5423395	0.3726287	0.0667160	0.7824045	0.2624696	0.6494436	0.2093852	0.4105755	0.6905768	0.5295548	0.5662285	0.3489238	0.2104215	0.0133574	0.4996135	0.4876281	0.3024715	0.0569974	0.5796125	0.4331290	0.7746025	0.7797803	0.5188019	0.0129607	0.4345361	0.0336546	0.6556540	0.5876326	0.1677694	0.6185477	0.5529061	0.0138483	0.0212852	0.0287805	0.6121730	0.4459688	0.2207347	0.2758589	0.0141638
300	0.3227932	0.0131606	0.5443272	0.2412195	0.4345905	0.4835045	0.0099186	0.0564342	0.0582211	0.0021405	0.4250208	0.0045078	0.4719180	0.0469277	0.7144727	0.3137997	0.5449159	0.3787936	0.0877214	0.6679629	0.2654669	0.6803975	0.2103365	0.4023650	0.7464808	0.5849391	0.5656005	0.3112556	0.2577029	0.0172871	0.4331844	0.6094998	0.3090005	0.0096883	0.7750868	0.5033811	0.6800139	0.7849937	0.5805700	0.0176844	0.4298009	0.0380270	0.8215562	0.4938925	0.1969784	0.5722735	0.4289618	0.0051601	0.0150254	0.0531673	0.6030077	0.4659524	0.2567496	0.2549084	0.0218206
350	0.5369968	0.0117346	0.6404719	0.1648832	0.5033697	0.5725317	0.0176946	0.0251726	0.0757132	0.0044287	0.4684855	0.0033750	0.3706713	0.0651330	0.6699560	0.1946752	0.7281745	0.3895738	0.0662122	0.6250320	0.3503716	0.6849682	0.2389172	0.4148800	0.6910905	0.5285120	0.8124365	0.3351905	0.2515283	0.0107686	0.4724397	0.4917304	0.3903281	0.0164900	0.7306985	0.5891632	0.7431730	0.7597479	0.5901921	0.0223510	0.4286951	0.0091273	0.7976522	0.6094127	0.2068641	0.5491424	0.3907862	0.0119903	0.0147981	0.0257648	0.7273000	0.5395410	0.2650580	0.3283170	0.0210589
400	0.5952969	0.0083635	0.5854569	0.4518941	0.5274116	0.4283276	0.0134631	0.0332014	0.0340261	0.0109475	0.3970082	0.0097544	0.3928724	0.1439845	0.7845152	0.2427195	0.6227700	0.4246657	0.0596861	0.7247910	0.3714589	0.7180395	0.2454538	0.4287910	0.6771555	0.5382065	0.7318140	0.3270801	0.2383920	0.0013921	0.4561838	0.5302377	0.4710791	0.0026211	0.6907127	0.6624216	0.6797767	0.7221705	0.6446266	0.0275344	0.3927873	0.0280494	0.7476919	0.5571418	0.1564877	0.5374217	0.4789965	0.0220052	0.0277772	0.0418938	0.6977894	0.4214326	0.3550938	0.3593385	0.0170881
450	0.5238297	0.0110580	0.4937598	0.4053128	0.4426166	0.4846696	0.0132068	0.0385244	0.0549483	0.0119668	0.4011885	0.0244342	0.3700426	0.1853441	0.6648702	0.2683196	0.4931748	0.3552104	0.0797282	0.7264119	0.3325161	0.8399025	0.2189055	0.5255710	0.6662073	0.5096041	0.6072032	0.4075265	0.2510260	0.0005836	0.4672191	0.5310642	0.3084034	0.0120364	0.5326988	0.6870076	0.6644527	0.7826442	0.5291605	0.0213035	0.3062574	0.0282912	0.7503154	0.5622253	0.1710284	0.5105607	0.4602865	0.0053363	0.0086979	0.0342812	0.7427603	0.4091548	0.3066804	0.3456449	0.0162790
500	0.4355485	0.0172610	0.6605451	0.4012279	0.3633455	0.4619668	0.0054695	0.0439502	0.0315232	0.0066183	0.4180318	0.0232946	0.3577830	0.1567938	0.6701980	0.2284064	0.5857850	0.3647788	0.0553175	0.5791756	0.2533109	0.6796696	0.2062521	0.4675929	0.6559250	0.5813667	0.6607063	0.2261497	0.1477718	0.0013231	0.5009794	0.5173561	0.2649046	0.0036180	0.6994334	0.5183404	0.7236035	0.6259416	0.4657624	0.0117348	0.2929189	0.0224846	0.7433336	0.5948334	0.1971463	0.4795518	0.5134554	0.0311904	0.0217124	0.0275407	0.7427136	0.5056237	0.2082111	0.4179943	0.0102992
550	0.4571419	0.3407721	0.6923217	0.4476850	0.3308709	0.4347040	0.0202533	0.0524239	0.1005408	0.3306102	0.3675085	0.0195216	0.3335634	0.1251037	0.8139894	0.2759087	0.5550585	0.2864095	0.0669936	0.6718372	0.2952671	0.6944649	0.1739957	0.4370346	0.6392800	0.5150433	0.6215887	0.3127599	0.0613549	0.0069245	0.2815856	0.6477957	0.2983377	0.0472120	0.5961266	0.6458382	0.7894009	0.6217088	0.4523999	0.0733298	0.3176432	0.0150951	0.8364307	0.5431627	0.2257837	0.5750733	0.6423584	0.2365880	0.0380882	0.0609360	0.3811265	0.4507210	0.2820467	0.2841557	0.0757530
600	0.2819318	0.3324286	0.5698815	0.3947630	0.3315294	0.3765600	0.0237231	0.1560359	0.0328321	0.3169424	0.4745223	0.0423471	0.2383993	0.0467123	0.6577727	0.2334497	0.4805878	0.2721620	0.1239838	0.7249021	0.2834385	0.6088256	0.2832398	0.4197613	0.8563230	0.4924743	0.3957498	0.3970067	0.0241589	0.0176177	0.2352251	0.4684771	0.2062241	0.1247183	0.5414814	0.5180652	0.7075552	0.7484085	0.4718677	0.1872488	0.3656187	0.0225448	0.6671295	0.5037331	0.2642130	0.5455015	0.5472704	0.2729854	0.0832512	0.1192553	0.5524170	0.3097655	0.1498419	0.1407299	0.2569534
650	0.4584485	0.4111841	0.6197903	0.2709828	0.3634865	0.4821132	0.0089209	0.2122924	0.0521400	0.4400189	0.3938996	0.0181245	0.5051616	0.0091940	0.6952706	0.2154765	0.6216937	0.2680983	0.0765624	0.6973556	0.2229637	0.7778654	0.1947749	0.4730071	0.6976901	0.6917558	0.4900328	0.3470473	0.0346487	0.1102764	0.2118237	0.4685464	0.1741969	0.1843348	0.5340513	0.6027534	0.6766593	0.7995887	0.4121039	0.1935555	0.3481522	0.0185113	0.6264730	0.4896467	0.3048996	0.5719325	0.6688463	0.3073488	0.0820447	0.1063283	0.7424054	0.5061275	0.1416806	0.0767246	0.4872359
700	0.4205430	0.4032581	0.7474793	0.2429480	0.3554539	0.5425855	0.0083811	0.2506402	0.0341147	0.3478307	0.4812475	0.0090994	0.4748989	0.0146289	0.5452922	0.2786079	0.5713507	0.2245011	0.0701696	0.7144548	0.3002067	0.7425150	0.1622750	0.4712543	0.7014477	0.7306983	0.5212412	0.3445426	0.0384043	0.0620061	0.2083617	0.5226487	0.2877306	0.2485541	0.5019980	0.6183769	0.9197235	0.7791295	0.4794052	0.2086734	0.3281707	0.0213199	0.5888490	0.4541952	0.2234783	0.7513786	0.6693295	0.3726546	0.0799901	0.1178895	0.7971253	0.4309650	0.1117703	0.1292172	0.5841919
750	0.4208265	0.3821627	0.6365259	0.3727057	0.3735490	0.3539909	0.0118880	0.1927751	0.0475358	0.3717644	0.5079596	0.0314018	0.4081709	0.0542443	0.5206470	0.1653119	0.4248348	0.1475422	0.0343603	0.7058422	0.3318355	0.7308477	0.2156326	0.5592235	0.6775658	0.6782020	0.4696182	0.3366154	0.0202193	0.1663687	0.2233192	0.4916346	0.2710374	0.2111989	0.4269212	0.5397566	0.6815850	0.6602375	0.4397916	0.2026925	0.3910288	0.0244658	0.6755953	0.3442000	0.2295596	0.6683052	0.6342794	0.4443792	0.1582380	0.0885184	0.6866170	0.4699280	0.1033329	0.1299969	0.7276601
800	0.3446045	0.4467699	0.7363437	0.3125490	0.3095863	0.3655527	0.0331119	0.2179234	0.0506872	0.3615595	0.4836185	0.0349583	0.4641698	0.0264383	0.6178258	0.1932505	0.4337350	0.1790080	0.0518186	0.6733281	0.2975550	0.7843839	0.1401102	0.4220143	0.7641824	0.5415590	0.4931854	0.5184529	0.0360586	0.1566048	0.1877728	0.4956442	0.2340362	0.2012528	0.4478709	0.5255188	0.7399180	0.7167340	0.4558736	0.2439202	0.2505963	0.0044346	0.5136411	0.4821052	0.2719626	0.6971893	0.7940482	0.4397354	0.0710981	0.1028857	0.7771809	0.5047367	0.1225635	0.1318723	0.6287084
850	0.3782237	0.4564260	0.5919042	0.3538673	0.3946776	0.4013239	0.0289722	0.3203472	0.0580172	0.3499023	0.4491912	0.0227684	0.3973448	0.0568167	0.6398169	0.1402447	0.3425617	0.2227988	0.0472320	0.8050739	0.2792983	0.8022082	0.2065088	0.4158664	0.7693081	0.7381098	0.4138668	0.3948304	0.0394639	0.1754921	0.1914287	0.4049784	0.2328182	0.3329591	0.4520532	0.6708606	0.6604047	0.6790274	0.4085265	0.2449252	0.2876407	0.0501186	0.5607732	0.4030906	0.3248564	0.6894270	0.7530334	0.5690702	0.0668095	0.0981050	0.7737169	0.5047776	0.1060181	0.1122417	0.5976144
