"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28

0	0.1580744	0.0466529	0.2383970	0.0976696	0.2096569	0.4094317	0.2137500	0.5480837	0.8203195	0.2453426	0.6175706	0.6665893	0.0151596	0.2626138	0.3295207	0.6721909	0.6354826	0.3896005	0.3103238	0.7854272	0.5220267	0.0281643	0.0733385	0.7653367	0.2568498	0.2534002	0.1344976	0.2665942	0.5758232	0.0046966	0.7503002	0.3923635	0.6121852	0.2870766	0.3153191	0.7500553	0.6773075	0.1602888	0.2815046	0.0189328	0.2761287	0.2937107	0.2918413	0.3643501	0.5923034	0.6827436	0.3443316	0.5785580	0.6687463	0.5019283	0.7919829	0.7074052	0.2964635	0.0940096	0.0780711	0.6740681	0.0865076	0.0137394	0.3492102	0.0072622	0.0577484	0.4446935	0.4224131	0.8319035	0.0817687	0.4290393	0.0335772	0.8311348	0.0005536	0.3283315	0.1187467	0.7351576	0.3217498	0.5297238	0.4689895	0.6686379	0.0707157	0.7347396	0.7112354	0.4569339	0.4430123	0.1306756	0.6655041	0.7880543	0.7350905	0.4447109	0.5687154	0.5018734	0.7988128	0.2811268	0.1403525	0.1398148	0.5109333	0.1269748	0.6466363
50	0.4102246	0.1435783	0.1410106	0.1408057	0.2154376	0.6770203	0.3042239	0.6064002	0.4017513	0.1928348	0.7202725	0.6737320	0.0008594	0.2395639	0.3608443	0.5983633	0.5120725	0.3973049	0.4425247	0.6540285	0.4860737	0.3263141	0.0312104	0.5581294	0.1616481	0.1468882	0.1405056	0.1273589	0.2917500	0.0205463	0.5132600	0.5393607	0.6618905	0.2572143	0.4661095	0.6926692	0.6133725	0.1810570	0.3181720	0.0405906	0.3419433	0.4015728	0.2858657	0.6605732	0.5211933	0.5097243	0.3323018	0.5909448	0.6116732	0.3840577	0.7522639	0.5672265	0.4130556	0.0807179	0.1889147	0.3984504	0.2165513	0.0011038	0.3688107	0.0213388	0.0506957	0.6076254	0.4572212	0.7467762	0.0977898	0.6172179	0.0697155	0.6559691	0.0000522	0.1378802	0.0091358	0.6982140	0.3433487	0.5035188	0.4621979	0.3294440	0.0548530	0.5831767	0.6847610	0.4506376	0.3934974	0.0491180	0.6469979	0.6783794	0.5126103	0.3801206	0.4915713	0.2517178	0.6860322	0.4540415	0.1609398	0.1377911	0.4066004	0.0589182	0.8086418
100	0.5206775	0.1912832	0.0807967	0.0879974	0.1578137	0.6345344	0.1508552	0.5682913	0.3708314	0.2000933	0.6831415	0.6989339	0.0031757	0.2456674	0.2839887	0.5187028	0.7037741	0.3900630	0.3754589	0.7824523	0.5714415	0.4973796	0.0353614	0.6073099	0.0400189	0.4094425	0.0599107	0.2281228	0.2789163	0.0031155	0.4583217	0.5194990	0.6953913	0.2905102	0.4577955	0.6277548	0.7235059	0.1722027	0.2393967	0.0131266	0.2583879	0.3459626	0.2212269	0.5433194	0.5339249	0.7164634	0.3782450	0.5494380	0.6726861	0.3156012	0.6786519	0.6861311	0.2908208	0.0809436	0.1508754	0.1819875	0.1826609	0.0024091	0.3559987	0.0243686	0.0887072	0.5725407	0.4191556	0.7393114	0.1379518	0.6074925	0.0659705	0.5356715	0.0016819	0.0569827	0.0054022	0.7805352	0.2153770	0.5456178	0.4299144	0.2221490	0.1040110	0.7273224	0.7168485	0.4437460	0.4643721	0.0127881	0.5446343	0.7378704	0.5727884	0.3866942	0.5841117	0.2464201	0.8220243	0.5980265	0.1491617	0.1148932	0.4815176	0.0383400	0.6303893
150	0.4530109	0.2939609	0.0506840	0.0774038	0.1363759	0.7335488	0.1169144	0.5430154	0.2221913	0.1550277	0.6109997	0.5524360	0.0017209	0.2678289	0.3296134	0.5329013	0.6550991	0.3088795	0.3811935	0.8343080	0.4519392	0.4537976	0.0423169	0.6566791	0.0836370	0.5136834	0.0544895	0.4192299	0.1949224	0.0008171	0.5384420	0.5707436	0.6627740	0.2614395	0.4804112	0.7623282	0.5906218	0.1636603	0.2323817	0.0416200	0.1747951	0.3914364	0.3094951	0.3939843	0.5845469	0.7781326	0.3710972	0.5790964	0.6591512	0.5779741	0.7569496	0.5692219	0.2680427	0.0910696	0.0626694	0.1291941	0.0876969	0.0005921	0.3247708	0.0102133	0.0812335	0.3296599	0.3930781	0.7865207	0.0993298	0.4273998	0.0307457	0.4321370	0.0051291	0.0181941	0.0076742	0.8068742	0.3314169	0.4797883	0.4760827	0.1885543	0.1296926	0.6930376	0.7173335	0.4721720	0.3409895	0.0147553	0.3441170	0.6600081	0.7213092	0.3606132	0.5379973	0.1837681	0.6505151	0.4124633	0.1590715	0.0716694	0.6115671	0.0447908	0.7379723
200	0.4524443	0.4793705	0.0142681	0.0393024	0.1276183	0.6339188	0.0690139	0.5804910	0.1653312	0.2092762	0.5130465	0.7570899	0.0037606	0.2706731	0.4201020	0.4361413	0.6596697	0.3215123	0.4045326	0.7432760	0.5855846	0.4412633	0.1938063	0.6424759	0.0321915	0.5175359	0.1226112	0.5552636	0.3052617	0.0005022	0.5005367	0.4426902	0.4572243	0.1571157	0.3169661	0.7943147	0.5895524	0.0937733	0.3179499	0.0285681	0.0842915	0.4162161	0.3160385	0.3380777	0.5923372	0.7726602	0.3344420	0.4291706	0.6783559	0.5643966	0.5650618	0.7297128	0.1977538	0.1061490	0.0436272	0.1507442	0.0677399	0.0002529	0.4038889	0.0068877	0.0322756	0.1628606	0.3551556	0.6690554	0.0825269	0.5625886	0.0169999	0.4721788	0.2353633	0.0086494	0.0060130	0.7048938	0.3482860	0.5414018	0.4969089	0.1016865	0.2592278	0.6434877	0.6318980	0.4672616	0.3567100	0.0028348	0.1736055	0.8327274	0.6530785	0.4852530	0.4870456	0.2996423	0.6858716	0.3782096	0.2010714	0.1978407	0.5519301	0.0667383	0.9057494
250	0.4317567	0.3197611	0.0391252	0.0395110	0.1217793	0.6995790	0.0889179	0.5538712	0.2387953	0.2326000	0.3974662	0.6705732	0.0015740	0.2646239	0.4724414	0.4578872	0.6247874	0.4211254	0.3659591	0.6920399	0.6676137	0.3853531	0.5183663	0.8146442	0.0882137	0.5282573	0.2404589	0.5544410	0.3330541	0.0020453	0.5224510	0.4572449	0.4473302	0.2293990	0.3879048	0.6390203	0.6601690	0.1297446	0.1671874	0.0072386	0.0193462	0.5047169	0.2739276	0.2918291	0.4355382	0.7251930	0.2805424	0.5815635	0.6569603	0.5349622	0.5738109	0.6687866	0.1724854	0.1349369	0.0254397	0.0787755	0.0400766	0.0007975	0.3611578	0.0284375	0.0706620	0.0432501	0.3516192	0.7209442	0.1324918	0.5682576	0.0348335	0.5365788	0.2983057	0.0124409	0.0047361	0.7073467	0.2849358	0.6831994	0.4582162	0.1812573	0.2563746	0.7577064	0.5768308	0.4643591	0.4440905	0.0056770	0.1699433	0.6211950	0.6117556	0.3941423	0.5513326	0.2057408	0.7753945	0.3945172	0.1589461	0.1661661	0.4348026	0.0288154	0.6672855
300	0.5280283	0.2501255	0.0341979	0.0450988	0.1564415	0.6403326	0.0585297	0.5482455	0.2281156	0.2883911	0.6982565	0.6421455	0.0017922	0.2731206	0.3956357	0.4530924	0.6741845	0.3881412	0.3946966	0.7932413	0.6676437	0.4511501	0.7009465	0.7138147	0.0435481	0.4465454	0.2758366	0.5143005	0.3009421	0.0005276	0.4530317	0.5144426	0.2683850	0.1800563	0.4718531	0.6872425	0.6172233	0.1145172	0.1711910	0.0254567	0.0083561	0.3628749	0.2686097	0.2616663	0.4699501	0.6929830	0.3408279	0.7242155	0.6532687	0.6339904	0.6683725	0.6034633	0.1830518	0.1340666	0.0670120	0.1734864	0.0800955	0.0005798	0.3402161	0.0104279	0.0570533	0.0363189	0.2713659	0.7126517	0.2027911	0.6421235	0.0294701	0.4194286	0.3426589	0.0007988	0.0063060	0.6748326	0.3148316	0.5234588	0.5848844	0.1745069	0.2820414	0.8277378	0.7355888	0.5319324	0.3709239	0.0051101	0.1424047	0.7241383	0.6824432	0.3163965	0.4625058	0.2313703	0.7219395	0.3767254	0.1383226	0.1646772	0.4170488	0.0357283	0.7084699
350	0.5114729	0.1615085	0.0337744	0.1238360	0.0976111	0.7985647	0.0231180	0.3892756	0.2866079	0.1737521	0.5678567	0.7594971	0.0081037	0.2705150	0.3326024	0.5188137	0.5216389	0.4846104	0.4118347	0.6756437	0.5250316	0.4269309	0.7701648	0.6938757	0.0629601	0.3687124	0.2636296	0.4126720	0.3254062	0.0002510	0.6342655	0.5049784	0.4138115	0.1858910	0.4109260	0.7470012	0.5415082	0.1285704	0.1541329	0.0511995	0.0000000	0.4955279	0.2835172	0.2512458	0.4602017	0.7768714	0.3193485	0.5861359	0.6312549	0.6245877	0.8256748	0.6720090	0.1918256	0.0837997	0.0161189	0.1105654	0.0362501	0.0002667	0.3935355	0.0275339	0.0627089	0.0333565	0.4977110	0.7881315	0.1013995	0.7174933	0.0423181	0.4007691	0.2834652	0.0055011	0.0045042	0.6730659	0.2404393	0.4230771	0.5271521	0.1517411	0.2442322	0.7683935	0.7169334	0.4966403	0.3120420	0.0145140	0.2297344	0.7107060	0.6572327	0.4114166	0.5459103	0.1601525	0.8055354	0.3042994	0.1860194	0.1313523	0.5189542	0.0384604	0.6778553
400	0.4858230	0.1817855	0.0240082	0.0399838	0.1225121	0.6454153	0.0389110	0.4741097	0.2725316	0.2423925	0.5730415	0.7232451	0.0044436	0.2279745	0.2829685	0.4159309	0.5770345	0.4059203	0.3790715	0.7177383	0.5332076	0.4559867	0.7202605	0.6361311	0.0743411	0.2818024	0.0982140	0.4305772	0.3091107	0.0008079	0.4524445	0.5528310	0.4603273	0.2333139	0.5188296	0.6883377	0.6097737	0.1446906	0.2753637	0.0463368	0.0043820	0.4074516	0.3004955	0.4520673	0.5527573	0.9529994	0.3122185	0.5634115	0.6470300	0.5797877	0.7612929	0.7881772	0.1986223	0.0594626	0.0225296	0.0608685	0.0146370	0.0006592	0.3422229	0.0103425	0.0614375	0.1654562	0.3611737	0.7251061	0.0909895	0.5310156	0.0801224	0.4523889	0.4158260	0.0000199	0.0023038	0.5761452	0.2772214	0.4186448	0.4831238	0.1268479	0.2221988	0.8387935	0.6193594	0.5322282	0.4788521	0.0003796	0.1373369	0.7498652	0.6679800	0.3089335	0.4777116	0.2039685	0.8806936	0.4815120	0.1567978	0.1522774	0.4711965	0.0573715	0.7891220
450	0.4472133	0.2376779	0.0157120	0.0597991	0.1506631	0.7143380	0.0863382	0.4591737	0.2394430	0.2605580	0.6083827	0.6409870	0.0006868	0.1963571	0.3166979	0.4540967	0.5875335	0.3370801	0.5120900	0.6871967	0.4995850	0.3889171	0.6671375	0.8066922	0.0290108	0.4404353	0.1479335	0.4225015	0.3384005	0.0000251	0.5058452	0.4201866	0.3773145	0.1937422	0.4641456	0.7251917	0.6193051	0.2089121	0.3373734	0.0725959	0.0043263	0.4831528	0.2682468	0.2194134	0.4857147	0.6729131	0.4076081	0.4903810	0.6236202	0.5227003	0.7309307	0.5675242	0.2089471	0.0938320	0.0247855	0.0659187	0.0140009	0.0000000	0.3377008	0.0148953	0.0769956	0.0926933	0.3391508	0.7889763	0.0825029	0.6453167	0.0456471	0.5850509	0.4029034	0.0002390	0.0093957	0.6616277	0.3624768	0.5098430	0.5013459	0.1716180	0.2321465	0.6457578	0.7227110	0.4412196	0.4328662	0.0019183	0.1261898	0.5977283	0.7443010	0.3837333	0.4526605	0.1366613	0.7354344	0.3842301	0.2357258	0.2257280	0.4940405	0.0288574	0.7657651
500	0.4226914	0.2099929	0.0704160	0.0463978	0.1659146	0.8073537	0.0678321	0.4251859	0.2684665	0.2746229	0.4668938	0.7820027	0.0048698	0.2867628	0.3858951	0.3485707	0.5184391	0.3686418	0.3840995	0.8332216	0.5459422	0.3680063	0.7441649	0.7324535	0.0226819	0.3976934	0.1598970	0.4988498	0.4455604	0.0003730	0.5802316	0.4690137	0.3585133	0.1944926	0.4080010	0.7533409	0.6494984	0.1781231	0.2824211	0.0187977	0.0107252	0.4304275	0.2534161	0.2355550	0.4712678	0.7087815	0.4284305	0.5686975	0.4980907	0.7369323	0.7697236	0.5501546	0.2123817	0.1069702	0.0203624	0.1144319	0.0188786	0.0073788	0.2593454	0.0327938	0.0406814	0.0595524	0.3211508	0.7012706	0.1465571	0.5581807	0.0301545	0.5438368	0.3020654	0.0003228	0.0032558	0.6960314	0.3236165	0.4711416	0.4577160	0.1872616	0.2349303	0.7377676	0.7657916	0.4722993	0.4629879	0.0008938	0.1272862	0.7480982	0.6867308	0.2786944	0.5191480	0.1832789	0.8947142	0.4445056	0.1413854	0.1194900	0.4679511	0.0333534	0.8142210
550	0.1530506	0.1288165	0.1124540	0.0564131	0.1696234	0.2873646	0.1293394	0.3891990	0.5008547	0.2545715	0.6007094	0.7812267	0.1091322	0.2297265	0.3122146	0.6810536	0.5762005	0.3744617	0.4136977	0.7004724	0.6363810	0.1389927	0.6634824	0.9053520	0.1138174	0.4282198	0.1405411	0.3958690	0.6766111	0.0006170	0.9109983	0.3674991	0.5650083	0.2663048	0.1398160	0.7028566	0.5823309	0.1033425	0.3634796	0.0060131	0.0035994	0.3613798	0.3260374	0.1296499	0.5151596	0.6460798	0.2903367	0.5255969	0.5417533	0.6706397	0.6690733	0.5500884	0.2559559	0.0784118	0.0235505	0.5184704	0.0208982	0.0088619	0.3737471	0.0274452	0.0450243	0.1938534	0.3899774	0.6191073	0.0962416	0.6130479	0.0615320	0.5325532	0.2221237	0.1886827	0.1576500	0.6679580	0.2176986	0.4863699	0.5708741	0.5410426	0.2369532	0.7255425	0.7882716	0.4666754	0.4094714	0.0624831	0.1963728	0.7027842	0.7536680	0.3343642	0.4866322	0.2609699	0.6501194	0.3966934	0.1330530	0.1543091	0.5761042	0.1458340	0.7523363
600	0.1533890	0.0725431	0.2925833	0.3094902	0.2195123	0.2606864	0.3727073	0.4062359	0.8322034	0.2133351	0.6095275	0.8193721	0.0638651	0.2321538	0.3152744	0.7738499	0.5803918	0.3706866	0.4312922	0.6835397	0.7656302	0.0988229	0.4016300	0.7226277	0.5059122	0.2362627	0.2090844	0.3760136	0.6944355	0.0049227	0.7589850	0.3716990	0.6786450	0.3215417	0.2174714	0.8307301	0.7321763	0.1512211	0.3257995	0.0105670	0.1761284	0.2927184	0.3198570	0.3252907	0.3827236	0.6022915	0.2582540	0.5098579	0.5096128	0.5146913	0.7453931	0.6870758	0.2541095	0.0848652	0.0744637	0.6617139	0.0815412	0.0077868	0.2989607	0.0115360	0.0715149	0.2923169	0.3274671	0.6611205	0.1746604	0.5165236	0.0370963	0.6673728	0.0454394	0.3047058	0.1198121	0.6843930	0.3099479	0.5091518	0.5114543	0.5601582	0.1248290	0.7087455	0.6417851	0.4428730	0.3539540	0.1134484	0.4045872	0.7628474	0.5475919	0.3440182	0.4507737	0.3779421	0.7195338	0.3940910	0.1018441	0.1507865	0.5130499	0.1095131	0.7004861
650	0.3132977	0.0683794	0.2782543	0.3702463	0.3066221	0.5353775	0.4758713	0.4439143	0.6644151	0.2487874	0.7012360	0.7714571	0.0154880	0.2787579	0.3812683	0.6980554	0.5779055	0.4183036	0.4050280	0.6835582	0.6281716	0.0895985	0.2033644	0.6535250	0.5598752	0.1806179	0.2824060	0.1981870	0.5961366	0.0001981	0.7941522	0.4813740	0.6342112	0.3389497	0.2632297	0.7396172	0.5631518	0.1244574	0.2958974	0.0342210	0.3340738	0.3787677	0.2654901	0.4684381	0.5546055	0.5319877	0.2584268	0.4309098	0.7632881	0.4904300	0.7912870	0.6029724	0.3769831	0.0883823	0.1479248	0.6557259	0.2005720	0.0109727	0.2563047	0.0112608	0.0737271	0.3248909	0.3707764	0.7020380	0.0685350	0.4134772	0.0542053	0.7381191	0.0066559	0.4234328	0.1184240	0.7783271	0.2612373	0.5058183	0.6006326	0.6564968	0.0524805	0.6478378	0.8443562	0.5252321	0.4286242	0.1329557	0.5792662	0.7491083	0.5748041	0.4362071	0.4632302	0.4597246	0.8323885	0.3582637	0.1399042	0.1447964	0.4476296	0.1520642	0.8065529
700	0.2997182	0.1610286	0.2401817	0.2045899	0.2896124	0.5499013	0.3542981	0.5894180	0.6565278	0.1725035	0.6676207	0.5980440	0.0026188	0.2264499	0.3059130	0.7072913	0.5755303	0.3578415	0.4407150	0.7072273	0.3965185	0.1693211	0.0906000	0.3998118	0.1981545	0.1447785	0.2698806	0.2860368	0.6103186	0.0012966	0.6906204	0.5273811	0.7060045	0.3105489	0.2806332	0.7456207	0.6728713	0.1721479	0.3479114	0.0192016	0.4113318	0.3667944	0.2706855	0.4705190	0.5773619	0.7068936	0.3175861	0.6070046	0.6167639	0.3461824	0.8289714	0.5802571	0.3550834	0.0810055	0.1769702	0.6030715	0.2346934	0.0044994	0.3386791	0.0200520	0.0648502	0.5593277	0.3258817	0.6915321	0.1169172	0.4693785	0.0406915	0.8184137	0.0005789	0.3793483	0.1606000	0.7119036	0.3031142	0.4395236	0.5126712	0.7699042	0.0636723	0.7504093	0.7272772	0.4175212	0.3508962	0.1517998	0.7128457	0.6681820	0.6346605	0.4905087	0.3878638	0.3832159	0.6928946	0.3678687	0.1738489	0.1170494	0.5338565	0.1156155	0.7908283
750	0.3301785	0.0934972	0.2215045	0.1715785	0.2069109	0.4184006	0.2159347	0.5610631	0.8998490	0.2211995	0.7150925	0.6052941	0.0141899	0.2230423	0.3559571	0.7559708	0.6139472	0.3370139	0.3646427	0.7168665	0.4689347	0.0645690	0.0534261	0.3980650	0.1446461	0.2047276	0.0955411	0.2058176	0.4996681	0.0052958	0.6794890	0.4658317	0.6586682	0.2790869	0.2745775	0.6820085	0.6323467	0.1062336	0.2490356	0.0182786	0.2384957	0.3675298	0.2993884	0.4352668	0.6207181	0.6329392	0.3015492	0.4478585	0.6062789	0.3649466	0.6630091	0.6272476	0.3237324	0.0624700	0.1237417	0.7328433	0.1459041	0.0109931	0.3162329	0.0163786	0.0740333	0.4088164	0.3715222	0.7958888	0.0822302	0.4435076	0.0449534	0.7472833	0.0003729	0.3454613	0.1439901	0.8241502	0.2172185	0.4663104	0.4786994	0.7676735	0.0335119	0.6022088	0.7391709	0.5454062	0.4535627	0.1993096	0.7290759	0.7377438	0.5826796	0.3953163	0.5260655	0.3708594	0.7647609	0.2969539	0.1346224	0.1658740	0.5755197	0.1320873	0.7489071
800	0.1100327	0.0688044	0.2357567	0.1440915	0.1904153	0.3077880	0.2799538	0.5772606	0.7989118	0.2444263	0.6933463	0.7197922	0.0634126	0.2937646	0.2836380	0.6764358	0.5873400	0.3226454	0.4459880	0.7434367	0.5119286	0.0876860	0.0868465	0.6650824	0.2176323	0.2408124	0.1341641	0.2744853	0.5400112	0.0079476	0.6605132	0.4578168	0.6679776	0.2257956	0.2334553	0.6950127	0.7360123	0.1472114	0.3219083	0.0163536	0.2477846	0.2593433	0.3325809	0.5063040	0.5284237	0.6327813	0.3080434	0.3850927	0.6711741	0.5173142	0.6656140	0.6855777	0.3260981	0.0658371	0.1532671	0.7937739	0.0815514	0.0338704	0.3661005	0.0125688	0.0782328	0.4447925	0.2926937	0.7836537	0.0705796	0.4468840	0.0507790	0.8125583	0.0017571	0.3604604	0.0574823	0.7787730	0.2163594	0.5715417	0.5755938	0.8441862	0.1055302	0.6288445	0.7209713	0.5188163	0.5516315	0.1898102	0.7760617	0.5293895	0.5878952	0.4137838	0.3791055	0.3236637	0.6921664	0.2789570	0.1460495	0.0998297	0.6085366	0.0969274	0.6421681
850	0.2001286	0.0727034	0.2603616	0.2658426	0.1963698	0.3730624	0.4063437	0.6265076	0.7554713	0.3208455	0.6106874	0.8038085	0.0188585	0.1745419	0.3522732	0.8042709	0.6060744	0.4207413	0.3904264	0.7009763	0.4476444	0.0496690	0.1085781	0.6714885	0.4488247	0.1399746	0.2149705	0.1916147	0.5029616	0.0113560	0.6847507	0.4197585	0.5893862	0.2851728	0.3421755	0.9087211	0.7526199	0.1599746	0.3608753	0.0195925	0.2751812	0.3147225	0.3763477	0.4175423	0.5824742	0.5735600	0.2704345	0.4519877	0.4842560	0.4081856	0.6859154	0.6788231	0.2642287	0.1547276	0.0580705	0.7868473	0.0585306	0.0094994	0.3576106	0.0119042	0.0660763	0.4722422	0.3775928	0.7880995	0.1173125	0.4589440	0.0575558	0.6109559	0.0009382	0.3400336	0.1732105	0.7086008	0.1993156	0.6176765	0.4716164	0.6829893	0.0680918	0.8212806	0.7146780	0.3526302	0.3864999	0.1152114	0.6416231	0.7136213	0.5413550	0.3631360	0.4816041	0.4483126	0.6576720	0.3738787	0.1604600	0.1514096	0.4404794	0.0701895	0.7434027
900	0.3937486	0.0757978	0.4027025	0.2469614	0.3571916	0.4668964	0.5774902	0.5857589	0.8279056	0.1528838	0.7786153	0.8075196	0.0029690	0.2592660	0.2891794	0.7724136	0.5530553	0.4551231	0.4114681	0.8038415	0.3823435	0.1055577	0.0683986	0.6140611	0.4398387	0.2011659	0.2107443	0.1803577	0.5017983	0.0274684	0.7024346	0.5148811	0.6425156	0.3210463	0.3244088	0.6265302	0.6536687	0.2034221	0.4240803	0.0348336	0.2242499	0.4274105	0.2695130	0.5450711	0.5857234	0.4581801	0.2641406	0.3784504	0.6246698	0.3477660	0.6321991	0.7018792	0.4152694	0.0739590	0.1475548	0.8445467	0.1930453	0.0076021	0.4790386	0.0297587	0.0570161	0.4701083	0.3535745	0.7175881	0.0983508	0.5340503	0.0399498	0.8629309	0.0000733	0.3152962	0.0991351	0.7649613	0.2591479	0.5850659	0.4533844	0.7965304	0.0608246	0.6868629	0.5979061	0.4461182	0.3595420	0.1104921	0.8331383	0.7203413	0.7012131	0.3748486	0.4643179	0.3426407	0.5619388	0.3417590	0.1886242	0.1021963	0.4742364	0.1428003	0.7628970
950	0.2933392	0.1259593	0.1783471	0.1233723	0.2598012	0.6496967	0.3016142	0.6265623	0.8772725	0.2611336	0.7334025	0.7406062	0.0115899	0.2671964	0.2999106	0.6884347	0.6362695	0.3978594	0.3280460	0.7054775	0.4299031	0.0956876	0.0344742	0.6044045	0.1061036	0.2315587	0.1155162	0.1354281	0.6448452	0.0249385	0.7095579	0.3903246	0.6142341	0.3618866	0.3298544	0.8740490	0.5729250	0.1957643	0.3454376	0.0150020	0.3754598	0.3522078	0.2608478	0.5692583	0.6941648	0.6263337	0.3481319	0.5036701	0.5901905	0.4278316	0.7256741	0.6211157	0.3146163	0.1156590	0.1083321	0.6847900	0.2177444	0.0164627	0.3340072	0.0058545	0.0915573	0.2200496	0.2868424	0.8196965	0.0888332	0.4019766	0.0397225	0.6727367	0.0006078	0.3611456	0.1318689	0.5950520	0.2165323	0.5482022	0.6075840	0.7704208	0.0732007	0.5787068	0.7232326	0.5590168	0.3382792	0.2084121	0.7065036	0.7237463	0.5730772	0.4073448	0.5224188	0.4074949	0.7730221	0.3008531	0.1212423	0.1463185	0.5726529	0.1130320	0.6587217
1000	0.1217040	0.0663788	0.2448611	0.1544820	0.1832942	0.3346477	0.3334538	0.6287510	0.6717120	0.2040336	0.6964916	0.6647754	0.0355415	0.3212993	0.3094322	0.7076541	0.6037880	0.4039636	0.3575305	0.7410354	0.5518926	0.0554453	0.1730637	0.7644062	0.2956684	0.2718593	0.1417322	0.3261802	0.5024593	0.0135187	0.8032188	0.3753068	0.6271439	0.3074816	0.2899624	0.7521175	0.5875641	0.1117701	0.2968150	0.0080442	0.3341883	0.3435542	0.3033996	0.3216005	0.6038655	0.7518925	0.3618151	0.4893104	0.5990782	0.3992474	0.7385424	0.6778662	0.3195942	0.0702163	0.1099808	0.7878771	0.1056818	0.0048006	0.3863420	0.0059991	0.0976470	0.2768820	0.2855186	0.6727089	0.0965817	0.4216582	0.0362255	0.6361399	0.0097286	0.3229892	0.1335498	0.7064085	0.3433094	0.4773704	0.4670155	0.6838818	0.0354863	0.8508870	0.7231383	0.4188074	0.3682388	0.2307474	0.6287705	0.9134685	0.6216155	0.4290787	0.4522498	0.3608315	0.8301753	0.3218725	0.1504964	0.1285388	0.4317833	0.1181655	0.7086130

0	0.2722132	0.0936446	0.2720922	0.1465775	0.2330410	0.3723592	0.2281645	0.6751289	0.6649414	0.2329868	0.6897473	0.7356938	0.0152272	0.3273190	0.2958100	0.6990457	0.6092198	0.3522724	0.3837108	0.8080572	0.5579162	0.0547415	0.0558383	0.6992176	0.2386215	0.2586973	0.0987222	0.2891497	0.7024371	0.0090066	0.8760394	0.3835932	0.6106077	0.3183858	0.2965239	0.8070886	0.7268485	0.1328490	0.3264780	0.0166563	0.2812863	0.3705491	0.3212779	0.4734710	0.6402004	0.6416058	0.3218821	0.6154656	0.6395170	0.4140815	0.7867100	0.7419438	0.3358230	0.1088297	0.1173149	0.7127696	0.1217575	0.0129815	0.3923935	0.0204469	0.0604699	0.3749267	0.3656943	0.7465398	0.1158925	0.4661925	0.0327850	0.7170886	0.0036243	0.3528627	0.1112261	0.7660058	0.3213366	0.4447953	0.6429726	0.7218257	0.0364441	0.6607359	0.7852731	0.4724382	0.4020307	0.2155307	0.7498766	0.6605929	0.7209605	0.3627322	0.5130531	0.3751712	0.5855289	0.3400334	0.1675417	0.2225507	0.6266055	0.1086367	0.6655158
50	0.3615885	0.0759542	0.1698902	0.1050953	0.1945348	0.4950338	0.2572659	0.3555213	0.3947740	0.4751153	0.7790496	0.5261233	0.2688843	0.4405278	0.2831770	0.7551220	0.7155922	0.4095198	0.4506498	0.7255099	0.2320500	0.0755707	0.0128472	0.2803147	0.0880010	0.3143108	0.2897853	0.1604257	0.5617147	0.0116977	0.6387606	0.3688780	0.6526443	0.3191666	0.3754144	0.4740992	0.5824523	0.1346548	0.4168507	0.0958640	0.3465818	0.3443656	0.3238049	0.3555544	0.6487907	0.7745189	0.4019601	0.2534644	0.5746574	0.3994921	0.8351135	0.7378159	0.3777042	0.1119458	0.1313474	0.7779345	0.1522493	0.0058725	0.3566721	0.0148992	0.1829950	0.4823254	0.3708689	0.7475035	0.5868807	0.4622038	0.0587288	0.6749027	0.0032555	0.3447883	0.0091524	0.5443243	0.3461151	0.4123143	0.4857370	0.5920477	0.0100148	0.8179256	0.6278903	0.3660242	0.3609279	0.0818506	0.6508919	0.6385772	0.6619205	0.5043346	0.4496620	0.4424294	0.7172961	0.4254972	0.0242267	0.2415643	0.5784605	0.2468443	0.6322748
