"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
850	0.4245654	0.1153348	0.5767452	0.1398408	0.4990248	0.4221159	0.3256321	0.5090151	0.2364863	0.6843253	0.1422439	0.7429524	0.0112056	0.3273069	0.0013299	0.6545338	0.0015571	0.0190145	0.8354752	0.5913236	0.0570189	0.6088662	0.3682818	0.4840587	0.4471759	0.2340436	0.8212124	0.1362622	0.2575223	0.5295114	0.7831401	0.1787179	0.1769327	0.4468515	0.1721610	0.4664242	0.3725817	0.4451060	0.4046457	0.4013087	0.6529488	0.2911829	0.4527023	0.1171903	0.7406301	0.6473375	0.3876894	0.4763372	0.0089719	0.6981800	0.5801132	0.0090627	0.5187084	0.0366499	0.7466551	0.7576572	0.6675747	0.6260321	0.3911536	0.1050113	0.0181289	0.0439422	0.0217924	0.0143041	0.0711471	0.6536041	0.2067548	0.7752625	0.2055799	0.0407366	0.5521200	0.3842090	0.0377823	0.4136577	0.3875696
900	0.3686419	0.1146798	0.8164522	0.1169504	0.4380139	0.4492672	0.3339142	0.4215184	0.2734706	0.7335945	0.1229522	0.8013122	0.0048773	0.5204360	0.0039036	0.6017819	0.0155805	0.0076826	0.7072843	0.6412302	0.0417050	0.4976375	0.3134219	0.4467944	0.5408166	0.2275341	0.6374845	0.2238301	0.2395896	0.4286650	0.5520941	0.1937897	0.0663521	0.4613089	0.1579351	0.3756415	0.5196973	0.5282833	0.3927916	0.4007382	0.6762945	0.1898954	0.4263642	0.0832676	0.7019983	0.6127563	0.3062262	0.4342200	0.0139180	0.5914509	0.5475764	0.0026738	0.3209910	0.0229823	0.7255820	0.7071123	0.6029868	0.6196969	0.4065276	0.0767085	0.0133319	0.0511092	0.0326260	0.0102138	0.0637800	0.5878115	0.1596818	0.6751479	0.1396011	0.0126892	0.4249101	0.4214679	0.0464535	0.4810605	0.4121616
950	0.5753821	0.1488842	0.7365081	0.1262333	0.4387335	0.4583633	0.3635534	0.5682043	0.2494306	0.6264229	0.1272696	0.5852411	0.0096761	0.3595663	0.0039542	0.7375667	0.0028759	0.0015275	0.6069628	0.7556729	0.0489149	0.5909524	0.3068274	0.4721271	0.4942512	0.2024926	0.5649323	0.1333761	0.1457227	0.4099616	0.5850224	0.1247831	0.0894110	0.4252702	0.1820667	0.4008492	0.5173453	0.5129882	0.3039849	0.4340412	0.6705938	0.2600719	0.4628989	0.1309624	0.6972144	0.7918222	0.3397952	0.4962576	0.0250160	0.5297230	0.5657584	0.0149744	0.5476350	0.0268111	0.6938645	0.6987825	0.6139969	0.8309931	0.4145308	0.1251133	0.0140802	0.0262959	0.0482768	0.0031833	0.0526071	0.6073321	0.1738046	0.6643968	0.1347675	0.0292812	0.3329770	0.2833758	0.0194557	0.4216287	0.3929589
1000	0.2942881	0.0970336	0.7255227	0.1456519	0.4602287	0.4443457	0.2775496	0.4768482	0.3392107	0.6540585	0.1792509	0.7268658	0.0115179	0.3687531	0.0080306	0.5578476	0.0071728	0.0118553	0.6767723	0.6867755	0.0493627	0.5550081	0.3561151	0.3892627	0.5558215	0.2687371	0.6733541	0.2486979	0.1555230	0.3829593	0.5957304	0.1962492	0.1083312	0.4618286	0.1697834	0.5134873	0.5522230	0.5937759	0.3831888	0.3969442	0.6037359	0.2511313	0.4360949	0.0772504	0.5790875	0.5908438	0.3371810	0.4300156	0.0152307	0.5593506	0.6602400	0.0085815	0.5326420	0.0066186	0.6268398	0.5819588	0.7185544	0.6337539	0.4083618	0.0842155	0.0123562	0.0393839	0.0361113	0.0023697	0.0965611	0.6690167	0.1721413	0.6478620	0.1948024	0.0197354	0.3803240	0.2579537	0.0420681	0.4597694	0.3902426

0	0.4143171	0.1358124	0.5984747	0.0925421	0.5001810	0.5327815	0.3978387	0.5404765	0.3467857	0.7275733	0.1218840	0.6694703	0.0059198	0.3219072	0.0064200	0.7159090	0.0045624	0.0050359	0.6484066	0.6994782	0.0783830	0.5845192	0.4718874	0.5727599	0.5372700	0.2016429	0.7061263	0.2138290	0.1788035	0.4232832	0.6416006	0.1087222	0.1446013	0.3755533	0.2542663	0.5342211	0.6730852	0.6071322	0.4136111	0.5299957	0.7854387	0.1840607	0.4280570	0.0706804	0.6788102	0.6147909	0.3359580	0.5043513	0.0156962	0.6595328	0.6417130	0.0115316	0.3462017	0.0226973	0.5876012	0.5898780	0.5811810	0.7235427	0.4825012	0.1151217	0.0407922	0.1134012	0.0344643	0.0102396	0.0466049	0.6723982	0.1504505	0.7115252	0.1929859	0.0495564	0.5560806	0.2803751	0.0295974	0.4031915	0.3072085
50	0.4016743	0.1839041	0.5845190	0.1613484	0.4507223	0.3669627	0.3127801	0.5295792	0.3691828	0.5023801	0.2290495	0.6968218	0.0047076	0.3074147	0.0080704	0.7519426	0.0001827	0.0129887	0.7690199	0.3514489	0.1032684	0.6142496	0.3445476	0.4536724	0.1649708	0.2264243	0.6457018	0.1762398	0.0416605	0.5242214	0.6571595	0.1229975	0.0342518	0.3894534	0.2400612	0.5340480	0.4171822	0.5430156	0.3695256	0.5190386	0.6692694	0.2679160	0.5166885	0.0477333	0.7087577	0.6772928	0.5390926	0.4719300	0.0992895	0.5675654	0.5658929	0.0069329	0.5220916	0.5728494	0.5195500	0.2945488	0.6996399	0.6544512	0.6576931	0.0692832	0.0449532	0.0354653	0.0231810	0.0071813	0.2755051	0.4099991	0.2187266	0.2403951	0.0416950	0.0515932	0.3631314	0.2424960	0.0490084	0.3720826	0.3492647
100	0.4274020	0.1526655	0.7627539	0.1263778	0.4008045	0.3994904	0.3296782	0.4560094	0.4190431	0.4505528	0.1755009	0.7345488	0.0042977	0.2885479	0.0041858	0.6113908	0.0014105	0.0101294	0.7190134	0.1475723	0.0401041	0.4666898	0.3110973	0.5393384	0.0802038	0.2465007	0.6782310	0.1782329	0.0300221	0.5786056	0.5530829	0.1257663	0.0099876	0.4795479	0.1243515	0.4559946	0.4948435	0.5679024	0.3899817	0.4208545	0.6300429	0.1983723	0.4824527	0.0666721	0.6666092	0.7174190	0.4527293	0.4908200	0.1423968	0.4865385	0.5450934	0.0210027	0.6474074	0.7347061	0.5392542	0.1759132	0.6081779	0.6686758	0.6641160	0.0839224	0.0465890	0.0281078	0.0342818	0.0121425	0.2939783	0.2807979	0.1920943	0.1377017	0.0240205	0.0572135	0.3452853	0.1268945	0.0608794	0.3062511	0.3390897
150	0.4347711	0.1062356	0.5770495	0.1084363	0.4718628	0.3973312	0.2624528	0.5687160	0.5411656	0.4846032	0.1402689	0.6693791	0.0064402	0.3976283	0.0128739	0.5933575	0.0039883	0.0014031	0.5577144	0.1150265	0.0372818	0.5167327	0.1883357	0.4813747	0.0823798	0.2026934	0.5956614	0.2047190	0.0115082	0.5617573	0.6206968	0.1179063	0.0150732	0.4093645	0.1228209	0.4325870	0.4173800	0.6582597	0.3913237	0.5688820	0.6343497	0.2278980	0.4802270	0.0850857	0.7500215	0.7305025	0.5153239	0.5199983	0.0982657	0.4783534	0.6103665	0.0038546	0.6692912	0.6978964	0.5369786	0.1233214	0.6878404	0.7160800	0.5807661	0.1350328	0.0530463	0.0375404	0.0617794	0.0110729	0.3712491	0.2844054	0.3125235	0.1732890	0.0010793	0.0441104	0.3483312	0.0980899	0.0410949	0.3059530	0.2761726
200	0.3824096	0.1748955	0.7198763	0.1076248	0.3928027	0.4481773	0.3186366	0.5279148	0.4948434	0.5287833	0.1447403	0.7430137	0.0094738	0.3137934	0.0049809	0.7537246	0.0065119	0.0037135	0.5532706	0.1000320	0.0716694	0.5999282	0.0947446	0.5689269	0.1048121	0.2190858	0.6543420	0.1754151	0.0210337	0.5667240	0.4839020	0.1521632	0.0183280	0.3841412	0.2056185	0.4612548	0.4250896	0.6418439	0.4056502	0.6222211	0.6450102	0.2292704	0.4693459	0.0483847	0.6165240	0.8216349	0.4796163	0.5370507	0.1680966	0.5088985	0.6049393	0.0172531	0.4823551	0.6784941	0.3080031	0.1331914	0.5554631	0.6553790	0.6694760	0.2360401	0.0165887	0.0376515	0.0332264	0.0059776	0.2916309	0.2742974	0.2192690	0.1370187	0.0010583	0.0544337	0.3883931	0.0891370	0.0512248	0.4380679	0.3136872
250	0.3662210	0.1551104	0.6940430	0.1251744	0.5040855	0.3670641	0.3218664	0.5681765	0.4199509	0.4579597	0.1612937	0.7594613	0.0059425	0.2837812	0.0000000	0.6608330	0.0077291	0.0159766	0.3329420	0.1588099	0.0431845	0.4542659	0.0551082	0.5163529	0.1309481	0.2079863	0.5716104	0.1963674	0.0142859	0.6058026	0.6699023	0.1659479	0.0072454	0.4124427	0.1729635	0.4784408	0.4674811	0.6263760	0.4014501	0.5554524	0.5914897	0.2921459	0.4132307	0.0590492	0.6753998	0.7258364	0.4707727	0.4726595	0.1419299	0.5178805	0.6724651	0.0068752	0.6098833	0.5493209	0.1288503	0.1601213	0.6485099	0.7788226	0.5686897	0.0880958	0.0423617	0.0177874	0.0301475	0.0062289	0.3016936	0.2766756	0.2018533	0.1190308	0.0006571	0.0569341	0.4340828	0.1302291	0.0617658	0.4349059	0.3060417
300	0.4509467	0.2189625	0.7507681	0.1333439	0.4822474	0.3931572	0.3891074	0.6564871	0.4534829	0.5379180	0.1821793	0.6259789	0.0170368	0.3746386	0.0051030	0.7051777	0.0041172	0.0166421	0.3155349	0.1161432	0.0524036	0.5592051	0.0436070	0.5389257	0.0786192	0.2483719	0.5666082	0.1314530	0.0078580	0.5383804	0.6771321	0.1627638	0.0113284	0.4152869	0.1617833	0.4194894	0.5052271	0.7160075	0.4153683	0.5783875	0.6547117	0.3034706	0.4447841	0.0772409	0.7732782	0.6631199	0.5604462	0.4563425	0.1959614	0.4926827	0.5582441	0.0232577	0.6593968	0.6292081	0.0568703	0.1155840	0.7792532	0.8457040	0.8070093	0.0777909	0.0821952	0.0263414	0.0090460	0.0013832	0.3166597	0.2421966	0.2309607	0.1335069	0.0004721	0.0567529	0.5172213	0.1517009	0.0589587	0.4586506	0.3761424
350	0.4427981	0.1692982	0.6168570	0.0898142	0.4271284	0.5100837	0.3767570	0.5363062	0.4937518	0.4422823	0.1513949	0.5785049	0.0279204	0.4642268	0.0059699	0.6671782	0.0147763	0.0064943	0.3910516	0.0855649	0.0432038	0.4428663	0.0377086	0.4688695	0.0991050	0.1767519	0.6899664	0.1892567	0.0168840	0.7665092	0.5976682	0.1469111	0.0296808	0.3923102	0.1868931	0.5563425	0.4836104	0.7446836	0.4154295	0.6476435	0.5765799	0.2744110	0.4973582	0.0585955	0.6802771	0.6983393	0.5180132	0.4838744	0.2108671	0.6392111	0.6291991	0.0337293	0.6162271	0.6255399	0.0550255	0.1119018	0.6588643	0.7102321	0.7095640	0.0518138	0.0230735	0.0250619	0.0129242	0.0122247	0.3129364	0.2565073	0.1678964	0.1317361	0.0000486	0.0436403	0.5217566	0.1237205	0.0724256	0.4430413	0.3081160
400	0.4015078	0.0872988	0.7472065	0.1062354	0.3555419	0.4234440	0.3860571	0.4199381	0.4721606	0.3915450	0.2277068	0.6650507	0.0274917	0.3155808	0.0110278	0.5519536	0.0125747	0.0124747	0.3186164	0.0848541	0.0376001	0.4249360	0.0215529	0.3393597	0.1323656	0.2076924	0.6746231	0.1716826	0.0046913	0.5109536	0.6490678	0.1975413	0.0091520	0.4588585	0.1574869	0.4333254	0.3595368	0.5856175	0.4121595	0.5876391	0.6567841	0.3005658	0.4971550	0.1206126	0.7320482	0.6409127	0.4146307	0.4881715	0.2047770	0.5840365	0.5392166	0.0163446	0.7241892	0.5866717	0.0532847	0.0992984	0.6877867	0.8121207	0.6181890	0.0435041	0.0374948	0.0412837	0.0194840	0.0111822	0.3492665	0.3349476	0.1463869	0.1372809	0.0003672	0.0908423	0.3325316	0.1379840	0.0544961	0.3672406	0.3512791
450	0.4032878	0.1397534	0.7068447	0.1034493	0.3729551	0.4182568	0.3250777	0.4652676	0.5097124	0.3717051	0.2412786	0.6685691	0.0234553	0.3325264	0.0116981	0.7460043	0.0036673	0.0157060	0.4097226	0.1010817	0.0573898	0.5732770	0.0262919	0.3373238	0.0646553	0.2589985	0.5596371	0.1792472	0.0072602	0.5165405	0.6710868	0.1539026	0.0033395	0.3829854	0.1367749	0.3526011	0.4482277	0.6403987	0.3390448	0.6233985	0.7186068	0.2285266	0.4215928	0.0598463	0.6472388	0.7983963	0.5038669	0.4930256	0.1892662	0.5359016	0.6343197	0.0092359	0.6299160	0.6184716	0.0214913	0.1175563	0.6718157	0.7349253	0.4828868	0.0964403	0.0404149	0.0372808	0.0076332	0.0041053	0.3493824	0.3412965	0.2741051	0.1221752	0.0000936	0.1064721	0.3984860	0.1094241	0.0410876	0.3906443	0.3614134
500	0.3963706	0.1504504	0.7061360	0.1335872	0.4249160	0.4445311	0.3384825	0.4725641	0.4935373	0.4093958	0.1477978	0.7481578	0.0094093	0.4046573	0.0013949	0.6909759	0.0068051	0.0033304	0.3422643	0.0940817	0.0724032	0.4854741	0.0428431	0.5943020	0.1127575	0.1820351	0.6387630	0.2215260	0.0004817	0.5133567	0.4551357	0.1803780	0.0057670	0.3914193	0.1413080	0.5681625	0.4105414	0.5850686	0.4330546	0.4791108	0.6897214	0.2341269	0.4386753	0.0611709	0.7537998	0.7769557	0.5142133	0.3734042	0.1535571	0.6706840	0.5475497	0.0222469	0.6054147	0.7292341	0.0645528	0.0772493	0.6919549	0.8607552	0.5945069	0.0680085	0.0263605	0.0658452	0.0178752	0.0101360	0.2994514	0.4291731	0.2673750	0.1557810	0.0010258	0.0406085	0.4041600	0.1428160	0.0949491	0.3680888	0.3921887
550	0.3376504	0.1318610	0.7922094	0.0774799	0.4936623	0.4571799	0.3483093	0.6235530	0.2826278	0.8665211	0.1596974	0.6822587	0.0029736	0.3448126	0.0039968	0.6766404	0.0040241	0.0048549	0.3956376	0.4683270	0.0878587	0.5862416	0.1091128	0.4820748	0.3811631	0.1530368	0.6574862	0.2342912	0.1451725	0.4777134	0.4816496	0.1075549	0.0661676	0.4541301	0.1198166	0.4914600	0.5275518	0.5800864	0.4104993	0.4531630	0.7901800	0.2727087	0.3589453	0.0851951	0.7725680	0.7634736	0.3518278	0.3438157	0.0571564	0.5494563	0.6671955	0.0101386	0.4262176	0.1581579	0.3531348	0.5115372	0.5552260	0.6813189	0.6543680	0.0643882	0.0412830	0.0859062	0.0483848	0.0165676	0.1402840	0.5904601	0.2539351	0.5037726	0.1574429	0.0388019	0.3564278	0.2206600	0.0396792	0.4376766	0.3904258
600	0.3713228	0.0633222	0.7133718	0.1622602	0.4433180	0.3628565	0.4258250	0.6536342	0.1993522	0.6274410	0.2768538	0.7245664	0.0028200	0.3358696	0.0103579	0.7016812	0.0183109	0.0128696	0.4840706	0.6413338	0.0813757	0.5284390	0.2079285	0.6022387	0.5864310	0.1707447	0.8224119	0.2091975	0.1995881	0.3883692	0.5308757	0.0842460	0.0635422	0.3515507	0.2296851	0.5464144	0.5102279	0.6176828	0.4253823	0.4075824	0.5829939	0.2206820	0.4986297	0.0622501	0.7063753	0.6337760	0.4106312	0.4516249	0.0589808	0.5929183	0.6873590	0.0080136	0.3905255	0.0544739	0.6254748	0.5663097	0.4689503	0.6710339	0.5423805	0.0710682	0.0230730	0.0633280	0.0395497	0.0159887	0.0950413	0.6375296	0.1916562	0.6475355	0.1513275	0.0295062	0.4097376	0.2878404	0.0464790	0.4433454	0.4774107
650	0.4480001	0.1493515	0.6256687	0.1258415	0.4750921	0.3672134	0.3830996	0.6738159	0.3004942	0.6397482	0.1368866	0.6833682	0.0140442	0.2987480	0.0041284	0.6503607	0.0022855	0.0072490	0.5070070	0.7183499	0.0472570	0.4870998	0.4089203	0.4140526	0.5575140	0.2638598	0.7157047	0.1818182	0.1782043	0.3998012	0.5777300	0.0785262	0.0967070	0.4062786	0.1645295	0.3779040	0.4922228	0.6255604	0.4940186	0.4088824	0.6639054	0.2341536	0.4343241	0.0922606	0.6456556	0.5747317	0.4261043	0.4849297	0.0245723	0.6294459	0.6577648	0.0097549	0.4360168	0.0396641	0.6650331	0.5499740	0.5704727	0.7260668	0.4002778	0.0622514	0.0532133	0.0244431	0.0067074	0.0073688	0.0548937	0.6274504	0.1782306	0.6311711	0.1228537	0.0145092	0.3523977	0.2488818	0.0414941	0.3234060	0.4002971
700	0.2958000	0.1261800	0.5356047	0.1114256	0.3844280	0.3905248	0.4223224	0.5181383	0.2360268	0.6434596	0.1296372	0.6104418	0.0020268	0.3914372	0.0033409	0.7897871	0.0047116	0.0044844	0.4537228	0.6402630	0.0390260	0.6645068	0.3622441	0.4937887	0.4247339	0.2335971	0.6630143	0.2533565	0.1868106	0.4367174	0.5275070	0.1598198	0.1090581	0.4743002	0.1918208	0.3674443	0.4279902	0.5613943	0.4123155	0.4729933	0.6200194	0.2466580	0.4437726	0.0542680	0.5980446	0.5306828	0.3503934	0.3885533	0.0165244	0.5171583	0.6912100	0.0034709	0.5126476	0.0233924	0.6607507	0.6319956	0.5789048	0.6719060	0.4495833	0.0829802	0.0154854	0.0675759	0.0119214	0.0053137	0.0401552	0.6465959	0.2047928	0.5399814	0.1286938	0.0495724	0.3927909	0.3410007	0.0739657	0.3889433	0.3435498
750	0.3398457	0.1207952	0.6918396	0.1334875	0.4226962	0.3544637	0.3432021	0.5315806	0.3270056	0.7101753	0.1377581	0.7343153	0.0007044	0.3119142	0.0096622	0.6962913	0.0101137	0.0077029	0.6556592	0.7318088	0.0521557	0.5970353	0.3194868	0.5197746	0.4260997	0.3219346	0.6612162	0.2100179	0.2273281	0.4797392	0.5530593	0.1410717	0.0976283	0.4170744	0.1638733	0.3660107	0.4099779	0.5600166	0.3424379	0.3016272	0.5286123	0.2382805	0.4540794	0.0759570	0.6685989	0.5929206	0.3281584	0.3882499	0.0082488	0.5643406	0.8512340	0.0143540	0.4159056	0.0147796	0.7510481	0.7792051	0.4971266	0.7322487	0.4263371	0.0956783	0.0185468	0.0318458	0.0189074	0.0086453	0.0453020	0.6195963	0.1664497	0.6833511	0.1215592	0.0098935	0.3767428	0.4139043	0.0678862	0.3802209	0.2934219
800	0.4057461	0.1561254	0.6942716	0.1082472	0.3964130	0.3709875	0.3347770	0.5013496	0.1918598	0.6363165	0.1602483	0.6918928	0.0069044	0.3327349	0.0126346	0.6314363	0.0002593	0.0079698	0.6475562	0.5967663	0.0724915	0.6028997	0.3749969	0.5421717	0.4301859	0.1925624	0.6550134	0.1914618	0.2085583	0.4594653	0.6937950	0.1578562	0.0721083	0.4638523	0.1530176	0.3893473	0.5111830	0.5670290	0.4076468	0.3789994	0.5973719	0.2503939	0.4063975	0.0470287	0.6248255	0.7163149	0.3249287	0.4873171	0.0078343	0.6316014	0.7072312	0.0129191	0.4020023	0.0197685	0.6486711	0.7107126	0.7222438	0.6448626	0.4111031	0.1133777	0.0509242	0.0590949	0.0220753	0.0158677	0.0741853	0.6353575	0.2400765	0.7892962	0.1762554	0.0220937	0.4003900	0.3604996	0.0732260	0.3582446	0.3022369
850	0.3316357	0.2300790	0.6236128	0.0945600	0.4496650	0.5652281	0.3658034	0.5114323	0.1705630	0.7403032	0.1284283	0.6426124	0.0065549	0.4000174	0.0024719	0.5466123	0.0003471	0.0108759	0.6117093	0.7452363	0.0401300	0.5484417	0.2600679	0.6086367	0.4684704	0.2084695	0.6455476	0.1995895	0.2398398	0.3719232	0.5065664	0.1315479	0.0801204	0.4171746	0.1481749	0.3046239	0.4855121	0.5821106	0.4266565	0.2954318	0.6291619	0.2610317	0.3955550	0.1110251	0.7336113	0.6082198	0.4006171	0.6485541	0.0137693	0.6528268	0.5250883	0.0018976	0.4823311	0.0161696	0.5905933	0.6929393	0.7444713	0.6496170	0.4184512	0.1005193	0.0411785	0.0275776	0.0201894	0.0033389	0.0822774	0.5683184	0.2379856	0.7277556	0.2042562	0.0377493	0.4479910	0.3189479	0.0380754	0.3465250	0.4327235
900	0.4108102	0.0974592	0.6851530	0.1673849	0.4570227	0.4544630	0.3803997	0.5063616	0.2280904	0.6677229	0.1382771	0.6354299	0.0022978	0.5119895	0.0062048	0.6481036	0.0007991	0.0107307	0.7128888	0.7763439	0.0410074	0.5708136	0.3136853	0.4238517	0.4315964	0.1571017	0.4695070	0.1968203	0.2302150	0.4349259	0.5001997	0.0802675	0.1148790	0.4071351	0.1668469	0.3153211	0.5528471	0.4749563	0.3323647	0.4749537	0.6332864	0.2593741	0.5935688	0.0848698	0.6724178	0.5958261	0.3236429	0.4526510	0.0036206	0.4869066	0.5926707	0.0136919	0.4700007	0.0294393	0.7478937	0.6787237	0.6660546	0.8198418	0.4581413	0.0857637	0.0152495	0.0613126	0.0430394	0.0159306	0.0875213	0.6310863	0.1848483	0.6252508	0.1278751	0.0519324	0.4188958	0.3336072	0.0365477	0.3926183	0.4396275
950	0.3616216	0.1334409	0.6690361	0.1445515	0.3906815	0.4609818	0.3630205	0.4532952	0.2374394	0.7288523	0.1841778	0.7168675	0.0096007	0.3462400	0.0118909	0.6392131	0.0000509	0.0141047	0.6870779	0.6781511	0.0691398	0.5153427	0.3873832	0.5469259	0.4094092	0.1931062	0.5753569	0.1935302	0.2332059	0.4030049	0.6280636	0.1996094	0.1118058	0.4288521	0.2078859	0.5134455	0.4744922	0.5923519	0.4020328	0.5036711	0.8224404	0.2281193	0.5218061	0.0821797	0.6256430	0.6709258	0.3266360	0.3794913	0.0097645	0.5538115	0.5681553	0.0089613	0.3828316	0.0185454	0.7210866	0.6129633	0.5662106	0.5441663	0.4623763	0.1154274	0.0533289	0.0375059	0.0172045	0.0114180	0.0523487	0.7028684	0.2340620	0.5983351	0.1513156	0.0442362	0.3180286	0.3718285	0.0375846	0.3562462	0.4507042
1000	0.4495315	0.1066462	0.7717877	0.1166397	0.4008453	0.4687532	0.3079876	0.5654106	0.2748815	0.7433823	0.1816773	0.6022666	0.0031708	0.2989450	0.0129954	0.7734575	0.0001581	0.0183463	0.6152313	0.7259492	0.0330832	0.5361381	0.2720068	0.4938911	0.3341975	0.2345025	0.5826729	0.1899525	0.2270333	0.4041782	0.4985781	0.1862987	0.1285964	0.3765809	0.1708947	0.4231735	0.5925407	0.5768108	0.4149279	0.3850357	0.6497729	0.2455889	0.4324100	0.0682012	0.7894150	0.6079861	0.3289510	0.4714055	0.0081306	0.5639836	0.6226807	0.0023389	0.4673914	0.0384809	0.6466195	0.6820168	0.5965523	0.6024872	0.4803755	0.0945045	0.0393986	0.0277698	0.0150694	0.0256436	0.0542023	0.7080609	0.2087775	0.6943962	0.1918674	0.0277454	0.4283015	0.3382104	0.0408898	0.3925036	0.3934715

0	0.4875924	0.1500310	0.6501056	0.1242990	0.4401034	0.4413735	0.3809489	0.4634927	0.2117046	0.6993291	0.1293735	0.6991510	0.0102372	0.3668756	0.0232168	0.7965120	0.0068226	0.0203660	0.5538901	0.7188298	0.0557175	0.5795048	0.3849336	0.5537510	0.4857681	0.2153967	0.6942635	0.2475984	0.1990115	0.4300129	0.6183988	0.0946728	0.1186330	0.4182244	0.2042096	0.4651412	0.6853958	0.5725187	0.4326285	0.4356473	0.6722260	0.2126138	0.4817266	0.0710394	0.6755728	0.6442705	0.3414982	0.4403860	0.0041529	0.5798939	0.6545670	0.0145761	0.3856712	0.0351139	0.5860928	0.7290232	0.6862553	0.6127341	0.6012083	0.0984751	0.0628268	0.0377336	0.0307094	0.0058850	0.0514808	0.8595653	0.1471505	0.8863860	0.1480012	0.0432579	0.3645959	0.3142548	0.0498971	0.4191916	0.3687281
50	0.3514208	0.1345725	0.6608743	0.1048931	0.3893415	0.4387349	0.2057160	0.5013332	0.4710052	0.6939003	0.1461221	0.2270274	0.0160390	0.3863579	0.0221566	0.1513633	0.0682129	0.1428076	0.7185763	0.7145770	0.0700403	0.5211084	0.4437428	0.5250507	0.5314537	0.0478336	0.8119378	0.0118486	0.0710583	0.4267985	0.6578107	0.1841876	0.0908695	0.5176071	0.1871896	0.4385430	0.4409934	0.5440241	0.1986320	0.4138596	0.6078771	0.2569502	0.4235154	0.0917301	0.6282299	0.6451745	0.4044833	0.6376217	0.0069033	0.5541946	0.5910632	0.0054596	0.4787728	0.1089368	0.7425150	0.6199592	0.5844053	0.4204266	0.4003239	0.5689546	0.0412389	0.0310159	0.0462496	0.0072037	0.1730428	0.6454105	0.5539873	0.6974949	0.0437268	0.0254765	0.4238712	0.1413341	0.3481232	0.5567228	0.3908966
100	0.4411906	0.1651201	0.5983673	0.1097440	0.4260300	0.4728934	0.1292255	0.5147520	0.4234282	0.6172805	0.2167679	0.1201830	0.0010265	0.4107128	0.0678437	0.1595788	0.1020813	0.1947429	0.6639082	0.7827184	0.0937575	0.4849841	0.3343113	0.5280264	0.2926320	0.0105978	0.7425044	0.0333130	0.0465933	0.4664059	0.6763047	0.0954959	0.0840343	0.4874730	0.2204596	0.2707360	0.5068209	0.5366451	0.1800152	0.4323649	0.5778135	0.2953258	0.4996313	0.0803609	0.5388226	0.7827761	0.4870268	0.5095380	0.0060569	0.5458737	0.6218288	0.0054698	0.3936108	0.2483074	0.7526157	0.6482971	0.6636067	0.3029879	0.2120493	0.5707288	0.0360738	0.0281225	0.0506441	0.0159140	0.2326960	0.6740176	0.4278381	0.6890376	0.0386141	0.0320347	0.4549516	0.0875539	0.4422608	0.6973851	0.3462209
150	0.3850565	0.1217369	0.7451791	0.0766623	0.3919610	0.4320896	0.1292354	0.4077642	0.6054801	0.6343822	0.1688076	0.1103987	0.0053505	0.4782064	0.0696075	0.1612375	0.1046626	0.1642727	0.6045876	0.6614438	0.0681450	0.5970792	0.3092220	0.5061554	0.6064753	0.0011176	0.6693374	0.0050893	0.0410904	0.4448566	0.6414616	0.1088874	0.1307485	0.5231563	0.2288965	0.0971856	0.5351472	0.5193188	0.1388244	0.5208516	0.6377802	0.2537375	0.3519116	0.0990993	0.6747014	0.7775915	0.5382842	0.4778509	0.0411996	0.6060786	0.4292523	0.0068435	0.5877199	0.2479422	0.6795132	0.6662892	0.4941534	0.2950802	0.0669680	0.7104305	0.0380193	0.0387194	0.0547885	0.0254023	0.2882776	0.7196393	0.4427255	0.6360770	0.0005372	0.0389421	0.4023744	0.1270403	0.4364117	0.9554238	0.3059089
200	0.4717110	0.1523874	0.6613680	0.1171807	0.4001232	0.3605392	0.0754577	0.3373128	0.5083759	0.7941202	0.2300373	0.1166478	0.0244733	0.5275359	0.1259129	0.1824998	0.1203405	0.1562656	0.6874824	0.6709822	0.0748995	0.5616401	0.2358733	0.5544269	0.4370944	0.0000868	0.5829672	0.0424679	0.0378009	0.4873896	0.6642999	0.1056766	0.1514370	0.4967255	0.1567888	0.1025364	0.5505026	0.5073545	0.1191571	0.4253520	0.6334588	0.2603598	0.4377144	0.1805124	0.7435962	0.5965913	0.4935230	0.4371781	0.0172184	0.6258905	0.4304636	0.0064646	0.4213309	0.2624543	0.6482772	0.7189003	0.5824681	0.2393073	0.0740178	0.7483494	0.0813900	0.0451374	0.1155773	0.0479255	0.2436499	0.6989791	0.4151514	0.6437151	0.0019631	0.0407870	0.3898018	0.1696331	0.3418227	0.6936610	0.3865866
