"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
300	0.2350796	0.4807668	0.2509761	0.5486991	0.5812382	0.3530833	0.0000569	0.0247667	0.7048511	0.5933715	0.2711937	0.6854705	0.5845432	0.7799601	0.1988894	0.3169152	0.0195730	0.8250476	0.7417240	0.7265952	0.5386288	0.6678635	0.3859514	0.0440698	0.6040617	0.5936167	0.4472954	0.5113572	0.2245021	0.0425979	0.1765022	0.6301704	0.1030545	0.2400584	0.3122670	0.4330849	0.0049870	0.3339636	0.6368246	0.6975167	0.1464057	0.4670812	0.2343982	0.6732163	0.3785360	0.5300189	0.4166825	0.3066273	0.1857126	0.2173569	0.1517693	0.6016687	0.3643728	0.0424619	0.7020539	0.6269711	0.4187000	0.0512344	0.0295847	0.4981223	0.0168881	0.5190895	0.0328369	0.1827465	0.0060403
350	0.3443167	0.3779157	0.2861253	0.7164057	0.6015728	0.4842296	0.0003483	0.0254678	0.6373290	0.7099375	0.3874881	0.6508920	0.7148804	0.7119351	0.1383078	0.3102835	0.0069772	0.7670359	0.6681255	0.6532082	0.6021241	0.6285873	0.3576450	0.0336688	0.6382089	0.6399198	0.4842504	0.5587306	0.2170293	0.0447721	0.2307637	0.6736053	0.1655684	0.4011073	0.2462879	0.4133277	0.0008024	0.3302821	0.6126848	0.7599749	0.2039625	0.5343359	0.2505894	0.8014846	0.4116054	0.5422196	0.4079487	0.3368245	0.1299297	0.1674719	0.1453543	0.8177068	0.4501846	0.0298013	0.6818174	0.7616790	0.4014333	0.0769749	0.0114815	0.5645131	0.0176841	0.5161199	0.0388087	0.1290109	0.0098123
400	0.3295575	0.3802491	0.2189588	0.6100109	0.5745156	0.6866917	0.0006768	0.0603989	0.5707217	0.6668286	0.3628026	0.5848792	0.5617109	0.7522302	0.2082010	0.2877542	0.0150836	0.7584043	0.6528888	0.7055440	0.6067587	0.6740227	0.4087938	0.0205508	0.6325255	0.4899827	0.3455551	0.5009548	0.1573698	0.0412428	0.3834427	0.5949655	0.1135050	0.3821433	0.2980020	0.3615742	0.0010991	0.3909462	0.7694857	0.6582562	0.2174756	0.4931057	0.2182915	0.7277339	0.4186204	0.4723403	0.4757927	0.4029936	0.1707101	0.2642099	0.1640184	0.7171717	0.4384844	0.0617950	0.8260888	0.6276834	0.4392869	0.0769888	0.0292383	0.5393052	0.0159945	0.4352686	0.0145392	0.1443066	0.0171224
450	0.2657604	0.3275052	0.3296015	0.5680043	0.6486012	0.5862510	0.0000000	0.0426182	0.5945874	0.7665618	0.3349362	0.7024244	0.6856374	0.7815688	0.2299077	0.2613708	0.0238637	0.6496378	0.6638938	0.5749126	0.6649041	0.5661053	0.3899451	0.0443359	0.7056767	0.6336372	0.3090604	0.5203361	0.2692874	0.0227052	0.2135636	0.6307928	0.0827652	0.3329961	0.3028754	0.4230310	0.0000000	0.2741949	0.7529822	0.7004855	0.2009684	0.5849020	0.2491225	0.6364358	0.4888769	0.5265970	0.4281830	0.2404920	0.2050654	0.2541451	0.1444009	0.6071391	0.3141215	0.0362114	0.7838823	0.7204011	0.4953649	0.0582570	0.0280296	0.5446616	0.0355088	0.5794949	0.0304267	0.2187096	0.0105928
500	0.2041705	0.3657416	0.2449012	0.6210284	0.6733263	0.5463288	0.0000000	0.0385906	0.7068449	0.7098510	0.3259452	0.6553453	0.6757554	0.9083369	0.1925583	0.3400317	0.0108155	0.7398482	0.7449629	0.6983796	0.5978903	0.5829991	0.4597815	0.0232821	0.6723286	0.6346995	0.2255211	0.5770232	0.2412861	0.0540990	0.2103385	0.6688437	0.0744431	0.3295488	0.4203806	0.3847055	0.0034705	0.2614581	0.7524097	0.7292860	0.2246406	0.4552730	0.2886701	0.6889433	0.4510261	0.5871882	0.4546115	0.3128755	0.1689045	0.2901381	0.1116453	0.7835329	0.3540792	0.0340714	0.6471575	0.7293609	0.5444922	0.0600034	0.0342803	0.4698397	0.0402571	0.5257892	0.0294132	0.1559939	0.0195002
550	0.2381116	0.4125672	0.3760144	0.6449337	0.5359179	0.4305751	0.0110326	0.0583975	0.4382798	0.7030030	0.3006255	0.6713216	0.6700752	0.7396416	0.1185107	0.2520298	0.0136763	0.8167921	0.7059646	0.7431820	0.5678925	0.5252108	0.4706115	0.0862223	0.7619224	0.4998174	0.1824781	0.6901570	0.1979827	0.1889924	0.2504391	0.4799533	0.0676019	0.3082524	0.3323958	0.4953689	0.0009629	0.1450791	0.6047643	0.6048068	0.2658220	0.5012326	0.1943121	0.5910593	0.3953603	0.4164193	0.3244664	0.5782077	0.1293806	0.2503697	0.2159854	0.8068629	0.4189404	0.0351806	0.7088545	0.8577550	0.5470486	0.1604853	0.0639149	0.1794363	0.0731296	0.4157044	0.0685537	0.5470229	0.0371161
600	0.4194776	0.4295490	0.2885971	0.6297657	0.5476322	0.3985744	0.0063974	0.0976351	0.3650268	0.6257475	0.3642114	0.7362288	0.6638241	0.6623605	0.0753701	0.3360611	0.0068471	0.7458612	0.6841840	0.7850367	0.5651225	0.7548481	0.3972358	0.1166127	0.7063143	0.5334064	0.1474353	0.6834083	0.1540558	0.2894277	0.2377385	0.5833667	0.1168550	0.2423334	0.3628938	0.4302071	0.0032481	0.1661213	0.6742703	0.5697560	0.3267329	0.5142167	0.2069695	0.6655291	0.5709303	0.5042813	0.1669806	0.5820076	0.1497301	0.2009316	0.2015523	0.5857155	0.4417029	0.0316264	0.6290499	0.7407597	0.6027783	0.1822730	0.1352766	0.3026410	0.2976642	0.5195535	0.1162931	0.7035086	0.1783009
650	0.2831281	0.3253100	0.3009816	0.6063872	0.5665251	0.3889189	0.0172990	0.0840688	0.5390537	0.5358830	0.2873858	0.7339801	0.8100723	0.6360316	0.0381852	0.3038456	0.0176761	0.7826167	0.7828003	0.6312960	0.6031663	0.6333012	0.2778728	0.1809926	0.6552450	0.6443720	0.1333508	0.6792828	0.1209154	0.1542795	0.1265178	0.4734410	0.0780787	0.2651486	0.3172927	0.5780365	0.0018989	0.0917674	0.6850491	0.4345004	0.3165573	0.4711767	0.2500181	0.6354941	0.5573923	0.3308689	0.0629456	0.6329288	0.2327732	0.1972358	0.2027861	0.7183275	0.3798124	0.0642306	0.6108181	0.7061490	0.6459707	0.1113882	0.2900731	0.3802636	0.3970782	0.4780628	0.2005644	0.6134688	0.2778922
700	0.2208731	0.4775219	0.3291723	0.5946952	0.5475911	0.4282743	0.0171799	0.0635691	0.5332454	0.4429541	0.4004537	0.7139630	1.0000000	0.5952944	0.0404200	0.2148380	0.0107969	0.7098851	0.5386027	0.6733047	0.5515850	0.7103136	0.1939223	0.1511913	0.5960712	0.4895871	0.1077704	0.6605579	0.0839298	0.1270572	0.2913234	0.6179902	0.1230427	0.3711732	0.3352833	0.4516541	0.0073131	0.1290588	0.6955839	0.2398917	0.3846882	0.4530360	0.2329863	0.7042548	0.6301480	0.3879454	0.0776911	0.7017800	0.3216770	0.2498635	0.3076162	0.7224719	0.5072542	0.0578485	0.6144650	0.6238070	0.5825150	0.1137343	0.2745930	0.3795816	0.5528333	0.5333246	0.1954833	0.6282176	0.3269723
750	0.2319526	0.4103236	0.3384579	0.7268340	0.5118842	0.4382513	0.0270879	0.0750777	0.5584527	0.3665266	0.3946654	0.7859263	0.6993705	0.6238191	0.0532555	0.2274391	0.0152517	0.7080256	0.3558584	0.6506346	0.4946254	0.5936000	0.1541521	0.1084238	0.6067100	0.5962406	0.0873851	0.6598699	0.0784903	0.1473168	0.3598310	0.5866289	0.1142296	0.3096476	0.3031904	0.3325292	0.0073471	0.1555677	0.6132043	0.3133782	0.5173273	0.5538225	0.2716105	0.7465546	0.6908521	0.2930005	0.0341176	0.5910841	0.2524144	0.2603544	0.3095550	0.6384870	0.4431064	0.0418495	0.7166767	0.5883203	0.7295034	0.1721971	0.3165282	0.3649510	0.4032862	0.6602126	0.2246864	0.7392417	0.3257169
800	0.3475003	0.4120157	0.3897268	0.6244653	0.5421306	0.4502124	0.0257381	0.0996522	0.4783255	0.4763549	0.3636871	0.7130762	0.6646873	0.7882247	0.0535546	0.2102008	0.0057144	0.8103001	0.3266969	0.6734773	0.5930466	0.6714726	0.1939530	0.1143913	0.5673940	0.5368038	0.1212947	0.6527760	0.0915676	0.1443117	0.1512740	0.6781845	0.0912595	0.2987068	0.4236088	0.5091181	0.0007996	0.1638660	0.6708079	0.3159182	0.4522445	0.5376555	0.2503880	0.7445970	0.5318020	0.3365514	0.0741717	0.5509952	0.2492420	0.2528821	0.2165238	0.7602303	0.3928715	0.0410334	0.6457202	0.7170127	0.5670257	0.1674841	0.2858984	0.4142462	0.3468372	0.5616376	0.1896030	0.8472282	0.3918592
850	0.3023897	0.4036576	0.3100613	0.6594921	0.5206703	0.5001839	0.0285202	0.0768060	0.4958140	0.4738647	0.3070557	0.5767051	0.6163587	0.7252397	0.0496552	0.1534284	0.0091038	0.7711404	0.3461032	0.5982327	0.5959707	0.7400863	0.1911246	0.1749758	0.5712970	0.4871150	0.1120823	0.7134342	0.0703438	0.1479557	0.2488228	0.7123304	0.0733946	0.3418901	0.2488528	0.4233328	0.0124251	0.1640288	0.7083360	0.3515782	0.5532824	0.5026101	0.3042826	0.6131678	0.7679608	0.3535149	0.0466903	0.6049608	0.2904271	0.2324648	0.3455311	0.6750565	0.5450178	0.0505449	0.7142328	0.7080130	0.5612565	0.1071103	0.4065820	0.4044504	0.4805840	0.5109364	0.2603032	0.7201941	0.3997649
900	0.3320340	0.3783133	0.3393081	0.6408847	0.6167175	0.4701084	0.0125587	0.0853002	0.5148035	0.3799241	0.3563343	0.6443565	0.6536629	0.7109270	0.0345896	0.1227803	0.0039784	0.6736688	0.3577712	0.6630979	0.6607188	0.6946836	0.1053105	0.1132665	0.5997675	0.5617969	0.1895241	0.6735754	0.0964912	0.1550754	0.2415040	0.6384061	0.1224671	0.4814178	0.2905296	0.5729084	0.0000000	0.1335357	0.6643670	0.3212641	0.4878659	0.4684821	0.3083374	0.6080155	0.6777093	0.4481294	0.0892895	0.6353967	0.3179597	0.2464835	0.2686752	0.7271732	0.4116246	0.0425926	0.6102236	0.7973409	0.7055494	0.1016479	0.3182467	0.4611312	0.4227250	0.5243720	0.2963037	0.7119308	0.2985108
950	0.2600080	0.3563809	0.3054296	0.6810021	0.6620369	0.4002183	0.0459099	0.0617968	0.5257425	0.4667255	0.2382009	0.8293417	0.7648571	0.7207071	0.0426289	0.1411515	0.0028341	0.6749248	0.4425830	0.6613292	0.5585288	0.7339229	0.1547326	0.1111410	0.8074376	0.5687077	0.1667507	0.6251456	0.1053812	0.1238639	0.2055277	0.6911479	0.0888288	0.3690753	0.3251177	0.5366663	0.0028447	0.1329035	0.7555477	0.3185498	0.6366707	0.4652206	0.2615377	0.5052195	0.6159509	0.3581179	0.0744012	0.4790980	0.4036087	0.1847028	0.2059511	0.7301779	0.4338239	0.0466193	0.6473336	0.6226495	0.7180246	0.0847452	0.3270076	0.4635940	0.5113292	0.5275354	0.2361804	0.8381373	0.3460733
1000	0.2936726	0.4772250	0.2658456	0.5922710	0.5351668	0.4052436	0.0356379	0.0883324	0.5607482	0.4853754	0.3267335	0.6849588	0.7216421	0.7303214	0.0384847	0.1339983	0.0042133	0.6411522	0.2939523	0.7822951	0.5933136	0.6829452	0.2109610	0.1803113	0.6612046	0.5765011	0.1457306	0.6612449	0.1198120	0.1582600	0.2961919	0.5517158	0.1142689	0.3423366	0.3088488	0.5540017	0.0047989	0.0872471	0.6544509	0.2967617	0.4934524	0.5008503	0.3135207	0.5341355	0.7504648	0.3437089	0.0563287	0.5608662	0.2904177	0.2923653	0.2957469	0.5635947	0.4001010	0.0411058	0.7111497	0.6674448	0.5537313	0.1202470	0.3002480	0.3589345	0.3673009	0.5956036	0.2285390	0.6404864	0.2853523

0	0.2710762	0.4460019	0.3408906	0.6130125	0.5301201	0.4160235	0.0331482	0.0682823	0.4736341	0.4351627	0.2143841	0.6683662	0.6181637	0.7452589	0.0312781	0.0938082	0.0201846	0.8176505	0.3225494	0.7168684	0.6353570	0.5215284	0.2194510	0.0966489	0.6530732	0.5340070	0.0927614	0.7033346	0.1335022	0.1280500	0.2612498	0.5416278	0.0896270	0.3798546	0.4020734	0.3917105	0.0023259	0.1049989	0.7329548	0.3272042	0.5235831	0.4811016	0.2508925	0.7440869	0.7207752	0.3442608	0.0394691	0.5795957	0.2691030	0.2289789	0.2641315	0.8162369	0.4158873	0.0620148	0.6161610	0.7379616	0.6851167	0.2048253	0.3554028	0.3749878	0.4074026	0.5322402	0.2889968	0.7408264	0.2957676
50	0.2542972	0.3504006	0.3324119	0.6310597	0.6164007	0.4731266	0.0447991	0.3371684	0.6330862	0.5230758	0.3568613	0.7062999	0.7891938	0.6428158	0.1369023	0.1494328	0.0273929	0.7592602	0.4393885	0.6771065	0.5616558	0.7378073	0.1325001	0.0746913	0.6259365	0.5288200	0.1800812	0.6334508	0.1070840	0.0984013	0.2022295	0.6703589	0.2914774	0.1860469	0.0354796	0.2170317	0.0048895	0.1541174	0.7730067	0.3889519	0.4174988	0.3772397	0.2970169	0.6753676	0.7231172	0.3345236	0.0644272	0.5601539	0.4901886	0.2002846	0.2792661	0.7749254	0.4028418	0.0508468	0.6837086	0.5799284	0.6426353	0.1354114	0.3514171	0.4672034	0.4359128	0.5222693	0.4636333	0.7396920	0.4111477
100	0.2538184	0.3874313	0.2931121	0.6714499	0.5683773	0.3401257	0.0199082	0.4080043	0.5458189	0.6450405	0.4404234	0.6807831	0.5699796	0.6675794	0.1363159	0.2183705	0.0098332	0.8407546	0.6064282	0.6758033	0.6735494	0.6985367	0.2952526	0.0687778	0.9054695	0.6018118	0.1890993	0.3469004	0.1370705	0.1294045	0.1640592	0.5369900	0.3445496	0.1515179	0.0090223	0.1724322	0.0023011	0.2219392	0.8297084	0.4023410	0.5051594	0.3399368	0.2744041	0.5457518	0.6352382	0.2582147	0.0476192	0.4899799	0.5092340	0.2572864	0.3441916	0.7124031	0.4274128	0.0672720	0.5532951	0.7458689	0.6734997	0.1241845	0.2571722	0.5852843	0.3737924	0.5759003	0.5127008	0.6836414	0.4420022
150	0.2496356	0.5064050	0.3215598	0.6195155	0.6728711	0.2517540	0.0074671	0.5091284	0.5336489	0.7284892	0.3947651	0.6528421	0.6552871	0.5934471	0.1406692	0.2850867	0.0018341	0.7649790	0.6420905	0.7041712	0.6085934	0.6888623	0.3784490	0.0255280	0.8054876	0.6347606	0.1147554	0.3598293	0.1206109	0.1979131	0.1938464	0.7320401	0.3096422	0.1553370	0.0124845	0.2226843	0.0260241	0.1691129	0.7054662	0.4831337	0.4476050	0.4250944	0.3474895	0.6900738	0.6370424	0.2121674	0.0473264	0.6113433	0.5278332	0.2412138	0.3541817	0.7088795	0.3442783	0.0942649	0.6039735	0.6258798	0.5895746	0.1072233	0.4012276	0.4969132	0.4000460	0.6630797	0.5495773	0.7019608	0.4766681
200	0.2451695	0.3817016	0.3359570	0.6422406	0.5748969	0.3877711	0.0187634	0.6080348	0.5722077	0.5869893	0.4467727	0.6495147	0.7082376	0.6401822	0.1674359	0.3219838	0.0023024	0.6893045	0.6574560	0.6990460	0.5584368	0.6804381	0.4325262	0.0137266	0.7564012	0.6066794	0.0703765	0.2039926	0.1090084	0.1370211	0.1941012	0.5878093	0.3415379	0.1287779	0.0028512	0.2616816	0.0774897	0.1653240	0.7607824	0.4320394	0.4754643	0.4052027	0.3174014	0.5995512	0.6191661	0.1513944	0.0562134	0.6100181	0.5858195	0.2424762	0.2644304	0.7494047	0.4143331	0.0799173	0.7088439	0.6575377	0.6714950	0.1276536	0.3564133	0.5612832	0.4316138	0.5332917	0.6540135	0.7177217	0.5851783
250	0.2796902	0.4300702	0.3154671	0.7366846	0.5718231	0.4169154	0.0177852	0.4839079	0.6176378	0.6732391	0.4210416	0.5714760	0.7959047	0.6790112	0.1865514	0.3369515	0.0030086	0.8762182	0.6822696	0.5951246	0.4757576	0.6857410	0.4997355	0.0151399	0.6522561	0.5776491	0.1427638	0.2474853	0.0741820	0.1281834	0.1748853	0.7569862	0.3251785	0.1688667	0.0117981	0.1976845	0.0844141	0.2064636	0.7599991	0.4167369	0.6566733	0.4179938	0.3072401	0.6011959	0.6150062	0.2154610	0.1186615	0.4961312	0.5590174	0.2625345	0.2401411	0.8154065	0.4618277	0.0516854	0.6970424	0.6075799	0.6088262	0.0984243	0.3504899	0.5430814	0.4857140	0.4764788	0.4547876	0.6726563	0.4056787
300	0.3632725	0.3555465	0.4068641	0.6876187	0.5153312	0.4371967	0.0342256	0.6145720	0.5687338	0.7209897	0.4313788	0.5372777	0.6416543	0.7608697	0.1309482	0.3001213	0.0370718	0.7455315	0.7026549	0.6265386	0.7526350	0.7472911	0.4436520	0.0225712	0.6732129	0.7029021	0.1805953	0.1487676	0.1274264	0.1107821	0.1855979	0.5946653	0.3232602	0.1652835	0.0341538	0.2043812	0.1457060	0.1951014	0.7593442	0.3513193	0.4794782	0.3732335	0.2768082	0.6665113	0.7205584	0.2002142	0.0631673	0.6229286	0.4256669	0.2886169	0.2762897	0.6514686	0.5141097	0.0471286	0.5586011	0.6395782	0.6053129	0.1082853	0.2930100	0.5639015	0.4696336	0.5436816	0.5794601	0.6243699	0.4015547
350	0.2610075	0.4079753	0.3157639	0.8549541	0.5275586	0.3942568	0.0277547	0.4997774	0.4606473	0.6717943	0.4079923	0.6648523	0.6087497	0.6811284	0.1265523	0.2814123	0.0073162	0.7042324	0.6665906	0.6163841	0.6780454	0.8270045	0.4399038	0.0060074	0.6622168	0.6174884	0.1224291	0.2313942	0.0934475	0.0798982	0.2868926	0.7233204	0.3715013	0.1444997	0.0141286	0.2188259	0.1359310	0.2210420	0.6835594	0.4739801	0.4561715	0.3836525	0.3037452	0.7303623	0.7703142	0.1962416	0.0623879	0.6235341	0.4996914	0.2831167	0.2746724	0.7835734	0.3375405	0.0480241	0.4969704	0.8735364	0.5726863	0.1504627	0.3590223	0.5779766	0.4964710	0.5231234	0.5535363	0.6471209	0.4708298
400	0.2746379	0.4668573	0.3359201	0.6449065	0.5370366	0.2426217	0.0935527	0.4973528	0.5407737	0.7586241	0.3474679	0.6048630	0.7857343	0.7057809	0.1832064	0.2992855	0.0050333	0.7598765	0.5828618	0.5821598	0.6624418	0.5862794	0.4449835	0.0031178	0.5976041	0.6143920	0.0983098	0.1995954	0.0964515	0.1497017	0.2855363	0.7629898	0.3392161	0.1340226	0.0140066	0.1521831	0.1976166	0.2339305	0.6122394	0.4416365	0.4362460	0.3911643	0.3088381	0.7231021	0.6731561	0.1770341	0.0593191	0.6479133	0.6596896	0.1783769	0.3070172	0.7001807	0.4274922	0.0423370	0.6256102	0.6847259	0.6208963	0.1445635	0.3189159	0.4921665	0.4894970	0.4565820	0.6036659	0.7705333	0.4651780
450	0.4427186	0.4347899	0.3263235	0.7703771	0.5765294	0.4432957	0.0112129	0.6098009	0.4642028	0.6757980	0.3629157	0.5746290	0.8178157	0.7418375	0.1614574	0.3222287	0.0122433	0.7229052	0.6695948	0.6406155	0.6722450	0.7176467	0.3803039	0.0138897	0.8002793	0.6206944	0.1555046	0.1635970	0.1097696	0.1177430	0.2073779	0.7014270	0.3902199	0.1202208	0.0034281	0.1432632	0.1596927	0.2182710	0.6417571	0.4498550	0.4750537	0.3686505	0.3091843	0.7344182	0.6469769	0.2057516	0.0469389	0.6461418	0.6266843	0.2251843	0.2268340	0.7427397	0.5324804	0.0401377	0.5880230	0.6759385	0.5490942	0.1077395	0.3547270	0.5098812	0.4432312	0.6076262	0.5839621	0.7571518	0.5096764
500	0.3307673	0.3404063	0.3154747	0.5962818	0.6245869	0.5178540	0.0229678	0.5168815	0.4358118	0.5813203	0.4784277	0.6498246	0.6360154	0.6609389	0.1998803	0.2468610	0.0144418	0.6879488	0.7051638	0.6462612	0.6353590	0.8155947	0.3724823	0.0287384	0.7400276	0.6982452	0.1655530	0.2138767	0.0673326	0.0969069	0.2166579	0.6513112	0.3801453	0.1144276	0.0213346	0.1572111	0.1562972	0.3399493	0.7142297	0.4895096	0.5563647	0.4015835	0.3581417	0.6429800	0.8524548	0.1014654	0.0687497	0.5480748	0.7356698	0.2641861	0.2397638	0.6555674	0.3594542	0.0508182	0.6259515	0.5800635	0.5455019	0.0785575	0.3078728	0.4662500	0.4029031	0.5928018	0.6207951	0.6728925	0.4544964
550	0.3879125	0.2935605	0.2591947	0.6749425	0.5264566	0.5009686	0.0231834	0.2339358	0.5144017	0.7168021	0.3766474	0.7022075	0.7203239	0.7207827	0.0471118	0.2824988	0.0098154	0.7363248	0.6979753	0.7249669	0.5421062	0.7232497	0.3236109	0.0577274	0.7405393	0.5130890	0.2577273	0.2923714	0.0766361	0.1075107	0.2533730	0.7568996	0.1502085	0.3752355	0.2397424	0.3959384	0.0694597	0.2166637	0.7887839	0.4902582	0.5277097	0.4641988	0.3094525	0.7967317	0.6404913	0.2550810	0.0627978	0.5529142	0.4640405	0.3088784	0.1725235	0.6970072	0.3913893	0.0352121	0.6033456	0.6969447	0.6488565	0.0766068	0.2801838	0.4077753	0.3529161	0.5214987	0.2524388	0.6832556	0.3986056
600	0.3642788	0.2382308	0.2197403	0.7254698	0.5290617	0.5695212	0.0431439	0.1453941	0.4844716	0.6710895	0.2775025	0.6774517	0.6443473	0.7064896	0.0576370	0.2917539	0.0081764	0.7156209	0.6031368	0.6058068	0.7035834	0.7607638	0.3208168	0.1049640	0.5889809	0.5550875	0.2845128	0.4860355	0.1404084	0.1135717	0.1716187	0.7368684	0.1538112	0.3516798	0.3190258	0.4939338	0.0205832	0.1840692	0.7747357	0.4670482	0.5460797	0.4863588	0.2446884	0.7280613	0.5667092	0.3370199	0.0651128	0.5589198	0.3646979	0.2874430	0.2652514	0.6937092	0.3767499	0.0389313	0.6735673	0.6386252	0.6140638	0.1759075	0.2397722	0.3616698	0.5069461	0.4711862	0.2283739	0.6625633	0.2461979
650	0.2715973	0.3377012	0.2145773	0.7105295	0.5823292	0.5444512	0.0230414	0.1720211	0.3930917	0.7726580	0.2882081	0.6857057	0.9074716	0.6287648	0.0345887	0.3047878	0.0184646	0.4874572	0.4081137	0.6837140	0.7611736	0.7410929	0.2719335	0.1507698	0.6592251	0.5398316	0.2360821	0.5966760	0.1137812	0.1245540	0.1286658	0.5944885	0.1245457	0.3679102	0.3924520	0.4628136	0.0209525	0.1184679	0.7834484	0.4195709	0.3929742	0.5748315	0.2427549	0.6987452	0.5827364	0.2359652	0.0621310	0.5856698	0.2772576	0.1894947	0.3015488	0.6685003	0.4391833	0.0427555	0.7185217	0.8664361	0.6067878	0.1309130	0.2935031	0.4268183	0.4433640	0.5339342	0.2125503	0.6555709	0.3792968
700	0.3476870	0.3284956	0.2559742	0.6182219	0.5145548	0.6268988	0.0192060	0.0539454	0.4360555	0.4996581	0.3548058	0.6412972	0.5684430	0.7045533	0.0387484	0.2435870	0.0065236	0.6049946	0.3740536	0.6933226	0.6894164	0.6547408	0.1812955	0.1384687	0.6618289	0.6789835	0.1866247	0.7471218	0.0795874	0.2145407	0.2298992	0.5945632	0.0710695	0.3572937	0.4303766	0.4744063	0.0145628	0.1515369	0.7738426	0.4111037	0.3746940	0.6243308	0.2278185	0.6773978	0.7112768	0.3674331	0.0596194	0.5166940	0.3901446	0.2343104	0.3747423	0.6561955	0.4330644	0.0770799	0.6859097	0.7595746	0.7527768	0.1227850	0.3654537	0.3658032	0.4263492	0.5380327	0.3598777	0.8379707	0.3799482
750	0.2054655	0.3716453	0.3295541	0.5913392	0.5406898	0.4475723	0.0219742	0.0590133	0.4657759	0.3991456	0.3343976	0.9021914	0.8085570	0.6990551	0.0253862	0.1522230	0.0112330	0.7383006	0.3156839	0.6631156	0.6093926	0.7763880	0.1726828	0.1361569	0.6641151	0.5311981	0.1409585	0.6882227	0.1165103	0.1530658	0.2196853	0.6382876	0.0909304	0.3566153	0.3689874	0.4665946	0.0058583	0.0958802	0.8582200	0.4172997	0.4789440	0.4728247	0.2786253	0.6477914	0.7010083	0.2989451	0.0597451	0.6177234	0.3362158	0.1666364	0.2750632	0.6971661	0.4526427	0.0410628	0.6031726	0.6390229	0.5987872	0.1081061	0.2732375	0.4760799	0.3425978	0.6128780	0.2630487	0.8170525	0.3011239
800	0.2510647	0.4700599	0.3035485	0.4947788	0.5271714	0.3728054	0.0160444	0.0559994	0.5708631	0.5097455	0.3867062	0.5923248	0.7882231	0.7521701	0.0148626	0.1163447	0.0053797	0.6675621	0.3074364	0.6354274	0.5426694	0.7560040	0.1249067	0.1640692	0.7498579	0.6823622	0.0810319	0.6769016	0.1424112	0.1378124	0.1817446	0.4616106	0.1171099	0.2807315	0.3118440	0.4822002	0.0094764	0.1242411	0.7484382	0.2880325	0.3543173	0.4908851	0.2485250	0.7038079	0.6546027	0.3870135	0.0595111	0.5760757	0.2738723	0.2401825	0.3360825	0.6522712	0.4242835	0.0769671	0.6210195	0.6960145	0.6271900	0.1055748	0.3482485	0.5217884	0.3123682	0.5768589	0.3631401	0.7894809	0.3729600
850	0.3342020	0.3289754	0.3279276	0.5586833	0.5977187	0.3459102	0.0197949	0.0315821	0.5310352	0.5330143	0.2532635	0.6907042	0.6424610	0.7587661	0.0158299	0.1359227	0.0017324	0.6691379	0.3116145	0.6264958	0.6002253	0.7076531	0.1389661	0.0988012	0.5771268	0.5956022	0.0966796	0.6808540	0.1363698	0.1447366	0.2737530	0.6805250	0.0227609	0.3728265	0.3931889	0.5027493	0.0104621	0.1219016	0.6461556	0.3800510	0.4020169	0.4292690	0.2244529	0.7767027	0.5760507	0.3063622	0.0618204	0.6380190	0.3184114	0.1771204	0.2539185	0.6527445	0.3890035	0.0606642	0.7932418	0.6881433	0.5336897	0.0925734	0.3637250	0.3940969	0.4278798	0.5902008	0.2681602	0.7508392	0.3262771
900	0.3379320	0.4158881	0.2954178	0.6449812	0.5937566	0.4667372	0.0270200	0.0525407	0.6316467	0.4839867	0.2831891	0.8222448	0.6983314	0.6334598	0.0148574	0.0906729	0.0023575	0.5783979	0.3789703	0.6145604	0.6198157	0.7376252	0.1550281	0.1188568	0.5951052	0.5361719	0.1074980	0.7266398	0.0734858	0.1521755	0.2561863	0.6565417	0.0698460	0.4540961	0.3443960	0.4372548	0.0152437	0.1587946	0.7958454	0.3388720	0.4819381	0.4566661	0.2709462	0.7213910	0.5621440	0.3597456	0.0920566	0.6250129	0.2961244	0.2095753	0.3282922	0.5833892	0.3866435	0.0661075	0.6161084	0.7725611	0.5900053	0.1095138	0.2681944	0.3782069	0.4341404	0.5418515	0.2823410	0.6483047	0.3318408
950	0.4209984	0.3278429	0.2242095	0.7361547	0.5210489	0.5647964	0.0374691	0.0458242	0.5217744	0.4401576	0.4162741	0.6148118	0.8177698	0.6411910	0.0270184	0.1012439	0.0080592	0.6631272	0.3784291	0.5804332	0.6713809	0.7725013	0.1823407	0.1050301	0.7804873	0.5059996	0.1777037	0.5987912	0.0928752	0.1483697	0.2543103	0.6115106	0.0860963	0.2579386	0.3709759	0.5668325	0.0099440	0.2438878	0.6642337	0.3324411	0.5296242	0.3962398	0.2654337	0.7966137	0.6367413	0.2950631	0.1173189	0.6976370	0.3865072	0.3249762	0.2366919	0.6664016	0.3135577	0.0599838	0.6912349	0.7502319	0.5800770	0.1588379	0.3193525	0.4623402	0.4065289	0.5633016	0.3977139	0.7798432	0.4169743
