"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
700	0.5721187	0.0312653	0.2157854	0.3545481	0.0079756	0.4303357	0.1057338	0.2793864	0.0407387	0.6353615	0.4235849	0.5018895	0.1092045	0.6759573	0.6029158	0.9091746	0.6144566	0.3442035	0.3682738	0.7406245	0.0968826	0.7362310	0.6183716	0.7054230	0.1941054	0.0627546	0.2555981	0.4245686	0.7491071	0.7171826	0.4055621	0.0186514	0.2345591	0.0315352	0.2835073	0.2192770	0.7389145	0.6270701	0.1393982	0.5783963	0.0513030	0.4858655	0.0053526	0.3442854	0.3881572	0.2448305	0.3709241	0.1784146	0.7431749	0.3404744	0.4800568	0.4969231	0.5111238	0.6221913	0.5592089	0.8849831	0.3984749	0.4040690	0.4597581	0.3821755	0.0759771	0.5776375	0.1093711	0.3250036	0.6055208	0.0072545	0.3462673	0.1717396	0.5918853	0.7392572	0.4362675	0.5166770	0.5152126	0.4911203	0.0949108	0.5642379	0.1844524	0.3723778	1.0000000	0.6815130
750	0.5780991	0.0278789	0.3181923	0.3326822	0.0135352	0.4160409	0.0932975	0.3342275	0.0482836	0.6190462	0.4791123	0.4351490	0.1330950	0.8035761	0.4723850	0.7466111	0.6726305	0.3588677	0.3825993	0.7980441	0.1076435	0.7834806	0.5623928	0.7010007	0.1000844	0.1268719	0.3296844	0.4087510	0.6153360	0.6793782	0.4922050	0.0039686	0.2781974	0.0552820	0.2946160	0.2122232	0.7488905	0.5818829	0.2615748	0.4555807	0.0470469	0.6035214	0.0088113	0.4350277	0.4423467	0.2819767	0.2670521	0.1831018	0.6632130	0.3383558	0.4040103	0.4218462	0.5356710	0.6086641	0.3617361	0.7510232	0.4101496	0.5006440	0.5325724	0.4437136	0.0797329	0.7037356	0.1273657	0.2590554	0.4923041	0.0235863	0.3209152	0.1735568	0.6372469	0.4703108	0.5801020	0.5796353	0.5349538	0.6274103	0.0838595	0.4798762	0.2345485	0.2393690	0.7495410	0.7823323
800	0.4878669	0.0355333	0.4181310	0.3460645	0.0074965	0.4863625	0.0620570	0.2902810	0.0576671	0.6204087	0.4649072	0.5400743	0.1703048	0.8290400	0.6565240	0.7997223	0.5785386	0.4330262	0.4200812	0.7151685	0.0922875	0.7197101	0.6112657	0.6803014	0.1338016	0.1385525	0.2895134	0.3080958	0.6955214	0.7552303	0.5257718	0.0084317	0.1728417	0.0408232	0.2468739	0.1559286	0.7515990	0.6021802	0.2937405	0.4726503	0.0443864	0.6320198	0.0106457	0.5690553	0.4533106	0.2497643	0.2158220	0.2196880	0.6334218	0.3646767	0.3572094	0.4587822	0.6284349	0.6192309	0.3311924	0.7359513	0.5187250	0.5604902	0.5806862	0.3748430	0.1551738	0.6676306	0.0587858	0.2466377	0.4750351	0.0181344	0.2335531	0.1829297	0.5618423	0.5552057	0.4158070	0.6840507	0.6273308	0.7319157	0.0356249	0.3168062	0.3464099	0.1882877	0.7719742	0.6007852
850	0.5950834	0.0566528	0.3697638	0.3747078	0.0166631	0.4078536	0.0796294	0.2460320	0.0158119	0.7787881	0.4069398	0.5263821	0.1281875	0.8115833	0.5081796	0.6176096	0.7381627	0.5078594	0.2833624	0.7606102	0.0728579	0.6847884	0.7176500	0.6518961	0.2018409	0.1644692	0.2767192	0.3833974	0.7043550	0.8107854	0.5153583	0.0275049	0.2185705	0.0754203	0.2149198	0.1739250	0.7552765	0.6287004	0.3042963	0.5670372	0.0386235	0.6174270	0.0074712	0.4306642	0.3853475	0.2160955	0.2718973	0.1605579	0.6631277	0.5458938	0.4902713	0.4393913	0.5802751	0.6727286	0.3259073	0.7455706	0.4189878	0.5072317	0.5425719	0.5652959	0.0523306	0.6962611	0.0685469	0.2465603	0.6268498	0.0113862	0.2452809	0.1972880	0.6952222	0.6016145	0.3916172	0.4901990	0.5174318	0.4900412	0.0437868	0.3507876	0.2968558	0.1977572	0.8572888	0.6817023
900	0.4775240	0.0284231	0.3386546	0.3426220	0.0137560	0.4268881	0.0607945	0.2845802	0.0118244	0.7217950	0.4584999	0.5362792	0.1499626	0.6796272	0.6438629	0.7055735	0.6151099	0.4201030	0.3275806	0.7588424	0.0691235	0.6459544	0.6709008	0.6254936	0.1975521	0.1353046	0.2933459	0.4302166	0.7648728	0.6617428	0.3929710	0.0090976	0.3173994	0.0424427	0.3456390	0.2168574	0.6579869	0.5855128	0.2431719	0.4496901	0.0235130	0.5554723	0.0066109	0.5301524	0.5273532	0.2389372	0.2208862	0.1773144	0.7757056	0.4625721	0.5128728	0.4910486	0.5529819	0.5610893	0.3016618	0.6434405	0.4127349	0.5356259	0.5740823	0.3922046	0.0615287	0.6243640	0.0606180	0.2549992	0.5716010	0.0315631	0.2624937	0.1488860	0.6776842	0.5259458	0.6069111	0.7098362	0.5105413	0.5966463	0.0543939	0.3999467	0.3137947	0.2092823	0.7474423	0.7818057
950	0.5294853	0.0552882	0.3380544	0.3214339	0.0335760	0.3611870	0.0837269	0.2866685	0.0279871	0.8695106	0.4125334	0.4227104	0.1553453	0.7110862	0.7559415	0.6747757	0.5970429	0.3448496	0.2593036	0.7222900	0.0872288	0.7004157	0.6077162	0.5482957	0.1669312	0.1417452	0.3689792	0.4120600	0.6392421	0.5389335	0.4530820	0.0069206	0.2841048	0.0725658	0.3594857	0.1587134	0.6421106	0.5425855	0.2805731	0.5676373	0.0189150	0.5466808	0.0027003	0.4298547	0.3764362	0.2691983	0.2436998	0.2055005	0.7984623	0.5050662	0.3987378	0.3995624	0.4779754	0.8398872	0.4286028	0.6111961	0.4289422	0.5171946	0.5818514	0.4181163	0.0840557	0.7623957	0.0936783	0.2963744	0.4701556	0.0293303	0.2191457	0.1680388	0.7264343	0.4831973	0.5414368	0.5946645	0.5622259	0.6743682	0.0317740	0.5411369	0.3840477	0.1535011	0.7275887	0.7345672
1000	0.6473051	0.0234182	0.3981213	0.3502991	0.0102592	0.5853674	0.0999171	0.3041689	0.0273280	0.9453393	0.4972691	0.5717358	0.1524146	0.6912821	0.6938273	0.8351709	0.7102000	0.3652424	0.2643234	0.6960055	0.0735160	0.7692566	0.5952038	0.7425493	0.1415419	0.1695619	0.2895770	0.3200073	0.6641815	0.5283763	0.4631286	0.0040847	0.2535979	0.0602315	0.3164510	0.1765958	0.7390591	0.6539804	0.2401603	0.5134588	0.0545475	0.5779941	0.0155183	0.5540144	0.4269861	0.3313729	0.2199704	0.2338770	0.7580037	0.3952972	0.4308759	0.4653424	0.5712894	0.7796121	0.3082013	0.8098160	0.3034993	0.6266800	0.5735785	0.4990116	0.0759350	0.7755319	0.0659167	0.2306701	0.5706094	0.0087129	0.2789784	0.1432212	0.6250649	0.6648225	0.5114906	0.5781583	0.4947899	0.3696811	0.0663477	0.4669342	0.3321469	0.2974170	0.7112489	0.6475231

0	0.7179858	0.0279625	0.3597031	0.4059576	0.0185520	0.4143683	0.0571520	0.4072692	0.0276561	0.7609545	0.4036400	0.6237875	0.0598644	0.7245463	0.7865400	0.7465943	0.7249701	0.4745639	0.3490317	0.8129197	0.0742123	0.7372076	0.6188692	0.6488347	0.1913495	0.1785052	0.3573677	0.3864124	0.7507627	0.8189088	0.4811601	0.0242580	0.2965742	0.0426630	0.3391548	0.2132360	0.8726745	0.7329454	0.2926749	0.5421181	0.0636222	0.5357657	0.0143041	0.5411206	0.5455168	0.3942348	0.2892930	0.2706090	0.8067980	0.3841114	0.4801090	0.2987637	0.5749014	0.6037004	0.3963924	0.7742225	0.4543184	0.5536535	0.5585326	0.3420012	0.0738333	0.6746512	0.0398130	0.2728041	0.4917313	0.0292051	0.2072198	0.1483138	0.7669371	0.7592944	0.5172377	0.6058015	0.5843435	0.6559898	0.0420638	0.4134415	0.3373033	0.2426068	0.7089532	0.7359302
50	0.5215266	0.0033109	0.3453767	0.3420819	0.2395625	0.4546264	0.1006437	0.3861542	0.0460949	0.4706467	0.3707529	0.5334140	0.2057280	0.3088187	0.6757755	0.7061144	0.6464299	0.5217732	0.4315990	0.7332177	0.0756719	0.4980586	0.7775644	0.6537475	0.2499343	0.1110843	0.3100014	0.3037128	0.4083484	0.2879776	0.4646560	0.3803104	0.2960526	0.0314320	0.3684265	0.2021303	0.7769026	0.4019365	0.1087616	0.6090043	0.1487379	0.4972503	0.0092853	0.5470888	0.3472860	0.2210266	0.4160796	0.2295954	0.8777526	0.5108000	0.6334763	0.2053634	0.6401270	0.6400015	0.2872024	0.8111277	0.3431443	0.4426505	0.7974356	0.4103947	0.0487415	0.7000877	0.1836639	0.1811133	0.5505166	0.0138360	0.1366679	0.2053661	0.7284593	0.1547995	0.2591663	0.5686310	0.5562224	0.5942859	0.0271915	0.3920077	0.3563679	0.2501774	0.5823343	0.6532769
100	0.5008368	0.0027115	0.2902109	0.4262748	0.3663331	0.4751412	0.0973670	0.2834934	0.0341983	0.3504135	0.4906884	0.4758274	0.4908458	0.2228011	0.5995113	0.8872049	0.6023101	0.4421353	0.3781466	0.8228385	0.0812948	0.4208226	0.8126682	0.7003094	0.2352269	0.1499072	0.3943860	0.3818170	0.3321284	0.1846652	0.3722583	0.4979417	0.3401338	0.0325718	0.2512562	0.2975157	0.6634152	0.3939372	0.0870756	0.5921155	0.1149634	0.6971139	0.0093141	0.4237445	0.3580195	0.1882363	0.4593430	0.2414032	0.7505827	0.3682282	0.7379652	0.2539339	0.4288364	0.6966939	0.2762901	0.7134911	0.3596351	0.5753971	0.7572865	0.3047875	0.0759566	0.6995825	0.2528064	0.1298991	0.5143026	0.0364384	0.1435981	0.1401107	0.5565616	0.0690748	0.1604787	0.5236972	0.5200265	0.4926796	0.0384478	0.3730401	0.3559285	0.2037308	0.4437285	0.6754451
150	0.5867628	0.0061688	0.3878702	0.3175955	0.3498512	0.4690681	0.0913306	0.2612158	0.0492971	0.3312932	0.5099699	0.3986715	0.7665347	0.1613377	0.6939015	0.7040056	0.5657622	0.4097592	0.4479229	0.7257948	0.0895831	0.3920543	0.7473544	0.8017582	0.1840851	0.0947829	0.4541092	0.3097205	0.2497131	0.0881186	0.5156090	0.4077728	0.4718056	0.0303789	0.2755508	0.2199362	0.6475494	0.4606697	0.1042682	0.5162283	0.1731375	0.5081417	0.0178235	0.4167693	0.4058360	0.1110139	0.4599035	0.2375927	0.7055965	0.5197796	0.6200995	0.2649397	0.5342929	0.5595820	0.2132076	0.6894238	0.3342314	0.9346801	0.6945093	0.3366756	0.0911227	0.6670524	0.1952688	0.1006065	0.4636888	0.0769585	0.1596834	0.1382112	0.7184999	0.0317612	0.1162554	0.6202447	0.3447396	0.4867493	0.0449222	0.3476367	0.2842753	0.2612891	0.4282972	0.6018311
200	0.6647902	0.0066096	0.2605835	0.4857480	0.4031663	0.4664787	0.1211200	0.2293649	0.0672192	0.3001065	0.5170899	0.4976976	0.6498488	0.1393785	0.7225056	0.6647105	0.7100584	0.4246815	0.4395263	0.6515221	0.1413636	0.3287703	0.7111450	0.8133655	0.2153871	0.1305123	0.3759933	0.3414357	0.1826437	0.1418671	0.5309296	0.3446228	0.2921764	0.0587243	0.3155386	0.1909570	0.7232332	0.4415001	0.0736211	0.5289159	0.1333627	0.4832380	0.0168685	0.5271520	0.5332950	0.0767916	0.4279448	0.1762829	0.7295425	0.5038834	0.6824410	0.1967959	0.5528537	0.6945832	0.1762446	0.8055840	0.3491655	0.7239946	0.6897721	0.3520338	0.0399967	0.7048929	0.2489322	0.0944025	0.4673581	0.0674883	0.1053275	0.1336616	0.6241813	0.0296779	0.1379004	0.6779474	0.2467658	0.3999354	0.0165108	0.4339452	0.2633364	0.2081626	0.3792412	0.6194693
250	0.5935889	0.0139618	0.2929994	0.4273684	0.3450926	0.4327496	0.0625834	0.3308302	0.0629181	0.3794472	0.4366197	0.4207836	0.7593667	0.1391502	0.7771660	0.7638110	0.6917198	0.4554445	0.4865607	0.7314048	0.0832882	0.3629306	0.6856095	0.7560279	0.1348575	0.1266719	0.3160735	0.3517308	0.1668766	0.0936229	0.3639536	0.4638685	0.4703100	0.0363582	0.2566245	0.1763912	0.7596524	0.4683317	0.0545581	0.4453773	0.1278227	0.4826553	0.0071738	0.6104335	0.3486891	0.1290176	0.3744390	0.2272090	0.7585954	0.5620130	0.6305265	0.3097677	0.4911591	0.6473931	0.1995496	0.7308906	0.3196435	0.6012778	0.9388917	0.4257711	0.0507860	0.6698091	0.2113075	0.1443118	0.5278998	0.0573792	0.0898274	0.1767269	0.7202463	0.0334588	0.1333743	0.6714313	0.1899672	0.5257824	0.0298789	0.4212224	0.2503949	0.3047027	0.5343649	0.3929647
300	0.4683412	0.0028611	0.4020589	0.4445791	0.2866145	0.4829252	0.0588575	0.3553435	0.0261967	0.3473162	0.3787088	0.3367459	0.7524111	0.1084945	0.7039585	0.6723037	0.7411832	0.5313601	0.5092787	0.7118802	0.0522961	0.3100753	0.6823386	0.6819241	0.1990357	0.1508391	0.3541063	0.3384732	0.1794175	0.1479768	0.5526003	0.3376059	0.3087222	0.0351472	0.2638889	0.1189162	0.8036149	0.3281344	0.1208484	0.6039822	0.2080908	0.4575602	0.0070756	0.4546788	0.4149575	0.1650176	0.3876473	0.2230390	0.6890903	0.4791404	0.8270931	0.2678344	0.4508145	0.6659793	0.2474756	0.7383577	0.3336529	0.6609324	0.7216330	0.5341056	0.1169716	0.6785215	0.1825851	0.2010228	0.4780489	0.0380993	0.1459079	0.1450560	0.6499674	0.0455260	0.1253166	0.7095779	0.2227325	0.4100282	0.0585719	0.4018428	0.2287620	0.3132608	0.4737552	0.4391241
350	0.5629947	0.0108698	0.3530161	0.4198269	0.3772274	0.5895903	0.1073236	0.3216098	0.0397945	0.3706011	0.4705757	0.3703187	0.8047772	0.1634054	0.6700939	0.8461993	0.6480291	0.4467090	0.5336577	0.8408814	0.0874617	0.3628664	0.5199289	0.8324692	0.1881287	0.2229036	0.3855933	0.3735976	0.2268258	0.1011826	0.5840447	0.4246413	0.2625020	0.0273572	0.3513022	0.1494009	0.7289278	0.4350552	0.1037977	0.6076931	0.2213806	0.4473632	0.0037589	0.5944867	0.3728244	0.0970448	0.3917815	0.2267198	0.7734780	0.4550604	0.5983632	0.2305838	0.4448143	0.6126173	0.2381407	0.8494708	0.3088881	0.5556000	0.6490738	0.4312286	0.0853213	0.6500490	0.2145421	0.1400866	0.5704472	0.0312083	0.1170447	0.1582296	0.5986325	0.0800225	0.0937704	0.7511204	0.2396550	0.4795926	0.0377647	0.3667535	0.3117321	0.3761345	0.3609382	0.5158724
400	0.7055895	0.0014027	0.3775470	0.4531507	0.3511983	0.4841540	0.0517936	0.2362272	0.0287433	0.3807046	0.4274621	0.3881218	0.6888064	0.1297570	0.6495440	0.6577707	0.7451415	0.4476616	0.4770750	0.7079967	0.0732667	0.2740910	0.7578875	0.7068592	0.1985769	0.1201137	0.4644944	0.3195608	0.1555059	0.0824990	0.5026908	0.3823130	0.3244754	0.0338973	0.2803696	0.1337121	0.7787424	0.3879905	0.1340005	0.4848421	0.1976919	0.4381240	0.0118564	0.5201677	0.4796400	0.1254091	0.4440003	0.2870283	0.6357019	0.3614627	0.6344910	0.2031527	0.4939283	0.6237689	0.1521549	0.7641615	0.3318890	0.7574463	0.7482570	0.4816219	0.0500422	0.7178465	0.2125251	0.1480546	0.4419515	0.0759159	0.1276210	0.1461442	0.6418046	0.0467262	0.1611545	0.6752652	0.2008534	0.5252146	0.0327408	0.4190129	0.2346737	0.3180429	0.5577452	0.4393454
450	0.7072329	0.0003381	0.2561336	0.4921499	0.3519165	0.4400571	0.0651336	0.1759187	0.0483146	0.4206469	0.4508837	0.3108166	0.6443931	0.1180978	0.7853261	0.6574630	0.7145322	0.4449370	0.4436749	0.7617765	0.0637869	0.2987994	0.6574527	0.6651472	0.1965454	0.0843254	0.4480215	0.4558440	0.1612727	0.0839644	0.4257232	0.3770929	0.3229724	0.0307922	0.2523222	0.1339575	0.7388330	0.4939401	0.0780663	0.5279836	0.2142003	0.5815210	0.0173055	0.4747830	0.4115232	0.1275653	0.4749093	0.2539004	0.6246516	0.4560612	0.6914783	0.2571227	0.4287717	0.4658050	0.1507663	0.7554727	0.2208942	0.5907632	0.7793986	0.3711280	0.0521669	0.7077062	0.2696272	0.1779852	0.5684235	0.0550390	0.0595327	0.2151441	0.7364237	0.0707388	0.1270784	0.6373341	0.2887985	0.4450824	0.0216770	0.4003670	0.2370212	0.2888988	0.3772831	0.3708914
500	0.5818797	0.0028890	0.2796398	0.4667329	0.3355156	0.4690260	0.0558564	0.2743969	0.0579440	0.3726834	0.3864498	0.3339961	0.8414602	0.1448232	0.7815750	0.8218397	0.7684930	0.4436912	0.5404957	0.6684730	0.1058467	0.4257315	0.7067660	0.7032741	0.1920291	0.1510268	0.4267587	0.4166692	0.1596881	0.0581300	0.5336716	0.3740303	0.3084642	0.0670975	0.1785039	0.1514999	0.7558759	0.4174052	0.1125626	0.5165830	0.2112941	0.5142509	0.0141504	0.5608756	0.4284174	0.1275916	0.3984034	0.2352690	0.6289441	0.4457201	0.6298089	0.2607102	0.5077334	0.6088448	0.1503800	0.6179672	0.3070053	0.5374129	0.6650913	0.3649251	0.0664188	0.6935079	0.1769687	0.1354911	0.4953621	0.0434860	0.1110429	0.1086145	0.6113901	0.0929747	0.1460847	0.6740167	0.3141326	0.4195731	0.0213789	0.3945358	0.2473776	0.2859988	0.4467422	0.4975114
550	0.5535439	0.0206462	0.2386799	0.3542022	0.1653280	0.5500572	0.0641407	0.2465873	0.0527906	0.7030125	0.4216768	0.4203668	0.7876908	0.6749314	0.8106390	0.8684207	0.7028234	0.3478202	0.3557294	0.7072884	0.1083874	0.5577998	0.5884342	0.6992584	0.1478695	0.1294647	0.3346036	0.3061837	0.4914779	0.5302104	0.4801104	0.0745403	0.2743482	0.0248053	0.1605472	0.1692339	0.6342690	0.5049504	0.2465326	0.5829105	0.0768309	0.5507907	0.0070908	0.5964360	0.3551675	0.4454443	0.2816885	0.2003495	0.6892106	0.2910732	0.5107462	0.5861332	0.4796267	0.5999420	0.1558159	0.6420288	0.2646781	0.5768828	0.6526009	0.4423559	0.0451930	0.7787675	0.1018959	0.1872919	0.5417022	0.0467909	0.1256182	0.0925196	0.6760587	0.3966076	0.4273141	0.6633321	0.2889716	0.3978300	0.0111253	0.4324069	0.3898504	0.2759003	0.7780734	0.5564802
600	0.5222642	0.0219235	0.3179702	0.3762433	0.0522170	0.5393430	0.0812197	0.3395619	0.0320010	0.7997498	0.4583931	0.4838445	0.6736064	0.6038862	0.7366562	0.8988028	0.7547729	0.4048107	0.3755060	0.5854800	0.0382964	0.6495927	0.6724859	0.8619978	0.1799250	0.1983827	0.3504726	0.3942441	0.7502527	0.7520405	0.4043174	0.0178416	0.2608843	0.0555832	0.2800689	0.1651224	0.7165438	0.7169980	0.2429411	0.5116542	0.0362340	0.4417634	0.0056964	0.5093753	0.4454145	0.4958786	0.1958103	0.2221691	0.7143690	0.3840021	0.5336075	0.4063358	0.5537218	0.7270243	0.2146252	0.6901997	0.3774645	0.4859814	0.5477342	0.3606727	0.0459782	0.8233819	0.0849335	0.1691713	0.5369852	0.0165454	0.1200887	0.0999767	0.6603911	0.5135539	0.4903990	0.5531865	0.4360995	0.5230556	0.0202768	0.4143045	0.4597159	0.2291093	0.8657481	0.6797718
650	0.6406078	0.0291834	0.3450764	0.3259552	0.0424335	0.4588592	0.0712803	0.2841972	0.0605888	0.6490041	0.4838887	0.4415297	0.3470555	0.6749248	0.6410590	0.6384805	0.4893787	0.3359009	0.2912584	0.8266075	0.0873995	0.7000153	0.5946699	0.5530826	0.1842251	0.1998752	0.3693819	0.4627448	0.7242758	0.7937032	0.4634369	0.0107086	0.3065312	0.0415767	0.3615996	0.1711167	0.6774223	0.7995857	0.3001056	0.5703376	0.0440632	0.5734207	0.0172358	0.5384387	0.4199534	0.4446241	0.2169465	0.2015148	0.6497640	0.5274990	0.4452231	0.3760691	0.4741704	0.7290176	0.2593666	0.6335846	0.3430502	0.6172548	0.6504873	0.4327256	0.0600854	0.6832144	0.0436423	0.2337905	0.6292106	0.0080046	0.2407103	0.1246911	0.6089454	0.5459653	0.4690437	0.7328874	0.6833936	0.5637562	0.0574516	0.3333894	0.3732774	0.2646927	0.6315454	0.6553222
700	0.6451899	0.0274339	0.2790504	0.4734283	0.0435982	0.4452041	0.0715696	0.3197178	0.0653821	0.6279055	0.5293745	0.4110206	0.2349134	0.8494779	0.6893791	0.6786055	0.6112961	0.4789689	0.3419880	0.7995067	0.0562286	0.7988884	0.7150146	0.8139575	0.1814386	0.1363894	0.4711927	0.3706500	0.7649962	0.6111753	0.4141182	0.0075893	0.3521735	0.0488150	0.3187192	0.1626266	0.6595400	0.6949256	0.2789805	0.5559067	0.0216015	0.5872066	0.0223399	0.5975046	0.4788803	0.3376511	0.2642069	0.2273307	0.7124464	0.4708743	0.4647542	0.4690344	0.5471942	0.6604424	0.2735680	0.7807192	0.3580405	0.6297221	0.6164047	0.3629221	0.0464598	0.7370009	0.0575621	0.2694378	0.6349703	0.0188532	0.2180954	0.0890173	0.5921824	0.7135462	0.5135373	0.6395819	0.4551589	0.5560222	0.0188575	0.4311937	0.3363476	0.2135079	0.7921993	0.6296317
750	0.5498307	0.0357380	0.1969278	0.3790228	0.0316827	0.3828458	0.0681223	0.2541455	0.0735196	0.7211185	0.4170091	0.5023608	0.4042861	0.7309093	0.7252241	0.7346611	0.7131209	0.4141926	0.3580278	0.8254948	0.0474326	0.7572267	0.5724415	0.6666295	0.1473295	0.0832032	0.3420776	0.3284667	0.7041884	0.6294480	0.4003890	0.0180794	0.3265362	0.0232531	0.1478116	0.1997907	0.8674148	0.6132990	0.2022716	0.5294750	0.0245215	0.4521102	0.0074388	0.5890910	0.4309207	0.3446938	0.2902399	0.1610052	0.5261037	0.4598097	0.5294450	0.4889185	0.5351998	0.6742165	0.3315801	0.7310087	0.3348848	0.5237646	0.5439613	0.3709472	0.0619125	0.8536868	0.0250297	0.2576656	0.5069089	0.0178554	0.1835976	0.1471612	0.5891903	0.5540918	0.4986982	0.6094545	0.5462497	0.4922303	0.0395922	0.3883512	0.4137417	0.2111201	0.6923678	0.7397685
800	0.5052420	0.0381530	0.3269165	0.3797369	0.0180252	0.4688925	0.0377266	0.2563754	0.0293108	0.7227134	0.3916571	0.4638411	0.2642270	0.6875070	0.6839317	0.7621392	0.8333714	0.4809106	0.3871412	0.6570020	0.0788283	0.8069799	0.6501882	0.6587601	0.2024206	0.1032019	0.3501131	0.3488175	0.7403678	0.6648932	0.4169492	0.0146912	0.3288359	0.0393272	0.2073600	0.1547550	0.7190482	0.7017934	0.2068372	0.5281223	0.0161083	0.6264643	0.0157165	0.4522162	0.4342393	0.3561217	0.2008113	0.1799491	0.7353873	0.5043682	0.5553391	0.6176679	0.5539917	0.6906882	0.3512441	0.6682567	0.4134873	0.5529080	0.5584977	0.4308035	0.1051520	0.7947754	0.0381211	0.1723179	0.5691628	0.0150265	0.1869406	0.1233545	0.5982337	0.6606638	0.4713823	0.6818131	0.5467071	0.5036593	0.0435909	0.3800696	0.4820560	0.2007273	0.6943132	0.6838682
850	0.5605368	0.0424631	0.3558166	0.4951100	0.0383909	0.4105419	0.0726037	0.3081289	0.0613256	0.7027664	0.4544844	0.5341007	0.3310185	0.7894306	0.7772220	0.7961201	0.8173245	0.3558309	0.3581429	0.6189027	0.0886470	0.7484492	0.7069192	0.7358832	0.1926240	0.1380666	0.3420420	0.3761613	0.6135448	0.7095387	0.4477739	0.0147741	0.3208972	0.0496480	0.2296652	0.1213887	0.7497758	0.7231913	0.2344624	0.5659192	0.0332388	0.4733026	0.0167307	0.4840081	0.4098132	0.3638791	0.2624311	0.1785549	0.7132867	0.4271395	0.5026076	0.6712332	0.5132898	0.6612991	0.3669334	0.8900676	0.2642793	0.5823833	0.5470894	0.3535092	0.0791785	0.7868177	0.0755624	0.2458595	0.4287560	0.0245069	0.1437982	0.1652488	0.6784582	0.5964699	0.5959059	0.6679272	0.6260611	0.5190784	0.0342449	0.4404127	0.4273477	0.2093129	0.5200267	0.6233716
900	0.4784039	0.0377462	0.3869949	0.3402368	0.0093954	0.4332840	0.0485617	0.2724183	0.0373222	0.7121889	0.4282963	0.6932397	0.2844685	0.5984459	0.6144008	0.6921952	0.6246969	0.3969236	0.4294338	0.7231415	0.0861548	0.7333488	0.6192413	0.6417822	0.1567029	0.1260429	0.3576655	0.3815118	0.7064320	0.6622544	0.3531671	0.0076903	0.2288284	0.0291712	0.2578783	0.1511793	0.7266625	0.5741393	0.1761535	0.4380014	0.0229157	0.5043821	0.0073831	0.5242429	0.4580652	0.3019395	0.2193906	0.1349056	0.6632758	0.3569981	0.3745838	0.6420516	0.5543236	0.7134062	0.3568851	0.8428400	0.2803496	0.5639691	0.5692477	0.3986583	0.0623141	0.7275110	0.0544455	0.3212224	0.4988096	0.0190949	0.1784711	0.1775648	0.6781802	0.5329932	0.4246131	0.7925033	0.4879798	0.4685760	0.0697962	0.3544697	0.4193407	0.1616779	0.6904947	0.7284992
950	0.6378634	0.0204148	0.4781488	0.3870423	0.0226738	0.5276105	0.0722970	0.4022118	0.0431966	0.7637705	0.4845134	0.5011241	0.1841508	0.7086642	0.5411777	0.6726547	0.6412965	0.4712936	0.4434401	0.8334396	0.0783573	0.6380195	0.5695811	0.6882769	0.1750574	0.1570172	0.2537780	0.4037725	0.8429244	0.6973904	0.4042532	0.0226187	0.3387635	0.0696279	0.3788907	0.1400722	0.6502439	0.5847185	0.2025897	0.5434642	0.0446633	0.6651313	0.0128094	0.4599516	0.3993176	0.2888599	0.1987217	0.2153105	0.6497657	0.3981114	0.5255740	0.4197846	0.7345380	0.7455444	0.3926407	0.8004085	0.3526232	0.5669800	0.5788958	0.4028907	0.0745757	0.6146433	0.0721425	0.1681899	0.5889265	0.0248248	0.2222396	0.1489250	0.6238934	0.5492474	0.5125006	0.6811832	0.3935105	0.4958789	0.0323758	0.3641619	0.5072155	0.1760079	0.6995230	0.7460290
1000	0.6424236	0.0389956	0.3551331	0.3441183	0.0095281	0.4310857	0.0890629	0.3487545	0.0750777	0.7181443	0.4384119	0.5090002	0.0689343	0.6770161	0.6994227	0.7663745	0.6511770	0.4607403	0.3981527	0.6862848	0.1228723	0.6803228	0.6894726	0.7118648	0.2026921	0.1851355	0.2477288	0.4070429	0.7290919	0.6213390	0.4786872	0.0020523	0.2098021	0.0450393	0.5416164	0.1371869	0.6177449	0.5632748	0.2510374	0.5482774	0.0323680	0.6716166	0.0185873	0.4583851	0.4972717	0.4215727	0.2678444	0.2663437	0.8085166	0.3700768	0.4885203	0.2839485	0.4528939	0.8459191	0.4042942	0.7052988	0.4690168	0.5098658	0.5647105	0.3206774	0.0677523	0.9325656	0.0362527	0.3320272	0.6533337	0.0326792	0.2005196	0.1383002	0.5933016	0.4879723	0.4442027	0.5351856	0.5209461	0.5623993	0.0452111	0.3749873	0.4848057	0.2143477	0.7669860	0.8087226

