"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
950	0.4951340	0.3899455	0.7341551	0.2518571	0.4179257	0.3787382	0.0187386	0.2253387	0.0526423	0.3292327	0.4644620	0.0122890	0.4693127	0.0186604	0.5663756	0.0984682	0.3152042	0.1425105	0.0802744	0.5502477	0.3498319	0.8468626	0.1925768	0.4233440	0.6541139	0.6282274	0.7264262	0.3558756	0.0403206	0.1820893	0.2397006	0.5129261	0.2914870	0.2406752	0.4257321	0.5955237	0.6832103	0.7607908	0.5000213	0.2338749	0.3107160	0.0248650	0.6199421	0.4015819	0.3434697	0.7209393	0.7549732	0.6079723	0.0542985	0.0517198	0.6940912	0.4544493	0.0913317	0.2492345	0.5103771
1000	0.6074774	0.5439863	0.7081624	0.2790329	0.5537121	0.3777328	0.0092093	0.2904406	0.0576899	0.2645470	0.3056309	0.0621882	0.3935953	0.0278657	0.5648596	0.0933739	0.2688821	0.1676921	0.0289633	0.6732135	0.3851982	0.6416706	0.2885877	0.4434798	0.7549602	0.7668121	0.6090366	0.4436777	0.0469610	0.2582663	0.2647231	0.5546512	0.4333197	0.3509396	0.4353901	0.5249807	0.8320798	0.8214857	0.5141366	0.2534583	0.3413846	0.0670760	0.6930576	0.3501527	0.2252145	0.6585468	0.7647335	0.6344573	0.0735879	0.1192655	0.6443063	0.5926008	0.0526919	0.1416226	0.5990012

0	0.6068073	0.4590254	0.5424078	0.4609863	0.4005598	0.4183223	0.0151066	0.2372188	0.0407870	0.4539821	0.5052678	0.0200901	0.4742849	0.0265750	0.6401083	0.1049450	0.2251362	0.1479389	0.0369545	0.7909253	0.3384370	0.6788499	0.2371816	0.5979592	0.7969143	0.6526916	0.6771025	0.4343183	0.0331410	0.1607658	0.2364582	0.5680681	0.4073418	0.2807406	0.5381827	0.6471400	0.7142678	0.6960543	0.3944204	0.1998469	0.3107585	0.0341426	0.7020486	0.3703263	0.1826077	0.5872037	0.8603086	0.4882175	0.0688417	0.0202170	0.7368424	0.4499854	0.0439344	0.1449838	0.7061100
50	0.3528098	0.3954293	0.5446404	0.4506097	0.5765296	0.4038730	0.0002348	0.2058350	0.0417904	0.3369180	0.5050436	0.0269503	0.4476383	0.0543674	0.6526947	0.0853363	0.2039704	0.3836484	0.0162886	0.8190512	0.2699073	0.5040831	0.2047143	0.5298250	0.9154326	0.6652403	0.6718178	0.4326560	0.0141222	0.0793671	0.1887506	0.4992611	0.4372025	0.2531665	0.4823484	0.6792042	0.8298238	0.1583874	0.4767453	0.3806523	0.2826878	0.0367875	0.6302532	0.3874708	0.5753898	0.5469339	0.7633675	0.5407389	0.0891907	0.1049093	0.7381345	0.4472180	0.0117204	0.1373426	0.6102527
100	0.4298837	0.5017782	0.6526894	0.2777455	0.4829548	0.4945933	0.0004211	0.2979839	0.0391935	0.4000706	0.4174637	0.0368767	0.4235563	0.0747018	0.6101464	0.0821724	0.1907627	0.4590435	0.0108389	0.6509879	0.1723299	0.5380025	0.1890244	0.4490239	0.8089120	0.6304122	0.6300781	0.4915224	0.0153794	0.0733193	0.1949590	0.4940884	0.4288361	0.2399045	0.4432415	0.6202237	0.7168987	0.0889591	0.5894905	0.2901615	0.2894274	0.0308110	0.7195813	0.4057255	0.6419400	0.7124426	0.7752548	0.7015615	0.0937755	0.0505438	0.7318323	0.4141522	0.0040145	0.1401045	0.5918262
150	0.5072345	0.4073218	0.5434323	0.3581968	0.4350113	0.4679372	0.0004245	0.2641260	0.0390975	0.3351102	0.4362655	0.0284116	0.3887661	0.0239290	0.4922513	0.1366157	0.2016626	0.5607723	0.0074880	0.6946174	0.1619507	0.3969051	0.2556066	0.4732645	0.7380650	0.6360651	0.4510638	0.3891808	0.0227159	0.1498737	0.1939207	0.4800504	0.4823890	0.2783591	0.4455756	0.8155325	0.6299085	0.0736344	0.5819544	0.4603791	0.3277208	0.0519749	0.6420923	0.3255163	0.6156689	0.8365058	0.7771098	0.8220880	0.0925330	0.1196487	0.8143235	0.4829827	0.0000000	0.1777452	0.6384411
200	0.4894620	0.4986974	0.6582062	0.3876198	0.5102473	0.4537068	0.0013195	0.1765339	0.0518055	0.3400902	0.3873169	0.0284979	0.3199442	0.0729947	0.6783006	0.1121403	0.1492888	0.4471719	0.0002205	0.9707143	0.2292389	0.3949489	0.3159325	0.4027860	0.7722663	0.6133232	0.5222878	0.4584318	0.0286924	0.1173619	0.3253729	0.6997209	0.5514060	0.2805507	0.4122272	0.6265306	0.6442658	0.0793107	0.5630216	0.4852571	0.3967588	0.0452800	0.5843632	0.3688297	0.4915384	0.7038264	0.7910939	0.6924972	0.0703466	0.0795736	0.7332665	0.3685213	0.0000108	0.1125369	0.7646355
250	0.5001816	0.3582862	0.5668081	0.5470992	0.4497602	0.3711849	0.0003538	0.1769090	0.0311344	0.2862577	0.3640136	0.0178036	0.2284193	0.1120264	0.5255677	0.1092826	0.0680873	0.6160735	0.0100577	0.7188844	0.1811756	0.3860300	0.3018224	0.5297586	0.7290109	0.6522358	0.5460888	0.4347281	0.0253483	0.1370815	0.2288045	0.6555490	0.5043744	0.3165029	0.4969943	0.8280092	0.7835010	0.0768439	0.5977964	0.4747604	0.3463628	0.0391653	0.6230183	0.3207618	0.5591720	0.8655035	0.6802113	0.6310004	0.0856802	0.0383060	0.6484313	0.4841109	0.0003235	0.0864006	0.7149974
300	0.3146687	0.4604208	0.7302864	0.3134768	0.5159574	0.3039616	0.0010602	0.1712963	0.0247704	0.3259693	0.4181775	0.0569922	0.3728520	0.0500426	0.5495428	0.1404086	0.0877941	0.6108333	0.0061969	0.8216870	0.2396431	0.3996768	0.1776975	0.4871338	0.7911304	0.6582956	0.6273585	0.4128451	0.0137508	0.1114563	0.1446113	0.4502816	0.5303887	0.1676329	0.3075990	0.6974126	0.7701050	0.0697923	0.7199336	0.4352282	0.3014835	0.0259896	0.5838392	0.2753632	0.7703096	0.8449774	0.6788453	0.7836155	0.0750937	0.0317318	0.7072238	0.4546242	0.0000225	0.1047418	0.7633504
350	0.3762397	0.5233432	0.6881893	0.2592741	0.4699587	0.4335123	0.0014488	0.3085509	0.0475140	0.3626204	0.3585643	0.0319957	0.4188650	0.0124418	0.5636383	0.0609113	0.0797003	0.4166375	0.0119864	0.7664123	0.2385071	0.2940335	0.2169476	0.4103588	0.6449540	0.6092253	0.7470766	0.4458047	0.0154370	0.0502456	0.1355514	0.5057743	0.4299657	0.2090916	0.4151536	0.7615128	0.6657015	0.0528174	0.6492984	0.3785996	0.3292988	0.0448819	0.6089729	0.3812487	0.6651327	0.8555818	0.7246913	0.5760505	0.0281143	0.0979605	0.7179751	0.4473091	0.0001547	0.0829555	0.7320017
400	0.4787546	0.6111641	0.6426612	0.2280205	0.5128443	0.4681524	0.0000157	0.3647608	0.0487969	0.3882250	0.3367131	0.0132977	0.5807579	0.0199547	0.5936817	0.0690099	0.0949134	0.5080927	0.0051778	0.7051835	0.3007605	0.3874683	0.2783231	0.4581774	0.6191519	0.5165853	0.6703907	0.4998499	0.0072202	0.0933025	0.2668468	0.5131562	0.5527022	0.2514756	0.4031577	0.6246282	0.6271489	0.0808753	0.7075985	0.3897956	0.3224033	0.0430176	0.5635151	0.3500133	0.6670893	0.7903934	0.6171811	0.5426538	0.0562345	0.0425318	0.7820143	0.4805772	0.0002009	0.1247907	0.7659178
450	0.6075482	0.4628239	0.5656428	0.3973708	0.4757584	0.4851831	0.0000753	0.1955536	0.0421405	0.3308184	0.3641549	0.0128954	0.3158751	0.1120725	0.5255381	0.0871361	0.0807655	0.5362120	0.0008365	0.7613529	0.2854766	0.3389976	0.2548584	0.4913637	0.8279749	0.4435166	0.6180391	0.5545629	0.0098996	0.0865709	0.2537336	0.7039972	0.6546001	0.3617821	0.5849394	0.7225846	0.6404444	0.0734221	0.5489486	0.4164814	0.3234642	0.0319162	0.7048933	0.3618042	0.6575607	0.6970505	0.6470258	0.5750024	0.1262941	0.0918896	0.6355776	0.4970939	0.0000038	0.1206941	0.5943953
500	0.3182414	0.4342301	0.5834385	0.4465991	0.4788182	0.3191458	0.0001640	0.2509613	0.0327946	0.3233997	0.4482355	0.0272791	0.3871883	0.0636182	0.4697229	0.1279204	0.1162542	0.5181427	0.0094059	0.7315334	0.3042247	0.3345765	0.3623218	0.5535398	0.8658834	0.6169288	0.5362575	0.4669160	0.0117785	0.1165372	0.2398030	0.5195995	0.4417534	0.3466516	0.5849391	0.7397322	0.7687827	0.0702818	0.5361290	0.3639669	0.3317421	0.0305428	0.5837279	0.3713248	0.7305405	0.5438420	0.5563172	0.5062672	0.0645857	0.0771641	0.7950325	0.4957670	0.0001513	0.1082839	0.7240596
550	0.3919547	0.4260838	0.4631799	0.3640807	0.4038021	0.3486891	0.0147138	0.2099647	0.0366050	0.2891318	0.4804584	0.0292851	0.3766923	0.0570771	0.4758954	0.0750288	0.2151500	0.2164519	0.0528063	0.7924444	0.3774061	0.5996265	0.2360862	0.4677578	0.7979488	0.5407430	0.5278062	0.4190342	0.0351024	0.1771799	0.2070467	0.4734767	0.3352540	0.2373863	0.3702044	0.8067614	0.7167867	0.6561509	0.6904019	0.3368206	0.3083472	0.0334054	0.5564028	0.3184736	0.4760939	0.5722640	0.6627876	0.6883542	0.0711710	0.0572553	0.8982042	0.6429651	0.0136705	0.1582241	0.7984555
600	0.4817920	0.4289335	0.4883333	0.2589968	0.4225780	0.3532462	0.0113851	0.2419284	0.0802386	0.2751735	0.3821177	0.0329330	0.4951681	0.0804270	0.5057006	0.0848803	0.2918064	0.1489361	0.0411760	0.8706604	0.4081759	0.7585152	0.2077445	0.5534758	0.7334437	0.7644315	0.5840476	0.4955479	0.0300793	0.2438704	0.2505475	0.5267034	0.4174110	0.2710351	0.4901840	0.6776981	0.7509493	0.6472997	0.4707088	0.3160861	0.3395247	0.0386546	0.5854985	0.3941413	0.3709550	0.7141673	0.6795800	0.6211322	0.0524867	0.0949402	0.7030895	0.4635809	0.0154462	0.1651123	0.6913160
650	0.4922480	0.4068343	0.5098366	0.4465199	0.4315001	0.4086310	0.0159038	0.1927059	0.0660503	0.3053708	0.3492060	0.0186657	0.3169360	0.0400411	0.5492755	0.0852227	0.2528986	0.1167008	0.0700582	0.8651113	0.3748281	0.6736854	0.2392498	0.4182820	0.6935270	0.6324302	0.5600224	0.5713854	0.0375238	0.3271396	0.3290381	0.5057836	0.3438080	0.2982077	0.4090616	0.7019154	0.8487462	0.6598160	0.5222251	0.2623042	0.3695016	0.0409797	0.5826031	0.4436995	0.1736229	0.8326105	0.7292002	0.6287573	0.0893677	0.0651696	0.6988073	0.3633743	0.0920725	0.1720400	0.5668066
700	0.5363727	0.4071340	0.4751043	0.5471801	0.5232303	0.3148173	0.0034614	0.2112397	0.0470718	0.2795678	0.4542917	0.0027528	0.3940190	0.0993094	0.5621769	0.1068190	0.1706502	0.1094740	0.0572299	0.7972198	0.2985133	0.8351830	0.2423188	0.4148708	0.8805624	0.4727152	0.5858212	0.5181336	0.0254325	0.2821261	0.2432165	0.5016983	0.4968708	0.2540002	0.4214247	0.6898612	0.7283327	0.8556665	0.5639382	0.2923256	0.2892277	0.0298053	0.5519227	0.2474543	0.2239367	0.6572166	0.6871994	0.5712208	0.1129012	0.0825988	0.7339628	0.4334836	0.0200956	0.1988563	0.8158979
750	0.3415402	0.4090486	0.5471812	0.3758715	0.4353398	0.3442550	0.0134850	0.2240120	0.0571422	0.3610992	0.5072188	0.0150046	0.3554600	0.0636540	0.6689102	0.0781714	0.1795925	0.1584984	0.0557195	0.8675978	0.3117345	0.7957221	0.2817381	0.4185622	0.7451538	0.6051684	0.6103622	0.4237894	0.0151293	0.1966137	0.2229136	0.5433121	0.2848021	0.2549674	0.5012993	0.6310191	0.6670719	0.7796329	0.5925032	0.2306386	0.2450080	0.0609731	0.5369815	0.2816570	0.2883143	0.8066981	0.7878472	0.7703144	0.1089601	0.0813314	0.6882158	0.3639157	0.0384463	0.1675997	0.6696311
800	0.3586735	0.5515054	0.6374566	0.2075462	0.4996305	0.4108567	0.0513384	0.3132220	0.0765599	0.3368727	0.5003481	0.0181403	0.3994209	0.0776558	0.6281969	0.0506716	0.2637456	0.1731173	0.0493617	0.6839438	0.2843089	0.7537801	0.2279612	0.3888291	0.6738696	0.6885700	0.5716109	0.4781420	0.0611787	0.2033757	0.1976771	0.5527488	0.2559550	0.2683135	0.3591738	0.6496651	0.8873620	0.8695490	0.4845003	0.2028614	0.2847275	0.0239185	0.6842750	0.3778590	0.2801487	0.6106011	0.7920344	0.7134382	0.0805647	0.0815452	0.7944078	0.5275929	0.0690268	0.1932794	0.5309401
850	0.3661432	0.4005668	0.5924179	0.2604405	0.4201798	0.3521197	0.0025524	0.2044084	0.0430856	0.3471426	0.4508529	0.0148288	0.5593070	0.0138060	0.5912787	0.0864026	0.2577629	0.1423501	0.0853017	0.7283523	0.2518005	0.6246910	0.2078907	0.3634599	0.6947588	0.6711004	0.6516421	0.4832058	0.0422648	0.2459119	0.2305604	0.5816346	0.3873494	0.2672872	0.3691435	0.6031064	0.7870732	0.7284020	0.4090659	0.1898983	0.3335481	0.0283385	0.5662795	0.2927530	0.4085185	0.7539291	0.8780890	0.6056886	0.0399308	0.0412310	0.6969465	0.4057950	0.1139520	0.1241282	0.5805882
900	0.3686938	0.4436612	0.6807032	0.2362529	0.6029994	0.4106078	0.0147857	0.2725435	0.0445379	0.3610858	0.4048675	0.0276845	0.3788187	0.0223691	0.5075714	0.1206580	0.2721751	0.1029476	0.0507540	0.7468993	0.3771050	0.7161803	0.2050509	0.4380273	0.7640833	0.6281586	0.5629266	0.5088776	0.0221196	0.2062740	0.1725856	0.5050559	0.3452100	0.3526442	0.4804156	0.5282677	0.6076121	0.8044482	0.5247428	0.2709114	0.3078722	0.0732640	0.6973761	0.3153232	0.2758986	0.6264269	0.6862120	0.6173167	0.0565361	0.0738434	0.7133188	0.4625498	0.0240355	0.1553427	0.6908196
950	0.4504022	0.3438214	0.7432118	0.3396660	0.5151024	0.3924981	0.0022956	0.1910187	0.0427983	0.3666752	0.4080016	0.0177993	0.3716308	0.0225263	0.6146190	0.1043681	0.2390185	0.1710785	0.0651796	0.7731443	0.2988692	0.6964407	0.1775540	0.4400611	0.7694121	0.5528724	0.5746100	0.4527407	0.0209847	0.2124335	0.3330494	0.5726523	0.3720656	0.3228141	0.4312610	0.5382814	0.7578108	0.8359477	0.4672868	0.3000720	0.3365678	0.0419098	0.6819385	0.3306550	0.3561684	0.5849512	0.8373497	0.6372246	0.1004194	0.0524959	0.6471885	0.5209430	0.0456854	0.1980810	0.6622536
1000	0.3079626	0.4064648	0.5510868	0.4337014	0.4819627	0.3811692	0.0230466	0.1671342	0.0288452	0.3015339	0.4612662	0.0065747	0.2883147	0.1369775	0.6332604	0.1339872	0.3122844	0.1082176	0.0945183	0.7898745	0.3379538	0.7007816	0.2630034	0.5359856	0.7755353	0.6927144	0.5648203	0.4561903	0.0345593	0.2115794	0.1705608	0.5232699	0.3289163	0.2559450	0.4064164	0.5549849	0.6831744	0.6877385	0.4413363	0.1922672	0.3387278	0.0330538	0.4745650	0.3575355	0.3215236	0.6862904	0.6658762	0.5991073	0.0756425	0.0575292	0.6970760	0.5240713	0.0366187	0.1257880	0.6849981

0	0.5016813	0.5013052	0.6409529	0.4234037	0.4404315	0.4640086	0.0084631	0.2047126	0.0837085	0.3409070	0.3998793	0.0544569	0.5247223	0.0235771	0.7106262	0.0909474	0.2277592	0.1486538	0.0415633	0.7485343	0.3526266	0.7018053	0.2579121	0.5510006	0.8790896	0.6118607	0.6162733	0.5100409	0.0457129	0.1394511	0.2582087	0.5326184	0.3319156	0.2392938	0.4189299	0.5980926	0.7944119	0.7923467	0.3990263	0.2548911	0.3663346	0.0382191	0.6410004	0.4941256	0.2543748	0.5999121	0.7915268	0.7063314	0.0692690	0.0147377	0.8447746	0.5262317	0.0646406	0.2082928	0.6901774
50	0.6248576	0.1408086	0.5756113	0.5159976	0.6728985	0.3877492	0.0256565	0.1784659	0.3324309	0.3667544	0.2093052	0.0204904	0.3799340	0.0756031	0.6116463	0.0939961	0.2679607	0.1587666	0.0143033	0.5620905	0.3763340	0.7504995	0.4990660	0.3637925	0.8723390	0.5820728	0.5249154	0.4694176	0.0850949	0.0552579	0.2042094	0.5248696	0.3143777	0.3602446	0.4470645	0.5786699	0.7977418	0.9155662	0.5285164	0.3107916	0.3017313	0.4928696	0.7037063	0.3960757	0.3328798	0.8121646	0.7227697	0.6436339	0.1182017	0.1050941	0.8100093	0.7156593	0.0573424	0.0405834	0.6507179
100	0.7413853	0.0663838	0.4290886	0.7230264	0.7012078	0.2556215	0.0182942	0.1554169	0.4985712	0.3698839	0.1126775	0.0586937	0.2816995	0.1611522	0.5857386	0.0598308	0.1851022	0.1010025	0.0073481	0.6894091	0.3234279	0.7062418	0.4650243	0.3181608	0.6256243	0.6322770	0.6896868	0.3838013	0.0813771	0.0365849	0.1909462	0.4826474	0.2508815	0.2232968	0.5163727	0.6243006	0.6547690	0.9163667	0.5282397	0.4004788	0.3341546	0.5041072	0.6045429	0.3572977	0.3531694	0.6450165	0.6420361	0.6416489	0.0686744	0.1065079	0.7010364	0.5909253	0.0569742	0.0134376	0.5835335
150	0.5403780	0.0209033	0.4903267	0.5920608	0.8707046	0.2114310	0.0314844	0.0967936	0.5585214	0.3297614	0.1099849	0.0271699	0.2552417	0.2210441	0.5691508	0.0881141	0.1966449	0.1197299	0.0008671	0.7568980	0.3040848	0.6890547	0.5153726	0.2314650	0.8385917	0.6721444	0.5384553	0.3899178	0.0450395	0.0286121	0.1967843	0.4967978	0.2709558	0.2076508	0.3448868	0.6778493	0.7484602	0.8019001	0.5388664	0.3508241	0.3175551	0.6190866	0.7438671	0.3753927	0.4062537	0.6517615	0.8327141	0.6278232	0.0729290	0.0929075	0.7713827	0.6769605	0.0365240	0.0013802	0.8025563
200	0.6160678	0.0127685	0.4058307	0.6498963	0.7666987	0.2360552	0.0209427	0.1236953	0.4906605	0.3828997	0.1751874	0.0498923	0.2718597	0.1536023	0.5702717	0.0719615	0.1566880	0.0680061	0.0005901	0.7211803	0.3182148	0.7432718	0.5085256	0.2699922	0.6488284	0.5902218	0.5595099	0.4043524	0.0666680	0.0297660	0.1103312	0.3986848	0.2664750	0.1536200	0.3852349	0.6384217	0.7172801	0.6214095	0.4524765	0.4529815	0.3394314	0.5222651	0.7974928	0.3146379	0.4837927	0.6675752	0.7919511	0.6192841	0.0859721	0.0775983	0.6369492	0.6007294	0.0152338	0.0023545	0.8073238
250	0.5713187	0.0126977	0.5373405	0.6427859	0.6787746	0.1998022	0.0056606	0.1134287	0.5829197	0.4454897	0.1405325	0.0780759	0.2591852	0.2082472	0.5344491	0.0765231	0.1535586	0.0669331	0.0005155	0.7721728	0.2977746	0.8427819	0.4520025	0.2521665	0.9277953	0.6697721	0.6610663	0.4113285	0.0755101	0.0145739	0.1800007	0.4191367	0.1737435	0.1622421	0.3607336	0.7017668	0.7756488	0.6428447	0.5706391	0.3875794	0.2918131	0.5898508	0.7363083	0.2749626	0.3177999	0.6410565	0.7594829	0.6679944	0.1158429	0.0608482	0.6976926	0.6755765	0.0184059	0.0019017	0.7804737
300	0.5768452	0.0136461	0.5689689	0.5146277	0.6906167	0.2968369	0.0111993	0.1481072	0.5372677	0.4497470	0.1557439	0.0343943	0.1962835	0.1861767	0.5368266	0.0844442	0.1419641	0.0536556	0.0018796	0.8005937	0.2729561	0.8587215	0.5173267	0.2997307	0.7259957	0.5432576	0.6565317	0.4998580	0.0489607	0.0081733	0.1299931	0.3289329	0.1621613	0.1194248	0.3376862	0.5854916	0.6632451	0.7590844	0.5296558	0.4476302	0.1911495	0.5995967	0.7160889	0.3578065	0.3972347	0.6335902	0.8258012	0.6829632	0.1043864	0.0279289	0.6579511	0.5351689	0.0543786	0.0008556	0.8319896
350	0.5751505	0.0142682	0.3598708	0.6580730	0.7335033	0.2625163	0.0031107	0.0885473	0.5246768	0.3895651	0.1373553	0.0690713	0.1943470	0.2621375	0.6180835	0.0678118	0.0856265	0.0933073	0.0015889	0.7222740	0.2047776	0.7346869	0.4431548	0.2563360	0.7337159	0.6362922	0.6256992	0.5274951	0.0751129	0.0087977	0.0939469	0.3191641	0.1906322	0.0941777	0.3253834	0.6040433	0.8377000	0.7317822	0.4534112	0.3174503	0.2546164	0.5528581	0.7372924	0.2665023	0.4118865	0.6000697	0.7019975	0.4865635	0.0643983	0.0686841	0.7048716	0.5888507	0.0238225	0.0000166	0.6850274
400	0.6679161	0.0116455	0.4445587	0.7543261	0.7241792	0.1892034	0.0132962	0.0990647	0.4842569	0.2992455	0.1411551	0.0790544	0.2341399	0.2654722	0.6124405	0.0933566	0.0803175	0.1300518	0.0027952	0.7343785	0.2667436	0.6916659	0.6084543	0.2234080	0.7185254	0.5747820	0.5520392	0.4116265	0.0752351	0.0035480	0.1636620	0.3255257	0.1478685	0.1177989	0.3167047	0.5922134	0.8793328	0.8119006	0.4337201	0.3933216	0.2716603	0.5628935	0.6505868	0.3647604	0.3785690	0.6422982	0.6397817	0.5102414	0.0431577	0.0596135	0.7581620	0.6550356	0.0227861	0.0010356	0.6811106
450	0.6773977	0.0206825	0.4052116	0.6667679	0.6132847	0.1653721	0.0087575	0.1672050	0.4656691	0.3246376	0.2498237	0.0507839	0.1799118	0.2382721	0.7048943	0.1148565	0.1540583	0.1753319	0.0018649	0.5968359	0.2400332	0.6690994	0.4577719	0.2903740	0.7526758	0.6046678	0.5376900	0.4069019	0.0469662	0.0052189	0.1756002	0.3250334	0.2104151	0.1143545	0.3929521	0.6165774	0.6610596	0.7569113	0.5149429	0.3670412	0.3028824	0.6115149	0.7572344	0.2757386	0.4204448	0.6009232	0.7031241	0.6864429	0.0579029	0.0403179	0.7240167	0.7246267	0.0735598	0.0001193	0.7387470
500	0.5966309	0.0279026	0.4675382	0.5849019	0.6259804	0.1901568	0.0030686	0.1338556	0.5163015	0.3826354	0.2209987	0.0525417	0.3089539	0.2171725	0.5860918	0.0986904	0.2016960	0.0723006	0.0011667	0.6453311	0.3198567	0.7352591	0.4695682	0.2254928	0.5679091	0.6300854	0.7305477	0.4566892	0.0831063	0.0039050	0.2180493	0.2599733	0.1859270	0.0860775	0.4244591	0.6919375	0.8371702	0.7031863	0.5216237	0.4160166	0.3430079	0.5520098	0.6600730	0.3782012	0.3227948	0.6376886	0.7329712	0.5900943	0.0687666	0.0280974	0.6689268	0.6471699	0.0302957	0.0005546	0.7223382
550	0.2465735	0.2898876	0.5994200	0.5247715	0.4611065	0.2539316	0.0173848	0.1568062	0.1761443	0.4241545	0.4680992	0.0433515	0.3367468	0.0934307	0.8073041	0.2058938	0.2120650	0.1009085	0.0348698	0.6839172	0.2360115	0.6788291	0.2547087	0.3761850	0.7765387	0.6003328	0.5556796	0.4024379	0.0227232	0.0191391	0.1415362	0.3761860	0.1041731	0.0794749	0.3240336	0.5580135	0.6121484	0.7022923	0.4601326	0.3192291	0.3508464	0.1576819	0.6468580	0.3559036	0.4381794	0.6561099	0.6287211	0.6311154	0.0475772	0.0550744	0.6184303	0.5231480	0.0839378	0.0804381	0.8249269
600	0.3739732	0.4557042	0.6948603	0.2260870	0.3844417	0.3916330	0.0107026	0.3239565	0.0752602	0.3082600	0.4585144	0.0553446	0.4808655	0.0217141	0.6221574	0.0720760	0.3288400	0.0887933	0.0730036	0.7615427	0.2648700	0.6583116	0.2685799	0.4499075	0.7612140	0.4875330	0.5959951	0.4056526	0.0262045	0.0783547	0.1634250	0.5051735	0.1685990	0.2200451	0.4056887	0.6573126	0.8752320	0.8129321	0.5400775	0.2521964	0.3106747	0.0394899	0.6615491	0.2745106	0.3063079	0.6788569	0.7609415	0.5044147	0.0790416	0.0615950	0.7264082	0.3933957	0.0317705	0.1514760	0.7425870
650	0.5277370	0.3973452	0.6727949	0.3814554	0.3855463	0.4247443	0.0120866	0.3441749	0.0543916	0.3364968	0.3434928	0.0106365	0.4967738	0.0326869	0.5463753	0.1118667	0.4490969	0.1672661	0.0517271	0.7838621	0.3771581	0.7940148	0.1637749	0.4381839	0.6891837	0.6348079	0.6629096	0.4675376	0.0523804	0.1203636	0.2296765	0.5968737	0.3481262	0.2452919	0.5060886	0.6377526	0.7612158	0.6785166	0.5036714	0.1887302	0.2538503	0.0163440	0.7058821	0.3685417	0.2183920	0.7707808	0.7444764	0.6675786	0.0579842	0.0489569	0.6448221	0.4594678	0.0376638	0.1674293	0.6740148
700	0.6199581	0.4178329	0.5869448	0.4129894	0.4550753	0.3289579	0.0059385	0.1939538	0.0783595	0.3501699	0.4018424	0.0215909	0.3209351	0.0536519	0.6091660	0.0759293	0.2715407	0.2128791	0.0598501	0.7458382	0.3532175	0.7127987	0.1527457	0.5428199	0.6087068	0.6833925	0.6977616	0.4704566	0.0560863	0.2443694	0.2431542	0.5753938	0.4038615	0.4013539	0.6361117	0.6431778	0.7376040	0.7154605	0.4924209	0.2997286	0.2973364	0.0175257	0.6580018	0.3260059	0.3260874	0.7289614	0.6090123	0.5655537	0.0664611	0.0821833	0.7639040	0.4345250	0.0499899	0.1834870	0.6567287
750	0.3753887	0.5107573	0.4978854	0.3775443	0.4349658	0.4463747	0.0114466	0.1635738	0.0451724	0.2674987	0.4321810	0.0366044	0.3440644	0.1842738	0.6556441	0.0955190	0.1804551	0.2146684	0.0798252	0.8272113	0.2000003	0.6446768	0.2544610	0.5185315	0.7369479	0.6451759	0.5970062	0.4987918	0.0405438	0.2650877	0.2170831	0.5395646	0.3188682	0.2375607	0.4647396	0.4873765	0.7055498	0.8488947	0.5027261	0.2454845	0.3498623	0.0993081	0.7239386	0.2658036	0.2554926	0.5289678	0.6639743	0.6975209	0.0675895	0.0706425	0.7035163	0.4696908	0.1007999	0.1558795	0.6852283
800	0.4080377	0.4678457	0.4106453	0.3514311	0.3826027	0.3692303	0.0118030	0.2107605	0.0513371	0.3468837	0.3560746	0.0363802	0.3647593	0.0625946	0.6378583	0.0980298	0.1843908	0.2635714	0.0527972	0.7920021	0.3236903	0.7068385	0.2492751	0.3526368	0.8200196	0.7353252	0.6327630	0.4310183	0.0320792	0.2796752	0.2328238	0.5411514	0.2901614	0.2980022	0.4092513	0.5958173	0.7635478	0.8713926	0.3929284	0.2680577	0.3359402	0.0192771	0.7062741	0.2586071	0.3161793	0.6005601	0.6265649	0.6805240	0.0769171	0.1219956	0.7217419	0.4245241	0.0440808	0.1858299	0.6286203
850	0.4477256	0.4497023	0.6946229	0.2783457	0.3313549	0.4486275	0.0246706	0.2334018	0.0661318	0.2936630	0.4302278	0.0246743	0.4015188	0.0322057	0.5282529	0.1023078	0.2300180	0.1684549	0.0572794	0.8276977	0.2611925	0.6321261	0.1636324	0.4582205	0.7937495	0.6179522	0.5963463	0.4048100	0.0325673	0.2629694	0.2336532	0.5875249	0.3669200	0.2517729	0.4446536	0.5062829	0.7587470	0.7502637	0.4943345	0.3182496	0.3423925	0.0533570	0.5949218	0.3429266	0.3116684	0.6598640	0.5933921	0.7093329	0.0501876	0.0540647	0.8853810	0.4192405	0.0399846	0.1934294	0.7274049
