"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
850	0.3921074	0.1342297	0.7140728	0.1271473	0.4935683	0.3283567	0.3426504	0.4796384	0.2632504	0.6850042	0.1838968	0.6955857	0.0086046	0.3143722	0.0184058	0.7420259	0.0044950	0.0087596	0.6362156	0.8278582	0.0315234	0.5025939	0.2924545	0.3691559	0.5512412	0.2596663	0.7753200	0.2716825	0.2226044	0.3522816	0.5618510	0.0953121	0.0572593	0.3302499	0.1539660	0.3694784	0.4095672	0.5003345	0.3562164	0.4169650	0.6362512	0.2314268	0.5089494	0.0520198	0.7073329	0.6989070	0.3295189	0.3865057	0.0092889	0.6581768	0.6260018	0.0095629	0.3612329	0.0235729	0.6902352	0.6550260	0.5668845	0.8361368	0.5917697	0.0630331	0.0599436	0.0383900	0.0476141	0.0082267	0.0543525	0.6527887	0.2839683	0.6065236	0.1286461	0.0452087	0.3966239	0.3042724	0.0418533	0.3681010	0.3297543
900	0.4382691	0.1197273	0.6700019	0.0661889	0.3591481	0.4216516	0.3041439	0.5222558	0.2174162	0.6847383	0.2160110	0.6869552	0.0055507	0.3238099	0.0025385	0.7027161	0.0004792	0.0041347	0.6645793	0.7607476	0.0388895	0.5552102	0.3416122	0.5912307	0.5389428	0.2068339	0.6544018	0.1542545	0.2348731	0.4528326	0.5499149	0.1324101	0.0537113	0.3649179	0.1612167	0.4733543	0.4918780	0.5851306	0.3347887	0.3898125	0.7664160	0.2244580	0.4727525	0.0688909	0.8545740	0.7467205	0.3517542	0.4893835	0.0027370	0.5434730	0.5586818	0.0074706	0.4734146	0.0116820	0.7351796	0.7351469	0.6875736	0.7006618	0.6159136	0.0566632	0.0427225	0.0487484	0.0103313	0.0026305	0.0398951	0.6832642	0.1648890	0.7407693	0.1866627	0.0203513	0.4378522	0.3525565	0.0931191	0.3795318	0.3996993
950	0.4086767	0.0990667	0.6472667	0.1046203	0.4438827	0.5800318	0.3176288	0.5103335	0.2669113	0.7664232	0.1438866	0.6210927	0.0068114	0.3303078	0.0052475	0.6262997	0.0025421	0.0080347	0.7278296	0.5997898	0.0577585	0.4841749	0.3124565	0.4743969	0.4725575	0.2417020	0.6720704	0.1647069	0.2214397	0.4727116	0.5704647	0.1741248	0.1026018	0.3778614	0.1203246	0.4483031	0.5463426	0.5430589	0.5251613	0.3849849	0.7438059	0.2568444	0.5008981	0.0510942	0.6308483	0.6077394	0.4559926	0.5443387	0.0041070	0.6995726	0.6105233	0.0091696	0.4175130	0.0170668	0.7808025	0.7252879	0.5648899	0.6908867	0.4935987	0.0879614	0.0281719	0.0233600	0.0382598	0.0160418	0.0345927	0.6402931	0.2797775	0.6535529	0.1114632	0.0107317	0.3659942	0.3576339	0.0222364	0.3981262	0.3979330
1000	0.4938828	0.1235976	0.6933406	0.1594454	0.4601263	0.4120902	0.3215939	0.6019263	0.2727138	0.6529765	0.2031609	0.6086952	0.0027751	0.3957745	0.0017438	0.6731720	0.0000000	0.0114123	0.6711700	0.7341674	0.0346858	0.5647293	0.4111793	0.4773268	0.4485567	0.2109160	0.7134549	0.1805743	0.2345874	0.4584972	0.6906074	0.1083476	0.0820939	0.4499169	0.2390255	0.4091703	0.5723604	0.5474067	0.4310979	0.4625165	0.6075081	0.2310333	0.5020364	0.0702472	0.6101128	0.5969963	0.3769807	0.4330767	0.0131479	0.5407322	0.6156040	0.0044100	0.3821452	0.0390060	0.6952290	0.6537247	0.5390700	0.5677575	0.4545848	0.0715303	0.0281143	0.0564537	0.0199784	0.0071992	0.0420109	0.7846069	0.2144856	0.5954895	0.1129379	0.0232969	0.4323719	0.2864530	0.0489270	0.4135452	0.3282016

0	0.4113293	0.1441908	0.6771785	0.0800601	0.3597449	0.3882116	0.3389715	0.5257897	0.2824309	0.6788545	0.1336855	0.7259650	0.0074908	0.3758800	0.0103135	0.6862185	0.0009944	0.0087747	0.8200203	0.6814221	0.0629855	0.4711267	0.3747772	0.5870730	0.5056470	0.1948955	0.7359393	0.1897627	0.1735479	0.4140348	0.6398837	0.1020569	0.1176678	0.3741701	0.2564822	0.4882733	0.4950936	0.5092827	0.4118563	0.3991555	0.5173967	0.2405836	0.4725403	0.0860569	0.6187117	0.6250749	0.4457604	0.4595621	0.0115095	0.5215255	0.7577684	0.0061814	0.3950233	0.0244216	0.6309685	0.6109384	0.7519488	0.5735195	0.5170766	0.0975969	0.0154707	0.0537914	0.0427080	0.0118438	0.0694342	0.7655178	0.2516759	0.7264235	0.2344800	0.0274651	0.5245293	0.3445895	0.0569677	0.3975629	0.4198899
50	0.4074580	0.1002125	0.6076825	0.0610500	0.4053336	0.4243215	0.2210199	0.4480401	0.2830650	0.6569689	0.1156277	0.6343802	0.0077320	0.2005745	0.0086496	0.6669292	0.0000844	0.0113871	0.7823157	0.7688181	0.0660476	0.4921069	0.4277969	0.4096660	0.3963040	0.1771403	0.5613489	0.2204505	0.0703506	0.3290268	0.5615837	0.0176599	0.1275773	0.4239613	0.3239391	0.3419994	0.5185097	0.5389183	0.3809770	0.4368886	0.3770239	0.2133182	0.4649010	0.0581711	0.6424594	0.3739258	0.5038281	0.5181793	0.0104888	0.3429941	0.6624531	0.0073739	0.3661610	0.5394691	0.7611471	0.4743030	0.6399875	0.5784665	0.3199814	0.3822680	0.0195970	0.3513254	0.0209846	0.0056473	0.0633758	0.5313585	0.1549606	0.6270276	0.1395346	0.3159352	0.4247275	0.3253479	0.2199313	0.3230864	0.3483457
100	0.3338782	0.1184497	0.7244311	0.0769251	0.3718043	0.3683065	0.1953870	0.4108220	0.2775978	0.6594563	0.1883568	0.6358443	0.0029973	0.1671793	0.0103000	0.6449642	0.0019113	0.0104721	0.6801870	0.6972224	0.0561294	0.5578950	0.4024763	0.4553402	0.4029274	0.1566193	0.6772658	0.2282701	0.0447487	0.3489843	0.6613793	0.0425054	0.2827104	0.4021220	0.4167957	0.3035016	0.5060684	0.5510518	0.4157120	0.5239913	0.3420651	0.2128095	0.5335733	0.0521278	0.8071570	0.2273511	0.5237883	0.4525548	0.0263687	0.2602422	0.5913829	0.0155413	0.4015785	0.6808637	0.7079413	0.5476924	0.7053221	0.7276802	0.3239552	0.4262423	0.0314219	0.3254649	0.0223428	0.0012105	0.0809161	0.6409072	0.2036135	0.5606998	0.1218872	0.3473440	0.3783657	0.4026557	0.3502149	0.3313084	0.2798442
150	0.4598899	0.1108073	0.7866478	0.0968523	0.4148127	0.4210934	0.1405749	0.4207932	0.2567821	0.6978816	0.1309537	0.6538344	0.0156254	0.1650911	0.0221632	0.6085956	0.0118635	0.0031672	0.6787566	0.7230054	0.0637449	0.6276295	0.4545781	0.4096985	0.5020313	0.2758794	0.6852015	0.2865112	0.0374332	0.3541982	0.6410190	0.0320541	0.2970258	0.4210642	0.3479217	0.3780385	0.4972970	0.5934271	0.4126920	0.4532607	0.3299331	0.2415511	0.5490401	0.0686342	0.6897996	0.2106659	0.4563199	0.4692104	0.0211272	0.2572593	0.4999221	0.0095758	0.4266913	0.5871561	0.8124726	0.4728517	0.5856685	0.6506100	0.2857528	0.3576371	0.0104367	0.3495170	0.0085003	0.0057173	0.0632537	0.6349948	0.1521512	0.5962991	0.1536779	0.3488782	0.3912200	0.3543234	0.4368470	0.4926475	0.3498271
200	0.3471299	0.1618402	0.5862584	0.0839886	0.4651712	0.3434565	0.1752145	0.4217728	0.2719357	0.6244869	0.1076329	0.6013278	0.0063671	0.1252056	0.0217053	0.6620627	0.0123269	0.0074155	0.6722351	0.6782941	0.0522356	0.5988336	0.4824005	0.3635150	0.5258368	0.1412081	0.6643637	0.2300311	0.0279789	0.3449673	0.7845932	0.0333394	0.3782056	0.4245429	0.4848930	0.4924601	0.5726149	0.6100368	0.3965784	0.6351590	0.3778401	0.2276441	0.5037233	0.0822715	0.6795216	0.2565436	0.3777100	0.5419305	0.0082406	0.2678496	0.6173077	0.0058131	0.3679751	0.5489526	0.6707962	0.5342532	0.6507231	0.6615204	0.5041578	0.4222419	0.0235375	0.3099547	0.0232199	0.0080659	0.0310687	0.7101339	0.1963184	0.4825789	0.1601111	0.3669862	0.3527050	0.2919671	0.4059624	0.3985808	0.3716463
250	0.2977717	0.1374416	0.5426823	0.0549565	0.3950793	0.3169328	0.1638551	0.4086602	0.2974205	0.8265104	0.1529921	0.7097143	0.0120120	0.1327372	0.0146506	0.7081322	0.0030237	0.0092067	0.7901468	0.6251646	0.0341325	0.5990068	0.4497368	0.4986165	0.5052843	0.2219414	0.6499048	0.1660963	0.0144163	0.3048920	0.6919539	0.0566778	0.3507053	0.4833785	0.4027863	0.3944755	0.5679812	0.5798560	0.3186574	0.4439170	0.3489305	0.1637802	0.5345111	0.0708860	0.5490332	0.2148182	0.4260611	0.4206394	0.0251418	0.1865591	0.8354576	0.0102690	0.5456160	0.5267595	0.6327727	0.4056613	0.7235307	0.6504161	0.3796131	0.4631580	0.0114481	0.2605348	0.0200140	0.0049689	0.0414225	0.7114362	0.2264188	0.4837181	0.1535452	0.3962282	0.3595802	0.3326608	0.3804515	0.3475583	0.3733501
300	0.3631654	0.1296474	0.6287729	0.0850519	0.5006948	0.4563566	0.1500395	0.4357584	0.2100793	0.6830780	0.1147521	0.7525154	0.0095607	0.1405728	0.0168280	0.5704602	0.0303028	0.0076596	0.6528815	0.5485159	0.0419323	0.6017570	0.4247248	0.5485194	0.4787035	0.2630362	0.6642618	0.1333555	0.0394542	0.2982463	0.6641496	0.0262145	0.3098375	0.3973094	0.4370008	0.3872832	0.4422298	0.5444006	0.4033225	0.4591352	0.3260518	0.2296333	0.4827131	0.0658712	0.7218906	0.2182821	0.3246096	0.5313630	0.0176834	0.2130572	0.5859880	0.0087048	0.4234442	0.6411271	0.7488328	0.4673465	0.7058563	0.5424965	0.4607247	0.4723740	0.0317131	0.3192744	0.0266308	0.0084285	0.0325642	0.6425694	0.1514492	0.4400119	0.1582387	0.4405791	0.3780729	0.3312151	0.3850319	0.3990435	0.3872913
350	0.4570635	0.1404810	0.6685423	0.0723751	0.3958025	0.3225106	0.1392291	0.4182620	0.2295127	0.6831650	0.1074321	0.6760207	0.0065062	0.1808112	0.0044066	0.6264889	0.0016804	0.0119907	0.7578763	0.5834985	0.0412107	0.5285869	0.4798268	0.3977200	0.4923295	0.1927620	0.5596039	0.1689504	0.0265159	0.3073801	0.6802745	0.0253790	0.3483959	0.5238986	0.3637159	0.4263596	0.5990096	0.5776898	0.4872265	0.5590280	0.2984717	0.2560367	0.4378820	0.0741477	0.6879425	0.1743320	0.3986028	0.4397689	0.0113680	0.1937417	0.5864902	0.0034673	0.3652648	0.6132919	0.6284688	0.4323162	0.5590130	0.6959567	0.3920374	0.4164892	0.0263259	0.2995908	0.0389503	0.0060668	0.0352093	0.8028816	0.2492007	0.5178803	0.1034037	0.3570331	0.3762016	0.4087032	0.3200624	0.4216853	0.3795440
400	0.3369682	0.1182138	0.6046535	0.0973372	0.5338503	0.3389821	0.1183761	0.4190687	0.2018467	0.6829739	0.0988835	0.7281022	0.0065852	0.1631643	0.0078107	0.6803496	0.0060506	0.0152387	0.7145011	0.6558997	0.0451471	0.5560273	0.4898870	0.4349310	0.4766827	0.1684823	0.6264945	0.1763982	0.0271230	0.3546396	0.7485267	0.0376931	0.3198534	0.4774220	0.4117213	0.4223561	0.6020818	0.5658079	0.3426556	0.4505791	0.4756536	0.2541178	0.4314265	0.0635329	0.6659605	0.1769304	0.4507145	0.4837551	0.0127512	0.1836412	0.5188204	0.0166685	0.4838772	0.5300894	0.7523304	0.4757474	0.6189397	0.6715973	0.4909178	0.4843080	0.0225438	0.3951189	0.0030759	0.0040242	0.0512005	0.8521229	0.2631738	0.4820847	0.1144486	0.4623316	0.3452188	0.2254322	0.3541122	0.4294355	0.4814387
450	0.4296880	0.1356510	0.7060654	0.1475170	0.4480278	0.4563015	0.2003633	0.4707000	0.2437795	0.5856540	0.0903920	0.7146557	0.0016617	0.1320793	0.0029566	0.6253098	0.0141756	0.0034858	0.5644678	0.5860370	0.0451872	0.4387237	0.4324698	0.6316405	0.4419533	0.1771002	0.6968459	0.1582617	0.0067162	0.2520305	0.6625746	0.0316711	0.2984406	0.4442837	0.4346859	0.3459132	0.4982915	0.5336448	0.4049638	0.4944185	0.3463076	0.2586183	0.3798641	0.0591851	0.6008069	0.1889178	0.4242689	0.4428490	0.0155476	0.2609236	0.6144510	0.0112422	0.3559097	0.6093621	0.6849045	0.4467578	0.5239433	0.6938122	0.5419365	0.5077028	0.0230710	0.3335557	0.0339503	0.0090456	0.0968725	0.8131875	0.2775724	0.4114865	0.1373726	0.4087837	0.3832532	0.3602112	0.3710796	0.5672798	0.3265882
500	0.3722476	0.1363496	0.6679571	0.0567014	0.5586412	0.4488098	0.1858862	0.6107066	0.2146781	0.6576778	0.1427562	0.6431378	0.0032754	0.1521638	0.0061075	0.7180302	0.0027446	0.0007606	0.6325949	0.6344690	0.0275724	0.5019640	0.5731023	0.6260565	0.4448989	0.2435068	0.5632538	0.2062819	0.0298971	0.3087327	0.5983171	0.0201398	0.2749706	0.4141431	0.4328614	0.4266645	0.7110342	0.6488785	0.3288922	0.5819921	0.3066780	0.3115778	0.5413149	0.0571163	0.5831836	0.1716108	0.3580832	0.4537949	0.0140029	0.2897196	0.5995586	0.0109614	0.4434575	0.5410607	0.5731020	0.4525039	0.6167768	0.6492621	0.4534588	0.4788951	0.0438726	0.2728418	0.0096065	0.0104087	0.0568083	0.6378080	0.2707744	0.3439691	0.0989828	0.4771156	0.2904180	0.3424099	0.3522282	0.4955681	0.4299055
550	0.4347998	0.1290334	0.5335248	0.0874980	0.4269659	0.4601707	0.2970788	0.5012054	0.1448480	0.6193042	0.1899904	0.6156128	0.0023122	0.3727574	0.0114004	0.6190705	0.0028524	0.0022168	0.6399769	0.6497563	0.0507287	0.5240706	0.3563617	0.4751235	0.3870712	0.2416144	0.6551707	0.1744522	0.1003111	0.4037258	0.7302068	0.1279368	0.2360593	0.5291238	0.2777865	0.3939584	0.5426483	0.6265835	0.3656034	0.4817467	0.6491292	0.2933290	0.5482523	0.0714044	0.5868975	0.5338578	0.1121312	0.4830524	0.0036518	0.5074835	0.5951201	0.0165875	0.3491559	0.1415883	0.6358698	0.5377333	0.6736890	0.6736475	0.5576862	0.1572617	0.0415413	0.1697289	0.0531640	0.0125227	0.0336713	0.7454400	0.3269340	0.6030286	0.1340931	0.1337097	0.4630711	0.3164031	0.1038016	0.4055988	0.4008811
600	0.5008925	0.1225970	0.7577199	0.2075505	0.5047269	0.3813394	0.2924182	0.6017195	0.2408485	0.6564886	0.1451641	0.5410917	0.0003621	0.4079474	0.0046971	0.6516573	0.0014302	0.0197938	0.6920128	0.7908397	0.0573178	0.5559759	0.3261873	0.5294166	0.4382948	0.2140429	0.6708701	0.1823179	0.1649338	0.4642551	0.6055985	0.1299934	0.2382742	0.4774566	0.3735006	0.4243294	0.5106005	0.5557606	0.5003980	0.4388451	0.5620995	0.2721005	0.4598930	0.0673494	0.7285077	0.6222042	0.3004988	0.3344534	0.0059665	0.5787044	0.7127599	0.0098597	0.3682792	0.0335074	0.6070558	0.6777494	0.7112347	0.8147601	0.7316757	0.1822240	0.0309396	0.0528830	0.1255662	0.0050931	0.0316391	0.6762791	0.2342990	0.5499127	0.1463544	0.0364713	0.4857129	0.3422092	0.0536513	0.4365720	0.4409410
650	0.3954752	0.1260635	0.5567505	0.1325178	0.4955474	0.5445736	0.3647176	0.5362470	0.2434180	0.5984271	0.1536694	0.7431411	0.0027645	0.4031005	0.0031942	0.5767619	0.0023174	0.0149972	0.6524277	0.6829450	0.0445601	0.4882704	0.3366067	0.5480976	0.3847925	0.2309878	0.6513382	0.2141928	0.1456865	0.4063810	0.5989305	0.1174909	0.0880190	0.4503084	0.2779321	0.4122850	0.5189594	0.5570904	0.3876767	0.3302878	0.7238632	0.2847892	0.5226046	0.0964654	0.7333889	0.6524240	0.3169698	0.4671994	0.0279951	0.5294741	0.5482979	0.0046588	0.4009785	0.0127946	0.6818029	0.6570817	0.6865467	0.7286160	0.5695810	0.0776736	0.0545329	0.0631003	0.0471036	0.0071054	0.1059897	0.7365134	0.1730433	0.6997486	0.1491337	0.0244413	0.4432174	0.3403608	0.0176625	0.3173436	0.4443245
700	0.4072074	0.1383787	0.6063171	0.0951601	0.5326745	0.4436427	0.3043546	0.5456330	0.2029612	0.5800234	0.1683236	0.6744476	0.0099618	0.3061965	0.0073440	0.5546015	0.0041608	0.0034803	0.6926683	0.6478200	0.0395912	0.5954535	0.3198704	0.4529269	0.4068217	0.1920695	0.6389244	0.2281203	0.2112153	0.3637449	0.7548586	0.1431558	0.1511928	0.4154092	0.1979324	0.4155190	0.5647497	0.6244829	0.3485987	0.5394534	0.7043665	0.2623575	0.4500811	0.0998760	0.7286297	0.6841060	0.3483769	0.4489183	0.0369090	0.5698981	0.6346989	0.0152004	0.3837664	0.0224353	0.6770649	0.7087952	0.5725134	0.6798007	0.5763305	0.1247763	0.0292047	0.0298128	0.0727344	0.0054160	0.0588744	0.8040537	0.1976042	0.5760611	0.2043566	0.0298251	0.3446214	0.3112707	0.0523058	0.4476654	0.4764070
750	0.4345153	0.1074597	0.6463866	0.0956628	0.3586643	0.4596975	0.2750578	0.4832029	0.2478705	0.6997092	0.1397308	0.5688156	0.0146422	0.4048655	0.0021561	0.5795719	0.0032686	0.0084436	0.7906974	0.6375002	0.0283219	0.5573008	0.3225985	0.3894073	0.3694823	0.1980576	0.6819699	0.1855815	0.1748969	0.3880993	0.5890015	0.1778616	0.1255056	0.3860233	0.2764900	0.3766958	0.5084775	0.5490403	0.2926992	0.3417791	0.6016277	0.2224060	0.5068913	0.0465407	0.5790989	0.6387640	0.3679185	0.4807351	0.0125205	0.5885365	0.5784916	0.0202053	0.4604233	0.0113629	0.5842881	0.5700767	0.6580228	0.7081240	0.4957194	0.0627947	0.0357511	0.0108639	0.0126605	0.0023493	0.0424911	0.8001229	0.2354370	0.8358530	0.1414735	0.0345103	0.3891593	0.3261608	0.0565210	0.3861890	0.4235106
800	0.3550290	0.1129003	0.6026065	0.1519025	0.3984698	0.4074096	0.3159918	0.4242874	0.1931837	0.6930153	0.1305800	0.6113027	0.0142504	0.4214324	0.0046916	0.7688888	0.0149831	0.0036177	0.6573889	0.6794120	0.0711313	0.5649383	0.2257306	0.4305647	0.3894674	0.2073015	0.7433841	0.2608491	0.1869665	0.4027552	0.6945916	0.1908299	0.0871816	0.4299293	0.1886841	0.4640306	0.4553194	0.6277408	0.3093741	0.3198454	0.7387096	0.3247451	0.4958026	0.0917138	0.6264983	0.6947370	0.3625108	0.5045924	0.0145233	0.4592687	0.5077473	0.0134040	0.4219192	0.0149724	0.6495885	0.6459105	0.6309977	0.6310021	0.4483558	0.1135212	0.0349800	0.0305756	0.0079226	0.0081743	0.0495680	0.6652922	0.1398330	0.7108347	0.1455618	0.0444044	0.3679062	0.2567603	0.0499922	0.4263665	0.5359662
850	0.3312084	0.1049316	0.5540171	0.1495089	0.4281188	0.4660088	0.3302645	0.4713096	0.2171347	0.6516481	0.1907294	0.6571692	0.0068752	0.2971746	0.0029365	0.5877181	0.0050894	0.0166081	0.7015292	0.6923109	0.0597221	0.6310479	0.2434598	0.4653672	0.5484845	0.2380450	0.7543098	0.2278107	0.2134951	0.3275385	0.5308842	0.1389756	0.0765518	0.3507654	0.1717584	0.4758969	0.4246179	0.5672188	0.3975377	0.3234937	0.6325103	0.2636670	0.3893384	0.0686182	0.6465711	0.7153685	0.3409234	0.4389526	0.0194227	0.5818475	0.7271006	0.0137313	0.4526381	0.0202009	0.8030517	0.4899064	0.5559043	0.5986549	0.4370094	0.1032800	0.0555014	0.0413192	0.0049640	0.0097705	0.0613563	0.5841608	0.2399846	0.5950229	0.1593331	0.0184775	0.3658226	0.4312431	0.0513945	0.4394927	0.3621869
900	0.3952288	0.1629105	0.5866591	0.1490567	0.4284702	0.4659497	0.3559885	0.5344124	0.2406154	0.7425992	0.1478723	0.7066081	0.0003778	0.3808046	0.0103148	0.6944761	0.0025154	0.0116640	0.6149847	0.6053119	0.0532110	0.4791738	0.3240984	0.4892609	0.4967749	0.2273795	0.6305467	0.1830698	0.1918471	0.4606633	0.6084866	0.1518953	0.0952786	0.3560027	0.1140128	0.3727925	0.5482972	0.4494942	0.4624059	0.3365503	0.7412467	0.3558803	0.4230431	0.0520047	0.6989740	0.6555149	0.3272575	0.4130585	0.0181338	0.4766610	0.6336625	0.0103051	0.3422049	0.0101844	0.6845833	0.7086148	0.7508063	0.6769353	0.2847368	0.1065671	0.0290827	0.0568818	0.0095916	0.0092778	0.0693897	0.5562967	0.2230172	0.5927149	0.1828747	0.0463184	0.3413965	0.3149239	0.0612158	0.4691839	0.4231343
950	0.3354201	0.1752155	0.5824829	0.1129007	0.3801978	0.4771460	0.2868779	0.5098765	0.2401138	0.6340858	0.1714171	0.7242518	0.0067106	0.3547687	0.0089114	0.5983083	0.0034372	0.0215566	0.6721456	0.7294479	0.0752625	0.5372511	0.4153474	0.5089843	0.3748322	0.1744088	0.6959340	0.1847969	0.1511076	0.3373832	0.5656178	0.0983445	0.0873919	0.3715677	0.1197546	0.4216836	0.4529751	0.4818998	0.3040345	0.4340500	0.5690105	0.3134805	0.5212963	0.1026484	0.7092492	0.6449044	0.4788212	0.4414236	0.0116626	0.5077692	0.6414513	0.0049645	0.4817842	0.0293560	0.6986702	0.7449493	0.6613677	0.6170484	0.3649404	0.0764880	0.0325692	0.0517248	0.0194291	0.0025297	0.0862079	0.6630021	0.2387017	0.6743105	0.1268209	0.0515663	0.3965771	0.4142945	0.0405707	0.4158049	0.3422085
1000	0.3889409	0.1362381	0.6462485	0.1141568	0.4080353	0.4361751	0.2918607	0.4572923	0.2759746	0.7628764	0.1659842	0.6614848	0.0104781	0.3400450	0.0095635	0.6801245	0.0076477	0.0042430	0.7261575	0.7239048	0.0649639	0.5634218	0.3385151	0.4733833	0.4615774	0.1390683	0.7796919	0.2611223	0.1706581	0.3949211	0.6656789	0.1595840	0.0952596	0.4418933	0.1682816	0.3456956	0.5055968	0.5670120	0.4229328	0.4410100	0.7062316	0.2918757	0.3807695	0.0870817	0.6239630	0.6834442	0.4315165	0.4279566	0.0143057	0.5948848	0.5667597	0.0017258	0.4386513	0.0302545	0.7123597	0.7358707	0.6413616	0.6069935	0.2129685	0.0773005	0.0259001	0.0342451	0.0058046	0.0035733	0.0675448	0.6596125	0.1924089	0.7435860	0.1901358	0.0420735	0.4121816	0.3397641	0.0266304	0.3277195	0.3246389

0	0.3981244	0.1434825	0.7259078	0.0985843	0.3957423	0.4081674	0.3341043	0.4818120	0.2925057	0.7917887	0.1309932	0.7028973	0.0016243	0.3791224	0.0058515	0.6741562	0.0007845	0.0215095	0.7459931	0.7215026	0.0731487	0.5263122	0.3627251	0.5436879	0.4032243	0.1618095	0.6849300	0.1874484	0.1725865	0.4910892	0.7257370	0.1171572	0.1366338	0.3730707	0.1979247	0.5566379	0.4319731	0.5005877	0.4413482	0.4199664	0.5113497	0.3222531	0.5013624	0.0926699	0.6902189	0.5802181	0.3851345	0.4252513	0.0089250	0.6127823	0.6251735	0.0086491	0.4655485	0.0190746	0.6244855	0.6853384	0.6676510	0.6200659	0.4663855	0.1227966	0.0230971	0.0450709	0.0690389	0.0089947	0.0494829	0.6244591	0.2414614	0.6802282	0.1585457	0.0287569	0.4107570	0.3356832	0.0737490	0.3957184	0.4046335
50	0.3634050	0.1099172	0.7169105	0.0380688	0.5332800	0.3449653	0.3318512	0.5849128	0.4324450	0.5550106	0.2180125	0.6541809	0.0020046	0.5115041	0.1924472	0.6477663	0.1974449	0.0084151	0.7895109	0.6588937	0.0704326	0.4758823	0.3436616	0.5932740	0.2487467	0.1556700	0.6472619	0.0397190	0.1800620	0.4476689	0.5673738	0.1705736	0.1331070	0.5127620	0.3506017	0.5715697	0.3504472	0.5003054	0.2918627	0.5518803	0.5561506	0.3378272	0.5895263	0.0258513	0.6267110	0.3537452	0.3425502	0.4109085	0.1719873	0.6465163	0.5029557	0.0010394	0.5990540	0.0339944	0.6108258	0.7915660	0.5631028	0.6945593	0.6057738	0.0891931	0.0105835	0.0442550	0.1229770	0.0243326	0.0718654	0.5568332	0.3792880	0.7235706	0.1459739	0.1780043	0.3186786	0.2422162	0.2749617	0.3620723	0.5724041
100	0.3975704	0.1204126	0.6851561	0.0269534	0.3770668	0.4380972	0.3433154	0.5897245	0.6207762	0.4591644	0.1589014	0.7008313	0.0067458	0.5761702	0.2078498	0.7527654	0.3548527	0.0137264	0.5958063	0.6629203	0.1182448	0.5540627	0.3538186	0.6495364	0.2042411	0.2139308	0.4961732	0.0317944	0.2138841	0.4781927	0.6196471	0.0918421	0.0923515	0.6232502	0.3814683	0.4719445	0.4224978	0.4237350	0.3830701	0.5691366	0.6406233	0.3429910	0.5229947	0.0705078	0.5769511	0.2676164	0.1829052	0.4095620	0.2919435	0.5874354	0.7453136	0.0146205	0.4183791	0.0130968	0.5778277	0.7245954	0.6124139	0.6737299	0.6474316	0.0912537	0.0102485	0.0379888	0.1056434	0.0090039	0.0495870	0.6108087	0.3793878	0.6932676	0.1750603	0.1803691	0.3821469	0.4210663	0.3155257	0.4194253	0.4807507
150	0.4532347	0.0865988	0.6651824	0.0271425	0.4992202	0.3993732	0.2819253	0.6083354	0.5756598	0.3920223	0.1796698	0.6868504	0.0067406	0.5950028	0.2611351	0.6201751	0.3419285	0.0236503	0.6697122	0.6880248	0.2434082	0.4077245	0.2895299	0.4119770	0.2409567	0.2602101	0.4239621	0.0233353	0.1548994	0.4944795	0.6614312	0.0979730	0.0706019	0.5732640	0.4021045	0.5586139	0.3192276	0.4331572	0.4001804	0.6341322	0.5265144	0.2924303	0.4237842	0.0499581	0.6055717	0.2055309	0.0587898	0.4599821	0.3096580	0.5729970	0.6260901	0.0191720	0.4111806	0.0115301	0.6566500	0.5932464	0.5679052	0.5929621	0.6367041	0.1111608	0.0046524	0.0549269	0.1059200	0.0158803	0.0599595	0.6729419	0.3943747	0.5923886	0.1888544	0.2303593	0.3952633	0.3077142	0.2922163	0.3624124	0.5036305
200	0.3345454	0.0717984	0.6440362	0.0146684	0.4242991	0.3324625	0.2974562	0.4900689	0.6781807	0.4076129	0.1924433	0.7294001	0.0031526	0.7660313	0.2408542	0.6721399	0.3810461	0.0372819	0.7319403	0.5838081	0.3395846	0.5217180	0.3651458	0.3179177	0.2678524	0.2287213	0.5023437	0.0118092	0.1247925	0.4872563	0.5041814	0.1498445	0.0889942	0.6196317	0.4128809	0.5454308	0.3455343	0.4453905	0.4271821	0.6214767	0.6692182	0.2869537	0.5047057	0.0337307	0.5881204	0.1665198	0.0416824	0.4184096	0.3575104	0.4909806	0.6210726	0.0212059	0.4974714	0.0124295	0.5996112	0.6246666	0.7113647	0.6200317	0.6222697	0.1125206	0.0167802	0.0463891	0.3746621	0.0137218	0.0758198	0.5545145	0.4195929	0.6003900	0.1344239	0.2584867	0.3788113	0.2155916	0.3929447	0.3899094	0.6032445
