"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
300	0.0954345	0.1383393	0.0725898	0.6983683	0.6663364	0.2877464	0.3734020	0.2438851	0.0558331	0.0058989	0.3479569	0.3372702	0.3595798	0.1448969	0.7017048	0.0726144	0.1499755	0.2500722	0.1413080	0.0124769	0.0618134	0.0723344	0.6688655	0.5164464	0.2117389	0.0192005	0.6245475	0.8120491	0.3834888	0.1715176	0.6353693	0.0862599	0.8008896	0.7592389	0.3586483	0.4895205	0.0127337	0.7759080	0.3244965	0.6990577	0.2846974	0.0313797	0.5083524	0.4616023	0.3874356	0.0737734	0.4208344	0.6125979	0.6117853	0.1240733
350	0.1627465	0.0901306	0.0647604	0.7685931	0.8007169	0.3277481	0.4238629	0.3126473	0.1013357	0.0023609	0.3798624	0.2848313	0.3769376	0.1226766	0.7168525	0.1061970	0.2037196	0.3354539	0.2125468	0.0073006	0.1656329	0.0482202	0.6582583	0.4470628	0.2516817	0.0180185	0.7356349	0.7607653	0.4366188	0.2045825	0.8324586	0.1599748	0.8628545	0.7438370	0.4091343	0.6500226	0.0595457	0.6430567	0.3653170	0.8208408	0.2831525	0.0416744	0.7635113	0.5499754	0.4147208	0.0603761	0.3676868	0.6382836	0.7708397	0.1232628
400	0.1318134	0.1112438	0.0490091	0.7742534	0.7152149	0.5044480	0.3952648	0.3510810	0.1039969	0.0016796	0.4006276	0.3419523	0.4833798	0.2053749	0.7694414	0.1181992	0.1585338	0.3497172	0.2811054	0.0084890	0.0386825	0.0696261	0.8715801	0.5659467	0.3503662	0.0169050	0.7640539	0.7175958	0.4358204	0.2742329	0.7133793	0.1341515	0.6549698	0.6858515	0.4352815	0.4696285	0.0205995	0.8338795	0.4028571	0.8041068	0.2543711	0.0890565	0.6306269	0.5414182	0.4757179	0.1261450	0.4338737	0.5438561	0.8307326	0.1128128
450	0.0957558	0.1606106	0.0609989	0.8531513	0.6592625	0.4382441	0.4122709	0.2449272	0.0102533	0.0039573	0.3454290	0.3623205	0.4907147	0.1528130	0.6769065	0.1587149	0.0837006	0.2962312	0.3382845	0.0060660	0.0807551	0.0636385	0.6457742	0.5057624	0.3305056	0.0334115	0.7466624	0.7371322	0.4743984	0.3592840	0.7943883	0.1279142	0.8155660	0.5777431	0.3607600	0.6244518	0.0069962	0.7241830	0.3651025	0.7312245	0.2111383	0.0517864	0.7363709	0.4264641	0.4350484	0.0566461	0.4301057	0.5114726	0.7826720	0.1855631
500	0.1616569	0.1561270	0.0515735	0.8143477	0.8308760	0.4333088	0.4179349	0.2192048	0.0194880	0.0023786	0.2194470	0.3347776	0.4672501	0.1713173	0.8637958	0.1595598	0.1244020	0.3441384	0.3691126	0.0000000	0.0889286	0.0387251	0.7278854	0.6032514	0.3735493	0.0118114	0.8058545	0.7133384	0.4668046	0.3969006	0.7670450	0.1236649	0.6177328	0.7158658	0.3479668	0.6593131	0.0236413	0.7382833	0.3989954	0.6881463	0.3556217	0.0913713	0.7443774	0.4173129	0.4268676	0.0630102	0.4782954	0.5637865	0.7039356	0.1470681
550	0.1498764	0.1635197	0.3229280	0.7977110	0.7186301	0.3470726	0.4542565	0.6944246	0.0278290	0.0032534	0.1577160	0.5606880	0.2558666	0.1498614	0.8053917	0.4793504	0.1348753	0.3249688	0.3572857	0.1908522	0.6810929	0.4563399	0.6727924	0.4739527	0.3700637	0.0545175	0.8125337	0.6830995	0.5604315	0.4328856	0.8387011	0.1184222	0.7766201	0.6816183	0.3912120	0.3266970	0.0195335	0.7575728	0.4434204	0.7662603	0.4043936	0.0555140	0.7281359	0.4611396	0.3174747	0.1736395	0.4850141	0.6757119	0.4053550	0.3222383
600	0.0969939	0.1019771	0.3585359	0.6465386	0.7081641	0.2910482	0.5220501	0.7222837	0.0190193	0.0013769	0.2771649	0.6669765	0.1566375	0.1209002	0.6476053	0.4406178	0.1579307	0.2362447	0.2618864	0.3237944	0.9174080	0.5264038	0.7291966	0.4214546	0.2382170	0.1553497	0.7480930	0.7493364	0.5164820	0.1940787	0.6323321	0.1318113	0.5911653	0.6980496	0.4148260	0.4079953	0.0199817	0.8234241	0.4467017	0.6934431	0.3010663	0.0373508	0.6478835	0.4691330	0.4475435	0.2479461	0.4134884	0.7824130	0.1672649	0.3875239
650	0.1192426	0.1380773	0.2297954	0.8181336	0.7726847	0.2867614	0.5218891	0.6919655	0.0403627	0.0138788	0.4411903	0.7537400	0.1524634	0.0962267	0.7785949	0.4119016	0.2208728	0.3344375	0.1255753	0.3753914	0.7253993	0.5893567	0.7610425	0.4547771	0.0829630	0.1562131	0.6189431	0.6724648	0.3324305	0.1261924	0.8652065	0.1405386	0.6262829	0.6420761	0.4765552	0.3861722	0.0075538	0.7043966	0.3767201	0.6845396	0.2859413	0.0366053	0.6883947	0.4837762	0.4844521	0.2630535	0.4317955	0.7358239	0.1953893	0.5911699
700	0.1015064	0.0769563	0.2691989	0.9027094	0.7164593	0.2362418	0.4907684	0.6994300	0.0341993	0.0011952	0.5307958	0.7183918	0.0914001	0.1424251	0.6821351	0.4680086	0.2979077	0.3615359	0.1314039	0.4711190	0.7019361	0.7314024	0.6886574	0.4292305	0.1216142	0.2533983	0.6882975	0.6322597	0.3084517	0.1543210	0.7405995	0.1327108	0.8868318	0.7391349	0.3822451	0.4000676	0.0061071	0.7576025	0.3506510	0.8176612	0.2578147	0.0671394	0.6730779	0.4357012	0.4650604	0.2609779	0.4388248	0.6784053	0.1916435	0.7104766
750	0.1282892	0.0941895	0.2466350	0.6347990	0.7516184	0.2069834	0.4873980	0.7040412	0.0584929	0.0000000	0.5098189	0.8148544	0.1110300	0.1273582	0.7366957	0.4863210	0.3376183	0.3357293	0.0625894	0.4554892	0.6273649	0.6106520	0.7327757	0.4029427	0.1245865	0.3250310	0.8421331	0.6000227	0.2695648	0.0500748	0.7207628	0.1128764	0.6679667	0.6818267	0.4189052	0.3461002	0.0165278	0.7768870	0.4221982	0.7588019	0.2671214	0.0681868	0.5287149	0.3392298	0.4141117	0.2952785	0.5279604	0.6109755	0.1585726	0.7474720
800	0.0604285	0.1600327	0.1610527	0.6951767	0.6848099	0.1983611	0.5635938	0.6140108	0.0533664	0.0075833	0.5212469	0.7696125	0.0884010	0.0943909	0.5422886	0.4219206	0.3403368	0.3080873	0.0616814	0.5357843	0.6824204	0.6793495	0.7127196	0.4109402	0.1485937	0.2958928	0.8469994	0.5200055	0.2507237	0.0560374	0.7405867	0.1210275	0.7064746	0.7224502	0.3157511	0.3707528	0.0334168	0.7010422	0.3391958	0.7415743	0.2266200	0.0327262	0.6329162	0.4136565	0.3484828	0.3595658	0.4374437	0.6913985	0.1239919	0.7499341
850	0.0811264	0.1034729	0.2350351	0.6961682	0.8154188	0.1723181	0.5310751	0.6740194	0.0295395	0.0020408	0.5482947	0.7790811	0.0870017	0.1024067	0.8397289	0.4094503	0.4183874	0.3915501	0.0450253	0.6633260	0.6878111	0.5398486	0.6364138	0.3906457	0.4061716	0.3051454	0.6404150	0.6073100	0.2176773	0.0250425	0.7434481	0.0976629	0.6585257	0.6141455	0.3422438	0.4502534	0.0218651	0.6374002	0.4489036	0.6808843	0.2539832	0.0765045	0.4172102	0.4099995	0.3189836	0.3999335	0.4620591	0.6923489	0.1287559	0.7032035
900	0.1266124	0.1398740	0.1371565	0.7229886	0.7001248	0.3272199	0.5536366	0.8441953	0.0272980	0.0032072	0.5702121	0.7173928	0.0979102	0.1211836	0.6891526	0.3806498	0.3018567	0.3749495	0.0860274	0.5942514	0.5152389	0.6125872	0.6579711	0.4302848	0.3111870	0.3633817	0.5683815	0.6975385	0.1763695	0.0247288	0.8035326	0.1328235	0.5914967	0.7704605	0.4365198	0.4315490	0.0149434	0.5802897	0.3834292	0.7400702	0.4211421	0.0712055	0.3356404	0.4361640	0.4054266	0.3346287	0.5327699	0.6248820	0.1734532	0.8293774
950	0.0632900	0.1356770	0.1391460	0.8204712	0.7260981	0.3215505	0.6085617	0.6836632	0.0162128	0.0012008	0.5971594	0.7313134	0.1666931	0.1227224	0.6910271	0.4407114	0.3860407	0.4361323	0.0457251	0.5992829	0.5848575	0.5963427	0.7006028	0.5311270	0.2583269	0.4569663	0.7634830	0.6214385	0.2041332	0.0478688	0.7891023	0.0751262	0.7695327	0.6272165	0.3662413	0.4722414	0.0078617	0.8613014	0.3847592	0.6948153	0.2964976	0.0849998	0.4312009	0.4814393	0.3071142	0.2795855	0.4042608	0.6850367	0.1334573	0.6298592
1000	0.1378530	0.1290663	0.1581347	0.7760434	0.5975462	0.2339426	0.5753006	0.7007169	0.0363791	0.0026752	0.5750678	0.8193743	0.0673778	0.1131300	0.6520463	0.4553730	0.3500908	0.3004794	0.0687564	0.5507931	0.5689790	0.5308294	0.6766972	0.4075247	0.3298429	0.4874735	0.6788700	0.5493840	0.2173556	0.0345011	0.6847342	0.1166124	0.8288708	0.6879683	0.3881387	0.3922468	0.0041123	0.6642059	0.3484888	0.7767892	0.3849953	0.1086052	0.5883536	0.4524071	0.4286048	0.2428646	0.5100837	0.6677794	0.1472061	0.6991879

0	0.1401404	0.1010896	0.1394698	0.6570492	0.7681731	0.1955008	0.5890809	0.7640543	0.0473329	0.0013837	0.5477699	0.6604200	0.1189144	0.0842316	0.7563051	0.4327076	0.3674124	0.4725971	0.0890045	0.5356975	0.5605601	0.6247017	0.6214044	0.3959342	0.4100021	0.4882876	0.5514063	0.6420555	0.2616402	0.0209581	0.8382261	0.1080380	0.7301992	0.6208130	0.3529059	0.3829179	0.0317549	0.7595370	0.4411001	0.7322904	0.2960787	0.0980021	0.4822221	0.4713999	0.4633472	0.3029261	0.4242887	0.6878318	0.0822643	0.6557758
50	0.0774696	0.2175427	0.1063865	0.6498621	0.7128696	0.4197667	0.5760721	0.7009794	0.0375556	0.5154611	0.7009115	0.3026516	0.0238974	0.1491972	0.6615923	0.5434248	0.4014516	0.3368622	0.0679251	0.6474234	0.6472930	0.3226912	0.6567241	0.3565594	0.4007445	0.6758577	0.5473495	0.5981581	0.2847034	0.0350951	0.7807857	0.0872569	0.6776731	0.7163588	0.3807083	0.3617375	0.3935605	0.7798131	0.4204680	0.5956596	0.2284314	0.0836235	0.7569803	0.4320857	0.5061155	0.1149379	0.5112370	0.2473410	0.5399441	0.7164997
100	0.0954660	0.1289010	0.0834095	0.7563634	0.7207086	0.3130311	0.5368715	0.8621809	0.0235457	0.5635857	0.6674747	0.1240549	0.0053155	0.0518664	0.7252932	0.5212105	0.4185294	0.3698786	0.0641458	0.7555288	0.5894225	0.2970450	0.6480979	0.3795452	0.4689364	0.6750050	0.4082636	0.5952137	0.1624589	0.0562036	0.7222207	0.0448387	0.7733041	0.6593231	0.3734043	0.3979116	0.3673850	0.8000524	0.3965212	0.7797702	0.1881153	0.0704158	0.5066142	0.5545431	0.8318995	0.0411207	0.4655040	0.1601512	0.6278140	0.4471983
150	0.1111971	0.0685055	0.1364862	0.6994721	0.7113751	0.2987085	0.6181635	0.6927595	0.0258379	0.6018138	0.6355044	0.0732761	0.0026318	0.0611459	0.7536013	0.7227475	0.4686521	0.3412325	0.0759968	0.6695500	0.4588180	0.1386587	0.6671235	0.4110913	0.5088578	0.6728248	0.3082962	0.4733686	0.1623460	0.0205017	0.7304201	0.0527820	0.7859602	0.6242895	0.4160200	0.3923182	0.5389544	0.8529211	0.2816620	0.6935551	0.2675882	0.0680565	0.4759748	0.5409906	0.6766731	0.0288820	0.7062515	0.1713701	0.5501501	0.3777360
200	0.0893246	0.1468771	0.0769740	0.6934160	0.7900905	0.2070163	0.6168571	0.7482863	0.0306776	0.5957700	0.8152118	0.0294798	0.0132600	0.0579088	0.7586408	0.6338922	0.4952249	0.3365036	0.0599540	0.7158687	0.3803144	0.1605168	0.7563574	0.3614865	0.5669288	0.5829457	0.2524088	0.4566465	0.1659664	0.0324912	0.6479133	0.0332559	0.8264248	0.6984629	0.3539282	0.3121873	0.4468809	0.7414800	0.3989596	0.6906454	0.2529240	0.0613192	0.4649185	0.5255630	0.7532206	0.0069904	0.5588727	0.0826523	0.6037340	0.2721852
250	0.1152734	0.1186633	0.0642489	0.7055030	0.7742764	0.3268021	0.4390177	0.8035269	0.0166951	0.5443351	0.7584541	0.0511159	0.0041714	0.1434891	0.7628571	0.7339815	0.4505868	0.2351318	0.0753452	0.7756514	0.3027049	0.1088125	0.5694783	0.4151417	0.5261597	0.6125396	0.3454687	0.3902246	0.1617325	0.0150001	0.7371966	0.0747203	0.7414065	0.7943635	0.3420549	0.5243842	0.5306536	0.7923391	0.3627039	0.6585938	0.2268897	0.1210046	0.5308423	0.5099356	0.6860178	0.0271194	0.5877681	0.0824484	0.7000799	0.2710950
300	0.1794620	0.1433023	0.0827882	0.6591621	0.7622687	0.3973437	0.5045279	0.6304910	0.0270187	0.4781748	0.7331442	0.0319672	0.0054909	0.0509535	0.7056458	0.6268294	0.5332212	0.2850974	0.0599091	0.6403987	0.3466170	0.0829451	0.6784140	0.4216815	0.5094513	0.6306469	0.2918768	0.4774618	0.1161337	0.0309523	0.6573903	0.0383050	0.6831748	0.7993173	0.4737925	0.4374876	0.4393537	0.7091587	0.3101919	0.8166796	0.2173887	0.1549318	0.4543210	0.6429235	0.6552365	0.0206769	0.5114421	0.0986524	0.7741142	0.2260954
350	0.1713489	0.1753688	0.0795765	0.6695946	0.7439101	0.3432417	0.4209845	0.7126135	0.0446574	0.6725102	0.8262677	0.0317378	0.0105538	0.0564666	0.8161157	0.7419014	0.5347400	0.2502492	0.0671806	0.6952799	0.4454824	0.1315424	0.7141235	0.5523159	0.3845794	0.6351984	0.2858470	0.4784404	0.0950495	0.0379152	0.7838611	0.0552418	0.7433992	0.6620434	0.3962842	0.4033972	0.3359279	0.6709864	0.3022458	0.7449079	0.1982704	0.1065527	0.4198585	0.5374227	0.7087975	0.0195079	0.5120615	0.0748590	0.7235197	0.2816947
400	0.1088639	0.1136779	0.0876828	0.6712180	0.7300521	0.4189316	0.5068411	0.6485724	0.0061488	0.5482512	0.6771459	0.0500058	0.0015903	0.0538143	0.5670143	0.5916526	0.4310849	0.3312555	0.0642467	0.6456447	0.4873871	0.1391159	0.8155330	0.4158459	0.5615432	0.7428445	0.3461216	0.4467196	0.1559315	0.0352246	0.7118787	0.0303318	0.7587302	0.7540937	0.3107264	0.3613044	0.5470430	0.6286852	0.3223672	0.8052468	0.2595455	0.1045257	0.5313985	0.5745915	0.6448244	0.0157329	0.5181405	0.1116087	0.7241987	0.3047429
450	0.1149154	0.1739607	0.0466276	0.6844881	0.7100401	0.4150603	0.5155978	0.7749293	0.0176747	0.5544780	0.6791983	0.0731910	0.0025139	0.0399436	0.6813307	0.5704337	0.5349008	0.3590329	0.0791176	0.8010534	0.3571701	0.1583262	0.6227216	0.4529371	0.5609114	0.6322506	0.2590379	0.3838004	0.1078490	0.0243648	0.6203329	0.0827849	0.7041924	0.6175981	0.3824351	0.3535066	0.3878125	0.6581268	0.3394041	0.8531938	0.1875536	0.1324776	0.3617036	0.5719000	0.6972677	0.0313144	0.6948648	0.1200882	0.7754174	0.2830351
500	0.1032639	0.1846799	0.0155443	0.6329863	0.6465634	0.5991808	0.4694568	0.8147103	0.0230762	0.5865204	0.6081688	0.0950252	0.0104875	0.0743820	0.6482941	0.6879741	0.3881932	0.3175807	0.0583236	0.9139703	0.3784142	0.1282593	0.7190933	0.3436655	0.4644315	0.6721166	0.2449313	0.3729815	0.1625700	0.0436780	0.7554365	0.0517107	0.6851049	0.7097858	0.3740980	0.3521100	0.3700211	0.7853838	0.4808351	0.6102770	0.2380666	0.1660590	0.4233236	0.5342231	0.6570669	0.0163995	0.5213268	0.0859012	0.6922420	0.2424422
550	0.1906709	0.1356713	0.0848825	0.7537663	0.7442542	0.4380336	0.6037109	0.7548215	0.0132396	0.0936114	0.7522341	0.5784441	0.1044912	0.0428110	0.6549629	0.4459945	0.3468712	0.2980673	0.0701943	0.7520393	0.3686446	0.4663836	0.6780805	0.5134597	0.4762999	0.5435640	0.3301867	0.3780520	0.0479848	0.0330120	0.7273298	0.1036529	0.7823475	0.7181589	0.3887841	0.3946752	0.0643810	0.6416983	0.5375671	0.6907045	0.3682709	0.1501209	0.1663361	0.5749462	0.5059087	0.0831831	0.5124523	0.2788111	0.4474301	0.4034489
600	0.1377174	0.1455166	0.0985952	0.7738103	0.7588125	0.3908486	0.4277798	0.6049248	0.0231410	0.0135034	0.5730386	0.6705748	0.0731009	0.1131185	0.6110683	0.4669349	0.2877454	0.3492774	0.0284061	0.7418474	0.4690947	0.4270905	0.7668167	0.4289753	0.4376448	0.4054948	0.4662338	0.4255556	0.0819035	0.0200908	0.6842290	0.1072948	0.6683827	0.7315870	0.3817050	0.3537048	0.0498073	0.7470672	0.4247446	0.6779569	0.3959456	0.2792070	0.0475392	0.5718974	0.4975262	0.1179278	0.5678695	0.5196650	0.2433869	0.5161127
650	0.0968098	0.1146616	0.2755482	0.7900804	0.7430974	0.2623274	0.6190608	0.7288894	0.0087937	0.0023658	0.5596438	0.6578368	0.0918644	0.0803785	0.8580968	0.4162807	0.4081951	0.3141492	0.0529476	0.6896196	0.5096589	0.6036095	0.8166593	0.4101630	0.3759325	0.4194291	0.4976808	0.6034363	0.1083958	0.0374352	0.5086426	0.1421226	0.7719751	0.6052758	0.3407301	0.4361950	0.0309758	0.6131111	0.4269047	0.7097818	0.3172823	0.3736152	0.2682428	0.5715744	0.4459651	0.1648745	0.5130643	0.5276142	0.3359907	0.5455033
700	0.0713302	0.1223169	0.2437299	0.6631508	0.7227764	0.2053039	0.6825308	0.8761106	0.0525453	0.0000260	0.5656182	0.7059594	0.0886423	0.0647965	0.7347658	0.3998061	0.2918654	0.2083436	0.0599334	0.5759197	0.5199002	0.6141345	0.6770422	0.5300070	0.2198506	0.3433320	0.6665678	0.5664524	0.1403408	0.0160748	0.7447380	0.1109617	0.7756967	0.7306552	0.5143031	0.4181893	0.0163664	0.5792589	0.5237612	0.7247357	0.3591100	0.1941673	0.3781067	0.6053670	0.5011593	0.1505832	0.3296984	0.5423685	0.2500490	0.6517768
750	0.1625288	0.1298532	0.2212680	0.7275966	0.7397911	0.3087908	0.5415931	0.7089165	0.0333829	0.0049531	0.6399054	0.7483201	0.1235294	0.0966308	0.7238912	0.3498071	0.3086308	0.2126463	0.0330332	0.4889736	0.5164081	0.6288056	0.5975156	0.4643516	0.2002875	0.3618415	0.7426949	0.7462451	0.1901620	0.0070725	0.7588172	0.1601665	0.7130521	0.6319601	0.3401985	0.5175895	0.0146580	0.8413756	0.3768768	0.6623273	0.4315140	0.1786776	0.5184278	0.5688573	0.4829889	0.2093388	0.4743569	0.5871367	0.2124497	0.6541704
800	0.1748670	0.1734303	0.1803053	0.7314992	0.6631989	0.3013042	0.5612826	0.6905784	0.0374879	0.0013153	0.6188183	0.7535423	0.1619060	0.1063886	0.7248127	0.3906934	0.3853734	0.3139645	0.0532842	0.5600698	0.5401118	0.6093079	0.7146776	0.4972756	0.2680344	0.3996498	0.5946541	0.7102430	0.1877959	0.0181861	0.7078755	0.1472509	0.7357880	0.6661106	0.3709168	0.3989362	0.0309981	0.7637217	0.4568118	0.5671710	0.3189622	0.1122788	0.6034790	0.5634306	0.4682357	0.2022494	0.5029298	0.6379524	0.2804419	0.7940416
850	0.1164216	0.1676003	0.1435147	0.5637086	0.7550245	0.3786459	0.4632756	0.7386246	0.0393225	0.0015059	0.5567973	0.7047581	0.0950354	0.0490226	0.6237553	0.4403011	0.3361575	0.3155642	0.0665708	0.5923867	0.6040078	0.6461840	0.7827974	0.5051093	0.2487206	0.3712575	0.6509629	0.5021348	0.2091560	0.0413722	0.7958330	0.1285519	0.6937428	0.8129788	0.4540332	0.3494702	0.0289003	0.6259754	0.5664094	0.6309439	0.3379606	0.0829781	0.5806033	0.5083417	0.4807370	0.3103588	0.4911020	0.5323685	0.1647738	0.6444688
900	0.0897645	0.1574558	0.1144926	0.6378862	0.7442548	0.3090588	0.4382412	0.8114983	0.0259976	0.0150218	0.5482445	0.8077696	0.0713110	0.1202488	0.6962395	0.3873149	0.3302206	0.2552930	0.1187066	0.4681953	0.5783749	0.5746227	0.6745141	0.3084783	0.2772191	0.3554536	0.7283929	0.5200719	0.2564044	0.0451085	0.7378566	0.1113953	0.7498049	0.7819426	0.3973718	0.3083675	0.0566873	0.6884892	0.5452502	0.6210933	0.3209137	0.0594754	0.7629329	0.5599448	0.4879977	0.3371945	0.4845020	0.5340571	0.1938641	0.7097855
950	0.1159447	0.1133358	0.0753644	0.7040862	0.9151141	0.5600069	0.3824778	0.7582366	0.0235938	0.0001785	0.5667759	0.7299056	0.0824918	0.1088053	0.8065295	0.4981916	0.3984702	0.2403180	0.0433802	0.5041834	0.4977090	0.5957257	0.6695227	0.3929448	0.2498237	0.5023440	0.6649393	0.6718578	0.2701874	0.0321824	0.7143203	0.1653833	0.8321389	0.6870497	0.3497012	0.4029776	0.0088359	0.6407493	0.4144857	0.7673528	0.2881057	0.0653953	0.5310453	0.4751348	0.5319421	0.1705857	0.5359161	0.7694030	0.2431108	0.6673652
1000	0.1162803	0.1912431	0.0694338	0.6799475	0.7036809	0.4055671	0.4225473	0.9282524	0.0081926	0.0003248	0.5170430	0.6354581	0.1450002	0.0860649	0.7912778	0.4067290	0.3655037	0.2235059	0.0418282	0.6037119	0.5313374	0.6615442	0.6698497	0.5017618	0.3953309	0.3783312	0.7364713	0.6873119	0.1433527	0.0500965	0.8383402	0.1710963	0.8193639	0.6843598	0.4067266	0.3406171	0.0248068	0.7007105	0.5726878	0.6142646	0.2739924	0.1020618	0.7483961	0.5313513	0.4411100	0.2171047	0.5906271	0.6324812	0.2634894	0.8480783

0	0.1618067	0.1380801	0.1003367	0.7599041	0.6924786	0.2456922	0.5761788	0.9358601	0.0318320	0.0012502	0.4472184	0.7602431	0.1268767	0.0525221	0.6545080	0.4652366	0.3422430	0.3669495	0.1141733	0.5197349	0.4788884	0.6476844	0.8065450	0.3540953	0.3723244	0.5581563	0.6946873	0.6639405	0.1789884	0.0179238	0.8047424	0.1252858	0.7383523	0.7142420	0.3742976	0.4564607	0.0083292	0.6882772	0.4223240	0.7854670	0.3229439	0.0449795	0.5361313	0.4597008	0.4506241	0.2397713	0.3825414	0.6983441	0.0959944	0.6536883
50	0.1258365	0.1414025	0.1600995	0.6807969	0.4425318	0.3624141	0.4872707	0.1933105	0.0424729	0.0094019	0.2818062	0.7878021	0.1012754	0.1261933	0.6457066	0.3847223	0.2853077	0.1251758	0.4771579	0.5517419	0.0810590	0.3015615	0.6892684	0.3475292	0.5435046	0.3311182	0.2326540	0.6514958	0.1879452	0.0638450	0.8846676	0.1268353	0.7275735	0.6555098	0.4540913	0.5936170	0.3705879	0.7143880	0.5031419	0.6018214	0.2377569	0.1069088	0.6594285	0.4084603	0.4424809	0.2348752	0.4904236	0.7309309	0.2197436	0.8581376
100	0.1169242	0.1338630	0.2569439	0.6679494	0.4486150	0.4133555	0.4934331	0.0861869	0.0619360	0.0024487	0.1574233	0.6639910	0.0647635	0.1251461	0.7224017	0.4645376	0.2917127	0.0527702	0.5340649	0.5879322	0.0168905	0.3247109	0.5901599	0.3895853	0.6293008	0.2077860	0.1535424	0.7185142	0.1574663	0.0564581	0.6713034	0.1218452	0.6132066	0.7697631	0.5448812	0.6596948	0.4600558	0.6179877	0.4646842	0.6578183	0.3260775	0.0767623	0.6452192	0.3853741	0.3588530	0.3001073	0.4616407	0.7871859	0.2702127	0.8128568
150	0.1175461	0.1526562	0.3407208	0.8176481	0.3486695	0.3223763	0.4663856	0.0796837	0.0301619	0.0004828	0.1344791	0.6228530	0.1645339	0.1206140	0.8113647	0.4612746	0.3437665	0.0244879	0.7098479	0.5550575	0.0460948	0.2635592	0.5246324	0.3878233	0.6423629	0.0409050	0.1900325	0.6315471	0.1259683	0.0346208	0.6427533	0.1628996	0.6803542	0.7703130	0.5845655	0.7722803	0.5169238	0.7478747	0.5012431	0.8983618	0.4390032	0.0922940	0.6632053	0.5048632	0.5598113	0.2716276	0.4523760	0.6391533	0.3024660	0.6363738
200	0.1488381	0.1744768	0.2713996	0.6272929	0.2896047	0.2990791	0.5054480	0.1001813	0.0407984	0.0008479	0.1382280	0.8222359	0.3272543	0.1219112	0.6552638	0.3340867	0.2494257	0.0637315	0.6464697	0.3796296	0.0260049	0.2731162	0.6242245	0.3006377	0.5787536	0.0414821	0.1766099	0.7108807	0.2753071	0.0456022	0.7081778	0.1950473	0.6933810	0.6513899	0.4567912	0.7003995	0.5163935	0.6459685	0.5185632	0.6748078	0.2924704	0.0511800	0.7185363	0.5171494	0.3709829	0.3692444	0.4035807	0.6922184	0.2141265	0.5757472
250	0.1778335	0.1288207	0.3954560	0.8371367	0.2699076	0.2815373	0.4665375	0.1667693	0.0492517	0.0002955	0.0552105	0.9297694	0.4437715	0.0768710	0.7654164	0.5402921	0.1820428	0.0623181	0.5306291	0.2929292	0.0126969	0.2147079	0.6974874	0.3933912	0.5757141	0.0168299	0.1243279	0.6463027	0.3450011	0.1706428	0.6718335	0.1796833	0.6122549	0.6087698	0.5174461	0.6909251	0.3801137	0.5673816	0.4608282	0.7504143	0.3743092	0.0641060	0.6791930	0.5079904	0.4107846	0.2284787	0.4619393	0.7171115	0.2985788	0.8255875
300	0.1085191	0.1157776	0.4521235	0.7570039	0.3559521	0.2772764	0.4109915	0.1020902	0.0350652	0.0023695	0.0287805	0.6733981	0.5099738	0.1750181	0.7890106	0.4883266	0.1976765	0.0063183	0.6645837	0.2843573	0.0634674	0.1689595	0.7339636	0.3255275	0.6564649	0.0262360	0.1748491	0.6197937	0.3991787	0.2035871	0.5949510	0.1883888	0.5522889	0.5969152	0.5502419	0.6581165	0.4032340	0.7471994	0.3845298	0.7394887	0.3126765	0.0532695	0.6373717	0.3680070	0.4442749	0.2468036	0.4948844	0.5945177	0.2961669	0.6478114
350	0.1008532	0.1235290	0.3059666	0.7557130	0.3494576	0.3440541	0.4762454	0.0868741	0.0345925	0.0010938	0.0839948	0.5690458	0.4551006	0.1879038	0.6617141	0.5657417	0.1653426	0.0182567	0.5659181	0.2138661	0.0094419	0.2614172	0.6105597	0.3759030	0.5860597	0.0038545	0.1327632	0.7011628	0.4149349	0.2648883	0.7579337	0.1769736	0.6186089	0.5974319	0.6518215	0.6724398	0.4218858	0.7664566	0.4589392	0.6617130	0.2599420	0.0633843	0.6640156	0.4933335	0.3809401	0.2722930	0.6513819	0.5384364	0.3666723	0.5899151
400	0.1328089	0.1256490	0.3913140	0.6099342	0.3406919	0.2897764	0.5272185	0.0768778	0.0301713	0.0006065	0.0603512	0.6461690	0.3934604	0.1847923	0.6673350	0.5350647	0.2291093	0.0146849	0.6231469	0.2540643	0.0498295	0.1829886	0.6400844	0.3492139	0.5676231	0.0068545	0.1422970	0.7784337	0.3770995	0.2569150	0.8307462	0.1530373	0.6602780	0.5815821	0.4804130	0.6717931	0.5167915	0.7189677	0.4536463	0.7394291	0.3175442	0.0620204	0.6224887	0.5069467	0.5198902	0.2221100	0.3839185	0.5265639	0.2465223	0.6321510
