"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
400	0.2103168	0.5213034	0.5664316	0.6297905	0.0854218	0.6794921	0.2740649	0.5765469	0.1915803	0.6858320	0.4422925	0.4906218	0.0057258	0.7774928	0.3075098	0.4022991	0.2796318	0.5249581	0.0126435	0.7539069	0.6783324	0.6261252	0.6854875	0.8532767	0.2100894	0.9418905	0.0771806	0.0308375	0.3582219	0.0622572	0.2286849	0.0009276	0.5896095	0.3710706	0.6637625	0.5793109	0.2033670	0.5736118	0.4269963	0.6341430
450	0.2825214	0.4087834	0.5300659	0.5129179	0.0299824	0.7042957	0.2406118	0.6928686	0.1109448	0.6522708	0.3894278	0.4762359	0.0251176	0.7457161	0.4861456	0.5803457	0.2620099	0.5681043	0.0270690	0.6626400	0.5793584	0.5763241	0.6909230	0.8104880	0.2239826	0.6103414	0.0552316	0.0215018	0.3722458	0.0947504	0.2137880	0.0046291	0.6377197	0.3393751	0.7647951	0.5835664	0.2612560	0.5595402	0.3773678	0.5958181
500	0.3015948	0.4690200	0.6612928	0.5538830	0.0257123	0.6786365	0.2223720	0.7700878	0.1735218	0.7648477	0.3033563	0.4826863	0.0049085	0.6800177	0.5971973	0.5425205	0.3542812	0.6358492	0.0107669	0.6092092	0.6570199	0.5304808	0.7433031	0.6750575	0.1774911	0.7381149	0.0983766	0.0257876	0.3270270	0.1457937	0.3374030	0.0019684	0.5588301	0.4212712	0.7841066	0.6387846	0.1851854	0.4898322	0.3313535	0.6429947
550	0.2793170	0.3576896	0.6649684	0.5506287	0.0511163	0.6778096	0.1781289	0.6568457	0.4102809	0.6397350	0.3571179	0.4457258	0.0030283	0.6193213	0.5803030	0.4102948	0.3638461	0.7021714	0.0163915	0.6679240	0.6596666	0.4671768	0.8263444	0.7713432	0.2420162	0.6479771	0.0769688	0.0901754	0.5449582	0.0985866	0.1715471	0.0093363	0.5755072	0.4127676	0.7027815	0.5734800	0.3488778	0.7981290	0.4526196	0.6988808
600	0.3083229	0.3552901	0.7579455	0.5842284	0.0531641	1.0000000	0.1687254	0.6690107	0.3848726	0.7172177	0.3266854	0.3262200	0.0143758	0.7173854	0.5051544	0.3843216	0.4096374	0.7309246	0.0206990	0.7616543	0.7111687	0.4866039	0.8900562	0.6932021	0.1998644	0.7254306	0.0779606	0.0889743	0.6320162	0.0861738	0.1030272	0.0032254	0.5358043	0.3696482	0.6352830	0.5254034	0.2794017	0.5914566	0.4632760	0.6840444
650	0.3090891	0.3932568	0.6808429	0.5626263	0.0566441	0.8536864	0.1024067	0.6160440	0.4254660	0.7109462	0.4239221	0.3997150	0.0152949	0.6669066	0.5304654	0.2968288	0.3452902	0.5831114	0.0066967	0.6406802	0.6052237	0.5485090	0.7463626	0.8587731	0.2191723	0.5999004	0.0816187	0.1244790	0.6807310	0.1012703	0.0815590	0.0072990	0.4819946	0.2847549	0.6127232	0.6126160	0.3158557	0.5986350	0.3913140	0.7402648
700	0.4060402	0.3230512	0.6913586	0.5929564	0.0724623	0.6781776	0.1907586	0.6891328	0.4466361	0.7082276	0.4824413	0.3997611	0.0062746	0.6048214	0.4107539	0.2624738	0.3879022	0.5020688	0.0100263	0.8231351	0.6286180	0.4908102	0.7711613	0.7987139	0.2040788	0.7114335	0.0737848	0.1374459	0.7782786	0.0671663	0.0665077	0.0083614	0.5344108	0.2801053	0.6833350	0.5969705	0.2870163	0.7101490	0.4078798	0.6133694
750	0.2813569	0.5027623	0.8052304	0.4663454	0.0582044	0.6564498	0.2305762	0.6329002	0.5346520	0.6972556	0.5767147	0.4261034	0.0033031	0.7532208	0.4932465	0.2456842	0.5121691	0.3337584	0.0119577	0.6988684	0.6196291	0.4933667	0.7799203	0.6055756	0.2620391	0.5492618	0.0892113	0.1308476	0.6925136	0.0372793	0.0823248	0.0020726	0.5058563	0.2711071	0.6440389	0.5940876	0.3498486	0.7587671	0.4368717	0.6301949
800	0.3139678	0.4264975	0.6334825	0.6332116	0.0561866	0.6719008	0.2178205	0.6594004	0.4557055	0.6665090	0.5847869	0.3536426	0.0165097	0.6539092	0.4223893	0.2265130	0.4602906	0.4720667	0.0217654	0.6681120	0.4655082	0.5726988	0.5983700	0.6289228	0.2094684	0.9169377	0.0818918	0.0637767	0.6174734	0.0181691	0.1133164	0.0140905	0.4390947	0.3629684	0.7079803	0.6321821	0.1951691	0.7940276	0.4260151	0.5210038
850	0.2532632	0.3995097	0.5869137	0.5990346	0.0814221	0.7109435	0.1385525	0.6711844	0.5265720	0.7323774	0.5174488	0.4157670	0.0157239	0.6734009	0.5645041	0.2021595	0.4099562	0.4970576	0.0180120	0.6745719	0.3856343	0.4910452	0.7795665	0.7172295	0.2149471	0.7502516	0.0909038	0.1514105	0.6025252	0.0333997	0.0878347	0.0036393	0.4415285	0.3061829	0.6120584	0.7060526	0.2862132	0.6024606	0.3935922	0.6302531
900	0.3518175	0.4031475	0.6298927	0.6095625	0.0568238	0.7603106	0.1133858	0.7549994	0.4755212	0.7249498	0.5932916	0.4051634	0.0031936	0.6729684	0.5152734	0.1347259	0.4283316	0.2777583	0.0145617	0.5875023	0.5461733	0.5164854	0.6666253	0.6922051	0.1754877	0.6982506	0.0755576	0.1003398	0.7906123	0.0099910	0.1214870	0.0073893	0.4349931	0.3109447	0.5785665	0.5777275	0.2003809	0.6983713	0.4451917	0.6734871
950	0.3138273	0.3722969	0.6096743	0.6557177	0.0923614	0.8074752	0.1567070	0.6596076	0.5853638	0.6893041	0.5348806	0.3054514	0.0110327	0.6370280	0.4169215	0.1982454	0.4221153	0.1792539	0.0139936	0.6034366	0.5115843	0.4903962	0.7425489	0.6067760	0.3035409	0.7926258	0.0753766	0.1565492	0.6347020	0.0284541	0.0549993	0.0078679	0.3241784	0.3609137	0.6119642	0.5821642	0.2088850	0.6409323	0.4208727	0.6517175
1000	0.3199812	0.4440887	0.5886681	0.6042905	0.0731624	0.5927701	0.1586404	0.6098106	0.3880661	0.6834382	0.6877683	0.3173264	0.0071455	0.5708828	0.6063698	0.1740285	0.5234415	0.3160679	0.0127882	0.6931408	0.4265889	0.4352799	0.7614567	0.7475156	0.1712529	0.6402777	0.0646013	0.1160095	0.6401536	0.0350515	0.0458466	0.0020266	0.4148755	0.2431722	0.6948183	0.5408862	0.2355579	0.7289575	0.4050663	0.7305218

0	0.3124774	0.5471663	0.5803080	0.5349456	0.0266299	0.8012535	0.2318907	0.5941807	0.6092639	0.6231889	0.4253200	0.2872455	0.0089456	0.6798569	0.5156478	0.3205799	0.4618967	0.5827434	0.0409020	0.6716951	0.3676116	0.6356559	0.6197811	0.6431562	0.2221411	0.6753863	0.0772992	0.1262988	0.6322541	0.0539717	0.0843393	0.0149853	0.5113446	0.3009186	0.7543607	0.4978264	0.2775979	0.7258202	0.5147858	0.7200427
50	0.4343228	0.4724526	0.6083092	0.5296626	0.0694063	0.3771087	0.4143703	0.6423973	0.4299031	0.6289390	0.4516574	0.3740007	0.0078526	0.6735738	0.3657321	0.2762482	0.3878257	0.2273661	0.0067339	0.6464231	0.4492927	0.5557248	0.4514591	0.6098773	0.2279721	0.6692355	0.0575404	0.1037356	0.4579613	0.0327487	0.0789888	0.0071593	0.4354849	0.4859264	0.7685807	0.4130522	0.1093251	0.4760044	0.4397316	0.5656006
100	0.3182594	0.5204925	0.4853719	0.5056982	0.0431281	0.3289549	0.5475892	0.6566857	0.3524632	0.7049263	0.4674367	0.3939931	0.0078303	0.7087995	0.4982234	0.1997831	0.5412945	0.4223870	0.0298592	0.6756232	0.5022055	0.5478806	0.3471417	0.7005555	0.1739448	0.7052413	0.0211251	0.1102346	0.4538915	0.0385055	0.0709345	0.0054642	0.3791844	0.3865204	0.6734245	0.5149518	0.0815214	0.3683414	0.4135723	0.4820744
150	0.4924697	0.6029668	0.5802187	0.3892701	0.0591452	0.3040940	0.5425925	0.5638234	0.4290174	0.5796846	0.5093808	0.3629716	0.0014326	0.5985963	0.5495454	0.2122714	0.4213377	0.5849889	0.0193352	0.5962423	0.4520379	0.5543030	0.3130258	0.6302375	0.2269313	0.5454352	0.0299436	0.0879583	0.4146421	0.0608971	0.0874804	0.0124668	0.4542291	0.3782030	0.7451617	0.5075903	0.0716908	0.5179449	0.3355346	0.5235112
200	0.3905209	0.5891501	0.5714677	0.4981947	0.0677883	0.3696882	0.5305100	0.5910465	0.4708798	0.6112822	0.5972004	0.3794298	0.0001046	0.7447302	0.6411602	0.1960457	0.4353041	0.5051408	0.0237606	0.6625100	0.4718314	0.5180213	0.3990902	0.6872846	0.1764994	0.5282325	0.0152815	0.1104521	0.4898515	0.0476490	0.0717756	0.0059043	0.6162063	0.5400883	0.8489031	0.5183716	0.0486903	0.4650942	0.3109082	0.6083511
250	0.4914026	0.6516143	0.4753806	0.3868326	0.0567435	0.4684427	0.5521580	0.6021098	0.3766339	0.6230996	0.5071333	0.4078717	0.0011021	0.7552363	0.6064826	0.1813210	0.3233765	0.4912787	0.0202708	0.6778914	0.4319399	0.4919719	0.3977777	0.6085800	0.1937985	0.6341650	0.0137850	0.1476635	0.4587200	0.0282203	0.0513657	0.0032972	0.5298755	0.4130271	0.7450498	0.4634704	0.0431196	0.5051975	0.2477695	0.4748533
300	0.4251885	0.7317412	0.5515171	0.4655625	0.0748243	0.2958404	0.5355904	0.5789992	0.4134970	0.6315481	0.4997790	0.4995295	0.0000638	0.5909141	0.7327067	0.2209610	0.3857731	0.5466189	0.0122456	0.7680774	0.5124065	0.4060827	0.3836619	0.6562162	0.1237134	0.6357020	0.0131962	0.1520543	0.3891974	0.0357154	0.0478640	0.0057491	0.4531012	0.4589774	0.7177344	0.4861014	0.0438522	0.4632984	0.3067584	0.5561866
350	0.4922039	0.7049046	0.5212744	0.5432169	0.0494804	0.3044235	0.5251162	0.6872217	0.3559501	0.6890801	0.5238031	0.3677895	0.0007556	0.6417125	0.5836803	0.1953984	0.3860319	0.4776700	0.0159871	0.6021771	0.4779481	0.4396579	0.4152191	0.6347828	0.1132343	0.5482308	0.0091769	0.0695260	0.4450696	0.0130626	0.0654839	0.0020356	0.5928586	0.4807102	0.7575420	0.6750606	0.0639752	0.4640611	0.2849981	0.5753404
400	0.3756138	0.4886399	0.5425511	0.5371782	0.0663374	0.3610009	0.5771745	0.5340550	0.3702146	0.5541970	0.4588704	0.3920608	0.0000000	0.6740839	0.6087352	0.1945405	0.4444861	0.4206830	0.0222557	0.5932667	0.4677613	0.5096978	0.3610327	0.7629242	0.1518793	0.5428453	0.0279465	0.0909339	0.4140337	0.0370999	0.0804524	0.0014588	0.4940804	0.4218382	0.6436010	0.5120291	0.0837659	0.4705549	0.3410985	0.5346202
450	0.3383779	0.4746398	0.4186170	0.5375470	0.0871504	0.2645918	0.5046381	0.6033977	0.3959290	0.6722107	0.5686249	0.3606168	0.0002795	0.6227092	0.6466532	0.2100021	0.4594296	0.6880691	0.0103498	0.6134265	0.4377229	0.6140409	0.3791682	0.7243206	0.1291087	0.5495260	0.0181125	0.1300464	0.4168608	0.0399385	0.0479146	0.0058293	0.5970458	0.4843764	0.6252547	0.5907444	0.0452308	0.5103963	0.3505834	0.6028387
500	0.4420163	0.5766942	0.5110462	0.4019322	0.0594911	0.2383878	0.5107122	0.6116450	0.4691938	0.6558113	0.4300774	0.3426927	0.0001050	0.6909104	0.5942366	0.2451717	0.3962287	0.6243412	0.0119051	0.7855772	0.4119296	0.5241721	0.4113904	0.5680849	0.1321072	0.6106202	0.0203132	0.1369486	0.2897347	0.0235799	0.0658004	0.0017793	0.4949073	0.4759782	0.6730776	0.6698355	0.0908541	0.5244932	0.3510121	0.5928302
550	0.3077733	0.6551092	0.5892554	0.5355100	0.0386661	0.5587799	0.4928752	0.6340159	0.5055459	0.6814999	0.5052372	0.3993717	0.0811046	0.7710792	0.5420568	0.2450915	0.4002890	0.6841509	0.0086320	0.6042274	0.4673111	0.5827633	0.6961231	0.6383102	0.1320399	0.6274377	0.0470969	0.0861118	0.6082191	0.0259473	0.0930962	0.0062696	0.5619817	0.3051774	0.6660490	0.7280199	0.1973362	0.5875235	0.3284155	0.6250494
600	0.3777455	0.5284115	0.5896357	0.4650991	0.0670963	0.6881453	0.2727485	0.6650928	0.4388369	0.6523044	0.5116406	0.3830147	0.0157566	0.6264310	0.5751509	0.2339935	0.4125386	0.6456216	0.0129776	0.6191831	0.5340368	0.5613787	0.6962165	0.6188037	0.1178035	0.5882068	0.0573854	0.1075828	0.6295786	0.0151685	0.0656309	0.0019738	0.4896641	0.2227504	0.6468715	0.5758584	0.3117893	0.5774297	0.3061857	0.6833615
650	0.3542168	0.5749475	0.5594107	0.4443629	0.0396787	0.7000228	0.3273385	0.7482264	0.3339143	0.6627286	0.4607210	0.4200241	0.0413484	0.6671136	0.5935100	0.2025122	0.3318065	0.7234381	0.0073603	0.7154838	0.5888776	0.5047609	0.7417956	0.6007897	0.1474609	0.6552819	0.0799748	0.0895990	0.6259655	0.0130399	0.1079074	0.0041628	0.4586451	0.4161243	0.7487848	0.6317451	0.3138979	0.7986999	0.3793812	0.6536516
700	0.3263933	0.5572528	0.6018161	0.4889704	0.0583673	0.6338806	0.2843988	0.6608587	0.3532375	0.5914232	0.4304735	0.2854133	0.0175016	0.6916147	0.6618632	0.2535009	0.3054703	0.5857775	0.0106346	0.6619368	0.4348220	0.5216289	0.5935025	0.7150367	0.2096866	0.7588517	0.0619916	0.0968323	0.6659027	0.0311994	0.1199878	0.0000000	0.5003834	0.3765279	0.6490343	0.6566368	0.2512059	0.7641547	0.3508077	0.7887395
750	0.2771922	0.4110046	0.5404026	0.5544024	0.0325569	0.7142755	0.2829625	0.6739100	0.4960735	0.7093588	0.5084611	0.4284353	0.0213150	0.6740013	0.4279721	0.2184512	0.3884833	0.5041671	0.0140996	0.5432526	0.5601554	0.5950457	0.8411661	0.7961203	0.1648358	0.6990344	0.0685224	0.1523127	0.8746827	0.0450512	0.1098743	0.0089670	0.5223009	0.3869719	0.5523155	0.5273265	0.2825991	0.8208502	0.4399011	0.7363624
800	0.3216206	0.5409161	0.5863641	0.5968559	0.0469736	0.6080686	0.1998663	0.6612395	0.3579079	0.6231952	0.5167890	0.3647557	0.0079670	0.7754408	0.5457104	0.2286144	0.2720223	0.4744698	0.0055016	0.7251206	0.5282090	0.6052824	0.7300977	0.6247077	0.1666160	0.6348554	0.0477973	0.0780792	0.6867204	0.0409016	0.0743025	0.0065847	0.4708706	0.3036552	0.8115521	0.5460222	0.3225988	0.6887898	0.4288377	0.6917333
850	0.3524758	0.4915839	0.6538898	0.6313449	0.0493885	0.7800746	0.2050266	0.6408243	0.4592193	0.7615622	0.5381339	0.3231738	0.0135371	0.6529355	0.6025798	0.2239826	0.4074608	0.7013016	0.0102988	0.6196386	0.5821196	0.4710747	0.7654611	0.6305391	0.1676870	0.7701752	0.1058792	0.0760041	0.7740554	0.0447280	0.0468868	0.0067802	0.6619792	0.3059385	0.6483150	0.5081455	0.3295443	0.6703658	0.4254975	0.6952564
900	0.3276822	0.4433591	0.6752373	0.6961317	0.0756833	0.6629521	0.1509598	0.5936635	0.4598105	0.6688195	0.6071528	0.3538785	0.0147440	0.7517083	0.4443817	0.2175728	0.5286482	0.5054283	0.0059870	0.6510946	0.4776148	0.5424076	0.7860201	0.6594536	0.2430259	0.8634935	0.0830725	0.1487237	0.6200961	0.0315964	0.0484508	0.0036464	0.4836705	0.2954422	0.6064488	0.5252643	0.2310182	0.7069997	0.4757608	0.6615144
950	0.3943024	0.4360461	0.7530210	0.6413702	0.0585514	0.6103000	0.1603116	0.6128101	0.4942947	0.7023770	0.6362696	0.4609853	0.0062177	0.5818858	0.4776246	0.2346095	0.4009872	0.4459180	0.0256555	0.8320302	0.3976011	0.4273504	0.7123741	0.6132389	0.2228060	0.5933387	0.0478318	0.1056564	0.6115506	0.0325247	0.0653581	0.0045129	0.4682220	0.4140407	0.6596149	0.5949600	0.2745311	0.6661709	0.5113631	0.7761341
1000	0.3208510	0.4104704	0.6074550	0.5599566	0.0640298	0.7115937	0.1778019	0.5813723	0.4875726	0.6481168	0.5714173	0.3333628	0.0174188	0.6905607	0.4086673	0.2210344	0.3704747	0.5178031	0.0065452	0.6240590	0.4295658	0.5004517	0.5393882	0.6423999	0.1577154	0.6996002	0.0598520	0.0997862	0.6419902	0.0243999	0.0503755	0.0043124	0.3956506	0.2899711	0.6685773	0.6506282	0.2708915	0.7683124	0.4621712	0.5804074

0	0.4157440	0.4767093	0.5658977	0.6193261	0.0463341	0.8360611	0.1468716	0.6587659	0.5038770	0.6389533	0.5267497	0.3370088	0.0131847	0.6780082	0.4945691	0.2510020	0.4459711	0.3839935	0.0182356	0.7681040	0.5173378	0.5863152	0.6813155	0.6285909	0.1468671	0.5938984	0.0617960	0.0947811	0.7468305	0.0202223	0.0596032	0.0015213	0.5360089	0.3084519	0.7316083	0.5296995	0.2722392	0.7443649	0.4044750	0.7996481
50	0.1208122	0.3127961	0.7493702	0.4306628	0.0168710	0.2912441	0.3209079	0.7042252	0.4163219	0.2869851	0.7377021	0.3293692	0.0033868	0.6732020	0.4170343	0.2154052	0.4561855	0.5726161	0.0133854	0.5897625	0.5032031	0.4721596	0.7686859	0.6261386	0.2185379	0.7232362	0.0840153	0.0871964	0.4535722	0.0173707	0.0932448	0.0030182	0.4726572	0.3828715	0.7065103	0.4576490	0.2663249	0.7978288	0.3762469	0.6646446
100	0.0211188	0.1050555	0.6217479	0.3640040	0.1547706	0.2150751	0.2283230	0.6501612	0.5823615	0.1313751	0.6520905	0.4953749	0.0023362	0.6880983	0.5265406	0.1838227	0.3794102	0.5879229	0.0087730	0.7255005	0.5184989	0.5168433	0.8577200	0.6580233	0.2875752	0.6348855	0.0894413	0.2003313	0.5235241	0.0101572	0.0954597	0.0108777	0.5162219	0.3044766	0.6602119	0.4616026	0.3247626	0.7094091	0.4482411	0.6486398
150	0.0212119	0.0385107	0.5892395	0.3730135	0.1443345	0.2089724	0.1148265	0.6831158	0.5734390	0.1070096	0.7731699	0.3688356	0.0103862	0.8293115	0.5661362	0.2137509	0.3870381	0.6637624	0.0143012	0.6972986	0.4344544	0.4679887	0.7308492	0.5197585	0.2546135	0.4737262	0.0762897	0.0746523	0.4980361	0.0381394	0.0907271	0.0008434	0.4633276	0.3904458	0.8317231	0.6074305	0.2075905	0.6241106	0.5494167	0.6261390
200	0.0271490	0.0238592	0.6634086	0.3219832	0.1444771	0.1889980	0.1079710	0.6650472	0.7062758	0.0914733	0.5258032	0.3318169	0.0007109	0.6384184	0.6682239	0.1702210	0.5445614	0.6864933	0.0059787	0.6145085	0.5080331	0.5303689	0.7080265	0.7020630	0.1122641	0.2111875	0.0895649	0.1916719	0.5177266	0.0419737	0.0672610	0.0042840	0.4339071	0.2999579	0.6936616	0.5166656	0.2135918	0.6417152	0.4736594	0.8259039
250	0.0118573	0.0416800	0.6822246	0.4190731	0.1298579	0.1727329	0.1037575	0.7215018	0.7538035	0.0921578	0.7452916	0.3227951	0.0022591	0.7144974	0.8396956	0.2078929	0.5045325	0.6974539	0.0061576	0.7446901	0.5157870	0.5756220	0.7094144	0.7627634	0.0436926	0.1136602	0.2128500	0.1972929	0.5846620	0.0346741	0.1262241	0.0023044	0.4303401	0.2645952	0.6774374	0.4378056	0.2401975	0.8116630	0.4986010	0.6999019
300	0.0442339	0.0132356	0.7782949	0.4146076	0.1655087	0.1950434	0.0899090	0.7448884	0.8184255	0.0887342	0.7700891	0.3069527	0.0000000	0.7100656	0.7516530	0.1446675	0.4387648	0.5501767	0.0319650	0.6510851	0.4761155	0.5057469	0.6534441	0.6876371	0.0481529	0.1335074	0.3630621	0.3144845	0.5799941	0.0194080	0.1369057	0.0004633	0.3663804	0.2525752	0.6549016	0.4942963	0.1898124	0.6810018	0.4972328	0.8109535
350	0.0283682	0.0185181	0.6020451	0.3298008	0.1830981	0.1323621	0.1064062	0.7009119	0.7743980	0.0845213	0.6872307	0.3850763	0.0087495	0.6621911	0.7079823	0.1581465	0.4740784	0.7472234	0.0290879	0.5652062	0.3993076	0.5792461	0.7238902	0.7160342	0.0430111	0.1001624	0.4622779	0.3764685	0.4866020	0.0140845	0.0923722	0.0137526	0.4945822	0.3096332	0.6169366	0.5976823	0.2661733	0.5977041	0.5746578	0.7338256
400	0.0120468	0.0290908	0.6115023	0.2772729	0.1931257	0.1726441	0.1051687	0.6665148	0.8242373	0.0680711	0.7582003	0.3746140	0.0017361	0.6993065	0.6908709	0.1425934	0.4220773	0.6855645	0.0266326	0.6109030	0.3598433	0.5436889	0.7865597	0.5407448	0.0284602	0.1205974	0.6738695	0.4465502	0.4963075	0.0269613	0.1117961	0.0061994	0.3822032	0.3323927	0.7436025	0.5339738	0.3254520	0.6684206	0.4600578	0.6819926
450	0.0255789	0.0263457	0.7837599	0.4049394	0.2073839	0.1470837	0.1129445	0.6631374	0.8138583	0.1046509	0.7085799	0.3151696	0.0039804	0.6518293	0.5776369	0.2137402	0.4632259	0.5792758	0.0264776	0.5910253	0.4340780	0.5745989	0.5818343	0.7314193	0.0224151	0.0861851	0.6021194	0.5209937	0.5866396	0.0549712	0.0885989	0.0086073	0.3975099	0.2921724	0.6053243	0.6275762	0.2944328	0.7396762	0.4407360	0.6556769
500	0.0436685	0.0102459	0.6283195	0.4990649	0.1693037	0.1631340	0.0619968	0.6981977	0.6255929	0.0914880	0.6201758	0.3163371	0.0084910	0.6702857	0.6901547	0.1809968	0.4148219	0.5849889	0.0126837	0.5514654	0.3490013	0.5746576	0.7084348	0.6514093	0.0148062	0.0810553	0.7553765	0.6202433	0.6191357	0.0273091	0.0477375	0.0060891	0.4612899	0.3028530	0.7362992	0.4909776	0.2760774	0.7141094	0.4712557	0.7285728
550	0.2592984	0.0663820	0.6038625	0.7928180	0.4569592	0.4918805	0.0749862	0.6168859	0.6372674	0.5057585	0.6739805	0.4108569	0.0180478	0.5636610	0.6457439	0.1701841	0.5564914	0.3446415	0.0348306	0.6068076	0.3269154	0.4877640	0.6318534	0.6696315	0.0112013	0.3104135	0.6115502	0.5244946	0.5083506	0.0635188	0.0643779	0.0104923	0.4847074	0.2396193	0.5329804	0.4057158	0.3059490	0.6251688	0.5855909	0.7004836
600	0.2708232	0.1974617	0.7203344	0.6756992	0.3175453	0.6377037	0.0776214	0.6626234	0.5726972	0.4900099	0.5303610	0.3505666	0.0076294	0.6121743	0.6167317	0.1396333	0.4729619	0.1841161	0.0322297	0.6779459	0.3091757	0.4563476	0.8498312	0.7347430	0.0157901	0.6019760	0.3471526	0.3007157	0.6666181	0.0246347	0.0622512	0.0014861	0.3637515	0.2563390	0.7352091	0.4797233	0.2666928	0.6743589	0.4377715	0.6266452
650	0.2926601	0.3969441	0.8225483	0.5588996	0.0858259	0.7459570	0.1171070	0.7217929	0.5798377	0.5452927	0.5141258	0.3850657	0.0279767	0.6166392	0.6331006	0.1176129	0.3946298	0.2478808	0.0235971	0.6049598	0.4599917	0.4504736	0.6694815	0.6891562	0.0653390	0.5589063	0.1890207	0.2296111	0.6161087	0.0112454	0.0918511	0.0245404	0.3980915	0.2181614	0.7019232	0.4768093	0.2534175	0.7880781	0.4509592	0.6269159
700	0.3705999	0.3090248	0.6260623	0.5867528	0.0495503	0.5542080	0.1767403	0.5316008	0.4339167	0.7025818	0.4583518	0.3632142	0.0490035	0.6947642	0.5487220	0.2303821	0.4396635	0.4942819	0.0150092	0.6726117	0.4021223	0.5380361	0.6996927	0.6128931	0.1133412	0.6639161	0.1199737	0.1834650	0.6170420	0.0286471	0.0761739	0.0077710	0.4213598	0.1765056	0.7274784	0.4796394	0.2186277	0.6525595	0.4243486	0.8197830
750	0.3295066	0.4357568	0.6320928	0.6131521	0.0588654	0.6419845	0.1621070	0.6993247	0.3217091	0.7162677	0.5520994	0.4517433	0.0049526	0.5820230	0.5719285	0.2037063	0.3159594	0.5435014	0.0376418	0.6916105	0.4316900	0.4781441	0.6310010	0.5466289	0.1776666	0.6230370	0.0795828	0.1044827	0.7318692	0.0184327	0.1106798	0.0031763	0.4400968	0.3314120	0.7788643	0.4812287	0.2075077	0.6627639	0.3538159	0.6694998
800	0.3034791	0.5736888	0.6073972	0.4144198	0.0654414	0.6254589	0.2983197	0.6768273	0.5715373	0.6954850	0.4815759	0.4016713	0.0166787	0.6996272	0.6870555	0.1807332	0.4750286	0.6942569	0.0143240	0.5940526	0.5092811	0.6063254	0.6972018	0.6973980	0.1881120	0.6760626	0.0993405	0.0786428	0.8204458	0.0366513	0.0514477	0.0026551	0.4960540	0.2618826	0.7427267	0.5058834	0.2341687	0.7723968	0.3354330	0.6400314
850	0.3852216	0.4782574	0.5316533	0.6313884	0.0578957	0.7995628	0.2053005	0.5842673	0.5403603	0.5811411	0.5275004	0.3704115	0.0137537	0.6538114	0.5605985	0.2173563	0.3909177	0.3857828	0.0265511	0.6762096	0.4574885	0.5337838	0.7250953	0.7725914	0.1466808	0.6252402	0.1059454	0.1490382	0.6547592	0.0163231	0.0753447	0.0148154	0.3994874	0.3603256	0.7195759	0.5498373	0.2442355	0.6566674	0.4015693	0.5902562
900	0.3597111	0.4348707	0.5855730	0.4957329	0.0420238	0.6581035	0.2514092	0.6719610	0.6170959	0.5372100	0.4889725	0.3395807	0.0108263	0.6225257	0.4012934	0.1606890	0.5078996	0.2295493	0.0156751	0.5306441	0.4247315	0.4798883	0.6493921	0.6270663	0.2133850	0.8129048	0.1171280	0.1415803	0.5812523	0.0211621	0.0558045	0.0013190	0.4514970	0.2624015	0.5383663	0.5772310	0.2143216	0.6640293	0.3714829	0.6428163
950	0.3475661	0.4772648	0.5983105	0.4382376	0.0251681	0.7276491	0.3448521	0.6855508	0.3574997	0.7246856	0.4499112	0.4309223	0.0235624	0.6739302	0.4435181	0.1916444	0.3637144	0.3293781	0.0159833	0.6843297	0.5086832	0.5385028	0.6220235	0.6041110	0.2081723	0.6242789	0.0704885	0.0705504	0.7826113	0.0081991	0.0625161	0.0039186	0.4333506	0.2334381	0.6353941	0.5197204	0.2394504	0.5693967	0.4169195	0.6889583
1000	0.3534063	0.6096237	0.5789336	0.5999015	0.0323387	0.7096619	0.2011692	0.6717264	0.3496248	0.6060360	0.5930563	0.4135101	0.0285712	0.6922673	0.3905248	0.3439706	0.2690166	0.3631081	0.0392924	0.6743610	0.5262322	0.5078627	0.7702622	0.7873503	0.1403717	0.6557166	0.0860347	0.0927473	0.6559999	0.0253221	0.0612113	0.0012729	0.3794847	0.2838854	0.6048616	0.4615427	0.2291258	0.7311272	0.3392696	0.5842647

0	0.3528455	0.4744880	0.6027675	0.5319538	0.0485719	0.7676281	0.2042761	0.5739504	0.4831431	0.7122294	0.4905918	0.3972521	0.0166852	0.8114055	0.6264527	0.2755324	0.4208064	0.4795772	0.0072930	0.7153540	0.3990744	0.6385335	0.7498138	0.6705807	0.1660735	0.7054969	0.1187692	0.1039364	0.5940927	0.0277619	0.0692902	0.0024446	0.4516609	0.3305246	0.7629190	0.6714977	0.2734674	0.7162120	0.4345548	0.7723266
50	0.2229024	0.3618638	0.6772335	0.7109833	0.0219460	0.6974254	0.1183869	0.5874873	0.3309170	0.6020105	0.6807915	0.3995524	0.0047101	0.0876336	0.4452884	0.2256099	0.5507663	0.4110963	0.0129585	0.3453578	0.3790397	0.6384136	0.7062613	0.6254469	0.2471498	0.7932816	0.0121173	0.1140492	0.3193227	0.0246107	0.1123796	0.3336568	0.5184084	0.3343362	0.7892163	0.6802862	0.1221814	0.7521942	0.5244971	0.5156987
