"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
650	0.2847424	0.2889652	0.2521206	0.2704502	0.7108925	0.6902564	0.0335290	0.7539339	0.2931020	0.3064047	0.6379985	0.4758631	0.0731146	0.0095859	0.6161531	0.7384984	0.1882180	0.7833878	0.4053361	0.5237041	0.3835996	0.2943174	0.3473176	0.5158918	0.6253635
700	0.1874519	0.3124888	0.2998371	0.2707035	0.6907035	0.7266284	0.0155579	0.6779292	0.2108618	0.3428827	0.7696657	0.3889109	0.0459750	0.0122567	0.7386357	0.6185978	0.3402366	0.6801151	0.4248890	0.3497218	0.2019308	0.2778713	0.3694002	0.6260999	0.8004356
750	0.2680877	0.1638527	0.3721278	0.4438318	0.5678469	0.6603159	0.0565134	0.6196927	0.2085440	0.3415836	0.7343348	0.2627800	0.1809495	0.0158529	0.6957493	0.8046669	0.2246254	0.6610375	0.4876445	0.2996572	0.2120990	0.2745660	0.4604690	0.5961160	0.7365535
800	0.1891201	0.2327601	0.3563180	0.3776947	0.5471279	0.6282051	0.0420351	0.5512201	0.2667756	0.4344293	0.6625120	0.3043619	0.2240494	0.0060434	0.7190028	0.6447786	0.2255715	0.6920385	0.5678967	0.3846570	0.1330873	0.2402591	0.3828562	0.5982719	0.7178280
850	0.2390592	0.1484455	0.3612469	0.5056499	0.4283672	0.7162902	0.0331496	0.7242843	0.2468001	0.3780184	0.7192969	0.2988209	0.2968287	0.0109939	0.6973588	0.6565217	0.2753055	0.5907353	0.6490786	0.4060041	0.2051920	0.2626065	0.2972896	0.6479934	0.7169112
900	0.2550767	0.1485460	0.4244036	0.4449954	0.6481808	0.6096530	0.0542054	0.6325619	0.2585842	0.3435290	0.5698372	0.3328344	0.4625715	0.0077894	0.6089421	0.7175532	0.1217052	0.7765835	0.5095638	0.5175874	0.2469847	0.2736859	0.3687447	0.7258079	0.6611519
950	0.2454736	0.1641490	0.3161516	0.4134173	0.5721250	0.7059774	0.0242851	0.7617196	0.3014368	0.2528547	0.6997470	0.3643065	0.1819617	0.0164527	0.5462013	0.6511738	0.1401845	0.7777973	0.4044659	0.6294046	0.2123229	0.2576438	0.3119150	0.4829312	0.7342420
1000	0.2556468	0.1998800	0.2914004	0.3512236	0.5544984	0.7187532	0.0393122	0.6087565	0.3337763	0.3047149	0.6222435	0.3462567	0.1635696	0.0229263	0.6707252	0.6956777	0.1021596	0.6430307	0.4573465	0.6281397	0.2164898	0.2978688	0.4403956	0.6443421	0.7822330

0	0.1572110	0.1208263	0.3986832	0.4935360	0.5196792	0.6860742	0.0327089	0.7121611	0.1175398	0.3450944	0.7203485	0.2673749	0.2725353	0.0054882	0.6347148	0.7496345	0.1621877	0.6838249	0.5138760	0.6021141	0.1927843	0.3220294	0.4041484	0.5876596	0.6866866
50	0.1613885	0.0521148	0.4080369	0.5989768	0.3700623	0.8025903	0.0463081	0.6624669	0.2311617	0.2870460	0.6815688	0.1513317	0.2402098	0.0054206	0.6752491	0.3617446	0.1104860	0.6725333	0.6006239	0.4108348	0.0636126	0.4020000	0.4068057	0.5556520	0.5817415
100	0.2505882	0.0946344	0.3675867	0.5132352	0.5099822	0.8747923	0.0423994	0.6974906	0.2858753	0.3027589	0.6449997	0.1280739	0.4679853	0.0208909	0.6611527	0.3409885	0.2162145	0.6564721	0.4779114	0.5197756	0.0306454	0.4229973	0.4093748	0.6154472	0.6362032
150	0.2505039	0.2154051	0.3565709	0.4049093	0.5149291	0.7020675	0.0298685	0.5682868	0.1669199	0.2585647	0.6575984	0.1231638	0.5374520	0.0073099	0.5594799	0.3465185	0.0992760	0.8109906	0.4744394	0.6605433	0.0221528	0.5825363	0.3884654	0.5462740	0.5359858
200	0.2497227	0.1917328	0.3622966	0.4250476	0.6214243	0.8706302	0.0532805	0.7299986	0.2022251	0.1568366	0.6414298	0.1043786	0.5940644	0.0173374	0.4806475	0.4578762	0.0454625	0.6880865	0.2483500	0.6134283	0.0434847	0.4768114	0.4459547	0.6353359	0.7767698
250	0.2041330	0.1553234	0.3317406	0.4552820	0.4936950	0.7420452	0.0343514	0.7018570	0.1801297	0.1216889	0.7618118	0.0552708	0.4886122	0.0426431	0.5655155	0.3953505	0.0526813	0.6358228	0.1977040	0.6881926	0.1246187	0.5766661	0.3590650	0.5991837	0.6660687
300	0.1625965	0.0890722	0.3346928	0.4123852	0.5596855	0.7378955	0.0392832	0.7264835	0.2631687	0.1674153	0.6759886	0.0749860	0.5651736	0.0493880	0.4393262	0.4890518	0.0697144	0.6216318	0.1662730	0.7632509	0.1194547	0.5099020	0.3988378	0.6710951	0.7153271
350	0.1702632	0.1448814	0.4610639	0.4535838	0.5332158	0.6103294	0.0579121	0.7005510	0.2591558	0.1873344	0.8074568	0.0597869	0.4459255	0.0677596	0.4152390	0.4144605	0.0763998	0.5267892	0.1762644	0.6598094	0.0862284	0.5013430	0.3381370	0.6649591	0.7232768
400	0.1987083	0.1108040	0.4208608	0.4769063	0.5409644	0.7345243	0.0314145	0.6937955	0.2798305	0.1674470	0.8564108	0.0657287	0.5227409	0.0379894	0.4614898	0.4626399	0.0786195	0.4365620	0.1891774	0.6915283	0.1002212	0.5310858	0.3398362	0.5388818	0.6283760
450	0.2293158	0.0912857	0.3941545	0.4923436	0.6038010	0.6910267	0.0304189	0.7096241	0.2907718	0.1894558	0.7797645	0.0560909	0.5183746	0.0336688	0.5058565	0.3281276	0.0706480	0.5394116	0.2207893	0.7542176	0.0832575	0.5072683	0.3313914	0.6021062	0.7747605
500	0.1917928	0.0842751	0.4242027	0.4321864	0.7078069	0.6800244	0.0292754	0.7754280	0.2232502	0.1555847	0.6386213	0.0485051	0.4703376	0.0152686	0.4161100	0.4349031	0.0616840	0.5984238	0.1445371	0.6335988	0.1389270	0.5475218	0.4444281	0.6303241	0.7270418
550	0.1717407	0.1190289	0.3774565	0.4450780	0.6622367	0.7234823	0.0503426	0.6788757	0.2381160	0.1566014	0.8561888	0.1661935	0.5198509	0.0337204	0.4010971	0.5256237	0.0346460	0.4637935	0.1449052	0.7429924	0.2218366	0.5717408	0.3082827	0.7029654	0.6025639
600	0.1739457	0.1327677	0.3823720	0.5426834	0.3746543	0.5442401	0.0518025	0.7170101	0.2646773	0.1994375	0.5511622	0.2521065	0.1409688	0.0202598	0.5095469	0.5593712	0.0842436	0.5803851	0.2092139	0.6103853	0.3220149	0.4685705	0.3504698	0.5884513	0.8697139
650	0.1779434	0.1342355	0.4023277	0.5593072	0.5131833	0.6509092	0.0256982	0.6558313	0.1619492	0.2135532	0.7512376	0.2574943	0.0764375	0.0179348	0.5983213	0.7832666	0.0765438	0.7782680	0.2566943	0.7104333	0.1734616	0.3678006	0.4059137	0.5819351	0.7336131
700	0.2937756	0.1335912	0.3510131	0.5004120	0.4530021	0.6657682	0.0438510	0.6929443	0.2172530	0.3953407	0.7885408	0.3294160	0.0642094	0.0146211	0.6930261	0.6543655	0.1560448	0.7924404	0.4358874	0.4888342	0.2178437	0.2660412	0.3199891	0.6125365	0.7226657
750	0.2079074	0.1427465	0.4662268	0.4032354	0.6438921	0.6890496	0.0265748	0.7817561	0.3178901	0.2657881	0.7022237	0.3508575	0.0835481	0.0079121	0.7672756	0.6635802	0.1853475	0.7747723	0.4972555	0.3303091	0.1432547	0.3124786	0.3983669	0.6325595	0.6524636
800	0.1290697	0.1256685	0.3796434	0.4705134	0.5512309	0.6302744	0.0279052	0.6747012	0.2746385	0.2701020	0.7428565	0.3085492	0.1299926	0.0191320	0.7381176	0.6761956	0.2259673	0.6822112	0.5627796	0.2512485	0.2023188	0.2836041	0.4139547	0.6860903	0.6800257
850	0.2137584	0.0807365	0.3912452	0.5898005	0.5768791	0.6450147	0.0203774	0.7513072	0.2019940	0.3190222	0.7240619	0.3075820	0.2764910	0.0057400	0.5628894	0.6984102	0.2220649	0.6294090	0.4237568	0.4526578	0.1423372	0.3174132	0.4005364	0.5012370	0.7704797
900	0.2177495	0.0987208	0.4118552	0.4926990	0.5210348	0.7047316	0.0197266	0.6989414	0.3564182	0.2220815	0.6092080	0.2387750	0.3320961	0.0243976	0.5878610	0.5648513	0.0805344	0.5997709	0.3653685	0.5504551	0.1474723	0.3977040	0.3367940	0.6245452	0.6348486
950	0.2020855	0.1160244	0.4313822	0.5134246	0.5104050	0.6498864	0.0475320	0.7372611	0.2277237	0.2933168	0.7095423	0.2869094	0.3544163	0.0431199	0.6104509	0.6871490	0.0759433	0.6647016	0.2194686	0.6352997	0.2334400	0.4196225	0.3971139	0.7325638	0.5813992
1000	0.2036085	0.1334993	0.3523533	0.4775584	0.4510354	0.6882606	0.0543483	0.6368774	0.4071608	0.2463622	0.7131832	0.2813067	0.1857299	0.0146410	0.4951586	0.6689696	0.1829288	0.5395943	0.3719655	0.4509840	0.3041906	0.3562463	0.3651574	0.5463382	0.7277110
