"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
400	0.2086675	0.2109418	0.5510838	0.6230048	0.2333638	0.7231808	0.0347966	0.0074621	0.5428603	0.7289720	0.2174589	0.3607699	0.0000000	0.9148501	0.7280925	0.1705037	0.5032058	0.6673723	0.5462147	0.7437496	0.4881854	0.5787461	0.6867972	0.7255036	0.5424729	0.6189036	0.0986139	0.0332488	0.6471796	0.0446069	0.0798457	0.1913745	0.4262848	0.3061591	0.8445029	0.5053713	0.3091653	0.6928481	0.4511875	0.7308423
450	0.1542895	0.2115044	0.5116332	0.7631027	0.2847365	0.7251519	0.0185105	0.0009301	0.5512864	0.6777042	0.2091374	0.3402744	0.0046382	0.6107273	0.6609042	0.2178519	0.5258745	0.6914731	0.4950535	0.5773463	0.3807497	0.4950688	0.8460942	0.7008116	0.5797302	0.6561479	0.0572816	0.0149827	0.6428835	0.0371661	0.0879427	0.1042059	0.4375963	0.3215253	0.6228491	0.5577510	0.3050453	0.7027970	0.5474401	0.6850748
500	0.1425953	0.2025325	0.5677896	0.6614083	0.3770745	0.8076812	0.0358432	0.0038760	0.5927035	0.6858519	0.2388793	0.3418828	0.0013106	0.6877485	0.7594757	0.1392768	0.6006872	0.7314970	0.5256588	0.5593659	0.5480486	0.4686414	0.6948788	0.7819262	0.6195551	0.6892667	0.0908242	0.0315437	0.6617739	0.0275812	0.0651016	0.1586739	0.4400762	0.3384070	0.7290812	0.6174674	0.2343623	0.9325706	0.5893728	0.6464860
550	0.2872632	0.1708075	0.6355913	0.7704702	0.3418733	0.6677480	0.0519818	0.5564041	0.4914560	0.6971155	0.4601884	0.3253038	0.0117738	0.6088868	0.7009721	0.1686253	0.5376702	0.5849783	0.1817310	0.6020532	0.4630995	0.5457536	0.7483877	0.6260139	0.3383429	0.6251911	0.1039744	0.1168290	0.8341886	0.0208250	0.0793608	0.0247596	0.4776679	0.3553711	0.7499540	0.5433658	0.1868571	0.8289495	0.4817100	0.6698861
600	0.4105252	0.2493941	0.7083936	0.6327057	0.0993608	0.7809095	0.0961569	0.6324465	0.4026499	0.8287250	0.6189035	0.4515549	0.0258162	0.6530408	0.6757719	0.1496183	0.4935671	0.5969631	0.0690503	0.6191778	0.4590934	0.6269840	0.7462130	0.7533748	0.2324330	0.6763613	0.0728411	0.1643393	0.7253117	0.0248906	0.0947520	0.0188500	0.4312405	0.2596090	0.6632114	0.4804681	0.2743474	0.7429005	0.6846006	0.6992746
650	0.4382068	0.5701092	0.4987240	0.5366503	0.0807148	0.7149939	0.1650566	0.6172402	0.4865931	0.6472194	0.5795404	0.3355725	0.0200199	0.6723666	0.5607615	0.1676688	0.5014326	0.3633584	0.0351441	0.6417486	0.4121467	0.5663905	0.8394020	0.8388409	0.2423919	0.7465096	0.0971035	0.0926251	0.6362319	0.0454209	0.1253913	0.0065277	0.4734222	0.2340032	0.7185472	0.5752201	0.2440286	0.6666635	0.4766128	0.8577503
700	0.4240834	0.4522614	0.6095866	0.6464438	0.0712433	0.7149117	0.1522161	0.7136056	0.4859816	0.7144877	0.5381968	0.3944245	0.0152158	0.6953897	0.5151697	0.1859170	0.5043419	0.1902356	0.0314036	0.7114663	0.4428198	0.4760792	0.8416645	0.6852259	0.2576540	0.6638268	0.0312983	0.0613274	0.7090238	0.0249261	0.0890858	0.0013500	0.4266404	0.2637086	0.7600713	0.5884561	0.2430284	0.7428024	0.4284570	0.9023753
750	0.3257115	0.4398137	0.5891126	0.6437599	0.0640876	0.7697450	0.1516890	0.6679639	0.5576374	0.6535029	0.5170927	0.4337477	0.0265390	0.7062701	0.5479378	0.1678182	0.5352459	0.1683079	0.0130547	0.6985441	0.4550024	0.5721818	0.8313071	0.7482372	0.2804862	0.7143427	0.0696662	0.0834842	0.6118798	0.0334265	0.0833470	0.0070590	0.4667229	0.3031301	0.7096838	0.4761460	0.3133710	0.6393367	0.4162223	0.8500182
800	0.4546926	0.6661613	0.7814595	0.6246849	0.0708925	0.6569209	0.2596768	0.7529807	0.4084741	0.6957457	0.5287946	0.3653215	0.0214665	0.8007368	0.5431904	0.1478501	0.4435201	0.0787927	0.0247563	0.7560997	0.4732827	0.5102949	0.6988997	0.7343486	0.1969910	0.6754723	0.1069712	0.1249278	0.7424036	0.0154248	0.0969794	0.0052397	0.5026183	0.2739078	0.7072662	0.5787008	0.2527569	0.6377863	0.4045599	0.7479594
850	0.3426845	0.3714545	0.7670235	0.5718292	0.0736876	0.7174742	0.1727955	0.6162085	0.4805177	0.7678913	0.5767254	0.3898373	0.0076460	0.7017993	0.6078776	0.2220771	0.5465745	0.3763899	0.0302741	0.6389540	0.4728388	0.6667707	0.6930478	0.7291528	0.2738324	0.7475351	0.0925425	0.1074512	0.6514532	0.0438634	0.0958382	0.0040714	0.5527814	0.3052122	0.6349739	0.5438096	0.2687175	0.7302482	0.3809642	0.7650053
900	0.2490496	0.4938603	0.6344685	0.7234055	0.0733450	0.8305372	0.1608071	0.6906775	0.5928432	0.7304752	0.6231546	0.4220391	0.0073485	0.7186835	0.4889569	0.2182465	0.3926609	0.3946726	0.0207185	0.7096517	0.5286321	0.5854434	0.6474725	0.8039383	0.2214405	0.7967440	0.0789194	0.1410490	0.7577634	0.0198393	0.0484762	0.0037759	0.4466595	0.3798494	0.7257082	0.5366951	0.2547732	0.7359326	0.4882540	0.8511030
950	0.3614987	0.4997214	0.7060620	0.6490873	0.0785715	0.6457922	0.1535522	0.7100261	0.5448217	0.6314706	0.5420463	0.4299384	0.0137321	0.6767653	0.3930717	0.1922362	0.4473917	0.3923746	0.0352737	0.7187585	0.5191533	0.5621213	0.6505497	0.6601240	0.2135789	0.8403812	0.0705403	0.1090121	0.7540444	0.0335705	0.0727878	0.0033096	0.4562665	0.3108515	0.6436870	0.5824587	0.3035515	0.7125764	0.4396687	0.9320108
1000	0.2188529	0.5176001	0.6858169	0.5207481	0.0956716	0.6842886	0.1927449	0.7725301	0.4113330	0.7595451	0.4798611	0.4389311	0.0146445	0.7196638	0.4694714	0.2318991	0.3970210	0.2737540	0.0241532	0.8065493	0.5603856	0.6081028	0.7192865	0.6570029	0.2470720	0.8084862	0.0965735	0.0985653	0.7354501	0.0178181	0.0585063	0.0019620	0.4301285	0.3968838	0.7432643	0.7053928	0.3048300	0.8581124	0.5232020	0.7207128

0	0.3326128	0.5474286	0.6803725	0.6037473	0.0432210	0.7259696	0.2572610	0.6318233	0.3869640	0.6747841	0.5930050	0.3908725	0.0112188	0.5170063	0.4487108	0.3025868	0.5074636	0.5057255	0.0052252	0.7196066	0.5942840	0.6516422	0.6661538	0.7799792	0.1995402	0.6492799	0.1038282	0.1095482	0.6974040	0.0372611	0.1075372	0.0032733	0.5451549	0.2240868	0.7604652	0.5442349	0.2435058	0.7113867	0.4310419	0.7341138
50	0.1130196	0.3259000	0.5800968	0.2971455	0.0850432	0.6998037	0.1047508	0.9084691	0.5478542	0.7541273	0.5267442	0.4777539	0.0112528	0.6839377	0.4872355	0.2262479	0.3865726	0.5131253	0.0366466	0.2241493	0.5310370	0.5733554	0.8404304	0.6699441	0.1654031	0.7139017	0.0668738	0.0505064	0.6199383	0.0112537	0.0261992	0.0000873	0.4551209	0.3757937	0.7790801	0.6592113	0.1744203	0.8605136	0.5826514	0.6586939
100	0.0391949	0.1053265	0.8244917	0.3690302	0.3589501	0.6783743	0.0672443	0.7511662	0.5715918	0.7490004	0.5466051	0.3758375	0.0192694	0.6754190	0.4557892	0.2163996	0.4211096	0.4414388	0.0204285	0.1030575	0.5318163	0.5694545	0.7169548	0.7557908	0.2235772	0.6494294	0.0682400	0.0377393	0.7302745	0.0628659	0.0115680	0.0074672	0.5928805	0.2936162	0.7485086	0.6097272	0.1873567	0.6240077	0.5921770	0.8230716
150	0.0562651	0.0691979	0.7098101	0.3377268	0.4156453	0.7420903	0.0258531	0.7468908	0.7343759	0.7238489	0.6147449	0.3863439	0.0225829	0.7404205	0.5940634	0.1777511	0.3857537	0.2581542	0.0085373	0.0635253	0.4543631	0.6080738	0.7000683	0.7415547	0.1762733	0.5922936	0.0788567	0.0205807	0.7165024	0.0577653	0.0080725	0.0018442	0.4652206	0.2176610	0.8858539	0.5557825	0.2340465	0.7087648	0.7344187	0.6464999
200	0.0491472	0.0219510	0.6788404	0.3754640	0.5862142	0.6284467	0.0241391	0.6683385	0.7201653	0.7366632	0.5540865	0.3596062	0.0305288	0.6392431	0.4753063	0.1637758	0.2863098	0.2579214	0.0040686	0.0167331	0.5438967	0.4937511	0.6351234	0.7816348	0.1663424	0.6653074	0.0563199	0.0107266	0.6087198	0.0367554	0.0078650	0.0166036	0.5310910	0.2379672	0.6207882	0.5172317	0.1861587	0.6577874	0.7119606	0.6097355
250	0.0650548	0.0182109	0.5699059	0.2698331	0.6255344	0.7716277	0.0183329	0.8088134	0.7677913	0.7167278	0.5320521	0.4441963	0.0329168	0.8008117	0.6095916	0.1068395	0.2645574	0.3071286	0.0324239	0.0512346	0.5958533	0.4228946	0.7255233	0.6414736	0.1780116	0.7242795	0.0651456	0.0316153	0.8733809	0.0434164	0.0124832	0.0105725	0.4492526	0.2205040	0.6922566	0.5240256	0.2013825	0.6887015	0.6304192	0.5822277
300	0.0254364	0.0254044	0.7199385	0.3378723	0.4662719	0.6931461	0.0333773	0.8612020	0.7457324	0.6732538	0.6475792	0.3398895	0.0054061	0.7721929	0.6029279	0.1511504	0.4169922	0.3197766	0.0212305	0.0413530	0.5230789	0.4859370	0.6371566	0.5797927	0.2343058	0.6593925	0.0744195	0.0081949	0.6627556	0.0471798	0.0105245	0.0217123	0.4253024	0.2439108	0.7451902	0.5391579	0.2003804	0.6685517	0.6250136	0.7354423
350	0.0475370	0.0112375	0.6335518	0.4356770	0.5525144	0.7287397	0.0218729	0.6326543	0.8028564	0.6666210	0.5653167	0.3239090	0.0263625	0.6783134	0.8463626	0.1529980	0.4000273	0.2328872	0.0172272	0.0390223	0.4601676	0.5466038	0.7530227	0.7357357	0.2247037	0.7036980	0.0805488	0.0158854	0.7183434	0.1038463	0.0034184	0.0089496	0.4227031	0.1968528	0.6909524	0.5273728	0.2430462	0.7374107	0.7338988	0.7481542
400	0.0552674	0.0358485	0.6995999	0.3310978	0.5962054	0.7760020	0.0230253	0.6679835	0.6345154	0.7567327	0.7359442	0.3846596	0.0051036	0.8016227	0.7354411	0.1897757	0.3714008	0.4612390	0.0270614	0.0344840	0.6359479	0.6505283	0.5751041	0.6729683	0.2041308	0.5985796	0.0794810	0.0138263	0.7426848	0.0745064	0.0165998	0.0090999	0.3655110	0.1959797	0.5958192	0.5625317	0.2063936	0.7442204	0.7267966	0.6349913
450	0.0442714	0.0081686	0.6888309	0.3316633	0.5448293	0.6518644	0.0362842	0.7391532	0.8350995	0.7404710	0.7540257	0.3597385	0.0202249	0.6975875	0.7525147	0.1391984	0.3724170	0.4852680	0.0384641	0.0408855	0.4668265	0.6141508	0.6099419	0.7704359	0.1385494	0.6650346	0.0944851	0.0173572	0.7355845	0.0498130	0.0087534	0.0124821	0.3460079	0.3057517	0.6818150	0.5722229	0.2211165	0.7657989	0.5851386	0.7036547
500	0.0448285	0.0167503	0.6691049	0.3415807	0.5839767	0.6962052	0.0388558	0.6533212	0.5316912	0.7805542	0.5737919	0.4305250	0.0147856	0.6741674	0.6527814	0.1559636	0.3906938	0.3697058	0.0228311	0.0137813	0.5774507	0.4646514	0.6790960	0.6962288	0.2758888	0.8717428	0.0899770	0.0084972	0.7151389	0.0308991	0.0036601	0.0054294	0.4578057	0.2608075	0.7893641	0.5565172	0.1947613	0.7304139	0.5955482	0.5402875
550	0.2638202	0.0791648	0.6462658	0.6707221	0.5463252	0.5862247	0.0410876	0.8541083	0.6442517	0.5971345	0.5938658	0.3121831	0.0107001	0.6852517	0.5754396	0.2156074	0.4760465	0.2596275	0.0143238	0.6076049	0.4454479	0.6476519	0.6737429	0.6341879	0.1725617	0.8060731	0.1071393	0.0421726	0.6430032	0.0413303	0.0764473	0.0026843	0.4763456	0.3503712	0.6607179	0.5129693	0.2964895	0.6254720	0.4877398	0.6712277
600	0.3082037	0.1606214	0.6741695	0.7214331	0.2460409	0.6711833	0.0246568	0.7294485	0.6301391	0.7697256	0.6374628	0.3675988	0.0149178	0.7130041	0.5539611	0.1117787	0.4925713	0.2993921	0.0150778	0.7612741	0.4347680	0.6779323	0.7071539	0.6343802	0.2215338	0.7354039	0.0606531	0.0842145	0.6203801	0.0242807	0.0900112	0.0031649	0.4049498	0.2857010	0.6666625	0.5391803	0.2467300	0.6880812	0.5953353	0.7513835
650	0.2869126	0.2997684	0.8722600	0.6571472	0.1286946	0.6901765	0.1178446	0.7035530	0.5651987	0.5856016	0.4888036	0.3332321	0.0091322	0.7046852	0.5340930	0.1518914	0.4375257	0.2951102	0.0261269	0.6481128	0.4563641	0.5180066	0.6593899	0.7700331	0.2236682	0.6900896	0.0940830	0.0762856	0.6274210	0.0168569	0.0602059	0.0038815	0.4131858	0.2846380	0.6155600	0.4577852	0.1692374	0.7208048	0.4642628	0.7163249
700	0.2826687	0.4388431	0.6823563	0.7592968	0.0796841	0.8703279	0.1278485	0.7042821	0.6294554	0.7499753	0.5167962	0.3391335	0.0105033	0.6442110	0.5607615	0.2156223	0.4996278	0.2292783	0.0139930	0.6089424	0.4119744	0.6316532	0.8241421	0.7382408	0.1956854	0.7386456	0.0849190	0.0814844	0.7874366	0.0556400	0.0595967	0.0025773	0.4379547	0.2748960	0.6327569	0.5887935	0.2394134	0.7987308	0.4688434	0.7501590
750	0.2797249	0.3319487	0.6655054	0.5143673	0.0922867	0.8318873	0.2091011	0.6546216	0.5331598	0.7505295	0.5102183	0.4155832	0.0097605	0.8294240	0.4894803	0.2182813	0.7019279	0.2732180	0.0243697	0.7280937	0.5201045	0.5628241	0.6678084	0.7696107	0.1700722	0.6174565	0.0878446	0.0871480	0.6541572	0.0170962	0.0715628	0.0054636	0.5981267	0.2919919	0.6891117	0.5700713	0.2738826	0.6242700	0.4539246	0.7246481
800	0.2874783	0.4650456	0.6458891	0.5856262	0.0608949	0.6492112	0.2633712	0.6184081	0.4434849	0.6288010	0.6270605	0.4494339	0.0208833	0.6594953	0.4942742	0.2288517	0.4182392	0.4794204	0.0168022	0.6527662	0.4671722	0.5953356	0.7339935	0.7342634	0.1983634	0.6921950	0.0999915	0.0839271	0.7036791	0.0389463	0.1100230	0.0012592	0.6279987	0.2786468	0.6377263	0.7380841	0.2326679	0.7698071	0.4477450	0.7645538
850	0.2946671	0.4826273	0.6544002	0.6758994	0.0398044	0.6701731	0.1954873	0.6846660	0.5720230	0.6961566	0.4595493	0.4511497	0.0111672	0.6078723	0.5521605	0.2193938	0.4814335	0.3679087	0.0388439	0.6739230	0.4316978	0.5819836	0.8890063	0.6347739	0.1904712	0.6289049	0.0700096	0.1206967	0.7234560	0.0285862	0.1103318	0.0112418	0.4531692	0.3937577	0.6339563	0.6111168	0.3347463	0.8504577	0.4567946	0.8351646
900	0.3359690	0.3906744	0.5695783	0.8025101	0.0702998	0.7402569	0.1498888	0.7291519	0.4994296	0.7257342	0.5156711	0.4350194	0.0089712	0.7283035	0.6227584	0.2293367	0.4324952	0.5488839	0.0153581	0.6103731	0.4320396	0.5037006	0.6939629	0.7454609	0.1400725	0.8719607	0.0885389	0.2414459	0.6795080	0.0170698	0.0785193	0.0133772	0.4926570	0.3041166	0.6975200	0.5197581	0.2709743	0.8203093	0.3630522	0.8166688
950	0.4956786	0.3523442	0.6975400	0.6984661	0.0858906	0.6276628	0.1624357	0.8579918	0.5689194	0.8588264	0.5408912	0.3701762	0.0310644	0.7576847	0.5441331	0.2761065	0.4045681	0.5066518	0.0308827	0.8355666	0.5007157	0.5582724	0.7298788	0.6726221	0.1208409	0.8528357	0.1068056	0.1281179	0.7782736	0.0682584	0.0723314	0.0066455	0.5079329	0.3266458	0.6211193	0.6150909	0.2248112	0.7654592	0.4905389	0.7133662
1000	0.2713590	0.5329480	0.5975728	0.5191793	0.0378664	0.7347535	0.1800904	0.8124326	0.5793107	0.7360291	0.5171742	0.3741239	0.0287690	0.7513823	0.5122586	0.2916696	0.4831534	0.4032667	0.0157648	0.6730814	0.4325929	0.5224778	0.7482703	0.6340847	0.1712722	0.6969160	0.1174749	0.1108910	0.5403390	0.0287807	0.1009900	0.0025377	0.4188641	0.3126805	0.7175556	0.6894114	0.2118587	0.6332937	0.4333247	0.6889309

0	0.3848304	0.4856631	0.7347029	0.5692084	0.0783895	0.8326039	0.2734519	0.6340727	0.5108758	0.6934868	0.5516477	0.4733176	0.0117880	0.7413157	0.4494746	0.2086534	0.4024938	0.3741708	0.0067074	0.7805503	0.5897690	0.4689354	0.8712151	0.7701370	0.2169400	0.7226302	0.0983442	0.1011737	0.7948737	0.0695558	0.1036446	0.0040108	0.4890614	0.2824078	0.7008430	0.5320071	0.3182146	0.6567399	0.4154408	0.7097090
50	0.3726116	0.7188745	0.6438751	0.6149824	0.0280857	0.5652891	0.3764371	0.4281027	0.4624053	0.6002681	0.4359838	0.3952296	0.0146902	0.7822327	0.2960582	0.2886013	0.3028841	0.1321069	0.0277370	0.7840268	0.6384015	0.4898940	0.6545226	0.8346224	0.4077629	0.6529872	0.1055108	0.1311467	0.6475861	0.0179263	0.4254511	0.2183434	0.1853364	0.3046841	0.8637157	0.6243172	0.1095265	0.8668901	0.4123164	0.7802142
100	0.3609745	0.6464161	0.6855855	0.6322300	0.0005577	0.7090359	0.1931667	0.3264741	0.3782379	0.7334463	0.3316883	0.4578652	0.0165121	0.7793738	0.4589572	0.2999711	0.3797759	0.1931561	0.0301817	0.7437633	0.6099336	0.5993871	0.7996001	0.6393807	0.5921550	0.5762180	0.0745750	0.0958506	0.7146733	0.0374012	0.4644634	0.1923887	0.1859303	0.1886648	0.6743292	0.6972292	0.0450807	0.6966284	0.4092582	0.5172191
150	0.3362722	0.7219629	0.7125216	0.5327259	0.0024104	0.7122494	0.1899529	0.2530094	0.4500691	0.6644449	0.3016340	0.3564776	0.0089562	0.8337183	0.4394243	0.2709871	0.3016276	0.4941549	0.0296955	0.7506846	0.5932198	0.5815562	0.7794856	0.6562838	0.5604197	0.6926904	0.1667942	0.1493862	0.7106646	0.0855777	0.5064026	0.2316469	0.1250742	0.1391201	0.7641338	0.6521994	0.0207749	0.7360576	0.4741459	0.6334294
200	0.3149951	0.6560543	0.6714777	0.6730919	0.0010990	0.6354346	0.1654363	0.2730718	0.3712873	0.6406118	0.3511731	0.4607560	0.0151453	0.5992284	0.4809848	0.2863660	0.2640742	0.6223808	0.0232264	0.7523050	0.7691079	0.5704902	0.7305728	0.7595625	0.6383283	0.8004194	0.1107824	0.0963020	0.6726691	0.0708424	0.6348866	0.2230208	0.1053452	0.0958974	0.9385141	0.5964122	0.0031551	0.6915010	0.4802095	0.7075683
250	0.3299999	0.7293733	0.6524180	0.4720196	0.0066060	0.6054486	0.1747755	0.2433723	0.3405621	0.7588303	0.2987588	0.4303226	0.0085225	0.7398856	0.4907268	0.2814228	0.2890528	0.5634303	0.0285113	0.6571549	0.7643416	0.5215899	0.6780247	0.7104354	0.5918295	0.7846086	0.1312881	0.0925673	0.6698700	0.0749840	0.6045916	0.2411037	0.1395354	0.0484336	0.7919627	0.5767532	0.0073893	0.6610782	0.3642640	0.7644347
300	0.3838095	0.6304949	0.5281478	0.5319112	0.0035520	0.6444838	0.2251658	0.2659021	0.3047742	0.7869858	0.2517887	0.3605090	0.0084897	0.6259782	0.6029964	0.2831610	0.3173542	0.6165885	0.0166001	0.6603873	0.7395644	0.4503884	0.8356212	0.9350125	0.5538956	0.7570530	0.0770138	0.0722832	0.5381262	0.1703407	0.4395479	0.2453783	0.1216358	0.0917554	0.8031867	0.4835125	0.0066832	0.7436568	0.3587224	0.7271702
350	0.2804397	0.7928130	0.4956957	0.6075384	0.0001255	0.6567530	0.1722155	0.2601357	0.4757951	0.6621724	0.1650695	0.3908265	0.0079240	0.8145016	0.5410784	0.2556338	0.1795131	0.6722392	0.0173068	0.6820617	0.6716950	0.5731133	0.7979209	0.6379944	0.7856187	0.7364180	0.0944813	0.1102427	0.6430544	0.1737731	0.4425410	0.2283201	0.1228149	0.0719806	0.6831676	0.5851830	0.0030162	0.6083529	0.4116608	0.6672721
400	0.3280661	0.6799023	0.5449092	0.6344144	0.0014152	0.7219291	0.1515982	0.2567310	0.3042312	0.8668240	0.3004534	0.4358832	0.0329331	0.6289305	0.6613651	0.2083408	0.3600894	0.7452858	0.0020394	0.5882778	0.6180220	0.5374478	0.7794953	0.7042358	0.5510921	0.5581779	0.0861838	0.0956447	0.6441235	0.1531623	0.5052969	0.2851924	0.1509782	0.0475324	0.6311714	0.5000186	0.0050856	0.7319631	0.4032605	0.7411929
450	0.3401348	0.6566566	0.7556301	0.6290343	0.0009021	0.7324712	0.2448902	0.2570732	0.3943733	0.7316864	0.3246242	0.4199630	0.0206818	0.5554314	0.7122090	0.3182429	0.2716949	0.6995072	0.0499267	0.7711239	0.7658875	0.4227016	0.7169993	0.6290367	0.6971238	0.6733737	0.0991779	0.1113832	0.7111370	0.0665678	0.4759199	0.2144218	0.1335545	0.0659584	0.7862080	0.5446470	0.0027076	0.6435119	0.4639171	0.8061494
500	0.3243627	0.7066652	0.6809582	0.6349079	0.0062380	0.6789482	0.1240706	0.2669469	0.4675121	0.6921400	0.3514525	0.4560452	0.0247119	0.6281434	0.4504623	0.2367113	0.2634689	0.5158246	0.0147436	0.6730286	0.7555330	0.4620692	0.6171080	0.8475547	0.5313748	0.8087874	0.0948739	0.0985688	0.7736700	0.0858217	0.4889115	0.2119788	0.1812695	0.0613571	0.8196276	0.5424352	0.0033619	0.7441316	0.4312640	0.7173773
550	0.3311256	0.4215649	0.6853847	0.7271608	0.0733831	0.7373483	0.1687872	0.4772208	0.5687112	0.7459137	0.5145029	0.4754191	0.0428234	0.7319212	0.4235347	0.2504003	0.3714984	0.4723110	0.0111206	0.8517906	0.7051239	0.5746141	0.6889969	0.7516758	0.3600810	0.7726126	0.1237423	0.0932498	0.5868730	0.0462468	0.1183809	0.0849543	0.2920085	0.0851249	0.6982997	0.3684009	0.1572070	0.7638894	0.3911335	0.7853101
600	0.3593091	0.3450565	0.6593633	0.5619609	0.1218394	0.7738906	0.0930171	0.5556549	0.5529069	0.7503091	0.5873146	0.3976424	0.0083627	0.7906942	0.4234884	0.2743863	0.4143555	0.2531351	0.0099253	0.6685236	0.5618245	0.5482829	0.5477268	0.8697651	0.2520604	0.6458166	0.0861144	0.1071871	0.6918727	0.0180591	0.1453525	0.0302055	0.4023411	0.2081582	0.5849883	0.5723519	0.1731058	0.9118821	0.6246803	0.7700502
650	0.3131552	0.4613079	0.5499692	0.6249233	0.0884296	0.7280115	0.1050893	0.7320649	0.5314235	0.5794765	0.5054666	0.3503551	0.0093581	0.6545692	0.4442599	0.2236030	0.4688678	0.3758344	0.0136651	0.7901812	0.5360753	0.7001317	0.7746269	0.6406593	0.2505387	0.5623295	0.0877961	0.0991735	0.6663428	0.0233360	0.0831484	0.0197352	0.5064766	0.1803776	0.6462804	0.5304862	0.1527721	0.7426510	0.4621911	0.6677491
700	0.3957216	0.4590515	0.5812365	0.6008714	0.0552840	0.7840824	0.1281526	0.7602770	0.6173498	0.6481846	0.5504278	0.3313247	0.0120583	0.6839438	0.6165682	0.2265761	0.4247753	0.4308890	0.0151727	0.7326566	0.5255080	0.5409460	0.7261331	0.8139013	0.2055244	0.8424665	0.0956619	0.1269324	0.7379849	0.0295729	0.0726600	0.0035809	0.4311953	0.3248970	0.7281445	0.5441515	0.2196470	0.7367649	0.3680832	0.6156003
750	0.3676586	0.4893403	0.6662064	0.7023598	0.1163636	0.6806164	0.1313873	0.7561622	0.6097126	0.7440776	0.6494678	0.4131929	0.0354552	0.7854616	0.5937303	0.1728321	0.4282713	0.4533216	0.0113141	0.7276584	0.5939024	0.6248350	0.8509537	0.6116147	0.2183571	0.6172899	0.1582150	0.1275106	0.9106165	0.0481683	0.0506747	0.0047813	0.4780427	0.2400805	0.6640939	0.7086363	0.1971100	0.6725002	0.4146604	0.6602949
800	0.3820975	0.4131210	0.6496355	0.6815120	0.0852330	0.7005432	0.1287533	0.6598140	0.5447335	0.6954277	0.5754737	0.3887945	0.0190859	0.7795045	0.6211266	0.1936818	0.4800928	0.4309387	0.0155357	0.8134447	0.4936183	0.5694537	0.8303141	0.6606747	0.1791301	0.6598781	0.1116913	0.0970296	0.6360978	0.0096572	0.0492969	0.0063876	0.4151355	0.2086253	0.8247465	0.7222892	0.2239326	0.6880516	0.3986624	0.6597234
850	0.4114334	0.4334797	0.6224873	0.5749051	0.0456198	0.6744925	0.1772146	0.7241645	0.4986187	0.7978073	0.5224461	0.3250986	0.0081292	0.7464538	0.5542035	0.1788371	0.4284589	0.3519454	0.0312552	0.7062220	0.5842686	0.5614525	0.8691141	0.8599080	0.2094043	0.7664750	0.0708777	0.0974742	0.6301791	0.0117864	0.1147902	0.0064471	0.4080101	0.2861480	0.5621867	0.4690059	0.2232863	0.6672126	0.4695964	0.7121496
900	0.2795603	0.4714370	0.6715962	0.6203106	0.0574963	0.5544607	0.2561833	0.7046690	0.3840368	0.7269662	0.4508789	0.3907638	0.0073157	0.7836437	0.5093674	0.2430414	0.4337209	0.4317823	0.0205722	0.6213590	0.4611373	0.5656437	0.8730938	0.6948937	0.2666736	0.6778994	0.0587463	0.0708762	0.6357796	0.0302448	0.0670705	0.0059379	0.5229670	0.2065075	0.6619341	0.5824789	0.2138687	0.6788012	0.3939152	0.7208397
950	0.3192686	0.5258721	0.9698596	0.5305569	0.0746339	0.6092328	0.2745727	0.5825224	0.4763056	0.6099275	0.6209878	0.4084863	0.0085059	0.6550486	0.4585894	0.2064179	0.4544105	0.4446323	0.0225185	0.6909839	0.4278846	0.5170499	0.8501190	0.7844800	0.2535751	0.8418066	0.0944762	0.1332091	0.7541762	0.0482741	0.0912571	0.0077083	0.4436514	0.3319902	0.6407341	0.5789066	0.1820314	0.8429649	0.3581013	0.7847160
1000	0.4307135	0.4532513	0.6115942	0.6282327	0.0787514	0.6672443	0.2317233	0.7987992	0.5021207	0.5861332	0.5634761	0.3784210	0.0105182	0.6884359	0.5307747	0.2241235	0.4581797	0.4960432	0.0364821	0.7087419	0.4991037	0.5845627	0.9360726	0.5393109	0.2401591	0.6382485	0.0940457	0.0726702	0.6439883	0.0433862	0.0640957	0.0113222	0.5192089	0.4472366	0.7090203	0.5712297	0.2048908	0.9021158	0.3970579	0.8078009

0	0.3396191	0.5423483	0.8145819	0.5390179	0.0686650	0.6553905	0.2244594	0.6831611	0.4257517	0.7097052	0.5636192	0.5468482	0.0138818	0.4862714	0.3713368	0.2351404	0.5361804	0.3312706	0.0128917	0.8147898	0.5864261	0.4798110	0.7131905	0.8084087	0.1951743	0.6277609	0.0955979	0.1106398	0.8364000	0.0358315	0.1303089	0.0100740	0.4835913	0.2544553	0.7932544	0.4974481	0.3242631	0.7214892	0.4528381	0.6803039
50	0.3057594	0.4488079	0.5356838	0.6163110	0.0522699	0.6029750	0.1332494	0.5619208	0.4934316	0.7511754	0.5094975	0.3575313	0.0082599	0.6854752	0.6166900	0.3342009	0.4612556	0.5709991	0.0143600	0.6503717	0.1801897	0.4973568	0.7908987	0.7258196	0.1658786	0.6965411	0.0090978	0.1260344	0.6808028	0.0326496	0.0740365	0.0048351	0.2285001	0.3161752	0.6927549	0.5468286	0.1050620	0.6144751	0.4800198	0.7368504
