"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
650	0.1721748	0.0782057	0.3916008	0.4839087	0.4686116	0.6892409	0.0981711	0.7616126	0.3440309	0.1074907	0.7826812	0.2139564	0.6343906	0.1488949	0.3904598	0.7632164	0.1315997	0.1795572	0.1100477	0.7911990	0.2608015	0.5103834	0.4044224	0.6843132	0.7232737
700	0.1843736	0.1804014	0.3780792	0.6522627	0.5361988	0.6561934	0.0614025	0.8255773	0.3090802	0.1153457	0.8341738	0.1947419	0.4132793	0.0980358	0.3039272	0.6758741	0.0542997	0.2907509	0.0919263	0.7782920	0.2576146	0.4221638	0.4909700	0.6395297	0.6930227
750	0.2431704	0.1442916	0.4474047	0.4840365	0.4261052	0.8558447	0.0629467	0.8899314	0.2340778	0.1478903	0.9104163	0.3022402	0.1201548	0.0366177	0.4628466	0.7203134	0.1045873	0.6437514	0.1852579	0.7570288	0.2867461	0.4430133	0.4551086	0.6296039	0.7868477
800	0.2648391	0.1413471	0.3614459	0.5240369	0.4568067	0.6768919	0.0362959	0.8046998	0.3554343	0.2936932	0.7946479	0.2928252	0.1003315	0.0137572	0.6518656	0.7914788	0.1866536	0.6532954	0.3928470	0.6369116	0.2612653	0.3186622	0.4283956	0.6206192	0.8407950
850	0.2124055	0.1746613	0.3481222	0.3457623	0.6879660	0.7722019	0.0533393	0.7441115	0.3061965	0.3805407	0.6087079	0.3679385	0.1294935	0.0034313	0.7399456	0.9130997	0.2551277	0.6990394	0.3805963	0.4974865	0.1659267	0.3437701	0.4763507	0.7117210	0.7931161
900	0.2284125	0.1671455	0.3466422	0.4213247	0.6958287	0.6803746	0.0518725	0.7077798	0.3941887	0.4348193	0.6881101	0.3801955	0.1175145	0.0045774	0.6904922	0.7658166	0.2070686	0.7246208	0.5711403	0.4040246	0.1889049	0.4058803	0.3633120	0.6622497	0.6845947
950	0.1297011	0.1862958	0.3989971	0.4794661	0.4699869	0.7663683	0.0275356	0.8456384	0.3320488	0.3530785	0.8358368	0.4305576	0.1657409	0.0025911	0.8470484	0.7195586	0.2328713	0.8515661	0.6532308	0.4016897	0.2161550	0.2929253	0.5102524	0.6721595	0.6155818
1000	0.2763983	0.0592497	0.3718515	0.5876942	0.3528022	0.8557902	0.0356587	0.7131692	0.2806504	0.3906045	0.7731315	0.4246944	0.2104833	0.0178958	0.7746334	0.7246252	0.2312421	0.6245875	0.5445963	0.4105333	0.1938197	0.3354442	0.3448786	0.6775701	0.7301019

0	0.2921377	0.1288784	0.3895368	0.6425513	0.5613974	0.8887371	0.0425541	0.7398071	0.3631195	0.3047120	0.6505497	0.2670808	0.1162134	0.0149893	0.8266139	0.7262878	0.2523733	0.8572065	0.6465952	0.5529856	0.2098122	0.3513009	0.6210775	0.6269975	0.6085830
50	0.2658155	0.2935231	0.3263488	0.4197534	0.7224631	0.7044451	0.0223316	0.7663793	0.4255471	0.4260199	0.5832226	0.3456851	0.2687159	0.0206051	0.7718153	0.7432700	0.1475231	0.6750541	0.5058393	0.6997809	0.1933303	0.2991243	0.4470752	0.6873056	0.7504792
100	0.2017806	0.3317327	0.3470660	0.4986617	0.8054626	0.8239787	0.0059197	0.5700993	0.2325995	0.3706949	0.4582268	0.3361628	0.2835718	0.0105230	0.5316339	0.7605861	0.1169813	0.7238757	0.4759954	0.8102005	0.1853608	0.3463240	0.3089568	0.6211688	0.7904167
150	0.2215582	0.2960876	0.3475961	0.5986675	0.6556968	0.7333402	0.0087967	0.7276732	0.2911081	0.4026395	0.5210679	0.3504750	0.4400521	0.0257379	0.5958411	0.8611765	0.1470492	0.8739539	0.4046001	0.6471150	0.1854749	0.4196555	0.3442708	0.7238037	0.8367677
200	0.1838857	0.2903652	0.4706981	0.6830200	0.7293277	0.7541468	0.0083107	0.5714557	0.2412884	0.3070114	0.5328801	0.3534045	0.1915832	0.0034385	0.6079760	0.6989643	0.0714506	0.7197440	0.3712862	0.6986328	0.2484038	0.3799387	0.2983750	0.7256914	0.7933522
250	0.1854398	0.1963561	0.5161373	0.6582914	0.7906442	0.7705133	0.0130743	0.7818118	0.2516443	0.4078466	0.5803575	0.4174242	0.1112945	0.0022462	0.7324681	0.7580239	0.1993447	0.6258289	0.4799464	0.6763543	0.2881942	0.2038127	0.4034092	0.7732227	0.6952315
300	0.2500804	0.2560883	0.5117569	0.6148565	0.7035521	0.6087983	0.0136743	0.8166743	0.2032642	0.4216734	0.5309967	0.3525746	0.0795215	0.0052888	0.6776459	0.7296858	0.2084449	0.7796856	0.5413254	0.4710458	0.2529263	0.2880601	0.2840686	0.6151370	0.7787179
350	0.2041390	0.2651415	0.4382243	0.4681707	0.6289544	0.6296029	0.0042604	0.7243269	0.2039192	0.4847633	0.5659014	0.3453506	0.2179984	0.0064719	0.6243823	0.7208498	0.2187853	0.7866732	0.5364683	0.3869443	0.2010309	0.2962029	0.3568260	0.7286234	0.7841299
400	0.2105182	0.2741350	0.5078378	0.4198355	0.6139396	0.9009987	0.0118212	0.5711323	0.1839093	0.4163590	0.6465956	0.4101626	0.2207084	0.0086899	0.5933861	0.6905936	0.2199514	0.7099424	0.6143905	0.4786777	0.1521916	0.3248280	0.3841204	0.7099198	0.7189160
450	0.2089331	0.2033078	0.4922296	0.5616861	0.7337154	0.7382390	0.0033974	0.7369956	0.2542066	0.3489973	0.6787121	0.3809559	0.1522797	0.0063728	0.6592797	0.6836806	0.2916250	0.7960366	0.4720386	0.4459546	0.1926458	0.2637911	0.3845274	0.7490581	0.8087087
500	0.2384709	0.3320576	0.4612331	0.5893227	0.7257622	0.7846750	0.0109101	0.8331916	0.2619134	0.3371995	0.6296305	0.3245113	0.2895479	0.0250522	0.7715044	0.6597363	0.1491020	0.6448727	0.4866326	0.5488315	0.1687388	0.2403772	0.3378523	0.7674373	0.7386962
550	0.1976141	0.1482752	0.4425320	0.4390692	0.4655207	0.7153005	0.0829743	0.7648594	0.2309498	0.2630231	0.6346564	0.4566132	0.4438601	0.0132667	0.6153483	0.8587055	0.1338142	0.7514665	0.4534414	0.7975793	0.2031532	0.2478912	0.3275688	0.5425194	0.7315080
600	0.1837553	0.1149940	0.4777985	0.4554364	0.5693754	0.8185350	0.0416948	0.6456702	0.1812369	0.3680009	0.7687020	0.2969910	0.4552335	0.0085812	0.5878218	0.6975568	0.1240356	0.9111649	0.3783678	0.8674624	0.1960544	0.3486063	0.3349258	0.7372935	0.8343926
650	0.1921036	0.1814641	0.3825237	0.5471818	0.5522860	0.6977954	0.0252111	0.7750588	0.2369926	0.1938378	0.8511111	0.2989798	0.1772161	0.0572202	0.6418068	0.6343472	0.0867516	0.7461676	0.3212862	0.6620484	0.3101277	0.3046349	0.3627278	0.7479147	0.6596893
700	0.1530998	0.1114482	0.3924106	0.6412420	0.5653855	0.7720970	0.0386745	0.7473846	0.2783197	0.2493158	0.6961215	0.2637080	0.0684197	0.0320920	0.6517313	0.7785676	0.1451758	0.7828633	0.4196375	0.7959605	0.3580721	0.3413414	0.2838237	0.7383094	0.7518050
750	0.1890684	0.1281223	0.3722599	0.5847997	0.6078644	0.8098142	0.0753251	0.6528656	0.2730257	0.3335966	0.8242871	0.3878465	0.1078667	0.0097424	0.7034829	0.7100311	0.2319430	0.7530791	0.4365526	0.6183485	0.2766327	0.3066035	0.2878051	0.6465128	0.8437298
800	0.1411555	0.1050419	0.4849095	0.5864645	0.5507561	0.8421201	0.0301643	0.6851064	0.3180695	0.3563636	0.6997790	0.3996790	0.1292059	0.0083463	0.7703517	1.0000000	0.2382390	0.8942102	0.5142547	0.3186662	0.1925368	0.2771615	0.3391438	0.7085353	0.6632686
850	0.1721524	0.0937273	0.4248808	0.4858439	0.5902624	0.7004213	0.0858257	0.7414910	0.3445419	0.3338042	0.7133904	0.3125671	0.2264280	0.0111306	0.8069710	0.7607088	0.2433527	0.5794152	0.5765911	0.2752942	0.1426437	0.2603962	0.3799676	0.6553196	0.8230537
900	0.1573944	0.1073410	0.4893442	0.6549294	0.5122646	0.7377751	0.0436394	0.7313945	0.3124085	0.3870036	0.7140882	0.3388504	0.5241533	0.0057721	0.7786958	0.7132969	0.2133549	0.6020622	0.5308262	0.5095020	0.1896625	0.2500070	0.4577364	0.8291184	0.8237078
950	0.2584365	0.0667834	0.3463267	0.4910577	0.5174027	0.7742185	0.0572769	0.8224723	0.3061753	0.3261683	0.8247665	0.3011740	0.6196159	0.0488940	0.6068823	0.5942896	0.1162781	0.6413618	0.4318455	0.6495077	0.2838266	0.3323677	0.4558243	0.6716148	0.7470629
1000	0.1790381	0.1343634	0.4680521	0.5800621	0.4807070	0.7063109	0.0325138	0.6143082	0.3174087	0.2077532	0.7749967	0.3419210	0.4053020	0.0539969	0.5803437	0.8809169	0.1005634	0.5686902	0.3775866	0.6661465	0.2804329	0.3028706	0.4069229	0.6614378	0.7133179
