"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
500	0.6352527	0.1882653	0.6119713	0.2952547	0.2097010	0.2844945	0.2598083	0.0095935	0.0004704	0.4562331	0.6594200	0.0094851	0.4082616	0.8138300	0.0881034	0.0866766	0.4859941	0.7117353	0.4111261	0.6331482	0.6092368	0.5282623	0.7161637	0.6143786	0.0326608	0.1262463	0.3831970	0.5872848	0.6730974	0.6768749	0.1913695	0.1075468	0.1415113	0.5884608	0.0824363	0.3300777	0.6242718	0.1673118	0.2497648	0.4117810	0.7238278	0.3975138	0.3900806	0.0562528	0.0161822	0.4514685	0.0276719	0.4482794	0.3143997	0.5871099	0.6706016	0.6687731	0.7045708	0.0824874	0.6807510	0.8580616	0.3446822	0.6548251	0.0678318	0.4627555	0.3675004	0.0171100	0.4122409	0.0083079	0.4313117	0.0014145	0.4699147	0.3781943	0.4441353	0.6801677	0.4520423	0.3395965	0.0465745	0.7254569	0.4062708	0.1292771	0.6634940	0.7357257	0.6949189	0.5862958	0.0478381	0.1683273	0.0105111	0.5975410	0.5501285
550	0.6753912	0.1104809	0.6781834	0.2568400	0.2119739	0.3125683	0.2883743	0.0307039	0.0024574	0.3840949	0.6698659	0.0801672	0.4396088	0.8194640	0.1103137	0.4035121	0.4394269	0.7118948	0.4371546	0.7406513	0.6827806	0.7657053	0.5981934	0.6100588	0.0270520	0.1407797	0.4179963	0.2446772	0.6450125	0.6938060	0.2468844	0.1015771	0.2052410	0.5679856	0.1157046	0.3603351	0.5894316	0.1411299	0.2891537	0.3832373	0.5991864	0.1950790	0.4025394	0.0674162	0.0029562	0.3632619	0.0381702	0.3719340	0.2922920	0.6528110	0.5189701	0.6900258	0.7757523	0.0487108	0.5478130	0.6600751	0.3724301	0.7036486	0.0515840	0.5054995	0.3708317	0.0075486	0.3211094	0.0076637	0.4313317	0.0051682	0.4992190	0.3811373	0.3308002	0.7285442	0.3031258	0.2200353	0.0298232	0.4603613	0.3996150	0.5721245	0.6560690	0.6060686	0.4784997	0.5835661	0.0643935	0.2972633	0.0131407	0.6629328	0.7200788
600	0.6589794	0.1460420	0.5588615	0.4523506	0.2439431	0.3779155	0.3424289	0.0378136	0.0069008	0.5158203	0.6713403	0.1386971	0.4242105	0.7831006	0.0677125	0.5274799	0.4561102	0.6074283	0.4763800	0.7694635	0.6647285	0.6860562	0.4508729	0.6191013	0.0332664	0.1567907	0.4281737	0.2001178	0.7292837	0.6103239	0.2634433	0.2094694	0.1809412	0.4580457	0.0647461	0.3228278	0.6977890	0.1662890	0.3233482	0.2954894	0.4571176	0.1489228	0.3751358	0.1227981	0.0038088	0.4301172	0.0221818	0.3798946	0.3812528	0.5767738	0.3357771	0.8147235	0.6936880	0.0896002	0.6247225	0.6849805	0.4355081	0.7382777	0.0421937	0.6416680	0.3752490	0.0046134	0.4206411	0.0025937	0.4936530	0.0122578	0.4749677	0.3521964	0.4203635	0.8299199	0.2857892	0.1978244	0.0151399	0.3671544	0.2607547	0.4763515	0.8120216	0.6853594	0.4618817	0.5841456	0.0884137	0.2833573	0.0088896	0.6403431	0.7547296
650	0.6401214	0.1499768	0.6233604	0.3253189	0.2197285	0.2711524	0.2944661	0.0116050	0.0021342	0.5392420	0.7248246	0.1232074	0.4772351	0.5615896	0.0843206	0.4674546	0.4343789	0.7085109	0.4856661	0.5755585	0.6118498	0.6581423	0.5645937	0.6254898	0.0298204	0.1159404	0.5398820	0.1995849	0.7703083	0.5997543	0.2414161	0.1613822	0.1240438	0.5020453	0.0729500	0.3261197	0.8187654	0.2309008	0.3018095	0.3239203	0.5460783	0.1787300	0.2487595	0.0901858	0.0025291	0.4082543	0.0111261	0.3880502	0.3640266	0.6068213	0.4535142	0.6724714	0.6403796	0.0851088	0.7548309	0.6130158	0.4268243	0.7178713	0.0363446	0.6285107	0.3781996	0.0193669	0.3018777	0.0059663	0.4912708	0.0162271	0.3613268	0.3980426	0.2993369	0.6524663	0.2877032	0.2533292	0.0210930	0.4634189	0.3390548	0.6461395	0.4828425	0.8096486	0.4556946	0.5307445	0.0688000	0.3249901	0.0373082	0.7679183	0.5861407
700	0.6565706	0.1802408	0.5233680	0.2996886	0.1901163	0.2144451	0.3049562	0.0265115	0.0057950	0.5696465	0.7108156	0.1160339	0.4273046	0.6159159	0.0967744	0.4886073	0.4552855	0.6610673	0.4323868	0.7430170	0.5817511	0.7388386	0.5532225	0.5882291	0.0206607	0.0969064	0.4875479	0.2500181	0.7298690	0.5942309	0.2019449	0.1257137	0.1515064	0.5024563	0.0475002	0.3550021	0.5464729	0.1444802	0.3542250	0.3750320	0.4864368	0.1501356	0.3246688	0.0963540	0.0001834	0.3448176	0.0083614	0.4648641	0.3039784	0.6831976	0.4737980	0.8261105	0.8419202	0.0658760	0.7231878	0.7233678	0.3398965	0.6878427	0.0403192	0.4678343	0.3652920	0.0109033	0.2342180	0.0073626	0.3428804	0.0228257	0.3566727	0.4015607	0.4574689	0.5900615	0.1948405	0.1953432	0.0533697	0.3831741	0.3997248	0.5269195	0.5457172	0.7369541	0.5033573	0.6139704	0.1060207	0.2818939	0.0177856	0.7119831	0.7986101
750	0.7666459	0.2065053	0.6282420	0.3835355	0.2945197	0.2656372	0.2556506	0.0207418	0.0009676	0.6215019	0.8025055	0.0946078	0.4523457	0.8911493	0.0858620	0.5194655	0.4472147	0.6773745	0.5440760	0.7756448	0.6712920	0.6637075	0.5271056	0.6839896	0.0087075	0.1160959	0.4297328	0.2475012	0.6363308	0.6668732	0.2453723	0.1343956	0.1437676	0.4851103	0.0739174	0.2487970	0.6421177	0.1401245	0.4066050	0.3000383	0.6037021	0.1113769	0.2473219	0.0639359	0.0006059	0.3424780	0.0232275	0.4318037	0.4136793	0.7182436	0.3880851	0.7415398	0.6919243	0.1482653	0.6361204	0.7827442	0.3179396	0.7032599	0.0598561	0.5929484	0.3728397	0.0134734	0.2910033	0.0038962	0.3899241	0.0125249	0.4432113	0.2770431	0.4766546	0.6261964	0.2555862	0.2384716	0.0244971	0.3705502	0.3561966	0.4257411	0.6460179	0.6037705	0.4524106	0.6508356	0.0732971	0.2547009	0.0372604	0.6580035	0.7091195
800	0.7776916	0.1466124	0.6313386	0.3345085	0.1986769	0.2891295	0.2748282	0.0351456	0.0002038	0.4520899	0.6085571	0.1005216	0.4475344	0.7120252	0.0842686	0.6345934	0.3303815	0.6566305	0.4142572	0.5797645	0.8779860	0.7067529	0.4696191	0.6081240	0.0312744	0.1341343	0.5012904	0.1514887	0.5767987	0.7172656	0.1819797	0.1282797	0.1855912	0.5126297	0.0968438	0.3291418	0.6444706	0.1595586	0.3742404	0.2602416	0.5279350	0.1203090	0.4620020	0.0583476	0.0055249	0.4123664	0.0282077	0.3694889	0.3994477	0.6923578	0.4381937	0.6343249	0.7085018	0.0686119	0.5952102	0.7462747	0.2456679	0.6425501	0.0650465	0.5995959	0.3967114	0.0120927	0.2724137	0.0058419	0.5326740	0.0159328	0.5440533	0.4078368	0.4735234	0.7392291	0.2380324	0.2117809	0.0109806	0.3259479	0.2831306	0.3795147	0.5685500	0.8205689	0.4748193	0.6324756	0.0743805	0.4134355	0.0172185	0.5893304	0.6281715
850	0.7726461	0.2362409	0.5736428	0.3082048	0.1494706	0.3360809	0.2609620	0.0178805	0.0016113	0.4791493	0.6690066	0.0741127	0.4860274	0.7363177	0.1011121	0.5806143	0.3574368	0.6871303	0.4187187	0.7218749	0.6091317	0.6975330	0.4776460	0.5234591	0.0119809	0.1431301	0.4782284	0.2695885	0.6061360	0.8016823	0.2554609	0.1136497	0.1528139	0.3908070	0.0916522	0.3028832	0.6221244	0.1313080	0.4534994	0.2350160	0.5305078	0.0975963	0.4218754	0.0369388	0.0008828	0.3359071	0.0364748	0.3467508	0.3861709	0.8846194	0.3414125	0.6330083	0.6651003	0.0389915	0.6842186	0.8075173	0.2917560	0.6596612	0.0520960	0.6256313	0.4459375	0.0130143	0.3759917	0.0012323	0.3795598	0.0034405	0.4015889	0.4173369	0.5028283	0.6741446	0.2057756	0.2171761	0.0179750	0.3237760	0.3498179	0.5345173	0.6747105	0.6834425	0.6158674	0.5026511	0.1139275	0.2400776	0.0360102	0.7170497	0.6000934
900	0.7473149	0.1019776	0.4781240	0.3450516	0.2696187	0.2561084	0.3305870	0.0445973	0.0016250	0.5531916	0.7372110	0.0632391	0.3269585	0.8133548	0.0934958	0.6210970	0.4724067	0.6492561	0.6024020	0.7224681	0.5737124	0.6708012	0.4956636	0.5353511	0.0117651	0.1582878	0.5424663	0.2567441	0.7226484	0.6006926	0.2641431	0.1565585	0.1477254	0.4724353	0.0726998	0.3113667	0.6695977	0.2074042	0.4552221	0.2789522	0.4948541	0.1381304	0.3965435	0.0424914	0.0022509	0.3041248	0.0250056	0.3677215	0.2521437	0.6205163	0.3726423	0.7264516	0.7108913	0.0564844	0.6879576	0.7438163	0.3727161	0.6770427	0.0841000	0.4985611	0.3748704	0.0286086	0.4254337	0.0086155	0.3705080	0.0216080	0.4991076	0.3768027	0.3820066	0.6840685	0.2191423	0.1881187	0.0203609	0.4057866	0.3876938	0.5152122	0.4922336	0.7135444	0.4924405	0.5948866	0.0739954	0.3277581	0.0324243	0.7120989	0.6795854
950	0.7648053	0.1493043	0.5610713	0.3213814	0.2235160	0.3504852	0.2357209	0.0437296	0.0033959	0.4880114	0.7436899	0.0653406	0.3997606	0.7308405	0.0838590	0.5613743	0.3545013	0.7259430	0.5543544	0.7182265	0.6209424	0.6707992	0.3081012	0.6100007	0.0089280	0.1446403	0.3847268	0.2304871	0.6516996	0.6084737	0.1666468	0.1851116	0.1752923	0.7801626	0.0940375	0.3044311	0.6672713	0.1821570	0.3770250	0.3667058	0.5346182	0.1710136	0.3746859	0.0588153	0.0019740	0.3497569	0.0293654	0.4175309	0.3847428	0.6329923	0.4205536	0.7411737	0.7568397	0.0519405	0.6144983	0.7050671	0.4150410	0.5244646	0.0312948	0.5838568	0.3766651	0.0054385	0.3764946	0.0144344	0.4663735	0.0212415	0.4342239	0.4155970	0.3995319	0.6354542	0.2667002	0.2090383	0.0188771	0.5029791	0.3579131	0.4088088	0.6042302	0.5978008	0.5566763	0.7296721	0.0488427	0.3764144	0.0244197	0.8002001	0.7853716
1000	0.7445821	0.1625488	0.7007055	0.3848802	0.2214523	0.2930686	0.2857068	0.0251024	0.0019606	0.5702481	0.6646677	0.0968186	0.5135538	0.7154225	0.1168550	0.5900410	0.4329721	0.7005796	0.4668914	0.7084350	0.6365435	0.5668936	0.4508374	0.7069420	0.0363843	0.1479052	0.4375586	0.2147060	0.7187934	0.8571615	0.1064407	0.1219649	0.1111676	0.4913894	0.0835884	0.2794318	0.6336117	0.1431756	0.3317431	0.3694166	0.6417369	0.2181786	0.2460720	0.0333746	0.0009132	0.4568163	0.0344282	0.3488822	0.3609166	0.6611837	0.3459489	0.6925098	0.7523585	0.0765725	0.8289460	0.5747019	0.3498069	0.6245659	0.0471611	0.5288180	0.4856472	0.0079749	0.4449542	0.0115433	0.3694817	0.0135913	0.4371509	0.4810620	0.3980767	0.7349439	0.2285687	0.1832272	0.0409503	0.4915556	0.3993356	0.5761466	0.4863964	0.7349494	0.4390142	0.5490001	0.0581973	0.2424287	0.0111053	0.7199574	0.8878381

0	0.6563169	0.1825852	0.6320482	0.2473237	0.1603227	0.2015609	0.2815763	0.0478808	0.0071695	0.4898518	0.5297420	0.0802315	0.4243214	0.6348980	0.0806218	0.6635363	0.3889624	0.7024365	0.4596618	0.7270597	0.6961007	0.7160829	0.4734951	0.6056165	0.0240821	0.1360402	0.4263897	0.1833163	0.6601392	0.6835445	0.3076678	0.1637048	0.1760845	0.5258033	0.0854146	0.3131511	0.5530239	0.1651090	0.4388018	0.2522215	0.6829933	0.1369502	0.3989363	0.0451921	0.0116276	0.5448700	0.0258429	0.4763249	0.3237122	0.7153777	0.4304304	0.7973382	0.7552738	0.0576134	0.5710275	0.7229717	0.2959096	0.7132484	0.0496201	0.6419452	0.4644773	0.0026733	0.4209502	0.0010760	0.5122609	0.0055855	0.4612268	0.3567665	0.3705798	0.7234778	0.2301145	0.2261576	0.0226551	0.4360232	0.3554758	0.5990801	0.6582033	0.6928984	0.5406668	0.6312447	0.0897107	0.3931552	0.0246394	0.7213262	0.7171133
50	0.7633805	0.1503368	0.6187791	0.2781436	0.0898805	0.1096086	0.4845804	0.1767885	0.0015762	0.6042620	0.6541140	0.0728326	0.5151801	0.5572336	0.1080357	0.6291526	0.3919498	0.7122168	0.5627687	0.6295025	0.6313187	0.6672021	0.4372378	0.5734153	0.0147183	0.1107556	0.5510618	0.1555356	0.7242886	0.7039732	0.3674012	0.3008326	0.1356653	0.7003498	0.0602550	0.3558741	0.6066196	0.1148624	0.2257503	0.3390553	0.7604417	0.1751233	0.2402410	0.0320172	0.0051524	0.4348254	0.3840866	0.6284983	0.2446613	0.7319642	0.4080797	0.6616527	0.6777973	0.3035503	0.6416544	0.3702038	0.3322862	0.2489537	0.0643624	0.6038297	0.3320831	0.0163295	0.4445096	0.0067628	0.4955329	0.0111140	0.4911880	0.3920561	0.4105885	0.7030888	0.3580956	0.2669242	0.0181036	0.3743317	0.4407914	0.5098651	0.6847863	0.7506197	0.4869151	0.7310141	0.1230670	0.2921952	0.2402496	0.6623706	0.8048541
100	0.6790485	0.1531856	0.6310482	0.2177554	0.1014718	0.0696083	0.6871875	0.2032928	0.0003851	0.5542348	0.7946957	0.0622622	0.3944746	0.5812503	0.0874806	0.5666240	0.3733415	0.7463690	0.4351042	0.8091791	0.5995787	0.6747204	0.4432684	0.6263573	0.0354224	0.1639807	0.6907808	0.2306980	0.8156965	0.6256650	0.4537965	0.3547901	0.1480212	0.7133604	0.0621759	0.2654136	0.5953883	0.1738809	0.1789157	0.2914512	0.6049910	0.1587835	0.2362123	0.0767687	0.0001375	0.4095960	0.5177472	0.4487736	0.4101317	0.8383479	0.4264056	0.7721560	0.6593965	0.4133013	0.5120031	0.3925377	0.2808692	0.1235098	0.0579376	0.6698757	0.1736726	0.0083401	0.2737643	0.0346140	0.3739468	0.0105551	0.6452915	0.4773908	0.5772582	0.5844372	0.3893786	0.3248646	0.0390745	0.3658719	0.4826720	0.6376757	0.5816667	0.6083068	0.5119420	0.6263894	0.1258199	0.2535756	0.4378866	0.6255546	0.8372342
150	0.8224159	0.1740693	0.6863729	0.2140529	0.1247319	0.0362535	0.5973575	0.3295954	0.0013455	0.5509087	0.7298248	0.0823204	0.3981362	0.5372105	0.1094644	0.5443907	0.3456631	0.5779580	0.3817806	0.6654653	0.6240398	0.6877535	0.4352027	0.4880066	0.0380718	0.1992059	0.5574602	0.2008758	0.7709577	0.5676635	0.4698100	0.3637243	0.1323552	0.6195301	0.0663418	0.2350238	0.6698340	0.1654983	0.1692550	0.3586625	0.6418635	0.1656973	0.1880387	0.0978979	0.0018520	0.4053310	0.6092665	0.3789416	0.3536485	0.6536430	0.2406520	0.7643845	0.6963792	0.3025360	0.4947496	0.2530658	0.1241181	0.1435366	0.0534380	0.5441216	0.0427397	0.0181918	0.2321653	0.0618855	0.3201860	0.0214251	0.4869648	0.5177342	0.5331730	0.7720822	0.3921945	0.3812464	0.0184321	0.4289127	0.4231018	0.6498212	0.5246702	0.7906699	0.4757904	0.5975546	0.1271226	0.2598011	0.4824513	0.5256901	0.6381257
200	0.5238256	0.2039413	0.7076154	0.3351308	0.1352299	0.0791542	0.6704544	0.2524985	0.0113916	0.5554132	0.5779869	0.0930196	0.4447908	0.5386150	0.0746779	0.4996255	0.4204209	0.8352761	0.4117900	0.8314628	0.6641125	0.8835949	0.4087945	0.5676717	0.0198689	0.1387081	0.6633952	0.1768665	0.7065763	0.7543527	0.4868163	0.3945162	0.1885540	0.7148911	0.1223528	0.2418116	0.7195455	0.1794296	0.1458209	0.2105754	0.6027594	0.1449508	0.1810438	0.2921166	0.0089913	0.5354178	0.6093684	0.4363735	0.3315914	0.7396957	0.1920538	0.7917311	0.6229566	0.4153048	0.5034711	0.3185493	0.1107955	0.0716925	0.0688123	0.5982289	0.0759527	0.0069917	0.1524368	0.2160817	0.3292336	0.0126222	0.5384183	0.6167859	0.6198844	0.6912620	0.4102682	0.3473803	0.0092372	0.2178340	0.3479623	0.7237441	0.5395941	0.7402866	0.6264860	0.5886398	0.1147212	0.2260616	0.5092787	0.6269924	0.7199252
250	0.6016837	0.1466094	0.6864612	0.2416355	0.0672139	0.0732550	0.5218375	0.3757698	0.0068704	0.5480839	0.6320459	0.0633216	0.3458499	0.5708832	0.0865568	0.6569102	0.4938114	0.6941821	0.5758014	0.7441186	0.6192777	0.8610937	0.3709012	0.4962868	0.0263003	0.1612989	0.6714841	0.2314864	0.7682588	0.5808713	0.5452105	0.3592590	0.1183817	0.7933491	0.0777390	0.2532869	0.6778510	0.1385675	0.1165109	0.4502954	0.5590190	0.1628133	0.2020560	0.2917514	0.0532915	0.4617420	0.5858406	0.3980487	0.3525058	0.6516102	0.1219988	0.6146121	0.6077874	0.3419502	0.4103706	0.2776021	0.2493045	0.0620193	0.0373095	0.5166822	0.2365336	0.0025427	0.2203948	0.4214521	0.3867782	0.0496420	0.5940425	0.5113743	0.5749598	0.6962871	0.5425884	0.5374514	0.0090688	0.1994151	0.4747653	0.6053801	0.4547878	0.7018854	0.4961845	0.7126845	0.1590120	0.3178955	0.3866496	0.4861005	0.7088767
300	0.7309045	0.1690310	0.7181141	0.4695044	0.1011595	0.0765420	0.5923552	0.3667828	0.0002735	0.5938812	0.8249114	0.1480738	0.2953873	0.4771973	0.0672055	0.5040847	0.3370795	0.7319969	0.4298563	0.6123178	0.8416441	0.6512384	0.5218279	0.4961499	0.0286180	0.2100937	0.4949923	0.1902665	0.6948339	0.5449617	0.5881583	0.4410549	0.1578595	0.7903036	0.1242713	0.4327752	0.6782056	0.1230486	0.1116360	0.4519519	0.5426765	0.2823269	0.2209703	0.4812570	0.2291872	0.6813077	0.4877195	0.2847438	0.4175505	0.7556580	0.1114023	0.6566609	0.6506473	0.3649460	0.4903653	0.2620661	0.4216577	0.0277972	0.0489227	0.5631756	0.3972841	0.0246822	0.2903647	0.5048842	0.3767221	0.0411008	0.6486609	0.4078554	0.5314922	0.7700794	0.5150140	0.6218247	0.0235727	0.1736460	0.4554698	0.6105618	0.4745390	0.7483277	0.5435011	0.6479408	0.1710212	0.2570154	0.3365665	0.6157416	0.5498809
350	0.6699136	0.1191011	0.7895228	0.3241206	0.1267840	0.0573546	0.6517854	0.3036877	0.0015129	0.4795024	0.8713369	0.1345368	0.6067196	0.7058184	0.0741278	0.6342683	0.3162595	0.6199154	0.4810423	0.7927207	0.6456712	0.6688670	0.4939939	0.5373382	0.0231648	0.1637266	0.6033895	0.2360019	0.7049144	0.5404881	0.5434765	0.3510697	0.1219794	0.6567283	0.1517255	0.4630231	0.5512372	0.1491534	0.0736456	0.4242013	0.4844398	0.3089059	0.1768320	0.3439291	0.3537581	0.5790930	0.5639111	0.2228647	0.2926808	0.6104841	0.0930208	0.6321559	0.7293466	0.3580823	0.6351605	0.2504723	0.5236724	0.0081470	0.0493883	0.5029973	0.5117064	0.0312397	0.3491352	0.6534718	0.4805068	0.0260907	0.6396259	0.3448432	0.6544339	0.6997112	0.5451216	0.6300047	0.0408324	0.2028955	0.5036102	0.5558373	0.5519043	0.7037581	0.4057399	0.5912963	0.1910569	0.3035875	0.3045617	0.6515152	0.5218181
400	0.5801045	0.2319539	0.7328298	0.3879651	0.0979644	0.0745722	0.7348636	0.2663650	0.0018082	0.5396991	0.6360507	0.0989840	0.5489820	0.5239158	0.0722705	0.6533319	0.3940056	0.6598433	0.3747872	0.8332034	0.5933801	0.7286887	0.4110431	0.5373313	0.0524950	0.1209717	0.4408653	0.1655367	0.6987523	0.4221535	0.5468202	0.4463740	0.1101587	0.7588124	0.0631181	0.4412318	0.6884839	0.0895384	0.0754453	0.4128248	0.4020337	0.2957827	0.2694035	0.3755052	0.2155402	0.5716501	0.6360558	0.1376242	0.3348057	0.7104785	0.1101941	0.6655067	0.8031992	0.3161074	0.4872843	0.1926327	0.4937121	0.0025328	0.0660751	0.7581509	0.5093748	0.0253995	0.3871756	0.7143105	0.4694099	0.0386187	0.6718306	0.3399129	0.5040907	0.6710721	0.6832683	0.6817930	0.0274143	0.1811716	0.3123707	0.4177436	0.5497179	0.6634411	0.5602539	0.5191370	0.1747423	0.2828637	0.3467337	0.5379516	0.7740740
450	0.6618299	0.1627182	0.6814601	0.3656367	0.0580924	0.0311884	0.6705547	0.2590906	0.0001965	0.5854915	0.7244464	0.1165278	0.5043416	0.5595257	0.0914365	0.5263540	0.3690010	0.7237080	0.4783432	0.6184817	0.6431778	0.6833444	0.3564557	0.5351799	0.0267062	0.1358117	0.3935592	0.2128649	0.7556564	0.4512131	0.6676519	0.3416694	0.1581037	0.6206816	0.0966372	0.3718550	0.6186344	0.1639424	0.0719961	0.2787965	0.5915222	0.3900082	0.3838260	0.2656995	0.2231882	0.4766092	0.6573983	0.1828505	0.3742199	0.6757695	0.0726425	0.6473843	0.6534179	0.2976706	0.5604795	0.2328749	0.1280585	0.0075555	0.0494910	0.7655692	0.6352064	0.0252005	0.4203426	0.7364772	0.5010518	0.0127914	0.6509602	0.2733277	0.5583364	0.7482128	0.6152844	0.8826451	0.0308892	0.2434390	0.3929061	0.3320544	0.6477830	0.6897765	0.6045478	0.5804211	0.1321143	0.2196905	0.3999036	0.5311684	0.7700783
500	0.6945844	0.1663165	0.7578146	0.2655872	0.0839744	0.0435153	0.8415710	0.3291391	0.0003582	0.5438900	0.7621724	0.1073874	0.5374943	0.6538850	0.0651036	0.6428443	0.3380618	0.6815847	0.4597060	0.6378667	0.6728018	0.7773285	0.5252170	0.5447061	0.0357994	0.1294152	0.3618876	0.2525640	0.7050575	0.5471207	0.5305342	0.3657871	0.1117944	0.6281081	0.1531851	0.3922517	0.6511274	0.1247523	0.0631777	0.3444761	0.5616863	0.4094636	0.3491221	0.3941894	0.0809577	0.5799896	0.6553990	0.1446396	0.3116756	0.7289303	0.0833917	0.6403747	0.6524036	0.4616394	0.4841231	0.2188797	0.0869604	0.0031393	0.0326863	0.6390396	0.6431088	0.0404599	0.3830546	0.7479439	0.5372723	0.0047465	0.6186870	0.2994769	0.5208184	0.7406251	0.7359036	0.6759540	0.0063754	0.1666929	0.3214460	0.3854811	0.7364216	0.6935185	0.4630229	0.5461654	0.1365083	0.3206162	0.2781984	0.6803689	0.6349336
550	0.6724327	0.1728238	0.6464096	0.2672434	0.2341120	0.1924104	0.2747450	0.0794948	0.0001997	0.4603520	0.7498559	0.1230964	0.3928442	0.5646526	0.1463097	0.5056356	0.3214142	0.7828034	0.4399097	0.7059552	0.5973178	0.6197736	0.4434043	0.6296672	0.0232730	0.1821286	0.5103362	0.2498347	0.7810503	0.4514593	0.3878331	0.1799822	0.1586302	0.5437377	0.1971177	0.3870725	0.6863423	0.1234237	0.2713737	0.3752732	0.7033618	0.3285628	0.5367128	0.2969915	0.0970457	0.5210201	0.2963400	0.1265670	0.3179042	0.8147389	0.1167346	0.6218457	0.6114172	0.0994893	0.5343312	0.5696980	0.1787090	0.0306198	0.0593307	0.2835683	0.6035716	0.0285669	0.2991021	0.6804077	0.2399490	0.0354282	0.7174755	0.3202076	0.5264688	0.8565669	0.4022868	0.7327471	0.0258073	0.2044248	0.2664990	0.4691611	0.5754944	0.7882033	0.6013545	0.4633617	0.0939838	0.3024240	0.0851846	0.6290358	0.8650027
600	0.6518048	0.1888742	0.6229361	0.3049295	0.2525025	0.2566594	0.3820094	0.0266823	0.0086884	0.4964983	0.7043423	0.1147466	0.3881081	0.7800254	0.0625031	0.5973045	0.4055877	0.6458968	0.4679839	0.6131727	0.6944287	0.6824808	0.5131840	0.6065669	0.0188271	0.1723623	0.4805727	0.1750694	0.7473067	0.4021367	0.3644865	0.1728700	0.1561407	0.6722677	0.1833877	0.3921335	0.6139331	0.1257150	0.3671839	0.3668441	0.5327633	0.4867705	0.4726808	0.3131288	0.3406554	0.4915654	0.0726647	0.1133349	0.4118143	0.7150389	0.0835287	0.7776803	0.6373528	0.0539425	0.5571112	0.6456813	0.4387146	0.0630940	0.0534425	0.2345773	0.6137502	0.0139654	0.2870963	0.6434756	0.3943468	0.0402193	0.6694229	0.2550541	0.5396732	0.7396108	0.2657592	0.8186709	0.0288336	0.2259866	0.3555846	0.3631410	0.6550050	0.7325778	0.5252633	0.6389266	0.0520349	0.3036983	0.0343118	0.6779931	0.7271786
650	0.5545214	0.2022691	0.5637393	0.4005637	0.2217523	0.1935794	0.2364844	0.0462534	0.0007291	0.4936530	0.7027108	0.1082347	0.4486170	0.6433672	0.1256799	0.6475350	0.4238969	0.6150928	0.4840593	0.6605519	0.6736673	0.6546181	0.4546870	0.6260318	0.0380774	0.1562307	0.4451719	0.1838650	0.8533208	0.4711293	0.2562598	0.1255499	0.1372343	0.6224351	0.0903203	0.3737783	0.6693518	0.1630563	0.2686398	0.4935088	0.5145523	0.4784883	0.5041208	0.3517170	0.3648992	0.5702049	0.0788284	0.1456199	0.3756247	0.7362284	0.0976432	0.7096721	0.5622121	0.0390551	0.6104712	0.6556126	0.6009200	0.0352874	0.0790915	0.2076776	0.6135921	0.0567017	0.1810951	0.6854927	0.3335047	0.0372151	0.6549921	0.3241679	0.4928411	0.6150090	0.4782986	0.7393916	0.0592751	0.2533005	0.3883589	0.3565206	0.7003162	0.8492239	0.5083150	0.5349132	0.0587899	0.2198743	0.0132348	0.7616579	0.6577662
700	0.7734965	0.1204394	0.6163361	0.3060363	0.1827961	0.2776131	0.2566521	0.0119732	0.0041860	0.3915883	0.6583771	0.1067577	0.4020161	0.7681112	0.1682791	0.5459158	0.4945399	0.6372084	0.5777160	0.7145622	0.6357224	0.6953415	0.4575425	0.5901928	0.0199209	0.1520808	0.3751721	0.1841010	0.7504215	0.4507339	0.2878588	0.0856224	0.1539200	0.5431192	0.1069076	0.4531822	0.5547674	0.1213968	0.2185509	0.3906832	0.5332852	0.4954013	0.4531231	0.4152183	0.3707969	0.4609822	0.0470625	0.0948687	0.2881656	0.6085014	0.0822534	0.7545470	0.6958878	0.0574190	0.6718746	0.6180263	0.6137116	0.0307645	0.0419918	0.1877193	0.6311477	0.0282854	0.2878180	0.7458608	0.3817262	0.0367269	0.7508664	0.3279187	0.5497225	0.7275120	0.2577943	0.6814803	0.0550678	0.2957709	0.3741036	0.3010057	0.5420216	0.7654819	0.5437248	0.8236784	0.0742503	0.2344998	0.0139452	0.6749064	0.7468728
