"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
300	0.3313242	0.4223573	0.3503227	0.4828790	0.6365338	0.3484521	0.0000298	0.0295866	0.0789353	0.4361890	0.2776494	0.5557343	0.6435182	0.7035408	0.0007726	0.0211315	0.0090883	0.2986945	0.0127213	0.4563830	0.0343833	0.1702620	0.0196029	0.0897951	0.5014968	0.7401712	0.4737729	0.5507455	0.1546919	0.0219213	0.2757454	0.6966119	0.0395336	0.1177682	0.1431721	0.1606209	0.2052855	0.2881311	0.7417032	0.3376591	0.2773248	0.5537223	0.1158652	0.7579905	0.2249517	0.4893677	0.3380563	0.4927016	0.0852885	0.2221861	0.0319554	0.7284918	0.4650520	0.0237076	0.5326689	0.8076321	0.4736979	0.0027452	0.0654948	0.1394502	0.1019640	0.5813138	0.0281510	0.2848513	0.1675459
350	0.3187547	0.3487062	0.2549261	0.5826074	0.5584161	0.6018318	0.0000621	0.0354183	0.0790496	0.3574699	0.2121155	0.6013663	0.6326095	0.7135976	0.0007839	0.0521025	0.0095521	0.3595498	0.0390003	0.3336616	0.0296107	0.1092494	0.0371705	0.1214531	0.5257872	0.5692619	0.5610387	0.6461312	0.1753058	0.0395471	0.2223840	0.6778416	0.0376423	0.1729761	0.1418833	0.1342832	0.2417418	0.3597985	0.6683883	0.3683632	0.1834627	0.5467138	0.0503654	0.7063183	0.2627984	0.4300033	0.1730112	0.6521408	0.0723948	0.3068760	0.0116071	0.6839973	0.3992466	0.0454931	0.6710647	0.6105267	0.4816008	0.0083742	0.0989301	0.1656923	0.0881654	0.4844122	0.0295558	0.3156456	0.1536944
400	0.3998060	0.2756606	0.2171922	0.5879496	0.6383826	0.4551428	0.0005698	0.0275681	0.0279641	0.3255088	0.3116867	0.5957571	0.6756887	0.6306551	0.0010808	0.0455008	0.0067515	0.4484349	0.0105410	0.4979546	0.0262699	0.1725612	0.0293126	0.1488092	0.5852404	0.5149661	0.6196400	0.6025519	0.1443330	0.0319854	0.3408889	0.5154641	0.0341030	0.1189689	0.1454540	0.1193298	0.2892546	0.2870748	0.5808120	0.3896556	0.1476357	0.5764730	0.0428111	0.7033609	0.2078644	0.4480249	0.2793838	0.6164423	0.0986748	0.2493749	0.0126581	0.6729401	0.3441859	0.0589279	0.6809768	0.6225522	0.5461805	0.0068136	0.0638301	0.1106486	0.0587380	0.4914979	0.0231854	0.3143475	0.2159183
450	0.2616423	0.4417851	0.2533297	0.5976011	0.5525322	0.4274617	0.0000009	0.0248163	0.0587460	0.3983907	0.2395074	0.6323580	0.7603286	0.6824515	0.0011783	0.0504410	0.0306150	0.3546799	0.0122687	0.3334324	0.0405323	0.2056691	0.0209419	0.1775896	0.4829225	0.4767865	0.6709400	0.5566340	0.1497972	0.0422527	0.1671122	0.5666663	0.0256432	0.1133369	0.1972645	0.1464761	0.2244753	0.2365794	0.5578459	0.3802735	0.2578840	0.4730181	0.0251234	0.6319838	0.0979289	0.3581757	0.2445815	0.5493620	0.0649998	0.2983163	0.0060392	0.6964556	0.3659994	0.0573184	0.6560973	0.7109813	0.5216002	0.0148695	0.0518085	0.0834544	0.0762289	0.5633511	0.0214036	0.3029331	0.2063356
500	0.3028135	0.4329969	0.3283154	0.6172230	0.4604076	0.3442229	0.0000267	0.0540059	0.0544481	0.4728899	0.3355914	0.6521462	0.6362396	0.7044682	0.0001495	0.0451572	0.0164446	0.4195464	0.0334591	0.3102019	0.0324607	0.2067831	0.0159129	0.1022714	0.4423780	0.5105744	0.6825574	0.6352322	0.2276700	0.0406436	0.1852179	0.6471019	0.0254662	0.1132351	0.2375144	0.1700159	0.1376855	0.1924630	0.6784919	0.3171761	0.2034842	0.5105548	0.0359452	0.5995319	0.2794708	0.3560747	0.2273499	0.5539813	0.0665683	0.3073260	0.0085693	0.6660344	0.3563465	0.0501813	0.5657304	0.6137982	0.4997293	0.0109973	0.0803844	0.1181094	0.1025896	0.6446054	0.0346203	0.3317436	0.1919268
550	0.2330179	0.4238588	0.3355598	0.5743974	0.5049338	0.3985059	0.0542478	0.0506254	0.1267943	0.4220010	0.3321272	0.5721768	0.5885346	0.6995141	0.0034608	0.0407850	0.0070354	0.5756237	0.0727968	0.2685826	0.0883222	0.5306119	0.0488029	0.1246713	0.5888517	0.7219227	0.4530371	0.5435356	0.1420390	0.2163231	0.2379550	0.5543963	0.0412737	0.3305133	0.3259169	0.3962230	0.0747076	0.1805410	0.6584861	0.4510885	0.2429238	0.4935113	0.0693581	0.6632652	0.4791096	0.3527001	0.2321366	0.6211994	0.0489713	0.2341581	0.1485923	0.5070977	0.3348745	0.0253759	0.6834474	0.6035515	0.5076253	0.0821987	0.0747612	0.1987775	0.1725146	0.4709481	0.0235260	0.5526511	0.1234328
600	0.3393880	0.3322069	0.2950236	0.6204671	0.5852892	0.4674711	0.0155989	0.0570710	0.3048421	0.3693657	0.3457354	0.6919999	0.5924505	0.8204747	0.0005454	0.0471722	0.0020616	0.5136978	0.2643780	0.5016321	0.3290344	0.6148289	0.0697136	0.0969335	0.5107592	0.5878626	0.2831982	0.6627608	0.1125259	0.1596254	0.1835693	0.5862405	0.0489354	0.3286059	0.3138547	0.4315367	0.0468687	0.1787815	0.6646814	0.5218704	0.3689370	0.5604156	0.1649292	0.5647153	0.5824442	0.3359658	0.1330289	0.7372075	0.1486157	0.2147946	0.1977877	0.7096678	0.4076346	0.0346434	0.8156639	0.7384395	0.4958179	0.1173602	0.1482724	0.4098215	0.3121948	0.5019569	0.0430306	0.6852219	0.2070712
650	0.3263897	0.3361420	0.3439569	0.7123822	0.6183871	0.5041131	0.0262943	0.0455466	0.3324477	0.3500968	0.2852744	0.6934893	0.5206478	0.7059871	0.0015451	0.0901329	0.0088478	0.6662185	0.2518617	0.5787485	0.5160017	0.7838417	0.1008666	0.1658215	0.6643024	0.5986012	0.2623165	0.6258407	0.0941137	0.1236568	0.2326599	0.6394865	0.0763270	0.3188224	0.3051143	0.4322100	0.0460534	0.1867708	0.5347212	0.3977219	0.4215005	0.4763984	0.2417258	0.6318589	0.5542010	0.3066157	0.0693954	0.6472718	0.2762352	0.2429295	0.3094090	0.7024394	0.4105092	0.0668024	0.7484719	0.6104562	0.6244937	0.1176376	0.2070414	0.3359694	0.2802217	0.4549940	0.0901917	0.7276150	0.2456720
700	0.2398514	0.3130281	0.2022635	0.5727257	0.6672485	0.5717219	0.0294257	0.0951862	0.3830304	0.3254610	0.2573098	0.6753908	0.6544773	0.7282709	0.0143036	0.0811046	0.0038669	0.6019236	0.3315800	0.6658259	0.5579673	0.5854064	0.0673760	0.1516035	0.5588210	0.4872729	0.1828379	0.7325740	0.1237339	0.1356556	0.2047108	0.6097975	0.1079927	0.3395312	0.3182136	0.4793050	0.0036280	0.1789777	0.5977589	0.3436706	0.4338979	0.5541115	0.3052609	0.7521530	0.6545323	0.3999968	0.0641749	0.5009003	0.2961187	0.2102301	0.2689821	0.7132929	0.3990599	0.0519110	0.7024874	0.7136158	0.4598961	0.1909678	0.3672196	0.3376286	0.4452965	0.4052380	0.1697465	0.6137714	0.3558360
750	0.2584433	0.3069555	0.2008249	0.6933793	0.4697551	0.3840832	0.0214059	0.0713288	0.5134796	0.4118156	0.2884615	0.6565472	0.6653303	0.7016738	0.0228685	0.1026469	0.0035414	0.5693750	0.2902019	0.6179027	0.5691943	0.6814735	0.0748539	0.1031209	0.7157854	0.5928261	0.2063449	0.6510868	0.0863328	0.1144426	0.1766684	0.5790139	0.0751702	0.3006303	0.3216014	0.5180202	0.0073807	0.0848886	0.6818986	0.3769565	0.4989663	0.4649950	0.3898462	0.6691313	0.6264592	0.2939849	0.0674147	0.5274845	0.3528827	0.2663598	0.3219797	0.6055877	0.4171029	0.0717617	0.7374052	0.6876947	0.6435803	0.1169771	0.3197809	0.4275658	0.4439724	0.4079699	0.2988594	0.7102673	0.3438688
800	0.3071238	0.3947538	0.3300968	0.5340843	0.5610069	0.4032834	0.0237882	0.0379596	0.6837528	0.4082352	0.2591035	0.6264709	0.7122265	0.7325558	0.0232208	0.0634989	0.0209323	0.5841956	0.2826971	0.7328342	0.5242194	0.6133928	0.1344935	0.0914843	0.6302471	0.5068407	0.1446581	0.5780055	0.1393242	0.1332985	0.1772760	0.6796298	0.0876372	0.3017076	0.3152619	0.4491315	0.0093291	0.1850506	0.6411832	0.4197318	0.5222131	0.5309586	0.3018696	0.7591660	0.6273028	0.3115217	0.0719800	0.5868694	0.2796725	0.2890980	0.3011909	0.6644811	0.4322178	0.0282155	0.7459333	0.6649407	0.5826710	0.1344056	0.2661764	0.4057329	0.3910247	0.5203695	0.2637739	0.7180430	0.3436155
850	0.3184634	0.2785813	0.3036078	0.6373114	0.5732476	0.4372201	0.0112960	0.0447179	0.4855794	0.3561345	0.2204453	0.6315154	0.6344323	0.5834248	0.0173072	0.1277950	0.0021694	0.5902511	0.3155619	0.6138843	0.5500514	0.7392110	0.1718517	0.0912693	0.5862147	0.6831700	0.0786863	0.5812214	0.1138815	0.1170965	0.3085324	0.5263842	0.0875670	0.3194237	0.3079884	0.4099519	0.0067573	0.1590655	0.8504942	0.3356116	0.5514845	0.5620635	0.2303427	0.5930409	0.6188864	0.3195914	0.0515449	0.6846847	0.2478362	0.2482053	0.2360656	0.6649766	0.4040754	0.0482461	0.7461973	0.6645850	0.5465169	0.0930646	0.2911470	0.3965232	0.4867183	0.5534125	0.2926505	0.7006142	0.3106311
900	0.3086067	0.3061255	0.3239922	0.6848204	0.5226898	0.3996470	0.0206440	0.0167700	0.4649024	0.3836329	0.3840782	0.6460161	0.6036944	0.7321961	0.0345298	0.1115954	0.0084814	0.6264494	0.3027712	0.5885258	0.5968933	0.6923538	0.1964365	0.1473222	0.6353069	0.6622601	0.1209520	0.6437577	0.0925076	0.1459226	0.2746401	0.6122070	0.1268968	0.3810719	0.3558292	0.5425585	0.0081621	0.1365803	0.6987729	0.3390685	0.4674598	0.5944276	0.2800058	0.6192136	0.6315273	0.3412591	0.0305086	0.4621075	0.2422459	0.3151281	0.2431171	0.7487387	0.4797815	0.0518709	0.6637022	0.6074322	0.6037302	0.2106960	0.3142061	0.3728692	0.4264829	0.4512286	0.2188234	0.6303065	0.3316905
950	0.4070512	0.4048943	0.3152867	0.5518399	0.5752935	0.4775355	0.0227765	0.0325662	0.4510434	0.3669611	0.3352336	0.6462344	0.6221984	0.6916501	0.0050696	0.0738714	0.0047413	0.5992098	0.3234167	0.6364304	0.6068634	0.5413154	0.2206962	0.0708696	0.7107688	0.7375116	0.0898011	0.6290940	0.0915021	0.1273123	0.2148250	0.6804051	0.1386747	0.4317447	0.2671918	0.4852984	0.0032250	0.1844261	0.6614626	0.3606262	0.5747168	0.4634551	0.2380479	0.6569046	0.6726628	0.3700804	0.0807211	0.6232575	0.3498803	0.3288757	0.3591472	0.7042310	0.3301330	0.0352383	0.6564105	0.6113686	0.6153144	0.0977549	0.3080626	0.4032886	0.4107347	0.4833095	0.2939370	0.6391498	0.2849587
1000	0.3283230	0.3098192	0.2364260	0.5158128	0.6203331	0.5898862	0.0254438	0.0272817	0.4020844	0.3512411	0.2795785	0.5864074	0.8103433	0.6151035	0.0422014	0.1517905	0.0035130	0.5079525	0.3552021	0.6330370	0.6647520	0.7055183	0.1675066	0.1373827	0.6430155	0.4668502	0.1765658	0.9137003	0.0828114	0.0907995	0.2354515	0.7337691	0.1131335	0.3709078	0.3360753	0.3630418	0.0023117	0.2163032	0.7065550	0.3664387	0.5597000	0.4392922	0.2776796	0.6674522	0.5608609	0.3448149	0.0384425	0.5782868	0.2864018	0.2748244	0.2428687	0.6639178	0.3936433	0.0473478	0.5721940	0.6262098	0.5657487	0.1263960	0.2695621	0.4265771	0.4582918	0.5709946	0.3453323	0.6165651	0.3978173

0	0.2995229	0.3921635	0.2721039	0.6587781	0.5411849	0.4138124	0.0359224	0.0712346	0.4565248	0.4664905	0.3197207	0.7344985	0.6744918	0.7387461	0.0353388	0.0824074	0.0031944	0.6225426	0.2921738	0.6228102	0.6251487	0.6726098	0.1806908	0.0840094	0.6894303	0.5674963	0.1078331	0.6773139	0.0717271	0.1299583	0.2124507	0.7397580	0.0920686	0.3489876	0.2722155	0.4345528	0.0052107	0.1716314	0.6492942	0.3771623	0.5014686	0.5907864	0.2391775	0.5804592	0.6056076	0.4185994	0.0820022	0.5899943	0.3399207	0.2444157	0.2759924	0.6871572	0.4855805	0.0763265	0.7555782	0.7028991	0.5321664	0.0908528	0.2628994	0.4330292	0.3654944	0.5099183	0.2404166	0.6235606	0.3495732
50	0.2211680	0.4756911	0.3056640	0.6062418	0.6660279	0.3913059	0.0163040	0.0730284	0.4681163	0.2607695	0.3500661	0.6927433	0.6759931	0.7285586	0.0233379	0.0635564	0.0006302	0.6339183	0.3462662	0.6067569	0.6335754	0.2895852	0.1079875	0.1022670	0.7367623	0.4333118	0.0658933	0.7063871	0.1106673	0.0434078	0.2453931	0.4957715	0.1037787	0.2803622	0.3822041	0.4843501	0.0004719	0.1140962	0.3873379	0.1597649	0.5731193	0.5818591	0.2875853	0.6887509	0.7300913	0.3028645	0.1271887	0.6109319	0.2389884	0.4110617	0.3642081	0.6384740	0.6466279	0.0305091	0.6532466	0.7637074	0.5744455	0.1209146	0.5413119	0.3903070	0.4155355	0.5291122	0.4436330	0.7296276	0.6812850
100	0.2350983	0.4569485	0.3628108	0.5461249	0.6247673	0.3103119	0.0322514	0.0539571	0.5512488	0.2532491	0.3254861	0.6003811	0.6703471	0.6408137	0.0178525	0.0765711	0.0038171	0.5866487	0.2789136	0.5615544	0.5919179	0.1560391	0.2257918	0.0942240	0.6656954	0.4289549	0.0843400	0.6663810	0.0822122	0.0173375	0.1111207	0.6867624	0.0410314	0.2721428	0.4493241	0.4607242	0.0018178	0.0746659	0.2658450	0.1064681	0.5061477	0.6610142	0.2982597	0.6147338	0.6436876	0.4075269	0.2171819	0.4862547	0.2429165	0.4985128	0.2809721	0.6022885	0.5709170	0.0690230	0.7579618	0.5637013	0.4953170	0.0984027	0.6157603	0.3184245	0.4036234	0.5167521	0.5149611	0.6124091	0.7310220
150	0.2111636	0.4437851	0.4280242	0.5502076	0.5114089	0.3416404	0.0160908	0.0884240	0.4347662	0.1974056	0.2480357	0.5476936	0.5936376	0.6921178	0.0229627	0.0552115	0.0023185	0.6384439	0.0742494	0.5500876	0.6423204	0.1470441	0.2021596	0.0637171	0.6094589	0.5510706	0.0500355	0.8085774	0.0966948	0.0137424	0.1245245	0.6031425	0.0441475	0.2503455	0.3193637	0.4411243	0.0043531	0.0958397	0.2224519	0.0936516	0.4289152	0.6972962	0.3159189	0.6928097	0.6064446	0.3151056	0.2810620	0.4748820	0.2334098	0.4744066	0.2667187	0.6060486	0.4792003	0.0721730	0.6833939	0.6504174	0.4697196	0.0774640	0.5815604	0.3924638	0.4037595	0.5051566	0.3943398	0.5422266	0.6601199
200	0.3038138	0.3736372	0.3997167	0.6168647	0.5918140	0.3941322	0.0175041	0.0516651	0.5420017	0.1875994	0.3133238	0.6743281	0.6366402	0.5697764	0.0042530	0.0801640	0.0069648	0.6247658	0.0211654	0.4383096	0.6283385	0.1240039	0.1618468	0.0791805	0.6182680	0.5677608	0.1183920	0.5585732	0.1043866	0.0121969	0.2039623	0.6049014	0.0503865	0.3677786	0.3524671	0.4339702	0.0038842	0.1527072	0.1475854	0.1370729	0.4671980	0.7264665	0.2336037	0.5795649	0.5726827	0.4397519	0.1806820	0.5657275	0.2770388	0.5250665	0.2449695	0.6940958	0.6266308	0.0488459	0.7073893	0.6057041	0.6283616	0.1304986	0.5626259	0.3070611	0.4457293	0.4693262	0.4086112	0.5783895	0.6433655
250	0.3326391	0.3416858	0.3793108	0.6118404	0.5665214	0.4995582	0.0126732	0.0577129	0.4863045	0.1846883	0.3039682	0.6540150	0.7502226	0.6627552	0.0040158	0.0418196	0.0120565	0.6976588	0.0129792	0.3897330	0.6477028	0.0830550	0.1897839	0.0716220	0.5533244	0.5710656	0.0815874	0.6816144	0.1126389	0.0181101	0.2308643	0.7338443	0.0647270	0.3745171	0.3254994	0.4674194	0.0112287	0.1311455	0.1628817	0.1214602	0.4998228	0.6674880	0.3260446	0.5674457	0.6956111	0.4189600	0.2413984	0.6368669	0.2509013	0.4727231	0.2137437	0.8131034	0.6184871	0.0646742	0.5880177	0.6748108	0.6454300	0.1158145	0.6100204	0.3530665	0.3327706	0.5799225	0.4953222	0.6742843	0.6189385
300	0.2341175	0.3594642	0.2614698	0.5770169	0.5183934	0.4995290	0.0262876	0.0399308	0.4682381	0.1878478	0.3406305	0.7313001	0.7532733	0.6934402	0.0030279	0.0171439	0.0093281	0.6287112	0.0019884	0.2663841	0.5063199	0.1082388	0.1722084	0.0453193	0.5655509	0.4957291	0.1309195	0.6068002	0.1251148	0.0317807	0.1679298	0.6902889	0.0829601	0.3125246	0.3714063	0.5234484	0.0015624	0.1205530	0.1858082	0.0998644	0.5355958	0.6450104	0.3086797	0.6063062	0.6286545	0.3558915	0.1990180	0.5937493	0.2717018	0.5301271	0.3097268	0.6870666	0.5535686	0.0728511	0.5517854	0.6993339	0.4653189	0.1515595	0.6428697	0.3368098	0.3798772	0.5061340	0.4148131	0.6076468	0.5922525
350	0.3145033	0.3840155	0.2508043	0.6364001	0.5332786	0.4277995	0.0623976	0.0639190	0.4378986	0.1978246	0.2854007	0.7070520	0.5401842	0.6176884	0.0110768	0.0328544	0.0042869	0.7241935	0.0130506	0.1490545	0.4294016	0.0848953	0.1600394	0.0686829	0.6644906	0.4780291	0.1701983	0.6795229	0.0641141	0.0144534	0.0977159	0.5929220	0.0904114	0.2769545	0.3019667	0.4533450	0.0022233	0.1207710	0.1497236	0.0644220	0.4671510	0.7643257	0.2715931	0.5966946	0.5159945	0.4378514	0.1813318	0.5876944	0.2889583	0.6254296	0.2772954	0.7002688	0.5708839	0.0400293	0.5704532	0.7167112	0.5735500	0.1033075	0.7066565	0.3760109	0.4529286	0.4771177	0.4120364	0.5978702	0.7067063
400	0.2699020	0.2579516	0.2321107	0.4939247	0.5964749	0.4445377	0.0199306	0.0607368	0.5304428	0.2109890	0.3147610	0.6454589	0.6961833	0.5876661	0.0017965	0.0362617	0.0106891	0.6888701	0.0200923	0.1050023	0.5423010	0.0955935	0.1790138	0.1287778	0.6745062	0.5459151	0.1591164	0.6847457	0.1019680	0.0105882	0.1801796	0.5879481	0.0844245	0.2985559	0.3208366	0.5043145	0.0025774	0.1113935	0.1611017	0.1218191	0.5329835	0.6701745	0.3000750	0.8017102	0.5198920	0.5233965	0.2272619	0.6223194	0.2200665	0.5623980	0.3013574	0.6660050	0.7182096	0.0842196	0.5952064	0.5708151	0.5974791	0.1031896	0.6669652	0.4058574	0.3721348	0.5963575	0.5305919	0.5390268	0.6361004
450	0.2119780	0.3887688	0.2833914	0.5150722	0.5291933	0.3053578	0.0156881	0.0894069	0.5634396	0.1736614	0.3350832	0.6380905	0.7345022	0.6397038	0.0001211	0.0364371	0.0112153	0.5637631	0.0217660	0.1282908	0.5153402	0.0856419	0.1954074	0.0708968	0.6589808	0.5578533	0.0998396	0.6014416	0.1006057	0.0119502	0.2491076	0.5023639	0.0508698	0.3669080	0.3337504	0.4258639	0.0038460	0.1050933	0.1484361	0.1522010	0.5599036	0.6819446	0.3172153	0.6667377	0.6504664	0.4115430	0.2440477	0.6097839	0.3164236	0.5062865	0.2214707	0.6227040	0.5915766	0.0669197	0.5647980	0.5613052	0.5863304	0.1100021	0.6851043	0.3274847	0.3300709	0.6332294	0.4990632	0.7058432	0.6294004
500	0.2490977	0.3518889	0.2756119	0.6030969	0.6636214	0.4063336	0.0212341	0.0446682	0.5945925	0.1713392	0.3278697	0.6496430	0.5868792	0.6353203	0.0004458	0.0622618	0.0014446	0.6928512	0.0147582	0.1002944	0.6514535	0.1052315	0.1171588	0.0692366	0.6120169	0.5752092	0.1095253	0.7134171	0.1072786	0.0081597	0.2218618	0.6381606	0.0521847	0.2893082	0.3033590	0.5403006	0.0075309	0.1446009	0.1648015	0.1305828	0.5959422	0.5904915	0.2786480	0.5847448	0.6215927	0.4419024	0.2667769	0.5412388	0.2619489	0.5167248	0.2391732	0.8220587	0.6094891	0.0456619	0.7685267	0.6073613	0.6214479	0.0991164	0.7725423	0.4058990	0.4058473	0.4553002	0.5519512	0.7353147	0.6352724
550	0.2911753	0.3906698	0.2479272	0.5651762	0.5909243	0.4150347	0.0167245	0.0166795	0.6281392	0.5069205	0.2509497	0.6290478	0.5673562	0.6640072	0.0009352	0.0410650	0.0059896	0.8069131	0.1023832	0.2097912	0.1725855	0.6066772	0.1278939	0.0646123	0.6249064	0.5428452	0.0857565	0.7216454	0.0698503	0.0642649	0.2845622	0.6313683	0.0613976	0.3956086	0.1982682	0.4317246	0.0041984	0.1714806	0.5317333	0.2406051	0.5633365	0.5634436	0.2755731	0.7434365	0.6085716	0.4238510	0.0929160	0.5225792	0.3194460	0.4359361	0.2981502	0.8216082	0.4971753	0.0204202	0.7003524	0.7670941	0.6542614	0.0880405	0.3909652	0.2911561	0.3949780	0.5710237	0.3890962	0.7642895	0.3503082
600	0.3049307	0.4425678	0.2753573	0.7012801	0.5183519	0.4134885	0.0204456	0.0536038	0.5872321	0.6917213	0.3292085	0.8140702	0.7123108	0.5798562	0.0016525	0.0429998	0.0070866	0.5957691	0.2380747	0.4466239	0.3613861	0.5978177	0.1881320	0.1000801	0.6183880	0.6318510	0.1641892	0.6168599	0.0737947	0.1019387	0.1905943	0.6787273	0.0664168	0.2872103	0.3489695	0.4668969	0.0036245	0.1339344	0.7520401	0.2911214	0.4883727	0.4945205	0.3266761	0.7368412	0.5732095	0.3858121	0.1038698	0.6320596	0.2847607	0.3176762	0.2494926	0.6278043	0.4147910	0.0446161	0.5886231	0.8128303	0.5937956	0.1242218	0.3590189	0.3457387	0.3593572	0.6077258	0.3730898	0.5793078	0.2470190
650	0.2620435	0.3331342	0.2736612	0.5450209	0.5211706	0.4161703	0.0336330	0.0896300	0.4624458	0.6097146	0.3293903	0.7205692	0.6886799	0.7950584	0.0083761	0.0472326	0.0200503	0.6369187	0.3402913	0.5247923	0.4365413	0.5514178	0.1745515	0.1284656	0.5775479	0.5588665	0.0898214	0.7133301	0.0624183	0.1166419	0.1861509	0.5915558	0.1015370	0.4017215	0.3238813	0.3839561	0.0061338	0.0963405	0.5697600	0.3500373	0.4993995	0.5223745	0.3139629	0.6645406	0.6667539	0.4062650	0.0834316	0.6637862	0.3098461	0.2921308	0.2645513	0.6352906	0.3631810	0.0583049	0.6123555	0.6452524	0.6613269	0.1095501	0.2825873	0.3723338	0.3916201	0.5883295	0.2381281	0.6497545	0.3729260
700	0.2146417	0.4581096	0.2782532	0.6760195	0.5916021	0.3129732	0.0213460	0.0680609	0.6822651	0.6215709	0.2908019	0.6405487	0.6163948	0.7545836	0.0153585	0.0864250	0.0135642	0.6544206	0.2943313	0.7129006	0.5101797	0.6283416	0.2382664	0.1099594	0.5897315	0.5127633	0.0980987	0.6783693	0.1282229	0.1619546	0.2163373	0.6418588	0.1008148	0.2999278	0.3310935	0.4752174	0.0066926	0.1632824	0.7266340	0.3951158	0.3857325	0.5924407	0.2763963	0.6682571	0.7052628	0.3575932	0.0931463	0.5664490	0.1979440	0.1747004	0.2615481	0.6452182	0.3876282	0.0600764	0.7392549	0.6989935	0.6473169	0.1372370	0.2956749	0.4002205	0.3880395	0.4675325	0.2502602	0.5550260	0.3051032
750	0.3258477	0.4937005	0.3127715	0.6329131	0.4957546	0.3410852	0.0110552	0.0717472	0.4944252	0.5952877	0.3083185	0.5932903	0.5646977	0.5832047	0.0231996	0.0787409	0.0110479	0.6989443	0.2393767	0.7176933	0.4625418	0.6751799	0.1703465	0.1308097	0.5622136	0.5051342	0.0779442	0.6855062	0.0848291	0.1995569	0.2654631	0.6013381	0.0821200	0.3832262	0.3004772	0.4797419	0.0056503	0.1523095	0.7122750	0.4494931	0.4889695	0.4680912	0.3295197	0.7717695	0.6234019	0.3337095	0.0584961	0.6280177	0.2481011	0.2368909	0.2241473	0.6498902	0.3230923	0.0526628	0.6185199	0.6740561	0.5523441	0.0952732	0.2977745	0.3606681	0.3060767	0.5930118	0.3015568	0.5760475	0.3737716
800	0.3375710	0.2819995	0.3404516	0.5079307	0.4804533	0.4498018	0.0175155	0.0613044	0.4895857	0.4646191	0.2899485	0.5801215	0.6159348	0.6877827	0.0188002	0.1298817	0.0165024	0.7153149	0.4342595	0.8102216	0.5334748	0.6987470	0.2013260	0.1182846	0.6214560	0.5823189	0.1003604	0.5574953	0.0875867	0.1110304	0.1701213	0.6350693	0.0387157	0.3477926	0.3050436	0.4556856	0.0034309	0.1349755	0.8215052	0.3500737	0.4053810	0.4880799	0.2584677	0.7057235	0.5835225	0.3094599	0.0785886	0.6454813	0.3690835	0.2577663	0.2339367	0.6950060	0.3544098	0.0398223	0.7024407	0.6002967	0.5446013	0.0844759	0.2216311	0.3850818	0.4302807	0.6280292	0.2410790	0.7188752	0.3109207
850	0.3291769	0.2971671	0.3155893	0.5615832	0.6208362	0.4563266	0.0189829	0.0634128	0.4686473	0.5963904	0.2861089	0.7033850	0.5483047	0.7254916	0.0176616	0.0792943	0.0060455	0.7570036	0.3101745	0.7411454	0.5625534	0.6899915	0.1774330	0.0965902	0.7961905	0.6514790	0.1027637	0.5797062	0.1270671	0.1134565	0.2856117	0.6471230	0.1125471	0.3339510	0.2278597	0.4009709	0.0016749	0.2212524	0.5981707	0.3726618	0.4812498	0.4623687	0.3057250	0.7146847	0.6735877	0.3824158	0.0800187	0.6682104	0.2744913	0.1975927	0.2169769	0.6623799	0.4406557	0.0346565	0.6697805	0.5840654	0.4833596	0.1103296	0.2480280	0.3332602	0.3637718	0.6935453	0.2261115	0.6390441	0.2613831
900	0.3105054	0.3536372	0.3181754	0.5943653	0.4808799	0.4045663	0.0288749	0.0481414	0.4565668	0.4927188	0.3053861	0.7651580	0.5979871	0.5909128	0.0122673	0.0879089	0.0040631	0.7861747	0.2776793	0.6028248	0.4995488	0.6759747	0.2040112	0.0670084	0.6527813	0.5525205	0.1636790	0.6544188	0.1266507	0.1424956	0.2518980	0.6056461	0.0674703	0.3551985	0.2634814	0.3026429	0.0039722	0.2050581	0.6345971	0.3595157	0.5380260	0.4464761	0.2832883	0.7150704	0.7096561	0.3123026	0.0632591	0.5088460	0.2480593	0.2490461	0.2124129	0.7112658	0.4362222	0.0369716	0.7015714	0.5996878	0.5660487	0.1049557	0.3275273	0.4464076	0.4791560	0.5567895	0.1976683	0.6616241	0.3328721
950	0.3521579	0.2858004	0.2693246	0.6019028	0.5605603	0.4497768	0.0208493	0.0540950	0.4039226	0.5335160	0.2998403	0.6333628	0.7610271	0.7295331	0.0274011	0.1308164	0.0031641	0.6202765	0.4590292	0.6280754	0.5221745	0.6964209	0.1838216	0.0698630	0.6559727	0.5799473	0.2772988	0.6837098	0.1093230	0.1423875	0.2708848	0.6002779	0.1124629	0.3197870	0.2913302	0.4164411	0.0040535	0.2120993	0.6350771	0.4229364	0.5459538	0.5267406	0.2770533	0.6525740	0.5809043	0.4277745	0.0402188	0.6308991	0.2927108	0.2134336	0.2506221	0.7185485	0.3854013	0.0363257	0.6627525	0.7128783	0.6242883	0.1046986	0.3748299	0.3829157	0.4415023	0.4854969	0.2557464	0.7574844	0.3858197
