"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
700	0.5557163	0.0192113	0.3977000	0.3422655	0.0103026	0.5087988	0.1050155	0.3503097	0.0368319	0.6723810	0.4258814	0.5577490	0.0986870	0.6264686	0.4468489	0.6192751	0.5306931	0.4696721	0.2318434	0.7095658	0.0565640	0.5037908	0.5619919	0.7423031	0.2174407	0.1682217	0.2591530	0.4289312	0.7450030	0.5642351	0.4655861	0.0078788	0.2877864	0.0691456	0.3570332	0.1643857	0.7109712	0.4071127	0.2286265	0.5718616	0.0271344	0.4387108	0.0310316	0.4204392	0.3434792	0.4273569	0.2550222	0.1277857	0.5948137	0.4324196	0.3658700	0.2806481	0.4677729	0.7043947	0.3004083	0.5390407	0.3198036	0.5577306	0.4428752	0.3218860	0.0564047	0.6167549	0.0456024	0.2413657	0.5876211	0.0132884	0.2346220	0.2434762	0.5215150	0.5945637	0.4517062	0.5445775	0.4898779	0.4351247	0.0532178	0.3885635	0.3095719	0.1745365	0.6594471	0.5490148
750	0.5181159	0.0355798	0.4144335	0.2770736	0.0064535	0.4169436	0.1227498	0.2859424	0.0283568	0.5483521	0.3931783	0.3922090	0.0481771	0.6910798	0.6167133	0.6837339	0.5405673	0.4814865	0.3874028	0.6561406	0.0444570	0.6086294	0.5831465	0.6536737	0.2168267	0.1512993	0.2643786	0.4352732	0.7045627	0.6016394	0.4436186	0.0027159	0.1545752	0.0655655	0.3892343	0.1741704	0.5894221	0.5094528	0.2620650	0.5168517	0.0295016	0.4704688	0.0206044	0.4652376	0.2939565	0.4119908	0.1796209	0.2383045	0.6275429	0.3040915	0.3629132	0.2081304	0.5092096	0.6621425	0.2577487	0.5515750	0.3636537	0.4980533	0.3777038	0.3716959	0.0668405	0.7036979	0.0590914	0.2214708	0.4957691	0.0122972	0.1961017	0.1937711	0.5799777	0.5124165	0.4247878	0.4679754	0.4289877	0.5300665	0.0410575	0.3587173	0.2664640	0.1656933	0.6230999	0.5899313
800	0.6457636	0.0174872	0.2203368	0.2734034	0.0076028	0.3497260	0.0666735	0.2827519	0.0445578	0.6339090	0.4258056	0.4547282	0.0445807	0.6589250	0.4828132	0.6654726	0.5202658	0.3462556	0.3237693	0.6024447	0.0679005	0.6234194	0.5688703	0.7868158	0.1247396	0.1339359	0.2925337	0.3252268	0.6819726	0.5359606	0.4411901	0.0059189	0.1479784	0.0396526	0.3816997	0.1660054	0.7080921	0.6497533	0.3053942	0.5587009	0.0478376	0.5085716	0.0125649	0.5482171	0.3094580	0.3371290	0.2444037	0.1998529	0.5704958	0.3018403	0.3733165	0.3485798	0.5169861	0.6152830	0.2769022	0.6633749	0.3682145	0.5213145	0.5036280	0.2858391	0.0794856	0.6196027	0.0481053	0.2312564	0.4917331	0.0170664	0.2160012	0.1723846	0.5770155	0.4925467	0.4631172	0.5103298	0.4395666	0.4386142	0.0390023	0.4499997	0.3421266	0.1927763	0.6241411	0.5571397
850	0.6553476	0.0521107	0.2060890	0.3811293	0.0125760	0.4086306	0.0691048	0.3020469	0.0494975	0.6973888	0.4545182	0.3740208	0.0908147	0.7812047	0.6586653	0.7375054	0.5827199	0.3504088	0.2800792	0.5807557	0.0557658	0.6345920	0.5170657	0.7061097	0.1507403	0.1021695	0.3207589	0.3097044	0.7308460	0.5684669	0.3408399	0.0042126	0.2025373	0.0351712	0.3691149	0.2016633	0.7246246	0.5960643	0.2647706	0.4911825	0.0261880	0.4914656	0.0068599	0.3946867	0.3764460	0.2640469	0.2347870	0.2104502	0.6106092	0.3340320	0.4334890	0.4195668	0.4604618	0.5623641	0.2850544	0.7220259	0.3247245	0.4488982	0.4508381	0.3165355	0.0719160	0.6887731	0.0689321	0.3222756	0.5671212	0.0263066	0.1870582	0.1234524	0.6571921	0.4875588	0.3547309	0.5169775	0.6627035	0.5441658	0.0456980	0.3012806	0.2644979	0.1233482	0.7330897	0.6556516
900	0.5375153	0.0245925	0.3031760	0.3796768	0.0048609	0.3302841	0.0593278	0.2445806	0.0210047	0.7615053	0.5245036	0.4498071	0.2950510	0.5890323	0.5875907	0.7008998	0.6025866	0.4200245	0.2301733	0.6902789	0.0744356	0.6715715	0.4936001	0.5843247	0.1400541	0.0783936	0.3679728	0.3233580	0.5820377	0.7441211	0.3513122	0.0023139	0.2369922	0.0226150	0.2137777	0.1882321	0.6225500	0.4825433	0.1674854	0.4910053	0.0330077	0.4075762	0.0196278	0.4066923	0.4100587	0.2244317	0.2077498	0.1120274	0.5935526	0.3165338	0.4529495	0.5417994	0.4577716	0.6167328	0.2844079	0.5650412	0.2901434	0.6157317	0.5802116	0.3351755	0.0897261	0.6877746	0.0492219	0.2549733	0.4250180	0.0257030	0.2155396	0.1529392	0.4972682	0.5968278	0.4085500	0.5358372	0.4423698	0.4333424	0.0223275	0.3669824	0.4057748	0.2132141	0.7317427	0.5531637
950	0.5264028	0.0495631	0.3050571	0.2916707	0.0117609	0.3768688	0.0683511	0.3555795	0.0392169	0.7565663	0.4966915	0.3973418	0.4057753	0.5240416	0.5831571	0.7186836	0.5203124	0.3945000	0.3944664	0.6106662	0.0762974	0.7166039	0.5996921	0.6882859	0.1337836	0.0902946	0.3156613	0.3639117	0.6149975	0.4943002	0.2867330	0.0138613	0.2912224	0.0170260	0.1447585	0.2095458	0.5313250	0.5620405	0.2457929	0.5826419	0.0233878	0.4371523	0.0082481	0.5440651	0.4254144	0.1683988	0.1605845	0.1580008	0.6728561	0.4005842	0.4473890	0.6166027	0.4803689	0.6316379	0.2696428	0.6842476	0.3690272	0.3860942	0.5038537	0.3483746	0.0565114	0.5638528	0.0864756	0.2556673	0.4410767	0.0132741	0.1888332	0.0828388	0.5152672	0.5131043	0.4774477	0.4820856	0.4783269	0.4478714	0.0581741	0.4222107	0.3600784	0.1698511	0.5819443	0.5542074
1000	0.3490712	0.0222387	0.3198306	0.4517512	0.0120877	0.3737831	0.0839379	0.3461576	0.0326261	0.7155811	0.4049449	0.4730644	0.3009099	0.5370379	0.6695351	0.5784489	0.6152653	0.4259953	0.2996214	0.6238552	0.0577880	0.6610476	0.5518725	0.8356966	0.0962946	0.1245604	0.3263439	0.3396320	0.6379890	0.4845005	0.3730079	0.0018677	0.3210919	0.0344459	0.2358477	0.1435399	0.5988258	0.6457907	0.2130742	0.5538982	0.0822169	0.6354806	0.0051779	0.5313867	0.3524755	0.1749974	0.1568202	0.1449522	0.6587161	0.3252921	0.4784027	0.4872638	0.4918750	0.7286582	0.2824877	0.6445219	0.3570552	0.4741629	0.5446141	0.3532018	0.0622927	0.6697899	0.0556329	0.1791278	0.5200204	0.0158224	0.1522821	0.0981628	0.5366004	0.4430146	0.4414970	0.5209999	0.5220351	0.4019606	0.0204871	0.2704139	0.3107879	0.1596600	0.6241264	0.5633342

0	0.4750565	0.0136085	0.3409117	0.3277446	0.0036650	0.4261579	0.0637659	0.3684034	0.0354161	0.5968091	0.4014282	0.4674905	0.1731956	0.6288325	0.5302258	0.6616043	0.5508793	0.4911553	0.3763604	0.6164959	0.0993819	0.6613070	0.5413499	0.6685376	0.1708710	0.1570436	0.3174913	0.3884263	0.7492020	0.5848102	0.4131328	0.0180113	0.2062519	0.0589898	0.3211972	0.2376705	0.6779469	0.5779034	0.2523622	0.3812197	0.0439058	0.6261288	0.0187895	0.5148753	0.4247119	0.3155370	0.1435532	0.2084122	0.7542768	0.3375524	0.4121356	0.3223130	0.5233933	0.5760400	0.3128010	0.6846694	0.3207745	0.4510823	0.5572261	0.3435446	0.0900776	0.6251310	0.0679469	0.2162862	0.5312695	0.0084741	0.1620553	0.1162195	0.5565204	0.5688158	0.4510413	0.4941109	0.4656655	0.4794602	0.0741930	0.4004642	0.5332735	0.1847863	0.7220811	0.4980675
50	0.6273013	0.0066654	0.2528186	0.3684561	0.1269312	0.1897999	0.0226843	0.2851630	0.0288093	0.5853346	0.3972236	0.3900637	0.0695817	0.6293115	0.5268183	0.7661871	0.6270901	0.3265421	0.2951836	0.6171270	0.0896646	0.3444446	0.4626448	0.6768133	0.1317094	0.0941646	0.3553214	0.1786435	0.6397860	0.5980319	0.3784269	0.0046508	0.1843943	0.0382178	0.6507278	0.1480050	0.5886386	0.7007352	0.2823495	0.4235578	0.0261997	0.2613239	0.0016542	0.5371369	0.4067364	0.4728010	0.2160500	0.1912507	0.6866578	0.4223145	0.4012787	0.3107041	0.3888908	0.7026440	0.3981543	0.7430095	0.2567650	0.5749041	0.4376436	0.4358875	0.2538548	0.6768153	0.0346446	0.0553987	0.4434188	0.0273576	0.1323685	0.1044416	0.5997382	0.5546215	0.5121877	0.5485084	0.6881380	0.4334083	0.4684281	0.3009437	0.4255444	0.0633268	0.6501275	0.6236460
100	0.5840707	0.0078287	0.2606986	0.3623157	0.2348803	0.1637029	0.0539753	0.1964365	0.0342628	0.6931562	0.5747539	0.5713607	0.0967701	0.5100338	0.6696686	0.6146147	0.6627285	0.3892199	0.3988647	0.5670611	0.0648198	0.1767230	0.4772981	0.7120718	0.1873672	0.0890749	0.2604010	0.1613231	0.6505952	0.6622602	0.3813994	0.0046009	0.2034413	0.0452421	0.4968749	0.1407526	0.6610383	0.5658132	0.2857930	0.4272233	0.0242495	0.2674975	0.0021317	0.4030319	0.4351652	0.5815420	0.1471876	0.2358610	0.6187226	0.2999502	0.3595397	0.3956834	0.4569113	0.6634834	0.2887291	0.6086499	0.1908315	0.4577886	0.4730728	0.6653133	0.1965888	0.5401958	0.0452330	0.0181413	0.4231761	0.0388037	0.1112893	0.0682397	0.6805116	0.6147124	0.3568280	0.4892265	0.5495848	0.3492929	0.4969428	0.3204010	0.4628243	0.0369317	0.6976225	0.5818093
150	0.6156442	0.0118068	0.2636279	0.3412525	0.1412355	0.1131108	0.0565990	0.1369388	0.0440731	0.5715340	0.5581222	0.6707647	0.2242572	0.6505817	0.5707004	0.6003649	0.7516402	0.4396315	0.3609283	0.5969366	0.0905140	0.1660498	0.5495027	0.6031617	0.1105123	0.0900804	0.2279165	0.1334498	0.6947111	0.5871302	0.2093952	0.0026196	0.1639205	0.0613663	0.6594941	0.0967687	0.7627304	0.7598932	0.1789062	0.4498317	0.0242925	0.2249426	0.0152772	0.5039906	0.3708418	0.6317561	0.1646380	0.2804978	0.6169729	0.4204528	0.4602041	0.3635671	0.4078450	0.4929283	0.3549594	0.7218242	0.1722172	0.6711654	0.5466675	0.5209129	0.2067177	0.5247623	0.0525792	0.0486229	0.2802676	0.0967013	0.0663745	0.0946829	0.5614668	0.5999553	0.4462883	0.3216531	0.5810316	0.2553396	0.6014227	0.3148643	0.4010590	0.0319352	0.5501009	0.5764147
200	0.5390778	0.0048693	0.2772974	0.4384417	0.2740503	0.1988374	0.0539493	0.0736953	0.0309395	0.7222314	0.5134554	0.3888669	0.1978967	0.4540982	0.5490616	0.6125947	0.6260285	0.3701259	0.3504223	0.7493168	0.0743390	0.1935611	0.5700870	0.5637036	0.1322958	0.1252379	0.2640930	0.1392544	0.6970792	0.5657038	0.2972633	0.0090777	0.2502513	0.0287618	0.5264281	0.1533541	0.6227592	0.5890545	0.1731807	0.4779855	0.0257695	0.2229415	0.0040059	0.5215874	0.3801144	0.6795796	0.1526070	0.2379749	0.7318670	0.3714621	0.4736078	0.2863443	0.3972199	0.6463279	0.2240302	0.6077477	0.0568717	0.6304703	0.4327229	0.6586914	0.1857185	0.1779907	0.0352820	0.0093571	0.3914076	0.1052582	0.0434385	0.0943854	0.4771066	0.5642485	0.3538043	0.3271790	0.6134701	0.2313722	0.6401425	0.5106778	0.2806429	0.0699947	0.6922151	0.5850960
250	0.5707579	0.0026869	0.3219589	0.3745386	0.2597778	0.1796944	0.0530034	0.1388067	0.0434103	0.7422222	0.5067954	0.5104689	0.2311792	0.6413515	0.7537734	0.7331775	0.6527050	0.4047217	0.3455761	0.6628381	0.0685059	0.1526622	0.5579984	0.5839567	0.1302984	0.1171618	0.2605864	0.1043198	0.6195729	0.5927943	0.3419219	0.0093318	0.2625712	0.0389865	0.6522251	0.1358618	0.6196080	0.7788124	0.1658663	0.4731385	0.0242569	0.1221139	0.0242959	0.6635888	0.4163402	0.6726426	0.1792121	0.2198916	0.8794037	0.4480442	0.4209396	0.2548884	0.4171329	0.5956395	0.2046907	0.7483117	0.0379360	0.8071018	0.6332311	0.5448054	0.1705325	0.0499933	0.0282421	0.0097279	0.3559429	0.1540451	0.0159923	0.1204822	0.5370554	0.5235631	0.3961979	0.2545120	0.8046361	0.1973043	0.7240087	0.5829259	0.1340262	0.0488369	0.6229924	0.6167543
300	0.6254005	0.0063928	0.2809607	0.2559396	0.2247678	0.1569241	0.0569748	0.1653808	0.0311627	0.6307627	0.4389069	0.4519387	0.2436124	0.4129023	0.6174060	0.5362490	0.5948602	0.3195670	0.2847702	0.7095361	0.1272298	0.2630089	0.5600747	0.6111280	0.1606561	0.0970045	0.3239360	0.1203095	0.6397404	0.6046379	0.3071077	0.0000453	0.2664197	0.0671332	0.6025431	0.2280698	0.6324108	0.5936283	0.2507689	0.4453426	0.0269175	0.1958248	0.0466668	0.5079332	0.4670378	0.6568353	0.1746755	0.2566942	0.6725960	0.4140767	0.5428171	0.2421719	0.3484184	0.5335575	0.2170090	0.6930400	0.0196075	0.6971295	0.5498373	0.7084443	0.2228969	0.0277374	0.0177749	0.0024814	0.4349329	0.1514777	0.0155154	0.1219747	0.6224763	0.6157970	0.4450895	0.3393128	0.7540139	0.1157041	0.5423834	0.5723727	0.0807125	0.0839622	0.6341009	0.5139940
350	0.5883031	0.0045099	0.3363207	0.2943215	0.2381795	0.1794936	0.0361278	0.0818146	0.0534516	0.8040718	0.4993651	0.4257553	0.1718689	0.5259686	0.6149382	0.6255253	0.7340337	0.3651103	0.3127245	0.6250066	0.0791056	0.1428958	0.5232439	0.6634267	0.1650142	0.1216625	0.2387912	0.1231764	0.6084080	0.6224363	0.3442474	0.0067295	0.2189719	0.0615108	0.6062855	0.1473789	0.6514401	0.6300027	0.2619013	0.5531639	0.0732144	0.1656222	0.0464632	0.5282986	0.4102555	0.6499039	0.1609098	0.3167471	0.7992011	0.4468475	0.4230208	0.1631702	0.3967672	0.5378463	0.1471785	0.6710328	0.0442078	0.6843161	0.4399021	0.5696834	0.1607818	0.0054997	0.0084018	0.0037642	0.4438326	0.1266111	0.0093413	0.1306922	0.5856849	0.6966878	0.3352444	0.2825139	0.7768975	0.0398244	0.5502173	0.5867183	0.0787028	0.0879343	0.8074186	0.6619341
400	0.5479244	0.0029732	0.1982378	0.3488179	0.2735907	0.1766314	0.0990232	0.0922544	0.0308380	0.6777438	0.4703404	0.4443848	0.1321752	0.3884771	0.6054958	0.7401118	0.6961584	0.3899820	0.3584334	0.6183283	0.0465656	0.1744355	0.6776374	0.6839508	0.1550787	0.1441687	0.2379800	0.1095283	0.6296339	0.6057228	0.3877968	0.0056524	0.2324143	0.0524372	0.5770900	0.1543087	0.5924069	0.6227509	0.1926335	0.6147136	0.0436896	0.1111252	0.0563309	0.5014637	0.5136377	0.5800295	0.1297793	0.2457901	0.6304879	0.4006792	0.3577226	0.2045773	0.4266157	0.6588061	0.2014944	0.6918650	0.0381368	0.5552184	0.5723767	0.6527658	0.2443756	0.0035463	0.0177015	0.0047635	0.3943629	0.1160563	0.0169182	0.1199209	0.4909240	0.6482860	0.3721897	0.2987311	0.6337434	0.0220255	0.6148855	0.4761643	0.1070627	0.1189597	0.6077513	0.6421873
450	0.5304014	0.0034840	0.2958228	0.3471670	0.2184974	0.2121659	0.0877901	0.1034201	0.0284716	0.6069539	0.5573584	0.3647120	0.2091886	0.5203746	0.6681973	0.6864367	0.5803801	0.4574849	0.2767141	0.6278885	0.0430759	0.1298775	0.6256905	0.7398629	0.1805979	0.0504070	0.3995378	0.0672490	0.6997828	0.7066519	0.4150774	0.0051487	0.2375924	0.0891634	0.5883059	0.1056109	0.7963229	0.6527867	0.2087580	0.5416560	0.0453205	0.1247139	0.0184539	0.4971319	0.4921628	0.5614212	0.1156566	0.3512717	0.6985650	0.4089689	0.4282495	0.2413565	0.3489901	0.5260299	0.2377260	0.7062713	0.0296830	0.5795971	0.5118593	0.5749714	0.2530125	0.0045472	0.0242003	0.0078823	0.2992241	0.1320129	0.0212319	0.1730590	0.6350457	0.5921609	0.3971149	0.3144030	0.7046745	0.0786556	0.5683211	0.5849552	0.1218737	0.0712042	0.5726603	0.5683979
500	0.4915626	0.0019987	0.2481939	0.4152632	0.2460255	0.1322977	0.0329742	0.1096399	0.0365588	0.6918439	0.5381438	0.4803514	0.1302427	0.4628389	0.5499809	0.6566517	0.5633708	0.3685181	0.3306954	0.6682832	0.0409498	0.2183857	0.5214681	0.7675157	0.1155750	0.0664538	0.4317574	0.1459684	0.5014234	0.6232501	0.4065304	0.0116583	0.2127793	0.0397817	0.7819487	0.1862296	0.7185459	0.6271617	0.2268408	0.4237296	0.0163735	0.0881281	0.0335503	0.4702351	0.5467342	0.6032074	0.1151665	0.2977013	0.6174219	0.3783838	0.5112603	0.2287475	0.3320699	0.4738515	0.1986131	0.6637810	0.0587976	0.6535989	0.4999098	0.6075313	0.1923095	0.0183093	0.0332341	0.0048439	0.4025378	0.1443200	0.0226996	0.1686669	0.5287038	0.5738743	0.4079809	0.2677350	0.8203064	0.0586575	0.5342084	0.6035667	0.1346395	0.0573854	0.6046959	0.6296967
550	0.4439576	0.0196471	0.3324576	0.2421091	0.0956448	0.4315367	0.0235590	0.1845971	0.0230372	0.6636619	0.4401659	0.4092724	0.3537771	0.5034170	0.4659349	0.6655082	0.5412864	0.3234752	0.3237967	0.7893191	0.0502642	0.4969782	0.5884233	0.7607924	0.1084469	0.0802290	0.3020632	0.3289746	0.6642397	0.4854050	0.3467156	0.0059457	0.3799153	0.0479698	0.2331452	0.1255731	0.7545791	0.4706411	0.2133957	0.4445898	0.0414035	0.3203478	0.0200641	0.5401180	0.4598485	0.7362922	0.1252436	0.3326087	0.6653571	0.3787379	0.3675957	0.3710869	0.4800088	0.5374301	0.0759850	0.7021134	0.0803434	0.7784608	0.3880586	0.4503170	0.1052022	0.1675597	0.0376951	0.1173521	0.3853381	0.1224889	0.0269480	0.2032685	0.5276714	0.5714329	0.3806882	0.3454322	0.3985570	0.1310968	0.1103951	0.5180614	0.1235478	0.2420993	0.7552086	0.6007159
600	0.4896539	0.0324981	0.2718138	0.2612127	0.0602826	0.4052064	0.0431662	0.1446845	0.0183394	0.6226687	0.3707994	0.3803215	0.2728338	0.5368042	0.5473040	0.6595777	0.6645251	0.3923839	0.3447536	0.6762040	0.0681500	0.5854006	0.4831383	0.8091881	0.1451362	0.1578366	0.3121398	0.4025245	0.7097809	0.5454214	0.3361679	0.0100850	0.2917669	0.0548771	0.2322454	0.1712276	0.6315374	0.6234394	0.3369714	0.3921512	0.0507733	0.3865854	0.0158048	0.5201615	0.3483977	0.6194211	0.1321594	0.3344497	0.6813861	0.3671618	0.3676123	0.2456109	0.3998202	0.5578983	0.1192475	0.6590773	0.2053469	0.5897604	0.4198280	0.4254123	0.1078457	0.4202445	0.0655602	0.1869570	0.3797215	0.0964643	0.0553178	0.1632582	0.5179406	0.5355037	0.3152616	0.4671185	0.3737161	0.4109906	0.0498592	0.5179696	0.1318960	0.2176201	0.6286191	0.7980558
650	0.4732956	0.0459297	0.3853578	0.3372023	0.0366866	0.4933566	0.0562764	0.3080993	0.0243576	0.5700934	0.4222142	0.4773937	0.1087167	0.7181778	0.5876842	0.6255506	0.6593570	0.3470979	0.2593829	0.6970238	0.0737432	0.5313341	0.5191990	0.6934974	0.1779299	0.1217983	0.3396854	0.3256533	0.6634115	0.6417024	0.4390356	0.0115892	0.2935491	0.0507705	0.3146946	0.1585248	0.6836985	0.5753269	0.3179253	0.5381437	0.0482758	0.5901920	0.0245038	0.4369551	0.4039492	0.5887950	0.2098285	0.1633429	0.5969421	0.3967383	0.3110008	0.2673358	0.5075640	0.5768898	0.1847535	0.6109695	0.3484472	0.5416590	0.5283763	0.5199692	0.0390943	0.5200013	0.0169553	0.2031099	0.4395097	0.0469575	0.1057220	0.1224020	0.6344092	0.4657457	0.3857944	0.5258664	0.4746066	0.4879577	0.0333049	0.3623090	0.2357341	0.2549263	0.6726131	0.6393290
700	0.5036748	0.0229757	0.2753846	0.3322495	0.0318702	0.3913151	0.0503088	0.2907377	0.0126138	0.6822353	0.3571400	0.4040823	0.0454163	0.5605137	0.6706087	0.7429637	0.6115081	0.4450766	0.2816512	0.6098245	0.1073591	0.6626939	0.5350149	0.6532284	0.2521372	0.1512520	0.3084167	0.2904494	0.6867189	0.6521231	0.4525015	0.0240532	0.2958779	0.0943110	0.2776314	0.1662648	0.6108331	0.6016287	0.2992409	0.3875002	0.0354905	0.5140051	0.0115814	0.5281112	0.3124752	0.4363827	0.1769551	0.3023524	0.8238181	0.4265311	0.4622606	0.2442608	0.4019857	0.6210122	0.2434254	0.5705090	0.3971711	0.4934675	0.4587507	0.4008195	0.0559437	0.6038443	0.0204224	0.1851868	0.5174070	0.0299367	0.1236627	0.0832707	0.6098643	0.3864278	0.4687157	0.4806767	0.5058654	0.4247812	0.0080112	0.4163517	0.3011371	0.2314921	0.8119789	0.5908784
750	0.5332060	0.0451365	0.2785702	0.3366699	0.0168098	0.4292774	0.0784932	0.3030997	0.0268776	0.6503517	0.4439484	0.4487913	0.0410416	0.5964507	0.6323380	0.6054735	0.6356302	0.3953860	0.2537114	0.5817952	0.0362495	0.6993501	0.5195547	0.6099340	0.1960873	0.0983203	0.2390328	0.3205288	0.6856203	0.6328183	0.4390680	0.0033505	0.2519434	0.0500566	0.3431746	0.2140873	0.6761850	0.6057295	0.2576032	0.5614673	0.0348016	0.5680954	0.0162416	0.4155749	0.4234541	0.5404306	0.2126085	0.3031827	0.6608520	0.3366572	0.3547389	0.2235453	0.4968165	0.6267748	0.1791454	0.6032222	0.3265015	0.4807347	0.3972487	0.3022932	0.0748605	0.6787548	0.0269691	0.2552849	0.4961107	0.0094086	0.2006363	0.0863417	0.5281875	0.5857242	0.4755297	0.5322051	0.5098950	0.4413536	0.0420419	0.3972244	0.3091197	0.2217612	0.6551082	0.6236893
800	0.5877946	0.0164894	0.2189987	0.2935931	0.0228361	0.4704246	0.0706806	0.2532761	0.0410363	0.7000220	0.3346148	0.4404110	0.1551385	0.6149629	0.5400045	0.7315432	0.6715487	0.4410090	0.3295978	0.6243679	0.0590594	0.7028338	0.6626909	0.7541196	0.1887719	0.1305354	0.2653419	0.2148186	0.6047281	0.6621676	0.4254672	0.0028836	0.1979777	0.0359652	0.3833097	0.1768754	0.6503328	0.6147345	0.2230736	0.4328376	0.0190048	0.4390645	0.0091770	0.5189130	0.5278765	0.3822700	0.1841218	0.1748847	0.6099971	0.4146699	0.4272888	0.3455983	0.5012015	0.5625020	0.3383555	0.5747280	0.2905282	0.4082100	0.4110874	0.4179132	0.0657140	0.7066309	0.0576480	0.2091709	0.5675001	0.0281432	0.1124094	0.1639015	0.4902209	0.4949489	0.4394041	0.5539849	0.3953789	0.4225730	0.0211865	0.3405174	0.3383599	0.1650600	0.6569734	0.5958289
850	0.5871558	0.0106863	0.2226753	0.3271535	0.0145356	0.4145421	0.0766579	0.3848949	0.0350359	0.6529538	0.3694929	0.4146043	0.1009759	0.5662910	0.6063388	0.6754546	0.5624987	0.3460327	0.3155182	0.6918936	0.0464473	0.5926239	0.5457585	0.5755350	0.1748335	0.0745319	0.2921334	0.2762617	0.6994304	0.5981464	0.4263516	0.0071279	0.2050436	0.0583572	0.2949243	0.1447845	0.4966381	0.6355455	0.2668653	0.5640086	0.0474212	0.4111121	0.0164851	0.4632434	0.4823198	0.3810215	0.2466403	0.2073861	0.8669146	0.3061945	0.4200722	0.3865094	0.4967668	0.6771328	0.2668629	0.5907181	0.3108456	0.5307200	0.4884592	0.3081476	0.1222498	0.6025954	0.0615484	0.2153495	0.4503651	0.0103214	0.1829663	0.1265486	0.5898524	0.4480796	0.5238621	0.4871542	0.4198068	0.4226921	0.0144415	0.3375550	0.4336026	0.2673109	0.7233233	0.6333997
900	0.5277471	0.0249434	0.3367077	0.2879871	0.0189680	0.4724414	0.0599733	0.3915138	0.0180463	0.6379643	0.4156167	0.4149579	0.1961385	0.4632721	0.6500184	0.5415711	0.5933557	0.3643713	0.3356741	0.5935355	0.0504536	0.5702406	0.4518486	0.6292226	0.1936247	0.0928183	0.3368771	0.3735012	0.6563181	0.6100179	0.4111290	0.0053572	0.2757068	0.0518033	0.2237135	0.1442843	0.6236298	0.6872739	0.2165244	0.4744213	0.0389669	0.4502715	0.0113967	0.3873503	0.3449174	0.2556589	0.2238622	0.2010981	0.6177455	0.3372460	0.4576182	0.5153841	0.4271771	0.6237212	0.2843994	0.6863282	0.3270525	0.4882632	0.5141746	0.2828473	0.0697730	0.7589624	0.0384461	0.2362472	0.6085993	0.0390764	0.2009938	0.1271864	0.5344378	0.5196228	0.5085583	0.6260366	0.4584985	0.5312450	0.0242087	0.3936558	0.4378819	0.2014089	0.6949403	0.7184576
950	0.3963917	0.0223795	0.3024427	0.2490487	0.0338553	0.4333637	0.0658508	0.2414381	0.0282715	0.5539679	0.4279973	0.5005039	0.2755524	0.5213698	0.6510209	0.5587643	0.6047739	0.3826148	0.2598055	0.5269880	0.0217252	0.6130794	0.4881454	0.5530758	0.1612486	0.0993615	0.2889694	0.3800592	0.6461190	0.5828872	0.3798117	0.0100882	0.2853829	0.0345268	0.1719722	0.1427792	0.5133125	0.5561967	0.1831794	0.6289772	0.1018028	0.4662716	0.0135610	0.3767734	0.3141295	0.2121059	0.2263498	0.1996942	0.6593636	0.4001923	0.3693859	0.3826620	0.4645311	0.6198647	0.2796011	0.5982161	0.3911094	0.4490106	0.4929188	0.3315613	0.0511067	0.7284194	0.0371375	0.2856195	0.4582465	0.0074834	0.2623126	0.1455754	0.5339237	0.5345635	0.4966950	0.5330318	0.4789187	0.5656937	0.0702960	0.3919396	0.4810342	0.2018433	0.7210349	0.6282883
1000	0.5447577	0.0230772	0.3003953	0.3156757	0.0161149	0.3903481	0.0661626	0.2878684	0.0170322	0.6274411	0.4212297	0.4576940	0.1523522	0.6349357	0.6603134	0.7097581	0.5649186	0.3433036	0.3161096	0.5395467	0.1361476	0.6285236	0.4772319	0.7850947	0.1152150	0.1647819	0.2686560	0.3045341	0.7878697	0.7892882	0.3294297	0.0008158	0.2432047	0.0385721	0.2765773	0.1839905	0.6558492	0.6334339	0.1791716	0.4529667	0.0345709	0.4631427	0.0126483	0.5396920	0.4298052	0.3451025	0.1852615	0.1732358	0.6876695	0.4026079	0.3948480	0.3657162	0.6451295	0.6838527	0.3080282	0.6949310	0.5031717	0.4454534	0.6628106	0.3654242	0.0801489	0.6090129	0.0580539	0.2097976	0.4803454	0.0096810	0.1645570	0.1097031	0.5755797	0.4358096	0.4593296	0.4854261	0.5118671	0.5406230	0.0611209	0.3460603	0.2305888	0.1851004	0.5184871	0.6067851

