"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
50	0.3336026	0.1093510	0.0409400	0.3817264	0.5346828	0.3157453	0.6921184	0.0873775	0.7671459	0.2647000	0.6812381	0.3641934	0.5272662	0.4372844	0.1514078	0.2375511	0.7109700	0.6706373	0.6889078	0.7253632	0.4139280	0.1836829	0.6893863	0.1978297	0.3974819	0.5499327	0.2559720	0.2803466	0.6952382	0.1096854	0.3753961	0.8229183	0.0491837	0.5718674	0.5940778	0.1213289	0.3296173	0.2674201	0.5718753	0.7195110	0.7929487	0.4650110	0.5947241	0.5525494	0.2359282	0.2777299	0.1432665	0.8055286	0.6691282	0.1967635	0.6096949	0.8685784	0.0046328	0.5544452	0.0000123	0.7044184	0.0108382	0.1430706	0.6930279	0.2251444	0.4679620	0.4947586	0.0157261	0.6953154	0.4250659	0.2017720	0.4317100	0.1749081	0.5068965	0.5749056	0.0724524	0.0385188	0.4065256	0.0344294	0.4940418	0.1594104	0.2610107	0.0000000	0.5087374	0.2617553	0.4706918	0.0659974	0.0378710	0.6715673	0.4234422	0.6811239	0.4878679	0.5096305	0.0658966	0.7566467
100	0.2414905	0.0709913	0.0457349	0.3765928	0.5109307	0.2833791	0.6313416	0.0664285	0.6455184	0.2717392	0.6037075	0.2112209	0.3992141	0.2861336	0.2443054	0.1308636	0.7416165	0.6340589	0.6711598	0.6217660	0.3761038	0.1669182	0.5942074	0.2311489	0.2875513	0.7095735	0.2051835	0.3228264	0.6448450	0.1140117	0.3511723	0.6503244	0.0930862	0.6075251	0.6546674	0.0778911	0.2821372	0.2280368	0.5659356	0.6975449	0.7257271	0.3957408	0.6513196	0.4892479	0.2280515	0.2452511	0.1774794	0.7956619	0.6313575	0.2435247	0.7468123	0.6928160	0.0228924	0.5072820	0.0044650	0.7487522	0.0472179	0.0749549	0.8115760	0.2372490	0.4283817	0.7027457	0.0292683	0.7970882	0.3553291	0.2345903	0.5228051	0.2069546	0.5574306	0.4704272	0.0499849	0.0311140	0.3692233	0.0415283	0.5148218	0.0824687	0.2399346	0.0000274	0.5231268	0.2809193	0.4666193	0.0437643	0.0131485	0.6711742	0.4500258	0.6379697	0.6880271	0.5813358	0.1058019	0.6478643
150	0.4322232	0.0945328	0.0922640	0.2984246	0.6560937	0.3066489	0.6962868	0.1256097	0.7067021	0.3067258	0.6905875	0.2182801	0.3739469	0.3253031	0.2102727	0.0719221	0.6048807	0.6567291	0.6762889	0.7239313	0.3905734	0.1365788	0.5666011	0.2712607	0.2599542	0.7759002	0.2130305	0.2443206	0.7413257	0.1550709	0.3562371	0.7458136	0.1276158	0.6216871	0.4182613	0.1331878	0.2468344	0.2987081	0.6847537	0.7194967	0.6398834	0.4329834	0.5940976	0.4457101	0.2355404	0.2141447	0.1028839	0.7175131	0.7613350	0.3129057	0.5623973	0.6927794	0.0078441	0.5264706	0.0041654	0.6807499	0.0236952	0.0552907	0.6692755	0.1395796	0.4180655	0.5086451	0.0200123	0.7690420	0.3537136	0.2426672	0.5538113	0.1449361	0.4895944	0.4902084	0.0537971	0.0216933	0.3218338	0.0383596	0.4601188	0.1131288	0.4194983	0.0002113	0.5136893	0.2234930	0.4336532	0.0830218	0.0140114	0.7438771	0.4354681	0.6692697	0.5419068	0.5309036	0.1127464	0.7516511
200	0.2971923	0.1594866	0.0791761	0.2618133	0.5340412	0.3486401	0.7628578	0.1084128	0.6472371	0.3790347	0.6694024	0.2491224	0.3335829	0.2339969	0.2382119	0.0357945	0.6494039	0.6049334	0.7137176	0.8626562	0.3826204	0.0476377	0.6741698	0.2776701	0.3174388	0.5444222	0.1248868	0.3005348	0.6008286	0.1206331	0.3105734	0.6380255	0.1152192	0.7130208	0.4692950	0.1325430	0.3339515	0.2457288	0.6758852	0.6279877	0.4029320	0.4922943	0.6580507	0.4444925	0.3246886	0.2599646	0.0844152	0.7892546	0.7660111	0.2928161	0.5755522	0.7843761	0.0179209	0.4721536	0.0034907	0.6740021	0.0140736	0.0366380	0.6730160	0.2069254	0.4293376	0.5089961	0.0292311	0.6814614	0.3594062	0.2455008	0.4916102	0.1471581	0.5504727	0.6260579	0.0447107	0.0133039	0.4077041	0.0373049	0.5379924	0.0986725	0.3204477	0.0000291	0.5250593	0.1845179	0.5556509	0.0981252	0.0321689	0.7186010	0.5169250	0.5593842	0.6537767	0.6638910	0.0711111	0.6760416
250	0.4029341	0.1722163	0.0433537	0.3371253	0.4727599	0.2237392	0.6073075	0.1207093	0.5438413	0.4427166	0.8255515	0.3154567	0.4051958	0.3059205	0.2201122	0.0157749	0.6343009	0.6153960	0.6533899	0.7405488	0.4474860	0.0613298	0.6266260	0.2330252	0.3247243	0.6320477	0.1550051	0.2670294	0.6665884	0.2122552	0.3519413	0.7207170	0.1262115	0.6310266	0.5673722	0.1446003	0.2670705	0.2248363	0.7013355	0.6903610	0.4422932	0.3448841	0.6032667	0.4100762	0.3543767	0.2630235	0.0674882	0.7998316	0.6681203	0.2000002	0.6856079	0.7106398	0.0095371	0.4796798	0.0039146	0.7253892	0.0123428	0.0883765	0.6348575	0.1139054	0.4053824	0.5854711	0.0337636	0.6855622	0.4246475	0.2337456	0.4581641	0.1782856	0.4685760	0.3094907	0.0607080	0.0421179	0.3260739	0.0698899	0.5295012	0.0715565	0.4065786	0.0000000	0.4480734	0.1280989	0.4632012	0.0433749	0.0110464	0.6782153	0.6747713	0.6147378	0.6375372	0.6009192	0.0977830	0.7095194
300	0.4002283	0.0742463	0.0417435	0.3422892	0.6567290	0.3096168	0.6713922	0.0559201	0.6579565	0.4206882	0.6171881	0.2113829	0.5026854	0.3180120	0.2243256	0.0635666	0.8341061	0.6698921	0.7451047	0.6879799	0.3585866	0.0469638	0.5358228	0.2479464	0.3380041	0.7197811	0.1278534	0.1990956	0.5236835	0.1190984	0.2754898	0.6804839	0.1002357	0.6314636	0.5529379	0.1767996	0.3036494	0.2087006	0.7528987	0.7579783	0.5992106	0.5300376	0.6870874	0.5591679	0.3064709	0.2833851	0.0865763	0.7072823	0.7134184	0.2058579	0.6645253	0.6303674	0.0312282	0.5131920	0.0034362	0.6211161	0.0454281	0.0955205	0.6763291	0.1499763	0.4337098	0.5442160	0.0348526	0.7528316	0.3854799	0.2094662	0.6255157	0.1826411	0.4986073	0.5007300	0.0400649	0.0564837	0.5335056	0.0451664	0.5826826	0.0614596	0.4330537	0.0000034	0.4831151	0.1160526	0.5213827	0.1308382	0.0232997	0.6853973	0.5294630	0.7047798	0.6182436	0.6208253	0.0601686	0.6190354
350	0.3637452	0.1752468	0.0532639	0.3333744	0.6772415	0.2655828	0.6612851	0.1000529	0.6644415	0.4289803	0.7088531	0.2247496	0.5698957	0.3099725	0.2734478	0.0598059	0.6916138	0.7622440	0.5397656	0.7716584	0.3137121	0.0370111	0.5972230	0.2514628	0.2758139	0.6190004	0.1380874	0.2482064	0.7271437	0.1658050	0.2747650	0.7926749	0.0902787	0.6814786	0.6792818	0.1748812	0.2911110	0.2082078	0.6232160	0.7595967	0.5894944	0.3791599	0.5368756	0.3413313	0.2778988	0.2076150	0.0499532	0.7244235	0.8038759	0.3354814	0.5314846	0.8594856	0.0296771	0.4945699	0.0012097	0.5777961	0.0336474	0.0541394	0.7255123	0.1555302	0.4577461	0.4152129	0.0225153	0.7871533	0.2617152	0.2866239	0.5728371	0.1522373	0.5703687	0.4583998	0.0258707	0.0228782	0.4425081	0.0376828	0.5138842	0.0492447	0.3718852	0.0002559	0.4477778	0.1890158	0.4399830	0.0817009	0.0105407	0.7146603	0.4775730	0.7276971	0.6605162	0.6871409	0.0326990	0.6233704
400	0.3738547	0.1022575	0.0451385	0.3312648	0.4848380	0.3200352	0.6902779	0.0867481	0.6502840	0.4331613	0.8146147	0.2199095	0.4246898	0.2462887	0.2693400	0.1011046	0.6593731	0.6656088	0.6376928	0.6826113	0.4104299	0.0984368	0.4622197	0.2617714	0.3726028	0.7525517	0.1552926	0.2025595	0.7544283	0.0864192	0.4327830	0.6800790	0.0902652	0.6219187	0.4810362	0.0950901	0.2531563	0.1871367	0.5723773	0.6923833	0.6217611	0.4560060	0.5592254	0.4000692	0.3204456	0.2515736	0.0723392	0.7898029	0.6789798	0.2472716	0.6886487	0.7045024	0.0151000	0.6037873	0.0021233	0.6470297	0.0409509	0.0907119	0.6164795	0.1191165	0.4965410	0.4539549	0.0258290	0.6670758	0.3668040	0.3622520	0.5471631	0.1151423	0.4799493	0.5553688	0.0745669	0.0211981	0.4365444	0.0203855	0.6875252	0.0786051	0.4455761	0.0001298	0.5441008	0.1877488	0.5388816	0.0780388	0.0137932	0.7515796	0.6501599	0.6078783	0.6943575	0.6056481	0.0538475	0.6583005
450	0.3056740	0.1043539	0.0513646	0.3287624	0.5085120	0.3010367	0.7297802	0.0754643	0.6923909	0.4154392	0.7008247	0.2355377	0.4525537	0.3003976	0.2449511	0.0607035	0.7674934	0.6887003	0.6449634	0.6591615	0.3978205	0.0581785	0.5918390	0.2974363	0.3548553	0.7007625	0.2345650	0.2447855	0.7656667	0.1438110	0.3199505	0.7355720	0.0755647	0.6729772	0.5026097	0.1036105	0.2963970	0.3104656	0.5085671	0.6002674	0.5860636	0.5752783	0.5733238	0.5362049	0.3143283	0.2640454	0.0622526	0.5896532	0.6054173	0.2883189	0.7204673	0.8648841	0.0092202	0.5012652	0.0056711	0.6464657	0.0186411	0.0569375	0.6370187	0.1463546	0.4907783	0.5804586	0.0457472	0.6141911	0.3527811	0.3675060	0.4811955	0.1743943	0.6090686	0.4418550	0.0709427	0.0432513	0.4223503	0.0622547	0.6836910	0.0781952	0.3465336	0.0000000	0.4879824	0.1755439	0.5180207	0.0452429	0.0156047	0.7529470	0.5419143	0.7791556	0.7781773	0.6402798	0.0688060	0.6569300
500	0.4069221	0.0821859	0.0569180	0.2765295	0.4727384	0.3484799	0.6292810	0.1319915	0.7390546	0.3902991	0.6176883	0.2170816	0.4838592	0.4298013	0.1554326	0.0735485	0.7007771	0.7016308	0.6732140	0.7360248	0.3342983	0.1077871	0.7580871	0.2601048	0.3829009	0.6984323	0.1476837	0.2763418	0.6000908	0.1496864	0.3782309	0.6291709	0.1351310	0.5993657	0.4436571	0.0966179	0.3687647	0.2978195	0.6143665	0.6577044	0.6964904	0.4297404	0.5482701	0.5128257	0.3336982	0.2735774	0.1244332	0.8077829	0.6579928	0.2439361	0.7723703	0.5777252	0.0175806	0.5244587	0.0011381	0.6051607	0.0098016	0.0867145	0.6214517	0.1747380	0.4555696	0.5058129	0.0347676	0.7296424	0.4197408	0.3160645	0.6262087	0.1192383	0.4648062	0.4422812	0.0386094	0.0132980	0.3915959	0.0288697	0.4912242	0.1141094	0.4749003	0.0002613	0.4641827	0.1947074	0.3837937	0.0766475	0.0181028	0.7163146	0.4278842	0.6222466	0.6986741	0.5938551	0.0483245	0.6786123
550	0.3343337	0.0726114	0.0293910	0.1465213	0.4421561	0.2898891	0.7211053	0.0989735	0.5914444	0.4256089	0.7094450	0.5931553	0.3822782	0.2050199	0.1598528	0.3658415	0.6327104	0.6711335	0.6971752	0.7020145	0.4229023	0.1092897	0.7742961	0.2790878	0.5189263	0.6092332	0.3039047	0.4229767	0.6606210	0.1320119	0.3184414	0.6537153	0.1228825	0.6370566	0.4949330	0.1413745	0.3286010	0.2231541	0.7611318	0.7285246	0.7261113	0.5390840	0.5274424	0.4138609	0.2596566	0.2621105	0.0921211	0.6370898	0.4612803	0.0898096	0.6174655	0.7175115	0.0104736	0.4197541	0.0016088	0.9135379	0.0145308	0.0614247	0.6376702	0.1734743	0.4754462	0.5857644	0.0231958	0.6813134	0.3374085	0.1939539	0.6861189	0.1863485	0.5385270	0.4591212	0.0731566	0.0690665	0.3289891	0.0137806	0.6252462	0.2383423	0.5159634	0.0000554	0.6964756	0.2086351	0.4285312	0.1368922	0.0264627	0.6373492	0.5655196	0.7259844	0.4975907	0.4579362	0.1151741	0.7215238
600	0.3626287	0.1061354	0.0479179	0.1099934	0.4657043	0.3167018	0.8412834	0.0785361	0.7662661	0.3284074	0.6162294	0.7425408	0.3774033	0.1838531	0.1978083	0.5984092	0.6490288	0.8380505	0.7206768	0.8351267	0.5938004	0.0962257	0.6227734	0.3049792	0.5200454	0.6425566	0.2581493	0.3815464	0.7391496	0.1937148	0.3845832	0.6456437	0.1534033	0.6831701	0.6328775	0.2044589	0.3596043	0.1935707	0.6188649	0.6984441	0.6393914	0.5172348	0.6203545	0.4607899	0.3694263	0.1772404	0.0599145	0.6125056	0.5579112	0.0590740	0.5507139	0.7296480	0.0219674	0.4733924	0.0007608	0.8489449	0.0201771	0.0726491	0.7171395	0.1660616	0.4219898	0.5547552	0.0449241	0.6651964	0.4070246	0.2604766	0.5006966	0.1917035	0.4893906	0.4400489	0.0586943	0.1422521	0.3627353	0.0540040	0.6303010	0.3380593	0.5471137	0.0000481	0.7196385	0.1985183	0.4465266	0.0836482	0.0147789	0.7127048	0.4912912	0.7066265	0.5433591	0.4575791	0.1154430	0.7074001
650	0.3623219	0.1129962	0.0796459	0.0913261	0.3811795	0.2907939	0.7332606	0.0847936	0.5507220	0.2632795	0.8378239	0.6472796	0.3696182	0.2553088	0.1247687	0.7947463	0.7713861	0.7259847	0.5412510	0.7496123	0.5359414	0.0613794	0.4813518	0.2826413	0.5946478	0.6997375	0.3079164	0.3855038	0.5688532	0.0966772	0.2642591	0.6821909	0.0859878	0.6787674	0.6107014	0.1269202	0.3208202	0.2316094	0.6873587	0.7233156	0.7321695	0.4645639	0.6100697	0.5822014	0.4148700	0.2624167	0.0619780	0.6961153	0.4564205	0.0221935	0.6366403	0.6709899	0.0329970	0.4146230	0.0054766	0.6816348	0.0273194	0.0509005	0.6180302	0.1961168	0.4621158	0.5177862	0.0188464	0.6742797	0.3068973	0.2445669	0.4173323	0.1384514	0.4379575	0.4623353	0.1154307	0.1399616	0.3688722	0.0569161	0.5582851	0.4906323	0.4272848	0.0000000	0.5870714	0.3022039	0.5119872	0.1027434	0.0579623	0.6852019	0.5811924	0.5738112	0.3811713	0.4318602	0.1490230	0.6188821
700	0.3192278	0.0693957	0.0932990	0.1366758	0.4137782	0.2891583	0.6270824	0.0912090	0.6580657	0.2676311	0.6304688	0.5532131	0.3938943	0.2831967	0.2042615	0.5363819	0.7563365	0.6742582	0.6923717	0.5969358	0.5053272	0.0683834	0.5475536	0.1859122	0.7168295	0.6405375	0.4052423	0.3253026	0.6885694	0.1179785	0.3678284	0.7653530	0.1480879	0.6425417	0.6861620	0.1417229	0.3165750	0.2438438	0.8494789	0.7723972	0.5557423	0.6124187	0.5699487	0.4070402	0.3183113	0.2976125	0.0760961	0.7320793	0.4873637	0.0426570	0.6317554	0.6392330	0.0168309	0.4350588	0.0003709	0.6823416	0.0223137	0.0667478	0.7484667	0.1220132	0.4451401	0.5366858	0.0632091	0.7072404	0.2910535	0.2224487	0.4768540	0.1606891	0.3901795	0.4490725	0.0497205	0.1495262	0.4583065	0.0348417	0.5491627	0.3900573	0.3742783	0.0000753	0.6757916	0.2118966	0.6447785	0.0882986	0.0262316	0.6492029	0.4306092	0.6510982	0.3563039	0.3512998	0.2254026	0.7846549
750	0.3296591	0.1177068	0.0758463	0.0643936	0.3996032	0.3396243	0.6714887	0.0782873	0.6371596	0.1989330	0.5499487	0.7517592	0.2882835	0.2173564	0.1414648	0.6342822	0.6855848	0.5853651	0.6336859	0.6397842	0.5180931	0.1043257	0.6507218	0.2736149	0.7107526	0.7944341	0.3384160	0.3978655	0.5864578	0.1236008	0.3195924	0.7817597	0.1448510	0.6799229	0.5695184	0.1064623	0.4185773	0.2284355	0.6938106	0.7321185	0.7711526	0.4761053	0.6298801	0.4768672	0.3234733	0.2696095	0.0700886	0.8364039	0.4712730	0.0247818	0.7381500	0.6444415	0.0125287	0.5977464	0.0033980	0.7067104	0.0257624	0.0687518	0.6318961	0.1368601	0.4472303	0.4786624	0.0889306	0.6760839	0.5000389	0.2772183	0.5272193	0.1712021	0.4518569	0.4434923	0.0582305	0.2839571	0.3512299	0.0731259	0.5055863	0.3752371	0.4112818	0.0002961	0.8047586	0.2585208	0.3927071	0.1010160	0.0269099	0.6675962	0.4681188	0.6746591	0.3765301	0.3660156	0.1729882	0.7046421
800	0.3237899	0.1676929	0.0597329	0.0642956	0.3783388	0.3128831	0.7623287	0.0785715	0.7135013	0.1957565	0.6329423	0.7396080	0.3558641	0.1668823	0.1891536	0.7827368	0.7854756	0.7217434	0.7201627	0.7100158	0.5749069	0.1030058	0.6164530	0.2935525	0.7599871	0.5816492	0.3157529	0.4399459	0.6661242	0.1195845	0.3186931	0.6443744	0.0830020	0.6034432	0.5605147	0.1626169	0.2419087	0.2326381	0.6491201	0.6364741	0.6409351	0.5080465	0.6081615	0.4880620	0.3488604	0.2766240	0.0813164	0.6205937	0.4810483	0.0228823	0.6038700	0.5776518	0.0332336	0.4876299	0.0013014	0.6435559	0.0083295	0.0837571	0.6733160	0.1733574	0.4383733	0.5511975	0.0328142	0.7692636	0.3979321	0.2251682	0.6684252	0.1503134	0.3015266	0.4353940	0.0652785	0.0990750	0.4848071	0.0304202	0.4802816	0.2829147	0.5294463	0.0000919	0.7241479	0.3356176	0.4323931	0.0861661	0.0357260	0.7866979	0.5022471	0.7195172	0.4701562	0.3103177	0.1811925	0.6179341
850	0.4092439	0.1501251	0.0687815	0.0981838	0.5038925	0.3550309	0.6426297	0.1499002	0.6675122	0.2150812	0.7501670	0.7725279	0.3763887	0.1818208	0.1676065	0.8080271	0.6819522	0.6127787	0.5944876	0.7679680	0.6093610	0.0733149	0.5716567	0.2455238	0.6149261	0.6667423	0.3722903	0.5059446	0.6370534	0.1655593	0.3175515	0.6906458	0.1246594	0.7472832	0.5432062	0.2287630	0.3124204	0.3518067	0.7163227	0.5983840	0.5585763	0.6147963	0.6237374	0.4625921	0.2151793	0.2458396	0.0806170	0.8126651	0.4658625	0.0251312	0.5281984	0.6974057	0.0091074	0.4738827	0.0031264	0.6566605	0.0170543	0.1278124	0.6929015	0.1300853	0.5496239	0.4720215	0.0675977	0.6634496	0.4541111	0.2137725	0.7672657	0.1578771	0.3862964	0.4874874	0.0405666	0.1388182	0.3947365	0.0224899	0.5899082	0.3384969	0.4952345	0.0005462	0.6303108	0.1682887	0.4568437	0.1227280	0.0348461	0.8379923	0.4234945	0.6036082	0.4034165	0.3716339	0.2221870	0.6829822
900	0.3675476	0.1095678	0.0532822	0.1284643	0.3471147	0.3712635	0.6138751	0.0746224	0.6997434	0.1723638	0.6663571	0.7888229	0.3699018	0.2883094	0.1717964	0.6884186	0.7874136	0.6144847	0.7019501	0.6875493	0.4924091	0.0834513	0.6109033	0.1946672	0.6165726	0.4997964	0.5070325	0.3687847	0.7627493	0.2012595	0.3067945	0.7455893	0.1498198	0.6030099	0.4595259	0.1519947	0.2531152	0.2564119	0.5698977	0.7152807	0.6264968	0.4962327	0.6399241	0.5002998	0.2995339	0.2245994	0.0559256	0.6251101	0.3831427	0.0080285	0.5869865	0.7034981	0.0131599	0.4905309	0.0025918	0.7044002	0.0129456	0.0860865	0.7608620	0.1979812	0.5138202	0.5552271	0.0171474	0.7684786	0.4003066	0.2530144	0.4887631	0.1734436	0.3904543	0.4701607	0.0774209	0.1252844	0.3508688	0.0280017	0.4834254	0.4569393	0.4595902	0.0001192	0.6956095	0.2558755	0.4858023	0.1111784	0.0227582	0.5876603	0.4220870	0.7419978	0.4364461	0.4363547	0.1311636	0.6867288
950	0.3089019	0.1534502	0.0495925	0.0889763	0.4181839	0.2489395	0.6799112	0.1630133	0.7253664	0.2693626	0.7114909	0.7682334	0.3323019	0.1847699	0.2520090	0.6374738	0.7674742	0.6562407	0.6704470	0.6759662	0.4987481	0.0594074	0.6186651	0.2604211	0.5202863	0.5343842	0.4322052	0.2975407	0.6612189	0.1306310	0.3358508	0.7813450	0.1053425	0.6570894	0.6923588	0.1346890	0.3648185	0.2546660	0.6943472	0.7853619	0.4508172	0.4491997	0.7391262	0.6016395	0.3585045	0.2257921	0.1094494	0.6233655	0.4727422	0.0492453	0.5907522	0.7851388	0.0166600	0.5035703	0.0009729	0.7607977	0.0333732	0.0545849	0.6706306	0.1492516	0.4606235	0.5690928	0.0423827	0.6886202	0.3776432	0.2459456	0.6189404	0.1997825	0.3557743	0.4697134	0.1115649	0.1548613	0.4126783	0.0769505	0.4713213	0.3735271	0.5262266	0.0000163	0.6608300	0.2474266	0.4664990	0.0958341	0.0235069	0.7637536	0.3945727	0.5350670	0.3774625	0.4568625	0.1287282	0.7044405
1000	0.4543179	0.1294018	0.0407773	0.1204998	0.3901045	0.2374346	0.7431825	0.1073630	0.6822687	0.1872362	0.8663529	0.8086618	0.4042660	0.1816200	0.1287491	0.7303578	0.6509864	0.5929714	0.7094078	0.7379324	0.6532607	0.0616172	0.6002954	0.2685996	0.5388899	0.5950040	0.4445182	0.4036643	0.6770880	0.0961094	0.2486369	0.6573416	0.1356010	0.6282639	0.6316996	0.1485832	0.2837012	0.2940356	0.6013978	0.6769066	0.5660949	0.4995692	0.5834905	0.4269202	0.2548880	0.2305365	0.0523428	0.6924554	0.4233915	0.0203244	0.7310684	0.7401056	0.0144537	0.4172399	0.0015917	0.6796627	0.0903247	0.0718823	0.7769136	0.1734604	0.4822065	0.5570334	0.0160229	0.8163438	0.3829875	0.2791764	0.6904801	0.1897490	0.4017895	0.5133781	0.0550869	0.1517683	0.4216608	0.0411131	0.4930320	0.3553274	0.3985440	0.0006637	0.6691558	0.3507516	0.3497360	0.1411423	0.0305448	0.7618254	0.4723386	0.6082774	0.4234832	0.3726508	0.1234765	0.7149818

0	0.4040774	0.0832779	0.0382660	0.1080096	0.3767618	0.2207689	0.6342814	0.0660004	0.7082348	0.1566660	0.7743701	0.7130437	0.3894909	0.1791151	0.2122677	0.6736259	0.7125181	0.6353497	0.7244126	0.7342857	0.4476149	0.1064177	0.5942965	0.1846897	0.6154680	0.5751516	0.3686664	0.3698140	0.6719240	0.1551211	0.3322926	0.6392020	0.1379401	0.5789987	0.6215986	0.2151262	0.3656029	0.2609572	0.6301247	0.7512544	0.5486496	0.4595925	0.6225607	0.5284812	0.2817794	0.2224331	0.1795688	0.6829566	0.5003383	0.0226759	0.6342748	0.8105392	0.0207667	0.5159149	0.0031849	0.6977980	0.0078762	0.0980408	0.7146828	0.1923490	0.4045816	0.5616105	0.0471233	0.7817436	0.3525891	0.2514040	0.5657359	0.1406321	0.4358715	0.5354948	0.1031685	0.1231643	0.3298750	0.0740348	0.5331888	0.3550207	0.3223872	0.0000248	0.6942184	0.2082001	0.3690004	0.1297809	0.0320052	0.9464820	0.4704945	0.5907553	0.3184465	0.3544531	0.0884814	0.8546437
50	0.3982017	0.0183731	0.0684497	0.1360530	0.2563124	0.1122863	0.6201861	0.0731631	0.6978137	0.2805853	0.7637864	0.6995110	0.1337216	0.2256191	0.2018377	0.5102977	0.7076630	0.5553207	0.7384461	0.5320176	0.6055930	0.0393289	0.7226909	0.2508654	0.6325008	0.4878954	0.3651489	0.4882094	0.6244250	0.4459595	0.3251503	0.7065835	0.1383875	0.6476615	0.7145768	0.2019703	0.3479821	0.3820597	0.6220637	0.5128459	0.6005867	0.2339310	0.6737744	0.4712583	0.2662914	0.2971650	0.0610187	0.6416162	0.5389733	0.0037578	0.7243060	0.7252602	0.0296602	0.6009689	0.0034633	0.1846275	0.0220842	0.0035934	0.6681532	0.1398386	0.6232604	0.3413463	0.3378273	0.6064416	0.2667143	0.2672209	0.5554980	0.1701291	0.2530711	0.4098548	0.2235272	0.1472795	0.3439510	0.0209726	0.5105555	0.1473241	0.3924104	0.0004850	0.1750443	0.2132540	0.5723656	0.0679890	0.0319592	0.7859497	0.5678995	0.6575272	0.5050740	0.4209905	0.0806735	0.6922028
100	0.5329556	0.0018307	0.0218274	0.2199309	0.2073086	0.0340110	0.6243658	0.0824573	0.7136112	0.1748965	0.6360610	0.6026267	0.0614925	0.2266108	0.1615210	0.5370824	0.7757848	0.5819038	0.7234327	0.5223436	0.3510262	0.0154296	0.6312201	0.2073005	0.7604637	0.4677807	0.3615488	0.5198341	0.6669889	0.6331916	0.2376138	0.7763215	0.0992269	0.5836282	0.6712326	0.2787344	0.2489069	0.2823146	0.7848905	0.4195724	0.6420984	0.1680142	0.6876085	0.1886876	0.3055226	0.2225237	0.0438533	0.6905859	0.3714938	0.0170772	0.6185459	0.6477786	0.0146445	0.4088964	0.0003507	0.1348996	0.0261616	0.0000201	0.5675076	0.0740168	0.6929740	0.0571540	0.2350745	0.7293478	0.1114929	0.2474684	0.6299245	0.1704336	0.0997910	0.5454373	0.1827471	0.2167854	0.4008706	0.0205042	0.4898537	0.0973436	0.6168264	0.0010128	0.1499591	0.1705092	0.3989002	0.0825697	0.0496055	0.7875313	0.5632632	0.5971758	0.4172644	0.5137107	0.0797964	0.6994574
150	0.5943592	0.0167152	0.0149876	0.2550559	0.2479403	0.0246451	0.6826800	0.1027049	0.5916201	0.1825153	0.7948719	0.6884313	0.0296596	0.2289831	0.1212087	0.4080248	0.6106688	0.6822382	0.7434929	0.6177427	0.4106544	0.0057170	0.5644801	0.2082303	0.7786257	0.5361726	0.3318241	0.4982226	0.6602091	0.5176598	0.2117012	0.5995084	0.1187563	0.6455182	0.5785026	0.2564294	0.2474227	0.2046706	0.7721524	0.4904882	0.5970278	0.1159979	0.6088918	0.0687902	0.2854554	0.2571645	0.0151730	0.7279494	0.4439970	0.0313723	0.7381694	0.6212933	0.0479244	0.4367114	0.0000885	0.1535373	0.0248584	0.0004052	0.1412998	0.0353335	0.6801582	0.0406168	0.2328645	0.7149431	0.0835105	0.2686315	0.6660576	0.1470471	0.0395323	0.5312956	0.2354682	0.2544989	0.3737519	0.0497346	0.5249959	0.0431351	0.6061865	0.0001834	0.1719394	0.0307803	0.4249311	0.0920467	0.0216380	0.7369520	0.7166048	0.6980125	0.4265473	0.3786966	0.0500561	0.6632482
200	0.5713046	0.0003748	0.0227216	0.2504470	0.2619243	0.0024289	0.7321425	0.0433746	0.7544309	0.2070951	0.7302461	0.6665140	0.0159783	0.2680352	0.0907158	0.4257562	0.6634898	0.6395911	0.6097079	0.5622180	0.2933731	0.0072239	0.6210173	0.2359497	0.7416381	0.5455154	0.2907514	0.4854845	0.7183053	0.5817886	0.3271883	0.6793297	0.1003469	0.5591609	0.7177281	0.0933931	0.2160699	0.2518300	0.5456063	0.5271081	0.3329655	0.1400926	0.6234683	0.0290801	0.3233828	0.2556133	0.0255001	0.7582664	0.5458954	0.0174590	0.6704302	0.6897572	0.0076657	0.4598389	0.0000000	0.1976133	0.0099870	0.0000341	0.0541553	0.0257920	0.6342937	0.0233576	0.1840045	0.7427300	0.0629588	0.2753794	0.7032993	0.1889021	0.0191122	0.6099457	0.1892385	0.2958793	0.3888130	0.0272546	0.5209381	0.0246240	0.7354532	0.0000805	0.1262057	0.0312546	0.3026230	0.0840676	0.0534666	0.7410054	0.6912660	0.6367050	0.3701667	0.3605433	0.0469440	0.7021455
