"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
400	0.5627151	0.7748524	0.4780291	0.3545500	0.0067974	0.2121570	0.4917902	0.6962317	0.4407109	0.4228917	0.1825571	0.3657945	0.0155176	0.0445387	0.0271053	0.3288046	0.3596328	0.6522887	0.0129368	0.4004545	0.4427384	0.4908901	0.2056394	0.7794807	0.0039845	0.2612514	0.2685207	0.2003243	0.0066338	0.0033028	0.0671186	0.4655902	0.5080000	0.3399843	0.7741164	0.6272932	0.4003940	0.7334621	0.1812482	0.4605231
450	0.5959363	0.6557301	0.3815862	0.3380070	0.0131450	0.2294467	0.7053950	0.7713591	0.3956947	0.4691380	0.1724657	0.4609248	0.0187567	0.0278635	0.0388104	0.3707906	0.4083281	0.7902908	0.0281361	0.3613811	0.6574203	0.5694823	0.2312535	0.7144807	0.0086927	0.3350969	0.1712509	0.2220353	0.0061402	0.0130740	0.0648118	0.4699477	0.6030198	0.3437177	0.7950140	0.8153331	0.2803458	0.7888194	0.1974338	0.4264729
500	0.6889410	0.5285000	0.4340297	0.2929820	0.0006865	0.2439141	0.5387530	0.6815428	0.3902131	0.4109930	0.2094038	0.4321780	0.0207862	0.0447125	0.0357855	0.4279848	0.3932406	0.7206126	0.0104104	0.3685542	0.5196508	0.5740594	0.2704929	0.6652170	0.0056114	0.2662932	0.1816729	0.1460003	0.0009913	0.0038488	0.0434258	0.5622418	0.5565835	0.2893727	0.8948997	0.8604927	0.3531716	0.7720389	0.2019474	0.3475801
550	0.5111433	0.6572652	0.5164872	0.3690050	0.0433247	0.5265877	0.5495823	0.5898364	0.4269378	0.5912312	0.4721639	0.4357564	0.0130423	0.5947718	0.2322605	0.3415159	0.4087224	0.7422870	0.0179595	0.5588838	0.4714820	0.4122371	0.6643818	0.7548414	0.0057739	0.5363760	0.2347978	0.1577970	0.4811218	0.0062209	0.1008280	0.1323480	0.4560312	0.2958880	0.6589611	0.5993295	0.1801842	0.7124599	0.1608000	0.6073388
600	0.4455403	0.6403696	0.4789816	0.2742523	0.0759397	0.6618442	0.4939040	0.7290190	0.3732927	0.8056255	0.6358489	0.3964277	0.0061016	0.6306938	0.3504273	0.2808179	0.4440606	0.4989979	0.0296290	0.6717527	0.4926275	0.4805077	0.6627153	0.4909856	0.0932330	0.6983868	0.2362164	0.1621470	0.5929009	0.0153143	0.0751245	0.0882344	0.5533947	0.2460576	0.7941364	0.5374610	0.1580817	0.8073857	0.2852468	0.6433202
650	0.3968248	0.6650521	0.4344200	0.4538865	0.0647848	0.7027480	0.4912895	0.6794394	0.3747968	0.6679158	0.5350500	0.3602107	0.0088025	0.8203413	0.3408311	0.2444870	0.3792385	0.4096162	0.0065403	0.6068506	0.5287863	0.5239395	0.7299432	0.7136637	0.0989256	0.8337816	0.1025511	0.1221246	0.6701425	0.0413538	0.0701694	0.0210181	0.4601986	0.3340404	0.7676145	0.5035553	0.2583693	0.7930511	0.2612467	0.6544278
700	0.3896759	0.5726391	0.5847749	0.4384192	0.0235652	0.6181895	0.5263934	0.6338307	0.4716252	0.8410143	0.5602109	0.3517826	0.0136721	0.7127513	0.3793226	0.2961964	0.3759163	0.5334587	0.0089253	0.7180189	0.5550679	0.4840492	0.5968129	0.6654062	0.1815871	0.7518207	0.0604969	0.0977874	0.7533034	0.0462440	0.0975314	0.0044119	0.5485176	0.2949043	0.6028951	0.6615570	0.3303507	0.8270931	0.3996697	0.5968798
750	0.3659261	0.5950716	0.6601659	0.6410613	0.0846017	0.6531862	0.2705879	0.5937792	0.4537510	0.7021714	0.4627437	0.4235877	0.0319532	0.7891909	0.4081137	0.2694111	0.3124296	0.4325868	0.0286841	0.9194045	0.6425565	0.5517719	0.6521112	0.8105840	0.1852295	0.7389418	0.1019107	0.1390637	0.7418271	0.0443364	0.0920319	0.0083432	0.6385577	0.3420008	0.7089392	0.6785800	0.2625521	0.6506679	0.4246962	0.5814300
800	0.3087075	0.5268625	0.6290122	0.5909415	0.0381347	0.7203742	0.3989686	0.6620869	0.4622991	0.8090212	0.6538315	0.4049986	0.0073765	0.5946090	0.4513322	0.2599125	0.3991585	0.4246709	0.0380027	0.7082732	0.7309280	0.5873431	0.6797293	0.8205434	0.2864629	0.7201826	0.0635063	0.0987330	0.7736227	0.0424728	0.0866319	0.0034329	0.5027939	0.2770031	0.7571637	0.7202792	0.3260853	0.7203494	0.4337371	0.8587074
850	0.3992986	0.4475267	0.5576723	0.7092175	0.0641784	0.7775096	0.2307680	0.6627268	0.5992905	0.7958026	0.6488280	0.4651011	0.0085048	0.8760123	0.5000923	0.1764782	0.5709741	0.4392533	0.0221276	0.7715099	0.4715250	0.7437600	0.8981799	0.7465654	0.1930132	0.7027496	0.0526894	0.1019378	0.7124411	0.0672725	0.0762140	0.0007053	0.5581326	0.3396815	0.6655638	0.5464237	0.3118095	0.6403382	0.3830503	0.6127359
900	0.3172743	0.4722503	0.5281309	0.5642969	0.0822964	0.9577876	0.1775411	0.7740395	0.5860777	0.7111791	0.5818964	0.3323960	0.0128091	0.7579803	0.7069328	0.2010246	0.3727115	0.5031142	0.0242353	0.6966174	0.4548680	0.6411081	0.7779054	0.7466843	0.1548239	0.6411554	0.0692422	0.1031973	0.6920315	0.0454414	0.0606496	0.0009574	0.4636919	0.2457442	0.6474213	0.5575480	0.2629140	0.8343482	0.5045565	0.7837308
950	0.3020631	0.4874478	0.7658513	0.6970751	0.1451135	0.6194901	0.1687335	0.7807987	0.5125727	0.6296308	0.6111619	0.3811666	0.0102464	0.7577075	0.5408468	0.2167963	0.4872717	0.6010528	0.0102085	0.9194075	0.5867820	0.5940734	0.7207014	0.9227590	0.2167493	0.8018404	0.0863258	0.0744400	0.7134907	0.0252833	0.0867220	0.0016919	0.3608154	0.2140380	0.6697213	0.4767338	0.2002360	0.8092662	0.3872965	0.7909850
1000	0.3391784	0.3571705	0.7156068	0.6866278	0.0896398	0.6835311	0.1702273	0.7082467	0.6123970	0.7319881	0.7299970	0.3006785	0.0071253	0.8734923	0.6683550	0.2365072	0.5115346	0.5460639	0.0092066	0.7050305	0.4860497	0.5821359	0.6954232	0.8322946	0.2355073	0.7556820	0.0755293	0.0835105	0.6235115	0.0318140	0.0958796	0.0022153	0.5444629	0.2693060	0.6795062	0.4954703	0.3439399	0.7206023	0.4060654	0.6513925

0	0.3507262	0.4385743	0.5961597	0.5647154	0.0840268	0.6095808	0.1576071	0.6643401	0.5394226	0.8507074	0.5961091	0.3628396	0.0267129	0.7894594	0.6007171	0.2741783	0.4348431	0.5584787	0.0203440	0.8751310	0.5418668	0.5116573	0.8225585	0.9053955	0.2174746	0.6732046	0.0687751	0.1220458	0.6945524	0.0490467	0.0793488	0.0033088	0.5995712	0.2790682	0.6763981	0.4996049	0.3691485	0.5633279	0.5100462	0.8165990
50	0.2804872	0.6123983	0.7312521	0.2029838	0.0757156	0.4166994	0.2051358	0.7569914	0.4907432	0.7242281	0.4851095	0.4604085	0.0190087	0.3255483	0.6014509	0.4724551	0.3976696	0.6083250	0.0177762	0.2461309	0.4953900	0.6621688	0.3069593	0.7525488	0.1542897	0.8332059	0.1312679	0.0656790	0.8477217	0.0164894	0.1127411	0.0148331	0.4494338	0.3128427	0.7410263	0.5685633	0.2450524	0.8128420	0.4457879	0.7759015
100	0.4792814	0.5829850	0.6864141	0.1150732	0.0755794	0.3702881	0.2069509	0.7294562	0.3860945	0.6354789	0.6774707	0.3343128	0.0267094	0.2292777	0.6726630	0.5574237	0.3474391	0.6348267	0.0114183	0.1487240	0.5235100	0.6102527	0.2607677	0.7058164	0.2560903	0.6811338	0.0868497	0.0239531	0.5844097	0.0368153	0.0978556	0.0158575	0.5192508	0.2745484	0.6527529	0.6647859	0.2739991	0.5767857	0.5188790	0.7343871
150	0.6121719	0.5883816	0.7466264	0.1043615	0.0675453	0.4161799	0.3036975	0.6692481	0.3267709	0.6057962	0.7699327	0.3683516	0.0056343	0.1870720	0.4766226	0.4579544	0.4677496	0.5132500	0.0101145	0.1704787	0.5106437	0.5217514	0.1972502	0.7522700	0.1499642	0.8532776	0.0551152	0.0219461	0.7030395	0.0204886	0.0627689	0.0167570	0.4591942	0.3042520	0.7923701	0.5936122	0.2313398	0.7558528	0.4619243	0.8429547
200	0.6624661	0.8259781	0.5222664	0.0621573	0.0448666	0.4075813	0.4413998	0.8457864	0.3677318	0.8418505	0.5608505	0.3525420	0.0123950	0.1805959	0.5906827	0.5169081	0.3395524	0.3672129	0.0246936	0.1263237	0.4545185	0.5640858	0.1789051	0.7456245	0.2280360	0.8442012	0.1032646	0.0143265	0.5819864	0.0423410	0.1054429	0.0098674	0.5535556	0.2673526	0.7390054	0.5742611	0.3287823	0.8134767	0.4361905	0.8218422
250	0.4600257	0.6705858	0.3731989	0.0674229	0.0185612	0.3903744	0.5300223	0.5555741	0.2292666	0.6702159	0.5400396	0.4154867	0.0067049	0.1933041	0.4646783	0.4546563	0.3494974	0.5656310	0.0116886	0.1465792	0.6059592	0.5255731	0.2622565	0.6651672	0.2186905	0.7444527	0.1050972	0.0136455	0.6526601	0.0302027	0.0859766	0.0162362	0.5563490	0.3411371	0.7904772	0.5591767	0.2773265	0.7513437	0.4229936	0.7202359
300	0.5177645	0.6506648	0.3199765	0.0472101	0.0274177	0.3474838	0.6063346	0.6325150	0.2439267	0.7671907	0.6847047	0.3884947	0.0156278	0.1946479	0.5942825	0.6198562	0.4068342	0.5832711	0.0138805	0.1424335	0.6643125	0.5522745	0.1731003	0.8268843	0.1905573	0.6733746	0.0617772	0.0139536	0.6196414	0.0830836	0.0536307	0.0031681	0.6308803	0.3136624	0.7209554	0.5492243	0.3370654	0.7997668	0.3051674	0.7618870
350	0.5466534	0.6620059	0.4279281	0.1085975	0.0592344	0.3593423	0.4699621	0.5964405	0.2290200	0.8005055	0.4557428	0.3638252	0.0104454	0.2088099	0.5869467	0.6172023	0.3042137	0.6732149	0.0284810	0.1393956	0.6233230	0.5843186	0.2156635	0.5821224	0.2871570	0.6613842	0.0848959	0.0064309	0.7392211	0.0634246	0.0537087	0.0047169	0.5588503	0.3376226	0.6632794	0.6593854	0.3705453	0.7362412	0.3563985	0.7089011
400	0.5990674	0.7018681	0.4201971	0.0969296	0.0534421	0.4129423	0.4796814	0.6551089	0.3305090	0.5665565	0.5829243	0.4425855	0.0082413	0.2384600	0.3701802	0.6974354	0.2697319	0.5893892	0.0588846	0.0967726	0.6208720	0.6292841	0.1372813	0.7082732	0.2620678	0.6139076	0.1021603	0.0040911	0.6831681	0.0435619	0.0835011	0.0043891	0.6277570	0.4232516	0.7216344	0.5919118	0.3100147	0.8678666	0.3851369	0.7668673
450	0.4679305	0.4789712	0.3615726	0.1149978	0.0431493	0.3304422	0.4484444	0.6946883	0.3551164	0.8639916	0.4625338	0.3859508	0.0231333	0.2190756	0.3880762	0.5763542	0.3440449	0.5375686	0.0383393	0.1868377	0.6305005	0.6273724	0.2990903	0.7260822	0.2489101	0.6022470	0.0870814	0.0121112	0.6325643	0.0541043	0.0566089	0.0148322	0.7087417	0.4297609	0.7807675	0.5351844	0.2603386	0.7030673	0.4312154	0.6990875
500	0.6684982	0.6571949	0.5000420	0.1131386	0.0828382	0.3155365	0.4697176	0.7405477	0.3728450	0.7340319	0.7145216	0.3976707	0.0211406	0.1745505	0.4162260	0.5080756	0.3235268	0.4961274	0.0184059	0.1690709	0.7848382	0.5757133	0.1937503	0.7569515	0.1340925	0.6312375	0.0678551	0.0108851	0.6859961	0.0883027	0.0538358	0.0052968	0.5350805	0.3946099	0.7712216	0.5881731	0.3035286	0.7158884	0.4757651	0.6744177
550	0.4411366	0.5708837	0.3524070	0.3825532	0.0259582	0.6348084	0.5801095	0.7864485	0.3315717	0.8100676	0.5084590	0.4152165	0.0253757	0.7241479	0.3979889	0.4054985	0.3788921	0.4551662	0.0170534	0.6089260	0.7737472	0.4979336	0.6402737	0.7917568	0.1322200	0.6916120	0.1169620	0.0603402	0.6674839	0.0710349	0.0972257	0.0106159	0.5654861	0.3611848	0.6155797	0.6890509	0.3700783	0.7224140	0.2752503	0.6429508
600	0.3714757	0.6156607	0.5017138	0.5176310	0.0346398	0.6547504	0.4296370	0.6443107	0.3872232	0.7076028	0.5469724	0.3869589	0.0179181	0.6699564	0.4013260	0.3236286	0.3814634	0.3983478	0.0169122	0.5758343	0.7099355	0.6244299	0.8030197	0.7324113	0.1548016	0.6460201	0.1299764	0.0645318	0.7134767	0.0414622	0.0732736	0.0137595	0.6711948	0.3208946	0.6879813	0.6690050	0.2133803	0.7141271	0.3162747	0.7694014
650	0.4790321	0.5317175	0.5416695	0.4877903	0.0320997	0.6152191	0.2951800	0.6921032	0.4665196	0.8150743	0.5621125	0.3847278	0.0116494	0.6991507	0.4182100	0.3009874	0.3792487	0.5509360	0.0094844	0.7646979	0.5783730	0.5665678	0.7069017	0.6934316	0.1410525	0.7790946	0.0853064	0.1002812	0.7716646	0.0333824	0.0514979	0.0047472	0.5937820	0.3203777	0.6029920	0.5919259	0.3176448	0.5780683	0.4024451	0.7431023
700	0.2841774	0.5706659	0.6595184	0.6742510	0.0473791	0.6740597	0.2172314	0.6709773	0.5771212	0.7763816	0.6402985	0.3875692	0.0141378	0.7271293	0.5123927	0.2290599	0.4798817	0.3957194	0.0081925	0.7878053	0.5625392	0.5406479	0.6263723	0.7496904	0.1906167	0.7940932	0.1327219	0.0806832	0.7115032	0.0248805	0.0668530	0.0019705	0.5299879	0.2376317	0.6946345	0.5458219	0.2691518	0.5987897	0.4485821	0.7778812
750	0.4166977	0.5273545	0.6978620	0.6791276	0.0658067	0.7299395	0.1938161	0.5602227	0.5364271	0.7911581	0.6256902	0.4399658	0.0126735	0.8323561	0.4177163	0.2314422	0.5051345	0.2817733	0.0150145	0.7395462	0.5802268	0.6269423	0.7156337	0.7511162	0.2314774	0.6809025	0.0595374	0.1029717	0.7012461	0.0215032	0.0877362	0.0172005	0.3919318	0.1889543	0.6587164	0.5306885	0.1850507	0.7643404	0.4725042	0.7090822
800	0.3471689	0.4018050	0.6591669	0.6255037	0.1126890	0.6540443	0.1694357	0.6331259	0.5869535	0.7482256	0.5892979	0.3603948	0.0084751	0.8744533	0.4440318	0.2723017	0.3551583	0.2836883	0.0267008	0.6837271	0.4815404	0.5079402	0.6794628	0.8296676	0.2130639	0.5921129	0.0994777	0.1013070	0.6855795	0.0235067	0.1054265	0.0019409	0.4604088	0.2169129	0.7335471	0.5057636	0.2902139	0.7268278	0.4928572	0.7740434
850	0.5348266	0.5873774	0.6519047	0.6851165	0.0648123	0.7642917	0.1918359	0.6750592	0.5533223	0.7372726	0.6185086	0.3796143	0.0099439	0.8309899	0.5309725	0.2598503	0.4075144	0.2830619	0.0045843	0.7438153	0.6227260	0.5117334	0.7688842	0.7722459	0.2233795	0.6929210	0.0727487	0.0826465	0.7763457	0.0160589	0.0799534	0.0068672	0.4259760	0.2443485	0.6132268	0.5904451	0.2946295	0.6099369	0.4409057	0.6695546
900	0.3544369	0.4384263	0.5900965	0.7351611	0.0726899	0.7116849	0.1886611	0.7321183	0.4641638	0.8482001	0.5119341	0.3794503	0.0049799	0.7752142	0.6258501	0.2455657	0.4110883	0.4898171	0.0050081	0.7477553	0.5328009	0.6672572	0.6947566	0.7505046	0.1862933	0.7458429	0.0980638	0.1378507	0.7957731	0.0281973	0.1648219	0.0097259	0.5020819	0.2556253	0.7709436	0.5651867	0.2091270	0.5670153	0.4669205	0.7229732
950	0.3804747	0.5815547	0.6734684	0.5692425	0.0505629	0.6127798	0.2028187	0.6778019	0.5417400	0.8995445	0.4206918	0.3488272	0.0101647	0.7852478	0.6614104	0.2282710	0.4177321	0.6213732	0.0103212	0.7673851	0.5979895	0.6732360	0.7431429	0.6855386	0.1865949	0.8656945	0.0736096	0.0961436	0.6688760	0.0370545	0.0683925	0.0022941	0.5243779	0.2701029	0.7686853	0.6180354	0.2705209	0.8220677	0.4474490	0.9103603
1000	0.3256397	0.5331145	0.5190407	0.6796037	0.0712650	0.7773183	0.3115845	0.8459480	0.5466672	0.7171368	0.6686874	0.3239150	0.0047130	0.8488430	0.7468858	0.3167891	0.5379048	0.8913205	0.0339378	0.7208513	0.7302370	0.7388520	0.7983225	0.6845392	0.2163599	0.7657664	0.0778557	0.1553498	0.5582183	0.0300442	0.0744511	0.0059320	0.4668695	0.3898351	0.7809971	0.6829459	0.2295832	0.7755290	0.3972585	0.6702198

0	0.4247682	0.4349213	0.6871664	0.7396042	0.1145739	0.7301450	0.2309275	0.7067790	0.4547486	0.6812880	0.5565143	0.2841542	0.0091917	0.7933614	0.5597052	0.2497833	0.4622782	0.4947408	0.0094827	0.7639838	0.5727554	0.4200150	0.7733824	0.6968856	0.2479824	0.7553371	0.0692052	0.0892148	0.6809584	0.0271637	0.0816755	0.0019607	0.6201030	0.2809663	0.6682306	0.5784795	0.4498879	0.6504257	0.4499556	0.6339646
50	0.3495745	0.5563505	0.7293795	0.8435957	0.0100664	0.2638994	0.1609922	0.6653328	0.5052143	0.8100249	0.4941810	0.3574752	0.0184757	0.7769940	0.5030930	0.1779402	0.4286010	0.3993638	0.4056913	0.7790133	0.3650344	0.4582583	0.5001227	0.8395456	0.2206392	0.6896362	0.1280054	0.0906213	0.8348561	0.0042779	0.0728446	0.0035885	0.1671160	0.2829232	0.7674997	0.7706858	0.2736293	0.7849031	0.4527695	0.6433726
100	0.3256990	0.4783342	0.6984967	0.5656037	0.0059762	0.1923133	0.2391140	0.7317458	0.6174996	0.7288623	0.5161439	0.3806963	0.0368201	0.6994168	0.3987681	0.2030556	0.5750285	0.4149987	0.4551434	0.7820155	0.2462352	0.6399540	0.4794050	0.7560682	0.2677970	0.6551464	0.1141259	0.0948574	0.7339346	0.0051915	0.0660180	0.0012444	0.0650807	0.1303117	0.7349513	0.7116461	0.2978298	0.7412465	0.4564593	0.7636736
150	0.3317746	0.4579114	0.5864300	0.5614783	0.0237698	0.1454195	0.2328234	0.7814624	0.4029958	0.7121113	0.4609005	0.3379582	0.0241261	0.6796294	0.4782741	0.1710200	0.4912875	0.3885251	0.4654362	0.7953858	0.2130075	0.4751079	0.4405774	0.7129027	0.2522504	0.6756467	0.0819512	0.1132729	0.6499953	0.0013301	0.0910670	0.0043055	0.0530187	0.0517620	0.6436520	0.8026337	0.2589021	0.7556267	0.3533870	0.7686095
200	0.3658134	0.4374271	0.6069912	0.6140846	0.0180012	0.1323008	0.2828548	0.7218333	0.5189282	0.7048760	0.6256113	0.3833456	0.1070910	0.6679465	0.4129725	0.1559597	0.4540903	0.1706676	0.4893813	0.8451275	0.1504506	0.4276247	0.5443020	0.8202001	0.1874048	0.4506396	0.1567124	0.0954981	0.7163732	0.0013744	0.0725681	0.0004618	0.0253473	0.0374800	0.6377968	0.7835041	0.1901406	0.7722765	0.4731094	0.6904276
250	0.3687510	0.5756083	0.6085163	0.5295712	0.0193906	0.1782596	0.2137013	0.8197911	0.5619613	0.8290006	0.5203714	0.5356273	0.1269179	0.7054236	0.3442350	0.1622260	0.3915252	0.0742471	0.5504906	0.8362787	0.1726358	0.3618282	0.4073805	0.7630286	0.1086125	0.3522451	0.0733345	0.1239433	0.6618123	0.0017239	0.0509696	0.0174378	0.0211697	0.0638625	0.7162582	0.7696446	0.2487542	0.8230033	0.3958304	0.5875541
300	0.4366984	0.5588844	0.6432831	0.5374841	0.0426379	0.0772234	0.3926522	0.7583770	0.4481045	0.6326294	0.5033364	0.6561978	0.1642185	0.7800944	0.3424901	0.1709314	0.4364905	0.0630631	0.4578412	0.6868854	0.1740804	0.4988687	0.4031552	0.7654894	0.1538783	0.4463336	0.1838858	0.1811946	0.7651652	0.0007784	0.1033986	0.0112489	0.0121550	0.0199257	0.6585080	0.6322486	0.1976560	0.6342692	0.3981384	0.7407610
350	0.4009814	0.6495665	0.5664398	0.5357681	0.0162266	0.0927627	0.4306336	0.6882503	0.5320408	0.7631990	0.6952593	0.8101097	0.2009733	0.7527160	0.3384334	0.1515753	0.3851578	0.0320489	0.5375886	0.5673038	0.1342206	0.5801530	0.5316264	0.7240737	0.2506968	0.3632641	0.1412175	0.1741463	0.8770419	0.0075225	0.1351859	0.0719101	0.0007885	0.0439546	0.4669359	0.7656511	0.1613780	0.6999378	0.3495249	0.6698449
400	0.5198842	0.6775567	0.5865626	0.4597348	0.0251698	0.1775273	0.4092858	0.5633575	0.3993489	0.6644791	0.4167919	0.7109596	0.2695578	0.8144335	0.3336874	0.1384234	0.3900692	0.0154144	0.4883868	0.5803027	0.1845357	0.5021692	0.5947343	0.5837306	0.3416580	0.4146773	0.1504993	0.2586957	0.7211819	0.0029177	0.0801979	0.0645652	0.0054281	0.0452535	0.2267451	0.8478961	0.2103029	0.7090254	0.4325369	0.8666723
450	0.4145649	0.5265651	0.6217581	0.3972890	0.0192366	0.1290469	0.3546049	0.7137141	0.3720331	0.6437143	0.5203448	0.7234206	0.1638617	0.6248747	0.3273029	0.1541796	0.2791187	0.0128968	0.5703323	0.6367648	0.2007344	0.5459729	0.5117617	0.6601513	0.3257928	0.4303064	0.2243613	0.2133178	0.7655781	0.0100418	0.1277684	0.1078878	0.0029545	0.0617183	0.2229377	0.6723610	0.2363572	0.6955659	0.3949469	0.7928727
500	0.4414312	0.6209431	0.6475847	0.6997134	0.0368080	0.1432396	0.2405091	0.7468131	0.5601361	0.5772870	0.5124769	0.8434975	0.1291897	0.7006597	0.1549395	0.1903791	0.2993070	0.0175928	0.5537920	0.7076254	0.2147225	0.4775290	0.4096898	0.7364797	0.3619945	0.3065505	0.1614497	0.2387484	0.6925023	0.0144971	0.1080729	0.0914846	0.0006253	0.0599694	0.1225201	0.7165077	0.1977863	0.6454682	0.4592751	0.8020709
550	0.4231844	0.5538029	0.5724170	0.5558672	0.0615745	0.5019343	0.5193013	0.7194374	0.3896085	0.7237595	0.5490610	0.7659494	0.1236579	0.6295940	0.2498666	0.2264048	0.4048114	0.0136516	0.3093764	0.6392335	0.5890849	0.4730975	0.6872380	0.7459058	0.3666694	0.2663816	0.1553630	0.1488521	0.7215197	0.0397193	0.0728358	0.0734372	0.1733084	0.0380024	0.4198386	0.1929316	0.2080989	0.6310692	0.3829086	0.8123262
600	0.4373442	0.5848504	0.6023383	0.5898227	0.0720130	0.6453530	0.3377176	0.7384747	0.4354776	0.8109438	0.5490519	0.7541178	0.0493463	0.6510263	0.2438741	0.2386109	0.3827345	0.0114950	0.1064386	0.6221378	0.5853147	0.5733144	0.7292500	0.7846582	0.2961791	0.5710681	0.2057055	0.1445326	0.7474306	0.0244420	0.0674004	0.0426065	0.2089893	0.0584338	0.4765371	0.1185621	0.2587521	0.6880867	0.3618667	0.6637473
650	0.2933759	0.4397721	0.4787695	0.7447469	0.0496265	0.7501501	0.2433279	0.7096645	0.4053170	0.7851679	0.6216353	0.7578753	0.0179056	0.7497747	0.3422627	0.2467499	0.4457565	0.0040274	0.0544055	0.7684801	0.5261095	0.5514066	0.6756116	0.7039789	0.2510723	0.6166086	0.1506679	0.1195069	0.8346978	0.0888182	0.1281956	0.0379356	0.3634011	0.1617163	0.6775734	0.2018347	0.2314777	0.7142135	0.4565569	0.7213617
700	0.4437358	0.4962836	0.4848298	0.6536176	0.0351069	0.8256128	0.2097112	0.9119430	0.4158076	0.6950141	0.5094562	0.6351482	0.0251906	0.6788954	0.3548208	0.2322296	0.4010513	0.0379010	0.0417812	0.7263834	0.5752018	0.4490768	0.6687556	0.7343569	0.2302259	0.7545631	0.1030575	0.1159166	0.7950061	0.0397514	0.0802017	0.0022837	0.3609572	0.1531371	0.7378589	0.3266261	0.2010699	0.7328528	0.4864975	0.8147688
750	0.3257280	0.4512206	0.6938491	0.6697470	0.0422057	0.8033364	0.1954907	0.8278873	0.5220083	0.8432180	0.5700664	0.4970714	0.0570038	0.8563069	0.3127923	0.2490362	0.4444470	0.0215599	0.0174701	0.7599591	0.5797261	0.5336278	0.8177303	0.7146339	0.2430393	0.6735237	0.0797528	0.1111600	0.7216294	0.0432684	0.0643869	0.0064666	0.4486961	0.1721155	0.6639923	0.4669075	0.1726606	0.7758710	0.3981128	0.6269603
800	0.3322925	0.3757449	0.6245162	0.7712363	0.0820496	0.7576953	0.2143208	0.6951266	0.6235192	0.7768640	0.4912049	0.4724710	0.0252635	0.6713994	0.3504588	0.1866148	0.4189108	0.0155779	0.0271065	0.8639595	0.4529609	0.4323074	0.7633976	0.6436163	0.2542254	0.8035868	0.0805413	0.1070650	0.8403533	0.0180471	0.1160121	0.0055707	0.5034810	0.2078936	0.7676726	0.4448100	0.2188524	0.8299545	0.4675831	0.7896194
850	0.2992930	0.4116400	0.7248689	0.7657388	0.0918983	0.7178473	0.1638914	0.7818399	0.6179166	0.8263945	0.6328648	0.5659092	0.0071389	0.7055229	0.3550954	0.1892288	0.4089656	0.0270239	0.0297084	0.6239531	0.4840513	0.5776397	0.6535410	0.7470249	0.2717879	0.7714442	0.1098559	0.0848697	0.7712087	0.0311695	0.0914269	0.0054947	0.4510452	0.2059964	0.6071781	0.4519858	0.2091791	0.7761504	0.3849135	0.7418853
900	0.3680013	0.3412865	0.7710925	0.7144990	0.0939078	0.6547322	0.1325696	0.8143670	0.5439736	0.6635216	0.6289168	0.4214837	0.0150112	0.7169437	0.4255169	0.1676310	0.3730572	0.0404146	0.0480426	0.6919780	0.4912910	0.6226468	0.6527555	0.5614300	0.2193577	0.5661272	0.0955838	0.1220444	0.7706740	0.0447971	0.0943072	0.0023191	0.4339234	0.2632513	0.6191547	0.5807672	0.1907319	0.7719441	0.4175972	0.7449554
950	0.4312911	0.3883468	0.7756456	0.6372539	0.0750955	0.7377557	0.2021251	0.6896902	0.5137748	0.6457650	0.6059505	0.4511747	0.0115273	0.6782799	0.3522219	0.2670072	0.4402164	0.1089262	0.0204225	0.7819221	0.6239271	0.4996946	0.7234018	0.6103385	0.1718833	0.8963389	0.1143077	0.1053331	0.6614683	0.0283621	0.1059855	0.0077995	0.4124251	0.2362866	0.7657120	0.5549035	0.2145891	0.7121483	0.4431226	0.7805496
1000	0.3212136	0.3720005	0.6727018	0.6974153	0.0403950	0.6254409	0.1397882	0.7077730	0.5830575	0.7938366	0.6132384	0.4107627	0.0082871	0.7066400	0.4860406	0.2313516	0.4221767	0.1552125	0.0263904	0.8387088	0.5877883	0.6378214	0.7741968	0.6949536	0.2186645	0.6427305	0.1031444	0.1403395	0.8764516	0.0210830	0.0731426	0.0028270	0.4938410	0.3345438	0.7958165	0.4377755	0.1963195	0.7147723	0.3940709	0.7680872

0	0.3298267	0.5051154	0.7191200	0.6632378	0.0843082	0.6490966	0.2296410	0.8403368	0.4897320	0.9405717	0.5056992	0.3279937	0.0124803	0.7301347	0.6419059	0.1750093	0.4604814	0.6737373	0.0075569	0.8890875	0.5556987	0.4602901	0.7256124	0.7774998	0.2124369	0.6578296	0.0967519	0.0934128	0.5438509	0.0266755	0.0470951	0.0055455	0.5833508	0.3113953	0.7188976	0.6054097	0.3395177	0.7302301	0.4768489	0.8179419
50	0.0725860	0.2921653	0.2592190	0.5771596	0.1489456	0.6207710	0.1764497	0.4227441	0.1511347	0.8003693	0.3876188	0.3645981	0.0155487	0.6419004	0.5350949	0.1848597	0.5060195	0.4806651	0.0317751	0.6578881	0.4604179	0.7179228	0.6893131	0.7055087	0.2754003	0.6991794	0.0649340	0.0503681	0.5268492	0.0256877	0.1775352	0.0067241	0.5586302	0.3406919	0.6823499	0.5111177	0.2936912	0.7556937	0.5379076	0.7577316
