"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
300	0.3653745	0.3702207	0.3260102	0.7579045	0.6918920	0.6067918	0.0029538	0.0664532	0.4933482	0.0222329	0.4158784	0.5861872	0.7065243	0.7861648	0.0394905	0.0378968	0.0336455	0.2875614	0.2981566	0.7749950	0.5373785	0.7732619	0.3091341	0.0872242	0.6294275	0.5825504	0.1889398	0.6087772	0.0910235	0.1094766	0.2986683	0.6457471	0.0246308	0.1157794	0.4251135	0.4137101	0.0009877	0.1728938	0.8432073	0.4549934	0.4996661	0.4859759	0.3003694	0.8368854	0.6356997	0.4728929	0.0472691	0.6489836	0.3587381	0.1801717	0.2838354	0.7040136	0.4562133	0.3505972	0.8028279	0.8281855	0.7941628	0.1701307	0.3517332	0.4202520	0.4393602	0.5172069	0.3807127	0.8918751	0.2798894
350	0.3315645	0.3225436	0.2638950	0.6884987	0.5084449	0.4785706	0.0000619	0.0562588	0.5021187	0.0261068	0.3292930	0.6742559	0.8420300	0.6619008	0.0116713	0.0738555	0.0074686	0.2433675	0.3375269	0.6400146	0.6858347	0.6978110	0.1651515	0.1119622	0.6344113	0.6896076	0.1916400	0.7413716	0.0926258	0.1008350	0.1988160	0.6035669	0.0484645	0.1372601	0.3327379	0.4836452	0.0020112	0.1823618	0.7216674	0.3630085	0.6114922	0.4265919	0.3562816	0.7392542	0.6349653	0.4567751	0.0372273	0.5590861	0.2869712	0.1967415	0.2836526	0.7204977	0.5088182	0.3444237	0.7753310	0.7804607	0.7206404	0.0734478	0.4143141	0.4191351	0.4487130	0.6235797	0.3787596	0.7754240	0.3114076
400	0.4030382	0.4242793	0.3235887	0.7112450	0.6470437	0.6312080	0.0004729	0.0743797	0.4617923	0.0242814	0.2321247	0.7337553	0.6976837	0.8025307	0.0152755	0.0661452	0.0068421	0.2437183	0.3005218	0.7530495	0.6202678	0.7767983	0.2088883	0.0951559	0.6818497	0.7174296	0.1538485	0.6412168	0.0772850	0.1733526	0.2227801	0.6214423	0.0353031	0.1513826	0.4047827	0.5299520	0.0029472	0.1313038	0.5680289	0.3930603	0.4870512	0.5608166	0.3024830	0.7594445	0.6588587	0.4228574	0.0426243	0.6818622	0.2630765	0.3010622	0.2977270	0.7680254	0.4253814	0.3477410	0.7267073	0.8239893	0.6977485	0.1038660	0.3075391	0.4647821	0.4047225	0.6166398	0.3058774	0.8631801	0.2518699
450	0.3988884	0.3153280	0.2896518	0.7074445	0.5771597	0.5376386	0.0000055	0.0557604	0.4679992	0.0218004	0.2974315	0.9054220	0.7757034	0.8026588	0.0139449	0.0647450	0.0125158	0.1829927	0.3480477	0.7553631	0.7033744	0.7709534	0.1572957	0.1010885	0.7189180	0.5526084	0.1463590	0.6857982	0.1166459	0.1223371	0.3551685	0.7083432	0.0231626	0.1626275	0.4051048	0.4880566	0.0060774	0.1899974	0.7067018	0.3143849	0.5468622	0.5255285	0.3174921	0.7724561	0.6145535	0.5580971	0.0307272	0.7326073	0.3263873	0.2331398	0.4127698	0.5716912	0.4439073	0.3700279	0.5579111	0.7046236	0.6214560	0.0760046	0.4073890	0.4604273	0.4593602	0.5389229	0.2601886	0.7265818	0.3571966
500	0.3256622	0.3025766	0.2324905	0.8350414	0.5071273	0.4990603	0.0005395	0.0580301	0.4438691	0.0135231	0.3511422	0.6649324	0.7945787	0.7944989	0.0402911	0.0735608	0.0301974	0.2435503	0.3567413	0.6251743	0.4913199	0.8688879	0.2116014	0.1594442	0.6590959	0.6017000	0.1521082	0.7254811	0.1128420	0.1451860	0.1514362	0.7308862	0.0322866	0.0807316	0.4494511	0.5031762	0.0035631	0.1564353	0.6347982	0.4745147	0.3768377	0.4880619	0.3364338	0.8659004	0.6292381	0.4289771	0.0158590	0.5920698	0.2722232	0.2511891	0.3252759	0.7309287	0.3684351	0.3345752	0.6882563	0.7733892	0.5615928	0.1667814	0.3430248	0.4357334	0.4012754	0.6632823	0.2684749	0.7080927	0.3180450
550	0.2880552	0.3223647	0.2832494	0.6414975	0.6052844	0.5587773	0.0274394	0.0550842	0.5630010	0.2706442	0.2847714	0.6735278	0.7277040	0.8060525	0.0312041	0.0656161	0.0087927	0.5502192	0.2592991	0.6456905	0.6263487	0.9222638	0.1511756	0.1033207	0.6620108	0.6339409	0.1465199	0.7659314	0.0801813	0.1975130	0.1958718	0.6451394	0.0201899	0.2117487	0.4682062	0.5155419	0.0005126	0.1395546	0.7267326	0.4107919	0.5398885	0.7105136	0.2813831	0.8076981	0.7491335	0.4433648	0.0379625	0.6107021	0.2929616	0.2691527	0.3165045	0.7717802	0.4266210	0.1722298	0.6176081	0.7261724	0.5878219	0.1649313	0.3354829	0.4091886	0.4404297	0.4852146	0.3607724	0.6037942	0.3955483
600	0.3054890	0.3867985	0.2796635	0.5747190	0.4600217	0.5062692	0.0288197	0.0228445	0.5298642	0.3149596	0.2808486	0.6111703	0.6456467	0.9204860	0.0193312	0.0876520	0.0066033	0.6077857	0.3704768	0.6382747	0.5285564	0.7245043	0.1371549	0.0889637	0.6605566	0.6428705	0.2289407	0.6270062	0.0537955	0.1144623	0.2240954	0.6230264	0.0907901	0.3007221	0.3517784	0.4150265	0.0047970	0.1650205	0.7104598	0.3567500	0.5208940	0.5117970	0.3501070	0.7789144	0.5609752	0.4166166	0.0514813	0.7233906	0.3407017	0.3033204	0.2543323	0.7822532	0.4295296	0.0769483	0.6734272	0.7509474	0.6706419	0.1322317	0.3792555	0.3761267	0.4783319	0.5858043	0.4376599	0.8058524	0.3526731
650	0.2234859	0.3983577	0.3228424	0.5802249	0.6375615	0.4552404	0.0210286	0.0557714	0.5583337	0.5947303	0.3365356	0.6630979	0.7313114	0.7130272	0.0109068	0.1147569	0.0106862	0.7064196	0.3402075	0.7229212	0.6158386	0.7138943	0.1617109	0.2140395	0.5013710	0.5226753	0.1361864	0.6181195	0.1196883	0.1279091	0.2312771	0.7399852	0.0545387	0.2568166	0.3552019	0.4051637	0.0055152	0.1898418	0.6916300	0.3793494	0.4426055	0.5115971	0.3239119	0.6814093	0.6283877	0.3005612	0.0381273	0.6095873	0.3473568	0.1881644	0.2417374	0.7792080	0.3422546	0.0443207	0.6967929	0.7636572	0.6456084	0.1390013	0.2643354	0.4381946	0.4356225	0.6133401	0.3171900	0.6268220	0.3891249
700	0.3333770	0.4624434	0.3273338	0.7802929	0.5671647	0.3808085	0.0049851	0.0620338	0.6154530	0.5506616	0.4634188	0.6744735	0.6978970	0.7366450	0.0171171	0.1165168	0.0120332	0.6590385	0.2982900	0.7175467	0.6683601	0.7363670	0.1431739	0.1338664	0.6074793	0.5665171	0.1590691	0.6927804	0.0990259	0.1187052	0.2028851	0.7249589	0.0596996	0.3076919	0.3607644	0.3948551	0.0097061	0.1233749	0.7926713	0.4275696	0.5070292	0.6167024	0.2853493	0.8777568	0.6923234	0.3264090	0.0401212	0.6330491	0.3547488	0.2599976	0.2955628	0.8061820	0.3982002	0.1130306	0.7922201	0.7179467	0.5465068	0.1422375	0.3532172	0.3242335	0.4607639	0.5270977	0.2725827	0.6959484	0.4341109
750	0.2925278	0.3798060	0.3129422	0.6271064	0.6329546	0.3223248	0.0210279	0.0556420	0.5438530	0.5077474	0.3324278	0.6224502	0.6887961	0.7362040	0.0175160	0.1152615	0.0023607	0.7169783	0.3724283	0.8167630	0.5898759	0.6459872	0.1546947	0.1172423	0.6618981	0.7128269	0.0971400	0.6303862	0.1022911	0.1571246	0.2449858	0.6742753	0.0669822	0.3262507	0.2346258	0.4466614	0.0043755	0.1517177	0.7314593	0.3582185	0.4313495	0.4787410	0.4282702	0.7929457	0.7449122	0.3783522	0.0852441	0.6205333	0.2827677	0.2002456	0.2648259	0.6655480	0.3631131	0.0405328	0.7150226	0.7975905	0.5887307	0.1321991	0.3032646	0.3957060	0.3333816	0.5457336	0.2735828	0.6282936	0.3752206
800	0.3196693	0.4012552	0.2484226	0.6066134	0.6109935	0.4327181	0.0250818	0.0626846	0.5867035	0.4109021	0.3256891	0.7380619	0.7036657	0.7447208	0.0355619	0.1590102	0.0059301	0.7239247	0.3170532	0.8240673	0.7371688	0.7442910	0.1862357	0.1452723	0.7397919	0.5968447	0.0963528	0.6323421	0.0949792	0.1153297	0.2958423	0.6879509	0.0769285	0.3398833	0.3219664	0.4858237	0.0050793	0.1637499	0.7253430	0.3431899	0.4206763	0.6126069	0.3805795	0.6706859	0.7095175	0.3690593	0.0645494	0.7346794	0.2518766	0.2421582	0.3135839	0.8277796	0.5157044	0.0532519	0.6592092	0.7347450	0.6024608	0.1436236	0.2992665	0.4856188	0.5042630	0.5436287	0.3214339	0.8402976	0.3620793
850	0.3233601	0.3669374	0.3073667	0.6387220	0.5502253	0.4915687	0.0491062	0.0381132	0.6216040	0.4368494	0.2998902	0.7226327	0.6553749	0.6757318	0.0099693	0.1184639	0.0400421	0.7447779	0.3222665	0.6566296	0.6385252	0.6400127	0.2263304	0.0593792	0.6632126	0.6807672	0.1097184	0.8544382	0.1158835	0.1241033	0.2578402	0.6214781	0.0943600	0.3914968	0.3365777	0.4885617	0.0034140	0.1485817	0.7447489	0.4034890	0.4876549	0.5324271	0.3193729	0.7094107	0.6443092	0.4458106	0.0524766	0.5891067	0.4394963	0.1371055	0.3471953	0.7478341	0.4845396	0.0389804	0.7362239	0.7814874	0.6284159	0.1399042	0.3826732	0.5119001	0.4158467	0.5751086	0.2498334	0.8393161	0.3238680
900	0.2388819	0.4033512	0.3063070	0.7019658	0.5913121	0.4600771	0.0474510	0.0736740	0.5261638	0.4600948	0.3659093	0.8003693	0.6357566	0.6949735	0.0230714	0.1078029	0.0296286	0.6425549	0.4176416	0.7516518	0.5360481	0.5916943	0.1667270	0.1409716	0.6658098	0.5288372	0.1465892	0.7065955	0.1277688	0.1450958	0.2348404	0.7138028	0.1032725	0.3416373	0.2627414	0.5468624	0.0108195	0.1296690	0.9091964	0.3312545	0.3908095	0.5090898	0.3279003	0.7234589	0.6609063	0.3352393	0.0790703	0.5435984	0.3347268	0.2188073	0.3054854	0.8072819	0.4454406	0.0460532	0.7210608	0.7769332	0.6562027	0.1063878	0.2544742	0.4659009	0.6000975	0.6251377	0.2941680	0.5935143	0.3698002
950	0.2242705	0.3903414	0.3003589	0.5774582	0.5799940	0.3759398	0.0475271	0.0764692	0.4985380	0.4938051	0.4027012	0.7041305	0.6531860	0.6244825	0.0343990	0.0859851	0.0022444	0.6565494	0.4117823	0.6743413	0.5668303	0.7314358	0.1913787	0.2529443	0.6618354	0.6507120	0.1629343	0.6421421	0.0885953	0.1501161	0.1618186	0.7104988	0.0745555	0.3946607	0.3674172	0.5607210	0.0021440	0.0886985	0.8030874	0.3611912	0.3755781	0.5290577	0.3965715	0.6998523	0.5995682	0.3709457	0.0595692	0.7028592	0.3244432	0.2468984	0.3029823	0.6960533	0.4505676	0.0852650	0.6374490	0.7024099	0.6387724	0.1694671	0.3591497	0.3465589	0.4657857	0.6330379	0.3272782	0.7141983	0.3935887
1000	0.2511142	0.4115937	0.3304643	0.6056381	0.5790405	0.3039145	0.0172896	0.0372259	0.3807143	0.5348460	0.3462414	0.8366005	0.6460956	0.6630838	0.0189071	0.1095856	0.0074395	0.7195472	0.3107833	0.7637228	0.7475798	0.7052550	0.2239779	0.1518169	0.6730096	0.6250741	0.0960539	0.7172988	0.1045270	0.1500828	0.1910530	0.6353959	0.0968498	0.3010761	0.3047822	0.4546500	0.0104203	0.1108085	0.7454555	0.3118992	0.4973017	0.5309708	0.3239555	0.6979905	0.7324301	0.4416415	0.0373978	0.5092325	0.2581302	0.1941130	0.2922822	0.7307879	0.5476017	0.0558921	0.6929240	0.8281132	0.5595367	0.1704541	0.3299187	0.4285152	0.5295179	0.7851919	0.2962886	0.6176484	0.2643329

0	0.2745354	0.5006160	0.3622171	0.6195907	0.5883811	0.4070783	0.0465251	0.0811422	0.5212290	0.4609851	0.2645532	0.7177098	0.6606159	0.7929656	0.0116382	0.0548337	0.0160292	0.8589659	0.2843722	0.6953947	0.5885520	0.6415365	0.1982252	0.1194334	0.6843750	0.5994448	0.1457179	0.6667409	0.0703075	0.1229332	0.1929594	0.6524257	0.0672512	0.3414392	0.4279418	0.4544711	0.0262484	0.1296379	0.7694830	0.3391744	0.4852256	0.5652390	0.4039435	0.6420075	0.7325469	0.4061544	0.0707886	0.6268742	0.2816278	0.2454740	0.3414500	0.8231053	0.4036633	0.0710936	0.8798149	0.6431336	0.5768993	0.1486692	0.4492505	0.4517389	0.4111943	0.6123713	0.3257805	0.7470699	0.3343919
50	0.2757733	0.3460741	0.3038492	0.8089566	0.5788643	0.4549166	0.0006930	0.0715880	0.5197046	0.4322340	0.2916119	0.6860393	0.8256177	0.8890134	0.0372827	0.1634564	0.0020747	0.7222675	0.3332413	0.6961520	0.6114063	0.6660245	0.1215940	0.1691726	0.5711817	0.5278084	0.1314323	0.6155390	0.0637754	0.1583031	0.2816249	0.3550814	0.0649063	0.3359803	0.3804211	0.3295333	0.0068526	0.1310588	0.6072120	0.3490784	0.4208980	0.3105029	0.2465224	0.9523388	0.6286039	0.4273199	0.2855720	0.5953523	0.5177879	0.2024188	0.2209495	0.8290607	0.3712486	0.0856855	0.6025970	0.7055527	0.8300177	0.0399781	0.4232800	0.6120610	0.5022920	0.5030307	0.4338396	0.3247942	0.2579131
100	0.1843441	0.4630403	0.4135737	0.6326753	0.6220556	0.4174663	0.0000192	0.0747619	0.3409936	0.4774073	0.3063923	0.7182671	0.6472365	0.7717785	0.0101689	0.1202995	0.0027973	0.7235422	0.3161555	0.6479955	0.6267794	0.7513318	0.1784250	0.1348159	0.6885197	0.6268278	0.1388613	0.7061510	0.1946593	0.2307385	0.1562845	0.2605127	0.0689677	0.3613191	0.3355401	0.4158923	0.0099509	0.1062567	0.7395238	0.4246295	0.3604797	0.2446460	0.3456063	0.5276321	0.7418835	0.3966556	0.3878735	0.5667842	0.5229066	0.2156778	0.2213196	0.6530531	0.4255008	0.0568577	0.6209164	0.7814087	0.6421287	0.0237778	0.4247862	0.4993367	0.3586139	0.4564187	0.3302417	0.1899454	0.1179420
150	0.2472788	0.3787348	0.2775556	0.5052134	0.6087912	0.3829952	0.0000532	0.0608861	0.1633484	0.5433702	0.3145307	0.8421638	0.7526123	0.8138906	0.0087347	0.0646970	0.0014800	0.8323215	0.3936597	0.7213129	0.6339446	0.6166476	0.1314748	0.1685258	0.7103012	0.4988519	0.4161616	0.6423868	0.1544528	0.2867972	0.1503593	0.3284692	0.1083896	0.3130374	0.3308562	0.3882634	0.0117687	0.1076310	0.7617490	0.5996445	0.2634009	0.2627329	0.3474615	0.6880620	0.6579596	0.4518877	0.5092048	0.4610869	0.5108669	0.1854938	0.2402478	0.6813439	0.4137694	0.0468947	0.6390763	0.8096553	0.5378758	0.0376406	0.2545765	0.2413893	0.2137916	0.4853387	0.4959662	0.1061062	0.0616162
200	0.2867116	0.4071478	0.3813705	0.6398691	0.6369853	0.3980517	0.0001370	0.0562160	0.1086995	0.5009198	0.3502689	0.6494829	0.7510531	0.7069282	0.0117382	0.0802355	0.0059732	0.7234833	0.3756650	0.7552632	0.7187192	0.6684176	0.1397464	0.0932631	0.6143748	0.7463120	0.4926248	0.7197962	0.2253973	0.2907334	0.2724513	0.3341032	0.0707358	0.3567389	0.2966387	0.4095324	0.0095751	0.1645283	0.7714004	0.7182389	0.2342471	0.2889312	0.3386364	0.7102086	0.6479431	0.5577358	0.6989069	0.5692247	0.5062331	0.1997425	0.1567742	0.6616281	0.4561428	0.0510068	0.6733868	0.7200113	0.5810810	0.1270983	0.1711060	0.3016791	0.1343811	0.3810079	0.4833236	0.1475980	0.0029031
250	0.2724754	0.4347084	0.3344938	0.6664080	0.7351439	0.3258047	0.0042961	0.0669959	0.1842582	0.4664458	0.3864827	0.6520994	0.8450862	0.6689022	0.0164178	0.1160826	0.0218762	0.7569677	0.3232073	0.8058290	0.4672311	0.6900448	0.1360676	0.1107729	0.5294341	0.6910880	0.3719763	0.8300626	0.1880611	0.3441099	0.2845909	0.3909811	0.0549668	0.3959025	0.3130389	0.2836669	0.0084418	0.1321025	0.7795039	0.7437869	0.3194280	0.2389220	0.2866046	0.7967110	0.7283456	0.4401960	0.5604865	0.6202365	0.5898867	0.2622895	0.2414627	0.6527990	0.2874855	0.0227313	0.6550950	0.7374274	0.6080134	0.1338816	0.1931140	0.2877569	0.1353299	0.3554206	0.4844776	0.1310696	0.0055783
300	0.3253950	0.3655319	0.3432585	0.6707224	0.5516720	0.3907558	0.0000000	0.0302459	0.1889640	0.4326303	0.3319628	0.6299670	0.6695600	0.7318150	0.0233823	0.1134788	0.0090958	0.7182155	0.3380673	0.7226343	0.5236179	0.7661673	0.1182181	0.1849353	0.6177598	0.7058727	0.3506328	0.7084387	0.1319461	0.3508994	0.3226841	0.2682131	0.1103948	0.4140029	0.4342919	0.3397083	0.0239753	0.1849201	0.6813115	0.5910747	0.2322785	0.2525210	0.3009720	0.6729980	0.8430224	0.4881248	0.6924222	0.5109984	0.4943346	0.2926136	0.2461048	0.7251144	0.3987463	0.0261765	0.6841737	0.6543775	0.5330831	0.2984934	0.1697712	0.2557345	0.0997999	0.4400409	0.3930546	0.1344986	0.0193553
350	0.2943546	0.4209490	0.2819246	0.7179573	0.5089215	0.5247213	0.0005605	0.0273706	0.2478844	0.3115386	0.3142479	0.8615386	0.6717857	0.6986276	0.0178563	0.0835425	0.0068299	0.8244527	0.3191413	0.8177800	0.6674388	0.9418675	0.0639939	0.1030453	0.7819230	0.5036281	0.2090383	0.7160175	0.1518389	0.3777203	0.2349971	0.3627513	0.1480781	0.4320970	0.3168564	0.3015855	0.0180089	0.2026981	0.8311476	0.5873121	0.2914565	0.1960118	0.3104520	0.7146632	0.7764267	0.5238732	0.6355348	0.6894852	0.6051409	0.2283427	0.2460248	0.8065343	0.4836634	0.0649256	0.5847021	0.7245982	0.5301198	0.3182636	0.2408898	0.3209386	0.1518000	0.3918881	0.4816675	0.1186872	0.0554540
400	0.3444050	0.3840942	0.3052984	0.8547894	0.5572495	0.4624653	0.0000000	0.0501076	0.2769066	0.3513753	0.3444690	0.6279773	0.7157396	0.7497339	0.0187691	0.0875910	0.0332452	0.7901205	0.3518379	0.7942009	0.4714055	0.8429934	0.1679475	0.1284106	0.7275483	0.4409942	0.1981714	0.7337788	0.1911925	0.2028985	0.1961256	0.3355789	0.0726306	0.3961682	0.3245980	0.2683090	0.0104961	0.1212799	0.5912391	0.6527743	0.3102877	0.2538279	0.3027686	0.7618833	0.6730151	0.4675364	0.5930497	0.5984993	0.5140333	0.2952947	0.3633121	0.6293887	0.5004384	0.0761347	0.7332404	0.8197375	0.6758480	0.3754742	0.1749627	0.3174409	0.1201011	0.3544003	0.5542459	0.0940203	0.0518800
450	0.2521793	0.3555765	0.3068722	0.7533508	0.6274893	0.4152643	0.0008922	0.0472326	0.4098440	0.3950367	0.3803308	0.7331700	0.6795139	0.6117725	0.0140899	0.0869134	0.0036993	0.8640944	0.3272702	0.6761764	0.5753888	0.7267733	0.1649363	0.1265090	0.6572013	0.5396938	0.1718648	0.6663225	0.1784006	0.3021789	0.1947254	0.3039942	0.0881577	0.4001555	0.2665559	0.3336583	0.0068416	0.1424915	0.8381987	0.6368506	0.2528420	0.2912342	0.3342359	0.7016760	0.7942905	0.4656589	0.5886680	0.6387794	0.5725064	0.2706753	0.2217569	0.7588159	0.5071865	0.0509472	0.7763880	0.7293195	0.6873605	0.3101676	0.2166819	0.3350357	0.1727520	0.4120755	0.4346700	0.0666511	0.1101308
500	0.2918674	0.3814275	0.3295434	0.5679637	0.5365928	0.4335548	0.0002717	0.0428780	0.4992516	0.4113197	0.4080146	0.6294845	0.7180804	0.6349529	0.0174803	0.1316243	0.0038468	0.7991475	0.3090381	0.6290949	0.6620074	0.7887045	0.1746125	0.0796088	0.6473084	0.6443856	0.1458408	0.8250431	0.2265394	0.3308415	0.3112661	0.3685433	0.0743637	0.4104816	0.3311643	0.5273687	0.0040783	0.1770767	0.7198353	0.5627901	0.2344071	0.2665955	0.2778702	0.7009425	0.7019765	0.4575056	0.6591087	0.6177662	0.5109407	0.2928395	0.2718823	0.6463577	0.3658169	0.0678049	0.8679527	0.6747597	0.5332109	0.3201929	0.2365779	0.3809256	0.2094306	0.4378529	0.4435400	0.1012075	0.0950501
550	0.3569977	0.4130671	0.3532202	0.7241953	0.6639660	0.3930497	0.0247608	0.0545742	0.5652313	0.4531658	0.2799180	0.6794368	0.7945776	0.8272173	0.0319117	0.1005091	0.0179468	0.7379536	0.3150012	0.6686985	0.5810306	0.7133095	0.2410958	0.0795043	0.6241774	0.6456733	0.1355287	0.5944513	0.1436996	0.3626378	0.2809110	0.4811094	0.0986427	0.3284035	0.2941821	0.5047286	0.0037169	0.1819828	0.7213373	0.5885228	0.4755338	0.4976040	0.3598895	0.7567716	0.5267800	0.4350226	0.4421243	0.6399514	0.2520466	0.3742600	0.3327440	0.7357085	0.4108914	0.0249920	0.8249370	0.7070879	0.5676402	0.2204435	0.1671442	0.2979465	0.1523451	0.3610715	0.3770540	0.5153417	0.1504839
600	0.4398804	0.3972953	0.3214341	0.5772885	0.5019251	0.6862011	0.0330839	0.0460758	0.5784582	0.4732345	0.2900863	0.8128460	0.6330327	0.7392878	0.0236496	0.1325923	0.0197562	0.6970851	0.3548945	0.7877495	0.6718141	0.7873285	0.3158293	0.1147223	0.6181383	0.6672713	0.1640698	0.4792185	0.1876535	0.1960346	0.2874258	0.5480236	0.0809947	0.3797137	0.3568850	0.4622624	0.0066163	0.1473692	0.6580646	0.5771843	0.4128557	0.5061174	0.3018353	0.7681559	0.6642086	0.3487069	0.2352418	0.5767620	0.3314979	0.3355761	0.3075477	0.7186377	0.4098892	0.0503420	0.6633541	0.6557450	0.6147735	0.1582727	0.1963489	0.2904972	0.3019324	0.4419364	0.3825172	0.6334345	0.2680935
650	0.3629360	0.4143396	0.3216024	0.6143385	0.6330156	0.5662071	0.0325108	0.0802560	0.5583336	0.6599080	0.4193651	0.8547061	0.7075277	0.7527527	0.0120797	0.1110193	0.0094789	0.7417991	0.4099754	0.7110865	0.6639380	0.6122801	0.2453631	0.1116886	0.5695588	0.4943956	0.1654926	0.6811787	0.0730538	0.1940438	0.2872791	0.7111693	0.0756035	0.4337091	0.3438510	0.3806871	0.0070337	0.1911633	0.7396334	0.4832415	0.5336497	0.5408935	0.3190522	0.5876985	0.7907725	0.3658617	0.0953066	0.7430369	0.2853477	0.3510683	0.3177138	0.6763566	0.4089527	0.0591899	0.7060315	0.6517414	0.5728401	0.0961913	0.3431481	0.3941410	0.3814105	0.5288807	0.4041320	0.7769903	0.3168000
700	0.3776343	0.3679006	0.2345992	0.5475321	0.5530861	0.4862727	0.0248807	0.0664027	0.4910853	0.5622395	0.3823664	0.8071451	0.6611443	0.6661386	0.0220538	0.1142139	0.0021649	0.7573958	0.3206875	0.8732170	0.6084599	0.7068639	0.3269277	0.1662744	0.6438649	0.7232934	0.1605766	0.7228838	0.1196824	0.1590811	0.2148601	0.6429462	0.1286396	0.4597335	0.2854667	0.4505641	0.0074736	0.1857515	0.8098905	0.4464208	0.5909759	0.6461898	0.3555671	0.6943720	0.6879490	0.4787503	0.0911945	0.6247640	0.2945122	0.2323805	0.3097062	0.8828004	0.3900104	0.0520429	0.7908060	0.7087540	0.5581910	0.1469792	0.3134436	0.4192502	0.5470021	0.6272339	0.3312249	0.7232479	0.2806154
750	0.3860088	0.3960597	0.2565162	0.6512018	0.6228823	0.7162761	0.0156836	0.0657315	0.4131793	0.4952130	0.2764186	0.7453782	0.7858985	0.6248829	0.0046049	0.0993615	0.0040130	0.5193337	0.3775815	0.7588730	0.6560188	0.6734902	0.1526526	0.1027567	0.6013458	0.5740711	0.2826660	0.6764886	0.1058460	0.1798924	0.2303041	0.6178632	0.0804273	0.3750195	0.4136172	0.4428564	0.0156057	0.1000500	0.8706571	0.3795569	0.4484174	0.6674631	0.3340756	0.9857963	0.6076791	0.4000888	0.1040899	0.7867274	0.2870555	0.2784004	0.3013410	0.8306329	0.3822728	0.0826435	0.7127951	0.6194966	0.6276830	0.1204783	0.3702503	0.4580327	0.4166062	0.5389202	0.3043050	0.7127783	0.3949237
800	0.2769349	0.3804286	0.3031147	0.8175760	0.5553455	0.5457754	0.0517640	0.0455652	0.4957472	0.4990183	0.2745777	0.8806758	0.7443575	0.7267595	0.0266433	0.0595939	0.0206255	0.7212382	0.2679522	0.7748027	0.6965234	0.6732250	0.1312286	0.1853267	0.7105857	0.5829054	0.1490536	0.7242254	0.1245006	0.1226908	0.1552320	0.6035261	0.0749168	0.2701872	0.3326845	0.5084115	0.0121311	0.1946142	0.7868139	0.4073074	0.4204536	0.6542560	0.3106846	0.7799688	0.6958449	0.3359648	0.0365213	0.5270418	0.2593936	0.2106119	0.2371674	0.7456006	0.4252407	0.0775988	0.8201130	0.8074802	0.5993649	0.1183930	0.4006453	0.3932680	0.3891987	0.5259462	0.3181018	0.7061581	0.3134189
850	0.1805362	0.4141481	0.2870457	0.7706139	0.5760723	0.4716567	0.0301077	0.0632683	0.5318521	0.5071133	0.2786137	0.8316971	0.7001026	0.7123595	0.0200723	0.0814298	0.0183091	0.8158521	0.3379883	0.7612932	0.5141049	0.7169075	0.1439893	0.1516847	0.6890602	0.5834530	0.1626406	0.6950892	0.1607599	0.2306554	0.1456000	0.7543761	0.0764792	0.2797759	0.3978115	0.5486648	0.0072412	0.0910774	0.6249804	0.3285468	0.4398303	0.5067825	0.3835830	0.7468228	0.5266783	0.4769312	0.0878515	0.6249407	0.2947822	0.2563518	0.2621929	0.5727729	0.4914678	0.1319370	0.7899186	0.6859171	0.6370372	0.1011176	0.3071581	0.4558986	0.4552445	0.5514867	0.3167635	0.7225998	0.3192477
900	0.2872719	0.3854476	0.4053178	0.6078447	0.5868204	0.3567177	0.0285966	0.0589994	0.6717302	0.3935777	0.3666926	0.7223770	0.6995581	0.6405264	0.0067896	0.0720239	0.0061735	0.7736076	0.2359834	0.7086260	0.6574890	0.7172658	0.1066040	0.1545409	0.7680460	0.5684948	0.1204982	0.7568063	0.0778929	0.1373121	0.1961483	0.5811690	0.0714031	0.2633016	0.4098467	0.4703043	0.0059763	0.1002604	0.7364314	0.3563694	0.3847310	0.4857659	0.2729559	0.7580704	0.7024447	0.4581979	0.0322347	0.6532170	0.3790364	0.2504625	0.2531827	0.6585043	0.4184820	0.0679410	0.6477876	0.6429392	0.6527328	0.0931553	0.3105576	0.4589347	0.4128310	0.6344064	0.2602264	0.7579475	0.3836570
950	0.2550339	0.4816121	0.3113079	0.5657860	0.5922250	0.2452380	0.0254072	0.0479307	0.6716851	0.3915749	0.3713390	0.7984657	0.7162018	0.6649871	0.0058830	0.0728231	0.0090649	0.7161393	0.3320434	0.6517585	0.6100909	0.7488453	0.0882669	0.1466728	0.6942560	0.6236285	0.0688165	0.6536221	0.0792917	0.1775225	0.2135527	0.5425303	0.0487630	0.2915976	0.3323996	0.5183654	0.0041372	0.1641850	0.6837466	0.3739300	0.4572258	0.3423607	0.3350649	0.8091951	0.6133193	0.2672551	0.0950109	0.5949836	0.3346416	0.2154771	0.2238209	0.7092489	0.4216997	0.0636715	0.7498306	0.7092503	0.6321983	0.1089593	0.3163424	0.4524755	0.4150197	0.5447602	0.1536601	0.7624036	0.3555512
