"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
50	0.4131828	0.0030270	0.4350733	0.1191742	0.7072137	0.5186114	0.5666642	0.0427150	0.1408314	0.3702671	0.7289902	0.4608533	0.0012377	0.3196224	0.2753652	0.3958186	0.6631084	0.4328629	0.1062596	0.2258803	0.2066550	0.3006590	0.4075677	0.3619376	0.2537567	0.0278904	0.2496739	0.5548897	0.0025086	0.3339656	0.4794170	0.6524984	0.8462731	0.2345803	0.3230111	0.1348370	0.6234163	0.6031250	0.2166557	0.7494662	0.0006396	0.4072584	0.6938194	0.6688023	0.4474267	0.2188534	0.1862331	0.0245011	0.0004185	0.0002854	0.7443314	0.4767329	0.3925219	0.3887758	0.2594172	0.2968212	0.5485685	0.2715721	0.7002301	0.2571427	0.5622039	0.3118335	0.0198782	0.4644073	0.0570268	0.2876438	0.3452277	0.2029370	0.4506968	0.7794132
100	0.3784216	0.0008496	0.3123210	0.2015637	0.7383530	0.5621089	0.5733477	0.0088616	0.0727452	0.4559167	0.6901292	0.4350563	0.0000066	0.2865977	0.3345599	0.3254262	0.6100481	0.3973617	0.0613931	0.2672807	0.2706672	0.2494830	0.5357438	0.2557400	0.1686381	0.0181455	0.1649206	0.5604842	0.0017837	0.4472610	0.4678415	0.6181866	0.7341560	0.3480190	0.3939162	0.1596475	0.6118406	0.5915526	0.2651006	0.9042139	0.0092086	0.3203434	0.6664719	0.7449020	0.4187180	0.1371194	0.1930377	0.0073732	0.0003049	0.0011828	0.5062732	0.5866858	0.3839284	0.3778073	0.5246213	0.4955723	0.4859552	0.2393992	0.6635464	0.4282736	0.5084363	0.3252311	0.0306856	0.3589186	0.0564012	0.1082379	0.1760003	0.0973682	0.5108530	0.6978236
150	0.3938600	0.0017474	0.3166447	0.2325045	0.5974296	0.7150811	0.5623030	0.0167977	0.0460946	0.3419816	0.7069072	0.5188883	0.0000124	0.3417545	0.2827642	0.3748969	0.5786392	0.4089498	0.0115237	0.2222636	0.3437863	0.2686566	0.5870130	0.2932334	0.1860797	0.0263012	0.2000196	0.5168745	0.0128985	0.7211294	0.4258446	0.7146237	0.6829754	0.1724126	0.2647264	0.1102092	0.6480672	0.4749216	0.4327492	0.6488757	0.0041780	0.3321696	0.7979718	0.6415864	0.3132091	0.1170059	0.1230062	0.0002157	0.0000884	0.0209957	0.3272759	0.5231545	0.1896588	0.2537630	0.6667234	0.5159441	0.3450456	0.0827172	0.6699920	0.4552173	0.4047261	0.1914731	0.0130089	0.4529872	0.0734024	0.0469025	0.1615095	0.0675518	0.6398370	0.7085178
200	0.3850537	0.0017270	0.3156208	0.1812909	0.6072300	0.5454173	0.7044901	0.0187886	0.0464887	0.3185147	0.6998465	0.4997706	0.0007709	0.2678232	0.4337860	0.4102521	0.6709227	0.4929014	0.0182720	0.2562861	0.2530574	0.2986089	0.5234698	0.2495979	0.1321549	0.0278476	0.1527170	0.5159002	0.0058347	0.5939154	0.4478037	0.7098682	0.6187731	0.2793723	0.2204459	0.1353876	0.7687459	0.4741626	0.3832134	0.8032196	0.0049084	0.3331405	0.7654763	0.7145775	0.2728927	0.1019807	0.1669919	0.0023977	0.0008241	0.0335530	0.5631585	0.5090576	0.1395434	0.1335137	0.5033537	0.5264210	0.2747419	0.0657881	0.7351188	0.4648006	0.4736586	0.2140257	0.0093198	0.4163213	0.0660227	0.0446549	0.1121854	0.0442910	0.6261828	0.7758280
250	0.3886580	0.0004799	0.3469115	0.1753581	0.7230339	0.6182506	0.6631520	0.0201050	0.0473052	0.4911358	0.5754159	0.3737313	0.0025098	0.5121065	0.3614542	0.3467838	0.6301951	0.4998742	0.0046859	0.2131125	0.2257369	0.1731274	0.6037941	0.3298632	0.1418190	0.0233863	0.1800493	0.5475903	0.0052872	0.7000655	0.4835427	0.8151337	0.7753805	0.2361116	0.2927103	0.1471152	0.5812040	0.3497664	0.3592140	0.6534923	0.0084879	0.3503883	0.6473228	0.7260347	0.1729849	0.1129138	0.0907098	0.0116089	0.0058759	0.0227145	0.5717071	0.5104746	0.0982473	0.0633874	0.7507029	0.5959714	0.2687060	0.0220828	0.9493651	0.5083615	0.4313945	0.2454833	0.0223605	0.4598954	0.0400259	0.0352475	0.1279444	0.0511740	0.7317088	0.5937768
300	0.5017133	0.0033405	0.4510813	0.1505751	0.6366183	0.5658371	0.5424551	0.0293288	0.0429371	0.3460764	0.6927321	0.3440564	0.0002294	0.3639676	0.3414850	0.3922057	0.5890933	0.3823808	0.0011528	0.2719080	0.1848976	0.2499304	0.5202091	0.2667435	0.1837555	0.0113482	0.3156468	0.6199278	0.0086934	0.7149678	0.4571962	0.7103356	0.6268100	0.2356781	0.3136998	0.1430641	0.6919491	0.4015154	0.3995078	0.6380248	0.0018193	0.3975669	0.6388995	0.8090710	0.2046387	0.0952667	0.0559858	0.0035407	0.0037522	0.0335143	0.6527909	0.5034066	0.0795974	0.0621154	0.6668190	0.5175330	0.2214373	0.0138231	0.7012299	0.5113918	0.3946351	0.2138375	0.0141144	0.4355746	0.0360177	0.0261562	0.0856648	0.0812542	0.7877810	0.7036776
350	0.5986149	0.0017304	0.4425774	0.2200248	0.6941104	0.6712379	0.4802478	0.0337286	0.0682344	0.3913607	0.5960428	0.4146159	0.0047054	0.4357578	0.3964839	0.2882246	0.5051672	0.3913821	0.0007281	0.2267867	0.2542419	0.2090079	0.5340403	0.2663190	0.1392561	0.0305562	0.2340743	0.6057764	0.0180337	0.6583728	0.5095112	0.6474550	0.7570132	0.3137757	0.4115809	0.1711279	0.7757874	0.2679218	0.3876496	0.6053860	0.0008777	0.2999388	0.7613530	0.6537955	0.0886856	0.1370141	0.0746132	0.0021241	0.0028468	0.1156481	0.6449314	0.6957053	0.0705826	0.0368239	0.7209326	0.5815473	0.2094860	0.0227932	0.6293402	0.4376887	0.5240875	0.2220647	0.0119162	0.3572622	0.0407818	0.0121525	0.1218597	0.0561931	0.6375280	0.7417117
400	0.4993843	0.0023132	0.3555637	0.3321333	0.7456496	0.4499764	0.5327066	0.0096707	0.0556612	0.4190969	0.7250394	0.4427554	0.0008380	0.3515645	0.2824064	0.3596125	0.3619138	0.4204269	0.0009292	0.1876852	0.2192127	0.2555134	0.5280756	0.3565301	0.1358790	0.0218360	0.3060043	0.6150420	0.0059323	0.6975258	0.5771895	0.8345926	0.7163862	0.3228173	0.4541066	0.1479108	0.7478375	0.2962556	0.4493841	0.6974260	0.0015538	0.2326843	0.8258357	0.5793883	0.1305491	0.0925297	0.0581182	0.0031599	0.0006774	0.0905597	0.6682480	0.6357129	0.1094647	0.0395695	0.6388433	0.5341567	0.3300713	0.0320139	0.5334989	0.6696815	0.3511109	0.2028677	0.0408793	0.3512288	0.0714420	0.0232874	0.1415292	0.0760177	0.7199158	0.6179674
450	0.4903920	0.0027613	0.2568992	0.2895835	0.6538517	0.5624627	0.5177211	0.0141315	0.0284221	0.4127939	0.5842102	0.3174236	0.0006325	0.3329578	0.4411708	0.3950398	0.3268297	0.3606955	0.0035118	0.1965079	0.2425220	0.1457120	0.5556909	0.3285143	0.1483908	0.0629491	0.2516044	0.6600718	0.0020943	0.7403153	0.4920589	0.7175159	0.6590691	0.2872641	0.2579913	0.1590383	0.6411711	0.3079657	0.4960043	0.6878254	0.0022933	0.2501711	0.7307474	0.6557266	0.1006157	0.0878610	0.0531794	0.0066863	0.0014224	0.0570806	0.6869127	0.5468827	0.0789698	0.0425923	0.7028126	0.6433660	0.3294224	0.0830657	0.5321509	0.4661357	0.4378954	0.1530003	0.0161114	0.4542012	0.0399131	0.0232632	0.1135309	0.0539393	0.7275124	0.6897640
500	0.4390063	0.0014082	0.3221041	0.2559950	0.6417452	0.6110301	0.4281151	0.0041787	0.0408175	0.3324646	0.6889871	0.4171873	0.0000383	0.4255125	0.5137048	0.3084547	0.4865998	0.3986382	0.0062997	0.2209301	0.2708807	0.1934121	0.5677505	0.2949941	0.1651478	0.0428447	0.2210914	0.7502105	0.0019642	0.7306082	0.5239704	0.6428526	0.5773192	0.2935836	0.3387785	0.1468703	0.6295507	0.2940480	0.4749840	0.8035888	0.0067299	0.3695465	0.7283174	0.6786048	0.1844036	0.0877643	0.0555305	0.0247965	0.0009188	0.0497045	0.6455081	0.6833753	0.0931181	0.0263751	0.7793174	0.5129640	0.3295595	0.0377706	0.5359385	0.4674670	0.4657355	0.1534138	0.0219493	0.3759556	0.0594929	0.0320934	0.1495550	0.0702829	0.6835262	0.7326631
550	0.3810142	0.0012007	0.3136531	0.2790386	0.5178466	0.5047796	0.4854572	0.0581383	0.4019005	0.5008190	0.6742735	0.4931194	0.0022590	0.3474897	0.3050222	0.3203433	0.5803038	0.4039958	0.1957967	0.1967936	0.2628422	0.2414275	0.4946495	0.2533871	0.5165602	0.0298185	0.1772006	0.5904971	0.0024248	0.5922299	0.5070935	0.6707798	0.7217388	0.2954380	0.4229992	0.5495637	0.7095647	0.3066027	0.4806247	0.6324294	0.0052194	0.2468946	0.6570634	0.6758991	0.3346809	0.5298815	0.1042484	0.0069236	0.0010959	0.0272503	0.6433191	0.1994397	0.2220125	0.1675027	0.6162290	0.2222067	0.4346068	0.0962960	0.3591072	0.5886531	0.2771937	0.0907489	0.0204704	0.6383939	0.0452862	0.0679865	0.0945063	0.5312938	0.7062188	0.6345586
600	0.3298585	0.0022864	0.2642974	0.2566917	0.6234740	0.5595521	0.4699714	0.0802657	0.4962009	0.4005428	0.6975352	0.4680263	0.0047532	0.3081083	0.2837173	0.3499962	0.6069953	0.4047893	0.3004762	0.3440646	0.1897163	0.1445608	0.4232575	0.2759512	0.5011539	0.0264626	0.1465866	0.5717149	0.0165106	0.4987799	0.4930291	0.6887224	0.6276466	0.2629098	0.5394012	0.4406987	0.6579534	0.4194008	0.2904021	0.5868398	0.0060799	0.2892638	0.6438465	0.7844558	0.5261489	0.7136869	0.1757056	0.0071061	0.0268932	0.0050165	0.6477921	0.1889993	0.3881287	0.2313244	0.3757851	0.0817583	0.4460448	0.2687262	0.2942292	0.4807981	0.3716353	0.1684519	0.0263065	0.7383724	0.0527133	0.2657138	0.2078931	0.7498267	0.3771734	0.6590792
650	0.3799995	0.0060983	0.3298364	0.1993173	0.6618312	0.5593796	0.6935591	0.0939496	0.4800243	0.4266125	0.7118629	0.5034529	0.0038497	0.2836032	0.2359850	0.3559396	0.7276463	0.4587878	0.2932088	0.3774845	0.2245306	0.2952822	0.2445365	0.2672887	0.6042442	0.0301255	0.1460366	0.5871854	0.0083669	0.3999997	0.6023523	0.7082767	0.5383215	0.1853264	0.5045023	0.4334766	0.7227137	0.6075392	0.2396374	0.6907459	0.0064005	0.2636707	0.7292254	0.7271334	0.4821013	0.8203534	0.2068560	0.0061795	0.0015971	0.0115246	0.6926462	0.2084366	0.4107844	0.3631305	0.4531426	0.0475755	0.5706351	0.3396998	0.3155277	0.3258598	0.5685943	0.2131590	0.0146372	0.7527683	0.0127208	0.2163217	0.2552584	0.7050240	0.2243762	0.6253782
700	0.4107207	0.0071098	0.3578473	0.1125644	0.7821161	0.6364050	0.5442795	0.0702677	0.3924391	0.3925224	0.6138727	0.5300991	0.0021899	0.3886644	0.2207298	0.4536083	0.5659390	0.6214813	0.4493415	0.2882697	0.2113378	0.2275447	0.2438577	0.2548871	0.4464746	0.0228759	0.2235435	0.5981704	0.0161997	0.4421002	0.5882600	0.5488539	0.5460197	0.2878835	0.3828070	0.3944827	0.6190481	0.3601533	0.2833518	0.6199117	0.0030038	0.3086648	0.7599854	0.7951137	0.5059673	0.6595703	0.1587350	0.0077373	0.0140422	0.0069409	0.6140889	0.3566959	0.4298469	0.3835592	0.2221076	0.0266792	0.5949354	0.3604368	0.3448188	0.3307011	0.7052197	0.3877259	0.0096734	0.6995057	0.0182411	0.2804998	0.2065246	0.7133930	0.2252723	0.6868058
750	0.3928457	0.0080388	0.3436442	0.1888069	0.5662452	0.6135671	0.5450999	0.0868534	0.4479147	0.4346637	0.6948309	0.4113248	0.0067723	0.3445638	0.2397689	0.3319228	0.6105936	0.5160028	0.3246968	0.3552714	0.2424646	0.3155084	0.2099697	0.2421389	0.4624993	0.0210644	0.2014917	0.5644789	0.0165066	0.3545704	0.4640184	0.6471307	0.5684323	0.3536056	0.4168053	0.4283105	0.5948548	0.5837008	0.2654440	0.5823246	0.0064800	0.3934015	0.6712959	0.6953909	0.5363413	0.6473555	0.1632353	0.0036757	0.0010402	0.0147551	0.6615976	0.3000667	0.5557197	0.3710991	0.2873675	0.0304750	0.6975680	0.2715030	0.2437786	0.3711476	0.6335363	0.2670978	0.0225281	0.7667823	0.0244997	0.2742094	0.2629743	0.6490158	0.2441040	0.7635783
800	0.4659360	0.0049411	0.3125428	0.1429423	0.4712145	0.4537238	0.5674778	0.0819963	0.3327473	0.4603003	0.5914791	0.4267613	0.0005424	0.3183054	0.1766121	0.3799629	0.5765585	0.4863466	0.2668197	0.2885157	0.1736534	0.3292652	0.1864007	0.3044252	0.6208361	0.0093464	0.1734649	0.5086763	0.0365878	0.3362343	0.5308839	0.7294500	0.6891051	0.2522283	0.3809683	0.4527443	0.6932816	0.4697011	0.2343445	0.7027984	0.0139624	0.3785583	0.6792269	0.5643567	0.4682575	0.5859372	0.1869052	0.0156648	0.0047563	0.0042392	0.6675684	0.3779048	0.4610425	0.3788657	0.2469910	0.0162468	0.6170408	0.3472159	0.3933995	0.3638534	0.5885532	0.3010479	0.0165445	0.7267783	0.0254067	0.3588387	0.2677155	0.6370823	0.2434213	0.6891827
850	0.3533070	0.0008718	0.3330000	0.1394953	0.5287789	0.6180900	0.6465203	0.0779061	0.4913792	0.3936529	0.5923851	0.4448510	0.0028622	0.4816696	0.2703427	0.3845433	0.6374931	0.5710424	0.2772427	0.2773236	0.2090695	0.3518831	0.2510851	0.4207643	0.4643965	0.0094498	0.2220782	0.5214118	0.0176122	0.3283700	0.5204415	0.5748667	0.5410191	0.1467419	0.4522189	0.3939772	0.5997195	0.3974383	0.2558450	0.5865245	0.0111045	0.4017251	0.7433724	0.6883383	0.4795674	0.6973043	0.2505676	0.0055595	0.0089202	0.0042129	0.7975988	0.4028712	0.4426859	0.2974918	0.2116015	0.0333196	0.6703513	0.3722364	0.4660211	0.3370124	0.6533031	0.2611860	0.0151920	0.7255363	0.0238676	0.3541373	0.3089862	0.7782287	0.2127534	0.6744195
900	0.3659030	0.0035386	0.4071338	0.1668502	0.7406949	0.6230486	0.4703840	0.1072911	0.5055315	0.3482816	0.6433380	0.4280554	0.0005433	0.3712931	0.1673554	0.3968809	0.7157427	0.4370511	0.2834553	0.3250117	0.1556807	0.3210685	0.2742289	0.2991674	0.5089379	0.0322172	0.2018528	0.5467911	0.0077861	0.3575135	0.5402206	0.6805567	0.5377960	0.3071384	0.3794719	0.3584063	0.6436992	0.4454631	0.2660307	0.6663474	0.0027563	0.3735300	0.6692660	0.5586583	0.6272997	0.6245662	0.2060047	0.0117987	0.0075813	0.0139524	0.6324809	0.3586472	0.5272991	0.2874001	0.1848688	0.0387986	0.5901305	0.3449769	0.3893969	0.3971612	0.7531676	0.2196292	0.0359810	0.7472706	0.0260972	0.3515597	0.3240929	0.6728779	0.1548784	0.6880737
950	0.4457129	0.0047362	0.4389302	0.1527141	0.6645390	0.5144397	0.5540349	0.0773724	0.2347930	0.4142426	0.5700095	0.4170011	0.0094701	0.3594737	0.1323261	0.3000648	0.6586858	0.3953237	0.3598400	0.2507344	0.1787588	0.3726904	0.2443421	0.3744673	0.5680748	0.0113919	0.2583600	0.5117696	0.0106293	0.3523482	0.3877164	0.6721504	0.5708725	0.2816148	0.4334704	0.3099833	0.7575695	0.4882897	0.2341423	0.6803821	0.0020527	0.3473486	0.6677546	0.6270002	0.5324877	0.5860962	0.2157678	0.0031515	0.0025552	0.0089272	0.6609042	0.3116683	0.5306511	0.4183950	0.1612565	0.0292386	0.5682569	0.2777750	0.5816742	0.4342369	0.7258764	0.3173257	0.0215516	0.7541780	0.0259563	0.3148564	0.2131621	0.6722900	0.2367059	0.6558575
1000	0.4333951	0.0049896	0.3206607	0.1720240	0.6087390	0.5493215	0.5552179	0.0788362	0.3666763	0.3565678	0.6116963	0.5683767	0.0019321	0.4055254	0.3851947	0.3880953	0.6384388	0.5346636	0.2407113	0.2390217	0.1574911	0.2622581	0.1973410	0.2934242	0.4917331	0.0331661	0.2361735	0.6424121	0.0111031	0.3727889	0.4110411	0.6566719	0.6143592	0.2780414	0.6444779	0.3316627	0.5195198	0.5011516	0.2310204	0.6380811	0.0019081	0.3693802	0.5832787	0.7045969	0.5177948	0.6769934	0.2020592	0.0145337	0.0042367	0.0054693	0.7430414	0.2858284	0.4791101	0.3609803	0.2202401	0.0122403	0.5768321	0.3174766	0.5171173	0.4430482	0.7339665	0.2902101	0.0176485	0.6806605	0.0238420	0.3403293	0.2711777	0.7036145	0.2825960	0.6955654

0	0.4013596	0.0014791	0.3007774	0.1474591	0.7253289	0.6303415	0.5609393	0.1008610	0.4233131	0.3369441	0.8304235	0.4766648	0.0056440	0.3270694	0.2302584	0.3804281	0.5342443	0.4418869	0.3545019	0.2664927	0.2209485	0.2668419	0.2442157	0.3401796	0.5811285	0.0125716	0.2249373	0.4476936	0.0170232	0.4308927	0.5177421	0.7079137	0.5856949	0.2339556	0.3746571	0.3613254	0.5971993	0.4800747	0.2196692	0.7941620	0.0017376	0.3147442	0.5923421	0.7001956	0.4849766	0.7693032	0.3079891	0.0050633	0.0029105	0.0084575	0.6247705	0.4363997	0.5979299	0.3531579	0.1764493	0.0440283	0.6966456	0.3440984	0.5785533	0.4002674	0.6667551	0.2871427	0.0189684	0.8449699	0.0249727	0.3331594	0.2831250	0.6762629	0.2457021	0.6868880
50	0.4196396	0.0030648	0.2941487	0.2066364	0.6151925	0.5692965	0.1821248	0.0767644	0.3974560	0.3801108	0.5909856	0.4070200	0.0025515	0.3785695	0.2391290	0.3394603	0.7549423	0.3624702	0.1662844	0.1183646	0.1944611	0.2595892	0.2780492	0.3725078	0.2047820	0.0169692	0.1955794	0.7389195	0.0045711	0.3425548	0.5825460	0.5858123	0.8361052	0.2700052	0.3633282	0.3612502	0.7025388	0.5030983	0.2172856	0.7578020	0.0025427	0.3231805	0.7446260	0.6389210	0.7118339	0.6659834	0.2253302	0.0032437	0.2216666	0.0046984	0.6113862	0.2682654	0.5647958	0.4470020	0.1501281	0.0383970	0.7038164	0.2734079	0.6948371	0.4037548	0.6718947	0.4847313	0.3355736	0.7360873	0.2541065	0.2315118	0.3020303	0.6153002	0.1977918	0.7303307
100	0.3158050	0.0094839	0.3962136	0.2153672	0.5622690	0.4457160	0.1185369	0.0725379	0.2758403	0.3636816	0.7466194	0.4255669	0.0050260	0.3570853	0.2386795	0.3630911	0.6946643	0.3314940	0.0589314	0.0952901	0.2822390	0.2656150	0.2625517	0.6278803	0.1066048	0.0191024	0.2303945	0.6604212	0.0004016	0.3702681	0.4809071	0.6284537	0.7208811	0.2853097	0.3826512	0.3702467	0.7037992	0.5197378	0.2127890	0.6066481	0.0033285	0.2771954	0.6377743	0.7227684	0.6054262	0.6877705	0.2300201	0.0055478	0.2688076	0.0065076	0.7206290	0.3651465	0.5881346	0.3527315	0.1270820	0.0263324	0.7375975	0.2581429	0.6181704	0.3339277	0.6072371	0.5707339	0.4359357	0.7173538	0.2408820	0.2803329	0.1959832	0.5503644	0.2031394	0.6577658
150	0.4368881	0.0045357	0.3257091	0.1452370	0.6692682	0.5824002	0.1141172	0.1418591	0.3728088	0.4339430	0.6565501	0.3802764	0.0015813	0.2767251	0.2445249	0.2643362	0.6279020	0.3721456	0.0115797	0.1070637	0.3067927	0.4078376	0.2649469	0.5158297	0.1223971	0.0253235	0.2184235	0.7443102	0.0032325	0.3933834	0.4882336	0.6570266	0.5905012	0.2940432	0.3611626	0.4048141	0.6881814	0.4208047	0.2447797	0.6359004	0.0021777	0.3771578	0.7732919	0.5978686	0.7692109	0.7021807	0.1931255	0.0022269	0.3297288	0.0099004	0.7218111	0.2527497	0.4662823	0.3316181	0.1529650	0.0163560	0.6345623	0.3284854	0.6814726	0.3761357	0.6334549	0.6723905	0.4345334	0.7220680	0.2951045	0.2468582	0.2082933	0.6114291	0.2440623	0.6888531
200	0.6026105	0.0073200	0.3483147	0.1790251	0.5224809	0.5302080	0.0779235	0.0998789	0.3568665	0.3702675	0.5548134	0.3362045	0.0184185	0.4064523	0.2925039	0.2440575	0.5986888	0.2790443	0.0124630	0.1589579	0.3248635	0.3759811	0.2523835	0.5550970	0.0770443	0.0276143	0.2417888	0.7747778	0.0000051	0.4372872	0.5339580	0.6189544	0.7244011	0.2935721	0.3885214	0.3625234	0.6739259	0.4880383	0.2661604	0.6855124	0.0033709	0.3500436	0.5799324	0.6984519	0.6773994	0.7670125	0.1852280	0.0041678	0.3445536	0.0030418	0.7472130	0.3003737	0.4255732	0.4239888	0.1293066	0.0280907	0.6599459	0.2159838	0.4806415	0.2866769	0.6569977	0.6243147	0.4373986	0.6877994	0.2883646	0.3255479	0.3416146	0.6861797	0.1981266	0.7609220
250	0.4792609	0.0037684	0.2968905	0.1642703	0.5894984	0.6716092	0.0667763	0.0524593	0.3909793	0.3516272	0.5174794	0.3505736	0.0029190	0.3796437	0.2096040	0.2053360	0.6062298	0.2953628	0.0160929	0.0770758	0.3788461	0.3399081	0.1886485	0.6324289	0.0843278	0.0551413	0.1832711	0.6719348	0.0000125	0.4127883	0.4737418	0.6892849	0.8110028	0.2970603	0.3143208	0.3931404	0.7143974	0.4444996	0.2607966	0.7571086	0.0081789	0.3120948	0.7644688	0.7684266	0.7252492	0.6573415	0.2240169	0.0056764	0.4270209	0.0115603	0.6501922	0.3530308	0.4408399	0.4350783	0.1351845	0.0492716	0.7220120	0.2675389	0.7007606	0.3762150	0.5490246	0.6726665	0.4674449	0.5739865	0.3482272	0.3000484	0.2730618	0.7271859	0.2046108	0.6292458
300	0.4957919	0.0061370	0.3491491	0.3265561	0.6177023	0.7098460	0.0949006	0.0505729	0.3624012	0.3473765	0.6299960	0.3661555	0.0018469	0.3597113	0.2782475	0.1326877	0.5700422	0.3614109	0.0064057	0.0950373	0.3800765	0.3525897	0.2987758	0.6521146	0.1090127	0.0521925	0.1951437	0.6590945	0.0003732	0.3560695	0.5240576	0.7459097	0.6358410	0.2679819	0.2873702	0.3320821	0.7675850	0.5005458	0.1675172	0.6155796	0.0063792	0.2746949	0.7561937	0.7160578	0.6514179	0.8097701	0.1991526	0.0047210	0.2847147	0.0143455	0.6664749	0.3206879	0.5122495	0.3543394	0.1236968	0.0204183	0.6824381	0.3005876	0.5159337	0.3379405	0.6063968	0.7080185	0.4343351	0.6654480	0.4255710	0.2882238	0.3345407	0.7541385	0.3148252	0.6779935
350	0.3982710	0.0028094	0.3359656	0.1970065	0.5113043	0.5917544	0.1397105	0.1048853	0.5362960	0.5574347	0.7665774	0.4181596	0.0002036	0.3530336	0.2759642	0.2758499	0.6691275	0.3594576	0.0098079	0.0630782	0.3771996	0.2975074	0.2364088	0.7250423	0.0673383	0.0438393	0.2067334	0.6433873	0.0000037	0.4303681	0.4539024	0.7258310	0.6040158	0.3360388	0.4264929	0.4061457	0.6671431	0.4039186	0.2067121	0.5687051	0.0103478	0.3603554	0.7292077	0.8292840	0.6720180	0.6940574	0.2829540	0.0139376	0.2519754	0.0006291	0.5820804	0.3465394	0.4507334	0.3833022	0.1188120	0.0212703	0.7300969	0.3243683	0.5840118	0.3772729	0.5183843	0.6698144	0.5204842	0.6533939	0.3291855	0.3052771	0.2883168	0.5994256	0.3017856	0.7119852
400	0.4467409	0.0012034	0.3135597	0.1408960	0.5971897	0.6383998	0.0955578	0.0990682	0.4365868	0.3679661	0.7104381	0.4240864	0.0104826	0.3515732	0.2516528	0.2954348	0.6341897	0.3552213	0.0066358	0.1103815	0.3623461	0.2662736	0.2684501	0.6260494	0.0817167	0.0637047	0.1818533	0.6196759	0.0002246	0.3480438	0.4806697	0.6708067	0.7173467	0.2156786	0.3418192	0.4007903	0.7803961	0.4068557	0.2111801	0.7793484	0.0175531	0.3406593	0.6778983	0.7620075	0.6531312	0.7475974	0.2062041	0.0089465	0.2780110	0.0065171	0.5388610	0.3416547	0.4947501	0.3252407	0.0711802	0.0312075	0.6370824	0.2792419	0.5426832	0.2942061	0.5562268	0.5796703	0.4271819	0.5815421	0.3093968	0.3293096	0.2612815	0.6327217	0.2311681	0.6220515
450	0.3520325	0.0002356	0.2857228	0.1678298	0.6217520	0.5402069	0.0756802	0.1254527	0.3426941	0.4594952	0.7404746	0.4769051	0.0022521	0.3976242	0.2752846	0.2494824	0.6573953	0.2849158	0.0194959	0.0902818	0.3684761	0.2985332	0.2425293	0.5305314	0.0466397	0.0421618	0.1722492	0.5856169	0.0002377	0.3931900	0.5440789	0.6311822	0.6501230	0.3117052	0.3065021	0.4245018	0.5714173	0.4350631	0.2038164	0.7031570	0.0093135	0.4277881	0.7735600	0.7525259	0.7572608	0.6699850	0.3055005	0.0098438	0.2249459	0.0165320	0.6041581	0.3767577	0.4910025	0.3848051	0.1789667	0.0586242	0.7667226	0.2596632	0.6004483	0.3388596	0.7777348	0.7610899	0.4767825	0.6518255	0.2903955	0.3614206	0.2502720	0.6828340	0.1861791	0.7470779
500	0.3856936	0.0083183	0.3684651	0.1464747	0.6668498	0.6064573	0.0816053	0.1573454	0.3315181	0.4641757	0.6640349	0.3947340	0.0045814	0.4016837	0.1595719	0.3081818	0.6908516	0.3843824	0.0063073	0.0924253	0.4061454	0.3123791	0.2363815	0.7196313	0.0817481	0.0995344	0.1666385	0.6376476	0.0005401	0.3580985	0.4661908	0.6764356	0.5834617	0.3085551	0.3320891	0.3758102	0.7197392	0.5115898	0.2092323	0.6757448	0.0073586	0.3496077	0.6207390	0.6862780	0.6335866	0.6660344	0.2168990	0.0056409	0.3365331	0.0047242	0.6512108	0.4174978	0.4486493	0.3688712	0.1311725	0.0340509	0.6914047	0.2746171	0.5276019	0.3671840	0.6612999	0.6258212	0.4929434	0.6505065	0.2727874	0.2787605	0.2101220	0.6474908	0.1660785	0.6059925
550	0.4395261	0.0015506	0.4390437	0.1594842	0.6678883	0.5596295	0.3910275	0.0948851	0.3661507	0.4374928	0.6671541	0.3623674	0.0034979	0.5094749	0.1397276	0.4359340	0.6867087	0.2604988	0.2021660	0.1698663	0.4696980	0.3582858	0.4588976	0.5464363	0.6299885	0.0233492	0.2637632	0.7510768	0.0017512	0.3470628	0.4266697	0.7495282	0.6706703	0.2382262	0.3153591	0.4370189	0.7181241	0.3797835	0.1930246	0.7577769	0.0015511	0.3950369	0.7034468	0.6467658	0.4801820	0.7133348	0.2236104	0.0032100	0.0887975	0.0082861	0.5384278	0.3018899	0.4515293	0.4464119	0.1889910	0.0388561	0.6332909	0.3337756	0.6736583	0.3684405	0.6279903	0.5206855	0.1419590	0.6203860	0.1068887	0.2779956	0.2652008	0.7510315	0.2446491	0.6957037
