"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
150	0.0361878	0.2035361	0.7835956	0.5186286	0.0601999	0.8083214	0.0584222	0.4721829	0.7291362	0.3154801	0.7888351	0.6208186	0.0173136	0.2767368	0.3630878	0.3645918	0.4653032	0.0908032	0.7583004	0.0516049	0.1013324	0.7082408	0.5594116	0.6296108	0.4330785	0.7558423	0.0004460	0.3364015	0.0153015	0.1924786	0.7575457	0.0578559	0.3050502	0.7521885	0.8674453
200	0.0610778	0.1728298	0.7749991	0.6615955	0.0951868	0.8202443	0.0405959	0.4748224	0.7128743	0.2535235	0.6715041	0.5276016	0.0594364	0.3053133	0.4320028	0.2578200	0.4248497	0.1102610	0.8075393	0.0578573	0.1119357	0.7887803	0.7779083	0.6203308	0.5032836	0.7147296	0.0012020	0.3017629	0.0124591	0.1620036	0.7968728	0.0401323	0.3995774	0.5786041	0.8100764
250	0.0277059	0.1516749	0.8261748	0.6363672	0.1143290	0.7275085	0.0533571	0.5299536	0.6962745	0.1422620	0.7414122	0.5052576	0.0748678	0.3144804	0.3843891	0.2011088	0.3247450	0.1009354	0.7533522	0.0966122	0.0707095	0.7105788	0.7459269	0.7048455	0.4470360	0.6870256	0.0019018	0.2730586	0.0143819	0.2259982	0.6798343	0.0567149	0.3060427	0.6171357	0.6851828
300	0.0450752	0.1641659	0.7914981	0.6066066	0.1223368	0.6141859	0.0776001	0.4753980	0.5410702	0.0644783	0.7141103	0.4457846	0.1559070	0.2968149	0.3783582	0.3498041	0.2052799	0.0598538	0.5130410	0.0975049	0.0954468	0.6629848	0.6166500	0.7271014	0.6274870	0.7562364	0.0001292	0.2324983	0.0199280	0.2818947	0.7097333	0.0485011	0.2369257	0.5236244	0.6397388
350	0.0307824	0.1521008	0.8513796	0.5767391	0.0731570	0.7629258	0.0336730	0.4422667	0.6817384	0.0123268	0.6208047	0.4402150	0.1639421	0.2305884	0.3440406	0.4765323	0.1111594	0.0210768	0.7143691	0.1058454	0.0682264	0.7935464	0.7828346	0.7989026	0.5880682	0.6570474	0.0004909	0.2425765	0.0320029	0.3225466	0.6836847	0.0766219	0.1668792	0.4258506	0.5677487
400	0.0645522	0.1989561	0.6308616	0.6879882	0.0994596	0.7769671	0.0856780	0.4264420	0.7655748	0.0191139	0.5486047	0.3494795	0.1504472	0.2511788	0.4521785	0.5554104	0.0871283	0.0283909	0.7549885	0.1203008	0.1141064	0.7768697	0.7899957	0.7746041	0.5206897	0.7458749	0.0001829	0.2777529	0.0681464	0.3536305	0.6660204	0.0922271	0.1430347	0.3957189	0.5281971
450	0.0220378	0.2463147	0.6671151	0.6715857	0.0981820	0.8742775	0.0759818	0.3443340	0.6482368	0.0138410	0.7008421	0.4227800	0.1506075	0.2689104	0.3714728	0.5870957	0.1084261	0.0207902	0.6797895	0.1040704	0.0923624	0.7218130	0.7750860	0.7021534	0.6210373	0.7210858	0.0051165	0.2651224	0.0641006	0.4255798	0.6459506	0.0934568	0.1721227	0.2537469	0.5092072
500	0.0434542	0.1709788	0.7540537	0.6062359	0.0784732	0.7302894	0.1155949	0.3581506	0.7576382	0.0210081	0.7010845	0.4128123	0.1409351	0.3383141	0.3163717	0.6507082	0.1004781	0.0233467	0.6865863	0.0978830	0.1001883	0.8002334	0.7210815	0.6891526	0.5132401	0.6829323	0.0005416	0.2412358	0.0547949	0.4410648	0.6080042	0.0882700	0.1428766	0.2204510	0.4889982
550	0.0066553	0.0667741	0.7123995	0.5563643	0.0763844	0.7501100	0.0531508	0.7264005	0.8654671	0.0192276	0.7103804	0.3570879	0.1038947	0.5136751	0.3855186	0.5737639	0.0879837	0.1827781	0.6401180	0.0097633	0.4693616	0.5214268	0.7492114	0.5821252	0.0988701	0.5260938	0.0843264	0.2636172	0.0277306	0.3895003	0.5952169	0.0911850	0.2820497	0.2298981	0.5511108
600	0.0360978	0.0348067	0.6809943	0.6310215	0.0909180	0.7030763	0.0799337	0.6678465	0.6558809	0.0444618	0.7627195	0.5039673	0.1141642	0.6215813	0.3816234	0.5033428	0.0928688	0.3438567	0.7091923	0.0007348	0.6243712	0.4229039	0.7540069	0.7062642	0.0396119	0.4650222	0.1407762	0.3829021	0.0121901	0.4018630	0.7507928	0.0701036	0.2434200	0.3954980	0.5437255
650	0.0332651	0.0326060	0.6559949	0.6242682	0.1653470	0.7373973	0.0435734	0.6244249	0.7527874	0.0411927	0.6051817	0.3678497	0.0471046	0.6413494	0.4880648	0.6834007	0.1000362	0.5421479	0.6002112	0.0026613	0.8257274	0.3522193	0.7812310	0.7252058	0.0160510	0.4252643	0.1645265	0.2878194	0.0124051	0.3539692	0.6480085	0.0559889	0.2329762	0.5645482	0.6550111
700	0.0159081	0.0209027	0.6857613	0.6149597	0.0790381	0.7220861	0.0567978	0.6203382	0.8328137	0.0187710	0.7968592	0.3979386	0.0590852	0.7251404	0.4544374	0.6214957	0.1052837	0.6243692	0.7782243	0.0007360	0.8020715	0.3098552	0.8347992	0.6224656	0.0177207	0.5085050	0.1511320	0.2890606	0.0158479	0.5158196	0.7347903	0.0609435	0.2588282	0.4591412	0.5854324
750	0.0228186	0.0292033	0.7080682	0.7280151	0.0721948	0.6426921	0.0401066	0.6995959	0.8231519	0.0233603	0.7000380	0.3587218	0.0661756	0.6996047	0.3761751	0.4127813	0.0996170	0.5803881	0.7293046	0.0001706	0.7222593	0.2643354	0.7224812	0.7194366	0.0080165	0.4088341	0.1435032	0.5357396	0.0051504	0.3715939	0.7691234	0.0544078	0.2859469	0.5812064	0.6914083
800	0.0459153	0.0108998	0.7696315	0.6324336	0.1335889	0.5750845	0.0694058	0.7188555	0.8787438	0.0297599	0.7354828	0.4398613	0.0224017	0.5792555	0.3617472	0.5810896	0.1490705	0.5562946	0.7306870	0.0013262	0.7057104	0.3838734	0.7288260	0.4891953	0.0031171	0.5544571	0.1509188	0.4415221	0.0168629	0.3536971	0.7205734	0.0593249	0.3035822	0.8225117	0.8000354
850	0.0678064	0.0189959	0.7270809	0.6946755	0.0940041	0.7177733	0.0524717	0.7998531	0.7572717	0.0656205	0.8335035	0.4785585	0.0657147	0.6171437	0.3434688	0.5493554	0.1402048	0.6887802	0.6222649	0.0026426	0.6994594	0.2841900	0.7080495	0.8564213	0.0012401	0.5076141	0.1903610	0.4877264	0.0060842	0.2835978	0.7167487	0.0449085	0.2995764	0.6942263	0.7198550
900	0.0232564	0.0171687	0.5560936	0.5982889	0.0951716	0.8545440	0.0806998	0.7639741	0.7638458	0.0722076	0.7843526	0.4235085	0.0365681	0.7259495	0.3740023	0.4531505	0.1564341	0.6516963	0.6378716	0.0046334	0.6566074	0.3152412	0.6772393	0.6271158	0.0049407	0.4610348	0.1564506	0.5226786	0.0079170	0.3740531	0.6993778	0.0472174	0.3706247	0.6757239	0.5823425
950	0.0320761	0.0174551	0.6605496	0.7461714	0.0506113	0.8194176	0.0663357	0.6773628	0.7872461	0.0383868	0.8405916	0.4544537	0.0578648	0.6866446	0.4347317	0.5437007	0.1654791	0.7324581	0.7355947	0.0026430	0.7648049	0.2946238	0.7133917	0.5756362	0.0129765	0.4432763	0.1516382	0.5220678	0.0037890	0.3307071	0.6862227	0.0334183	0.3019220	0.6379814	0.6877679
1000	0.0287355	0.0369344	0.6728256	0.6259186	0.1513988	0.7601810	0.0385403	0.6747261	0.5787685	0.0295927	0.6629008	0.4033117	0.0487416	0.6797229	0.3994229	0.6859498	0.1789528	0.6987499	0.7601385	0.0082028	0.7618883	0.3448996	0.6721064	0.6808809	0.0011628	0.4648854	0.1277347	0.4943982	0.0016676	0.2762062	0.6905539	0.0304890	0.3085777	0.7795658	0.7548024

0	0.0154725	0.0298960	0.7222678	0.7008279	0.1241344	0.6879276	0.0552801	0.8386656	0.7241472	0.0280985	0.7494908	0.4201793	0.0510695	0.7146516	0.4025105	0.5308086	0.1184217	0.5491111	0.7428115	0.0061151	0.8961790	0.3166522	0.9104331	0.6957942	0.0127162	0.5064662	0.1419435	0.4759205	0.0051378	0.4244745	0.7780498	0.0487022	0.3019699	0.7689229	0.7763021
50	0.0707720	0.0681853	0.6479887	0.4618839	0.0830714	0.7590213	0.0457056	0.6934840	0.7541633	0.0962858	0.6702468	0.6314647	0.0343211	0.7948421	0.5067293	0.4693497	0.1629522	0.7463183	0.7502101	0.2683926	0.7913359	0.2833015	0.7059302	0.9038914	0.1552779	0.4926155	0.0016366	0.3542598	0.6015635	0.3035910	0.7299385	0.0441575	0.3183829	0.6813470	0.6299220
100	0.0438284	0.0163728	0.6507984	0.3556269	0.0801944	0.8080299	0.0668869	0.8083131	0.8009206	0.0751825	0.7030996	0.5566493	0.0345791	0.7427129	0.5622125	0.5423689	0.0977367	0.6298212	0.7345815	0.5072114	0.6271145	0.2528654	0.5527006	0.6841796	0.1722689	0.5659402	0.0114139	0.2941865	0.6601510	0.3224347	0.7520338	0.0383131	0.2889896	0.7142456	0.5992760
150	0.0452480	0.0146568	0.6829228	0.3124450	0.1162208	0.6868463	0.0366829	0.7392416	0.7394333	0.1143199	0.5689779	0.4812686	0.0327125	0.7475680	0.3373176	0.6097394	0.0852921	0.6410234	0.7784622	0.4583747	0.7391061	0.2987008	0.5527121	0.6996525	0.2364196	0.5859188	0.0000000	0.4088181	0.7034034	0.4364617	0.6757428	0.0562037	0.3098817	0.6904675	0.7270536
200	0.0320699	0.0077720	0.6624817	0.3701412	0.1070221	0.8419188	0.0366773	0.7030220	0.6515051	0.1212895	0.6247839	0.6048248	0.0573858	0.6209069	0.3952235	0.6551198	0.1239697	0.6454148	0.6479981	0.4485221	0.8586156	0.3220756	0.6904958	0.6943243	0.1649380	0.5583664	0.0005587	0.4497671	0.6235795	0.3983134	0.6768558	0.0363690	0.2773911	0.5907935	0.8504995
250	0.0265145	0.0113225	0.6640917	0.3818753	0.0957184	0.7756445	0.0450192	0.7244702	0.9558514	0.0589273	0.6702857	0.4617549	0.0598244	0.6671440	0.4418889	0.6683677	0.1080904	0.6484971	0.6606281	0.4818797	0.8853911	0.2588570	0.7586137	0.5618884	0.1618874	0.5793918	0.0060020	0.4228345	0.6770825	0.4040534	0.8484442	0.0420717	0.3219912	0.7101186	0.7510073
300	0.0349672	0.0342865	0.6379187	0.3766156	0.0400628	0.8013062	0.0476710	0.6727200	0.7585659	0.0521390	0.8685169	0.4448294	0.0522633	0.7089597	0.3466544	0.6390603	0.0618538	0.7624163	0.7291990	0.4484334	0.6655944	0.3078586	0.6788664	0.6809971	0.1540189	0.5421633	0.0001350	0.3798329	0.7694142	0.3745732	0.7742132	0.0357774	0.2898281	0.7812452	0.7482570
350	0.0146045	0.0050401	0.7976455	0.3882455	0.0998147	0.7108053	0.0882361	0.7323196	0.8950845	0.0547408	0.8281738	0.5386709	0.0708550	0.8482374	0.3568996	0.7547511	0.0513377	0.7730375	0.6445970	0.4233651	0.6446929	0.3584244	0.6385256	0.6883677	0.1071727	0.4816120	0.0000253	0.3547676	0.7581608	0.6212831	0.6858202	0.0323503	0.3675204	0.7800661	0.7206761
400	0.0350196	0.0268934	0.6179548	0.3436360	0.0996819	0.7480170	0.0334046	0.8047401	0.8354321	0.1101501	0.6877507	0.4119828	0.0445735	0.6796235	0.4175030	0.5972635	0.0898866	0.7065718	0.7442372	0.4504372	0.7669224	0.2571069	0.5955750	0.5946855	0.2551537	0.5067067	0.0010699	0.2760673	0.5632687	0.5078105	0.7328584	0.0446267	0.2730116	0.6899186	0.6292625
450	0.0321563	0.0218147	0.6109029	0.3303251	0.1103580	0.8402609	0.0639630	0.6272587	0.7176617	0.0520532	0.6372839	0.5625184	0.0657888	0.7408779	0.3219402	0.6410438	0.0590690	0.6110433	0.6940824	0.4145194	0.7892115	0.2918626	0.7262463	0.6123116	0.1692488	0.6466046	0.0011332	0.2246350	0.6179655	0.4542395	0.7152367	0.0339614	0.4381980	0.5886136	0.8288115
500	0.0312311	0.0077063	0.6115818	0.3270945	0.0627894	0.7247364	0.0397735	0.9639268	0.6563829	0.0463952	0.7558695	0.4839280	0.1029817	0.7477385	0.2763820	0.6691616	0.0587904	0.8235788	0.6886535	0.4690238	0.7610627	0.2564454	0.5875824	0.6016604	0.2004983	0.5960887	0.0001940	0.3159173	0.7459334	0.5782931	0.6847460	0.0434810	0.3540347	0.6969229	0.6981471
550	0.0331099	0.0199464	0.6156803	0.5310121	0.0702450	0.6195980	0.0344917	0.6719694	0.7511276	0.0876495	0.7199761	0.5485954	0.0675293	0.6692562	0.2745549	0.5544055	0.3064677	0.6806014	0.7457333	0.1307887	0.6409214	0.4326043	0.6047515	0.5951770	0.0678024	0.6482163	0.1194852	0.2847154	0.2176285	0.5067637	0.8225404	0.0717798	0.3113722	0.7110877	0.6339229
600	0.0218779	0.0269715	0.6925655	0.5455249	0.0719517	0.7814836	0.0462600	0.7523965	0.7847703	0.1133623	0.8572838	0.4068860	0.0509744	0.6346947	0.3737251	0.3921632	0.2650637	0.6535965	0.6709060	0.0284708	0.8155113	0.2516557	0.7364435	0.6958056	0.0159306	0.4909279	0.1724740	0.3270971	0.0524205	0.3589036	0.6669165	0.0298228	0.3758869	0.7386520	0.5656203
650	0.0373110	0.0137110	0.6927639	0.6168558	0.0806315	0.7658978	0.0500302	0.6757936	0.7380230	0.0987880	0.7395278	0.4442872	0.0245506	0.8114633	0.3272991	0.4016023	0.2401099	0.6427931	0.8095327	0.0027703	0.7010565	0.3290805	0.7108642	0.6634982	0.0118509	0.5241063	0.1081274	0.3591222	0.0112440	0.2316492	0.7302295	0.0169210	0.3553757	0.7345249	0.6932380
700	0.0299831	0.0210403	0.6926051	0.5686263	0.1149270	0.6971235	0.0721931	0.6739747	0.6414907	0.0995890	0.6975645	0.5244256	0.0296946	0.6385101	0.5026913	0.1851047	0.4754211	0.6741148	0.8146870	0.0007500	0.5902604	0.2901147	0.7618865	0.6466925	0.0046517	0.5035878	0.1476650	0.3196353	0.0073583	0.1811149	0.8384991	0.0565212	0.4362779	0.6948438	0.7064347
750	0.0186239	0.0079743	0.7268402	0.5805603	0.0871508	0.6955026	0.0803520	0.7901124	0.8294014	0.1229259	0.6753906	0.4441734	0.0391585	0.6563667	0.3364470	0.3899966	0.2383428	0.7328294	0.6561236	0.0088194	0.6275700	0.3485055	0.7117694	0.6897512	0.0083795	0.5279911	0.1885543	0.4215310	0.0078381	0.3971646	0.7203292	0.0981724	0.4045311	0.7049293	0.6066976
800	0.0460196	0.0143403	0.7805842	0.6441953	0.1343493	0.7812001	0.0534128	0.8150318	0.7288950	0.0930202	0.6799809	0.5158229	0.0484903	0.6559766	0.3823482	0.4479947	0.3025699	0.6812184	0.7429089	0.0113548	0.8224122	0.3339542	0.8458414	0.5838768	0.0032453	0.5382821	0.1313652	0.3744551	0.0059941	0.2117806	0.7179307	0.0452554	0.4086276	0.6990362	0.7186373
850	0.0419838	0.0206364	0.7315591	0.6223128	0.1208829	0.6913534	0.0732412	0.8161455	0.6144637	0.0833186	0.6632196	0.5979011	0.0458931	0.6451985	0.5271341	0.3920484	0.2079821	0.6542743	0.5847880	0.0021492	0.6575162	0.2665522	0.7387375	0.7050074	0.0232452	0.4915799	0.0838376	0.3395369	0.0102955	0.2106268	0.8386020	0.0450449	0.3795561	0.6950317	0.6281209
900	0.0434532	0.0192173	0.6710517	0.6298304	0.1442987	0.8097008	0.0558518	0.7673194	0.6446195	0.0414760	0.6590757	0.4368461	0.0787651	0.7023030	0.4254347	0.4873766	0.2182124	0.6439296	0.7316083	0.0002922	0.6737118	0.3370988	0.8142240	0.7091863	0.0078438	0.5511160	0.1498757	0.3991903	0.0065525	0.3008974	0.7518572	0.0226391	0.3372425	0.6879145	0.6677865
950	0.0354796	0.0285409	0.7879047	0.5929441	0.0982033	0.7300161	0.0448645	0.6167274	0.7317801	0.0722728	0.7094645	0.4012925	0.0356877	0.6506759	0.4588482	0.4681343	0.1543183	0.6428742	0.7033549	0.0006659	0.8060723	0.2793942	0.7243451	0.6246457	0.0065283	0.5154652	0.1538255	0.3302585	0.0081058	0.2907418	0.8646738	0.0672943	0.4080065	0.5749330	0.7699112
1000	0.0075727	0.0437444	0.7108317	0.6823540	0.0958679	0.7971854	0.0530955	0.7886376	0.6594973	0.0668094	0.6868712	0.4182615	0.0427791	0.7433084	0.3285649	0.4631793	0.1800909	0.7658419	0.6503247	0.0020198	0.7339755	0.2942035	0.6412203	0.7139616	0.0103684	0.5024728	0.1276396	0.3168571	0.0083694	0.2892020	0.6658317	0.0623569	0.3690513	0.7555989	0.6047787

0	0.0195997	0.0242897	0.7786637	0.6537859	0.1235181	0.6810944	0.0827819	0.7907238	0.7082085	0.0700646	0.6559538	0.4943669	0.0844718	0.7099249	0.3147189	0.5779563	0.1200498	0.7170238	0.7667604	0.0065636	0.6587042	0.2743712	0.7519545	0.6556109	0.0187745	0.5096395	0.1649682	0.4481684	0.0112845	0.4084146	0.7716779	0.0385913	0.2802083	0.8092644	0.7689932
50	0.0357396	0.0187421	0.3135081	0.7377218	0.0917054	0.7344124	0.0775150	0.6697366	0.8135628	0.0872125	0.6967303	0.6163331	0.0216481	0.7403288	0.4420372	0.5571935	0.1122117	0.3727893	0.7107754	0.2428656	0.5943593	0.5980949	0.4823432	0.7113475	0.0211935	0.4589108	0.1380517	0.4092641	0.0015435	0.1905976	0.7896173	0.2520012	0.2246520	0.6262610	0.6932978
100	0.0236932	0.0141386	0.1357275	0.6390345	0.1018431	0.7358450	0.0444362	0.6565316	0.7766410	0.2250652	0.7748220	0.5983857	0.0045504	0.6508742	0.3729766	0.5590590	0.1196767	0.2994980	0.6288982	0.2792610	0.8682638	0.5673968	0.2670164	0.6532870	0.0046319	0.4703994	0.1632052	0.3889403	0.0047360	0.1976752	0.6871789	0.2793125	0.2554234	0.5529730	0.6983232
150	0.0747127	0.0042910	0.1009217	0.7714508	0.0944797	0.6005100	0.0501524	0.7006979	0.7612285	0.3404364	0.7133089	0.6631315	0.0004783	0.7523816	0.4003632	0.5458105	0.2574587	0.2539463	0.7478941	0.2587362	0.6375060	0.4561500	0.2670762	0.5989742	0.0049831	0.4528451	0.1830121	0.4014419	0.0010445	0.1871382	0.6326995	0.3633624	0.2774239	0.6271075	0.6746214
200	0.0520490	0.0217044	0.1918427	0.5815523	0.0814267	0.6742370	0.0709241	0.7163953	0.6258018	0.3627219	0.7665091	0.6837654	0.0015533	0.7825591	0.3611848	0.4919941	0.2234913	0.3333447	0.6383903	0.3295183	0.6732560	0.5338013	0.1971999	0.5548712	0.0070103	0.5050138	0.1192851	0.2949645	0.0106742	0.1464575	0.7511340	0.3495559	0.2683621	0.5832301	0.7808774
250	0.0641648	0.0807338	0.0918340	0.6133322	0.1394899	0.8281639	0.0445842	0.7750093	0.8098428	0.3765762	0.6754871	0.6705378	0.0025625	0.7711034	0.3687081	0.4929733	0.1641907	0.3691414	0.6572055	0.3120907	0.7443772	0.5516935	0.2140903	0.4707141	0.0023591	0.5815786	0.1364189	0.3221004	0.0032513	0.1412306	0.7257842	0.3333563	0.3618017	0.6004959	0.7480396
300	0.0684099	0.0883324	0.0826790	0.5509828	0.1737448	0.7994487	0.0554182	0.6411517	0.6445279	0.2631392	0.6551184	0.6431532	0.0111671	0.6523206	0.3432780	0.3761041	0.1986209	0.4127920	0.7435425	0.3354777	0.7217934	0.4916374	0.2725382	0.5285069	0.0041127	0.4618345	0.1676267	0.3437488	0.0020972	0.1119847	0.6908006	0.4052763	0.3343033	0.6363213	0.7563772
350	0.0876472	0.1415991	0.0921202	0.5157010	0.1188666	0.7283351	0.0254672	0.8061620	0.7013169	0.2914281	0.7687904	0.6772343	0.0004098	0.6329062	0.2836734	0.4795343	0.2196590	0.2879572	0.6703314	0.2447172	0.7303732	0.6074490	0.2010442	0.5125172	0.0020798	0.4986709	0.1566771	0.3383287	0.0029518	0.1552970	0.7465971	0.3324630	0.2506264	0.5683391	0.7254539
400	0.0656678	0.0777103	0.0798185	0.6295367	0.1195823	0.7104353	0.1057280	0.7645473	0.5253024	0.3623276	0.6693076	0.6336039	0.0009253	0.6422398	0.3948141	0.5414333	0.1405189	0.3325023	0.6923242	0.2731945	0.7650085	0.4773650	0.2484496	0.5035747	0.0025969	0.5191356	0.1177088	0.3424273	0.0068862	0.1379244	0.6599964	0.3101742	0.3764158	0.6383965	0.7308014
450	0.1015548	0.0872169	0.1050665	0.5471698	0.0757194	0.6422035	0.0447164	0.7965209	0.6355373	0.3410080	0.7257397	0.7114797	0.0041535	0.7260796	0.2772474	0.4982577	0.1770640	0.2759712	0.8180323	0.2968497	0.7401405	0.5333567	0.2534584	0.4352058	0.0112991	0.4560272	0.1155001	0.3315529	0.0023132	0.1844941	0.6639076	0.2902045	0.2967204	0.7237949	0.6062681
500	0.0609867	0.0899327	0.1051223	0.6865782	0.1058678	0.5381776	0.0341206	0.6595765	0.8354142	0.3593542	0.7151521	0.8113949	0.0035706	0.7049540	0.3045689	0.4812560	0.1970801	0.3708862	0.8938429	0.2894151	0.6922629	0.4960185	0.1895633	0.5065155	0.0154113	0.4615134	0.1319119	0.5260195	0.0091743	0.1974819	0.7892144	0.4074693	0.3267048	0.7333247	0.7405183
550	0.0457632	0.0489308	0.4948716	0.5975031	0.1389068	0.6715307	0.0363793	0.7288500	0.6321081	0.3079666	0.6728760	0.7591443	0.0437028	0.7473053	0.3276310	0.3734432	0.3474449	0.6183315	0.6594718	0.0526790	0.6777405	0.2254711	0.6136333	0.6434356	0.0148455	0.5254488	0.0998773	0.3675185	0.0150573	0.2763482	0.7370226	0.1474006	0.3732551	0.6536390	0.6190511
600	0.0644816	0.0480952	0.6558229	0.5985489	0.0741725	0.7111934	0.0385544	0.6456814	0.6996543	0.1838727	0.7801974	0.5456510	0.0458697	0.6581071	0.3084561	0.2658101	0.2860866	0.7193844	0.5824459	0.0229106	0.5714181	0.3196820	0.5983897	0.5887017	0.0086193	0.6233431	0.1331410	0.4178898	0.0017750	0.1936709	0.7615052	0.0884509	0.4269293	0.7675801	0.6543955
650	0.0312104	0.0688487	0.7562521	0.5302674	0.0797952	0.6834271	0.0431375	0.8721068	0.5972040	0.1020344	0.7190119	0.5334688	0.0463617	0.7074791	0.3060227	0.2800063	0.2052517	0.6912214	0.7143803	0.0089003	0.5360032	0.3598185	0.7642103	0.6008005	0.0057535	0.4067394	0.1571583	0.4005465	0.0074569	0.1672271	0.8797461	0.0633813	0.4224592	0.6491489	0.6449768
700	0.0265753	0.0364170	0.7056693	0.4504363	0.1204978	0.7760524	0.0555264	0.7143393	0.7235850	0.1176558	0.7687125	0.5482057	0.0575250	0.6942363	0.3422622	0.2968978	0.1910944	0.7648217	0.7121639	0.0012607	0.6381898	0.3903884	0.7282383	0.6325978	0.0112672	0.4650010	0.1404657	0.3244032	0.0241005	0.2781463	0.7203102	0.0283986	0.3937333	0.6912555	0.5997519
750	0.0231346	0.0382285	0.6597005	0.5950058	0.1381727	0.6900665	0.0370815	0.7223063	0.6074914	0.0767141	0.8315281	0.5506844	0.0677274	0.6687172	0.3536422	0.3397220	0.2759170	0.7791643	0.8165311	0.0020457	0.7793375	0.4465477	0.7251383	0.6257143	0.0114812	0.4914949	0.1302203	0.3739683	0.0026803	0.2993075	0.6941097	0.0758038	0.2940958	0.8166782	0.6828579
800	0.0217326	0.0365362	0.6365085	0.6258954	0.0931188	0.7425605	0.0572610	0.7257657	0.6203514	0.1155551	0.7199549	0.4456989	0.1127538	0.5932729	0.3801622	0.3133354	0.2037271	0.6241053	0.7903843	0.0005148	0.6122159	0.3501115	0.8047067	0.7397597	0.0084520	0.5325974	0.1556584	0.3586712	0.0066295	0.2209830	0.8208643	0.0342521	0.4789491	0.6997170	0.6803751
850	0.0357053	0.0286756	0.6925648	0.6139335	0.0789648	0.6855932	0.0512942	0.5931089	0.7393083	0.1182258	0.6731425	0.5274638	0.0439548	0.6276866	0.5060601	0.3019651	0.1390896	0.5870586	0.7069470	0.0014494	0.5491213	0.3122290	0.7394916	0.6361603	0.0103534	0.4582235	0.1114435	0.3969901	0.0082154	0.2779201	0.7322937	0.0339313	0.3985500	0.6587862	0.7595411
900	0.0207829	0.0156738	0.7751864	0.6848999	0.0765026	0.8550923	0.0426200	0.7319213	0.6565297	0.0650335	0.7700753	0.5684906	0.0738961	0.6476353	0.4272663	0.6043653	0.1618448	0.6358949	0.7959155	0.0008184	0.6595427	0.2611892	0.6219347	0.6405636	0.0112669	0.5139053	0.1763469	0.3942106	0.0022901	0.2471285	0.6461538	0.0549780	0.3948889	0.7434890	0.6317950
950	0.0438896	0.0521000	0.8209220	0.5442704	0.1014435	0.7691480	0.0349141	0.5992575	0.7693392	0.0659722	0.7888998	0.5132222	0.0587253	0.5903870	0.3450885	0.6777356	0.1885207	0.6909717	0.7542153	0.0007165	0.8459628	0.2845349	0.9265705	0.7312514	0.0021259	0.4616918	0.1394097	0.3627760	0.0074910	0.3554058	0.6643411	0.0373772	0.3706055	0.8035200	0.6796014
1000	0.0709087	0.0463182	0.7427610	0.7131850	0.0752519	0.6837834	0.0529286	0.5731874	0.7265363	0.0946825	0.7599279	0.4856777	0.0853788	0.6173018	0.2991108	0.4027384	0.1191270	0.6782632	0.6735394	0.0024775	0.7063722	0.2705423	0.6139663	0.8490354	0.0034055	0.3848551	0.1943044	0.3851743	0.0047490	0.4147452	0.8620845	0.0577394	0.2844893	0.7111582	0.7349180

0	0.0599434	0.0275344	0.6723215	0.7389707	0.0814990	0.7827451	0.0735051	0.6874101	0.7861952	0.0301865	0.6964646	0.4291658	0.0627043	0.7912525	0.3473428	0.5669801	0.1625432	0.6766191	0.7133069	0.0013688	0.7271544	0.2521609	0.7843955	0.6597941	0.0084743	0.5820273	0.1273184	0.4341991	0.0039931	0.3620005	0.7154712	0.0240344	0.3353811	0.7233773	0.7273334
50	0.0153208	0.1311210	0.7295446	0.6652414	0.0565097	0.3183900	0.0219361	0.7043839	0.7349163	0.0796002	0.7383854	0.5137652	0.0565131	0.8005776	0.4149480	0.2973720	0.1569135	0.6518643	0.7059632	0.2304871	0.6654567	0.5458522	0.7799582	0.7129494	0.0116197	0.5525978	0.1433307	0.2316258	0.0096277	0.2020280	0.7370218	0.0166107	0.2976317	0.6080664	0.6540305
100	0.0227923	0.1289956	0.7462170	0.6614071	0.1146971	0.1321798	0.0137872	0.6342337	0.6969659	0.0530571	0.9405345	0.5296435	0.0429564	0.7821856	0.3701067	0.2065688	0.1470826	0.6806514	0.6129468	0.4148722	0.6219958	0.5999626	0.6701270	0.6546342	0.0064906	0.3272202	0.1541289	0.1167299	0.0123155	0.2332987	0.6247386	0.0766498	0.3100129	0.5903595	0.8006519
150	0.0358821	0.1733893	0.7620978	0.5766289	0.0732976	0.1659733	0.0057564	0.7600646	0.7325007	0.0667207	0.7486412	0.4922163	0.0352251	0.7424628	0.4328105	0.2838974	0.1456084	0.5570494	0.7405020	0.2705879	0.5334232	0.5096798	0.6380498	0.6491832	0.0072408	0.1612452	0.1288845	0.1550294	0.0042986	0.2063249	0.7504736	0.0252618	0.3237442	0.6919438	0.6256616
200	0.0618715	0.1859644	0.6675864	0.7051985	0.0632215	0.1908933	0.0034154	0.9162906	0.7128961	0.0457790	0.6351854	0.6022338	0.0428824	0.8108197	0.4349104	0.1605529	0.1943791	0.7065173	0.5976794	0.3047619	0.7157187	0.7285574	0.7965095	0.6077586	0.0201339	0.0470812	0.2297257	0.2483236	0.0209396	0.1972864	0.7270753	0.0324444	0.3701016	0.7578007	0.6691835
