"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
700	0.6941984	0.0153163	0.3054546	0.3387693	0.0106821	0.3901356	0.0495705	0.2731979	0.0327511	0.7036185	0.4470171	0.4846457	0.2225473	0.6245036	0.7796639	0.6478247	0.7143682	0.4603452	0.3744072	0.8294960	0.0603005	0.6493147	0.5469317	0.6090673	0.2314106	0.1418899	0.3751700	0.4175677	0.7843067	0.6740024	0.3598116	0.0077224	0.3263483	0.0220213	0.2570296	0.1491165	0.7173431	0.6526698	0.2163504	0.4226904	0.0348279	0.4698496	0.0027235	0.4917996	0.4146068	0.3554567	0.1696280	0.2086232	0.7352039	0.3615803	0.5182248	0.4321448	0.4372520	0.6430166	0.4116968	0.6618033	0.3818751	0.5014620	0.5044647	0.4042571	0.0645207	0.6337147	0.0541928	0.1906371	0.5541611	0.0423762	0.2316923	0.1252984	0.6598474	0.4504327	0.4100783	0.6737737	0.5719355	0.4248269	0.0334025	0.3046614	0.4399263	0.2247159	0.8646007	0.7266724
750	0.6279483	0.0209006	0.3206812	0.3485566	0.0142045	0.4208446	0.0825848	0.3501801	0.0524860	0.6602947	0.5295668	0.4199740	0.1594717	0.6361282	0.7502197	0.6798677	0.6351886	0.5775939	0.3212914	0.6891054	0.0995641	0.5949328	0.6493793	0.7425030	0.2382175	0.1539653	0.3711447	0.3602846	0.7295396	0.6687195	0.4670870	0.0142973	0.3143224	0.0241715	0.1883766	0.1064700	0.6630154	0.6931046	0.3471719	0.5494252	0.0553034	0.5682238	0.0255193	0.4688556	0.3587172	0.2487208	0.1406237	0.1942223	0.7471798	0.4320233	0.3958709	0.3859322	0.5728192	0.5374723	0.3457058	0.7383053	0.4756679	0.6274537	0.5873695	0.3597145	0.0883494	0.6403618	0.0306091	0.2303360	0.5127935	0.0194276	0.1905068	0.1167692	0.7248092	0.4375754	0.3579555	0.6148146	0.4471871	0.5749470	0.0292945	0.3710481	0.5783385	0.1828180	0.7238663	0.7012999
800	0.5335627	0.0290990	0.2531142	0.3946558	0.0193951	0.3659880	0.1146263	0.2882519	0.0375064	0.7931925	0.3961049	0.5119553	0.1501296	0.7206735	0.7234481	0.6890170	0.7491515	0.4577060	0.3357560	0.7345399	0.1345370	0.7477519	0.5236847	0.6429911	0.1566142	0.0780686	0.3099704	0.2938114	0.6569716	0.6749669	0.3949362	0.0097544	0.2623717	0.0264759	0.2450086	0.1522174	0.6014009	0.6072349	0.2113095	0.4916561	0.0465368	0.5997202	0.0075876	0.4384019	0.6121982	0.3896607	0.2299774	0.1987764	0.5862299	0.4433259	0.4572868	0.4284945	0.5139812	0.5749066	0.3286914	0.7512482	0.4044402	0.5618634	0.6049178	0.3555879	0.0531726	0.7037755	0.0354896	0.2135920	0.5217206	0.0390349	0.1636556	0.0988093	0.7246207	0.5620564	0.5548749	0.6064427	0.5412147	0.4309582	0.0483777	0.2882401	0.5177897	0.1317123	0.6388585	0.6627225
850	0.6438121	0.0435636	0.2626589	0.3315688	0.0323105	0.3744146	0.0698133	0.3098926	0.0494141	0.5961427	0.3560565	0.4855211	0.1997481	0.6824923	0.5729740	0.7653693	0.5082773	0.4173460	0.3615634	0.7735872	0.1088072	0.6155459	0.5740566	0.7055996	0.1784365	0.1107525	0.3687998	0.3921395	0.8184284	0.7384979	0.4523217	0.0116132	0.2943809	0.0384320	0.2504842	0.1798715	0.6235874	0.6618571	0.3236427	0.5468982	0.0181568	0.5365595	0.0191480	0.5171476	0.4082709	0.3059683	0.1646925	0.1910848	0.6582353	0.4410060	0.4446100	0.4422564	0.6770209	0.6235095	0.3135188	0.6059456	0.3356455	0.7543222	0.4373707	0.3223068	0.0790661	0.8138461	0.0845166	0.2476007	0.4653459	0.0132728	0.1753970	0.1145731	0.5867944	0.4603833	0.4824922	0.6335113	0.5221615	0.3916715	0.0601118	0.3663846	0.4158187	0.1841743	0.7361906	0.6460325
900	0.5298083	0.0420183	0.2420326	0.3543057	0.0120544	0.5282103	0.0812351	0.3458919	0.0372016	0.6988629	0.4486543	0.5020179	0.2463122	0.6797855	0.5910241	0.6982898	0.7270351	0.3836857	0.3464798	0.7131033	0.0497860	0.6412018	0.6047297	0.8068435	0.1898223	0.1417230	0.3500498	0.3079771	0.6648128	0.5763331	0.4317902	0.0035301	0.3096987	0.0560083	0.1667915	0.1692532	0.8198676	0.5946517	0.2409781	0.5771181	0.0267337	0.5427557	0.0102993	0.4394851	0.3988390	0.3500469	0.1697415	0.1871668	0.7864966	0.4632627	0.5479519	0.5428241	0.4623792	0.5140837	0.3120482	0.7712747	0.4491995	0.5432192	0.4655194	0.3174977	0.0462266	0.6599415	0.0613526	0.1928198	0.4958228	0.0480272	0.1870845	0.1122539	0.5732281	0.5312750	0.4373261	0.6036779	0.4743311	0.4473214	0.0353509	0.3099596	0.5263660	0.2180893	0.6772718	0.6666846
950	0.5291299	0.0484677	0.3014538	0.3643419	0.0205836	0.4673599	0.0658297	0.2992047	0.0409665	0.7823060	0.4047405	0.5386824	0.0991734	0.7322566	0.6330401	0.8233207	0.5229868	0.3914646	0.3231559	0.7288032	0.1274608	0.6533648	0.5951950	0.7837363	0.1397334	0.1338811	0.2647232	0.3926698	0.7343862	0.7402956	0.4178218	0.0126377	0.3493054	0.0333461	0.2430995	0.1924581	0.7391875	0.5351497	0.2126025	0.4577138	0.0136083	0.5274825	0.0134184	0.5218095	0.3667722	0.4231072	0.1830372	0.2414223	0.8745263	0.3937139	0.4202360	0.3226250	0.4976536	0.5865843	0.2825358	0.7083795	0.3732554	0.6367227	0.4479055	0.3180261	0.0861907	0.7055751	0.0634760	0.1840049	0.5072860	0.0473616	0.1684478	0.1493671	0.5974460	0.5177628	0.4649670	0.6072732	0.6016548	0.5434818	0.0508557	0.2782437	0.5120663	0.1859565	0.6670945	0.6159188
1000	0.5480150	0.0405658	0.3913755	0.2753099	0.0378195	0.5703994	0.0839083	0.2502041	0.0250922	0.7396832	0.4332112	0.5434940	0.0455035	0.7562465	0.7303289	0.6882032	0.5620357	0.5352720	0.3264473	0.7656179	0.0651684	0.7780515	0.5853428	0.7163372	0.2087790	0.1650254	0.2509653	0.4283673	0.7924992	0.7293797	0.5178510	0.0118768	0.3549762	0.0444459	0.4604264	0.2296182	0.5789778	0.6627934	0.2515680	0.5169188	0.0318490	0.4273664	0.0458315	0.4946103	0.4237178	0.3966192	0.2130844	0.2535459	0.6847980	0.4339545	0.2978325	0.3751542	0.4037152	0.6176068	0.2793292	0.6137484	0.4370431	0.4651327	0.4761306	0.3808277	0.0658357	0.6355013	0.0362825	0.2536416	0.4705798	0.0236839	0.1655395	0.0970005	0.7697146	0.5750111	0.4698995	0.4655157	0.6293774	0.4956909	0.0326344	0.5369000	0.4023646	0.1581787	0.7724186	0.6266040

0	0.5808713	0.0159635	0.2924232	0.3793703	0.0194089	0.4207296	0.0717027	0.3507693	0.0247609	0.5997176	0.3616192	0.4394553	0.2098749	0.6924766	0.6447662	0.6714292	0.6924694	0.4042319	0.3086492	0.6913954	0.0629686	0.7134131	0.5517238	0.8116433	0.1433224	0.1056757	0.4310950	0.3495852	0.7163288	0.7488599	0.3971755	0.0067846	0.3354821	0.0309538	0.1860258	0.2029122	0.7781409	0.5472286	0.2999603	0.5614606	0.0880666	0.6432090	0.0081143	0.4308125	0.3041983	0.2723826	0.1755165	0.2133731	0.8127981	0.4361382	0.4958016	0.4543504	0.4791713	0.6737595	0.2994537	0.7551644	0.3881072	0.5991466	0.5381807	0.3481501	0.0578803	0.6634796	0.0366583	0.2642726	0.5252004	0.0110629	0.2083037	0.1300072	0.5884213	0.5576139	0.4658281	0.6153847	0.5305938	0.5024697	0.0214598	0.3224039	0.4883809	0.2091918	0.7081419	0.5294043
50	0.3965251	0.0312380	0.1118953	0.3988301	0.0165564	0.4904319	0.0662018	0.2794296	0.0312680	0.7405118	0.4569339	0.4470199	0.2540960	0.7169550	0.5448631	0.7541207	0.6972745	0.3527019	0.2967484	0.7794308	0.0818217	0.5520728	0.7589744	0.7138289	0.1296473	0.1780861	0.3816341	0.3687742	0.7381029	0.5851450	0.4323293	0.0157437	0.3339603	0.3867724	0.2096953	0.1801832	0.7045843	0.7038439	0.2345548	0.4387592	0.0632353	0.5078857	0.0157061	0.3550903	0.4182255	0.1632948	0.2934636	0.1516344	0.6521399	0.3846557	0.4952684	0.5381465	0.4648479	0.6630178	0.2540201	0.4764768	0.4262320	0.5261535	0.5306352	0.3584833	0.0622039	0.7448065	0.0281072	0.2297612	0.5189423	0.0044816	0.0818833	0.1859718	0.6202449	0.2523723	0.5748850	0.6501893	0.5933765	0.5722795	0.0677537	0.4007980	0.4729478	0.1659707	0.6730278	0.5232988
100	0.4834185	0.0108413	0.0405047	0.2573561	0.0498553	0.4474348	0.0597778	0.2376357	0.0199653	0.7104996	0.5187026	0.5515051	0.3099769	0.5596688	0.7060694	0.7501022	0.6789215	0.4760157	0.2991170	0.5642895	0.0464548	0.6762665	0.6004929	0.7618162	0.1165891	0.0923649	0.3734338	0.3508131	0.7077557	0.6061557	0.3629027	0.0087855	0.3040840	0.5515936	0.1800979	0.1907683	0.7421365	0.6543194	0.2454004	0.4981620	0.0348313	0.5760115	0.0181246	0.4550123	0.4464970	0.0660954	0.1836097	0.1534477	0.7046682	0.5631058	0.6281501	0.5675908	0.5034258	0.7330426	0.3288924	0.2434850	0.5222491	0.5315447	0.5196454	0.3625723	0.0886847	0.7490746	0.0259345	0.2277930	0.5423008	0.0009654	0.0500879	0.2510035	0.6472353	0.1707831	0.4959564	0.5550228	0.5035780	0.4620202	0.0324135	0.3271740	0.4326717	0.1845713	0.6847876	0.5568090
150	0.5598568	0.0157013	0.0449465	0.3254172	0.0186480	0.5039357	0.0475074	0.3425823	0.0414071	0.6919716	0.4413063	0.5813594	0.3155248	0.4851609	0.6495672	0.5917274	0.5879764	0.4910213	0.3314033	0.8525236	0.0635831	0.6042564	0.6094828	0.6121766	0.1495097	0.1761588	0.3815235	0.3923462	0.6567796	0.8277622	0.4538873	0.0109408	0.2507852	0.4199149	0.2144836	0.1295760	0.5859487	0.7081989	0.2781859	0.6583609	0.0681165	0.5041255	0.0120133	0.4827183	0.4230728	0.0584572	0.2019584	0.2346437	0.7122003	0.3651222	0.7879057	0.3747103	0.4722421	0.7051372	0.2112588	0.3560475	0.3103039	0.6701178	0.5468081	0.3984081	0.0508582	0.6317296	0.0241770	0.2660017	0.5067197	0.0004504	0.0222512	0.2313890	0.6101834	0.2080716	0.4854082	0.5913298	0.4914216	0.4452071	0.0673299	0.5071133	0.4585944	0.1591168	0.7280801	0.6681715
200	0.5461719	0.0282692	0.0280594	0.3914892	0.0083782	0.4397581	0.0506599	0.3678741	0.0521199	0.6429576	0.3755480	0.5993011	0.2447057	0.5977124	0.7863086	0.6598366	0.6241454	0.3997101	0.2634965	0.7173925	0.0492295	0.5744227	0.5622066	0.6275151	0.1611696	0.1692843	0.3480393	0.3307988	0.6706478	0.6808742	0.4213572	0.0130042	0.1909621	0.4566149	0.3243079	0.1874010	0.7231362	0.5937082	0.2097857	0.4745342	0.0633460	0.5650554	0.0141757	0.5163087	0.3971159	0.0176372	0.1948435	0.2978330	0.6332712	0.4758582	0.6603609	0.3391665	0.5119203	0.6064546	0.3002522	0.3539389	0.3066083	0.5558557	0.5374780	0.3481728	0.0526275	0.7554965	0.0205855	0.1889500	0.5162616	0.0000557	0.0079309	0.2042654	0.5711806	0.1771513	0.4178910	0.6354585	0.4663009	0.4979649	0.0285767	0.4106536	0.2986106	0.2772536	0.6408554	0.7398819
250	0.6127171	0.0623987	0.0519765	0.3503821	0.0262811	0.4504028	0.0588243	0.2609790	0.0269911	0.6738692	0.4521383	0.3844193	0.2866522	0.5726878	0.7159690	0.7835628	0.5873095	0.3882036	0.3352248	0.6818836	0.0746939	0.6863410	0.5739792	0.6870852	0.1657019	0.1155323	0.3635707	0.3499852	0.7517815	0.6789982	0.4988633	0.0103355	0.1545288	0.4828471	0.3183526	0.2086772	0.5769108	0.6718548	0.3117986	0.5554752	0.0214426	0.5321867	0.0171948	0.4782762	0.3912568	0.0279834	0.2272946	0.1802282	0.6100228	0.3537349	0.6481624	0.3045456	0.4044364	0.5165816	0.2413235	0.3218331	0.3074387	0.5142638	0.5059000	0.3099858	0.0327486	0.7984827	0.0157988	0.2195880	0.5797966	0.0002777	0.0026704	0.1991032	0.5300267	0.2095581	0.4283809	0.5469558	0.5547693	0.4323636	0.0429681	0.3216087	0.2336253	0.2814625	0.7063871	0.6351089
300	0.6155861	0.0337417	0.0833110	0.3613366	0.0065661	0.4071202	0.0679296	0.2860990	0.0678490	0.5797463	0.4916447	0.5181479	0.3137784	0.6136387	0.6239767	0.7025949	0.6413607	0.5253919	0.3012862	0.7911895	0.0805540	0.7018163	0.5760824	0.7355740	0.1797242	0.0998180	0.3307498	0.3296649	0.6739604	0.6378449	0.4709261	0.0044303	0.2485747	0.5464002	0.3242353	0.1563092	0.5525716	0.5432453	0.2772127	0.4218402	0.0491855	0.5632755	0.0196680	0.5086853	0.4567181	0.0183074	0.2422422	0.1646219	0.6625387	0.4923862	0.5624800	0.4518542	0.4272919	0.5783998	0.2917135	0.3583474	0.3988090	0.4977690	0.4331753	0.4176272	0.0499538	0.6633463	0.0194985	0.2429876	0.5855512	0.0019470	0.0414653	0.1838252	0.6454343	0.1931317	0.5853921	0.4887669	0.4336041	0.4380897	0.0311416	0.4246602	0.2890685	0.2166948	0.7902624	0.6432972
350	0.5714841	0.0632098	0.0490115	0.3398461	0.0185193	0.4804171	0.0822439	0.2909686	0.0289368	0.6349685	0.4381893	0.5210232	0.1930362	0.5172084	0.7262031	0.6978401	0.6914868	0.3929412	0.3296199	0.6958518	0.0797143	0.6283458	0.6936502	0.7280103	0.1752584	0.1797738	0.3817250	0.2676229	0.6305059	0.6364655	0.4573203	0.0059989	0.2763085	0.5773455	0.2241703	0.1052717	0.6652864	0.4561251	0.2318919	0.5093536	0.0613349	0.4830861	0.0344375	0.4314153	0.4693725	0.0135987	0.2456675	0.2021638	0.7632309	0.3469914	0.7169999	0.3843811	0.5513874	0.6011129	0.3714698	0.2738657	0.4080804	0.4318422	0.5008385	0.3321365	0.0764873	0.7261672	0.0308667	0.2989175	0.4273896	0.0003466	0.0453499	0.1817272	0.5579851	0.1690699	0.5895400	0.5274331	0.4572161	0.4560931	0.0187625	0.4669878	0.2592723	0.1629139	0.6110563	0.6912565
400	0.5737500	0.0275714	0.0749785	0.3984707	0.0179854	0.4870030	0.0961252	0.3204843	0.0395490	0.7513908	0.4318042	0.4561701	0.1216910	0.5236208	0.8287515	0.7166571	0.6609273	0.3880154	0.3212640	0.5872296	0.0835716	0.6004538	0.6578902	0.7238586	0.2525984	0.1524730	0.2969130	0.2726655	0.6801059	0.4630934	0.4349775	0.0011916	0.1986086	0.5660656	0.3260252	0.2137392	0.7092335	0.6249374	0.2970828	0.6569740	0.0872728	0.5536949	0.0173753	0.4532541	0.3399732	0.0107212	0.2584567	0.1780242	0.7804147	0.4218141	0.7378586	0.2439546	0.5963135	0.6313116	0.2651398	0.2912638	0.4997347	0.4974180	0.6045726	0.3652367	0.0976188	0.8695877	0.0291704	0.2018286	0.5727949	0.0000511	0.0544722	0.1596674	0.7009138	0.1545664	0.5671583	0.5779940	0.4913673	0.5815582	0.0536079	0.3372912	0.3298554	0.2831769	0.6322412	0.7040300
450	0.6256397	0.0150041	0.0634064	0.3557788	0.0238278	0.5838523	0.0736099	0.2635832	0.0544421	0.7280236	0.3704627	0.4337584	0.2191686	0.5136072	0.6553816	0.7365193	0.6203037	0.4323165	0.2641309	0.7542059	0.0992249	0.6035378	0.4765479	0.6305970	0.1621069	0.1162745	0.3229101	0.3031060	0.7030906	0.5845299	0.6121002	0.0097209	0.2145979	0.5084514	0.2241737	0.1787682	0.6227372	0.6089898	0.2271143	0.5750567	0.0439274	0.5084197	0.0144599	0.4107068	0.3903935	0.0094419	0.1897316	0.1884418	0.6961650	0.4631348	0.7176329	0.4605812	0.5735282	0.6005754	0.3117949	0.2576869	0.3247276	0.5732743	0.4674177	0.3799302	0.0770275	0.7351686	0.0279539	0.2485326	0.7436229	0.0048106	0.0474415	0.1288960	0.6495383	0.2303674	0.4930503	0.4769939	0.5805282	0.5244112	0.0292843	0.3512339	0.3432271	0.2817018	0.7051567	0.6932681
500	0.5491338	0.0202300	0.0252210	0.3985289	0.0118600	0.4187178	0.0875363	0.3285370	0.0185085	0.6672730	0.5008441	0.3659901	0.3820201	0.5627885	0.6123670	0.7036008	0.7420704	0.3934954	0.4041477	0.5631151	0.0426665	0.7030061	0.5913448	0.5591397	0.1770836	0.1213774	0.3537917	0.3544861	0.6420505	0.6531409	0.4136030	0.0007996	0.2852115	0.4536679	0.2013322	0.1539385	0.6393527	0.5717815	0.2460180	0.5548630	0.0285349	0.7221057	0.0303999	0.3505629	0.3804467	0.0078773	0.2424475	0.1723761	0.7359593	0.3248731	0.6618642	0.5467411	0.6469713	0.7982917	0.3229627	0.2932967	0.3701405	0.5537496	0.4420901	0.3071030	0.0384062	0.7033264	0.0221594	0.3033863	0.6097588	0.0000130	0.0280801	0.1676707	0.7082115	0.1310540	0.4512508	0.7370082	0.5138579	0.4658615	0.0817465	0.3767083	0.2766842	0.1788245	0.7314933	0.7135162
550	0.4681573	0.0106354	0.2616708	0.3441921	0.0082219	0.4637518	0.0271258	0.4363777	0.0316528	0.6756883	0.3583301	0.4807377	0.5427004	0.6713859	0.6438400	0.6054640	0.6419169	0.4694573	0.3561786	0.5982364	0.0761195	0.8388939	0.5618424	0.6487592	0.1608401	0.1585541	0.4097306	0.2701613	0.6762601	0.6918124	0.4241309	0.0037818	0.2862788	0.1388043	0.1846892	0.1981260	0.6516387	0.5881605	0.2598811	0.4630980	0.0308411	0.4929887	0.0132815	0.4593879	0.3960404	0.1313689	0.2068150	0.1542545	0.6494176	0.3201927	0.4949231	0.5700683	0.6416062	0.7073025	0.3057976	0.5360055	0.3987038	0.6434819	0.6989271	0.3309048	0.1047135	0.6600311	0.0695722	0.2956375	0.5124511	0.0082077	0.1870860	0.1790025	0.5638728	0.5505348	0.5014501	0.5506957	0.5835896	0.5177191	0.0736047	0.3832226	0.2788480	0.2182942	0.6821921	0.7349533
600	0.5392855	0.0510024	0.3613521	0.4145456	0.0215399	0.4740210	0.0717726	0.3101094	0.0516639	0.6117612	0.3381450	0.5867827	0.4084893	0.6508871	0.7311106	0.7631001	0.6134344	0.3325102	0.3688302	0.8291697	0.0659129	0.6259802	0.5103958	0.7666029	0.1493227	0.1519094	0.3607686	0.3497512	0.6484335	0.6130325	0.4313980	0.0038535	0.2772681	0.0707220	0.2794264	0.1762224	0.8169359	0.6776801	0.2277565	0.4359353	0.0160554	0.3959645	0.0130180	0.5248467	0.4941025	0.2314871	0.2167763	0.1949996	0.7152821	0.3846775	0.6265747	0.4518389	0.5667070	0.5609961	0.3094799	0.5875199	0.3516776	0.4769138	0.4508834	0.3807540	0.1013742	0.6266052	0.0519345	0.2939939	0.4840148	0.0050607	0.2262965	0.1836673	0.6405188	0.5041827	0.4946297	0.5838888	0.3822647	0.6072642	0.0623942	0.3119362	0.3355437	0.2240809	0.7126866	0.6838065
650	0.7195832	0.0405071	0.3178292	0.4084215	0.0127505	0.4826696	0.0355731	0.2876416	0.0722519	0.6349498	0.3808939	0.5540555	0.1934223	0.8477032	0.7925761	0.6563288	0.5529956	0.4193115	0.2546197	0.7740047	0.0811004	0.6984736	0.6586384	0.7283186	0.1439651	0.1837427	0.2289541	0.3867261	0.7932806	0.5990563	0.3788970	0.0052152	0.2240111	0.0377165	0.3232371	0.2484881	0.7761858	0.7263525	0.2086021	0.6211624	0.0427944	0.5389427	0.0073743	0.5129645	0.4926089	0.2196136	0.2507051	0.2087905	0.7681640	0.3573219	0.5741184	0.3434626	0.5245355	0.6678222	0.2864039	0.6725604	0.4553319	0.4938740	0.5644914	0.4047521	0.0679800	0.7385030	0.0233380	0.3024525	0.4706194	0.0094498	0.1786252	0.1665612	0.6666344	0.6208192	0.4366909	0.5062132	0.5407244	0.4776473	0.0649846	0.3617786	0.2897058	0.2304472	0.7188751	0.6698172
700	0.5024488	0.0260469	0.2897879	0.3636072	0.0119130	0.4584287	0.0445008	0.2605504	0.0097867	0.7162402	0.5304695	0.4553717	0.1519676	0.6032855	0.6777437	0.7248895	0.6328194	0.4881747	0.3444945	0.7333484	0.0925482	0.6988573	0.6273821	0.5921738	0.1604011	0.1242499	0.3397211	0.3680264	0.7410642	0.7025174	0.5242999	0.0078179	0.2076849	0.0336401	0.3527905	0.1698307	0.6536630	0.6711684	0.2817539	0.5280356	0.0261964	0.5179111	0.0095416	0.5104401	0.4458985	0.2449162	0.2104100	0.2143716	0.7576227	0.4419811	0.4041287	0.4566188	0.5083061	0.7018555	0.3432064	0.6814290	0.3608967	0.4716099	0.5791908	0.4095001	0.0265338	0.6629091	0.0343915	0.3580174	0.4915355	0.0115779	0.2290604	0.1854500	0.6036552	0.5471271	0.4119005	0.6000768	0.6875284	0.4556136	0.0574241	0.3336667	0.4446388	0.2089430	0.6684039	0.6452942
750	0.6074935	0.0336387	0.2073964	0.4109777	0.0089737	0.4601087	0.0618898	0.3847808	0.0393564	0.8494023	0.4642825	0.5179782	0.1683653	0.7307172	0.5902066	0.6637360	0.7198901	0.4558344	0.3599905	0.6699619	0.0629522	0.6497608	0.5654359	0.5648080	0.1466403	0.1035667	0.2854568	0.4252130	0.5622483	0.6351925	0.3329778	0.0233773	0.2841924	0.0664204	0.3686625	0.1890428	0.6558110	0.6298654	0.2562933	0.4749919	0.0388600	0.4470088	0.0265212	0.4774822	0.3996464	0.2701067	0.1371750	0.1917898	0.6929796	0.3845119	0.4671729	0.4244246	0.5375287	0.6586403	0.3295239	0.6973309	0.3737877	0.4577938	0.5725765	0.4829618	0.1312693	0.8314945	0.0545181	0.2612209	0.5954633	0.0211944	0.2455630	0.1054756	0.5868505	0.5209715	0.6086877	0.6028799	0.5425150	0.5866064	0.0423652	0.4108280	0.3832328	0.1862369	0.7582189	0.8287788
800	0.6282006	0.0329975	0.2486015	0.4800575	0.0046465	0.5038160	0.0513472	0.3642470	0.0327623	0.7674630	0.4986050	0.5390712	0.1200994	0.6186895	0.6990685	0.5892874	0.6517623	0.4006459	0.2956573	0.6318999	0.0912855	0.6762919	0.5898855	0.8262252	0.1433961	0.0990918	0.3070169	0.3509737	0.5882554	0.5704191	0.4078630	0.0135442	0.2148230	0.0777911	0.3523823	0.1942308	0.6154306	0.5281320	0.3415658	0.4608148	0.0204665	0.6106896	0.0089858	0.3899629	0.4222580	0.2798196	0.2334387	0.1371084	0.6375667	0.4328347	0.3266235	0.5083087	0.5198097	0.6049649	0.4378934	0.6905664	0.3386809	0.4539231	0.5672494	0.4353806	0.0576499	0.7512915	0.0683831	0.2461019	0.5176002	0.0042151	0.2056799	0.1843058	0.6747658	0.4266038	0.5079308	0.5809258	0.5552670	0.4727853	0.0855638	0.2855727	0.4627554	0.1840989	0.6783269	0.6714119
850	0.4488969	0.0485374	0.1858107	0.3306618	0.0202584	0.3123123	0.0601660	0.3296154	0.0648056	0.6972346	0.3960623	0.5239715	0.2174548	0.6315927	0.7048052	0.6741396	0.6624941	0.3531438	0.3625433	0.7257856	0.0544791	0.8129537	0.5890132	0.6920884	0.0955428	0.0654915	0.4549934	0.2967166	0.7498525	0.6736238	0.3972094	0.0057685	0.2639358	0.0449689	0.1175498	0.1218018	0.7597656	0.6174440	0.3072306	0.4905131	0.0337640	0.4424056	0.0104666	0.5067923	0.4223621	0.1844905	0.1866529	0.1531999	0.5921814	0.5038713	0.4362918	0.6645408	0.4949292	0.6554744	0.2954317	0.5749014	0.3157149	0.6261408	0.5774427	0.3709654	0.0915711	0.7224591	0.0331904	0.2144824	0.6234213	0.0133123	0.2204850	0.1843912	0.5450934	0.5013259	0.4624257	0.4665003	0.7025766	0.5390896	0.0168917	0.4796394	0.4829155	0.1463065	0.7463776	0.6899531
900	0.4672603	0.0457610	0.2521663	0.3949837	0.0008534	0.4453775	0.0640662	0.2946520	0.0462670	0.7044327	0.4246844	0.6684380	0.4628840	0.6176886	0.7058329	0.7261011	0.6507700	0.5126762	0.3659169	0.8235169	0.0780206	0.7849999	0.7478315	0.8128736	0.1075785	0.0829521	0.3479917	0.3771783	0.7154905	0.6981380	0.3940723	0.0428291	0.3520763	0.0291721	0.1191846	0.1102392	0.6748875	0.5707301	0.1920000	0.4334401	0.0423330	0.5624293	0.0081481	0.4829698	0.4741486	0.2254985	0.1272932	0.1555937	0.6951114	0.4409093	0.4383607	0.6626640	0.4904948	0.6758571	0.3158029	0.7061738	0.3742420	0.6193621	0.5425720	0.3715026	0.0677908	0.7246510	0.0432927	0.2856016	0.4870356	0.0116815	0.1867213	0.1984670	0.5572625	0.5560297	0.4654144	0.5798757	0.6789379	0.4816453	0.0099793	0.5396237	0.3950524	0.1483345	0.6140767	0.6595849
950	0.3992228	0.0276292	0.4030675	0.3451007	0.0106469	0.4585712	0.0356103	0.3346135	0.0177908	0.5921151	0.4592530	0.5311203	0.2384324	0.6164494	0.6623551	0.6839711	0.6296099	0.4348910	0.3639757	0.6722794	0.0729839	0.6987949	0.6229587	0.7552150	0.1589457	0.1047485	0.3456645	0.4234499	0.7983924	0.7129357	0.3875565	0.0083341	0.4006616	0.0553657	0.1595508	0.1616128	0.6525329	0.5977759	0.3083746	0.6499065	0.0492829	0.5028981	0.0008649	0.4264152	0.4313339	0.2754086	0.1405629	0.2075072	0.6127229	0.3482755	0.3961286	0.6194351	0.6431944	0.6403715	0.2990759	0.7861805	0.4121673	0.5852239	0.6396198	0.3486478	0.0804729	0.5788158	0.0550139	0.3049752	0.5963886	0.0181766	0.1408048	0.1054444	0.6698336	0.5212752	0.3838560	0.5286061	0.4799839	0.4877256	0.0371959	0.4231154	0.3405231	0.2228432	0.7508545	0.7942510
1000	0.5192111	0.0340799	0.5134981	0.3710580	0.0071675	0.5370301	0.0905697	0.3574355	0.0204689	0.7050751	0.4571940	0.4203184	0.2040782	0.6883928	0.5735343	0.7768377	0.5433366	0.3427788	0.2870628	0.6185090	0.0536244	0.7087965	0.6235569	0.7186183	0.2444037	0.0945337	0.4032823	0.2893163	0.7610304	0.7054038	0.4576182	0.0041737	0.2962357	0.0719430	0.2215551	0.1337651	0.6185642	0.6057953	0.3552073	0.4318472	0.0484841	0.5912253	0.0043047	0.5186332	0.4751957	0.2578904	0.1801546	0.1670076	0.6971135	0.4311979	0.4278495	0.5557224	0.5195100	0.7422962	0.2951926	0.6985271	0.3682784	0.5208117	0.4942574	0.3548179	0.0423018	0.6527634	0.0517985	0.2027264	0.5968827	0.0243176	0.1379056	0.0995451	0.5057011	0.6380984	0.4721794	0.6326947	0.4444295	0.4850131	0.0449716	0.4029229	0.3054637	0.3163300	0.7092013	0.6969765

