"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
300	0.4033703	0.3848203	0.2158766	0.6326680	0.3227646	0.4714019	0.0000027	0.0504703	0.2098128	0.5448287	0.3492925	0.7488863	0.7627827	0.7553045	0.4088224	0.2873412	0.1779651	0.1533497	0.7051586	0.6599799	0.3922001	0.4882579	0.2306306	0.2647207	0.6429658	0.3639835	0.0640500	0.5880740	0.0018118	0.1541704	0.0783127	0.5197899	0.8623471	0.0590760	0.5044034	0.4855933	0.0050571	0.0404919	0.7404559	0.1461469	0.0263261	0.4632477	0.3036256	0.6167577	0.3712029	0.4101927	0.2689555	0.6716498	0.3616736	0.1283503	0.3464694	0.6910994	0.4055558	0.1242664	0.5506375	0.6264751	0.5575057	0.0002441	0.6315938	0.3781164	0.4563060	0.3180410	0.0168392	0.6474899	0.2820706
350	0.3771478	0.3344226	0.2441049	0.8551486	0.3399413	0.4512963	0.0000739	0.0283120	0.2283980	0.3530720	0.3560814	0.8054951	0.7622645	0.7377829	0.3205654	0.3711648	0.0974937	0.1108325	0.7458912	0.7689960	0.4231792	0.6572666	0.1097568	0.2637151	0.6779445	0.4284371	0.0574784	0.6266970	0.0026260	0.1682904	0.0848427	0.5533093	0.6001296	0.0433037	0.4472516	0.5988325	0.0052202	0.0345399	0.6729590	0.1760099	0.0814706	0.5494150	0.2618949	0.7928379	0.3111749	0.3524181	0.3753082	0.8026464	0.3051471	0.1499883	0.2860483	0.5297703	0.4173208	0.1191589	0.5564223	0.6484229	0.6507482	0.0000000	0.7052373	0.5486880	0.3697565	0.3805480	0.0137902	0.6384426	0.4092299
400	0.5159251	0.2643636	0.1798483	0.6867398	0.4400965	0.4194716	0.0024183	0.0504065	0.2354840	0.3387994	0.2461758	0.6822244	0.7346915	0.7259867	0.3112808	0.2389801	0.0686079	0.1239990	0.7524753	0.6887700	0.5194959	0.5956393	0.1838626	0.3102407	0.5697210	0.3778826	0.0425370	0.8271499	0.0019363	0.1949844	0.1330772	0.6533705	0.6781292	0.0613724	0.4622229	0.4816797	0.0082617	0.0519437	0.8268355	0.1233973	0.0205850	0.4821102	0.2755235	0.6870922	0.4253380	0.5370895	0.2962599	0.7689539	0.2665823	0.1443076	0.2861954	0.6093874	0.3730530	0.0963178	0.5267013	0.6825647	0.4605955	0.0003621	0.7111140	0.3994068	0.5225505	0.3037291	0.0419538	0.6838941	0.2752918
450	0.4368231	0.3121477	0.2200864	0.7412156	0.3322115	0.4448338	0.0000889	0.0568867	0.1681506	0.3039115	0.2487023	0.7209079	0.6363118	0.8250279	0.3236276	0.3038023	0.0547419	0.1267081	0.6398284	0.6223674	0.4289047	0.4546677	0.1055055	0.2829146	0.5839713	0.5322563	0.0413488	0.6851608	0.0047433	0.2146858	0.1155917	0.6176751	0.5875141	0.0442617	0.3891306	0.5513381	0.0049833	0.0379963	0.7018048	0.1541775	0.0424579	0.4047974	0.1802058	0.6260906	0.3274998	0.5921159	0.2744401	0.7069282	0.2106624	0.1363264	0.2570745	0.6620600	0.3450983	0.0608769	0.5444906	0.7286549	0.4981805	0.0000000	0.5849904	0.4092490	0.4024693	0.3307077	0.0583403	0.7036903	0.3630597
500	0.4496613	0.4241702	0.1717100	0.8148167	0.4536657	0.4056649	0.0000034	0.0425093	0.1609316	0.2747020	0.3019078	0.7499991	0.7793927	0.6632545	0.4117420	0.3018348	0.1240176	0.1119709	0.6754962	0.6748098	0.4206401	0.3783694	0.1066828	0.2355741	0.6498605	0.3954006	0.0717929	0.5526972	0.0010151	0.1860110	0.1243322	0.6287323	0.6924102	0.0420990	0.4837629	0.4435179	0.0084791	0.0396430	0.7214239	0.1975005	0.0150483	0.4271843	0.2778040	0.7381369	0.2972596	0.4228850	0.2917166	0.6529634	0.3027465	0.1299967	0.2535363	0.7061385	0.4790938	0.1026533	0.6118700	0.7522672	0.4882392	0.0000443	0.7417614	0.3553464	0.4422248	0.3390178	0.0422810	0.6626880	0.4162819
550	0.3022387	0.3207579	0.2780372	0.7693673	0.4621230	0.5418054	0.0177843	0.0619177	0.2660545	0.3654409	0.4023331	0.6328279	0.8817139	0.7008927	0.1699009	0.3050144	0.0608033	0.5207971	0.5869276	0.5742023	0.4926800	0.6356899	0.1404131	0.2567443	0.6620011	0.4599986	0.3141562	0.8039415	0.0545929	0.1894911	0.1043250	0.6220977	0.2603759	0.1802460	0.3751449	0.5269307	0.0116866	0.0355219	0.7275259	0.2806085	0.1352632	0.6023568	0.2105825	0.7077283	0.4527609	0.5323651	0.1150033	0.5316163	0.1637787	0.1518213	0.3448533	0.7350004	0.5035297	0.1334736	0.6482429	0.7799938	0.5024707	0.0986346	0.4080285	0.3445538	0.4258017	0.4301690	0.0221358	0.7864098	0.3350160
600	0.2111886	0.3190946	0.2950905	0.5620713	0.5754341	0.4130875	0.0568917	0.0787445	0.3768904	0.4251652	0.2463917	0.7236891	0.6988375	0.7859820	0.1259503	0.3259883	0.0541084	0.5989184	0.7568895	0.7457242	0.5874819	0.6500787	0.1607841	0.1871294	0.6536203	0.5927570	0.2053443	0.5769945	0.1202242	0.2350840	0.1591369	0.6396720	0.1256999	0.2078516	0.3858444	0.5992994	0.0142200	0.0532404	0.7486868	0.2709548	0.2105770	0.4306328	0.2295761	0.7026632	0.5754943	0.3674041	0.0907718	0.6052830	0.1827487	0.2040619	0.2560134	0.7434820	0.2998848	0.0677050	0.6826068	0.7061322	0.5599603	0.1005406	0.3200641	0.3224945	0.4357407	0.5601291	0.0804940	0.7250485	0.2634460
650	0.2103332	0.3729038	0.3800286	0.7352739	0.5693323	0.3366786	0.0283267	0.0689144	0.5335342	0.4287099	0.2867490	0.6501169	0.6756430	0.7027841	0.0708145	0.3352478	0.0214890	0.6326849	0.6064708	0.6838667	0.5353010	0.7105293	0.1332903	0.2595417	0.7128877	0.5997481	0.2075098	0.6464259	0.1209501	0.1019809	0.1692110	0.5618960	0.0769488	0.2733789	0.3769060	0.4843598	0.0249851	0.1191494	0.6386787	0.2774794	0.3185931	0.4194309	0.3205438	0.7577441	0.5805425	0.4019070	0.1052708	0.6455304	0.2506807	0.1280861	0.3272818	0.6447470	0.4817923	0.0581216	0.8149547	0.6004111	0.4769465	0.1278479	0.2374915	0.3182873	0.3859824	0.5472043	0.1141647	0.7088289	0.3085477
700	0.1986631	0.4889755	0.4146172	0.5985858	0.6642866	0.3767886	0.0164803	0.0577500	0.5029844	0.4324052	0.3603858	0.6178840	0.7284314	0.6984721	0.0999583	0.3245872	0.0038093	0.7739443	0.6930471	0.7744872	0.5484931	0.6086034	0.1407722	0.1273046	0.6688295	0.6737161	0.1805780	0.7707877	0.1052491	0.1476206	0.2071208	0.6406850	0.0714002	0.2611441	0.3151870	0.4362009	0.0071148	0.1558741	0.7402695	0.3712890	0.3795359	0.4806832	0.2917797	0.6424850	0.6175805	0.3775287	0.0603956	0.6096936	0.2064824	0.1777040	0.2387186	0.6691219	0.4040165	0.0595239	0.7333163	0.7047140	0.5987701	0.1862087	0.3229806	0.3857501	0.4304151	0.5050511	0.3168248	0.7787416	0.3330655
750	0.2942482	0.4099062	0.3428548	0.6225880	0.6039159	0.3849918	0.0222188	0.0658298	0.6167837	0.3599987	0.3260964	0.5067842	0.5455092	0.8016040	0.0508158	0.3756654	0.0055120	0.7423819	0.5868686	0.6431671	0.5950737	0.6684378	0.1448338	0.1804858	0.8471478	0.6939791	0.1540993	0.6595576	0.0899675	0.1758136	0.2462958	0.5068785	0.0621359	0.3603364	0.3728173	0.5586561	0.0117993	0.1623403	0.7592000	0.3662364	0.4662903	0.6329194	0.3217036	0.7281586	0.6909785	0.4201052	0.0437788	0.6540836	0.2714894	0.2615199	0.2543786	0.5791434	0.3716127	0.0648633	0.6280581	0.5655167	0.5929179	0.1051319	0.3613363	0.4885752	0.4129383	0.4891983	0.2594347	0.7048112	0.4123984
800	0.3425729	0.4677016	0.3127212	0.6986453	0.6010588	0.5730947	0.0307472	0.0631244	0.5754055	0.4578218	0.2318028	0.8395103	0.7271469	0.7317302	0.0510979	0.3732974	0.0076807	0.7228512	0.4445784	0.6522465	0.5013561	0.6783076	0.1108631	0.1214920	0.7665184	0.7033872	0.1626687	0.6659739	0.1460942	0.1103007	0.2830561	0.6418109	0.0767122	0.3931371	0.2573788	0.3737933	0.0220358	0.1594264	0.6907468	0.3688313	0.5765804	0.5387121	0.3465799	0.7466813	0.6205425	0.4293442	0.0769866	0.6228517	0.2529903	0.2694641	0.2896064	0.6422942	0.3087381	0.0420441	0.7838420	0.6107544	0.6960884	0.1576098	0.2811022	0.3351456	0.4145389	0.5299793	0.2653417	0.6407690	0.3342738
850	0.3435065	0.3038705	0.3123065	0.6285141	0.5098886	0.4952990	0.0191421	0.0465478	0.4814320	0.4009947	0.3219495	0.8606757	0.8534304	0.7817046	0.0399927	0.2287529	0.0010462	0.7856704	0.2710002	0.7582193	0.5774340	0.7025511	0.1248454	0.0804006	0.6206360	0.5688359	0.1850239	0.7125513	0.0736053	0.1264464	0.3237494	0.6768787	0.0928706	0.3397906	0.2918901	0.3991995	0.0029837	0.2254694	0.7196262	0.3995186	0.6882293	0.4673255	0.3329958	0.6818598	0.6475065	0.3902296	0.0516883	0.5902001	0.3426501	0.2410680	0.3291782	0.7991032	0.3926905	0.0987590	0.6571031	0.6830741	0.5917443	0.1175450	0.3342213	0.4462393	0.5085476	0.5791284	0.3129497	0.6764128	0.4637915
900	0.3885193	0.4195216	0.2682665	0.5850856	0.6026895	0.5339007	0.0255622	0.0516550	0.3727433	0.4453648	0.4393816	0.8398191	0.6430675	0.7461696	0.0307857	0.2099509	0.0054513	0.8327101	0.3004166	0.7041078	0.6290158	0.6931858	0.1980266	0.0979503	0.6550213	0.4549865	0.2327289	0.7408107	0.0777169	0.1496647	0.2297929	0.6289717	0.1216851	0.2552475	0.3747623	0.4437027	0.0004026	0.1956330	0.7401237	0.4418325	0.5332199	0.5399315	0.3777003	0.6943823	0.6362346	0.3880265	0.0824322	0.6115948	0.2354108	0.2472455	0.3108467	0.6717700	0.3802030	0.0843940	0.7004862	0.6740772	0.5082095	0.1613945	0.4313673	0.5912812	0.4628234	0.6227546	0.3345744	0.7366846	0.5009041
950	0.1792530	0.4581594	0.2381070	0.5699902	0.5634838	0.3198865	0.0271796	0.0428484	0.5127342	0.4807840	0.3687865	0.7495654	0.8397403	0.7828059	0.0238204	0.1533321	0.0107047	0.7125843	0.3444941	0.6974272	0.5885836	0.8738609	0.2442102	0.1842967	0.8096629	0.5271979	0.1761344	0.7071407	0.1093024	0.1655915	0.2130683	0.6057436	0.1197949	0.2241914	0.4143189	0.4378663	0.0020881	0.1265149	0.6575342	0.4560991	0.4099310	0.6372495	0.3529061	0.6224115	0.6338641	0.4012114	0.0754213	0.5474088	0.3023570	0.2999130	0.3112887	0.6582092	0.3837053	0.1065667	0.6015925	0.7660090	0.6918817	0.1208500	0.3494258	0.3266570	0.3383190	0.4629532	0.2313661	0.6105366	0.2586422
1000	0.2360728	0.5226041	0.3894797	0.5770989	0.6934421	0.2317339	0.0506250	0.0723894	0.5846527	0.5413767	0.3460132	0.6413845	0.5866787	0.6822325	0.0201200	0.1076057	0.0036616	0.7259808	0.2922024	0.7190203	0.7492876	0.7437692	0.1767175	0.1581094	0.5958555	0.6031938	0.0637834	0.7237739	0.0963952	0.2055944	0.1151534	0.6663605	0.0855910	0.2685718	0.3909789	0.5994591	0.0044075	0.0911786	0.8905933	0.3987419	0.4438257	0.3981537	0.3359971	0.8471155	0.6201224	0.3260197	0.0698780	0.5641710	0.3263040	0.2358470	0.3720281	0.8870492	0.4000673	0.0552482	0.5832295	0.6311805	0.6567754	0.1207863	0.2704127	0.3903362	0.4660376	0.5411219	0.2418779	0.6130715	0.3594775

0	0.1891845	0.3915849	0.2789700	0.5719051	0.5207545	0.4009843	0.0262464	0.0746846	0.3865961	0.4566539	0.3644552	0.7714910	0.7618664	0.6676503	0.0374673	0.1354632	0.0169606	0.8109144	0.3352446	0.6723365	0.5647967	0.5842236	0.1951941	0.2325235	0.6771644	0.5010094	0.1906180	0.5960473	0.1412123	0.1010104	0.1141732	0.6090281	0.0530641	0.3722329	0.4918130	0.4523821	0.0024156	0.1268790	0.6696328	0.4090580	0.3746722	0.5378269	0.2838219	0.7448902	0.6727984	0.3693861	0.0781414	0.6834591	0.2279933	0.1899221	0.3315336	0.5981058	0.4992978	0.0654967	0.6972412	0.7561366	0.6471632	0.1219282	0.3152947	0.3187417	0.5175784	0.5316321	0.2745607	0.7784174	0.3800889
50	0.3470501	0.4959143	0.1576008	0.5369165	0.6593380	0.3058711	0.0003651	0.0699171	0.5342854	0.3380468	0.2935430	0.5503181	0.7572962	0.7165280	0.0386652	0.1132282	0.0072746	0.8127402	0.2965941	0.6408210	0.6173150	0.7131327	0.0791229	0.1354913	0.5667330	0.5718812	0.1038637	0.7243943	0.0337135	0.1071826	0.4768218	0.4302382	0.1159420	0.3797762	0.3804703	0.5073856	0.0059524	0.2196870	0.7976670	0.3810020	0.4332163	0.6644508	0.3744741	0.7724363	0.5856302	0.3530964	0.0887964	0.5181840	0.5536412	0.2266244	0.2756431	0.7250700	0.4025031	0.0265660	0.6360357	0.7152989	0.7371697	0.1411007	0.3172328	0.3418684	0.3537803	0.4975012	0.4967337	0.4750421	0.2073816
100	0.3593588	0.4840432	0.1301677	0.5890068	0.6479589	0.4442635	0.0000041	0.0491048	0.4477541	0.3497371	0.2376508	0.5368354	0.5942022	0.6660765	0.0092854	0.0653541	0.0044777	0.7819123	0.3038698	0.6902431	0.6081354	0.7808275	0.1446735	0.0937452	0.6792052	0.5963990	0.1474142	0.7125186	0.0060762	0.2015777	0.4938535	0.4828811	0.1075314	0.5458566	0.2922415	0.4587314	0.0031862	0.2277393	0.6778995	0.4583361	0.4173705	0.4811887	0.3217900	0.7171530	0.5219302	0.3356621	0.1932278	0.6975997	0.6507599	0.2921522	0.2119055	0.7697180	0.3938478	0.0556484	0.7822788	0.7045510	0.7198927	0.1290724	0.2710794	0.2373825	0.3300801	0.4004409	0.5911958	0.3535915	0.1412486
150	0.2873702	0.3648413	0.1285262	0.5219431	0.5585288	0.4767853	0.0005381	0.0939223	0.5255706	0.5144244	0.2529199	0.5838171	0.6478044	0.6213006	0.0307405	0.1500276	0.0220418	0.6285421	0.3490584	0.6777577	0.6402045	0.7120514	0.1796942	0.0886943	0.6133546	0.6480232	0.1628803	0.6166279	0.0016827	0.2667560	0.4439312	0.4696046	0.1271559	0.3556485	0.2545085	0.4497124	0.0054749	0.1680555	0.7976493	0.5897119	0.4502797	0.6089904	0.3385933	0.6103425	0.5684178	0.3445914	0.1692399	0.6791127	0.4115695	0.2035567	0.2361166	0.6369987	0.4317225	0.0378742	0.7513945	0.6340909	0.6472186	0.0822446	0.1894656	0.2576372	0.3208652	0.4356320	0.6283733	0.5443211	0.1250239
200	0.3063139	0.4109735	0.0872072	0.5161125	0.4865862	0.5285574	0.0016565	0.0674602	0.5425183	0.4177183	0.2938057	0.6466364	0.7082316	0.6651022	0.0248400	0.1399076	0.0049829	0.7911613	0.3400857	0.7195598	0.6722640	0.7380493	0.1631783	0.2075589	0.6893611	0.6247372	0.1851448	0.6676469	0.0000000	0.1960448	0.4412490	0.3675708	0.0922215	0.3687581	0.3577354	0.3912446	0.0031982	0.1087556	0.6635222	0.4671242	0.4199934	0.7941824	0.3836443	0.7730956	0.5333287	0.5147343	0.1558300	0.6952751	0.5304989	0.1789673	0.1843253	0.7833507	0.4120182	0.0711242	0.6664036	0.6932468	0.7365447	0.1039628	0.1180674	0.2694760	0.2359410	0.5100101	0.6266407	0.3784785	0.1126144
250	0.2507557	0.3427454	0.0816074	0.7159096	0.7222311	0.5611203	0.0000000	0.0370314	0.5413605	0.4768885	0.3387250	0.6698198	0.8878111	0.7739869	0.0250857	0.0575614	0.0167364	0.6312531	0.3569388	0.7831834	0.6595198	0.7117996	0.1347605	0.1843327	0.7055369	0.5534480	0.1890212	0.5825562	0.0047837	0.2328539	0.4950738	0.5160632	0.0578427	0.3719826	0.3686933	0.4340257	0.0127041	0.1022588	0.7278222	0.4950171	0.3124906	0.7616534	0.3634777	0.7302583	0.5589478	0.4160968	0.1953005	0.5721942	0.4818193	0.2541999	0.2366835	0.7549261	0.3371648	0.0333135	0.7415898	0.6053431	0.6379694	0.1314879	0.1314793	0.2412761	0.2323890	0.5519756	0.7116563	0.3210236	0.0540510
300	0.2719044	0.3827681	0.0872231	0.6378173	0.6306621	0.3483064	0.0001492	0.0554457	0.4801917	0.4401317	0.3003056	0.7785516	0.7782100	0.6434712	0.0235691	0.0921561	0.0088519	0.6682482	0.4446712	0.7276066	0.6470828	0.7813126	0.1357053	0.1420041	0.6971774	0.4874199	0.1904972	0.6297148	0.0009001	0.3036377	0.4222753	0.4540383	0.0640808	0.2881571	0.2974847	0.4140107	0.0099702	0.1560690	0.6556661	0.5519990	0.3378897	0.7320801	0.2880239	0.7096783	0.4933960	0.3750681	0.2437970	0.5452907	0.5466378	0.1857430	0.2005813	0.6767047	0.4074400	0.0459834	0.6794293	0.6954610	0.7094493	0.1582871	0.0891742	0.2110892	0.1593346	0.5490487	0.6433043	0.4237003	0.0674573
350	0.2279296	0.4371589	0.0909120	0.6765851	0.5550269	0.4162404	0.0017744	0.0383841	0.5085980	0.3924554	0.3108434	0.6972245	0.6484779	0.5961495	0.0273571	0.0774661	0.0070773	0.8082699	0.3107981	0.7306734	0.6456344	0.6491818	0.1076174	0.1168156	0.7315253	0.6117175	0.1009723	0.8898151	0.0030794	0.2301450	0.4149302	0.6110791	0.0587378	0.3549901	0.3090300	0.4610417	0.0270326	0.0785787	0.6573662	0.5296423	0.4722909	0.6277665	0.2387855	0.7592417	0.7162315	0.3778501	0.1542244	0.5386021	0.4934101	0.2911384	0.2136774	0.6701511	0.3339428	0.0376876	0.8055015	0.7004546	0.6928823	0.1086906	0.1005380	0.2503774	0.2341956	0.4482188	0.6538019	0.4204253	0.0976126
400	0.2475118	0.4087313	0.0716080	0.5989838	0.5292357	0.4082541	0.0002556	0.0307194	0.5704789	0.3442650	0.2373159	0.6457702	0.7181415	0.6539394	0.0266092	0.0779199	0.0145510	0.8285730	0.4122118	0.7969101	0.7383494	0.7570218	0.1301017	0.1569119	0.6618446	0.6029084	0.1180428	0.7466423	0.0024859	0.2523578	0.4368163	0.5413092	0.0789455	0.3773975	0.3251281	0.4689781	0.0151210	0.1071749	0.6480047	0.5106243	0.3806245	0.6668441	0.3305185	0.7269708	0.4833349	0.3690004	0.1987471	0.5924209	0.5541114	0.1947468	0.1957258	0.8936773	0.5381024	0.0352490	0.7657344	0.7239490	0.6499077	0.1511404	0.2575517	0.2169330	0.2941727	0.5980334	0.6979072	0.3766985	0.0561724
450	0.3006755	0.5035675	0.0795435	0.7379047	0.5623092	0.4473266	0.0000000	0.0476355	0.5330428	0.3653182	0.2471462	0.7154100	0.7012624	0.6501963	0.0376755	0.1194584	0.0106751	0.7893781	0.2624027	0.8495793	0.5998050	0.7100869	0.1028845	0.1563172	0.6952151	0.5155487	0.1541779	0.7763955	0.0049277	0.2509334	0.5349700	0.4428848	0.1021286	0.3175010	0.3407528	0.3931212	0.0048850	0.0872768	0.8435121	0.4622295	0.4681580	0.8278212	0.2514371	0.7318586	0.5299751	0.3897796	0.1371242	0.6581975	0.5537696	0.2875102	0.1473315	0.6084266	0.4324879	0.0425264	0.6697125	0.7792127	0.5897763	0.1482198	0.1472348	0.3787455	0.2651996	0.5195634	0.5779155	0.3275359	0.0964682
500	0.3432310	0.3327469	0.0948198	0.7336244	0.6563396	0.4517200	0.0000044	0.0647201	0.3912826	0.3983896	0.3786040	0.5910095	0.6610645	0.5892293	0.0263003	0.1288411	0.0027245	0.7141469	0.4170910	0.6460842	0.5828524	0.7735502	0.1689003	0.1565070	0.6742468	0.5972424	0.2333498	0.7586599	0.0030775	0.1771544	0.4947692	0.4516818	0.0783426	0.3513783	0.4040821	0.5858734	0.0082251	0.1871917	0.6780802	0.5062792	0.3869620	0.6863656	0.2090610	0.7534230	0.5091051	0.3328176	0.1595795	0.5616718	0.4040234	0.1892410	0.1302778	0.6994123	0.3310445	0.0480751	0.6653111	0.6973888	0.7208778	0.1361018	0.1532358	0.1754201	0.2056951	0.4684453	0.7707321	0.4899570	0.1224664
550	0.2254353	0.4181658	0.3012850	0.5862055	0.5686015	0.4978299	0.0191023	0.0370431	0.6007599	0.5659951	0.3190635	0.6806279	0.8039646	0.7293833	0.0267800	0.0839788	0.0092463	0.7206779	0.3008575	0.6888197	0.6532662	0.6302278	0.1683167	0.1638253	0.7861880	0.4860976	0.1501935	0.6322169	0.0843112	0.2860756	0.2449658	0.6376663	0.0696494	0.2771655	0.3468185	0.4996475	0.0122287	0.1550025	0.7688377	0.4989500	0.3281268	0.5712203	0.2600561	0.7217449	0.6017168	0.3323116	0.1301356	0.5422889	0.3189347	0.2798167	0.2094877	0.7286510	0.4457539	0.0372186	0.7668254	0.6620914	0.6216803	0.1678820	0.2382386	0.2344376	0.3089907	0.5008512	0.3797654	0.5740039	0.1606379
600	0.3522509	0.4085622	0.2626444	0.6866835	0.5206345	0.3779959	0.0114562	0.1026925	0.5174817	0.4433349	0.3167610	0.5671727	0.6806286	0.7739174	0.0291871	0.1334686	0.0027781	0.8086693	0.2119933	0.5820087	0.5721881	0.8121513	0.1291948	0.1665334	0.7846893	0.5258604	0.1804391	0.5195187	0.1207518	0.2058847	0.2336515	0.6431023	0.0878937	0.3493367	0.4776664	0.5026912	0.0061466	0.1162480	0.7987258	0.4668644	0.4410155	0.5698980	0.3790185	0.7602557	0.6781970	0.4259390	0.1377745	0.5639053	0.2222394	0.1920799	0.2976638	0.7670127	0.4387388	0.0449858	0.6309584	0.6188226	0.5657888	0.1212757	0.2313008	0.3321553	0.3558062	0.5105661	0.3998638	0.6476589	0.2869181
650	0.2605022	0.6040653	0.2484210	0.7635741	0.5004296	0.4185894	0.0294714	0.0850488	0.5273765	0.5433827	0.5126399	0.7701555	0.9476594	0.7727940	0.0425638	0.1651654	0.0123272	0.6130859	0.3473989	0.7452883	0.7272619	0.6114116	0.0706273	0.1192669	0.5990954	0.5469250	0.1232236	0.6857995	0.1451576	0.1827734	0.1268546	0.6012636	0.0720782	0.2099402	0.3714827	0.4857160	0.0013325	0.0981930	0.5792538	0.4733635	0.4199943	0.6487159	0.2953605	0.5658652	0.6256267	0.4602165	0.0633488	0.6756569	0.2435832	0.2739173	0.2527100	0.6782420	0.3362813	0.0539826	0.5279848	0.6706714	0.5619018	0.1629100	0.2294483	0.3001564	0.3981178	0.4727508	0.3883330	0.6724519	0.3046636
700	0.3331341	0.5283145	0.3641747	0.6074839	0.5237099	0.3408532	0.0353450	0.0894608	0.5591133	0.4745971	0.2750491	0.6928768	0.7455457	0.6573789	0.0345061	0.1188855	0.0032647	0.7641329	0.2616158	0.9010373	0.5423451	0.5929160	0.1555999	0.1931289	0.6295816	0.5117486	0.0971822	0.6402198	0.1760871	0.1342570	0.1410355	0.4948391	0.0425063	0.3633118	0.3999786	0.5048660	0.0019902	0.1175503	0.7320649	0.3913364	0.4583632	0.5239530	0.2837034	0.7158125	0.5942644	0.3421977	0.0953304	0.6333240	0.2843105	0.2340144	0.2113184	0.6193163	0.4048563	0.0439049	0.6855846	0.8133803	0.6876118	0.0648103	0.2894702	0.3768256	0.5002021	0.5753361	0.2946382	0.7835057	0.2834022
750	0.2507368	0.3956581	0.3870201	0.5170859	0.5563290	0.3621716	0.0180958	0.0509377	0.5915983	0.4854219	0.3697153	0.8189269	0.7185541	0.7453146	0.0454196	0.1619690	0.0059755	0.7972612	0.3714391	0.7378527	0.7188797	0.5791344	0.1512206	0.0900218	0.5908152	0.6433430	0.1153970	0.6313626	0.1012621	0.1836996	0.2199350	0.5320767	0.0869436	0.3120095	0.2768644	0.4640054	0.0135326	0.1388726	0.5843690	0.3382501	0.5783698	0.5099302	0.2514060	0.7701222	0.4771807	0.3199211	0.0874072	0.6827660	0.2753398	0.2642436	0.2503482	0.7370766	0.3349603	0.0523351	0.5214626	0.6236947	0.5167998	0.1125052	0.3726451	0.3296780	0.3285466	0.6321113	0.2696190	0.7282601	0.4226238
800	0.3442372	0.4766181	0.3429235	0.6148286	0.5827897	0.4220165	0.0245224	0.0349957	0.5412021	0.3497607	0.3363537	0.7121268	0.7924366	0.7382734	0.0125437	0.1310816	0.0024283	0.8158632	0.3001591	0.7286343	0.5630836	0.6891443	0.1649705	0.1369603	0.6751058	0.6032306	0.1686604	0.6584274	0.1126387	0.1734592	0.2709305	0.6315539	0.1047863	0.5321664	0.4486124	0.4249339	0.0119906	0.1702014	0.8586494	0.4213211	0.5614930	0.4815714	0.2955313	0.8876322	0.6184013	0.3948050	0.0913219	0.7114794	0.3300140	0.3246160	0.2709016	0.7386770	0.4016811	0.0433512	0.6433030	0.6652907	0.7655991	0.1778328	0.3968655	0.3475009	0.5112715	0.5089823	0.2646549	0.6045441	0.2948187
850	0.3144032	0.2773199	0.1975171	0.5862322	0.6120262	0.5028621	0.0194164	0.0785725	0.3473077	0.2763491	0.3918835	0.8400832	0.7612284	0.8165328	0.0168297	0.1626851	0.0156297	0.6340324	0.3135833	0.9055399	0.5999318	0.5545354	0.1612664	0.1259000	0.6182648	0.5522449	0.1693451	0.6401277	0.1203786	0.1016622	0.2277141	0.4949495	0.1021544	0.3845198	0.3077669	0.3610726	0.0074588	0.1677781	0.6548789	0.4761091	0.5178047	0.5803248	0.3090668	0.6372236	0.5817431	0.3613083	0.0663245	0.6159143	0.2260224	0.2181036	0.3095037	0.6984300	0.3720988	0.0560089	0.7213293	0.7093712	0.7389758	0.1203227	0.3984411	0.3283586	0.3424910	0.5070283	0.3751025	0.5911062	0.3470000
900	0.2546849	0.3582556	0.2834957	0.7398384	0.5784890	0.4564851	0.0186033	0.0946627	0.3587866	0.3050497	0.4203899	0.7745192	0.7330042	0.7978264	0.0240084	0.0954908	0.0181173	0.5721284	0.3614865	0.6320850	0.5714540	0.7252735	0.1447512	0.1362238	0.6620785	0.5273008	0.2052702	0.7098964	0.0733812	0.1608249	0.2516637	0.6168576	0.0948464	0.2336979	0.3183588	0.4868778	0.0041331	0.1853188	0.6897093	0.2981142	0.4895588	0.4464200	0.3941724	0.7996165	0.7493791	0.3411110	0.0651508	0.5696845	0.3296629	0.2437626	0.3057591	0.8237475	0.4180102	0.0726286	0.7002163	0.7288431	0.6609282	0.1421115	0.3034307	0.3385862	0.4897403	0.5620146	0.2859813	0.7329616	0.2937794
950	0.2802201	0.4172556	0.2871283	0.6631178	0.5903227	0.3549170	0.0345150	0.0402007	0.5047691	0.3043777	0.2524082	0.7206845	0.6245567	0.7438611	0.0211568	0.0716372	0.0119993	0.7681340	0.3589522	0.6240499	0.6098928	0.7208235	0.1164157	0.1948456	0.6872761	0.6735660	0.1288255	0.6816307	0.1188370	0.2184241	0.1490485	0.5589167	0.0810358	0.3097856	0.3566330	0.4705904	0.0047791	0.1181064	0.6234483	0.3435688	0.5348864	0.5332587	0.2213203	0.6178132	0.6354874	0.2876398	0.0500325	0.6273951	0.3748954	0.2908851	0.2478925	0.7000506	0.3415178	0.0570879	0.8091580	0.5915416	0.5394399	0.1030831	0.2784946	0.4086443	0.3503564	0.6051820	0.2674965	0.8184318	0.3142858
