"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
500	0.6961188	0.1165618	0.4467254	0.0163338	0.1557633	0.3309386	0.3736445	0.5620835	0.0002330	0.4877221	0.8650581	0.0888472	0.3537758	0.6617236	0.1424474	0.4475802	0.2310595	0.8878344	0.3982645	0.6092795	0.6224355	0.3686647	0.4267135	0.5892133	0.0588715	0.1779541	0.3886213	0.2495349	0.6718340	0.7632614	0.1568446	0.1164875	0.1531646	0.4602238	0.1147909	0.4047227	0.6022682	0.2257583	0.3914366	0.3355558	0.5748715	0.2321607	0.0171752	0.0634864	0.0079331	0.3624718	0.0234614	0.4020794	0.3077236	0.7353584	0.4037646	0.8124237	0.7088847	0.3324760	0.4972783	0.6634889	0.3870807	0.8239254	0.6120400	0.5346861	0.6708681	0.0203042	0.4246455	0.0019389	0.4061734	0.0030493	0.4220390	0.3650379	0.3020847	0.7036112	0.1469379	0.2203013	0.5398645	0.3442247	0.2979245	0.4369014	0.1492539	0.4605127	0.6303548	0.4953064	0.0508070	0.0999323	0.0194581	0.7317890	0.8069920
550	0.6360060	0.1546095	0.5473662	0.2022809	0.1426361	0.2235927	0.3461896	0.1421510	0.0024032	0.6831433	0.8078636	0.0870479	0.4621842	0.6267060	0.1034737	0.5135441	0.3101511	0.8100729	0.5263615	0.6872267	0.5918682	0.3930656	0.5696172	0.6383551	0.0206951	0.1682067	0.4257179	0.1960872	0.6660255	0.6175399	0.1785619	0.1828835	0.1453473	0.6248122	0.1345261	0.2631578	0.5334386	0.1741113	0.3327173	0.2583667	0.5270336	0.1632747	0.2197367	0.0653652	0.0037633	0.4357494	0.0357700	0.4912823	0.3155197	0.6535054	0.3855895	0.6555988	0.6583982	0.0912620	0.7012593	0.7727753	0.4152143	0.7205044	0.2421885	0.6340221	0.3873618	0.0023826	0.4585319	0.0015079	0.5179150	0.0122081	0.4837819	0.3879834	0.3728597	0.6752597	0.1528400	0.2575424	0.3155311	0.3614760	0.3747927	0.5257545	0.3864999	0.5355225	0.5226874	0.5246226	0.0482970	0.1854645	0.0134441	0.7830740	0.7128091
600	0.6842560	0.1540631	0.6467583	0.2487893	0.1794919	0.2515445	0.3189965	0.0740217	0.0019825	0.6073271	0.6680668	0.0602905	0.3668623	0.7176333	0.0986947	0.5250737	0.3520918	0.7110791	0.5040714	0.7132359	0.5967721	0.6583607	0.4279019	0.5967852	0.0141647	0.1981157	0.4676478	0.2280431	0.6895331	0.6395287	0.2123615	0.1459485	0.1273911	0.5132712	0.0970334	0.3711670	0.6045383	0.2044042	0.4183285	0.3254088	0.6379023	0.1967220	0.3400623	0.0491414	0.0087820	0.4312867	0.0312179	0.3978240	0.3211266	0.6284052	0.3797986	0.8685130	0.6837709	0.0717888	0.6446983	0.6262339	0.3623306	0.7099081	0.1860799	0.6007620	0.3719414	0.0075426	0.4633962	0.0000367	0.4246226	0.0356090	0.3155860	0.3691581	0.3833348	0.6898658	0.1934875	0.2215377	0.1217659	0.5013889	0.3204709	0.4798193	0.6295643	0.6827633	0.5019098	0.5289297	0.0456610	0.2451735	0.0250699	0.7111494	0.6497017
650	0.6519812	0.1479144	0.6271720	0.3687114	0.2193385	0.2668495	0.3244588	0.0630209	0.0000000	0.5219491	0.6218195	0.0419599	0.3146105	0.7418748	0.0839868	0.4803257	0.2879343	0.6577004	0.4690750	0.6435168	0.8169863	0.7772439	0.3906795	0.5680723	0.0213946	0.1532875	0.4226789	0.1767133	0.7877218	0.7428262	0.2509517	0.1245703	0.1087057	0.6182886	0.1293041	0.4463907	0.5061350	0.1913083	0.3368349	0.3597444	0.6552412	0.2226012	0.4462753	0.0386439	0.0061047	0.4463754	0.0327983	0.4387016	0.3722700	0.7010008	0.4011041	0.7887529	0.6943974	0.0713663	0.6344803	0.7579092	0.3500490	0.7491597	0.1855403	0.5676897	0.5012870	0.0025356	0.4588425	0.0043039	0.5106432	0.0093348	0.5269526	0.4102505	0.3197286	0.6684672	0.1582706	0.1410355	0.0817999	0.3976902	0.3673995	0.4653682	0.5835144	0.8096327	0.4966315	0.5271700	0.0483394	0.3183401	0.0150290	0.6363995	0.6249448
700	0.6557460	0.1367698	0.6213457	0.4061030	0.3395574	0.3048795	0.2557870	0.0161853	0.0035830	0.5473767	0.6437986	0.1133662	0.3932120	0.8777254	0.1348812	0.4927602	0.3042209	0.6983856	0.5203905	0.6987333	0.6416951	0.7213423	0.4598761	0.5674795	0.0456350	0.1737549	0.3176702	0.2060715	0.6538080	0.6303834	0.2502649	0.0799580	0.1789404	0.6109542	0.0859995	0.3464125	0.6813222	0.1724295	0.3019451	0.3821909	0.6112018	0.1629063	0.3885788	0.0278183	0.0000000	0.4722421	0.0324477	0.3888656	0.2889961	0.6435472	0.3978467	0.6625273	0.6056927	0.0451057	0.6457504	0.6830431	0.4730823	0.7006875	0.0818501	0.4934930	0.5010394	0.0008779	0.4598025	0.0071200	0.4770597	0.0012583	0.4242200	0.4588738	0.3412828	0.5956848	0.2357396	0.2421034	0.0714686	0.4031304	0.4434117	0.4622291	0.5537229	0.7879645	0.4972056	0.5436501	0.0872757	0.2820394	0.0277050	0.6678419	0.7885460
750	0.6542416	0.1654551	0.6647974	0.4925809	0.1923132	0.2971884	0.2340017	0.0305006	0.0018369	0.4533251	0.8509585	0.0893324	0.3811417	0.5971917	0.0810250	0.4363660	0.3961950	0.6184183	0.5225461	0.7395616	0.6027970	0.6324012	0.4118734	0.4894051	0.0132747	0.1691584	0.3483480	0.2630536	0.6478174	0.6867810	0.1481941	0.1579137	0.1534028	0.5935509	0.0904902	0.3054875	0.6771163	0.1757679	0.3034007	0.4544477	0.5887987	0.2093381	0.3074878	0.0334655	0.0005161	0.4254656	0.0483304	0.3449497	0.3789181	0.8269967	0.4043923	0.7538266	0.6875193	0.0556440	0.7428884	0.7394699	0.4229152	0.6774552	0.0587355	0.5969372	0.3859085	0.0083572	0.3921652	0.0146445	0.4781017	0.0165180	0.4353456	0.3215155	0.3970365	0.5994228	0.2534827	0.2028680	0.0338989	0.3385338	0.3531040	0.5325416	0.5771053	0.7078463	0.4749139	0.5673009	0.0751999	0.3428120	0.0292820	0.7128083	0.6001407
800	0.6531680	0.1117946	0.4200811	0.3357781	0.1531774	0.3106689	0.3234039	0.0151040	0.0020323	0.5528191	0.6937558	0.1084500	0.5357869	0.7153014	0.1029122	0.5605480	0.4412906	0.7166677	0.3552246	0.7546896	0.7494940	0.5791542	0.4073858	0.5672951	0.0171531	0.1613929	0.4024157	0.2791517	0.5701137	0.6664885	0.1750587	0.1545657	0.1842893	0.5894481	0.1162471	0.3277577	0.8490936	0.1801316	0.3582726	0.3275060	0.5273653	0.1771953	0.3487362	0.0592550	0.0066012	0.3548846	0.0113154	0.4558724	0.2848074	0.6460668	0.3977457	0.6955118	0.6603687	0.1046203	0.7162701	0.8058992	0.3700236	0.8376838	0.0806417	0.5756038	0.4481561	0.0182473	0.4101716	0.0121799	0.4780811	0.0151117	0.4450604	0.3383946	0.3564883	0.6638325	0.2554774	0.1517991	0.0376898	0.3411834	0.4088599	0.4280686	0.5575880	0.5775357	0.4783709	0.6196524	0.0601133	0.2887088	0.0240745	0.6941253	0.6810238
850	0.6539087	0.1089807	0.4946107	0.3530421	0.2161488	0.3256701	0.2820674	0.0143575	0.0008816	0.4050490	0.7499578	0.1442527	0.4413680	0.8222253	0.0704120	0.6203915	0.3193338	0.8004339	0.4212396	0.9110832	0.6483935	0.6457490	0.6494199	0.5655121	0.0219785	0.1613644	0.4108860	0.1907558	0.7072904	0.6153219	0.1119774	0.1681998	0.1168946	0.6644657	0.0973023	0.3896237	0.6053439	0.1674846	0.3792346	0.3933492	0.5935391	0.2119458	0.5119209	0.0763049	0.0020901	0.5028013	0.0192526	0.4755758	0.3882411	0.7293234	0.4513966	0.7239827	0.6694856	0.0686450	0.7106580	0.7478716	0.3099233	0.6244207	0.0386340	0.4955870	0.4941506	0.0127246	0.4370420	0.0131226	0.4864455	0.0188613	0.5472126	0.3802711	0.4060770	0.5356184	0.2909153	0.1518826	0.0103316	0.3711336	0.3549689	0.3770615	0.6729833	0.7409557	0.5383102	0.6451967	0.0928744	0.2451627	0.0256710	0.6778253	0.7495618
900	0.6089740	0.2319394	0.6422597	0.2695157	0.2102066	0.2236932	0.4028163	0.0428002	0.0003813	0.4107435	0.7830574	0.0918361	0.4779541	0.5972247	0.0927664	0.4265596	0.3254653	0.7436860	0.4063313	0.7541009	0.6527874	0.7443890	0.4308335	0.6100931	0.0308389	0.1873750	0.4093891	0.2083801	0.6982717	0.6172831	0.1528114	0.1163919	0.1293928	0.6790630	0.1028932	0.3414833	0.5824174	0.1209108	0.3520741	0.4649477	0.5812550	0.1712527	0.3923144	0.0388238	0.0090818	0.3889292	0.0193894	0.4020323	0.3412113	0.8095662	0.3976257	0.7201302	0.6971789	0.0548935	0.7272796	0.6333412	0.3354557	0.7587607	0.0513640	0.6321385	0.4107648	0.0061434	0.4106771	0.0104626	0.5097132	0.0403537	0.4380041	0.3915478	0.3944201	0.6628463	0.2436551	0.1362668	0.0102032	0.3825722	0.3637321	0.4267314	0.5748926	0.7567771	0.4642494	0.6291067	0.1113945	0.2886962	0.0281669	0.6641280	0.7926526
950	0.6130303	0.1961188	0.4663804	0.4477194	0.2255236	0.3070572	0.3232995	0.0435412	0.0292139	0.5054569	0.6838897	0.1043349	0.4441187	0.6403176	0.0794847	0.5361503	0.3315680	0.6399133	0.3960056	0.7461835	0.6332340	0.7596631	0.5063196	0.5010428	0.0230443	0.1858592	0.3011111	0.1485364	0.5294578	0.6524900	0.1979304	0.1525082	0.1726853	0.6708373	0.1088584	0.3512869	0.6959746	0.2338263	0.3264715	0.3956054	0.5806054	0.1754280	0.2407294	0.0638036	0.0029315	0.4388224	0.0164495	0.2931287	0.2684903	0.5697128	0.4001479	0.5768458	0.7047801	0.1103480	0.7237409	0.7522180	0.3730068	0.7271008	0.0397637	0.5190115	0.3893867	0.0142992	0.5599242	0.0124522	0.4715275	0.0243820	0.5171396	0.4404483	0.3643768	0.7229138	0.2472925	0.2321629	0.0064835	0.3843322	0.3448492	0.3740158	0.4850357	0.7170671	0.5171482	0.4870078	0.0980761	0.3309473	0.0371766	0.5562302	0.8145179
1000	0.5795656	0.1746219	0.5194855	0.4889047	0.2102841	0.2674010	0.2822885	0.0152247	0.0038582	0.4032265	0.7299090	0.0892121	0.4624696	0.7139327	0.1115122	0.5397776	0.4752753	0.7234749	0.3642432	0.7896774	0.5678141	0.7428839	0.4804069	0.6278630	0.0185769	0.1275085	0.4630951	0.1617182	0.7768667	0.5714848	0.1813975	0.1523202	0.1827637	0.6274268	0.1105222	0.3514891	0.5654048	0.1488654	0.3445744	0.3150578	0.5622250	0.1543863	0.2346121	0.0868915	0.0026092	0.4122976	0.0297083	0.3587603	0.3556556	0.6974516	0.4893125	0.6970437	0.6902374	0.0870344	0.8219710	0.6721023	0.3046239	0.6513767	0.0748174	0.5004326	0.4201900	0.0071615	0.3991848	0.0025172	0.4736702	0.0202711	0.4383951	0.4552643	0.4420974	0.7157800	0.2083015	0.1521007	0.0167668	0.5102813	0.3240905	0.5447141	0.5585611	0.5566090	0.4887767	0.5962694	0.0674072	0.3683365	0.0284246	0.5552460	0.7548481

0	0.5307084	0.1764413	0.6965406	0.2898469	0.2173798	0.2808238	0.2375715	0.0199951	0.0026737	0.4276088	0.7669995	0.0853344	0.3709827	0.7291221	0.0872087	0.4831814	0.4350478	0.6713735	0.4702088	0.6281606	0.7278067	0.7281750	0.5298567	0.6345846	0.0348037	0.1355231	0.4728397	0.1979271	0.7399155	0.6903390	0.2098263	0.1074309	0.1475523	0.4816959	0.0704282	0.3243274	0.5508812	0.1544037	0.3397403	0.3323669	0.6822939	0.2306662	0.3183418	0.0418309	0.0026456	0.4649560	0.0275258	0.3894681	0.2609938	0.8062970	0.2989888	0.6617424	0.7786289	0.0664865	0.7004695	0.7358247	0.4269046	0.7154332	0.0592816	0.5443122	0.4156491	0.0062172	0.3411026	0.0023781	0.4145549	0.0209880	0.4252360	0.3298309	0.3703324	0.8101711	0.2007061	0.1411246	0.0390417	0.2953267	0.3797611	0.4786936	0.5431483	0.7394657	0.4667896	0.6321947	0.0671119	0.2608850	0.0335493	0.7392936	0.7217579
50	0.6282508	0.0407379	0.6801261	0.3854890	0.2139765	0.2212571	0.3651390	0.0570670	0.0027539	0.5165469	0.6361985	0.0491207	0.5221886	0.7193423	0.0792905	0.2925971	0.5016564	0.4185141	0.3746544	0.7529977	0.5923463	0.7252484	0.5057480	0.5926732	0.0342266	0.0739108	0.3177453	0.2032070	0.5849334	0.6708177	0.2975853	0.1326360	0.1062037	0.4078148	0.1050144	0.3797074	0.6692767	0.1569425	0.3744709	0.2785417	0.3624034	0.1283011	0.2867186	0.1509377	0.0054493	0.3753218	0.0703954	0.4606248	0.4146710	0.7377803	0.6219600	0.2291154	0.7262712	0.1011058	0.6760746	0.6150693	0.3262379	0.6763291	0.0444087	0.5416890	0.4658818	0.0258805	0.3646347	0.0103067	0.4672222	0.1854014	0.4148171	0.4050476	0.1605332	0.7558632	0.2217994	0.2097619	0.0264926	0.5819142	0.3406483	0.5911882	0.2984065	0.7907760	0.5565619	0.6347145	0.0589478	0.3029011	0.2754447	0.6180942	0.7482986
100	0.7208225	0.0492772	0.6392785	0.4182756	0.2504243	0.1512651	0.4087289	0.0604969	0.0010311	0.5126911	0.6118245	0.0177433	0.4715810	0.7372877	0.1308156	0.2348044	0.5463163	0.2629646	0.5198261	0.7049058	0.6503073	0.7152074	0.4506768	0.6930508	0.0161892	0.0496480	0.3493194	0.2729271	0.6473873	0.6492359	0.4968001	0.2600915	0.2015087	0.2498998	0.0466990	0.3605258	0.5644244	0.1364297	0.4003871	0.2184337	0.4147648	0.0976996	0.2556653	0.1362996	0.0050892	0.3754412	0.0342727	0.4036987	0.6356684	0.7108922	0.6308280	0.0930038	0.7269961	0.0519612	0.5946979	0.6002139	0.2829396	0.6693199	0.0556509	0.6276133	0.4103073	0.0107140	0.3712549	0.0074788	0.4361953	0.2514029	0.4187500	0.2908848	0.1570443	0.6723741	0.2592258	0.2140648	0.0463052	0.7240174	0.3503932	0.3860347	0.1373300	0.6374153	0.5336152	0.5917032	0.0455183	0.2780654	0.2541482	0.5172443	0.6636285
150	0.5877598	0.0258977	0.7284635	0.3975739	0.2019581	0.1077091	0.2773011	0.0126395	0.0004565	0.4773229	0.6745144	0.0529338	0.3610318	0.7531394	0.1122298	0.1634935	0.6043198	0.2597992	0.4595177	0.6189936	0.7087431	0.6419919	0.6084186	0.6300095	0.0180080	0.0134101	0.4064932	0.2255921	0.6895520	0.6843008	0.5373354	0.2923872	0.1348609	0.1424120	0.0484903	0.3087700	0.6134820	0.1516771	0.4470442	0.1606629	0.4438815	0.1302025	0.2875087	0.1027463	0.0013862	0.2364035	0.0388432	0.4300247	0.5897873	0.6588379	0.6591916	0.0220348	0.5880274	0.0657002	0.7272136	0.7957705	0.1369643	0.6523267	0.0684907	0.7550443	0.3634267	0.0088657	0.4176119	0.0054084	0.4132259	0.2957463	0.3544358	0.4425757	0.0713803	0.7154388	0.2699400	0.2438050	0.0209956	0.6956086	0.3671697	0.4554293	0.0614057	0.8064307	0.5054335	0.5737429	0.0700985	0.3375843	0.3302274	0.4258038	0.6153943
200	0.5072075	0.0310513	0.5780953	0.3501312	0.2703085	0.1586877	0.3704857	0.0216263	0.0018946	0.4593244	0.7156289	0.0090588	0.3301555	0.7545902	0.0883447	0.1481062	0.5662558	0.2312216	0.4154526	0.7165800	0.5718954	0.6742709	0.5400861	0.7344231	0.0138991	0.0074985	0.3891136	0.2083139	0.6668518	0.7103661	0.4973318	0.2865214	0.1100082	0.0471774	0.0447805	0.2951439	0.5886128	0.1203521	0.4141547	0.1777921	0.5114871	0.1308825	0.3828777	0.0825581	0.0020101	0.1849089	0.0412603	0.3910973	0.6365307	0.6490983	0.7045895	0.0112861	0.7574248	0.0754711	0.7296163	0.6787990	0.0776429	0.5775100	0.0409163	0.6390907	0.4377962	0.0150290	0.3815479	0.0031610	0.4648319	0.3814828	0.3505541	0.4266934	0.1194180	0.6304524	0.2764070	0.1968298	0.0168294	0.7447891	0.2761614	0.5443228	0.0462756	0.8122111	0.5631391	0.6777471	0.0638661	0.2879414	0.3721497	0.3563090	0.6633514
250	0.3841337	0.0481513	0.7157179	0.5474812	0.1548696	0.1314176	0.2952866	0.0105286	0.0052950	0.5407124	0.7089605	0.0156850	0.5302737	0.7980743	0.0988885	0.1813680	0.5846707	0.1717475	0.5093427	0.7404060	0.6578097	0.6917331	0.7943517	0.7113130	0.0158840	0.0064861	0.4705684	0.2373213	0.6089090	0.7674202	0.4300368	0.3469091	0.0936064	0.0248498	0.0186991	0.2929737	0.7674910	0.2224823	0.4973721	0.2049881	0.3702898	0.1189262	0.2748132	0.0824003	0.0014620	0.1562509	0.0216184	0.3500318	0.6081949	0.7285748	0.6940336	0.0197134	0.7020338	0.0615819	0.8082163	0.6357019	0.0595667	0.6255672	0.0502571	0.5822153	0.4091966	0.0206731	0.4122341	0.0045673	0.4699823	0.2890183	0.2873179	0.5062640	0.1673095	0.5979492	0.2204625	0.1673116	0.0147167	0.7355849	0.3172956	0.6015639	0.0377467	0.6252100	0.4648075	0.6015794	0.0963003	0.2956601	0.2909837	0.4537082	0.7817517
300	0.2566930	0.0469510	0.7191898	0.4904868	0.1998913	0.2089254	0.3083482	0.0312007	0.0053375	0.4807513	0.6360047	0.0261346	0.3702459	0.7389701	0.0689846	0.2152418	0.6940427	0.1354784	0.3770218	0.8456271	0.6136110	0.6702625	0.8012116	0.5623653	0.0333801	0.0018438	0.4003963	0.2739741	0.6968678	0.6601812	0.4698966	0.3014316	0.1614565	0.0180953	0.0432907	0.3617008	0.7091737	0.1789309	0.5796778	0.1467267	0.3898375	0.1713296	0.2696974	0.0775836	0.0099277	0.0568223	0.0251612	0.3886574	0.6486029	0.6448041	0.6839914	0.0017180	0.6208839	0.0475279	0.6081762	0.7407361	0.0355976	0.6645995	0.0392285	0.5947633	0.3549059	0.0082716	0.3174423	0.0045408	0.3198671	0.2988774	0.4399040	0.5171776	0.0983715	0.5943439	0.3153632	0.2026706	0.0124764	0.6782670	0.3413343	0.4701424	0.0441623	0.6921075	0.5018691	0.5022297	0.0507728	0.1965186	0.2697880	0.4027800	0.8102676
350	0.2383118	0.1027769	0.6715478	0.6783803	0.3613705	0.2434506	0.3020560	0.0187122	0.0042968	0.5740347	0.6228291	0.0343092	0.4154958	0.6595695	0.0711019	0.0919609	0.6202906	0.1450349	0.4162202	0.7591894	0.5435542	0.7830634	0.5783056	0.6143525	0.0211478	0.0078259	0.4341006	0.3879314	0.8194763	0.6432960	0.4523836	0.2723610	0.1342070	0.0111686	0.0517317	0.3142500	0.6391334	0.1372722	0.6235278	0.1483058	0.4119376	0.1093332	0.4116883	0.0855298	0.0061123	0.0714850	0.0190891	0.3479344	0.6612951	0.7537728	0.6307581	0.0182524	0.7097218	0.0723345	0.6604892	0.6646079	0.0227711	0.6320666	0.0518850	0.5395053	0.4154039	0.0073716	0.3753533	0.0100873	0.4244713	0.2942821	0.3400914	0.3729052	0.1138780	0.7554847	0.1741541	0.2099189	0.0076295	0.6776205	0.3296871	0.4996530	0.0501218	0.7623233	0.4687105	0.5982854	0.0700171	0.2166450	0.3783634	0.4633698	0.6286653
400	0.3738244	0.0859511	0.6845660	0.6878167	0.3349979	0.2679950	0.2379551	0.0202636	0.0279738	0.4168760	0.7317598	0.0517757	0.4092082	0.7263554	0.0942371	0.1573770	0.7965565	0.1797696	0.3622728	0.7375394	0.7010447	0.6541266	0.8279697	0.5882973	0.0188821	0.0326261	0.3545780	0.3777980	0.6892007	0.7315336	0.4833053	0.2890061	0.1252058	0.0055217	0.0110296	0.3187766	0.7936252	0.1942054	0.5929003	0.1343023	0.4458147	0.1635389	0.2871610	0.0945606	0.0106665	0.0669138	0.0209345	0.3411968	0.7442948	0.5328282	0.5817764	0.0055188	0.7375021	0.0608484	0.7100728	0.6458037	0.0850963	0.7363329	0.0589219	0.6359012	0.3159040	0.0142935	0.3644005	0.0037192	0.3992458	0.3632691	0.2933206	0.4419972	0.0992158	0.6448439	0.2591086	0.1718922	0.0131278	0.6084918	0.3819834	0.4678953	0.0567677	0.6054236	0.4775705	0.5538201	0.0572454	0.2431955	0.3746352	0.5693795	0.7659838
450	0.3944350	0.0546067	0.6364099	0.6620606	0.2848004	0.2655059	0.2114112	0.0084211	0.0189989	0.3755097	0.7515519	0.0631366	0.3568957	0.7336363	0.1222491	0.2302021	0.7236534	0.1864787	0.3933793	0.7056567	0.6413473	0.6249921	0.7097394	0.7007766	0.0233711	0.0043547	0.4672723	0.3833251	0.6930717	0.7687987	0.4883908	0.3233256	0.0947905	0.0038215	0.0490519	0.3377994	0.8461743	0.2263645	0.7117619	0.1933634	0.3589527	0.1920313	0.1910367	0.1158922	0.0015747	0.0970099	0.0442742	0.3632859	0.6910238	0.5516030	0.7575805	0.0000860	0.7482795	0.1204056	0.5464867	0.7761217	0.0183011	0.6932055	0.0712668	0.6474331	0.4450633	0.0087332	0.4537624	0.0052827	0.3739876	0.2321176	0.3883664	0.3810255	0.0868403	0.6954993	0.2511839	0.1863483	0.0407719	0.6103721	0.2895056	0.4925634	0.0334999	0.6079296	0.5133738	0.5911658	0.0633125	0.2759169	0.2042672	0.4314965	0.7751319
500	0.5540917	0.0423601	0.6045067	0.6288011	0.3050299	0.1919417	0.2408597	0.0051740	0.0103760	0.4048645	0.7238610	0.0552311	0.4577394	0.6626932	0.0774486	0.1484844	0.6207239	0.1785611	0.3772111	0.7633332	0.7670411	0.6903540	0.6082963	0.7196068	0.0071080	0.0028069	0.3469247	0.3314804	0.7090196	0.6920827	0.4005538	0.4352477	0.1006623	0.0032595	0.0901241	0.3683431	0.6468313	0.1906211	0.7433429	0.1579024	0.4566982	0.1192115	0.2670432	0.1435540	0.0021992	0.0910902	0.0199161	0.3772544	0.6304288	0.7239018	0.6142950	0.0051416	0.6046837	0.0729786	0.6920540	0.6822009	0.0495939	0.6342165	0.0681497	0.6540959	0.4494100	0.0110311	0.3381514	0.0197954	0.4401442	0.3293755	0.3595775	0.4297920	0.1035074	0.7277230	0.2346265	0.1796847	0.0180728	0.7523404	0.3227315	0.4650954	0.0873527	0.6203487	0.4349812	0.6219085	0.0655094	0.3283587	0.2848715	0.4477445	0.8025783
550	0.4509680	0.3299945	0.5827205	0.6118794	0.3135921	0.2844654	0.1784958	0.0201557	0.0180756	0.5175553	0.6716749	0.0688930	0.5005109	0.8442913	0.0924404	0.4170761	0.6363557	0.4539176	0.4744418	0.7260079	0.6735670	0.6379692	0.6303079	0.5844714	0.0234680	0.0713348	0.5525104	0.2582438	0.8427728	0.6532491	0.3508867	0.3748615	0.1920230	0.0084979	0.0345185	0.2038914	0.7557809	0.1126538	0.6539188	0.1129388	0.6512192	0.0940809	0.4193660	0.0181686	0.0192021	0.1700399	0.0254109	0.3817322	0.4391219	0.6305586	0.5329161	0.4582406	0.6018361	0.0522594	0.4856730	0.7067090	0.1314272	0.7237922	0.0465816	0.4569352	0.3773163	0.0098493	0.4865079	0.0040219	0.4015063	0.1413178	0.3571071	0.3598966	0.3417438	0.6486386	0.2344168	0.1856863	0.0540625	0.4192012	0.3693121	0.4430562	0.4688494	0.8084354	0.4600234	0.5304573	0.1004287	0.3975032	0.1081350	0.6108832	0.6869897
600	0.6250943	0.1788553	0.5770051	0.6550157	0.2263519	0.3166448	0.2293313	0.0669697	0.0083524	0.4089516	0.6258446	0.0995863	0.5008926	0.6088555	0.0997298	0.4533858	0.6281556	0.5755076	0.3843375	0.8031326	0.4927067	0.8024037	0.4848946	0.6390936	0.0094581	0.1175559	0.3932847	0.2107368	0.6930903	0.7340396	0.4109173	0.3122140	0.2365498	0.1673198	0.0605495	0.2341402	0.6700663	0.1375489	0.5535885	0.1765012	0.6973656	0.1068147	0.4227668	0.0261022	0.0039204	0.3421249	0.0183521	0.4560005	0.4014846	0.7116156	0.4136579	0.5407997	0.6897265	0.0893639	0.6279914	0.6858705	0.2745074	0.7643660	0.0346678	0.5424123	0.3233716	0.0100958	0.3047093	0.0034796	0.3848147	0.0683870	0.2771248	0.5125692	0.3446379	0.6923618	0.1834295	0.2429543	0.0231669	0.4891752	0.3959474	0.5255861	0.5903129	0.6070763	0.5318299	0.5020645	0.0392682	0.2126726	0.0673511	0.6779928	0.6887220
650	0.7588284	0.1907805	0.5692797	0.5779047	0.2575024	0.3152139	0.1730838	0.0172960	0.0106527	0.4264453	0.7809485	0.1112705	0.4674900	0.6628245	0.1106730	0.5053715	0.5906374	0.5781814	0.4455732	0.6860387	0.7021488	0.7196018	0.5264628	0.5965791	0.0196895	0.1266637	0.4642633	0.2240193	0.7231159	0.6747127	0.4591941	0.2435200	0.1391292	0.3757745	0.1032942	0.2469546	0.7579736	0.1786298	0.5765889	0.2195619	0.6918150	0.1413857	0.3515645	0.0827390	0.0069390	0.4005470	0.0145048	0.3452361	0.4784730	0.5877024	0.4194610	0.6254025	0.7158741	0.0401837	0.6353861	0.7636423	0.2978030	0.6902601	0.0224814	0.5167870	0.4269757	0.0094034	0.3467729	0.0033527	0.4625566	0.0258636	0.3670079	0.4843115	0.3447499	0.6938168	0.2095264	0.2071951	0.0233235	0.4114933	0.3113328	0.4253220	0.6263762	0.8784266	0.5230879	0.5721277	0.1053207	0.3251247	0.0309941	0.6703859	0.8217456
700	0.5783843	0.1456692	0.5790529	0.5185983	0.1592930	0.2446218	0.2455474	0.0146731	0.0020875	0.5424104	0.6416816	0.0981235	0.5115741	0.6659557	0.0887659	0.5791237	0.3754899	0.5623963	0.4016175	0.7902820	0.7229596	0.5915288	0.5142186	0.5230103	0.0314411	0.0988519	0.3723092	0.2114059	0.7505382	0.7045486	0.3341662	0.2007748	0.1209531	0.5518099	0.0928502	0.2649833	0.6773231	0.1982769	0.5868754	0.2138450	0.7317026	0.1393170	0.3129818	0.0587262	0.0006183	0.2958776	0.0212386	0.3747983	0.3122941	0.6931118	0.4108857	0.7043370	0.7574681	0.1107123	0.7251326	0.6470018	0.3752044	0.8666844	0.0330722	0.5642085	0.3823642	0.0116078	0.3372111	0.0098294	0.4232168	0.0236127	0.5584776	0.3723874	0.3363479	0.6824837	0.2205743	0.2261453	0.0137432	0.3718117	0.4084682	0.4937639	0.6395618	0.7553716	0.5128867	0.6227754	0.0474916	0.2633389	0.0120200	0.8571262	0.7241157
