"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
600	0.7516222	0.0080170	0.4117995	0.3140910	0.0818528	0.5975478	0.1886164	0.0534068	0.1210830	0.4668520	0.0291983	0.2669702	0.6949384	0.0210731	0.2406915	0.0494975	0.5751236	0.6532224	0.4440567	0.6528822	0.0228437	0.2256472	0.4032843	0.1690182	0.1248146	0.5008300	0.5100388	0.4082640	0.3354708	0.3589939	0.6481432	0.0649810	0.4314940	0.7082411	0.2985147	0.1188954	0.4292613	0.0381262	0.6847426	0.0401109	0.2593552	0.0610595	0.0015949	0.3415073	0.4994768	0.5830980	0.0257345	0.1783697	0.6545467	0.3559412	0.0340312	0.8250740	0.0404730	0.3522568	0.7942290	0.6648635	0.5670726	0.7209929	0.4233733	0.0065812
650	0.7842007	0.0079652	0.5434543	0.3347393	0.1044808	0.6463819	0.1471414	0.0742100	0.1305273	0.4423728	0.0273880	0.2654249	0.7091997	0.0298805	0.3053018	0.0404416	0.6163413	0.6898598	0.3466305	0.7350976	0.0357679	0.3073885	0.4202870	0.2196001	0.1310376	0.3894658	0.5203417	0.5131815	0.2789322	0.3914204	0.5848596	0.0600481	0.2898248	0.8048424	0.3206037	0.0877918	0.4260376	0.0191310	0.6818092	0.0553223	0.2661978	0.0663677	0.0013740	0.3473397	0.4120114	0.5789061	0.0367915	0.1991626	0.7826473	0.3885769	0.0755216	0.6828677	0.0257749	0.5081187	0.6870577	0.5746673	0.5437372	0.6907160	0.3946760	0.0088233
700	0.5811989	0.0181486	0.4684757	0.3637982	0.1244296	0.5873867	0.1280141	0.0627998	0.1566476	0.5153970	0.0324258	0.2760672	0.6382929	0.0481573	0.2323755	0.0311160	0.4988562	0.5452397	0.4098307	0.6822677	0.0064767	0.2518873	0.3579995	0.2242379	0.1422519	0.5303093	0.5126536	0.4448026	0.2523947	0.4204462	0.7062611	0.0579852	0.3181267	0.6283660	0.3755689	0.1030268	0.4581404	0.0435866	0.7004328	0.0346212	0.1993560	0.0555325	0.0032027	0.3843958	0.3844282	0.5169962	0.0315509	0.2207344	0.8061308	0.4120634	0.0503060	0.8172562	0.0294110	0.4245399	0.7050352	0.7260239	0.6693084	0.6138438	0.5069459	0.0046484
750	0.7078838	0.0028721	0.3797236	0.3678148	0.0784504	0.6983423	0.1802875	0.0361666	0.1405894	0.5233391	0.0579772	0.3462007	0.7742719	0.0329601	0.1906955	0.0286139	0.4456834	0.5687387	0.3725075	0.7173546	0.0013690	0.2770087	0.3798585	0.2478458	0.2974862	0.5485531	0.4436702	0.4859915	0.2103801	0.3484161	0.6308859	0.0731956	0.3347775	0.7468922	0.3084528	0.0959537	0.4321540	0.0182822	0.7289627	0.0237368	0.2194220	0.0491415	0.0019228	0.4485012	0.3645540	0.5943449	0.0352647	0.2254207	0.6894289	0.4374821	0.1165779	0.5717563	0.0203780	0.4232329	0.6114284	0.7119583	0.4389301	0.7117076	0.4696242	0.0193766
800	0.7868796	0.0164301	0.4503650	0.3930754	0.1469734	0.5728543	0.1796691	0.0478841	0.0987733	0.5650102	0.0713978	0.2973588	0.6817390	0.0210053	0.2590059	0.0450137	0.5542695	0.6916933	0.4350310	0.5606341	0.0195917	0.2586470	0.3269839	0.2143632	0.1364112	0.4881588	0.5516327	0.5028874	0.2282720	0.4511430	0.6696675	0.0568394	0.2559636	0.5569862	0.2528443	0.1414067	0.4411205	0.0206411	0.7315085	0.0395311	0.2675620	0.0491161	0.0013559	0.4450723	0.3800425	0.5254187	0.0531989	0.2080743	0.6901368	0.4137324	0.0395543	0.7195571	0.0161316	0.4342512	0.7181712	0.7097483	0.5069096	0.5568469	0.4900034	0.0041527
850	0.7361744	0.0059554	0.5277845	0.4203987	0.0911837	0.6414362	0.1073472	0.0459802	0.1358990	0.5551922	0.0344306	0.3013747	0.6822883	0.0445479	0.2322856	0.0630010	0.5190179	0.7860688	0.4129055	0.6713932	0.0131803	0.2329435	0.3368081	0.2808058	0.1831417	0.3697336	0.5346345	0.4105454	0.1587038	0.3874477	0.6823331	0.0688086	0.2365055	0.7388577	0.3865170	0.0813121	0.3359252	0.0332694	0.6889992	0.0298074	0.2858294	0.1252154	0.0050332	0.4227073	0.3829772	0.4749523	0.0313728	0.1857544	0.5719779	0.3722481	0.0780555	0.6543203	0.0181791	0.4884400	0.7234328	0.7516606	0.5530733	0.7315213	0.4264844	0.0008993
900	0.7320595	0.0048440	0.5599860	0.2706096	0.0516647	0.6780474	0.1401859	0.0365671	0.1387131	0.5890294	0.0270747	0.4063671	0.7561324	0.0293003	0.2453032	0.0315419	0.5332044	0.6593070	0.3213570	0.7043502	0.0364708	0.2095379	0.2983645	0.2152337	0.1054972	0.5255003	0.5300561	0.5023790	0.2533106	0.3044776	0.6261088	0.0447042	0.2598723	0.7502656	0.3287619	0.0651414	0.3515967	0.0459098	0.6719529	0.0291293	0.2817013	0.0591154	0.0017219	0.4293589	0.3962792	0.5178118	0.0528227	0.2752808	0.5879454	0.4380170	0.1354568	0.6058977	0.0122422	0.3957937	0.7982845	0.5359509	0.7664430	0.7407723	0.3963239	0.0025430
950	0.6928387	0.0138796	0.5339426	0.3461278	0.0642299	0.6156250	0.1775115	0.0695896	0.1381637	0.5678142	0.0446873	0.2664213	0.6580000	0.0139098	0.2655812	0.0589908	0.4574685	0.6779318	0.3591754	0.7143031	0.0139748	0.3188252	0.4772408	0.2270069	0.2301103	0.4365779	0.4684052	0.4544407	0.2937390	0.5427747	0.6851448	0.0704598	0.2444322	0.7644183	0.3427696	0.0929695	0.3502185	0.0180804	0.8078215	0.0436180	0.2272005	0.0664863	0.0028285	0.3952777	0.4690463	0.5007389	0.0462998	0.1936592	0.6597897	0.3792866	0.0743836	0.6647615	0.0204549	0.3987447	0.7177454	0.6093082	0.6312846	0.6575568	0.3840159	0.0036025
1000	0.6674359	0.0070823	0.4628947	0.2872930	0.0646361	0.5564390	0.2065184	0.0840300	0.1493810	0.4581168	0.0442698	0.2867811	0.6974830	0.0386403	0.2333871	0.0402271	0.5462079	0.5651386	0.3630363	0.7102960	0.0210740	0.2916826	0.4099109	0.1818139	0.1755164	0.4190212	0.5319104	0.4061858	0.3084230	0.3035876	0.5785906	0.0540399	0.3028638	0.6971164	0.2948848	0.1157976	0.3912259	0.0103113	0.8427569	0.0465304	0.2441252	0.0861559	0.0048949	0.3684439	0.4730042	0.6291644	0.0317714	0.2197252	0.5962719	0.3953952	0.0443844	0.6946911	0.0320527	0.4181854	0.6929366	0.6035560	0.5512906	0.6962677	0.5162848	0.0307897

0	0.7255142	0.0034704	0.5437042	0.3897660	0.0850255	0.6465292	0.1325691	0.0411568	0.1586062	0.4868104	0.0332385	0.2228250	0.7289673	0.0406059	0.2502493	0.0546378	0.5101772	0.6540323	0.4657489	0.7239002	0.0090497	0.2459057	0.4341857	0.1973386	0.1706562	0.4190684	0.4893273	0.4428766	0.1628737	0.3468997	0.6659977	0.0567910	0.2412835	0.5728198	0.2954790	0.0886691	0.4378923	0.0522807	0.7556732	0.0171171	0.3127038	0.0854997	0.0019444	0.3726371	0.3909135	0.4855724	0.0353368	0.1511513	0.6671306	0.4232608	0.0666209	0.6968153	0.0153826	0.5439899	0.7332739	0.5780071	0.5487879	0.6058667	0.3420288	0.0049114
50	0.6659015	0.0024126	0.5846382	0.4456151	0.1210747	0.5556056	0.1140636	0.0516636	0.1324941	0.5448001	0.0521596	0.2587096	0.6809979	0.0236468	0.2496852	0.0235551	0.1961920	0.2172570	0.2554395	0.6467153	0.2684191	0.1282705	0.4190119	0.6002501	0.1413373	0.4453187	0.5181476	0.4488145	0.1464972	0.3277233	0.6758275	0.0431211	0.2121660	0.7079786	0.5499606	0.0875576	0.3343682	0.0253637	0.2971725	0.0170537	0.3313237	0.0210536	0.0008640	0.5552474	0.4726461	0.5725209	0.0346708	0.4919476	0.6544065	0.6560652	0.0870406	0.2723638	0.0248823	0.5222386	0.6572853	0.6882403	0.4447917	0.8095634	0.4008250	0.0167753
100	0.7212758	0.0044880	0.6582392	0.3659361	0.1377566	0.6457117	0.1424900	0.0364492	0.1199122	0.5740250	0.0184333	0.2472216	0.7008212	0.0109274	0.1946398	0.0433238	0.1334693	0.1653488	0.1888614	0.6045648	0.3552517	0.1387367	0.4822252	0.6903617	0.2794458	0.5261491	0.4618330	0.5036931	0.1126389	0.3454157	0.6935557	0.0916232	0.2568484	0.7693050	0.7131539	0.0892549	0.3522045	0.0368817	0.4470997	0.0491423	0.2547757	0.0681467	0.0001145	0.6581587	0.5820472	0.8199062	0.0357064	0.6537808	0.6493457	0.6733977	0.0192408	0.2292011	0.0301042	0.5888084	0.5874324	0.6979431	0.3651605	0.7326192	0.5104374	0.0074793
150	0.6510183	0.0004934	0.5020533	0.4515418	0.0781925	0.6377576	0.0992265	0.0447234	0.1343108	0.6054271	0.0173776	0.2190396	0.7112121	0.0231573	0.1182807	0.0314183	0.1347411	0.1025310	0.3021884	0.4650507	0.3200132	0.1322292	0.5508896	0.6587201	0.3856249	0.5376411	0.5163379	0.4888146	0.1694858	0.3224210	0.6914450	0.0993335	0.3090845	0.6508868	0.7751925	0.1080412	0.4388846	0.0617336	0.3608740	0.0385137	0.2612560	0.0850014	0.0002146	0.5199674	0.4423393	0.7322687	0.0583787	0.6919318	0.6834787	0.6884658	0.0511788	0.1750887	0.0127486	0.7269034	0.4328206	0.5628401	0.3452917	0.6875768	0.6184316	0.0095232
200	0.6394935	0.0000608	0.6335896	0.4209362	0.0936061	0.5594308	0.1138773	0.0287762	0.1822444	0.4747168	0.0519601	0.2798897	0.6190320	0.0109787	0.1527739	0.0465214	0.0485977	0.0767732	0.3345087	0.4789579	0.5228880	0.0400633	0.5090464	0.6778193	0.5202895	0.5450436	0.5403706	0.4963649	0.1494894	0.3417906	0.7069258	0.0453657	0.2349524	0.6907905	0.5903188	0.0820289	0.4343233	0.0294038	0.4581333	0.0231742	0.3640097	0.0733612	0.0072364	0.5701294	0.5378729	0.6135560	0.0239409	0.5829025	0.6530000	0.6400617	0.0318411	0.1528617	0.0112490	0.5965421	0.5548852	0.5184423	0.3738973	0.7685872	0.4547957	0.0009631
250	0.6715841	0.0003403	0.4574546	0.4173282	0.1135107	0.6244789	0.1345855	0.0384109	0.0869126	0.5638189	0.0425333	0.2594926	0.6041264	0.0361869	0.1698653	0.0670614	0.0857507	0.1193348	0.3244563	0.3957337	0.4515282	0.0633839	0.6022989	0.5278288	0.4926333	0.4680651	0.5159939	0.5059417	0.1110996	0.3333605	0.6421314	0.0366014	0.2320032	0.6520658	0.6530655	0.1276745	0.3713376	0.0252200	0.3401166	0.0139595	0.2428494	0.0636914	0.0000000	0.6220363	0.4866068	0.6999368	0.0368304	0.7243281	0.6512807	0.5910196	0.0339836	0.1386419	0.0312329	0.4955137	0.5352038	0.6625327	0.5351286	0.7196432	0.4092343	0.0059016
300	0.6527271	0.0000000	0.5104229	0.3730547	0.0722942	0.5585814	0.0929293	0.0597267	0.1444851	0.4813367	0.0155950	0.2096537	0.6492155	0.0206443	0.1973569	0.0586417	0.0999487	0.1391649	0.2762160	0.3827939	0.4530998	0.0241769	0.6453529	0.7474316	0.4628827	0.4216842	0.6081295	0.4084236	0.0763923	0.4269841	0.5766427	0.0607049	0.1871445	0.6825422	0.6345738	0.1203839	0.4835253	0.0665292	0.3697243	0.0126372	0.2845666	0.0690116	0.0027544	0.6860166	0.4987113	0.6867624	0.0825268	0.5137794	0.7967050	0.6167572	0.0270705	0.1896029	0.0235702	0.5422600	0.4409147	0.6402408	0.4084369	0.6543347	0.3489415	0.0017357
350	0.7071052	0.0015470	0.6063040	0.4210361	0.1381715	0.7182806	0.0941700	0.0564259	0.1265038	0.5669968	0.0357534	0.2226761	0.6309843	0.0186688	0.2075880	0.1003577	0.1500488	0.1433711	0.2565212	0.4183489	0.5023282	0.0317548	0.5085065	0.7129998	0.3778469	0.4905100	0.5332708	0.4270972	0.1405050	0.3122533	0.7521639	0.0602933	0.2097294	0.6703286	0.7152514	0.1030600	0.4594884	0.0256999	0.3469503	0.0209154	0.2978735	0.1404327	0.0007573	0.5810746	0.5739992	0.5618875	0.0439769	0.6675086	0.7732387	0.6645894	0.0298434	0.1481669	0.0237783	0.5115673	0.4853145	0.6117331	0.3841952	0.7429050	0.4703705	0.0024998
400	0.6167097	0.0030355	0.4772578	0.3526408	0.1008688	0.5833210	0.1290067	0.0542531	0.1559486	0.5828589	0.0365431	0.2237104	0.7711538	0.0198310	0.1274608	0.0444832	0.0992480	0.1496928	0.2239907	0.3673675	0.5577391	0.0468420	0.6366032	0.7835960	0.5348515	0.5258757	0.6669159	0.5836681	0.1180221	0.2833431	0.6024135	0.0636307	0.3651865	0.6788507	0.6826766	0.0709607	0.4298408	0.0166258	0.3844486	0.0046726	0.3094107	0.0661402	0.0010955	0.5590991	0.5932618	0.6769127	0.0552045	0.6569219	0.8080968	0.7804640	0.0351826	0.2147641	0.0239869	0.5740055	0.6560696	0.6070226	0.3622424	0.9009140	0.5212982	0.0077921
450	0.7215556	0.0096570	0.4977412	0.4407673	0.1194070	0.4983426	0.1812904	0.0472612	0.1691716	0.4972458	0.0323713	0.2608409	0.7733539	0.0961447	0.1299919	0.1051623	0.0829750	0.0849853	0.3272180	0.4171502	0.4584451	0.0408034	0.5574648	0.6072793	0.4511907	0.4680241	0.6135630	0.4170453	0.1848560	0.3200372	0.6440102	0.0431259	0.2579084	0.5636316	0.5987295	0.1061621	0.3411397	0.0324581	0.4140471	0.0183495	0.3076919	0.0542609	0.0020394	0.6721510	0.5866046	0.7085141	0.0301542	0.7171129	0.6976097	0.6474128	0.0648142	0.1915026	0.0216551	0.5205748	0.4610289	0.5961698	0.3587220	0.6147740	0.4752250	0.0047815
500	0.6111513	0.0046506	0.4558368	0.4112651	0.1006030	0.6107098	0.1146328	0.0611930	0.1387215	0.5679334	0.0415492	0.2078796	0.7594786	0.0351167	0.2155821	0.0630427	0.1134016	0.1345776	0.2284383	0.3716624	0.4661107	0.0331291	0.4995663	0.7356344	0.4303572	0.4979876	0.5813557	0.4688623	0.0717527	0.3059479	0.7107446	0.0463500	0.2250104	0.7039081	0.5935549	0.1191869	0.4357269	0.0427943	0.3148858	0.0121401	0.3260336	0.0405740	0.0005018	0.6123902	0.5394544	0.7222477	0.0690557	0.7186439	0.8457317	0.6949784	0.0215856	0.1997586	0.0243817	0.6837086	0.4241503	0.5776477	0.3916204	0.7137081	0.4189406	0.0030420
550	0.6515984	0.0010274	0.5079219	0.3662416	0.1156529	0.5867679	0.1100498	0.0795193	0.1141237	0.6209981	0.0579353	0.2698274	0.6437717	0.0167328	0.1910048	0.0347670	0.4907583	0.5535647	0.4113956	0.3633058	0.1720736	0.0538226	0.5571888	0.4172436	0.4933871	0.5082249	0.4835913	0.5785780	0.0683137	0.3114299	0.7134826	0.0561925	0.2283875	0.7326468	0.3797096	0.1189726	0.3800483	0.0434233	0.6723457	0.0277584	0.3156304	0.0576853	0.0085924	0.3509224	0.3265753	0.5959211	0.0222555	0.2965377	0.6984930	0.4666312	0.0446646	0.5219582	0.0111211	0.5864119	0.6038976	0.5878583	0.4258223	0.6483836	0.4427528	0.0052346
600	0.7086313	0.0164906	0.5100215	0.3383718	0.0665863	0.6585363	0.1668491	0.1117426	0.1561957	0.5824163	0.0603631	0.3556563	0.6495455	0.0251528	0.2308906	0.0302756	0.6067049	0.6560604	0.4307392	0.3899896	0.0327667	0.1421809	0.4399554	0.3590102	0.2245263	0.4532427	0.4438283	0.4550846	0.2264144	0.3682402	0.6520283	0.0509269	0.2429974	0.9389679	0.3064516	0.0796452	0.4682123	0.0463165	0.7587078	0.0164220	0.2889026	0.0629154	0.0037191	0.4005309	0.4575680	0.4972007	0.0302537	0.1910059	0.7175946	0.4993655	0.0315598	0.7459159	0.0162483	0.5184534	0.7390280	0.4997207	0.4499380	0.6508550	0.4043307	0.0035298
650	0.5234187	0.0042814	0.4503407	0.3256649	0.0745439	0.5335898	0.2197104	0.0571401	0.1992140	0.5735959	0.0458170	0.3316691	0.7466385	0.0297470	0.2254110	0.0098916	0.5241464	0.6323622	0.4302096	0.4691399	0.0534663	0.2447058	0.3980047	0.3522939	0.2104400	0.3621044	0.6080543	0.4123704	0.2262816	0.3420925	0.6988031	0.0407211	0.3312151	0.6842773	0.3233972	0.0930916	0.3327429	0.0414845	0.6250408	0.0126212	0.2455321	0.1116833	0.0047470	0.3805254	0.4020973	0.4954918	0.0351499	0.1671061	0.7365614	0.3687853	0.0423757	0.7118368	0.0201396	0.4550847	0.6385759	0.6712494	0.5026751	0.6718780	0.4069957	0.0041538
700	0.6839975	0.0051992	0.5061061	0.3630152	0.0969564	0.6847779	0.1840177	0.0733348	0.1426140	0.6521189	0.0291385	0.3079508	0.6628911	0.0331531	0.2365074	0.0198991	0.5149776	0.5845341	0.4204467	0.6315760	0.0300061	0.2183269	0.4454309	0.2249883	0.2199399	0.4350048	0.5359316	0.4424543	0.2503318	0.3494735	0.6712691	0.0880647	0.2705449	0.6299545	0.2939703	0.1231325	0.4043373	0.0263411	0.5813103	0.0270432	0.2621571	0.0371472	0.0014758	0.4589758	0.3638892	0.4694045	0.0198597	0.1981507	0.6711875	0.4186386	0.0495498	0.6114376	0.0159193	0.4777662	0.6889248	0.7139560	0.5748243	0.7110581	0.4178344	0.0090880
750	0.7103490	0.0059949	0.5747325	0.3337297	0.1357707	0.6369276	0.0909949	0.0487816	0.1107965	0.5183187	0.0500912	0.3430989	0.7432991	0.0122007	0.2986634	0.0343731	0.7048243	0.6709294	0.3507606	0.5857358	0.0207642	0.2200837	0.4656336	0.2390084	0.1474645	0.4477369	0.5874902	0.4478121	0.1934402	0.3365229	0.6723814	0.0733485	0.2425963	0.8341942	0.2086404	0.1073645	0.4189643	0.0930429	0.7642566	0.0406472	0.2178945	0.0476842	0.0055223	0.4018544	0.5067821	0.4998540	0.0423823	0.1956517	0.6849515	0.4173477	0.0552423	0.7519960	0.0085336	0.3780087	0.7151315	0.6863966	0.5482613	0.5858463	0.5591596	0.0011182
800	0.7749986	0.0106815	0.4638946	0.3183837	0.1011072	0.5535220	0.1823685	0.0781515	0.1215051	0.5008867	0.0594905	0.3233896	0.6967773	0.0036062	0.1741476	0.0407560	0.5296958	0.6684989	0.4150167	0.6859915	0.0304080	0.2666167	0.4591284	0.1986146	0.1542184	0.4382191	0.5922654	0.4757729	0.3692821	0.4775477	0.6812897	0.0772473	0.5003911	0.7043251	0.2451617	0.0745052	0.4309567	0.0148745	0.7168095	0.0235779	0.3057749	0.0782469	0.0059025	0.3697334	0.4099345	0.5145420	0.0415557	0.2141299	0.7308668	0.4074590	0.1223627	0.7913991	0.0101566	0.3380035	0.7356119	0.7146567	0.5897941	0.7795175	0.4626563	0.0152524
850	0.8078170	0.0034254	0.5404012	0.2681043	0.0879191	0.6574931	0.1522001	0.0407821	0.1409714	0.4604124	0.0292041	0.2755950	0.8340101	0.0053200	0.2029091	0.0367489	0.5401005	0.6403106	0.4324692	0.7742179	0.0074894	0.3046775	0.4228386	0.2174600	0.1857454	0.5488143	0.5908477	0.4552086	0.3302424	0.3927041	0.7444054	0.0487379	0.3081830	0.7256054	0.3316741	0.0780346	0.3575712	0.0450184	0.5753882	0.0442125	0.2368030	0.0701578	0.0063264	0.4243787	0.4128288	0.4624825	0.0470360	0.1201300	0.7297590	0.3662328	0.0555600	0.7852665	0.0094113	0.4173743	0.6981641	0.5071776	0.6004759	0.6262193	0.4064218	0.0081937
900	0.7315445	0.0033550	0.4539836	0.2962251	0.0696263	0.6729605	0.1754567	0.0570098	0.0761419	0.5072925	0.0382772	0.2335811	0.7504921	0.0026143	0.2437745	0.0442416	0.5254269	0.7041317	0.4295984	0.6180670	0.0256641	0.2423042	0.4324874	0.3319979	0.2140527	0.5281460	0.6254200	0.3862971	0.1956335	0.3450511	0.6799707	0.0794231	0.2428084	0.5963342	0.2956242	0.1030127	0.4190661	0.0421574	0.6521813	0.0186815	0.2861863	0.1080793	0.0086628	0.4387983	0.3430259	0.5938873	0.0326167	0.1919429	0.6691492	0.3965780	0.0920717	0.6653018	0.0218769	0.4234734	0.6821334	0.6865298	0.5711518	0.7665702	0.4224665	0.0148513
950	0.7112117	0.0096426	0.5524584	0.3104025	0.0611625	0.7258035	0.1509359	0.0542100	0.1393624	0.5337485	0.0332109	0.2960616	0.7725189	0.0203642	0.2531105	0.0448985	0.5095452	0.5948842	0.2931613	0.7188264	0.0166753	0.2191271	0.3724432	0.2621397	0.1757540	0.4179659	0.4241300	0.3706164	0.1590968	0.3494429	0.6366275	0.0640897	0.2929352	0.6182287	0.3182680	0.0789287	0.3688786	0.0231230	0.8360984	0.0078122	0.4480538	0.0867164	0.0048582	0.4789570	0.3744980	0.5690664	0.0858027	0.2086045	0.7971773	0.3727932	0.0777767	0.6749061	0.0314389	0.4801252	0.7006669	0.7035944	0.5657141	0.8617322	0.4410475	0.0068408
1000	0.6963953	0.0176847	0.5313393	0.2891270	0.0494890	0.7797056	0.2664700	0.0510384	0.1698753	0.6256263	0.0383566	0.2711151	0.7037722	0.0237567	0.3245726	0.0526394	0.5651221	0.6153654	0.4727430	0.5899237	0.0229024	0.2487470	0.4056531	0.1777418	0.1416856	0.4539206	0.4187884	0.4310794	0.2230111	0.3641319	0.8369693	0.0755617	0.2919549	0.6936269	0.2694935	0.0786441	0.3759649	0.0569510	0.6815363	0.0133290	0.3591388	0.0634659	0.0068873	0.4391200	0.3986203	0.5261422	0.0640603	0.2068094	0.7794413	0.5131916	0.0738942	0.6972224	0.0125565	0.5469110	0.7552741	0.7018004	0.4703755	0.7341697	0.4636879	0.0035690

0	0.6687980	0.0022318	0.5354486	0.3719193	0.0820184	0.7413298	0.1239475	0.0385430	0.1731769	0.4280861	0.0687517	0.3327375	0.8554970	0.0184159	0.2771873	0.0789401	0.5596743	0.7282302	0.4792280	0.7024798	0.0117582	0.2849832	0.5214834	0.1626575	0.2320206	0.3766672	0.4959732	0.4357782	0.1891658	0.3635935	0.5707605	0.0541806	0.2173617	0.5867700	0.3179227	0.1116770	0.4323929	0.0993613	0.6607950	0.0330182	0.2741190	0.0864685	0.0021914	0.4017998	0.4526492	0.5172851	0.0493637	0.1515715	0.7289870	0.5289030	0.0903718	0.6584014	0.0155231	0.4218641	0.6879685	0.5024318	0.5206210	0.7134042	0.3825811	0.0061513
50	0.6449841	0.0076933	0.5383055	0.3332437	0.1092126	0.6481953	0.1088558	0.0807180	0.0181212	0.4951279	0.0149714	0.3186928	0.5832675	0.0349497	0.0705806	0.0688486	0.7701628	0.6606785	0.4349648	0.2468981	0.0182368	0.2660266	0.3630556	0.2268363	0.2092286	0.4197195	0.4909126	0.4756297	0.1252039	0.3374208	0.8957191	0.0517485	0.2427733	0.5741360	0.6331506	0.0964534	0.3770241	0.4004724	0.7100726	0.0136936	0.3070583	0.0833009	0.0016188	0.4403306	0.4462856	0.4538663	0.0373747	0.1905406	0.3657926	0.3662854	0.0236595	0.6704201	0.0688458	0.1146489	0.5794438	0.6348788	0.4756120	0.3645225	0.3800938	0.0027186
100	0.7854822	0.0180221	0.5328693	0.4188879	0.0849483	0.5915865	0.1721076	0.0765233	0.0076642	0.5179259	0.0359959	0.3133126	0.7024864	0.0270930	0.0501497	0.0461715	0.5547481	0.7052277	0.4924729	0.1351988	0.0082888	0.2574443	0.4052133	0.1921793	0.1604052	0.5205293	0.4883644	0.4345748	0.1297076	0.2970412	0.6288901	0.0631128	0.2992627	0.7912221	0.5625504	0.0883845	0.4465422	0.4089315	0.6317136	0.0180407	0.3365735	0.0621891	0.0039676	0.3825028	0.4521070	0.4141933	0.0616794	0.2145487	0.2790807	0.3812444	0.0459357	0.6363066	0.0995025	0.0813628	0.4369447	0.5308518	0.4561849	0.3617704	0.4306625	0.0124019
150	0.7367736	0.0108472	0.3936907	0.4296588	0.1041385	0.7649902	0.1133659	0.0672593	0.0104889	0.5673898	0.0219835	0.3507098	0.6478867	0.0160628	0.0399317	0.0436470	0.4969719	0.6941084	0.4757866	0.0451153	0.0226719	0.1879316	0.4116277	0.1909053	0.1399091	0.3981206	0.5310210	0.4625162	0.1262005	0.3989651	0.6281889	0.0620566	0.2154855	0.7720161	0.6369113	0.1092791	0.3906321	0.3476837	0.6171050	0.0247709	0.2822630	0.0511213	0.0034554	0.3453449	0.5512715	0.4970422	0.0562299	0.1809612	0.2691380	0.4461500	0.1121509	0.7908293	0.1297869	0.0884407	0.4564573	0.6063238	0.3959744	0.4942732	0.3806405	0.0053549
200	0.7081399	0.0103243	0.5133934	0.4147477	0.1040425	0.6756307	0.1353258	0.0668218	0.0100273	0.6051427	0.0186658	0.2933065	0.6836150	0.0243762	0.0618432	0.0297778	0.4593442	0.7091393	0.3738936	0.0453968	0.0164885	0.1929485	0.3732043	0.2562374	0.2067112	0.4502550	0.5727549	0.4588883	0.2182745	0.3912599	0.6167078	0.0753495	0.3047498	0.8062951	0.6228175	0.1192583	0.4575680	0.2785857	0.7665362	0.0299275	0.3119537	0.0964556	0.0055441	0.4735457	0.3500053	0.5079768	0.0430865	0.2134863	0.2773888	0.2903683	0.0524418	0.6997258	0.1941381	0.0593367	0.4440774	0.6195927	0.4270652	0.4457866	0.4102071	0.0200436
250	0.8636322	0.0076817	0.4740654	0.3856827	0.0895179	0.6539959	0.1374560	0.0217403	0.0050921	0.5207212	0.0097481	0.4314411	0.5368014	0.0385447	0.0509324	0.0410983	0.5819694	0.6000199	0.3970645	0.0362712	0.0113402	0.1829793	0.4731273	0.3021609	0.1512761	0.5291280	0.5578011	0.3685364	0.2275106	0.3141981	0.8026778	0.0357196	0.2548636	0.6210188	0.4729672	0.1029294	0.4378256	0.3050457	0.7578610	0.0285784	0.2256353	0.0789622	0.0021043	0.4505302	0.4253313	0.5425849	0.0405767	0.2141342	0.2023330	0.3682917	0.0924760	0.8479351	0.1673271	0.0463949	0.4571501	0.7524436	0.3972993	0.2917208	0.5279514	0.0279084
300	0.7214421	0.0045103	0.5258246	0.3433809	0.1506375	0.5482296	0.1965578	0.0439566	0.0233757	0.5315974	0.0042782	0.2562386	0.6518566	0.0177462	0.0287091	0.0578072	0.5785140	0.4767124	0.3779189	0.0330483	0.0199015	0.1905588	0.4595033	0.2560228	0.2197507	0.4620625	0.5403023	0.4831075	0.2927422	0.4243479	0.7102739	0.0469933	0.3539249	0.6776600	0.5879212	0.1017541	0.4222101	0.2726430	0.8435993	0.0392210	0.2535782	0.0574468	0.0007992	0.4727272	0.3912282	0.4856113	0.0397832	0.1996062	0.2378478	0.4369467	0.0402196	0.7890635	0.1743827	0.0503030	0.4617137	0.7340296	0.4052254	0.3656617	0.4766945	0.0107934
350	0.6117860	0.0068069	0.5741904	0.3419087	0.0743650	0.5786078	0.1406568	0.0539585	0.0052780	0.4787669	0.0082169	0.3096052	0.5783404	0.0290939	0.0422650	0.0145475	0.6096036	0.7253209	0.5227467	0.0353944	0.0254248	0.2759122	0.4841219	0.1951747	0.1602109	0.5660513	0.5652306	0.4564724	0.2498248	0.4496017	0.6860082	0.0641831	0.3049641	0.7302408	0.6332812	0.0422663	0.4631080	0.2971291	0.7423392	0.0524048	0.2565446	0.0969459	0.0039685	0.4006429	0.4276630	0.4964389	0.0375404	0.2190574	0.2735308	0.5006450	0.0634509	0.7655402	0.1578485	0.0812623	0.5932194	0.6841691	0.3611525	0.3662738	0.5387710	0.0064764
