"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
300	0.0963355	0.3336577	0.4410217	0.1644831	0.4775770	0.0946124	0.0000000	0.0467808	0.2466579	0.7242446	0.5619237	0.4363028	0.7804246	0.6750633	0.3916194	0.2487582	0.0409527	0.5805867	0.6487764	0.7048537	0.2146215	0.4394266	0.3673002	0.3384561	0.4637273	0.3356650	0.3171795	0.6905058	0.1991625	0.2819224	0.0419586	0.4775364	0.0243559	0.1367827	0.6512730	0.1599217	0.0004540	0.0356411	0.7242329	0.6608326	0.0607996	0.5574178	0.3304763	0.3510814	0.7033841	0.6061174	0.1692119	0.4299993	0.2487198	0.7342941	0.5465910	0.6698945	0.5821335	0.1437907	0.6566382	0.6260582	0.4397368	0.0002708	0.3723128	0.4142215	0.6485883	0.4328410	0.0625081	0.6706855	0.3438349
350	0.0906809	0.4019512	0.5362014	0.0917330	0.4174621	0.0579764	0.0008297	0.0332566	0.3082274	0.6203072	0.5157843	0.5548732	0.7346898	0.7975291	0.2438186	0.2246583	0.0350029	0.8202113	0.5639216	0.7128574	0.3019053	0.4541596	0.4375392	0.4222545	0.4008952	0.3631201	0.3417008	0.7861861	0.2118713	0.2538722	0.0253820	0.4862243	0.0351421	0.1785479	0.5369935	0.1892732	0.0002760	0.0147046	0.7698252	0.5606102	0.0945885	0.5649860	0.3632797	0.3384920	0.6120020	0.6065436	0.1941257	0.4465854	0.2440642	0.7564019	0.4500124	0.7465773	0.6731500	0.1207913	0.4895706	0.7108634	0.5608525	0.0000000	0.4142501	0.4568190	0.6417637	0.3562585	0.0216540	0.6876265	0.3373882
400	0.0615801	0.3691803	0.4743996	0.1377963	0.4679514	0.0358323	0.0000000	0.0369993	0.2628677	0.5902193	0.5681875	0.5962461	0.6807183	0.7508823	0.3014050	0.3253117	0.0783912	0.6756743	0.8193015	0.6894812	0.4259237	0.3368824	0.3677829	0.4247056	0.4820003	0.3269834	0.3518727	0.7148400	0.1731234	0.2515812	0.0363116	0.4703500	0.0302067	0.1744018	0.5877183	0.1969697	0.0066988	0.0282061	0.7095187	0.5322527	0.0758972	0.7686332	0.4424432	0.3498651	0.6171724	0.6050771	0.2121523	0.3433163	0.2486870	0.6081207	0.3782049	0.6877695	0.7641416	0.1166807	0.6241693	0.7560173	0.6061361	0.0006074	0.3233887	0.3928583	0.7778972	0.2468193	0.0278860	0.7418806	0.3663092
450	0.0737561	0.4768374	0.5501194	0.1098571	0.5255781	0.0341528	0.0008827	0.0534469	0.3052504	0.5251022	0.5774343	0.5569728	0.7473881	0.7619262	0.2850950	0.2499132	0.0225007	0.6257930	0.6220420	0.6435616	0.2777839	0.4214511	0.4027662	0.3942754	0.6312976	0.3535803	0.3238209	0.7535078	0.1422711	0.2942570	0.0533609	0.4247883	0.0226676	0.1395521	0.5388225	0.2209870	0.0144978	0.0274052	0.8353291	0.6018724	0.0835336	0.6072004	0.3515708	0.3367513	0.6833616	0.6071308	0.2489739	0.4328930	0.2729569	0.6727905	0.5232643	0.6659002	0.6415053	0.1295109	0.6000415	0.6972742	0.6000182	0.0000000	0.2858866	0.3760500	0.6633184	0.3475292	0.0398765	0.7196606	0.2729988
500	0.0986808	0.3137177	0.4866325	0.1167000	0.5568241	0.0664227	0.0053262	0.0439310	0.2444893	0.5362447	0.6844345	0.5079273	0.7122858	0.6743441	0.1915074	0.3286313	0.0298411	0.6306041	0.6913460	0.7866126	0.2979733	0.3969755	0.4365753	0.3886320	0.5629792	0.3303264	0.3006221	0.6021205	0.1372855	0.2820592	0.0590182	0.4544090	0.0194254	0.1705660	0.6197057	0.1788602	0.0225875	0.0524093	0.7271914	0.6345010	0.0862474	0.6278311	0.3464785	0.4042113	0.5913805	0.6365839	0.1716257	0.3878926	0.2131543	0.6554247	0.6023083	0.8253165	0.6819481	0.1483003	0.5276590	0.7585255	0.4377567	0.0004025	0.3551336	0.4829987	0.5471140	0.3450945	0.0249028	0.6749794	0.3092368
550	0.1502372	0.4547192	0.4816163	0.1002367	0.6067671	0.0508653	0.0580862	0.0435347	0.2326271	0.5575711	0.4065626	0.5682200	0.5822577	0.7025589	0.1054880	0.2026658	0.0151755	0.7339404	0.5870686	0.7637910	0.3829633	0.5725793	0.2319019	0.3093145	0.5889317	0.5190385	0.3972777	0.6829055	0.1235549	0.2753913	0.0864491	0.5484558	0.0343343	0.2110023	0.4638913	0.5559087	0.0058508	0.0256416	0.6477988	0.4355083	0.0885868	0.4787058	0.4212257	0.7331579	0.4511080	0.5013480	0.0824501	0.4962259	0.2393144	0.2496985	0.5471971	0.7617340	0.5351971	0.1718783	0.5439806	0.6656418	0.5156089	0.0912908	0.3639426	0.4201250	0.5285587	0.5364047	0.0369413	0.6752699	0.3471512
600	0.2496884	0.4302697	0.5175106	0.1572693	0.6400380	0.1193441	0.0386414	0.0592110	0.5225056	0.4313092	0.4126030	0.6124329	0.7087363	0.6772033	0.0637959	0.3952973	0.0029772	0.7297561	0.5680575	0.5028778	0.5307577	0.5941259	0.1910447	0.1498857	0.5650541	0.6262982	0.1822323	0.6856165	0.1210084	0.2284448	0.2429247	0.4701054	0.0678799	0.3244072	0.4041035	0.6056585	0.0073772	0.1007265	0.6759098	0.3092336	0.1717329	0.4401023	0.3237035	0.7340677	0.6797813	0.5162222	0.0731587	0.7466593	0.2617962	0.2218039	0.2991223	0.7107188	0.3778370	0.1140183	0.6605585	0.6292356	0.5526273	0.1518244	0.2914523	0.3787649	0.4813607	0.4444763	0.0424763	0.7139044	0.3658957
650	0.3536842	0.4063873	0.3677662	0.3516467	0.5156463	0.2157369	0.0133266	0.0504880	0.6205626	0.2647533	0.2724889	0.7649570	0.7725732	0.7319020	0.0919122	0.1944387	0.0015940	0.8223998	0.5647536	0.5879207	0.5157809	0.6982585	0.1322643	0.1094214	0.5743868	0.6719539	0.1112996	0.7612010	0.1123316	0.1667256	0.2581866	0.6392977	0.0980442	0.4215692	0.2495593	0.3811988	0.0104524	0.1596355	0.7209607	0.3782920	0.4492708	0.6401916	0.2919726	0.7468907	0.6852879	0.4500382	0.0828030	0.4994432	0.2441678	0.2583981	0.3700534	0.6383984	0.4945567	0.0398826	0.7563591	0.7023282	0.6415188	0.1142497	0.2731866	0.3380387	0.3662566	0.5900269	0.1934883	0.6835550	0.3779756
700	0.3669012	0.4106057	0.3054224	0.6353309	0.5712236	0.4315322	0.0227239	0.0680549	0.5412064	0.2892313	0.2407562	0.7893008	0.6425675	0.6103508	0.0459854	0.2988147	0.0124227	0.6925161	0.4469664	0.7029766	0.5554013	0.6547648	0.1365323	0.1748095	0.7146928	0.5261689	0.1181142	0.5562834	0.0988479	0.1603860	0.2861503	0.5605532	0.1351060	0.4358442	0.2593786	0.4261575	0.0055610	0.2225881	0.6812009	0.3423765	0.4802137	0.5659268	0.3135545	0.6728200	0.6334703	0.3645679	0.0501974	0.6772719	0.3238376	0.2765232	0.3039547	0.6925265	0.3136090	0.0613347	0.7101010	0.5655362	0.6207965	0.1173097	0.3128119	0.5197451	0.4221876	0.4854984	0.1466393	0.6570405	0.3319873
750	0.3407319	0.3947200	0.3772205	0.6558499	0.6794262	0.4932416	0.0190687	0.0409577	0.5397229	0.3799872	0.3241650	0.6721892	0.7559971	0.6355207	0.0437062	0.1084691	0.0032087	0.8698624	0.3444644	0.7060668	0.6610827	0.6984422	0.1529913	0.1189807	0.5762326	0.5147156	0.1759858	0.5979048	0.0859383	0.1132113	0.2503125	0.6756338	0.1406298	0.4513807	0.2962305	0.4286149	0.0086274	0.1969577	0.6914487	0.3986128	0.5197685	0.4931147	0.3055804	0.8604874	0.6145351	0.4478645	0.0752127	0.6126543	0.2836025	0.2033855	0.2582304	0.6895481	0.3954526	0.0467396	0.7360793	0.7228140	0.5936364	0.0887619	0.2921680	0.3599340	0.4702788	0.4461736	0.2679211	0.5489241	0.3047311
800	0.3040825	0.3605747	0.3547755	0.5830196	0.4895645	0.5062450	0.0336760	0.0573868	0.4454346	0.4423936	0.2574870	0.6352119	0.6525195	0.7290792	0.0383957	0.1338752	0.0014734	0.6107243	0.3175960	0.7147174	0.7186881	0.6822713	0.1556455	0.1140702	0.5924283	0.6448096	0.1792945	0.7737897	0.1064322	0.1710725	0.2154733	0.5192327	0.1459271	0.3897625	0.4134264	0.5214443	0.0010619	0.2229580	0.7661863	0.4545195	0.4048317	0.4386811	0.2653935	0.7433944	0.5843883	0.3645479	0.0901192	0.6307566	0.3028996	0.2734620	0.2769853	0.7193388	0.4165583	0.0665890	0.6350670	0.6800152	0.5475071	0.1118612	0.2577494	0.3222612	0.4474736	0.4797740	0.1964043	0.8368469	0.4061549
850	0.2847361	0.3344885	0.2461475	0.6614580	0.5065909	0.4950344	0.0100296	0.0229565	0.5528193	0.5090832	0.2864419	0.8510818	0.6573258	0.6674544	0.0151424	0.1087707	0.0071028	0.7558799	0.3145217	0.6770570	0.6124220	0.6988441	0.1602215	0.2290596	0.6886358	0.5787499	0.1908127	0.8102035	0.0914520	0.1450710	0.2257480	0.5663165	0.1143862	0.2934852	0.4116964	0.4993355	0.0042924	0.1644813	0.7723978	0.2889537	0.4708116	0.4908202	0.2997040	0.6755830	0.6671803	0.3745969	0.1319991	0.5875908	0.2795213	0.3048193	0.2532684	0.7029744	0.4252031	0.0617785	0.6929590	0.6443915	0.6462457	0.1208468	0.3259189	0.4011284	0.4254771	0.4381467	0.2494512	0.6441046	0.2738099
900	0.2662319	0.3557339	0.2721707	0.5903304	0.6200807	0.4913323	0.0235129	0.0568945	0.3888634	0.3540223	0.3304254	0.7412354	0.9006430	0.7269968	0.0164648	0.1501786	0.0024834	0.6765074	0.3298389	0.5783578	0.6561316	0.7031339	0.1121993	0.0986374	0.6727025	0.5706941	0.1394907	0.6811817	0.1124357	0.1962939	0.1543852	0.4787937	0.0906342	0.3148211	0.4166494	0.4442178	0.0083386	0.1401562	0.6109075	0.4125422	0.4318409	0.4265605	0.2827618	0.6578129	0.6113758	0.3845070	0.0418518	0.6505845	0.2118113	0.2251505	0.2483577	0.6378697	0.4155798	0.0688281	0.6224647	0.6964079	0.6612776	0.0977265	0.2555181	0.4396843	0.4843933	0.5488876	0.3630700	0.5592673	0.3306603
950	0.2779240	0.4268163	0.4162155	0.7000756	0.5107214	0.4396227	0.0163140	0.0594418	0.5669154	0.4059708	0.3982102	0.8895114	0.6207212	0.6476091	0.0210782	0.1175990	0.0138722	0.7263577	0.3034701	0.6229289	0.5807062	0.6918859	0.1096428	0.1234618	0.5824690	0.5836914	0.1420405	0.6548777	0.0838967	0.1658456	0.1346120	0.6093562	0.0865340	0.3079117	0.3929651	0.4210053	0.0035832	0.0976969	0.7810053	0.3450453	0.3437286	0.5404091	0.3729564	0.5556502	0.6004040	0.3868904	0.0577134	0.5257900	0.3117049	0.2315941	0.3187770	0.6877852	0.4077658	0.0392872	0.7244375	0.6845112	0.5713271	0.1675128	0.2483685	0.3773741	0.4599926	0.5524164	0.3585908	0.6851856	0.3922149
1000	0.3229648	0.4504869	0.3060004	0.6112849	0.6106780	0.3391773	0.0424990	0.0328922	0.4729286	0.4410170	0.3279771	0.6741087	0.6675558	0.6969244	0.0133868	0.0657785	0.0089496	0.6177433	0.3183702	0.7359055	0.6120284	0.7283870	0.0930893	0.1234281	0.5070592	0.5631854	0.1678903	0.6156383	0.0910770	0.1694946	0.1231534	0.5692697	0.1155293	0.3204543	0.4004446	0.5239024	0.0012460	0.1269620	0.7319151	0.3708296	0.3547458	0.4827049	0.3154429	0.7442281	0.6346091	0.4045721	0.0840067	0.6518427	0.2242597	0.2395774	0.3000475	0.6829351	0.4697313	0.0818178	0.6636625	0.6345109	0.5481069	0.1148451	0.2804536	0.3025868	0.3355226	0.5585756	0.2460176	0.7476658	0.3491964

0	0.2867633	0.3549170	0.3340050	0.6073018	0.6113534	0.4794715	0.0091293	0.0375548	0.5139847	0.3952243	0.2903455	0.6439889	0.6415165	0.8420667	0.0361578	0.1124366	0.0094698	0.7046451	0.3509793	0.6444254	0.6992549	0.7304845	0.1697373	0.1586719	0.6394886	0.5252882	0.1847776	0.7212629	0.0666027	0.1543442	0.2065562	0.6422106	0.0592963	0.3889940	0.3580951	0.4264642	0.0040737	0.1324687	0.6991491	0.3960116	0.4232090	0.4676600	0.3329229	0.6100643	0.7170396	0.3093471	0.0827232	0.5607808	0.3236943	0.3179071	0.2487265	0.6943409	0.3724716	0.0644879	0.7081698	0.6927579	0.6209241	0.1374252	0.3393311	0.4049732	0.4882128	0.6226421	0.3014440	0.5816344	0.2274594
50	0.2248400	0.4072230	0.3382840	0.6050984	0.4780750	0.2622745	0.0322497	0.0942272	0.5253109	0.4734367	0.3447909	0.7197057	0.6110031	0.6989650	0.0113496	0.0795153	0.0036784	0.7174984	0.2763653	0.5678640	0.6406160	0.6401200	0.2143774	0.0951450	0.5955127	0.4994014	0.0677939	0.5784074	0.1155223	0.1898716	0.3360022	0.5340707	0.2922954	0.1291779	0.0987543	0.4593883	0.0029444	0.1376994	0.6129171	0.3313990	0.4378757	0.4715669	0.2996880	0.7589260	0.7516760	0.3388966	0.0679627	0.6462541	0.2295898	0.2686859	0.3236774	0.7103292	0.3847628	0.4300470	0.7481639	0.6110613	0.5576621	0.0897477	0.2723761	0.3441709	0.4348127	0.5774544	0.2822526	0.6960133	0.2949831
100	0.2827179	0.3956157	0.4049695	0.6431679	0.5044361	0.3631569	0.0144956	0.0683014	0.4562662	0.4798905	0.2597295	0.6983091	0.6781795	0.6495722	0.0121736	0.0818875	0.0126287	0.7671333	0.3160992	0.5775495	0.6393684	0.6596513	0.1674229	0.0984844	0.6915848	0.6707376	0.0579871	0.5212383	0.0977474	0.1507521	0.4088184	0.6878705	0.4751790	0.1090195	0.0157580	0.4427399	0.0058635	0.1876021	0.3913706	0.3917039	0.4887383	0.4553936	0.2317843	0.6383943	0.6547793	0.3529114	0.0708752	0.7821952	0.2192538	0.2830768	0.1727532	0.6368049	0.3751826	0.4753493	0.6087064	0.6162185	0.7346638	0.0406659	0.2839191	0.4051844	0.4295738	0.6752769	0.1367313	0.6705794	0.4377382
150	0.3907995	0.3452173	0.2924923	0.6324256	0.4723660	0.3411776	0.0264468	0.0697607	0.4917367	0.3693745	0.2254050	0.7113194	0.6202280	0.7634189	0.0134580	0.1020701	0.0069147	0.6855975	0.3247865	0.6838714	0.6221595	0.5920494	0.1104574	0.0663236	0.6182128	0.5241937	0.0280357	0.3320124	0.1242124	0.1538227	0.4552526	0.6875037	0.5367590	0.1095315	0.0338022	0.5112307	0.0228945	0.1596546	0.3960793	0.3205172	0.4364216	0.5202415	0.3134589	0.5769675	0.5479271	0.2695614	0.0389479	0.5351161	0.2541880	0.2938381	0.2930453	0.6126787	0.4283712	0.4990590	0.6955323	0.7811562	0.5935617	0.0328635	0.3817800	0.3352997	0.3139066	0.6170914	0.1243709	0.8030262	0.3048869
200	0.2382318	0.4076520	0.3527280	0.6365035	0.5010865	0.3648975	0.0526342	0.1456021	0.4246175	0.5094522	0.2870361	0.7547705	0.7313068	0.6979715	0.0116725	0.1039112	0.0074335	0.8061241	0.4278232	0.7055602	0.6613558	0.5810099	0.1681403	0.1228612	0.5424017	0.6021786	0.0380300	0.3287545	0.1586009	0.1302484	0.3741749	0.5674870	0.4769963	0.0766203	0.0155136	0.4828838	0.0439170	0.1926907	0.3607894	0.4735956	0.3376227	0.5764634	0.3384039	0.6946851	0.6103532	0.4070748	0.0581674	0.6443638	0.2372353	0.3256774	0.3359768	0.7107356	0.3730996	0.5431925	0.8120549	0.7922952	0.6316032	0.0336145	0.3034493	0.3200569	0.3518692	0.5806525	0.0823962	0.5447438	0.4173980
250	0.3672515	0.4152116	0.3162162	0.6755046	0.5147720	0.4114826	0.0285045	0.0571481	0.3457403	0.4213622	0.3912786	0.7788396	0.6180040	0.7119127	0.0171778	0.1219077	0.0043599	0.6771984	0.3444522	0.5773314	0.6014825	0.8616475	0.1643443	0.0692272	0.7007018	0.5640012	0.0410647	0.3538217	0.0805962	0.0889880	0.5328616	0.7478161	0.4059455	0.1031275	0.0030600	0.4406874	0.0887266	0.1993080	0.4306802	0.4640496	0.3429445	0.4418686	0.2793364	0.6872822	0.6999588	0.4643017	0.0680930	0.5317953	0.2708365	0.3949205	0.2488594	0.6883685	0.3517623	0.5167161	0.6634768	0.6545935	0.6293414	0.0443905	0.3048264	0.3297980	0.4603737	0.5905935	0.0470086	0.7012445	0.3791411
300	0.3007091	0.3676330	0.3313784	0.5917069	0.4741129	0.5195385	0.0259334	0.0334932	0.3431499	0.4980483	0.3452254	0.7620607	0.8730221	0.6859422	0.0163015	0.1543823	0.0093319	0.7550575	0.2922222	0.6990923	0.5532919	0.7118168	0.1456053	0.1095480	0.6190466	0.5026086	0.0421392	0.2950092	0.1355477	0.1336681	0.5223529	0.6908534	0.4885651	0.0612877	0.0415324	0.4971794	0.1457812	0.2111319	0.3430070	0.5434424	0.2505584	0.4974105	0.2307501	0.6740707	0.6027935	0.3544253	0.0722868	0.7818068	0.2063507	0.2860219	0.2840752	0.6137555	0.3492279	0.5103783	0.6914628	0.6110619	0.6453871	0.0263010	0.3214252	0.4104822	0.4048418	0.3969694	0.0428827	0.6021095	0.3270664
350	0.2965545	0.3177522	0.3217635	0.5205757	0.4860776	0.4251030	0.0692525	0.0832206	0.2672023	0.4791532	0.3242650	0.7242307	0.7440207	0.7155347	0.0411255	0.1916315	0.0141180	0.6785391	0.4088808	0.9099556	0.6202938	0.7901255	0.1832833	0.0979320	0.5854711	0.5132694	0.0702771	0.3910167	0.1148400	0.1331898	0.4292164	0.6130540	0.5078633	0.0590088	0.0115562	0.5878809	0.1838425	0.1678593	0.4144131	0.4103440	0.2076791	0.6175035	0.3051017	0.6883170	0.5173211	0.3572763	0.0438079	0.7011163	0.1795460	0.4108479	0.2474168	0.7514071	0.4207953	0.6218610	0.7585922	0.6853419	0.5309401	0.0529986	0.2561320	0.4616779	0.4479713	0.5211369	0.0762106	0.8313056	0.3938483
400	0.2623258	0.3776585	0.3183493	0.6152366	0.5156448	0.5008881	0.0177884	0.0850546	0.2099332	0.5682061	0.2878137	0.6613587	0.6797280	0.5321933	0.0475381	0.1399861	0.0025083	0.7388355	0.3306509	0.7791096	0.5568279	0.7557348	0.2837185	0.1107212	0.5933915	0.6473940	0.0776544	0.3555131	0.1542930	0.1543805	0.4857452	0.5242103	0.4012809	0.0835073	0.0151820	0.4867208	0.2168573	0.2769844	0.5049252	0.4250772	0.2376524	0.6108830	0.2994194	0.6700277	0.4842162	0.3208478	0.0261430	0.7486553	0.2405318	0.3139320	0.2842850	0.7182254	0.4295567	0.5380754	0.7874369	0.7400969	0.6490023	0.0519594	0.3514821	0.3654068	0.4454697	0.6057684	0.0605504	0.7987723	0.3437551
450	0.3036228	0.4238541	0.2581329	0.6952472	0.6264808	0.4820190	0.0337272	0.1020584	0.1866139	0.5243922	0.3807614	0.6287459	0.6495643	0.7392307	0.0236575	0.1094625	0.0024446	0.7299566	0.3159005	0.5492038	0.6101089	0.6157855	0.1974907	0.0713102	0.6686256	0.5710952	0.0675447	0.3304373	0.0945258	0.1424771	0.5436434	0.6303471	0.5212233	0.1353052	0.0083264	0.4315804	0.2543846	0.3018534	0.4198815	0.4362687	0.2871468	0.5856256	0.2893081	0.5733790	0.5533617	0.3911890	0.0575409	0.6416442	0.2052370	0.3831507	0.2987741	0.6708930	0.3541630	0.6497466	0.6351977	0.7609296	0.4726580	0.0389442	0.3395172	0.4367306	0.3194571	0.5639177	0.0597433	0.6496132	0.2632542
500	0.3895747	0.3759965	0.2792237	0.6778883	0.5907409	0.4967764	0.0257886	0.0819262	0.2656249	0.4903303	0.3478973	0.7532260	0.6650914	0.6274619	0.0060735	0.0903189	0.0128617	0.5650628	0.2969993	0.6511780	0.4695660	0.7383493	0.2484955	0.1388196	0.6638768	0.4667977	0.0493240	0.2653875	0.1749925	0.1361272	0.4988027	0.7663785	0.4868623	0.1344757	0.0310571	0.3871011	0.1906669	0.1942232	0.4355976	0.4937832	0.2901323	0.5630400	0.3347535	0.6754629	0.5770981	0.2880816	0.0500888	0.7047714	0.2530264	0.3386918	0.2568567	0.7157028	0.3547329	0.5248932	0.6794362	0.6613180	0.5749086	0.0570727	0.3473205	0.4453515	0.3318255	0.6270546	0.0388347	0.6634309	0.4070305
550	0.3155843	0.4504637	0.2692981	0.5697390	0.6320490	0.4469315	0.0315995	0.0711864	0.4337522	0.5966100	0.3651997	0.8007678	0.6251037	0.7435526	0.0247739	0.1417159	0.0046569	0.7051365	0.3076274	0.8150426	0.5760930	0.7455446	0.2213108	0.1386478	0.5782178	0.5233768	0.1442825	0.3923689	0.0761561	0.1591367	0.3449178	0.6576741	0.2385092	0.3741191	0.3096703	0.5541270	0.0818180	0.2443088	0.6253696	0.4524019	0.4278286	0.4922089	0.3026514	0.6384280	0.6581022	0.3300540	0.0304154	0.6921102	0.2008465	0.2773063	0.2642860	0.6579253	0.3940705	0.1919419	0.6171030	0.7211359	0.6383606	0.0863784	0.2893568	0.3951163	0.3513473	0.5171599	0.0315934	0.7208907	0.3588383
600	0.2135767	0.3124267	0.2417150	0.5881976	0.5846387	0.4326687	0.0260460	0.0392053	0.4864165	0.5350156	0.2644019	0.6754209	0.7475410	0.6225926	0.0238613	0.1449093	0.0081563	0.6295367	0.2760987	0.5419904	0.7482461	0.7854310	0.2340088	0.1699785	0.6269819	0.4385625	0.1499619	0.5622512	0.1174189	0.1321402	0.2051385	0.6039591	0.0813736	0.3355484	0.3398252	0.4412351	0.0695770	0.1337016	0.6261396	0.3830993	0.6010964	0.4708860	0.3217700	0.6802269	0.7766712	0.3233023	0.0514443	0.6611912	0.3134065	0.2699606	0.2314374	0.7000743	0.5966345	0.1076617	0.5880491	0.7483564	0.6495560	0.1183431	0.3120694	0.5077568	0.4841780	0.4659328	0.1462376	0.6462297	0.3773425
650	0.2577692	0.4518637	0.2487837	0.7033655	0.6668141	0.4008662	0.0318822	0.0535770	0.4909199	0.5351088	0.3666559	0.8411885	0.7172406	0.6676276	0.0199083	0.1284888	0.0026746	0.6298162	0.3237670	0.6579820	0.6374583	0.7948042	0.1437317	0.0989296	0.6496652	0.6159697	0.0807693	0.6209958	0.1392372	0.0977221	0.1838624	0.7057823	0.0991480	0.3573787	0.3198236	0.4566278	0.0076304	0.1073571	0.5282913	0.4241630	0.4410679	0.5891261	0.2395139	0.6536259	0.6604896	0.3173643	0.0910886	0.6989950	0.3824332	0.1959382	0.3033016	0.7344985	0.3715131	0.0543109	0.8253368	0.6790737	0.5499698	0.0965478	0.2995732	0.4154493	0.4225929	0.6340638	0.1604757	0.5965552	0.2600710
700	0.3028884	0.3497610	0.3348035	0.5759828	0.6403572	0.4469550	0.0104771	0.0679286	0.4803640	0.4584477	0.3623042	0.7488953	0.6834148	0.7000779	0.0209508	0.1243854	0.0051623	0.6570464	0.3007064	0.6848464	0.5878424	0.6392627	0.1842199	0.1111631	0.6559159	0.5136780	0.1278264	0.5945953	0.1242707	0.2113370	0.1698680	0.5256740	0.0498632	0.3203520	0.3171227	0.5072204	0.0128250	0.1441044	0.4948331	0.4569535	0.4384964	0.3793017	0.3540156	0.6421472	0.7421283	0.3876057	0.1137650	0.6707733	0.3364192	0.2391116	0.2432160	0.7050113	0.3766018	0.0450112	0.6058350	0.5390595	0.5330244	0.1274613	0.2945510	0.4073271	0.3841411	0.5395915	0.2277821	0.7141223	0.2656903
750	0.2793608	0.4965291	0.2777898	0.6511443	0.5755097	0.3768059	0.0097874	0.0458575	0.5250251	0.3471142	0.4360216	0.6331427	0.6293273	0.6886177	0.0567037	0.1227690	0.0021247	0.6495014	0.2459198	0.7514253	0.6032172	0.7314943	0.1314277	0.1654361	0.6608375	0.5347111	0.1293072	0.6843191	0.1091876	0.1387559	0.1540537	0.5117035	0.0767878	0.3070436	0.3563777	0.4771505	0.0108938	0.1664439	0.6067975	0.4315786	0.5390471	0.5862768	0.3872770	0.7275701	0.5829060	0.3588870	0.0673262	0.6878642	0.3052725	0.2304164	0.1843961	0.7057567	0.4418865	0.0412930	0.5794823	0.5786622	0.4881515	0.1525165	0.2690773	0.3437407	0.3654746	0.4969104	0.2334226	0.5899686	0.3094989
800	0.3050140	0.3415259	0.2923161	0.7814317	0.6718993	0.4112455	0.0218351	0.0531958	0.4439654	0.3742326	0.2582410	0.7862441	0.7623598	0.6510515	0.0056111	0.1116269	0.0135351	0.6463025	0.3128968	0.7262815	0.6418360	0.8062407	0.1450507	0.1315510	0.7511722	0.5438221	0.1338770	0.7440031	0.1174419	0.2001790	0.1519850	0.6147545	0.0868408	0.2946103	0.3337883	0.3665570	0.0137131	0.1316224	0.6925802	0.3828449	0.5820070	0.4739001	0.2927976	0.6641738	0.7827450	0.4127822	0.0471575	0.7123094	0.3180598	0.2198872	0.2844637	0.7357336	0.3512318	0.0689577	0.7380603	0.7973113	0.5788164	0.1026345	0.3370838	0.2774650	0.4764106	0.6638384	0.2686070	0.8151097	0.3240443
850	0.2947388	0.3556961	0.3112254	0.6488618	0.6851990	0.5251322	0.0376351	0.0707253	0.4642767	0.4182568	0.2757055	0.7672396	0.6766797	0.6010899	0.0121376	0.1212883	0.0031550	0.7796200	0.3202467	0.6564363	0.5741146	0.7447622	0.2128054	0.0847837	0.6833498	0.5856551	0.1077485	0.6417700	0.0998493	0.1771007	0.2444383	0.5508267	0.0822722	0.3095498	0.3901051	0.3598917	0.0099971	0.1746569	0.6580876	0.3791250	0.4157759	0.4827783	0.3234442	0.8047182	0.6907333	0.3734659	0.0590574	0.6520886	0.2909369	0.2592301	0.2609003	0.7146516	0.3641816	0.0562874	0.5933922	0.6064832	0.6679124	0.1314711	0.3048338	0.3115885	0.3862795	0.4812708	0.3164331	0.6648470	0.3168856
900	0.2500431	0.3366510	0.3252549	0.6355011	0.7296608	0.4504565	0.0378561	0.0719857	0.3907387	0.4871984	0.2835630	0.7448817	0.7088844	0.6103950	0.0102763	0.1645279	0.0070086	0.9389982	0.3536016	0.7171012	0.5778993	0.6675879	0.1755523	0.1047183	0.6940831	0.5731650	0.1482538	0.6786505	0.1081162	0.1327463	0.2157804	0.5618679	0.0880598	0.3094854	0.3637823	0.5357735	0.0042068	0.1659317	0.7441814	0.3095574	0.3853299	0.5668629	0.3314008	0.7182600	0.5987754	0.4195894	0.0587380	0.5922687	0.3170729	0.2518521	0.2302173	0.7004458	0.3946163	0.0418027	0.6954090	0.7079163	0.5109694	0.1286346	0.4212751	0.3693729	0.3712197	0.5946540	0.2284417	0.5056901	0.2910196
950	0.3066934	0.4630053	0.3528554	0.6743862	0.4768171	0.5648193	0.0229442	0.0524673	0.4571127	0.3925423	0.3446434	0.7307156	0.5543030	0.7517077	0.0271680	0.1330648	0.0045279	0.7103454	0.3074689	0.6315694	0.6583196	0.7089973	0.1211425	0.1174773	0.6541696	0.5668998	0.1677205	0.6530516	0.1467237	0.1243636	0.2184334	0.6214394	0.0686552	0.3506264	0.3193792	0.4771324	0.0009713	0.1363404	0.6185908	0.4137332	0.4344250	0.4954402	0.3507392	0.7830897	0.6061080	0.3164733	0.0731818	0.5495525	0.2225726	0.2639088	0.2855587	0.6984629	0.4173945	0.0588319	0.6679709	0.7386539	0.5964137	0.1450532	0.3304192	0.3691098	0.4132120	0.6929310	0.2768768	0.7464565	0.3863637
