"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
850	0.4437780	0.0858163	0.7543677	0.1644096	0.5027519	0.4969853	0.4059799	0.3906227	0.1760628	0.6784872	0.1616413	0.7400611	0.0118398	0.3609964	0.0211596	0.6184279	0.0042963	0.0262756	0.7712572	0.7000445	0.0334745	0.5094418	0.3307816	0.4648827	0.4191888	0.0497502	0.6516749	0.0463303	0.4140790	0.3454801	0.6683421	0.1892338	0.1899658	0.4376150	0.1474253	0.2351242	0.4971440	0.5688642	0.5134242	0.3721858	0.7775271	0.2235127	0.7494266	0.1523456	0.6730114	0.7634459	0.4020656	0.3277721	0.1012531	0.4087797	0.5037152	0.1836523	0.4228001	0.0249489	0.7960317	0.7364241	0.7308234	0.2054726	0.3925964	0.1409349	0.4842952	0.0669183	0.2793777	0.2217652	0.0582513	0.2890333	0.2350012	0.4648861	0.1570221	0.0277281	0.4421425	0.5536221	0.0855584	0.6758856	0.4355092
900	0.3814420	0.1506958	0.7675409	0.1439062	0.4361075	0.3911863	0.4705273	0.3614667	0.2879215	0.6785234	0.1731243	0.7831065	0.0068511	0.3760797	0.0040591	0.7431498	0.0118008	0.0053953	0.7266148	0.6953464	0.0581479	0.6721156	0.3184516	0.5036199	0.4712110	0.0774720	0.6035086	0.0990944	0.4405379	0.3822638	0.5456239	0.1494851	0.1139283	0.3772398	0.1705782	0.1960204	0.4757471	0.5064369	0.5074552	0.3549378	0.7017802	0.2260200	0.6913879	0.2100510	0.6730437	0.8392909	0.3415083	0.3750888	0.1154098	0.3953511	0.5198518	0.1592325	0.4397483	0.0283311	0.7163187	0.6894972	0.5865449	0.2416291	0.2975428	0.1684379	0.4850573	0.0444468	0.3364704	0.1448971	0.0702411	0.4050388	0.2147428	0.5369987	0.1887394	0.0469242	0.3734210	0.5731483	0.0707608	0.5910538	0.3860856
950	0.3582108	0.2020901	0.6352089	0.1436590	0.5180673	0.4443053	0.3371244	0.4320429	0.2437523	0.7356997	0.1743656	0.5861449	0.0028665	0.3378773	0.0129633	0.6472674	0.0054882	0.0133279	0.6698257	0.6225098	0.0722184	0.5647066	0.3802478	0.5705163	0.3615855	0.1371032	0.6502696	0.0951154	0.3965662	0.4743471	0.6812474	0.1521773	0.0825656	0.4929447	0.1367757	0.1690848	0.5119399	0.4881504	0.4316014	0.3121454	0.6622725	0.3054849	0.7176618	0.1591764	0.7105284	0.6892581	0.3714099	0.3706460	0.1102902	0.5095476	0.5512139	0.0351570	0.5249511	0.0187151	0.7565578	0.6692726	0.6600086	0.2836797	0.3648860	0.1505725	0.3091839	0.0538819	0.4270282	0.1445059	0.0724751	0.4881486	0.1965592	0.7249734	0.2083862	0.0323996	0.4334245	0.4690724	0.0794279	0.5859327	0.3214386
1000	0.4284225	0.1454850	0.7075258	0.1711492	0.4372319	0.4864938	0.3435323	0.5430241	0.2397243	0.5335158	0.1408953	0.7035683	0.0025254	0.2962504	0.0058863	0.5912296	0.0040759	0.0019264	0.6846147	0.6513909	0.0500108	0.4504057	0.2739546	0.5228143	0.4984595	0.1933139	0.6577764	0.1614486	0.3831694	0.4571664	0.5735296	0.1327033	0.0677452	0.3598847	0.1949833	0.2257944	0.6197185	0.4453657	0.3606750	0.3468958	0.5702254	0.3482479	0.6563979	0.1477612	0.6398709	0.8484261	0.3804325	0.4349573	0.0598343	0.5681580	0.6598185	0.0222489	0.5059086	0.0234316	0.8435997	0.6950950	0.7985107	0.4975012	0.5566268	0.1270247	0.1132747	0.0558926	0.4658854	0.0400468	0.1085398	0.6711752	0.1689344	0.7368153	0.1239399	0.0282705	0.4076357	0.4979833	0.0628558	0.3971824	0.4416973

0	0.4403561	0.1463811	0.6059726	0.1690892	0.4035169	0.4309973	0.3552050	0.5057504	0.2541402	0.6822044	0.1991093	0.7542977	0.0005718	0.2835018	0.0107454	0.7283530	0.0005001	0.0027064	0.6474758	0.6526017	0.0495346	0.6172445	0.3816460	0.5221433	0.3973530	0.1992518	0.6763749	0.1913046	0.2505598	0.4333671	0.6883273	0.0830346	0.1377049	0.4533811	0.2322755	0.4673632	0.6470918	0.4967227	0.3818776	0.4203340	0.7780965	0.2525770	0.4843098	0.0461232	0.6369482	0.7064382	0.4301883	0.5619115	0.0202807	0.6377158	0.6642474	0.0035228	0.4393398	0.0180732	0.6085831	0.6042336	0.8730224	0.7508597	0.4340655	0.0826178	0.0258784	0.0530209	0.0422829	0.0021643	0.0663972	0.6460561	0.1658735	0.8245531	0.1714171	0.0375904	0.3993833	0.3907130	0.0952355	0.3117765	0.4092245
50	0.5101764	0.1773820	0.5368297	0.0758075	0.5079574	0.4414941	0.3003240	0.5266464	0.3349020	0.6613856	0.1848279	0.5258434	0.0021893	0.4294445	0.0073562	0.6172242	0.0327150	0.2761643	0.7234121	0.6482311	0.0667173	0.5416481	0.3573384	0.5370890	0.4500967	0.1466172	0.8046414	0.2523256	0.2408870	0.4603621	0.5278387	0.1422001	0.0296924	0.4210483	0.1403533	0.5075996	0.5055721	0.5008749	0.4113784	0.6594549	0.3640405	0.4250001	0.4895378	0.0599935	0.6150758	0.7617355	0.2777413	0.5033120	0.0115147	0.6369487	0.6278078	0.1648212	0.4842365	0.0079125	0.6725278	0.7909134	0.7272636	0.5508630	0.4925948	0.1194558	0.0400699	0.0443629	0.0758386	0.0170748	0.0638346	0.6877358	0.2638904	0.4841750	0.2503298	0.0250088	0.3970599	0.2100700	0.1721932	0.6448694	0.5441077
100	0.4514424	0.1470350	0.7722147	0.0324381	0.4771668	0.4532037	0.3305960	0.6084661	0.2785927	0.6424626	0.0938353	0.4553052	0.0025857	0.6177262	0.0094937	0.6942385	0.0543539	0.2662954	0.7040692	0.7151747	0.0354408	0.5816057	0.3476956	0.4688857	0.3954201	0.2086160	0.6910446	0.1890625	0.2539510	0.4185272	0.5571713	0.1398353	0.0054003	0.4655795	0.1211835	0.6331133	0.4050751	0.5495410	0.3692937	0.6303710	0.2991994	0.4410029	0.3989121	0.0850698	0.6759677	0.6296297	0.4064311	0.5365256	0.0128019	0.5410559	0.6765278	0.2204277	0.5657334	0.0245584	0.6726618	0.6716954	0.5944700	0.6060411	0.4460022	0.0873407	0.0549820	0.0574802	0.1226459	0.0122752	0.0323849	0.6746297	0.1664152	0.4083609	0.2244492	0.0284552	0.4363026	0.1685087	0.1673611	0.7918000	0.5745704
150	0.4753910	0.1250547	0.6804648	0.0193416	0.4193250	0.4616973	0.2909456	0.5779209	0.2354371	0.6971348	0.1319612	0.2817844	0.0037260	0.4194796	0.0492378	0.7217679	0.0445526	0.3268686	0.6390716	0.6518399	0.0770604	0.5704611	0.3544150	0.4949382	0.4542713	0.2360686	0.8114681	0.2868053	0.1967960	0.4181878	0.5460994	0.1326746	0.0130545	0.4953502	0.1676664	0.4942046	0.4489841	0.5119011	0.4991851	0.7271099	0.4411396	0.4513048	0.3812116	0.0979842	0.7668063	0.6617130	0.4829204	0.5064909	0.0282413	0.6459888	0.5347688	0.1989072	0.4717181	0.0074399	0.6891097	0.5714145	0.8023144	0.5885843	0.5016681	0.0556625	0.0235034	0.0385859	0.0871828	0.0176153	0.0614076	0.5749987	0.2079703	0.5108608	0.1700201	0.0488897	0.3422216	0.1418277	0.1907832	0.6813907	0.5454628
200	0.4183755	0.1506691	0.8279784	0.0230684	0.4045553	0.4669861	0.4123281	0.5626011	0.3120851	0.7919070	0.0971925	0.3646950	0.0043514	0.4937066	0.0345080	0.7333829	0.0240769	0.3172242	0.6015791	0.6233913	0.0599805	0.5835812	0.3805030	0.5020193	0.4416378	0.2200872	0.8180979	0.2228497	0.2297089	0.3727875	0.4789706	0.1227034	0.0055260	0.5316065	0.1567925	0.5774551	0.4060456	0.4992477	0.4610351	0.6799466	0.4327438	0.4053844	0.4090173	0.1204597	0.5624922	0.8069977	0.4714362	0.5028349	0.0224983	0.7648491	0.6618238	0.2620315	0.4052710	0.0096294	0.7497663	0.7974695	0.6856723	0.6503496	0.5202368	0.0720517	0.0552692	0.0682618	0.1542746	0.0136301	0.0499129	0.6478057	0.1790083	0.4405506	0.1950680	0.0180310	0.3965302	0.1512000	0.2016780	0.7157752	0.7048536
250	0.4674949	0.1125732	0.6373653	0.0077646	0.5203229	0.4982086	0.4348844	0.4374460	0.2698196	0.6955735	0.1272974	0.4447462	0.0072753	0.5518366	0.0344286	0.5907276	0.0568301	0.3478766	0.7823708	0.6482278	0.0400161	0.5151204	0.3328393	0.5857743	0.4357290	0.2064824	0.7727707	0.2147854	0.1725603	0.5130309	0.5058103	0.1044413	0.0229569	0.4782449	0.1548462	0.6223583	0.5389970	0.4257555	0.4066043	0.7205645	0.3804643	0.4680832	0.4953862	0.0990774	0.6486984	0.6109568	0.3626141	0.4536793	0.0045850	0.6270339	0.5890960	0.2221610	0.4345814	0.0149230	0.6164772	0.6031753	0.6956841	0.6654162	0.4315039	0.1197200	0.0415609	0.0721357	0.1062596	0.0174875	0.0515521	0.6937084	0.2286308	0.4614396	0.1184781	0.0536616	0.4825127	0.1764672	0.1960097	0.8445076	0.5514050
300	0.4337554	0.1207478	0.6951584	0.0198721	0.4356620	0.4127052	0.3411634	0.5089084	0.3252487	0.8920154	0.1686392	0.3205710	0.0012760	0.5080931	0.0568814	0.6881224	0.0492119	0.3835488	0.7230559	0.5752725	0.0658142	0.4438084	0.4596192	0.4465932	0.3663722	0.1617228	0.6849647	0.2341421	0.2243231	0.4861008	0.4293747	0.0785461	0.0318815	0.4035083	0.1891183	0.6158154	0.4958674	0.6082356	0.4961283	0.6026380	0.3777702	0.4319342	0.4672179	0.0908606	0.6971909	0.6103319	0.3130988	0.5257648	0.0151228	0.7216441	0.6023007	0.2255039	0.4356408	0.0354850	0.6910093	0.7009932	0.7524221	0.7291949	0.4351396	0.0755739	0.0277972	0.0547417	0.0945708	0.0191949	0.0278373	0.6109868	0.1781816	0.3872698	0.1345226	0.0755897	0.4184301	0.1641813	0.2033683	0.5775721	0.5801480
350	0.3937780	0.1604526	0.5567678	0.0057750	0.4979236	0.4025481	0.2529333	0.5362632	0.3615152	0.6470575	0.3096607	0.4609126	0.0072122	0.4351313	0.0833648	0.5415115	0.0315648	0.2656059	0.6954097	0.5579173	0.0842109	0.7217467	0.3554492	0.3443712	0.4363241	0.1790180	0.6792899	0.1953041	0.2581503	0.4526146	0.6653243	0.2039441	0.0223070	0.4784611	0.1969907	0.5753619	0.4869582	0.5452905	0.4038152	0.6722304	0.4151549	0.5123405	0.4898437	0.0743248	0.7656508	0.7392107	0.2994377	0.5056944	0.0241084	0.5852234	0.6196399	0.3012764	0.4029159	0.0738636	0.7187515	0.6746593	0.7430542	0.5840305	0.5228673	0.0819848	0.0352269	0.0839349	0.2519256	0.0237986	0.0686110	0.6557257	0.2066262	0.4139850	0.1475048	0.0094913	0.4147312	0.1262801	0.1913584	0.7435889	0.6163884
400	0.3600156	0.1431033	0.6365235	0.0139162	0.3825971	0.4355517	0.3706329	0.4478088	0.3940812	0.6791983	0.1534896	0.3339421	0.0012862	0.4471441	0.0602813	0.7538697	0.0408883	0.4120257	0.6454232	0.5071909	0.0365504	0.5901494	0.3159547	0.5942910	0.4406688	0.2357809	0.7006139	0.2038305	0.2513384	0.5428163	0.5359844	0.0956055	0.0273165	0.4195264	0.1997327	0.7012383	0.4608596	0.5705075	0.4341874	0.7325689	0.3004889	0.4828901	0.4883457	0.0876887	0.7499928	0.6608805	0.2959514	0.4996056	0.0093125	0.6438156	0.5883520	0.2512673	0.5261586	0.0164814	0.7658274	0.6496652	0.6090561	0.8811116	0.6439784	0.1446900	0.0754255	0.0636438	0.2413356	0.0244380	0.1069500	0.7369109	0.2075565	0.4558693	0.2057396	0.0280281	0.4033968	0.1367412	0.2048834	0.6692213	0.7406680
450	0.4222458	0.1862638	0.6226840	0.0115481	0.4308793	0.4618233	0.3505346	0.5085638	0.2847938	0.7039143	0.1247753	0.3054556	0.0071470	0.5071343	0.0805255	0.7553662	0.1091768	0.3700952	0.5882988	0.6665724	0.0446254	0.6807299	0.3286795	0.5086939	0.5302654	0.1805583	0.6322430	0.2148326	0.2892343	0.5134565	0.4820148	0.1372522	0.0249139	0.4939230	0.2186412	0.7209605	0.4146800	0.5580807	0.4156130	0.6104430	0.3642001	0.4630192	0.5151268	0.1365024	0.5981184	0.6062699	0.3592705	0.5305491	0.0046350	0.6075669	0.5348677	0.1851963	0.4113870	0.0167292	0.6874238	0.6400642	0.5581014	0.7314813	0.7690220	0.0742982	0.0200767	0.0562065	0.2659707	0.0138561	0.0616213	0.7224917	0.1852614	0.3967846	0.1513698	0.0499984	0.4013178	0.1322279	0.1621220	0.6661736	0.5350612
500	0.3793945	0.1026594	0.6985856	0.0085479	0.5130829	0.4345867	0.3579037	0.6049072	0.3102334	0.7450725	0.1208554	0.3657383	0.0085296	0.4537642	0.0955683	0.6343045	0.0308847	0.4351322	0.7284923	0.6437629	0.0366294	0.6397847	0.3752819	0.4747793	0.4379444	0.2473740	0.7079603	0.2935801	0.2426753	0.4652620	0.5967062	0.1371684	0.0162204	0.4862030	0.1875571	0.6195117	0.3892958	0.5984507	0.4122589	0.7700333	0.4307268	0.4753388	0.5015492	0.0650442	0.6842152	0.6801622	0.3736800	0.3667715	0.0143799	0.4898320	0.6734272	0.2695531	0.5220633	0.0133926	0.5141271	0.6118469	0.6679638	0.5878426	0.6732198	0.1009448	0.0315499	0.0734456	0.2109441	0.0054391	0.0650006	0.6799378	0.2396370	0.4195980	0.2093983	0.0338859	0.3674660	0.1363930	0.2222989	0.6639805	0.6633427
550	0.3200852	0.1976462	0.7493290	0.0687250	0.4830805	0.3971090	0.3000939	0.6086257	0.2503153	0.6895710	0.2179480	0.5943140	0.0020491	0.4050856	0.0289180	0.7347684	0.0100808	0.0859973	0.7419349	0.5921842	0.0621631	0.5112256	0.2700342	0.5861331	0.5182855	0.2818480	0.6878841	0.2850002	0.1663919	0.3985223	0.7304476	0.1521738	0.0785949	0.4368381	0.1658807	0.5892047	0.4197032	0.7121333	0.3686130	0.4940940	0.6291963	0.3856915	0.5429432	0.0593595	0.6839558	0.6189634	0.4527316	0.4455850	0.0187416	0.6029053	0.5972704	0.0923115	0.5060147	0.0199320	0.6711284	0.7745733	0.7583300	0.7269922	0.6641915	0.0793498	0.0349062	0.0337761	0.0772292	0.0221747	0.0634952	0.6712479	0.2098881	0.5398284	0.1578884	0.0331232	0.3144301	0.2744414	0.1069890	0.5012680	0.4438378
600	0.4463635	0.1667438	0.6152672	0.0666338	0.4092039	0.4587485	0.3010712	0.6370934	0.2652376	0.6547591	0.1574606	0.5899834	0.0020462	0.3465807	0.0502357	0.6811980	0.0052377	0.0384965	0.7000526	0.6916017	0.0326015	0.5623395	0.3338670	0.5004358	0.4752571	0.2300714	0.5720911	0.2087690	0.1609158	0.4338925	0.5777474	0.1105011	0.1024229	0.3252227	0.2383436	0.5625799	0.5389790	0.6449400	0.2695644	0.4134542	0.6806205	0.3649249	0.5092905	0.0323739	0.6485856	0.6849738	0.4601074	0.4635384	0.0087945	0.5404828	0.6977589	0.0310796	0.4566213	0.0218725	0.7092488	0.7138021	0.6661161	0.7472714	0.5421953	0.1480533	0.0313225	0.0630647	0.0723881	0.0102149	0.0804554	0.7295576	0.2070518	0.6602773	0.1362522	0.0162395	0.3406895	0.2732447	0.0654251	0.3966978	0.3935498
650	0.3720213	0.1343931	0.6706782	0.1546632	0.4996146	0.4356586	0.4057744	0.6200560	0.2898259	0.6547086	0.1908680	0.6027710	0.0006027	0.4196847	0.0117440	0.6044144	0.0032606	0.0134189	0.6952319	0.5920341	0.0615704	0.7173072	0.3168700	0.5930074	0.4245322	0.2067881	0.7062987	0.2368846	0.2630177	0.3419596	0.6407996	0.1633540	0.0977859	0.4173690	0.1738741	0.5520490	0.5638459	0.6269210	0.4162912	0.5839853	0.6112571	0.2891140	0.4465683	0.1151684	0.6280563	0.8855460	0.4010427	0.5338788	0.0106574	0.6944081	0.6631140	0.0162263	0.3774529	0.0150012	0.6748737	0.6961795	0.7058334	0.7542034	0.5864692	0.1213554	0.0123772	0.0379251	0.0610354	0.0173171	0.0746287	0.7638948	0.2419608	0.7525732	0.1691485	0.0410417	0.3575212	0.4263866	0.0574437	0.3999472	0.3655336
700	0.3642234	0.1631976	0.6403704	0.1867527	0.3757182	0.5158643	0.3909647	0.5599232	0.2608280	0.6823516	0.1411988	0.6975083	0.0041172	0.4142815	0.0057528	0.7102048	0.0066069	0.0091123	0.6848747	0.6315682	0.0672093	0.5051563	0.3738183	0.4732871	0.3900826	0.2117445	0.5862988	0.1605373	0.1664723	0.3405669	0.5700849	0.1521376	0.1062789	0.4039624	0.2423881	0.4822741	0.5823428	0.4504920	0.4833101	0.4067007	0.6826722	0.2144072	0.4003373	0.0502364	0.7336169	0.7333901	0.5009942	0.4680548	0.0107183	0.6663735	0.5971182	0.0131531	0.5057868	0.0176894	0.6964144	0.7497141	0.6155915	0.7450164	0.6467112	0.0694798	0.0182309	0.0570120	0.0698957	0.0272462	0.0869752	0.6487339	0.2161413	0.7174567	0.2255580	0.0517871	0.3926096	0.3723293	0.0461840	0.5091100	0.3958778
750	0.4245305	0.1287375	0.7231307	0.1375027	0.3895665	0.4229566	0.3845044	0.6504408	0.2262332	0.6816929	0.1324323	0.6365469	0.0029963	0.3495631	0.0030739	0.7307339	0.0013729	0.0067921	0.6825193	0.7027682	0.0283312	0.5206533	0.2687135	0.5139300	0.4897670	0.1883457	0.5839626	0.2385976	0.2268533	0.3459838	0.6825541	0.1621387	0.1264273	0.3996650	0.1776978	0.5214520	0.5237778	0.5674402	0.4807496	0.3412272	0.6641241	0.2920449	0.4337378	0.0350919	0.7517141	0.7083760	0.4594227	0.4449555	0.0156415	0.5099165	0.6859735	0.0192158	0.4578387	0.0258957	0.6880339	0.8195804	0.5461579	0.5838436	0.6698893	0.0785094	0.0515888	0.0291340	0.0543912	0.0225024	0.0445682	0.7163108	0.2172015	0.7163979	0.2484595	0.0158060	0.4617408	0.3393363	0.0495980	0.3806373	0.3527987
800	0.4180241	0.1427323	0.6565590	0.1160764	0.3853555	0.3974355	0.3842478	0.6175526	0.2462425	0.7060095	0.1888308	0.6450839	0.0058497	0.3779670	0.0141927	0.6348427	0.0009150	0.0235822	0.6913748	0.6739219	0.0351641	0.5368324	0.2945164	0.5648654	0.4347247	0.2203371	0.6528856	0.3365974	0.1746717	0.4023880	0.5944278	0.1165731	0.1227686	0.2995087	0.1698384	0.4719715	0.4893977	0.5355547	0.3506817	0.3921333	0.7178331	0.2689516	0.6111404	0.0554770	0.6923415	0.6431326	0.5158052	0.4345166	0.0054125	0.6427862	0.5539439	0.0142548	0.4440392	0.0415868	0.7324538	0.7023924	0.6718752	0.6362609	0.5148224	0.1114518	0.0278563	0.1022400	0.0138434	0.0063873	0.0738267	0.6947969	0.1853569	0.7375077	0.1857180	0.0338383	0.3653574	0.3741179	0.0724304	0.3852543	0.3278472
850	0.4082210	0.1689127	0.7499095	0.1209365	0.5397292	0.4446031	0.2940474	0.4701153	0.2525995	0.6520000	0.1848026	0.5123366	0.0039708	0.3137865	0.0102003	0.6944624	0.0015159	0.0103641	0.6811992	0.6361932	0.0596606	0.4169908	0.3319972	0.5825601	0.4657013	0.2086916	0.7239694	0.1630876	0.1531260	0.3929650	0.6892841	0.1509151	0.2163446	0.4201417	0.2470697	0.4611051	0.5469623	0.5420052	0.3740833	0.4177980	0.6427804	0.2061340	0.5515372	0.0658871	0.6913694	0.6359286	0.3542216	0.4999452	0.0035889	0.6090225	0.5612252	0.0067347	0.4742897	0.0290854	0.6773738	0.7872702	0.6373405	0.6251005	0.5731329	0.0915931	0.0485356	0.0387515	0.0275618	0.0143852	0.0451699	0.5948924	0.1857793	0.5913470	0.1372056	0.0410758	0.3684100	0.4147186	0.0514950	0.3240778	0.3867930
900	0.3917180	0.1233068	0.5834009	0.0879664	0.5078144	0.3673875	0.2841392	0.5705805	0.2748466	0.7443042	0.1949395	0.7149233	0.0015241	0.4096552	0.0136402	0.6890025	0.0074561	0.0069320	0.8150795	0.8015100	0.0437809	0.5537667	0.2731555	0.4472714	0.4603267	0.2531495	0.7446828	0.1945778	0.1447998	0.4140668	0.6861516	0.1275544	0.1461821	0.4096482	0.1688411	0.4719798	0.5219592	0.4756952	0.4606914	0.3812260	0.5345265	0.2540840	0.5112915	0.0959697	0.7232903	0.6493174	0.4044421	0.5267570	0.0042053	0.6169321	0.5844542	0.0075057	0.5208759	0.0147157	0.7932345	0.6711338	0.6535621	0.5870464	0.6445773	0.0941072	0.0261829	0.0340331	0.0325428	0.0190758	0.0361735	0.6289329	0.2804328	0.6100340	0.1676236	0.0275409	0.4971613	0.3733427	0.0435159	0.3875157	0.3889727
950	0.3720233	0.1093760	0.5628657	0.1024946	0.4732915	0.4343218	0.3029829	0.4887909	0.2280746	0.5937656	0.1800841	0.6557051	0.0022700	0.3479122	0.0017378	0.7109807	0.0025778	0.0240646	0.6401645	0.7262447	0.0363236	0.6456987	0.3224246	0.5433507	0.5841742	0.2283206	0.6983448	0.2397506	0.2051403	0.4096073	0.6319633	0.1398501	0.1466638	0.4488366	0.2319034	0.3917410	0.5928720	0.5797361	0.4308468	0.4024426	0.6762529	0.2300816	0.5033810	0.0988469	0.7048871	0.5492132	0.5241007	0.4460897	0.0126108	0.6130692	0.5782164	0.0137965	0.5174393	0.0251606	0.6593584	0.6983804	0.5915777	0.5112010	0.5624189	0.0690861	0.0303107	0.0638950	0.0247266	0.0077770	0.0665900	0.6752219	0.2223213	0.7444086	0.0910305	0.0242207	0.4213831	0.2670473	0.0443824	0.4721051	0.3905289
1000	0.4665623	0.1554884	0.7311024	0.1347179	0.4220278	0.3822487	0.2853479	0.5065792	0.2586017	0.7224296	0.1006054	0.6485925	0.0016744	0.3338012	0.0038841	0.6264372	0.0062275	0.0068170	0.5886436	0.7574517	0.0405221	0.5348787	0.2933063	0.4992558	0.4395211	0.1706739	0.6164178	0.1923746	0.2593304	0.4530837	0.7148457	0.1476900	0.0803396	0.4972631	0.2293042	0.3031782	0.4901331	0.6118084	0.4986412	0.4382129	0.6597604	0.2793240	0.5793823	0.0776959	0.6139612	0.6178640	0.3039210	0.5018537	0.0093292	0.5516850	0.5456122	0.0011657	0.5071162	0.0133595	0.5744230	0.6296171	0.5862250	0.7016384	0.2792306	0.0553940	0.0237200	0.0484448	0.0224599	0.0105265	0.0500241	0.7170657	0.1726384	0.6565967	0.1328318	0.0218686	0.4466878	0.3134467	0.0527676	0.3944064	0.4006229

0	0.3932030	0.1426873	0.6791064	0.1502775	0.4455058	0.4861717	0.4938240	0.5339641	0.2106751	0.7317681	0.1692908	0.7172319	0.0013686	0.3282121	0.0136517	0.6169153	0.0004747	0.0279938	0.6173246	0.6671502	0.0569535	0.5013876	0.4118979	0.5283483	0.4631225	0.1930866	0.7132680	0.1518843	0.1789413	0.4761889	0.6289536	0.1118498	0.1178920	0.5304273	0.2024956	0.5216237	0.6673175	0.6107939	0.3584770	0.4162810	0.7443384	0.2848245	0.4881299	0.0480113	0.6381471	0.7697748	0.3283307	0.4630989	0.0100802	0.6597927	0.7246679	0.0045024	0.4301359	0.0354581	0.6642140	0.6653806	0.7494911	0.6725168	0.5123196	0.1027126	0.0143206	0.1043203	0.0249898	0.0066552	0.1014713	0.7290741	0.2336778	0.7813875	0.1491469	0.0298904	0.3748356	0.2958348	0.0657154	0.3477083	0.3861437
50	0.3115648	0.1207503	0.5407399	0.1016477	0.5226588	0.4176933	0.2975343	0.6328149	0.2602837	0.7975340	0.2060540	0.7063384	0.0068737	0.6203807	0.0176913	0.6281945	0.4221210	0.0187894	0.7008985	0.3619406	0.1084332	0.6117786	0.3262782	0.5697215	0.4233456	0.0465283	0.3774376	0.0547181	0.2798538	0.3981415	0.6620299	0.2251665	0.0995392	0.4332055	0.1568081	0.6262214	0.4451643	0.6018090	0.4232979	0.4203564	0.7211871	0.2797078	0.4616016	0.0315369	0.5682313	0.5012090	0.3103773	0.4633635	0.0106714	0.6108145	0.6029069	0.0023612	0.5047839	0.0293365	0.7734053	0.2760228	0.6380947	0.6077157	0.3849396	0.1375722	0.1460140	0.0606599	0.0098093	0.0125406	0.0676783	0.6492414	0.1949099	0.2744733	0.2473862	0.0292743	0.5203064	0.3155316	0.0407050	0.6092046	0.4354650
100	0.3168808	0.1068263	0.6136551	0.1421031	0.6948988	0.3442707	0.3338984	0.5160806	0.2413875	0.6396817	0.1546532	0.7328442	0.0130467	0.5949811	0.0118104	0.7803677	0.5100109	0.0034243	0.7100932	0.1160579	0.1137606	0.6249704	0.3720172	0.4041364	0.5059947	0.0069694	0.2389526	0.0532505	0.2840810	0.5371212	0.6143805	0.1305680	0.0467359	0.4261587	0.1385497	0.6151629	0.4378537	0.5369196	0.4428023	0.4290457	0.6768235	0.2140982	0.4395520	0.0176333	0.5232723	0.3814120	0.2942131	0.5648553	0.0224672	0.6457620	0.5684615	0.0097254	0.4126931	0.0239068	0.5944527	0.1871804	0.5772238	0.7869937	0.3952215	0.1401052	0.2541085	0.0378342	0.0096041	0.0074522	0.1011754	0.5451288	0.2396244	0.1225257	0.0921916	0.0269312	0.6146726	0.4080400	0.0312944	0.6552980	0.5266480
150	0.3328332	0.0572303	0.6939410	0.1233466	0.5907578	0.4193032	0.4392333	0.4927366	0.2391505	0.6455755	0.1342771	0.7158110	0.0391636	0.7586566	0.0125254	0.6612824	0.6426355	0.0050349	0.5241518	0.0752781	0.2345737	0.4334813	0.3107719	0.5940566	0.5689274	0.0021965	0.1515591	0.0193875	0.1371605	0.3704594	0.5698067	0.1683163	0.1000550	0.4827074	0.2152416	0.6323173	0.5529776	0.4487369	0.4933769	0.3960996	0.7216975	0.2451190	0.5491356	0.0205713	0.5227816	0.4466098	0.1826625	0.4604118	0.0043414	0.5990213	0.5731608	0.0079226	0.4787149	0.0141250	0.7191509	0.1164801	0.5891285	0.6520985	0.4666184	0.1743089	0.2787574	0.0285295	0.0086538	0.0173480	0.0634577	0.9466671	0.2428390	0.0565811	0.1496648	0.0255359	0.5969071	0.3364278	0.0942964	0.6431011	0.5383656
200	0.5999531	0.0519207	0.6347043	0.1227014	0.5512729	0.4182981	0.3778464	0.5656715	0.2755860	0.6137103	0.1799114	0.7121691	0.0488707	0.7761301	0.0183414	0.6594954	0.4608410	0.0047426	0.4660251	0.0565428	0.2750432	0.5449843	0.2436400	0.5202642	0.3872523	0.0027549	0.1489747	0.0070513	0.1698630	0.4090716	0.5360412	0.0912219	0.1590695	0.4723533	0.1805454	0.7884366	0.6312463	0.4667342	0.3984617	0.4774314	0.6137943	0.1714944	0.4297301	0.0245259	0.4810847	0.3381202	0.1402312	0.5325320	0.0066750	0.6064092	0.7486155	0.0001589	0.4870216	0.0221811	0.4574182	0.1090912	0.5336297	0.5638576	0.5316736	0.1835401	0.2856651	0.0633227	0.0222593	0.0061993	0.1001909	0.7016018	0.2299680	0.0587571	0.1462884	0.0220754	0.7517144	0.3604785	0.0596555	0.6816837	0.4986504
