"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28
100	0.6510675	0.7979940	0.1949160	0.0152396	0.1414350	0.3622869	0.0626413	0.7495531	0.6463268	0.2043319	0.6501211	0.6413083	0.1254555	0.2661983	0.3583954	0.2423007	0.5760780	0.7078131	0.3589282	0.6599022	0.5954271	0.0405202	0.0512107	0.6469228	0.0298677	0.4533712	0.0611413	0.5031815	0.2826632	0.0005075	0.5161567	0.4371364	0.6247319	0.3123907	0.1875059	0.7137189	0.5598507	0.0927474	0.3381862	0.3297952	0.2527739	0.1565466	0.2779912	0.3227105	0.1348714	0.6411665	0.3452219	0.5008210	0.6212630	0.4051173	0.4737709	0.7013749	0.0823873	0.0915217	0.6548664	0.7954843	0.0908780	0.0027198	0.3713174	0.0118075	0.1335347	0.5213389	0.4529086	0.6893249	0.2086967	0.4737864	0.0440140	0.6092039	0.0010245	0.2925583	0.0123016	0.6455709	0.2855261	0.7440516	0.5002723	0.8567905	0.0142010	0.7747366	0.6344527	0.4878436	0.3300416	0.0077434	0.6832517	0.5384809	0.6875362	0.3644716	0.4965994	0.1452138	0.7876170	0.2370939	0.0410084	0.1887400	0.4401927	0.1258112	0.6942582
150	0.6842780	0.7187685	0.1306172	0.0096664	0.0852563	0.3066836	0.0431259	0.6236051	0.7716093	0.2181390	0.8017666	0.7461544	0.0914134	0.2670949	0.3862307	0.2725760	0.5205266	0.7138064	0.3079009	0.7350815	0.5751881	0.0177892	0.3243798	0.7441467	0.0095046	0.4066702	0.0904409	0.4961950	0.3106301	0.0011489	0.4074577	0.3824990	0.4496588	0.2792776	0.1320525	0.7303630	0.4480564	0.0940625	0.3471074	0.3220212	0.1518263	0.0974983	0.4091584	0.1542820	0.0798890	0.7081600	0.2168816	0.4688222	0.5770956	0.5317241	0.4250266	0.7748609	0.0632109	0.1480941	0.6264867	0.5718380	0.0633578	0.0008405	0.4037641	0.0334795	0.1693156	0.5683547	0.3374238	0.7220794	0.2053910	0.4270518	0.0551286	0.7918462	0.0053086	0.2465727	0.0027630	0.6944079	0.3142106	0.7842011	0.4771918	0.8169277	0.0148164	0.7445125	0.7699938	0.5702582	0.3076274	0.0058394	0.3159988	0.7095348	0.6603381	0.4426113	0.5426483	0.1773309	0.8298090	0.2940604	0.0481559	0.1013742	0.5406030	0.1262012	0.8022293
200	0.6274835	0.7282294	0.2164221	0.0029379	0.0917120	0.3344834	0.0379220	0.6351381	0.8508947	0.2192736	0.7212078	0.8018528	0.1784173	0.3441158	0.4678598	0.3370031	0.5822599	0.7170179	0.4085713	0.6675936	0.6052244	0.0500796	0.5559805	0.7062574	0.0008245	0.5119018	0.3571259	0.4387073	0.3081899	0.0000000	0.2827750	0.3214617	0.2572433	0.1895514	0.0827418	0.9467565	0.4410487	0.0897001	0.4181716	0.3210337	0.1384406	0.1050919	0.2726496	0.0665292	0.0333043	0.8346221	0.3093446	0.4234599	0.5749734	0.5930402	0.3625036	0.5420981	0.0371135	0.0809757	0.7783756	0.7773416	0.0257879	0.0002728	0.3172470	0.0193741	0.1176056	0.4131854	0.4034703	0.6634686	0.1645577	0.4762568	0.0376130	0.6343197	0.0005164	0.2423314	0.0022677	0.7632973	0.2733918	0.6701259	0.4716838	0.6480357	0.0004135	0.7429350	0.7475069	0.5344792	0.3571620	0.0013633	0.1325907	0.8058736	0.7317557	0.3812220	0.4943723	0.1493278	0.7237588	0.2312366	0.0186749	0.1692420	0.4707655	0.1119116	0.8204597
250	0.5936772	0.7899487	0.1289567	0.0000305	0.0722358	0.4452198	0.0561381	0.7279483	0.8448797	0.2413591	0.7147979	0.7757280	0.1967528	0.5823647	0.3879506	0.2671848	0.5733910	0.7134115	0.4059372	0.6984275	0.5864354	0.0641835	0.6238603	0.6668305	0.0017959	0.5118101	0.2944841	0.4427400	0.2718223	0.0000000	0.3336113	0.2618199	0.1870275	0.1423153	0.0645266	0.7267861	0.3917997	0.1531856	0.2833901	0.2873720	0.1284477	0.0941128	0.2419569	0.0264042	0.0776719	0.6757161	0.3644383	0.4944975	0.5145075	0.7405451	0.3349882	0.6895276	0.0700956	0.1377467	0.6077188	0.6541979	0.0371166	0.0005500	0.3863909	0.0149283	0.1064366	0.2919380	0.3200242	0.7932339	0.2738594	0.4398584	0.0314579	0.6860666	0.0014019	0.3571556	0.0000000	0.7655867	0.3415178	0.7805011	0.5237607	0.6974720	0.0004180	0.7676117	0.6442851	0.6023987	0.3614908	0.0082589	0.1806019	0.5689936	0.5682629	0.4107929	0.5543140	0.1922691	0.7431307	0.2641788	0.0113400	0.1821464	0.5189802	0.1216318	0.7722160
300	0.5590092	0.7158671	0.1041681	0.0028990	0.1015737	0.3621482	0.0272130	0.5927633	0.7127228	0.1562624	0.6852574	0.6706187	0.1275045	0.5473719	0.3729565	0.3269762	0.7124052	0.8047906	0.2983456	0.8394389	0.6976581	0.0386244	0.7066872	0.8177088	0.0010867	0.5329536	0.3689308	0.5294612	0.3531303	0.0001329	0.3737555	0.3425786	0.1407592	0.2002065	0.0669089	0.7324370	0.3602655	0.0631854	0.2722837	0.3097886	0.1010605	0.1172596	0.3251968	0.0111992	0.0176752	0.7458956	0.2594492	0.5864315	0.5906575	0.8364990	0.4515457	0.6691861	0.0747870	0.0994166	0.6300793	0.5968134	0.0286781	0.0016982	0.3872057	0.0260477	0.1021952	0.3028040	0.3149489	0.7601548	0.1667224	0.4397305	0.0537989	0.6957756	0.0001837	0.3115543	0.0015997	0.6977466	0.2755735	0.7440775	0.4727068	0.6176417	0.0049264	0.7905154	0.7332029	0.5390075	0.3934182	0.0079168	0.1890006	0.6851410	0.4908069	0.4120306	0.5952246	0.2565586	0.6745711	0.2776168	0.0209817	0.1680815	0.5488154	0.1058899	0.6829933
350	0.6218298	0.8499464	0.1102012	0.0000000	0.0919850	0.3059813	0.0625695	0.6253521	0.7680260	0.1989449	0.7000821	0.6716071	0.0683408	0.6007451	0.4075842	0.3555557	0.7902957	0.6397957	0.4333480	0.7110090	0.7634439	0.0189611	0.7188189	0.7202933	0.0006865	0.4326975	0.3465634	0.5584871	0.3394756	0.0001979	0.4088345	0.3913174	0.1568689	0.2435763	0.0576758	0.7010072	0.3278768	0.1431004	0.4231874	0.2939218	0.0885997	0.0951545	0.3219967	0.0188620	0.0232741	0.7051055	0.2464346	0.5652265	0.6476960	0.5716022	0.3676281	0.6925568	0.0430705	0.1212007	0.6800064	0.7352197	0.0125382	0.0012339	0.3100414	0.0119842	0.1369804	0.4477992	0.2771103	0.7142249	0.2010423	0.4834658	0.0387417	0.6227981	0.0011610	0.3419253	0.0008219	0.6088828	0.2755103	0.7649507	0.4108234	0.7062412	0.0066089	0.6040757	0.7354177	0.4088728	0.3837075	0.0146865	0.1518125	0.6474611	0.6157874	0.3439604	0.4889702	0.2134845	0.7518721	0.2674835	0.0231387	0.1718226	0.5334123	0.1540128	0.5841902
400	0.7109713	0.7030713	0.1312713	0.0029844	0.0865638	0.3943712	0.0528567	0.6374328	0.7431779	0.1887236	0.7205986	0.7115812	0.1203237	0.4035155	0.4074116	0.2830250	0.7137661	0.6395831	0.4571374	0.7533496	0.6124464	0.0420829	0.7681964	0.7871340	0.0006437	0.4776998	0.5190651	0.4282915	0.3244047	0.0000549	0.3702303	0.3621062	0.1545819	0.2207921	0.0836352	0.8593442	0.3670979	0.1154597	0.3047032	0.3928206	0.1194693	0.0938495	0.3143000	0.0257867	0.0349531	0.6888910	0.3451609	0.5342551	0.5777474	0.5563438	0.4497775	0.5377950	0.0398903	0.0930427	0.5236588	0.7178753	0.0416728	0.0007649	0.2330325	0.0370420	0.1538091	0.5577602	0.4297957	0.6876449	0.2050078	0.4622201	0.0558048	0.6880655	0.0000089	0.3412376	0.0000000	0.7406383	0.2187932	0.6417568	0.4286554	0.7521846	0.0006525	0.6322910	0.6070431	0.5266628	0.3072413	0.0087366	0.1863788	0.7709750	0.6662127	0.4775933	0.5170930	0.2161261	0.7023887	0.2866464	0.0153605	0.1339697	0.4228785	0.0910876	0.6765931
450	0.5639589	0.7996916	0.1322943	0.0140093	0.0928485	0.3920186	0.0476244	0.4836551	0.6324391	0.1905433	0.8184502	0.7157748	0.1037977	0.6406351	0.3912282	0.3712302	0.7449476	0.6504278	0.3853268	0.6731027	0.6514356	0.0541315	0.7428498	0.6157722	0.0026944	0.5575935	0.3454545	0.5129957	0.4005853	0.0001026	0.3479325	0.3349363	0.1528917	0.1810145	0.0525558	0.6667245	0.3370610	0.0955127	0.3367996	0.2710564	0.1325436	0.0739824	0.2777298	0.0171517	0.0464181	0.7023825	0.2130840	0.5048386	0.6832487	0.7499773	0.3819354	0.7498703	0.0390923	0.0858585	0.7152052	0.8239900	0.0159100	0.0133346	0.3124709	0.0202230	0.0835756	0.3436467	0.3368635	0.8385722	0.1554307	0.5088753	0.0414952	0.7424023	0.0017246	0.3481119	0.0007960	0.7885542	0.3530000	0.7113488	0.4655421	0.8513549	0.0007027	0.8810987	0.6728977	0.5574830	0.3100839	0.0149862	0.1571076	0.7055762	0.5378784	0.4084003	0.5147204	0.1982289	0.7443892	0.3540917	0.0159962	0.1543029	0.3141137	0.1153312	0.7536062
500	0.6446783	0.7976333	0.0876865	0.0059341	0.0578875	0.2932996	0.0357272	0.4958610	0.6879109	0.2866717	0.7377768	0.7353816	0.0910450	0.4842699	0.5456389	0.3367819	0.7416700	0.6756296	0.4327802	0.6423084	0.6641916	0.0271978	0.6364258	0.6784930	0.0000000	0.6039762	0.2642638	0.5355388	0.4033788	0.0006191	0.3604438	0.2983236	0.1225972	0.1787900	0.0885056	0.6545910	0.4165424	0.1389112	0.2406139	0.3024693	0.1294789	0.1021969	0.3174196	0.0173860	0.0954655	0.7483529	0.3055016	0.5840867	0.5598734	0.6203492	0.3351803	0.6133014	0.0345742	0.0774682	0.6394230	0.7493576	0.0250804	0.0011946	0.3396152	0.0092990	0.1086491	0.3284254	0.3034511	0.6779468	0.1371915	0.5438205	0.0190502	0.6402379	0.0027672	0.3340545	0.0006287	0.7196506	0.3223109	0.6771467	0.4516376	0.7680359	0.0070811	0.7101189	0.6953151	0.5815310	0.4393960	0.0040215	0.1080236	0.8480014	0.8438371	0.4725247	0.4847507	0.1615668	0.7015914	0.3424827	0.0144037	0.1511250	0.4852716	0.2079406	0.7506369
550	0.1862400	0.3233868	0.0685459	0.0298112	0.1023791	0.2545599	0.0126649	0.5696399	0.6360802	0.2239617	0.7092606	0.7987113	0.0802416	0.5912107	0.4024660	0.6347521	0.5963501	0.5640174	0.3633409	0.7441771	0.6336961	0.0432222	0.7763418	0.7136581	0.0529268	0.6143827	0.3043812	0.5553511	0.6270905	0.0017964	0.7093301	0.3379731	0.1314705	0.3367841	0.0367668	0.7644849	0.4947064	0.1193765	0.3514002	0.0492252	0.0282994	0.2464692	0.3200276	0.0273734	0.3161521	0.6094684	0.3093472	0.5689219	0.7701268	0.5910692	0.4864934	0.6197965	0.1522082	0.1176756	0.1913320	0.7992473	0.0101760	0.0280796	0.4512586	0.0134802	0.0887109	0.3667169	0.4111955	0.6380654	0.0984938	0.4789982	0.0506152	0.7478705	0.0038189	0.3141862	0.0860565	0.6514723	0.3101883	0.5546618	0.5556519	0.7113719	0.0440389	0.7918317	0.5759012	0.6091539	0.3541539	0.1057071	0.1517748	0.7344427	0.6263056	0.4816536	0.5078095	0.3265796	0.6834219	0.4015761	0.1862276	0.1947749	0.4813686	0.1638959	0.5340584
600	0.1035734	0.0883408	0.2055158	0.2431869	0.1880826	0.1817613	0.2737675	0.4689665	0.7663805	0.3053810	0.6363019	0.8618820	0.0505455	0.4833828	0.3652456	0.7281118	0.6696405	0.5408358	0.2708686	0.7302361	0.6841706	0.0734684	0.6599197	0.6896247	0.3839834	0.3573801	0.3507528	0.4836618	0.7512278	0.0000000	0.6006974	0.2845857	0.2678892	0.2969354	0.0914907	0.6179370	0.4822218	0.1379804	0.3517390	0.0395707	0.0502835	0.2542981	0.2496525	0.1164477	0.4629404	0.6912910	0.2615739	0.4902184	0.6671355	0.4620921	0.6828826	0.5308540	0.1984891	0.0778340	0.0688440	0.6862054	0.0643728	0.0133706	0.3308904	0.0127012	0.0917712	0.3797697	0.3469990	0.6968138	0.0865932	0.4540655	0.0458086	0.6889860	0.0038168	0.2287673	0.1130959	0.6947575	0.3255727	0.4850288	0.4522631	0.7800391	0.0266762	0.6875167	0.7087478	0.5820009	0.2579501	0.1567592	0.4255526	0.6875504	0.7066000	0.4192144	0.5377371	0.3075465	0.7112090	0.3911228	0.1887001	0.1758024	0.4931793	0.1960502	0.6276584
650	0.2325025	0.0881702	0.3053587	0.4867120	0.3336378	0.3858394	0.6234825	0.3650442	0.6552257	0.2497144	0.6537705	0.6951844	0.0124608	0.2435189	0.3578346	0.6366193	0.4865201	0.4263927	0.4328822	0.6548873	0.5104371	0.1417908	0.3206959	0.4441793	0.6687067	0.1997319	0.3454098	0.2319361	0.5730959	0.0024918	0.7077105	0.4312227	0.5610106	0.3422640	0.3289005	0.6838975	0.5566953	0.1772369	0.3756297	0.0369606	0.1970760	0.2871158	0.3276434	0.3780325	0.5246638	0.5781185	0.3347569	0.6564908	0.5075566	0.4154470	0.6369245	0.6510239	0.3296504	0.0828323	0.1177754	0.7382811	0.1079550	0.0093194	0.3986102	0.0120273	0.0811449	0.3190946	0.3032106	0.4742764	0.0886565	0.4090995	0.0329007	0.6817550	0.0001026	0.2842398	0.1111490	0.7204334	0.2946279	0.5021971	0.5949765	0.7203090	0.0300121	0.6858819	0.7086826	0.6512952	0.2853163	0.1428151	0.7101526	0.8089748	0.5894877	0.4270621	0.5102457	0.4776810	0.6776593	0.3541808	0.1682386	0.1930160	0.4745214	0.1587376	0.7491046
700	0.3757354	0.0576493	0.3133511	0.2419225	0.4178952	0.5120868	0.3761583	0.5954003	0.7452773	0.1288718	0.7468913	0.6415007	0.0143345	0.4219590	0.3782841	0.6571911	0.6023831	0.4200911	0.4363699	0.7698824	0.5369569	0.1534826	0.1749202	0.3813593	0.2956084	0.1634251	0.2119485	0.2158285	0.4845538	0.0138015	0.7024411	0.4406653	0.5175452	0.3863820	0.3773766	0.7044612	0.6282751	0.1348423	0.3985035	0.0571794	0.1991329	0.4000925	0.2222551	0.5721829	0.6698591	0.5884671	0.2761765	0.4941452	0.6356224	0.4075101	0.7974436	0.6524875	0.3905018	0.0588986	0.1069577	0.7032906	0.2221300	0.0115423	0.3603279	0.0201085	0.0604686	0.3759379	0.3464267	0.7061224	0.0902776	0.5082570	0.0396168	0.6712556	0.0015550	0.3679098	0.1029688	0.7586428	0.2758546	0.4268708	0.5039645	0.7569181	0.0358728	0.7828504	0.6960135	0.4719430	0.3841564	0.1381029	0.6761731	0.5703311	0.5363786	0.4808882	0.5725477	0.3399300	0.7758113	0.3018551	0.1745046	0.1921299	0.6103678	0.1340330	0.7498460
750	0.3005939	0.1113486	0.2973715	0.0997887	0.2673386	0.5612657	0.1642400	0.5618855	0.9128871	0.2467727	0.6441797	0.7329137	0.0057589	0.2983440	0.3818745	0.6899320	0.6311250	0.5020028	0.4111451	0.6276792	0.4800381	0.1607778	0.0611516	0.5591383	0.1268384	0.2093102	0.1685517	0.2171471	0.4990901	0.0322032	0.6603508	0.5144027	0.5779824	0.3986824	0.3725927	0.6439597	0.5586836	0.2158477	0.5611680	0.0168854	0.3001186	0.3524369	0.2728149	0.5910140	0.7084158	0.5609430	0.3011379	0.5690219	0.4725586	0.3487699	0.6895589	0.7280686	0.3351348	0.0805609	0.1225664	0.6504354	0.1750723	0.0041220	0.2996720	0.0272652	0.0325885	0.4500789	0.4250522	0.6753882	0.0710196	0.5026068	0.0697103	0.6537413	0.0001617	0.3792050	0.0854637	0.6422294	0.3407392	0.4227098	0.4077314	0.6937757	0.0393399	0.7734651	0.5992533	0.6758299	0.3365456	0.0921355	0.6717534	0.5496623	0.6109658	0.3167084	0.6733237	0.4386835	0.7849653	0.3323112	0.1500632	0.1396500	0.4636077	0.1470615	0.7236854
800	0.2077301	0.0499023	0.2445998	0.0737151	0.2356333	0.5199341	0.2412729	0.4930887	0.6104051	0.3046783	0.6607585	0.5781677	0.0204958	0.4366947	0.3820365	0.7820678	0.5091003	0.3761786	0.3438338	0.7192433	0.5432156	0.0973008	0.0585841	0.8221057	0.1932269	0.3105996	0.0838907	0.1835218	0.5490201	0.0096476	0.5974319	0.4130119	0.5764030	0.3272464	0.2913240	0.7464007	0.6211222	0.1524665	0.3479300	0.0171602	0.2402703	0.3326737	0.3197343	0.5492993	0.6535629	0.6029377	0.3578255	0.5046866	0.5841878	0.4068101	0.7597879	0.5408392	0.2710160	0.0777094	0.0991160	0.6430256	0.1565074	0.0056122	0.3130208	0.0138693	0.0781890	0.5153420	0.3351609	0.8483356	0.1223488	0.5104810	0.0369846	0.7102816	0.0041812	0.3019524	0.1432230	0.5813437	0.2758134	0.4789083	0.4438637	0.7005283	0.0384252	0.6703842	0.6093408	0.5475955	0.3003185	0.0960084	0.6845553	0.5828949	0.5726572	0.4750090	0.5547689	0.5089075	0.8053346	0.3159512	0.1780951	0.1800239	0.4874677	0.1165157	0.6942574
850	0.1589618	0.0979179	0.2106188	0.2408613	0.2504418	0.4914998	0.2648440	0.5391402	0.7752046	0.2492056	0.5383543	0.6644687	0.0268724	0.3245114	0.3535002	0.7963657	0.5935857	0.4625972	0.4159809	0.7157819	0.4687452	0.0724580	0.0523625	0.6222646	0.3978485	0.2535500	0.1859683	0.1910321	0.5672927	0.0047696	0.6364036	0.3235668	0.7775705	0.2943488	0.3305118	0.8710025	0.5039070	0.1010861	0.2983864	0.0199369	0.3281115	0.3567972	0.3510976	0.4868474	0.4711168	0.7694118	0.2940331	0.5815706	0.6006101	0.3834049	0.7643311	0.6582265	0.3349693	0.0956973	0.0575840	0.7917922	0.1385696	0.0248715	0.3413783	0.0206452	0.0675223	0.4723435	0.3690875	0.7019703	0.1155859	0.5661854	0.0524707	0.7765033	0.0002551	0.3781291	0.0842498	0.7881298	0.2359233	0.5272599	0.3862890	0.5656747	0.0610507	0.6972062	0.6048055	0.6202886	0.3794740	0.1298242	0.6886442	0.7375646	0.5291143	0.4491032	0.3700871	0.4153835	0.7387846	0.2744197	0.1634605	0.1890245	0.4990752	0.1224222	0.7447507
900	0.2601279	0.0449143	0.1808070	0.1888099	0.1618626	0.4299921	0.2241514	0.5060249	0.6739155	0.1739365	0.7866258	0.6494315	0.0045828	0.3370157	0.3656353	0.7596844	0.6514516	0.5570475	0.4478083	0.7487529	0.5150703	0.0844327	0.0619057	0.6025831	0.3602044	0.2132216	0.1588563	0.2421483	0.5511314	0.0106132	0.6779689	0.4651542	0.6308219	0.3370668	0.3403640	0.7947376	0.5414571	0.1917821	0.3926309	0.0202409	0.2468570	0.3718272	0.2846948	0.6265399	0.5675494	0.5461076	0.3242366	0.5176484	0.5290898	0.3928536	0.6731048	0.6008564	0.3428143	0.0852030	0.1375727	0.7645509	0.1348637	0.0149915	0.3287424	0.0078758	0.0626812	0.4046908	0.3939050	0.6905518	0.1346574	0.5128785	0.0569577	0.6748095	0.0026319	0.3114515	0.1052487	0.7225646	0.2339787	0.5263595	0.5670428	0.7082932	0.0538126	0.7002771	0.7458301	0.4972020	0.3823773	0.1268417	0.7878867	0.7705854	0.5841062	0.4769638	0.5341354	0.4177436	0.6632041	0.3563211	0.1877622	0.1816863	0.4413350	0.1418533	0.7533104
950	0.3064681	0.0572852	0.2812084	0.1521937	0.1950138	0.5549768	0.2633583	0.5485984	0.6353729	0.1952877	0.6160901	0.6582602	0.0148428	0.3262001	0.3978911	0.7290677	0.6969499	0.3712369	0.4475954	0.7603823	0.4805862	0.0953231	0.0722794	0.5850278	0.1288864	0.2165819	0.2004402	0.1581333	0.4949261	0.0071284	0.6583373	0.5712688	0.6973615	0.3563010	0.3116147	0.6045805	0.5729816	0.1647837	0.3366226	0.0037950	0.3420964	0.3045597	0.2951846	0.4274572	0.6202552	0.6316221	0.4314705	0.5078819	0.6360337	0.3065221	0.5661691	0.6441313	0.4239616	0.1050957	0.0933795	0.6684322	0.1919295	0.0141688	0.4488310	0.0074185	0.0807751	0.5329204	0.4064307	0.8452131	0.1060965	0.4515451	0.0647538	0.6093823	0.0025839	0.3067533	0.1419704	0.7360840	0.3053635	0.5257216	0.4948860	0.6936074	0.0798232	0.6104896	0.7842411	0.4174139	0.4020292	0.0944256	0.7522954	0.7558912	0.5324115	0.3898312	0.5435414	0.4018684	0.7974964	0.4766757	0.2231057	0.1585922	0.4755228	0.1487479	0.7245340
1000	0.2407543	0.0839467	0.2710483	0.1193865	0.2767376	0.4658864	0.2821669	0.5103527	0.7023058	0.2349616	0.5883416	0.7183115	0.0082674	0.2422976	0.4951643	0.6766036	0.7849080	0.4454633	0.3621860	0.6834529	0.5545608	0.0585425	0.0460203	0.5494127	0.2670587	0.2764725	0.1514487	0.2223538	0.6383104	0.0069402	0.7091938	0.3655163	0.6287914	0.2742662	0.3680427	0.7016937	0.6627194	0.2005134	0.3558291	0.0348627	0.2546436	0.3165767	0.3132180	0.4809264	0.7454919	0.6298932	0.3685521	0.5164392	0.6839530	0.3095639	0.6097319	0.5941478	0.2947143	0.0846837	0.1306144	0.7845471	0.1447618	0.1072255	0.4537441	0.0047900	0.1033543	0.5798126	0.3406444	0.7742166	0.1311201	0.4142539	0.0623295	0.6774009	0.0031740	0.2843435	0.1008352	0.6975933	0.3066999	0.5653187	0.4317516	0.6108490	0.0654605	0.7174039	0.6389472	0.4545082	0.3591202	0.0878970	0.7253443	0.6942300	0.6400487	0.4177692	0.4941539	0.3671294	0.6581107	0.4046863	0.1778533	0.1454284	0.4444629	0.1788719	0.7131771

0	0.2986796	0.0849884	0.2694050	0.1690765	0.2662704	0.4315766	0.3465403	0.6792481	0.7709824	0.2178693	0.6975617	0.7036045	0.0116527	0.2147691	0.3013249	0.7280841	0.6560992	0.3995290	0.3303413	0.7994862	0.5553183	0.0720569	0.0505698	0.7590325	0.2618441	0.2736993	0.1515495	0.1928712	0.5796668	0.0076329	0.6950396	0.4890532	0.5584984	0.3877571	0.3715197	0.6882338	0.6536800	0.2054714	0.3063159	0.0471791	0.2370111	0.2967458	0.3021138	0.5815239	0.5247684	0.6462586	0.3248415	0.5314097	0.5748239	0.3644179	0.7529136	0.6382348	0.4136193	0.0920168	0.1194646	0.7036033	0.1560261	0.0111950	0.3283669	0.0070427	0.0914548	0.6071669	0.3089235	0.6765028	0.0998795	0.4849872	0.0524841	0.7760931	0.0005895	0.3556119	0.1662791	0.7372635	0.2406707	0.5115507	0.5419298	0.7508175	0.0699149	0.5765538	0.7966488	0.6233747	0.5232509	0.1730503	0.6084047	0.7382023	0.5801124	0.3724995	0.5124113	0.4838412	0.7576128	0.3292604	0.1317851	0.1726726	0.5538612	0.1643871	0.8384362
50	0.1698120	0.3331884	0.3347945	0.0450025	0.2633571	0.5205108	0.3416857	0.4849785	0.7183707	0.2495900	0.7192637	0.6216232	0.1121956	0.0802128	0.2573642	0.7241265	0.6470317	0.5602939	0.3233207	0.3965327	0.5494358	0.3555757	0.0479647	0.4292856	0.1115681	0.2496702	0.1098585	0.2843156	0.5876197	0.0094161	0.6416923	0.4254280	0.8045361	0.3623309	0.3393044	0.3440861	0.5239178	0.2587985	0.1397304	0.0292203	0.2694324	0.4495659	0.3275770	0.2847375	0.5258912	0.7461256	0.3133195	0.2119713	0.5715952	0.4816128	0.6055123	0.6413255	0.4402503	0.0817256	0.1537951	0.6380787	0.4481208	0.0041626	0.3127825	0.0156097	0.0389499	0.3213535	0.2241090	0.2522472	0.5150012	0.5019364	0.0363300	0.6414032	0.0513481	0.4389925	0.1407401	0.5113552	0.2886151	0.2793352	0.6287129	0.7844901	0.0108136	0.7038069	0.7425429	0.5784992	0.1954242	0.0870913	0.7968725	0.7988311	0.6971672	0.4162289	0.5081892	0.2373824	0.3411082	0.3376559	0.1721274	0.2884167	0.5657331	0.2556794	0.6630064
100	0.1212943	0.3132934	0.2779684	0.0728656	0.2565688	0.7027445	0.4253527	0.5076120	0.7155848	0.0905353	0.7483464	0.7132417	0.1887971	0.0720106	0.3957534	0.6941737	0.5876636	0.5320791	0.2118717	0.2700063	0.5305457	0.4745229	0.1819865	0.5270369	0.2571745	0.2594600	0.2974881	0.4905187	0.6246508	0.0130094	0.7330768	0.3728197	0.7957977	0.4976626	0.4261359	0.3380445	0.5297589	0.4402972	0.1079108	0.0330535	0.2294345	0.3856230	0.4142833	0.3442975	0.4841020	0.6911119	0.2072868	0.0969042	0.4582524	0.6225846	0.6953527	0.6928536	0.4397640	0.0986371	0.1695360	0.5649368	0.5533769	0.0014204	0.1144350	0.0157666	0.0729114	0.0983974	0.1120703	0.1295563	0.6168463	0.4838949	0.0313692	0.7009052	0.0596650	0.4330174	0.2581522	0.4378887	0.1197483	0.1758455	0.7120267	0.6970709	0.0191144	0.6453145	0.7033743	0.6435900	0.0978449	0.0407317	0.5879886	0.6709195	0.6551164	0.3588944	0.3984501	0.1831240	0.2045001	0.2992606	0.1702566	0.2412606	0.4808925	0.1857333	0.6982648
150	0.2037138	0.2811876	0.3265229	0.0387883	0.3119133	0.7551269	0.5666458	0.4967037	0.6260561	0.0628223	0.6759257	0.6713824	0.1843224	0.0086483	0.4002119	0.6300794	0.7476069	0.5478871	0.2758000	0.3785883	0.5693460	0.5844575	0.1337200	0.6214547	0.2943892	0.1725029	0.4239097	0.3168695	0.4748244	0.0575043	0.7310676	0.3896470	0.7240547	0.5846861	0.5302386	0.3784370	0.5679679	0.4175433	0.1496820	0.0659833	0.4352361	0.3800259	0.3122830	0.4312107	0.6711434	0.5516195	0.1239933	0.0521597	0.3815165	0.8321798	0.6765562	0.5524310	0.4041863	0.0552825	0.1791291	0.6888343	0.6046189	0.0156881	0.0539530	0.0058896	0.0765945	0.0638812	0.0600367	0.0896243	0.6296253	0.4754872	0.0334379	0.7277142	0.0782820	0.4339055	0.4373046	0.4540887	0.0453689	0.0590785	0.7446395	0.8559162	0.0162551	0.6579591	0.8150385	0.5378967	0.1212699	0.0392285	0.4345718	0.7634787	0.5816292	0.3429262	0.2687912	0.2393692	0.1632470	0.3340918	0.1180499	0.2263448	0.4193796	0.1229346	0.7674523
