"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
50	0.3256066	0.0000738	0.1022979	0.1383908	0.7208907	0.4582145	0.6612983	0.1293511	0.1108564	0.3655522	0.2800423	0.2218938	0.0056968	0.3585493	0.2671808	0.4560980	0.7166637	0.6162895	0.3458943	0.2931888	0.1650587	0.4142279	0.3330794	0.1632029	0.4984996	0.1713358	0.1717247	0.5765816	0.0077091	0.3544923	0.4694799	0.5591282	0.6566798	0.4951438	0.4585352	0.2333835	0.7571947	0.3983301	0.2826548	0.7846827	0.0027007	0.4939569	0.6139274	0.6761758	0.5222091	0.1945718	0.4198014	0.0042167	0.0013082	0.0052298	0.6767568	0.2695829	0.4616823	0.6250557	0.3529397	0.0826244	0.5841320	0.1998229	0.6210187	0.1292841	0.6013451	0.5285069	0.0394371	0.4015144	0.3334209	0.6358719	0.1779345	0.7095349	0.1128801	0.4483075
100	0.4281458	0.0007049	0.0674009	0.1550562	0.6584430	0.3345958	0.6668158	0.1105385	0.0307800	0.2358362	0.1879249	0.0834814	0.0101468	0.3883905	0.2168242	0.3838145	0.5922673	0.5143076	0.2833273	0.3007552	0.1399815	0.3013757	0.2384304	0.1029862	0.5747283	0.1936794	0.2644429	0.5816493	0.0083464	0.5737353	0.5180695	0.5693928	0.6095789	0.5871190	0.4164796	0.3383548	0.5864635	0.4196219	0.3538218	0.7100981	0.0003455	0.3562978	0.7757841	0.6465450	0.5236912	0.0860176	0.2990216	0.0022912	0.0003856	0.0068591	0.6249279	0.1084889	0.3963659	0.7696910	0.5267012	0.1643654	0.5519227	0.1934135	0.7347951	0.0881546	0.6633353	0.5457699	0.0132468	0.2928607	0.5486126	0.5597141	0.0592007	0.5739780	0.1191031	0.3575175
150	0.4777140	0.0006944	0.0329500	0.1196219	0.6628544	0.4553732	0.6991385	0.0925780	0.0255210	0.1982213	0.1082229	0.0481390	0.0209425	0.3572295	0.2881057	0.3323241	0.8206531	0.5078128	0.3121755	0.2520921	0.1712334	0.2462517	0.2496930	0.0495860	0.6132431	0.2156737	0.2487903	0.5733944	0.0049135	0.6244053	0.5273181	0.6624435	0.5968405	0.5397613	0.2663778	0.3653847	0.7126981	0.2404606	0.3983431	0.6875603	0.0057249	0.2846961	0.6231951	0.5677408	0.2697927	0.1188005	0.3482512	0.0188585	0.0028058	0.0093742	0.6566428	0.0494887	0.1741897	0.6664014	0.5118912	0.1536854	0.4115806	0.0605273	0.8335068	0.1322220	0.5540622	0.6932885	0.0146411	0.1695278	0.4884793	0.5272163	0.0251186	0.6786149	0.1274438	0.1837031
200	0.4769129	0.0015990	0.0110588	0.1770219	0.7042462	0.3529026	0.5792953	0.1253391	0.0259531	0.2431940	0.1655054	0.0398070	0.0339409	0.3864166	0.2800444	0.4436984	0.6494818	0.5560181	0.2639985	0.2346766	0.2096258	0.3215881	0.3051141	0.0749512	0.6431492	0.1823910	0.2747142	0.6330264	0.0042922	0.7249814	0.4571120	0.6300502	0.7593446	0.6239636	0.3538562	0.3744047	0.6177165	0.2429573	0.3363823	0.6731980	0.0003937	0.2929892	0.8512248	0.5858564	0.2804256	0.1517756	0.2828291	0.0039892	0.0000000	0.0230730	0.6610166	0.0111360	0.1080928	0.6126721	0.6658492	0.1866878	0.4667161	0.0565879	0.6639708	0.0720028	0.5946735	0.7081462	0.0248241	0.1940243	0.5281984	0.6768082	0.0072267	0.7015579	0.1120459	0.2866476
250	0.6361170	0.0002797	0.0099335	0.2283629	0.7511137	0.3655548	0.5115004	0.0555142	0.0147796	0.2789897	0.1244582	0.0860594	0.0431003	0.3711222	0.3286864	0.3591772	0.6303982	0.5322399	0.4381136	0.1987453	0.2499000	0.3230267	0.2874718	0.0453919	0.6330864	0.1645110	0.2338550	0.5793405	0.0004750	0.7033291	0.4723275	0.7730607	0.6218703	0.6584082	0.3078895	0.3560793	0.6041821	0.1587953	0.4716589	0.6173509	0.0017450	0.2528157	0.6600516	0.7877344	0.1778560	0.0870110	0.2960385	0.0091420	0.0102386	0.1464407	0.6916086	0.0515562	0.1926660	0.6856236	0.7344458	0.2017714	0.3271820	0.0368657	0.6581989	0.0720428	0.7177128	0.5337972	0.0318415	0.1835368	0.3773063	0.5553433	0.0138692	0.8181614	0.0536272	0.1625637
300	0.4167368	0.0003191	0.0118314	0.1800951	0.6862400	0.2771355	0.4749870	0.0564649	0.0137683	0.1905626	0.1770923	0.0366093	0.0644660	0.3526259	0.3480330	0.3779320	0.6303490	0.4882785	0.3322815	0.1972694	0.2032984	0.2174590	0.3169007	0.0271586	0.6053890	0.2654766	0.2343916	0.6060137	0.0052814	0.7558204	0.4936570	0.7146395	0.8462640	0.5066061	0.3204079	0.2682742	0.5573413	0.0991099	0.3660650	0.7627984	0.0104750	0.3688076	0.7495695	0.7049801	0.2106743	0.0782864	0.3011527	0.0036506	0.0069574	0.0564717	0.7478485	0.1564156	0.0802686	0.5761535	0.6589730	0.1873143	0.3180257	0.0385256	0.6255985	0.1128903	0.7582188	0.6196111	0.0369861	0.2012840	0.6168108	0.6223737	0.0375135	0.6368379	0.0451156	0.1891235
350	0.3516285	0.0000092	0.0202446	0.1832763	0.5877247	0.3305369	0.4832697	0.0646609	0.0203528	0.1869541	0.1558133	0.0774530	0.0686346	0.3689500	0.3629329	0.3104436	0.6063143	0.4646462	0.3111184	0.2373765	0.2786948	0.2508995	0.3059715	0.0532728	0.6944375	0.2507646	0.2471138	0.6414043	0.0084816	0.5767393	0.4822447	0.6768846	0.7283187	0.5197076	0.3508478	0.3013702	0.6229957	0.1394310	0.4573136	0.6563325	0.0048536	0.3852495	0.7167096	0.7527855	0.1439591	0.1197908	0.2651121	0.0066009	0.0080264	0.0971687	0.6993065	0.1405483	0.1176651	0.5573452	0.8156147	0.1583121	0.3453266	0.0469506	0.5986475	0.0587107	0.6516588	0.6302700	0.0449876	0.2770761	0.4881415	0.6607797	0.0248759	0.6588847	0.1308919	0.1462502
400	0.3580029	0.0001187	0.0254261	0.1587205	0.7406442	0.2709554	0.6145846	0.0806480	0.0220568	0.3189733	0.1268655	0.0647562	0.1173010	0.3223767	0.3797391	0.2984275	0.5927696	0.6172336	0.3836960	0.2464811	0.2322819	0.3055949	0.3690356	0.0685728	0.5347515	0.2299897	0.1773427	0.5353696	0.0249613	0.6162773	0.4211265	0.7007035	0.8005427	0.6474267	0.2956941	0.3490986	0.5199636	0.1708425	0.3228058	0.5859857	0.0051914	0.3700676	0.6449203	0.7119424	0.2407002	0.0633562	0.4407413	0.0125385	0.0022701	0.0400320	0.6663122	0.0952854	0.0918796	0.7925295	0.6735856	0.1650024	0.3310593	0.0658252	0.4821221	0.0883896	0.7223557	0.6826376	0.0305889	0.1553005	0.4952712	0.7082824	0.0521944	0.6666315	0.1025800	0.1794535
450	0.4125993	0.0000381	0.0126736	0.1648678	0.6161390	0.3464568	0.4173652	0.0800662	0.0094893	0.1951211	0.1121244	0.0795944	0.0680404	0.2755436	0.5771171	0.4019975	0.6567386	0.5124673	0.4371068	0.3163705	0.2979986	0.1739785	0.3053775	0.0552587	0.5468272	0.2288200	0.2024446	0.5126368	0.0145462	0.7031998	0.4848901	0.6699456	0.8242677	0.5533990	0.3770777	0.3074510	0.5688958	0.1234160	0.4103608	0.7602849	0.0014983	0.3405399	0.5520167	0.7069934	0.1987364	0.1215246	0.3420884	0.0123043	0.0043060	0.0478016	0.6468988	0.1090517	0.1320432	0.6998507	0.6992738	0.1819734	0.4485178	0.0297809	0.6105816	0.0973940	0.6542173	0.5927139	0.0066238	0.1601492	0.5237040	0.5914981	0.0949232	0.7137335	0.0840791	0.1746009
500	0.3878839	0.0000085	0.0231088	0.1545093	0.7080930	0.3904042	0.6540230	0.0809127	0.0413655	0.2146175	0.1361883	0.0564543	0.0495324	0.3878217	0.3917712	0.3877040	0.4680849	0.5262244	0.3186778	0.2189406	0.2080490	0.3518722	0.2968388	0.0416347	0.5068438	0.1977707	0.2511270	0.6155487	0.0036102	0.6197495	0.4457430	0.6829773	0.7608972	0.5460870	0.3203611	0.2908586	0.6234154	0.1628256	0.4538796	0.7197587	0.0009961	0.4103614	0.6308255	0.6747300	0.1827924	0.0681014	0.2812502	0.0041007	0.0043972	0.1007665	0.5792966	0.1489233	0.0884059	0.6566639	0.7321359	0.1222978	0.3925694	0.0388132	0.4724584	0.1085828	0.7207586	0.8228510	0.0272243	0.1371131	0.5570357	0.7128683	0.0560452	0.6793449	0.0976654	0.2073804
550	0.3816490	0.0003488	0.3199667	0.1639327	0.6411402	0.5629440	0.4363742	0.0694418	0.4993789	0.3275025	0.4999342	0.2994108	0.0696308	0.3623314	0.3450600	0.4417617	0.6169564	0.4717440	0.3638399	0.2613789	0.2125219	0.3563146	0.3257112	0.1593606	0.4305588	0.0864860	0.1805024	0.5060732	0.0050817	0.6841770	0.4280434	0.6903226	0.5949816	0.3332744	0.4619261	0.5090016	0.3206240	0.2849216	0.4480620	0.6852306	0.0000939	0.3574825	0.7374786	0.7876308	0.2998994	0.6187864	0.2226174	0.0040495	0.0064422	0.0172578	0.6049273	0.1369588	0.1609557	0.3022252	0.6985555	0.1147611	0.4786330	0.1510278	0.3133837	0.5039638	0.2749519	0.2908546	0.0144425	0.4800612	0.2092694	0.3035775	0.0711228	0.5564391	0.2446815	0.4165672
600	0.4519547	0.0118240	0.3156926	0.1439991	0.6211149	0.5653318	0.5618217	0.1235147	0.5011326	0.3360665	0.7270892	0.3565132	0.0301934	0.4038341	0.2304083	0.3397350	0.5616565	0.4133275	0.4036561	0.2270133	0.2175893	0.3296362	0.2447724	0.3813070	0.4866901	0.0681955	0.2488840	0.4400653	0.0049512	0.4610113	0.4250111	0.7176209	0.4486956	0.3558198	0.4211474	0.5024893	0.4802274	0.3058264	0.2812051	0.6988656	0.0015660	0.3586423	0.7120859	0.6548278	0.5918423	0.5882073	0.1699185	0.0078073	0.0236856	0.0175134	0.5840207	0.2624285	0.4417727	0.4083252	0.4735160	0.0775724	0.6172358	0.2635440	0.1828162	0.3826057	0.2747264	0.3168854	0.0508082	0.6378769	0.0625403	0.2038176	0.2104992	0.5940713	0.2554362	0.5720572
650	0.4432919	0.0001661	0.3577033	0.2579811	0.7263403	0.5606556	0.5642282	0.0696537	0.5572000	0.3738917	0.6902477	0.4072983	0.0148502	0.3558540	0.2682348	0.3959283	0.6130031	0.4406762	0.2545090	0.2374434	0.2363174	0.3446561	0.3740048	0.2866107	0.4615311	0.0387349	0.1861061	0.5766134	0.0253401	0.4003246	0.5092865	0.7061411	0.5785280	0.3228839	0.4902989	0.3427671	0.5681768	0.4606665	0.3585110	0.7882551	0.0030867	0.3809315	0.6676338	0.6327468	0.5269866	0.5582298	0.2072772	0.0142954	0.0342153	0.0307892	0.6241632	0.2898672	0.4095969	0.3735490	0.3204366	0.0270138	0.7116479	0.3490974	0.2201448	0.3973896	0.4609776	0.3235437	0.0348858	0.5880023	0.0331241	0.2640659	0.2591488	0.7079673	0.2516423	0.6177654
700	0.5118565	0.0025703	0.2882792	0.1436723	0.5506938	0.5441900	0.6497855	0.0930140	0.4217918	0.3719999	0.5563934	0.5070347	0.0019019	0.4424807	0.2625118	0.3852148	0.4929353	0.4171596	0.2212707	0.2636593	0.2001240	0.2709014	0.3185503	0.2979678	0.4627684	0.0297016	0.3088855	0.5261805	0.0121448	0.4467476	0.5262880	0.5536005	0.5612706	0.2735915	0.5301818	0.4139795	0.6204814	0.4369552	0.2124740	0.7118047	0.0033172	0.3964325	0.6076036	0.7287297	0.6243322	0.6187050	0.2686813	0.0286181	0.0019469	0.0103136	0.7619666	0.2088052	0.5228757	0.3734058	0.3263986	0.0115952	0.8029088	0.2743498	0.3177788	0.4242819	0.4851607	0.2427796	0.0381352	0.6407468	0.0648372	0.3884955	0.3220474	0.5895207	0.2458227	0.7655554
750	0.4903487	0.0024481	0.3416388	0.1117221	0.6766340	0.7110250	0.5776522	0.1969965	0.3336995	0.3704220	0.6281641	0.4020516	0.0060607	0.3899265	0.2534419	0.3463152	0.6187942	0.4906695	0.3363485	0.3122931	0.1868852	0.2726798	0.3261087	0.2676274	0.5035237	0.0764357	0.2374052	0.4911955	0.0239667	0.3911851	0.5336724	0.5537742	0.7760295	0.2324752	0.4264173	0.3239972	0.8395355	0.5180268	0.2145668	0.5094498	0.0180278	0.2503083	0.6228395	0.6471095	0.6038170	0.9099203	0.2810644	0.0069070	0.0031750	0.0071901	0.6306794	0.2924148	0.4587391	0.3909756	0.2684413	0.0175089	0.5937285	0.2813286	0.4349309	0.3924487	0.7011376	0.2110626	0.0161500	0.6195338	0.0180422	0.2865769	0.2202522	0.6622058	0.3394511	0.6002979
800	0.4894755	0.0037099	0.3220381	0.1595947	0.7072777	0.6566834	0.4560790	0.1348560	0.2702702	0.4878949	0.6849559	0.4984271	0.0028467	0.4192270	0.3095238	0.4630055	0.8216520	0.4566575	0.2789049	0.2669347	0.2350304	0.3129851	0.2449069	0.4103402	0.5188985	0.0438401	0.2082525	0.6194608	0.0282505	0.3839530	0.5547619	0.6908924	0.7382887	0.3225432	0.4207663	0.3634928	0.8271685	0.4700297	0.2763516	0.6092066	0.0080475	0.3453658	0.6114818	0.7229671	0.6271541	0.7903148	0.2196810	0.0068218	0.0007125	0.0080547	0.6140414	0.3412163	0.4687566	0.3860026	0.3558110	0.0197784	0.7430865	0.3163303	0.4612556	0.3982700	0.6396417	0.2224186	0.0129373	0.6351911	0.0494143	0.2888051	0.3389187	0.6296308	0.3169411	0.7159175
850	0.5654518	0.0000897	0.3222685	0.1924018	0.6557410	0.5248176	0.6075683	0.0827031	0.3919612	0.5254463	0.5511371	0.5044617	0.0002519	0.2522705	0.1896816	0.3921619	0.6522734	0.4772654	0.3331974	0.2555896	0.1646438	0.2629439	0.3197316	0.2852091	0.5643711	0.0143207	0.2338086	0.5794045	0.0165956	0.3129058	0.4457857	0.7273177	0.6802350	0.3397272	0.3341245	0.3710179	0.5574640	0.2926422	0.3226592	0.6734354	0.0037462	0.2870955	0.6414318	0.7387811	0.4359664	0.7685961	0.2664078	0.0002451	0.0040235	0.0083380	0.7485376	0.2487237	0.4713504	0.2976803	0.2507270	0.0410538	0.5577385	0.3545962	0.5300006	0.2791000	0.7599437	0.2469743	0.0125086	0.8610584	0.0183426	0.2608398	0.3022705	0.5691781	0.2584219	0.6290537
900	0.4457151	0.0080364	0.4058742	0.1703661	0.6537180	0.4558116	0.5018711	0.0421635	0.3859390	0.4898845	0.8018249	0.4048020	0.0029762	0.2574190	0.2833015	0.3587834	0.6709375	0.4064511	0.2894210	0.3403855	0.1662425	0.2461188	0.2583106	0.2894312	0.5044444	0.0290734	0.1659484	0.5828842	0.0142681	0.2867676	0.4975994	0.4886623	0.5840482	0.2472453	0.3794610	0.3337119	0.6627792	0.4677853	0.1663217	0.6568371	0.0033624	0.2882714	0.7209346	0.6294575	0.5612690	0.8314304	0.2269912	0.0005661	0.0024078	0.0082985	0.4854313	0.2961403	0.5284410	0.2945970	0.1750292	0.0344881	0.4774666	0.2307884	0.5152233	0.3870074	0.7593813	0.3014330	0.0350838	0.7232021	0.0291634	0.2461131	0.3167146	0.7338210	0.2417784	0.6924286
950	0.5124914	0.0051968	0.3877301	0.2507691	0.6822881	0.5434038	0.4917079	0.0879037	0.4411175	0.4067864	0.7244845	0.4253547	0.0033599	0.3206514	0.2735856	0.4095725	0.7167283	0.5442194	0.3185054	0.4453895	0.2154051	0.3218939	0.2477803	0.3528922	0.4788252	0.0234635	0.1285004	0.6234909	0.0142635	0.4735711	0.5072661	0.6630782	0.5616490	0.2238861	0.3507679	0.3160872	0.7126164	0.4602119	0.2435555	0.7557030	0.0024544	0.2824411	0.7257001	0.5858695	0.5810231	0.6561139	0.1812065	0.0147572	0.0123899	0.0000000	0.6697296	0.3990065	0.5620215	0.3378819	0.1915933	0.0531777	0.5523235	0.3399109	0.4966131	0.4360163	0.6078233	0.3635614	0.0234283	0.6948235	0.0280150	0.3097718	0.2146314	0.6654544	0.2526276	0.7293934
1000	0.4501082	0.0025532	0.3778201	0.1670671	0.6013616	0.4699965	0.5472284	0.1225455	0.3510727	0.5576959	0.6655533	0.5267540	0.0259651	0.3882913	0.2567701	0.3301260	0.6414085	0.5608107	0.3751997	0.3543235	0.1667227	0.3378788	0.2633064	0.3345120	0.4341293	0.0248275	0.1752115	0.5595053	0.0248083	0.3779363	0.4866206	0.6874873	0.6844258	0.2728274	0.3760015	0.3833338	0.7027216	0.4329696	0.2574662	0.6490723	0.0041466	0.2787905	0.5672258	0.7280335	0.6236125	0.7414807	0.2573623	0.0089211	0.0012173	0.0039332	0.6101397	0.3043321	0.5379696	0.4587100	0.2049729	0.0368999	0.6705453	0.3418265	0.4450666	0.3115008	0.6927227	0.2910926	0.0512891	0.6402438	0.0471620	0.3896976	0.2023996	0.7394113	0.2943476	0.6628443

0	0.3723664	0.0011199	0.4046900	0.2230996	0.7581559	0.5518456	0.5299643	0.1077528	0.4830553	0.3650421	0.7315573	0.5035630	0.0075761	0.2767779	0.2453207	0.3285327	0.8701046	0.5413973	0.3681677	0.2595538	0.2423789	0.2930494	0.2577343	0.3379844	0.4555645	0.0320843	0.1904223	0.6389775	0.0361821	0.3587941	0.5639740	0.8374678	0.5514700	0.2363429	0.4762919	0.4580494	0.9490584	0.4182016	0.2812362	0.6598343	0.0065061	0.3354846	0.6635847	0.6659988	0.5281153	0.5471676	0.2374368	0.0029931	0.0027854	0.0044268	0.6935462	0.4341146	0.6317401	0.3225511	0.2021418	0.0731706	0.5140773	0.2913068	0.5920167	0.3964194	0.6335497	0.2422009	0.0215396	0.7069938	0.0349885	0.3632848	0.2621350	0.5416484	0.2886989	0.6448129
50	0.4069521	0.0001785	0.3454569	0.1576281	0.7291156	0.5031252	0.5168288	0.0205070	0.4454821	0.4742260	0.6622352	0.3764461	0.0005599	0.3213971	0.3228059	0.3071815	0.7844425	0.1353529	0.2772470	0.1637616	0.3024238	0.2961571	0.2439060	0.4321624	0.6277482	0.0219129	0.2199986	0.4557919	0.0106111	0.3197889	0.4488115	0.6997878	0.7558768	0.4525678	0.6344120	0.3054863	0.6239444	0.4800197	0.2461546	0.6887562	0.3521457	0.3120692	0.7239487	0.6611114	0.6020131	0.7740239	0.1709387	0.0118250	0.0000076	0.0045707	0.6765844	0.2816883	0.5071270	0.4169180	0.1719320	0.0492530	0.4811137	0.3008906	0.7161243	0.3003926	0.7096377	0.3587599	0.0087368	0.6565003	0.0216831	0.2945388	0.4808698	0.6125899	0.0586663	0.5536755
100	0.4109822	0.0000000	0.4056311	0.1417002	0.7064050	0.4529662	0.4685551	0.0147127	0.4473735	0.5026643	0.6157072	0.3698908	0.0034867	0.3899458	0.2342784	0.3514881	0.6809436	0.1231839	0.2834823	0.1879888	0.3987335	0.3444934	0.2951163	0.4113087	0.6620624	0.0384385	0.2412734	0.6192390	0.0010268	0.3730209	0.4360200	0.6874078	0.6971032	0.4837968	0.6307043	0.3197011	0.7601733	0.4946180	0.2718969	0.6743236	0.4770268	0.3004926	0.7886692	0.6481909	0.5429149	0.7128142	0.2362822	0.0143784	0.0029255	0.0000000	0.6629204	0.3933650	0.5272824	0.4134506	0.0440281	0.0434328	0.7088492	0.3169512	0.6783939	0.2434708	0.5849534	0.3283399	0.0117896	0.7405549	0.0390995	0.2685318	0.4763465	0.6294830	0.0338961	0.6378851
150	0.4689010	0.0000000	0.3262081	0.1927714	0.7127373	0.5840724	0.4296071	0.0171875	0.4209754	0.4984564	0.8067982	0.3382066	0.0023029	0.3322614	0.2419624	0.3942787	0.5873014	0.0956266	0.2804319	0.2258046	0.3826385	0.3146900	0.2581699	0.3679012	0.5918282	0.0196789	0.1650018	0.6608593	0.0076455	0.3421479	0.5817078	0.6847907	0.6897234	0.4114174	0.5956793	0.4694092	0.6763349	0.4578119	0.3766134	0.6531003	0.5973381	0.3366911	0.6887704	0.7507450	0.4285414	0.6267141	0.1894497	0.0060952	0.0053562	0.0002687	0.5791702	0.3716331	0.5354392	0.3550460	0.0273679	0.0347510	0.6438778	0.3163994	0.7615742	0.2819611	0.8350965	0.2891751	0.0214167	0.6219279	0.0130294	0.3598018	0.3460461	0.6997846	0.0019137	0.7068730
200	0.3997784	0.0000451	0.3473830	0.2077838	0.6769850	0.5808386	0.4140821	0.0080498	0.4675140	0.3540062	0.7673219	0.3157098	0.0027014	0.4275224	0.2795823	0.4140507	0.6411137	0.1305770	0.2531315	0.2738574	0.3269732	0.3045060	0.3192378	0.3327792	0.5677816	0.0193542	0.2195290	0.5533858	0.0107840	0.3476652	0.6413861	0.6365031	0.7786754	0.3675282	0.6088800	0.3800475	0.5456303	0.5403844	0.2229688	0.5881310	0.4997788	0.3313652	0.7540333	0.6861067	0.6833974	0.8071940	0.2293174	0.0069871	0.0005759	0.0000073	0.6116405	0.3446897	0.4738209	0.3761444	0.0443036	0.0418388	0.5456617	0.4157926	0.8494636	0.2409908	0.6393493	0.3167714	0.0137894	0.7866454	0.0187752	0.2340346	0.3796983	0.7110426	0.0040109	0.7367737
250	0.3789671	0.0005781	0.4179951	0.1901019	0.5709284	0.7160341	0.5461985	0.0120904	0.5515453	0.5129959	0.5831774	0.2648777	0.0010200	0.4419753	0.2150772	0.3731576	0.6851539	0.1241517	0.2978865	0.2550453	0.3744219	0.2642709	0.2892743	0.2703255	0.6300511	0.0113105	0.1802065	0.4630390	0.0147958	0.4829910	0.7333448	0.6764685	0.6774440	0.4697215	0.5950121	0.3118771	0.6486561	0.4687083	0.3048183	0.7055469	0.4779624	0.2866656	0.7055859	0.6145129	0.4386524	0.7597880	0.2714927	0.0043674	0.0029199	0.0004218	0.4758523	0.3626145	0.5108469	0.4055205	0.0045371	0.0461370	0.7911697	0.3009898	0.7568989	0.3232431	0.5969310	0.2381149	0.0287119	0.5328710	0.0260159	0.3466405	0.4248325	0.5581569	0.0020528	0.8902873
300	0.4303257	0.0001682	0.4466221	0.1344240	0.7594838	0.6033241	0.6691586	0.0102671	0.5312620	0.3788164	0.6677670	0.3614093	0.0056159	0.4090310	0.2214907	0.3925169	0.7956850	0.1896695	0.3029788	0.2564523	0.3886914	0.3043932	0.2734035	0.4283047	0.6261032	0.0210797	0.1941931	0.5450743	0.0186760	0.3898069	0.7767807	0.6645778	0.7031539	0.4470086	0.5958027	0.3482469	0.6600251	0.3789513	0.2347406	0.6236974	0.4247277	0.4030630	0.7922445	0.6663264	0.4799114	0.7224384	0.2042119	0.0123931	0.0144620	0.0010567	0.3545109	0.3902204	0.4761092	0.4632772	0.0107481	0.0279619	0.5939187	0.2863213	0.6900034	0.3289181	0.5919189	0.3269534	0.0148060	0.6023735	0.0172556	0.3193531	0.4928125	0.6503056	0.0065350	0.6642191
350	0.3726325	0.0000154	0.3416283	0.1144809	0.6394707	0.4348978	0.6204466	0.0099044	0.5159309	0.4211524	0.6323449	0.4051275	0.0084553	0.3986583	0.2245811	0.4108294	0.6168573	0.1131845	0.2760918	0.2362812	0.3997406	0.2249522	0.2981487	0.3385937	0.5890452	0.0157337	0.2377312	0.4279788	0.0067979	0.3637007	0.6405742	0.6440752	0.6542542	0.5622352	0.5691507	0.3046180	0.7193235	0.4478883	0.2635963	0.6606277	0.4936528	0.4030540	0.7137163	0.5942293	0.6418912	0.5934177	0.1879120	0.0101828	0.0104037	0.0007370	0.6352058	0.4692593	0.5773304	0.3888251	0.0156213	0.0365158	0.5765989	0.3246609	0.8100597	0.2179542	0.7035152	0.2953310	0.0192464	0.7609607	0.0153059	0.3630339	0.4833994	0.5786261	0.0101571	0.7244598
400	0.5563949	0.0005928	0.3001974	0.1150536	0.5828284	0.5934935	0.4791190	0.0237154	0.4212367	0.4568985	0.6443176	0.3552498	0.0029040	0.3753501	0.2703515	0.3927127	0.7147672	0.1591739	0.2458796	0.1861378	0.3211201	0.3353671	0.2489754	0.3603152	0.5420103	0.0262366	0.2374844	0.5346434	0.0065509	0.3435037	0.6512197	0.6897201	0.7700078	0.4720651	0.4329411	0.4979329	0.7224593	0.4567520	0.2711913	0.6899229	0.5459083	0.3700864	0.6376331	0.5956249	0.6194034	0.7717786	0.2266528	0.0074281	0.0000887	0.0004487	0.4530020	0.3635291	0.4954437	0.3631747	0.0036570	0.0411742	0.8499133	0.3560562	0.7438258	0.2373379	0.6501361	0.2848930	0.0280770	0.6354114	0.0215617	0.3086586	0.3461288	0.9379963	0.0091069	0.6980091
450	0.4345633	0.0002800	0.3751637	0.1820788	0.7195976	0.5436764	0.4658403	0.0100090	0.5181481	0.3526813	0.6841080	0.2853941	0.0001778	0.4006109	0.2185446	0.4163328	0.6762267	0.1972849	0.2470099	0.2242924	0.3146374	0.2896743	0.2056357	0.3665183	0.6696971	0.0211991	0.3144994	0.4891314	0.0222272	0.4031185	0.5519048	0.6440964	0.6658347	0.5003312	0.5970965	0.5011542	0.7379015	0.3811568	0.2930202	0.5701297	0.4507922	0.3202969	0.6266501	0.5791996	0.5790921	0.7630427	0.2177336	0.0053439	0.0043397	0.0014205	0.4600011	0.4336901	0.4957440	0.3639090	0.0135493	0.0211601	0.6422915	0.3197185	0.7414132	0.2979395	0.7072412	0.3583258	0.0355648	0.7085483	0.0240689	0.2579306	0.4644406	0.6363664	0.0054106	0.6704672
500	0.4746544	0.0006167	0.3249492	0.3559429	0.7544865	0.5935163	0.4878748	0.0201993	0.6384320	0.4597642	0.7106452	0.4135815	0.0020996	0.3525435	0.2480942	0.4272681	0.6691314	0.1230936	0.3652957	0.3190197	0.3098664	0.2541350	0.2858274	0.3460873	0.6456479	0.0185073	0.4025273	0.6444564	0.0184842	0.2506874	0.4665488	0.5960045	0.6649977	0.4363244	0.5948935	0.3541990	0.6803968	0.4564025	0.2807184	0.6552323	0.5120718	0.3064661	0.6630595	0.8276324	0.5643789	0.7047713	0.2572953	0.0027213	0.0069353	0.0006393	0.2977323	0.4013313	0.6762387	0.2917197	0.0067452	0.0330290	0.5552485	0.3112488	0.6697637	0.3606534	0.7424218	0.3054121	0.0316180	0.7614230	0.0271027	0.2976399	0.4338744	0.5503804	0.0186276	0.6782743
550	0.4361937	0.0009867	0.3622205	0.2524151	0.6735321	0.5403991	0.4190092	0.0331939	0.5147558	0.3253352	0.7982652	0.3916766	0.0010195	0.3485446	0.2696200	0.4123099	0.5531536	0.3500963	0.3129004	0.2129805	0.3576001	0.2377257	0.2565035	0.3963582	0.7383761	0.0260772	0.1975344	0.5415687	0.0071008	0.3902438	0.5702294	0.7686825	0.6853647	0.2996106	0.3500908	0.4495082	0.6968037	0.3707170	0.2930706	0.6681990	0.1649087	0.2711720	0.7095878	0.7266135	0.5288520	0.7415324	0.2354005	0.0028826	0.0065798	0.0006843	0.4992682	0.3945111	0.5164117	0.3889237	0.1378384	0.0354909	0.5791329	0.4211935	0.5848072	0.3587880	0.6014835	0.3614629	0.0200866	0.6274175	0.0497238	0.2976796	0.3017718	0.7110153	0.3088087	0.6629648
