"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
300	0.0558742	0.3028906	0.0685073	0.7294956	0.0172453	0.4654960	0.4050939	0.6855581	0.0091354	0.0007419	0.5249793	0.6398875	0.1250765	0.0336433	0.6903281	0.5734095	0.4557639	0.3397029	0.3813081	0.3864266	0.5765360	0.2847345	0.6734832	0.3865935	0.3451365	0.3740372	0.5338662	0.5183994	0.2045158	0.0292898	0.6486447	0.1304990	0.6547014	0.7736883	0.3938121	0.3526939	0.4820413	0.5866977	0.3553528	0.6396259	0.0552469	0.0548017	0.5777278	0.5315300	0.6991741	0.1261740	0.5654027	0.3062426	0.2391425	0.1574675
350	0.0695609	0.1828127	0.1984324	0.6370656	0.0376970	0.2786031	0.4809647	0.6307906	0.0223660	0.0002417	0.5290169	0.6012111	0.1035126	0.0406390	0.6957518	0.6264368	0.3390682	0.2658013	0.4042369	0.3697177	0.4868866	0.2989033	0.8131264	0.3572963	0.3724267	0.3285935	0.6225851	0.6173313	0.2895068	0.0172022	0.6011173	0.1070365	0.6025328	0.7667693	0.3954698	0.4067342	0.5989394	0.7075550	0.4277615	0.6719041	0.0548482	0.0991964	0.5214270	0.5342055	0.6342789	0.1387246	0.6470868	0.2876653	0.2980902	0.1965729
400	0.0917169	0.2177785	0.3379269	0.6562215	0.0387935	0.2502163	0.5655619	0.8493424	0.0105749	0.0010010	0.4596199	0.5979346	0.1444570	0.0438596	0.7502407	0.5470790	0.3314117	0.3284158	0.4759035	0.3594762	0.4205946	0.2661776	0.7427213	0.4200591	0.3399156	0.3446584	0.4310111	0.5052387	0.2674458	0.0269771	0.6281005	0.1245595	0.5971743	0.7093768	0.3498842	0.4659000	0.4379005	0.5841962	0.2808354	0.7364794	0.0313514	0.0981664	0.5433651	0.5948872	0.6920705	0.1420148	0.5103655	0.3278022	0.2453822	0.2148925
450	0.1052456	0.1789055	0.2195269	0.6515632	0.0290192	0.2513503	0.6474343	0.7142058	0.0347379	0.0000349	0.5681872	0.6261223	0.0894851	0.0814719	0.6305886	0.6758604	0.4140136	0.3550533	0.3459263	0.2720269	0.4727210	0.2631669	0.5740455	0.3911037	0.4403162	0.5153840	0.6178081	0.6653296	0.3189897	0.0523013	0.6644908	0.0823869	0.6794453	0.6235642	0.4003907	0.3826594	0.5617852	0.6266892	0.3846855	0.6871241	0.0465439	0.0741701	0.5297448	0.6608634	0.6297858	0.1530814	0.5788719	0.3538345	0.2021589	0.1513042
500	0.0901649	0.1862972	0.1881500	0.7303090	0.0338023	0.3268207	0.5359004	0.7179654	0.0249986	0.0076655	0.5376971	0.8174356	0.1191197	0.0467637	0.6057454	0.6152826	0.2875442	0.3308542	0.3895604	0.3176709	0.5594289	0.2846516	0.6295920	0.4509224	0.3579939	0.4099363	0.6261292	0.5035550	0.2164408	0.0449953	0.6555458	0.1060622	0.6921265	0.6852670	0.2957974	0.5068445	0.5101571	0.7248156	0.4092326	0.7302605	0.0220428	0.0794435	0.6191949	0.6500785	0.6350340	0.0853650	0.4487465	0.3196554	0.3071622	0.1553146
550	0.0902988	0.1745313	0.1402283	0.7957937	0.5075378	0.2866443	0.5795004	0.6006420	0.0343264	0.0007407	0.4103267	0.7419641	0.1348883	0.0397586	0.7356661	0.4670263	0.3493533	0.3198638	0.1686644	0.5512308	0.4925704	0.4201972	0.6469165	0.4249407	0.3728602	0.4512485	0.6480805	0.5854124	0.2101981	0.0341309	0.8439523	0.1268759	0.7158468	0.6845407	0.4417439	0.4833970	0.0832876	0.6319078	0.3964381	0.6834705	0.2516948	0.0448247	0.5581269	0.4861429	0.4545202	0.1623552	0.4690514	0.4585493	0.3210604	0.4659109
600	0.1438415	0.1096881	0.1753185	0.7678733	0.5960648	0.2854886	0.4878145	0.7970807	0.0166725	0.0003453	0.5001304	0.6974852	0.0984655	0.1078590	0.7507446	0.4678117	0.2533190	0.2584428	0.1230226	0.5330263	0.5263392	0.6268708	0.6006973	0.3621469	0.3641287	0.4554181	0.6847182	0.5158055	0.2167229	0.0182861	0.7283294	0.1209820	0.6657153	0.5417761	0.3691469	0.4465490	0.0116788	0.6266827	0.3647477	0.6713461	0.2677761	0.0746671	0.6522264	0.4983145	0.5024744	0.1710624	0.4106804	0.6200724	0.2814223	0.6535347
650	0.1367201	0.1196969	0.1876822	0.6562451	0.6720158	0.2863579	0.5727583	0.7056017	0.0382141	0.0012158	0.3788623	0.7319981	0.1490873	0.0870611	0.7147587	0.3868598	0.2667376	0.4350992	0.0596481	0.5558714	0.5561680	0.5316373	0.8373884	0.5315557	0.2975727	0.3504817	0.5806721	0.4347507	0.3260383	0.0495511	0.7191302	0.1799992	0.6587135	0.7035173	0.2881774	0.3770069	0.0249250	0.7377937	0.4173593	0.7128106	0.3768265	0.0638614	0.7264010	0.4787325	0.4762401	0.2057620	0.4687499	0.4938941	0.1585164	0.6325210
700	0.0983104	0.1901299	0.1847180	0.7198455	0.6325560	0.3690864	0.3773851	0.8315811	0.0386454	0.0003137	0.4868432	0.6447599	0.1263981	0.0785882	0.7501869	0.4664480	0.2951965	0.3305825	0.1030307	0.5668124	0.6088405	0.6423965	0.7138606	0.4666875	0.3545363	0.3384972	0.6606215	0.5229051	0.1578907	0.0434578	0.8040784	0.1546212	0.6514477	0.6623679	0.4270144	0.4643758	0.0151352	0.5890877	0.4773128	0.6054519	0.2974798	0.0765083	0.5560604	0.5263185	0.5920717	0.2436037	0.4434821	0.5881229	0.2545455	0.5203872
750	0.0915532	0.1202350	0.1548462	0.7213389	0.6303200	0.2414771	0.4279583	0.6317108	0.0647518	0.0046562	0.4985437	0.6404664	0.1120449	0.0808528	0.5997408	0.3219504	0.3074749	0.2929168	0.0578389	0.5673907	0.6439169	0.5965094	0.7343141	0.4263583	0.2548978	0.4049743	0.6231221	0.6608890	0.3024617	0.0390635	0.6580417	0.1117439	0.6466767	0.6846363	0.4107336	0.3905588	0.0090508	0.6588900	0.4155687	0.7098299	0.3071167	0.0767525	0.6073294	0.5515844	0.4817764	0.1913750	0.4137394	0.6218660	0.2062829	0.6919824
800	0.0930181	0.0937211	0.2010703	0.6014471	0.7174237	0.2389597	0.5523975	0.7759925	0.0513335	0.0005661	0.5421631	0.6131252	0.0988628	0.0784414	0.5524129	0.4417020	0.3720988	0.3504376	0.0595992	0.5342620	0.5298141	0.6127842	0.6671166	0.5122306	0.3077845	0.3679664	0.5694236	0.6272656	0.2221628	0.0394946	0.7800571	0.1095701	0.6450078	0.6222540	0.3485819	0.4081961	0.0113255	0.6911967	0.3739855	0.6959851	0.2843090	0.0317551	0.6585406	0.4200321	0.3965377	0.2284094	0.4056085	0.7064542	0.1854482	0.6667279
850	0.1302195	0.0966692	0.3095232	0.7880593	0.7905211	0.1987585	0.6300132	0.7784954	0.0482377	0.0000000	0.4751425	0.5972451	0.1386532	0.1271768	0.5944159	0.3717470	0.3818699	0.2612631	0.0366032	0.4002687	0.5775408	0.5177691	0.6618375	0.4507150	0.2718001	0.4170671	0.6747479	0.7568330	0.3038218	0.0390256	0.7238340	0.1320827	0.7579721	0.7081478	0.4025663	0.3301147	0.0117959	0.7335467	0.4569408	0.6592559	0.2880956	0.0699577	0.5620191	0.4945157	0.3845938	0.2174374	0.3663803	0.6212273	0.1286707	0.6902076
900	0.0964791	0.1193488	0.1898797	0.6598627	0.7050704	0.2158191	0.6813118	0.6891418	0.0851698	0.0039294	0.5971795	0.6926677	0.1012259	0.0903881	0.6074707	0.3278743	0.2969770	0.4028072	0.0541488	0.5531559	0.5555220	0.5768452	0.6432010	0.3978118	0.3090878	0.4176909	0.6246917	0.6010431	0.2671590	0.0400663	0.7099517	0.1359688	0.7473145	0.6365128	0.3751579	0.3416508	0.0174133	0.7166061	0.3204973	0.7421147	0.2358388	0.0587861	0.5182665	0.4669989	0.4338618	0.3163750	0.5020786	0.7555071	0.0651490	0.7992345
950	0.0982452	0.1108768	0.1018854	0.6328577	0.6643665	0.2722950	0.5224424	0.7022328	0.0125354	0.0056058	0.6203943	0.6272419	0.1026087	0.0802573	0.6499057	0.4677475	0.4251874	0.3239077	0.0719463	0.4495034	0.5645805	0.5553562	0.7142441	0.5330534	0.3110309	0.3925673	0.6800729	0.6217311	0.2628603	0.0489466	0.7289872	0.1304781	0.6795541	0.6180336	0.3864724	0.3673477	0.0088200	0.5889404	0.4305409	0.6552942	0.2896781	0.1147999	0.5213946	0.4385861	0.4654931	0.3156799	0.4193371	0.6206884	0.1523222	0.7423958
1000	0.1292091	0.1288480	0.1254499	0.7441269	0.6908125	0.4006982	0.5522721	0.6589482	0.0202286	0.0017816	0.5316221	0.7034978	0.1280625	0.0577095	0.5386742	0.4502016	0.3564829	0.4570277	0.0703361	0.5431232	0.5658146	0.6623116	0.7734245	0.4516986	0.3264488	0.3443124	0.7293224	0.6097358	0.2665967	0.0328432	0.6408115	0.1214247	0.7676584	0.5661813	0.4096054	0.3203979	0.0187216	0.7351422	0.3636531	0.7426993	0.2327201	0.0612045	0.6473295	0.4827460	0.4663410	0.2903999	0.3347078	0.7364399	0.2323922	0.7953638

0	0.1308978	0.1712664	0.1174576	0.6194535	0.7646244	0.3056920	0.4523537	0.7769679	0.0556138	0.0017794	0.5205792	0.6326855	0.1384525	0.1211410	0.6438153	0.4064459	0.2911193	0.2894083	0.0516566	0.6830221	0.5115625	0.6828589	0.7454221	0.4270098	0.2383314	0.3013060	0.7433904	0.6423739	0.2181370	0.0452759	0.7158802	0.1803396	0.5564076	0.6752106	0.4916107	0.2515566	0.0146474	0.5930178	0.4035209	0.6644689	0.3203709	0.0676138	0.5678601	0.5380910	0.4249859	0.3157361	0.4186491	0.6131468	0.0699856	0.6830362
50	0.1049525	0.2421858	0.1122499	0.7058120	0.6299774	0.3306645	0.2476960	0.6739673	0.0054713	0.0060670	0.7033663	0.7528134	0.1195640	0.3468263	0.5804618	0.3687894	0.3551291	0.3583772	0.0578908	0.4789249	0.3926256	0.5937853	0.6875493	0.5430931	0.4598950	0.3987119	0.5949217	0.4991430	0.4722382	0.0189248	0.8183108	0.1117804	0.6090047	0.6117194	0.3526497	0.3707655	0.0198428	0.6495328	0.3983144	0.7536631	0.3581187	0.0786727	0.4608648	0.3968904	0.4825799	0.3499620	0.6592144	0.5658004	0.2198317	0.2597910
100	0.0487520	0.2797100	0.1123933	0.7918290	0.6903126	0.4482440	0.1425281	0.6554771	0.0042037	0.0000000	0.4048587	0.7138612	0.1179787	0.3042872	0.6049635	0.3731481	0.3898380	0.2732249	0.0312562	0.6087400	0.2850692	0.4825307	0.6246734	0.4799594	0.4000936	0.3794510	0.5667187	0.5472915	0.4981832	0.0317053	0.7294619	0.1387378	0.7065021	0.5852884	0.5058233	0.3702135	0.0176569	0.5828933	0.3636755	0.8484344	0.2996787	0.0832572	0.5638586	0.4501113	0.3637814	0.3183463	0.6668204	0.6230199	0.2466356	0.1318164
150	0.1280040	0.2509412	0.1287110	0.7194832	0.6856398	0.2194554	0.2215558	0.6956404	0.0016951	0.0032035	0.4876548	0.7158186	0.1309410	0.3009766	0.4820931	0.3840680	0.2707964	0.2497156	0.0496447	0.6083360	0.3590377	0.6355549	0.7115459	0.5058198	0.5674018	0.4386946	0.5749617	0.3863535	0.6455091	0.0409856	0.5850097	0.1456172	0.6651771	0.7058720	0.3856827	0.3516205	0.0048083	0.7305747	0.3952683	0.6588053	0.4009207	0.0631199	0.6436178	0.4136212	0.3340538	0.3388240	0.6776178	0.5554306	0.3511307	0.1150385
200	0.0783210	0.2292915	0.1635811	0.7853104	0.6267683	0.2234535	0.1973890	0.6741528	0.0001956	0.0019575	0.4673191	0.6724039	0.1905094	0.3494615	0.5461741	0.5016778	0.3286174	0.2642378	0.0909489	0.4631842	0.2740893	0.6948358	0.7629740	0.3992416	0.5174887	0.4623318	0.5029307	0.5644197	0.5459553	0.0264391	0.6957093	0.1344596	0.8548804	0.6874350	0.2857671	0.2857114	0.0490404	0.7237853	0.4153944	0.6919030	0.3277783	0.0645533	0.6291419	0.4366164	0.3567216	0.4645523	0.6693905	0.4908756	0.4560269	0.1516194
250	0.0932082	0.2044196	0.1915331	0.6869267	0.6748283	0.2608621	0.2472071	0.7174647	0.0004463	0.0003755	0.5370148	0.6875774	0.1293513	0.3478376	0.5343448	0.4539796	0.3124029	0.3258314	0.0830767	0.6956485	0.3239033	0.5554927	0.8372528	0.3386412	0.6392632	0.4306665	0.5510081	0.6160342	0.5264526	0.0459486	0.7028633	0.1633749	0.7806190	0.5268764	0.3468868	0.3006499	0.0154804	0.5815421	0.5325752	0.8323581	0.3043979	0.0582880	0.5934172	0.5602590	0.4064419	0.3494387	0.6763399	0.4229206	0.4617191	0.1192014
300	0.1261933	0.1913312	0.2441205	0.5968442	0.6135862	0.2421798	0.2032267	0.6662965	0.0063138	0.0009831	0.4638057	0.6952076	0.0898847	0.2389665	0.5792753	0.4270842	0.3503729	0.2652426	0.0439621	0.4917619	0.3038112	0.7226167	0.7364464	0.4772304	0.7085783	0.3549852	0.4061336	0.6107273	0.5625247	0.0334808	0.7364557	0.1636823	0.7954496	0.5859774	0.4265650	0.3414635	0.0179938	0.7725096	0.3677308	0.7043880	0.3460383	0.0599010	0.6279548	0.4844620	0.4609609	0.2429865	0.7928167	0.2907977	0.3953024	0.0654916
350	0.0635150	0.1700233	0.1554032	0.6891291	0.5829795	0.3223142	0.2757808	0.8607785	0.0024223	0.0018663	0.4404202	0.6233652	0.0926586	0.2696587	0.6290010	0.4005806	0.3666866	0.2445970	0.0552786	0.4595310	0.3457797	0.6929697	0.6635535	0.3471865	0.4698842	0.4665349	0.6129625	0.6118409	0.7235380	0.0390814	0.7981467	0.1184917	0.7984921	0.5905227	0.3652523	0.3920987	0.0182682	0.6839639	0.3899941	0.5764100	0.3285148	0.0736233	0.5862190	0.4096436	0.4744690	0.2595952	0.7070111	0.3718501	0.4312752	0.0866587
400	0.0701409	0.1996574	0.2095491	0.7286542	0.6489459	0.1962473	0.2293418	0.6357807	0.0069419	0.0008394	0.3658963	0.6259304	0.1005170	0.2716656	0.5801276	0.4520558	0.3300316	0.2147064	0.0704509	0.4545745	0.3247881	0.7597170	0.6679513	0.3970819	0.5484907	0.4359499	0.6092864	0.5985082	0.6565067	0.0303273	0.7610099	0.0774697	0.7113222	0.5835520	0.3248931	0.4085496	0.0194419	0.6748545	0.4117686	0.6924375	0.3701151	0.1043984	0.6001865	0.5225953	0.4540944	0.3131438	0.6448894	0.2627620	0.4762848	0.0533282
450	0.0801526	0.2127708	0.2091188	0.7071862	0.7174108	0.1227561	0.1422766	0.7064816	0.0193387	0.0042188	0.5497713	0.6670686	0.0831121	0.3766619	0.6827749	0.4476301	0.3929033	0.2391624	0.0422047	0.5458896	0.2773332	0.5490114	0.6329551	0.4118232	0.5206135	0.4741002	0.6222965	0.5375320	0.5771314	0.0666952	0.5899402	0.1299862	0.7050805	0.7096992	0.3348399	0.3233976	0.0079887	0.6747220	0.3644905	0.7475005	0.3855405	0.0987778	0.5728765	0.4685503	0.5324011	0.1608664	0.5812892	0.3359345	0.4568903	0.0562147
500	0.1155433	0.1630991	0.1675184	0.7106024	0.8686601	0.2270671	0.2166531	0.6303811	0.0010834	0.0042804	0.5056254	0.7239582	0.1171640	0.2970906	0.5681529	0.3377192	0.3041066	0.2932205	0.0343133	0.6143918	0.2890324	0.5670149	0.6804337	0.4718631	0.5648058	0.3941864	0.4690650	0.5464581	0.7214191	0.0615530	0.6743661	0.1006689	0.7971706	0.5124567	0.3921213	0.3737852	0.0296654	0.7272715	0.3878218	0.7950157	0.3665603	0.0751769	0.5269379	0.5238017	0.4698926	0.2728396	0.6037444	0.4700938	0.4647601	0.0493542
550	0.0619277	0.1576647	0.1613722	0.7306123	0.8101217	0.2690764	0.5132028	0.6686263	0.0143955	0.0016352	0.5476012	0.7991469	0.0935615	0.0718254	0.6495613	0.4585251	0.2477093	0.2144689	0.0422897	0.5243845	0.5967235	0.5625637	0.6796694	0.4017704	0.4055145	0.3330285	0.4893858	0.6164412	0.4671698	0.0375512	0.5578402	0.1152584	0.6351248	0.6745646	0.3304357	0.3746844	0.0078736	0.7003360	0.3934650	0.7592136	0.3403763	0.0454585	0.5849654	0.4684923	0.4481011	0.1631574	0.4590845	0.3640637	0.5004177	0.4651908
600	0.0480284	0.1116348	0.1676209	0.5844632	0.6497422	0.3725892	0.5597953	0.5789224	0.0217645	0.0001404	0.7318844	0.7381804	0.1142553	0.0942867	0.7158991	0.3860680	0.3260611	0.2499153	0.0536025	0.5123349	0.5991618	0.7035899	0.7836482	0.3107997	0.2879128	0.3473348	0.7271763	0.5187155	0.1972949	0.0272262	0.9175023	0.1155201	0.7749780	0.6896204	0.3770578	0.3935059	0.0126161	0.7481697	0.3945698	0.6333748	0.3570375	0.0758700	0.5366964	0.4786110	0.4184204	0.2263529	0.4858508	0.5030771	0.2690025	0.5297786
650	0.0930458	0.1198231	0.2180558	0.6344408	0.7015768	0.3846673	0.4600390	0.7276784	0.0132308	0.0002131	0.5990515	0.7659644	0.0975805	0.0826348	0.6937146	0.3465701	0.4096602	0.2923141	0.0502398	0.5745047	0.4742652	0.4994840	0.6469820	0.4153813	0.2834467	0.3531275	0.6245768	0.5563836	0.2184784	0.0535575	0.6618038	0.1065834	0.6821049	0.6515037	0.4035810	0.2824316	0.0193407	0.6719619	0.3189721	0.7523814	0.3247781	0.0445254	0.5667616	0.4644793	0.4800784	0.2453547	0.3699097	0.5276675	0.2309604	0.6311791
700	0.0764679	0.1031188	0.2178195	0.6616040	0.7702790	0.1633349	0.4693382	0.7809966	0.0773730	0.0088609	0.5720177	0.6506042	0.1182774	0.0833882	0.6598525	0.4040671	0.3282288	0.3518311	0.1330118	0.5964132	0.5648209	0.5379613	0.6870067	0.5100739	0.3172690	0.3256829	0.5783605	0.5949913	0.1840613	0.0243664	0.6355540	0.0988944	0.6541717	0.6681112	0.4252257	0.3584689	0.0397228	0.7219707	0.4182296	0.5877540	0.3116506	0.0438840	0.5049765	0.5769249	0.4768004	0.3054530	0.4042239	0.6572985	0.1479344	0.5646882
750	0.0593397	0.1229014	0.2192255	0.6904043	0.8191097	0.1895164	0.5966422	0.5643933	0.0421770	0.0052000	0.5475292	0.6704951	0.1223308	0.1387983	0.6873719	0.3613552	0.3672935	0.3533682	0.0466491	0.6299640	0.5936454	0.6916629	0.5874415	0.5187178	0.2870564	0.3711377	0.6392869	0.5786682	0.1887748	0.0363743	0.6943726	0.1467885	0.7138004	0.7345021	0.3262049	0.3130155	0.0073915	0.8861995	0.4505300	0.4985310	0.3410023	0.0640143	0.5069868	0.4919446	0.3885695	0.1796408	0.4575764	0.6534649	0.1347260	0.6906799
800	0.0651646	0.1360159	0.2270757	0.6381354	0.6569821	0.1725709	0.4685506	0.7021733	0.0406364	0.0012480	0.6221591	0.7094509	0.0787321	0.1280584	0.7257199	0.3847183	0.3133663	0.3356659	0.0584896	0.5259161	0.6284746	0.5696602	0.7446157	0.4750132	0.2398003	0.3772356	0.6014442	0.5308569	0.2023751	0.0401786	0.7602815	0.1486436	0.5966916	0.6777632	0.4026219	0.3679329	0.0087703	0.6329293	0.4799873	0.6693697	0.3109576	0.0601143	0.6970290	0.6293870	0.4938598	0.3094590	0.4493760	0.5775768	0.1736222	0.6715524
850	0.0758460	0.0758843	0.2626923	0.6919037	0.6662048	0.1127929	0.5541893	0.6277606	0.0862647	0.0065850	0.6663902	0.7526962	0.1399918	0.1011126	0.5886018	0.4239103	0.3758851	0.3105735	0.0566014	0.4532408	0.5316375	0.6164238	0.8074503	0.4195060	0.3544839	0.3665787	0.6038668	0.5686761	0.2323369	0.0432129	0.5989804	0.1946225	0.6366008	0.7277915	0.4005997	0.4691444	0.0225128	0.7350194	0.3307575	0.6982690	0.1922663	0.0769549	0.5938581	0.4682638	0.3962993	0.2786783	0.5110181	0.6017873	0.1023575	0.7304710
900	0.1221589	0.0908641	0.2117711	0.6285306	0.6810195	0.1123641	0.5481740	0.6118562	0.0580871	0.0101645	0.5495750	0.7809830	0.0922378	0.0955367	0.6396921	0.3256704	0.3411651	0.3289129	0.0454856	0.5039721	0.5561588	0.5871441	0.5743113	0.4546358	0.3710241	0.5126873	0.4916046	0.5438155	0.2140864	0.0181359	0.7002744	0.0999213	0.6672664	0.7362040	0.3882913	0.5203005	0.0045374	0.7353045	0.3728634	0.8115670	0.2764136	0.1171018	0.4424796	0.3697168	0.4584781	0.3087794	0.5268867	0.7530192	0.1199752	0.6344521
950	0.1227236	0.1155144	0.2440915	0.7514451	0.5872510	0.2198746	0.4812502	0.8041793	0.0360372	0.0025869	0.6016729	0.6948668	0.0956062	0.1274546	0.7844399	0.2803591	0.3690969	0.3165836	0.0594609	0.4759259	0.6059327	0.6551081	0.7529544	0.3832716	0.3292218	0.3732570	0.6027097	0.6378873	0.1904901	0.0164241	0.7007001	0.1751895	0.7587929	0.5250735	0.3658428	0.3584548	0.0094076	0.7314023	0.4154185	0.6796819	0.2390194	0.0814522	0.3993464	0.4635739	0.3664940	0.1897183	0.4384220	0.5579149	0.1418907	0.7495257
1000	0.1474162	0.0552836	0.1599740	0.7457771	0.6398895	0.2611309	0.4655759	0.5843471	0.0635815	0.0100374	0.6298317	0.8900105	0.1322911	0.1082527	0.7466288	0.4803735	0.3236043	0.3219327	0.0552038	0.7632998	0.5704731	0.5921574	0.6986581	0.4002935	0.3798849	0.4757885	0.5705136	0.4952976	0.2515804	0.0361934	0.6957556	0.1069765	0.7464129	0.6051207	0.3817985	0.3321735	0.0080509	0.6173425	0.4216405	0.7598663	0.2953495	0.0446575	0.5524353	0.4596199	0.4185085	0.2604718	0.4801099	0.8251707	0.1301360	0.7054746

0	0.0892974	0.1129872	0.1447878	0.6745785	0.6571242	0.3557663	0.6093795	0.7280257	0.0252407	0.0013230	0.5537295	0.6673538	0.1157081	0.1016303	0.6201144	0.4334118	0.3247303	0.2907341	0.0306592	0.6966376	0.7894803	0.6205256	0.6409484	0.4680155	0.2948422	0.4105864	0.6090635	0.6204487	0.2401397	0.0314803	0.6760802	0.1545406	0.6375271	0.6335466	0.3971833	0.3177191	0.0138789	0.6909664	0.3921113	0.6567098	0.3489658	0.0827280	0.6666782	0.3962858	0.5018988	0.2697273	0.4424521	0.6258380	0.0680226	0.7435870
50	0.0703210	0.0905802	0.1089386	0.6360573	0.7435982	0.2771940	0.5256030	0.5961741	0.0579984	0.2164518	0.6009060	0.7619957	0.1465459	0.0692751	0.8035306	0.5512244	0.3947097	0.2706943	0.0776826	0.4658072	0.2673183	0.7142583	0.6833869	0.4429439	0.4056735	0.3874010	0.6257121	0.2386066	0.2545970	0.1480509	0.6650750	0.1192189	0.7924524	0.7097122	0.3099839	0.3587652	0.0174406	0.1561456	0.4983481	0.7173131	0.2621312	0.1104251	0.4796261	0.4330828	0.3747491	0.2833615	0.5625029	0.6363534	0.2132633	0.2774939
100	0.0481146	0.0779386	0.1075619	0.6632069	0.5808635	0.1015771	0.5738007	0.7622972	0.0959964	0.1555515	0.5339093	0.6406113	0.1345534	0.0714529	0.6242638	0.4590786	0.3656705	0.3086805	0.1108297	0.5620046	0.2517395	0.7049137	0.6377083	0.4057930	0.4425585	0.4358951	0.5588130	0.0943832	0.1990586	0.2096841	0.7561248	0.1103581	0.7712273	0.4679441	0.4426012	0.3980106	0.0509583	0.0307902	0.4610094	0.6295856	0.2661327	0.0368999	0.5287066	0.4658119	0.4484343	0.2882747	0.5099603	0.6414145	0.2254303	0.2345662
150	0.0320245	0.0987747	0.1793474	0.5989846	0.5395467	0.0575964	0.5722227	0.6082249	0.1499551	0.2182737	0.6621894	0.6121021	0.0875538	0.1417009	0.7136371	0.3795858	0.3363716	0.2641776	0.1365099	0.4502604	0.2975260	0.6625287	0.6580313	0.4297275	0.3602204	0.3346715	0.5761635	0.0559422	0.2342154	0.2097020	0.8124922	0.1067549	0.6705874	0.8104953	0.4091076	0.5016020	0.4294469	0.0161754	0.3242840	0.7268289	0.1864882	0.0602619	0.6102424	0.4734908	0.5075895	0.2933749	0.4756536	0.6428598	0.4273739	0.0995885
200	0.0278692	0.0852405	0.2060543	0.6844865	0.8160696	0.0573172	0.5220449	0.6861665	0.1828303	0.2373085	0.6582061	0.6692640	0.1697858	0.1977909	0.7399943	0.4180209	0.4471203	0.2663455	0.1156225	0.4529668	0.3164565	0.6146052	0.7406279	0.4446401	0.3214465	0.3239360	0.7388745	0.0072032	0.1565914	0.2395393	0.7523985	0.0963102	0.6943876	0.5430656	0.4631798	0.4333906	0.5600873	0.0064806	0.3794436	0.6542661	0.1169257	0.0835546	0.5405429	0.4432277	0.4173357	0.2844398	0.6311734	0.5561176	0.3201454	0.0338176
250	0.0238989	0.0570772	0.3092967	0.6533108	0.7096422	0.0427282	0.4655505	0.7780596	0.2466884	0.2893652	0.8239852	0.5747824	0.1978192	0.2547794	0.4907431	0.2825642	0.2991513	0.2922847	0.1189602	0.4402034	0.2454416	0.5945780	0.6739927	0.4441736	0.2628879	0.3503451	0.6787612	0.0066779	0.1371309	0.2541727	0.7626794	0.1235782	0.6878251	0.6016613	0.4720496	0.4337814	0.6345424	0.0122085	0.3617282	0.7133005	0.1408003	0.0654846	0.6420645	0.4427148	0.4325434	0.2952697	0.5875020	0.5180853	0.4468553	0.0743841
300	0.0219740	0.0795877	0.2921580	0.7280195	0.7472064	0.0902248	0.3790529	0.6619927	0.2588412	0.2890317	0.7299641	0.6476310	0.0928910	0.2331942	0.4806135	0.3596367	0.4105953	0.2648002	0.0797103	0.4509611	0.2148056	0.6546719	0.7626384	0.4724161	0.3484067	0.3479548	0.6671371	0.0020886	0.2321410	0.3490542	0.8030988	0.0587442	0.5139881	0.6107042	0.3840700	0.4266047	0.6392664	0.0092776	0.3702845	0.7337993	0.1014794	0.0511261	0.5537295	0.4345791	0.4150911	0.2996984	0.3713517	0.5472575	0.3119481	0.0565318
350	0.0231064	0.0586252	0.2394539	0.7312091	0.6829790	0.0310942	0.3507131	0.5864892	0.3813850	0.3707433	0.8040590	0.7802252	0.0989113	0.3089801	0.3719409	0.2936600	0.3357598	0.1929321	0.1371280	0.5242769	0.2551506	0.7275957	0.6438207	0.4626185	0.3156931	0.3766020	0.6162218	0.0006794	0.2242084	0.2304178	0.6063948	0.1471403	0.5997550	0.6469651	0.3507197	0.3877718	0.6246305	0.0049225	0.3765596	0.6728827	0.1576854	0.0686847	0.6269455	0.4439284	0.4027271	0.2120902	0.3757825	0.5014345	0.1535352	0.0576420
400	0.0623404	0.0414950	0.2970421	0.6918339	0.6203648	0.0429046	0.4969843	0.6804963	0.2643589	0.3875978	0.6066038	0.6509689	0.1000075	0.3786202	0.3699569	0.3645586	0.3819331	0.2549096	0.1554362	0.5819330	0.2223099	0.7284967	0.6212753	0.4137332	0.3513955	0.4459101	0.6416832	0.0005095	0.2670521	0.2365542	0.8304499	0.1831078	0.7399064	0.5072621	0.3941213	0.3334022	0.6686795	0.0017754	0.3328612	0.6933989	0.1718724	0.0788336	0.5718086	0.4270860	0.4406582	0.2014598	0.3627671	0.6770942	0.0782796	0.0686532
