"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
50	0.4059056	0.0053907	0.4656227	0.2340713	0.5767353	0.5413142	0.6646452	0.0802235	0.0791172	0.4556767	0.6262919	0.4061753	0.0012638	0.3446297	0.2191409	0.3000667	0.6250908	0.5445224	0.2466352	0.2545772	0.2445373	0.3856563	0.2490955	0.3816483	0.6220705	0.0176039	0.3701552	0.5117064	0.1099318	0.2926338	0.4700987	0.5542431	0.6235991	0.2435861	0.2837043	0.1705262	0.7566985	0.4987703	0.3459712	0.8002999	0.0000000	0.3667822	0.6737836	0.7500113	0.6396631	0.6793590	0.2057715	0.0014283	0.0006114	0.0012869	0.7419113	0.5472666	0.5355952	0.3735034	0.1238261	0.0361931	0.5314655	0.4421217	0.5764683	0.3994854	0.6941429	0.3393925	0.0190516	0.6138935	0.0246058	0.2774780	0.3518101	0.1819531	0.3429817	0.6576553
100	0.6597447	0.0007108	0.3361633	0.2029624	0.6461109	0.5137365	0.6150027	0.0662349	0.0461930	0.4665344	0.6857187	0.4454820	0.0018481	0.3454860	0.2568615	0.2522213	0.3936927	0.4180841	0.3612420	0.2228722	0.2408375	0.3244036	0.2579877	0.3417355	0.6261224	0.0266529	0.3154114	0.5975428	0.1552231	0.1563864	0.4336390	0.7024112	0.6337487	0.2847079	0.2544659	0.0286382	0.6529360	0.4776642	0.3006357	0.7818048	0.0039895	0.3409283	0.6966597	0.7396699	0.7297335	0.7207878	0.2485943	0.0085458	0.0004115	0.0000000	0.4630039	0.5787337	0.4610573	0.3639790	0.0888013	0.0192564	0.6635842	0.3929638	0.4898926	0.3264067	0.7567465	0.3077329	0.0507148	0.6797899	0.0252905	0.3785622	0.4080356	0.0650019	0.5599257	0.6250791
150	0.4473811	0.0007287	0.3244766	0.2187353	0.5798608	0.5482120	0.5853680	0.0739388	0.0217484	0.4895316	0.7760515	0.5128550	0.0005911	0.3519812	0.2467206	0.3731776	0.4319161	0.4783363	0.3773311	0.3205445	0.3030122	0.3111618	0.2775746	0.4199439	0.6376050	0.0146464	0.2592751	0.6323954	0.2078529	0.1512731	0.4377701	0.6093042	0.6386973	0.2813462	0.2419994	0.0360651	0.6406959	0.4762940	0.2019004	0.6362010	0.0015722	0.3679094	0.7297442	0.7139274	0.6794846	0.7020905	0.2479649	0.0042162	0.0016674	0.0004594	0.2844287	0.7123764	0.5506382	0.4407752	0.0313158	0.0182009	0.6275060	0.3812409	0.3946876	0.3935953	0.7313325	0.2328816	0.0381955	0.5861975	0.0255656	0.3592978	0.3533161	0.0451431	0.6660436	0.6708933
200	0.4544166	0.0026444	0.2639554	0.2642481	0.5940730	0.5485307	0.5230171	0.0409798	0.0158977	0.4194496	0.6944769	0.4400644	0.0003058	0.3973115	0.2531739	0.3459242	0.6052184	0.4547793	0.3350427	0.3605544	0.2313838	0.2045006	0.2424501	0.3620785	0.6092363	0.0060804	0.4262700	0.7097752	0.1391298	0.1598948	0.5393713	0.6878003	0.6235599	0.2431256	0.2392193	0.0133758	0.6494263	0.4301472	0.2757754	0.7088635	0.0062898	0.3831507	0.6833156	0.7096631	0.7065111	0.6178192	0.1481278	0.0147938	0.0008059	0.0030016	0.3810319	0.6161284	0.5365402	0.3231574	0.0831458	0.0496906	0.7081201	0.3764248	0.4457691	0.3584976	0.6450001	0.2328568	0.0270455	0.5621504	0.0288207	0.2630651	0.4507627	0.0543043	0.7322842	0.6442708
250	0.4540217	0.0006809	0.2797281	0.2041931	0.6347957	0.5248079	0.5376620	0.0860764	0.0309150	0.4065404	0.7585829	0.4694355	0.0000000	0.3276739	0.3317500	0.2356660	0.6542964	0.4490820	0.3090354	0.1973291	0.2516842	0.2909382	0.2990589	0.3100808	0.5551783	0.0144508	0.3092153	0.7364939	0.1779079	0.1364126	0.5198529	0.6576435	0.7004418	0.3064794	0.2917261	0.0231740	0.6604823	0.5684683	0.3090140	0.7142783	0.0140166	0.3578106	0.7952517	0.7469541	0.7141438	0.5471816	0.1677332	0.0077872	0.0095285	0.0000843	0.2042525	0.6527617	0.5904532	0.3289464	0.0562969	0.0385596	0.7300382	0.5286653	0.4772453	0.4737012	0.7181023	0.2975851	0.0197491	0.5917760	0.0266650	0.3457044	0.3193283	0.0634435	0.8141602	0.6945538
300	0.5683779	0.0000000	0.3076412	0.1877685	0.7646751	0.4621236	0.5221049	0.0941480	0.0218142	0.3913743	0.7720387	0.4277072	0.0000014	0.3660245	0.2701382	0.3168142	0.6392229	0.4293407	0.3071032	0.2525474	0.1576784	0.3024123	0.2835113	0.3120560	0.4945375	0.0592589	0.2640723	0.5649015	0.1514354	0.1619020	0.4814897	0.7671926	0.6308740	0.3615990	0.2986590	0.0366705	0.6816116	0.3676476	0.3334730	0.6736056	0.0040963	0.3298750	0.6929326	0.8625280	0.8476227	0.6020434	0.2208431	0.0161927	0.0019042	0.0000838	0.4789886	0.5378588	0.5878625	0.3492387	0.0794836	0.0116840	0.6012518	0.3790603	0.4349253	0.3419474	0.6905314	0.2425674	0.0186228	0.4726416	0.0066206	0.2825988	0.3147902	0.0396289	0.8298240	0.7557888
350	0.4125737	0.0012715	0.3735776	0.1979260	0.6105945	0.5305521	0.5312457	0.0946263	0.0112694	0.4627481	0.6330103	0.4354733	0.0001079	0.3787678	0.2999392	0.2972277	0.6345770	0.5440997	0.2740958	0.3051664	0.1637536	0.3381664	0.2036628	0.2536108	0.5419095	0.0303474	0.2659564	0.6064270	0.1988497	0.1709523	0.3897969	0.6684342	0.6654424	0.3158657	0.3393112	0.0144195	0.7646608	0.4566620	0.3511957	0.6352931	0.0043393	0.2952210	0.6064694	0.6825133	0.6841704	0.6956019	0.1976297	0.0046347	0.0045155	0.0000000	0.4757873	0.6786886	0.5676991	0.3253444	0.0831573	0.0221024	0.6720419	0.4161181	0.4329296	0.4096421	0.7592441	0.3210553	0.0236934	0.5931888	0.0251290	0.3306185	0.3220157	0.0389730	0.6268161	0.6605523
400	0.3522974	0.0049798	0.3674711	0.2282342	0.7321219	0.5003201	0.5466365	0.1195913	0.0109197	0.4849465	0.5512970	0.5103935	0.0001573	0.3104491	0.2914994	0.2543956	0.5393865	0.4993677	0.2938886	0.2943169	0.1465996	0.2356981	0.2539726	0.2949189	0.7146907	0.0412057	0.2897314	0.5905698	0.2074307	0.2277175	0.4173300	0.6114664	0.8086590	0.3235939	0.3458824	0.0382501	0.6576351	0.5433847	0.2461810	0.6228759	0.0032174	0.3431266	0.6821597	0.6721928	0.6719299	0.7675254	0.2006623	0.0028092	0.0022660	0.0000000	0.2446665	0.6007182	0.5670422	0.3623237	0.0311817	0.0335645	0.7174745	0.2895855	0.4161547	0.4557825	0.8241631	0.2580221	0.0191988	0.4747416	0.0373340	0.3700888	0.4688784	0.0695989	0.7204643	0.6807838
450	0.5186904	0.0009124	0.3815910	0.1622364	0.6600937	0.5281511	0.6484922	0.1508343	0.0225712	0.4921856	0.6346847	0.4582172	0.0000000	0.3093088	0.2377413	0.3293111	0.5778963	0.4928369	0.3519045	0.2762378	0.1576236	0.2604074	0.2353694	0.2350410	0.6135991	0.0353148	0.3141473	0.5252927	0.2423006	0.1254529	0.4655670	0.7686754	0.7517490	0.3081604	0.2316144	0.0268723	0.6513239	0.5199052	0.3589520	0.6767364	0.0004772	0.3586891	0.6578605	0.6739263	0.8037570	0.8295414	0.1593739	0.0033579	0.0019628	0.0000376	0.1035270	0.6486638	0.4507355	0.3535094	0.0621063	0.0122723	0.6242116	0.4430238	0.4815246	0.3422170	0.7834697	0.2417856	0.0396792	0.6253989	0.0171707	0.3320630	0.3798414	0.0501198	0.7571812	0.6516297
500	0.4632340	0.0005266	0.4410514	0.1820646	0.6440993	0.4851353	0.6092932	0.0876283	0.0124992	0.3781502	0.6682585	0.5198879	0.0000000	0.3978737	0.2567704	0.3244027	0.5968662	0.4915623	0.3603544	0.2858018	0.1572431	0.2043037	0.2689374	0.3753508	0.6152901	0.0197515	0.2895367	0.6458478	0.2659645	0.1282464	0.4343294	0.6750203	0.6369734	0.2938733	0.3006960	0.0289740	0.6053041	0.4607732	0.3096300	0.6515591	0.0029853	0.3997202	0.8253838	0.7675063	0.7018519	0.6163181	0.3169610	0.0104370	0.0054044	0.0001294	0.2488496	0.6760112	0.4540839	0.3576333	0.0559632	0.0229726	0.7607302	0.3989427	0.5186761	0.4933061	0.6535080	0.3112830	0.0282427	0.6170244	0.0092861	0.2862671	0.2899111	0.0587253	0.6679540	0.6095554
550	0.4079671	0.0001001	0.3259283	0.1056075	0.5845525	0.5922924	0.4489847	0.1048373	0.2366765	0.4088201	0.6856005	0.3725436	0.0009003	0.4832127	0.3207986	0.3392512	0.4752139	0.4733552	0.3087274	0.2716541	0.2505955	0.2785181	0.2499832	0.3005783	0.7221900	0.0208038	0.3382007	0.5113551	0.0955449	0.3166602	0.4110539	0.6359480	0.7177188	0.2462376	0.3133850	0.2007718	0.6959584	0.5232079	0.2662724	0.6899811	0.0027914	0.4526596	0.6313861	0.7202446	0.6249921	0.7550590	0.2268771	0.0123847	0.0044971	0.0004459	0.3534801	0.3741740	0.4746592	0.4584408	0.1389828	0.0069431	0.6194774	0.3551683	0.6387647	0.4137234	0.5997743	0.3081496	0.0211686	0.6766049	0.0244596	0.2722004	0.2400049	0.5079071	0.6249737	0.8068804
600	0.4102212	0.0003480	0.3379744	0.2028353	0.6745058	0.7231882	0.4925723	0.1054517	0.2826196	0.4504376	0.7462896	0.4326883	0.0017901	0.3212866	0.2747985	0.3455019	0.7093536	0.4124619	0.3232434	0.2474556	0.2096957	0.2650467	0.2455841	0.4409989	0.6974003	0.0116725	0.2244456	0.5228167	0.0471177	0.4226699	0.4563948	0.6774312	0.6976575	0.2879385	0.3263016	0.3341111	0.6431903	0.4119489	0.2625665	0.7454669	0.0100316	0.3234610	0.7161556	0.7910399	0.5141077	0.7246982	0.2512556	0.0041370	0.0135098	0.0067295	0.5216756	0.3980661	0.5097619	0.5076108	0.1750727	0.0155993	0.6044666	0.3824799	0.6510715	0.3627792	0.6695294	0.2766694	0.0134132	0.6307353	0.0193591	0.3727345	0.2515645	0.7517117	0.4082577	0.6230464
650	0.4676802	0.0000315	0.3126120	0.1650903	0.7488629	0.5337372	0.5273391	0.0758993	0.3984673	0.3811952	0.7312136	0.5305925	0.0053934	0.2679124	0.2914302	0.3325928	0.6532054	0.4066720	0.2932855	0.2684680	0.2648366	0.2593537	0.2993675	0.3095184	0.6746329	0.0165939	0.2501303	0.5427209	0.0260416	0.3704164	0.4476569	0.6552409	0.7509599	0.3083798	0.3438805	0.4223108	0.7486749	0.4777579	0.2425735	0.7587741	0.0071640	0.3475257	0.5773610	0.7721975	0.4949534	0.6188960	0.1720096	0.0085946	0.0077827	0.0010696	0.6696896	0.3766386	0.5352320	0.3571585	0.2728693	0.0317399	0.6023049	0.3502079	0.7705605	0.3996189	0.9003189	0.2797809	0.0253973	0.6646388	0.0378367	0.3441697	0.2932852	0.7282334	0.3164021	0.6441754
700	0.3586425	0.0075203	0.3804732	0.2002415	0.6491094	0.4708064	0.4444366	0.0656663	0.3122939	0.3559829	0.5729366	0.4831167	0.0068281	0.3641393	0.2852733	0.3972108	0.7100174	0.3731014	0.3779821	0.3190202	0.3135674	0.3128554	0.2638447	0.2713229	0.5926759	0.0094858	0.1932325	0.5778915	0.0147874	0.3829109	0.5183443	0.6453340	0.5657506	0.3378834	0.3396912	0.5329232	0.7164163	0.4357529	0.2724892	0.7480168	0.0010499	0.4739974	0.6343481	0.8163864	0.5498319	0.7505049	0.2519251	0.0051810	0.0047279	0.0049029	0.7040041	0.3067683	0.4900958	0.4600265	0.2885929	0.0246654	0.6171596	0.3400461	0.7048334	0.4559323	0.6890171	0.3213349	0.0247984	0.7914639	0.0347422	0.3151907	0.2688472	0.7995286	0.2877749	0.6430307
750	0.4180370	0.0026618	0.4850731	0.1348849	0.7616445	0.6613808	0.5311654	0.1315476	0.3320184	0.5080696	0.7423701	0.4687774	0.0007666	0.4503678	0.2035458	0.3711490	0.6664699	0.4696740	0.3515287	0.3035753	0.1766114	0.3193975	0.2885849	0.2862134	0.5683429	0.0282218	0.1637207	0.7300146	0.0140056	0.3813167	0.5825911	0.7335567	0.6104130	0.2399264	0.2864617	0.4282002	0.6806536	0.5541466	0.2703976	0.7805619	0.0014391	0.4191491	0.7514215	0.6626471	0.5735727	0.8116755	0.2623532	0.0018734	0.0026774	0.0047794	0.7047300	0.4391901	0.5405480	0.3846076	0.2134274	0.0202290	0.6622998	0.3209273	0.6644288	0.3831047	0.7292484	0.2851525	0.0200470	0.6806854	0.0199096	0.3120998	0.3175180	0.6587683	0.2728639	0.7321773
800	0.4213339	0.0028339	0.3365881	0.1566881	0.7609624	0.5418647	0.6307268	0.1244962	0.3722239	0.5209757	0.6893300	0.4847663	0.0014594	0.4119471	0.2058365	0.3774434	0.7479756	0.5875586	0.3538415	0.3290573	0.2930523	0.3461478	0.2858999	0.3402587	0.5376927	0.0141142	0.1610951	0.5517939	0.0194408	0.3659465	0.3970418	0.6072913	0.5040502	0.3940325	0.4042761	0.3788992	0.6299940	0.4037729	0.3285821	0.6294337	0.0013102	0.3696997	0.7176078	0.7058378	0.6114224	0.6727312	0.2134101	0.0082377	0.0023880	0.0067448	0.6880460	0.3909390	0.6834741	0.4169796	0.2088444	0.0248605	0.7116613	0.4675886	0.7104042	0.3383195	0.7376717	0.2755729	0.0427371	0.8159513	0.0231178	0.3002655	0.2874158	0.6160324	0.2845137	0.7607335
850	0.3767873	0.0122631	0.3535083	0.1495369	0.7781281	0.7096274	0.7064105	0.0604093	0.4024713	0.5127197	0.8348738	0.4269131	0.0031483	0.3093864	0.2009975	0.4259405	0.6370712	0.5454209	0.2921403	0.1863105	0.2104807	0.2395742	0.3293931	0.3151495	0.5651533	0.0211249	0.2302016	0.6419142	0.0213497	0.4132933	0.4435397	0.6537184	0.6781531	0.2668981	0.3941822	0.3443134	0.6154864	0.3484962	0.2595296	0.6005426	0.0126923	0.2305853	0.6449177	0.6582167	0.4757001	0.6354790	0.1637767	0.0106642	0.0003123	0.0119997	0.6724294	0.3950265	0.4449200	0.4912633	0.2091093	0.0296353	0.7168365	0.3632450	0.8373050	0.4377959	0.6805211	0.2314064	0.0222584	0.7123935	0.0326405	0.2832282	0.2639126	0.6351863	0.3108231	0.6475736
900	0.4338613	0.0067950	0.3644865	0.1393348	0.7141836	0.5509383	0.4874405	0.1295230	0.3766615	0.5038093	0.7239614	0.4288880	0.0082008	0.3897678	0.2629349	0.3011113	0.7170986	0.4429329	0.2778067	0.2310200	0.2810875	0.2790304	0.4049241	0.2999525	0.6210655	0.0168641	0.2126240	0.6417411	0.0066240	0.4342330	0.4049536	0.5978515	0.7030696	0.3055536	0.3046914	0.4311810	0.6140249	0.4894154	0.2827627	0.6632186	0.0198186	0.3042954	0.6185148	0.6768291	0.4766833	0.6037160	0.1945880	0.0063175	0.0039956	0.0218954	0.7279875	0.4145911	0.5637435	0.3436211	0.2167428	0.0105045	0.6247338	0.2985925	0.6354384	0.4084347	0.5912081	0.2789109	0.0121991	0.6936830	0.0521045	0.2555341	0.2849527	0.6642671	0.2523658	0.8503725
950	0.3934042	0.0034241	0.2852526	0.1831088	0.6768651	0.5525736	0.5667474	0.0649945	0.4565893	0.5245765	0.6920858	0.5355498	0.0029708	0.4044152	0.2335884	0.3648006	0.7588101	0.4326147	0.3629811	0.3294710	0.2187643	0.3369546	0.2550162	0.2898686	0.5576090	0.0577058	0.2656956	0.5357803	0.0096062	0.4810769	0.4455609	0.6715192	0.6946232	0.3210761	0.3361893	0.4007549	0.5464635	0.4481502	0.2221781	0.7416981	0.0085857	0.3596918	0.8257504	0.7348382	0.5025149	0.6477712	0.2332695	0.0033045	0.0018274	0.0144752	0.5755328	0.2891540	0.6129577	0.4141509	0.2693672	0.0069448	0.6538079	0.4032672	0.7217137	0.3701532	0.8154364	0.2749532	0.0329585	0.8585348	0.0313106	0.3002850	0.2986782	0.6130531	0.2254390	0.7810560
1000	0.4988301	0.0023690	0.3639568	0.2190524	0.6477644	0.4364057	0.5417420	0.1104645	0.4716236	0.3960336	0.7005105	0.3730450	0.0005933	0.3681390	0.3223440	0.3341497	0.6448091	0.3649665	0.2921986	0.2070344	0.2910129	0.2826513	0.3644713	0.2958663	0.6226970	0.0105675	0.2093356	0.6068961	0.0191558	0.4398365	0.5345954	0.7193493	0.7196265	0.2967640	0.3808228	0.3794897	0.7428005	0.5484426	0.3385884	0.7004119	0.0077798	0.3108976	0.8022052	0.6153831	0.4824576	0.6548797	0.2326000	0.0018102	0.0001779	0.0081875	0.7188075	0.3598775	0.5515358	0.3818854	0.2358823	0.0277310	0.6894485	0.3474023	0.5757050	0.3629341	0.7203651	0.2780613	0.0082188	0.8035188	0.0268688	0.3076127	0.3683298	0.8375124	0.2265521	0.9206616

0	0.4263114	0.0023508	0.3772222	0.1694502	0.7670230	0.5263912	0.6155495	0.0953285	0.4070483	0.4570356	0.6129789	0.4072952	0.0051324	0.2907587	0.3585308	0.3556913	0.6485692	0.5052547	0.3216937	0.2801451	0.2203016	0.2793495	0.2021543	0.3167221	0.5001673	0.0170349	0.1978360	0.6043880	0.0107321	0.4146969	0.4668247	0.7143178	0.7561630	0.3341936	0.4465808	0.3773646	0.7482696	0.5197493	0.2967034	0.5893918	0.0071470	0.3423773	0.7362462	0.7454268	0.5291849	0.7057108	0.2727360	0.0082106	0.0039109	0.0023443	0.7324808	0.3319225	0.5111198	0.2878763	0.2505900	0.0506777	0.7244805	0.2900393	0.6315797	0.3923649	0.6551463	0.3058873	0.0572073	0.6447494	0.0286968	0.3638818	0.2923230	0.7227648	0.2661230	0.6415659
50	0.4457120	0.0074053	0.2570096	0.1558275	0.7549671	0.5721650	0.5524918	0.0890665	0.4307216	0.4536595	0.8119005	0.4998461	0.0023756	0.4723646	0.2183667	0.3697702	0.4424016	0.5353491	0.4327098	0.1580038	0.2311056	0.2837629	0.1866236	0.3501449	0.5604625	0.3351191	0.1909575	0.5067979	0.0077375	0.4189747	0.3546025	0.7760178	0.7099031	0.1030819	0.5513632	0.4566916	0.6643185	0.5474828	0.2293013	0.6903621	0.0057001	0.3468740	0.7530398	0.6346466	0.5841198	0.7383408	0.1625827	0.0042612	0.0316858	0.0024465	0.6066708	0.3643514	0.4788767	0.3944252	0.1741138	0.0146142	0.6481011	0.3814332	0.5930059	0.3782389	0.7260017	0.5379835	0.0161484	0.7711380	0.0270668	0.2476416	0.5842076	0.5102117	0.1532077	0.7801402
100	0.3942551	0.0006567	0.3321230	0.1847230	0.5715141	0.6301697	0.6186266	0.0699397	0.4285439	0.3255149	0.6478244	0.4138852	0.0001406	0.3610941	0.2162677	0.3077500	0.3002674	0.3703344	0.2484737	0.0653837	0.2157241	0.3608084	0.2015763	0.4883351	0.7567348	0.2763832	0.2293786	0.5879255	0.0026209	0.4769018	0.3620367	0.5497296	0.6562375	0.0862816	0.6240926	0.3639055	0.6860652	0.7567764	0.3022032	0.8011060	0.0045882	0.3141042	0.6641888	0.6858562	0.5457660	0.7113492	0.1380440	0.0027370	0.0854005	0.0000133	0.5427758	0.4597324	0.4493147	0.4168660	0.2134978	0.0386997	0.7503611	0.3117481	0.6318150	0.4434154	0.5430574	0.6493740	0.0283712	0.8626231	0.0261829	0.3061938	0.6211800	0.4077858	0.1822040	0.6166082
150	0.4068529	0.0000521	0.3229041	0.1700735	0.6658944	0.5307047	0.4697192	0.0924687	0.4234363	0.4282085	0.6327950	0.3805620	0.0046364	0.2538282	0.3486059	0.2035069	0.2497261	0.3673457	0.3486575	0.0195734	0.4130162	0.4276669	0.2239333	0.7428238	0.7039768	0.3928675	0.2831511	0.5267479	0.0007197	0.3608125	0.3621609	0.5941456	0.6285318	0.1301793	0.5243472	0.4377062	0.7400482	0.6785167	0.2302773	0.7617481	0.0015828	0.3642042	0.7868372	0.6520143	0.6205033	0.7048679	0.1899366	0.0096290	0.0249983	0.0001147	0.5823100	0.3439855	0.5382979	0.3902233	0.2245377	0.0489406	0.6493402	0.2405632	0.7125882	0.3295061	0.6929811	0.5748434	0.0079929	0.7454238	0.0383670	0.2763720	0.6361449	0.5083855	0.1812339	0.6703442
200	0.3960167	0.0000000	0.4113120	0.1694018	0.7768718	0.5148493	0.5697653	0.1061011	0.4862069	0.3457937	0.7628549	0.4429000	0.0078844	0.3304409	0.2572161	0.3022646	0.3085220	0.3081818	0.3631424	0.0151791	0.3702670	0.3772822	0.2171858	0.6943794	0.6310219	0.4223862	0.2679373	0.5644828	0.0007677	0.2835336	0.3676162	0.7415360	0.6205092	0.1023770	0.6487365	0.3355757	0.7024409	0.7807991	0.2041122	0.7203677	0.0003796	0.3638131	0.7104833	0.7180264	0.6293411	0.6407777	0.2387155	0.0017728	0.0676265	0.0019835	0.6201108	0.2597610	0.4353056	0.3669414	0.1768422	0.0499809	0.6167493	0.4053613	0.6545222	0.3945273	0.6011321	0.6515093	0.0166693	0.6323507	0.0295352	0.2795102	0.5753865	0.4157643	0.2047800	0.6249593
250	0.4069443	0.0000592	0.3258026	0.0990992	0.7268913	0.4783228	0.4751170	0.0862182	0.4474874	0.4772313	0.6362698	0.5425503	0.0036240	0.3091297	0.2240537	0.2026459	0.2513340	0.3618806	0.3641097	0.0212346	0.4539415	0.4170323	0.2601473	0.7219256	0.6745705	0.4997286	0.1599150	0.5357897	0.0005841	0.4034696	0.2983194	0.6280614	0.6923988	0.0526219	0.6365022	0.3164705	0.6515997	0.7217481	0.1883832	0.7793203	0.0058952	0.2468920	0.7636413	0.8753242	0.5365719	0.6902845	0.2684574	0.0068362	0.0699467	0.0016245	0.2816179	0.3458117	0.3770807	0.3125533	0.2758405	0.0549611	0.6464622	0.3788376	0.6277573	0.4395266	0.7205903	0.6293179	0.0139234	0.6322410	0.0386693	0.3052550	0.6296430	0.4306630	0.2023006	0.7410659
300	0.4035004	0.0000645	0.3942925	0.1872846	0.6435689	0.6052636	0.4475895	0.1160138	0.4248682	0.4608429	0.6383770	0.5087097	0.0088676	0.3700854	0.2887358	0.2944821	0.2690885	0.3869162	0.3479315	0.0238454	0.3782106	0.3764001	0.2423001	0.6696983	0.5444289	0.4491787	0.2447126	0.6448152	0.0009812	0.3526171	0.5394838	0.8394800	0.6561142	0.0928302	0.5921884	0.4009546	0.8132930	0.7828556	0.2004764	0.7724465	0.0091206	0.2493372	0.6530780	0.7196524	0.6621954	0.6351554	0.1930270	0.0073942	0.0474693	0.0005061	0.1919579	0.3520513	0.4393359	0.3328707	0.2475581	0.0329674	0.6802754	0.2999619	0.7258050	0.4266450	0.7288026	0.6558241	0.0208605	0.5625567	0.0221409	0.4178037	0.6703673	0.4384123	0.1909130	0.7127768
350	0.3870814	0.0000790	0.2849836	0.2348207	0.6950788	0.5779558	0.6008417	0.0842931	0.5467768	0.4967100	0.7196966	0.4388076	0.0019575	0.3685349	0.2653923	0.2587320	0.2603428	0.3415233	0.2478800	0.0202291	0.3999978	0.3374742	0.2431190	0.6708813	0.6013143	0.4617271	0.1816372	0.4990319	0.0000016	0.4216935	0.3021710	0.7523102	0.6952385	0.1292337	0.6348806	0.4463352	0.7690622	0.6515228	0.2665441	0.7963894	0.0073030	0.2955017	0.6562833	0.6921958	0.7320061	0.6340584	0.1846289	0.0027378	0.0423541	0.0000310	0.1735521	0.4128587	0.4450818	0.4756227	0.1974846	0.0535013	0.6032325	0.2660134	0.6739922	0.3522729	0.6779681	0.7044394	0.0219164	0.5357097	0.0234537	0.3121175	0.5716427	0.4169045	0.1943988	0.6893196
400	0.4450809	0.0000265	0.3020507	0.2324728	0.7120459	0.5280934	0.6022132	0.0647728	0.5386441	0.4044640	0.7690529	0.4526696	0.0045143	0.3636802	0.2447234	0.2760074	0.2616531	0.3461869	0.2865941	0.0314672	0.4868298	0.3555434	0.2409002	0.6460221	0.7686240	0.5281418	0.2159276	0.6607715	0.0001249	0.4593041	0.3787791	0.8258443	0.6009411	0.0581617	0.6636791	0.3577012	0.8097854	0.7356584	0.3045334	0.6904658	0.0123933	0.3796677	0.6928792	0.7704635	0.7280305	0.8252667	0.2444185	0.0050324	0.1275106	0.0002899	0.2809911	0.5000871	0.5067866	0.5034540	0.2573404	0.0310076	0.6979553	0.2334311	0.7706346	0.2911682	0.7670469	0.6686621	0.0449411	0.6811960	0.0306044	0.3372923	0.5129793	0.5298789	0.2148392	0.6519089
450	0.4794521	0.0001765	0.3296454	0.2440200	0.6599964	0.5729901	0.5484822	0.1395056	0.3987900	0.3931879	0.7542023	0.3739372	0.0013335	0.3300437	0.2465085	0.2093490	0.2400470	0.3697547	0.3990006	0.0196688	0.3764374	0.3893387	0.2664601	0.7482579	0.6328000	0.5737671	0.2034954	0.6556135	0.0000000	0.3487948	0.4310401	0.7867376	0.6404522	0.1495617	0.6123645	0.4162924	0.6905868	0.6117967	0.1905684	0.6404465	0.0000000	0.2761375	0.8203614	0.8036227	0.5189439	0.7079603	0.1853333	0.0021033	0.0522032	0.0000031	0.2864767	0.2722421	0.6222149	0.4407886	0.2306685	0.0178426	0.7778985	0.4489058	0.8517981	0.3324298	0.6065562	0.6716320	0.0132915	0.7179441	0.0346311	0.3155993	0.6229833	0.5388374	0.1614706	0.6206328
500	0.7254771	0.0001304	0.3975781	0.2832725	0.7176591	0.6074281	0.4985953	0.0592426	0.3947361	0.5238867	0.7494337	0.4732471	0.0023860	0.3101875	0.2742884	0.2618176	0.2202090	0.2988774	0.3163260	0.0169613	0.4490421	0.3055860	0.2343737	0.6510360	0.6884780	0.5897663	0.2286276	0.6032745	0.0000097	0.2918478	0.3557875	0.7087366	0.6964897	0.0869316	0.6082353	0.4090357	0.6207068	0.6288917	0.2311795	0.6912295	0.0005971	0.2906354	0.6729823	0.5077198	0.5302956	0.6597239	0.2480415	0.0062130	0.1267602	0.0000193	0.1726138	0.3343333	0.5526284	0.4247210	0.2944211	0.0165896	0.5612249	0.4074958	0.7060160	0.3951135	0.8481210	0.5599212	0.0361952	0.5643603	0.0487829	0.4173724	0.5935298	0.5022762	0.1486326	0.6113879
550	0.4535424	0.0008051	0.2282882	0.2257121	0.5891777	0.4825535	0.5619317	0.1163381	0.5168787	0.4266583	0.6955696	0.3481353	0.0001758	0.4967813	0.2169438	0.2230280	0.5841644	0.3476729	0.2223792	0.2079379	0.4114515	0.3001210	0.3361387	0.6954812	0.6702942	0.2444881	0.1651086	0.5141158	0.0003652	0.3114727	0.5645699	0.7240153	0.6236128	0.2932434	0.3447452	0.3981710	0.5549242	0.6092089	0.2337941	0.7170907	0.0055561	0.3305481	0.6107774	0.6017825	0.6352426	0.6550246	0.2389599	0.0108484	0.0170835	0.0202885	0.2733097	0.3591924	0.4650002	0.4371196	0.2382950	0.0202815	0.6339708	0.3904474	0.6365649	0.4705814	0.6692675	0.3728844	0.0148722	0.8061218	0.0379469	0.2730156	0.3111442	0.5904024	0.2305667	0.7386363
