"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
850	0.2934005	0.1877905	0.7456764	0.0969347	0.4999525	0.3738321	0.3171012	0.6493056	0.2021501	0.6873965	0.1326327	0.5987986	0.0016336	0.3057899	0.0033781	0.7677303	0.0000390	0.0055108	0.6441290	0.7860504	0.0472302	0.6755201	0.2579528	0.4760307	0.5035858	0.2330229	0.7136122	0.2302942	0.1337346	0.4621128	0.5433590	0.1237039	0.1229467	0.4747685	0.1746641	0.5027151	0.5732962	0.6291741	0.3845001	0.3701605	0.6508711	0.3172931	0.4972629	0.0481701	0.7843548	0.8113769	0.4353258	0.5369930	0.0055137	0.5196109	0.6502943	0.0032524	0.4329856	0.0089214	0.6706481	0.5879532	0.7596639	0.6433168	0.6705669	0.0733736	0.0397260	0.0386365	0.0568305	0.0106812	0.0702372	0.6911401	0.2753216	0.5761374	0.1108903	0.0141509	0.3410170	0.3242718	0.0306884	0.4769911	0.3036864
900	0.3315704	0.1362385	0.7280806	0.0918546	0.3872112	0.4278008	0.3911070	0.5681004	0.3157570	0.6669200	0.1077826	0.6631187	0.0010817	0.3587392	0.0000000	0.6180547	0.0012491	0.0069520	0.7273185	0.7745450	0.0451843	0.5224192	0.3277636	0.4685685	0.4853596	0.1969254	0.5984971	0.1856021	0.1738462	0.4925308	0.5884984	0.0913352	0.0929577	0.4256899	0.1322162	0.4127287	0.4947518	0.6070806	0.3817713	0.4120305	0.6913705	0.2227424	0.4472793	0.0328272	0.7931029	0.7386937	0.3633792	0.4382086	0.0011520	0.5005881	0.5352150	0.0059197	0.4061116	0.0073244	0.7873555	0.7912675	0.5384286	0.6717695	0.4787540	0.1694351	0.0351835	0.0382519	0.0353001	0.0031928	0.0484178	0.7391828	0.2082836	0.5942106	0.1067002	0.0211274	0.3956388	0.2644030	0.0448538	0.5199077	0.3757316
950	0.4080741	0.1278940	0.7315734	0.1101715	0.3893127	0.3336973	0.3314952	0.5344568	0.2455454	0.6621530	0.0946186	0.6361901	0.0073893	0.2839765	0.0045219	0.7411357	0.0014005	0.0074527	0.7486007	0.8359218	0.0378000	0.6248886	0.3607887	0.3647922	0.3689596	0.2225401	0.6091331	0.2253162	0.2213183	0.4296802	0.6345972	0.1019412	0.1615785	0.4490670	0.1576164	0.3717715	0.5966566	0.4833563	0.4660223	0.4959129	0.6485678	0.2390481	0.4353591	0.0934307	0.5718968	0.7407739	0.3464614	0.4180256	0.0115553	0.5566670	0.7059900	0.0050200	0.4553488	0.0453860	0.6838291	0.7444508	0.5918025	0.6226877	0.4326846	0.0959704	0.0317724	0.0305322	0.0182764	0.0152282	0.0564971	0.8140811	0.2333708	0.6775808	0.1314337	0.0342290	0.3668863	0.3622403	0.0431239	0.3829023	0.3473494
1000	0.4004288	0.0925895	0.7581782	0.1393839	0.4768104	0.4015972	0.2710853	0.5070489	0.1798670	0.5583380	0.1608614	0.6514502	0.0098964	0.2964880	0.0068464	0.7178904	0.0069369	0.0049188	0.6461390	0.7148052	0.0574640	0.5390049	0.2963395	0.4086618	0.5887835	0.2168714	0.5769632	0.2033916	0.1920279	0.4578195	0.7388134	0.1480095	0.0889681	0.5060372	0.2219938	0.4133925	0.3668627	0.5768104	0.4743299	0.3999850	0.7115032	0.2364430	0.5516146	0.1055671	0.6428855	0.6944672	0.4701497	0.3963207	0.0039310	0.4542518	0.6288904	0.0019928	0.5358533	0.0287293	0.7377879	0.7976158	0.7202195	0.6031970	0.5151977	0.0733655	0.0352459	0.0989288	0.0156016	0.0128984	0.0618473	0.6185314	0.2449430	0.6554005	0.1236736	0.0175801	0.4229660	0.2662086	0.0566202	0.4707659	0.4169201

0	0.3953707	0.1473903	0.5806579	0.1488921	0.4517190	0.4303604	0.2981441	0.6435311	0.2281850	0.6807486	0.1388116	0.5760895	0.0069912	0.4377056	0.0156013	0.4871296	0.0175218	0.0066083	0.6612839	0.6020753	0.0815595	0.5465737	0.3815945	0.4525798	0.4589850	0.1842951	0.6356453	0.2257135	0.1700804	0.5429412	0.7060164	0.1486122	0.1212462	0.5335734	0.2272486	0.4223018	0.4690798	0.7113814	0.4210403	0.4554036	0.5975805	0.2469224	0.4870212	0.0672273	0.6533198	0.6808240	0.3309900	0.4385923	0.0096710	0.6473571	0.6018523	0.0071159	0.4836035	0.0164187	0.6799136	0.7603446	0.7891927	0.7174769	0.4786990	0.1243177	0.0093846	0.0357823	0.0146471	0.0100626	0.0448776	0.6414213	0.1633638	0.6020721	0.1881096	0.0356931	0.3505194	0.3292820	0.0749031	0.4844865	0.2719221
50	0.6410912	0.1921025	0.6898901	0.0734338	0.3565824	0.5200364	0.2823762	0.4066356	0.1878377	0.6517069	0.1278417	0.6670627	0.0251816	0.3277877	0.0040744	0.1341987	0.3941014	0.0181580	0.7770764	0.3448554	0.0881158	0.4972085	0.4469785	0.4477425	0.4847609	0.2270946	0.5953231	0.1807326	0.0942468	0.3188172	0.5949730	0.0055677	0.2436135	0.3725507	0.1985252	0.4257977	0.3516086	0.5819538	0.4547597	0.4135649	0.5613551	0.1773619	0.5056466	0.3445071	0.7677258	0.6454063	0.3114320	0.4646791	0.0074665	0.5312569	0.6555706	0.1091760	0.4979349	0.0028344	0.6241858	0.5874214	0.6259678	0.7771870	0.6296573	0.0662326	0.0609388	0.0645239	0.0797477	0.0110062	0.1026104	0.6623757	0.1887682	0.5247409	0.1578807	0.4231489	0.4143532	0.2505510	0.0277029	0.4686040	0.3341901
100	0.6740085	0.0726857	0.7575095	0.1071290	0.4539008	0.3262644	0.1539893	0.5289108	0.3366647	0.6955572	0.1452644	0.8060806	0.0149195	0.5033758	0.0009402	0.0693491	0.4477569	0.0151038	0.6925193	0.2419234	0.2004485	0.5928369	0.3498592	0.1489967	0.5877402	0.2542550	0.7123998	0.1709508	0.0806636	0.1393045	0.6599645	0.0028041	0.3303073	0.3543607	0.2420333	0.6509269	0.2892699	0.5247779	0.4674248	0.2980455	0.6886442	0.2247429	0.4092931	0.4318629	0.5407518	0.6099403	0.3255993	0.4300929	0.0152981	0.6664742	0.7558404	0.1201067	0.4877463	0.0166340	0.6951147	0.6981905	0.6490817	0.6039676	0.5346958	0.0507361	0.0318096	0.0640288	0.0559371	0.0081749	0.0456627	0.6580654	0.2072806	0.5896224	0.1389608	0.4164425	0.5011376	0.3626748	0.0276002	0.3294213	0.3977391
150	0.6130459	0.0789142	0.6797785	0.1483719	0.4868669	0.2132080	0.1568320	0.5173004	0.2964276	0.6861168	0.1355647	0.6773836	0.0854253	0.5494961	0.0136097	0.0832548	0.3650428	0.0226766	0.5910878	0.2393947	0.2825045	0.6483051	0.2492443	0.1149245	0.6609737	0.1854178	0.6296006	0.1785077	0.0249205	0.1675479	0.7432051	0.0105060	0.2008037	0.2948771	0.0836270	0.5581389	0.2061679	0.2920329	0.4067685	0.1866660	0.7148679	0.1928628	0.3619121	0.3970540	0.3181852	0.6703701	0.3962160	0.3962562	0.0175034	0.4795162	0.5362218	0.1924931	0.4785560	0.0195784	0.6927212	0.6018823	0.6174380	0.7259631	0.7184276	0.0790296	0.0308445	0.0842031	0.0365467	0.0107366	0.0289932	0.7572911	0.2114606	0.5639041	0.1521009	0.6641962	0.4032589	0.3087269	0.0293605	0.4805474	0.3636716
200	0.6569974	0.0811902	0.5949748	0.1219599	0.3500885	0.1485039	0.1494004	0.5713620	0.3351626	0.6424652	0.2102627	0.6431909	0.2654857	0.5445669	0.0559359	0.0765016	0.4745326	0.0086704	0.7299286	0.1676556	0.2865965	0.7883457	0.2786744	0.1404073	0.5556590	0.1600699	0.5668957	0.2867929	0.0608170	0.0731812	0.8268647	0.0108877	0.2630429	0.3531430	0.0631872	0.5483759	0.0921902	0.1896855	0.3681529	0.0680763	0.7793478	0.2523277	0.3400682	0.3804282	0.2229267	0.6927882	0.3980697	0.5103492	0.0208841	0.5001150	0.6626003	0.1444940	0.4590636	0.0221556	0.6613347	0.6319044	0.5927187	0.7834240	0.5316581	0.1970687	0.0459052	0.0403445	0.0716642	0.0085505	0.0436667	0.6491784	0.1565568	0.4063280	0.2385525	0.4823196	0.4560718	0.3184682	0.0402756	0.4132306	0.3942177
250	0.5450906	0.0762403	0.6506084	0.0753243	0.3852367	0.0791686	0.1404465	0.5189837	0.3359500	0.6050327	0.2114614	0.6677395	0.3054531	0.5554077	0.0321418	0.0514453	0.4563652	0.0353000	0.6377314	0.1494171	0.3637700	0.7101137	0.2760968	0.1468698	0.6999170	0.1553729	0.7340511	0.2020549	0.0510954	0.0676181	0.6623791	0.0060935	0.3271280	0.2685049	0.0322745	0.5533296	0.0835145	0.0539820	0.4508029	0.0343669	0.6451496	0.2309126	0.3300995	0.4661804	0.1818353	0.6825903	0.3716273	0.3805834	0.0176975	0.4061514	0.6128733	0.1348680	0.4582460	0.0101892	0.5765298	0.6695930	0.7524086	0.6337234	0.4631603	0.0854884	0.0686476	0.0361338	0.0350312	0.0062015	0.0884782	0.8372018	0.2065502	0.4910915	0.1519302	0.5842935	0.4505094	0.3123211	0.0483187	0.4350542	0.4955626
300	0.7248214	0.0640377	0.7147425	0.1141750	0.3779546	0.1309175	0.1436703	0.4159618	0.3826348	0.7687912	0.1577243	0.6874175	0.2564885	0.5585708	0.0494039	0.0917943	0.4903878	0.0341283	0.8019089	0.1450241	0.3260520	0.7369199	0.2005056	0.0899526	0.6421193	0.2189149	0.6098547	0.2284183	0.0627144	0.0505414	0.7111006	0.0071172	0.2335254	0.2672788	0.0109308	0.5857001	0.1580069	0.0826604	0.4591316	0.0362368	0.6334641	0.1877553	0.3256523	0.4232357	0.2429349	0.5945506	0.3327844	0.5047842	0.0255159	0.4240259	0.6130101	0.1339099	0.4270344	0.0166167	0.7215376	0.6985234	0.5381940	0.7799054	0.5260412	0.0791511	0.0254769	0.0320331	0.0358785	0.0096385	0.0370918	0.7517123	0.2611472	0.4696400	0.1325874	0.6000772	0.5371752	0.2711654	0.0506124	0.3865466	0.3658950
350	0.6414009	0.0472972	0.6198684	0.0855476	0.3928607	0.0895393	0.1202821	0.4460441	0.3160497	0.6241919	0.1103292	0.5911060	0.2182353	0.4791643	0.0724363	0.0496596	0.3684051	0.0346944	0.5906235	0.1623329	0.3869907	0.6698725	0.2021542	0.0846087	0.7122401	0.2316058	0.6728592	0.1582290	0.0754180	0.0470925	0.6864759	0.0311410	0.2998202	0.2968944	0.0206688	0.5511927	0.0571695	0.0270635	0.3706514	0.0443029	0.7043238	0.3045405	0.4019711	0.4815708	0.1728268	0.6400025	0.3439832	0.4888363	0.0209299	0.5241187	0.6414443	0.1504013	0.4323166	0.0174612	0.5860622	0.6160302	0.5658128	0.6130410	0.6586475	0.0561049	0.0396480	0.0357976	0.0627467	0.0075370	0.0641244	0.7293880	0.1700552	0.4265008	0.1622647	0.4817735	0.4352859	0.3118161	0.0509415	0.4129162	0.4094362
400	0.6834844	0.0745688	0.5521903	0.0858299	0.4350729	0.1120659	0.0698324	0.4143681	0.3179381	0.6648567	0.1101588	0.6152588	0.3209377	0.5607300	0.0397444	0.0686246	0.5312902	0.0266183	0.5892633	0.1777908	0.4064752	0.7702053	0.2585631	0.0673418	0.6570971	0.2834430	0.6408789	0.1863222	0.0669725	0.0314258	0.6622513	0.0227235	0.2237196	0.3189409	0.0237432	0.5611836	0.0666371	0.0160666	0.4795648	0.0742108	0.6909528	0.2827307	0.2929570	0.4823143	0.1926783	0.6849206	0.2992587	0.5645812	0.0443310	0.4509979	0.5784316	0.1859749	0.4022759	0.0164970	0.6003991	0.5755423	0.5212735	0.5948380	0.5511617	0.0802976	0.0169918	0.0511806	0.0492627	0.0091526	0.0542309	0.6601831	0.1581061	0.4738750	0.2267695	0.4946131	0.5438944	0.3194121	0.0481874	0.4133281	0.3993240
450	0.6282299	0.0845852	0.6534094	0.0969580	0.3454148	0.0755847	0.0764807	0.4777153	0.3255016	0.6845672	0.1337036	0.7046696	0.2655577	0.6507468	0.0880933	0.0572800	0.3890523	0.0133461	0.6088297	0.1412046	0.3822280	0.6126404	0.2085451	0.1307354	0.6325051	0.2510245	0.6079823	0.1651519	0.0950775	0.0745641	0.6448552	0.0232670	0.2301573	0.2259145	0.0346767	0.5786962	0.0362601	0.0161462	0.4282328	0.0319772	0.7146150	0.2405256	0.2910188	0.5073611	0.1159394	0.6784546	0.3574059	0.5846432	0.0207388	0.4561109	0.6938039	0.1624767	0.4775700	0.0147453	0.5779006	0.6524953	0.6568579	0.6165332	0.5014114	0.0591965	0.0512455	0.0256725	0.0293564	0.0172063	0.0435229	0.7172102	0.1798674	0.4395198	0.1855106	0.4411891	0.4402517	0.2759706	0.0792817	0.3533660	0.3970524
500	0.6788946	0.0360167	0.6986493	0.1369305	0.4239832	0.0783848	0.1129779	0.4637588	0.3691421	0.7579382	0.0979653	0.6234901	0.3463106	0.6259004	0.0510307	0.0759825	0.4751997	0.0704465	0.6110952	0.1449089	0.4365520	0.5294083	0.2178975	0.0801875	0.6492737	0.2383820	0.5074573	0.2273647	0.0453435	0.0362482	0.6219424	0.0107774	0.2518823	0.2702849	0.0432313	0.4928432	0.0502298	0.0064483	0.3905098	0.0393442	0.8004249	0.2307664	0.4648173	0.3869302	0.2368149	0.7438188	0.4193782	0.6267871	0.0661953	0.4308586	0.6997554	0.1311268	0.3890288	0.0429953	0.6407561	0.7360227	0.6658365	0.7496743	0.5922556	0.0657576	0.0260800	0.0518860	0.1188665	0.0215471	0.1023355	0.7693075	0.2326008	0.4902947	0.1586740	0.5310834	0.6486312	0.3025350	0.0850880	0.4022500	0.5028676
550	0.1633661	0.0959558	0.6990400	0.1475435	0.3799386	0.1304172	0.2664418	0.4433878	0.2314539	0.6618344	0.1547589	0.7529680	0.1831130	0.6718942	0.0486134	0.5718759	0.1629054	0.0637387	0.5263985	0.4026427	0.3935487	0.6179677	0.1011652	0.2733551	0.7375486	0.2003887	0.6461095	0.2553777	0.1947047	0.1250126	0.4388524	0.6100622	0.0672562	0.2811982	0.0102178	0.4543974	0.1282089	0.0406636	0.3533523	0.0762909	0.7011600	0.2638574	0.4501932	0.1417876	0.3449409	0.6738501	0.3568559	0.4868959	0.0489165	0.4833058	0.6685470	0.0242657	0.5786581	0.0166505	0.7592332	0.7165622	0.5089105	0.6989394	0.8404107	0.0805314	0.0396801	0.0403366	0.0677798	0.0015658	0.0401453	0.6896943	0.2675382	0.5669390	0.0880583	0.1473237	0.4455126	0.3627764	0.0723036	0.4108690	0.4457424
600	0.3154728	0.1467030	0.6531880	0.1795442	0.3739336	0.2865262	0.4677371	0.5257301	0.1833041	0.7133150	0.1973913	0.7999276	0.0600757	0.6173889	0.0206224	0.6954318	0.0863424	0.0564630	0.6899788	0.5263945	0.2858629	0.6087318	0.1598894	0.6515039	0.4393145	0.1918322	0.7255965	0.3222301	0.1997181	0.3180128	0.3749600	0.2033339	0.0731005	0.1653328	0.0255530	0.4777937	0.2278071	0.0834838	0.3868492	0.2102559	0.6163618	0.2946830	0.4937636	0.0869570	0.5000255	0.6788085	0.3269109	0.4563080	0.0135777	0.5344615	0.7212956	0.0241884	0.4523721	0.0178636	0.5467198	0.7198371	0.6172859	0.5645388	0.5046123	0.1514614	0.0296641	0.0232996	0.0924014	0.0101532	0.0714599	0.7538019	0.2074979	0.6556612	0.1261019	0.0702285	0.4127178	0.3223644	0.0496061	0.2903893	0.3611805
650	0.4046072	0.1423266	0.6792469	0.2414637	0.3560139	0.3676307	0.4391558	0.5572789	0.1565095	0.6575635	0.1383272	0.7583585	0.0314042	0.5830781	0.0293572	0.6972952	0.0239621	0.0312135	0.7609512	0.5762659	0.2458533	0.4769700	0.2993742	0.6281964	0.4607648	0.2260356	0.6613716	0.2490941	0.1559982	0.4183837	0.5546359	0.0925312	0.1294110	0.3861653	0.0532912	0.3783442	0.3965699	0.2017857	0.4023150	0.3499415	0.6502332	0.2529683	0.4830476	0.0913585	0.6114951	0.6846692	0.4425050	0.4907808	0.0177592	0.4675895	0.6357554	0.0154971	0.4278596	0.0150688	0.5961720	0.5701261	0.6373990	0.5590131	0.6718599	0.0754909	0.0269559	0.0507655	0.0922968	0.0126528	0.0910615	0.7730074	0.2130522	0.6279977	0.1153760	0.0234525	0.3581049	0.2576593	0.0228509	0.4475891	0.4123517
700	0.4504792	0.1115280	0.6680696	0.1335978	0.4291861	0.3731973	0.2740329	0.5597850	0.2959627	0.5648837	0.1356333	0.6163537	0.0132582	0.4502253	0.0201562	0.6818592	0.0039834	0.0204963	0.6717215	0.5345628	0.0836578	0.4440865	0.2873830	0.4354151	0.3780650	0.2615858	0.7497481	0.2863356	0.1495332	0.3712794	0.6486259	0.0852655	0.0918343	0.3733017	0.1191014	0.4216584	0.5118259	0.3039170	0.3463575	0.4461518	0.7728776	0.2178553	0.4554761	0.0743356	0.5628595	0.6516156	0.2983093	0.5115239	0.0234358	0.5039055	0.6495615	0.0027277	0.4284447	0.0197118	0.7265187	0.6091097	0.5340708	0.7525437	0.7282717	0.0942121	0.0493974	0.0817891	0.1109675	0.0145497	0.0589355	0.6540351	0.2061454	0.6800132	0.1227867	0.0308080	0.3370863	0.3438426	0.0666220	0.3438101	0.3994887
750	0.3784381	0.1297139	0.5977502	0.0725689	0.3791728	0.3937957	0.2856189	0.5263514	0.2761345	0.7248073	0.1507230	0.5768494	0.0049133	0.4028796	0.0312998	0.6177303	0.0012338	0.0078630	0.5529722	0.6383879	0.0575360	0.6270230	0.3796292	0.4126148	0.4932927	0.1875167	0.7224095	0.2914421	0.1614318	0.4441715	0.7800913	0.1247216	0.1506148	0.4175379	0.2424015	0.4065561	0.5790853	0.4784276	0.4974394	0.4478806	0.6758058	0.2678413	0.4976376	0.0819491	0.6684471	0.4630988	0.3650595	0.4972763	0.0141259	0.5921485	0.6422947	0.0036131	0.3891286	0.0121868	0.6299186	0.7571586	0.5364496	0.6633020	0.5519131	0.0836294	0.0378989	0.0525770	0.1229631	0.0099732	0.0775461	0.7461037	0.2308845	0.7213033	0.1280503	0.0395567	0.3927182	0.3400770	0.0512065	0.5032631	0.2816260
800	0.3559272	0.1410677	0.7168600	0.1453427	0.3675436	0.3839565	0.2523258	0.5218284	0.2287354	0.6402233	0.2053329	0.5204461	0.0065911	0.4260481	0.0090891	0.6764744	0.0043671	0.0139071	0.7254381	0.6974061	0.0931673	0.6049953	0.2839641	0.4142285	0.4323095	0.1566688	0.7867760	0.2118067	0.1854998	0.3765415	0.5019649	0.1627512	0.0717212	0.3941016	0.1390490	0.4566567	0.3700934	0.4813618	0.3177414	0.3145099	0.6724040	0.2469759	0.4021167	0.1162833	0.6570878	0.6871618	0.3766211	0.4347134	0.0083945	0.5729056	0.6106529	0.0166536	0.4261355	0.0252309	0.6972559	0.7658923	0.7171937	0.8256970	0.5048165	0.1178963	0.0376906	0.0445351	0.0347700	0.0113175	0.0375320	0.6583759	0.1855912	0.6730707	0.1266669	0.0358041	0.3815096	0.3799407	0.0806116	0.3788337	0.3185270
850	0.4687796	0.0934758	0.6489022	0.1513124	0.3657607	0.4233790	0.3370359	0.5863330	0.2939209	0.6233747	0.1692281	0.7642681	0.0103901	0.3160267	0.0217901	0.7657652	0.0074195	0.0046912	0.7054465	0.6396036	0.0583832	0.6318013	0.2962717	0.6167135	0.3691011	0.2276788	0.7925296	0.2038544	0.1679824	0.4813662	0.5940253	0.0906673	0.0760147	0.4561897	0.1894604	0.3710472	0.4695089	0.4957127	0.3583742	0.3276446	0.6550422	0.2147184	0.4398471	0.0780436	0.6023726	0.6331943	0.4261443	0.4991465	0.0102589	0.5913492	0.6865930	0.0102541	0.4501982	0.0370889	0.6530837	0.6723755	0.6235720	0.6397362	0.5915263	0.0841683	0.0368834	0.0327155	0.0210779	0.0050238	0.0569539	0.8161219	0.3136220	0.6970064	0.1503330	0.0258153	0.3821549	0.3110602	0.0588505	0.3624734	0.4146791
900	0.4777626	0.1287027	0.5655392	0.1086053	0.5831633	0.4296579	0.3525483	0.6032950	0.2573694	0.6721518	0.1587026	0.7030959	0.0041038	0.3691043	0.0238041	0.7877179	0.0040500	0.0093365	0.6204928	0.7748024	0.0638211	0.4341396	0.4675157	0.5014425	0.4159056	0.2256485	0.6636287	0.2019924	0.1750151	0.4601311	0.7008063	0.1691099	0.1597994	0.4430116	0.2019704	0.3809767	0.4828893	0.5650918	0.3884255	0.4302781	0.6841470	0.2197861	0.4847423	0.0412332	0.7409773	0.7154634	0.3577136	0.5323635	0.0072896	0.6305084	0.5637132	0.0126717	0.5351893	0.0224916	0.7381667	0.6299093	0.6622696	0.7148394	0.3504555	0.0807869	0.0618387	0.0214789	0.0100262	0.0067624	0.0397159	0.6103322	0.2144116	0.7367303	0.1565246	0.0381521	0.3931476	0.3768820	0.0389814	0.3646067	0.4011767
950	0.4896127	0.1328088	0.7025706	0.0785638	0.5184579	0.5119752	0.3688737	0.5033777	0.2034892	0.5834662	0.2123194	0.7595636	0.0171608	0.4064795	0.0041242	0.6116033	0.0018966	0.0107314	0.6636501	0.7059434	0.0991268	0.5630602	0.3647955	0.4063102	0.5014103	0.2101583	0.5836241	0.1725991	0.1716625	0.5033828	0.6074667	0.0892633	0.1277807	0.4102194	0.3154643	0.5046546	0.6340247	0.5211339	0.3103400	0.4109656	0.5525418	0.3334740	0.4872355	0.0678727	0.5880787	0.6504705	0.3819362	0.5340458	0.0359247	0.6444993	0.7071071	0.0043287	0.4628064	0.0134562	0.7727451	0.6433983	0.6590592	0.5391161	0.2384941	0.0907875	0.0475568	0.0383069	0.0016528	0.0148040	0.0626232	0.5855821	0.1960951	0.6771345	0.1695468	0.0276809	0.5030484	0.3793875	0.0335960	0.4461225	0.4041628
1000	0.5911745	0.1146453	0.6420068	0.1041978	0.4179671	0.4185217	0.4318621	0.4412362	0.2178747	0.5627763	0.2456083	0.5630173	0.0151638	0.4190987	0.0082039	0.7409947	0.0028539	0.0061574	0.6440686	0.7409479	0.0508133	0.3969229	0.3487527	0.4927591	0.5632990	0.2201080	0.6537565	0.1879628	0.2307791	0.4773830	0.5701817	0.1353891	0.1762069	0.4888363	0.2703725	0.4732304	0.5954686	0.5970438	0.3120581	0.4467813	0.6480944	0.2443403	0.4099896	0.0762932	0.6720245	0.7170473	0.4556534	0.4311823	0.0291773	0.5019882	0.5991577	0.0046444	0.6282374	0.0107912	0.6677836	0.7099999	0.8077727	0.5113784	0.3832368	0.0732590	0.0276738	0.0400146	0.0082490	0.0029659	0.0687109	0.5976703	0.1991412	0.6978734	0.1232554	0.0240657	0.3025225	0.2908332	0.0599848	0.3670285	0.3904135

0	0.4351733	0.1361584	0.6913120	0.1443613	0.4452913	0.3914405	0.2985220	0.5521098	0.2504818	0.5774964	0.1631956	0.6760985	0.0028017	0.3380241	0.0056424	0.6741689	0.0014226	0.0173068	0.7065531	0.5885341	0.0446707	0.6147741	0.3078549	0.5410052	0.4459542	0.2640341	0.6846229	0.1715554	0.1778556	0.4905922	0.6137506	0.1251712	0.1402885	0.4185579	0.2030318	0.4316930	0.5036407	0.4266032	0.4087539	0.4823732	0.7144596	0.2762311	0.5276299	0.0794548	0.6168328	0.6416408	0.3865887	0.4669659	0.0495674	0.5899255	0.6542437	0.0088731	0.4179055	0.0248709	0.6972989	0.5640747	0.6651157	0.7149556	0.5154969	0.1095000	0.0269446	0.0631012	0.0159376	0.0139992	0.0792299	0.6137771	0.2084223	0.6312309	0.1425384	0.0246977	0.3939885	0.3643103	0.0547536	0.5223686	0.2761360
50	0.7015190	0.1171631	0.5317613	0.0440112	0.5336960	0.3729136	0.3487654	0.4808383	0.2305610	0.6419558	0.1687168	0.6140305	0.0160779	0.4191493	0.1984213	0.6829101	0.0035075	0.0156148	0.6927784	0.7124251	0.0258889	0.2934820	0.2865500	0.1639568	0.2144985	0.2735349	0.5965551	0.2343724	0.1169890	0.4149597	0.4855181	0.2266708	0.0734653	0.4222078	0.2285818	0.4461553	0.4410302	0.3525221	0.3610933	0.3984328	0.5277365	0.2816636	0.4919766	0.2868557	0.6176049	0.5575388	0.4603219	0.5791090	0.0177480	0.6267767	0.5610109	0.0057512	0.4159868	0.0109149	0.6227561	0.5820474	0.7415382	0.6436617	0.4586509	0.1217312	0.0088864	0.0568933	0.0166346	0.0017581	0.0848112	0.6029000	0.3560257	0.7013002	0.1481002	0.0252637	0.5185560	0.1241962	0.0351823	0.5915170	0.5757994
100	0.6048988	0.1113892	0.5837501	0.0242896	0.3296727	0.2328004	0.3302531	0.4466920	0.3158422	0.6473601	0.3071642	0.6386023	0.0605366	0.3974551	0.2501838	0.8757679	0.0004955	0.0243670	0.6705798	0.6426075	0.1195722	0.2438769	0.2536822	0.0314175	0.2283222	0.2271227	0.4693133	0.3172277	0.1262702	0.2742590	0.1934190	0.5381858	0.0265945	0.3125036	0.2263554	0.4925068	0.2303449	0.3654014	0.4716620	0.2085047	0.7381132	0.3064728	0.3947784	0.2972615	0.4890778	0.6572137	0.5029074	0.3666864	0.0092725	0.4856984	0.5834631	0.0089109	0.3935986	0.0190050	0.8185751	0.6974019	0.7036217	0.5943131	0.2971439	0.0782983	0.0526161	0.0464443	0.0184187	0.0002934	0.0717296	0.7194777	0.7128217	0.6897648	0.1289794	0.0118638	0.3927137	0.1061896	0.0424866	0.5916956	0.5790337
150	0.6879061	0.0612878	0.5786446	0.0019864	0.3477833	0.1335705	0.2427906	0.3806863	0.3121051	0.5721047	0.4438329	0.6843478	0.0877680	0.2717389	0.2780650	0.7873417	0.0409437	0.0344838	0.6945236	0.6014621	0.2937254	0.2324890	0.1189504	0.0262905	0.4627293	0.2935565	0.4970302	0.3704387	0.1150728	0.2174091	0.1096017	0.6241962	0.0013793	0.1967697	0.1390820	0.4509685	0.1857035	0.1563350	0.1971421	0.0985035	0.7138090	0.2931899	0.3787673	0.3777112	0.3033578	0.7797504	0.6039559	0.4395089	0.0673925	0.3808284	0.5748255	0.0190891	0.4215028	0.0449495	0.5351183	0.6711988	0.7360620	0.6286980	0.2400746	0.1355333	0.0211561	0.0506813	0.0075744	0.0002670	0.0287695	0.6490210	0.6801634	0.7513495	0.1835942	0.0428801	0.4340271	0.0653091	0.0344634	0.5421934	0.6798660
200	0.7030995	0.0495252	0.8031300	0.0080345	0.3432966	0.0726967	0.2834961	0.4280404	0.3215012	0.6347284	0.4456416	0.7330624	0.0625269	0.2397327	0.3293222	0.7420589	0.0598859	0.0370902	0.6883651	0.7268658	0.4947662	0.1989916	0.0893418	0.0301682	0.3774548	0.1786293	0.4116968	0.4774261	0.1332302	0.1724652	0.0242117	0.6398541	0.0003374	0.1728658	0.1607874	0.4761963	0.1302720	0.0931948	0.1263774	0.0653702	0.6800702	0.2959106	0.4496700	0.3921011	0.2542539	0.6728772	0.5191000	0.5192430	0.1564138	0.3791963	0.7105247	0.0090245	0.4183852	0.0411867	0.3234386	0.6720613	0.5235759	0.6522944	0.1638396	0.0624555	0.0192561	0.0399002	0.0047190	0.0003137	0.0574766	0.7932285	0.5988513	0.6331843	0.1002386	0.0262278	0.3819219	0.1165229	0.0432019	0.6116252	0.6002834
