"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
600	0.8859611	0.0133627	0.5633003	0.3085016	0.0468461	0.7191964	0.1461866	0.0616948	0.1180659	0.6327843	0.0650261	0.2930267	0.8534761	0.0262402	0.2005499	0.0293360	0.5189312	0.7390213	0.4885754	0.7511272	0.0206278	0.3799438	0.4798642	0.4511922	0.2994576	0.4101803	0.5732496	0.4180169	0.1167446	0.3428947	0.5443958	0.1072225	0.2157535	0.6995891	0.2189624	0.0828018	0.4313975	0.0204136	0.7886058	0.0308508	0.3509460	0.0764707	0.0078116	0.3806749	0.3169698	0.5807780	0.0598148	0.1768058	0.7981692	0.2721808	0.1483340	0.7431086	0.0177918	0.4384236	0.7284869	0.6609940	0.3584828	0.8494838	0.5677516	0.0024792
650	0.7624744	0.0048400	0.5658425	0.3783983	0.0922375	0.7437733	0.1483146	0.0455088	0.1482536	0.6116926	0.0591134	0.2268853	0.7128499	0.0194173	0.3181071	0.0431009	0.5237238	0.6715752	0.4735442	0.7362062	0.0165737	0.3498860	0.3866561	0.3008467	0.1814464	0.5290017	0.5286756	0.4077921	0.2693430	0.2748726	0.6826811	0.0698987	0.2567158	0.7224612	0.3128928	0.0731187	0.4848419	0.0334795	0.7159417	0.0540349	0.3526017	0.0752177	0.0025644	0.3917690	0.3034200	0.6389089	0.0663591	0.2411961	0.6938093	0.3852324	0.1502449	0.6052533	0.0150649	0.5422968	0.6730749	0.6868434	0.4752092	0.7666147	0.3762324	0.0050255
700	0.6838796	0.0033175	0.6188365	0.2965772	0.0942446	0.6675498	0.1757318	0.0862585	0.1375481	0.5409454	0.0477560	0.3118323	0.6546809	0.0156861	0.2689548	0.0177662	0.4851596	0.6838508	0.4257502	0.6568844	0.0203640	0.3103513	0.3619179	0.2854511	0.1728598	0.5382272	0.6366244	0.4154391	0.1779827	0.4215506	0.7219320	0.1032500	0.2509658	0.6006900	0.2433981	0.0633837	0.4569401	0.0528975	0.9151211	0.0234675	0.2821286	0.0773147	0.0006781	0.4657670	0.4284636	0.5748327	0.0385004	0.2360805	0.8085530	0.3249989	0.1511341	0.7314136	0.0092987	0.4042504	0.6179856	0.7215521	0.5692751	0.5844320	0.5564403	0.0026650
750	0.6667338	0.0022474	0.6133624	0.3921370	0.1457528	0.6017933	0.1239268	0.0449996	0.1816562	0.6566192	0.0466063	0.3698967	0.7925947	0.0324279	0.2618455	0.0192740	0.5077793	0.5451890	0.3215648	0.7620100	0.0109485	0.3264241	0.4669494	0.2847792	0.1729586	0.3964132	0.5254298	0.4885099	0.1628868	0.4126506	0.6755585	0.0897803	0.2448436	0.7568831	0.2928718	0.0954713	0.4517657	0.0364459	0.6447949	0.0318314	0.2885513	0.0971645	0.0032057	0.4534760	0.4341367	0.5925386	0.0578534	0.1926614	0.8217253	0.3330854	0.0712673	0.7479120	0.0244495	0.4379628	0.6917612	0.6288249	0.5197855	0.8414407	0.4244687	0.0065883
800	0.5751776	0.0008145	0.5236656	0.2910871	0.0946053	0.6656105	0.1871320	0.0502130	0.1610223	0.4859594	0.0339247	0.2628907	0.7047351	0.0324541	0.2107709	0.0250420	0.6022212	0.5891532	0.4727557	0.7067955	0.0316736	0.2977243	0.4581803	0.2494478	0.1442090	0.4112975	0.5908434	0.4926570	0.2332423	0.3718395	0.8906990	0.0779788	0.3839298	0.7659791	0.2993453	0.1000516	0.4244477	0.0259807	0.7551763	0.0245198	0.3313714	0.1241201	0.0020482	0.4086441	0.3807283	0.4990086	0.0400231	0.2136352	0.6164521	0.3887078	0.1334632	0.7590978	0.0147807	0.5339578	0.6936032	0.7102732	0.4835762	0.8688687	0.4665953	0.0046295
850	0.6287832	0.0064692	0.4827761	0.3788132	0.0953941	0.5467395	0.2362545	0.0403414	0.0934963	0.5156448	0.0309598	0.3024560	0.8025753	0.0191594	0.2415449	0.0201653	0.5268937	0.6251910	0.4379222	0.6889702	0.0181833	0.2505550	0.4556667	0.3065206	0.1933057	0.3652193	0.4731503	0.4720353	0.2380882	0.4019041	0.7244752	0.0421947	0.2451835	0.6704107	0.3302823	0.0747703	0.4653330	0.0281254	0.6618624	0.0255231	0.2511843	0.0493929	0.0022816	0.4213557	0.3784064	0.5402961	0.0632637	0.2174796	0.8201136	0.4424802	0.0671893	0.7597904	0.0177388	0.3737867	0.7614603	0.5418142	0.4765638	0.7203129	0.5053271	0.0018862
900	0.7528377	0.0051348	0.5430743	0.4002700	0.1324340	0.5164143	0.1648421	0.0604686	0.1384119	0.4978708	0.0591990	0.3110231	0.7821424	0.0586428	0.2551186	0.0255082	0.6727590	0.8122614	0.3728566	0.7264047	0.0108232	0.3082616	0.4690512	0.2234733	0.1491498	0.5263052	0.5828579	0.5130831	0.3540528	0.4642226	0.8690148	0.0605248	0.2315400	0.6936710	0.3241806	0.0954321	0.3866917	0.0261147	0.5830878	0.0472561	0.2909946	0.0462576	0.0098189	0.4393074	0.4534942	0.6168244	0.0454329	0.2085708	0.6821387	0.3663042	0.1470871	0.6966532	0.0105186	0.4483178	0.7255083	0.8507575	0.5770120	0.8065327	0.4272081	0.0145810
950	0.7614099	0.0163084	0.5238771	0.3313058	0.0926057	0.6438912	0.1110378	0.0746392	0.1148954	0.5467363	0.0279461	0.3047951	0.7680519	0.0274123	0.2560700	0.0322767	0.6311141	0.7579321	0.3949967	0.8095644	0.0333111	0.2488563	0.4550391	0.3126071	0.1648560	0.4881929	0.5690121	0.5224647	0.3212055	0.4094122	0.6569067	0.0437599	0.3279475	0.7165886	0.2654498	0.1125483	0.3190081	0.0132039	0.7754358	0.0649542	0.3527531	0.0660784	0.0004992	0.3236042	0.4204234	0.6112993	0.0334106	0.1910251	0.6065892	0.3537590	0.1377142	0.6788738	0.0270023	0.4416690	0.8324325	0.6680314	0.5562483	0.7558011	0.4486593	0.0126536
1000	0.8077635	0.0151509	0.5494147	0.3170608	0.1042680	0.7697916	0.2263976	0.0465085	0.1368412	0.5047416	0.0258823	0.3007092	0.7106093	0.0113508	0.2619087	0.0352260	0.4880070	0.6692147	0.3928524	0.7511811	0.0204836	0.3264511	0.4457053	0.2449141	0.1668855	0.4489306	0.4900291	0.4184258	0.2305169	0.4653366	0.6261277	0.0665258	0.2533567	0.5709531	0.2785183	0.0927959	0.4691145	0.0433538	0.7017196	0.0396106	0.2350479	0.0600175	0.0010528	0.4239309	0.4775099	0.5555329	0.0217649	0.1261779	0.7514732	0.5165620	0.0424033	0.6798450	0.0055209	0.4589070	0.8493955	0.5103490	0.5810330	0.7085358	0.4993057	0.0100401

0	0.7169387	0.0098267	0.5469420	0.3806675	0.0871478	0.6162910	0.1382885	0.0893385	0.1454161	0.4589401	0.0552754	0.4103785	0.7988192	0.0220537	0.2427297	0.0251659	0.5335953	0.7353381	0.4455102	0.7621947	0.0132310	0.3140824	0.4303132	0.2367424	0.2364736	0.4186367	0.5752481	0.5433468	0.2816784	0.4224555	0.7484979	0.0802475	0.3510746	0.6831829	0.2693946	0.0872251	0.4257754	0.0566708	0.6869448	0.0425377	0.2780879	0.0874144	0.0108483	0.3914503	0.5137324	0.5158547	0.0292863	0.1905029	0.7105961	0.4129987	0.1076731	0.7123762	0.0941605	0.5358021	0.6365386	0.5141788	0.6393190	0.5858966	0.5644954	0.0052631
50	0.7422811	0.0042439	0.4467970	0.3752031	0.1314694	0.6359838	0.1776931	0.0500423	0.1085617	0.5865880	0.0230131	0.2590056	0.7773694	0.0303410	0.2370261	0.0138576	0.4811336	0.2010549	0.3791976	0.4089553	0.0079827	0.4574135	0.4369065	0.2878571	0.6172643	0.4929563	0.3660291	0.4545613	0.3297648	0.3752590	0.7466423	0.0542707	0.3220001	0.2813071	0.1944954	0.1003131	0.4518649	0.0230730	0.4347835	0.0156065	0.2802513	0.0525101	0.0000953	0.3770172	0.3814842	0.5890958	0.3186126	0.1364677	0.7654697	0.4022657	0.0858042	0.7723344	0.0327560	0.5177498	0.7057951	0.7114404	0.5785213	0.6108305	0.4892296	0.0040027
100	0.7991072	0.0054500	0.6338395	0.4178523	0.1133262	0.6284176	0.2063175	0.0707216	0.1504759	0.4946689	0.0485205	0.2958356	0.6429311	0.0324725	0.1606787	0.0378995	0.5106269	0.0745930	0.2598089	0.1990440	0.0320165	0.6074887	0.5431423	0.3444146	0.5928894	0.5348590	0.3736755	0.6078139	0.3536495	0.3398802	0.6484068	0.0538038	0.3099297	0.2656242	0.2708862	0.1229515	0.4625601	0.0429980	0.3716018	0.0241941	0.3357939	0.0868185	0.0005360	0.3657259	0.3646442	0.5521226	0.3453370	0.2346434	0.6318741	0.3793196	0.0250213	0.7384509	0.0194283	0.5562330	0.6195777	0.7399929	0.4923348	0.8088449	0.5100766	0.0047911
150	0.6570353	0.0228611	0.6073055	0.3344820	0.1264012	0.5794987	0.1733660	0.0403532	0.1490852	0.5535264	0.0302905	0.2917919	0.6107719	0.0737909	0.1335173	0.0234050	0.5949140	0.0767449	0.3804298	0.1636006	0.0472483	0.6211469	0.5232085	0.2974922	0.5652512	0.5963557	0.2781377	0.4318751	0.1795591	0.3879460	0.6117362	0.0754288	0.2064824	0.1860531	0.4238337	0.1528532	0.4499036	0.0288555	0.3186424	0.0169981	0.2436748	0.0408058	0.0014693	0.3066335	0.2492373	0.4994878	0.2933297	0.1946149	0.8392085	0.4831408	0.0486577	0.8166751	0.0267252	0.6341848	0.7177769	0.6532533	0.5137959	0.6401796	0.4566072	0.0018042
200	0.6572960	0.0325358	0.5839000	0.3229486	0.0673010	0.6049212	0.1802741	0.0490493	0.1410523	0.5064672	0.0394101	0.3204917	0.7242454	0.0351375	0.2287621	0.0322015	0.4925732	0.0668977	0.4769045	0.1910828	0.1082781	0.6603542	0.5231128	0.3154614	0.6999644	0.6230704	0.3852305	0.4652807	0.2583402	0.4193457	0.8373797	0.0874836	0.3105134	0.1381657	0.2118926	0.0931996	0.4716177	0.0236014	0.4333186	0.0279462	0.2643027	0.0701950	0.0095726	0.2339977	0.3014222	0.5390988	0.2964085	0.0727782	0.8535310	0.4573743	0.0446618	0.6768569	0.0543336	0.5519626	0.6847231	0.6808881	0.4214382	0.7621896	0.5533907	0.0070574
250	0.7158391	0.0048485	0.6431203	0.3050672	0.0673234	0.6566913	0.2155472	0.0730084	0.1675252	0.6158653	0.0399994	0.2230216	0.7620533	0.0321629	0.1501040	0.0378803	0.5151940	0.0848387	0.5090526	0.2166921	0.1092005	0.7231189	0.5989181	0.3183194	0.8044145	0.6685156	0.3008751	0.5418905	0.2272006	0.3959406	0.7692561	0.0680377	0.2653293	0.1220201	0.2619756	0.0593487	0.4330733	0.0334191	0.4531866	0.0558686	0.3923226	0.0520568	0.0063176	0.2563670	0.2859374	0.5859138	0.2766871	0.1017083	0.7800473	0.4772594	0.0464277	0.7117907	0.0286203	0.5794843	0.6894328	0.6411582	0.4923462	0.7799609	0.5562425	0.0035178
300	0.7045121	0.0021052	0.6796458	0.3087524	0.0646318	0.7208704	0.1284239	0.0754458	0.1386757	0.6463000	0.0293461	0.2959153	0.6829794	0.0096885	0.1612273	0.0530931	0.4416690	0.0741087	0.3876000	0.2440425	0.1633339	0.6892673	0.6514933	0.2934589	0.7029383	0.5417343	0.2647914	0.5363443	0.1866210	0.2961513	0.6951318	0.0755694	0.2669309	0.1394558	0.2269727	0.1039266	0.4519065	0.0604034	0.3100803	0.0256108	0.3208545	0.0992021	0.0061525	0.1930943	0.3117587	0.4403342	0.2662055	0.1104496	0.7929584	0.4452394	0.0336789	0.6961317	0.0188579	0.6735242	0.6196769	0.6882391	0.4993336	0.7721105	0.4766238	0.0003590
350	0.7212289	0.0037497	0.5832084	0.3772972	0.0917645	0.7493750	0.1710799	0.0419771	0.1797718	0.6469786	0.0555553	0.3503831	0.8975751	0.0117244	0.2048656	0.0667532	0.4318574	0.0669900	0.4409151	0.1865995	0.1095907	0.6721520	0.5998708	0.3541389	0.8132225	0.7804045	0.2948598	0.5593905	0.2232100	0.3812539	0.7075163	0.0726708	0.3107099	0.1736590	0.2321936	0.0952992	0.4791283	0.0473641	0.4744286	0.0491844	0.3619066	0.1010504	0.0117808	0.2667835	0.1733428	0.5302545	0.3264576	0.1212695	0.7764170	0.4369038	0.0623242	0.7688720	0.0134266	0.5851505	0.7361251	0.6717244	0.3827628	0.6503737	0.4589612	0.0224899
400	0.7115574	0.0134428	0.6512793	0.3524793	0.0738228	0.6461040	0.1122821	0.0399699	0.1061089	0.5576445	0.0396310	0.3180302	0.7662606	0.0069702	0.1697195	0.0232521	0.6073054	0.0910512	0.2979976	0.1925801	0.1011710	0.7303553	0.4820910	0.3683413	0.6956750	0.6757089	0.2875007	0.5846755	0.1204089	0.3323325	0.6895728	0.1008259	0.2270012	0.1282967	0.1319959	0.0264007	0.3759976	0.0423300	0.5223107	0.0397337	0.3298916	0.0817551	0.0185241	0.3083015	0.2384490	0.5416359	0.3659402	0.1100415	0.6663893	0.3773422	0.1027257	0.7384873	0.0103515	0.6269153	0.6808125	0.7115873	0.3800565	0.8707016	0.3884139	0.0017067
450	0.6495650	0.0034048	0.5480462	0.3698628	0.0440484	0.5143975	0.1456802	0.0615076	0.1341482	0.5421535	0.0663710	0.2728920	0.7643856	0.0057008	0.1355248	0.0493606	0.5530689	0.0539174	0.4125717	0.2401250	0.0936099	0.6087920	0.6369333	0.3864466	0.5960610	0.5862086	0.2478668	0.4176726	0.1787166	0.3212734	0.7848058	0.0863138	0.1810181	0.0904195	0.1949304	0.1031677	0.3509067	0.0242356	0.3686980	0.0316136	0.2225680	0.0733184	0.0015564	0.2431782	0.3408243	0.5047073	0.2582175	0.1530147	0.8029179	0.4222957	0.0214763	0.8451333	0.0340804	0.5417841	0.6712983	0.6574170	0.4442518	0.6513868	0.5133387	0.0073302
500	0.6558647	0.0039044	0.6450299	0.3787031	0.1332878	0.5544728	0.1282585	0.0561663	0.1342312	0.5082175	0.0497212	0.3701935	0.7269990	0.0140742	0.1770264	0.0661882	0.5966511	0.0791304	0.4449236	0.2416920	0.0799691	0.5461584	0.4985322	0.3845747	0.7769073	0.5816046	0.3771256	0.4911346	0.1721302	0.3516093	0.7252367	0.0864859	0.2438524	0.0969621	0.2480558	0.0910966	0.4287981	0.0672568	0.4136777	0.0236418	0.2559189	0.0709899	0.0034088	0.2716424	0.2715720	0.5875080	0.2764691	0.0881548	0.6471094	0.4324248	0.0407711	0.7305989	0.0193266	0.6432933	0.7608971	0.6222287	0.4522210	0.6653857	0.5466818	0.0076471
550	0.6757263	0.0085415	0.4822760	0.4567997	0.0732001	0.5912065	0.1603692	0.0686106	0.1352724	0.5388269	0.0427701	0.3751115	0.7922051	0.0027473	0.0851097	0.0283015	0.5382428	0.5330201	0.5036254	0.4995910	0.0726173	0.5406157	0.6237350	0.3894804	0.5147883	0.4277149	0.5493675	0.4501904	0.3811733	0.3945761	0.6227126	0.0701013	0.3052721	0.5741305	0.3636950	0.1019029	0.4062254	0.0211812	0.7303280	0.0291263	0.2632205	0.0844117	0.0097472	0.4141273	0.4375280	0.3970171	0.0773631	0.1077537	0.7092928	0.4316487	0.0304453	0.7948819	0.0095965	0.6383528	0.7831742	0.6213710	0.5167817	0.7414213	0.5768709	0.0036255
600	0.8235121	0.0038620	0.5291787	0.3471176	0.1107308	0.5673174	0.1676658	0.0765017	0.0843789	0.5699239	0.0519824	0.2851771	0.7765813	0.0084026	0.1414192	0.0211164	0.6076844	0.6340781	0.6140373	0.7447999	0.0280395	0.4783498	0.5009268	0.3102586	0.3118278	0.4593348	0.5995429	0.3771134	0.3282395	0.4195441	0.6774025	0.0862296	0.2691275	0.5613131	0.2539532	0.1122305	0.3125426	0.0461042	0.6868354	0.0358901	0.2184796	0.0927616	0.0059483	0.4778853	0.3253413	0.4601734	0.0600852	0.1270667	0.8108388	0.4942877	0.0825992	0.7774377	0.0181040	0.5400617	0.6507915	0.6599402	0.6899605	0.7447934	0.4280446	0.0100654
650	0.6565029	0.0094560	0.4890278	0.3782103	0.0795684	0.6315643	0.1607132	0.0552839	0.1200997	0.5161688	0.0292141	0.2825265	0.7097983	0.0288825	0.2369708	0.0245235	0.4954641	0.7682876	0.4295971	0.5276262	0.0185044	0.4283946	0.4032626	0.2956499	0.2397678	0.4629508	0.5847285	0.3683747	0.2538921	0.4088892	0.7616736	0.0823279	0.2717775	0.5618786	0.3510429	0.0824321	0.4471854	0.0245681	0.6305113	0.0758590	0.2947027	0.0881359	0.0143531	0.3320545	0.4185245	0.6061582	0.0570101	0.1719156	0.8438406	0.4405848	0.0877244	0.6681588	0.0043692	0.4560674	0.7053795	0.7472042	0.4859153	0.7985113	0.5594093	0.0035555
700	0.7165106	0.0100590	0.5295737	0.2736621	0.0627476	0.5047565	0.1437685	0.0997872	0.1616690	0.7116511	0.0770672	0.3586409	0.6621401	0.0130485	0.2679157	0.0378663	0.6028469	0.6405224	0.4757317	0.7607464	0.0278615	0.2793907	0.3849149	0.3469852	0.2629897	0.4632479	0.6028454	0.5305170	0.2846036	0.4013018	0.6464426	0.0644053	0.2841426	0.7115479	0.1920648	0.1101118	0.5515769	0.0502472	0.7454520	0.0406223	0.2179247	0.0915171	0.0124718	0.3754754	0.5759771	0.5746303	0.0187072	0.2142993	0.7216714	0.4226723	0.0727086	0.6650584	0.0115371	0.4015537	0.8821784	0.6503480	0.4979597	0.6708893	0.4236539	0.0076246
750	0.7227979	0.0124174	0.3979207	0.2876822	0.1198040	0.7679644	0.1595110	0.0347504	0.1069409	0.5652968	0.0570551	0.3722064	0.6998855	0.0087515	0.2632056	0.0330785	0.5564025	0.6344142	0.3586073	0.7436411	0.0282646	0.2700409	0.4046942	0.2127384	0.1480947	0.4909222	0.5352538	0.4674483	0.3142174	0.4657025	0.6933193	0.0439433	0.2716917	0.7788675	0.3287491	0.1154605	0.5111184	0.0373193	0.7383851	0.0324008	0.3000108	0.0593505	0.0007465	0.3773564	0.4543540	0.4926424	0.0773959	0.1495647	0.6838553	0.3116327	0.0793873	0.7807875	0.0425356	0.4408374	0.8281924	0.6415447	0.5188092	0.8034540	0.3954924	0.0169871
800	0.7482169	0.0017360	0.4243263	0.3040721	0.1214014	0.7150173	0.1189476	0.0398224	0.1629644	0.5052080	0.0566841	0.3196030	0.7886585	0.0156105	0.2638234	0.0217481	0.5753969	0.5900992	0.3926846	0.7549215	0.0253454	0.2636877	0.3456193	0.1366286	0.1345860	0.5464867	0.5620163	0.4163175	0.4312805	0.4714772	0.7220351	0.0393090	0.3299718	0.6805066	0.3193590	0.0540679	0.3978429	0.0152451	0.6676168	0.0391015	0.3727511	0.0546128	0.0013096	0.3714960	0.3669572	0.5595439	0.0538110	0.1275337	0.7250082	0.3773624	0.0566932	0.7218764	0.0116346	0.4656819	0.7305720	0.5437472	0.5644801	0.7035367	0.5497748	0.0037055
850	0.6488127	0.0039933	0.4780144	0.3116151	0.0811772	0.7029210	0.2198781	0.0479012	0.1628504	0.6802150	0.0774602	0.3289077	0.6972276	0.0129685	0.1575883	0.0576715	0.5245395	0.5136496	0.5359787	0.5995781	0.0433175	0.2665097	0.4916322	0.1884473	0.2141507	0.4699741	0.5714553	0.4968425	0.3629079	0.5077169	0.6408295	0.0575557	0.3321638	0.7005012	0.3082060	0.0954615	0.3291540	0.0134843	0.7777369	0.0414312	0.2591000	0.0552993	0.0016573	0.5006535	0.3855373	0.5495179	0.0645863	0.2647697	0.6584550	0.4447356	0.0720096	0.6032942	0.0263865	0.5233974	0.6545437	0.6530741	0.5843036	0.6805733	0.5665514	0.0126770
900	0.8103407	0.0028664	0.5173796	0.3278984	0.1250785	0.5828681	0.1542426	0.0619419	0.2085955	0.5127555	0.0451966	0.3370126	0.7638776	0.0155813	0.3645906	0.0464212	0.5958470	0.7598555	0.5089223	0.7791719	0.0308540	0.2916468	0.4171779	0.1995552	0.1071055	0.4114995	0.5841695	0.5392027	0.2441773	0.3480398	0.7175337	0.0525694	0.2899065	0.6016386	0.2934613	0.1300390	0.4029237	0.0386152	0.6373325	0.0191336	0.3046541	0.1094867	0.0011667	0.3822802	0.4417527	0.6685336	0.0439566	0.1617395	0.6708615	0.4695352	0.0635986	0.8236502	0.0188125	0.4269531	0.6907214	0.5460413	0.6289122	0.7621131	0.5064409	0.0103368
950	0.6795059	0.0015286	0.5351180	0.3489009	0.0384958	0.6256281	0.1401019	0.0487613	0.1306196	0.5854084	0.0220721	0.3014201	0.6960599	0.0270438	0.2435034	0.0289334	0.4761985	0.6317175	0.4098740	0.7189520	0.0180534	0.2906962	0.4408430	0.3423628	0.1452763	0.5807009	0.5580971	0.3254490	0.3094425	0.3188950	0.7314556	0.0308073	0.3425593	0.7507441	0.3112286	0.1260886	0.3632200	0.0302115	0.7524440	0.0483992	0.2721155	0.0737155	0.0012719	0.4239995	0.4310945	0.4677969	0.0263976	0.1837225	0.7670353	0.4522490	0.0565463	0.7477058	0.0209512	0.3637799	0.6366451	0.6749221	0.6418508	0.7143392	0.4244319	0.0036006
1000	0.6866703	0.0060405	0.4966706	0.3030198	0.0386201	0.6816578	0.1402314	0.0525153	0.1398501	0.5685407	0.0484337	0.3672088	0.8112723	0.0114749	0.1991291	0.0462015	0.5387799	0.6976226	0.4420071	0.7352767	0.0120035	0.3269109	0.4862116	0.2093381	0.2323283	0.6296582	0.4971130	0.4773637	0.3173584	0.3009623	0.7457590	0.0351189	0.3539839	0.7950285	0.3377038	0.1268772	0.4553651	0.0485620	0.8096673	0.0448012	0.3563906	0.0908550	0.0006016	0.4468593	0.3821980	0.6073063	0.0566098	0.1924359	0.6757842	0.4312042	0.1253433	0.6968660	0.0088957	0.3819074	0.8020435	0.6590505	0.6283287	0.7474366	0.5346583	0.0054721

0	0.6676482	0.0041039	0.4874216	0.4892074	0.1145211	0.6432231	0.1352129	0.1125774	0.1293758	0.6011001	0.0558075	0.3124550	0.9166521	0.0359214	0.2164654	0.0601205	0.5901282	0.6875883	0.4485443	0.6745216	0.0117316	0.2657020	0.4107221	0.2445117	0.1314057	0.4354445	0.6417476	0.5379772	0.2310496	0.3473655	0.6391843	0.0821399	0.3588269	0.7499572	0.3476513	0.1160928	0.5170838	0.0377646	0.7589951	0.0699790	0.2873092	0.1104021	0.0055008	0.3580040	0.5218739	0.5290879	0.0360941	0.2549846	0.9163382	0.5603919	0.0676754	0.6793234	0.0559035	0.3666654	0.7281788	0.5860947	0.5011846	0.7830541	0.4720761	0.0068854
50	0.6809405	0.0170287	0.4420130	0.3846833	0.0661405	0.6539990	0.1953193	0.3860777	0.1268907	0.6864626	0.0712428	0.2142111	0.6236823	0.0111975	0.0258792	0.0432922	0.5237800	0.6775079	0.3861763	0.6939648	0.0138450	0.1893530	0.3977013	0.4411580	0.1277662	0.4046266	0.4969913	0.5508333	0.0970430	0.2753623	0.7887426	0.1096101	0.5811444	0.6630817	0.2397023	0.0468461	0.4485134	0.0365903	0.6197186	0.4052095	0.3511618	0.3274275	0.0022842	0.3746147	0.4407584	0.5680128	0.5054618	0.2217606	0.8257158	0.3963090	0.0829935	0.2160658	0.0084090	0.4514611	0.7311442	0.7430482	0.6834396	0.7048640	0.5992943	0.3011829
100	0.7707655	0.0054915	0.5539854	0.3512264	0.1579368	0.6919961	0.1407481	0.6261342	0.1437022	0.6318333	0.0447078	0.1570447	0.6823936	0.0024763	0.0048258	0.0923511	0.5485797	0.6963468	0.3719703	0.6662059	0.0237635	0.1351599	0.3051444	0.5319993	0.1395385	0.4160460	0.4223217	0.4758897	0.0563938	0.2567672	0.7738037	0.2194121	0.5183709	0.5274121	0.3439579	0.2165547	0.2625921	0.0383691	0.6562329	0.3681338	0.3558423	0.3177980	0.0019612	0.4206851	0.4826544	0.4866969	0.5786883	0.2405069	0.6868594	0.3791387	0.0711057	0.0378570	0.0182042	0.4937982	0.7405570	0.6222965	0.6494960	0.8953470	0.5295073	0.3491281
150	0.7605943	0.0134798	0.5912377	0.4039615	0.1337107	0.6488079	0.1129054	0.6723314	0.2140008	0.6900215	0.0599875	0.1473347	0.5722880	0.0003888	0.0130131	0.1263993	0.5724358	0.7572481	0.3013688	0.5781281	0.0329303	0.1994562	0.3686961	0.5212443	0.1228461	0.3886695	0.4332747	0.4627839	0.0306285	0.3245229	0.7250509	0.2904789	0.5220475	0.5890518	0.3213879	0.0976211	0.3090322	0.0246113	0.6997336	0.4217606	0.4248850	0.3692166	0.0010236	0.4139405	0.4062331	0.5136949	0.5385848	0.1510724	0.7061805	0.4230681	0.1038269	0.0266931	0.0128516	0.4589950	0.6407885	0.7033776	0.5743186	0.7799428	0.5374485	0.2883623
200	0.6966400	0.0119658	0.4977734	0.3475421	0.0806049	0.7117211	0.1509150	0.6688847	0.1752451	0.7290523	0.0484578	0.1225667	0.7645644	0.0021284	0.0396708	0.1098715	0.5570436	0.9215354	0.1642441	0.7084372	0.0132090	0.1736683	0.2371935	0.4690542	0.1513471	0.4190220	0.4600914	0.5524433	0.0366660	0.2310891	0.7086349	0.3948279	0.5449060	0.5936388	0.3052595	0.1130637	0.4312675	0.0294579	0.7628337	0.4359244	0.4201428	0.3797599	0.0019908	0.3056878	0.3813527	0.5127825	0.5746209	0.1718641	0.7880488	0.4361753	0.0855081	0.0021038	0.0117042	0.5851686	0.8150088	0.6349719	0.5955128	0.7683468	0.4549894	0.3333334
250	0.6959562	0.0060987	0.5486410	0.3763289	0.1319983	0.7051200	0.0972288	0.6148419	0.1609674	0.7402358	0.0743045	0.1645096	0.8099307	0.0009808	0.0553990	0.1091739	0.4920721	0.8317911	0.1808459	0.6133110	0.0088440	0.1569172	0.2236966	0.5240816	0.0981176	0.3176038	0.4321692	0.5551929	0.0268375	0.2220640	0.6674521	0.4437088	0.5555350	0.5790206	0.3032766	0.0909486	0.3896441	0.0217225	0.8007480	0.4883966	0.4509514	0.2889126	0.0014473	0.3789717	0.3556689	0.4185416	0.5700177	0.1372654	0.7167965	0.4033367	0.0591497	0.0017228	0.0056108	0.4820648	0.5831668	0.5980222	0.5057811	0.6941629	0.5238126	0.3264789
300	0.6185127	0.0055617	0.5249427	0.2802644	0.1069499	0.8205793	0.1160245	0.5936774	0.1571596	0.6450516	0.0494099	0.1091823	0.6811157	0.0009872	0.0444117	0.1099414	0.5115723	0.7838754	0.1922348	0.6300218	0.0188920	0.1804089	0.2835807	0.4520408	0.1755409	0.4872217	0.3339387	0.5173419	0.0423181	0.1714917	0.6450434	0.4351146	0.4103217	0.5411431	0.4994456	0.0705717	0.2720701	0.0501293	0.8754400	0.5542517	0.6001841	0.4045348	0.0021088	0.4154753	0.3730852	0.6007624	0.5069798	0.2128135	0.6779878	0.3772520	0.0755097	0.0017814	0.0195397	0.4858180	0.8768622	0.6775434	0.4423748	0.7642292	0.5339070	0.2970901
350	0.8302606	0.0087535	0.4300618	0.4080976	0.0850140	0.7344512	0.1004740	0.6564210	0.1484549	0.6357136	0.0730174	0.1808993	0.8935079	0.0007216	0.0271897	0.1299980	0.6563032	0.7087138	0.1524264	0.6967856	0.0177112	0.1945025	0.2330916	0.4422457	0.1161985	0.3007620	0.3602343	0.4682618	0.0528575	0.2862312	0.6239224	0.4445771	0.5382202	0.6507403	0.2619556	0.1501351	0.2263440	0.0212269	0.5962931	0.5253278	0.4893556	0.3497987	0.0077521	0.3557719	0.4077334	0.4825770	0.5877501	0.1799499	0.7395221	0.3432816	0.0479282	0.0001474	0.0194302	0.4459484	0.7366088	0.6050752	0.5818230	0.8446182	0.5352992	0.3350797
