"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
600	0.5966656	0.0108279	0.4999062	0.3454572	0.0918916	0.5635238	0.1244646	0.0589895	0.1227946	0.5233089	0.0465052	0.2638193	0.5919459	0.0343859	0.2650500	0.0308714	0.4912141	0.6384433	0.3914404	0.6982686	0.0056303	0.2508474	0.4256548	0.1197588	0.2021626	0.5485627	0.4373574	0.4718935	0.2140912	0.3881689	0.6596913	0.0536605	0.2288465	0.6146237	0.2311832	0.0810061	0.3817007	0.0622161	0.7213989	0.0222651	0.2492617	0.0957919	0.0025200	0.3851605	0.3103950	0.4552847	0.0421018	0.2071536	0.7309257	0.2322198	0.1331888	0.5823879	0.0183288	0.5036907	0.6689311	0.6597137	0.5840729	0.6175705	0.4515022	0.0408038
650	0.6868416	0.0005836	0.5632929	0.3083114	0.0640079	0.6908290	0.1300714	0.0485323	0.1140600	0.5062517	0.0310730	0.2655872	0.6757024	0.0276422	0.2311444	0.0464935	0.5990437	0.7358205	0.4315057	0.6826859	0.0248603	0.2599207	0.3414080	0.1929629	0.1551852	0.3409352	0.4912412	0.3840192	0.1689290	0.3354769	0.5999246	0.0427944	0.3487904	0.6149137	0.2354149	0.0690158	0.3665317	0.0241440	0.7434942	0.0355069	0.2775207	0.0733183	0.0016302	0.3880731	0.3242004	0.4756005	0.0227091	0.1393150	0.7516507	0.3702783	0.1351922	0.7053073	0.0478404	0.4819764	0.8216118	0.7077543	0.5404672	0.6395137	0.4534589	0.0085498
700	0.7056243	0.0044392	0.4880664	0.4097876	0.0800394	0.6393433	0.1020258	0.0554100	0.1582901	0.6035354	0.0510767	0.2535538	0.7195807	0.0423688	0.3435817	0.0327811	0.5802390	0.7027637	0.2825209	0.7068892	0.0156437	0.2265898	0.4897427	0.1872908	0.1607141	0.4124096	0.4240674	0.3793725	0.1181705	0.4621983	0.6371962	0.0799382	0.2059597	0.6681290	0.2921468	0.0973302	0.3851604	0.0242889	0.6596085	0.0079895	0.2889085	0.0433661	0.0053543	0.3904206	0.3644467	0.4738494	0.0382092	0.1889837	0.7813689	0.2908815	0.1030723	0.6438627	0.0110739	0.3492549	0.6673707	0.6634435	0.4581978	0.7294325	0.4442822	0.0006923
750	0.6886749	0.0167204	0.4933817	0.3228285	0.0848146	0.6872587	0.1105215	0.0435003	0.1939586	0.5106531	0.0247949	0.2473637	0.7582695	0.0309268	0.2435227	0.1039983	0.5099567	0.7079518	0.3425974	0.7102701	0.0109787	0.2503056	0.2859656	0.1412696	0.1507511	0.4497555	0.4875187	0.4642700	0.1263043	0.2534335	0.6209349	0.0725860	0.1635885	0.6073192	0.3320319	0.0829546	0.2880355	0.0285257	0.7365398	0.0247419	0.3167696	0.0541784	0.0134234	0.3198439	0.2801412	0.5147798	0.0216993	0.1895148	0.6165582	0.4522036	0.0605946	0.7178213	0.0413773	0.4648197	0.6725982	0.5602259	0.4587935	0.6082221	0.3856942	0.0043436
800	0.7915157	0.0090988	0.4787790	0.3541475	0.1203063	0.6362902	0.0961012	0.0569451	0.1083787	0.4701662	0.0332447	0.3058244	0.6420752	0.0116597	0.2914442	0.0252499	0.6242438	0.7624569	0.3329583	0.8609219	0.0267290	0.2082198	0.3140164	0.1854161	0.1599081	0.4804698	0.4893924	0.3750096	0.1132057	0.2755589	0.6383036	0.0602344	0.1783941	0.6302870	0.3173631	0.0764669	0.3491306	0.0345644	0.6609806	0.0162184	0.3299274	0.0624489	0.0038945	0.4221704	0.4420301	0.4848059	0.0515482	0.2319672	0.6927221	0.3294248	0.1057351	0.6244049	0.0424057	0.3669038	0.7625477	0.7505085	0.5283444	0.8528004	0.3883753	0.0162302
850	0.6574309	0.0380806	0.5692159	0.3911569	0.0795531	0.6918637	0.1112585	0.0608446	0.1097692	0.6452863	0.0345540	0.3818021	0.6086754	0.0150871	0.3033666	0.0403999	0.4522600	0.6887681	0.3597354	0.6468602	0.0122147	0.1947572	0.3679161	0.1715142	0.2241595	0.3847985	0.4201516	0.3708504	0.1422665	0.3723390	0.7209631	0.0911692	0.1779361	0.6973375	0.3276322	0.0562331	0.3265627	0.0310250	0.6745133	0.0222786	0.2977762	0.0570827	0.0015871	0.4861418	0.5484581	0.4550728	0.0928520	0.2038235	0.6497648	0.4352133	0.0966581	0.7897049	0.0276939	0.4913711	0.6992679	0.5315564	0.6485433	0.7390707	0.4447801	0.0070620
900	0.7458147	0.0085799	0.5369119	0.4356378	0.1032676	0.6579338	0.1453994	0.0613351	0.1012401	0.5181857	0.0783089	0.3570964	0.6519185	0.0261595	0.2928359	0.0219158	0.5208514	0.6153166	0.5003820	0.6927516	0.0402758	0.2233952	0.3678796	0.2164544	0.1896040	0.4278182	0.5860570	0.4000827	0.1874013	0.3649607	0.6694236	0.0560807	0.3689129	0.6365765	0.3711791	0.0993984	0.3536924	0.0376473	0.5442333	0.0286724	0.2505620	0.0748534	0.0008767	0.3596275	0.3903642	0.5618313	0.0424613	0.1889945	0.6402829	0.3446807	0.0718069	0.6534423	0.0111477	0.4003248	0.7824342	0.5790235	0.5097233	0.7585090	0.3830441	0.0050979
950	0.6926805	0.0016039	0.6101658	0.3197150	0.0836289	0.6288649	0.1522329	0.0974695	0.1111770	0.5074657	0.0632376	0.2889947	0.7154171	0.0115859	0.1918628	0.0450409	0.4815935	0.6588549	0.3144612	0.7810529	0.0033369	0.1857781	0.3331461	0.2501795	0.1607609	0.4575694	0.4699875	0.4926819	0.2200061	0.3226856	0.6529361	0.0804407	0.2635246	0.7141522	0.3278939	0.0594926	0.3508291	0.0268113	0.6579489	0.0861863	0.2601068	0.1014208	0.0041693	0.3347833	0.6011918	0.4587586	0.0600872	0.1557257	0.5970077	0.3680977	0.0595643	0.5827917	0.0120345	0.4286199	0.7465815	0.6020743	0.5175622	0.6617569	0.4328418	0.0087348
1000	0.7364851	0.0006732	0.4836069	0.4525385	0.1167770	0.5870082	0.1760317	0.0422237	0.1215562	0.5449901	0.0379296	0.3770181	0.6248398	0.0644704	0.3491331	0.0283196	0.5246166	0.7009238	0.3735667	0.7195700	0.0147406	0.2406122	0.4165856	0.2038438	0.1544614	0.4470029	0.5660560	0.3882114	0.3070471	0.3130485	0.5557184	0.0447200	0.3568610	0.6533042	0.2747295	0.1053101	0.3479349	0.0592903	0.7789128	0.0188862	0.2491476	0.0597038	0.0000540	0.3726826	0.4257735	0.4601125	0.0703375	0.1705666	0.7933682	0.3700236	0.0716806	0.7006594	0.0104207	0.5287362	0.6656896	0.7063649	0.5783542	0.6339586	0.4901909	0.0127296

0	0.6248106	0.0203510	0.4648399	0.2561107	0.0924126	0.6191839	0.1784914	0.0683129	0.1812994	0.5345861	0.0402142	0.3153664	0.7260865	0.0450223	0.2052698	0.0258704	0.6268387	0.5830026	0.3374701	0.6896286	0.0066227	0.3157533	0.4512054	0.2086545	0.1891630	0.3771059	0.6068572	0.5133543	0.1918603	0.3126560	0.5071582	0.0598303	0.2679579	0.6247119	0.2807788	0.0722420	0.4001047	0.0407177	0.7030443	0.0103457	0.3726102	0.0543460	0.0032443	0.3595010	0.3470972	0.5197313	0.0398884	0.2001173	0.6897721	0.4890019	0.0986715	0.7523359	0.0183700	0.4067070	0.6368818	0.5435550	0.5281595	0.7780913	0.4795508	0.0035891
50	0.6398385	0.0052775	0.4978662	0.2919591	0.0828983	0.6007443	0.1339951	0.0438224	0.1605797	0.5063616	0.0070037	0.3098517	0.6800554	0.0112800	0.3225878	0.0041537	0.1773269	0.6051149	0.4630481	0.4045527	0.0173568	0.1302402	0.3848068	0.2143726	0.1700029	0.4723516	0.6193927	0.3878351	0.7286887	0.3977192	0.7840317	0.0729531	0.3228964	0.4940898	0.4486334	0.1636092	0.3739344	0.1099413	0.2829873	0.3232899	0.2252908	0.1025331	0.0052777	0.4187647	0.5399500	0.6128415	0.0190310	0.4538157	0.2595681	0.3557032	0.0711981	0.8087280	0.0204097	0.0623995	0.6786916	0.7987760	0.4376854	0.7796363	0.4771887	0.4256696
100	0.7980471	0.0085853	0.4481885	0.3287722	0.0697711	0.5754919	0.1659579	0.0300569	0.1401138	0.5501526	0.0042982	0.2804986	0.6346519	0.0379520	0.3268621	0.0041947	0.0309783	0.6857996	0.4234011	0.3569909	0.0178976	0.0691034	0.4301874	0.2602548	0.1661785	0.4781458	0.5529127	0.5275818	0.6342773	0.3416430	0.5470228	0.0692917	0.3180573	0.5830540	0.5982570	0.1838706	0.4189670	0.1283573	0.1220806	0.4895632	0.1912366	0.0368836	0.0216057	0.1341383	0.6888062	0.3704841	0.0250863	0.4194752	0.1445311	0.4143056	0.0819971	0.6477245	0.0209409	0.0239090	0.7956433	0.6502976	0.3061933	0.6488324	0.4163934	0.4078837
150	0.7390715	0.0094964	0.4795628	0.4280977	0.0494523	0.5908157	0.2055073	0.0639410	0.1763720	0.4141308	0.0001273	0.3047721	0.5653547	0.0189578	0.3855811	0.0004181	0.0194018	0.6323145	0.4205906	0.2595872	0.0151883	0.0957429	0.3534411	0.2134750	0.1926839	0.5038691	0.6136188	0.5554433	0.6283192	0.3545178	0.6364187	0.0761794	0.2686705	0.3593597	0.5200564	0.2316164	0.5512199	0.0922960	0.1598800	0.5015363	0.2834728	0.0514459	0.0279077	0.0686520	0.4880728	0.3934855	0.0459608	0.5950645	0.1248877	0.3626798	0.0180725	0.6193617	0.0291591	0.0333336	0.8640166	0.6602486	0.1983569	0.5993909	0.4658507	0.4249092
200	0.6402288	0.0050420	0.6025830	0.3152476	0.0777580	0.5187016	0.1593296	0.0563209	0.1678171	0.4584337	0.0014681	0.3578368	0.6678835	0.0235928	0.4166182	0.0152483	0.0301992	0.5923013	0.4250075	0.2467686	0.0135004	0.0622468	0.4402241	0.1457646	0.0962472	0.7079370	0.6419774	0.6417691	0.7356971	0.3749465	0.7454377	0.0508023	0.1978614	0.4701481	0.3685631	0.1831670	0.5835152	0.1146937	0.1544374	0.5211462	0.2699652	0.1031924	0.0398797	0.0503239	0.5598891	0.2650086	0.0354768	0.3821283	0.1085856	0.3732517	0.0598332	0.6407878	0.0546196	0.0268834	0.6724175	0.6523380	0.1411379	0.5459108	0.4054580	0.5436056
250	0.6525386	0.0003491	0.5450130	0.3263256	0.0795985	0.5704584	0.1400804	0.0399855	0.1330403	0.5569544	0.0025145	0.2990523	0.7021788	0.0466607	0.5332500	0.0193134	0.0058394	0.6716934	0.3734092	0.2303619	0.0130269	0.0408660	0.3136326	0.1661982	0.1097195	0.4790004	0.9031890	0.4926995	0.7490811	0.3335986	0.6682471	0.0611999	0.2586504	0.4669188	0.4570139	0.1646695	0.6136665	0.1251126	0.1475654	0.5466448	0.2542914	0.0673323	0.0256413	0.0088821	0.5754598	0.2745553	0.0348256	0.5067322	0.1128029	0.4011191	0.1175216	0.7124213	0.0734847	0.0163841	0.8735681	0.5681702	0.1238056	0.7300680	0.4368696	0.3698472
300	0.8179729	0.0000116	0.5288557	0.3528251	0.0724062	0.5417960	0.1193960	0.0437692	0.1336828	0.6104880	0.0006842	0.2499228	0.6206678	0.0253821	0.3842918	0.0093249	0.0192790	0.7131454	0.3188963	0.3171080	0.0208227	0.0521475	0.3548847	0.2286409	0.1297950	0.5677412	0.6912399	0.5474752	0.5811959	0.2507067	0.6824911	0.0759316	0.2763549	0.4963507	0.4023836	0.2355547	0.4917228	0.1265189	0.1580368	0.5833843	0.2560128	0.1187784	0.0480559	0.0060904	0.4753363	0.2830117	0.0460532	0.5049525	0.1608842	0.3671675	0.0734682	0.6603231	0.0478707	0.0410997	0.8194579	0.7094595	0.0921377	0.6008416	0.3855884	0.4959149
350	0.7666776	0.0013792	0.5741257	0.3098403	0.0646082	0.5349032	0.1807116	0.0433586	0.1805951	0.5130218	0.0034156	0.2149741	0.7061001	0.0489078	0.5444590	0.0110121	0.0266167	0.6852455	0.3520974	0.2740747	0.0120251	0.0428654	0.3302204	0.2130520	0.1619407	0.5194485	0.7006790	0.5651857	0.6225762	0.4426324	0.5795785	0.0318421	0.2042290	0.4553129	0.3510240	0.2204232	0.6564106	0.1403710	0.1295149	0.5652972	0.3213303	0.0551621	0.0488205	0.0169286	0.5923239	0.2086693	0.0451106	0.4252624	0.1156170	0.4393566	0.0448055	0.6768727	0.0564165	0.0546969	0.6717721	0.6429490	0.1005010	0.7634012	0.3802981	0.4597527
400	0.7637483	0.0043862	0.6288277	0.3518495	0.0713572	0.6526305	0.1304530	0.0906773	0.1412937	0.4641469	0.0011745	0.2661502	0.6391669	0.0244690	0.3147221	0.0100572	0.0169801	0.5487858	0.3095483	0.2557266	0.0333965	0.0220057	0.4253356	0.2696433	0.1602787	0.5229820	0.6991076	0.5111639	0.6066293	0.3485260	0.6217398	0.0762652	0.3373197	0.5861816	0.4355462	0.1746876	0.6624817	0.1091237	0.1128063	0.5667252	0.3042088	0.0592516	0.0249060	0.0167143	0.5325804	0.2713070	0.0391757	0.5593520	0.1353970	0.4487032	0.0295769	0.6813598	0.0511326	0.0437620	0.8057449	0.7651853	0.1123035	0.6712506	0.4442195	0.5211824
450	0.8640345	0.0096188	0.6279512	0.3076385	0.0847740	0.6411756	0.1055557	0.0525386	0.1203762	0.5987281	0.0030783	0.2545700	0.6452729	0.0048881	0.4037981	0.0054096	0.0258766	0.6110736	0.3266744	0.2350149	0.0335695	0.0410263	0.4328899	0.1668635	0.1199051	0.6057845	0.7509144	0.5785288	0.6480100	0.3444322	0.5939003	0.0634379	0.2133208	0.4954871	0.3252835	0.1333180	0.5332856	0.1393258	0.1245942	0.5919448	0.2596100	0.0671836	0.0526602	0.0129557	0.5125226	0.1749943	0.0509270	0.4764712	0.0847457	0.4504801	0.0508120	0.5770644	0.0452406	0.0416121	0.6774153	0.9642050	0.0917922	0.6997370	0.4431161	0.4506278
500	0.7790234	0.0170529	0.5730960	0.3626576	0.0828033	0.6153823	0.1078444	0.0589652	0.0953395	0.5597270	0.0006570	0.3175322	0.6644320	0.0420806	0.5447807	0.0063104	0.0309204	0.6351369	0.3439301	0.3063365	0.0150998	0.0354921	0.3150167	0.1932583	0.1331963	0.4912558	0.7212331	0.4761849	0.6273491	0.3744122	0.8301414	0.0471084	0.1710126	0.4390534	0.4064079	0.1852242	0.5953257	0.1690832	0.1343070	0.5936533	0.2397507	0.0819278	0.0392240	0.0114840	0.8346130	0.2394849	0.0632793	0.4889700	0.1270439	0.4521450	0.0258580	0.7699777	0.0395178	0.0872094	0.5955177	0.8210455	0.0615966	0.5955913	0.3369920	0.5341003
550	0.6792719	0.0139015	0.5811614	0.4058024	0.0655641	0.6758145	0.1023603	0.0362417	0.1110221	0.5941945	0.0347099	0.3302393	0.6665625	0.0089618	0.4429921	0.0482303	0.4897636	0.7228504	0.4234453	0.5977930	0.0035599	0.1221817	0.3432025	0.1868436	0.1552479	0.5360703	0.5136630	0.4858706	0.1395906	0.3593079	0.7230811	0.0382574	0.3144934	0.5755127	0.2622229	0.1836960	0.3325038	0.0204491	0.6149280	0.2503594	0.2768129	0.1020029	0.0357191	0.1224067	0.3018376	0.3094334	0.0571636	0.2236222	0.5524949	0.4531251	0.1096163	0.8085850	0.0701937	0.4738488	0.6169017	0.7490710	0.2630800	0.6698515	0.4635450	0.1104195
600	0.6986824	0.0024398	0.5365494	0.3552177	0.0986790	0.5004829	0.1061829	0.0682279	0.0805520	0.5800757	0.0322301	0.3260927	0.6650792	0.0094181	0.2428031	0.0417222	0.5282313	0.6753375	0.2911732	0.8144826	0.0221455	0.1843165	0.3576716	0.1476175	0.1793764	0.4013846	0.5587657	0.5789374	0.1779710	0.2975892	0.8028952	0.0437640	0.2314115	0.6992582	0.2900280	0.0853590	0.4012609	0.0221977	0.6920184	0.1132497	0.3412909	0.0932717	0.0163240	0.4014977	0.3383749	0.4265416	0.0515658	0.2052960	0.6110514	0.4394310	0.1565142	0.7039908	0.0335395	0.5523821	0.6901297	0.6590430	0.3360104	0.7543836	0.5241767	0.0156373
650	0.7120488	0.0031634	0.5455727	0.2861134	0.0977192	0.6395558	0.1363869	0.0443901	0.1062362	0.5086892	0.0255139	0.2338141	0.6971930	0.0045551	0.2164257	0.0444210	0.5119581	0.7262345	0.3866248	0.6879080	0.0158526	0.2030837	0.4302821	0.2149347	0.1227930	0.4691394	0.6232953	0.4467374	0.2529160	0.3383173	0.7021008	0.0504494	0.2611019	0.7113407	0.2335997	0.0571500	0.2997198	0.0257142	0.7368042	0.0449592	0.2804438	0.0968407	0.0021665	0.2951972	0.4241611	0.4924854	0.0322890	0.1454147	0.6639883	0.3605448	0.2107114	0.6603706	0.0252259	0.5383392	0.7005677	0.6921034	0.5314026	0.5949975	0.4497755	0.0078204
700	0.7222346	0.0055237	0.5454368	0.3543017	0.0553400	0.6436373	0.1456149	0.0427122	0.1176288	0.6066160	0.0505212	0.2191275	0.7391899	0.0119447	0.3452619	0.0464347	0.4635625	0.6974200	0.4723689	0.7495366	0.0067789	0.2326829	0.4082770	0.1862423	0.1316043	0.4604247	0.4957714	0.4291619	0.1791655	0.4042907	0.5806649	0.0572115	0.2716081	0.6565097	0.2492313	0.0683663	0.4255223	0.0185608	0.7195232	0.0387996	0.2431432	0.0700588	0.0017743	0.4504452	0.3584234	0.5549587	0.0381770	0.1897182	0.6697405	0.3569912	0.0838617	0.8412429	0.0270486	0.4656537	0.7382869	0.5597863	0.5619783	0.8040489	0.3854703	0.0317488
750	0.6054259	0.0035140	0.5104464	0.3116945	0.0722033	0.7566197	0.1432657	0.0367165	0.1268956	0.5987545	0.0431584	0.2600910	0.6660630	0.0093900	0.2125856	0.0208511	0.4876098	0.6755216	0.3346902	0.8417070	0.0140035	0.2945873	0.3225047	0.1791111	0.1415291	0.3878561	0.5444149	0.3726744	0.1172646	0.4068866	0.5894453	0.0574267	0.2816659	0.6698203	0.2507332	0.0658895	0.4099423	0.0294992	0.7296479	0.0282547	0.3098538	0.0774689	0.0014945	0.3417700	0.3570216	0.6227837	0.0530917	0.1864900	0.5586981	0.4306669	0.0599939	0.8106138	0.0169848	0.4610916	0.6212716	0.6622841	0.5390805	0.6356690	0.3921119	0.0124750
800	0.6365612	0.0076877	0.5614398	0.2674313	0.0628887	0.6141850	0.1153046	0.0394049	0.1312743	0.5725072	0.0363408	0.2639902	0.7279256	0.0178683	0.2287514	0.0410032	0.5226753	0.6961970	0.3170783	0.7601510	0.0281710	0.1929244	0.3497328	0.1535160	0.1434496	0.4281558	0.4787283	0.4658015	0.0923326	0.3510284	0.6500146	0.0787118	0.2076017	0.5016901	0.2793814	0.0975350	0.3951832	0.0468664	0.6818266	0.0116692	0.2960320	0.1008647	0.0001903	0.2785063	0.3911988	0.5212169	0.0246122	0.1554056	0.6596954	0.3671653	0.0676133	0.6490877	0.0216415	0.3956179	0.7205198	0.5433447	0.5298698	0.6475411	0.4954644	0.0104306
850	0.6354315	0.0039455	0.4962712	0.3371075	0.0643992	0.5421126	0.0984667	0.0886744	0.1250022	0.5025447	0.0348995	0.2612615	0.6684972	0.0127336	0.2479946	0.0357190	0.4483116	0.8466269	0.4370569	0.7003432	0.0220066	0.1888771	0.3821725	0.1722224	0.1521999	0.4210385	0.4835870	0.3972390	0.1160199	0.3586784	0.6231752	0.0355441	0.2116310	0.6142052	0.2896037	0.0629924	0.4368839	0.0211935	0.6581996	0.0192907	0.3540533	0.0309915	0.0039635	0.4436731	0.3477187	0.4790590	0.0396991	0.1878511	0.6961282	0.3578680	0.0819629	0.5978274	0.0114728	0.4004264	0.6200464	0.5950752	0.4607595	0.8064779	0.4042732	0.0000000
900	0.6540999	0.0057209	0.4414222	0.2742135	0.0855297	0.5643501	0.1788643	0.0229653	0.0983144	0.5789963	0.0441388	0.2589210	0.7108042	0.0283126	0.2067663	0.0276414	0.4730232	0.6589006	0.4156489	0.7362800	0.0343942	0.2064127	0.3508777	0.3383653	0.1596005	0.4705710	0.5530357	0.4264057	0.1552251	0.3420614	0.5628457	0.0489125	0.2410869	0.6644793	0.2311353	0.0713602	0.3935472	0.0730487	0.7248221	0.0240961	0.2610815	0.0650822	0.0013981	0.2885318	0.4110171	0.5185817	0.0362763	0.2035534	0.6812522	0.3730878	0.0525138	0.7643998	0.0181384	0.4626000	0.7462216	0.4998008	0.5499192	0.6224027	0.3638872	0.0031860
950	0.6009605	0.0047248	0.5509586	0.3440971	0.0781664	0.5928432	0.1516960	0.0359716	0.1470805	0.4359232	0.0351661	0.2944723	0.7001710	0.0125974	0.1939842	0.0285984	0.5980408	0.7002513	0.3075782	0.8352459	0.0256101	0.2525573	0.4091600	0.2676064	0.1574637	0.4598874	0.6108576	0.4502365	0.1787152	0.3479117	0.7268411	0.0326555	0.2350647	0.6578365	0.2595736	0.1183747	0.4400367	0.0099115	0.7465031	0.0259856	0.2429672	0.0756374	0.0017995	0.3261227	0.4469126	0.4563605	0.0321799	0.1332305	0.7432702	0.3614067	0.0484418	0.7993702	0.0184608	0.3775839	0.8086578	0.5551560	0.6379110	0.6955110	0.4453142	0.0026481
1000	0.6805463	0.0114082	0.6748812	0.2990038	0.0771429	0.6277218	0.2005302	0.0652873	0.1446884	0.5575300	0.0904759	0.3305479	0.7643240	0.0470392	0.3080212	0.0223407	0.4389505	0.7434802	0.2821591	0.7145899	0.0180297	0.2292668	0.3886930	0.1639958	0.1898902	0.4392560	0.5387073	0.3754766	0.1783788	0.3393193	0.6467936	0.0519997	0.2337859	0.5680906	0.2263082	0.0580769	0.3673122	0.0226991	0.6994563	0.0168717	0.3272110	0.0608112	0.0090571	0.3423140	0.4070132	0.5196892	0.0625220	0.1490014	0.6940675	0.3958224	0.0894694	0.7685485	0.0316110	0.4117871	0.6660331	0.5864001	0.4518156	0.7222856	0.4479262	0.0215037

0	0.6152858	0.0016814	0.4887562	0.3016203	0.1024731	0.6604487	0.1785015	0.0666218	0.1357040	0.5389792	0.0459355	0.3683107	0.6664681	0.0265653	0.2997490	0.0370051	0.4966766	0.5826769	0.4556199	0.5877109	0.0145437	0.2278810	0.4238071	0.2473506	0.1807098	0.4371137	0.5243580	0.4857279	0.2429678	0.3180376	0.6372821	0.0483003	0.3184278	0.8179847	0.2349105	0.0696248	0.3408842	0.0330897	0.8369906	0.0236081	0.3311922	0.0471849	0.0036756	0.3508595	0.5111121	0.5068531	0.0497093	0.1706132	0.6761399	0.3198074	0.0530399	0.7185710	0.0068428	0.4109843	0.7658827	0.5836282	0.5633270	0.7449313	0.5967849	0.0025546
50	0.6879641	0.0027422	0.5932907	0.3673415	0.0773811	0.6690383	0.2084690	0.0601031	0.1301558	0.5080747	0.0372413	0.3401995	0.7873842	0.0098750	0.2268771	0.0094398	0.5029521	0.4190637	0.4558376	0.6580586	0.2102729	0.2708072	0.4404360	0.4861030	0.1593974	0.4435036	0.4334714	0.4470661	0.2478953	0.4734598	0.5734752	0.0619813	0.6284733	0.5749470	0.2568603	0.0927958	0.3495405	0.0180573	0.7003765	0.0197125	0.2736940	0.1889110	0.0009289	0.4299352	0.3941985	0.6523105	0.0597360	0.2224524	0.7096933	0.3989386	0.0862193	0.5928010	0.4120370	0.5025646	0.3676833	0.6656339	0.5223696	0.7264481	0.5256307	0.0036427
100	0.6721384	0.0075714	0.4715554	0.3280744	0.1066849	0.5742215	0.1782319	0.0368156	0.0716036	0.3587828	0.0448054	0.2922601	0.5228104	0.0015561	0.1423261	0.0027851	0.5944733	0.2861674	0.6324684	0.7042148	0.2516917	0.2809585	0.4776323	0.6143197	0.2745242	0.4255067	0.5276585	0.5375801	0.2672907	0.3207636	0.5772126	0.0650895	0.5298391	0.5496880	0.3249237	0.1347157	0.3369442	0.0438809	0.8081380	0.0430072	0.2268115	0.1737096	0.0001450	0.3009934	0.4479568	0.7633183	0.0294891	0.1851058	0.6605878	0.3968124	0.0316443	0.7071288	0.4916997	0.4677849	0.2716470	0.5751576	0.5608585	0.5637034	0.5852626	0.0039572
150	0.6437476	0.0018240	0.5120965	0.4232284	0.0883040	0.5692385	0.1455685	0.0502864	0.0621466	0.3065728	0.0900063	0.2360011	0.7052067	0.0000000	0.0902099	0.0005319	0.4482329	0.3871510	0.6436903	0.5788285	0.1748760	0.3124777	0.3852588	0.5261920	0.3013201	0.4484008	0.4463107	0.4215567	0.2305703	0.3928409	0.6639026	0.0628333	0.5476492	0.5762430	0.3709418	0.0825777	0.3685250	0.0158753	0.5685433	0.0239300	0.2222984	0.2177498	0.0001169	0.4591013	0.3817425	0.6973377	0.0312067	0.1689955	0.6805162	0.3415191	0.0408112	0.8333806	0.5761632	0.5048331	0.3457227	0.6223277	0.4584962	0.6158438	0.6169676	0.0059773
200	0.6113874	0.0089719	0.7725583	0.3396783	0.0647326	0.6879633	0.1327871	0.0496020	0.0427322	0.3692189	0.0602981	0.2612144	0.8151576	0.0000000	0.1133657	0.0015958	0.4711048	0.3578977	0.4599485	0.4646045	0.1782760	0.2467706	0.3501264	0.6030011	0.3875723	0.4198997	0.4760629	0.4106461	0.2112774	0.3351049	0.6826502	0.1486824	0.4555581	0.4380408	0.3067482	0.1137987	0.3700769	0.0166658	0.6486729	0.0362799	0.2476783	0.2163910	0.0005723	0.3555109	0.3445676	0.8670626	0.0375156	0.2283140	0.6898982	0.3671126	0.0512030	0.6504455	0.6137530	0.4911505	0.2989140	0.5283982	0.5507728	0.6763968	0.6834318	0.0165967
250	0.6365746	0.0162144	0.5201988	0.3145893	0.0763212	0.7093248	0.1239575	0.0304669	0.0733695	0.4243510	0.1014359	0.3567312	0.8333756	0.0005668	0.1502874	0.0003353	0.4802145	0.3984993	0.5530884	0.5665492	0.2152918	0.2583643	0.4654937	0.4869543	0.2928572	0.3565721	0.4382490	0.4044766	0.1194278	0.3049058	0.6443016	0.1175696	0.4144957	0.5840631	0.3812920	0.0817702	0.3487963	0.0167863	0.7855019	0.0337426	0.2569650	0.2929319	0.0026830	0.4635224	0.4090042	0.6682248	0.0393793	0.2261474	0.5972856	0.3713675	0.0532402	0.7631846	0.6004280	0.4094956	0.2520287	0.5845676	0.6097580	0.6548366	0.5996040	0.0073260
300	0.6987959	0.0145354	0.6500601	0.2926553	0.0799557	0.4659210	0.0946367	0.0609622	0.0728799	0.3396018	0.0444924	0.2905271	0.6916343	0.0020686	0.1922520	0.0001146	0.4956703	0.3969179	0.4884068	0.4915568	0.1727489	0.2545100	0.3970775	0.5970080	0.2619338	0.4362949	0.4492455	0.4728099	0.1343194	0.3077465	0.6580785	0.1280537	0.4745079	0.5305068	0.3448580	0.0874063	0.3987836	0.0633934	0.7426870	0.0128385	0.3025238	0.2598556	0.0004386	0.4043941	0.3647647	0.8005381	0.0552637	0.3080967	0.6353069	0.4110035	0.0850717	0.6511371	0.6384995	0.5373288	0.2669955	0.6106942	0.5825246	0.7071128	0.5790428	0.0021364
350	0.6880534	0.0148931	0.5581219	0.2754402	0.0833471	0.5708974	0.1206443	0.0590925	0.0400063	0.3167690	0.0738386	0.2745938	0.6878042	0.0013865	0.1932063	0.0002165	0.4565189	0.2770163	0.4965283	0.5708540	0.1796776	0.2149660	0.3542325	0.5337447	0.2515345	0.4414328	0.4301120	0.4084690	0.2064385	0.3291431	0.6127839	0.1183735	0.5090545	0.4917213	0.3005709	0.0535482	0.4318539	0.0437696	0.6452369	0.0194040	0.2624954	0.1790218	0.0000366	0.3653591	0.3877774	0.6910885	0.0567203	0.2289821	0.7112565	0.4428512	0.0243937	0.5897952	0.6091415	0.5465576	0.4051214	0.5522383	0.5908316	0.7000399	0.6299119	0.0213487
