"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
700	0.5593254	0.0121168	0.3876863	0.3443974	0.0114840	0.4778815	0.1005356	0.2461691	0.0343003	0.6725813	0.4218730	0.4354475	0.2751102	0.7133529	0.7131385	0.8361049	0.6626403	0.4181372	0.3922634	0.6324297	0.0980179	0.6290034	0.5670129	0.6873931	0.2311479	0.1755148	0.4162260	0.4208647	0.6766236	0.6724010	0.4870007	0.0136104	0.4551066	0.0286818	0.2283902	0.1082249	0.7236499	0.7821845	0.2796610	0.6486438	0.0467153	0.6099759	0.0207505	0.5016113	0.3984675	0.4375780	0.2262870	0.1675123	0.6447819	0.3893160	0.4566263	0.5824331	0.5109047	0.5741682	0.3049564	0.6527004	0.2782331	0.5874845	0.5078738	0.3823762	0.0630384	0.8047682	0.0416474	0.2945486	0.5582506	0.0383318	0.1796185	0.2020253	0.6043150	0.5721604	0.5449123	0.6452932	0.5487921	0.4178972	0.0142259	0.4296696	0.2805536	0.1862236	0.7725128	0.7764610
750	0.6534029	0.0315859	0.2698740	0.3896728	0.0299806	0.3911059	0.0993599	0.2560321	0.0285415	0.7729943	0.5679472	0.4683851	0.3067526	0.7487696	0.5867655	0.6050106	0.6613981	0.5107845	0.3338310	0.8271715	0.0796114	0.6639113	0.6919062	0.6695138	0.1930242	0.1926035	0.3287437	0.3560152	0.9022793	0.7620896	0.3530135	0.0063427	0.3408145	0.0423335	0.2378616	0.1613872	0.8144045	0.5739649	0.2720066	0.5239767	0.0263722	0.5900051	0.0334850	0.5550470	0.5272443	0.3274968	0.1666951	0.1376491	0.6234189	0.3738451	0.4591466	0.5019527	0.5101731	0.5672709	0.2977339	0.8868816	0.3806323	0.5623173	0.5043815	0.3334528	0.1007183	0.6835332	0.0513066	0.2242598	0.4617846	0.0241634	0.1068006	0.2000617	0.6012957	0.6485987	0.5659851	0.6188572	0.3757948	0.4765362	0.0228960	0.2956613	0.4095590	0.2385422	0.7168172	0.6552073
800	0.6605608	0.0163037	0.2742593	0.3981023	0.0193047	0.4446199	0.0655772	0.3561249	0.0542560	0.6437506	0.4967981	0.4741678	0.1016121	0.6162859	0.5876854	0.7348627	0.6618743	0.4254265	0.3487456	0.7014984	0.1037974	0.7744464	0.6589714	0.6634466	0.1812752	0.1316119	0.2502286	0.3647421	0.8607262	0.7546061	0.4178182	0.0061413	0.3114474	0.0373664	0.2877739	0.2087102	0.7802264	0.5826241	0.2352945	0.5725647	0.0166135	0.5424473	0.0140110	0.4345370	0.4688793	0.4175543	0.2181640	0.1973207	0.7357225	0.3738850	0.4583528	0.3816913	0.5886474	0.5928000	0.3336768	0.7627224	0.3645746	0.6008830	0.4650501	0.3708567	0.0652373	0.6702438	0.1003782	0.2161324	0.5241439	0.0335429	0.1470015	0.3116612	0.6331258	0.5079669	0.5112745	0.6705076	0.4638329	0.4935871	0.0335841	0.4686970	0.4252996	0.2492234	0.6090771	0.7824990
850	0.5318131	0.0256053	0.3967151	0.4248809	0.0086033	0.4083363	0.0753984	0.2876655	0.0283887	0.7592958	0.5038551	0.4836214	0.0847765	0.6959451	0.7435175	0.6003435	0.6839312	0.4027943	0.3349925	0.8074772	0.0665412	0.7492238	0.6471974	0.7322641	0.1842247	0.1479557	0.4194659	0.3290470	0.7242265	0.6548308	0.4321812	0.0036879	0.3132621	0.0446514	0.3524383	0.2169968	0.6216993	0.5692244	0.3388756	0.6066314	0.0149054	0.5127190	0.0161222	0.5519800	0.3702926	0.3632980	0.2348298	0.1660457	0.6213526	0.4253949	0.4614421	0.5419743	0.5048091	0.7994852	0.3648945	0.5857948	0.2921202	0.5126511	0.5766961	0.4721989	0.0652656	0.7330907	0.0322511	0.2245646	0.5052981	0.0346251	0.2071310	0.1629489	0.7651602	0.5207788	0.4054160	0.6297085	0.4546221	0.4165340	0.0584787	0.3306602	0.4367064	0.2689927	0.6187233	0.6392092
900	0.5147099	0.0186370	0.3209936	0.3373689	0.0154512	0.4298003	0.0498901	0.2434306	0.0668806	0.6875945	0.3838830	0.4260375	0.1749629	0.6499187	0.5874677	0.7555899	0.7555059	0.4276821	0.4165828	0.6948941	0.0833078	0.5904219	0.6651494	0.8227292	0.1597964	0.1727419	0.4327175	0.3291711	0.6809588	0.6640957	0.4379563	0.0067931	0.2948818	0.0368832	0.2492293	0.1861122	0.7691076	0.6160579	0.2103376	0.5845898	0.0297519	0.4654113	0.0708348	0.6379296	0.4966847	0.3504960	0.2424979	0.1556453	0.5877893	0.4486495	0.3835540	0.4549684	0.4753798	0.7600450	0.2868032	0.5820037	0.4232802	0.4608084	0.5416652	0.3630547	0.0775148	0.6769768	0.0355800	0.3430207	0.5882526	0.0211709	0.2093257	0.1388154	0.6632764	0.5843256	0.4649529	0.6176761	0.3973082	0.5287820	0.0373770	0.3642611	0.3534726	0.1495565	0.7236687	0.6451212
950	0.6190499	0.0199986	0.3271779	0.3893788	0.0190629	0.4316010	0.0817233	0.3849281	0.0209724	0.6860982	0.5213430	0.4633512	0.1386914	0.6869002	0.5395044	0.7128115	0.7026407	0.5198077	0.4203932	0.6818840	0.1068683	0.8900423	0.6219608	0.6682337	0.1715482	0.1487758	0.3786457	0.3353896	0.7298381	0.6744770	0.4574903	0.0020432	0.2728664	0.0416459	0.3315346	0.1262988	0.7953060	0.6775608	0.3530708	0.5125312	0.0342977	0.5288086	0.0188052	0.4230719	0.4086263	0.3903390	0.2396761	0.1768559	0.7194002	0.4341025	0.4294014	0.3505935	0.3881200	0.6073916	0.2583826	0.8231613	0.3816018	0.5814804	0.4311665	0.3791617	0.0628504	0.6798518	0.0321408	0.2613551	0.5480162	0.0154718	0.1554963	0.1032537	0.5998451	0.4139864	0.5399630	0.5088856	0.4537765	0.4755072	0.0554429	0.2835656	0.3101241	0.2133218	0.8139578	0.7553113
1000	0.6289122	0.0380412	0.3398251	0.4118901	0.0048454	0.5414443	0.0861483	0.1858667	0.0421010	0.7249414	0.5679570	0.6613642	0.0829753	0.6608104	0.7127832	0.7784103	0.6656149	0.4642888	0.4549701	0.7459815	0.1082470	0.6258064	0.6782495	0.6007706	0.1783807	0.0997979	0.3546677	0.3900491	0.7956588	0.7121715	0.3732896	0.0051645	0.2293762	0.0270581	0.2912217	0.1512346	0.7849507	0.6521211	0.2060993	0.5764227	0.0262887	0.6447919	0.0304318	0.4983684	0.4218562	0.3611351	0.1896839	0.2489929	0.6528184	0.4794710	0.4959572	0.3297740	0.5069093	0.6056355	0.3504249	0.6846972	0.3922504	0.5551343	0.4736357	0.3622368	0.0816376	0.7692524	0.0895574	0.2883204	0.5514191	0.0153287	0.1825729	0.1900777	0.6209541	0.5308907	0.5580070	0.5680320	0.5628524	0.5422160	0.0804731	0.4950875	0.3544371	0.1657755	0.7116951	0.6444457

0	0.7074912	0.0419255	0.3008476	0.3934990	0.0402612	0.4277537	0.0348192	0.2837635	0.0449090	0.6322956	0.5829397	0.4257637	0.2663207	0.8235625	0.7475782	0.7567420	0.5921686	0.4306302	0.3075969	0.8544656	0.1156259	0.6992311	0.7908358	0.6788158	0.2033961	0.1066887	0.3089319	0.3503188	0.8355244	0.6327096	0.5193410	0.0019040	0.3916054	0.0303475	0.2257992	0.1527928	0.8510717	0.7429870	0.2482660	0.5062691	0.0248317	0.5467131	0.0002707	0.5469737	0.5242524	0.2495194	0.2051118	0.2308969	0.7850656	0.2919193	0.5495050	0.4831572	0.5927444	0.6199042	0.2659982	0.7237206	0.4332747	0.4816818	0.5967554	0.4094904	0.0737755	0.6361631	0.0455453	0.2244606	0.5581722	0.0234538	0.2463878	0.1908867	0.6878528	0.6802392	0.4872474	0.5489952	0.5386147	0.5695446	0.0446828	0.4385464	0.4670682	0.2477126	0.7184451	0.6838536
50	0.5894659	0.0245616	0.3199844	0.6004252	0.0055027	0.4324678	0.0571622	0.2841425	0.3851172	0.6623193	0.5292719	0.4430141	0.1850520	0.8061312	0.7309978	0.7664186	0.5266045	0.2698987	0.2941610	0.7001709	0.2145159	0.6447276	0.5742296	0.7255072	0.1515011	0.0898692	0.2473217	0.4026089	0.4357239	0.5343707	0.4320726	0.0197165	0.3314394	0.0251583	0.2479869	0.1419904	0.8739230	0.7089852	0.2724646	0.6200899	0.0531846	0.6067709	0.0151480	0.5583350	0.4126031	0.3034609	0.2777530	0.1981490	0.8454428	0.5447809	0.6969585	0.5724749	0.5565871	0.6174249	0.2694148	0.4487411	0.4421926	0.5940573	0.4295402	0.4033020	0.0482989	0.8064248	0.0549777	0.2350201	0.4678582	0.0299143	0.2364988	0.1171964	0.6295906	0.4802891	0.4503000	0.7077414	0.4984571	0.4975666	0.0366360	0.4839833	0.3719653	0.0901148	0.7179554	0.6649333
100	0.6312560	0.0234578	0.3352926	0.6487050	0.0031358	0.4613776	0.0794510	0.2674807	0.4499907	0.7926967	0.5242041	0.4328355	0.1447597	0.6441547	0.6719547	0.7141896	0.5367584	0.2815449	0.3268945	0.7539220	0.2689886	0.7481581	0.6975998	0.6593394	0.1439142	0.0980444	0.1649762	0.4510202	0.3508355	0.8022382	0.4414772	0.0079165	0.3740349	0.0463197	0.1290124	0.1275046	0.7485413	0.6685982	0.2305062	0.5820657	0.1037949	0.5563915	0.0178361	0.5683112	0.4203336	0.2833588	0.2001642	0.1772171	0.6646922	0.5946669	0.7358864	0.5613315	0.5883919	0.6440329	0.2605181	0.6175604	0.4535764	0.5440718	0.6711502	0.4136843	0.0367075	0.6254889	0.0683104	0.2109138	0.4497160	0.0299300	0.2148874	0.1448210	0.6423254	0.5305058	0.4510551	0.7418416	0.5465451	0.4785605	0.0591576	0.4179257	0.3236907	0.0584972	0.7019592	0.6503799
150	0.5608088	0.0140649	0.2378487	0.6505852	0.0022268	0.4030938	0.0788225	0.3227398	0.4750585	0.6312006	0.3460092	0.4798274	0.2091287	0.5841493	0.6757657	0.6760999	0.5636837	0.2762174	0.2583371	0.8903146	0.2444440	0.6203130	0.7707738	0.7074859	0.1641023	0.2190936	0.1756855	0.5129234	0.3107913	0.6837229	0.5217163	0.0038118	0.2998036	0.0261840	0.1158341	0.1716641	0.6711750	0.7068364	0.2901783	0.5611125	0.0932459	0.5416812	0.0102850	0.3991353	0.4426738	0.2808003	0.2312572	0.2117110	0.7663627	0.5515606	0.7124641	0.5833968	0.5173459	0.6251731	0.3212299	0.7427786	0.4804136	0.4928433	0.5599499	0.3193796	0.0738978	0.5662595	0.0450894	0.2464466	0.6129649	0.0309445	0.2229871	0.1004789	0.6176787	0.4632138	0.4966606	0.7539825	0.4999595	0.5249010	0.0402657	0.4316671	0.2989400	0.0376620	0.7411039	0.7846712
200	0.5430049	0.0220817	0.2846756	0.6435880	0.0272497	0.4159189	0.0831931	0.3495531	0.4326965	0.7211445	0.5055182	0.3680985	0.1530730	0.5699365	0.6386101	0.8262185	0.5153162	0.3319823	0.2972145	0.7487452	0.2919511	0.5994155	0.7230257	0.7407616	0.1828648	0.1060305	0.1034143	0.5552743	0.2711831	0.7010124	0.4571905	0.0088918	0.2976844	0.0737949	0.2324392	0.1708858	0.5911880	0.6885717	0.2627244	0.5037524	0.1138040	0.4626517	0.0169117	0.4986498	0.5004613	0.2565472	0.2153283	0.1998762	0.7791306	0.5049045	0.7177356	0.5051201	0.6564531	0.6115113	0.2389490	0.7429627	0.4366422	0.5582007	0.4941559	0.3791007	0.0753797	0.7730460	0.0668549	0.3116618	0.5522421	0.0052830	0.4056142	0.1607783	0.6911233	0.4708423	0.5432345	0.7739167	0.4742439	0.5005938	0.0555269	0.4116257	0.3872769	0.0428493	0.7283538	0.6614698
250	0.7414992	0.0333986	0.2420563	0.6472610	0.0073237	0.3982457	0.0939246	0.3006336	0.5059048	0.6056618	0.4346087	0.4807742	0.1317063	0.6293071	0.7211028	0.6736050	0.5506892	0.2815686	0.2627429	0.6636094	0.2835461	0.6784026	0.6810110	0.5732471	0.1280337	0.1367018	0.1202807	0.4980962	0.3971621	0.6285080	0.4316483	0.0282155	0.3366904	0.0655761	0.3600446	0.1730570	0.6913681	0.6270231	0.2076074	0.4743035	0.0683734	0.4528907	0.0092816	0.4776323	0.4659657	0.3109346	0.2004124	0.1612379	0.6199754	0.5221128	0.5399844	0.4071688	0.4754275	0.6356441	0.2993830	0.7122150	0.4959520	0.5070340	0.6132379	0.4029949	0.1011654	0.6906725	0.0412593	0.2760978	0.5911835	0.0060516	0.3715443	0.1661280	0.7167956	0.4718041	0.4931321	0.7270840	0.4337022	0.4709065	0.0761697	0.3869292	0.3558582	0.0325009	0.7374181	0.6654689
300	0.5256505	0.0118095	0.2338818	0.6670413	0.0037395	0.3790985	0.0649080	0.2751592	0.6777952	0.6785319	0.5376787	0.4390606	0.2420530	0.6227462	0.6597888	0.7176844	0.5439713	0.1968633	0.3196475	0.6338677	0.2080197	0.6151665	0.7515839	0.6632799	0.1247660	0.1073319	0.1300552	0.4283196	0.3043223	0.6504640	0.4291941	0.0064730	0.2516138	0.0434262	0.2060228	0.1545528	0.6358359	0.6240313	0.2566583	0.5097764	0.1267553	0.5641559	0.0071068	0.5224752	0.4184763	0.2701669	0.2068078	0.1867153	0.8016264	0.5350192	0.7656347	0.5713776	0.5519990	0.5356829	0.3169292	0.7203248	0.5117848	0.5475185	0.5440094	0.3630237	0.0544091	0.7537902	0.0594553	0.3225848	0.6275505	0.0074249	0.3383280	0.1385317	0.5610567	0.6089157	0.4912994	0.6558335	0.4922567	0.5166607	0.0330220	0.3731500	0.3739821	0.0123804	0.8175169	0.7671982
350	0.5810408	0.0138355	0.2431667	0.6745700	0.0143478	0.4566606	0.1047453	0.4207985	0.4627980	0.8592734	0.3275582	0.3625242	0.4493913	0.6827779	0.6450872	0.7325945	0.5827222	0.2341437	0.3390552	0.7997232	0.2321541	0.5283278	0.8116207	0.7100780	0.1679768	0.0886320	0.1406890	0.4387416	0.3124553	0.6147626	0.3822196	0.0071752	0.4773344	0.0195169	0.1513418	0.1546424	0.6360105	0.5968567	0.2276904	0.4453534	0.0890891	0.5370384	0.0144777	0.4629285	0.5217472	0.2226053	0.1820464	0.1289945	0.7865001	0.5989361	0.6348778	0.6502004	0.4488761	0.7435400	0.3107216	0.7304537	0.5606550	0.5540838	0.5282903	0.3291348	0.0628202	0.7748791	0.0423269	0.2777580	0.5372580	0.0102362	0.4086696	0.1408985	0.6756262	0.5817147	0.4176243	0.7553865	0.5469954	0.4700629	0.0501239	0.3444240	0.4471245	0.0473297	0.6248669	0.6160092
400	0.5247114	0.0226333	0.3022334	0.6931701	0.0121711	0.4953724	0.0567763	0.3169252	0.5980720	0.8459173	0.5107251	0.5533034	0.3689938	0.7256198	0.5397165	0.6342384	0.5715457	0.2833442	0.3997136	0.8662430	0.2291640	0.4992127	0.6959890	0.6955945	0.1512201	0.0831633	0.1562860	0.4804365	0.3856009	0.5647977	0.3825894	0.0301211	0.4721495	0.0347970	0.1443642	0.1569650	0.8315640	0.5775537	0.2887816	0.6031297	0.1401016	0.4343718	0.0117641	0.4786817	0.4918713	0.2741020	0.2303752	0.1546144	0.7565579	0.5437351	0.7374353	0.5632401	0.4715324	0.5925236	0.2313720	0.6177794	0.4939067	0.4074875	0.4335792	0.4450364	0.0357164	0.7282234	0.0406230	0.2896940	0.5794514	0.0189704	0.3561300	0.0672568	0.7104075	0.4962909	0.4554024	0.6957112	0.5263175	0.5192649	0.0355691	0.3324549	0.4691141	0.0245663	0.6748068	0.6685991
450	0.6687860	0.0287919	0.2788224	0.7292572	0.0073925	0.5166342	0.0714455	0.3065290	0.5425100	0.8606885	0.3743747	0.5488015	0.2297195	0.6871254	0.5908758	0.7195188	0.4647915	0.2440271	0.3412310	0.6383605	0.2829496	0.6221569	0.6620072	0.6598979	0.2433094	0.1887321	0.0647818	0.4485496	0.2828992	0.6303897	0.4543687	0.0096272	0.3288106	0.0443725	0.2407116	0.1835378	0.6759017	0.5087121	0.3513892	0.6798764	0.0987056	0.4906738	0.0160357	0.4762536	0.4565040	0.2247264	0.1388485	0.1503389	0.8059688	0.4702149	0.6666047	0.3771011	0.4565029	0.6115994	0.3571755	0.7870877	0.4937292	0.5226543	0.4364571	0.4263542	0.0585893	0.8015057	0.0700555	0.2749852	0.4492315	0.0106510	0.3398884	0.1132687	0.6357845	0.5595852	0.5491106	0.6433671	0.5887161	0.4917881	0.0494907	0.3365064	0.4741501	0.0154131	0.7621472	0.7977591
500	0.7170622	0.0808620	0.2965785	0.6079912	0.0062296	0.4824908	0.0803267	0.3565598	0.5484325	0.7284994	0.3397595	0.5010349	0.1223179	0.6345803	0.5294756	0.7235683	0.5101606	0.2857901	0.2261126	0.7009007	0.3498114	0.6497937	0.6642992	0.7230044	0.2473316	0.0995219	0.0995143	0.4361422	0.2742557	0.7217495	0.4931677	0.0092911	0.3181308	0.0416182	0.1962260	0.1246309	0.7632776	0.7017861	0.2946558	0.5241875	0.1450482	0.4952183	0.0151892	0.4724187	0.4507211	0.3118285	0.1500871	0.1662170	0.7327722	0.5178848	0.8049321	0.3988419	0.5176443	0.5977512	0.3619330	0.8694610	0.4993466	0.5924428	0.4765516	0.4264507	0.0922761	0.6778317	0.0750570	0.2724157	0.6446199	0.0254146	0.3978788	0.1468072	0.5118189	0.5619905	0.4002519	0.6790651	0.5113453	0.6921435	0.0355911	0.4226249	0.4353682	0.0192226	0.6730918	0.6569789
550	0.6245356	0.0173554	0.3430861	0.5600669	0.0125636	0.4881670	0.0849094	0.3656303	0.1954546	0.6918071	0.4734812	0.5666681	0.1232558	0.7347934	0.6992115	0.8225420	0.6906014	0.4520860	0.2326188	0.7260014	0.0881503	0.6726105	0.5585847	0.6823946	0.2280751	0.0999978	0.2666958	0.4350663	0.5202081	0.7191915	0.4150995	0.0144060	0.2143442	0.0706394	0.2879091	0.2018340	0.7290930	0.7292280	0.2651329	0.6411607	0.0503075	0.5376239	0.0269569	0.4979754	0.3980166	0.3088366	0.1712796	0.1331807	0.8684220	0.4510113	0.5593934	0.3790204	0.5511324	0.7325755	0.2663727	0.7055121	0.4066195	0.5293380	0.5118164	0.5000833	0.1053890	0.7802626	0.0452147	0.2627369	0.6027463	0.0097002	0.2132113	0.1905746	0.5944674	0.5453800	0.4673291	0.6658828	0.5988507	0.5653643	0.0371240	0.4384289	0.4006185	0.1627177	0.6252578	0.6830528
600	0.6732410	0.0244510	0.3709632	0.3418286	0.0159027	0.5082212	0.0888521	0.2426118	0.0950629	0.6929069	0.4648600	0.4705739	0.1264993	0.6185077	0.6742424	0.6286246	0.7257222	0.3752372	0.2656345	0.7305400	0.0569750	0.7134367	0.6283340	0.8257045	0.1623260	0.1145321	0.3613356	0.3141739	0.7426902	0.6243497	0.5002572	0.0093071	0.2758330	0.0226122	0.2300655	0.1978587	0.6959344	0.6041655	0.2537462	0.5832092	0.0489689	0.5809082	0.0170126	0.4479360	0.4745094	0.2998041	0.2407904	0.2090912	0.6172508	0.4630360	0.3742957	0.5254152	0.5132574	0.6176513	0.3677057	0.7949925	0.4726958	0.4986385	0.5158273	0.3804385	0.0690733	0.7614069	0.0855596	0.2755918	0.4927495	0.0103682	0.1780865	0.1630893	0.5081781	0.5803793	0.4510908	0.6557272	0.4659020	0.6012567	0.0693516	0.3321691	0.3684014	0.2758923	0.7282112	0.7316603
650	0.5727643	0.0410564	0.2537686	0.3960149	0.0090090	0.4256780	0.0616236	0.2416150	0.0347538	0.7018232	0.4230650	0.4741515	0.2624459	0.7320421	0.8730446	0.7858512	0.6492753	0.4292427	0.2439004	0.8242696	0.0737714	0.6199550	0.6032162	0.5709234	0.1775394	0.1039915	0.2709456	0.3104611	0.6909718	0.6477197	0.3945804	0.0077184	0.3126967	0.0336042	0.1805849	0.1215028	0.6492316	0.5500813	0.2320376	0.5623654	0.0393060	0.4752595	0.0180034	0.4861022	0.3651086	0.2777843	0.2428111	0.2355218	0.7522088	0.3899747	0.5914531	0.5053630	0.6558220	0.6946280	0.3704562	0.6459240	0.4238028	0.4724483	0.4602538	0.3860227	0.0733972	0.7380478	0.0511164	0.2554633	0.5019856	0.0147455	0.2254936	0.1158772	0.7482234	0.5181692	0.4816796	0.6124589	0.5745951	0.5343137	0.0450316	0.3934292	0.3262724	0.1790085	0.6670473	0.7007301
700	0.5615522	0.0399992	0.2925384	0.3364613	0.0361374	0.3898650	0.0545645	0.3836349	0.0440700	0.6855387	0.4226407	0.4972671	0.2863438	0.7545349	0.6368607	0.6250922	0.7092714	0.4168806	0.3316857	0.7531945	0.0695334	0.7077867	0.6414113	0.6024896	0.1876696	0.1228147	0.3150671	0.3245792	0.6319317	0.5477624	0.3885753	0.0197024	0.4554541	0.0308815	0.2073173	0.1651221	0.8647811	0.6151339	0.1793143	0.6919294	0.0289355	0.5206327	0.0121249	0.5036618	0.4024719	0.2552860	0.2170300	0.1992327	0.6666212	0.4355868	0.4929484	0.5641333	0.5216375	0.6433027	0.2738170	0.6227922	0.3706765	0.5686517	0.4243843	0.2908481	0.0526805	0.7448983	0.0412343	0.2459246	0.4947116	0.0147887	0.2346376	0.1263503	0.6576978	0.4579425	0.5595392	0.5462906	0.6036211	0.5719093	0.0408015	0.4636632	0.3469210	0.2129610	0.6370629	0.6330008
750	0.4383905	0.0146633	0.2529684	0.4587798	0.0187648	0.4706891	0.0457257	0.2943992	0.0381044	0.7616863	0.4630480	0.5457238	0.2845528	0.6801612	0.5847969	0.7135277	0.5731004	0.4483311	0.2878464	0.6575767	0.1083668	0.6900243	0.5715466	0.6338293	0.1889488	0.1817548	0.3052479	0.3644668	0.8552732	0.6707704	0.3844565	0.0052174	0.2881653	0.0416148	0.1948850	0.2184616	0.6658794	0.4897779	0.2171488	0.5413837	0.0239365	0.4198833	0.0190930	0.4647792	0.4885035	0.1977163	0.1928000	0.1730637	0.7682309	0.4246777	0.3489597	0.6202141	0.5558546	0.6612969	0.2917376	0.6875041	0.3759214	0.5593010	0.5834667	0.3161160	0.0411552	0.5880525	0.0634980	0.2849371	0.5809054	0.0128223	0.2514758	0.1837330	0.6177807	0.5519372	0.4395447	0.5540083	0.4660556	0.5822738	0.0556101	0.4803084	0.2773643	0.3046665	0.5954482	0.6673644
800	0.4492828	0.0480988	0.3943693	0.4720559	0.0130067	0.5560051	0.0707134	0.3332441	0.0345625	0.8988750	0.3811365	0.5905425	0.1255258	0.7345103	0.5595073	0.6657725	0.5228481	0.4627775	0.2430663	0.7189424	0.0471673	0.6259833	0.6068188	0.7074808	0.1682450	0.1759753	0.3231868	0.3328030	0.7945452	0.6942530	0.4294092	0.0016284	0.2501768	0.0461526	0.2451534	0.1907847	0.6531509	0.5911476	0.2747983	0.4979722	0.0697797	0.6314635	0.0210149	0.4947405	0.3353224	0.2716196	0.2355651	0.1898900	0.6652065	0.3951993	0.3665319	0.5062323	0.5253401	0.6496353	0.3453617	0.7416517	0.4662945	0.5100287	0.5623899	0.3096550	0.0759276	0.8303588	0.0442265	0.2896026	0.5000111	0.0096438	0.1910253	0.1344968	0.5628893	0.5953192	0.4113335	0.5618442	0.5232756	0.5205596	0.0405435	0.3374839	0.2420860	0.1778737	0.6670324	0.7295858
850	0.5930284	0.0171622	0.3585850	0.3734334	0.0278276	0.4230343	0.0964242	0.3686756	0.0336985	0.7417894	0.4834313	0.5203154	0.1314698	0.6903437	0.6766822	0.7872592	0.6110685	0.4849035	0.2393853	0.6995574	0.0978188	0.6256261	0.5490294	0.7258596	0.1119025	0.1420696	0.2658713	0.3422870	0.7401567	0.7416529	0.4808599	0.0084909	0.2024299	0.0479468	0.3203677	0.1786044	0.6430910	0.4837821	0.2259983	0.5365589	0.0218289	0.5627302	0.0309810	0.3888449	0.3397546	0.2790064	0.2885373	0.1613623	0.6733566	0.5881731	0.4580771	0.4132543	0.5779616	0.6817297	0.4278517	0.8189892	0.4415442	0.5609732	0.5023084	0.3283308	0.0770255	0.8380916	0.0949844	0.4031359	0.5126621	0.0321805	0.2603409	0.1278110	0.6779337	0.7300659	0.4639371	0.5979802	0.5215014	0.5204495	0.0267874	0.3730599	0.2967253	0.2073769	0.8036561	0.6608250
900	0.6655076	0.0389189	0.3636029	0.3759804	0.0101889	0.4789613	0.0911071	0.3186546	0.0476585	0.6678075	0.3675258	0.4604074	0.1514152	0.7152966	0.6823318	0.7465889	0.6205493	0.4363613	0.3261115	0.7861164	0.0536889	0.7669648	0.6102243	0.7158661	0.2073380	0.1858295	0.2266571	0.4331999	0.6847672	0.6249442	0.4965688	0.0151740	0.1837706	0.0825399	0.4265185	0.1884450	0.7058655	0.5453580	0.3135533	0.5983965	0.0411755	0.6790453	0.0105273	0.4792642	0.3779662	0.3860810	0.2532544	0.1561418	0.6581718	0.4660169	0.5380974	0.2520179	0.5412426	0.6025160	0.3244349	0.7900947	0.3949660	0.3805855	0.5411978	0.3912940	0.0840288	0.6890599	0.0700917	0.2801410	0.5581739	0.0079487	0.3289199	0.1840202	0.6389722	0.6256280	0.4323128	0.7600320	0.5646726	0.5128795	0.0573664	0.4602421	0.3442950	0.1738004	0.6876535	0.7471657
950	0.5899911	0.0147208	0.2787696	0.3245421	0.0347031	0.5172745	0.0935663	0.2595882	0.0439182	0.7499179	0.5537136	0.5261716	0.1064176	0.7041514	0.7230542	0.7175845	0.5757465	0.4961514	0.4217634	0.6528618	0.0391064	0.6464164	0.4561409	0.7279455	0.2210339	0.0974003	0.2142270	0.3839294	0.6367726	0.7035858	0.4458095	0.0153431	0.1116646	0.0558149	0.5249108	0.2286012	0.7095951	0.6249634	0.2345112	0.5338992	0.0458118	0.5994671	0.0206514	0.4394898	0.3490645	0.3348408	0.2517480	0.1559907	0.5971378	0.3442020	0.4713442	0.3403153	0.5665273	0.6355408	0.4140179	0.6329493	0.3694513	0.5206162	0.4657485	0.3352614	0.0458342	0.6694914	0.0544095	0.3057161	0.5016936	0.0150053	0.2719161	0.1545977	0.7543703	0.4991616	0.4306110	0.6740920	0.5685555	0.5763788	0.0423094	0.3599967	0.4045173	0.2537524	0.7381611	0.6698140
1000	0.6601943	0.0337825	0.3235951	0.4369319	0.0458563	0.4349143	0.1130643	0.3840395	0.0222521	0.6816694	0.3309286	0.4920283	0.0826130	0.7076925	0.7744170	0.6968733	0.6935803	0.4142564	0.2981301	0.7089807	0.0555374	0.7726838	0.6180877	0.7888507	0.1891205	0.1256828	0.2501802	0.3846300	0.7645073	0.5551369	0.4172709	0.0114490	0.1529756	0.0450854	0.4236532	0.1605146	0.8108271	0.5359683	0.2282502	0.5781886	0.0150754	0.5989417	0.0251432	0.4501510	0.3660666	0.3185551	0.1662051	0.1810821	0.7518330	0.4022500	0.4984507	0.2992816	0.5416962	0.5856981	0.3232092	0.6580218	0.4475531	0.5847289	0.5638385	0.3538451	0.0455839	0.7753408	0.0722425	0.2680063	0.5561908	0.0320486	0.2407162	0.1320189	0.5634502	0.5982887	0.3682773	0.5037538	0.5392118	0.4819200	0.0235151	0.4568364	0.3017600	0.2780536	0.5862972	0.5830395

