"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
850	0.3257072	0.1475937	0.7453485	0.1556597	0.3963369	0.4206648	0.2778294	0.6381950	0.2138436	0.6263815	0.1419719	0.7096747	0.0017864	0.3242195	0.0073317	0.6123482	0.0009907	0.0101139	0.5682447	0.8218450	0.0762831	0.5044581	0.3351577	0.5244848	0.5615603	0.1968387	0.7402337	0.2909642	0.2062637	0.4485479	0.6228800	0.1615294	0.1434642	0.4840780	0.1838146	0.4719707	0.5141895	0.5592646	0.3427317	0.4880484	0.6058106	0.2841090	0.4824103	0.0649818	0.7730369	0.6805078	0.3490768	0.4126108	0.0081836	0.5483337	0.6103717	0.0019469	0.4741784	0.0259532	0.6680948	0.7618042	0.6945606	0.6625442	0.6003283	0.0948992	0.0266648	0.0515309	0.0278248	0.0115240	0.0595482	0.6880219	0.2137489	0.7515266	0.1244373	0.0688340	0.3737498	0.3522223	0.0962500	0.3833605	0.5058073
900	0.4430542	0.0998303	0.6149692	0.0884988	0.4937420	0.3761747	0.3184936	0.4841911	0.2692411	0.7314317	0.1388171	0.5954257	0.0059879	0.2872006	0.0082173	0.6878607	0.0016389	0.0072526	0.7687823	0.8165845	0.1309887	0.6653481	0.2751438	0.5336324	0.3928329	0.2344983	0.5362390	0.2434598	0.1445032	0.5185998	0.6661438	0.1102649	0.0704112	0.4356295	0.2072917	0.4006216	0.5382626	0.5039881	0.3964416	0.3973114	0.6728462	0.2114622	0.4189876	0.0760504	0.5547738	0.7539880	0.3679901	0.4692971	0.0080747	0.6175337	0.7722166	0.0111410	0.4049371	0.0180290	0.7662953	0.8515347	0.7840325	0.7271865	0.5104510	0.1005955	0.0300433	0.0734015	0.0158537	0.0093795	0.0690876	0.6595745	0.2310087	0.6164173	0.2022569	0.0264127	0.3722891	0.3601119	0.0245616	0.4940389	0.3325574
950	0.4583669	0.1317361	0.7745929	0.0949859	0.5150142	0.5461903	0.3234387	0.6968479	0.2889514	0.6467918	0.1971564	0.6890652	0.0036211	0.3290553	0.0107338	0.5944095	0.0117429	0.0151751	0.7204699	0.6740248	0.0391835	0.5457502	0.3007979	0.5760201	0.6188566	0.1736240	0.6491938	0.2186173	0.1751759	0.4960691	0.7232297	0.0905349	0.1201710	0.4573551	0.2210972	0.5367927	0.4232197	0.5287423	0.4011626	0.4055546	0.6247375	0.2412558	0.4827039	0.0555923	0.6487638	0.7418864	0.3872270	0.4563512	0.0062179	0.5617514	0.7889218	0.0070239	0.3683734	0.0290161	0.5837588	0.6500578	0.6712082	0.6819386	0.6735019	0.0555940	0.0335117	0.0585193	0.0161060	0.0034599	0.0477609	0.6288593	0.1624504	0.6971302	0.1567327	0.0439203	0.3234970	0.2283025	0.0393410	0.3973671	0.3709289
1000	0.3448249	0.1035268	0.7062143	0.1082724	0.4292763	0.4429289	0.4043145	0.4822717	0.2880773	0.6946736	0.1301771	0.7508297	0.0047004	0.3077150	0.0088857	0.6570532	0.0016081	0.0080495	0.8590929	0.6065487	0.0652358	0.4784329	0.2871834	0.4913829	0.4807528	0.2567677	0.6463528	0.1852477	0.1837476	0.4888140	0.5413079	0.1141430	0.1643407	0.4601266	0.2716235	0.4608524	0.6208841	0.6714545	0.3411576	0.4102437	0.6413943	0.3253508	0.5446683	0.0469554	0.6953595	0.6282883	0.4110773	0.4298590	0.0212094	0.4422075	0.6788082	0.0041358	0.3946457	0.0273454	0.7007174	0.6489500	0.6631657	0.7133089	0.4699796	0.0986458	0.0346146	0.0295269	0.0077098	0.0081514	0.0643155	0.6637049	0.2531832	0.7356475	0.1224524	0.0479949	0.2930040	0.3183276	0.0634624	0.4029124	0.4520763

0	0.4842520	0.1248424	0.5710617	0.0931486	0.4888025	0.5142075	0.2892894	0.5926774	0.2744712	0.5788466	0.1080070	0.7080686	0.0031026	0.3985794	0.0067627	0.6778260	0.0025624	0.0205303	0.7362318	0.6804163	0.0742416	0.4738935	0.3800554	0.4811176	0.4078528	0.1524149	0.7065422	0.1777344	0.2513872	0.3869291	0.7416131	0.1042669	0.1101205	0.4634803	0.2593554	0.4254387	0.4770156	0.6617272	0.4070098	0.4322892	0.7413435	0.2610773	0.4977002	0.0490542	0.6590838	0.7460943	0.3357712	0.4208136	0.0076432	0.6312672	0.7800492	0.0033589	0.4699145	0.0170447	0.7094893	0.8141280	0.6065115	0.7328187	0.6678539	0.0777487	0.0582962	0.0504941	0.1961864	0.0221710	0.0859289	0.6025489	0.2272363	0.6209012	0.1607858	0.0442414	0.3840790	0.3188783	0.0392898	0.3756967	0.3802349
50	0.3505019	0.0912602	0.6262967	0.1230651	0.3649725	0.3631924	0.2760007	0.6018817	0.4818998	0.4806849	0.2110082	0.4401369	0.0035431	0.2291807	0.0102347	0.7185031	0.0047326	0.0162512	0.6439222	0.5787443	0.0567900	0.5099948	0.2685558	0.1817422	0.4367258	0.2177163	0.8811043	0.2301839	0.1140618	0.4847500	0.6521604	0.3379929	0.0719340	0.5594982	0.1862512	0.3979929	0.4764136	0.5632912	0.2426187	0.3418719	0.6554505	0.2762975	0.4739543	0.0563605	0.6365501	0.7008247	0.3771922	0.5782630	0.0048630	0.6055893	0.6685155	0.0134596	0.5865017	0.0180611	0.6682048	0.5253454	0.5769517	0.6445389	0.4657820	0.1023361	0.4546400	0.0456604	0.0254338	0.0004823	0.0703052	0.7077354	0.2553870	0.2813020	0.1829177	0.0279391	0.3723478	0.1109548	0.0771346	0.4382505	0.4721925
100	0.2124878	0.1803070	0.7558563	0.1065955	0.3862147	0.3204799	0.3664267	0.6719286	0.5032861	0.3341024	0.2179374	0.4306286	0.0280750	0.2133280	0.0368978	0.7179643	0.0032512	0.0043573	0.7198967	0.5584411	0.0277998	0.7125144	0.2461373	0.1992226	0.6876291	0.2343367	0.7976394	0.2171019	0.0808188	0.4551094	0.3222184	0.5097986	0.0125382	0.4779631	0.1285956	0.6368228	0.2865259	0.4081541	0.2200464	0.2186013	0.6698265	0.2424123	0.3199940	0.0566538	0.5560277	0.6482754	0.3919378	0.7020227	0.0257194	0.5735776	0.6085442	0.0135213	0.5460356	0.0083369	0.6683822	0.3223075	0.6318827	0.8241593	0.4115175	0.0893702	0.4790773	0.0325908	0.0095146	0.0047695	0.0610869	0.6235168	0.2403647	0.0814700	0.1353812	0.0196053	0.4441731	0.0443485	0.0307446	0.3412841	0.3620972
150	0.1856615	0.2803059	0.6682996	0.1579400	0.3156310	0.3910403	0.5392544	0.7710291	0.5149684	0.3659397	0.2159638	0.4897240	0.0199403	0.2327939	0.0804271	0.6810360	0.0078089	0.0174373	0.7921903	0.6029715	0.0750676	0.6390376	0.1670002	0.2395049	0.5514900	0.1755766	0.6188157	0.3694358	0.0240454	0.5244676	0.2578872	0.3660721	0.0078830	0.5059052	0.0557555	0.6255201	0.1434042	0.3603657	0.1582100	0.1141539	0.7793516	0.2890673	0.4134455	0.0349572	0.6144247	0.6438111	0.4822723	0.7070948	0.0105234	0.6514861	0.7164486	0.0044463	0.4885607	0.0230128	0.7224200	0.2827127	0.5587010	0.7747452	0.2855264	0.1338689	0.5599416	0.0338792	0.0075157	0.0003731	0.0888150	0.5075029	0.2909353	0.0524993	0.2174817	0.0126181	0.4368286	0.0153269	0.0404246	0.4189344	0.3728380
200	0.1991980	0.2428179	0.5827842	0.1675791	0.2840206	0.4327706	0.5640506	0.6007011	0.4279642	0.3249972	0.2567369	0.4758754	0.0386997	0.2398401	0.0934536	0.7293887	0.0009367	0.0118875	0.7642254	0.5527485	0.0271943	0.6359591	0.2371213	0.2100470	0.3774822	0.1269677	0.6562537	0.2747279	0.0593270	0.4684228	0.2465999	0.3620141	0.0049680	0.5144381	0.0392235	0.5395561	0.1426020	0.1849551	0.0891805	0.1393924	0.7127730	0.2854758	0.4014129	0.0593156	0.6189628	0.6535474	0.3661533	0.6870751	0.0139538	0.6564673	0.6328988	0.0048454	0.4424609	0.0202066	0.5314344	0.3661847	0.6534781	0.6525077	0.1164653	0.0799935	0.6164681	0.0514074	0.0073487	0.0014616	0.0630455	0.6974993	0.2807149	0.0305301	0.1827843	0.0304562	0.4455662	0.0074035	0.0555080	0.3712468	0.3200020
250	0.1878208	0.3226076	0.5543808	0.1913595	0.3048473	0.3331855	0.4473139	0.6761420	0.5386039	0.3597885	0.2746823	0.4427120	0.0324634	0.2132466	0.0943570	0.7982968	0.0051990	0.0057152	0.8699641	0.5533147	0.0452692	0.5440272	0.1973636	0.2398239	0.6164607	0.2241430	0.6726760	0.3590043	0.0284234	0.4214263	0.2214483	0.4355763	0.0043084	0.4568583	0.0051447	0.5156158	0.1084393	0.1125704	0.1121222	0.1235098	0.6556218	0.2893689	0.4048638	0.0861382	0.5838139	0.6443911	0.3851922	0.6216912	0.0216647	0.6547831	0.5106377	0.0077746	0.4768073	0.0144679	0.7031290	0.2640794	0.4677139	0.6435330	0.0865454	0.1484071	0.7090862	0.0608651	0.0216829	0.0007958	0.0581824	0.6610217	0.2023527	0.0244714	0.1234841	0.0196917	0.3244489	0.0022767	0.0316681	0.3739678	0.3895277
300	0.1628442	0.3348165	0.5916135	0.2258815	0.2406156	0.4239555	0.4858597	0.6184112	0.5126477	0.2795144	0.2764987	0.5558671	0.0175666	0.2153378	0.0603483	0.7576192	0.0029999	0.0096308	0.7676595	0.4714976	0.0453574	0.8584367	0.2002780	0.1861717	0.6698710	0.1778218	0.5802154	0.3269469	0.0283377	0.3302346	0.1957792	0.4792973	0.0032065	0.4766118	0.0041264	0.4971988	0.1220069	0.0530196	0.0635677	0.1219999	0.6890366	0.3009264	0.3646996	0.0323866	0.5296193	0.7796977	0.5024070	0.6783588	0.0198850	0.5496848	0.6184974	0.0083497	0.4510890	0.0231002	0.5815331	0.3534391	0.5855085	0.6173092	0.0886769	0.1327365	0.6401470	0.0420557	0.0117568	0.0010943	0.0680392	0.5813052	0.2045780	0.0448349	0.1905058	0.0196100	0.3705164	0.0061712	0.0343847	0.4371100	0.3772735
350	0.2115920	0.3119800	0.5748050	0.1752192	0.3062264	0.4973689	0.6339101	0.7396356	0.4543882	0.3287356	0.1917932	0.3848603	0.0285128	0.2055022	0.0445503	0.6275761	0.0024365	0.0076237	0.6442463	0.4990666	0.0621364	0.7210528	0.1870954	0.2178933	0.5308137	0.2203665	0.7597096	0.3917110	0.0543713	0.3983299	0.2429033	0.5251839	0.0001449	0.5173090	0.0007448	0.5107033	0.1152973	0.0401760	0.1256654	0.0929766	0.5811407	0.3216277	0.3931194	0.0667932	0.6152178	0.7205418	0.4770526	0.7284043	0.0154471	0.5919105	0.5369046	0.0084983	0.4920537	0.0718697	0.6298785	0.2523114	0.5588290	0.5681265	0.0588547	0.1178780	0.6743862	0.0356827	0.0086118	0.0010023	0.0498807	0.6813542	0.2223189	0.0359914	0.1239277	0.0147955	0.4399453	0.0056703	0.0359802	0.4056851	0.2970974
400	0.2311208	0.2342515	0.6259495	0.1409752	0.2229422	0.4535323	0.4919292	0.7111183	0.5305095	0.3999589	0.2325217	0.4623470	0.0255031	0.1989884	0.0522447	0.7098110	0.0022463	0.0130263	0.6686338	0.5667033	0.0471722	0.7317277	0.2025709	0.1813564	0.4874892	0.1864749	0.6615717	0.3751303	0.0199538	0.4121910	0.2541583	0.4031969	0.0051150	0.4203147	0.0014110	0.6063405	0.1753957	0.0441811	0.0777361	0.1171168	0.5783713	0.2912353	0.4317062	0.0539262	0.5723836	0.5389077	0.3238306	0.8212929	0.0255455	0.5884968	0.6910671	0.0036147	0.5518957	0.0287619	0.4753714	0.2987323	0.5138593	0.6025471	0.0602956	0.1184046	0.6322380	0.0583099	0.0047360	0.0000205	0.0425907	0.6077323	0.2330236	0.0207656	0.1434372	0.0338014	0.2937807	0.0028533	0.0490227	0.3655238	0.3204882
450	0.1789151	0.3732696	0.5748957	0.2111716	0.3601829	0.3891428	0.6394335	0.6970764	0.4454864	0.3215940	0.2770266	0.4287764	0.0278318	0.1584995	0.0797831	0.7049341	0.0042149	0.0028982	0.5715332	0.5286427	0.0452934	0.6148826	0.2193358	0.2144622	0.4196110	0.1713552	0.6532522	0.3091377	0.0349955	0.4244960	0.2156680	0.4007500	0.0036646	0.4395714	0.0034985	0.4632258	0.1351996	0.0569036	0.1090034	0.1164004	0.6795068	0.2343506	0.3469618	0.0717285	0.5879744	0.7092099	0.3320365	0.7755847	0.0382860	0.5766760	0.5914510	0.0055178	0.5529462	0.0233927	0.4483994	0.2376417	0.5753382	0.8364312	0.0750081	0.1297527	0.5273539	0.0744176	0.0064540	0.0012019	0.0458976	0.6876069	0.1885605	0.0258188	0.2006004	0.0593820	0.3889100	0.0055820	0.0312757	0.4340385	0.3528019
500	0.1609584	0.3980805	0.6547606	0.2199788	0.3030840	0.3554009	0.5808231	0.6303730	0.4922322	0.3132974	0.1900486	0.3574330	0.0178665	0.1691619	0.0503389	0.7342716	0.0026936	0.0147893	0.7367385	0.5375319	0.0325699	0.7606676	0.2530543	0.1717442	0.4665818	0.2460859	0.6902233	0.4152102	0.0431615	0.3997292	0.2164309	0.5044714	0.0017115	0.5273539	0.0009991	0.4910878	0.1904224	0.0477325	0.1045178	0.0765581	0.6759445	0.2128436	0.4789916	0.0715965	0.6181513	0.7264946	0.3586756	0.8591052	0.0183688	0.6329646	0.6053165	0.0066271	0.4680434	0.0166389	0.5190159	0.2156346	0.6401175	0.6118211	0.0505506	0.1105747	0.6589403	0.0348141	0.0088751	0.0006330	0.0421309	0.6349325	0.1983792	0.0801022	0.1423961	0.0175135	0.4200186	0.0096594	0.0507760	0.4284637	0.3667618
550	0.3270622	0.2914663	0.6751315	0.1993473	0.3257875	0.4923715	0.4352719	0.6894604	0.1792363	0.5960937	0.2445830	0.5633395	0.0208509	0.3068929	0.0494626	0.6043848	0.0057331	0.0142806	0.6175257	0.6084746	0.0832166	0.6888141	0.2028277	0.6610109	0.3825850	0.2305863	0.6962101	0.2882809	0.1090784	0.3745793	0.3871941	0.2086321	0.0417031	0.3892745	0.0119700	0.4152252	0.2577608	0.1223356	0.2182978	0.1934002	0.7732737	0.2977891	0.3421005	0.0572112	0.5914161	0.6227672	0.3988876	0.6434404	0.0215475	0.5138162	0.7001149	0.0029887	0.4131798	0.0095761	0.4941010	0.4233964	0.6215083	0.6075973	0.1604025	0.0794378	0.1894991	0.0500479	0.0024297	0.0085946	0.0455240	0.7327936	0.2316138	0.5572239	0.1289023	0.0114502	0.3931497	0.2140454	0.0646996	0.4944332	0.3708738
600	0.3928974	0.1767103	0.5941175	0.1487582	0.4326526	0.3829972	0.4542981	0.6857180	0.2722770	0.7465790	0.1656019	0.7406917	0.0011095	0.2878007	0.0246961	0.7605072	0.0092770	0.0029411	0.6781902	0.6596787	0.1083051	0.5868013	0.2501846	0.6926185	0.4125269	0.2302114	0.7536967	0.2018069	0.1509177	0.4300455	0.4493722	0.0770549	0.0537871	0.4634793	0.1228383	0.4230472	0.4389649	0.2709995	0.4960788	0.4441969	0.7806983	0.2090773	0.5259266	0.0997656	0.8777310	0.5953629	0.3734940	0.5710130	0.0091213	0.6057652	0.6689531	0.0051689	0.4509330	0.0420022	0.6144951	0.5647044	0.5988042	0.6884316	0.4165184	0.1096046	0.0640244	0.0352679	0.0076653	0.0247061	0.0687344	0.5991186	0.2295127	0.7142365	0.1631970	0.0507384	0.4831009	0.2231945	0.0603807	0.4624541	0.3419423
650	0.4640190	0.1432914	0.5750907	0.1566341	0.3717537	0.4431666	0.3483753	0.5989181	0.2602926	0.7616367	0.0861308	0.6809950	0.0131320	0.3184367	0.0074930	0.6938594	0.0013743	0.0090324	0.6196912	0.6870614	0.0412955	0.5897086	0.3666172	0.5084604	0.4869642	0.1870643	0.6798091	0.1553060	0.1516768	0.5558109	0.6069397	0.1483316	0.1413140	0.3828596	0.1613165	0.4370414	0.4896238	0.4074495	0.3885761	0.5921242	0.6914681	0.2718572	0.5660105	0.0989575	0.6207130	0.5957267	0.3257571	0.4569542	0.0295940	0.6837753	0.6228638	0.0087982	0.5020723	0.0222762	0.6285249	0.6649524	0.6849506	0.6659012	0.4294669	0.0740463	0.0311496	0.0723971	0.0073654	0.0179155	0.0748120	0.5835866	0.2720163	0.6157992	0.1671905	0.0331412	0.4938146	0.4294904	0.0494601	0.3180822	0.3739776
700	0.3676924	0.1289973	0.7836115	0.1200281	0.4889762	0.4268076	0.2781279	0.6862043	0.2550701	0.7183820	0.1688744	0.7347434	0.0090438	0.4375779	0.0174639	0.6965390	0.0065464	0.0035729	0.6789302	0.7001652	0.1025040	0.5113021	0.2900916	0.4328272	0.4758300	0.1937174	0.5554229	0.2776139	0.1837844	0.4379465	0.6744877	0.1843868	0.1300880	0.4290712	0.1856850	0.4582777	0.5144289	0.4320131	0.4532268	0.5092036	0.7159252	0.2997828	0.4959868	0.0703330	0.7320211	0.6510552	0.3838534	0.5246058	0.0251879	0.5530632	0.6672309	0.0239995	0.4785336	0.0238040	0.5945179	0.7007244	0.5754999	0.5962550	0.5393033	0.0942099	0.0340407	0.0437562	0.0408496	0.0027641	0.0608818	0.6190142	0.2046553	0.6096299	0.1487812	0.0331719	0.4169264	0.3808452	0.0378566	0.3164080	0.2703904
750	0.3193390	0.1380469	0.6967957	0.1214306	0.4690255	0.4569207	0.3904811	0.5089329	0.1967886	0.6029009	0.1795027	0.6952491	0.0104676	0.4942577	0.0160533	0.6551890	0.0057224	0.0037198	0.5950435	0.6540565	0.0693350	0.6312991	0.2834899	0.5815687	0.4786230	0.2085832	0.7342343	0.2211989	0.2270099	0.3701608	0.5608838	0.1299995	0.0633425	0.3871981	0.2280326	0.4153283	0.4638794	0.3770411	0.3841937	0.4056151	0.6949318	0.3127929	0.4057095	0.0464597	0.7877217	0.6686194	0.3925957	0.4294203	0.0056622	0.6294536	0.5667033	0.0090234	0.3983507	0.0206268	0.6176953	0.6405648	0.6746020	0.6255401	0.4958867	0.0560217	0.0432398	0.0313888	0.0092010	0.0085878	0.0635125	0.7108089	0.2105793	0.6797186	0.1295580	0.0285965	0.4784513	0.3349683	0.0606807	0.3298650	0.3433766
800	0.4224287	0.1540222	0.6293481	0.1333381	0.4277741	0.4650149	0.2882167	0.5434084	0.1761394	0.5300600	0.1995590	0.7236002	0.0008023	0.4155372	0.0066429	0.6519518	0.0019716	0.0162226	0.6457542	0.6384011	0.0667033	0.5255078	0.4112319	0.4941829	0.4829771	0.1911534	0.7325972	0.2112810	0.2468505	0.3566631	0.7146258	0.1504093	0.0742610	0.3934760	0.2435197	0.4452633	0.5754785	0.4225357	0.4108995	0.4608885	0.5599131	0.2078805	0.4781449	0.0751756	0.7014444	0.6814397	0.3849973	0.4309555	0.0501289	0.6394425	0.6601825	0.0031470	0.5254187	0.0266864	0.6874168	0.7218818	0.6412084	0.6050823	0.3541807	0.0848546	0.0243115	0.0302537	0.0024490	0.0074050	0.0520520	0.7569645	0.2218685	0.6566456	0.2140881	0.0212266	0.3797670	0.3659740	0.0424571	0.3701745	0.4278759
850	0.4092837	0.1695210	0.7598743	0.1189452	0.4450916	0.3790292	0.3257560	0.5115135	0.2314343	0.6868849	0.2185889	0.8645874	0.0058718	0.4038456	0.0039724	0.8211272	0.0041089	0.0378705	0.6529863	0.5681088	0.0883426	0.6601072	0.2659116	0.5491433	0.5898168	0.1549799	0.6036201	0.2328037	0.2265576	0.4330990	0.6389726	0.1351270	0.0529961	0.5427089	0.2081603	0.4698407	0.5657189	0.4671532	0.3818963	0.4645163	0.6335003	0.3034822	0.4654221	0.0808330	0.7471815	0.7975376	0.3383847	0.4183644	0.0392930	0.5797856	0.6359489	0.0296838	0.4462050	0.0221197	0.6610971	0.6587331	0.5714887	0.6362364	0.4051455	0.0595215	0.0436162	0.0329721	0.0093609	0.0036300	0.0740160	0.6752063	0.1862566	0.6520833	0.1435617	0.0210906	0.4410703	0.3010383	0.0566834	0.4599896	0.3427208
900	0.5210003	0.1256467	0.6424958	0.1383395	0.4832844	0.4289995	0.3333048	0.5553408	0.2382196	0.7080286	0.1329314	0.5820527	0.0093461	0.3546502	0.0048280	0.6581556	0.0094255	0.0051360	0.6212594	0.6331673	0.0717522	0.5281788	0.3900124	0.5061916	0.3680649	0.2720475	0.7127948	0.1597179	0.1748723	0.4506079	0.6380619	0.1557311	0.1745985	0.5282642	0.2122358	0.3941432	0.4978805	0.5403859	0.3766011	0.4942686	0.6427691	0.2529228	0.4737396	0.0642301	0.7799121	0.7077153	0.4199221	0.5256481	0.0099135	0.5338874	0.5458596	0.0094037	0.4159647	0.0497574	0.7143730	0.6280189	0.5871473	0.6315837	0.3158494	0.1102889	0.0236752	0.0697159	0.0407918	0.0176537	0.0753705	0.6198084	0.1684418	0.8037418	0.1562316	0.0232719	0.4050695	0.2769763	0.0455123	0.4033149	0.3117123
950	0.5502424	0.1571745	0.6465286	0.1234223	0.4138066	0.3685805	0.2689329	0.5311439	0.2327023	0.6225151	0.2292553	0.6590374	0.0026564	0.3059467	0.0012666	0.7218097	0.0065531	0.0126336	0.6353666	0.6272986	0.0620447	0.4544247	0.3842078	0.4632296	0.4003212	0.1898090	0.7389333	0.2332622	0.1937333	0.4877621	0.6242609	0.1447088	0.1675437	0.4322269	0.2721664	0.4066471	0.5106817	0.6103285	0.3180125	0.4303966	0.7404249	0.3498509	0.5425227	0.0703449	0.7127838	0.7984671	0.3899259	0.4438770	0.0095030	0.4660642	0.6195957	0.0088007	0.3981410	0.0160959	0.7527696	0.7361192	0.5524967	0.6042885	0.4972079	0.0869925	0.0223795	0.0347409	0.0415683	0.0109202	0.0458456	0.7121596	0.1913685	0.7252382	0.2436500	0.0375100	0.4396083	0.3243345	0.0669501	0.4182079	0.3608980
1000	0.3259993	0.1581526	0.6928641	0.1092400	0.3841400	0.4554027	0.4071936	0.5523101	0.2510199	0.6965618	0.1684800	0.7625968	0.0027168	0.3054576	0.0258616	0.9042458	0.0068764	0.0012846	0.6471901	0.6562601	0.0664934	0.6413009	0.3081035	0.3872504	0.4319334	0.1534804	0.7454082	0.1635815	0.1529172	0.4120438	0.6208731	0.1463183	0.1278268	0.4777272	0.1632092	0.4476746	0.4272185	0.5480965	0.5010811	0.3865651	0.7448883	0.2921462	0.4661317	0.0594297	0.7662111	0.5978478	0.2948031	0.4778566	0.0107527	0.4430860	0.5846385	0.0064484	0.5548158	0.0358363	0.7429060	0.5879466	0.7394425	0.6416267	0.5142149	0.0485128	0.0535782	0.0864953	0.1063634	0.0112540	0.0519407	0.5610125	0.2910511	0.7942653	0.1469676	0.0475626	0.4492345	0.3456671	0.0295617	0.3342238	0.4164411

0	0.4078583	0.1513279	0.7628653	0.1239840	0.5330764	0.4998775	0.3345413	0.4776665	0.2134708	0.6859463	0.1190764	0.6719736	0.0007474	0.3246804	0.0111392	0.6746543	0.0025079	0.0087785	0.6172806	0.5763305	0.0534012	0.5129285	0.4022956	0.5347229	0.4916324	0.1922538	0.7017673	0.2489271	0.1396756	0.4174510	0.7320055	0.1000165	0.1399529	0.4162354	0.2336512	0.3900085	0.4796918	0.5113601	0.3438589	0.5328008	0.6880365	0.1994701	0.5493968	0.0390072	0.7000818	0.7104180	0.4540855	0.4204874	0.0351624	0.6070076	0.7296079	0.0023030	0.4300864	0.0108335	0.6208016	0.6628124	0.6224826	0.6966878	0.5068893	0.0756751	0.0766191	0.0651741	0.1251672	0.0209390	0.0649378	0.7059510	0.2097042	0.6181376	0.1510921	0.0682082	0.3512857	0.3483699	0.0383670	0.3446275	0.4671294
50	0.4636906	0.1296200	0.6160441	0.1068056	0.4482267	0.4763164	0.2015085	0.5141154	0.2584756	0.7151131	0.1654780	0.5868766	0.0003887	0.4536123	0.0101289	0.6658064	0.0032289	0.0332377	0.5783446	0.6328998	0.0556244	0.7076182	0.5075072	0.4549224	0.5088805	0.1724844	0.7462538	0.1934945	0.1732860	0.2852098	0.6987205	0.1945346	0.0915736	0.4096832	0.2380898	0.4036047	0.4625695	0.5065281	0.3825813	0.4000114	0.7774830	0.2318844	0.4936482	0.0940021	0.7927177	0.5874717	0.3585483	0.4516092	0.0636687	0.4968686	0.6126266	0.0154102	0.3687527	0.2649078	0.8099460	0.4426975	0.6086903	0.3942407	0.5984437	0.0999513	0.1570017	0.0661390	0.0362465	0.0112971	0.0299153	0.3063413	0.1828166	0.7058910	0.0632571	0.0387714	0.4867806	0.3742384	0.0637767	0.3798613	0.4811780
100	0.3430859	0.1711072	0.5529293	0.1627137	0.4073832	0.3230331	0.2261940	0.5100257	0.1869350	0.7286644	0.2143235	0.5263400	0.0013185	0.5984886	0.0242578	0.6582882	0.0023776	0.0247104	0.6808072	0.8057431	0.0545582	0.6875702	0.5779293	0.4279232	0.3600030	0.1585716	0.7318438	0.2266344	0.3277095	0.2740205	0.4278620	0.2051745	0.0881124	0.2514390	0.1251095	0.1972180	0.4544805	0.5828363	0.3615743	0.2833075	0.7852096	0.2873779	0.4212861	0.1485389	0.5784517	0.5384768	0.4004566	0.5466962	0.0870112	0.4480553	0.6010936	0.0069698	0.4188846	0.3809167	0.6453489	0.3270269	0.5848543	0.2974549	0.5087321	0.0782149	0.1281677	0.0672413	0.0294871	0.0115317	0.0564429	0.1725917	0.1780045	0.7443367	0.0196327	0.0193537	0.4796691	0.3836605	0.0327952	0.4193041	0.3028157
150	0.3278374	0.1587085	0.6415518	0.1444433	0.3687146	0.3749078	0.1866343	0.6030816	0.2062082	0.6622795	0.1609650	0.5455910	0.0007263	0.6114494	0.0158119	0.5905666	0.0048354	0.0134926	0.7448535	0.6924027	0.0929813	0.7201982	0.6053886	0.3006585	0.4853834	0.1904868	0.6383541	0.2097262	0.3642198	0.2756771	0.4499918	0.2480932	0.0450559	0.4087341	0.1197571	0.1926872	0.3534580	0.4980593	0.3969360	0.2836702	0.6331498	0.3161132	0.4512568	0.1672368	0.7930328	0.6179856	0.3019461	0.4420003	0.1056102	0.3467661	0.5404148	0.0058864	0.3545802	0.3385034	0.6740299	0.3418331	0.5234408	0.2949320	0.3683507	0.0765411	0.0970982	0.0300280	0.1233925	0.0218332	0.0493213	0.1862016	0.1204434	0.6012137	0.0047958	0.0167387	0.3616489	0.3791513	0.0811599	0.4792381	0.3559914
200	0.3431188	0.1588434	0.6457470	0.1038811	0.4182308	0.3186458	0.2067062	0.4976717	0.1516834	0.7275196	0.1470619	0.5676904	0.0025283	0.4565191	0.0278116	0.6356013	0.0034997	0.0407808	0.7458700	0.6108146	0.0704091	0.8476633	0.4783900	0.4451280	0.4062286	0.2517298	0.7128752	0.3269095	0.5636093	0.2441022	0.5287091	0.2170981	0.0672759	0.4297218	0.0958289	0.1139839	0.3707352	0.3946693	0.3854772	0.2567863	0.6647603	0.2882272	0.4198276	0.1497495	0.6568426	0.6850207	0.3392189	0.4439114	0.1090618	0.4579468	0.4401623	0.0085103	0.3817405	0.4552267	0.5820925	0.3881602	0.6698519	0.1888883	0.5221268	0.1077935	0.0894622	0.0227484	0.3300907	0.0346818	0.0347197	0.1564746	0.0764631	0.7777794	0.0099117	0.0249656	0.4141373	0.4493306	0.0449194	0.3625128	0.3367634
