"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
950	0.4174741	0.4086610	0.6708397	0.3301497	0.4560399	0.3860018	0.0144089	0.2422837	0.0429313	0.2939057	0.4496507	0.0185852	0.3839746	0.0299887	0.5614777	0.0974265	0.3038561	0.1949924	0.0670915	0.7476858	0.3345325	0.7277667	0.2499618	0.3497433	0.7312631	0.4983703	0.4961250	0.3813302	0.0495239	0.1920631	0.1882846	0.5195088	0.2451122	0.2639345	0.3751820	0.5201712	0.6561842	0.7548828	0.4522735	0.2970451	0.3945141	0.0246082	0.7111910	0.3069433	0.2673878	0.7759389	0.7086764	0.5692484	0.1292600	0.1090121	0.8146295	0.4732237	0.0335826	0.2232133	0.6062638
1000	0.4737571	0.5271161	0.7594798	0.2939494	0.3920258	0.4652550	0.0073013	0.3042900	0.0445345	0.4056957	0.4693642	0.0185914	0.5041609	0.0419158	0.5266182	0.0810172	0.3214695	0.1900881	0.0964909	0.9525794	0.3402447	0.6450594	0.2235799	0.4379486	0.6539559	0.6606218	0.5771320	0.4533766	0.0496334	0.2652665	0.2190134	0.5042153	0.3667231	0.3468973	0.4462042	0.5376207	0.6809602	0.6094521	0.4279596	0.2245423	0.3345918	0.0412469	0.5442530	0.3777154	0.3085905	0.7013198	0.7447806	0.5102646	0.0677013	0.0547240	0.7376062	0.4257550	0.0471956	0.1666693	0.5944711

0	0.3178251	0.3455260	0.4651510	0.3566930	0.4046678	0.3699262	0.0047252	0.2458138	0.0457043	0.3220703	0.4294878	0.0056574	0.3163267	0.0390608	0.5720718	0.0552510	0.1747717	0.1613923	0.0625438	0.7877374	0.3135374	0.7520728	0.1931788	0.4451002	0.9085013	0.6866043	0.4805077	0.4441562	0.0296445	0.3442886	0.1671911	0.4852819	0.3244401	0.2426008	0.4082111	0.6192464	0.8772013	0.8223427	0.5004749	0.2363835	0.3235920	0.0511921	0.5754045	0.3814825	0.3694425	0.7461283	0.7751183	0.7567545	0.0955464	0.0473436	0.6767408	0.4672414	0.0480178	0.1954807	0.6290370
50	0.3562545	0.4227529	0.6274420	0.1683341	0.4623782	0.4597402	0.0004426	0.3073600	0.0860572	0.5671971	0.0943183	0.0112187	0.2654858	0.0185160	0.6233736	0.0612820	0.2844818	0.1591021	0.0682855	0.4988037	0.3800324	0.7589759	0.2049345	0.5007616	0.6661901	0.6603926	0.2181374	0.4683037	0.2803353	0.1973328	0.3225111	0.4714653	0.1533250	0.2121081	0.1599372	0.3901879	0.4816972	0.7782271	0.6927216	0.2728852	0.2225496	0.0725784	0.5689366	0.3291641	0.6040273	0.7252901	0.5837906	0.6393102	0.3841456	0.0789179	0.7485800	0.5582295	0.0048676	0.1927289	0.6483661
100	0.3274097	0.5337192	0.7381452	0.1344650	0.4630925	0.3908261	0.0001127	0.2726479	0.0604421	0.6099801	0.1801600	0.0144822	0.2738433	0.0150437	0.5180703	0.1641751	0.2996781	0.2151394	0.1007836	0.2929367	0.2581446	0.8315283	0.1689548	0.4105063	0.8259961	0.7682555	0.1007883	0.4794957	0.3030344	0.1824305	0.3965254	0.7010770	0.1424266	0.2128061	0.1149032	0.2462872	0.4385431	0.8439898	0.8399218	0.2289363	0.3606500	0.0159256	0.5325712	0.3332597	0.6383373	0.7195172	0.6917349	0.6273071	0.3864777	0.0645791	0.5972192	0.5492164	0.0035728	0.1609293	0.6363022
150	0.1975274	0.4862765	0.5672277	0.0965632	0.3875862	0.4655184	0.0035650	0.3669207	0.0952282	0.6191146	0.1361772	0.0232674	0.2602358	0.0006406	0.5832426	0.1183325	0.3903985	0.1468465	0.0597258	0.2030124	0.2702980	0.7038208	0.1830524	0.4132625	0.6709737	0.6772164	0.0368786	0.5684878	0.3487190	0.1293658	0.4807695	0.6423356	0.0923820	0.1563286	0.1124903	0.3161528	0.4003662	0.7072194	0.6488436	0.2423788	0.3083672	0.0088614	0.4884433	0.3236743	0.5625766	0.7088297	0.8137983	0.6481691	0.3828966	0.1445206	0.7575961	0.6590724	0.0004565	0.1716177	0.6285761
200	0.3235419	0.5642510	0.6716040	0.0991661	0.3662775	0.5683102	0.0057125	0.2724519	0.0661850	0.6705813	0.2670027	0.0293171	0.4198554	0.0029549	0.6336291	0.1927740	0.4657421	0.1711362	0.0362756	0.2487515	0.2940269	0.6839075	0.1497126	0.4654649	0.6979711	0.7586235	0.0533359	0.4633980	0.2845194	0.0637705	0.3685578	0.6799618	0.1089968	0.1214914	0.1284124	0.2650452	0.4043919	0.6990851	0.6623902	0.3422101	0.2748309	0.0245866	0.5135267	0.3392795	0.6915250	0.5175680	0.6835107	0.4872033	0.4474708	0.0877563	0.8360062	0.5994194	0.0002547	0.1691907	0.5287540
250	0.3670478	0.6318186	0.6247704	0.1274201	0.4246380	0.4999075	0.0012788	0.4024690	0.0436334	0.7361041	0.1818562	0.0153754	0.2491988	0.0001115	0.4611833	0.1160997	0.3021435	0.1667428	0.0572118	0.2091835	0.3319800	0.7445235	0.1865371	0.3145631	0.6902663	0.8328170	0.0271120	0.5456957	0.3338490	0.0907877	0.4575213	0.7763224	0.1467090	0.2479717	0.1248682	0.3110284	0.3546762	0.6623943	0.6623653	0.2334306	0.2788489	0.0455855	0.5015288	0.3818202	0.6245523	0.7147544	0.7537089	0.5616301	0.4147934	0.1507077	0.6526976	0.5750524	0.0003500	0.0824057	0.6797325
300	0.2763558	0.5031985	0.7340184	0.0900541	0.3407063	0.4687043	0.0000126	0.3332674	0.0287482	0.6766781	0.1643085	0.0264232	0.2989437	0.0001971	0.4871825	0.1110465	0.3625402	0.1239352	0.0922314	0.1971171	0.3026065	0.7393637	0.1862942	0.3316135	0.8119463	0.7429444	0.0245994	0.5196269	0.3147214	0.0805733	0.4276572	0.5536302	0.1982836	0.1372727	0.1052032	0.3562705	0.3781610	0.7868165	0.6336210	0.3495669	0.2799074	0.0219787	0.5112641	0.2901511	0.6091724	0.6732649	0.7084128	0.4979003	0.4623757	0.0555546	0.7819623	0.4835175	0.0011573	0.1211674	0.6172110
350	0.3439850	0.4624598	0.7333625	0.1115857	0.3871185	0.5942925	0.0001270	0.3260555	0.0756091	0.7624154	0.1836537	0.0547816	0.3375493	0.0038587	0.7340382	0.0993608	0.3779876	0.2222711	0.0957228	0.1826155	0.2763179	0.6545953	0.2417060	0.4100792	0.6414091	0.8221462	0.0136853	0.4926815	0.2596685	0.1153739	0.4440038	0.6136624	0.1444539	0.1916722	0.1433236	0.2846110	0.4018578	0.8418037	0.6101418	0.2207435	0.2750397	0.0174033	0.4592808	0.3392155	0.5917319	0.5467974	0.5872993	0.6081266	0.4818910	0.0285855	0.6878808	0.5608120	0.0003388	0.1363999	0.5897710
400	0.2251999	0.4939853	0.8427885	0.1219949	0.3869051	0.5642006	0.0012665	0.3467233	0.0691763	0.7723066	0.2127181	0.0211154	0.2168794	0.0040041	0.4943787	0.1246691	0.3857344	0.1934101	0.0855831	0.2846661	0.3653746	0.8407360	0.1279870	0.4198680	0.7307734	0.6464170	0.0424752	0.4911434	0.3444694	0.0966690	0.5189949	0.8096883	0.1875632	0.1544780	0.1227270	0.2575562	0.4661684	0.7688285	0.7266685	0.2602381	0.3336983	0.0198030	0.5112029	0.4466728	0.5872376	0.8213083	0.7240092	0.6713189	0.3385022	0.0658234	0.8112020	0.7100093	0.0001576	0.1655452	0.6869385
450	0.3184910	0.4091818	0.6118574	0.0993834	0.3872584	0.4806754	0.0014833	0.3039086	0.0719558	0.7054395	0.1426776	0.0210133	0.2510987	0.0070778	0.5746685	0.1167111	0.3510858	0.1863511	0.0651002	0.1787507	0.2637936	0.6125461	0.1885947	0.3623556	0.8182205	0.5650636	0.0412562	0.5027281	0.2829328	0.0838215	0.3514739	0.6775006	0.1958191	0.2123667	0.1584600	0.2587765	0.3665456	0.7301124	0.7591419	0.2272820	0.2906912	0.0159414	0.5131306	0.3228260	0.6075781	0.6165049	0.6657442	0.7182524	0.4289594	0.0806314	0.6053049	0.5155231	0.0003945	0.1741663	0.7319925
500	0.2261364	0.4219418	0.5747307	0.1578671	0.4513536	0.4966793	0.0000890	0.2744864	0.0455254	0.5424803	0.2021955	0.0326977	0.2261150	0.0009337	0.6942937	0.0817963	0.2686442	0.1433697	0.0754628	0.2483994	0.2543461	0.7086107	0.2620246	0.3744028	0.6597770	0.7502458	0.0449655	0.5006544	0.2826782	0.0971188	0.4841262	0.7527744	0.1359805	0.1501789	0.1545656	0.3189489	0.4057553	0.7595751	0.6607450	0.2421656	0.2723959	0.0141570	0.3950230	0.3409443	0.7621785	0.4680948	0.6596313	0.6514157	0.3653777	0.0647945	0.6187723	0.6564319	0.0002035	0.1281388	0.7168734
550	0.2463481	0.4586696	0.7713994	0.0186561	0.2902342	0.3694001	0.0153955	0.3326711	0.0601764	0.5027516	0.3802581	0.0220415	0.5690014	0.0047779	0.6389715	0.0796463	0.3264899	0.2701527	0.0880436	0.4175563	0.3000294	0.6852858	0.1769985	0.4232831	0.7791059	0.5970162	0.3928130	0.4724493	0.0506724	0.1213047	0.2603244	0.6365192	0.1291971	0.1836825	0.3679692	0.4182781	0.7207695	0.6321618	0.3102298	0.2698527	0.2693872	0.0110914	0.5664275	0.3937654	0.3831532	0.6581165	0.7051948	0.6822192	0.1451941	0.0270105	0.6734663	0.4591264	0.0480644	0.2204207	0.5997324
600	0.5196373	0.4628578	0.5756726	0.1691364	0.2780103	0.4088943	0.0077683	0.2071647	0.0516782	0.3852462	0.2968615	0.0310867	0.5106753	0.0246891	0.5407078	0.0705084	0.3253424	0.2002219	0.0728938	0.6607552	0.2919210	0.6906290	0.2664000	0.3734560	0.7389587	0.5116828	0.4581591	0.4268971	0.0535207	0.1320184	0.2574433	0.5936626	0.3861628	0.3812783	0.4411366	0.4922412	0.7827659	0.7247106	0.2873904	0.2026168	0.2975040	0.0203809	0.6078049	0.3222559	0.2853325	0.7237909	0.7633431	0.6541842	0.0762609	0.0485416	0.6840402	0.4689979	0.0598596	0.2186314	0.7883023
650	0.5864671	0.3823551	0.4604027	0.3567846	0.3683836	0.4545606	0.0043142	0.2065376	0.0339215	0.2817606	0.3714401	0.0389075	0.4000376	0.0375211	0.5290054	0.0733281	0.2679765	0.1284482	0.0797587	0.7209385	0.3255733	0.7759094	0.2087918	0.4680829	0.7606924	0.5972113	0.3900312	0.4622156	0.0358369	0.3782865	0.3085507	0.6773528	0.4045535	0.3323396	0.4421454	0.6660312	0.7256687	0.6182736	0.5233121	0.1731995	0.3050437	0.0558450	0.6351025	0.2668010	0.2009752	0.5892648	0.8587000	0.5270731	0.0932744	0.0683143	0.6962730	0.3990071	0.0240504	0.1154002	0.5903559
700	0.4065850	0.3884745	0.5191685	0.5799984	0.3736504	0.4030562	0.0054787	0.1238276	0.0505585	0.2171619	0.4776092	0.0192104	0.3162199	0.0882727	0.6136496	0.0953616	0.2099471	0.2074357	0.0579481	0.8057807	0.3383920	0.6394703	0.2663589	0.4950726	0.6781994	0.5426897	0.4915491	0.4760645	0.0348091	0.3804550	0.2773460	0.5632853	0.3992762	0.2901118	0.4680533	0.8016041	0.5742425	0.7712094	0.4492887	0.1893981	0.3567663	0.0666552	0.5784424	0.3474642	0.2811541	0.6362954	0.7715959	0.6533146	0.0885417	0.0402233	0.8439914	0.4629795	0.0333006	0.1804934	0.7032931
750	0.4020223	0.4271586	0.5287396	0.6238868	0.3685764	0.3228694	0.0085670	0.1403738	0.0361797	0.2843843	0.5029082	0.0215332	0.2729214	0.0971383	0.5844674	0.0894228	0.2703868	0.1285421	0.0799067	0.7945692	0.3144411	0.6158758	0.1771613	0.4152215	0.6891572	0.5647709	0.5405422	0.4095478	0.0184335	0.2485832	0.2062356	0.5270758	0.2492485	0.3315400	0.4371118	0.6380323	0.7712956	0.7645005	0.5331188	0.2070101	0.4703753	0.0426801	0.5852444	0.2874208	0.2458753	0.7341322	0.6464555	0.6230947	0.0683310	0.0523532	0.7530700	0.4160420	0.0251601	0.1550536	0.5784995
800	0.3063331	0.4164798	0.6127385	0.2490269	0.3270175	0.3604259	0.0149623	0.2295955	0.0491040	0.3483281	0.4842044	0.0259397	0.4200343	0.0335175	0.5585092	0.0639444	0.3855254	0.2083537	0.0368434	0.7541154	0.3162510	0.6181493	0.2327910	0.4387622	0.6253652	0.5760557	0.4934956	0.4016370	0.0300676	0.2038222	0.2196455	0.5042039	0.1917747	0.1927293	0.4187901	0.5303498	0.6392273	0.7327092	0.5296352	0.2785212	0.3515079	0.0458983	0.5059051	0.3395131	0.3209309	0.6971463	0.8506680	0.5902130	0.0460060	0.0571585	0.6010478	0.3672106	0.0552629	0.1365069	0.6330071
850	0.4678922	0.4675248	0.7006680	0.2282696	0.3809929	0.5023195	0.0099669	0.2606099	0.0349086	0.2981335	0.3919783	0.0097985	0.4002533	0.0062028	0.5446960	0.0646332	0.2381986	0.1312082	0.0817335	0.7401926	0.3894519	0.8996206	0.1835637	0.5013645	0.7886038	0.5467316	0.5438274	0.3991538	0.0259149	0.1519744	0.2267632	0.5245193	0.2581524	0.2958771	0.4067836	0.5554053	0.6773230	0.8073677	0.5733186	0.2230074	0.2412335	0.0114586	0.6091507	0.2841541	0.2949573	0.6925214	0.7502747	0.5230062	0.0358535	0.0569033	0.7297422	0.4474077	0.0195872	0.1731835	0.7387402
900	0.5167050	0.3221921	0.5784251	0.4096281	0.4116006	0.4974059	0.0057934	0.2756905	0.0497071	0.2405340	0.3452230	0.0105107	0.4727705	0.0528117	0.5865671	0.0812928	0.2618785	0.1661947	0.0554387	0.7407058	0.3368749	0.6430790	0.2488227	0.4217439	0.7459194	0.8046002	0.5122807	0.4963966	0.0624335	0.2000621	0.2110646	0.4526400	0.3731099	0.2860556	0.4044718	0.5251925	0.8118961	0.7470537	0.4835752	0.2059720	0.3351809	0.0245671	0.8299259	0.2918588	0.1863506	0.6562221	0.6899679	0.6053868	0.0535370	0.0343067	0.8673858	0.4809647	0.0487819	0.1823124	0.7193001
950	0.5252836	0.3554762	0.4803707	0.4524774	0.4760567	0.3879546	0.0145962	0.2668911	0.0527388	0.1785748	0.5295906	0.0070162	0.2750769	0.1061300	0.5098905	0.0666711	0.2385673	0.1292776	0.0487054	0.7752893	0.3021371	0.7153458	0.1660430	0.4156235	0.7140922	0.5012359	0.6103196	0.4348027	0.0345319	0.2593816	0.1899074	0.6893304	0.3459288	0.2495591	0.3753394	0.5307793	0.6879336	0.7208930	0.4049737	0.2694245	0.2850126	0.0384923	0.5372511	0.5548039	0.3041720	0.5895375	0.7415307	0.7089999	0.0786462	0.0599075	0.6662676	0.4823835	0.0425722	0.1972849	0.7382813
1000	0.2379239	0.4474789	0.4929778	0.2976403	0.4371195	0.3943873	0.0225882	0.2190357	0.0331936	0.3009401	0.5863509	0.0284588	0.3524806	0.0703710	0.6074593	0.0606082	0.3058713	0.2532652	0.0886695	0.7692943	0.2517508	0.7740215	0.1776366	0.4484031	0.7290428	0.4786390	0.7349436	0.4791286	0.0154905	0.2057634	0.1437250	0.4791308	0.1620271	0.1876839	0.3558789	0.5910070	0.6815399	0.8061410	0.5301029	0.3267484	0.2633626	0.0270392	0.5154761	0.3893559	0.4835825	0.6114621	0.9284214	0.7236002	0.1103845	0.0378149	0.8476910	0.3773838	0.0546641	0.2192604	0.5968572

0	0.3065164	0.4885123	0.5017044	0.3614019	0.4013701	0.3483000	0.0049109	0.2243033	0.0539965	0.3726141	0.4820390	0.0148262	0.3182866	0.0371192	0.4374543	0.0838456	0.2604096	0.1131261	0.0393195	0.7447850	0.4044503	0.7792061	0.1781881	0.4252802	0.6859684	0.6309521	0.5045780	0.4889479	0.0315023	0.3401128	0.1928158	0.6384805	0.3019922	0.3753373	0.4257513	0.4951650	0.7656809	0.7383565	0.4300632	0.2089096	0.2407420	0.0644338	0.6045725	0.3221325	0.2911073	0.6217708	0.7093120	0.6482867	0.0800394	0.0865088	0.7599632	0.5087912	0.0535382	0.2231640	0.6482660
50	0.5516890	0.5115112	0.5128530	0.4899913	0.3848278	0.4965032	0.0032687	0.3332524	0.0476608	0.0768827	0.4906030	0.0111914	0.2917786	0.3412211	0.5220546	0.0340119	0.0842351	0.1158514	0.0956438	0.6314190	0.3405825	0.6724308	0.0519141	0.4192960	0.7242354	0.4929282	0.5459827	0.4981670	0.3813843	0.2743149	0.2450363	0.4852449	0.5143550	0.3112332	0.4412105	0.5412199	0.1270695	0.8119322	0.3227405	0.2532877	0.3709634	0.1336515	0.6591474	0.2732527	0.3445151	0.6315484	0.6862591	0.6076575	0.0820522	0.0762156	0.7570062	0.6941366	0.0464557	0.0495374	0.6655302
100	0.6524525	0.4284443	0.3610257	0.6495549	0.3357335	0.3471336	0.0002496	0.2910374	0.0482271	0.0283509	0.3969095	0.0152366	0.2702141	0.3919239	0.4771654	0.0774172	0.0231239	0.1413219	0.0626837	0.7362789	0.3591291	0.8040577	0.0118591	0.4319109	0.6998974	0.5066494	0.7227956	0.3839216	0.3445380	0.2088118	0.2046401	0.5087892	0.4815352	0.2663258	0.4111001	0.4146012	0.0410763	0.6823139	0.0930656	0.3019254	0.2811356	0.1620297	0.6646628	0.3186986	0.2936412	0.6770413	0.7763947	0.6496749	0.0578377	0.0738539	0.6609956	0.6027609	0.0285914	0.0051669	0.6032615
150	0.5005569	0.2638106	0.4377279	0.6334574	0.3436413	0.2416097	0.0005099	0.2300066	0.0344441	0.0437849	0.4901072	0.0114873	0.2094131	0.4766021	0.5023127	0.0271840	0.0117674	0.1014243	0.1047261	0.7639073	0.2745530	0.6662766	0.0238910	0.4331416	0.7498831	0.5329839	0.5798219	0.5003262	0.3260997	0.1874264	0.1364665	0.4856596	0.4399334	0.1919061	0.4512124	0.4044605	0.0117589	0.7218855	0.0278243	0.2309794	0.3044525	0.1610958	0.6651694	0.2464828	0.3250422	0.6349079	0.7484483	0.6891199	0.0439172	0.0657169	0.5854540	0.8787896	0.0399934	0.0041554	0.6699969
200	0.6048652	0.2443937	0.4625027	0.7048840	0.3648252	0.2488553	0.0001018	0.2787947	0.0488979	0.0471271	0.6545188	0.0225259	0.1667972	0.5959348	0.5397794	0.0353561	0.0027080	0.1535709	0.1213940	0.6781251	0.2693508	0.6272007	0.0030925	0.3460407	0.6475029	0.4192308	0.5533820	0.4030585	0.3259567	0.1189616	0.1315413	0.3686760	0.3996845	0.1397326	0.3504562	0.3112722	0.0133643	0.6567631	0.0129071	0.3190952	0.2494265	0.1067886	0.6816486	0.2891322	0.3516431	0.5551947	0.6545193	0.6614608	0.0937075	0.0583735	0.5384147	0.7165328	0.0319472	0.0001511	0.8229039
250	0.6153455	0.2876805	0.4797791	0.5399566	0.2957523	0.2177775	0.0000366	0.2589309	0.0528492	0.0137158	0.6341433	0.0188546	0.2446321	0.5180333	0.4876583	0.0473389	0.0168024	0.1737505	0.0914302	0.6503414	0.2386762	0.7393337	0.0090337	0.4563631	0.6769020	0.4849394	0.5427194	0.3651949	0.3076014	0.0757754	0.1678939	0.3895890	0.4290579	0.0932331	0.3292315	0.3015836	0.0354323	0.6909514	0.0013803	0.2492469	0.2388154	0.1457623	0.6617947	0.2584103	0.4228134	0.6256474	0.7755034	0.5799460	0.0741713	0.0754864	0.7588009	0.6394904	0.0343859	0.0000000	0.6743284
300	0.6137802	0.3460983	0.3362429	0.5379748	0.2836326	0.1671441	0.0001450	0.3551833	0.0283766	0.0295951	0.6431517	0.0067169	0.1746404	0.5818670	0.5299019	0.0741422	0.0012872	0.1727025	0.1447984	0.7495647	0.1110237	0.6220604	0.0151013	0.3549397	0.7806525	0.5418727	0.6031640	0.4360526	0.4021466	0.0585202	0.1168672	0.3265891	0.4121226	0.0847342	0.3016471	0.2638533	0.0264245	0.6398578	0.0180626	0.3330294	0.3046736	0.1109212	0.6720153	0.2698443	0.3609286	0.6195688	0.6175549	0.7310493	0.0542163	0.0510757	0.8103155	0.7486266	0.0550309	0.0002396	0.7029569
350	0.5099640	0.3963389	0.3855286	0.6927966	0.2411438	0.2053097	0.0000761	0.2669331	0.0482496	0.0214149	0.6844944	0.0528638	0.2773275	0.5053909	0.5429848	0.0788334	0.0025065	0.1776693	0.1709718	0.7026955	0.1960139	0.6669769	0.0221684	0.2619875	0.7461733	0.4689934	0.5929988	0.3897156	0.4030769	0.0509035	0.1143788	0.2601988	0.5378942	0.0878070	0.3469592	0.2270217	0.0268684	0.6873431	0.0026223	0.2851405	0.3318260	0.1908656	0.7065639	0.2667446	0.3793996	0.6353352	0.6237267	0.6638844	0.0689116	0.0690315	0.7077661	0.8148184	0.0467326	0.0000000	0.6424768
400	0.4805381	0.2708134	0.3673869	0.6179303	0.2919290	0.2089251	0.0000000	0.2569234	0.0550008	0.0316617	0.5049438	0.0376410	0.2680449	0.4349498	0.4597637	0.0743013	0.0087195	0.1811391	0.1860822	0.6493312	0.1846301	0.5911719	0.0363072	0.2657283	0.8615478	0.4407074	0.6185936	0.4426045	0.3839487	0.0169795	0.0922945	0.3288912	0.4931995	0.0720008	0.3373352	0.2838043	0.0104869	0.6266322	0.0067863	0.3109333	0.2393596	0.1985110	0.6246111	0.2990902	0.3647366	0.7599935	0.6686015	0.6057234	0.0757669	0.0664687	0.8574538	0.6779399	0.0510578	0.0001074	0.7061928
450	0.5741012	0.3377201	0.3992757	0.6033210	0.3642430	0.3190014	0.0000174	0.3693976	0.0189674	0.0170520	0.5311752	0.0281010	0.2935675	0.4607194	0.5487040	0.0714003	0.0041688	0.1772321	0.0990194	0.6390850	0.1992920	0.7345812	0.0083606	0.3172789	0.8041390	0.4288210	0.5347483	0.4796918	0.2807073	0.0374693	0.1150840	0.2915880	0.4253161	0.1784171	0.3597722	0.2861936	0.0145719	0.8838431	0.0019625	0.2685942	0.3062706	0.1145015	0.6443184	0.3432127	0.4537709	0.7917980	0.7882756	0.7608159	0.0518260	0.0376560	0.6363170	0.7489188	0.0432811	0.0005217	0.7148361
500	0.6626406	0.2786916	0.4344503	0.7639006	0.2246316	0.1968980	0.0011356	0.3944369	0.0649549	0.0352582	0.6165083	0.0118131	0.2306954	0.4608099	0.5944572	0.0850733	0.0120919	0.2296305	0.1342450	0.6707515	0.1958533	0.8027933	0.0225510	0.3727283	0.8435947	0.3736119	0.5240426	0.3683624	0.2920511	0.0362532	0.0949128	0.3201024	0.4504207	0.1802997	0.2742603	0.3217262	0.0156889	0.8499420	0.0012961	0.1814559	0.2533317	0.0939148	0.6749078	0.3544994	0.3406708	0.5855990	0.6009537	0.5137665	0.0748135	0.0448607	0.8343719	0.6916340	0.0253765	0.0003908	0.6757454
550	0.2510983	0.2749981	0.4795707	0.4168355	0.3330584	0.2789585	0.0110243	0.3530821	0.0541291	0.3138511	0.6215308	0.0205980	0.2497123	0.0553729	0.5516174	0.0900089	0.1617704	0.1524857	0.1281198	0.6107110	0.2409319	0.6454918	0.2120379	0.3882001	0.8861366	0.6132220	0.5109830	0.4222686	0.0340027	0.0621157	0.1233890	0.3017966	0.2771705	0.1687417	0.3309568	0.4473892	0.5751778	0.6208247	0.0432801	0.2784933	0.2992690	0.0934015	0.5752457	0.2797377	0.4002608	0.7790469	0.7332468	0.5929932	0.0725554	0.1348131	0.6957977	0.5061563	0.0680750	0.1233992	0.7562144
600	0.3309344	0.3950235	0.6073254	0.2534989	0.2565686	0.4274666	0.0045898	0.4177482	0.0411846	0.3276531	0.4643169	0.0182273	0.4417883	0.0043899	0.5725311	0.1084220	0.3327519	0.2172122	0.0945292	0.7376530	0.2682858	0.6948136	0.2187712	0.3635003	0.7457883	0.6579887	0.5109011	0.4299609	0.0527579	0.0556384	0.2011795	0.4647451	0.2527800	0.2207718	0.4655764	0.4657623	0.6725813	0.7792759	0.2483927	0.2822211	0.3008183	0.0424383	0.5185199	0.2923091	0.3273853	0.5849636	0.6142035	0.5493030	0.0778210	0.0674742	0.6603682	0.5328287	0.0563352	0.0807567	0.6660622
650	0.4843696	0.4723360	0.6212017	0.2178215	0.4574485	0.4487647	0.0115164	0.2767941	0.0625139	0.2801267	0.3128189	0.0062466	0.5921493	0.0290164	0.5667696	0.0989061	0.3102285	0.2760327	0.0878932	0.7920832	0.2548749	0.6834219	0.1906062	0.4634327	0.7463852	0.5005451	0.5193108	0.4729063	0.0794998	0.1089913	0.2777486	0.5007882	0.3759228	0.3196934	0.5014496	0.4850475	0.6361214	0.7317695	0.4808626	0.2103952	0.3322708	0.0235971	0.5933548	0.3162823	0.1917904	0.6851636	0.7896297	0.4920938	0.0731630	0.0449007	0.7268236	0.4418985	0.0243756	0.1340529	0.6264375
700	0.5076648	0.4101120	0.5717098	0.3831650	0.4975207	0.4215656	0.0207367	0.2591808	0.0415061	0.2751851	0.3909461	0.0286308	0.3366630	0.1123787	0.5504012	0.1042976	0.2060928	0.2198446	0.0654798	0.7495318	0.3318064	0.6759995	0.2260090	0.4750478	0.8321022	0.6212148	0.5059065	0.5099512	0.0607868	0.2422978	0.2775311	0.5747612	0.5004840	0.3090923	0.4801588	0.6071414	0.6545865	0.7850752	0.4838589	0.2441293	0.2619568	0.0248121	0.6382987	0.3216631	0.3289669	0.7580363	0.6527440	0.5996959	0.0709685	0.0437869	0.8235094	0.4391557	0.0370808	0.1126795	0.7267898
750	0.3695501	0.3220501	0.4884113	0.6270198	0.4295277	0.4397172	0.0192006	0.1413911	0.0186838	0.2257535	0.4966193	0.0241144	0.2252055	0.1244673	0.5573370	0.0999741	0.2055990	0.1406168	0.0693707	0.6850715	0.3260971	0.6124232	0.1711295	0.5145849	0.8931262	0.6263227	0.5189282	0.3641892	0.0361816	0.2798720	0.2442318	0.4619697	0.3876404	0.1991274	0.4054684	0.6709452	0.6724256	0.7351022	0.4535863	0.1956413	0.2838144	0.0427477	0.6503105	0.3254905	0.2508842	0.5917893	0.7190960	0.5484803	0.0533475	0.0531648	0.7773441	0.3852289	0.0742052	0.1066061	0.7551967
800	0.3462318	0.3698685	0.4585621	0.4134568	0.3341792	0.3628821	0.0074301	0.2230341	0.0474464	0.2564858	0.4733906	0.0366480	0.3830532	0.0359501	0.5687392	0.0669694	0.1930581	0.1653691	0.1191725	0.7229823	0.3028282	0.7237037	0.1331010	0.5387284	0.7774534	0.6215689	0.5765261	0.3834497	0.0254679	0.1587141	0.1653480	0.3728681	0.2351637	0.2150164	0.4317338	0.6183910	0.6772514	0.8560310	0.5829576	0.1420991	0.2918954	0.0166682	0.6336652	0.3410181	0.4003731	0.5717383	0.8783531	0.5606239	0.0799203	0.0406755	0.6785156	0.3531455	0.0399420	0.1603378	0.6790840
850	0.4032638	0.3614299	0.5182066	0.2741511	0.3478710	0.4237075	0.0182162	0.2745341	0.0272908	0.3404155	0.4543289	0.0229781	0.4028925	0.0314123	0.5203778	0.0716659	0.2894797	0.2451799	0.0499828	0.7277676	0.3115053	0.8255042	0.2197588	0.4186842	0.8021328	0.7281927	0.6134022	0.4384950	0.0388890	0.1875842	0.2641507	0.4691300	0.3563866	0.3675558	0.3826959	0.7235105	0.7286847	0.6733604	0.5022890	0.2224461	0.3027634	0.0446119	0.5272872	0.3626337	0.2404938	0.6381808	0.7250630	0.5648577	0.0957569	0.0938021	0.7491587	0.3364120	0.0484735	0.1429855	0.5566369
