"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
200	0.0318598	0.0223405	0.3853195	0.0388477	0.4066814	0.1028177	0.6033926	0.3049612	0.5287693	0.4355254	0.0779845	0.0617933	0.4868646	0.4703526	0.1353086	0.4688348	0.1468412	0.5867495	0.7026225	0.5117701	0.6445025	0.6489252	0.5187870	0.7594799	0.5236424	0.6038129	0.2754368	0.0000486	0.7763950	0.0145723
250	0.0429301	0.0273358	0.4162436	0.0730635	0.3635859	0.0914086	0.3224335	0.3103663	0.4828742	0.4386406	0.0771710	0.0326108	0.6205594	0.6032594	0.1094148	0.3855762	0.1416128	0.8580884	0.7228757	0.3651565	0.6081939	0.7365793	0.5294481	0.7585576	0.4756042	0.6641365	0.2801545	0.0004069	0.8067639	0.0085830
300	0.0187209	0.0288533	0.4695210	0.0608599	0.3768198	0.1099739	0.2226429	0.2785513	0.4465761	0.3200055	0.1068293	0.0442054	0.4645746	0.4639643	0.1640973	0.3817050	0.1671229	0.6430194	0.6553458	0.3118347	0.6335756	0.7859287	0.5213703	0.7626505	0.5035266	0.7066061	0.3263123	0.0000000	0.8389058	0.0070637
350	0.0370929	0.0606448	0.3415208	0.0418556	0.4172126	0.1219617	0.2893779	0.2706080	0.3446044	0.4033316	0.0806045	0.0787912	0.4935413	0.5848488	0.1000445	0.4628053	0.2112611	0.6895413	0.6229782	0.4009272	0.6920627	0.8790437	0.4944157	0.6404720	0.4435297	0.7951626	0.2773090	0.0009991	0.6845653	0.0057727
400	0.0289883	0.0499382	0.5836596	0.0354659	0.4761940	0.1135147	0.3593911	0.3104322	0.3088706	0.4355461	0.0776521	0.0608433	0.4436434	0.3897025	0.1533425	0.4254703	0.1478534	0.6026763	0.6479552	0.5755100	0.6673508	0.7215162	0.5422040	0.6908603	0.3879051	0.7606166	0.2708597	0.0004719	0.6771601	0.0187487
450	0.0468321	0.0520802	0.3303179	0.0648644	0.4604100	0.0671556	0.4091561	0.2978632	0.3793504	0.4525817	0.0800138	0.0488862	0.4034259	0.6114830	0.1113744	0.4649188	0.1844726	0.6700510	0.7398092	0.4729081	0.7008407	0.5473763	0.5203101	0.6601311	0.4767746	0.7480463	0.1855678	0.0005105	0.6541965	0.0252743
500	0.0876369	0.0827491	0.4543224	0.0675586	0.3488681	0.1172508	0.2948772	0.2417084	0.4674492	0.4123643	0.0818419	0.0793619	0.3613867	0.5312566	0.1502792	0.5085114	0.2038623	0.6479363	0.7577578	0.4614558	0.5445178	0.6102290	0.5269077	0.5889866	0.4630405	0.7710562	0.1793280	0.0000478	0.7684938	0.0095650
550	0.0454400	0.0346166	0.4996867	0.0580490	0.5579823	0.4372230	0.2031179	0.1178309	0.5681895	0.3688209	0.3032818	0.3198615	0.4380832	0.3905283	0.3181528	0.4728547	0.1977019	0.3329228	0.7635165	0.5179590	0.4404441	0.6152721	0.5326243	0.3123866	0.5427932	0.7503824	0.2619153	0.0282755	0.6476685	0.0156374
600	0.0679669	0.0341920	0.6901738	0.0285029	0.6095868	0.5824085	0.1407365	0.0977274	0.4446257	0.3508947	0.4115738	0.3627134	0.1286497	0.2155148	0.4021391	0.3515534	0.0874595	0.5772744	0.6464539	0.4856982	0.4695522	0.7329440	0.4859501	0.1242872	0.6665804	0.7936274	0.2970024	0.0019407	0.6191628	0.1044660
650	0.0381049	0.0306383	0.5358080	0.0565789	0.6919723	0.6125730	0.1413851	0.1085216	0.4036934	0.3571682	0.4010682	0.3559290	0.0466656	0.1288808	0.4822621	0.3032058	0.0625236	0.5951178	0.6013277	0.5646742	0.4961209	0.7342422	0.6105028	0.1597867	0.6012569	0.8326097	0.4030132	0.0088782	0.6892442	0.2217442
700	0.0466049	0.0333089	0.6486647	0.0704031	0.6526485	0.6032459	0.1741531	0.1016690	0.3588240	0.3325628	0.4440029	0.3755052	0.0721450	0.0771930	0.5534597	0.3889125	0.0488827	0.5847091	0.5506947	0.5448892	0.5250883	0.6016263	0.6600663	0.1722635	0.6635846	0.7364317	0.5189283	0.0114962	0.6803411	0.1861497
750	0.0255603	0.0370265	0.5565235	0.0704747	0.4887181	0.7385573	0.4480416	0.2151172	0.4427494	0.3159267	0.4149786	0.2733210	0.0409239	0.0739872	0.5387398	0.2333902	0.0662733	0.6099292	0.5316779	0.5287989	0.5133251	0.6973064	0.5593284	0.2809905	0.6549544	0.7280281	0.4134302	0.0140709	0.7826130	0.2167783
800	0.0359882	0.0177947	0.6396521	0.0394212	0.6807009	0.5873013	0.6209370	0.1988230	0.4710991	0.4085025	0.2848072	0.4206214	0.0855272	0.0739787	0.6096040	0.2440180	0.0691802	0.7662027	0.4402903	0.5751759	0.5153198	0.7869307	0.6026568	0.1615598	0.7153818	0.7646673	0.3502644	0.0196471	0.7158599	0.3005413
850	0.0214723	0.0179662	0.5476018	0.0733324	0.6266563	0.5465543	0.5158875	0.1960230	0.6008505	0.3856198	0.2219617	0.3933577	0.1602191	0.0593533	0.6143191	0.3106433	0.0578780	0.5268695	0.5710536	0.5268426	0.5525990	0.7983913	0.4923756	0.2111445	0.6711266	0.7324392	0.2727703	0.0013555	0.6788422	0.3195673
900	0.0338342	0.0313174	0.5374960	0.0450788	0.6333738	0.5461625	0.5916806	0.1932717	0.6342069	0.4177992	0.2077986	0.3279118	0.2083791	0.0499255	0.4598077	0.3960003	0.0501427	0.5433968	0.5197633	0.5796424	0.5522871	0.7169563	0.4589033	0.2505982	0.7033383	0.7832042	0.3457140	0.0114663	0.6365985	0.3476526
950	0.0215899	0.0286655	0.7734739	0.0680374	0.6642958	0.4288237	0.4756099	0.1532960	0.6530219	0.3885049	0.2263062	0.3356378	0.1630496	0.0634067	0.5322939	0.4168824	0.0681218	0.5820055	0.4648516	0.4715653	0.4691047	0.7680188	0.5497602	0.2105652	0.6122415	0.6183483	0.3220846	0.0124974	0.7589246	0.2083323
1000	0.0192637	0.0545419	0.6431501	0.0369176	0.5783197	0.4939475	0.2579209	0.2926096	0.7585265	0.4429940	0.2776002	0.3943831	0.1227194	0.1092486	0.4818704	0.3878781	0.0666681	0.5830165	0.5943005	0.5691918	0.5848861	0.8739829	0.5136381	0.1919024	0.5432326	0.7024815	0.3906912	0.0391026	0.8151199	0.3041053

0	0.0286049	0.0340026	0.5826551	0.0273306	0.7404241	0.5311598	0.4351207	0.2124779	0.6387390	0.3974317	0.3569857	0.4097417	0.1119585	0.0862765	0.5134448	0.3696193	0.0648129	0.6297336	0.4411077	0.5407169	0.4814487	0.6611285	0.5582440	0.1610547	0.6476328	0.7625712	0.2715514	0.0138156	0.7410068	0.3049781
50	0.0412549	0.4274511	0.7800111	0.0904442	0.3175306	0.4474431	0.1557659	0.1751566	0.4743570	0.3119102	0.1556229	0.2656603	0.1015598	0.1427874	0.4790871	0.3740661	0.0501709	0.7706555	0.4939678	0.4304722	0.5272105	0.7284779	0.4944565	0.1746807	0.7829316	0.7091614	0.2780678	0.0001477	0.7052371	0.4226742
100	0.0147854	0.5972733	0.6728026	0.0940875	0.1488344	0.6179894	0.0544436	0.1157741	0.4588403	0.3030669	0.1825387	0.3050845	0.0745120	0.1319436	0.3871410	0.3679073	0.0756545	0.7186529	0.5935664	0.4759669	0.4467547	0.6021909	0.6746440	0.1384386	0.6863649	0.7449119	0.3307751	0.0016763	0.6912595	0.1209954
150	0.0388322	0.5913990	0.6250803	0.0708472	0.1710284	0.6967319	0.1061979	0.0649185	0.3224815	0.2592307	0.1178669	0.2552570	0.1502975	0.1577262	0.4592844	0.3198744	0.0914456	0.5368063	0.5577535	0.5669473	0.4974084	0.7916295	0.5572048	0.1181276	0.6778936	0.7125823	0.3290735	0.0000949	0.6350993	0.0677342
200	0.0565515	0.5680597	0.6755690	0.1124929	0.1110131	0.6876949	0.1725407	0.0670458	0.3884969	0.3521607	0.1731842	0.1660388	0.1719488	0.1188814	0.5623921	0.3489097	0.1004305	0.5022704	0.6864180	0.4486095	0.5210356	0.7013040	0.5737438	0.0726969	0.6293128	0.6340013	0.3597951	0.0003906	0.6657281	0.0665222
250	0.0296621	0.6153698	0.7107927	0.0772437	0.0624337	0.6867336	0.2108834	0.0972821	0.3355818	0.4360721	0.1845899	0.2439778	0.2952286	0.2121566	0.4646004	0.3579873	0.0948028	0.4506571	0.7233837	0.5687917	0.5208146	0.5812687	0.4648374	0.1157130	0.7653479	0.7417211	0.2757417	0.0013195	0.7376340	0.0466568
300	0.0263656	0.5154694	0.5978700	0.0901488	0.1134030	0.7445076	0.1661264	0.0611365	0.3406063	0.3821070	0.1875261	0.1829539	0.3173843	0.1431620	0.5643629	0.4016873	0.1747760	0.4759879	0.6194275	0.4538287	0.5728156	0.7078671	0.6320612	0.0915292	0.6689177	0.7714360	0.4076317	0.0000697	0.6639043	0.0626320
350	0.0266534	0.5194961	0.7517913	0.0472141	0.0903442	0.7931185	0.1165085	0.0373838	0.3363216	0.3741303	0.1953808	0.2022957	0.2633919	0.2116144	0.5612836	0.3646313	0.1270721	0.4250847	0.6383549	0.5073138	0.4836693	0.7223306	0.5605234	0.0503605	0.7704251	0.7173686	0.3504827	0.0002886	0.6948045	0.0209766
400	0.0260414	0.6941034	0.5981232	0.0405581	0.0549892	0.6212682	0.0634939	0.0578100	0.3467739	0.2823866	0.1579204	0.1722971	0.3055200	0.2256475	0.6043079	0.2998993	0.1226308	0.4471966	0.6964420	0.6542719	0.4299008	0.6951347	0.5459634	0.0302925	0.8289902	0.7351333	0.3075767	0.0002017	0.8666922	0.0365870
450	0.0296620	0.5547328	0.7474407	0.0436554	0.0915772	0.7598230	0.1372993	0.0369383	0.3065019	0.2726437	0.2013848	0.2005380	0.2110053	0.1539089	0.4065119	0.3934980	0.1679787	0.5585012	0.8522597	0.5177557	0.4071967	0.7302643	0.4275234	0.0840384	0.6698604	0.7355474	0.2722972	0.0005487	0.7253335	0.0248263
500	0.0595301	0.4666781	0.5963819	0.0919345	0.0522249	0.7823130	0.0612009	0.0738124	0.3457155	0.3939239	0.1826724	0.1662647	0.3812873	0.2261626	0.4932470	0.3451179	0.1281935	0.4933541	0.7232626	0.4521430	0.5186681	0.7010349	0.4750939	0.0567332	0.7057045	0.7482486	0.4149392	0.0000272	0.7748341	0.0235576
550	0.0486184	0.2078939	0.5867050	0.0919034	0.4669163	0.6408039	0.1994517	0.0508667	0.2962539	0.4823017	0.5533590	0.3039910	0.1521567	0.1556215	0.4956639	0.3402373	0.1437311	0.4567285	0.8168580	0.5551513	0.4376882	0.7970372	0.5805257	0.0810643	0.6282454	0.8074567	0.3768483	0.0061222	0.7748824	0.0602814
600	0.0414110	0.0703231	0.6993684	0.0664366	0.6709905	0.6853248	0.3139853	0.1058329	0.3042610	0.4233020	0.4187914	0.3644143	0.0692052	0.1454217	0.5008243	0.3274434	0.0904797	0.6154468	0.5920537	0.4886220	0.4701915	0.6327782	0.5574857	0.1546408	0.6758203	0.6631725	0.3099272	0.0040759	0.6542226	0.1770994
650	0.0425594	0.0488479	0.8913896	0.0616333	0.6539611	0.7564562	0.2359441	0.1431854	0.3329603	0.3170166	0.4025377	0.3632513	0.1128156	0.1511149	0.5922685	0.3003317	0.0705834	0.6634173	0.5205445	0.4479181	0.4813811	0.6890738	0.4871486	0.2003216	0.7804462	0.6077928	0.3131473	0.0044008	0.7067847	0.1673660
700	0.0614611	0.0633565	0.6691826	0.0572185	0.5746492	0.7002279	0.0866385	0.1337360	0.3253621	0.3856184	0.5005498	0.3089212	0.0256490	0.1141253	0.4849364	0.2162551	0.0998190	0.5691067	0.5443130	0.4722640	0.5264352	0.7123119	0.4692821	0.1352620	0.8606732	0.7519718	0.3178875	0.0157974	0.7225907	0.2406756
750	0.0488883	0.0568161	0.7017880	0.0652076	0.4597009	0.6607321	0.2409730	0.2422572	0.2397433	0.3270933	0.4833714	0.3692248	0.0195519	0.0395636	0.7436404	0.2622066	0.0456710	0.7269505	0.5882083	0.5589814	0.3963936	0.6874172	0.4106487	0.1669192	0.7385329	0.7407562	0.3282263	0.0205295	0.6142035	0.3298732
800	0.0725226	0.0516108	0.6507173	0.0613211	0.5779600	0.7240621	0.4208982	0.1949663	0.3053021	0.2980274	0.3849696	0.3901709	0.0464648	0.1242222	0.6877031	0.2949598	0.0718848	0.5651961	0.5596472	0.5105005	0.3512080	0.7580020	0.4237863	0.2759196	0.8447737	0.6905262	0.3242237	0.0121734	0.7259697	0.4124518
850	0.0273375	0.0436920	0.6649872	0.0642328	0.6310073	0.6071875	0.2676042	0.1559849	0.4565301	0.3503396	0.4522738	0.4325692	0.0830202	0.0924180	0.6154589	0.3025567	0.0550446	0.6750853	0.5776869	0.4598893	0.6273791	0.7079471	0.5139736	0.1877482	0.7696321	0.6205251	0.3321467	0.0103130	0.6517540	0.2422704
900	0.0413670	0.0453692	0.7371176	0.0843481	0.6502309	0.7072624	0.3973138	0.1201167	0.5846072	0.3947281	0.4163329	0.3409732	0.0972559	0.0973488	0.6324760	0.2768286	0.0672484	0.6311791	0.6285162	0.5288365	0.4793147	0.6935777	0.4895820	0.2075698	0.7444742	0.7272444	0.3154782	0.0045802	0.6485168	0.2929958
950	0.0602236	0.0397924	0.5822914	0.0303844	0.6898712	0.5691173	0.4599329	0.1890550	0.4781678	0.3841376	0.3128867	0.3991854	0.0716923	0.1107565	0.5865838	0.3093302	0.0930640	0.4385847	0.5288433	0.6410302	0.4941076	0.7088581	0.4332908	0.2808576	0.8105191	0.7779670	0.3081536	0.0096252	0.7916342	0.3320105
1000	0.0699776	0.0876393	0.6520452	0.0617902	0.6546476	0.6245811	0.3168681	0.1815819	0.5508765	0.4542232	0.2491450	0.3321756	0.1220095	0.1151117	0.6183517	0.3494739	0.1134484	0.5588396	0.5896045	0.5439847	0.3719137	0.8358121	0.5879463	0.2369770	0.6662082	0.7889763	0.2917380	0.0190412	0.6689341	0.2678181

0	0.0304850	0.0281077	0.6670156	0.0387393	0.6841490	0.6638864	0.3722000	0.1953935	0.5888010	0.4183456	0.3056022	0.3325367	0.1059078	0.0409651	0.5653434	0.3325841	0.0606933	0.6618814	0.4509392	0.5773192	0.5399765	0.7652387	0.5688386	0.1875638	0.6566381	0.6513289	0.3194883	0.0103090	0.8000281	0.2979766
50	0.0498987	0.0302722	0.6887043	0.1864291	0.5601368	0.3008493	0.0926636	0.2556493	0.5048359	0.1107074	0.0824296	0.3620211	0.1036502	0.0408675	0.6876023	0.2651021	0.0721974	0.6487842	0.2780882	0.5960507	0.5058189	0.6981071	0.4859935	0.2779184	0.3209161	0.7813059	0.0862607	0.0134692	0.8805484	0.4227301
100	0.0443669	0.0207594	0.5984442	0.3009618	0.7570126	0.1867033	0.1724273	0.2750690	0.3939635	0.0436202	0.0937199	0.3426125	0.0284715	0.0564302	0.5876927	0.3102145	0.0809130	0.6238374	0.2793397	0.6258070	0.4806073	0.6975739	0.5244964	0.3712650	0.3038687	0.7345117	0.0268826	0.0208172	0.7055751	0.3201644
150	0.0587640	0.0187993	0.5897623	0.3862700	0.6952812	0.0714108	0.2434711	0.1694038	0.3511685	0.0422728	0.1309865	0.3902934	0.0706162	0.0784614	0.6584416	0.3745461	0.0803587	0.6000542	0.1990903	0.5481214	0.4008685	0.5727226	0.4894906	0.4491132	0.2764770	0.8138541	0.0756592	0.0051758	0.7711317	0.2461708
200	0.0305122	0.0361913	0.5773322	0.3096083	0.6670716	0.0826278	0.2124803	0.1575758	0.3859353	0.0090632	0.1241556	0.4038267	0.0538632	0.1696794	0.5968441	0.2826383	0.0850814	0.6483361	0.1835632	0.4970458	0.4433787	0.7251005	0.5455701	0.4220119	0.3557491	0.7733838	0.0287566	0.0249793	0.5822382	0.2315176
250	0.0524529	0.0400465	0.5820463	0.3190157	0.7350519	0.0604581	0.2361839	0.2093452	0.3213200	0.0195396	0.1637615	0.3796655	0.0450286	0.0699431	0.7387548	0.2965767	0.0553390	0.5874036	0.1507000	0.5616567	0.4904641	0.6912066	0.5115310	0.4494744	0.2323436	0.6660736	0.0356753	0.0064032	0.7160360	0.4443224
300	0.0518396	0.0459358	0.6474512	0.3269087	0.5781545	0.1023755	0.2806896	0.1445799	0.3084231	0.0102828	0.0909483	0.3428487	0.0445028	0.0960705	0.6904584	0.2920786	0.0578415	0.6159636	0.1718885	0.4635966	0.5080766	0.8373164	0.4813110	0.4033624	0.3339050	0.6823371	0.0326889	0.0157190	0.6968951	0.3197708
350	0.0242066	0.0431041	0.5757294	0.2761028	0.6415764	0.0866942	0.0949413	0.1883604	0.3914893	0.0123873	0.0838217	0.3626575	0.0856722	0.0890525	0.6076912	0.3655522	0.0861480	0.7711584	0.2328382	0.6121726	0.4914136	0.7842954	0.5022670	0.3593506	0.2516833	0.7174212	0.0307839	0.0079810	0.6647386	0.1398080
400	0.0503653	0.0183073	0.6396662	0.2971112	0.5621183	0.1188548	0.1257957	0.1555545	0.3008472	0.0118237	0.1346872	0.4611357	0.0625450	0.0761138	0.6557202	0.2569488	0.0537411	0.7209220	0.1855413	0.5880534	0.4636648	0.6723495	0.5270895	0.3190812	0.2954829	0.6525610	0.0151747	0.0056801	0.8355472	0.1695944
450	0.0295925	0.0367349	0.6315383	0.3187900	0.6530483	0.0621988	0.1210786	0.1606598	0.2615995	0.0050369	0.1467512	0.3770563	0.1038710	0.0996513	0.5723451	0.2686470	0.0700986	0.5797120	0.2022452	0.5732138	0.4469959	0.7862810	0.5189051	0.2794554	0.3085121	0.8455536	0.0153244	0.0097423	0.7006409	0.2184078
500	0.0405397	0.0283081	0.5471587	0.3500858	0.6517198	0.0467906	0.1824277	0.1460212	0.2646865	0.0125911	0.1162368	0.3631087	0.0639721	0.0972007	0.6654520	0.3105071	0.0717651	0.5775558	0.1460534	0.5367841	0.3923174	0.6690415	0.6501327	0.3810955	0.2293659	0.7376857	0.0243006	0.0190591	0.7994113	0.2775187
550	0.0323093	0.0207793	0.6587950	0.1555774	0.5621611	0.3655808	0.2512693	0.1680598	0.2938672	0.3136543	0.4385104	0.4141938	0.0357282	0.0703558	0.5491966	0.2543822	0.0494862	0.5353688	0.5247162	0.5949411	0.5955994	0.7175140	0.6089183	0.2208753	0.5886293	0.8001155	0.2270802	0.0106497	0.7006031	0.2879335
600	0.0234219	0.0107869	0.6661874	0.1325394	0.7097889	0.5511860	0.3265127	0.1456978	0.3338389	0.3865235	0.4301931	0.4536623	0.0603964	0.1348961	0.6168719	0.2358137	0.0875782	0.5571237	0.4981740	0.5200151	0.4801417	0.8405541	0.4729819	0.2186504	0.7045978	0.6356690	0.1983068	0.0100088	0.6842232	0.3127627
650	0.0471784	0.0135417	0.6831923	0.0350222	0.8488277	0.4828055	0.4296738	0.2132197	0.4903493	0.3958203	0.3455353	0.4018267	0.0455535	0.0889691	0.6187022	0.3432964	0.0449348	0.6824890	0.5674275	0.5776106	0.4437852	0.6471796	0.6115721	0.2032071	0.7104098	0.7375284	0.2622370	0.0084331	0.8448260	0.3224762
700	0.0401345	0.0361530	0.6099583	0.0911968	0.6937761	0.5775928	0.5181169	0.1950242	0.6462947	0.3032096	0.3487686	0.3417805	0.1263584	0.0997064	0.6120312	0.3481315	0.0468246	0.6167596	0.6298709	0.6444111	0.3963987	0.7171341	0.5120867	0.1651833	0.6968450	0.6413796	0.2878989	0.0114651	0.6508508	0.3275553
750	0.0329657	0.0456587	0.6879608	0.0274821	0.6261171	0.5550695	0.3793559	0.2316751	0.5731756	0.4536689	0.2291875	0.3179668	0.1235026	0.0551760	0.6900290	0.3584155	0.0391157	0.5969077	0.6292959	0.4979009	0.5856852	0.8389964	0.5422808	0.1690686	0.6584723	0.8297208	0.2792334	0.0052852	0.6727786	0.2910272
800	0.0306378	0.0466619	0.6346945	0.0270288	0.6393940	0.5143272	0.4724507	0.2296343	0.6479537	0.4376857	0.2750816	0.3728847	0.2045282	0.0735597	0.5158702	0.3181568	0.1100651	0.6306563	0.5550235	0.5211662	0.3883568	0.7237750	0.6192844	0.2384989	0.6820862	0.7217647	0.4159639	0.0055234	0.5796872	0.3002942
850	0.0380661	0.0351241	0.6084064	0.0400520	0.6701418	0.5682032	0.3633834	0.2400382	0.5103847	0.3623696	0.3321078	0.4011234	0.1994745	0.0507806	0.6615821	0.3176660	0.1004603	0.5672345	0.4680935	0.6286787	0.4512284	0.6801050	0.6199598	0.2376616	0.6848211	0.7048506	0.4084808	0.0216520	0.6475246	0.3872869
900	0.0222308	0.0419136	0.6037649	0.0427822	0.6487439	0.6318283	0.3606077	0.2601065	0.5335231	0.4394291	0.2767525	0.4273042	0.0740671	0.0617588	0.5345111	0.2603737	0.0518099	0.5296344	0.4552210	0.5644803	0.4597891	0.7628749	0.5715298	0.2364092	0.6610435	0.6553325	0.3599806	0.0120578	0.6989327	0.3970626
950	0.0221017	0.0314163	0.6755681	0.0303696	0.5782187	0.7178113	0.3057574	0.2421864	0.5346558	0.4407188	0.3034151	0.5011541	0.0661425	0.0893204	0.5952740	0.3442925	0.0521096	0.6877630	0.4477181	0.5822656	0.5992904	0.6962233	0.5891827	0.1918626	0.6644769	0.6070638	0.3196659	0.0222939	0.5752525	0.2275426
1000	0.0272607	0.0246574	0.5856045	0.0637697	0.5547068	0.5790287	0.2315317	0.2602645	0.5495780	0.3098872	0.3511828	0.4599073	0.1138248	0.0736799	0.6565943	0.2897727	0.0625984	0.7072895	0.5514202	0.5682547	0.4791679	0.6643958	0.5891000	0.2225931	0.7227658	0.6732859	0.3850781	0.0068392	0.7096321	0.3354233
