"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
650	0.1355850	0.1430559	0.3749624	0.4804915	0.4261535	0.5662381	0.0371482	0.6079403	0.2297647	0.3136579	0.6369393	0.3858046	0.1145153	0.0186082	0.6076641	0.6881578	0.2162543	0.6143208	0.6097052	0.3751763	0.1739949	0.2751114	0.4456848	0.5426247	0.6580004
700	0.2099306	0.0795235	0.3803479	0.5191622	0.4520081	0.7121335	0.0451522	0.6093686	0.2300096	0.3235634	0.5757263	0.3714155	0.3883882	0.0049162	0.6441700	0.6345831	0.1480526	0.7679869	0.4387202	0.5627820	0.1421203	0.2371116	0.2888809	0.5533948	0.7392477
750	0.1692454	0.1280550	0.3209866	0.4386327	0.5586302	0.6718788	0.0290820	0.6888646	0.2064219	0.3251182	0.5792182	0.3212992	0.4092573	0.0070986	0.6422461	0.7027717	0.1414723	0.7409637	0.4321560	0.5513619	0.2007543	0.3488458	0.3730891	0.5847794	0.6502771
800	0.1716292	0.1754735	0.4427167	0.4226626	0.5694566	0.6453206	0.0166920	0.6341832	0.2375334	0.2909223	0.5177066	0.3539100	0.2313754	0.0061390	0.6111708	0.7013203	0.1410086	0.7509120	0.4011886	0.5627228	0.1651363	0.4002217	0.5113601	0.5096722	0.6370740
850	0.2362087	0.1127726	0.3192245	0.4847823	0.5647895	0.6336960	0.0252151	0.6941849	0.2126295	0.3026475	0.6900629	0.3530110	0.2139182	0.0166283	0.5936475	0.5609269	0.1162108	0.7523642	0.4563423	0.6061237	0.2319548	0.2838509	0.4384838	0.6257425	0.7882742
900	0.2192222	0.1373486	0.4519448	0.4932300	0.5558384	0.5798039	0.0405145	0.7297410	0.2399120	0.2959420	0.6355178	0.3455688	0.1436664	0.0030896	0.6326207	0.6684367	0.1264242	0.7426705	0.4522071	0.7220702	0.2192304	0.2740331	0.3521827	0.5685789	0.7810538
950	0.1895257	0.0960883	0.3177113	0.4747906	0.6281801	0.6164891	0.0428707	0.7376012	0.1897291	0.4332865	0.6718113	0.3228578	0.1102686	0.0025670	0.7067390	0.6588102	0.2690154	0.6516221	0.4413239	0.5675228	0.2125205	0.2770315	0.5140253	0.5796957	0.8427426
1000	0.2343338	0.0742286	0.4177067	0.5107323	0.3296835	0.6821746	0.0618679	0.7453873	0.1902529	0.3411096	0.7624860	0.3318956	0.1580778	0.0040143	0.6412434	0.8131821	0.2742603	0.6818496	0.6156127	0.4029026	0.3012462	0.2683828	0.4571024	0.5132449	0.6690558

0	0.1644903	0.2051634	0.3523283	0.4061585	0.6034424	0.7080394	0.0268838	0.6816253	0.2698021	0.3270183	0.6173859	0.3113621	0.2376488	0.0122569	0.6160719	0.6181530	0.1815300	0.6105309	0.4050680	0.6679730	0.1873690	0.3036056	0.4032946	0.6336686	0.7492630
50	0.2749686	0.3390960	0.1115632	0.1468242	0.6338656	0.5343743	0.0263715	0.2593361	0.4201591	0.4021161	0.6056945	0.3036274	0.0976215	0.5866432	0.4861847	0.7638290	0.1765496	0.5804907	0.3858235	0.5678877	0.1976371	0.4449044	0.4946339	0.5501044	0.3850590
100	0.3396277	0.3463065	0.0724657	0.0481704	0.6148362	0.7302504	0.0248439	0.1554720	0.3701399	0.4567875	0.6868044	0.3828958	0.1570342	0.6251036	0.4569237	0.8010154	0.1713465	0.6774081	0.4540423	0.5056803	0.3207650	0.5747914	0.4049581	0.4139640	0.3899734
150	0.3879702	0.4822730	0.1081481	0.0302685	0.5734009	0.5759711	0.0273549	0.1508808	0.5353789	0.4881309	0.6278585	0.3751443	0.2113969	0.5302755	0.4910320	0.6470401	0.1811129	0.7648305	0.4022214	0.5682917	0.2189533	0.4747863	0.3790846	0.4088515	0.3541168
200	0.2648579	0.5052185	0.0333939	0.0133745	0.7187835	0.6529706	0.0452881	0.1479365	0.3894555	0.5129340	0.5333628	0.3113489	0.1958884	0.5691488	0.4189158	0.5316842	0.1617808	0.6134691	0.4708406	0.5035047	0.2149148	0.4786243	0.3246532	0.3564523	0.3826386
250	0.4253020	0.4425207	0.0377934	0.0102001	0.7050630	0.7035158	0.0538542	0.0981304	0.4244176	0.4235178	0.6922673	0.3408585	0.1200469	0.6232930	0.4568166	0.7293983	0.2605563	0.7706006	0.5136390	0.6323623	0.1646035	0.5164915	0.4259200	0.3726419	0.2455721
300	0.4230412	0.4789281	0.0275670	0.0135506	0.5809002	0.7025826	0.0194830	0.1263722	0.3728294	0.4623295	0.7387480	0.3511764	0.1885241	0.5443735	0.5388207	0.6414367	0.1415820	0.6060419	0.3614962	0.5341487	0.1920961	0.4852772	0.3493619	0.4143087	0.3602023
350	0.5064731	0.5209390	0.0066645	0.0017714	0.7882498	0.6180367	0.0151537	0.0780095	0.4771338	0.4342312	0.6523362	0.3589661	0.0822734	0.5356587	0.5014990	0.5649220	0.2800094	0.6366328	0.4599141	0.4360122	0.1851107	0.4488726	0.4060143	0.3635085	0.3179588
400	0.4002881	0.5100179	0.0297139	0.0024353	0.6216598	0.7178560	0.0264537	0.1175621	0.4005144	0.4012071	0.7278678	0.5286743	0.1378211	0.4782354	0.4979874	0.6516104	0.1786429	0.5915354	0.5551586	0.3984885	0.1508975	0.5491626	0.4754506	0.3660487	0.4529052
450	0.4715418	0.4706031	0.0367351	0.0094359	0.6573327	0.7241120	0.0412263	0.1432394	0.4734325	0.4838554	0.6975298	0.3548055	0.2019085	0.4814495	0.5551583	0.6580705	0.2380106	0.7388580	0.5731687	0.3704157	0.1532228	0.5292570	0.3805561	0.3398084	0.4041243
500	0.3954692	0.6358862	0.0172169	0.0059107	0.5116875	0.7830394	0.0414399	0.1434805	0.5026371	0.4376868	0.6973847	0.3769568	0.3321793	0.5706566	0.4869808	0.6723681	0.1711657	0.7551542	0.5488156	0.5477017	0.2167022	0.5299702	0.4487550	0.4736003	0.3264790
550	0.2882495	0.4027979	0.2091426	0.1293744	0.6907594	0.7204542	0.0173523	0.5190356	0.2238732	0.3612457	0.6359746	0.4391368	0.3441611	0.0607772	0.5869268	0.7160393	0.1000646	0.6794910	0.5338247	0.5303448	0.1967410	0.5369191	0.4387224	0.4648604	0.5538924
600	0.3756606	0.3743422	0.2982003	0.1319889	0.6858178	0.6471253	0.0372396	0.5579264	0.2820015	0.3194784	0.7277613	0.3603359	0.1083281	0.0326298	0.5797132	0.5590447	0.1250195	0.7220112	0.4312400	0.6241860	0.2368455	0.2904805	0.3280900	0.5948875	0.6496692
650	0.3081816	0.3517282	0.2426152	0.1763844	0.6977818	0.7424508	0.0219085	0.7062988	0.2912726	0.2699486	0.7468286	0.3434096	0.1365215	0.0096173	0.6313500	0.6534849	0.2057237	0.6629654	0.5066177	0.5343257	0.2232204	0.2727591	0.3347350	0.4602519	0.6482835
700	0.2772190	0.2164447	0.2672160	0.2867916	0.7092769	0.7720156	0.0332075	0.6645266	0.2729333	0.3513889	0.7267813	0.3170018	0.1419995	0.0298455	0.6237366	0.6708110	0.2032588	0.6452303	0.5500955	0.4713060	0.2065274	0.2006582	0.4330580	0.6945010	0.7159458
750	0.1831151	0.2493587	0.3100342	0.3603693	0.6048767	0.5472757	0.0198473	0.7076242	0.2970883	0.2309462	0.6168499	0.3042542	0.1505982	0.0335045	0.6178858	0.5676591	0.1388716	0.5654861	0.5601760	0.3231462	0.2110027	0.2291710	0.2805332	0.6461657	0.7100572
800	0.1918968	0.1063284	0.3978131	0.4719821	0.4611884	0.7299462	0.0385600	0.7056217	0.1979604	0.4034665	0.6747766	0.4115904	0.2251721	0.0201789	0.5995017	0.6402566	0.1920844	0.6677098	0.4611985	0.4079239	0.1729305	0.2248234	0.4594791	0.6609645	0.6837849
850	0.1400397	0.0847075	0.3583476	0.5014414	0.4871737	0.6745728	0.0432028	0.6449890	0.2687079	0.2929394	0.6590070	0.3426912	0.2083600	0.0036125	0.7092213	0.6807632	0.1734216	0.7187726	0.4511894	0.4996438	0.1587270	0.2591411	0.4272154	0.5361275	0.6958324
900	0.1761092	0.1606583	0.3198356	0.4020456	0.6240324	0.5675913	0.0524894	0.6948202	0.3470240	0.3656436	0.8299178	0.3650284	0.1749940	0.0108825	0.7512459	0.6059518	0.0976892	0.7014196	0.4803466	0.6334916	0.1398927	0.3228058	0.3738492	0.5252174	0.7036311
950	0.1860558	0.0945593	0.4594136	0.5033663	0.4588468	0.6680642	0.0430288	0.6109103	0.2486483	0.3389321	0.6276130	0.2626188	0.2099997	0.0055143	0.7134472	0.6155598	0.1662542	0.7142201	0.5158492	0.5336213	0.1584011	0.2163069	0.3554132	0.7535750	0.6827440
1000	0.1534388	0.1330230	0.3527596	0.4889673	0.4346899	0.7459478	0.0424181	0.6807844	0.2495371	0.3030525	0.7659928	0.3218681	0.3813293	0.0121349	0.6376979	0.6730944	0.1475813	0.7194477	0.4457550	0.6402331	0.1792400	0.2308124	0.3836529	0.6776187	0.6803821
