"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
200	0.1818030	0.3175840	0.4738804	0.0820344	0.1972852	0.3090165	0.0371828	0.2087263	0.3484009	0.2467078	0.2272254	0.4147866	0.1881656	0.0625411	0.6196435	0.2275072	0.0460130	0.6512027	0.5623711	0.5354447	0.4348441	0.1725101	0.1821706	0.1898314	0.5211545	0.8093302	0.2489151	0.0005510	0.7026361	0.3409091
250	0.3889076	0.5005136	0.5864166	0.0768421	0.0836680	0.3730899	0.0348961	0.3379523	0.3069499	0.2619411	0.2916959	0.3257986	0.1790244	0.0609462	0.7188647	0.2238192	0.0890091	0.6648130	0.5495820	0.5070094	0.3511041	0.1123480	0.1317976	0.2123063	0.4609204	0.8183994	0.2530608	0.0024183	0.6963168	0.3647495
300	0.3758890	0.6171443	0.4108421	0.1613008	0.0608035	0.3016590	0.0265832	0.2476864	0.3122570	0.1943723	0.2478747	0.4354630	0.1282961	0.0877754	0.7111239	0.2509670	0.0944542	0.5986707	0.6287130	0.6031355	0.3468276	0.2030134	0.1075299	0.2151152	0.5369792	0.7760414	0.3632727	0.0000872	0.7797894	0.3406873
350	0.3495380	0.7111706	0.3096068	0.1535890	0.0549907	0.3757589	0.0459577	0.2792556	0.2241492	0.1945974	0.2833234	0.3398915	0.1746487	0.0448061	0.6953820	0.1827684	0.0882800	0.5201453	0.5963847	0.6994026	0.2493374	0.2382941	0.1385139	0.2174210	0.4540875	0.7368761	0.2895374	0.0002674	0.7920043	0.3631939
400	0.3238709	0.6273121	0.3825387	0.1859701	0.0326679	0.3492413	0.0500093	0.2381714	0.2550256	0.1361109	0.2420344	0.2189592	0.1256825	0.0674559	0.8192609	0.3421366	0.1171253	0.5919198	0.7284521	0.6731974	0.3705838	0.1250918	0.1217186	0.2970157	0.4754693	0.7184710	0.4537076	0.0033138	0.7466125	0.1977760
450	0.4293173	0.7194119	0.3208682	0.1233500	0.0188142	0.3866262	0.0722349	0.1116080	0.2745880	0.1923821	0.3076587	0.3539639	0.2236518	0.0729574	0.6773666	0.2435432	0.1991452	0.5806091	0.5467609	0.7419626	0.3843092	0.1401925	0.1046776	0.1335410	0.3868195	0.7030213	0.4420536	0.0006889	0.6761188	0.2382900
500	0.4911449	0.6448618	0.3610069	0.1785544	0.0298872	0.3209204	0.0665447	0.1199629	0.3074372	0.1466572	0.2642832	0.4249695	0.1857232	0.0474016	0.5748697	0.2176005	0.1395647	0.6188682	0.4428235	0.5918042	0.2635503	0.1740358	0.1007967	0.1561006	0.4473760	0.8311535	0.3947527	0.0004112	0.7735898	0.2836705
550	0.2427985	0.6368083	0.4058784	0.2111240	0.0343977	0.5968578	0.0560531	0.1529893	0.2691811	0.2069476	0.5654624	0.4136558	0.0449989	0.0516433	0.6413922	0.2529565	0.1157084	0.5476625	0.6141938	0.6267128	0.4153419	0.5440569	0.1782599	0.1635990	0.7070225	0.7332185	0.2688238	0.0058202	0.7074453	0.2819996
600	0.1339543	0.6714304	0.4872724	0.2169660	0.0599635	0.4983361	0.0327832	0.1442741	0.2505560	0.1858715	0.6309499	0.3715365	0.0456144	0.0506288	0.6940039	0.1981744	0.0567649	0.6598476	0.6385720	0.6297536	0.4128418	0.6733218	0.2800920	0.1951430	0.5817243	0.6365971	0.2775131	0.0122733	0.8360873	0.2133304
650	0.0777032	0.3481902	0.3650056	0.0889259	0.1829876	0.6038048	0.0374063	0.1335106	0.3310535	0.1722189	0.5821723	0.2647786	0.0376437	0.0901348	0.5521562	0.2682002	0.0767194	0.5441828	0.6212241	0.5847414	0.5327805	0.8538840	0.3694415	0.1591435	0.6043739	0.5307275	0.3032652	0.0088910	0.7099223	0.2065190
700	0.0361701	0.2455712	0.5189157	0.0762481	0.2401970	0.5717780	0.0473421	0.1326506	0.2809827	0.2497776	0.5082601	0.3666002	0.0687377	0.1120844	0.5792182	0.2736633	0.0841273	0.5471293	0.5448245	0.5467562	0.4823539	0.5983169	0.5946653	0.2229854	0.5603916	0.6700055	0.4267891	0.0059584	0.6795051	0.2208220
750	0.0489488	0.1501979	0.5641817	0.0541186	0.4733979	0.6444928	0.1028379	0.1467317	0.2783017	0.2559478	0.5154176	0.3712043	0.0382194	0.0904937	0.6088137	0.2486247	0.0909789	0.5550991	0.5347150	0.5955570	0.4090356	0.7949405	0.5523181	0.1947262	0.6401590	0.7692593	0.2764238	0.0133739	0.7120168	0.2907219
800	0.0257326	0.0531365	0.7038711	0.0412747	0.3446970	0.5941190	0.1212640	0.1774528	0.2466439	0.3744187	0.6853911	0.4183075	0.0287465	0.0819923	0.7758083	0.2438805	0.1817827	0.7231435	0.4504917	0.5767519	0.4112804	0.6215090	0.5053332	0.1953347	0.7200171	0.7809264	0.2482015	0.0222099	0.7019088	0.3499934
850	0.0182441	0.0262466	0.6490359	0.0857331	0.4838930	0.8445518	0.0810111	0.2213578	0.3189955	0.3596777	0.6455300	0.3953118	0.0248283	0.0613002	0.6041690	0.2265584	0.0886798	0.5684925	0.6055359	0.6085366	0.5189603	0.6971500	0.5570836	0.2090856	0.7645196	0.6061873	0.3427042	0.0109778	0.6822046	0.2385112
900	0.0699671	0.0340351	0.7321053	0.0902732	0.5988999	0.8802604	0.1113519	0.1783360	0.3052379	0.3058839	0.5296620	0.3242481	0.0217350	0.1152056	0.7309510	0.3133657	0.1056750	0.5373668	0.5806810	0.5499374	0.4734697	0.8367229	0.4436111	0.2129530	0.7543429	0.6611560	0.3630144	0.0050466	0.8127154	0.2623765
950	0.0503759	0.0799259	0.5038314	0.0831348	0.6658714	0.7222352	0.1144909	0.1145958	0.3073047	0.2604760	0.3988264	0.3581261	0.0651867	0.1849906	0.6522965	0.2247452	0.0620662	0.4879290	0.6758170	0.5793428	0.4231128	0.8101554	0.5207354	0.2029811	0.8283339	0.6909368	0.3911263	0.0154650	0.6806992	0.1619804
1000	0.0334442	0.0258788	0.5850301	0.0249764	0.6633380	0.8574015	0.1588313	0.1705936	0.3604095	0.3028422	0.4052740	0.3141518	0.0682217	0.0940310	0.6142051	0.3002811	0.0700456	0.4380452	0.6193555	0.6308633	0.4839056	0.7250309	0.6618467	0.1448895	0.6852076	0.5896404	0.3172165	0.0102599	0.9483947	0.2126296

0	0.0279059	0.0264410	0.6293635	0.0516634	0.5801130	0.7320128	0.2869949	0.1676800	0.5326984	0.3791033	0.3457107	0.3917832	0.1298998	0.1540638	0.5117527	0.3449290	0.0640690	0.6677463	0.5954747	0.5839215	0.4863589	0.7075478	0.6665402	0.1792915	0.7468013	0.9095535	0.3117890	0.0237813	0.7394781	0.2749275
50	0.0195509	0.0569699	0.6367289	0.0725317	0.6596609	0.7659796	0.5364165	0.2364434	0.4801191	0.3667860	0.2451473	0.4365580	0.3428129	0.1011866	0.1570756	0.4355127	0.0169074	0.6696672	0.3434026	0.4541715	0.6227548	0.7308469	0.6883405	0.3257949	0.5421783	0.6003555	0.1995272	0.0002946	0.7851532	0.2965579
100	0.0212735	0.0238281	0.6968464	0.0798865	0.5859376	0.6574957	0.4442664	0.1878912	0.4369478	0.4845576	0.1836824	0.4306435	0.3429582	0.1607203	0.1104348	0.5726646	0.0019619	0.6039290	0.2387062	0.5370478	0.6026665	0.7963861	0.5698705	0.3244490	0.4375174	0.6304042	0.2034330	0.0007466	0.7138212	0.4183119
150	0.0409560	0.0410820	0.5666324	0.0393326	0.5768181	0.5590213	0.3019475	0.3796850	0.4834169	0.4243707	0.2325015	0.4739472	0.2878622	0.1971993	0.0962366	0.4774348	0.0010954	0.5594337	0.1954321	0.4623970	0.4675360	0.6847948	0.5940749	0.3728085	0.3761822	0.7214114	0.2521133	0.0004800	0.7733456	0.4546855
200	0.0606616	0.0365418	0.6646872	0.0666233	0.5689340	0.6093753	0.1487586	0.2859889	0.4021307	0.3338606	0.2160552	0.4407108	0.4724329	0.1707914	0.0698249	0.6395273	0.0006444	0.5887037	0.1574095	0.3788642	0.5634990	0.6761863	0.6906552	0.3234851	0.4066507	0.6445296	0.2089431	0.0011194	0.7346705	0.5336672
250	0.0286212	0.0553617	0.6495196	0.0392786	0.6282269	0.6501209	0.1122929	0.2948679	0.3572815	0.3997114	0.2319169	0.4224324	0.3485536	0.1901428	0.0907529	0.5673076	0.0039051	0.8244706	0.1416738	0.3975457	0.4951742	0.6765676	0.6840864	0.3411157	0.4168264	0.8050960	0.2118734	0.0000000	0.7473256	0.5594299
300	0.0211904	0.0236827	0.6106471	0.0369789	0.5559821	0.5808562	0.2136941	0.4432894	0.3183557	0.4670602	0.4000835	0.5700345	0.2504474	0.1957873	0.1004676	0.5245545	0.0014878	0.7176191	0.1383641	0.3750456	0.5992849	0.6594138	0.5932124	0.3642648	0.4144044	0.7070222	0.2060586	0.0001302	0.6623098	0.4500970
350	0.0098047	0.0319791	0.5714439	0.0650805	0.7794899	0.8361236	0.4478482	0.5310324	0.2732912	0.4794636	0.3286770	0.5191873	0.2571992	0.2031747	0.0936373	0.5888852	0.0032958	0.5852156	0.1589242	0.3517616	0.5840990	0.6208440	0.6849509	0.3460027	0.4993402	0.6203671	0.2278088	0.0017842	0.6998389	0.4442743
400	0.0399337	0.0186688	0.5676721	0.0573933	0.5429745	0.6980756	0.3717053	0.3431811	0.4416742	0.4116457	0.1707544	0.6371796	0.3587730	0.1869120	0.1082715	0.6738974	0.0001044	0.6435817	0.2209860	0.4027188	0.4672475	0.8610556	0.5811949	0.3811058	0.3935128	0.6867292	0.1609800	0.0005352	0.7050294	0.5005900
450	0.0263524	0.1030493	0.6235188	0.0468907	0.7839191	0.5661596	0.2986846	0.3911891	0.5713353	0.3658012	0.2317428	0.5088582	0.2968961	0.2035718	0.1450535	0.5694827	0.0000394	0.8176542	0.1795494	0.4604159	0.5382705	0.7041192	0.6018028	0.3380698	0.3758890	0.6809652	0.2094707	0.0008851	0.6727770	0.4420644
500	0.0335788	0.0278875	0.7240770	0.0433298	0.5689762	0.5314542	0.2211802	0.4913159	0.4989542	0.3807238	0.2260458	0.4113324	0.3792355	0.1789363	0.1299668	0.4864442	0.0001842	0.6000538	0.1585919	0.4646847	0.6699408	0.6944852	0.5847756	0.3864874	0.4946723	0.5720382	0.1707355	0.0002294	0.6647067	0.4768403
550	0.0600020	0.0650313	0.6115344	0.0331094	0.6379038	0.6637166	0.1519709	0.3000285	0.3973809	0.3386131	0.3612750	0.3149811	0.0853279	0.1204041	0.2933733	0.3947174	0.0660112	0.7320924	0.4652493	0.3936150	0.4819700	0.7475992	0.6082322	0.2409915	0.6838717	0.8423311	0.3008844	0.0222098	0.6865694	0.4848244
600	0.0413447	0.0159444	0.7366197	0.0548558	0.7011365	0.7549420	0.2619327	0.2596598	0.4145557	0.2878870	0.3220821	0.4540189	0.0640895	0.1003902	0.4504098	0.3109028	0.0805653	0.5558127	0.4117911	0.4507191	0.5237430	0.7725999	0.5591327	0.3456885	0.5877463	0.6865308	0.3654454	0.0114178	0.7748716	0.3316465
650	0.0641865	0.0356390	0.6016614	0.0868140	0.6569744	0.8034055	0.3384147	0.3013583	0.5106306	0.3429386	0.2923618	0.4456589	0.0322716	0.0610565	0.7086991	0.2137529	0.0693595	0.7135571	0.4853989	0.5513581	0.4317892	0.9112322	0.5464861	0.1884180	0.7537107	0.9605356	0.3006557	0.0177177	0.5967537	0.5255857
700	0.0332461	0.0296719	0.6746184	0.0668909	0.7958650	0.6731488	0.4030238	0.3272657	0.5329182	0.4125319	0.2651291	0.5073108	0.0654268	0.0603465	0.7400103	0.2766262	0.0656144	0.6899043	0.4357730	0.6253536	0.6737528	0.7358732	0.5887454	0.2741918	0.7527362	0.7308643	0.3199708	0.0127640	0.7434212	0.4065138
750	0.0253365	0.0289051	0.6064757	0.1469561	0.6703124	0.5729006	0.4493029	0.2589994	0.5108934	0.4991842	0.3029712	0.4854537	0.1194765	0.0458356	0.5763483	0.3249882	0.0886584	0.7504497	0.4626111	0.6103962	0.5304399	0.6817958	0.5362994	0.2137775	0.7878915	0.7103364	0.3041946	0.0061665	0.6639484	0.4039840
800	0.0576284	0.0354100	0.5459088	0.0938399	0.6215387	0.5711961	0.1625904	0.2327289	0.5419113	0.3129422	0.3717312	0.3323055	0.0993144	0.0911785	0.5692398	0.3010074	0.0661898	0.6245678	0.5861423	0.5858774	0.4588802	0.6878929	0.4782422	0.2111586	0.7223911	0.7944602	0.3283955	0.0061896	0.8081414	0.2261029
850	0.0139886	0.0288853	0.6168804	0.0458722	0.7373616	0.7316839	0.3013073	0.1955564	0.4962676	0.3503622	0.3309493	0.3173843	0.0906718	0.1118430	0.5378060	0.3353607	0.0722842	0.5850172	0.5029196	0.7047649	0.4627575	0.7001663	0.6904593	0.1974561	0.8059087	0.8854331	0.2923239	0.0033818	0.7433534	0.3018822
900	0.0377599	0.0289817	0.6527349	0.0551320	0.6797985	0.6140842	0.4471459	0.1102646	0.4396591	0.3609072	0.3185133	0.3290791	0.0716820	0.0878417	0.6942794	0.2840070	0.0687179	0.6887044	0.6137744	0.6887875	0.4524369	0.7786948	0.6004540	0.1345537	0.6841711	0.7898422	0.3137815	0.0156827	0.6338067	0.2042901
950	0.0571363	0.0346019	0.6975063	0.0372198	0.6451930	0.6579031	0.3555330	0.1449945	0.6087242	0.3641140	0.3110323	0.3474148	0.1035746	0.0781101	0.6271503	0.3260798	0.0541282	0.7448381	0.6538035	0.6336905	0.3979370	0.8309108	0.4470074	0.1961950	0.6735374	0.8552545	0.3229561	0.0172046	0.6924628	0.2604058
1000	0.0305054	0.0448384	0.7014184	0.0854811	0.6418680	0.7424742	0.2902350	0.1110605	0.5857295	0.4333911	0.3152142	0.4106165	0.1145097	0.1027356	0.5630328	0.3580441	0.0693177	0.5521096	0.6576967	0.5181484	0.4811324	0.7325958	0.6161712	0.2240725	0.7489022	0.8614169	0.2782027	0.0168236	1.0000000	0.1952242

0	0.0235662	0.0486967	0.7885358	0.0702970	0.6335596	0.7250410	0.4202033	0.1056346	0.5880127	0.4250651	0.4130914	0.3759322	0.0820762	0.1307367	0.5014914	0.3936442	0.0675166	0.5134611	0.4432021	0.4690157	0.5397640	0.8434657	0.6403525	0.1550636	0.7391566	0.6631428	0.3075484	0.0109318	0.7358067	0.3099874
50	0.0309851	0.0167588	0.6446504	0.1129537	0.8091338	0.7124737	0.2997020	0.2169883	0.4150601	0.4064850	0.3894205	0.4167316	0.0500650	0.1912356	0.5289547	0.2447887	0.0819010	0.5958597	0.3829348	0.6260770	0.4091051	0.7169643	0.6241942	0.2171680	0.6666668	0.7511921	0.1098972	0.0176610	0.7112690	0.4521955
100	0.0067254	0.0219568	0.6240331	0.0793288	0.7202273	0.6515230	0.4853481	0.2418924	0.4891662	0.3418698	0.3287765	0.4534515	0.0601759	0.2017541	0.7471938	0.2549987	0.1059692	0.6606775	0.5269355	0.4628618	0.4397517	0.7970396	0.4365960	0.1983191	0.6978229	0.6237132	0.0615987	0.0114727	0.7548980	0.3344785
150	0.0177218	0.0165021	0.6239718	0.1426488	0.6473189	0.6158416	0.3910155	0.1827660	0.5204684	0.4252823	0.2961238	0.3896588	0.1062553	0.2227862	0.5341609	0.2976482	0.0438213	0.6094389	0.5726695	0.5690221	0.5025975	0.6967023	0.5160803	0.1443372	0.6942741	0.6978399	0.0370585	0.0160323	0.7852254	0.2743035
200	0.0094063	0.0370245	0.6498606	0.0866393	0.6380157	0.4674486	0.4760040	0.2581785	0.4371326	0.3896097	0.2495763	0.3879318	0.0691177	0.1934992	0.6338591	0.3318467	0.0652145	0.6683073	0.5415156	0.7125128	0.4376449	0.7462247	0.5914916	0.3057085	0.7687451	0.6400874	0.0453218	0.0231756	0.8536858	0.3122945
250	0.0232436	0.0574848	0.7205270	0.0982641	0.6918920	0.5299366	0.4659017	0.1478168	0.5735107	0.4164681	0.2747709	0.4128198	0.1840418	0.2342608	0.5641852	0.3432282	0.0518537	0.6552774	0.6448361	0.6719690	0.4493508	0.7400590	0.5155282	0.1780551	0.7743264	0.7290404	0.0119443	0.0066847	0.6580419	0.3141808
300	0.0237608	0.0350469	0.8418684	0.0706938	0.7282205	0.5217747	0.4292185	0.1303843	0.5799143	0.4486648	0.2546391	0.3420361	0.1699872	0.1921706	0.5909905	0.3082212	0.1192006	0.7168388	0.5889907	0.5959966	0.4061797	0.6840679	0.4976097	0.1952387	0.7360876	0.7796490	0.0438149	0.0084392	0.6581078	0.2547742
350	0.0112211	0.0117769	0.6636364	0.0599719	0.7174480	0.4154456	0.4008594	0.1483575	0.6506715	0.4427717	0.2237954	0.3260932	0.1472687	0.2370236	0.4512823	0.3887896	0.0556907	0.5394314	0.5132980	0.3846340	0.4422286	0.6044787	0.6043638	0.1833309	0.8437575	0.7449918	0.0349755	0.0037471	0.6841643	0.2430869
400	0.0145737	0.0170097	0.8408768	0.0726235	0.8485713	0.5030067	0.5328352	0.1779153	0.8522006	0.4027771	0.2728161	0.4164312	0.1484833	0.1619256	0.6161172	0.3037466	0.0688085	0.6550962	0.6016464	0.4429605	0.4386453	0.6620425	0.4790879	0.2453444	0.6134029	0.6146116	0.0279677	0.0199765	0.7779604	0.2971514
450	0.0141234	0.0296859	0.7168865	0.0529874	0.6928692	0.5277397	0.4827789	0.1796906	0.5448689	0.4516899	0.2921070	0.4319365	0.1642651	0.1838280	0.4852899	0.4751357	0.0569061	0.6456066	0.5624275	0.4598672	0.5692766	0.6424077	0.4764336	0.2058324	0.6663788	0.7103852	0.0146347	0.0045777	0.9285688	0.3854335
500	0.0111229	0.0416152	0.7725457	0.0514003	0.7785945	0.4644309	0.5175012	0.2540810	0.6619674	0.4434289	0.3384977	0.4170687	0.1381025	0.1628237	0.5268798	0.4310994	0.0566579	0.5542697	0.3905747	0.6960902	0.5791530	0.6158028	0.5130876	0.2416043	0.6950084	0.6414324	0.0175862	0.0104492	0.6971377	0.4292249
550	0.0545354	0.0170637	0.7102727	0.0708208	0.7647397	0.5306828	0.5614899	0.2585948	0.6067284	0.3770271	0.3303767	0.3322890	0.1152340	0.1126023	0.6141447	0.3387433	0.0578827	0.6510839	0.5933413	0.6491423	0.4325347	0.6999216	0.5642086	0.3410706	0.7664676	0.8568645	0.1836745	0.0041982	0.7478469	0.4744754
600	0.0390925	0.0131603	0.7184607	0.0888107	0.6037662	0.4865282	0.4288818	0.3373462	0.6401642	0.3506839	0.2370196	0.4578037	0.0874761	0.0491769	0.6068916	0.2301408	0.0787237	0.6943512	0.4573679	0.5184146	0.5486317	0.7183772	0.4569788	0.3559415	0.6288200	0.6839224	0.2290006	0.0105990	0.7776330	0.5302652
650	0.0296767	0.0195470	0.7107051	0.0628182	0.6818956	0.5630592	0.4314945	0.3862961	0.5574237	0.3359690	0.3839215	0.3681557	0.1090392	0.0580493	0.5897258	0.3474053	0.1370269	0.5947274	0.5018316	0.5083635	0.4085790	0.8793077	0.5683884	0.2283000	0.6016053	0.7465968	0.4060148	0.0057198	0.7184073	0.4467285
700	0.0328062	0.0267697	0.6873162	0.0445554	0.6374432	0.6152941	0.4953673	0.2408094	0.6325372	0.2840287	0.3640085	0.3817126	0.1506688	0.0741461	0.5846016	0.2912571	0.0329019	0.6075404	0.4688893	0.5789337	0.5059630	0.8483109	0.5832540	0.2690768	0.5969358	0.7048436	0.3144215	0.0077313	0.6974648	0.4185890
750	0.0420087	0.0551438	0.6704214	0.0604509	0.7828764	0.6566396	0.2487519	0.2852282	0.4349055	0.4202280	0.3567730	0.4309903	0.0919308	0.0669845	0.5958142	0.3145180	0.0587473	0.6887451	0.5053547	0.4756203	0.4113656	0.6569754	0.5268884	0.2802755	0.7439395	0.8750212	0.3317199	0.0081453	0.7905293	0.3637389
800	0.0602775	0.0513164	0.6355393	0.0582101	0.6658561	0.6840832	0.2124213	0.2320615	0.3846132	0.2854290	0.3742796	0.3976754	0.0529077	0.0950543	0.6575929	0.3106899	0.1011062	0.4872427	0.5259609	0.4899237	0.4416292	0.8392537	0.4670156	0.2009366	0.6249164	0.6321229	0.3756415	0.0091956	0.7301188	0.3185365
850	0.0888586	0.0335804	0.6843091	0.0387255	0.6208639	0.7372645	0.3642964	0.3243180	0.4710557	0.3198611	0.3545060	0.4220346	0.0498191	0.0864791	0.7136833	0.2832942	0.0665289	0.5923879	0.4699455	0.5898152	0.5875503	0.7420330	0.6015651	0.2832687	0.6746415	0.6153491	0.3754576	0.0144318	0.6794260	0.3988555
900	0.0571495	0.0430858	0.6197258	0.0806256	0.6468282	0.7281886	0.2783646	0.2505149	0.4757297	0.3144992	0.2831579	0.3803862	0.0765849	0.0664568	0.6672344	0.2842629	0.1081946	0.6720569	0.5777509	0.6017827	0.4329595	0.7252384	0.4832552	0.2742157	0.6627552	0.7527132	0.3002598	0.0094204	0.7063513	0.4686628
950	0.0403197	0.0661521	0.6175443	0.0489600	0.5086037	0.6951720	0.1879249	0.2147660	0.3780306	0.3083472	0.3794773	0.3104493	0.0250670	0.1089531	0.6756847	0.2587049	0.0569831	0.8132432	0.6887225	0.5179284	0.5745356	0.7068332	0.5457670	0.1596851	0.7235123	0.7302121	0.3219749	0.0027033	0.6690129	0.3253408
1000	0.0580264	0.0331604	0.6458712	0.0813985	0.6575803	0.7048065	0.3051417	0.1923995	0.2975444	0.2609700	0.4341778	0.3419131	0.0409052	0.0837800	0.7155907	0.2587456	0.0792345	0.6659181	0.6052739	0.5301902	0.5038306	0.7004250	0.5339791	0.1516072	0.8632983	0.8455683	0.3758903	0.0215602	0.7208559	0.2828008
